Date,transactionfees3rsiUSD
2016/10/23,21.399
2016/10/24,40.355
2016/10/25,36.619
2016/10/26,27.312
2016/10/27,24.637
2016/10/28,46.349
2016/10/29,30.051
2016/10/30,29.714
2016/10/31,30.236
2016/11/01,55.512
2016/11/02,24.206
2016/11/03,35.571
2016/11/04,29.055
2016/11/05,27.152
2016/11/06,41.649
2016/11/07,48.125
2016/11/08,76.268
2016/11/09,89.027
2016/11/10,90.258
2016/11/11,96.888
2016/11/12,32.95
2016/11/13,36.896
2016/11/14,53.547
2016/11/15,43.583
2016/11/16,51.057
2016/11/17,29.678
2016/11/18,37.877
2016/11/19,22.742
2016/11/20,45.211
2016/11/21,59.926
2016/11/22,34.879
2016/11/23,86.975
2016/11/24,91.671
2016/11/25,42.766
2016/11/26,71.556
2016/11/27,83.686
2016/11/28,74.923
2016/11/29,48.011
2016/11/30,21.582
2016/12/01,19.391
2016/12/02,17.785
2016/12/03,16.698
2016/12/04,19.159
2016/12/05,27.093
2016/12/06,22.348
2016/12/07,57.128
2016/12/08,99.395
2016/12/09,40.075
2016/12/10,39.985
2016/12/11,40.838
2016/12/12,40.364
2016/12/13,39.718
2016/12/14,40.261
2016/12/15,39.931
2016/12/16,38.787
2016/12/17,43.185
2016/12/18,41.09
2016/12/19,43.499
2016/12/20,57.75
2016/12/21,65.215
2016/12/22,32.475
2016/12/23,29.124
2016/12/24,30.368
2016/12/25,27.726
2016/12/26,30.78
2016/12/27,70.04
2016/12/28,43.997
2016/12/29,73.562
2016/12/30,82.487
2016/12/31,38.236
2017/01/01,36.343
2017/01/02,46.135
2017/01/03,73.461
2017/01/04,77.163
2017/01/05,55.327
2017/01/06,49.614
2017/01/07,38.533
2017/01/08,66.202
2017/01/09,73.503
2017/01/10,78.029
2017/01/11,46.114
2017/01/12,27.757
2017/01/13,23.456
2017/01/14,19.759
2017/01/15,48.47
2017/01/16,42.877
2017/01/17,84.212
2017/01/18,55.391
2017/01/19,44.625
2017/01/20,58.193
2017/01/21,51.284
2017/01/22,70.945
2017/01/23,71.06
2017/01/24,84.641
2017/01/25,74.674
2017/01/26,44.37
2017/01/27,31.716
2017/01/28,24.161
2017/01/29,17.193
2017/01/30,23.607
2017/01/31,49.892
2017/02/01,89.524
2017/02/02,63.133
2017/02/03,59.022
2017/02/04,38.781
2017/02/05,52.534
2017/02/06,60.298
2017/02/07,90.048
2017/02/08,69.858
2017/02/09,57.535
2017/02/10,67.844
2017/02/11,46.362
2017/02/12,71.08
2017/02/13,90.891
2017/02/14,49.476
2017/02/15,89.597
2017/02/16,39.973
2017/02/17,39.863
2017/02/18,48.607
2017/02/19,38.029
2017/02/20,45.597
2017/02/21,58.67
2017/02/22,67.024
2017/02/23,49.214
2017/02/24,31.521
2017/02/25,50.933
2017/02/26,40.697
2017/02/27,68.395
2017/02/28,74.543
2017/03/01,83.557
2017/03/02,67.66
2017/03/03,70.792
2017/03/04,62.852
2017/03/05,70.6
2017/03/06,57.926
2017/03/07,29.754
2017/03/08,22.391
2017/03/09,42.991
2017/03/10,84.013
2017/03/11,58.457
2017/03/12,77.459
2017/03/13,95.44
2017/03/14,96.446
2017/03/15,62.129
2017/03/16,81.897
2017/03/17,89.609
2017/03/18,42.726
2017/03/19,43.835
2017/03/20,59.994
2017/03/21,66.543
2017/03/22,57.776
2017/03/23,51.896
2017/03/24,82.39
2017/03/25,56.371
2017/03/26,65.446
2017/03/27,79.711
2017/03/28,53.116
2017/03/29,59.383
2017/03/30,60.085
2017/03/31,44.989
2017/04/01,28.547
2017/04/02,48.517
2017/04/03,25.455
2017/04/04,19.732
2017/04/05,56.266
2017/04/06,40.377
2017/04/07,35.636
2017/04/08,25.458
2017/04/09,45.333
2017/04/10,73.429
2017/04/11,46.067
2017/04/12,85.164
2017/04/13,44.38
2017/04/14,50.858
2017/04/15,50.094
2017/04/16,55.838
2017/04/17,70.558
2017/04/18,83.234
2017/04/19,88.175
2017/04/20,45.216
2017/04/21,82.824
2017/04/22,57.934
2017/04/23,35.645
2017/04/24,49.89
2017/04/25,40.136
2017/04/26,45.421
2017/04/27,66.364
2017/04/28,70.945
2017/04/29,82.656
2017/04/30,90.621
2017/05/01,96.411
2017/05/02,97.178
2017/05/03,42.352
2017/05/04,57.16
2017/05/05,63.802
2017/05/06,77.766
2017/05/07,87.154
2017/05/08,41.132
2017/05/09,53.966
2017/05/10,61.401
2017/05/11,55.198
2017/05/12,73.015
2017/05/13,74.669
2017/05/14,78.707
2017/05/15,86.11
2017/05/16,92.827
2017/05/17,98.2
2017/05/18,48.096
2017/05/19,61.948
2017/05/20,79.125
2017/05/21,70.32
2017/05/22,83.902
2017/05/23,93.241
2017/05/24,96.283
2017/05/25,62.683
2017/05/26,51.243
2017/05/27,33.099
2017/05/28,52.858
2017/05/29,57.652
2017/05/30,89.074
2017/05/31,97.162
2017/06/01,42.152
2017/06/02,47.673
2017/06/03,41.901
2017/06/04,51.734
2017/06/05,40.797
2017/06/06,55.122
2017/06/07,57.801
2017/06/08,47.927
2017/06/09,39.817
2017/06/10,35.394
2017/06/11,82.747
2017/06/12,93.235
2017/06/13,44.764
2017/06/14,41.326
2017/06/15,36.164
2017/06/16,40.998
2017/06/17,38.23
2017/06/18,49.172
2017/06/19,39.234
2017/06/20,93.478
2017/06/21,97.347
2017/06/22,48.838
2017/06/23,38.155
2017/06/24,55.307
2017/06/25,37.83
2017/06/26,52.657
2017/06/27,30.119
2017/06/28,61.085
2017/06/29,44.616
2017/06/30,37.273
2017/07/01,33.835
2017/07/02,32.9
2017/07/03,43.628
2017/07/04,39.489
2017/07/05,48.104
2017/07/06,28.715
2017/07/07,27.503
2017/07/08,49.989
2017/07/09,28.049
2017/07/10,16.168
2017/07/11,15.824
2017/07/12,44.027
2017/07/13,56.799
2017/07/14,35.472
2017/07/15,43.531
2017/07/16,22.94
2017/07/17,39.011
2017/07/18,78.435
2017/07/19,56.552
2017/07/20,40.83
2017/07/21,65.406
2017/07/22,45.565
2017/07/23,48.717
2017/07/24,56.143
2017/07/25,73.858
2017/07/26,45.616
2017/07/27,33.433
2017/07/28,28.845
2017/07/29,17.944
2017/07/30,26.948
2017/07/31,18.882
2017/08/01,72.499
2017/08/02,50.828
2017/08/03,47.949
2017/08/04,30.322
2017/08/05,50.841
2017/08/06,66.84
2017/08/07,85.029
2017/08/08,77.798
2017/08/09,64.243
2017/08/10,55.183
2017/08/11,71.351
2017/08/12,81.298
2017/08/13,35.869
2017/08/14,27.642
2017/08/15,43.844
2017/08/16,96.001
2017/08/17,52.161
2017/08/18,65.842
2017/08/19,38.716
2017/08/20,33.154
2017/08/21,32.462
2017/08/22,34.807
2017/08/23,33.173
2017/08/24,43.827
2017/08/25,42.718
2017/08/26,59.177
2017/08/27,39.071
2017/08/28,52.465
2017/08/29,87.661
2017/08/30,62.427
2017/08/31,88.709
2017/09/01,51.832
2017/09/02,66.068
2017/09/03,33.784
2017/09/04,34.66
2017/09/05,47.049
2017/09/06,62.147
2017/09/07,66.272
2017/09/08,59.42
2017/09/09,24.856
2017/09/10,33.401
2017/09/11,24.65
2017/09/12,49.829
2017/09/13,38.783
2017/09/14,23.526
2017/09/15,50.125
2017/09/16,73.041
2017/09/17,40.505
2017/09/18,39.73
2017/09/19,42.782
2017/09/20,84.463
2017/09/21,37.028
2017/09/22,39.058
2017/09/23,47.255
2017/09/24,67.224
2017/09/25,47.465
2017/09/26,48.657
2017/09/27,60.267
2017/09/28,38.23
2017/09/29,27.464
2017/09/30,58.741
2017/10/01,58.976
2017/10/02,43.52
2017/10/03,39.401
2017/10/04,58.796
2017/10/05,70.705
2017/10/06,78.935
2017/10/07,30.892
2017/10/08,53.38
2017/10/09,40.49
2017/10/10,46.706
2017/10/11,94.531
2017/10/12,40.133
2017/10/13,45.566
2017/10/14,45.636
2017/10/15,42.581
2017/10/16,26.943
2017/10/17,19.703
2017/10/18,18.33
2017/10/19,16.332
2017/10/20,58.232
2017/10/21,29.413
2017/10/22,27.087
2017/10/23,41.705
2017/10/24,62.093
2017/10/25,47.219
2017/10/26,41.917
2017/10/27,11.975
2017/10/28,11.975
2017/10/29,11.975
2017/10/30,11.975
2017/10/31,11.975
2017/11/01,88.434
2017/11/02,82.226
2017/11/03,64.563
2017/11/04,58.983
2017/11/05,47.982
2017/11/06,57.93
2017/11/07,77.197
2017/11/08,86.262
2017/11/09,68.95
2017/11/10,48.687
2017/11/11,36.962
2017/11/12,62.005
2017/11/13,67.128
2017/11/14,74.514
2017/11/15,85.266
2017/11/16,56.795
2017/11/17,63.221
2017/11/18,21.986
2017/11/19,48.201
2017/11/20,68.301
2017/11/21,68.593
2017/11/22,57.535
2017/11/23,75.1
2017/11/24,55.409
2017/11/25,39.441
2017/11/26,78.267
2017/11/27,65.587
2017/11/28,76.782
2017/11/29,78.541
2017/11/30,39.129
2017/12/01,54.575
2017/12/02,26.85
2017/12/03,46.874
2017/12/04,91.086
2017/12/05,96.042
2017/12/06,96.754
2017/12/07,99.036
2017/12/08,85.905
2017/12/09,87.953
2017/12/10,51.523
2017/12/11,27.44
2017/12/12,43.853
2017/12/13,50.173
2017/12/14,71.415
2017/12/15,45.248
2017/12/16,52.098
2017/12/17,32.664
2017/12/18,25.191
2017/12/19,61.644
2017/12/20,78.746
2017/12/21,67.123
2017/12/22,34.176
2017/12/23,30.265
2017/12/24,25.265
2017/12/25,15.083
2017/12/26,13.216
2017/12/27,13.147
2017/12/28,9.393
2017/12/29,37.447
2017/12/30,23.39
2017/12/31,46.512
2018/01/01,38.297
2018/01/02,73.15
2018/01/03,84.004
2018/01/04,91.303
2018/01/05,98.785
2018/01/06,99.171
2018/01/07,81.624
2018/01/08,82.903
2018/01/09,87.112
2018/01/10,95.855
2018/01/11,53.925
2018/01/12,35.447
2018/01/13,43.829
2018/01/14,44.823
2018/01/15,30.511
2018/01/16,18.053
2018/01/17,11.624
2018/01/18,36.664
2018/01/19,37.522
2018/01/20,51.837
2018/01/21,21.915
2018/01/22,17.733
2018/01/23,43.586
2018/01/24,37.511
2018/01/25,37.665
2018/01/26,16.157
2018/01/27,17.202
2018/01/28,41.543
2018/01/29,76.809
2018/01/30,48.204
2018/01/31,48.608
2018/02/01,75.274
2018/02/02,34.225
2018/02/03,30.008
2018/02/04,25.859
2018/02/05,17.842
2018/02/06,15.271
2018/02/07,39.349
2018/02/08,33.784
2018/02/09,28.307
2018/02/10,42.175
2018/02/11,25.781
2018/02/12,22.324
2018/02/13,45.49
2018/02/14,60.394
2018/02/15,60.512
2018/02/16,73.88
2018/02/17,84.727
2018/02/18,93.404
2018/02/19,36.72
2018/02/20,44.092
2018/02/21,36.859
2018/02/22,22.048
2018/02/23,42.795
2018/02/24,42.505
2018/02/25,26.301
2018/02/26,20.005
2018/02/27,58.328
2018/02/28,85.08
2018/03/01,44.326
2018/03/02,63.063
2018/03/03,35.273
2018/03/04,49.391
2018/03/05,47.602
2018/03/06,28.257
2018/03/07,30.121
2018/03/08,24.737
2018/03/09,17.045
2018/03/10,12.28
2018/03/11,7.231
2018/03/12,55.841
2018/03/13,28.502
2018/03/14,36.365
2018/03/15,27.109
2018/03/16,39.861
2018/03/17,22.892
2018/03/18,17.721
2018/03/19,29.378
2018/03/20,44.391
2018/03/21,66.544
2018/03/22,72.133
2018/03/23,49.697
2018/03/24,40.551
2018/03/25,38.84
2018/03/26,56.982
2018/03/27,20.563
2018/03/28,20.514
2018/03/29,16.501
2018/03/30,5.981
2018/03/31,4.483
2018/04/01,3.446
2018/04/02,33.843
2018/04/03,42.967
2018/04/04,23.76
2018/04/05,74.501
2018/04/06,43.664
2018/04/07,34.152
2018/04/08,42.919
2018/04/09,54.16
2018/04/10,56.27
2018/04/11,70.289
2018/04/12,81.076
2018/04/13,92.403
2018/04/14,54.746
2018/04/15,45.936
2018/04/16,54.629
2018/04/17,45.552
2018/04/18,79.205
2018/04/19,67.308
2018/04/20,74.915
2018/04/21,44.311
2018/04/22,57.418
2018/04/23,67.62
2018/04/24,90.539
2018/04/25,63.564
2018/04/26,64.214
2018/04/27,81.912
2018/04/28,86.991
2018/04/29,91.882
2018/04/30,92.162
2018/05/01,34.018
2018/05/02,34.369
2018/05/03,72.899
2018/05/04,42.533
2018/05/05,48.245
2018/05/06,48.248
2018/05/07,34.62
2018/05/08,61.228
2018/05/09,67.732
2018/05/10,93.476
2018/05/11,74.352
2018/05/12,30.532
2018/05/13,45.426
2018/05/14,66.939
2018/05/15,70.96
2018/05/16,67.709
2018/05/17,77.199
2018/05/18,50.659
2018/05/19,30.928
2018/05/20,35.074
2018/05/21,60.207
2018/05/22,72.061
2018/05/23,40.673
2018/05/24,25.56
2018/05/25,23.431
2018/05/26,14.562
2018/05/27,8.174
2018/05/28,62.366
2018/05/29,65.245
2018/05/30,75.355
2018/05/31,89.636
2018/06/01,62.051
2018/06/02,26.982
2018/06/03,25.26
2018/06/04,53.713
2018/06/05,39.379
2018/06/06,69.493
2018/06/07,41.025
2018/06/08,35.71
2018/06/09,22.454
2018/06/10,19.863
2018/06/11,22.607
2018/06/12,21.045
2018/06/13,16.263
2018/06/14,49.464
2018/06/15,72.132
2018/06/16,82.468
2018/06/17,25.526
2018/06/18,25.402
2018/06/19,52.54
2018/06/20,44.029
2018/06/21,47.141
2018/06/22,87.954
2018/06/23,36.812
2018/06/24,50.767
2018/06/25,42.891
2018/06/26,35.783
2018/06/27,32.418
2018/06/28,31.953
2018/06/29,35.866
2018/06/30,96.482
2018/07/01,98.33
2018/07/02,99.545
2018/07/03,56.512
2018/07/04,52.841
2018/07/05,39.836
2018/07/06,60.581
2018/07/07,49.491
2018/07/08,24.261
2018/07/09,21.941
2018/07/10,18.5
2018/07/11,23.64
2018/07/12,48.019
2018/07/13,54.506
2018/07/14,83.453
2018/07/15,90.335
2018/07/16,30.421
2018/07/17,30.063
2018/07/18,29.635
2018/07/19,28.847
2018/07/20,35.637
2018/07/21,40.349
2018/07/22,29.673
2018/07/23,40.619
2018/07/24,35.326
2018/07/25,33.448
2018/07/26,31.726
2018/07/27,24.347
2018/07/28,62.885
2018/07/29,33.705
2018/07/30,37.051
2018/07/31,38.069
2018/08/01,79.984
2018/08/02,36.753
2018/08/03,38.685
2018/08/04,49.328
2018/08/05,33.353
2018/08/06,58.48
2018/08/07,90.814
2018/08/08,96.898
2018/08/09,80.61
2018/08/10,41.345
2018/08/11,25.844
2018/08/12,24.454
2018/08/13,29.094
2018/08/14,28.849
2018/08/15,34.423
2018/08/16,29.095
2018/08/17,83.986
2018/08/18,38.929
2018/08/19,38.181
2018/08/20,37.18
2018/08/21,36.75
2018/08/22,65.923
2018/08/23,46.692
2018/08/24,67.492
2018/08/25,35.724
2018/08/26,60.524
2018/08/27,38.307
2018/08/28,40.308
2018/08/29,53.607
2018/08/30,43.412
2018/08/31,45.13
2018/09/01,33.957
2018/09/02,33.553
2018/09/03,40.929
2018/09/04,64.646
2018/09/05,35.848
2018/09/06,54.332
2018/09/07,53.077
2018/09/08,34.717
2018/09/09,31.622
2018/09/10,38.104
2018/09/11,58.383
2018/09/12,42.121
2018/09/13,68.951
2018/09/14,41.981
2018/09/15,54.651
2018/09/16,55.189
2018/09/17,44.884
2018/09/18,83.304
2018/09/19,93.041
2018/09/20,46.014
2018/09/21,69.088
2018/09/22,43.283
2018/09/23,36.72
2018/09/24,73.68
2018/09/25,42.172
2018/09/26,47.849
2018/09/27,52.66
2018/09/28,64.046
2018/09/29,79.132
2018/09/30,42.008
2018/10/01,56.267
2018/10/02,58.102
2018/10/03,22.585
2018/10/04,23.446
2018/10/05,20.082
2018/10/06,11.774
2018/10/07,36.209
2018/10/08,57.997
2018/10/09,48.04
2018/10/10,65.289
2018/10/11,44.58
2018/10/12,69.406
2018/10/13,30.978
2018/10/14,28.453
2018/10/15,51.198
2018/10/16,39.1
2018/10/17,46.875
2018/10/18,42.251
2018/10/19,51.859
2018/10/20,52.495
2018/10/21,41.496
2018/10/22,57.821
2018/10/23,70.443
2018/10/24,90.43
2018/10/25,94.576
2018/10/26,53.993
2018/10/27,30.458
2018/10/28,25.139
2018/10/29,35.013
2018/10/30,32.119
2018/10/31,45.694
2018/11/01,35.546
2018/11/02,74.795
2018/11/03,63.521
2018/11/04,36.497
2018/11/05,75.175
2018/11/06,75.683
2018/11/07,75.907
2018/11/08,90.416
2018/11/09,34.77
2018/11/10,23.105
2018/11/11,17.462
2018/11/12,59.723
2018/11/13,67.406
2018/11/14,74.326
2018/11/15,75.91
2018/11/16,44.816
2018/11/17,23.836
2018/11/18,50.73
2018/11/19,45.753
2018/11/20,31.284
2018/11/21,19.121
2018/11/22,17.326
2018/11/23,16.29
2018/11/24,14.635
2018/11/25,12.127
2018/11/26,8.591
2018/11/27,3.915
2018/11/28,65.259
2018/11/29,83.964
2018/11/30,87.646
2018/12/01,42.367
2018/12/02,37.536
2018/12/03,37.15
2018/12/04,33.381
2018/12/05,30.462
2018/12/06,9.604
2018/12/07,7.31
2018/12/08,4.482
2018/12/09,18.482
2018/12/10,31
2018/12/11,26.858
2018/12/12,23.557
2018/12/13,52.917
2018/12/14,82.597
2018/12/15,29.764
2018/12/16,30.111
2018/12/17,49.67
2018/12/18,83.953
2018/12/19,49.477
2018/12/20,51.243
2018/12/21,50.485
2018/12/22,40.674
2018/12/23,62.675
2018/12/24,79.324
2018/12/25,80.256
2018/12/26,87.982
2018/12/27,29.727
2018/12/28,32.423
2018/12/29,38.929
2018/12/30,87.909
2018/12/31,41.207
2019/01/01,43.844
2019/01/02,41.401
2019/01/03,38.301
2019/01/04,57.475
2019/01/05,83.006
2019/01/06,42.011
2019/01/07,41.307
2019/01/08,35.313
2019/01/09,32.239
2019/01/10,40.501
2019/01/11,30.199
2019/01/12,21.174
2019/01/13,19.6
2019/01/14,78.996
2019/01/15,65.13
2019/01/16,70.009
2019/01/17,32.034
2019/01/18,42.133
2019/01/19,32.533
2019/01/20,25.101
2019/01/21,32.969
2019/01/22,74.381
2019/01/23,42.931
2019/01/24,48.831
2019/01/25,39.914
2019/01/26,29.13
2019/01/27,22.261
2019/01/28,46.926
2019/01/29,28.309
2019/01/30,50.474
2019/01/31,74.604
2019/02/01,59.088
2019/02/02,38.818
2019/02/03,31.592
2019/02/04,47.504
2019/02/05,51.041
2019/02/06,44.896
2019/02/07,70.844
2019/02/08,78.061
2019/02/09,89.044
2019/02/10,90.905
2019/02/11,94.744
2019/02/12,67.611
2019/02/13,73.309
2019/02/14,91.023
2019/02/15,93.337
2019/02/16,53.039
2019/02/17,62.862
2019/02/18,90.812
2019/02/19,99.751
2019/02/20,40.384
2019/02/21,40.154
2019/02/22,40.061
2019/02/23,40.455
2019/02/24,42.099
2019/02/25,41.108
2019/02/26,42.169
2019/02/27,39.238
2019/02/28,49.292
2019/03/01,31.037
2019/03/02,28.265
2019/03/03,27.604
2019/03/04,26.293
2019/03/05,41.474
2019/03/06,50.837
2019/03/07,52.801
2019/03/08,51.236
2019/03/09,23.125
2019/03/10,21.75
2019/03/11,19.54
2019/03/12,13.034
2019/03/13,7.863
2019/03/14,4.284
2019/03/15,46.488
2019/03/16,32.095
2019/03/17,68.012
2019/03/18,99.204
2019/03/19,40.58
2019/03/20,40.028
2019/03/21,45.473
2019/03/22,41.807
2019/03/23,39.081
2019/03/24,39.527
2019/03/25,42.373
2019/03/26,46.647
2019/03/27,57.632
2019/03/28,42.253
2019/03/29,56.051
2019/03/30,32.488
2019/03/31,38.288
2019/04/01,59.803
2019/04/02,71.721
2019/04/03,87.915
2019/04/04,51.362
2019/04/05,38.318
2019/04/06,37.116
2019/04/07,41.088
2019/04/08,67.17
2019/04/09,43.491
2019/04/10,76.299
2019/04/11,40.639
2019/04/12,33.667
2019/04/13,29.107
2019/04/14,35.877
2019/04/15,40.045
2019/04/16,59.978
2019/04/17,65.555
2019/04/18,75.886
2019/04/19,31.059
2019/04/20,16.309
2019/04/21,39.321
2019/04/22,43.046
2019/04/23,59.774
2019/04/24,55.537
2019/04/25,24.471
2019/04/26,63.86
2019/04/27,33.822
2019/04/28,33.564
2019/04/29,41.448
2019/04/30,37.166
2019/05/01,55.62
2019/05/02,96.225
2019/05/03,43.494
2019/05/04,40.032
2019/05/05,40.11
2019/05/06,49.039
2019/05/07,69.409
2019/05/08,45.816
2019/05/09,40.729
2019/05/10,51.816
2019/05/11,41.036
2019/05/12,50.662
2019/05/13,75.453
2019/05/14,82.337
2019/05/15,93.608
2019/05/16,97.477
2019/05/17,65.453
2019/05/18,45.696
2019/05/19,37.371
2019/05/20,39.52
2019/05/21,27.816
2019/05/22,62.588
2019/05/23,41.55
2019/05/24,48.217
2019/05/25,27.852
2019/05/26,21.576
2019/05/27,66.437
2019/05/28,67.439
2019/05/29,73.876
2019/05/30,84.253
2019/05/31,49.012
2019/06/01,36.513
2019/06/02,18.808
2019/06/03,47.231
2019/06/04,40.823
2019/06/05,51.771
2019/06/06,38.012
2019/06/07,44.832
2019/06/08,75.441
2019/06/09,27.855
2019/06/10,65.854
2019/06/11,48.2
2019/06/12,31.912
2019/06/13,46.39
2019/06/14,58.913
2019/06/15,70.867
2019/06/16,33.567
2019/06/17,67.848
2019/06/18,46.14
2019/06/19,53.687
2019/06/20,68.469
2019/06/21,39.935
2019/06/22,42.333
2019/06/23,47.657
