Date,activeaddresses90wma
2019/10/26,336747
2019/10/27,335645
2019/10/28,335525
2019/10/29,335302
2019/10/30,334987
2019/10/31,334694
2019/11/01,334244
2019/11/02,332882
2019/11/03,331294
2019/11/04,330652
2019/11/05,330923
2019/11/06,330708
2019/11/07,332303
2019/11/08,332148
2019/11/09,330905
2019/11/10,330054
2019/11/11,330211
2019/11/12,330363
2019/11/13,330476
2019/11/14,330289
2019/11/15,329802
2019/11/16,328555
2019/11/17,327455
2019/11/18,327311
2019/11/19,327334
2019/11/20,326950
2019/11/21,327709
2019/11/22,328565
2019/11/23,327567
2019/11/24,325971
2019/11/25,326212
2019/11/26,325520
2019/11/27,324668
2019/11/28,323687
2019/11/29,323273
2019/11/30,319063
2019/12/01,318165
2019/12/02,318578
2019/12/03,318104
2019/12/04,317649
2019/12/05,317112
2019/12/06,316293
2019/12/07,314392
2019/12/08,311935
2019/12/09,311982
2019/12/10,311502
2019/12/11,311077
2019/12/12,310404
2019/12/13,309818
2019/12/14,308307
2019/12/15,306905
2019/12/16,306620
2019/12/17,306128
2019/12/18,306091
2019/12/19,305547
2019/12/20,305052
2019/12/21,303786
2019/12/22,302171
2019/12/23,301696
2019/12/24,300741
2019/12/25,299473
2019/12/26,298856
2019/12/27,297912
2019/12/28,296633
2019/12/29,294812
2019/12/30,294276
2019/12/31,293151
2020/01/01,291037
2020/01/02,289354
2020/01/03,288785
2020/01/04,287885
2020/01/05,286666
2020/01/06,286464
2020/01/07,286285
2020/01/08,286422
2020/01/09,286499
2020/01/10,286199
2020/01/11,285392
2020/01/12,284083
2020/01/13,283568
2020/01/14,284100
2020/01/15,284975
2020/01/16,286150
2020/01/17,286564
2020/01/18,286706
2020/01/19,286500
2020/01/20,286238
2020/01/21,285939
2020/01/22,285165
2020/01/23,284727
2020/01/24,283236
2020/01/25,281402
2020/01/26,279265
2020/01/27,278100
2020/01/28,277164
2020/01/29,276515
2020/01/30,275982
2020/01/31,275583
2020/02/01,274908
2020/02/02,274060
2020/02/03,274526
2020/02/04,274102
2020/02/05,274512
2020/02/06,275031
2020/02/07,275702
2020/02/08,276795
2020/02/09,277860
2020/02/10,278914
2020/02/11,280607
2020/02/12,283903
2020/02/13,286355
2020/02/14,287923
2020/02/15,289179
2020/02/16,289886
2020/02/17,291054
2020/02/18,292634
2020/02/19,293778
2020/02/20,294793
2020/02/21,295996
2020/02/22,296731
2020/02/23,297708
2020/02/24,299066
2020/02/25,299923
2020/02/26,301074
2020/02/27,302378
2020/02/28,303503
2020/02/29,303784
2020/03/01,303976
2020/03/02,305198
2020/03/03,305608
2020/03/04,306428
2020/03/05,307734
2020/03/06,308584
2020/03/07,308881
2020/03/08,309054
2020/03/09,310393
2020/03/10,311273
2020/03/11,312018
2020/03/12,312696
2020/03/13,314942
2020/03/14,315568
2020/03/15,315709
2020/03/16,317259
2020/03/17,318611
2020/03/18,320475
2020/03/19,323755
2020/03/20,326338
2020/03/21,330652
2020/03/22,332674
2020/03/23,335155
2020/03/24,337131
2020/03/25,338434
2020/03/26,339923
2020/03/27,341371
2020/03/28,341478
2020/03/29,340946
2020/03/30,341800
2020/03/31,342510
2020/04/01,342824
2020/04/02,343515
2020/04/03,344273
2020/04/04,343954
2020/04/05,343394
2020/04/06,344567
2020/04/07,345472
2020/04/08,347815
2020/04/09,348596
2020/04/10,349362
2020/04/11,349338
2020/04/12,349660
2020/04/13,350667
2020/04/14,352600
2020/04/15,354037
2020/04/16,355210
2020/04/17,356749
2020/04/18,358473
2020/04/19,359680
2020/04/20,361609
2020/04/21,363172
2020/04/22,364478
2020/04/23,366427
2020/04/24,368521
2020/04/25,369802
2020/04/26,370947
2020/04/27,372705
2020/04/28,374263
2020/04/29,376503
2020/04/30,378551
2020/05/01,380002
2020/05/02,380904
2020/05/03,382140
2020/05/04,382852
2020/05/05,383350
2020/05/06,384394
2020/05/07,385692
2020/05/08,387325
2020/05/09,389134
2020/05/10,390737
2020/05/11,392278
2020/05/12,393360
2020/05/13,393816
2020/05/14,394401
2020/05/15,395522
2020/05/16,396363
2020/05/17,396882
2020/05/18,398005
2020/05/19,399308
2020/05/20,400377
2020/05/21,401606
2020/05/22,403078
2020/05/23,404349
2020/05/24,404789
2020/05/25,405542
2020/05/26,406939
2020/05/27,408640
2020/05/28,406894
2020/05/29,409367
2020/05/30,411097
2020/05/31,412191
2020/06/01,414151
2020/06/02,417015
2020/06/03,418593
2020/06/04,420586
2020/06/05,421944
2020/06/06,422626
2020/06/07,422900
2020/06/08,424723
2020/06/09,426273
2020/06/10,427537
2020/06/11,428846
2020/06/12,430412
2020/06/13,431087
2020/06/14,431102
2020/06/15,432469
2020/06/16,433892
2020/06/17,435193
2020/06/18,437116
2020/06/19,438910
2020/06/20,440703
2020/06/21,442152
2020/06/22,444671
2020/06/23,447533
2020/06/24,449998
2020/06/25,452232
2020/06/26,454507
2020/06/27,456477
2020/06/28,458184
2020/06/29,461195
2020/06/30,464134
2020/07/01,466576
2020/07/02,468751
2020/07/03,470532
2020/07/04,471804
2020/07/05,471916
2020/07/06,473312
2020/07/07,475336
2020/07/08,477401
2020/07/09,479374
2020/07/10,480796
2020/07/11,482093
2020/07/12,482910
2020/07/13,485550
2020/07/14,487877
2020/07/15,490405
2020/07/16,491997
2020/07/17,493489
2020/07/18,494183
2020/07/19,495062
2020/07/20,497068
2020/07/21,498210
2020/07/22,499782
2020/07/23,501776
2020/07/24,503185
2020/07/25,505108
2020/07/26,507024
2020/07/27,510129
2020/07/28,513892
2020/07/29,515562
2020/07/30,517458
2020/07/31,519669
2020/08/01,522082
2020/08/02,523966
2020/08/03,526424
2020/08/04,528926
2020/08/05,531649
2020/08/06,534478
2020/08/07,537072
2020/08/08,538633
2020/08/09,539692
2020/08/10,541540
2020/08/11,543172
2020/08/12,543568
2020/08/13,544625
2020/08/14,545584
2020/08/15,546276
2020/08/16,546996
2020/08/17,547732
2020/08/18,548519
2020/08/19,549684
2020/08/20,550448
2020/08/21,552139
2020/08/22,552357
2020/08/23,553114
2020/08/24,554043
2020/08/25,554631
2020/08/26,555552
2020/08/27,556186
2020/08/28,556198
2020/08/29,555489
2020/08/30,554458
2020/08/31,555403
2020/09/01,556594
2020/09/02,557277
2020/09/03,557685
2020/09/04,558692
2020/09/05,557595
2020/09/06,556927
2020/09/07,556324
2020/09/08,555447
2020/09/09,554513
2020/09/10,553842
2020/09/11,552987
2020/09/12,551991
2020/09/13,550413
2020/09/14,549562
2020/09/15,549353
2020/09/16,548418
2020/09/17,555562
2020/09/18,558900
2020/09/19,559719
2020/09/20,560873
2020/09/21,561820
2020/09/22,561991
2020/09/23,562038
2020/09/24,562461
2020/09/25,562007
2020/09/26,561313
2020/09/27,560241
2020/09/28,560247
2020/09/29,560486
2020/09/30,560874
2020/10/01,560354
2020/10/02,559434
2020/10/03,557992
2020/10/04,556591
2020/10/05,555310
2020/10/06,554676
2020/10/07,553790
2020/10/08,552782
2020/10/09,552542
2020/10/10,552131
2020/10/11,551389
2020/10/12,551019
2020/10/13,551705
2020/10/14,552161
2020/10/15,555957
2020/10/16,558165
2020/10/17,558975
2020/10/18,558362
2020/10/19,558835
2020/10/20,559073
2020/10/21,560172
2020/10/22,562265
2020/10/23,563808
2020/10/24,563543
2020/10/25,562090
2020/10/26,561922
2020/10/27,561652
2020/10/28,562093
2020/10/29,561957
2020/10/30,562005
2020/10/31,562563
2020/11/01,562284
2020/11/02,563085
2020/11/03,563483
2020/11/04,564902
2020/11/05,565564
2020/11/06,567004
2020/11/07,567757
2020/11/08,567325
2020/11/09,568096
2020/11/10,568727
2020/11/11,569218
2020/11/12,569258
2020/11/13,569989
2020/11/14,570445
2020/11/15,570071
2020/11/16,570536
2020/11/17,571988
2020/11/18,572909
2020/11/19,574106
2020/11/20,575599
2020/11/21,577295
2020/11/22,578698
2020/11/23,580574
2020/11/24,582599
2020/11/25,584544
2020/11/26,584940
2020/11/27,585485
2020/11/28,584669
2020/11/29,584440
2020/11/30,585460
2020/12/01,586546
2020/12/02,586459
2020/12/03,586840
2020/12/04,587626
2020/12/05,587772
2020/12/06,587048
2020/12/07,587049
2020/12/08,587423
2020/12/09,587777
2020/12/10,587389
2020/12/11,587637
2020/12/12,588769
2020/12/13,590628
2020/12/14,593487
2020/12/15,595572
2020/12/16,598443
2020/12/17,602297
2020/12/18,604702
2020/12/19,606306
2020/12/20,606004
2020/12/21,606060
2020/12/22,606276
2020/12/23,608900
2020/12/24,609657
2020/12/25,610943
2020/12/26,612202
2020/12/27,613421
2020/12/28,615174
2020/12/29,616692
2020/12/30,618401
2020/12/31,619485
2021/01/01,620609
2021/01/02,621396
2021/01/03,623106
2021/01/04,625045
2021/01/05,627048
2021/01/06,629594
2021/01/07,632538
2021/01/08,634971
2021/01/09,637473
2021/01/10,639211
2021/01/11,640587
2021/01/12,641168
2021/01/13,641394
2021/01/14,642489
2021/01/15,644118
2021/01/16,645408
2021/01/17,645703
2021/01/18,647152
2021/01/19,648976
2021/01/20,650354
2021/01/21,650875
2021/01/22,651518
2021/01/23,652224
2021/01/24,652614
2021/01/25,653813
2021/01/26,655029
2021/01/27,655014
2021/01/28,656379
2021/01/29,658740
2021/01/30,660761
2021/01/31,662738
2021/02/01,665175
2021/02/02,667696
2021/02/03,670626
2021/02/04,673028
2021/02/05,675855
2021/02/06,678135
2021/02/07,680325
2021/02/08,682701
2021/02/09,685656
2021/02/10,688536
2021/02/11,691201
2021/02/12,694079
2021/02/13,696303
2021/02/14,697750
2021/02/15,698328
2021/02/16,699948
2021/02/17,701656
2021/02/18,704199
2021/02/19,707156
2021/02/20,710120
2021/02/21,711903
2021/02/22,713384
2021/02/23,714246
2021/02/24,716161
2021/02/25,717459
2021/02/26,718771
2021/02/27,720448
2021/02/28,720872
2021/03/01,721826
2021/03/02,723631
2021/03/03,724991
2021/03/04,726619
2021/03/05,726628
2021/03/06,727237
2021/03/07,727485
2021/03/08,728228
2021/03/09,730069
2021/03/10,731779
2021/03/11,733973
2021/03/12,736198
2021/03/13,738114
2021/03/14,739873
2021/03/15,741721
2021/03/16,743623
2021/03/17,745040
2021/03/18,747158
2021/03/19,749067
2021/03/20,750880
2021/03/21,751477
2021/03/22,752919
2021/03/23,754745
2021/03/24,756748
2021/03/25,759352
2021/03/26,761043
2021/03/27,762287
2021/03/28,762874
2021/03/29,764046
2021/03/30,765632
2021/03/31,767582
2021/04/01,770376
2021/04/02,773374
2021/04/03,775208
2021/04/04,775951
2021/04/05,777331
2021/04/06,779382
2021/04/07,780779
2021/04/08,782040
2021/04/09,783585
2021/04/10,786009
2021/04/11,787506
2021/04/12,789816
2021/04/13,792090
2021/04/14,784946
2021/04/15,785076
2021/04/16,776614
2021/04/17,780970
2021/04/18,783870
2021/04/19,787933
2021/04/20,793262
2021/04/21,798624
2021/04/22,804122
2021/04/23,808367
2021/04/24,811981
2021/04/25,815642
2021/04/26,819274
2021/04/27,822661
2021/04/28,827305
2021/04/29,832154
2021/04/30,834763
2021/05/01,837687
2021/05/02,839974
2021/05/03,842764
2021/05/04,846465
2021/05/05,850194
2021/05/06,854209
2021/05/07,857784
2021/05/08,864205
2021/05/09,871747
2021/05/10,877285
2021/05/11,883599
2021/05/12,888100
2021/05/13,892872
2021/05/14,896929
2021/05/15,900301
2021/05/16,902543
2021/05/17,904327
2021/05/18,905571
2021/05/19,906304
2021/05/20,907898
2021/05/21,907702
2021/05/22,906904
2021/05/23,904354
2021/05/24,902957
2021/05/25,901656
2021/05/26,900888
2021/05/27,900112
2021/05/28,899086
2021/05/29,899213
2021/05/30,899201
2021/05/31,899080
2021/06/01,898374
2021/06/02,897486
2021/06/03,897218
2021/06/04,896330
2021/06/05,894340
2021/06/06,891749
2021/06/07,889574
2021/06/08,886520
2021/06/09,883462
2021/06/10,880663
2021/06/11,877348
2021/06/12,873702
2021/06/13,870510
2021/06/14,867648
2021/06/15,865389
2021/06/16,862997
2021/06/17,860235
2021/06/18,856779
2021/06/19,851795
2021/06/20,846909
2021/06/21,843497
2021/06/22,841260
2021/06/23,838711
2021/06/24,836430
2021/06/25,834299
2021/06/26,831314
2021/06/27,828027
2021/06/28,830112
2021/06/29,828825
2021/06/30,826699
2021/07/01,824767
2021/07/02,822095
2021/07/03,818760
2021/07/04,815203
2021/07/05,812293
2021/07/06,811711
2021/07/07,810693
2021/07/08,808977
2021/07/09,806806
2021/07/10,803650
2021/07/11,800302
2021/07/12,797806
2021/07/13,795411
2021/07/14,793261
2021/07/15,791740
2021/07/16,789340
2021/07/17,786625
2021/07/18,783880
2021/07/19,781632
2021/07/20,779514
2021/07/21,777570
2021/07/22,775964
2021/07/23,774437
2021/07/24,773485
2021/07/25,771025
2021/07/26,769935
2021/07/27,771362
2021/07/28,772408
2021/07/29,772006
2021/07/30,771440
2021/07/31,770924
2021/08/01,769791
2021/08/02,769739
2021/08/03,768859
2021/08/04,767932
2021/08/05,765966
2021/08/06,765225
2021/08/07,764443
2021/08/08,763754
2021/08/09,762929
2021/08/10,762301
2021/08/11,761848
2021/08/12,761060
2021/08/13,760372
2021/08/14,759469
2021/08/15,758290
2021/08/16,758871
2021/08/17,759201
2021/08/18,758851
2021/08/19,759886
2021/08/20,760927
2021/08/21,761008
2021/08/22,760520
2021/08/23,760747
2021/08/24,760501
2021/08/25,759651
2021/08/26,758769
2021/08/27,751389
2021/08/28,750745
2021/08/29,750214
2021/08/30,749974
2021/08/31,750160
2021/09/01,750783
2021/09/02,751636
2021/09/03,751009
2021/09/04,750608
2021/09/05,749747
2021/09/06,749510
2021/09/07,750586
2021/09/08,750297
2021/09/09,750596
2021/09/10,751520
2021/09/11,754135
2021/09/12,755425
2021/09/13,757464
2021/09/14,758684
2021/09/15,759605
2021/09/16,760221
2021/09/17,760196
2021/09/18,760347
2021/09/19,759913
2021/09/20,758855
2021/09/21,758799
2021/09/22,758876
2021/09/23,759302
2021/09/24,758518
2021/09/25,758073
2021/09/26,756206
2021/09/27,755317
2021/09/28,754229
2021/09/29,753673
2021/09/30,752902
2021/10/01,753968
2021/10/02,753583
2021/10/03,753114
2021/10/04,751972
2021/10/05,752885
2021/10/06,755898
2021/10/07,758685
2021/10/08,761282
2021/10/09,762696
2021/10/10,762696
2021/10/11,763152
2021/10/12,763630
2021/10/13,763818
2021/10/14,764771
2021/10/15,766193
2021/10/16,767100
2021/10/17,767336
2021/10/18,768214
2021/10/19,769516
2021/10/20,771442
2021/10/21,773163
2021/10/22,774961
2021/10/23,777051
2021/10/24,779081
2021/10/25,781244
2021/10/26,783786
2021/10/27,786006
2021/10/28,780619
2021/10/29,785246
2021/10/30,788243
2021/10/31,789946
2021/11/01,792324
2021/11/02,795341
2021/11/03,798918
2021/11/04,801608
2021/11/05,803939
2021/11/06,805583
2021/11/07,807706
2021/11/08,809961
2021/11/09,811767
2021/11/10,814804
2021/11/11,817134
2021/11/12,819517
2021/11/13,821835
2021/11/14,823964
2021/11/15,825354
2021/11/16,826735
2021/11/17,829696
2021/11/18,830568
2021/11/19,831455
2021/11/20,830958
2021/11/21,832222
2021/11/22,832111
2021/11/23,832651
2021/11/24,834436
2021/11/25,835220
2021/11/26,835891
2021/11/27,835701
2021/11/28,834359
2021/11/29,834840
2021/11/30,835744
2021/12/01,835561
2021/12/02,836339
2021/12/03,835891
2021/12/04,834858
2021/12/05,839297
2021/12/06,838995
2021/12/07,839292
2021/12/08,840797
2021/12/09,840927
2021/12/10,841209
2021/12/11,840961
2021/12/12,841056
2021/12/13,841472
2021/12/14,841452
2021/12/15,842385
2021/12/16,842097
2021/12/17,843539
2021/12/18,842996
2021/12/19,841903
2021/12/20,841578
2021/12/21,841204
2021/12/22,841620
2021/12/23,842296
2021/12/24,843876
2021/12/25,845378
2021/12/26,845330
2021/12/27,845753
2021/12/28,845782
2021/12/29,845504
2021/12/30,845890
2021/12/31,845626
2022/01/01,845113
2022/01/02,843455
2022/01/03,842785
2022/01/04,842359
2022/01/05,842204
2022/01/06,841795
2022/01/07,840996
2022/01/08,840284
2022/01/09,838112
2022/01/10,838925
2022/01/11,840254
2022/01/12,841978
2022/01/13,843495
2022/01/14,843242
2022/01/15,843048
2022/01/16,842393
2022/01/17,842019
2022/01/18,841054
2022/01/19,841087
2022/01/20,840687
2022/01/21,839266
2022/01/22,837932
2022/01/23,835675
2022/01/24,833724
2022/01/25,832614
2022/01/26,830643
2022/01/27,828436
2022/01/28,826722
2022/01/29,825233
2022/01/30,824525
2022/01/31,824024
2022/02/01,823589
2022/02/02,822745
2022/02/03,821164
2022/02/04,820679
2022/02/05,821914
2022/02/06,822106
2022/02/07,821203
2022/02/08,820712
2022/02/09,820561
2022/02/10,820625
2022/02/11,820380
2022/02/12,819251
2022/02/13,818365
2022/02/14,817660
2022/02/15,817597
2022/02/16,817891
2022/02/17,817048
2022/02/18,818419
2022/02/19,818182
2022/02/20,820795
2022/02/21,819002
2022/02/22,817485
2022/02/23,816689
2022/02/24,815740
2022/02/25,814842
2022/02/26,814662
2022/02/27,813630
2022/02/28,812004
2022/03/01,811413
2022/03/02,811245
2022/03/03,810785
2022/03/04,810360
2022/03/05,808796
2022/03/06,808121
2022/03/07,807673
2022/03/08,808184
2022/03/09,808115
2022/03/10,809289
2022/03/11,808180
2022/03/12,807626
2022/03/13,805648
2022/03/14,804112
2022/03/15,804647
2022/03/16,806118
2022/03/17,805832
2022/03/18,807790
2022/03/19,807104
2022/03/20,806140
2022/03/21,805646
2022/03/22,806528
2022/03/23,806154
2022/03/24,805571
2022/03/25,804990
2022/03/26,804246
2022/03/27,803498
2022/03/28,803817
2022/03/29,804107
2022/03/30,803418
2022/03/31,803074
2022/04/01,802439
2022/04/02,800812
2022/04/03,798724
2022/04/04,796751
2022/04/05,795016
2022/04/06,793696
2022/04/07,792423
2022/04/08,790778
2022/04/09,789587
2022/04/10,788595
2022/04/11,787133
2022/04/12,785456
2022/04/13,783395
2022/04/14,782020
2022/04/15,780863
2022/04/16,779439
2022/04/17,777488
2022/04/18,776320
2022/04/19,777435
2022/04/20,779202
2022/04/21,778403
2022/04/22,778302
2022/04/23,776862
2022/04/24,775648
2022/04/25,775023
2022/04/26,774310
2022/04/27,774102
2022/04/28,773605
2022/04/29,773122
2022/04/30,773091
2022/05/01,772397
2022/05/02,770094
2022/05/03,767818
2022/05/04,766564
2022/05/05,767100
2022/05/06,766320
2022/05/07,764942
2022/05/08,764115
2022/05/09,763425
2022/05/10,763456
2022/05/11,761440
2022/05/12,762614
2022/05/13,764971
2022/05/14,764030
2022/05/15,762566
2022/05/16,761805
2022/05/17,761048
2022/05/18,761495
2022/05/19,760106
2022/05/20,758561
2022/05/21,757276
2022/05/22,755622
2022/05/23,754114
2022/05/24,753134
2022/05/25,751996
2022/05/26,750026
2022/05/27,748597
2022/05/28,747537
2022/05/29,746416
2022/05/30,744470
2022/05/31,744525
2022/06/01,743593
2022/06/02,742470
2022/06/03,741210
2022/06/04,739651
2022/06/05,737835
2022/06/06,736601
2022/06/07,735067
2022/06/08,733605
2022/06/09,732569
2022/06/10,732198
2022/06/11,730806
2022/06/12,728854
2022/06/13,726833
2022/06/14,725332
2022/06/15,723794
2022/06/16,723374
2022/06/17,723418
2022/06/18,722052
2022/06/19,720372
2022/06/20,719009
2022/06/21,717284
2022/06/22,715723
2022/06/23,713791
2022/06/24,712566
2022/06/25,710217
2022/06/26,707613
2022/06/27,706604
2022/06/28,704873
2022/06/29,703063
2022/06/30,701738
2022/07/01,702140
2022/07/02,703486
2022/07/03,703737
2022/07/04,703977
2022/07/05,704634
2022/07/06,705125
2022/07/07,706066
2022/07/08,707178
2022/07/09,708359
2022/07/10,709448
2022/07/11,709848
2022/07/12,710101
2022/07/13,711046
2022/07/14,712293
2022/07/15,714242
2022/07/16,716817
2022/07/17,719398
2022/07/18,720371
2022/07/19,720895
2022/07/20,721604
2022/07/21,722640
2022/07/22,724091
2022/07/23,724404
2022/07/24,724595
2022/07/25,727295
2022/07/26,740085
2022/07/27,741123
2022/07/28,741210
2022/07/29,741721
2022/07/30,742587
2022/07/31,742984
2022/08/01,747238
2022/08/02,748150
2022/08/03,750203
2022/08/04,757640
2022/08/05,758882
2022/08/06,759837
2022/08/07,761280
2022/08/08,761779
2022/08/09,761489
2022/08/10,761659
2022/08/11,760900
2022/08/12,761062
2022/08/13,760792
2022/08/14,760098
2022/08/15,759191
2022/08/16,758761
2022/08/17,758380
2022/08/18,758495
2022/08/19,757241
2022/08/20,755883
2022/08/21,755256
2022/08/22,753879
2022/08/23,752865
2022/08/24,751493
2022/08/25,750645
2022/08/26,749156
2022/08/27,747812
2022/08/28,746085
2022/08/29,744415
2022/08/30,742758
2022/08/31,740993
2022/09/01,740081
2022/09/02,739531
2022/09/03,738878
2022/09/04,739839
2022/09/05,739688
2022/09/06,738627
2022/09/07,737224
2022/09/08,736370
2022/09/09,735783
2022/09/10,734192
2022/09/11,732866
2022/09/12,731499
2022/09/13,730824
2022/09/14,731094
2022/09/15,719821
2022/09/16,703804
2022/09/17,687951
2022/09/18,687943
2022/09/19,687476
2022/09/20,687117
2022/09/21,686265
2022/09/22,685777
2022/09/23,685172
2022/09/24,685166
2022/09/25,684483
2022/09/26,684236
2022/09/27,685662
2022/09/28,684619
2022/09/29,684144
2022/09/30,683509
2022/10/01,682797
2022/10/02,682013
2022/10/03,680167
2022/10/04,679264
2022/10/05,678949
2022/10/06,679943
2022/10/07,680562
2022/10/08,682778
2022/10/09,684839
2022/10/10,686585
2022/10/11,687311
2022/10/12,687089
2022/10/13,686774
2022/10/14,685723
2022/10/15,685136
2022/10/16,683018
2022/10/17,681490
2022/10/18,679561
2022/10/19,678242
2022/10/20,678273
2022/10/21,678024
2022/10/22,676055
2022/10/23,674492
2022/10/24,673429
2022/10/25,672125
2022/10/26,671858
2022/10/27,672018
2022/10/28,670874
2022/10/29,669309
2022/10/30,668131
2022/10/31,667144
2022/11/01,666509
2022/11/02,664824
2022/11/03,665039
2022/11/04,663304
2022/11/05,661612
2022/11/06,659773
2022/11/07,659792
2022/11/08,658869
2022/11/09,658829
2022/11/10,658491
2022/11/11,658064
2022/11/12,657156
2022/11/13,656391
2022/11/14,657154
2022/11/15,658008
2022/11/16,658167
2022/11/17,658942
2022/11/18,658520
2022/11/19,656655
2022/11/20,654591
2022/11/21,652446
2022/11/22,650404
2022/11/23,649237
2022/11/24,649305
2022/11/25,649581
2022/11/26,648680
2022/11/27,646875
2022/11/28,648314
2022/11/29,648428
2022/11/30,647788
