Date,activeaddresses90rsi
2019/06/20,50.306
2019/06/21,51.411
2019/06/22,51.235
2019/06/23,50.512
2019/06/24,51.106
2019/06/25,50.97
2019/06/26,51.915
2019/06/27,51.216
2019/06/28,50.539
2019/06/29,50.227
2019/06/30,49.612
2019/07/01,50.229
2019/07/02,51.157
2019/07/03,50.919
2019/07/04,50.6
2019/07/05,50.089
2019/07/06,49.485
2019/07/07,49.048
2019/07/08,50.173
2019/07/09,50.718
2019/07/10,50.306
2019/07/11,49.806
2019/07/12,50.296
2019/07/13,48.916
2019/07/14,49.291
2019/07/15,50.387
2019/07/16,49.085
2019/07/17,50.123
2019/07/18,49.719
2019/07/19,49.628
2019/07/20,48.988
2019/07/21,48.548
2019/07/22,49.775
2019/07/23,49.235
2019/07/24,48.879
2019/07/25,48.969
2019/07/26,49.53
2019/07/27,49.214
2019/07/28,49.122
2019/07/29,49.591
2019/07/30,50.36
2019/07/31,49.564
2019/08/01,49.272
2019/08/02,49.701
2019/08/03,48.787
2019/08/04,48.124
2019/08/05,50.502
2019/08/06,50.657
2019/08/07,50.036
2019/08/08,49.948
2019/08/09,50.281
2019/08/10,49.77
2019/08/11,49.286
2019/08/12,50.537
2019/08/13,50.296
2019/08/14,50.37
2019/08/15,49.883
2019/08/16,50.301
2019/08/17,49.45
2019/08/18,49.23
2019/08/19,50.072
2019/08/20,50.31
2019/08/21,50.389
2019/08/22,50.148
2019/08/23,50.416
2019/08/24,49.746
2019/08/25,49.502
2019/08/26,50.248
2019/08/27,50.233
2019/08/28,49.988
2019/08/29,50.088
2019/08/30,49.806
2019/08/31,49.418
2019/09/01,49.198
2019/09/02,50.225
2019/09/03,50.093
2019/09/04,49.892
2019/09/05,50.539
2019/09/06,50.346
2019/09/07,49.633
2019/09/08,49.529
2019/09/09,50.364
2019/09/10,49.683
2019/09/11,49.973
2019/09/12,50.055
2019/09/13,49.181
2019/09/14,49.327
2019/09/15,49.386
2019/09/16,50.363
2019/09/17,49.851
2019/09/18,50.008
2019/09/19,49.689
2019/09/20,50.255
2019/09/21,48.777
2019/09/22,48.493
2019/09/23,48.867
2019/09/24,49.767
2019/09/25,49.513
2019/09/26,49.254
2019/09/27,49.192
2019/09/28,48.912
2019/09/29,48.495
2019/09/30,49.435
2019/10/01,49.387
2019/10/02,49.268
2019/10/03,48.704
2019/10/04,48.609
2019/10/05,48.923
2019/10/06,48.654
2019/10/07,49.135
2019/10/08,49.508
2019/10/09,50.19
2019/10/10,49.833
2019/10/11,49.822
2019/10/12,48.999
2019/10/13,48.544
2019/10/14,49.253
2019/10/15,49.658
2019/10/16,49.366
2019/10/17,49.371
2019/10/18,50.117
2019/10/19,49.48
2019/10/20,48.815
2019/10/21,49.536
2019/10/22,49.517
2019/10/23,49.485
2019/10/24,49.471
2019/10/25,49.704
2019/10/26,49.621
2019/10/27,48.869
2019/10/28,49.761
2019/10/29,49.657
2019/10/30,49.57
2019/10/31,49.591
2019/11/01,49.441
2019/11/02,48.609
2019/11/03,48.409
2019/11/04,49.287
2019/11/05,50.122
2019/11/06,49.667
2019/11/07,51.312
2019/11/08,49.722
2019/11/09,48.762
2019/11/10,49.11
2019/11/11,49.991
2019/11/12,49.977
2019/11/13,49.932
2019/11/14,49.658
2019/11/15,49.374
2019/11/16,48.689
2019/11/17,48.817
2019/11/18,49.688
2019/11/19,49.828
2019/11/20,49.443
2019/11/21,50.481
2019/11/22,50.564
2019/11/23,48.883
2019/11/24,48.347
2019/11/25,49.989
2019/11/26,49.164
2019/11/27,49.011
2019/11/28,48.88
2019/11/29,49.381
2019/11/30,46.213
2019/12/01,49.054
2019/12/02,50.103
2019/12/03,49.388
2019/12/04,49.393
2019/12/05,49.307
2019/12/06,49.062
2019/12/07,48.186
2019/12/08,47.729
2019/12/09,49.766
2019/12/10,49.343
2019/12/11,49.374
2019/12/12,49.162
2019/12/13,49.228
2019/12/14,48.479
2019/12/15,48.553
2019/12/16,49.462
2019/12/17,49.283
2019/12/18,49.647
2019/12/19,49.223
2019/12/20,49.246
2019/12/21,48.609
2019/12/22,48.32
2019/12/23,49.286
2019/12/24,48.879
2019/12/25,48.607
2019/12/26,49.154
2019/12/27,48.875
2019/12/28,48.589
2019/12/29,48.134
2019/12/30,49.234
2019/12/31,48.736
2020/01/01,47.914
2020/01/02,48.274
2020/01/03,49.224
2020/01/04,48.945
2020/01/05,48.677
2020/01/06,49.539
2020/01/07,49.55
2020/01/08,49.807
2020/01/09,49.746
2020/01/10,49.412
2020/01/11,48.973
2020/01/12,48.541
2020/01/13,49.234
2020/01/14,50.136
2020/01/15,50.433
2020/01/16,50.695
2020/01/17,50.022
2020/01/18,49.781
2020/01/19,49.478
2020/01/20,49.42
2020/01/21,49.378
2020/01/22,48.946
2020/01/23,49.242
2020/01/24,48.297
2020/01/25,47.976
2020/01/26,47.694
2020/01/27,48.577
2020/01/28,48.768
2020/01/29,49.019
2020/01/30,49.111
2020/01/31,49.224
2020/02/01,48.966
2020/02/02,48.803
2020/02/03,50.04
2020/02/04,49.204
2020/02/05,49.971
2020/02/06,50.047
2020/02/07,50.183
2020/02/08,50.586
2020/02/09,50.565
2020/02/10,50.551
2020/02/11,51.156
2020/02/12,52.635
2020/02/13,51.826
2020/02/14,50.99
2020/02/15,50.708
2020/02/16,50.197
2020/02/17,50.628
2020/02/18,51.013
2020/02/19,50.602
2020/02/20,50.469
2020/02/21,50.64
2020/02/22,50.193
2020/02/23,50.443
2020/02/24,50.808
2020/02/25,50.322
2020/02/26,50.617
2020/02/27,50.78
2020/02/28,50.608
2020/02/29,49.809
2020/03/01,49.725
2020/03/02,50.743
2020/03/03,49.938
2020/03/04,50.347
2020/03/05,50.834
2020/03/06,50.388
2020/03/07,49.857
2020/03/08,49.756
2020/03/09,50.916
2020/03/10,50.465
2020/03/11,50.337
2020/03/12,50.28
2020/03/13,51.836
2020/03/14,50.24
2020/03/15,49.782
2020/03/16,51.141
2020/03/17,50.965
2020/03/18,51.462
2020/03/19,52.794
2020/03/20,52.134
2020/03/21,53.711
2020/03/22,51.551
2020/03/23,51.979
2020/03/24,51.537
2020/03/25,50.944
2020/03/26,51.13
2020/03/27,51.119
2020/03/28,49.9
2020/03/29,49.341
2020/03/30,50.605
2020/03/31,50.496
2020/04/01,50.165
2020/04/02,50.532
2020/04/03,50.611
2020/04/04,49.635
2020/04/05,49.429
2020/04/06,51.013
2020/04/07,50.784
2020/04/08,52.065
2020/04/09,50.66
2020/04/10,50.665
2020/04/11,49.975
2020/04/12,50.305
2020/04/13,50.926
2020/04/14,51.744
2020/04/15,51.307
2020/04/16,51.075
2020/04/17,51.413
2020/04/18,51.597
2020/04/19,51.143
2020/04/20,51.803
2020/04/21,51.492
2020/04/22,51.285
2020/04/23,51.885
2020/04/24,52.059
2020/04/25,51.335
2020/04/26,51.254
2020/04/27,51.845
2020/04/28,51.695
2020/04/29,52.346
2020/04/30,52.204
2020/05/01,51.661
2020/05/02,51.167
2020/05/03,51.511
2020/05/04,51.027
2020/05/05,50.848
2020/05/06,51.382
2020/05/07,51.644
2020/05/08,51.983
2020/05/09,52.172
2020/05/10,51.993
2020/05/11,51.958
2020/05/12,51.505
2020/05/13,50.864
2020/05/14,50.99
2020/05/15,51.526
2020/05/16,51.258
2020/05/17,50.948
2020/05/18,51.561
2020/05/19,51.756
2020/05/20,51.532
2020/05/21,51.717
2020/05/22,51.983
2020/05/23,51.799
2020/05/24,50.933
2020/05/25,51.267
2020/05/26,51.943
2020/05/27,52.276
2020/05/28,48.752
2020/05/29,52.722
2020/05/30,52.049
2020/05/31,51.481
2020/06/01,52.269
2020/06/02,53.09
2020/06/03,51.91
2020/06/04,52.293
2020/06/05,51.732
2020/06/06,51.137
2020/06/07,50.789
2020/06/08,52.158
2020/06/09,51.937
2020/06/10,51.703
2020/06/11,51.773
2020/06/12,52.014
2020/06/13,51.205
2020/06/14,50.621
2020/06/15,51.83
2020/06/16,51.904
2020/06/17,51.81
2020/06/18,52.364
2020/06/19,52.259
2020/06/20,52.258
2020/06/21,51.943
2020/06/22,52.914
2020/06/23,53.245
2020/06/24,52.891
2020/06/25,52.697
2020/06/26,52.767
2020/06/27,52.508
2020/06/28,52.296
2020/06/29,53.517
2020/06/30,53.497
2020/07/01,53.043
2020/07/02,52.816
2020/07/03,52.454
2020/07/04,51.985
2020/07/05,50.865
2020/07/06,52.088
2020/07/07,52.694
2020/07/08,52.757
2020/07/09,52.706
2020/07/10,52.185
2020/07/11,52.104
2020/07/12,51.653
2020/07/13,53.377
2020/07/14,53.093
2020/07/15,53.315
2020/07/16,52.396
2020/07/17,52.326
2020/07/18,51.543
2020/07/19,51.743
2020/07/20,52.818
2020/07/21,51.973
2020/07/22,52.401
2020/07/23,52.816
2020/07/24,52.247
2020/07/25,52.754
2020/07/26,52.784
2020/07/27,53.902
2020/07/28,54.53
2020/07/29,52.435
2020/07/30,52.662
2020/07/31,52.978
2020/08/01,53.199
2020/08/02,52.706
2020/08/03,53.264
2020/08/04,53.352
2020/08/05,53.595
2020/08/06,53.734
2020/08/07,53.534
2020/08/08,52.494
2020/08/09,52.009
2020/08/10,52.774
2020/08/11,52.591
2020/08/12,51.375
2020/08/13,52.028
2020/08/14,51.96
2020/08/15,51.724
2020/08/16,51.784
2020/08/17,51.828
2020/08/18,51.905
2020/08/19,52.306
2020/08/20,51.912
2020/08/21,52.842
2020/08/22,51.333
2020/08/23,51.886
2020/08/24,52.086
2020/08/25,51.758
2020/08/26,52.105
2020/08/27,51.869
2020/08/28,51.228
2020/08/29,50.498
2020/08/30,50.182
2020/08/31,52.131
2020/09/01,52.377
2020/09/02,51.877
2020/09/03,51.612
2020/09/04,52.214
2020/09/05,50.117
2020/09/06,50.552
2020/09/07,50.62
2020/09/08,50.355
2020/09/09,50.307
2020/09/10,50.578
2020/09/11,50.397
2020/09/12,50.267
2020/09/13,49.691
2020/09/14,50.435
2020/09/15,51.088
2020/09/16,50.352
2020/09/17,57.398
2020/09/18,53.845
2020/09/19,51.694
2020/09/20,51.977
2020/09/21,51.816
2020/09/22,51.167
2020/09/23,51.068
2020/09/24,51.381
2020/09/25,50.643
2020/09/26,50.446
2020/09/27,50.129
2020/09/28,51.011
2020/09/29,51.2
2020/09/30,51.327
2020/10/01,50.55
2020/10/02,50.209
2020/10/03,49.768
2020/10/04,49.812
2020/10/05,49.912
2020/10/06,50.464
2020/10/07,50.239
2020/10/08,50.126
2020/10/09,50.795
2020/10/10,50.649
2020/10/11,50.36
2020/10/12,50.678
2020/10/13,51.594
2020/10/14,51.385
2020/10/15,54.155
2020/10/16,52.757
2020/10/17,51.569
2020/10/18,50.387
2020/10/19,51.257
2020/10/20,51.072
2020/10/21,51.765
2020/10/22,52.554
2020/10/23,52.107
2020/10/24,50.615
2020/10/25,49.657
2020/10/26,50.651
2020/10/27,50.55
2020/10/28,51.107
2020/10/29,50.639
2020/10/30,50.779
2020/10/31,51.176
2020/11/01,50.49
2020/11/02,51.332
2020/11/03,50.999
2020/11/04,51.788
2020/11/05,51.163
2020/11/06,51.763
2020/11/07,51.206
2020/11/08,50.255
2020/11/09,51.185
2020/11/10,51.073
2020/11/11,50.972
2020/11/12,50.607
2020/11/13,51.156
2020/11/14,50.939
2020/11/15,50.264
2020/11/16,50.933
2020/11/17,51.713
2020/11/18,51.285
2020/11/19,51.51
2020/11/20,51.747
2020/11/21,51.926
2020/11/22,51.692
2020/11/23,52.082
2020/11/24,52.22
2020/11/25,52.168
2020/11/26,50.847
2020/11/27,50.981
2020/11/28,49.851
2020/11/29,50.348
2020/11/30,51.363
2020/12/01,51.421
2020/12/02,50.44
2020/12/03,50.825
2020/12/04,51.156
2020/12/05,50.637
2020/12/06,49.924
2020/12/07,50.528
2020/12/08,50.849
2020/12/09,50.852
2020/12/10,50.235
2020/12/11,50.778
2020/12/12,51.522
2020/12/13,52.141
2020/12/14,52.966
2020/12/15,52.324
2020/12/16,52.977
2020/12/17,53.707
2020/12/18,52.457
2020/12/19,51.798
2020/12/20,50.238
2020/12/21,50.518
2020/12/22,50.651
2020/12/23,52.523
2020/12/24,51.037
2020/12/25,51.454
2020/12/26,51.457
2020/12/27,51.452
2020/12/28,51.88
2020/12/29,51.707
2020/12/30,51.873
2020/12/31,51.379
2021/01/01,51.437
2021/01/02,51.185
2021/01/03,51.948
2021/01/04,52.164
2021/01/05,52.246
2021/01/06,52.712
2021/01/07,53.067
2021/01/08,52.656
2021/01/09,52.749
2021/01/10,52.114
2021/01/11,51.828
2021/01/12,51.152
2021/01/13,50.858
2021/01/14,51.562
2021/01/15,52.004
2021/01/16,51.723
2021/01/17,50.881
2021/01/18,51.847
2021/01/19,52.175
2021/01/20,51.8
2021/01/21,51.056
2021/01/22,51.162
2021/01/23,51.236
2021/01/24,50.99
2021/01/25,51.694
2021/01/26,51.737
2021/01/27,50.658
2021/01/28,51.837
2021/01/29,52.677
2021/01/30,52.406
2021/01/31,52.406
2021/02/01,52.812
2021/02/02,52.916
2021/02/03,53.28
2021/02/04,52.829
2021/02/05,53.208
2021/02/06,52.736
2021/02/07,52.7
2021/02/08,52.891
2021/02/09,53.417
2021/02/10,53.393
2021/02/11,53.237
2021/02/12,53.461
2021/02/13,52.866
2021/02/14,52.162
2021/02/15,51.367
2021/02/16,52.302
2021/02/17,52.409
2021/02/18,53.162
2021/02/19,53.55
2021/02/20,53.591
2021/02/21,52.476
2021/02/22,52.209
2021/02/23,51.634
2021/02/24,52.579
2021/02/25,52.027
2021/02/26,52.072
2021/02/27,52.441
2021/02/28,51.285
2021/03/01,51.779
2021/03/02,52.552
2021/03/03,52.172
2021/03/04,52.443
2021/03/05,50.945
2021/03/06,51.503
2021/03/07,51.207
2021/03/08,51.676
2021/03/09,52.665
2021/03/10,52.585
2021/03/11,53.05
2021/03/12,53.125
2021/03/13,52.864
2021/03/14,52.741
2021/03/15,52.838
2021/03/16,52.914
2021/03/17,52.444
2021/03/18,53.084
2021/03/19,52.901
2021/03/20,52.839
2021/03/21,51.665
2021/03/22,52.479
2021/03/23,52.871
2021/03/24,53.055
2021/03/25,53.641
2021/03/26,52.755
2021/03/27,52.341
2021/03/28,51.717
2021/03/29,52.279
2021/03/30,52.687
2021/03/31,53.049
2021/04/01,53.849
2021/04/02,54.078
2021/04/03,52.938
2021/04/04,51.882
2021/04/05,52.481
2021/04/06,53.108
2021/04/07,52.483
2021/04/08,52.365
2021/04/09,52.643
2021/04/10,53.454
2021/04/11,52.56
2021/04/12,53.317
2021/04/13,53.331
2021/04/14,45.201
2021/04/15,51.023
2021/04/16,45.249
2021/04/17,53.208
2021/04/18,52.376
2021/04/19,53.03
2021/04/20,53.732
2021/04/21,53.791
2021/04/22,53.911
2021/04/23,53.192
2021/04/24,52.852
2021/04/25,52.918
2021/04/26,52.938
2021/04/27,52.825
2021/04/28,53.568
2021/04/29,53.723
2021/04/30,52.355
2021/05/01,52.558
2021/05/02,52.193
2021/05/03,52.502
2021/05/04,53.042
2021/05/05,53.085
2021/05/06,53.28
2021/05/07,53.029
2021/05/08,54.653
2021/05/09,55.303
2021/05/10,54.067
2021/05/11,54.524
2021/05/12,53.424
2021/05/13,53.607
2021/05/14,53.196
2021/05/15,52.806
2021/05/16,52.142
2021/05/17,51.897
2021/05/18,51.59
2021/05/19,51.299
2021/05/20,51.816
2021/05/21,50.731
2021/05/22,50.372
2021/05/23,49.338
2021/05/24,50.026
2021/05/25,50.093
2021/05/26,50.416
2021/05/27,50.424
2021/05/28,50.282
2021/05/29,50.986
2021/05/30,50.923
2021/05/31,50.875
2021/06/01,50.517
2021/06/02,50.412
2021/06/03,50.809
2021/06/04,50.435
2021/06/05,49.749
2021/06/06,49.38
2021/06/07,49.651
2021/06/08,49.092
2021/06/09,49.081
2021/06/10,49.24
2021/06/11,48.897
2021/06/12,48.671
2021/06/13,48.964
2021/06/14,49.175
2021/06/15,49.572
2021/06/16,49.48
2021/06/17,49.222
2021/06/18,48.748
2021/06/19,47.731
2021/06/20,47.78
2021/06/21,48.79
2021/06/22,49.579
2021/06/23,49.359
2021/06/24,49.526
2021/06/25,49.62
2021/06/26,49.033
2021/06/27,48.821
2021/06/28,52.38
2021/06/29,50.178
2021/06/30,49.643
2021/07/01,49.749
2021/07/02,49.262
2021/07/03,48.831
2021/07/04,48.678
2021/07/05,49.086
2021/07/06,50.567
2021/07/07,50.287
2021/07/08,49.837
2021/07/09,49.537
2021/07/10,48.894
2021/07/11,48.754
2021/07/12,49.29
2021/07/13,49.334
2021/07/14,49.545
2021/07/15,49.959
2021/07/16,49.444
2021/07/17,49.202
2021/07/18,49.155
2021/07/19,49.456
2021/07/20,49.5
2021/07/21,49.574
2021/07/22,49.763
2021/07/23,49.781
2021/07/24,50.155
2021/07/25,49.074
2021/07/26,49.996
2021/07/27,51.667
2021/07/28,51.379
2021/07/29,50.351
2021/07/30,50.219
2021/07/31,50.229
2021/08/01,49.782
2021/08/02,50.497
2021/08/03,49.895
2021/08/04,49.827
2021/08/05,49.074
2021/08/06,49.884
2021/08/07,49.798
2021/08/08,49.793
2021/08/09,49.643
2021/08/10,49.72
2021/08/11,49.796
2021/08/12,49.504
2021/08/13,49.526
2021/08/14,49.324
2021/08/15,49.083
2021/08/16,50.353
2021/08/17,50.147
2021/08/18,49.625
2021/08/19,50.612
2021/08/20,50.61
2021/08/21,49.893
2021/08/22,49.479
2021/08/23,50.002
2021/08/24,49.647
2021/08/25,49.188
2021/08/26,49.147
2021/08/27,44.721
2021/08/28,49.403
2021/08/29,49.455
2021/08/30,49.626
2021/08/31,49.892
2021/09/01,50.17
2021/09/02,50.309
2021/09/03,49.323
2021/09/04,49.465
2021/09/05,49.158
2021/09/06,49.572
2021/09/07,50.453
2021/09/08,49.554
2021/09/09,49.945
2021/09/10,50.369
2021/09/11,51.484
2021/09/12,50.618
2021/09/13,51.114
2021/09/14,50.579
2021/09/15,50.388
2021/09/16,50.193
2021/09/17,49.778
2021/09/18,49.916
2021/09/19,49.543
2021/09/20,49.131
2021/09/21,49.81
2021/09/22,49.904
2021/09/23,50.144
2021/09/24,49.321
2021/09/25,49.557
2021/09/26,48.605
2021/09/27,49.24
2021/09/28,49.092
2021/09/29,49.455
2021/09/30,49.302
2021/10/01,50.572
2021/10/02,49.595
2021/10/03,49.546
2021/10/04,49.092
2021/10/05,50.483
2021/10/06,51.86
2021/10/07,51.724
2021/10/08,51.614
2021/10/09,50.824
2021/10/10,49.887
2021/10/11,50.198
2021/10/12,50.221
2021/10/13,50.028
2021/10/14,50.55
2021/10/15,50.879
2021/10/16,50.536
2021/10/17,50.082
2021/10/18,50.532
2021/10/19,50.834
2021/10/20,51.274
2021/10/21,51.143
2021/10/22,51.211
2021/10/23,51.426
2021/10/24,51.409
2021/10/25,51.518
2021/10/26,51.785
2021/10/27,51.542
2021/10/28,46.299
2021/10/29,52.681
2021/10/30,51.692
2021/10/31,50.924
2021/11/01,51.322
2021/11/02,51.708
2021/11/03,52.051
2021/11/04,51.533
2021/11/05,51.331
2021/11/06,50.925
2021/11/07,51.223
2021/11/08,51.32
2021/11/09,51.057
2021/11/10,51.811
2021/11/11,51.389
2021/11/12,51.443
2021/11/13,51.427
2021/11/14,51.333
2021/11/15,50.866
2021/11/16,50.872
2021/11/17,51.876
2021/11/18,50.538
2021/11/19,50.551
2021/11/20,49.682
2021/11/21,50.79
2021/11/22,49.939
2021/11/23,50.35
2021/11/24,51.129
2021/11/25,50.523
2021/11/26,50.515
2021/11/27,49.99
2021/11/28,49.283
2021/11/29,50.423
2021/11/30,50.694
2021/12/01,50.025
2021/12/02,50.62
2021/12/03,49.876
2021/12/04,49.525
2021/12/05,52.763
2021/12/06,50.001
2021/12/07,50.339
2021/12/08,51.026
2021/12/09,50.26
2021/12/10,50.35
2021/12/11,50.042
2021/12/12,50.238
2021/12/13,50.42
2021/12/14,50.169
2021/12/15,50.723
2021/12/16,50.019
2021/12/17,51.018
2021/12/18,49.889
2021/12/19,49.585
2021/12/20,50.037
2021/12/21,50.016
2021/12/22,50.478
2021/12/23,50.638
2021/12/24,51.177
2021/12/25,51.155
2021/12/26,50.26
2021/12/27,50.553
2021/12/28,50.339
2021/12/29,50.171
2021/12/30,50.583
2021/12/31,50.196
2022/01/01,50.058
2022/01/02,49.379
2022/01/03,49.992
2022/01/04,50.142
2022/01/05,50.298
2022/01/06,50.133
2022/01/07,49.882
2022/01/08,49.934
2022/01/09,49.033
2022/01/10,50.876
2022/01/11,51.2
2022/01/12,51.456
2022/01/13,51.342
2022/01/14,50.241
2022/01/15,50.283
2022/01/16,50.003
2022/01/17,50.181
2022/01/18,49.809
2022/01/19,50.432
2022/01/20,50.156
2022/01/21,49.505
2022/01/22,49.549
2022/01/23,48.954
2022/01/24,49.134
2022/01/25,49.663
2022/01/26,49.101
2022/01/27,48.985
2022/01/28,49.275
2022/01/29,49.401
2022/01/30,49.91
2022/01/31,50.035
2022/02/01,50.063
2022/02/02,49.767
2022/02/03,49.254
2022/02/04,49.983
2022/02/05,51.119
2022/02/06,50.414
2022/02/07,49.676
2022/02/08,49.94
2022/02/09,50.148
2022/02/10,50.281
2022/02/11,50.06
2022/02/12,49.444
2022/02/13,49.593
2022/02/14,49.707
2022/02/15,50.143
2022/02/16,50.372
2022/02/17,49.578
2022/02/18,51.088
2022/02/19,49.999
2022/02/20,51.861
2022/02/21,49.02
2022/02/22,49.185
2022/02/23,49.628
2022/02/24,49.523
2022/02/25,49.547
2022/02/26,50.012
2022/02/27,49.471
2022/02/28,49.079
2022/03/01,49.745
2022/03/02,50.022
2022/03/03,49.823
2022/03/04,49.847
2022/03/05,49.101
2022/03/06,49.656
2022/03/07,49.804
2022/03/08,50.44
2022/03/09,50.041
2022/03/10,50.864
2022/03/11,49.355
2022/03/12,49.716
2022/03/13,48.791
2022/03/14,49.068
2022/03/15,50.412
2022/03/16,51.004
2022/03/17,49.876
2022/03/18,51.268
2022/03/19,49.626
2022/03/20,49.457
2022/03/21,49.744
2022/03/22,50.594
2022/03/23,49.815
2022/03/24,49.677
2022/03/25,49.66
2022/03/26,49.541
2022/03/27,49.529
2022/03/28,50.202
2022/03/29,50.181
2022/03/30,49.549
2022/03/31,49.761
2022/04/01,49.567
2022/04/02,48.92
2022/04/03,48.621
2022/04/04,48.682
2022/04/05,48.826
2022/04/06,49.092
2022/04/07,49.111
2022/04/08,48.852
2022/04/09,49.156
2022/04/10,49.296
2022/04/11,48.954
2022/04/12,48.778
2022/04/13,48.482
2022/04/14,48.941
2022/04/15,49.08
2022/04/16,48.876
2022/04/17,48.491
2022/04/18,49.046
2022/04/19,50.666
2022/04/20,51.117
2022/04/21,49.323
2022/04/22,49.804
2022/04/23,48.893
2022/04/24,49.048
2022/04/25,49.458
2022/04/26,49.392
2022/04/27,49.75
2022/04/28,49.553
2022/04/29,49.562
2022/04/30,49.888
2022/05/01,49.409
2022/05/02,48.273
2022/05/03,48.268
2022/05/04,49.003
2022/05/05,50.281
2022/05/06,49.355
2022/05/07,48.917
2022/05/08,49.291
2022/05/09,49.381
2022/05/10,49.89
2022/05/11,48.456
2022/05/12,50.653
2022/05/13,51.44
2022/05/14,49.248
2022/05/15,48.904
2022/05/16,49.361
2022/05/17,49.35
2022/05/18,50.138
2022/05/19,48.942
2022/05/20,48.814
2022/05/21,48.972
2022/05/22,48.694
2022/05/23,48.786
2022/05/24,49.141
2022/05/25,49.025
2022/05/26,48.459
2022/05/27,48.822
2022/05/28,49.062
2022/05/29,49.01
2022/05/30,48.443
2022/05/31,49.831
2022/06/01,49.153
2022/06/02,49.01
2022/06/03,48.902
2022/06/04,48.69
2022/06/05,48.497
2022/06/06,48.897
2022/06/07,48.666
2022/06/08,48.695
2022/06/09,48.977
2022/06/10,49.456
2022/06/11,48.719
2022/06/12,48.318
2022/06/13,48.255
2022/06/14,48.615
2022/06/15,48.552
2022/06/16,49.376
2022/06/17,49.689
2022/06/18,48.656
2022/06/19,48.415
2022/06/20,48.633
2022/06/21,48.339
2022/06/22,48.439
2022/06/23,48.145
2022/06/24,48.674
2022/06/25,47.831
2022/06/26,47.62
2022/06/27,48.829
2022/06/28,48.276
2022/06/29,48.195
2022/06/30,48.546
2022/07/01,49.853
2022/07/02,50.558
2022/07/03,49.75
2022/07/04,49.745
2022/07/05,50.062
2022/07/06,49.936
2022/07/07,50.28
2022/07/08,50.418
2022/07/09,50.475
2022/07/10,50.406
2022/07/11,49.867
2022/07/12,49.755
2022/07/13,50.312
2022/07/14,50.558
2022/07/15,51.119
2022/07/16,51.624
2022/07/17,51.655
2022/07/18,50.356
2022/07/19,49.982
2022/07/20,50.108
2022/07/21,50.372
2022/07/22,50.706
2022/07/23,49.788
2022/07/24,49.69
2022/07/25,51.683
2022/07/26,58.415
2022/07/27,50.274
2022/07/28,49.703
2022/07/29,49.956
2022/07/30,50.168
2022/07/31,49.883
2022/08/01,52.171
2022/08/02,50.207
2022/08/03,50.864
2022/08/04,53.749
2022/08/05,50.356
2022/08/06,50.216
2022/08/07,50.476
2022/08/08,49.983
2022/08/09,49.567
2022/08/10,49.818
2022/08/11,49.317
2022/08/12,49.79
2022/08/13,49.561
2022/08/14,49.337
2022/08/15,49.219
2022/08/16,49.477
2022/08/17,49.494
2022/08/18,49.773
2022/08/19,49.026
2022/08/20,48.965
2022/08/21,49.38
2022/08/22,48.965
2022/08/23,49.169
2022/08/24,48.965
2022/08/25,49.27
2022/08/26,48.907
2022/08/27,48.987
2022/08/28,48.762
2022/08/29,48.795
2022/08/30,48.787
2022/08/31,48.715
2022/09/01,49.234
2022/09/02,49.456
2022/09/03,49.397
2022/09/04,50.394
2022/09/05,49.726
2022/09/06,49.184
2022/09/07,48.978
2022/09/08,49.317
2022/09/09,49.479
2022/09/10,48.868
2022/09/11,49.038
2022/09/12,49.015
2022/09/13,49.459
2022/09/14,50.066
2022/09/15,43.648
2022/09/16,41.383
2022/09/17,41.383
2022/09/18,49.936
2022/09/19,49.726
2022/09/20,49.781
2022/09/21,49.552
2022/09/22,49.732
2022/09/23,49.678
2022/09/24,49.98
2022/09/25,49.661
2022/09/26,49.879
2022/09/27,50.708
2022/09/28,49.514
2022/09/29,49.794
2022/09/30,49.712
2022/10/01,49.663
2022/10/02,49.622
2022/10/03,49.087
2022/10/04,49.555
2022/10/05,49.847
2022/10/06,50.502
2022/10/07,50.308
2022/10/08,51.107
2022/10/09,51.032
2022/10/10,50.876
2022/10/11,50.349
2022/10/12,49.854
2022/10/13,49.797
2022/10/14,49.4
2022/10/15,49.625
2022/10/16,48.809
2022/10/17,49.107
2022/10/18,48.884
2022/10/19,49.198
2022/10/20,49.91
2022/10/21,49.749
2022/10/22,48.835
2022/10/23,49.041
2022/10/24,49.286
2022/10/25,49.072
2022/10/26,49.625
2022/10/27,49.852
2022/10/28,49.138
2022/10/29,48.893
2022/10/30,49.094
2022/10/31,49.161
2022/11/01,49.344
2022/11/02,48.739
2022/11/03,49.755
2022/11/04,48.675
2022/11/05,48.673
2022/11/06,48.565
2022/11/07,49.601
2022/11/08,49.074
2022/11/09,49.558
2022/11/10,49.386
2022/11/11,49.323
2022/11/12,49.041
2022/11/13,49.113
2022/11/14,49.992
2022/11/15,50.042
2022/11/16,49.636
2022/11/17,49.986
2022/11/18,49.294
2022/11/19,48.468
2022/11/20,48.338
2022/11/21,48.277
2022/11/22,48.321
2022/11/23,48.842
2022/11/24,49.575
2022/11/25,49.698
2022/11/26,49.001
2022/11/27,48.466
2022/11/28,50.393
2022/11/29,49.63
2022/11/30,49.196
