Date,fee_to_reward90wmaUSD
2020/11/22,25.684
2020/11/23,25.613
2020/11/24,25.622
2020/11/25,25.46
2020/11/26,25.575
2020/11/27,25.282
2020/11/28,24.883
2020/11/29,24.464
2020/11/30,24.405
2020/12/01,24.387
2020/12/02,24.14
2020/12/03,23.929
2020/12/04,23.773
2020/12/05,23.496
2020/12/06,23.221
2020/12/07,23.05
2020/12/08,22.989
2020/12/09,22.941
2020/12/10,22.839
2020/12/11,22.788
2020/12/12,22.588
2020/12/13,22.413
2020/12/14,22.378
2020/12/15,22.485
2020/12/16,22.579
2020/12/17,22.929
2020/12/18,22.984
2020/12/19,22.973
2020/12/20,22.851
2020/12/21,22.95
2020/12/22,22.997
2020/12/23,23.243
2020/12/24,23.381
2020/12/25,23.548
2020/12/26,23.592
2020/12/27,23.78
2020/12/28,24.033
2020/12/29,24.252
2020/12/30,24.552
2020/12/31,24.78
2021/01/01,24.831
2021/01/02,25.031
2021/01/03,25.434
2021/01/04,26.066
2021/01/05,26.445
2021/01/06,26.779
2021/01/07,27.138
2021/01/08,27.507
2021/01/09,27.688
2021/01/10,27.834
2021/01/11,28.398
2021/01/12,28.531
2021/01/13,28.564
2021/01/14,28.678
2021/01/15,28.811
2021/01/16,28.9
2021/01/17,28.89
2021/01/18,28.943
2021/01/19,29.139
2021/01/20,29.244
2021/01/21,29.503
2021/01/22,29.785
2021/01/23,29.87
2021/01/24,29.949
2021/01/25,30.159
2021/01/26,30.254
2021/01/27,30.403
2021/01/28,30.534
2021/01/29,30.85
2021/01/30,31.048
2021/01/31,31.325
2021/02/01,31.69
2021/02/02,32.109
2021/02/03,32.519
2021/02/04,33.071
2021/02/05,33.64
2021/02/06,34.037
2021/02/07,34.356
2021/02/08,34.779
2021/02/09,35.285
2021/02/10,35.752
2021/02/11,36.089
2021/02/12,36.438
2021/02/13,36.816
2021/02/14,37.066
2021/02/15,37.378
2021/02/16,37.696
2021/02/17,38.003
2021/02/18,38.35
2021/02/19,38.696
2021/02/20,39.072
2021/02/21,39.275
2021/02/22,39.703
2021/02/23,40.307
2021/02/24,40.642
2021/02/25,40.895
2021/02/26,41.116
2021/02/27,41.191
2021/02/28,41.242
2021/03/01,41.287
2021/03/02,41.354
2021/03/03,41.44
2021/03/04,41.456
2021/03/05,41.574
2021/03/06,41.516
2021/03/07,41.598
2021/03/08,41.691
2021/03/09,41.797
2021/03/10,41.873
2021/03/11,41.942
2021/03/12,42.138
2021/03/13,42.307
2021/03/14,42.42
2021/03/15,42.651
2021/03/16,42.863
2021/03/17,43.093
2021/03/18,43.285
2021/03/19,43.416
2021/03/20,43.474
2021/03/21,43.513
2021/03/22,43.698
2021/03/23,43.817
2021/03/24,43.964
2021/03/25,44.129
2021/03/26,44.178
2021/03/27,44.123
2021/03/28,44.079
2021/03/29,44.119
2021/03/30,44.214
2021/03/31,44.427
2021/04/01,44.617
2021/04/02,44.763
2021/04/03,44.789
2021/04/04,44.68
2021/04/05,44.698
2021/04/06,44.746
2021/04/07,44.793
2021/04/08,44.726
2021/04/09,44.645
2021/04/10,44.486
2021/04/11,44.244
2021/04/12,44.111
2021/04/13,44.016
2021/04/14,44.006
2021/04/15,43.836
2021/04/16,43.946
2021/04/17,43.975
2021/04/18,44.042
2021/04/19,44.181
2021/04/20,44.489
2021/04/21,44.613
2021/04/22,44.668
2021/04/23,44.642
2021/04/24,44.34
2021/04/25,43.946
2021/04/26,43.596
2021/04/27,43.27
2021/04/28,43.006
2021/04/29,42.721
2021/04/30,42.336
2021/05/01,41.91
2021/05/02,41.413
2021/05/03,41.086
2021/05/04,40.792
2021/05/05,40.446
2021/05/06,40.157
2021/05/07,39.884
2021/05/08,39.911
2021/05/09,39.953
2021/05/10,40.268
2021/05/11,40.736
2021/05/12,41.159
2021/05/13,41.335
2021/05/14,41.383
2021/05/15,41.273
2021/05/16,41.077
2021/05/17,40.966
2021/05/18,40.82
2021/05/19,41.131
2021/05/20,41.127
2021/05/21,41.033
2021/05/22,40.694
2021/05/23,40.653
2021/05/24,40.393
2021/05/25,40.038
2021/05/26,39.665
2021/05/27,39.216
2021/05/28,38.783
2021/05/29,38.279
2021/05/30,37.741
2021/05/31,37.245
2021/06/01,36.738
2021/06/02,36.248
2021/06/03,35.778
2021/06/04,35.26
2021/06/05,34.667
2021/06/06,34.041
2021/06/07,33.488
2021/06/08,33.014
2021/06/09,32.498
2021/06/10,31.954
2021/06/11,31.447
2021/06/12,30.899
2021/06/13,30.31
2021/06/14,29.788
2021/06/15,29.289
2021/06/16,28.791
2021/06/17,28.317
2021/06/18,27.851
2021/06/19,27.321
2021/06/20,26.817
2021/06/21,26.576
2021/06/22,26.454
2021/06/23,26.031
2021/06/24,25.591
2021/06/25,25.215
2021/06/26,24.736
2021/06/27,24.3
2021/06/28,23.922
2021/06/29,23.559
2021/06/30,23.256
2021/07/01,22.903
2021/07/02,22.496
2021/07/03,22.07
2021/07/04,21.63
2021/07/05,21.247
2021/07/06,21.167
2021/07/07,21.023
2021/07/08,20.858
2021/07/09,20.615
2021/07/10,20.255
2021/07/11,19.857
2021/07/12,19.628
2021/07/13,19.444
2021/07/14,19.381
2021/07/15,19.315
2021/07/16,19.232
2021/07/17,19.036
2021/07/18,18.832
2021/07/19,18.65
2021/07/20,18.522
2021/07/21,18.322
2021/07/22,18.194
2021/07/23,18.052
2021/07/24,17.835
2021/07/25,17.618
2021/07/26,17.596
2021/07/27,17.54
2021/07/28,17.527
2021/07/29,17.439
2021/07/30,17.409
2021/07/31,17.362
2021/08/01,17.325
2021/08/02,17.327
2021/08/03,17.375
2021/08/04,17.4
2021/08/05,17.525
2021/08/06,17.588
2021/08/07,17.668
2021/08/08,17.711
2021/08/09,17.812
2021/08/10,17.946
2021/08/11,18.135
2021/08/12,18.282
2021/08/13,18.431
2021/08/14,18.538
2021/08/15,18.637
2021/08/16,18.803
2021/08/17,18.95
2021/08/18,19.069
2021/08/19,19.152
2021/08/20,18.908
2021/08/21,18.645
2021/08/22,18.385
2021/08/23,18.171
2021/08/24,17.987
2021/08/25,17.815
2021/08/26,17.644
2021/08/27,17.484
2021/08/28,17.295
2021/08/29,17.122
2021/08/30,16.986
2021/08/31,16.849
2021/09/01,16.709
2021/09/02,16.549
2021/09/03,16.447
2021/09/04,16.319
2021/09/05,16.178
2021/09/06,16.036
2021/09/07,15.979
2021/09/08,15.889
2021/09/09,15.793
2021/09/10,15.648
2021/09/11,15.435
2021/09/12,15.208
2021/09/13,15.048
2021/09/14,14.858
2021/09/15,14.662
2021/09/16,14.489
2021/09/17,14.288
2021/09/18,14.056
2021/09/19,13.847
2021/09/20,13.694
2021/09/21,13.546
2021/09/22,13.357
2021/09/23,13.183
2021/09/24,13.001
2021/09/25,12.776
2021/09/26,12.608
2021/09/27,12.446
2021/09/28,12.28
2021/09/29,12.101
2021/09/30,11.96
2021/10/01,11.791
2021/10/02,11.594
2021/10/03,11.394
2021/10/04,11.244
2021/10/05,11.142
2021/10/06,11.047
2021/10/07,10.99
2021/10/08,10.87
2021/10/09,10.69
2021/10/10,10.53
2021/10/11,10.406
2021/10/12,10.267
2021/10/13,10.137
2021/10/14,10.046
2021/10/15,9.989
2021/10/16,9.835
2021/10/17,9.679
2021/10/18,9.562
2021/10/19,9.428
2021/10/20,9.296
2021/10/21,9.197
2021/10/22,9.079
2021/10/23,8.94
2021/10/24,8.817
2021/10/25,8.723
2021/10/26,8.658
2021/10/27,8.663
2021/10/28,8.671
2021/10/29,8.66
2021/10/30,8.648
2021/10/31,8.613
2021/11/01,8.581
2021/11/02,8.578
2021/11/03,8.576
2021/11/04,8.557
2021/11/05,8.527
2021/11/06,8.478
2021/11/07,8.406
2021/11/08,8.386
2021/11/09,8.395
2021/11/10,8.418
2021/11/11,8.439
2021/11/12,8.443
2021/11/13,8.429
2021/11/14,8.392
2021/11/15,8.412
2021/11/16,8.436
2021/11/17,8.434
2021/11/18,8.455
2021/11/19,8.445
2021/11/20,8.412
2021/11/21,8.387
2021/11/22,8.396
2021/11/23,8.41
2021/11/24,8.427
2021/11/25,8.437
2021/11/26,8.451
2021/11/27,8.447
2021/11/28,8.42
2021/11/29,8.414
2021/11/30,8.426
2021/12/01,8.426
2021/12/02,8.419
2021/12/03,8.401
2021/12/04,8.442
2021/12/05,8.406
2021/12/06,8.402
2021/12/07,8.377
2021/12/08,8.341
2021/12/09,8.309
2021/12/10,8.301
2021/12/11,8.244
2021/12/12,8.179
2021/12/13,8.153
2021/12/14,8.108
2021/12/15,8.075
2021/12/16,8.032
2021/12/17,7.996
2021/12/18,7.923
2021/12/19,7.866
2021/12/20,7.817
2021/12/21,7.757
2021/12/22,7.706
2021/12/23,7.66
2021/12/24,7.609
2021/12/25,7.546
2021/12/26,7.464
2021/12/27,7.409
2021/12/28,7.374
2021/12/29,7.355
2021/12/30,7.319
2021/12/31,7.268
2022/01/01,7.198
2022/01/02,7.145
2022/01/03,7.096
2022/01/04,7.072
2022/01/05,7.068
2022/01/06,7.05
2022/01/07,7.048
2022/01/08,7.008
2022/01/09,6.969
2022/01/10,6.977
2022/01/11,6.97
2022/01/12,6.978
2022/01/13,6.956
2022/01/14,6.939
2022/01/15,6.889
2022/01/16,6.84
2022/01/17,6.818
2022/01/18,6.785
2022/01/19,6.763
2022/01/20,6.744
2022/01/21,6.773
2022/01/22,6.793
2022/01/23,6.746
2022/01/24,6.742
2022/01/25,6.71
2022/01/26,6.691
2022/01/27,6.678
2022/01/28,6.651
2022/01/29,6.616
2022/01/30,6.585
2022/01/31,6.549
2022/02/01,6.529
2022/02/02,6.513
2022/02/03,6.488
2022/02/04,6.456
2022/02/05,6.43
2022/02/06,6.37
2022/02/07,6.349
2022/02/08,6.314
2022/02/09,6.285
2022/02/10,6.262
2022/02/11,6.226
2022/02/12,6.179
2022/02/13,6.121
2022/02/14,6.075
2022/02/15,6.044
2022/02/16,6.016
2022/02/17,5.989
2022/02/18,5.946
2022/02/19,5.902
2022/02/20,5.862
2022/02/21,5.825
2022/02/22,5.798
2022/02/23,5.77
2022/02/24,5.759
2022/02/25,5.72
2022/02/26,5.669
2022/02/27,5.615
2022/02/28,5.574
2022/03/01,5.537
2022/03/02,5.502
2022/03/03,5.468
2022/03/04,5.425
2022/03/05,5.372
2022/03/06,5.328
2022/03/07,5.298
2022/03/08,5.274
2022/03/09,5.231
2022/03/10,5.19
2022/03/11,5.147
2022/03/12,5.091
2022/03/13,5.042
2022/03/14,5.003
2022/03/15,4.963
2022/03/16,4.934
2022/03/17,4.923
2022/03/18,4.916
2022/03/19,4.875
2022/03/20,4.836
2022/03/21,4.803
2022/03/22,4.771
2022/03/23,4.733
2022/03/24,4.706
2022/03/25,4.672
2022/03/26,4.627
2022/03/27,4.612
2022/03/28,4.613
2022/03/29,4.598
2022/03/30,4.577
2022/03/31,4.556
2022/04/01,4.54
2022/04/02,4.528
2022/04/03,4.508
2022/04/04,4.504
2022/04/05,4.503
2022/04/06,4.49
2022/04/07,4.478
2022/04/08,4.457
2022/04/09,4.417
2022/04/10,4.387
2022/04/11,4.368
2022/04/12,4.345
2022/04/13,4.321
2022/04/14,4.314
2022/04/15,4.278
2022/04/16,4.254
2022/04/17,4.223
2022/04/18,4.206
2022/04/19,4.19
2022/04/20,4.188
2022/04/21,4.179
2022/04/22,4.169
2022/04/23,4.134
2022/04/24,4.104
2022/04/25,4.105
2022/04/26,4.086
2022/04/27,4.075
2022/04/28,4.066
2022/04/29,4.063
2022/04/30,4.055
2022/05/01,4.22
2022/05/02,4.208
2022/05/03,4.19
2022/05/04,4.179
2022/05/05,4.19
2022/05/06,4.182
2022/05/07,4.148
2022/05/08,4.121
2022/05/09,4.148
2022/05/10,4.179
2022/05/11,4.301
2022/05/12,4.467
2022/05/13,4.493
2022/05/14,4.499
2022/05/15,4.48
2022/05/16,4.465
2022/05/17,4.451
2022/05/18,4.433
2022/05/19,4.421
2022/05/20,4.403
2022/05/21,4.379
2022/05/22,4.347
2022/05/23,4.327
2022/05/24,4.308
2022/05/25,4.289
2022/05/26,4.289
2022/05/27,4.285
2022/05/28,4.253
2022/05/29,4.221
2022/05/30,4.208
2022/05/31,4.209
2022/06/01,4.199
2022/06/02,4.18
2022/06/03,4.168
2022/06/04,4.162
2022/06/05,4.147
2022/06/06,4.141
2022/06/07,4.145
2022/06/08,4.151
2022/06/09,4.149
2022/06/10,4.143
2022/06/11,4.137
2022/06/12,4.132
2022/06/13,4.233
2022/06/14,4.285
2022/06/15,4.338
2022/06/16,4.341
2022/06/17,4.342
2022/06/18,4.374
2022/06/19,4.384
2022/06/20,4.38
2022/06/21,4.384
2022/06/22,4.381
2022/06/23,4.384
2022/06/24,4.39
2022/06/25,4.371
2022/06/26,4.353
2022/06/27,4.345
2022/06/28,4.349
2022/06/29,4.371
2022/06/30,4.387
2022/07/01,4.376
2022/07/02,4.346
2022/07/03,4.317
2022/07/04,4.298
2022/07/05,4.283
2022/07/06,4.274
2022/07/07,4.263
2022/07/08,4.247
2022/07/09,4.228
2022/07/10,4.201
2022/07/11,4.19
2022/07/12,4.177
2022/07/13,4.173
2022/07/14,4.165
2022/07/15,4.153
2022/07/16,4.146
2022/07/17,4.126
2022/07/18,4.123
2022/07/19,4.125
2022/07/20,4.119
2022/07/21,4.108
2022/07/22,4.088
2022/07/23,4.059
2022/07/24,4.03
2022/07/25,4.016
2022/07/26,3.998
2022/07/27,3.994
2022/07/28,3.988
2022/07/29,3.976
2022/07/30,3.948
2022/07/31,3.921
2022/08/01,3.916
2022/08/02,3.901
2022/08/03,3.879
2022/08/04,3.854
2022/08/05,3.828
2022/08/06,3.793
2022/08/07,3.761
2022/08/08,3.746
2022/08/09,3.732
2022/08/10,3.735
2022/08/11,3.726
2022/08/12,3.711
2022/08/13,3.688
2022/08/14,3.668
2022/08/15,3.662
2022/08/16,3.639
2022/08/17,3.621
2022/08/18,3.597
2022/08/19,3.594
2022/08/20,3.57
2022/08/21,3.543
2022/08/22,3.53
2022/08/23,3.512
2022/08/24,3.495
2022/08/25,3.481
2022/08/26,3.473
2022/08/27,3.446
2022/08/28,3.419
2022/08/29,3.405
2022/08/30,3.402
2022/08/31,3.397
2022/09/01,3.382
2022/09/02,3.363
2022/09/03,3.329
2022/09/04,3.299
2022/09/05,3.279
2022/09/06,3.265
2022/09/07,3.265
2022/09/08,3.269
2022/09/09,3.261
2022/09/10,3.241
2022/09/11,3.223
2022/09/12,3.219
2022/09/13,3.234
2022/09/14,3.229
2022/09/15,3.24
2022/09/16,3.232
2022/09/17,3.209
2022/09/18,3.195
2022/09/19,3.188
2022/09/20,3.183
2022/09/21,3.192
2022/09/22,3.183
2022/09/23,3.178
2022/09/24,3.158
2022/09/25,3.142
2022/09/26,3.142
2022/09/27,3.141
2022/09/28,3.141
2022/09/29,3.139
2022/09/30,3.135
2022/10/01,3.118
2022/10/02,3.1
2022/10/03,3.09
2022/10/04,3.083
2022/10/05,3.084
2022/10/06,3.078
2022/10/07,3.071
2022/10/08,3.052
2022/10/09,3.035
2022/10/10,3.03
2022/10/11,3.02
2022/10/12,3.011
2022/10/13,3.013
2022/10/14,3.005
2022/10/15,2.988
2022/10/16,2.978
2022/10/17,2.988
2022/10/18,2.998
2022/10/19,3.003
2022/10/20,3.021
2022/10/21,3.04
2022/10/22,3.032
2022/10/23,3.026
2022/10/24,3.026
2022/10/25,3.033
2022/10/26,3.042
2022/10/27,3.043
2022/10/28,3.046
2022/10/29,3.048
2022/10/30,3.034
2022/10/31,3.042
2022/11/01,3.041
2022/11/02,3.051
2022/11/03,3.056
2022/11/04,3.065
2022/11/05,3.049
2022/11/06,3.038
2022/11/07,3.037
2022/11/08,3.105
2022/11/09,3.196
2022/11/10,3.268
2022/11/11,3.304
2022/11/12,3.307
2022/11/13,3.31
2022/11/14,3.326
2022/11/15,3.329
2022/11/16,3.325
2022/11/17,3.32
2022/11/18,3.305
2022/11/19,3.281
2022/11/20,3.268
2022/11/21,3.266
2022/11/22,3.267
2022/11/23,3.251
2022/11/24,3.233
2022/11/25,3.211
2022/11/26,3.186
2022/11/27,3.159
2022/11/28,3.146
2022/11/29,3.13
