Date,difficulty90mom
2016/12/19,14144115185215
2016/12/20,12579258456912
2016/12/21,18787850926590
2016/12/22,15881778208078
2016/12/23,7954885060465
2016/12/24,1460104078446
2016/12/25,3306484552681
2016/12/26,11006517176793
2016/12/27,-431398613852
2016/12/28,-4228681431254
2016/12/29,-4825375460238
2016/12/30,2692022968748
2016/12/31,5067789866576
2017/01/01,-1665472821808
2017/01/02,-5923065956826
2017/01/03,-255423157482
2017/01/04,3496827767001
2017/01/05,20187929450857
2017/01/06,15625603188002
2017/01/07,8494689773645
2017/01/08,8106795758023
2017/01/09,7695896851730
2017/01/10,14565332890366
2017/01/11,16898239742334
2017/01/12,7984966740355
2017/01/13,5901227883213
2017/01/14,7349385989592
2017/01/15,11483876880042
2017/01/16,11202291752268
2017/01/17,11458779844329
2017/01/18,9228071825740
2017/01/19,5027861265163
2017/01/20,3063278547064
2017/01/21,6017415121470
2017/01/22,7119424606953
2017/01/23,6440340455616
2017/01/24,5100965039788
2017/01/25,5362368554558
2017/01/26,9918558354170
2017/01/27,27670411382099
2017/01/28,35227353241297
2017/01/29,29012901588506
2017/01/30,37614531610798
2017/01/31,48017587356223
2017/02/01,50041798492478
2017/02/02,56730066155878
2017/02/03,59316005866294
2017/02/04,61018125047097
2017/02/05,59563301852933
2017/02/06,51969108198743
2017/02/07,50907426386959
2017/02/08,57708704114091
2017/02/09,60530669850764
2017/02/10,63955839535968
2017/02/11,60078114229278
2017/02/12,58350219017269
2017/02/13,57913072934679
2017/02/14,62033260342391
2017/02/15,63060799554143
2017/02/16,63555783587031
2017/02/17,61328866036533
2017/02/18,56679115437793
2017/02/19,52768947465848
2017/02/20,56009547714026
2017/02/21,64654524684485
2017/02/22,72416765983800
2017/02/23,73784649355886
2017/02/24,71227027621134
2017/02/25,77397637166308
2017/02/26,79753577168106
2017/02/27,81752833420564
2017/02/28,85246998554331
2017/03/01,82299604838317
2017/03/02,81484952293916
2017/03/03,85965326230181
2017/03/04,83023959855495
2017/03/05,90356221001890
2017/03/06,95157415092557
2017/03/07,92289738992819
2017/03/08,94179002784070
2017/03/09,94613062290678
2017/03/10,91960710421470
2017/03/11,92213114635828
2017/03/12,96866871815020
2017/03/13,98010235720179
2017/03/14,98166853890344
2017/03/15,1.0159827146286E+14
2017/03/16,1.0171644234573E+14
2017/03/17,1.0827612563276E+14
2017/03/18,1.0984066097813E+14
2017/03/19,1.0196525925402E+14
2017/03/20,1.089000804698E+14
2017/03/21,1.0951974653994E+14
2017/03/22,1.1308091522752E+14
2017/03/23,1.2871353405432E+14
2017/03/24,1.3407158871158E+14
2017/03/25,1.3245501822740E+14
2017/03/26,1.3864653283704E+14
2017/03/27,1.5071000062218E+14
2017/03/28,1.5006628655704E+14
2017/03/29,1.5448188032226E+14
2017/03/30,1.5798608941286E+14
2017/03/31,1.5906576121604E+14
2017/04/01,1.5915304719227E+14
2017/04/02,1.6144677828424E+14
2017/04/03,1.4523291398469E+14
2017/04/04,153269939551933
2017/04/05,1.5618365798077E+14
2017/04/06,1.5678265901826E+14
2017/04/07,1.5612927387704E+14
2017/04/08,1.5795127435581E+14
2017/04/09,1.5579316462119E+14
2017/04/10,1.57251656423E+14
2017/04/11,1.6194110574373E+14
2017/04/12,160965918242300
2017/04/13,1.5345043315441E+14
2017/04/14,1.6905817611746E+14
2017/04/15,1.6875617894907E+14
2017/04/16,1.6844746465643E+14
2017/04/17,1.7171537902369E+14
2017/04/18,1.8068743999248E+14
2017/04/19,1.8156737243123E+14
2017/04/20,1.7711521852771E+14
2017/04/21,1.8246503734486E+14
2017/04/22,1.8830068329991E+14
2017/04/23,1.873420574165E+14
2017/04/24,1.8532694789407E+14
2017/04/25,1.8828686268775E+14
2017/04/26,1.9727693716628E+14
2017/04/27,2.0098891961719E+14
2017/04/28,2.1703543056839E+14
2017/04/29,2.3141519057783E+14
2017/04/30,2.2161839095495E+14
2017/05/01,2.234364032828E+14
2017/05/02,2.236434430065E+14
2017/05/03,2.2558977914421E+14
2017/05/04,2.240995767504E+14
2017/05/05,2.3712341099515E+14
2017/05/06,2.310974411812E+14
2017/05/07,2.3435968226024E+14
2017/05/08,2.3442019869755E+14
2017/05/09,2.4532921610184E+14
2017/05/10,2.4256600399296E+14
2017/05/11,2.4484084435911E+14
2017/05/12,2.5452142294207E+14
2017/05/13,2.5203139672957E+14
2017/05/14,2.7725587424858E+14
2017/05/15,2.8407150277214E+14
2017/05/16,2.8748840375854E+14
2017/05/17,2.7811011623681E+14
2017/05/18,281170416144849
2017/05/19,2.9663564416911E+14
2017/05/20,3.0249577789861E+14
2017/05/21,3.1423981666249E+14
2017/05/22,3.2285883430319E+14
2017/05/23,3.081888902648E+14
2017/05/24,3.1920681627951E+14
2017/05/25,3.1746722449738E+14
2017/05/26,3.1362042199585E+14
2017/05/27,3.2586463004892E+14
2017/05/28,3.1841397290157E+14
2017/05/29,333181782236100
2017/05/30,3.6060690815854E+14
2017/05/31,3.6697335249464E+14
2017/06/01,4.0078291518661E+14
2017/06/02,4.1580962678961E+14
2017/06/03,4.1179359023994E+14
2017/06/04,4.3131364554971E+14
2017/06/05,4.3372348874099E+14
2017/06/06,4.4454838015706E+14
2017/06/07,4.5864060068454E+14
2017/06/08,4.6770875751571E+14
2017/06/09,4.648373621569E+14
2017/06/10,4.8448832311933E+14
2017/06/11,5.0262278214852E+14
2017/06/12,4.9648658574751E+14
2017/06/13,5.1048549963393E+14
2017/06/14,527335062278207
2017/06/15,5.3544029974405E+14
2017/06/16,5.3952420956686E+14
2017/06/17,5.7066246240027E+14
2017/06/18,5.7051419292161E+14
2017/06/19,575835066161586
2017/06/20,6.4555233622299E+14
2017/06/21,6.6342938300162E+14
2017/06/22,6.6141967244434E+14
2017/06/23,6.7032767036311E+14
2017/06/24,6.6750504992256E+14
2017/06/25,6.7299632186563E+14
2017/06/26,6.9430457934852E+14
2017/06/27,6.9737925451977E+14
2017/06/28,713078862002238
2017/06/29,7.2261025517006E+14
2017/06/30,7.3296064047548E+14
2017/07/01,7.5059906982378E+14
2017/07/02,7.7643066339053E+14
2017/07/03,772353340900462
2017/07/04,7.8097464288144E+14
2017/07/05,774336702757751
2017/07/06,7.8764219100210E+14
2017/07/07,7.8570131597904E+14
2017/07/08,802787792121025
2017/07/09,8.1513411019589E+14
2017/07/10,9.3769799274624E+14
2017/07/11,9.5326074722482E+14
2017/07/12,9.3115235947749E+14
2017/07/13,9.3636911119663E+14
2017/07/14,910158243443290
2017/07/15,9.353636695819E+14
2017/07/16,9.6824980937145E+14
2017/07/17,9.2175406539354E+14
2017/07/18,9.2514640353052E+14
2017/07/19,9.5002685292971E+14
2017/07/20,9.8059530989879E+14
2017/07/21,1.007859553177E+15
2017/07/22,9.7980866900313E+14
2017/07/23,1.0198163266458E+15
2017/07/24,1.0042004430608E+15
2017/07/25,1.0194495589346E+15
2017/07/26,1.0177621249657E+15
2017/07/27,993087907218742
2017/07/28,9.9027547930837E+14
2017/07/29,9.995945862179E+14
2017/07/30,1.0237284227172E+15
2017/07/31,1.0913513090236E+15
2017/08/01,1.2672506553121E+15
2017/08/02,1270103786476120
2017/08/03,1.2060868122942E+15
2017/08/04,1.2414079478216E+15
2017/08/05,1.2320957157901E+15
2017/08/06,1245103649894134
2017/08/07,1254397842430181
2017/08/08,1.2725776410724E+15
2017/08/09,1.292073093789E+15
2017/08/10,1.2708760935655E+15
2017/08/11,1.2616604021099E+15
2017/08/12,1.2877485581206E+15
2017/08/13,1.2768033937547E+15
2017/08/14,1.3117754309187E+15
2017/08/15,1.326244647164E+15
2017/08/16,1.2990825139856E+15
2017/08/17,1306775268170511
2017/08/18,1.3057312349348E+15
2017/08/19,1344526432128899
2017/08/20,1329490474280909
2017/08/21,1.3363703544944E+15
2017/08/22,1345419516313493
2017/08/23,1.3853455289491E+15
2017/08/24,1371646676125516
2017/08/25,1.6814053146832E+15
2017/08/26,1.7308292702414E+15
2017/08/27,1692420004799440
2017/08/28,1620061826373305
2017/08/29,1.6843728373187E+15
2017/08/30,1.6701492270467E+15
2017/08/31,1641031372280332
2017/09/01,1657818304207795
2017/09/02,1.6335817735733E+15
2017/09/03,1.6506329650751E+15
2017/09/04,1.6288660248813E+15
2017/09/05,1.5985073911087E+15
2017/09/06,1591945206899035
2017/09/07,1.6138532538233E+15
2017/09/08,1688940341835663
2017/09/09,1638547772754933
2017/09/10,1.6135649083208E+15
2017/09/11,1.6181290697732E+15
2017/09/12,1.6621003922975E+15
2017/09/13,1.5958874718365E+15
2017/09/14,1584851020663770
2017/09/15,1.6045676765006E+15
2017/09/16,1.5801931845199E+15
2017/09/17,1.6154150263332E+15
2017/09/18,1.5044680463569E+15
2017/09/19,1506465696410044
2017/09/20,1.5085374568842E+15
2017/09/21,1.5238510524618E+15
2017/09/22,2.049556978341E+15
2017/09/23,2056148883532636
2017/09/24,2.021758993135E+15
2017/09/25,1.9820621633584E+15
2017/09/26,1.9370551257442E+15
2017/09/27,1953294054337718
2017/09/28,1.9240628145308E+15
2017/09/29,1.8103344538609E+15
2017/09/30,1.7716865677695E+15
2017/10/01,1.8527077508115E+15
2017/10/02,1833916856131877
2017/10/03,1815869564894187
2017/10/04,1859137491886923
2017/10/05,1.930560874728E+15
2017/10/06,1.8565158198502E+15
2017/10/07,1.786330549704E+15
2017/10/08,1716786304888122
2017/10/09,1716752840445666
2017/10/10,1727526218532325
2017/10/11,1.7894415105405E+15
2017/10/12,1.729171839686E+15
2017/10/13,1823066836450047
2017/10/14,1.6742163179727E+15
2017/10/15,1.7579970083414E+15
2017/10/16,708426182226084
2017/10/17,1.9679520228686E+14
2017/10/18,1.4118370658917E+14
2017/10/19,1.5533363700516E+14
2017/10/20,1.6978847642676E+14
2017/10/21,155907261398979
2017/10/22,1.7737411986951E+14
2017/10/23,127439391321724
2017/10/24,165462807997903
2017/10/25,1.624843976544E+14
2017/10/26,104649720635005
2017/10/27,-1.3321783385552E+15
2017/10/28,-1359901481847607
2017/10/29,-1.4265512812223E+15
2017/10/30,-1.6067300041268E+15
2017/10/31,-1.6065244347956E+15
2017/11/01,-49411874984552
2017/11/02,-1.4734259708738E+14
2017/11/03,-1.6611842309674E+14
2017/11/04,-193710139315809
2017/11/05,-1.8043488502956E+14
2017/11/06,-2.024514148926E+14
2017/11/07,-2.4911974003159E+14
2017/11/08,-195589209780537
2017/11/09,-2.1955842950696E+14
2017/11/10,-2.6293547664697E+14
2017/11/11,-253107255618932
2017/11/12,-2.4152382695052E+14
2017/11/13,-277569402634884
2017/11/14,-2.647757880436E+14
2017/11/15,-3.1406502372711E+14
2017/11/16,-3.4831035165015E+14
2017/11/17,-3.9263759078997E+14
2017/11/18,-4.0285483776072E+14
2017/11/19,-382770401878478
2017/11/20,-3.1518330057729E+14
2017/11/21,-3.7159422855067E+14
2017/11/22,-3.6534100889536E+14
2017/11/23,-635778914190917
2017/11/24,-650651612892757
2017/11/25,-6.180606955238E+14
2017/11/26,-5.7989878643141E+14
2017/11/27,-6.6689145729184E+14
2017/11/28,-7.2310755111227E+14
2017/11/29,-6.947567934814E+14
2017/11/30,-6.9082300886901E+14
2017/12/01,-6.8431061763833E+14
2017/12/02,-6.799961038752E+14
2017/12/03,-7.3421150910688E+14
2017/12/04,-7.0019509418899E+14
2017/12/05,-7.5510792622383E+14
2017/12/06,-7.8539177113925E+14
2017/12/07,-8.7045441447373E+14
2017/12/08,-768514679844022
2017/12/09,-7.3669420709561E+14
2017/12/10,-7.6331960874048E+14
2017/12/11,-7.9957776929145E+14
2017/12/12,-767877001039287
2017/12/13,-7.0923829474852E+14
2017/12/14,-7.2479807796822E+14
2017/12/15,-6.3383647731279E+14
2017/12/16,-6.5054860056863E+14
2017/12/17,-5.9696253449361E+14
2017/12/18,-5.9702148107106E+14
2017/12/19,-6.4449180018978E+14
2017/12/20,-6.8923399745459E+14
2017/12/21,-1.196696496138E+15
2017/12/22,-1.2349993910104E+15
2017/12/23,-1.1532556981212E+15
2017/12/24,-1.0897764638167E+15
2017/12/25,-1033887074180328
2017/12/26,-1050211818306464
2017/12/27,-1.0320498492679E+15
2017/12/28,-8.8654711186153E+14
2017/12/29,-9.0334426534749E+14
2017/12/30,-9.9100923703084E+14
2017/12/31,-9.4160961711194E+14
2018/01/01,-9.0375386853645E+14
2018/01/02,-9.7162443231396E+14
2018/01/03,-1064403996307507
2018/01/04,-1017028634101503
2018/01/05,-9.2437407595976E+14
2018/01/06,-1.0163890021121E+15
2018/01/07,-980309058448832
2018/01/08,-9.0767492913876E+14
2018/01/09,-987869120533541
2018/01/10,-905822086320338
2018/01/11,-9.5558963933659E+14
2018/01/12,-8.1830107541971E+14
2018/01/13,-8.2168894081507E+14
2018/01/14,2.4684493509232E+14
2018/01/15,7.5857775494346E+14
2018/01/16,7.8914463895224E+14
2018/01/17,7.9686967762775E+14
2018/01/18,8.2743797282572E+14
2018/01/19,7.9784450969224E+14
2018/01/20,883940215598494
2018/01/21,9.1699492178561E+14
2018/01/22,8.9823661200197E+14
2018/01/23,9.1508207666276E+14
2018/01/24,1.0229495418282E+15
2018/01/25,2.5076033983579E+15
2018/01/26,2.5008525494567E+15
2018/01/27,2.485344291223E+15
2018/01/28,2500393505475140
2018/01/29,2.5913817441719E+15
2018/01/30,1.0897866455209E+15
2018/01/31,1.1834391932186E+15
2018/02/01,1.2465489656205E+15
2018/02/02,1.3062485471387E+15
2018/02/03,1.326132709863E+15
2018/02/04,1.3256200868457E+15
2018/02/05,1.3740322150228E+15
2018/02/06,1.3325394044128E+15
2018/02/07,1.4166244797522E+15
2018/02/08,1.3921288154328E+15
2018/02/09,1439493931590404
2018/02/10,1347127951452077
2018/02/11,1.4939699530706E+15
2018/02/12,1.4949778495089E+15
2018/02/13,1.5471998852134E+15
2018/02/14,1.5556814169603E+15
2018/02/15,1.4890861078212E+15
2018/02/16,1601485259820256
2018/02/17,1571402056588719
2018/02/18,1.5146075733473E+15
2018/02/19,1.5054949420425E+15
2018/02/20,1.4700271845493E+15
2018/02/21,1.3925421097175E+15
2018/02/22,1.4318420092126E+15
2018/02/23,1.4056393053924E+15
2018/02/24,1.4215449906176E+15
2018/02/25,1.559240865502E+15
2018/02/26,1.5224904858854E+15
2018/02/27,1457986745651896
2018/02/28,1509822308846147
2018/03/01,1.5561088284624E+15
2018/03/02,1506951179164495
2018/03/03,1.6810641056618E+15
2018/03/04,1609318042109017
2018/03/05,1657733956656336
2018/03/06,1.6499611922666E+15
2018/03/07,1.7135298946422E+15
2018/03/08,1.6849720498516E+15
2018/03/09,1.6026818032497E+15
2018/03/10,1.6173078883516E+15
2018/03/11,1573179182640272
2018/03/12,1634720385456436
2018/03/13,1.5639512671216E+15
2018/03/14,1.4943988937084E+15
2018/03/15,1.4446452980862E+15
2018/03/16,1.533079314517E+15
2018/03/17,1.5068719516246E+15
2018/03/18,1481803233825810
2018/03/19,1.550778699048E+15
2018/03/20,1.565287872012E+15
2018/03/21,1.5197388420222E+15
2018/03/22,1.4996422272447E+15
2018/03/23,1.491988788155E+15
2018/03/24,1396104105021092
2018/03/25,1.4113390262257E+15
2018/03/26,1.4676101985619E+15
2018/03/27,1.410563916813E+15
2018/03/28,1.3418790822039E+15
2018/03/29,1.3129408209727E+15
2018/03/30,1.3373112741938E+15
2018/03/31,1.26951427224E+15
2018/04/01,1.3045465064259E+15
2018/04/02,1.2731490594418E+15
2018/04/03,1.2259758401218E+15
2018/04/04,1.2815317249769E+15
2018/04/05,1.2181618993741E+15
2018/04/06,1.3570672869377E+15
2018/04/07,1.2852387318861E+15
2018/04/08,1185563326609698
2018/04/09,1079447266893773
2018/04/10,1129952935005187
2018/04/11,1.0711925043998E+15
2018/04/12,1.031816403607E+15
2018/04/13,945184090256683
2018/04/14,9.6314652462791E+14
2018/04/15,9.480950152762E+14
2018/04/16,9.1196566539069E+14
2018/04/17,875621419643687
2018/04/18,802672220121901
2018/04/19,8.2958128707706E+14
2018/04/20,706288837993496
2018/04/21,795431382768387
2018/04/22,751579102813388
2018/04/23,781953657954234
2018/04/24,672098584248909
2018/04/25,6.2170269244326E+14
2018/04/26,712328556728572
2018/04/27,6.6694098719747E+14
2018/04/28,628462887627600
2018/04/29,599447956832764
2018/04/30,600065582914760
2018/05/01,4.8720801680053E+14
2018/05/02,445213628993697
2018/05/03,453124026932931
2018/05/04,4.3712912022432E+14
2018/05/05,4.8277086841326E+14
2018/05/06,485734907677827
2018/05/07,540703335529350
2018/05/08,5.0635102815696E+14
2018/05/09,4.46708887714E+14
2018/05/10,4.0252589645492E+14
2018/05/11,450752741728608
2018/05/12,4.1633292364192E+14
2018/05/13,4.5327731447701E+14
2018/05/14,350598077225901
2018/05/15,309817503704835
2018/05/16,3.9404313490392E+14
2018/05/17,289702141507284
2018/05/18,262908323649861
2018/05/19,246389906505664
2018/05/20,3.3100685245077E+14
2018/05/21,408846963560144
2018/05/22,4.1184515599198E+14
2018/05/23,2.7097575147206E+14
2018/05/24,255898371256013
2018/05/25,2.2806708517068E+14
2018/05/26,1.5668173989131E+14
2018/05/27,184580356928730
2018/05/28,2.536248818908E+14
2018/05/29,166384674906714
2018/05/30,74199756754510
2018/05/31,172058786732685
2018/06/01,-39161224440702
2018/06/02,53964477183520
2018/06/03,67366885350043
2018/06/04,40735668343780
2018/06/05,38595500588271
2018/06/06,-74469548008221
2018/06/07,5833687236476
2018/06/08,30123338526006
2018/06/09,154605933280477
2018/06/10,61159591513658
2018/06/11,59248760641158
2018/06/12,197344592314983
2018/06/13,1.0863842829685E+14
2018/06/14,3500637396151
2018/06/15,-4509824579375
2018/06/16,27716791799725
2018/06/17,8044823667596
2018/06/18,115574075614982
2018/06/19,1.7375022639534E+14
2018/06/20,150293119639743
2018/06/21,172194756926010
2018/06/22,210094479403917
2018/06/23,129900449285543
2018/06/24,1.2141900687845E+14
2018/06/25,122094630196500
2018/06/26,1.0452396007663E+14
2018/06/27,3.0316938853298E+14
2018/06/28,1.9455014753036E+14
2018/06/29,1.8987413450404E+14
2018/06/30,230467156507158
2018/07/01,1.6363786841875E+14
2018/07/02,2.6179209014241E+14
2018/07/03,2.7893539792986E+14
2018/07/04,285563381887647
2018/07/05,3.0420701047429E+14
2018/07/06,276012010898239
2018/07/07,334053673898742
2018/07/08,3.6378121711219E+14
2018/07/09,3.9531579538749E+14
2018/07/10,352475923595483
2018/07/11,2.2555802273199E+14
2018/07/12,3.5599667570916E+14
2018/07/13,3.1392348346946E+14
2018/07/14,287074436186377
2018/07/15,308383972551979
2018/07/16,312745157452142
2018/07/17,372730141769501
2018/07/18,380017370580135
2018/07/19,363703733176921
2018/07/20,259647371999052
