Date,transactionvalue3smaUSD
2017/02/28,2169
2017/03/01,2874
2017/03/02,3501
2017/03/03,4205
2017/03/04,4335
2017/03/05,3869
2017/03/06,3929
2017/03/07,3809
2017/03/08,4014
2017/03/09,3601
2017/03/10,3801
2017/03/11,4207
2017/03/12,5564
2017/03/13,6395
2017/03/14,5743
2017/03/15,4028
2017/03/16,5803
2017/03/17,7147
2017/03/18,9583
2017/03/19,6532
2017/03/20,5411
2017/03/21,4231
2017/03/22,5416
2017/03/23,6182
2017/03/24,6747
2017/03/25,7169
2017/03/26,7246
2017/03/27,6412
2017/03/28,6163
2017/03/29,6615
2017/03/30,7811
2017/03/31,8025
2017/04/01,7547
2017/04/02,7223
2017/04/03,7422
2017/04/04,6835
2017/04/05,6135
2017/04/06,6232
2017/04/07,5607
2017/04/08,4863
2017/04/09,3512
2017/04/10,4366
2017/04/11,4619
2017/04/12,4749
2017/04/13,4232
2017/04/14,3999
2017/04/15,3302
2017/04/16,2583
2017/04/17,1705
2017/04/18,2633
2017/04/19,4120
2017/04/20,5692
2017/04/21,5573
2017/04/22,5212
2017/04/23,4586
2017/04/24,4794
2017/04/25,4667
2017/04/26,5348
2017/04/27,6377
2017/04/28,7990
2017/04/29,9416
2017/04/30,10691
2017/05/01,13393
2017/05/02,14509
2017/05/03,16407
2017/05/04,16335
2017/05/05,18228
2017/05/06,17186
2017/05/07,17287
2017/05/08,15579
2017/05/09,15458
2017/05/10,14628
2017/05/11,15390
2017/05/12,15530
2017/05/13,14385
2017/05/14,12362
2017/05/15,11535
2017/05/16,13252
2017/05/17,12535
2017/05/18,10520
2017/05/19,8485
2017/05/20,8640
2017/05/21,10337
2017/05/22,14972
2017/05/23,16615
2017/05/24,17994
2017/05/25,15061
2017/05/26,16088
2017/05/27,14901
2017/05/28,13303
2017/05/29,11445
2017/05/30,11720
2017/05/31,16270
2017/06/01,18615
2017/06/02,20544
2017/06/03,18909
2017/06/04,18780
2017/06/05,19932
2017/06/06,22116
2017/06/07,23516
2017/06/08,23206
2017/06/09,21139
2017/06/10,18881
2017/06/11,17556
2017/06/12,21910
2017/06/13,26481
2017/06/14,27370
2017/06/15,25036
2017/06/16,23782
2017/06/17,22229
2017/06/18,18277
2017/06/19,14348
2017/06/20,14939
2017/06/21,13170
2017/06/22,11749
2017/06/23,10121
2017/06/24,12052
2017/06/25,10589
2017/06/26,9471
2017/06/27,8407
2017/06/28,10375
2017/06/29,11789
2017/06/30,11864
2017/07/01,11513
2017/07/02,9728
2017/07/03,13477
2017/07/04,16707
2017/07/05,16451
2017/07/06,11716
2017/07/07,7742
2017/07/08,7892
2017/07/09,6280
2017/07/10,6328
2017/07/11,6779
2017/07/12,8613
2017/07/13,11749
2017/07/14,15461
2017/07/15,18885
2017/07/16,18437
2017/07/17,17119
2017/07/18,17172
2017/07/19,18193
2017/07/20,18873
2017/07/21,19041
2017/07/22,14328
2017/07/23,10396
2017/07/24,9656
2017/07/25,14696
2017/07/26,18353
2017/07/27,18675
2017/07/28,18495
2017/07/29,19791
2017/07/30,18048
2017/07/31,13819
2017/08/01,10002
2017/08/02,8310
2017/08/03,8396
2017/08/04,7495
2017/08/05,7398
2017/08/06,7864
2017/08/07,8694
2017/08/08,9142
2017/08/09,10251
2017/08/10,14048
2017/08/11,23927
2017/08/12,28519
2017/08/13,30633
2017/08/14,23451
2017/08/15,19406
2017/08/16,14058
2017/08/17,11736
2017/08/18,10767
2017/08/19,10150
2017/08/20,9742
2017/08/21,9583
2017/08/22,9792
2017/08/23,10311
2017/08/24,10547
2017/08/25,10550
2017/08/26,8774
2017/08/27,11946
2017/08/28,17557
2017/08/29,22044
2017/08/30,26559
2017/08/31,23239
2017/09/01,22020
2017/09/02,15688
2017/09/03,14242
2017/09/04,12929
2017/09/05,11551
2017/09/06,11082
2017/09/07,10033
2017/09/08,9495
2017/09/09,11067
2017/09/10,13371
2017/09/11,14377
2017/09/12,12961
2017/09/13,10264
2017/09/14,9535
2017/09/15,8934
2017/09/16,8785
2017/09/17,8920
2017/09/18,10622
2017/09/19,12515
2017/09/20,11869
2017/09/21,9683
2017/09/22,8205
2017/09/23,8019
2017/09/24,7543
2017/09/25,7462
2017/09/26,7550
2017/09/27,8227
2017/09/28,8566
2017/09/29,8294
2017/09/30,7572
2017/10/01,6192
2017/10/02,6041
2017/10/03,10579
2017/10/04,13744
2017/10/05,14366
2017/10/06,10599
2017/10/07,8499
2017/10/08,8555
2017/10/09,8774
2017/10/10,9281
2017/10/11,9176
2017/10/12,9065
2017/10/13,9894
2017/10/14,10461
2017/10/15,10511
2017/10/16,8583
2017/10/17,7525
2017/10/18,7576
2017/10/19,8102
2017/10/20,7851
2017/10/21,6940
2017/10/22,6456
2017/10/23,6934
2017/10/24,7274
2017/10/25,7355
2017/10/26,6818
2017/10/27,4240
2017/10/28,2063
2017/10/29,0
2017/10/30,0
2017/10/31,0
2017/11/01,2655
2017/11/02,5448
2017/11/03,7984
2017/11/04,7444
2017/11/05,6540
2017/11/06,5879
2017/11/07,5437
2017/11/08,5912
2017/11/09,8224
2017/11/10,9614
2017/11/11,10502
2017/11/12,10397
2017/11/13,9991
2017/11/14,9244
2017/11/15,8608
2017/11/16,9364
2017/11/17,10218
2017/11/18,9872
2017/11/19,9685
2017/11/20,10137
2017/11/21,10845
2017/11/22,11343
2017/11/23,11522
2017/11/24,11479
2017/11/25,12238
2017/11/26,12653
2017/11/27,14032
2017/11/28,15500
2017/11/29,17627
2017/11/30,18190
2017/12/01,17298
2017/12/02,16286
2017/12/03,15352
2017/12/04,14828
2017/12/05,11494
2017/12/06,9361
2017/12/07,7175
2017/12/08,6761
2017/12/09,5611
2017/12/10,4588
2017/12/11,4046
2017/12/12,5345
2017/12/13,6612
2017/12/14,8433
2017/12/15,8140
2017/12/16,7678
2017/12/17,6827
2017/12/18,6494
2017/12/19,7193
2017/12/20,8506
2017/12/21,9677
2017/12/22,9806
2017/12/23,8812
2017/12/24,7644
2017/12/25,6672
2017/12/26,6858
2017/12/27,7476
2017/12/28,8626
2017/12/29,9239
2017/12/30,9831
2017/12/31,8991
2018/01/01,7946
2018/01/02,8010
2018/01/03,9052
2018/01/04,11534
2018/01/05,12859
2018/01/06,13694
2018/01/07,12784
2018/01/08,12817
2018/01/09,13852
2018/01/10,16508
2018/01/11,17209
2018/01/12,16610
2018/01/13,13776
2018/01/14,18628
2018/01/15,18332
2018/01/16,19186
2018/01/17,12831
2018/01/18,12504
2018/01/19,11048
2018/01/20,10028
2018/01/21,8724
2018/01/22,8808
2018/01/23,8881
2018/01/24,9391
2018/01/25,8099
2018/01/26,8707
2018/01/27,8299
2018/01/28,9703
2018/01/29,9424
2018/01/30,10201
2018/01/31,10375
2018/02/01,10044
2018/02/02,10000
2018/02/03,9006
2018/02/04,7882
2018/02/05,6495
2018/02/06,6325
2018/02/07,6693
2018/02/08,6017
2018/02/09,5555
2018/02/10,5246
2018/02/11,5213
2018/02/12,5008
2018/02/13,5469
2018/02/14,5980
2018/02/15,6574
2018/02/16,6059
2018/02/17,5873
2018/02/18,5406
2018/02/19,4956
2018/02/20,4781
2018/02/21,4532
2018/02/22,5119
2018/02/23,4761
2018/02/24,4394
2018/02/25,3095
2018/02/26,2841
2018/02/27,2379
2018/02/28,2248
2018/03/01,2007
2018/03/02,1955
2018/03/03,1767
2018/03/04,1525
2018/03/05,1526
2018/03/06,1845
2018/03/07,2030
2018/03/08,2025
2018/03/09,1901
2018/03/10,1706
2018/03/11,1526
2018/03/12,1412
2018/03/13,1850
2018/03/14,2066
2018/03/15,2116
2018/03/16,1642
2018/03/17,1415
2018/03/18,1547
2018/03/19,1712
2018/03/20,1830
2018/03/21,1605
2018/03/22,1466
2018/03/23,1463
2018/03/24,1329
2018/03/25,1200
2018/03/26,1198
2018/03/27,1506
2018/03/28,1817
2018/03/29,1908
2018/03/30,1721
2018/03/31,1427
2018/04/01,1113
2018/04/02,951.207
2018/04/03,953.641
2018/04/04,983.237
2018/04/05,908.945
2018/04/06,814.216
2018/04/07,698.824
2018/04/08,739.936
2018/04/09,831.871
2018/04/10,918.761
2018/04/11,983.705
2018/04/12,1130
2018/04/13,1345
2018/04/14,1269
2018/04/15,1105
2018/04/16,951.902
2018/04/17,1020
2018/04/18,1119
2018/04/19,1164
2018/04/20,1341
2018/04/21,1373
2018/04/22,1319
2018/04/23,1630
2018/04/24,1936
2018/04/25,2265
2018/04/26,1981
2018/04/27,1827
2018/04/28,1671
2018/04/29,1634
2018/04/30,1612
2018/05/01,1669
2018/05/02,1936
2018/05/03,2183
2018/05/04,2279
2018/05/05,2106
2018/05/06,1853
2018/05/07,2106
2018/05/08,2156
2018/05/09,2234
2018/05/10,1939
2018/05/11,1915
2018/05/12,1708
2018/05/13,1441
2018/05/14,1470
2018/05/15,1626
2018/05/16,1746
2018/05/17,1574
2018/05/18,1415
2018/05/19,1263
2018/05/20,1174
2018/05/21,1209
2018/05/22,1487
2018/05/23,1773
2018/05/24,1797
2018/05/25,1636
2018/05/26,1309
2018/05/27,1286
2018/05/28,1407
2018/05/29,1560
2018/05/30,1571
2018/05/31,1520
2018/06/01,1649
2018/06/02,1482
2018/06/03,1243
2018/06/04,1120
2018/06/05,1315
2018/06/06,1632
2018/06/07,1689
2018/06/08,1810
2018/06/09,1523
2018/06/10,1395
2018/06/11,1246
2018/06/12,1605
2018/06/13,1996
2018/06/14,2372
2018/06/15,2485
2018/06/16,2078
2018/06/17,1508
2018/06/18,1105
2018/06/19,1126
2018/06/20,1276
2018/06/21,1334
2018/06/22,1406
2018/06/23,1250
2018/06/24,1256
2018/06/25,1185
2018/06/26,1284
2018/06/27,1202
2018/06/28,1113
2018/06/29,1126
2018/06/30,1057
2018/07/01,949.112
2018/07/02,984.745
2018/07/03,1186
2018/07/04,1483
2018/07/05,1528
2018/07/06,1575
2018/07/07,1395
2018/07/08,1230
2018/07/09,1119
2018/07/10,1172
2018/07/11,1169
2018/07/12,1072
2018/07/13,979.629
2018/07/14,920.094
2018/07/15,844.463
2018/07/16,902.919
2018/07/17,1048
2018/07/18,1242
2018/07/19,1218
2018/07/20,1212
2018/07/21,1028
2018/07/22,908.782
2018/07/23,836.549
2018/07/24,911.346
2018/07/25,980.788
2018/07/26,921.919
2018/07/27,845.257
2018/07/28,714.951
2018/07/29,610.245
2018/07/30,658.518
2018/07/31,1043
2018/08/01,1157
2018/08/02,1127
2018/08/03,806.804
2018/08/04,708.57
2018/08/05,595.555
2018/08/06,594.096
2018/08/07,702.941
2018/08/08,976.822
2018/08/09,1097
2018/08/10,1159
2018/08/11,981.064
2018/08/12,791.557
2018/08/13,807.583
2018/08/14,940.053
2018/08/15,1115
2018/08/16,953.095
2018/08/17,859.83
2018/08/18,694.424
2018/08/19,616.57
2018/08/20,522.207
2018/08/21,568.197
2018/08/22,712.265
2018/08/23,722.053
2018/08/24,718.577
2018/08/25,618.887
2018/08/26,552.034
2018/08/27,561.145
2018/08/28,614.363
2018/08/29,737.261
2018/08/30,733.883
2018/08/31,750.715
2018/09/01,644.438
2018/09/02,562.395
2018/09/03,592.983
2018/09/04,896.828
2018/09/05,1101
2018/09/06,1215
2018/09/07,1067
2018/09/08,993.649
2018/09/09,857.841
2018/09/10,817.419
2018/09/11,825.682
2018/09/12,960.969
2018/09/13,950.542
2018/09/14,961.529
2018/09/15,791.171
2018/09/16,707.029
2018/09/17,661.366
2018/09/18,688.896
2018/09/19,709.045
2018/09/20,726.347
2018/09/21,889.949
2018/09/22,944.514
2018/09/23,917.868
2018/09/24,817.96
2018/09/25,809.207
2018/09/26,837.192
2018/09/27,768.314
2018/09/28,763.897
2018/09/29,744.206
2018/09/30,721.834
2018/10/01,669.407
2018/10/02,591.678
2018/10/03,583.062
2018/10/04,594.05
2018/10/05,608.657
2018/10/06,535.224
2018/10/07,468.54
2018/10/08,510.915
2018/10/09,575.954
2018/10/10,646.04
2018/10/11,783.936
2018/10/12,817.309
2018/10/13,747.09
2018/10/14,533.064
2018/10/15,714.322
2018/10/16,842.392
2018/10/17,924.088
2018/10/18,795.504
2018/10/19,710.371
2018/10/20,662.157
2018/10/21,642.357
2018/10/22,642.381
2018/10/23,666.563
2018/10/24,608.99
2018/10/25,697.892
2018/10/26,701.188
2018/10/27,626.134
2018/10/28,483.434
2018/10/29,487.075
2018/10/30,531.444
2018/10/31,591.448
2018/11/01,557.381
2018/11/02,607.465
2018/11/03,556.536
2018/11/04,577.85
2018/11/05,630.283
2018/11/06,707.861
2018/11/07,781.018
2018/11/08,722.1
2018/11/09,713.195
2018/11/10,597.534
2018/11/11,523.99
2018/11/12,541.485
2018/11/13,595.994
2018/11/14,784.481
2018/11/15,888.724
2018/11/16,914.915
2018/11/17,737.789
2018/11/18,634.124
2018/11/19,807.807
2018/11/20,1068
2018/11/21,1132
2018/11/22,923.554
2018/11/23,726.732
2018/11/24,618.229
2018/11/25,687.737
2018/11/26,695.316
2018/11/27,687.592
2018/11/28,623.372
2018/11/29,651.367
2018/11/30,1589
2018/12/01,2522
2018/12/02,2375
2018/12/03,1413
2018/12/04,416.657
2018/12/05,477.362
2018/12/06,537.399
2018/12/07,639.607
2018/12/08,615.548
2018/12/09,546.729
2018/12/10,435.591
2018/12/11,430.076
2018/12/12,416.106
2018/12/13,434.942
2018/12/14,427.781
2018/12/15,388.449
2018/12/16,329.987
2018/12/17,375.946
2018/12/18,467.754
2018/12/19,620.87
2018/12/20,704.737
2018/12/21,802.996
2018/12/22,708.739
2018/12/23,678.778
2018/12/24,708.982
2018/12/25,746.052
2018/12/26,677.495
2018/12/27,579.193
2018/12/28,600.017
2018/12/29,754.399
2018/12/30,702.095
2018/12/31,669.118
2019/01/01,515.645
2019/01/02,584.516
2019/01/03,613.311
2019/01/04,799.042
2019/01/05,1001
2019/01/06,1044
2019/01/07,935.75
2019/01/08,715.835
2019/01/09,658.735
2019/01/10,659.689
2019/01/11,751.009
2019/01/12,690.343
2019/01/13,593.505
2019/01/14,532.733
2019/01/15,581.724
2019/01/16,644.917
2019/01/17,570.715
2019/01/18,516.231
2019/01/19,414.379
2019/01/20,374.242
2019/01/21,364.417
2019/01/22,372.157
2019/01/23,388.882
2019/01/24,443.485
2019/01/25,475.478
2019/01/26,437.365
2019/01/27,405.965
2019/01/28,458.023
2019/01/29,491.447
2019/01/30,497.696
2019/01/31,458.392
2019/02/01,456.165
2019/02/02,400.339
2019/02/03,346.618
2019/02/04,295.475
2019/02/05,283.421
2019/02/06,314.426
2019/02/07,344.081
2019/02/08,426.812
2019/02/09,395.591
2019/02/10,428.127
2019/02/11,440.348
2019/02/12,471.614
2019/02/13,471.424
2019/02/14,434.625
2019/02/15,430.941
2019/02/16,378.167
2019/02/17,399.982
2019/02/18,538.895
2019/02/19,696.706
2019/02/20,736.404
2019/02/21,651.343
2019/02/22,591.737
2019/02/23,549.07
2019/02/24,631.501
2019/02/25,736.231
2019/02/26,729.548
2019/02/27,702.394
2019/02/28,600.787
2019/03/01,599.938
2019/03/02,478.835
2019/03/03,433.158
2019/03/04,450.226
2019/03/05,495.434
2019/03/06,516.925
2019/03/07,516.528
2019/03/08,540.861
2019/03/09,516.248
2019/03/10,506.236
2019/03/11,516.436
2019/03/12,552.817
2019/03/13,550.869
2019/03/14,520.851
2019/03/15,512.716
2019/03/16,533.653
2019/03/17,522.363
2019/03/18,553.271
2019/03/19,511.172
2019/03/20,558.651
2019/03/21,534.825
2019/03/22,547.147
2019/03/23,543.9
2019/03/24,506.346
2019/03/25,555.783
2019/03/26,528.441
2019/03/27,549.526
2019/03/28,519.581
2019/03/29,527.923
2019/03/30,539.174
2019/03/31,527.566
2019/04/01,506.918
2019/04/02,603.748
2019/04/03,761.473
2019/04/04,823.775
2019/04/05,782.564
2019/04/06,651.168
2019/04/07,656.419
2019/04/08,761.816
2019/04/09,878.404
2019/04/10,894.664
2019/04/11,779.305
2019/04/12,676.316
2019/04/13,561.788
2019/04/14,507.518
2019/04/15,535.34
2019/04/16,581.359
2019/04/17,591.57
2019/04/18,582.815
2019/04/19,590.48
2019/04/20,567.36
2019/04/21,530.646
2019/04/22,529.423
2019/04/23,588.948
2019/04/24,696.729
2019/04/25,758.824
2019/04/26,895.213
2019/04/27,785.664
2019/04/28,739.998
2019/04/29,639.976
2019/04/30,683.073
2019/05/01,676.035
2019/05/02,601.719
2019/05/03,588.9
2019/05/04,563.147
2019/05/05,542.533
2019/05/06,570.003
2019/05/07,698.973
2019/05/08,797.444
2019/05/09,784.917
2019/05/10,705.372
2019/05/11,825.182
2019/05/12,857.928
2019/05/13,972.257
2019/05/14,887.658
2019/05/15,1033
2019/05/16,1371
2019/05/17,1530
2019/05/18,1375
2019/05/19,966.889
2019/05/20,819.17
2019/05/21,867.049
2019/05/22,878.511
2019/05/23,865.956
2019/05/24,799.837
2019/05/25,706.555
2019/05/26,682.233
2019/05/27,764.414
2019/05/28,832.002
2019/05/29,927.275
2019/05/30,992.629
2019/05/31,1084
2019/06/01,894.923
2019/06/02,678.569
2019/06/03,617.604
2019/06/04,743.78
2019/06/05,932.403
2019/06/06,850.257
2019/06/07,773.026
2019/06/08,529.57
2019/06/09,528.427
2019/06/10,511.317
2019/06/11,598.374
2019/06/12,635.963
2019/06/13,743.382
2019/06/14,833.587
2019/06/15,937.292
2019/06/16,919.908
2019/06/17,862.321
2019/06/18,823.21
2019/06/19,828.169
2019/06/20,817
2019/06/21,888.178
2019/06/22,967.016
2019/06/23,1042
2019/06/24,988.176
2019/06/25,928.823
2019/06/26,1132
2019/06/27,1283
2019/06/28,1234
2019/06/29,1099
2019/06/30,920.977
2019/07/01,899.364
2019/07/02,787.554
2019/07/03,763.711
2019/07/04,743.469
2019/07/05,683.493
2019/07/06,561.15
2019/07/07,572.427
2019/07/08,612.064
2019/07/09,1037
2019/07/10,1135
2019/07/11,1259
2019/07/12,919.742
2019/07/13,739.908
2019/07/14,691.839
2019/07/15,767.896
2019/07/16,795.038
2019/07/17,735.788
2019/07/18,687.566
2019/07/19,680.045
2019/07/20,618.59
2019/07/21,517.189
2019/07/22,527.935
2019/07/23,532.572
2019/07/24,493.362
2019/07/25,432.903
2019/07/26,536.869
2019/07/27,558.344
2019/07/28,548.364
2019/07/29,438.319
2019/07/30,464.247
2019/07/31,520.754
2019/08/01,580.209
2019/08/02,594.062
2019/08/03,538.188
2019/08/04,426.037
2019/08/05,547.654
2019/08/06,666.61
2019/08/07,722.072
2019/08/08,650.248
2019/08/09,596.441
2019/08/10,566.816
2019/08/11,479.254
2019/08/12,445.721
