Date,hashrate14mom
2017/10/24,15536720959903
2017/10/25,9392668291520
2017/10/26,9327650013465
2017/10/27,-1.1008965731621E+14
2017/10/28,-1.0510306590743E+14
2017/10/29,-1.0859795148666E+14
2017/10/30,-1.1173190457869E+14
2017/10/31,-1.1445911250568E+14
2017/11/01,7222401414415
2017/11/02,-2429657370430
2017/11/03,-3318599975671
2017/11/04,-4725549782899
2017/11/05,-1838786060178
2017/11/06,-3161455000181
2017/11/07,-7728008703057
2017/11/08,-2547993160764
2017/11/09,-658044436388
2017/11/10,1.1576390907426E+14
2017/11/11,1.1571758058296E+14
2017/11/12,1.1825501278458E+14
2017/11/13,1.1746000936261E+14
2017/11/14,1.1472004580862E+14
2017/11/15,-5636382672212
2017/11/16,-3885528955477
2017/11/17,-1312269677325
2017/11/18,-424977216355
2017/11/19,-4078202403420
2017/11/20,5608782458686
2017/11/21,4858332453443
2017/11/22,2263087315831
2017/11/23,8034247915312
2017/11/24,9043917607066
2017/11/25,9601699854779
2017/11/26,6900271417499
2017/11/27,5962409293790
2017/11/28,6656240856798
2017/11/29,8065318071467
2017/11/30,13143529347377
2017/12/01,12889518848235
2017/12/02,14087193889453
2017/12/03,8879005568274
2017/12/04,5649253282206
2017/12/05,4666970829774
2017/12/06,5236213690283
2017/12/07,3007558407415
2017/12/08,2511465276958
2017/12/09,2974010099494
2017/12/10,1554252368197
2017/12/11,4896834457789
2017/12/12,7605248337375
2017/12/13,10625813437910
2017/12/14,12794586582048
2017/12/15,18228304260160
2017/12/16,16367208889271
2017/12/17,21060802161486
2017/12/18,21529329144064
2017/12/19,21302484251849
2017/12/20,20155558435259
2017/12/21,18763500452188
2017/12/22,15903218247673
2017/12/23,21246924973068
2017/12/24,22208967962831
2017/12/25,22323697956682
2017/12/26,22497168601351
2017/12/27,18493648041288
2017/12/28,18994737160336
2017/12/29,9919301081337
2017/12/30,12748977083741
2017/12/31,13995696279146
2018/01/01,12030467000697
2018/01/02,14330128577804
2018/01/03,14958592207854
2018/01/04,18627788155103
2018/01/05,23132974907214
2018/01/06,13536892907470
2018/01/07,20024298979913
2018/01/08,18069857848760
2018/01/09,19299874201454
2018/01/10,21746186953706
2018/01/11,23101097057287
2018/01/12,26705801291955
2018/01/13,26351564673272
2018/01/14,28455528223014
2018/01/15,22157008788780
2018/01/16,28064118364100
2018/01/17,32229590995305
2018/01/18,26837449927240
2018/01/19,22448141659649
2018/01/20,33553114605808
2018/01/21,23539992077564
2018/01/22,28306665998701
2018/01/23,25783502428833
2018/01/24,27405146035672
2018/01/25,23748696342174
2018/01/26,23117912479024
2018/01/27,20960946379814
2018/01/28,19394166450364
2018/01/29,31493500264333
2018/01/30,23289793332415
2018/01/31,24912539502278
2018/02/01,31558749623712
2018/02/02,35531334194515
2018/02/03,27110705082064
2018/02/04,31063652643884
2018/02/05,32299316021097
2018/02/06,30049902293347
2018/02/07,30310136851935
2018/02/08,26061515011601
2018/02/09,29377868479328
2018/02/10,32360706010216
2018/02/11,31682947094628
2018/02/12,28046092820204
2018/02/13,32176120075336
2018/02/14,20401211083386
2018/02/15,17488385983121
2018/02/16,18729967884330
2018/02/17,19834045947681
2018/02/18,19994829439675
2018/02/19,13524696702379
2018/02/20,13020377327692
2018/02/21,9631311014696
2018/02/22,14081237116413
2018/02/23,13094012666951
2018/02/24,10071744351766
2018/02/25,13792673340082
2018/02/26,6375544717935
2018/02/27,694565206691
2018/02/28,15758569273335
2018/03/01,14772188130980
2018/03/02,11911306534317
2018/03/03,16792242192979
2018/03/04,9944327373051
2018/03/05,11627429337022
2018/03/06,15448048510289
2018/03/07,21783769020994
2018/03/08,18941462818270
2018/03/09,10565334460809
2018/03/10,14650814353131
2018/03/11,7665031377390
2018/03/12,12245861135055
2018/03/13,15842472683906
2018/03/14,4429667715666
2018/03/15,6355177250400
2018/03/16,13752943579926
2018/03/17,6572013984620
2018/03/18,11304541279474
2018/03/19,11362535987677
2018/03/20,11997658391388
2018/03/21,212669661339
2018/03/22,536277823669
2018/03/23,7807594956448
2018/03/24,3452898957142
2018/03/25,5910705281782
2018/03/26,11250562450109
2018/03/27,5646035704512
2018/03/28,7901612797761
2018/03/29,220778664000
2018/03/30,-5911801098707
2018/03/31,-7748287944258
2018/04/01,-5205972106790
2018/04/02,-6074157665958
2018/04/03,-13243265068170
2018/04/04,-7428399844980
2018/04/05,-5345646889381
2018/04/06,-102405171504
2018/04/07,-2775348186566
2018/04/08,-5856434712867
2018/04/09,-21350224761737
2018/04/10,-8861364482591
2018/04/11,-10909177577665
2018/04/12,-7688706600920
2018/04/13,-8002210045805
2018/04/14,-4078426553347
2018/04/15,-4506042293263
2018/04/16,-3748448509630
2018/04/17,1884534609252
2018/04/18,-6899976296693
2018/04/19,-1224144892522
2018/04/20,-13958627674178
2018/04/21,44710877464
2018/04/22,-1313000208536
2018/04/23,11180821098824
2018/04/24,-323753636725
2018/04/25,4352908918121
2018/04/26,15266684519665
2018/04/27,3064631197048
2018/04/28,-876348273194
2018/04/29,10540442283757
2018/04/30,8134502153165
2018/05/01,742280984065
2018/05/02,12671541497658
2018/05/03,6457860862595
2018/05/04,15717001575085
2018/05/05,10485870747785
2018/05/06,14140193217425
2018/05/07,15673568600774
2018/05/08,18077011516057
2018/05/09,12278270673746
2018/05/10,2684610566198
2018/05/11,15071725198060
2018/05/12,24629991270839
2018/05/13,12740533145852
2018/05/14,8839965548603
2018/05/15,12989414510690
2018/05/16,7851006631607
2018/05/17,9673112358903
2018/05/18,4593789739913
2018/05/19,1559456023167
2018/05/20,4986517379352
2018/05/21,1757653662076
2018/05/22,1334064508571
2018/05/23,4158495764001
2018/05/24,-5684573209719
2018/05/25,-6515484771717
2018/05/26,-8079971794718
2018/05/27,-13983723418738
2018/05/28,-3966925104796
2018/05/29,-1368245387448
2018/05/30,-3942437832599
2018/05/31,-419147629460
2018/06/01,-9428259625274
2018/06/02,-3822228841551
2018/06/03,-9654457985942
2018/06/04,-10860122964185
2018/06/05,-8420670898570
2018/06/06,-9224422865527
2018/06/07,3122976390945
2018/06/08,2387397687197
2018/06/09,9414842523954
2018/06/10,5259888401841
2018/06/11,5145750308366
2018/06/12,9760985587435
2018/06/13,4398659159096
2018/06/14,-2405567931972
2018/06/15,7896953559922
2018/06/16,3693456093338
2018/06/17,3516479341766
2018/06/18,12469778892571
2018/06/19,15848039160957
2018/06/20,14075320436591
2018/06/21,15283460967457
2018/06/22,15753223493725
2018/06/23,386920609197
2018/06/24,12016311598600
2018/06/25,8539091207756
2018/06/26,2240782776329
2018/06/27,17849027492345
2018/06/28,9570124072956
2018/06/29,8106055034702
2018/06/30,15951585693847
2018/07/01,6568487466927
2018/07/02,1160242740240
2018/07/03,2908801793078
2018/07/04,3838370461262
2018/07/05,9516529227419
2018/07/06,2974283084242
2018/07/07,10326899953681
2018/07/08,3542653592024
2018/07/09,9993241361602
2018/07/10,5364598942795
2018/07/11,-10516437166757
2018/07/12,1375726881099
2018/07/13,862796729911
2018/07/14,-9233906205709
2018/07/15,3954656033728
2018/07/16,-562312154954
2018/07/17,1189091903345
2018/07/18,1232980446826
2018/07/19,-11407856754178
2018/07/20,-11312802949084
2018/07/21,-25592685682679
2018/07/22,-7313815997371
2018/07/23,-5309609318061
2018/07/24,-2861616625470
2018/07/25,12321291512887
2018/07/26,6686800939385
2018/07/27,8942804333709
2018/07/28,9795279500501
2018/07/29,9355993313366
2018/07/30,8609654800741
2018/07/31,3760770663792
2018/08/01,2946073360651
2018/08/02,11834869661744
2018/08/03,9423248672058
2018/08/04,27571495764526
2018/08/05,15141067293213
2018/08/06,5935451236257
2018/08/07,9377198753661
2018/08/08,5064014804531
2018/08/09,8449480078248
2018/08/10,5197285186364
2018/08/11,5109770452702
2018/08/12,-4136670101211
2018/08/13,-3838358354507
2018/08/14,-3790125861610
2018/08/15,-3685908448230
2018/08/16,-13697590127267
2018/08/17,-746240242669
2018/08/18,-12483517098522
2018/08/19,-11049205083605
2018/08/20,-9508313218435
2018/08/21,-5831546531427
2018/08/22,-5249195904088
2018/08/23,-16795433474751
2018/08/24,-9164179840844
2018/08/25,-9840000034608
2018/08/26,3427103302533
2018/08/27,82897901787
2018/08/28,-3612541733817
2018/08/29,-5435779689238
2018/08/30,556012877383
2018/08/31,-4576143340103
2018/09/01,-2874922177101
2018/09/02,-7139281933216
2018/09/03,-8920212443605
2018/09/04,-9365244725678
2018/09/05,-12747727959939
2018/09/06,-2189071836033
2018/09/07,-10701522301769
2018/09/08,-12313559977857
2018/09/09,-31068525508460
2018/09/10,-24574741786764
2018/09/11,-27308133226346
2018/09/12,-25431516986403
2018/09/13,-33263848599463
2018/09/14,-26759859992014
2018/09/15,-23109629035611
2018/09/16,-21544861483020
2018/09/17,-20642588564347
2018/09/18,-23174590225917
2018/09/19,-19287004773381
2018/09/20,-20252273485286
2018/09/21,-16888320290810
2018/09/22,-8346458984867
2018/09/23,2630542995665
2018/09/24,993904114587
2018/09/25,3778385736768
2018/09/26,14135858203174
2018/09/27,19163367321851
2018/09/28,10851051925883
2018/09/29,5505531573211
2018/09/30,10458680118485
2018/10/01,4778781720074
2018/10/02,5861397472496
2018/10/03,407320617267
2018/10/04,4630037236186
2018/10/05,4538733824543
2018/10/06,-1051910528043
2018/10/07,3410929642250
2018/10/08,4353161570448
2018/10/09,4145961372734
2018/10/10,-2927693088413
2018/10/11,-5899097570850
2018/10/12,-5187059137542
2018/10/13,-3048855387635
2018/10/14,-4535001756447
2018/10/15,-2072833952695
2018/10/16,-2205905803683
2018/10/17,-2158626018430
2018/10/18,-872937706987
2018/10/19,-2943719460608
2018/10/20,-7834854721900
2018/10/21,-12883222931748
2018/10/22,-17672290540929
2018/10/23,-12214518691804
2018/10/24,-11148671191018
2018/10/25,-11034297903589
2018/10/26,-11810695609016
2018/10/27,-7763626307942
2018/10/28,-11963693443487
2018/10/29,-11981293500922
2018/10/30,-11067233930735
2018/10/31,-5039369965556
2018/11/01,-16418726572734
2018/11/02,-18712880205164
2018/11/03,-15902162168204
2018/11/04,-8721198859932
2018/11/05,-7999982810386
2018/11/06,-10695907989433
2018/11/07,-10305572214221
2018/11/08,-4203889522317
2018/11/09,-8121853319835
2018/11/10,-7586187556323
2018/11/11,-776020642610
2018/11/12,-4828898876867
2018/11/13,-4135165031743
2018/11/14,-8224325138747
2018/11/15,-2513114784589
2018/11/16,7555325253040
2018/11/17,-1342440642888
2018/11/18,-4806500244290
2018/11/19,-5762133379144
2018/11/20,-10304572652401
2018/11/21,-20754997942062
2018/11/22,-28640106153216
2018/11/23,-20880610204626
2018/11/24,-25498995051909
2018/11/25,-34226218331617
2018/11/26,-28046454128841
2018/11/27,-46953837181042
2018/11/28,-55124606229438
2018/11/29,-50845934960928
2018/11/30,-56152932200912
2018/12/01,-42298621251320
2018/12/02,-51218333313905
2018/12/03,-48937506620672
2018/12/04,-40527777716052
2018/12/05,-36400044127791
2018/12/06,-27224778479107
2018/12/07,-38393705046707
2018/12/08,-39703962964988
2018/12/09,-37466739902848
2018/12/10,-27530719019376
2018/12/11,-17380871019873
2018/12/12,-14801079470036
2018/12/13,-19462677939839
2018/12/14,-21722034230944
2018/12/15,-22476369549036
2018/12/16,-16718993206087
2018/12/17,-18882133585777
