Date,sentinusd14emaUSD
2019/05/16,794990355
2019/05/17,835688053
2019/05/18,796815386
2019/05/19,771133030
2019/05/20,773209994
2019/05/21,765867912
2019/05/22,761266093
2019/05/23,758767785
2019/05/24,740191803
2019/05/25,703939575
2019/05/26,691882565
2019/05/27,716623387
2019/05/28,713377555
2019/05/29,755939530
2019/05/30,789265309
2019/05/31,803953326
2019/06/01,763599395
2019/06/02,718652257
2019/06/03,723607482
2019/06/04,734457082
2019/06/05,747868496
2019/06/06,714543273
2019/06/07,687106473
2019/06/08,637081897
2019/06/09,609421279
2019/06/10,607761756
2019/06/11,598076887
2019/06/12,600157763
2019/06/13,614278699
2019/06/14,625477737
2019/06/15,670296015
2019/06/16,686364707
2019/06/17,679598287
2019/06/18,691754776
2019/06/19,706370755
2019/06/20,696210454
2019/06/21,719542850
2019/06/22,738937271
2019/06/23,729451665
2019/06/24,735849029
2019/06/25,757417327
2019/06/26,823217427
2019/06/27,866886761
2019/06/28,860298618
2019/06/29,850149252
2019/06/30,817238047
2019/07/01,803375252
2019/07/02,783842262
2019/07/03,760476956
2019/07/04,727703467
2019/07/05,693391559
2019/07/06,645273398
2019/07/07,615297524
2019/07/08,605910674
2019/07/09,701838052
2019/07/10,707877309
2019/07/11,749361555
2019/07/12,717185398
2019/07/13,658793933
2019/07/14,644624199
2019/07/15,650602312
2019/07/16,638355054
2019/07/17,633241341
2019/07/18,618526988
2019/07/19,594162584
2019/07/20,556878671
2019/07/21,515971262
2019/07/22,495574781
2019/07/23,474192167
2019/07/24,454642595
2019/07/25,442810072
2019/07/26,457553783
2019/07/27,429321254
2019/07/28,399206967
2019/07/29,394197730
2019/07/30,389670099
2019/07/31,385595360
2019/08/01,417564269
2019/08/02,417703675
2019/08/03,399322020
2019/08/04,374618992
2019/08/05,411811034
2019/08/06,426598000
2019/08/07,423422522
2019/08/08,431087785
2019/08/09,426790408
2019/08/10,408044451
2019/08/11,387154768
2019/08/12,378502885
2019/08/13,373985613
2019/08/14,385519125
2019/08/15,398513304
2019/08/16,396111983
2019/08/17,373592115
2019/08/18,355188228
2019/08/19,353442197
2019/08/20,370091747
2019/08/21,365341676
2019/08/22,361827562
2019/08/23,360015132
2019/08/24,343875512
2019/08/25,329091326
2019/08/26,332550181
2019/08/27,328289637
2019/08/28,331237086
2019/08/29,332794061
2019/08/30,334163033
2019/08/31,345181965
2019/09/01,326968551
2019/09/02,324637059
2019/09/03,343216268
2019/09/04,342830437
2019/09/05,336143145
2019/09/06,333557551
2019/09/07,332948748
2019/09/08,325960154
2019/09/09,329234862
2019/09/10,321125355
2019/09/11,322591612
2019/09/12,316691593
2019/09/13,321296277
2019/09/14,307363754
2019/09/15,299692159
2019/09/16,320132214
2019/09/17,342689153
2019/09/18,371255378
2019/09/19,376692649
2019/09/20,380772976
2019/09/21,360471876
2019/09/22,342080408
2019/09/23,346204404
2019/09/24,385095238
2019/09/25,396179255
2019/09/26,404813204
2019/09/27,399352954
2019/09/28,383138763
2019/09/29,361035235
2019/09/30,373502917
2019/10/01,364308597
2019/10/02,345100146
2019/10/03,322678571
2019/10/04,305898332
2019/10/05,285223573
2019/10/06,269413029
2019/10/07,266818521
2019/10/08,270893791
2019/10/09,280663628
2019/10/10,280508010
2019/10/11,279511926
2019/10/12,271994345
2019/10/13,255568948
2019/10/14,272567573
2019/10/15,268958986
2019/10/16,268064489
2019/10/17,260547385
2019/10/18,265160814
2019/10/19,250172683
2019/10/20,244453416
2019/10/21,243493692
2019/10/22,242107287
2019/10/23,265800985
2019/10/24,283604832
2019/10/25,290408178
2019/10/26,308085684
2019/10/27,296504970
2019/10/28,333697541
2019/10/29,338566388
2019/10/30,336453473
2019/10/31,333528234
2019/11/01,323156691
2019/11/02,303129662
2019/11/03,288540347
2019/11/04,294408900
2019/11/05,311510078
2019/11/06,304432230
2019/11/07,294372437
2019/11/08,290924236
2019/11/09,272912311
2019/11/10,256725780
2019/11/11,253521716
2019/11/12,261484144
2019/11/13,259096839
2019/11/14,252663524
2019/11/15,255302902
2019/11/16,241917369
2019/11/17,229182281
2019/11/18,232557671
2019/11/19,236078173
2019/11/20,235921592
2019/11/21,248187136
2019/11/22,284187930
2019/11/23,271234954
2019/11/24,256198831
2019/11/25,277541457
2019/11/26,266942070
2019/11/27,276185321
2019/11/28,281314106
2019/11/29,272273647
2019/11/30,262728247
2019/12/01,244359071
2019/12/02,245985012
2019/12/03,238534356
2019/12/04,234259312
2019/12/05,230265417
2019/12/06,227766995
2019/12/07,212471428
2019/12/08,195348385
2019/12/09,192452678
2019/12/10,197521006
2019/12/11,188520243
2019/12/12,186049613
2019/12/13,182397809
2019/12/14,173420448
2019/12/15,162721565
2019/12/16,170272074
2019/12/17,193860452
2019/12/18,219463375
2019/12/19,246068462
2019/12/20,236722450
2019/12/21,219650777
2019/12/22,204371658
2019/12/23,209133329
2019/12/24,202121552
2019/12/25,199805350
2019/12/26,192928343
2019/12/27,188410933
2019/12/28,180207331
2019/12/29,174100230
2019/12/30,177075489
2019/12/31,189907123
2020/01/01,175408048
2020/01/02,171329769
2020/01/03,180969267
2020/01/04,177174267
2020/01/05,170080975
2020/01/06,178913262
2020/01/07,181866471
2020/01/08,194680368
2020/01/09,193636870
2020/01/10,192524580
2020/01/11,192874712
2020/01/12,186568274
2020/01/13,189336680
2020/01/14,217718866
2020/01/15,234865434
2020/01/16,240174692
2020/01/17,243935409
2020/01/18,251236126
2020/01/19,244685771
2020/01/20,235647589
2020/01/21,226347926
2020/01/22,216933011
2020/01/23,212517128
2020/01/24,216405346
2020/01/25,197239642
2020/01/26,184376057
2020/01/27,184175048
2020/01/28,187027606
2020/01/29,191944160
2020/01/30,198525747
2020/01/31,218424441
2020/02/01,215983447
2020/02/02,214916872
2020/02/03,219784376
2020/02/04,229939888
2020/02/05,240640771
2020/02/06,273472005
2020/02/07,307788666
2020/02/08,305303206
2020/02/09,304468328
2020/02/10,318182205
2020/02/11,319245663
2020/02/12,371168542
2020/02/13,404166874
2020/02/14,419773563
2020/02/15,433684403
2020/02/16,434985142
2020/02/17,467517581
2020/02/18,487266670
2020/02/19,488196265
2020/02/20,501258828
2020/02/21,494277632
2020/02/22,460714727
2020/02/23,444032803
2020/02/24,445868481
2020/02/25,450622373
2020/02/26,479760353
2020/02/27,496974557
2020/02/28,485006993
2020/02/29,455135492
2020/03/01,443110047
2020/03/02,460014075
2020/03/03,452027738
2020/03/04,436385049
2020/03/05,431542351
2020/03/06,433021692
2020/03/07,413772940
2020/03/08,414542803
2020/03/09,462479848
2020/03/10,471564724
2020/03/11,472743027
2020/03/12,601357666
2020/03/13,658291444
2020/03/14,625262755
2020/03/15,593804020
2020/03/16,609095260
2020/03/17,579090913
2020/03/18,544101906
2020/03/19,535191679
2020/03/20,532620259
2020/03/21,491321498
2020/03/22,455948898
2020/03/23,440020157
2020/03/24,461459456
2020/03/25,442245067
2020/03/26,421661649
2020/03/27,396812449
2020/03/28,376192264
2020/03/29,346869126
2020/03/30,329432141
2020/03/31,322435527
2020/04/01,304608394
2020/04/02,305360374
2020/04/03,306606076
2020/04/04,288286832
2020/04/05,268377283
2020/04/06,288443368
2020/04/07,314109184
2020/04/08,313683452
2020/04/09,306704327
2020/04/10,332023249
2020/04/11,308750663
2020/04/12,290608748
2020/04/13,295276684
2020/04/14,284845221
2020/04/15,275924439
2020/04/16,299337401
2020/04/17,297780299
2020/04/18,299291156
2020/04/19,294491005
2020/04/20,316147438
2020/04/21,323034641
2020/04/22,326706495
2020/04/23,336679266
2020/04/24,377167959
2020/04/25,364451985
2020/04/26,351652359
2020/04/27,358869017
2020/04/28,345025830
2020/04/29,373241634
2020/04/30,413115350
2020/05/01,399265495
2020/05/02,380554497
2020/05/03,365514767
2020/05/04,362694216
2020/05/05,358751255
2020/05/06,371467062
2020/05/07,404840567
2020/05/08,412942816
2020/05/09,399817546
2020/05/10,428600508
2020/05/11,431229499
2020/05/12,434981254
2020/05/13,441662775
2020/05/14,443517243
2020/05/15,435672552
2020/05/16,411417294
2020/05/17,393611320
2020/05/18,401064607
2020/05/19,392990041
2020/05/20,387998770
2020/05/21,391167676
2020/05/22,389450891
2020/05/23,383601942
2020/05/24,366831491
2020/05/25,359467900
2020/05/26,362603323
2020/05/27,356072304
2020/05/28,367810030
2020/05/29,395266304
2020/05/30,418265041
2020/05/31,431540942
2020/06/01,441024336
2020/06/02,504090957
2020/06/03,485188951
2020/06/04,471964227
2020/06/05,470597145
2020/06/06,437831435
2020/06/07,416095149
2020/06/08,411965808
2020/06/09,410706939
2020/06/10,416792423
2020/06/11,438209473
2020/06/12,431121091
2020/06/13,400358346
2020/06/14,378807728
2020/06/15,407946649
2020/06/16,404699437
2020/06/17,401479263
2020/06/18,405155015
2020/06/19,410969098
2020/06/20,388209818
2020/06/21,383125480
2020/06/22,412170525
2020/06/23,434965279
2020/06/24,511373964
2020/06/25,619565914
2020/06/26,623823206
2020/06/27,596368574
2020/06/28,557189961
2020/06/29,530106807
2020/06/30,520041286
2020/07/01,507176715
2020/07/02,495258169
2020/07/03,484337717
2020/07/04,456389922
2020/07/05,426571955
2020/07/06,440577442
2020/07/07,454585018
2020/07/08,497453952
2020/07/09,510894405
2020/07/10,521694053
2020/07/11,487597196
2020/07/12,462611307
2020/07/13,488987673
2020/07/14,526481509
2020/07/15,517064967
2020/07/16,517442632
2020/07/17,507749683
2020/07/18,482759375
2020/07/19,470016200
2020/07/20,478990492
2020/07/21,491596956
2020/07/22,522889250
2020/07/23,636717355
2020/07/24,665185335
2020/07/25,687181918
2020/07/26,734192576
2020/07/27,848474265
2020/07/28,873914798
2020/07/29,888387305
2020/07/30,917398880
2020/07/31,949156011
2020/08/01,970814648
2020/08/02,1008708849
2020/08/03,1041442104
2020/08/04,1078923637
2020/08/05,1063405481
2020/08/06,1053961258
2020/08/07,1062589626
2020/08/08,1006279787
2020/08/09,970339779
2020/08/10,1014432770
2020/08/11,1038922410
2020/08/12,1113775276
2020/08/13,1175030154
2020/08/14,1280734216
2020/08/15,1238903616
2020/08/16,1193372243
2020/08/17,1205868190
2020/08/18,1213506015
2020/08/19,1215781379
2020/08/20,1220051964
2020/08/21,1228009830
2020/08/22,1177395446
2020/08/23,1099600865
2020/08/24,1108314846
2020/08/25,1108371058
2020/08/26,1107392456
2020/08/27,1078416142
2020/08/28,1115545599
2020/08/29,1115342927
2020/08/30,1160851441
2020/08/31,1323412433
2020/09/01,1572556344
2020/09/02,1762258949
2020/09/03,1889210140
2020/09/04,1973359630
2020/09/05,2017661359
2020/09/06,1987977041
2020/09/07,1917132511
2020/09/08,1839580184
2020/09/09,1795251339
2020/09/10,1841967076
2020/09/11,1838886227
2020/09/12,1811167458
2020/09/13,1797501114
2020/09/14,1829915362
2020/09/15,1807426497
2020/09/16,1800381925
2020/09/17,1877461887
2020/09/18,1975979888
2020/09/19,1894885144
2020/09/20,1818314639
2020/09/21,1818023250
2020/09/22,1745053865
2020/09/23,1708280950
2020/09/24,1639799075
2020/09/25,1563512771
2020/09/26,1464538335
2020/09/27,1392749373
2020/09/28,1365588294
2020/09/29,1359279702
2020/09/30,1356715637
2020/10/01,1359768388
2020/10/02,1334449275
2020/10/03,1243050057
2020/10/04,1160745186
2020/10/05,1124933695
2020/10/06,1100017992
2020/10/07,1111700737
2020/10/08,1100206752
2020/10/09,1109648312
2020/10/10,1078105694
2020/10/11,1032368781
2020/10/12,1061497517
2020/10/13,1055311970
2020/10/14,1094455962
2020/10/15,1074958410
2020/10/16,1078234428
2020/10/17,1006807930
2020/10/18,942867615
2020/10/19,931181674
2020/10/20,924036183
2020/10/21,993636283
2020/10/22,1064663375
2020/10/23,1083855979
2020/10/24,1038989186
2020/10/25,980011397
2020/10/26,1026290716
2020/10/27,1036103858
2020/10/28,1082898639
2020/10/29,1055941562
2020/10/30,1083151257
2020/10/31,1042722352
2020/11/01,984117630
2020/11/02,1026553875
2020/11/03,1038988719
2020/11/04,1075603168
2020/11/05,1149412057
2020/11/06,1246802675
2020/11/07,1299499271
2020/11/08,1221054343
2020/11/09,1224557078
2020/11/10,1215754537
2020/11/11,1244727962
2020/11/12,1322591453
2020/11/13,1348951320
2020/11/14,1286416937
2020/11/15,1217255221
2020/11/16,1215343394
2020/11/17,1310907626
2020/11/18,1401626455
2020/11/19,1404484652
2020/11/20,1457936925
2020/11/21,1572630358
2020/11/22,1618989932
2020/11/23,1756008875
2020/11/24,1935863199
2020/11/25,1908731021
2020/11/26,2005224876
2020/11/27,1958760797
2020/11/28,1817195370
2020/11/29,1704892136
2020/11/30,1737755184
2020/12/01,1834684387
2020/12/02,1783239029
2020/12/03,1738796628
2020/12/04,1716738100
2020/12/05,1631244673
2020/12/06,1541690925
2020/12/07,1553720499
2020/12/08,1544012169
2020/12/09,1589173953
2020/12/10,1602640216
2020/12/11,1604859558
2020/12/12,1521218519
2020/12/13,1447436689
2020/12/14,1419149548
2020/12/15,1420890735
2020/12/16,1493868229
2020/12/17,1718626174
2020/12/18,1751426371
2020/12/19,1781420108
2020/12/20,1699473591
2020/12/21,1761416063
2020/12/22,1777734212
2020/12/23,1772572614
2020/12/24,1762084870
2020/12/25,1674596753
2020/12/26,1619271432
2020/12/27,1703899316
2020/12/28,1825310543
2020/12/29,1978332946
2020/12/30,2074300722
2020/12/31,2098589343
2021/01/01,2066343849
2021/01/02,2048400826
2021/01/03,2444154075
2021/01/04,3148430585
2021/01/05,3402374791
2021/01/06,3805673700
2021/01/07,4217793452
2021/01/08,4609188692
2021/01/09,4520606125
2021/01/10,4507802507
2021/01/11,4880257681
2021/01/12,4765377248
2021/01/13,4685585690
2021/01/14,5098416922
2021/01/15,5018339286
2021/01/16,4817520333
2021/01/17,4571852647
2021/01/18,4436217921
2021/01/19,4845969193
2021/01/20,5233115757
2021/01/21,5275764158
2021/01/22,5312360833
2021/01/23,5013442707
2021/01/24,4893153013
2021/01/25,4994816435
2021/01/26,5038556401
2021/01/27,5048204049
2021/01/28,4970365272
2021/01/29,5267018380
2021/01/30,5157896141
2021/01/31,5008656824
2021/02/01,4903457475
2021/02/02,5212678938
2021/02/03,5506652327
2021/02/04,5885391963
2021/02/05,6060175774
2021/02/06,6031562346
2021/02/07,5863751603
2021/02/08,5971289880
2021/02/09,6020619894
2021/02/10,6063123971
2021/02/11,5966748741
2021/02/12,5966653585
2021/02/13,5714721733
2021/02/14,5478135309
2021/02/15,5401376118
2021/02/16,5351025477
2021/02/17,5395874177
2021/02/18,5634499107
2021/02/19,5666612132
2021/02/20,5852546115
2021/02/21,5677309876
2021/02/22,5931755397
2021/02/23,6621490724
2021/02/24,6591537517
2021/02/25,6431612894
2021/02/26,6405316455
2021/02/27,6063891738
2021/02/28,5881285748
2021/03/01,5767547715
2021/03/02,5648909651
2021/03/03,5468024707
2021/03/04,5381714353
2021/03/05,5223221144
2021/03/06,5106294520
2021/03/07,5590031468
2021/03/08,5596106181
2021/03/09,5626884326
2021/03/10,5615289723
2021/03/11,5615365181
2021/03/12,5797507348
2021/03/13,5614245186
2021/03/14,5302641438
2021/03/15,5468833114
2021/03/16,5475680090
2021/03/17,5424826090
2021/03/18,5323681308
2021/03/19,5145678145
2021/03/20,4902743336
2021/03/21,4722353409
2021/03/22,4740868060
2021/03/23,4678743181
2021/03/24,4621093518
2021/03/25,4902708804
2021/03/26,4875949652
2021/03/27,4661687848
2021/03/28,4416039576
2021/03/29,4541689826
2021/03/30,4749782628
2021/03/31,4985728761
2021/04/01,5097752619
2021/04/02,5555551975
2021/04/03,6008433401
2021/04/04,5790506797
2021/04/05,6006126967
2021/04/06,6015645648
2021/04/07,6030674454
2021/04/08,5963485718
2021/04/09,5870608459
2021/04/10,5804584955
2021/04/11,5552990147
2021/04/12,5552749933
2021/04/13,5817636633
2021/04/14,6258995042
2021/04/15,6230189173
2021/04/16,6601389616
2021/04/17,6576034909
2021/04/18,7314376124
2021/04/19,7296451216
2021/04/20,7173058173
2021/04/21,7302913415
2021/04/22,7996297778
2021/04/23,8277435632
2021/04/24,7834670314
2021/04/25,7390281691
2021/04/26,7369739693
2021/04/27,7462200932
2021/04/28,7716337640
2021/04/29,7865213896
2021/04/30,7957069154
2021/05/01,7799592631
2021/05/02,7459685682
2021/05/03,8175361987
2021/05/04,9250999736
2021/05/05,9653869790
2021/05/06,9754680030
2021/05/07,10141556860
2021/05/08,10456725554
2021/05/09,10435569983
2021/05/10,11738927301
2021/05/11,12574965653
2021/05/12,13496699410
2021/05/13,14528737325
2021/05/14,14358856617
2021/05/15,13671528935
2021/05/16,13243127295
2021/05/17,13480102427
2021/05/18,13193219498
2021/05/19,15208487949
2021/05/20,15989247069
2021/05/21,15747889571
2021/05/22,14902926675
2021/05/23,14795657334
2021/05/24,14773334791
2021/05/25,14584104217
2021/05/26,14253861748
2021/05/27,13987539503
2021/05/28,13488226439
2021/05/29,12813969952
2021/05/30,11960947713
2021/05/31,11126943528
2021/06/01,10822859065
2021/06/02,10320648980
2021/06/03,9960242709
2021/06/04,9604482998
2021/06/05,8945134732
2021/06/06,8174530458
2021/06/07,7832300379
2021/06/08,8078492816
2021/06/09,8109601979
2021/06/10,7660390110
2021/06/11,7288232650
2021/06/12,6791061547
2021/06/13,6279224364
2021/06/14,6219075980
2021/06/15,6038546756
2021/06/16,6159509561
2021/06/17,6058549851
2021/06/18,6066737218
2021/06/19,5610073540
2021/06/20,5287423071
2021/06/21,5647627400
2021/06/22,6238510172
2021/06/23,6011372854
2021/06/24,5877913659
2021/06/25,5853045165
2021/06/26,5422184958
2021/06/27,5072702279
2021/06/28,5084056382
2021/06/29,5125947111
2021/06/30,5032816485
2021/07/01,5213157764
2021/07/02,5303217289
2021/07/03,4883546940
2021/07/04,4557324617
2021/07/05,4429481656
2021/07/06,4458029681
2021/07/07,4560044338
2021/07/08,4896168168
2021/07/09,4930404188
2021/07/10,4684669652
2021/07/11,4275366071
2021/07/12,4405818297
2021/07/13,4390451213
2021/07/14,4478084970
2021/07/15,4406999812
2021/07/16,4529343547
2021/07/17,4222362729
2021/07/18,3957004515
2021/07/19,3974379685
2021/07/20,3963867740
2021/07/21,4124636967
2021/07/22,4155158731
2021/07/23,4109490988
2021/07/24,3957502454
2021/07/25,3697617379
2021/07/26,4142551561
2021/07/27,4278442742
2021/07/28,4292775750
2021/07/29,4402448080
2021/07/30,4498144761
2021/07/31,4572507816
2021/08/01,4533250415
2021/08/02,4544208543
2021/08/03,4688160561
2021/08/04,4906852985
2021/08/05,5111976238
2021/08/06,5320111347
2021/08/07,5387154183
2021/08/08,5311335432
2021/08/09,5755076611
2021/08/10,5847914531
2021/08/11,5811651274
2021/08/12,5789273966
2021/08/13,5884665964
2021/08/14,5741875750
2021/08/15,5583303454
2021/08/16,5952923016
2021/08/17,6043754438
2021/08/18,6101952712
2021/08/19,6045838709
2021/08/20,6249421089
2021/08/21,5953201412
2021/08/22,5693484751
2021/08/23,6006666603
2021/08/24,6453681214
2021/08/25,6581388903
2021/08/26,6419829664
2021/08/27,6449203375
2021/08/28,6203860638
2021/08/29,6041374596
2021/08/30,6149759122
2021/08/31,6611337220
2021/09/01,7049803925
2021/09/02,7696619893
2021/09/03,7962048534
2021/09/04,7707569330
2021/09/05,7300068096
2021/09/06,7279322359
2021/09/07,7957018643
2021/09/08,8087478271
2021/09/09,8157904015
2021/09/10,8133996175
2021/09/11,8046338891
2021/09/12,7527983932
2021/09/13,7357492657
2021/09/14,7091410526
2021/09/15,7436984714
2021/09/16,7240280165
2021/09/17,7334006713
2021/09/18,7026942996
2021/09/19,6601709689
2021/09/20,6888370223
2021/09/21,7069864269
2021/09/22,7087931518
2021/09/23,6994971647
2021/09/24,7511384428
2021/09/25,6926647447
2021/09/26,7393055928
2021/09/27,7113474807
2021/09/28,6772401064
2021/09/29,6442287883
2021/09/30,6170652467
2021/10/01,6170986585
2021/10/02,5923264373
2021/10/03,5637083978
2021/10/04,5628534707
2021/10/05,6002540640
2021/10/06,6294948262
2021/10/07,6597361860
2021/10/08,6800037647
2021/10/09,6359496037
2021/10/10,6044885128
2021/10/11,5936892574
2021/10/12,5892222811
2021/10/13,6047758639
2021/10/14,7037811612
2021/10/15,7530111171
2021/10/16,7438087242
2021/10/17,7194647977
2021/10/18,7216007415
2021/10/19,7147093976
2021/10/20,7304614644
2021/10/21,7951934123
2021/10/22,8112004948
2021/10/23,7717190359
2021/10/24,7211977586
2021/10/25,7125487114
2021/10/26,7123979888
2021/10/27,7689513932
2021/10/28,7659194178
2021/10/29,8373722786
2021/10/30,8023521887
2021/10/31,7693354010
2021/11/01,7751907251
2021/11/02,8039572849
2021/11/03,8821831223
2021/11/04,8884979346
2021/11/05,8874555887
2021/11/06,8444433174
2021/11/07,7886503589
2021/11/08,8046878636
2021/11/09,8181321717
2021/11/10,8334099701
2021/11/11,8401407186
2021/11/12,8562598179
2021/11/13,8172632274
2021/11/14,7831330007
2021/11/15,9126569179
2021/11/16,9345387229
2021/11/17,9227568406
2021/11/18,9235045576
2021/11/19,9130271391
2021/11/20,8722940251
2021/11/21,8528225365
2021/11/22,8451361684
2021/11/23,8383376626
2021/11/24,8494582522
2021/11/25,8362530136
2021/11/26,8791912965
2021/11/27,8244899337
2021/11/28,7711249165
2021/11/29,7812237422
2021/11/30,8465546010
2021/12/01,8982628861
2021/12/02,9028599808
2021/12/03,9255166088
2021/12/04,9840282805
2021/12/05,9477516220
2021/12/06,9976165625
2021/12/07,9985653424
2021/12/08,9808329940
2021/12/09,9624968660
2021/12/10,9497163703
2021/12/11,8916730355
2021/12/12,8130637841
2021/12/13,8416543205
2021/12/14,8473702228
2021/12/15,8341457610
2021/12/16,8284452531
2021/12/17,8123228337
2021/12/18,7693831629
2021/12/19,7114756323
2021/12/20,6950552893
2021/12/21,6832832553
2021/12/22,6742790142
2021/12/23,6762157712
2021/12/24,6690502962
2021/12/25,6541436109
2021/12/26,6103114909
2021/12/27,6216484160
2021/12/28,6424377336
2021/12/29,6397380990
2021/12/30,7210116806
2021/12/31,7409526155
2022/01/01,6966172143
2022/01/02,6463475200
2022/01/03,6201847631
2022/01/04,6283303066
2022/01/05,6531218509
2022/01/06,6909039552
2022/01/07,7120492927
2022/01/08,6785799985
2022/01/09,6316527111
2022/01/10,6242655365
2022/01/11,6101303858
2022/01/12,6082567363
2022/01/13,6186093938
2022/01/14,6084100801
2022/01/15,5739338690
2022/01/16,5433156180
2022/01/17,5367323268
2022/01/18,5299129511
2022/01/19,5544030850
2022/01/20,5593006301
2022/01/21,6416878219
2022/01/22,6786126804
2022/01/23,6633033001
2022/01/24,6834127093
2022/01/25,6703800841
2022/01/26,6740595898
2022/01/27,6711420064
2022/01/28,6551245871
2022/01/29,6219243443
2022/01/30,5941066333
2022/01/31,5888168751
2022/02/01,5835014475
2022/02/02,5637705079
2022/02/03,5773859993
2022/02/04,5790256997
2022/02/05,5531746954
2022/02/06,5150365264
2022/02/07,5317784001
2022/02/08,5406310545
2022/02/09,5429545159
2022/02/10,5919970941
2022/02/11,6040372851
2022/02/12,5717631904
2022/02/13,5329083004
2022/02/14,5242038995
2022/02/15,5308821132
2022/02/16,5178279119
2022/02/17,5170250462
2022/02/18,5119614451
2022/02/19,4741959025
2022/02/20,4539425765
2022/02/21,4527965176
2022/02/22,4418622509
2022/02/23,4365068340
2022/02/24,5063511076
2022/02/25,5143571899
2022/02/26,4866403780
2022/02/27,4617586993
2022/02/28,4669934343
2022/03/01,4888908034
2022/03/02,4904203521
2022/03/03,4858672516
2022/03/04,4898218955
2022/03/05,4584827788
2022/03/06,4225472769
2022/03/07,4237676171
2022/03/08,4256165364
2022/03/09,4196205928
2022/03/10,4191204275
2022/03/11,4064737910
2022/03/12,3730658320
2022/03/13,3501123794
2022/03/14,3430548630
2022/03/15,3898633698
2022/03/16,4009424426
2022/03/17,4101446500
2022/03/18,4315917000
2022/03/19,4376770575
2022/03/20,4073238965
2022/03/21,4147382014
2022/03/22,4438844787
2022/03/23,4440320510
2022/03/24,4630506994
2022/03/25,4849933367
2022/03/26,4483187949
2022/03/27,4249447014
2022/03/28,4528002010
2022/03/29,4925443357
2022/03/30,5183902065
2022/03/31,5371410412
2022/04/01,5561485004
2022/04/02,5450875237
2022/04/03,5147644171
2022/04/04,5056755982
2022/04/05,5072004577
2022/04/06,5215830634
2022/04/07,5295472938
2022/04/08,5193247705
2022/04/09,4866902798
2022/04/10,4522406431
2022/04/11,4840633153
2022/04/12,4717085177
2022/04/13,4611643819
2022/04/14,4515467140
2022/04/15,4464857979
2022/04/16,4328733187
2022/04/17,4162444668
2022/04/18,4181516883
2022/04/19,4294021166
2022/04/20,4753581906
2022/04/21,4735090753
2022/04/22,4732224641
2022/04/23,4364853891
2022/04/24,4071966570
2022/04/25,4339740875
2022/04/26,4424605160
2022/04/27,4422047978
2022/04/28,4518912105
2022/04/29,4888845002
2022/04/30,4658903956
2022/05/01,4662809783
2022/05/02,4966213116
2022/05/03,5298537242
2022/05/04,5308555404
2022/05/05,5336309505
2022/05/06,5340179468
2022/05/07,5030095403
2022/05/08,4833317917
2022/05/09,5406537613
2022/05/10,5825879681
2022/05/11,6657880582
2022/05/12,7924638102
2022/05/13,8136656349
2022/05/14,7440923495
2022/05/15,6784424922
2022/05/16,6890242353
2022/05/17,6491774946
2022/05/18,6226982078
2022/05/19,5978135799
2022/05/20,5884766186
2022/05/21,5343231958
2022/05/22,4920902219
2022/05/23,4877968610
2022/05/24,4652987377
2022/05/25,4328787419
2022/05/26,4571948598
2022/05/27,4700216021
2022/05/28,4324681555
2022/05/29,3982912185
2022/05/30,3928182790
2022/05/31,3978911561
2022/06/01,4012425948
2022/06/02,4023815460
2022/06/03,3859283151
2022/06/04,3523703563
2022/06/05,3244516776
2022/06/06,3196821471
2022/06/07,3263842330
2022/06/08,3166404342
2022/06/09,3079303926
2022/06/10,3309453468
2022/06/11,3582336254
2022/06/12,3624304498
2022/06/13,4447420241
2022/06/14,4748809298
2022/06/15,4897267169
2022/06/16,4837582458
2022/06/17,4697631246
2022/06/18,4599227480
2022/06/19,4330151879
2022/06/20,4154699422
2022/06/21,3958434302
2022/06/22,3752838857
2022/06/23,3585669353
2022/06/24,3446315935
2022/06/25,3196447584
2022/06/26,2950488759
2022/06/27,2909812039
2022/06/28,2828728643
2022/06/29,2970219997
2022/06/30,3004155823
2022/07/01,2963132201
2022/07/02,2742666229
2022/07/03,2490663728
2022/07/04,2446082786
2022/07/05,2397724873
2022/07/06,2364853820
2022/07/07,2635589553
2022/07/08,2620285500
2022/07/09,2411240606
2022/07/10,2275168361
2022/07/11,2239639851
2022/07/12,2272214950
2022/07/13,2364056120
2022/07/14,2356262948
2022/07/15,2559803959
2022/07/16,2472144785
2022/07/17,2388386530
2022/07/18,2677342484
2022/07/19,3149300521
2022/07/20,3184143392
2022/07/21,3750868126
2022/07/22,3572719402
2022/07/23,3279238376
2022/07/24,3008556299
2022/07/25,2945059299
2022/07/26,2913288104
2022/07/27,2990161451
2022/07/28,3128875410
2022/07/29,3215151177
2022/07/30,3015689852
2022/07/31,2786894021
2022/08/01,2793121932
2022/08/02,2761197039
2022/08/03,2671454659
2022/08/04,2598895025
2022/08/05,2597822522
2022/08/06,2466451399
2022/08/07,2397095197
2022/08/08,2421504776
2022/08/09,2477671932
2022/08/10,2736956239
2022/08/11,2840037521
2022/08/12,2838336161
2022/08/13,2795681926
2022/08/14,2667371640
2022/08/15,2778282786
2022/08/16,2721642998
2022/08/17,3074444625
2022/08/18,2989482486
2022/08/19,3075055071
2022/08/20,2892017682
2022/08/21,2682008962
2022/08/22,2574998115
2022/08/23,2511689718
2022/08/24,2475207810
2022/08/25,2450543816
2022/08/26,2508339109
2022/08/27,2457407323
2022/08/28,2422124796
2022/08/29,2549769823
2022/08/30,2613307645
