Date,sentbyaddress30wma
2016/12/14,8678
2016/12/15,8723
2016/12/16,8622
2016/12/17,8513
2016/12/18,8390
2016/12/19,8306
2016/12/20,8253
2016/12/21,8218
2016/12/22,8176
2016/12/23,8093
2016/12/24,8024
2016/12/25,7901
2016/12/26,7821
2016/12/27,7781
2016/12/28,7774
2016/12/29,7821
2016/12/30,7822
2016/12/31,7864
2017/01/01,7771
2017/01/02,7756
2017/01/03,7798
2017/01/04,7995
2017/01/05,8143
2017/01/06,8297
2017/01/07,8339
2017/01/08,8323
2017/01/09,8444
2017/01/10,8454
2017/01/11,8511
2017/01/12,8580
2017/01/13,8593
2017/01/14,8562
2017/01/15,8498
2017/01/16,8561
2017/01/17,8569
2017/01/18,8542
2017/01/19,8572
2017/01/20,8631
2017/01/21,8626
2017/01/22,8592
2017/01/23,8592
2017/01/24,8598
2017/01/25,8555
2017/01/26,8539
2017/01/27,8496
2017/01/28,8444
2017/01/29,8369
2017/01/30,8361
2017/01/31,8344
2017/02/01,8330
2017/02/02,8344
2017/02/03,8315
2017/02/04,8344
2017/02/05,8386
2017/02/06,8431
2017/02/07,8454
2017/02/08,8488
2017/02/09,8521
2017/02/10,8624
2017/02/11,8614
2017/02/12,8649
2017/02/13,8822
2017/02/14,8977
2017/02/15,9114
2017/02/16,9184
2017/02/17,9250
2017/02/18,9368
2017/02/19,9379
2017/02/20,9465
2017/02/21,9519
2017/02/22,9560
2017/02/23,9585
2017/02/24,9682
2017/02/25,9732
2017/02/26,9789
2017/02/27,9907
2017/02/28,10173
2017/03/01,10468
2017/03/02,11219
2017/03/03,11591
2017/03/04,11815
2017/03/05,12005
2017/03/06,12188
2017/03/07,12280
2017/03/08,12386
2017/03/09,12618
2017/03/10,12906
2017/03/11,13102
2017/03/12,13424
2017/03/13,14132
2017/03/14,14566
2017/03/15,15020
2017/03/16,16058
2017/03/17,17015
2017/03/18,17616
2017/03/19,17947
2017/03/20,18271
2017/03/21,18587
2017/03/22,18772
2017/03/23,18939
2017/03/24,19383
2017/03/25,19675
2017/03/26,19749
2017/03/27,20004
2017/03/28,20147
2017/03/29,20288
2017/03/30,20696
2017/03/31,21449
2017/04/01,21489
2017/04/02,21714
2017/04/03,22336
2017/04/04,22464
2017/04/05,22642
2017/04/06,23010
2017/04/07,22887
2017/04/08,22616
2017/04/09,22242
2017/04/10,22079
2017/04/11,21865
2017/04/12,21735
2017/04/13,21709
2017/04/14,21558
2017/04/15,21317
2017/04/16,20899
2017/04/17,20602
2017/04/18,20526
2017/04/19,20477
2017/04/20,20473
2017/04/21,20289
2017/04/22,20034
2017/04/23,19805
2017/04/24,19801
2017/04/25,19746
2017/04/26,19738
2017/04/27,20317
2017/04/28,20651
2017/04/29,20747
2017/04/30,20997
2017/05/01,21478
2017/05/02,21916
2017/05/03,22080
2017/05/04,22693
2017/05/05,23264
2017/05/06,23503
2017/05/07,23994
2017/05/08,24945
2017/05/09,25567
2017/05/10,25965
2017/05/11,26513
2017/05/12,26845
2017/05/13,26878
2017/05/14,26993
2017/05/15,27491
2017/05/16,27947
2017/05/17,28817
2017/05/18,29563
2017/05/19,30953
2017/05/20,31461
2017/05/21,32051
2017/05/22,33147
2017/05/23,34347
2017/05/24,35612
2017/05/25,36770
2017/05/26,37692
2017/05/27,38011
2017/05/28,38205
2017/05/29,38677
2017/05/30,39681
2017/05/31,41727
2017/06/01,43374
2017/06/02,44071
2017/06/03,44696
2017/06/04,45262
2017/06/05,46268
2017/06/06,47174
2017/06/07,47960
2017/06/08,48371
2017/06/09,49446
2017/06/10,50428
2017/06/11,51929
2017/06/12,55024
2017/06/13,57368
2017/06/14,58943
2017/06/15,60583
2017/06/16,61522
2017/06/17,62466
2017/06/18,63485
2017/06/19,64860
2017/06/20,67030
2017/06/21,68955
2017/06/22,70737
2017/06/23,71994
2017/06/24,72883
2017/06/25,73127
2017/06/26,75491
2017/06/27,76405
2017/06/28,71925
2017/06/29,72514
2017/06/30,72952
2017/07/01,73145
2017/07/02,73194
2017/07/03,74291
2017/07/04,75252
2017/07/05,75435
2017/07/06,75397
2017/07/07,76502
2017/07/08,75748
2017/07/09,74783
2017/07/10,75248
2017/07/11,75437
2017/07/12,75444
2017/07/13,74700
2017/07/14,73892
2017/07/15,73121
2017/07/16,72262
2017/07/17,71770
2017/07/18,71624
2017/07/19,71651
2017/07/20,71395
2017/07/21,70660
2017/07/22,69445
2017/07/23,70418
2017/07/24,70173
2017/07/25,69673
2017/07/26,68905
2017/07/27,68478
2017/07/28,68165
2017/07/29,66977
2017/07/30,65869
2017/07/31,66541
2017/08/01,65940
2017/08/02,65668
2017/08/03,65417
2017/08/04,65682
2017/08/05,66128
2017/08/06,66280
2017/08/07,67076
2017/08/08,68550
2017/08/09,69492
2017/08/10,71318
2017/08/11,73145
2017/08/12,74528
2017/08/13,75344
2017/08/14,77827
2017/08/15,80288
2017/08/16,82655
2017/08/17,85015
2017/08/18,87889
2017/08/19,88921
2017/08/20,89287
2017/08/21,91000
2017/08/22,92080
2017/08/23,93585
2017/08/24,94039
2017/08/25,94983
2017/08/26,94234
2017/08/27,93774
2017/08/28,94207
2017/08/29,95544
2017/08/30,96821
2017/08/31,98490
2017/09/01,99621
2017/09/02,99315
2017/09/03,98244
2017/09/04,100552
2017/09/05,102115
2017/09/06,103902
2017/09/07,104865
2017/09/08,105675
2017/09/09,105596
2017/09/10,104119
2017/09/11,104130
2017/09/12,105582
2017/09/13,105856
2017/09/14,107112
2017/09/15,108920
2017/09/16,107967
2017/09/17,105620
2017/09/18,105384
2017/09/19,105072
2017/09/20,104479
2017/09/21,103423
2017/09/22,101502
2017/09/23,99887
2017/09/24,98679
2017/09/25,98005
2017/09/26,96834
2017/09/27,95648
2017/09/28,95226
2017/09/29,94857
2017/09/30,93854
2017/10/01,92186
2017/10/02,91347
2017/10/03,90761
2017/10/04,89694
2017/10/05,89111
2017/10/06,88288
2017/10/07,87429
2017/10/08,86704
2017/10/09,86299
2017/10/10,87055
2017/10/11,87933
2017/10/12,88540
2017/10/13,90237
2017/10/14,90379
2017/10/15,90020
2017/10/16,89837
2017/10/17,92434
2017/10/18,93254
2017/10/19,93391
2017/10/20,94718
2017/10/21,95627
2017/10/22,98407
2017/10/23,99310
2017/10/24,100184
2017/10/25,100235
2017/10/26,100260
2017/10/27,94089
2017/10/28,88098
2017/10/29,82309
2017/10/30,76725
2017/10/31,71323
2017/11/01,74611
2017/11/02,78766
2017/11/03,80737
2017/11/04,81198
2017/11/05,81539
2017/11/06,82888
2017/11/07,84285
2017/11/08,86334
2017/11/09,88483
2017/11/10,89975
2017/11/11,90651
2017/11/12,92382
2017/11/13,93698
2017/11/14,95970
2017/11/15,99248
2017/11/16,101279
2017/11/17,104084
2017/11/18,105309
2017/11/19,106778
2017/11/20,108841
2017/11/21,111648
2017/11/22,114542
2017/11/23,117099
2017/11/24,119384
2017/11/25,121552
2017/11/26,123906
2017/11/27,128012
2017/11/28,131957
2017/11/29,136540
2017/11/30,139566
2017/12/01,140643
2017/12/02,142215
2017/12/03,145414
2017/12/04,148285
2017/12/05,151251
2017/12/06,156957
2017/12/07,158357
2017/12/08,161726
2017/12/09,165010
2017/12/10,168039
2017/12/11,172719
2017/12/12,179948
2017/12/13,187351
2017/12/14,194951
2017/12/15,200963
2017/12/16,205601
2017/12/17,209943
2017/12/18,215526
2017/12/19,223495
2017/12/20,230447
2017/12/21,238276
2017/12/22,248693
2017/12/23,252801
2017/12/24,251962
2017/12/25,250674
2017/12/26,252181
2017/12/27,254546
2017/12/28,256640
2017/12/29,263926
2017/12/30,272495
2017/12/31,274240
2018/01/01,275736
2018/01/02,283885
2018/01/03,291009
2018/01/04,300837
2018/01/05,308196
2018/01/06,314524
2018/01/07,319999
2018/01/08,325090
2018/01/09,334266
2018/01/10,338725
2018/01/11,344381
2018/01/12,347291
2018/01/13,352197
2018/01/14,355031
2018/01/15,362136
2018/01/16,370168
2018/01/17,377016
2018/01/18,382157
2018/01/19,380625
2018/01/20,375090
2018/01/21,379747
2018/01/22,376805
2018/01/23,372535
2018/01/24,367033
2018/01/25,358424
2018/01/26,354572
2018/01/27,348055
2018/01/28,340810
2018/01/29,335942
2018/01/30,330661
2018/01/31,325088
2018/02/01,322504
2018/02/02,319424
2018/02/03,312204
2018/02/04,306925
2018/02/05,301980
2018/02/06,298124
2018/02/07,292807
2018/02/08,284718
2018/02/09,278984
2018/02/10,274502
2018/02/11,269415
2018/02/12,265887
2018/02/13,260230
2018/02/14,256230
2018/02/15,252668
2018/02/16,246925
2018/02/17,241793
2018/02/18,237719
2018/02/19,235238
2018/02/20,234717
2018/02/21,233238
2018/02/22,230529
2018/02/23,227153
2018/02/24,222204
2018/02/25,217835
2018/02/26,216540
2018/02/27,214693
2018/02/28,213656
2018/03/01,212130
2018/03/02,210620
2018/03/03,207134
2018/03/04,203019
2018/03/05,202260
2018/03/06,202651
2018/03/07,209287
2018/03/08,208412
2018/03/09,206777
2018/03/10,204211
2018/03/11,200609
2018/03/12,197917
2018/03/13,197023
2018/03/14,198084
2018/03/15,197327
2018/03/16,195120
2018/03/17,192485
2018/03/18,190877
2018/03/19,191148
2018/03/20,189830
2018/03/21,190041
2018/03/22,188434
2018/03/23,192021
2018/03/24,192982
2018/03/25,189255
2018/03/26,187884
2018/03/27,186087
2018/03/28,183402
2018/03/29,182232
2018/03/30,181802
2018/03/31,179272
2018/04/01,175952
2018/04/02,174001
2018/04/03,173579
2018/04/04,172368
2018/04/05,173391
2018/04/06,173120
2018/04/07,171416
2018/04/08,170935
2018/04/09,171339
2018/04/10,170774
2018/04/11,171018
2018/04/12,172833
2018/04/13,174760
2018/04/14,174560
2018/04/15,174185
2018/04/16,174289
2018/04/17,174548
2018/04/18,175264
2018/04/19,177478
2018/04/20,180078
2018/04/21,182216
2018/04/22,186309
2018/04/23,191122
2018/04/24,195596
2018/04/25,198080
2018/04/26,200386
2018/04/27,201582
2018/04/28,202005
2018/04/29,202080
2018/04/30,203392
2018/05/01,203036
2018/05/02,205024
2018/05/03,208695
2018/05/04,228029
2018/05/05,231576
2018/05/06,232197
2018/05/07,234909
2018/05/08,238078
2018/05/09,239925
2018/05/10,241915
2018/05/11,243428
2018/05/12,244412
2018/05/13,244097
2018/05/14,245156
2018/05/15,247150
2018/05/16,249267
2018/05/17,252009
2018/05/18,253929
2018/05/19,256743
2018/05/20,257663
2018/05/21,257840
2018/05/22,260729
2018/05/23,262269
2018/05/24,263309
2018/05/25,263786
2018/05/26,263979
2018/05/27,264681
2018/05/28,266523
2018/05/29,267901
2018/05/30,268134
2018/05/31,269298
2018/06/01,267281
2018/06/02,267565
2018/06/03,267596
2018/06/04,267124
2018/06/05,265454
2018/06/06,263706
2018/06/07,263292
2018/06/08,261612
2018/06/09,262175
2018/06/10,263049
2018/06/11,262465
2018/06/12,259817
2018/06/13,257075
2018/06/14,254359
2018/06/15,254134
2018/06/16,249722
2018/06/17,246623
2018/06/18,243415
2018/06/19,243178
2018/06/20,244197
2018/06/21,244469
2018/06/22,245711
2018/06/23,243166
2018/06/24,241794
2018/06/25,249149
2018/06/26,249491
2018/06/27,249322
2018/06/28,248580
2018/06/29,248977
2018/06/30,242297
2018/07/01,233052
2018/07/02,225316
2018/07/03,218438
2018/07/04,211474
2018/07/05,206493
2018/07/06,199620
2018/07/07,193303
2018/07/08,189851
2018/07/09,187394
2018/07/10,185671
2018/07/11,183489
2018/07/12,179942
2018/07/13,175567
2018/07/14,171383
2018/07/15,167223
2018/07/16,168797
2018/07/17,170879
2018/07/18,176960
2018/07/19,180137
2018/07/20,181305
2018/07/21,180159
2018/07/22,182435
2018/07/23,188264
2018/07/24,195087
2018/07/25,201386
2018/07/26,205183
2018/07/27,210961
2018/07/28,213063
2018/07/29,215906
2018/07/30,219714
2018/07/31,222752
2018/08/01,226223
2018/08/02,229215
2018/08/03,233213
2018/08/04,234697
2018/08/05,234488
2018/08/06,235288
2018/08/07,234574
2018/08/08,231940
2018/08/09,228006
2018/08/10,226499
2018/08/11,226936
2018/08/12,227235
2018/08/13,227467
2018/08/14,226673
2018/08/15,225347
2018/08/16,225789
2018/08/17,224247
2018/08/18,222336
2018/08/19,220119
2018/08/20,219439
2018/08/21,216128
2018/08/22,213808
2018/08/23,210874
2018/08/24,209876
2018/08/25,208278
2018/08/26,207572
2018/08/27,207968
2018/08/28,206533
2018/08/29,203615
2018/08/30,201189
2018/08/31,199425
2018/09/01,199543
2018/09/02,200066
2018/09/03,200877
2018/09/04,200861
2018/09/05,200947
2018/09/06,199707
2018/09/07,199213
2018/09/08,198217
2018/09/09,197236
2018/09/10,195867
2018/09/11,193118
2018/09/12,190708
2018/09/13,189111
2018/09/14,186569
2018/09/15,182266
2018/09/16,178093
2018/09/17,176457
2018/09/18,173565
2018/09/19,170418
2018/09/20,168158
2018/09/21,166563
2018/09/22,163829
2018/09/23,161299
2018/09/24,158784
2018/09/25,156908
2018/09/26,154305
2018/09/27,152240
2018/09/28,150057
2018/09/29,147028
2018/09/30,146056
2018/10/01,143931
2018/10/02,141729
2018/10/03,142997
2018/10/04,144217
2018/10/05,147087
2018/10/06,149947
2018/10/07,149814
2018/10/08,150618
2018/10/09,152000
2018/10/10,152414
2018/10/11,153860
2018/10/12,154665
2018/10/13,155887
2018/10/14,155889
2018/10/15,157373
2018/10/16,159261
2018/10/17,161872
2018/10/18,163124
2018/10/19,164440
2018/10/20,165021
2018/10/21,165020
2018/10/22,167005
2018/10/23,168176
2018/10/24,169420
2018/10/25,170020
2018/10/26,170925
2018/10/27,170808
2018/10/28,169408
2018/10/29,171153
2018/10/30,173044
2018/10/31,174354
2018/11/01,174257
2018/11/02,172477
2018/11/03,170539
2018/11/04,169153
2018/11/05,169121
2018/11/06,168803
2018/11/07,167278
2018/11/08,165677
2018/11/09,165610
2018/11/10,164511
2018/11/11,164971
2018/11/12,165006
2018/11/13,164337
2018/11/14,164482
2018/11/15,164091
2018/11/16,163108
2018/11/17,161319
2018/11/18,159273
2018/11/19,161990
2018/11/20,162924
2018/11/21,162069
2018/11/22,161206
2018/11/23,160409
2018/11/24,158476
2018/11/25,157569
2018/11/26,157161
2018/11/27,156401
2018/11/28,155944
2018/11/29,154715
2018/11/30,154573
2018/12/01,153117
2018/12/02,151663
2018/12/03,150993
2018/12/04,149917
2018/12/05,150082
2018/12/06,149818
2018/12/07,150705
2018/12/08,152714
2018/12/09,152616
2018/12/10,152891
2018/12/11,152326
2018/12/12,152204
2018/12/13,151890
2018/12/14,151624
2018/12/15,152245
2018/12/16,152846
2018/12/17,153117
2018/12/18,152535
2018/12/19,153363
2018/12/20,154332
2018/12/21,154787
2018/12/22,153293
2018/12/23,153201
2018/12/24,153855
2018/12/25,153790
2018/12/26,154324
2018/12/27,155122
2018/12/28,155857
2018/12/29,157117
2018/12/30,156180
2018/12/31,156264
2019/01/01,155032
2019/01/02,155737
2019/01/03,157553
2019/01/04,157552
2019/01/05,156881
2019/01/06,156480
2019/01/07,157169
2019/01/08,158205
2019/01/09,159001
2019/01/10,159504
2019/01/11,159857
2019/01/12,157555
2019/01/13,155697
2019/01/14,158201
2019/01/15,159167
2019/01/16,158271
2019/01/17,157473
2019/01/18,156790
2019/01/19,155579
2019/01/20,154085
2019/01/21,153325
2019/01/22,152091
2019/01/23,151607
2019/01/24,151026
2019/01/25,150487
2019/01/26,148542
2019/01/27,147734
2019/01/28,148450
2019/01/29,148531
2019/01/30,147732
2019/01/31,147174
2019/02/01,146262
2019/02/02,144081
2019/02/03,141444
2019/02/04,138535
2019/02/05,135929
2019/02/06,133412
2019/02/07,131050
2019/02/08,130048
2019/02/09,128089
2019/02/10,125684
2019/02/11,124610
2019/02/12,123528
2019/02/13,122902
2019/02/14,122633
2019/02/15,122585
2019/02/16,122005
2019/02/17,121323
2019/02/18,123030
2019/02/19,124112
2019/02/20,124664
2019/02/21,124648
2019/02/22,125003
2019/02/23,125026
2019/02/24,125600
2019/02/25,125988
2019/02/26,126845
2019/02/27,128197
2019/02/28,129016
2019/03/01,131102
2019/03/02,132114
2019/03/03,132365
2019/03/04,133978
2019/03/05,136047
2019/03/06,137914
2019/03/07,139528
2019/03/08,140898
2019/03/09,142419
2019/03/10,141763
2019/03/11,141975
2019/03/12,143262
2019/03/13,144083
2019/03/14,144836
2019/03/15,145460
2019/03/16,144564
2019/03/17,143994
2019/03/18,145325
2019/03/19,147023
2019/03/20,148563
2019/03/21,149116
2019/03/22,149963
2019/03/23,150122
2019/03/24,149998
2019/03/25,152571
2019/03/26,154558
2019/03/27,155659
2019/03/28,156933
2019/03/29,158182
2019/03/30,158872
2019/03/31,159125
2019/04/01,162115
2019/04/02,167189
2019/04/03,170904
2019/04/04,172855
2019/04/05,174269
2019/04/06,173938
2019/04/07,174176
2019/04/08,175933
2019/04/09,177887
2019/04/10,178482
2019/04/11,181484
2019/04/12,185443
2019/04/13,186206
2019/04/14,184099
2019/04/15,184164
2019/04/16,183786
2019/04/17,183755
2019/04/18,184386
2019/04/19,186166
2019/04/20,191788
2019/04/21,192933
2019/04/22,193754
2019/04/23,195667
2019/04/24,196190
2019/04/25,196074
2019/04/26,195339
2019/04/27,192952
2019/04/28,190702
2019/04/29,189369
2019/04/30,189569
2019/05/01,189874
2019/05/02,187748
2019/05/03,186742
2019/05/04,184750
2019/05/05,183435
2019/05/06,182809
2019/05/07,182003
2019/05/08,181418
2019/05/09,181599
2019/05/10,182183
2019/05/11,182804
2019/05/12,182972
2019/05/13,184784
2019/05/14,188163
2019/05/15,191887
2019/05/16,196580
2019/05/17,199143
2019/05/18,200102
2019/05/19,200735
2019/05/20,202438
2019/05/21,205273
2019/05/22,206855
2019/05/23,208656
2019/05/24,211111
2019/05/25,212336
2019/05/26,213149
2019/05/27,216774
2019/05/28,219057
2019/05/29,221543
2019/05/30,223806
2019/05/31,227327
2019/06/01,235261
2019/06/02,237823
2019/06/03,238874
2019/06/04,240229
2019/06/05,239847
2019/06/06,243553
2019/06/07,241221
2019/06/08,238243
2019/06/09,238698
2019/06/10,237726
2019/06/11,240979
2019/06/12,250081
2019/06/13,250558
2019/06/14,250374
2019/06/15,249661
2019/06/16,256179
2019/06/17,254438
2019/06/18,253493
2019/06/19,252032
2019/06/20,249456
2019/06/21,250554
2019/06/22,250850
2019/06/23,249713
2019/06/24,249283
2019/06/25,248812
2019/06/26,250540
2019/06/27,249847
2019/06/28,247783
2019/06/29,245323
2019/06/30,241312
2019/07/01,239095
2019/07/02,241247
2019/07/03,241823
2019/07/04,241784
2019/07/05,240471
2019/07/06,237898
2019/07/07,233720
2019/07/08,232600
2019/07/09,232685
2019/07/10,231544
2019/07/11,229116
2019/07/12,228285
2019/07/13,224472
2019/07/14,221251
2019/07/15,220833
2019/07/16,216836
2019/07/17,216102
2019/07/18,214727
2019/07/19,213807
2019/07/20,210768
2019/07/21,206760
2019/07/22,204719
2019/07/23,202160
2019/07/24,198968
2019/07/25,196439
2019/07/26,195495
2019/07/27,194068
2019/07/28,192257
2019/07/29,191738
2019/07/30,193685
2019/07/31,192985
2019/08/01,191302
2019/08/02,191508
2019/08/03,189218
2019/08/04,187944
2019/08/05,190356
2019/08/06,193372
2019/08/07,194220
2019/08/08,195339
2019/08/09,197058
2019/08/10,197815
2019/08/11,196998
2019/08/12,200131
2019/08/13,201124
2019/08/14,202655
2019/08/15,202558
2019/08/16,204029
2019/08/17,202851
2019/08/18,201759
2019/08/19,202707
2019/08/20,204134
2019/08/21,205499
2019/08/22,206340
2019/08/23,207977
2019/08/24,208111
2019/08/25,207625
2019/08/26,208790
2019/08/27,210067
2019/08/28,210372
2019/08/29,210794
2019/08/30,210786
2019/08/31,209896
2019/09/01,208798
2019/09/02,210221
2019/09/03,211059
2019/09/04,211632
2019/09/05,213571
2019/09/06,214792
2019/09/07,214506
2019/09/08,214018
2019/09/09,215485
2019/09/10,215339
2019/09/11,215426
2019/09/12,215977
2019/09/13,214674
2019/09/14,213610
2019/09/15,212844
2019/09/16,214075
2019/09/17,214452
2019/09/18,214861
2019/09/19,215004
2019/09/20,215644
2019/09/21,213012
2019/09/22,209656
2019/09/23,206913
2019/09/24,205956
2019/09/25,204109
2019/09/26,202486
2019/09/27,200888
2019/09/28,199014
2019/09/29,195911
2019/09/30,195020
2019/10/01,194588
2019/10/02,193872
2019/10/03,191585
2019/10/04,189255
2019/10/05,187509
2019/10/06,185545
2019/10/07,184523
2019/10/08,184221
2019/10/09,186018
2019/10/10,187120
2019/10/11,188392
2019/10/12,187738
2019/10/13,186041
2019/10/14,185843
2019/10/15,186160
2019/10/16,186200
2019/10/17,186255
2019/10/18,187640
2019/10/19,187786
2019/10/20,186799
2019/10/21,187151
2019/10/22,187615
2019/10/23,187840
2019/10/24,188015
2019/10/25,188971
2019/10/26,189739
2019/10/27,188744
2019/10/28,189473
