Date,transactionvalue90stdUSD
2019/08/04,584.834
2019/08/05,584.837
2019/08/06,585.075
2019/08/07,586.918
2019/08/08,586.719
2019/08/09,584.459
2019/08/10,588.652
2019/08/11,591.241
2019/08/12,594.776
2019/08/13,590.533
2019/08/14,527.114
2019/08/15,511.213
2019/08/16,513.171
2019/08/17,519.326
2019/08/18,523.348
2019/08/19,525.073
2019/08/20,524.747
2019/08/21,526.647
2019/08/22,529.388
2019/08/23,530.768
2019/08/24,535.912
2019/08/25,539.249
2019/08/26,541.263
2019/08/27,538.459
2019/08/28,532.186
2019/08/29,528.855
2019/08/30,529.491
2019/08/31,527.984
2019/09/01,532.618
2019/09/02,533.268
2019/09/03,527.366
2019/09/04,528.685
2019/09/05,531.98
2019/09/06,529.548
2019/09/07,530.67
2019/09/08,533.06
2019/09/09,534.336
2019/09/10,537.115
2019/09/11,534.887
2019/09/12,535.988
2019/09/13,530.04
2019/09/14,530.774
2019/09/15,532.993
2019/09/16,529.688
2019/09/17,526.732
2019/09/18,527.841
2019/09/19,517.25
2019/09/20,505.299
2019/09/21,504.691
2019/09/22,501.123
2019/09/23,495.176
2019/09/24,463.486
2019/09/25,429.899
2019/09/26,427.821
2019/09/27,415.044
2019/09/28,410.667
2019/09/29,411.052
2019/09/30,410.045
2019/10/01,407.221
2019/10/02,408.659
2019/10/03,412.548
2019/10/04,414.47
2019/10/05,417.6
2019/10/06,420.17
2019/10/07,339.776
2019/10/08,324.515
2019/10/09,305.265
2019/10/10,303.778
2019/10/11,304.79
2019/10/12,295.21
2019/10/13,285.702
2019/10/14,286.073
2019/10/15,283.611
2019/10/16,277.946
2019/10/17,280.578
2019/10/18,280.921
2019/10/19,285.998
2019/10/20,287.024
2019/10/21,287.906
2019/10/22,288.751
2019/10/23,288.724
2019/10/24,277.419
2019/10/25,277.263
2019/10/26,277.073
2019/10/27,278.255
2019/10/28,286.229
2019/10/29,286.218
2019/10/30,282.007
2019/10/31,281.869
2019/11/01,281.767
2019/11/02,283.618
2019/11/03,269.634
2019/11/04,264.644
2019/11/05,265.089
2019/11/06,261.483
2019/11/07,263.972
2019/11/08,264.446
2019/11/09,267.729
2019/11/10,271.271
2019/11/11,272.447
2019/11/12,269.998
2019/11/13,265.691
2019/11/14,266.64
2019/11/15,266.134
2019/11/16,268.577
2019/11/17,271.745
2019/11/18,268.739
2019/11/19,269.305
2019/11/20,270.008
2019/11/21,269.879
2019/11/22,273.06
2019/11/23,273.977
2019/11/24,276.232
2019/11/25,277.101
2019/11/26,278.576
2019/11/27,278.776
2019/11/28,278.997
2019/11/29,277.486
2019/11/30,276.766
2019/12/01,280.874
2019/12/02,278.259
2019/12/03,279.12
2019/12/04,279.972
2019/12/05,280.656
2019/12/06,280.586
2019/12/07,283.431
2019/12/08,287.343
2019/12/09,288.873
2019/12/10,288.839
2019/12/11,292.028
2019/12/12,291.858
2019/12/13,293.347
2019/12/14,296.322
2019/12/15,296.788
2019/12/16,289.357
2019/12/17,279.04
2019/12/18,278.632
2019/12/19,282.496
2019/12/20,283.419
2019/12/21,286.373
2019/12/22,286.375
2019/12/23,265.154
2019/12/24,258.215
2019/12/25,249.188
2019/12/26,246.465
2019/12/27,246.589
2019/12/28,247.924
2019/12/29,240.4
2019/12/30,239.335
2019/12/31,240.917
2020/01/01,243.655
2020/01/02,244.095
2020/01/03,243.319
2020/01/04,243.594
2020/01/05,244.91
2020/01/06,244.629
2020/01/07,243.96
2020/01/08,244.236
2020/01/09,244.458
2020/01/10,244.696
2020/01/11,243.866
2020/01/12,239.494
2020/01/13,239.507
2020/01/14,244.851
2020/01/15,246.248
2020/01/16,246.203
2020/01/17,244.765
2020/01/18,245.871
2020/01/19,245.963
2020/01/20,246.218
2020/01/21,242.625
2020/01/22,239.485
2020/01/23,238.698
2020/01/24,235.126
2020/01/25,238.385
2020/01/26,220.159
2020/01/27,217.096
2020/01/28,216.176
2020/01/29,215.934
2020/01/30,216.592
2020/01/31,222.625
2020/02/01,222.652
2020/02/02,220.652
2020/02/03,215.817
2020/02/04,220.621
2020/02/05,222.493
2020/02/06,241.813
2020/02/07,262.081
2020/02/08,261.458
2020/02/09,262.4
2020/02/10,266.879
2020/02/11,267.531
2020/02/12,288.554
2020/02/13,302.555
2020/02/14,307.763
2020/02/15,315.709
2020/02/16,321.011
2020/02/17,343.381
2020/02/18,355.234
2020/02/19,360.909
2020/02/20,369.138
2020/02/21,372.269
2020/02/22,370.934
2020/02/23,371.06
2020/02/24,373.738
2020/02/25,378.589
2020/02/26,394.002
2020/02/27,403.185
2020/02/28,404.055
2020/02/29,401.029
2020/03/01,401.895
2020/03/02,409.343
2020/03/03,409.653
2020/03/04,409.013
2020/03/05,409.19
2020/03/06,408.545
2020/03/07,404.563
2020/03/08,404.13
2020/03/09,418.021
2020/03/10,416.821
2020/03/11,416.379
2020/03/12,507.586
2020/03/13,525.214
2020/03/14,520.688
2020/03/15,519.643
2020/03/16,525.829
2020/03/17,525.702
2020/03/18,525.203
2020/03/19,522.899
2020/03/20,518.806
2020/03/21,517.224
2020/03/22,518.46
2020/03/23,515.861
2020/03/24,516.271
2020/03/25,513.455
2020/03/26,511.636
2020/03/27,510.101
2020/03/28,508.534
2020/03/29,510.202
2020/03/30,512.588
2020/03/31,507.945
2020/04/01,508.172
2020/04/02,508.056
2020/04/03,505.419
2020/04/04,504.56
2020/04/05,507.708
2020/04/06,505.412
2020/04/07,505.036
2020/04/08,503.696
2020/04/09,502.706
2020/04/10,501.721
2020/04/11,502.925
2020/04/12,505.263
2020/04/13,505.65
2020/04/14,508.903
2020/04/15,511.07
2020/04/16,510.195
2020/04/17,511.348
2020/04/18,510.309
2020/04/19,509.176
2020/04/20,506.5
2020/04/21,504.286
2020/04/22,502.724
2020/04/23,502.725
2020/04/24,498.003
2020/04/25,495.191
2020/04/26,496.055
2020/04/27,495.069
2020/04/28,496.904
2020/04/29,496.321
2020/04/30,497.851
2020/05/01,497.73
2020/05/02,498.67
2020/05/03,499.762
2020/05/04,500.325
2020/05/05,500.998
2020/05/06,498.263
2020/05/07,495.459
2020/05/08,494.898
2020/05/09,496.436
2020/05/10,497.277
2020/05/11,496.993
2020/05/12,491.921
2020/05/13,488.835
2020/05/14,488.071
2020/05/15,486.673
2020/05/16,488.711
2020/05/17,481.364
2020/05/18,476.889
2020/05/19,475.988
2020/05/20,471.41
2020/05/21,470.399
2020/05/22,470.269
2020/05/23,470.849
2020/05/24,471.63
2020/05/25,470.646
2020/05/26,461.52
2020/05/27,456.493
2020/05/28,456.036
2020/05/29,456.354
2020/05/30,457.066
2020/05/31,452.015
2020/06/01,451.514
2020/06/02,460.779
2020/06/03,461.039
2020/06/04,460.129
2020/06/05,460.08
2020/06/06,462.24
2020/06/07,451.871
2020/06/08,449.877
2020/06/09,448.057
2020/06/10,333.216
2020/06/11,294.793
2020/06/12,293.144
2020/06/13,294.948
2020/06/14,280.226
2020/06/15,283.489
2020/06/16,283.442
2020/06/17,282.506
2020/06/18,279.826
2020/06/19,277.282
2020/06/20,278.528
2020/06/21,279.095
2020/06/22,271.893
2020/06/23,272.38
2020/06/24,291.519
2020/06/25,337.446
2020/06/26,339.005
2020/06/27,336.428
2020/06/28,336.327
2020/06/29,336.926
2020/06/30,334.824
2020/07/01,334.973
2020/07/02,335.168
2020/07/03,332.923
2020/07/04,331.159
2020/07/05,333.37
2020/07/06,332.051
2020/07/07,331.723
2020/07/08,335.044
2020/07/09,332.948
2020/07/10,329.982
2020/07/11,329.535
2020/07/12,331.351
2020/07/13,329.333
2020/07/14,330.199
2020/07/15,329.846
2020/07/16,329.068
2020/07/17,328.896
2020/07/18,330.014
2020/07/19,330.507
2020/07/20,330.481
2020/07/21,330.525
2020/07/22,332.321
2020/07/23,360.835
2020/07/24,363.99
2020/07/25,365.539
2020/07/26,376.257
2020/07/27,407.148
2020/07/28,412.89
2020/07/29,415.887
2020/07/30,425.092
2020/07/31,433.047
2020/08/01,440.492
2020/08/02,456.993
2020/08/03,469.708
2020/08/04,485.956
2020/08/05,487.99
2020/08/06,491.147
2020/08/07,494.455
2020/08/08,493.557
2020/08/09,493.511
2020/08/10,502.385
2020/08/11,509.05
2020/08/12,531.781
2020/08/13,552.137
2020/08/14,590.965
2020/08/15,591.144
2020/08/16,591.972
2020/08/17,598.738
2020/08/18,603.308
2020/08/19,607.873
2020/08/20,612.562
2020/08/21,615.595
2020/08/22,612.097
2020/08/23,609.481
2020/08/24,611.854
2020/08/25,611.902
2020/08/26,613.545
2020/08/27,613.846
2020/08/28,623.681
2020/08/29,626.816
2020/08/30,638.269
2020/08/31,687.155
2020/09/01,787.356
2020/09/02,871.301
2020/09/03,933.033
2020/09/04,973.732
2020/09/05,1013
2020/09/06,1028
2020/09/07,1031
2020/09/08,1032
2020/09/09,1039
2020/09/10,1058
2020/09/11,1063
2020/09/12,1066
2020/09/13,1075
2020/09/14,1090
2020/09/15,1091
2020/09/16,1098
2020/09/17,1104
2020/09/18,1119
2020/09/19,1112
2020/09/20,1109
2020/09/21,1111
2020/09/22,1111
2020/09/23,1112
2020/09/24,1109
2020/09/25,1101
2020/09/26,1091
2020/09/27,1081
2020/09/28,1073
2020/09/29,1064
2020/09/30,1056
2020/10/01,1048
2020/10/02,1034
2020/10/03,1023
2020/10/04,1020
2020/10/05,1014
2020/10/06,1012
2020/10/07,1005
2020/10/08,999.057
2020/10/09,982.83
2020/10/10,969.083
2020/10/11,965.59
2020/10/12,961.224
2020/10/13,950.142
2020/10/14,940.017
2020/10/15,930.659
2020/10/16,913.893
2020/10/17,908.28
2020/10/18,906.332
2020/10/19,899.9
2020/10/20,896.41
2020/10/21,896.534
2020/10/22,892.193
2020/10/23,886.925
2020/10/24,890.029
2020/10/25,897.564
2020/10/26,895.024
2020/10/27,892.885
2020/10/28,891.607
2020/10/29,893.959
2020/10/30,892.68
2020/10/31,897.902
2020/11/01,906.48
2020/11/02,906.501
2020/11/03,904.073
2020/11/04,900.913
2020/11/05,900.626
2020/11/06,894.509
2020/11/07,887.095
2020/11/08,892.473
2020/11/09,891.289
2020/11/10,892.029
2020/11/11,892.059
2020/11/12,892.64
2020/11/13,890.259
2020/11/14,889.337
2020/11/15,894.352
2020/11/16,893.921
2020/11/17,897.833
2020/11/18,905.059
2020/11/19,904.138
2020/11/20,901.717
2020/11/21,902.94
2020/11/22,905.897
2020/11/23,924.589
2020/11/24,957.745
2020/11/25,952.385
2020/11/26,972.916
2020/11/27,971.483
2020/11/28,975.135
2020/11/29,968.408
2020/11/30,933.461
2020/12/01,911.762
2020/12/02,882.536
2020/12/03,859.688
2020/12/04,835.839
2020/12/05,830.364
2020/12/06,832.319
2020/12/07,833.81
2020/12/08,832.852
2020/12/09,824.764
2020/12/10,821.698
2020/12/11,819.667
2020/12/12,817.906
2020/12/13,809.1
2020/12/14,807.516
2020/12/15,800.734
2020/12/16,797.583
2020/12/17,812.889
2020/12/18,818.21
2020/12/19,824.824
2020/12/20,820.949
2020/12/21,833.371
2020/12/22,837.754
2020/12/23,838.176
2020/12/24,839.086
2020/12/25,836.781
2020/12/26,835.28
2020/12/27,847.252
2020/12/28,865.623
2020/12/29,902.644
2020/12/30,923.765
2020/12/31,934.193
2021/01/01,928.539
2021/01/02,921.293
2021/01/03,1084
2021/01/04,1465
2021/01/05,1564
2021/01/06,1734
2021/01/07,1910
2021/01/08,2084
2021/01/09,2104
2021/01/10,2146
2021/01/11,2304
2021/01/12,2332
2021/01/13,2361
2021/01/14,2563
2021/01/15,2578
2021/01/16,2574
2021/01/17,2568
2021/01/18,2567
2021/01/19,2703
2021/01/20,2854
2021/01/21,2903
2021/01/22,2941
2021/01/23,2927
2021/01/24,2939
2021/01/25,2977
2021/01/26,3008
2021/01/27,3029
2021/01/28,3035
2021/01/29,3093
2021/01/30,3082
2021/01/31,3076
2021/02/01,3066
2021/02/02,3123
2021/02/03,3184
2021/02/04,3279
2021/02/05,3325
2021/02/06,3330
2021/02/07,3323
2021/02/08,3345
2021/02/09,3358
2021/02/10,3376
2021/02/11,3373
2021/02/12,3366
2021/02/13,3335
2021/02/14,3313
2021/02/15,3310
2021/02/16,3309
2021/02/17,3304
2021/02/18,3330
2021/02/19,3333
2021/02/20,3350
2021/02/21,3346
2021/02/22,3388
2021/02/23,3546
2021/02/24,3557
2021/02/25,3543
2021/02/26,3523
2021/02/27,3486
2021/02/28,3468
2021/03/01,3461
2021/03/02,3433
2021/03/03,3402
2021/03/04,3373
2021/03/05,3330
2021/03/06,3283
2021/03/07,3347
2021/03/08,3315
2021/03/09,3291
2021/03/10,3261
2021/03/11,3226
2021/03/12,3181
2021/03/13,3118
2021/03/14,3071
2021/03/15,3024
2021/03/16,2982
2021/03/17,2963
2021/03/18,2923
2021/03/19,2888
2021/03/20,2836
2021/03/21,2809
2021/03/22,2764
2021/03/23,2710
2021/03/24,2659
2021/03/25,2580
2021/03/26,2500
2021/03/27,2475
2021/03/28,2466
2021/03/29,2438
2021/03/30,2402
2021/03/31,2355
2021/04/01,2288
2021/04/02,2254
2021/04/03,2317
2021/04/04,2294
2021/04/05,2311
2021/04/06,2307
2021/04/07,2299
2021/04/08,2285
2021/04/09,2273
2021/04/10,2269
2021/04/11,2266
2021/04/12,2259
2021/04/13,2269
2021/04/14,2270
2021/04/15,2270
2021/04/16,2285
2021/04/17,2253
2021/04/18,2398
2021/04/19,2379
2021/04/20,2346
2021/04/21,2350
2021/04/22,2459
2021/04/23,2467
2021/04/24,2468
2021/04/25,2483
2021/04/26,2485
2021/04/27,2494
2021/04/28,2512
2021/04/29,2516
2021/04/30,2524
2021/05/01,2507
2021/05/02,2498
2021/05/03,2628
2021/05/04,2899
2021/05/05,2964
2021/05/06,2991
2021/05/07,3081
2021/05/08,3120
2021/05/09,3129
2021/05/10,3450
2021/05/11,3643
2021/05/12,3925
2021/05/13,4292
2021/05/14,4335
2021/05/15,4320
2021/05/16,4334
2021/05/17,4456
2021/05/18,4486
2021/05/19,5358
2021/05/20,5666
2021/05/21,5751
2021/05/22,5744
2021/05/23,5854
2021/05/24,5933
2021/05/25,6005
2021/05/26,6034
2021/05/27,6075
2021/05/28,6058
2021/05/29,6042
2021/05/30,6034
2021/05/31,6028
2021/06/01,6004
2021/06/02,5988
2021/06/03,5961
2021/06/04,5940
2021/06/05,5953
2021/06/06,5987
2021/06/07,5987
2021/06/08,5987
2021/06/09,5976
2021/06/10,5991
2021/06/11,5979
2021/06/12,5964
2021/06/13,6006
2021/06/14,5998
2021/06/15,5998
2021/06/16,5974
2021/06/17,5949
2021/06/18,5904
2021/06/19,5915
2021/06/20,5930
2021/06/21,5897
2021/06/22,5870
2021/06/23,5888
2021/06/24,5880
2021/06/25,5839
2021/06/26,5841
2021/06/27,5879
2021/06/28,5895
2021/06/29,5902
2021/06/30,5913
2021/07/01,5917
2021/07/02,5922
2021/07/03,5967
2021/07/04,6026
2021/07/05,6051
2021/07/06,6070
2021/07/07,6074
2021/07/08,6059
2021/07/09,6057
2021/07/10,6067
2021/07/11,6132
2021/07/12,6142
2021/07/13,6164
2021/07/14,6174
2021/07/15,6206
2021/07/16,6205
2021/07/17,6242
2021/07/18,6296
2021/07/19,6306
2021/07/20,6330
2021/07/21,6325
2021/07/22,6341
2021/07/23,6348
2021/07/24,6365
2021/07/25,6420
2021/07/26,6420
2021/07/27,6432
2021/07/28,6452
2021/07/29,6462
2021/07/30,6467
2021/07/31,6462
2021/08/01,6448
2021/08/02,6378
2021/08/03,6360
2021/08/04,6355
2021/08/05,6329
2021/08/06,6318
2021/08/07,6318
2021/08/08,6183
2021/08/09,6099
2021/08/10,5935
2021/08/11,5684
2021/08/12,5638
2021/08/13,5633
2021/08/14,5618
2021/08/15,5509
2021/08/16,5486
2021/08/17,4566
2021/08/18,4093
2021/08/19,3917
2021/08/20,3887
2021/08/21,3646
2021/08/22,3381
2021/08/23,3174
2021/08/24,3085
2021/08/25,2920
2021/08/26,2829
2021/08/27,2812
2021/08/28,2809
2021/08/29,2809
2021/08/30,2770
2021/08/31,2865
2021/09/01,2956
2021/09/02,3129
2021/09/03,3219
2021/09/04,3200
2021/09/05,3202
2021/09/06,3134
2021/09/07,3262
2021/09/08,3322
2021/09/09,3362
2021/09/10,3369
2021/09/11,3354
2021/09/12,3363
2021/09/13,3361
2021/09/14,3353
2021/09/15,3426
2021/09/16,3425
2021/09/17,3419
2021/09/18,3401
2021/09/19,3389
2021/09/20,3377
2021/09/21,3402
2021/09/22,3413
2021/09/23,3415
2021/09/24,3511
2021/09/25,3504
2021/09/26,3632
2021/09/27,3630
2021/09/28,3624
2021/09/29,3631
2021/09/30,3637
2021/10/01,3582
2021/10/02,3542
2021/10/03,3538
2021/10/04,3523
2021/10/05,3539
2021/10/06,3544
2021/10/07,3552
2021/10/08,3527
2021/10/09,3474
2021/10/10,3486
2021/10/11,3476
2021/10/12,3471
2021/10/13,3450
2021/10/14,3659
2021/10/15,3647
2021/10/16,3578
2021/10/17,3557
2021/10/18,3534
2021/10/19,3527
2021/10/20,3517
2021/10/21,3589
2021/10/22,3549
2021/10/23,3472
2021/10/24,3509
2021/10/25,3494
2021/10/26,3464
2021/10/27,3496
2021/10/28,3485
2021/10/29,3540
2021/10/30,3527
2021/10/31,3514
2021/11/01,3507
2021/11/02,3517
2021/11/03,3620
2021/11/04,3627
2021/11/05,3626
2021/11/06,3618
2021/11/07,3644
2021/11/08,3650
2021/11/09,3646
2021/11/10,3643
2021/11/11,3645
2021/11/12,3638
2021/11/13,3632
2021/11/14,3641
2021/11/15,3985
2021/11/16,4012
2021/11/17,4000
2021/11/18,4009
2021/11/19,3973
2021/11/20,3936
2021/11/21,3936
2021/11/22,3925
2021/11/23,3925
2021/11/24,3916
2021/11/25,3917
2021/11/26,3939
2021/11/27,3950
2021/11/28,3980
2021/11/29,3963
2021/11/30,4023
2021/12/01,4050
2021/12/02,4037
2021/12/03,4072
2021/12/04,4176
2021/12/05,4181
2021/12/06,4228
2021/12/07,4239
2021/12/08,4237
2021/12/09,4238
2021/12/10,4241
2021/12/11,4219
2021/12/12,4281
2021/12/13,4284
2021/12/14,4273
2021/12/15,4263
2021/12/16,4264
2021/12/17,4248
2021/12/18,4227
2021/12/19,4277
2021/12/20,4284
2021/12/21,4292
2021/12/22,4296
2021/12/23,4243
2021/12/24,4193
2021/12/25,4149
2021/12/26,4201
2021/12/27,4181
2021/12/28,4151
2021/12/29,4133
2021/12/30,4202
2021/12/31,4176
2022/01/01,4173
2022/01/02,4229
2022/01/03,4259
2022/01/04,4261
2022/01/05,4261
2022/01/06,4273
2022/01/07,4221
2022/01/08,4211
2022/01/09,4250
2022/01/10,4250
2022/01/11,4274
2022/01/12,4166
2022/01/13,4146
2022/01/14,4160
2022/01/15,4204
2022/01/16,4255
2022/01/17,4272
2022/01/18,4288
2022/01/19,4223
2022/01/20,4219
2022/01/21,4282
2022/01/22,4251
2022/01/23,4250
2022/01/24,4252
2022/01/25,4232
2022/01/26,4226
2022/01/27,4181
2022/01/28,4171
2022/01/29,4187
2022/01/30,4220
2022/01/31,4222
2022/02/01,4150
2022/02/02,4169
2022/02/03,4166
2022/02/04,4160
2022/02/05,4166
2022/02/06,4228
2022/02/07,4223
2022/02/08,4222
2022/02/09,4226
2022/02/10,4232
2022/02/11,4221
2022/02/12,4245
2022/02/13,3963
2022/02/14,3938
2022/02/15,3939
2022/02/16,3945
2022/02/17,3943
2022/02/18,3959
2022/02/19,4026
2022/02/20,4071
2022/02/21,4079
2022/02/22,4090
2022/02/23,4107
2022/02/24,4080
2022/02/25,4069
2022/02/26,4095
2022/02/27,4120
2022/02/28,4003
2022/03/01,3866
2022/03/02,3843
2022/03/03,3769
2022/03/04,3552
2022/03/05,3594
2022/03/06,3455
2022/03/07,3390
2022/03/08,3376
2022/03/09,3365
2022/03/10,3343
2022/03/11,3363
2022/03/12,3405
2022/03/13,3366
2022/03/14,3341
2022/03/15,3339
2022/03/16,3307
2022/03/17,3301
2022/03/18,3300
2022/03/19,3284
2022/03/20,3330
2022/03/21,3329
2022/03/22,3331
2022/03/23,3326
2022/03/24,3328
2022/03/25,3334
2022/03/26,3359
2022/03/27,3377
2022/03/28,3359
2022/03/29,3379
2022/03/30,3187
2022/03/31,3144
2022/04/01,3153
2022/04/02,3134
2022/04/03,3145
2022/04/04,3136
2022/04/05,3105
2022/04/06,3031
2022/04/07,2978
2022/04/08,2977
2022/04/09,2987
2022/04/10,3023
2022/04/11,3049
2022/04/12,3052
2022/04/13,3047
2022/04/14,3051
2022/04/15,3041
2022/04/16,3036
2022/04/17,3049
2022/04/18,3050
2022/04/19,3032
2022/04/20,3057
2022/04/21,2814
2022/04/22,2719
2022/04/23,2751
2022/04/24,2712
2022/04/25,2718
2022/04/26,2685
2022/04/27,2661
2022/04/28,2657
2022/04/29,2695
2022/04/30,2710
2022/05/01,2706
2022/05/02,2742
2022/05/03,2806
2022/05/04,2782
2022/05/05,2777
2022/05/06,2774
2022/05/07,2760
2022/05/08,2749
2022/05/09,2855
2022/05/10,2922
2022/05/11,3087
2022/05/12,3499
2022/05/13,3544
2022/05/14,3543
2022/05/15,3566
2022/05/16,3602
2022/05/17,3604
2022/05/18,3605
2022/05/19,3604
2022/05/20,3573
2022/05/21,3594
2022/05/22,3623
2022/05/23,3617
2022/05/24,3625
2022/05/25,3562
2022/05/26,3573
2022/05/27,3561
2022/05/28,3584
2022/05/29,3624
2022/05/30,3619
2022/05/31,3620
2022/06/01,3620
2022/06/02,3621
2022/06/03,3615
2022/06/04,3628
2022/06/05,3672
2022/06/06,3682
2022/06/07,3679
2022/06/08,3693
2022/06/09,3701
2022/06/10,3656
2022/06/11,3632
2022/06/12,3619
2022/06/13,3732
2022/06/14,3753
2022/06/15,3760
2022/06/16,3760
2022/06/17,3764
2022/06/18,3732
2022/06/19,3749
2022/06/20,3755
2022/06/21,3769
2022/06/22,3782
2022/06/23,3787
2022/06/24,3773
2022/06/25,3792
2022/06/26,3827
2022/06/27,3812
2022/06/28,3808
2022/06/29,3792
2022/06/30,3777
2022/07/01,3793
2022/07/02,3836
2022/07/03,3894
2022/07/04,3913
2022/07/05,3923
2022/07/06,3935
2022/07/07,3935
2022/07/08,3941
2022/07/09,3972
2022/07/10,3974
2022/07/11,3995
2022/07/12,4008
2022/07/13,4015
2022/07/14,4031
2022/07/15,4032
2022/07/16,4054
2022/07/17,4078
2022/07/18,4077
2022/07/19,4054
2022/07/20,4056
2022/07/21,4091
2022/07/22,4088
2022/07/23,4106
2022/07/24,4123
2022/07/25,4132
2022/07/26,4151
2022/07/27,4147
2022/07/28,4106
2022/07/29,4102
2022/07/30,4122
2022/07/31,4106
2022/08/01,4045
2022/08/02,4039
2022/08/03,4043
2022/08/04,4046
2022/08/05,4052
2022/08/06,4070
2022/08/07,3958
2022/08/08,3871
2022/08/09,3585
2022/08/10,3016
2022/08/11,2883
2022/08/12,2883
2022/08/13,2883
2022/08/14,2773
2022/08/15,2771
2022/08/16,2765
2022/08/17,2789
2022/08/18,2760
2022/08/19,2753
2022/08/20,2761
2022/08/21,2762
2022/08/22,2769
2022/08/23,2770
2022/08/24,2696
2022/08/25,2651
2022/08/26,2644
2022/08/27,2639
2022/08/28,2637
2022/08/29,2629
2022/08/30,2616
2022/08/31,2606
2022/09/01,2606
2022/09/02,2607
2022/09/03,2608
2022/09/04,2636
2022/09/05,2634
2022/09/06,2714
2022/09/07,2717
2022/09/08,2691
2022/09/09,2640
2022/09/10,2636
2022/09/11,2290
2022/09/12,2196
2022/09/13,2317
2022/09/14,2899
2022/09/15,3093
2022/09/16,3119
2022/09/17,3129
2022/09/18,3134
2022/09/19,3145
2022/09/20,3145
2022/09/21,3148
2022/09/22,3149
2022/09/23,3142
2022/09/24,3148
2022/09/25,3162
2022/09/26,3162
2022/09/27,3151
2022/09/28,3153
2022/09/29,3156
2022/09/30,3140
2022/10/01,3132
2022/10/02,3151
2022/10/03,3151
2022/10/04,3159
2022/10/05,3167
2022/10/06,3172
2022/10/07,3158
2022/10/08,3166
2022/10/09,3192
2022/10/10,3207
2022/10/11,3215
2022/10/12,3224
2022/10/13,3221
2022/10/14,3218
2022/10/15,3231
2022/10/16,3240
2022/10/17,3193
2022/10/18,3196
2022/10/19,3104
2022/10/20,3111
2022/10/21,3102
2022/10/22,3104
2022/10/23,3115
2022/10/24,3111
2022/10/25,3119
2022/10/26,3135
2022/10/27,3134
2022/10/28,3127
2022/10/29,3115
2022/10/30,3119
2022/10/31,3118
2022/11/01,3116
2022/11/02,3112
2022/11/03,3112
2022/11/04,3106
2022/11/05,3107
2022/11/06,3109
2022/11/07,3120
2022/11/08,3244
2022/11/09,3389
2022/11/10,3465
2022/11/11,3472
2022/11/12,3467
2022/11/13,3470
2022/11/14,3470
2022/11/15,3438
2022/11/16,3437
2022/11/17,3435
2022/11/18,3428
2022/11/19,3419
2022/11/20,3421
2022/11/21,3447
2022/11/22,3446
2022/11/23,3446
2022/11/24,3453
2022/11/25,3457
2022/11/26,3468
2022/11/27,3480
2022/11/28,3482
2022/11/29,3484
