Date,activeaddresses3var
2019/07/03,578889990
2019/07/04,180740833
2019/07/05,408617008
2019/07/06,738316841
2019/07/07,659405281
2019/07/08,755016193
2019/07/09,1728937123
2019/07/10,197240334
2019/07/11,496790525
2019/07/12,195900845
2019/07/13,1210756461
2019/07/14,1260632361
2019/07/15,1429360090
2019/07/16,1242549587
2019/07/17,1217997517
2019/07/18,701701944
2019/07/19,182746248
2019/07/20,419800483
2019/07/21,784988835
2019/07/22,966228041
2019/07/23,947863788
2019/07/24,549298069
2019/07/25,94087029
2019/07/26,309480567
2019/07/27,197130807
2019/07/28,119851255
2019/07/29,148707414
2019/07/30,963429894
2019/07/31,511131914
2019/08/01,801126290
2019/08/02,118002823
2019/08/03,540119553
2019/08/04,1644232447
2019/08/05,3835494062
2019/08/06,5168904894
2019/08/07,275512838
2019/08/08,395600642
2019/08/09,78345093
2019/08/10,175422361
2019/08/11,649987545
2019/08/12,1044824253
2019/08/13,1157239327
2019/08/14,40034617
2019/08/15,176796165
2019/08/16,178823086
2019/08/17,468769938
2019/08/18,831282062
2019/08/19,482505282
2019/08/20,820465848
2019/08/21,70391335
2019/08/22,37051137
2019/08/23,53910091
2019/08/24,277286088
2019/08/25,549345674
2019/08/26,350361026
2019/08/27,441540736
2019/08/28,50439841
2019/08/29,35960873
2019/08/30,47423678
2019/08/31,263085739
2019/09/01,220247310
2019/09/02,654147261
2019/09/03,699921538
2019/09/04,62956081
2019/09/05,246362760
2019/09/06,248285225
2019/09/07,501337065
2019/09/08,436457377
2019/09/09,450238706
2019/09/10,430812650
2019/09/11,256224992
2019/09/12,83004561
2019/09/13,510317939
2019/09/14,480960228
2019/09/15,23269504
2019/09/16,709789002
2019/09/17,501286729
2019/09/18,145844609
2019/09/19,53076572
2019/09/20,166500906
2019/09/21,1197883898
2019/09/22,1934591240
2019/09/23,79022807
2019/09/24,880525629
2019/09/25,443737568
2019/09/26,141965154
2019/09/27,62221932
2019/09/28,70079631
2019/09/29,260947305
2019/09/30,430234763
2019/10/01,543782522
2019/10/02,15085690
2019/10/03,272054723
2019/10/04,260101102
2019/10/05,47123118
2019/10/06,54648214
2019/10/07,105630893
2019/10/08,333113143
2019/10/09,529798268
2019/10/10,216439313
2019/10/11,81998274
2019/10/12,429384343
2019/10/13,793954145
2019/10/14,229673474
2019/10/15,563815365
2019/10/16,79327221
2019/10/17,52006207
2019/10/18,328723351
2019/10/19,288286473
2019/10/20,777045800
2019/10/21,289387097
2019/10/22,295615203
2019/10/23,1193458
2019/10/24,979466
2019/10/25,28148216
2019/10/26,23023558
2019/10/27,360367641
2019/10/28,380670250
2019/10/29,386264020
2019/10/30,15460758
2019/10/31,3434909
2019/11/01,10584528
2019/11/02,456384321
2019/11/03,490467610
2019/11/04,314692410
2019/11/05,1122765260
2019/11/06,273716123
2019/11/07,1196252342
2019/11/08,1444928704
2019/11/09,2824149638
2019/11/10,425307066
2019/11/11,685586905
2019/11/12,438268582
2019/11/13,1642364
2019/11/14,50649118
2019/11/15,131915908
2019/11/16,425617267
2019/11/17,229776844
2019/11/18,470568976
2019/11/19,479312551
2019/11/20,62524249
2019/11/21,447792258
2019/11/22,635641164
2019/11/23,1499740181
2019/11/24,2263673501
2019/11/25,1165034829
2019/11/26,1126230288
2019/11/27,499658621
2019/11/28,36787499
2019/11/29,111520043
2019/11/30,5830084115
2019/12/01,5849214835
2019/12/02,7608905380
2019/12/03,599617961
2019/12/04,365158211
2019/12/05,4948100
2019/12/06,62578372
2019/12/07,749359824
2019/12/08,1002952598
2019/12/09,2281584228
2019/12/10,2310943574
2019/12/11,122872164
2019/12/12,28593938
2019/12/13,25716863
2019/12/14,371289135
2019/12/15,368314246
2019/12/16,587390140
2019/12/17,452560553
2019/12/18,65277889
2019/12/19,106370195
2019/12/20,116611478
2019/12/21,266699798
2019/12/22,460362854
2019/12/23,454894591
2019/12/24,437286913
2019/12/25,238466081
2019/12/26,138571269
2019/12/27,138655929
2019/12/28,160196134
2019/12/29,281514878
2019/12/30,550285343
2019/12/31,547783854
2020/01/01,909515210
2020/01/02,353284405
2020/01/03,842684998
2020/01/04,438807074
2020/01/05,151527078
2020/01/06,359633214
2020/01/07,466556726
2020/01/08,42682358
2020/01/09,33464984
2020/01/10,83949122
2020/01/11,281085455
2020/01/12,358273073
2020/01/13,214474915
2020/01/14,1133089811
2020/01/15,705350819
2020/01/16,144491652
2020/01/17,203650214
2020/01/18,398921768
2020/01/19,133477046
2020/01/20,67492732
2020/01/21,4497618
2020/01/22,120464358
2020/01/23,84286518
2020/01/24,414901496
2020/01/25,768996995
2020/01/26,166290060
2020/01/27,312659547
2020/01/28,511814602
2020/01/29,77392616
2020/01/30,49382468
2020/01/31,16354289
2020/02/01,27265448
2020/02/02,73033128
2020/02/03,683869244
2020/02/04,610636270
2020/02/05,343337138
2020/02/06,342422024
2020/02/07,18060803
2020/02/08,123276643
2020/02/09,80961483
2020/02/10,452811
2020/02/11,182155928
2020/02/12,1842424526
2020/02/13,889781774
2020/02/14,977154818
2020/02/15,500476466
2020/02/16,244291184
2020/02/17,115887991
2020/02/18,262217242
2020/02/19,80744182
2020/02/20,118673988
2020/02/21,12129604
2020/02/22,73157810
2020/02/23,72442410
2020/02/24,141148230
2020/02/25,90767640
2020/02/26,84123854
2020/02/27,77925635
2020/02/28,13026822
2020/02/29,365717956
2020/03/01,324107590
2020/03/02,441392883
2020/03/03,397588848
2020/03/04,222205082
2020/03/05,283938528
2020/03/06,101475859
2020/03/07,325316179
2020/03/08,157862535
2020/03/09,572473586
2020/03/10,474881627
2020/03/11,124408767
2020/03/12,12033132
2020/03/13,1103868729
2020/03/14,1147363209
2020/03/15,1592115361
2020/03/16,711849369
2020/03/17,813715509
2020/03/18,97698438
2020/03/19,1427773924
2020/03/20,718107576
2020/03/21,1107943226
2020/03/22,1912792142
2020/03/23,1893834853
2020/03/24,105381168
2020/03/25,423283202
2020/03/26,144635486
2020/03/27,18846675
2020/03/28,795230664
2020/03/29,1330969072
2020/03/30,667860444
2020/03/31,817122726
2020/04/01,85762694
2020/04/02,67632700
2020/04/03,94031835
2020/04/04,472312411
2020/04/05,642787798
2020/04/06,1228092154
2020/04/07,1215628634
2020/04/08,834172375
2020/04/09,1026118593
2020/04/10,1074634723
2020/04/11,268032910
2020/04/12,202519814
2020/04/13,407994782
2020/04/14,936734006
2020/04/15,305317917
2020/04/16,188801118
2020/04/17,52687878
2020/04/18,125334768
2020/04/19,81825354
2020/04/20,198332220
2020/04/21,193424915
2020/04/22,105540220
2020/04/23,162325647
2020/04/24,286199631
2020/04/25,212483126
2020/04/26,295717740
2020/04/27,174517006
2020/04/28,161161412
2020/04/29,199657747
2020/04/30,201773714
2020/05/01,186613244
2020/05/02,388129722
2020/05/03,95434214
2020/05/04,92071369
2020/05/05,170392484
2020/05/06,116169050
2020/05/07,257752814
2020/05/08,143739531
2020/05/09,113436083
2020/05/10,16600102
2020/05/11,17398518
2020/05/12,95910922
2020/05/13,396335030
2020/05/14,151777896
2020/05/15,177421539
2020/05/16,103416083
2020/05/17,107720980
2020/05/18,132307239
2020/05/19,250622648
2020/05/20,19241624
2020/05/21,18211232
2020/05/22,70766006
2020/05/23,25011320
2020/05/24,373588916
2020/05/25,225708230
2020/05/26,353131587
2020/05/27,356090040
2020/05/28,4904968328
2020/05/29,6910411913
2020/05/30,7032854753
2020/05/31,574799784
2020/06/01,283264747
2020/06/02,1163281083
2020/06/03,578038989
2020/06/04,542968317
2020/06/05,131962039
2020/06/06,525269548
2020/06/07,362843939
2020/06/08,919182474
2020/06/09,980283950
2020/06/10,81599371
2020/06/11,22467910
2020/06/12,47240267
2020/06/13,261876221
2020/06/14,760987774
2020/06/15,641270638
2020/06/16,909618024
2020/06/17,3921576
2020/06/18,156966174
2020/06/19,154945501
2020/06/20,5487073
2020/06/21,47356105
2020/06/22,428452254
2020/06/23,794087771
2020/06/24,61534442
2020/06/25,106524242
2020/06/26,13156924
2020/06/27,23561529
2020/06/28,74197430
2020/06/29,718834646
2020/06/30,815458058
2020/07/01,92875137
2020/07/02,155031645
2020/07/03,114047533
2020/07/04,226024489
2020/07/05,896150947
2020/07/06,681746858
2020/07/07,1378167321
2020/07/08,224914502
2020/07/09,1699968
2020/07/10,130568934
2020/07/11,139579935
2020/07/12,107380364
2020/07/13,1292947189
2020/07/14,1379047875
2020/07/15,30984596
2020/07/16,292087561
2020/07/17,394238658
2020/07/18,297610625
2020/07/19,217328905
2020/07/20,738192920
2020/07/21,484648220
2020/07/22,238050743
2020/07/23,285662581
2020/07/24,119690629
2020/07/25,139549517
2020/07/26,146160240
2020/07/27,706325023
2020/07/28,1313033275
2020/07/29,1489913049
2020/07/30,1716586364
2020/07/31,126937464
2020/08/01,124676307
2020/08/02,81049080
2020/08/03,145448567
2020/08/04,207139980
2020/08/05,49501507
2020/08/06,62645838
2020/08/07,13921249
2020/08/08,556296402
2020/08/09,770669777
2020/08/10,232090339
2020/08/11,255101899
2020/08/12,762457454
2020/08/13,493098971
2020/08/14,201555338
2020/08/15,33528673
2020/08/16,19662611
2020/08/17,4061849
2020/08/18,5414589
2020/08/19,94750691
2020/08/20,70121308
2020/08/21,319433937
2020/08/22,735742142
2020/08/23,719798161
2020/08/24,224009260
2020/08/25,34779809
2020/08/26,51960329
2020/08/27,44604481
2020/08/28,255254102
2020/08/29,594986653
2020/08/30,371158831
2020/08/31,1563496010
2020/09/01,2066353867
2020/09/02,79504178
2020/09/03,191657593
2020/09/04,134577522
2020/09/05,1551685798
2020/09/06,1631406888
2020/09/07,108869334
2020/09/08,25795588
2020/09/09,38904355
2020/09/10,28741521
2020/09/11,26011969
2020/09/12,31783494
2020/09/13,184623494
2020/09/14,200217650
2020/09/15,653365455
2020/09/16,214197055
2020/09/17,27612034570
2020/09/18,22566553195
2020/09/19,13372546093
2020/09/20,2456776740
2020/09/21,45000520
2020/09/22,351870565
2020/09/23,316195234
2020/09/24,53666735
2020/09/25,260849468
2020/09/26,464911946
2020/09/27,129982551
2020/09/28,400736809
2020/09/29,656124252
2020/09/30,51500796
2020/10/01,318602688
2020/10/02,609505131
2020/10/03,291927109
2020/10/04,112438933
2020/10/05,10038236
2020/10/06,226385463
2020/10/07,141739496
2020/10/08,52687905
2020/10/09,232050618
2020/10/10,224511655
2020/10/11,83564967
2020/10/12,53500885
2020/10/13,737591164
2020/10/14,419984593
2020/10/15,4837813091
2020/10/16,3881164953
2020/10/17,2906474244
2020/10/18,2628584504
2020/10/19,742922601
2020/10/20,448641430
2020/10/21,280797356
2020/10/22,1213968579
2020/10/23,349426935
2020/10/24,2029430402
2020/10/25,3109768144
2020/10/26,689775698
2020/10/27,659148455
2020/10/28,197548588
2020/10/29,195879228
2020/10/30,119933006
2020/10/31,170920538
2020/11/01,243794905
2020/11/02,433720068
2020/11/03,399250774
2020/11/04,356400844
2020/11/05,381251138
2020/11/06,269098800
2020/11/07,243861643
2020/11/08,1210767560
2020/11/09,644889509
2020/11/10,586701511
2020/11/11,23633363
2020/11/12,124355163
2020/11/13,170487263
2020/11/14,169087540
2020/11/15,441690122
2020/11/16,316434442
2020/11/17,1158744338
2020/11/18,340695194
2020/11/19,92289624
2020/11/20,119168802
2020/11/21,96664336
2020/11/22,29570092
2020/11/23,82658742
2020/11/24,162072650
2020/11/25,10613787
2020/11/26,1114844004
2020/11/27,970034214
2020/11/28,736379089
2020/11/29,620743984
2020/11/30,1220184659
2020/12/01,757152001
2020/12/02,582699452
2020/12/03,469753020
2020/12/04,265915100
2020/12/05,133975633
2020/12/06,746005068
2020/12/07,292994840
2020/12/08,447071086
2020/12/09,70788968
2020/12/10,239524185
2020/12/11,218772060
2020/12/12,842837569
2020/12/13,965305463
2020/12/14,1132884768
2020/12/15,393939235
2020/12/16,283931794
2020/12/17,1087553688
2020/12/18,733282794
2020/12/19,1733700196
2020/12/20,2599940380
2020/12/21,1399279903
2020/12/22,96572170
2020/12/23,2888769363
2020/12/24,2198423365
2020/12/25,1224160154
2020/12/26,140377000
2020/12/27,13444
2020/12/28,140908785
2020/12/29,109052543
2020/12/30,20568530
2020/12/31,123810578
2021/01/01,143497209
2021/01/02,33565922
2021/01/03,332454220
2021/01/04,578321418
2021/01/05,52390055
2021/01/06,192033613
2021/01/07,374232390
2021/01/08,95990846
2021/01/09,80063102
2021/01/10,203004694
2021/01/11,389264911
2021/01/12,436325653
2021/01/13,446557162
2021/01/14,249824434
2021/01/15,671055664
2021/01/16,100854736
2021/01/17,608006490
2021/01/18,534673455
2021/01/19,917922434
2021/01/20,78521225
2021/01/21,579026575
2021/01/22,289694723
2021/01/23,16031507
2021/01/24,27584780
2021/01/25,247214923
2021/01/26,338264315
2021/01/27,640828531
2021/01/28,791950869
2021/01/29,2047101076
2021/01/30,385734758
2021/01/31,41842958
2021/02/01,111751256
2021/02/02,147538118
2021/02/03,122427927
2021/02/04,98602470
2021/02/05,101534052
2021/02/06,106490576
2021/02/07,125603310
2021/02/08,19800563
2021/02/09,264400494
2021/02/10,170833662
2021/02/11,13786642
2021/02/12,23683707
2021/02/13,126356145
2021/02/14,609338771
2021/02/15,835968417
2021/02/16,428357258
2021/02/17,581118628
2021/02/18,401773352
2021/02/19,620848507
2021/02/20,104867721
2021/02/21,570087220
2021/02/22,772784582
2021/02/23,275691926
2021/02/24,396568950
2021/02/25,395392110
2021/02/26,139129628
2021/02/27,90389882
2021/02/28,515339954
2021/03/01,500538074
2021/03/02,718126502
2021/03/03,266855467
2021/03/04,59214541
2021/03/05,965970844
2021/03/06,871158481
2021/03/07,136155948
2021/03/08,97251746
2021/03/09,995427011
2021/03/10,551485816
2021/03/11,115669541
2021/03/12,157828540
2021/03/13,25237923
2021/03/14,54584998
2021/03/15,6355086
2021/03/16,12948276
2021/03/17,84674108
2021/03/18,178159808
2021/03/19,186248121
2021/03/20,21598002
2021/03/21,651244971
2021/03/22,505804907
2021/03/23,619939774
2021/03/24,144444876
2021/03/25,273165510
2021/03/26,279168608
2021/03/27,582013214
2021/03/28,371160763
2021/03/29,173574563
2021/03/30,384931531
2021/03/31,245076467
2021/04/01,598123607
2021/04/02,498931634
2021/04/03,460191303
2021/04/04,1606961234
2021/04/05,391494956
2021/04/06,637173863
2021/04/07,204047958
2021/04/08,220350803
2021/04/09,32730892
2021/04/10,543969825
2021/04/11,367781779
2021/04/12,346693030
2021/04/13,338242354
2021/04/14,40243223705
2021/04/15,33198956021
2021/04/16,29320154140
2021/04/17,58265942036
2021/04/18,67513708874
2021/04/19,779998867
2021/04/20,2222884834
2021/04/21,882049405
2021/04/22,40816780
2021/04/23,525158648
2021/04/24,1061364408
2021/04/25,117641689
2021/04/26,9379161
2021/04/27,12514481
2021/04/28,723027958
2021/04/29,1026879584
2021/04/30,1924563526
2021/05/01,1868255258
2021/05/02,120137150
2021/05/03,146536737
2021/05/04,791769994
2021/05/05,455601714
2021/05/06,68366835
2021/05/07,61421601
2021/05/08,3428204136
2021/05/09,6160049215
2021/05/10,1282402800
2021/05/11,1257354934
2021/05/12,1036235203
2021/05/13,1166140420
2021/05/14,146253114
2021/05/15,558508950
2021/05/16,1004172605
2021/05/17,788778349
2021/05/18,274799235
2021/05/19,321788541
2021/05/20,270557468
2021/05/21,1070784892
2021/05/22,2068928486
2021/05/23,2023589402
2021/05/24,1078559983
2021/05/25,676377021
2021/05/26,168705776
2021/05/27,137704843
2021/05/28,23296915
2021/05/29,525812495
2021/05/30,575544812
2021/05/31,10980527
2021/06/01,169463104
2021/06/02,201784876
2021/06/03,149608611
2021/06/04,170866732
2021/06/05,978097618
2021/06/06,981750171
2021/06/07,125368369
2021/06/08,269177108
2021/06/09,365570441
2021/06/10,24939644
2021/06/11,98656538
2021/06/12,274680054
2021/06/13,72784694
2021/06/14,192264278
2021/06/15,285934906
2021/06/16,129070906
2021/06/17,101363700
2021/06/18,426106047
2021/06/19,1846965542
2021/06/20,1061240628
2021/06/21,997117561
2021/06/22,2317654261
2021/06/23,484036515
2021/06/24,40237964
2021/06/25,50621246
2021/06/26,296733374
2021/06/27,511372358
2021/06/28,12450832622
2021/06/29,10085372651
2021/06/30,6761164109
2021/07/01,277549588
2021/07/02,225952854
2021/07/03,731691793
2021/07/04,321116348
2021/07/05,133118504
2021/07/06,3252795954
2021/07/07,2053747922
2021/07/08,453114118
2021/07/09,478233342
2021/07/10,792721706
2021/07/11,599428538
2021/07/12,241899002
2021/07/13,328986302
2021/07/14,57757608
2021/07/15,315142355
2021/07/16,235604443
2021/07/17,476083616
2021/07/18,76973288
2021/07/19,76622141
2021/07/20,103482732
2021/07/21,10298308
2021/07/22,52049527
2021/07/23,36957094
2021/07/24,135475353
2021/07/25,855380234
2021/07/26,960048266
2021/07/27,5098456196
2021/07/28,2426654113
2021/07/29,1373733055
2021/07/30,1165694334
2021/07/31,16111734
2021/08/01,188303023
2021/08/02,379411295
2021/08/03,428268658
2021/08/04,391730334
2021/08/05,607041301
2021/08/06,586398287
2021/08/07,559045339
2021/08/08,7593281
2021/08/09,21621210
2021/08/10,15684930
2021/08/11,15543191
2021/08/12,61301925
2021/08/13,70751301
2021/08/14,31766451
2021/08/15,126840386
2021/08/16,1132343480
2021/08/17,1157679854
2021/08/18,355778836
2021/08/19,621710518
2021/08/20,826471408
2021/08/21,427852191
2021/08/22,821252931
2021/08/23,190269598
2021/08/24,177193136
2021/08/25,420740243
2021/08/26,195634499
2021/08/27,19733709882
2021/08/28,19888458413
2021/08/29,20451871865
2021/08/30,43358905
2021/08/31,153734093
2021/09/01,234540534
2021/09/02,142869818
2021/09/03,895722864
2021/09/04,895787670
2021/09/05,74841361
2021/09/06,139688998
2021/09/07,1332950958
2021/09/08,815769427
2021/09/09,631017056
2021/09/10,515396813
2021/09/11,2036331953
2021/09/12,1097186563
2021/09/13,580389109
2021/09/14,283116724
2021/09/15,437425982
2021/09/16,115152631
2021/09/17,300078948
2021/09/18,138598146
2021/09/19,108524466
2021/09/20,472630835
2021/09/21,344955502
2021/09/22,522186918
2021/09/23,87304022
2021/09/24,531077580
2021/09/25,533557540
2021/09/26,751206063
2021/09/27,708433875
2021/09/28,311565970
2021/09/29,93633811
2021/09/30,93470653
2021/10/01,1381647913
2021/10/02,1280092330
2021/10/03,985832643
2021/10/04,230018705
2021/10/05,1471484577
2021/10/06,5869214734
2021/10/07,1852980742
2021/10/08,43225581
2021/10/09,692073463
2021/10/10,2202078595
2021/10/11,682944900
2021/10/12,106455683
2021/10/13,32425120
2021/10/14,205910177
2021/10/15,547269518
2021/10/16,109323287
2021/10/17,451364881
2021/10/18,195104378
2021/10/19,415281949
2021/10/20,408254468
2021/10/21,151744858
2021/10/22,11376778
2021/10/23,62040724
2021/10/24,40843958
2021/10/25,9549151
2021/10/26,102401108
2021/10/27,56391627
2021/10/28,27649439545
2021/10/29,37301213580
2021/10/30,39448252772
2021/10/31,2800952011
2021/11/01,548500419
2021/11/02,630662881
2021/11/03,550857281
2021/11/04,254444441
2021/11/05,493088584
2021/11/06,345383217
2021/11/07,162465251
2021/11/08,165430764
2021/11/09,60960764
2021/11/10,565367745
2021/11/11,545362272
2021/11/12,178151558
2021/11/13,2968616
2021/11/14,11518662
2021/11/15,293203405
2021/11/16,232711785
2021/11/17,1194793743
2021/11/18,1615742948
2021/11/19,1930529846
2021/11/20,844906440
2021/11/21,1185997485
2021/11/22,1180704089
2021/11/23,632123715
2021/11/24,1328716051
2021/11/25,604616044
2021/11/26,429283654
2021/11/27,323501076
2021/11/28,1346370631
2021/11/29,1173123302
2021/11/30,1992905606
2021/12/01,397641267
2021/12/02,478920542
2021/12/03,554357642
2021/12/04,1118727240
2021/12/05,12561482181
2021/12/06,12099031571
2021/12/07,8916211761
2021/12/08,1204256962
2021/12/09,766350547
2021/12/10,742347334
2021/12/11,105241018
2021/12/12,102345793
2021/12/13,150417548
2021/12/14,68339795
2021/12/15,319006643
2021/12/16,557182904
2021/12/17,1100235336
2021/12/18,1589703958
2021/12/19,2371381315
2021/12/20,222221425
2021/12/21,271493493
2021/12/22,282927129
2021/12/23,433390140
2021/12/24,559547195
2021/12/25,388939628
2021/12/26,1055965100
2021/12/27,800469381
2021/12/28,91643781
2021/12/29,140832525
2021/12/30,166647395
2021/12/31,203884262
2022/01/01,276579044
2022/01/02,722336744
2022/01/03,526244668
2022/01/04,606498310
2022/01/05,87102577
2022/01/06,31111828
2022/01/07,156016154
2022/01/08,62422310
2022/01/09,912818609
2022/01/10,3057208608
2022/01/11,4947784045
2022/01/12,324020275
2022/01/13,63624294
2022/01/14,1565795502
2022/01/15,1355210891
2022/01/16,79722734
2022/01/17,70305656
2022/01/18,119700254
2022/01/19,339815264
2022/01/20,337292329
2022/01/21,775124905
2022/01/22,454818425
2022/01/23,381204974
2022/01/24,324281820
2022/01/25,437885768
2022/01/26,329941800
2022/01/27,445183550
2022/01/28,65996738
2022/01/29,141730663
2022/01/30,350505280
2022/01/31,349709787
2022/02/01,20787588
2022/02/02,80827438
2022/02/03,510367420
2022/02/04,416914105
2022/02/05,2702746155
2022/02/06,1021820306
2022/02/07,1589831598
2022/02/08,434131564
2022/02/09,172304819
2022/02/10,90657775
2022/02/11,36819068
2022/02/12,560368980
2022/02/13,308564700
2022/02/14,49911620
2022/02/15,239571453
2022/02/16,325072142
2022/02/17,471759064
2022/02/18,1670839875
2022/02/19,1777005126
2022/02/20,2792902856
2022/02/21,6786045928
2022/02/22,8301595442
2022/02/23,329969348
2022/02/24,178768942
2022/02/25,10500022
2022/02/26,245607510
2022/02/27,280621076
2022/02/28,725426407
2022/03/01,355719638
2022/03/02,745106572
2022/03/03,65199344
2022/03/04,37483438
2022/03/05,570810137
2022/03/06,472358070
2022/03/07,418507233
2022/03/08,535488545
2022/03/09,318461788
2022/03/10,530302947
2022/03/11,1790592430
2022/03/12,1947937548
2022/03/13,721506871
2022/03/14,749807617
2022/03/15,2406158914
2022/03/16,3209226114
2022/03/17,1045111564
2022/03/18,1885121053
2022/03/19,2749591142
2022/03/20,3523925054
2022/03/21,73855620
2022/03/22,1252569434
2022/03/23,798198836
2022/03/24,877251278
2022/03/25,26167207
2022/03/26,19395656
2022/03/27,18577563
2022/03/28,496130207
2022/03/29,490150790
2022/03/30,457999781
2022/03/31,344999561
2022/04/01,45052445
2022/04/02,642253804
2022/04/03,780620334
2022/04/04,85304356
2022/04/05,32940940
2022/04/06,127343726
2022/04/07,74610051
2022/04/08,64696904
2022/04/09,78596654
2022/04/10,144966517
2022/04/11,87497006
2022/04/12,204544906
2022/04/13,167945457
2022/04/14,144624730
2022/04/15,257577069
2022/04/16,30201644
2022/04/17,251572402
2022/04/18,208621660
2022/04/19,3403770211
2022/04/20,3231536901
2022/04/21,2436613801
2022/04/22,2413551940
2022/04/23,619461640
2022/04/24,712160773
2022/04/25,237844213
2022/04/26,134745404
2022/04/27,99529964
2022/04/28,88630764
2022/04/29,34686876
2022/04/30,96406595
2022/05/01,161025860
2022/05/02,1918581785
2022/05/03,1217035851
2022/05/04,451676934
2022/05/05,2726435725
2022/05/06,1177144945
2022/05/07,1366032540
2022/05/08,157417968
2022/05/09,161793732
2022/05/10,277451332
2022/05/11,1510452362
2022/05/12,3540583939
2022/05/13,6946180939
2022/05/14,3790072053
2022/05/15,5865904469
2022/05/16,178220099
2022/05/17,209605203
2022/05/18,631498401
2022/05/19,1190932527
2022/05/20,1732428926
2022/05/21,22003585
2022/05/22,62841291
2022/05/23,65524293
2022/05/24,160940664
2022/05/25,94037054
2022/05/26,412573323
2022/05/27,252457254
2022/05/28,256522793
2022/05/29,44128875
2022/05/30,351676986
2022/05/31,1352216216
2022/06/01,1341632191
2022/06/02,576855364
2022/06/03,47937078
2022/06/04,79103246
2022/06/05,120944390
2022/06/06,104723887
2022/06/07,106266650
2022/06/08,45788444
2022/06/09,74213143
2022/06/10,374685869
2022/06/11,378236182
2022/06/12,914058905
2022/06/13,176539518
2022/06/14,88094658
2022/06/15,88465188
2022/06/16,504369444
2022/06/17,834683984
2022/06/18,734207844
2022/06/19,1199001782
2022/06/20,45366369
2022/06/21,59798566
2022/06/22,59181820
2022/06/23,58166803
2022/06/24,158665771
2022/06/25,461412781
2022/06/26,802501481
2022/06/27,926274918
2022/06/28,820500189
2022/06/29,307865618
2022/06/30,74618451
2022/07/01,1769145224
2022/07/02,2475405166
2022/07/03,476002960
2022/07/04,537785760
2022/07/05,79147016
2022/07/06,61300913
2022/07/07,71496972
2022/07/08,145331553
2022/07/09,23656962
2022/07/10,3080538
2022/07/11,243816091
2022/07/12,266728518
2022/07/13,188822095
2022/07/14,369826376
2022/07/15,378599336
2022/07/16,637430598
2022/07/17,205284938
2022/07/18,1122364776
2022/07/19,1588376985
2022/07/20,77504352
2022/07/21,84207214
2022/07/22,189693985
2022/07/23,443497646
2022/07/24,646777284
2022/07/25,2749258427
2022/07/26,61581215683
2022/07/27,55129349114
2022/07/28,67632601455
2022/07/29,311081073
2022/07/30,202473528
2022/07/31,80655574
2022/08/01,6172770148
2022/08/02,6009204812
2022/08/03,3826404259
2022/08/04,16832371521
2022/08/05,15403946456
2022/08/06,17990060504
2022/08/07,85752296
2022/08/08,299177486
2022/08/09,1026328150
2022/08/10,219262611
2022/08/11,311565500
2022/08/12,386687898
2022/08/13,266770784
2022/08/14,249294163
2022/08/15,146282649
2022/08/16,75274804
2022/08/17,107314926
2022/08/18,121144065
2022/08/19,651917212
2022/08/20,923960036
2022/08/21,211025138
2022/08/22,250049137
2022/08/23,193289614
2022/08/24,59089039
2022/08/25,99249614
2022/08/26,160781321
2022/08/27,157915379
2022/08/28,54983121
2022/08/29,62594016
2022/08/30,1083484
2022/08/31,7700050
2022/09/01,283588455
2022/09/02,522989330
2022/09/03,47913123
2022/09/04,1140937889
2022/09/05,944077004
2022/09/06,1373516104
2022/09/07,567682339
2022/09/08,103826011
2022/09/09,230092064
2022/09/10,371247910
2022/09/11,369383958
2022/09/12,28699675
2022/09/13,208640491
2022/09/14,940668022
2022/09/15,56599443951
2022/09/16,98017589442
2022/09/17,10918774571
2022/09/18,113154442054
2022/09/19,110008293065
2022/09/20,74936672
2022/09/21,87619362
2022/09/22,88111463
2022/09/23,49973081
2022/09/24,147987945
2022/09/25,184465280
2022/09/26,151856760
2022/09/27,1738427123
2022/09/28,2143819556
2022/09/29,2233625795
2022/09/30,118606711
2022/10/01,25425964
2022/10/02,11371361
2022/10/03,573638911
2022/10/04,463115267
2022/10/05,775659844
2022/10/06,1260396360
2022/10/07,610726234
2022/10/08,952910579
2022/10/09,1067262973
2022/10/10,70154862
2022/10/11,642741434
2022/10/12,1321551160
2022/10/13,470581006
2022/10/14,311984156
2022/10/15,201764906
2022/10/16,910105238
2022/10/17,874500230
2022/10/18,115448835
2022/10/19,123590961
2022/10/20,1303380033
2022/10/21,659626914
2022/10/22,1658302142
2022/10/23,1143302552
2022/10/24,234876844
2022/10/25,83624669
2022/10/26,349951991
2022/10/27,730054540
2022/10/28,626525950
2022/10/29,1169018046
2022/10/30,78809142
2022/10/31,84257011
2022/11/01,70998380
2022/11/02,436386353
2022/11/03,1117753247
2022/11/04,1639182483
2022/11/05,1799805896
2022/11/06,18371731
2022/11/07,1366617903
2022/11/08,1136347167
2022/11/09,380173628
2022/11/10,257422446
2022/11/11,65517878
2022/11/12,147481496
2022/11/13,94476351
2022/11/14,1141116789
2022/11/15,1112220149
2022/11/16,200841718
2022/11/17,197129281
2022/11/18,491179993
2022/11/19,2422718868
2022/11/20,1149063178
2022/11/21,41369439
2022/11/22,4197551
2022/11/23,361290121
2022/11/24,1477833523
2022/11/25,807410838
2022/11/26,546614988
2022/11/27,1520844815
2022/11/28,3808707638
2022/11/29,3627544191
2022/11/30,1507700264
