Date,difficulty7wma
2016/05/24,40347078061820
2016/05/25,40614733712846
2016/05/26,41004754484191
2016/05/27,41255873925956
2016/05/28,41686841360254
2016/05/29,42273335513456
2016/05/30,42676178897531
2016/05/31,43018153393481
2016/06/01,42875069983958
2016/06/02,42922482733363
2016/06/03,43458119666416
2016/06/04,43879536316412
2016/06/05,44189348357540
2016/06/06,44553345146713
2016/06/07,45082347008005
2016/06/08,45428523108823
2016/06/09,46213991054159
2016/06/10,46487873407738
2016/06/11,46683723247005
2016/06/12,46952308667564
2016/06/13,47576675482158
2016/06/14,48186412915417
2016/06/15,48696930940014
2016/06/16,49056547187968
2016/06/17,49034039584855
2016/06/18,48285053606610
2016/06/19,48515165724194
2016/06/20,49104145331359
2016/06/21,49327788986828
2016/06/22,49789969206633
2016/06/23,50819953686392
2016/06/24,51549042133344
2016/06/25,52283808423207
2016/06/26,52853115108188
2016/06/27,53616834275757
2016/06/28,54364616013821
2016/06/29,54680248322239
2016/06/30,54870501017788
2016/07/01,55068523287991
2016/07/02,55519186358220
2016/07/03,56140942798886
2016/07/04,56546334999071
2016/07/05,57122749052404
2016/07/06,57264762762458
2016/07/07,57492973036738
2016/07/08,57665124478913
2016/07/09,57377473492675
2016/07/10,57614166694414
2016/07/11,58024613331184
2016/07/12,58488613555392
2016/07/13,58934284997239
2016/07/14,59276077398849
2016/07/15,59261025576714
2016/07/16,59185356644970
2016/07/17,59286311020740
2016/07/18,59386874487191
2016/07/19,59623998044357
2016/07/20,59471718840752
2016/07/21,59560745139447
2016/07/22,59610577177314
2016/07/23,59929127167815
2016/07/24,60197775682105
2016/07/25,59702286937195
2016/07/26,59129549427620
2016/07/27,57136230400938
2016/07/28,56487372847620
2016/07/29,55848675491921
2016/07/30,55252216130102
2016/07/31,54825095094898
2016/08/01,54617581162177
2016/08/02,53627198434055
2016/08/03,52334670596366
2016/08/04,51754750597167
2016/08/05,51892815797518
2016/08/06,52021474763731
2016/08/07,52353264659575
2016/08/08,53025472561242
2016/08/09,54170684137881
2016/08/10,55629347292166
2016/08/11,57037724946831
2016/08/12,58101589848757
2016/08/13,58836002721837
2016/08/14,59388436090285
2016/08/15,59618710351594
2016/08/16,60194359712479
2016/08/17,60572024973697
2016/08/18,60768539339536
2016/08/19,61266905163315
2016/08/20,61925587262904
2016/08/21,62363464174632
2016/08/22,63022664783199
2016/08/23,63833781109477
2016/08/24,64428883171830
2016/08/25,65341370503436
2016/08/26,66705614187719
2016/08/27,67545588797738
2016/08/28,68131043226078
2016/08/29,68350621405442
2016/08/30,68455938648563
2016/08/31,68683098777948
2016/09/01,69167184768204
2016/09/02,69418491037791
2016/09/03,69261374480934
2016/09/04,68462789694730
2016/09/05,68216207736757
2016/09/06,68111166141366
2016/09/07,68120049602355
2016/09/08,68115666239288
2016/09/09,68131836601949
2016/09/10,68579857998305
2016/09/11,69346411814956
2016/09/12,69935395443151
2016/09/13,70504275492473
2016/09/14,71171288282825
2016/09/15,71840058075809
2016/09/16,72225799030265
2016/09/17,73149044145437
2016/09/18,73069873028926
2016/09/19,70622445244374
2016/09/20,71436611904896
2016/09/21,72932794466449
2016/09/22,72585286680898
2016/09/23,72638414668928
2016/09/24,73075964086856
2016/09/25,73870967483099
2016/09/26,74543942953352
2016/09/27,73788618858359
2016/09/28,75613043106214
2016/09/29,77897384201495
2016/09/30,79642406686996
2016/10/01,79252172267598
2016/10/02,78712391352823
2016/10/03,79542309565589
2016/10/04,81391969797075
2016/10/05,81277843089199
2016/10/06,81939664693980
2016/10/07,79119164808237
2016/10/08,78353589159772
2016/10/09,79776242729673
2016/10/10,81248437962940
2016/10/11,83361674407942
2016/10/12,83979209891034
2016/10/13,83987176795633
2016/10/14,86501523529840
2016/10/15,89093015099673
2016/10/16,90925600424916
2016/10/17,91640654431722
2016/10/18,92344580684417
2016/10/19,92789198544565
2016/10/20,93057536295181
2016/10/21,95279141664615
2016/10/22,97547199444673
2016/10/23,99154166221724
2016/10/24,1.0034264171005E+14
2016/10/25,1.0193502397313E+14
2016/10/26,1.031369100106E+14
2016/10/27,1.0386382775272E+14
2016/10/28,1.0343720308008E+14
2016/10/29,98850855238541
2016/10/30,92767806689139
2016/10/31,88935888550023
2016/11/01,83740842816530
2016/11/02,77506357197106
2016/11/03,71901663602481
2016/11/04,66749023739288
2016/11/05,62149766124317
2016/11/06,58354929711185
2016/11/07,57181149521221
2016/11/08,58997429674169
2016/11/09,61340156173140
2016/11/10,62055570275884
2016/11/11,62247218136801
2016/11/12,62287406083003
2016/11/13,63107676967957
2016/11/14,64328107145395
2016/11/15,65583924751873
2016/11/16,66339325132995
2016/11/17,66761503165275
2016/11/18,67017782114841
2016/11/19,68442654654199
2016/11/20,71053948190296
2016/11/21,74705103384812
2016/11/22,76929717394531
2016/11/23,77372632566080
2016/11/24,75672961782261
2016/11/25,73385670509936
2016/11/26,71872156147773
2016/11/27,69590095645029
2016/11/28,68296920258352
2016/11/29,67943937224142
2016/11/30,68090433312689
2016/12/01,68718541232796
2016/12/02,69506980943618
2016/12/03,70853750576113
2016/12/04,72368355438172
2016/12/05,73002680417246
2016/12/06,72826081687764
2016/12/07,73179943605565
2016/12/08,74059711841640
2016/12/09,75450848324666
2016/12/10,76981954243642
2016/12/11,78760753160371
2016/12/12,79765110930039
2016/12/13,80846144071118
2016/12/14,81397135067728
2016/12/15,81875050850590
2016/12/16,82533934496860
2016/12/17,83118336352045
2016/12/18,84382459016738
2016/12/19,85759840667865
2016/12/20,87252301972942
2016/12/21,88349612546238
2016/12/22,88755826416176
2016/12/23,87350682420657
2016/12/24,84706527153636
2016/12/25,82789433644528
2016/12/26,82138793255576
2016/12/27,81320479333541
2016/12/28,80477427878537
2016/12/29,79767903319287
2016/12/30,79542012664825
2016/12/31,79948476599861
2017/01/01,79912478069337
2017/01/02,80009393180011
2017/01/03,80164060020216
2017/01/04,82026453066472
2017/01/05,84303389000373
2017/01/06,86601335287585
2017/01/07,88842868860314
2017/01/08,90914581310108
2017/01/09,93175600652928
2017/01/10,95171886514619
2017/01/11,96612517794816
2017/01/12,97852588797863
2017/01/13,99084690019055
2017/01/14,1.0026722364028E+14
2017/01/15,1.0140675237225E+14
2017/01/16,1.023441470281E+14
2017/01/17,1.0296112692511E+14
2017/01/18,1.0295509803101E+14
2017/01/19,1.0412621868404E+14
2017/01/20,1.0495825697799E+14
2017/01/21,1.0596909374598E+14
2017/01/22,1.0688451198475E+14
2017/01/23,1.0818993925591E+14
2017/01/24,1.0894009613668E+14
2017/01/25,1.0950770041523E+14
2017/01/26,1.1019887056004E+14
2017/01/27,1.1099361303975E+14
2017/01/28,1.1130206410372E+14
2017/01/29,1.1126482058907E+14
2017/01/30,1.1123294709342E+14
2017/01/31,1.1164903367837E+14
2017/02/01,1.1166822856087E+14
2017/02/02,1.1221585016431E+14
2017/02/03,1.1229149937922E+14
2017/02/04,1.1246689978817E+14
2017/02/05,1.1397855162868E+14
2017/02/06,1.1549062967482E+14
2017/02/07,1.1675107016448E+14
2017/02/08,1.1798130915287E+14
2017/02/09,1.1911945527569E+14
2017/02/10,1.2082669805886E+14
2017/02/11,1.2217888410875E+14
2017/02/12,1.2353282746305E+14
2017/02/13,1.2485619611273E+14
2017/02/14,1.2649690993413E+14
2017/02/15,1.2766393499693E+14
2017/02/16,1.2859766071952E+14
2017/02/17,1.3003521086799E+14
2017/02/18,1.3159056484563E+14
2017/02/19,1.3332963130268E+14
2017/02/20,1.3465163776382E+14
2017/02/21,1.36421172673E+14
2017/02/22,1.37895065368E+14
2017/02/23,1.387891667593E+14
2017/02/24,1.3945232299248E+14
2017/02/25,1.4053607970049E+14
2017/02/26,1.4245775932043E+14
2017/02/27,1.4485570858087E+14
2017/02/28,1.4770727518656E+14
2017/03/01,1.4956815969946E+14
2017/03/02,1.5103275433645E+14
2017/03/03,1.5390076155997E+14
2017/03/04,1.5567489461191E+14
2017/03/05,158200872971425
2017/03/06,1.6073756029384E+14
2017/03/07,1.626090541789E+14
2017/03/08,1.652272438858E+14
2017/03/09,168041052503966
2017/03/10,1.6986288151946E+14
2017/03/11,1.7178138372233E+14
2017/03/12,1.7376069997363E+14
2017/03/13,1.7587000932931E+14
2017/03/14,1.7738654463208E+14
2017/03/15,1.794779621536E+14
2017/03/16,1.8151491637786E+14
2017/03/17,1.8486361748797E+14
2017/03/18,1.8870047984352E+14
2017/03/19,1.9005219552798E+14
2017/03/20,1.9307061090465E+14
2017/03/21,1.954598690403E+14
2017/03/22,1.9764286219271E+14
2017/03/23,2.0151255776621E+14
2017/03/24,2.0451857388578E+14
2017/03/25,2.0692624260369E+14
2017/03/26,2.1134058747812E+14
2017/03/27,2.1729308028064E+14
2017/03/28,2.215666955999E+14
2017/03/29,2.2562964554132E+14
2017/03/30,2.2957367576394E+14
2017/03/31,2.3337453012118E+14
2017/04/01,2.3586209448891E+14
2017/04/02,2.3810250423637E+14
2017/04/03,2.3553290515822E+14
2017/04/04,2.3687589891498E+14
2017/04/05,2.392474489882E+14
2017/04/06,2.4172898190059E+14
2017/04/07,2.4403373547015E+14
2017/04/08,2.4672904258428E+14
2017/04/09,2.4911704961622E+14
2017/04/10,2.5180686089118E+14
2017/04/11,2.5468413911345E+14
2017/04/12,2.5680737567637E+14
2017/04/13,2.5687297617611E+14
2017/04/14,2.6090995288322E+14
2017/04/15,2.6436667890039E+14
2017/04/16,2.6715820281852E+14
2017/04/17,2.6999435128265E+14
2017/04/18,2.7393394467642E+14
2017/04/19,2.7860115878955E+14
2017/04/20,2.8108048584669E+14
2017/04/21,2.8423089517596E+14
2017/04/22,2.8826598099237E+14
2017/04/23,2.9175340135779E+14
2017/04/24,293506967067913
2017/04/25,2.9533183141459E+14
2017/04/26,2.9925637229376E+14
2017/04/27,3.0365142523716E+14
2017/04/28,3.1071918232085E+14
2017/04/29,3.1980152792744E+14
2017/04/30,3.2490023981595E+14
2017/05/01,329677260097796
2017/05/02,3.3274809662996E+14
2017/05/03,3.3557120890609E+14
2017/05/04,3.3653862526746E+14
2017/05/05,3.4003637077216E+14
2017/05/06,3.4264644738255E+14
2017/05/07,3.4608385866106E+14
2017/05/08,3.4882971537437E+14
2017/05/09,3.5388034652983E+14
2017/05/10,3.5737358989622E+14
2017/05/11,361398346269901
2017/05/12,3.667474309986E+14
2017/05/13,3.7085440890904E+14
2017/05/14,3.8048929022504E+14
2017/05/15,3.9061341698691E+14
2017/05/16,3.9934481937698E+14
2017/05/17,4.0399266527295E+14
2017/05/18,408639977991672
2017/05/19,4.15973916839E+14
2017/05/20,4.2345252226858E+14
2017/05/21,4.3164777806574E+14
2017/05/22,4.4112446163491E+14
2017/05/23,4.4525275513991E+14
2017/05/24,4.5081643575538E+14
2017/05/25,4.5424653397996E+14
2017/05/26,4.5583921746996E+14
2017/05/27,4.6072427667707E+14
2017/05/28,4.6338833937532E+14
2017/05/29,4.7004889474393E+14
2017/05/30,4.8220637278845E+14
2017/05/31,4.9368709997347E+14
2017/06/01,5.1331768269603E+14
2017/06/02,5.3263550876601E+14
2017/06/03,5.4805155654922E+14
2017/06/04,5.6528943568739E+14
2017/06/05,578432451020006
2017/06/06,5.9143760979618E+14
2017/06/07,6.0516353290124E+14
2017/06/08,6.1689068531893E+14
2017/06/09,625606453429683
2017/06/10,6.3754478528065E+14
2017/06/11,6.515504845333E+14
2017/06/12,6.6088260575427E+14
2017/06/13,6.7204779848678E+14
2017/06/14,6.8501602145894E+14
2017/06/15,698868927055058
2017/06/16,711811987701312
2017/06/17,7.2738707747732E+14
2017/06/18,7.4151415174442E+14
2017/06/19,7.5391759383859E+14
2017/06/20,780710214164377
2017/06/21,808834983013432
2017/06/22,8.3073313331484E+14
2017/06/23,849760672383553
2017/06/24,8.6541768032736E+14
2017/06/25,8.8052699034494E+14
2017/06/26,8.9562441121626E+14
2017/06/27,9.0704878146016E+14
2017/06/28,9.2042817248814E+14
2017/06/29,9.3427404026411E+14
2017/06/30,9.4720883642243E+14
2017/07/01,9.6206919350782E+14
2017/07/02,975609796591391
2017/07/03,9.8834957826147E+14
2017/07/04,1.0014857859735E+15
2017/07/05,1.0100869419095E+15
2017/07/06,1.0196499105368E+15
2017/07/07,1.0267956448159E+15
2017/07/08,1.0360221024948E+15
2017/07/09,1.0467730609961E+15
2017/07/10,1.086970191125E+15
2017/07/11,1.1243988020769E+15
2017/07/12,1148089604873596
2017/07/13,1.1714554126389E+15
2017/07/14,1182376577054722
2017/07/15,1.1944890056396E+15
2017/07/16,1.2101327409513E+15
2017/07/17,1.2097875673706E+15
2017/07/18,1211587525020285
2017/07/19,1.2184237916672E+15
2017/07/20,1232899165776607
2017/07/21,1.2534957700962E+15
2017/07/22,1.2630426554309E+15
2017/07/23,1279270279113025
2017/07/24,1.2898235692042E+15
2017/07/25,1.3033443013083E+15
2017/07/26,1.3135457171485E+15
2017/07/27,1.3178321658338E+15
2017/07/28,1.3229839318744E+15
2017/07/29,1.3271098435625E+15
2017/07/30,1.3362408828682E+15
2017/07/31,1.360431742284E+15
2017/08/01,1.4252371830887E+15
2017/08/02,1.4800501716132E+15
2017/08/03,1.5123770435388E+15
2017/08/04,1.5450394266993E+15
2017/08/05,1.5672320697874E+15
2017/08/06,1.5836815300658E+15
2017/08/07,1.596853054807E+15
2017/08/08,1.6071890509408E+15
2017/08/09,1.6227401737696E+15
2017/08/10,1.6335317567793E+15
2017/08/11,1.6384634072043E+15
2017/08/12,1.6547216980986E+15
2017/08/13,1.6667453418355E+15
2017/08/14,1.6849871367823E+15
2017/08/15,1.7007134797075E+15
2017/08/16,1.7077320773718E+15
2017/08/17,1.7191101532753E+15
2017/08/18,1.7290897740735E+15
2017/08/19,1.7479108862226E+15
2017/08/20,1762226655467050
2017/08/21,1.7710323232534E+15
2017/08/22,1782657278477244
2017/08/23,1801445337713778
2017/08/24,1.8118904470469E+15
2017/08/25,1900750755738104
2017/08/26,1.9863291253904E+15
2017/08/27,2.05250514142E+15
2017/08/28,2.093126766572E+15
2017/08/29,2.1390175553193E+15
2017/08/30,2.177396821286E+15
2017/08/31,2198012306262228
2017/09/01,2.209301863928E+15
2017/09/02,2217196513521348
2017/09/03,2.2287322220656E+15
2017/09/04,2236180733280850
2017/09/05,2.2364459147208E+15
2017/09/06,2.2361384025E+15
2017/09/07,2.2410895184228E+15
2017/09/08,2269005617176613
2017/09/09,2285279439718132
2017/09/10,2.2904566110058E+15
2017/09/11,2.2999317533379E+15
2017/09/12,2.3225862192232E+15
2017/09/13,2.3273009590033E+15
2017/09/14,2.328205945864E+15
2017/09/15,2.337707919855E+15
2017/09/16,2.3426815648183E+15
2017/09/17,2.3568211304989E+15
2017/09/18,2.3575470537737E+15
2017/09/19,2364163860349989
2017/09/20,2.3706303704931E+15
2017/09/21,2.3811743116891E+15
2017/09/22,2521952773522923
2017/09/23,2.6479390386627E+15
2017/09/24,2.7483175242349E+15
2017/09/25,2.8205864672069E+15
2017/09/26,2.8665017388094E+15
2017/09/27,2.9015650254035E+15
2017/09/28,2912525266233441
2017/09/29,2882685700606225
2017/09/30,2850408071042883
2017/10/01,2.8477442842467E+15
2017/10/02,2.8468167441912E+15
2017/10/03,2.8421332333798E+15
2017/10/04,2853556572752487
2017/10/05,2883781257860617
2017/10/06,2.8973433290704E+15
2017/10/07,2893234249066641
2017/10/08,2.9006622801316E+15
2017/10/09,2.9101677632634E+15
2017/10/10,2.9128132118933E+15
2017/10/11,2.9337676080067E+15
2017/10/12,2.929699085248E+15
2017/10/13,2.9574880413866E+15
2017/10/14,2.9527902811827E+15
2017/10/15,2.9570528643831E+15
2017/10/16,2.6995960614476E+15
2017/10/17,2355279488889507
2017/10/18,2.0593681147354E+15
2017/10/19,1.8319818035366E+15
2017/10/20,1.6533679904468E+15
2017/10/21,1.5370102676627E+15
2017/10/22,1474570249354346
2017/10/23,1.4590648083673E+15
2017/10/24,1.470495433532E+15
2017/10/25,1.4763855030378E+15
2017/10/26,1.4679214816773E+15
2017/10/27,1.1010347310372E+15
2017/10/28,7.8586399415519E+14
2017/10/29,5.2322665408415E+14
2017/10/30,3.1344226471482E+14
2017/10/31,155651436664225
2017/11/01,4.2793789063863E+14
2017/11/02,6.8364489934498E+14
2017/11/03,9.3318793710957E+14
2017/11/04,1.1284448660291E+15
2017/11/05,1.2820929821782E+15
2017/11/06,1.3828972802473E+15
2017/11/07,1.4270968169683E+15
2017/11/08,1.4314407073342E+15
2017/11/09,1.4291529792837E+15
2017/11/10,1.4299267667896E+15
2017/11/11,1.4323807143076E+15
2017/11/12,1.4460699957849E+15
2017/11/13,1.4504141792452E+15
2017/11/14,1451931806369020
2017/11/15,1.446045747383E+15
2017/11/16,1.4344311803804E+15
2017/11/17,1.4251745778774E+15
2017/11/18,1.4134905390894E+15
2017/11/19,1.4066656357474E+15
2017/11/20,1.4246013157014E+15
2017/11/21,1.4369407211727E+15
2017/11/22,1.4463154259582E+15
2017/11/23,1.4683271389625E+15
2017/11/24,1.4936054726289E+15
2017/11/25,1.5168439685185E+15
2017/11/26,1.531754474295E+15
2017/11/27,1.5372262754002E+15
2017/11/28,1.5336935358666E+15
2017/11/29,1.5320387519845E+15
2017/11/30,1.5338063363946E+15
2017/12/01,1.5357729710642E+15
2017/12/02,1.5436614004378E+15
2017/12/03,1536120760044190
2017/12/04,1.5354120622717E+15
2017/12/05,1.5215918784332E+15
2017/12/06,1.5066022320492E+15
2017/12/07,1496548871150366
2017/12/08,1.5067535750397E+15
2017/12/09,1.5168240337981E+15
2017/12/10,1.5265610454477E+15
2017/12/11,1.5414524154996E+15
2017/12/12,1.549878632763E+15
2017/12/13,1569610812066030
2017/12/14,1591330265680520
2017/12/15,1.626059778413E+15
2017/12/16,1660967245244160
2017/12/17,1.6927809573838E+15
2017/12/18,1724529492100238
2017/12/19,1.7370259974531E+15
2017/12/20,1.7380077702267E+15
2017/12/21,1.7416439997781E+15
2017/12/22,1.737765823852E+15
2017/12/23,1.7501858956412E+15
2017/12/24,1.768320058319E+15
2017/12/25,1.7916733945122E+15
2017/12/26,1815695902276520
2017/12/27,1834645857183326
2017/12/28,1.8614151132636E+15
2017/12/29,1.8704702533121E+15
2017/12/30,1.8753781672904E+15
2017/12/31,1888577716521692
2018/01/01,1902193559044236
2018/01/02,1.9103009963192E+15
2018/01/03,1.9112081959744E+15
2018/01/04,1.9084521275342E+15
2018/01/05,1.9158486017815E+15
2018/01/06,1.9125295202243E+15
2018/01/07,1.9212142968311E+15
2018/01/08,1.9425796941684E+15
2018/01/09,1.9623455290193E+15
2018/01/10,1978180370987718
2018/01/11,2.0077671639569E+15
2018/01/12,2036995131749902
2018/01/13,2.0705481551505E+15
2018/01/14,2.1025616877743E+15
2018/01/15,2.1318217273974E+15
2018/01/16,2.1576196619953E+15
2018/01/17,2.1904091420928E+15
2018/01/18,2.2188027739579E+15
2018/01/19,2.238374572768E+15
2018/01/20,2275668517347913
2018/01/21,2307245388781111
2018/01/22,2337134820824008
2018/01/23,2.3607072470496E+15
2018/01/24,2392394683067819
2018/01/25,2.4287485730745E+15
2018/01/26,2.4551248565593E+15
2018/01/27,2.4693357565907E+15
2018/01/28,2482968908186003
2018/01/29,2514792731356758
2018/01/30,2540825592883676
2018/01/31,2567452697179189
2018/02/01,2.5979615003695E+15
2018/02/02,2.6341467484063E+15
2018/02/03,2.6763586530079E+15
2018/02/04,2.7069989973953E+15
2018/02/05,2735093806001368
2018/02/06,2756436534497961
2018/02/07,2.7834991720239E+15
2018/02/08,2.7991713630789E+15
2018/02/09,2.823165712835E+15
2018/02/10,2.8305451377853E+15
2018/02/11,2864540135066533
2018/02/12,2889948054898503
2018/02/13,2916688310600875
2018/02/14,2932153995480444
2018/02/15,2.9283624983889E+15
2018/02/16,2.9467805925696E+15
2018/02/17,2.9567516168089E+15
2018/02/18,2.9692748140646E+15
2018/02/19,2.9731865211443E+15
2018/02/20,2.9648909777174E+15
2018/02/21,2.9526173416821E+15
2018/02/22,2.9592617050129E+15
2018/02/23,2.9593599867049E+15
2018/02/24,2962101197962631
2018/02/25,2.9951797113405E+15
2018/02/26,3008472043027017
2018/02/27,3.006909411598E+15
2018/02/28,3022158054934695
2018/03/01,3.0449887998946E+15
2018/03/02,3057013826546551
2018/03/03,3.0935197338494E+15
2018/03/04,3.1096525280623E+15
2018/03/05,3122989344252791
2018/03/06,3.1283833828443E+15
2018/03/07,3147749652278612
2018/03/08,3172959254382147
2018/03/09,3.1728597917976E+15
2018/03/10,3.1726644525195E+15
2018/03/11,3168868302976901
2018/03/12,3.1752829749024E+15
2018/03/13,3.1761332425408E+15
2018/03/14,3164654474178349
2018/03/15,3.1615734732045E+15
2018/03/16,3.1893620287144E+15
2018/03/17,3.2099907919787E+15
2018/03/18,3.2282313389675E+15
2018/03/19,3247727149641728
2018/03/20,3262333438349268
2018/03/21,3.2681591904483E+15
2018/03/22,3.2605413852214E+15
2018/03/23,3.265344291896E+15
2018/03/24,3.2533576374744E+15
2018/03/25,3.2543548813908E+15
2018/03/26,3.2726056688053E+15
2018/03/27,3274492636513793
2018/03/28,3.2725535522864E+15
2018/03/29,3.2520179209986E+15
2018/03/30,3.2400955843127E+15
2018/03/31,3225039829318543
2018/04/01,3.2236794916186E+15
2018/04/02,3.2127754054894E+15
2018/04/03,3.1898228175932E+15
2018/04/04,3183688364125745
2018/04/05,3.1740192597033E+15
2018/04/06,3.1917459078528E+15
2018/04/07,3.2028137035198E+15
2018/04/08,3.2010816807537E+15
2018/04/09,3.1754704798513E+15
2018/04/10,3.1654726242567E+15
2018/04/11,3157966001480029
2018/04/12,3.1477686433495E+15
2018/04/13,3.1268934587665E+15
2018/04/14,3.1236795061666E+15
2018/04/15,3.1254524763445E+15
2018/04/16,3123212015144761
2018/04/17,3124858523775957
2018/04/18,3.1129551527E+15
2018/04/19,3.1085472254607E+15
2018/04/20,3.0982610144535E+15
2018/04/21,3113075339788356
2018/04/22,3.1212289822392E+15
2018/04/23,3.137677683103E+15
2018/04/24,3.139420911313E+15
2018/04/25,3140500293252731
2018/04/26,3.160721732159E+15
2018/04/27,3.1616184927416E+15
2018/04/28,3.1537232603811E+15
2018/04/29,3.1627281274382E+15
2018/04/30,3.1715296945855E+15
2018/05/01,3.1592071156528E+15
2018/05/02,3.1468708732149E+15
2018/05/03,3148491855945807
2018/05/04,3.1613980732E+15
2018/05/05,3182350733964743
2018/05/06,3206702155164796
2018/05/07,3.2421047835453E+15
2018/05/08,3.2767593243758E+15
2018/05/09,3284429204647523
2018/05/10,3289322093708447
2018/05/11,3.2914638453705E+15
2018/05/12,3.311129656931E+15
2018/05/13,3.3338172724928E+15
2018/05/14,3333326614369393
2018/05/15,3318155715553767
2018/05/16,3.3118030970115E+15
2018/05/17,3.3034557411356E+15
2018/05/18,3.2839922806734E+15
2018/05/19,3269660118158707
2018/05/20,3.2739400954235E+15
2018/05/21,3.2898396521741E+15
2018/05/22,3300430347055371
2018/05/23,3.2910778454481E+15
2018/05/24,3275805180842051
2018/05/25,3.2574249017893E+15
2018/05/26,3252779918482629
2018/05/27,3.2385272708373E+15
2018/05/28,3.2319103090142E+15
2018/05/29,3225838215984624
2018/05/30,3213068440793276
2018/05/31,3.2209854188856E+15
2018/06/01,3203572545711309
2018/06/02,3.1986118530535E+15
2018/06/03,3.1978742580831E+15
2018/06/04,3.1867222766756E+15
2018/06/05,3196610670370177
2018/06/06,3188640033667653
2018/06/07,3.1807457591155E+15
2018/06/08,3184764631388367
2018/06/09,3213828893408060
2018/06/10,3.2261480537363E+15
2018/06/11,3232646791125063
2018/06/12,3.2606792685636E+15
2018/06/13,3269263361967359
2018/06/14,3.2758929935474E+15
2018/06/15,3273443540596508
2018/06/16,3277899424147255
2018/06/17,3.2832243344032E+15
2018/06/18,3.3124389916739E+15
2018/06/19,3345405531639221
2018/06/20,3359906893515404
2018/06/21,3.3908167090668E+15
2018/06/22,3.4083871041581E+15
2018/06/23,3411228450629959
2018/06/24,3.4255535636593E+15
2018/06/25,3419634684840345
2018/06/26,3.4052642096062E+15
