Date,difficulty90ema
2016/05/12,24648043383759
2016/05/13,24915441336847
2016/05/14,25177652934762
2016/05/15,25440010006106
2016/05/16,25702353159082
2016/05/17,25938853959387
2016/05/18,26201757399952
2016/05/19,26494408922541
2016/05/20,26792284464536
2016/05/21,27096949109004
2016/05/22,27381828941570
2016/05/23,27666453696328
2016/05/24,27961798956745
2016/05/25,28248700995692
2016/05/26,28549834715392
2016/05/27,28839777572607
2016/05/28,29144479087359
2016/05/29,29462590361081
2016/05/30,29768741069967
2016/05/31,30072420219991
2016/06/01,30334573793711
2016/06/02,30610803924824
2016/06/03,30926875267056
2016/06/04,31236162144473
2016/06/05,31536048062724
2016/06/06,31838070247539
2016/06/07,32153880804669
2016/06/08,32454908043141
2016/06/09,32800026940351
2016/06/10,33109084752027
2016/06/11,33410361691780
2016/06/12,33717118741484
2016/06/13,34056219325609
2016/06/14,34398725909990
2016/06/15,34735760371246
2016/06/16,35064313459714
2016/06/17,35356846983288
2016/06/18,35583833575126
2016/06/19,35888350439935
2016/06/20,36224227477822
2016/06/21,36526961703879
2016/06/22,36845137845375
2016/06/23,37210225975986
2016/06/24,37552679934096
2016/06/25,37901975632183
2016/06/26,38253415626853
2016/06/27,38628204488135
2016/06/28,39006339607174
2016/06/29,39356492270258
2016/06/30,39700279507386
2016/07/01,40042035979058
2016/07/02,40406209923249
2016/07/03,40787362558195
2016/07/04,41153224430962
2016/07/05,41532760864898
2016/07/06,41873894834536
2016/07/07,42221752938294
2016/07/08,42565523045099
2016/07/09,42869519949663
2016/07/10,43212258112295
2016/07/11,43564984910966
2016/07/12,43920404527659
2016/07/13,44270528389479
2016/07/14,44612605794776
2016/07/15,44922493032642
2016/07/16,45222906777840
2016/07/17,45539133686714
2016/07/18,45851977835647
2016/07/19,46171559782097
2016/07/20,46451945584126
2016/07/21,46744488142776
2016/07/22,47026928172254
2016/07/23,47329556763219
2016/07/24,47628070971614
2016/07/25,47856931426154
2016/07/26,48068531882571
2016/07/27,48141464552865
2016/07/28,48307308517252
2016/07/29,48457605576498
2016/07/30,48594341881090
2016/07/31,48723752902754
2016/08/01,48849439314809
2016/08/02,48892240740498
2016/08/03,48886541315144
2016/08/04,48934967051363
2016/08/05,49031013361568
2016/08/06,49118342405606
2016/08/07,49216351952472
2016/08/08,49339293589625
2016/08/09,49502270464552
2016/08/10,49707927538112
2016/08/11,49936753079240
2016/08/12,50158612973529
2016/08/13,50367752704665
2016/08/14,50577239630863
2016/08/15,50773648904237
2016/08/16,51010872315762
2016/08/17,51240586948820
2016/08/18,51457500932919
2016/08/19,51699294435069
2016/08/20,51957489909649
2016/08/21,52202444581109
2016/08/22,52471530808066
2016/08/23,52763543386185
2016/08/24,53043305733684
2016/08/25,53357474025245
2016/08/26,53724005863458
2016/08/27,54060177608849
2016/08/28,54384082052656
2016/08/29,54686583156629
2016/08/30,54984014246264
2016/08/31,55293348562934
2016/09/01,55629667430137
2016/09/02,55948359389246
2016/09/03,56224441602833
2016/09/04,56436462886787
2016/09/05,56683163952291
2016/09/06,56935358586955
2016/09/07,57191832220773
2016/09/08,57440077900935
2016/09/09,57678053371384
2016/09/10,57942916788105
2016/09/11,58233789946037
2016/09/12,58519319801202
2016/09/13,58807996996382
2016/09/14,59109933496851
2016/09/15,59417762742728
2016/09/16,59708479088500
2016/09/17,60053802959384
2016/09/18,60321282104361
2016/09/19,60377969782655
2016/09/20,60694007551451
2016/09/21,61072801166176
2016/09/22,61298088106589
2016/09/23,61548015504924
2016/09/24,61826321981766
2016/09/25,62126138069415
2016/09/26,62418821834844
2016/09/27,62618888657556
2016/09/28,63031189891088
2016/09/29,63485692194809
2016/09/30,63921686650980
2016/10/01,64193833385611
2016/10/02,64453424622165
2016/10/03,64829410576440
2016/10/04,65305988087982
2016/10/05,65646520852901
2016/10/06,66045968712038
2016/10/07,66130845823874
2016/10/08,66352389109057
2016/10/09,66761142181809
2016/10/10,67193353070372
2016/10/11,67687697804392
2016/10/12,68049647910610
2016/10/13,68360592138662
2016/10/14,68879945275588
2016/10/15,69464001288517
2016/10/16,70028922801054
2016/10/17,70515263304755
2016/10/18,71007929451995
2016/10/19,71477161490958
2016/10/20,71946334164922
2016/10/21,72610276673983
2016/10/22,73295624609708
2016/10/23,73933974524245
2016/10/24,74544024313589
2016/10/25,75206108217179
2016/10/26,75856163195434
2016/10/27,76489188740048
2016/10/28,77044047694061
2016/10/29,77219701911537
2016/10/30,77201024912364
2016/10/31,77299119477431
2016/11/01,77212343879501
2016/11/02,76937766398443
2016/11/03,76598798580888
2016/11/04,76171561326684
2016/11/05,75662407576708
2016/11/06,75134593296167
2016/11/07,74771178493099
2016/11/08,74606195355201
2016/11/09,74472009691718
2016/11/10,74209586137263
2016/11/11,73910077864987
2016/11/12,73614582580241
2016/11/13,73417582636106
2016/11/14,73300920799062
2016/11/15,73219793436637
2016/11/16,73103819572854
2016/11/17,72959349088181
2016/11/18,72816023952433
2016/11/19,72796968807667
2016/11/20,72918689632692
2016/11/21,73172116146523
2016/11/22,73345866014169
2016/11/23,73395170961167
2016/11/24,73279040169041
2016/11/25,73118766046509
2016/11/26,73028621231746
2016/11/27,72863687983314
2016/11/28,72749091337929
2016/11/29,72666920146212
2016/11/30,72592576837602
2016/12/01,72542411214850
2016/12/02,72514346912607
2016/12/03,72552557667795
2016/12/04,72621122176327
2016/12/05,72642654647480
2016/12/06,72611109309709
2016/12/07,72633789262841
2016/12/08,72715889513657
2016/12/09,72860165333803
2016/12/10,73038739952483
2016/12/11,73256302815484
2016/12/12,73423813293099
2016/12/13,73617231202391
2016/12/14,73794391281156
2016/12/15,73986461065015
2016/12/16,74209572693333
2016/12/17,74436484413565
2016/12/18,74729306796606
2016/12/19,75040790239496
2016/12/20,75380737167822
2016/12/21,75704483776916
2016/12/22,75986837165091
2016/12/23,76122639540840
2016/12/24,76140341046498
2016/12/25,76197690341061
2016/12/26,76336826365324
2016/12/27,76438153174205
2016/12/28,76505058890797
2016/12/29,76548861211666
2016/12/30,76602652966254
2016/12/31,76700902890411
2017/01/01,76771109699850
2017/01/02,76855055011827
2017/01/03,76936148434299
2017/01/04,77164325967845
2017/01/05,77448534336715
2017/01/06,77764757065308
2017/01/07,78109385342838
2017/01/08,78470355629136
2017/01/09,78885994743222
2017/01/10,79321945639584
2017/01/11,79756536944853
2017/01/12,80200923530881
2017/01/13,80665864151017
2017/01/14,81146115842171
2017/01/15,81640515331343
2017/01/16,82134874659367
2017/01/17,82611399767274
2017/01/18,83038678673094
2017/01/19,83569335836155
2017/01/20,84081150131988
2017/01/21,84614706411341
2017/01/22,85146485711012
2017/01/23,85717094429068
2017/01/24,86248247843101
2017/01/25,86770730176877
2017/01/26,87317611480722
2017/01/27,87875613996999
2017/01/28,88396968671581
2017/01/29,88886644727401
2017/01/30,89371891247291
2017/01/31,89885402557189
2017/02/01,90361691054661
2017/02/02,90878787287975
2017/02/03,91350046283164
2017/02/04,91818506427692
2017/02/05,92397495772347
2017/02/06,92987299248064
2017/02/07,93567977815221
2017/02/08,94154185820998
2017/02/09,94746679090855
2017/02/10,95398859373364
2017/02/11,96043482230024
2017/02/12,96711970270416
2017/02/13,97389129137955
2017/02/14,98105329442107
2017/02/15,98797326862596
2017/02/16,99482964491961
2017/02/17,1.0022570990757E+14
2017/02/18,1.0099029610266E+14
2017/02/19,1.0178652131969E+14
2017/02/20,1.025623622322E+14
2017/02/21,1.0339052494769E+14
2017/02/22,1.0420673288078E+14
2017/02/23,1.0498836989328E+14
2017/02/24,1.0576322340323E+14
2017/02/25,1.0657989531952E+14
2017/02/26,1.0747710900011E+14
2017/02/27,1.0842845024264E+14
2017/02/28,1.0944169964739E+14
2017/03/01,1.1039044571757E+14
2017/03/02,1.113214345536E+14
2017/03/03,1.1239609011294E+14
2017/03/04,1.1341367500412E+14
2017/03/05,1.1452451886372E+14
2017/03/06,1.15663864754E+14
2017/03/07,1.1676867621369E+14
2017/03/08,1.1795064714216E+14
2017/03/09,1.1918016042741E+14
2017/03/10,1.2036182769066E+14
2017/03/11,1.2156598455141E+14
2017/03/12,1.2280068601977E+14
2017/03/13,1.240629690498E+14
2017/03/14,1.2528894486577E+14
2017/03/15,1.2658219526234E+14
2017/03/16,1.2788488289392E+14
2017/03/17,1.2931181253574E+14
2017/03/18,1.3081266421232E+14
2017/03/19,1.321325411022E+14
2017/03/20,1.3361113263728E+14
2017/03/21,1.3506211773144E+14
2017/03/22,1.3652520257616E+14
2017/03/23,1.3815936030671E+14
2017/03/24,1.3976024572326E+14
2017/03/25,1.413304546563E+14
2017/03/26,1.4308527790082E+14
2017/03/27,1.4503191348084E+14
2017/03/28,1.4688942416997E+14
2017/03/29,1.4878152352475E+14
2017/03/30,1.5072000598483E+14
2017/03/31,1.5268525389135E+14
2017/04/01,1.5458334413356E+14
2017/04/02,1.5650541128841E+14
2017/04/03,1.5802787960556E+14
2017/04/04,1.5984239138923E+14
2017/04/05,1.6174210728688E+14
2017/04/06,1.6365149674225E+14
2017/04/07,1.6553991698022E+14
2017/04/08,1.6745079369989E+14
2017/04/09,1.6933484438651E+14
2017/04/10,1.7123898883847E+14
2017/04/11,1.7321257052934E+14
2017/04/12,1.7514069084411E+14
2017/04/13,176891580164054
2017/04/14,1.789725452641E+14
2017/04/15,1.8102584034727E+14
2017/04/16,1.8303804889816E+14
2017/04/17,1.8507088619915E+14
2017/04/18,1.8721746078762E+14
2017/04/19,1.8944896608951E+14
2017/04/20,1.9152639771005E+14
2017/04/21,1.9370874057768E+14
2017/04/22,1.9598132535282E+14
2017/04/23,1.982334113846E+14
2017/04/24,2.0036479844564E+14
2017/04/25,2.0251739752854E+14
2017/04/26,2.0485615289424E+14
2017/04/27,2.0724822965676E+14
2017/04/28,2.0991601982384E+14
2017/04/29,2.1282099564725E+14
2017/04/30,2.1545314414593E+14
2017/05/01,2.1810632909065E+14
2017/05/02,2.2067981575236E+14
2017/05/03,2.2329079450098E+14
2017/05/04,2.2577716491458E+14
2017/05/05,2.2850268642974E+14
2017/05/06,2.3115669250360E+14
2017/05/07,2.3384760555139E+14
2017/05/08,2.3648454548985E+14
2017/05/09,2.3932158093358E+14
2017/05/10,2.4205470297004E+14
2017/05/11,2.4485046172464E+14
2017/05/12,2.4780431140747E+14
2017/05/13,2.5067654818527E+14
2017/05/14,2.5406340587333E+14
2017/05/15,2.5757954521126E+14
2017/05/16,2.6108504126888E+14
2017/05/17,2.6431622619122E+14
2017/05/18,2.6761583214409E+14
2017/05/19,2.7122097926078E+14
2017/05/20,2.7492412963694E+14
2017/05/21,278801117985605
2017/05/22,2.8285170000988E+14
2017/05/23,2.8649708849688E+14
2017/05/24,2.9028787849099E+14
2017/05/25,2.9396751696577E+14
2017/05/26,2.9754058730916E+14
2017/05/27,3.0140272270534E+14
2017/05/28,3.050900718423E+14
2017/05/29,3.0910376433796E+14
2017/05/30,3.1358975971513E+14
2017/05/31,3.1812017796868E+14
2017/06/01,3.2345822191860E+14
2017/06/02,328975751754485
2017/06/03,3.3439937613033E+14
2017/06/04,3.4018572835651E+14
2017/06/05,3.4588837773133E+14
2017/06/06,3.5180504489363E+14
2017/06/07,357974914287301
2017/06/08,364187658553974
2017/06/09,3.7024921170689E+14
2017/06/10,3.7666644275688E+14
2017/06/11,3.8339591315859E+14
2017/06/12,3.8983405692266E+14
2017/06/13,3.9653259056268E+14
2017/06/14,4.0349208406191E+14
2017/06/15,4.1062963125485E+14
2017/06/16,4.1780534866434E+14
2017/06/17,4.2535972616848E+14
2017/06/18,4.3293253765642E+14
2017/06/19,4.4046074607239E+14
2017/06/20,4.4939973658485E+14
2017/06/21,4.5873839649106E+14
2017/06/22,4.6783028490234E+14
2017/06/23,4.7692263957569E+14
2017/06/24,4.8597225106204E+14
2017/06/25,4.9517403716303E+14
2017/06/26,5.0459555786680E+14
2017/06/27,5.1395300053638E+14
2017/06/28,5.235377991501E+14
2017/06/29,5.331907934743E+14
2017/06/30,5.428351496702E+14
2017/07/01,5.5272089296322E+14
2017/07/02,5.6259973890050E+14
2017/07/03,5.7249736017001E+14
2017/07/04,5.8249201395998E+14
2017/07/05,5.9217254179083E+14
2017/07/06,6.0195373446734E+14
2017/07/07,6.1154125950552E+14
2017/07/08,6.2130876791336E+14
2017/07/09,6.3119445492947E+14
2017/07/10,6.4366787237101E+14
2017/07/11,656207101375517
2017/07/12,6.678499895734E+14
2017/07/13,6.7972020086657E+14
2017/07/14,6.9077153084734E+14
2017/07/15,702137980696735
2017/07/16,7.1404224387844E+14
2017/07/17,7.2482140544964E+14
2017/07/18,7.3557032742996E+14
2017/07/19,7.465248028217E+14
2017/07/20,7.5806092381652E+14
2017/07/21,770080923315569
2017/07/22,781249692227363
2017/07/23,7.9298108029506E+14
2017/07/24,8.0417948511887E+14
2017/07/25,8.1570038271192E+14
2017/07/26,8.2703570991724E+14
2017/07/27,8.3790790507242E+14
2017/07/28,8.4877515768836E+14
2017/07/29,8.5939940342169E+14
2017/07/30,870399449101384
2017/07/31,8.8262256629085E+14
2017/08/01,8.9853701547406E+14
2017/08/02,9.1409717853607E+14
2017/08/03,9.2820219013195E+14
2017/08/04,9.4276187629636E+14
2017/08/05,9.5689214169573E+14
2017/08/06,9.7100290831000E+14
2017/08/07,9.8526586638254E+14
2017/08/08,9.9957334788325E+14
2017/08/09,1.0141175560637E+15
2017/08/10,1.0280957793559E+15
2017/08/11,1.0415475531482E+15
2017/08/12,1.05585479662E+15
2017/08/13,1069810760199832
2017/08/14,1.0842952500142E+15
2017/08/15,1.0985821368798E+15
2017/08/16,1112097492355655
2017/08/17,1.1258629385484E+15
2017/08/18,1.1394801389388E+15
2017/08/19,1.1539059277891E+15
2017/08/20,1.1679430079338E+15
2017/08/21,1.1815066172245E+15
2017/08/22,1.1951965278249E+15
2017/08/23,1.2094352185989E+15
2017/08/24,1.2230342004696E+15
2017/08/25,1.2435097798553E+15
2017/08/26,1.2645316831261E+15
2017/08/27,1.2846547908639E+15
2017/08/28,1.3033058587652E+15
2017/08/29,1.3231034580796E+15
2017/08/30,1.3430605338303E+15
2017/08/31,1.3622358452127E+15
2017/09/01,1381386023671003
2017/09/02,1.4000645764693E+15
2017/09/03,1.4187508328104E+15
2017/09/04,1.4368873586496E+15
2017/09/05,1.4543412956774E+15
2017/09/06,1.471445882263E+15
2017/09/07,1.4886413921217E+15
2017/09/08,1.5075981432029E+15
2017/09/09,1.5254840107982E+15
2017/09/10,1542284282269576
2017/09/11,1.5592175157871E+15
2017/09/12,1.5771531733978E+15
2017/09/13,1.5935704213051E+15
2017/09/14,1.6095793305962E+15
2017/09/15,1.6262060969919E+15
2017/09/16,1.6421162010886E+15
2017/09/17,1.6585725713266E+15
2017/09/18,1.67380510516E+15
2017/09/19,1689342893150450
2017/09/20,1704543198269964
2017/09/21,1.7199462812751E+15
2017/09/22,1.7467219001601E+15
2017/09/23,1773404988116816
2017/09/24,1.7991677844729E+15
2017/09/25,1823634896082106
2017/09/26,1.8470081173375E+15
2017/09/27,1.8705033915771E+15
2017/09/28,1.8930433569253E+15
2017/09/29,1913041764978899
2017/09/30,1.9319616152185E+15
2017/10/01,1.9524822227406E+15
2017/10/02,1.9724534038616E+15
2017/10/03,1991494550923018
2017/10/04,2.0113815783853E+15
2017/10/05,2.0324225766281E+15
2017/10/06,2.0517644697113E+15
2017/10/07,2069471581956127
2017/10/08,2.0880660802298E+15
2017/10/09,2106591125335103
2017/10/10,2.1243250507763E+15
2017/10/11,2.143513206011E+15
2017/10/12,2.1603970378498E+15
2017/10/13,2179531429005759
2017/10/14,2195761469542708
2017/10/15,2.2126126702936E+15
2017/10/16,2.2062326893593E+15
2017/10/17,2.1891900843193E+15
2017/10/18,2.1721222146568E+15
2017/10/19,2156477870115512
2017/10/20,2.1409079913268E+15
2017/10/21,2.1261833126318E+15
2017/10/22,2.111978901797E+15
2017/10/23,2.0975578208108E+15
2017/10/24,2084357002299641
2017/10/25,2.0711668481201E+15
2017/10/26,2.0572295024413E+15
2017/10/27,2012015667222796
2017/10/28,1.9677955426684E+15
2017/10/29,1924547288983428
2017/10/30,1.8822495463684E+15
2017/10/31,1.8408814244702E+15
2017/11/01,1.8335315762657E+15
2017/11/02,1.8249556144472E+15
2017/11/03,1816046052126836
2017/11/04,1.8070169495159E+15
2017/11/05,1.7989403707481E+15
2017/11/06,1.7909154144629E+15
2017/11/07,1.7825923301904E+15
2017/11/08,1775382334056027
2017/11/09,1767584767536123
2017/11/10,1.7601563474686E+15
2017/11/11,1.753070359258E+15
2017/11/12,1747229938610599
2017/11/13,1.7408464058887E+15
2017/11/14,1.7344268150557E+15
2017/11/15,1.7276121657226E+15
2017/11/16,1720348935809143
2017/11/17,1.7133789798758E+15
2017/11/18,1.7062659965073E+15
2017/11/19,1.6995857950189E+15
2017/11/20,1.6949622445561E+15
2017/11/21,1.690050167302E+15
2017/11/22,1.6850567105441E+15
2017/11/23,1.6814047860998E+15
2017/11/24,1.6785025878512E+15
2017/11/25,1.6759436823966E+15
2017/11/26,1.6732499661669E+15
2017/11/27,1.6702599706528E+15
2017/11/28,1666694759289564
2017/11/29,1663487850475509
2017/11/30,1660834182469331
2017/12/01,1.6583312236976E+15
2017/12/02,1.6563963206737E+15
2017/12/03,1.6531733520741E+15
2017/12/04,1.6504848476159E+15
2017/12/05,1.6466828083078E+15
2017/12/06,1642765599547053
2017/12/07,1.639204139158E+15
2017/12/08,1.6373071347577E+15
2017/12/09,1635458673678378
2017/12/10,1633567863236573
2017/12/11,1.6322963094904E+15
2017/12/12,1.6306252027354E+15
2017/12/13,1630232066396162
2017/12/14,1.6304752984234E+15
2017/12/15,1.6323611018883E+15
2017/12/16,1.6347340984698E+15
2017/12/17,1637370499080434
2017/12/18,1.6405876964118E+15
2017/12/19,1.6426948893675E+15
2017/12/20,1.6443092759209E+15
2017/12/21,1.6464462246789E+15
2017/12/22,1648190329876687
2017/12/23,1651358817663979
2017/12/24,1.6551233469213E+15
2017/12/25,1.6594773258687E+15
2017/12/26,1664012577540403
2017/12/27,1.6684083882681E+15
2017/12/28,1.6738592766908E+15
2017/12/29,1678182164797216
2017/12/30,1.6824999198664E+15
2017/12/31,1.687710061114E+15
2018/01/01,1.693146581235E+15
2018/01/02,1.6982363238045E+15
2018/01/03,1.7027661409104E+15
2018/01/04,1.7070009527104E+15
2018/01/05,1711969371351771
2018/01/06,1.7160828412406E+15
2018/01/07,1.7212380881161E+15
2018/01/08,1.7274924115371E+15
2018/01/09,1.7336907539961E+15
2018/01/10,1.739673494971E+15
2018/01/11,1.7470525873037E+15
2018/01/12,1.7548030183084E+15
2018/01/13,1.7632865159916E+15
2018/01/14,1.7722069985604E+15
2018/01/15,1781375458262054
2018/01/16,1.7906143856327E+15
2018/01/17,1800868447831043
2018/01/18,1.8112996106931E+15
2018/01/19,1.8213541164009E+15
2018/01/20,1.8332765058261E+15
2018/01/21,1845134486768595
2018/01/22,1.8572228978408E+15
2018/01/23,1869136395993639
2018/01/24,1.8821216875446E+15
2018/01/25,1.8958685383317E+15
2018/01/26,1.9091648902245E+15
2018/01/27,1921828173762959
2018/01/28,1934543895339051
2018/01/29,1948979892016697
2018/01/30,1963205608163250
2018/01/31,1.97778932022E+15
2018/02/01,1.9929174559182E+15
2018/02/02,2008709828985269
2018/02/03,2025346213522813
2018/02/04,2.0414798120524E+15
2018/02/05,2.057848328163E+15
2018/02/06,2.0738753299724E+15
2018/02/07,2.0906520817785E+15
2018/02/08,2.1067195188801E+15
2018/02/09,2.1236539869371E+15
2018/02/10,2.1392760789001E+15
2018/02/11,2.1571106519536E+15
2018/02/12,2174399052405145
2018/02/13,2191919076651406
2018/02/14,2.2086420996178E+15
2018/02/15,2.2236675930033E+15
2018/02/16,2.2405369535182E+15
2018/02/17,2.2566508421304E+15
2018/02/18,2273072182354207
2018/02/19,2.2885421931054E+15
2018/02/20,2302703355221116
2018/02/21,2.3160821003381E+15
2018/02/22,2.3307000052757E+15
2018/02/23,2.3447002621941E+15
2018/02/24,2.3585513462021E+15
2018/02/25,2.3747688119071E+15
2018/02/26,2389181219107207
2018/02/27,2.4021391517401E+15
2018/02/28,2416434297087322
2018/03/01,2.4315249364221E+15
2018/03/02,2445716571122149
2018/03/03,2462092368571163
2018/03/04,2.476995051489E+15
2018/03/05,2491461666088230
2018/03/06,2505240772371178
2018/03/07,2520383811362700
2018/03/08,2.5361525735041E+15
2018/03/09,2.5497730435128E+15
2018/03/10,2.5633326400714E+15
2018/03/11,2.5762020622769E+15
2018/03/12,2.5897136947015E+15
2018/03/13,2.6026142457283E+15
2018/03/14,2614330372577013
2018/03/15,2626343433710774
2018/03/16,2640564715626243
2018/03/17,2.6542130136977E+15
2018/03/18,2667649127934721
2018/03/19,2681266590506410
2018/03/20,2694457156639431
2018/03/21,2.7069147858656E+15
2018/03/22,2.7183110595482E+15
2018/03/23,2730751372796665
2018/03/24,2741476595458171
2018/03/25,2.7529731189701E+15
2018/03/26,2765730665267324
2018/03/27,2.7769142964145E+15
2018/03/28,2.7874942655857E+15
2018/03/29,2796197501649882
2018/03/30,2805334947649609
2018/03/31,2.8137688085556E+15
2018/04/01,2823128136566436
2018/04/02,2.8313644176878E+15
2018/04/03,2837934844601143
2018/04/04,2.8453864260998E+15
2018/04/05,2.8521081727847E+15
2018/04/06,2860989301695654
2018/04/07,2869228774316831
2018/04/08,2.8763088700545E+15
2018/04/09,2880982614895386
2018/04/10,2886584280575986
2018/04/11,2.8922992348602E+15
2018/04/12,2897556693470406
2018/04/13,2.9016980024744E+15
2018/04/14,2906766507859565
2018/04/15,2.9118368468134E+15
2018/04/16,2.9162736703784E+15
2018/04/17,2.9210323948821E+15
2018/04/18,2924485717591910
2018/04/19,2928307150336608
2018/04/20,2.9314237332576E+15
2018/04/21,2936628618712964
2018/04/22,2941246369804273
2018/04/23,2.9465209709459E+15
2018/04/24,2950598878085780
2018/04/25,2.9545265091345E+15
2018/04/26,2960211225553169
2018/04/27,2.9644326333085E+15
2018/04/28,2.968046342315E+15
2018/04/29,2.9729426798686E+15
2018/04/30,2.9778519739286E+15
2018/05/01,2.9808436343597E+15
2018/05/02,2.9837115352196E+15
2018/05/03,2987686984058771
2018/05/04,2.9924146205777E+15
2018/05/05,2997904317159049
2018/05/06,3.0039280069525E+15
2018/05/07,3011045638580394
2018/05/08,3018353834772243
2018/05/09,3023850000109390
2018/05/10,3029474477292263
2018/05/11,3035095080274449
2018/05/12,3042391497773411
2018/05/13,3050185315118499
2018/05/14,3.0561627418815E+15
2018/05/15,3060700574484702
2018/05/16,3065659796662291
2018/05/17,3.070390914053E+15
2018/05/18,3.0740444589974E+15
2018/05/19,3077916267125286
2018/05/20,3.0829722727706E+15
2018/05/21,3088659080686144
2018/05/22,3.0938156154851E+15
2018/05/23,3097295987155070
2018/05/24,3100072120763066
2018/05/25,3.1023340888722E+15
2018/05/26,3.1056482358348E+15
2018/05/27,3108054070133833
2018/05/28,3110786772675787
2018/05/29,3113164051077358
2018/05/30,3114572712450890
2018/05/31,3.1175338199137E+15
2018/06/01,3118283716852102
2018/06/02,3119950644361238
2018/06/03,3121766957696211
2018/06/04,3122588489841484
2018/06/05,3.1250116998905E+15
2018/06/06,3125855243646551
2018/06/07,3.1266434283166E+15
2018/06/08,3128186606275695
2018/06/09,3.1320395881972E+15
2018/06/10,3134679178107329
2018/06/11,3.1369046363262E+15
2018/06/12,3141215361014793
2018/06/13,3.1440361900575E+15
2018/06/14,3146956546281791
2018/06/15,3.1493762365459E+15
2018/06/16,3152538802847777
2018/06/17,3.1556761587987E+15
2018/06/18,3.1609802305872E+15
2018/06/19,3.1670032917352E+15
2018/06/20,3171590875610593
2018/06/21,3177853495251667
2018/06/22,3183369758725237
2018/06/23,3188009299512279
2018/06/24,3.1938741606741E+15
2018/06/25,3198331443135286
2018/06/26,3.2019467268858E+15
2018/06/27,3208204181130867
2018/06/28,3212562362692119
2018/06/29,3216219228421470
2018/06/30,3.2217987044903E+15
2018/07/01,3224869431776377
2018/07/02,3228545069152477
2018/07/03,3233542258857206
2018/07/04,3.2380092264022E+15
2018/07/05,3245094881837440
2018/07/06,3.2509586716181E+15
2018/07/07,3256990938270031
2018/07/08,3261293235833889
2018/07/09,3267224685568313
2018/07/10,3272320640261394
2018/07/11,3274183299252490
2018/07/12,3.2778712031999E+15
