Date,price90rocUSD
2016/10/17,5.613
2016/10/18,3.028
2016/10/19,-1.148
2016/10/20,-10.324
2016/10/21,-16.379
2016/10/22,-9.848
2016/10/23,-9.989
2016/10/24,-6.911
2016/10/25,-8.838
2016/10/26,-9.58
2016/10/27,-10.065
2016/10/28,-11.083
2016/10/29,-12.406
2016/10/30,-8.117
2016/10/31,9.263
2016/11/01,11.294
2016/11/02,1.594
2016/11/03,-0.322
2016/11/04,2.406
2016/11/05,1.319
2016/11/06,0.243
2016/11/07,-6.785
2016/11/08,-11.096
2016/11/09,-10.57
2016/11/10,-10.596
2016/11/11,-10.977
2016/11/12,-11.755
2016/11/13,-9.859
2016/11/14,-10.122
2016/11/15,-8.45
2016/11/16,-6.669
2016/11/17,-7.242
2016/11/18,-12.771
2016/11/19,-13.327
2016/11/20,-14.598
2016/11/21,-13.6
2016/11/22,-10.641
2016/11/23,-12.235
2016/11/24,-16.166
2016/11/25,-16.46
2016/11/26,-15.511
2016/11/27,-17.28
2016/11/28,-20.962
2016/11/29,-27.624
2016/11/30,-30.929
2016/12/01,-30.075
2016/12/02,-33.222
2016/12/03,-32.577
2016/12/04,-34.52
2016/12/05,-37.596
2016/12/06,-41.112
2016/12/07,-32.433
2016/12/08,-26.547
2016/12/09,-28.503
2016/12/10,-30.338
2016/12/11,-30.626
2016/12/12,-30.619
2016/12/13,-29.806
2016/12/14,-30.588
2016/12/15,-34.855
2016/12/16,-38.082
2016/12/17,-40.314
2016/12/18,-39.346
2016/12/19,-43.633
2016/12/20,-44.901
2016/12/21,-41.141
2016/12/22,-42.877
2016/12/23,-43.761
2016/12/24,-44.271
2016/12/25,-44.256
2016/12/26,-44.726
2016/12/27,-45.995
2016/12/28,-45.304
2016/12/29,-38.504
2016/12/30,-37.319
2016/12/31,-39.323
2017/01/01,-37.838
2017/01/02,-38.787
2017/01/03,-33.269
2017/01/04,-18.923
2017/01/05,-17.412
2017/01/06,-18.404
2017/01/07,-19.865
2017/01/08,-15.502
2017/01/09,-12.625
2017/01/10,-12.022
2017/01/11,-15.844
2017/01/12,-20.339
2017/01/13,-19.166
2017/01/14,-19.516
2017/01/15,-18.23
2017/01/16,-22.846
2017/01/17,-18.562
2017/01/18,-15.729
2017/01/19,-15.125
2017/01/20,-12.792
2017/01/21,-10.632
2017/01/22,-9.81
2017/01/23,-7.159
2017/01/24,-7.875
2017/01/25,-8.115
2017/01/26,-6.646
2017/01/27,-1.835
2017/01/28,-1.509
2017/01/29,-6.258
2017/01/30,-1.968
2017/01/31,-2.899
2017/02/01,-2.522
2017/02/02,-3.031
2017/02/03,-2.877
2017/02/04,2.138
2017/02/05,2.791
2017/02/06,3.561
2017/02/07,7.233
2017/02/08,7.201
2017/02/09,6.734
2017/02/10,8.848
2017/02/11,12.142
2017/02/12,12.867
2017/02/13,11.762
2017/02/14,20.816
2017/02/15,28.321
2017/02/16,31.438
2017/02/17,32.383
2017/02/18,32.935
2017/02/19,33.218
2017/02/20,28.733
2017/02/21,28.102
2017/02/22,33.31
2017/02/23,35.998
2017/02/24,39.595
2017/02/25,46.82
2017/02/26,56.201
2017/02/27,78.577
2017/02/28,86.626
2017/03/01,88.423
2017/03/02,127.359
2017/03/03,150.663
2017/03/04,153.324
2017/03/05,160.806
2017/03/06,185.488
2017/03/07,146.993
2017/03/08,111.383
2017/03/09,106.79
2017/03/10,119.438
2017/03/11,141.96
2017/03/12,167.717
2017/03/13,224.15
2017/03/14,240.629
2017/03/15,279.849
2017/03/16,416.116
2017/03/17,502.271
2017/03/18,399.752
2017/03/19,411.754
2017/03/20,471.021
2017/03/21,455.831
2017/03/22,443.277
2017/03/23,469.319
2017/03/24,537.608
2017/03/25,603.056
2017/03/26,599.939
2017/03/27,605.486
2017/03/28,594.201
2017/03/29,545.354
2017/03/30,541.927
2017/03/31,528.226
2017/04/01,510.388
2017/04/02,508.898
2017/04/03,417.717
2017/04/04,317.001
2017/04/05,338.23
2017/04/06,341.938
2017/04/07,339.823
2017/04/08,345.505
2017/04/09,319.871
2017/04/10,316.99
2017/04/11,336.459
2017/04/12,365.088
2017/04/13,407.035
2017/04/14,399.879
2017/04/15,393.345
2017/04/16,405.559
2017/04/17,383.965
2017/04/18,386.104
2017/04/19,392.657
2017/04/20,366.009
2017/04/21,360.6
2017/04/22,353.646
2017/04/23,356.404
2017/04/24,373.106
2017/04/25,378.475
2017/04/26,395.207
2017/04/27,451.519
2017/04/28,533.265
2017/04/29,570.699
2017/04/30,590.694
2017/05/01,647.106
2017/05/02,622.447
2017/05/03,628.6
2017/05/04,692.238
2017/05/05,722.288
2017/05/06,711.895
2017/05/07,726.105
2017/05/08,678.745
2017/05/09,638.898
2017/05/10,683.485
2017/05/11,690.45
2017/05/12,679.422
2017/05/13,658.191
2017/05/14,682.623
2017/05/15,631.315
2017/05/16,589.609
2017/05/17,575.136
2017/05/18,624.06
2017/05/19,775.553
2017/05/20,877.116
2017/05/21,947.038
2017/05/22,1197
2017/05/23,1194
2017/05/24,1365
2017/05/25,1390
2017/05/26,1231
2017/05/27,984.735
2017/05/28,1044
2017/05/29,1027
2017/05/30,1205
2017/05/31,1152
2017/06/01,1037
2017/06/02,1048
2017/06/03,1074
2017/06/04,1124
2017/06/05,1186
2017/06/06,1332
2017/06/07,1405
2017/06/08,1309
2017/06/09,1246
2017/06/10,1240
2017/06/11,1149
2017/06/12,1194
2017/06/13,1174
2017/06/14,825.406
2017/06/15,609.043
2017/06/16,792.128
2017/06/17,807.182
2017/06/18,736.082
2017/06/19,733.571
2017/06/20,773.741
2017/06/21,698.147
2017/06/22,601.693
2017/06/23,548.169
2017/06/24,534.417
2017/06/25,488.204
2017/06/26,422.67
2017/06/27,368.071
2017/06/28,447.864
2017/06/29,509.254
2017/06/30,480.823
2017/07/01,438.108
2017/07/02,484.88
2017/07/03,539.554
2017/07/04,501.36
2017/07/05,495.11
2017/07/06,517.465
2017/07/07,471.384
2017/07/08,450.671
2017/07/09,461.89
2017/07/10,416.962
2017/07/11,343.195
2017/07/12,318.902
2017/07/13,335.286
2017/07/14,309.307
2017/07/15,279.484
2017/07/16,223.942
2017/07/17,246.431
2017/07/18,298.251
2017/07/19,351.682
2017/07/20,339.606
2017/07/21,356.433
2017/07/22,358.423
2017/07/23,353.357
2017/07/24,350.243
2017/07/25,305.565
2017/07/26,247.733
2017/07/27,204.733
2017/07/28,181.635
2017/07/29,159.954
2017/07/30,151.797
2017/07/31,155.91
2017/08/01,180.384
2017/08/02,160.656
2017/08/03,141.244
2017/08/04,146.063
2017/08/05,157.034
2017/08/06,194.919
2017/08/07,218.285
2017/08/08,223.367
2017/08/09,243.983
2017/08/10,242.362
2017/08/11,251.783
2017/08/12,256.459
2017/08/13,229.979
2017/08/14,240.905
2017/08/15,235.98
2017/08/16,218.981
2017/08/17,173.283
2017/08/18,140.964
2017/08/19,119.468
2017/08/20,79.858
2017/08/21,95.715
2017/08/22,67.28
2017/08/23,64.553
2017/08/24,81.455
2017/08/25,122.877
2017/08/26,96.856
2017/08/27,90.598
2017/08/28,65.879
2017/08/29,59.84
2017/08/30,69.689
2017/08/31,73.458
2017/09/01,77.764
2017/09/02,51.382
2017/09/03,42.913
2017/09/04,24.026
2017/09/05,16.766
2017/09/06,30.458
2017/09/07,25.239
2017/09/08,7.683
2017/09/09,-10.38
2017/09/10,-19.639
2017/09/11,-22.473
2017/09/12,-18.524
2017/09/13,-14.861
2017/09/14,-26.725
2017/09/15,-33.417
2017/09/16,-28.864
2017/09/17,-29.162
2017/09/18,-19.877
2017/09/19,-13.461
2017/09/20,-11.328
2017/09/21,-15.41
2017/09/22,-17.838
2017/09/23,-7.285
2017/09/24,9.622
2017/09/25,19.247
2017/09/26,1.154
2017/09/27,-2.912
2017/09/28,4.36
2017/09/29,9.28
2017/09/30,12.899
2017/10/01,7.893
2017/10/02,8.49
2017/10/03,11.548
2017/10/04,10.536
2017/10/05,15.411
2017/10/06,24.665
2017/10/07,26.889
2017/10/08,37.713
2017/10/09,54.193
2017/10/10,47.152
2017/10/11,43.988
2017/10/12,55.439
2017/10/13,75.607
2017/10/14,118.332
2017/10/15,93.794
2017/10/16,69.172
2017/10/17,46.673
2017/10/18,40.289
2017/10/19,38.662
2017/10/20,36.904
2017/10/21,30.951
2017/10/22,31.032
2017/10/23,35.346
2017/10/24,51.388
2017/10/25,46.254
2017/10/26,50.366
2017/10/27,57.507
2017/10/28,48.126
2017/10/29,53.583
2017/10/30,41.337
2017/10/31,38.612
2017/11/01,34.429
2017/11/02,27.57
2017/11/03,24.031
2017/11/04,14.792
2017/11/05,11.919
2017/11/06,6.204
2017/11/07,-1.065
2017/11/08,-0.095
2017/11/09,5.554
2017/11/10,-0.888
2017/11/11,3.79
2017/11/12,2.747
2017/11/13,9.149
2017/11/14,11.492
2017/11/15,10.213
2017/11/16,9.56
2017/11/17,13.352
2017/11/18,13.927
2017/11/19,10.813
2017/11/20,15.489
2017/11/21,14.28
2017/11/22,13.934
2017/11/23,20.019
2017/11/24,30.284
2017/11/25,38.757
2017/11/26,33.3
2017/11/27,31.415
2017/11/28,23.704
2017/11/29,22.131
2017/11/30,10.67
2017/12/01,22.898
2017/12/02,31.518
2017/12/03,47.25
2017/12/04,52.862
2017/12/05,38.38
2017/12/06,31.993
2017/12/07,32.723
2017/12/08,48.568
2017/12/09,61.92
2017/12/10,50.077
2017/12/11,53.405
2017/12/12,102.277
2017/12/13,160.004
2017/12/14,196.682
2017/12/15,159.247
2017/12/16,173.5
2017/12/17,148
2017/12/18,155.07
2017/12/19,186.652
2017/12/20,187.551
2017/12/21,207.536
2017/12/22,147.447
2017/12/23,155.275
2017/12/24,127.05
2017/12/25,144.971
2017/12/26,150.764
2017/12/27,146.375
2017/12/28,141.589
2017/12/29,145.042
2017/12/30,134.523
2017/12/31,140.8
2018/01/01,155.801
2018/01/02,189.744
2018/01/03,202.496
2018/01/04,216.568
2018/01/05,217.133
2018/01/06,219.614
2018/01/07,258.055
2018/01/08,285.272
2018/01/09,304.56
2018/01/10,332.961
2018/01/11,278.577
2018/01/12,262.072
2018/01/13,308.132
2018/01/14,297.346
2018/01/15,310.455
2018/01/16,273.001
2018/01/17,208.931
2018/01/18,241.38
2018/01/19,252.741
2018/01/20,280.147
2018/01/21,280.734
2018/01/22,238.995
2018/01/23,233.28
2018/01/24,242.672
2018/01/25,262.208
2018/01/26,256.664
2018/01/27,258.449
2018/01/28,287.525
2018/01/29,287.598
2018/01/30,281.126
2018/01/31,286.12
2018/02/01,276.469
2018/02/02,210.764
2018/02/03,221.478
2018/02/04,204.597
2018/02/05,162.589
2018/02/06,125.831
2018/02/07,151.225
2018/02/08,162.42
2018/02/09,171.199
2018/02/10,182.03
2018/02/11,162.223
2018/02/12,161.837
2018/02/13,152.645
2018/02/14,169.265
2018/02/15,181.649
2018/02/16,179.84
2018/02/17,172.423
2018/02/18,161.891
2018/02/19,158.002
2018/02/20,156.413
2018/02/21,118.322
2018/02/22,93.283
2018/02/23,81.044
2018/02/24,84.203
2018/02/25,76.818
2018/02/26,83.012
2018/02/27,86.502
2018/02/28,100.227
2018/03/01,95.25
2018/03/02,86.892
2018/03/03,83.995
2018/03/04,84.262
2018/03/05,86.652
2018/03/06,89.404
2018/03/07,83.284
2018/03/08,63.699
2018/03/09,43.513
2018/03/10,61.685
2018/03/11,50.562
2018/03/12,27.483
2018/03/13,4.687
2018/03/14,-6.572
2018/03/15,-10.037
2018/03/16,-12.094
2018/03/17,-18.258
2018/03/18,-30.765
2018/03/19,-34.45
2018/03/20,-31.719
2018/03/21,-29.609
2018/03/22,-19.512
2018/03/23,-28.181
2018/03/24,-18.817
2018/03/25,-27.084
2018/03/26,-32.887
2018/03/27,-38.214
2018/03/28,-36.179
2018/03/29,-43.804
2018/03/30,-45.344
2018/03/31,-44.316
2018/04/01,-49.063
2018/04/02,-54.64
2018/04/03,-54.734
2018/04/04,-58.839
2018/04/05,-61.373
2018/04/06,-62.62
2018/04/07,-64.428
2018/04/08,-65.714
2018/04/09,-66.787
2018/04/10,-69.509
2018/04/11,-65.711
2018/04/12,-63.554
2018/04/13,-62.759
2018/04/14,-62.81
2018/04/15,-60.946
2018/04/16,-54.88
2018/04/17,-46.405
2018/04/18,-50.749
2018/04/19,-48.222
2018/04/20,-47.997
2018/04/21,-44.332
2018/04/22,-39.472
2018/04/23,-35.099
2018/04/24,-32.141
2018/04/25,-39.886
2018/04/26,-39.857
2018/04/27,-38.449
2018/04/28,-43.072
2018/04/29,-42.504
2018/04/30,-40.099
2018/05/01,-40.176
2018/05/02,-38.912
2018/05/03,-21.109
2018/05/04,-18.193
2018/05/05,-10.887
2018/05/06,2.04
2018/05/07,9.376
2018/05/08,-6.248
2018/05/09,-9.196
2018/05/10,-9.416
2018/05/11,-19.772
2018/05/12,-18.672
2018/05/13,-17.923
2018/05/14,-15.149
2018/05/15,-18.187
2018/05/16,-25.454
2018/05/17,-25.116
2018/05/18,-29.709
2018/05/19,-26.213
2018/05/20,-24.442
2018/05/21,-24.734
2018/05/22,-21.622
2018/05/23,-26.035
2018/05/24,-30.623
2018/05/25,-29.569
2018/05/26,-29.045
2018/05/27,-33.176
2018/05/28,-38.782
2018/05/29,-37.635
2018/05/30,-35.113
2018/05/31,-33.714
2018/06/01,-33.102
2018/06/02,-31.102
2018/06/03,-29.117
2018/06/04,-27.758
2018/06/05,-23.908
2018/06/06,-18.143
2018/06/07,-11.343
2018/06/08,-16.881
2018/06/09,-13.967
2018/06/10,-21.823
2018/06/11,-24.349
2018/06/12,-21.148
2018/06/13,-20.123
2018/06/14,-19.193
2018/06/15,-14.364
2018/06/16,-2.379
2018/06/17,-7.004
2018/06/18,-7.695
2018/06/19,-7.315
2018/06/20,-3.477
2018/06/21,1.89
2018/06/22,-8.794
2018/06/23,-9.81
2018/06/24,-9.736
2018/06/25,-1.287
2018/06/26,-0.189
2018/06/27,4.794
2018/06/28,13.195
2018/06/29,3.843
2018/06/30,17.631
2018/07/01,17.446
2018/07/02,14.918
2018/07/03,20.777
2018/07/04,23.492
2018/07/05,26.252
2018/07/06,21.449
2018/07/07,18.721
2018/07/08,20.576
2018/07/09,19.498
2018/07/10,7.063
2018/07/11,-2.447
2018/07/12,-14.019
2018/07/13,-13.109
2018/07/14,-16.556
2018/07/15,-13.377
2018/07/16,-9.279
2018/07/17,-6.561
2018/07/18,-8.942
2018/07/19,-18.953
2018/07/20,-24.15
2018/07/21,-26.171
2018/07/22,-27.549
2018/07/23,-33.308
2018/07/24,-27.369
2018/07/25,-24.796
2018/07/26,-28.473
2018/07/27,-31.278
2018/07/28,-31.686
2018/07/29,-31.757
2018/07/30,-30.152
2018/07/31,-35.033
2018/08/01,-42.663
2018/08/02,-46.894
2018/08/03,-49.348
2018/08/04,-48.019
2018/08/05,-45.263
2018/08/06,-45.574
2018/08/07,-45.513
2018/08/08,-51.416
2018/08/09,-48.308
2018/08/10,-46.917
2018/08/11,-54.723
2018/08/12,-55.256
2018/08/13,-57.381
2018/08/14,-62.063
2018/08/15,-58.962
2018/08/16,-57.573
2018/08/17,-56.966
2018/08/18,-57.418
2018/08/19,-58
2018/08/20,-57.253
2018/08/21,-54.795
2018/08/22,-52.094
2018/08/23,-54.018
2018/08/24,-53.654
2018/08/25,-51.425
2018/08/26,-49.152
2018/08/27,-49.01
2018/08/28,-48.726
2018/08/29,-48.952
2018/08/30,-51.084
2018/08/31,-52.27
2018/09/01,-52.475
2018/09/02,-51.085
2018/09/03,-51.289
2018/09/04,-52.475
2018/09/05,-56.459
2018/09/06,-62.429
2018/09/07,-63.109
2018/09/08,-62.062
2018/09/09,-62.476
2018/09/10,-62.338
2018/09/11,-60.5
2018/09/12,-64.257
2018/09/13,-60.691
2018/09/14,-57.086
2018/09/15,-56.432
2018/09/16,-56.6
2018/09/17,-59.682
2018/09/18,-61.61
2018/09/19,-60.751
2018/09/20,-57.042
2018/09/21,-51.214
2018/09/22,-46.665
2018/09/23,-47.055
2018/09/24,-47.57
2018/09/25,-50.691
2018/09/26,-50.658
2018/09/27,-47.54
2018/09/28,-49.786
2018/09/29,-49.97
2018/09/30,-49.546
2018/10/01,-51.224
2018/10/02,-51.121
2018/10/03,-53.23
2018/10/04,-52.11
2018/10/05,-52.52
2018/10/06,-53.695
2018/10/07,-53.466
2018/10/08,-49.428
2018/10/09,-48.01
2018/10/10,-48.021
2018/10/11,-53.719
2018/10/12,-54.764
2018/10/13,-55.009
2018/10/14,-56.796
2018/10/15,-56.462
2018/10/16,-57.399
2018/10/17,-55.621
2018/10/18,-54.762
2018/10/19,-55.617
2018/10/20,-55.519
2018/10/21,-54.793
2018/10/22,-56.028
2018/10/23,-57.073
2018/10/24,-56.991
2018/10/25,-56.379
2018/10/26,-56.529
2018/10/27,-56.276
2018/10/28,-55.602
2018/10/29,-54.508
2018/10/30,-53.305
2018/10/31,-52.652
2018/11/01,-51.651
2018/11/02,-51.287
2018/11/03,-50.775
2018/11/04,-49.936
2018/11/05,-48.092
2018/11/06,-41.76
2018/11/07,-39.201
2018/11/08,-39.629
2018/11/09,-33.632
2018/11/10,-33.906
2018/11/11,-31.368
2018/11/12,-19.612
2018/11/13,-26.962
2018/11/14,-31.286
2018/11/15,-40.36
2018/11/16,-41.058
2018/11/17,-41.093
2018/11/18,-39.157
2018/11/19,-42.437
2018/11/20,-50.305
2018/11/21,-50.856
2018/11/22,-51.572
2018/11/23,-55.874
2018/11/24,-55.111
2018/11/25,-60.042
2018/11/26,-60.776
2018/11/27,-63.315
2018/11/28,-58.284
2018/11/29,-57.512
2018/11/30,-60.162
2018/12/01,-60.398
2018/12/02,-59.388
2018/12/03,-61.032
2018/12/04,-58.133
2018/12/05,-52.457
2018/12/06,-55.133
2018/12/07,-58.571
2018/12/08,-53.624
2018/12/09,-51.978
2018/12/10,-51.16
2018/12/11,-48.875
2018/12/12,-54.022
2018/12/13,-57.878
2018/12/14,-60.632
2018/12/15,-61.202
2018/12/16,-58.997
2018/12/17,-55.526
2018/12/18,-54.366
2018/12/19,-50.385
2018/12/20,-52.546
2018/12/21,-52.541
2018/12/22,-53.743
2018/12/23,-44.932
2018/12/24,-31.238
2018/12/25,-39.507
2018/12/26,-39.753
2018/12/27,-44.674
2018/12/28,-45.159
2018/12/29,-40.271
2018/12/30,-39.984
2018/12/31,-40.042
2019/01/01,-38.019
2019/01/02,-33.179
2019/01/03,-31.735
2019/01/04,-32.271
2019/01/05,-29.014
2019/01/06,-31.485
2019/01/07,-32.271
2019/01/08,-33.024
2019/01/09,-24.584
2019/01/10,-30.328
2019/01/11,-36.161
2019/01/12,-36.906
2019/01/13,-41.673
2019/01/14,-42.143
2019/01/15,-39.456
2019/01/16,-40.87
2019/01/17,-40.237
2019/01/18,-40.955
2019/01/19,-40.566
2019/01/20,-41.002
2019/01/21,-42.436
2019/01/22,-42.453
2019/01/23,-41.583
2019/01/24,-42.538
2019/01/25,-42.819
2019/01/26,-42.775
2019/01/27,-42.683
2019/01/28,-45.708
2019/01/29,-46.539
2019/01/30,-45.875
2019/01/31,-46.183
2019/02/01,-46.768
2019/02/02,-47.433
2019/02/03,-48.302
2019/02/04,-49.792
2019/02/05,-51.361
2019/02/06,-51.918
2019/02/07,-50.533
2019/02/08,-48.147
2019/02/09,-43.777
2019/02/10,-44.054
2019/02/11,-42.26
2019/02/12,-38.998
2019/02/13,-31.454
2019/02/14,-31.592
2019/02/15,-30.357
2019/02/16,-30.706
2019/02/17,-21.124
2019/02/18,1.148
2019/02/19,9.556
2019/02/20,8.639
2019/02/21,18.146
2019/02/22,20.008
2019/02/23,36.422
2019/02/24,36.265
2019/02/25,29.371
2019/02/26,16.364
2019/02/27,14.428
2019/02/28,18.261
2019/03/01,17.027
2019/03/02,13.547
2019/03/03,18.694
2019/03/04,14.526
2019/03/05,21.991
2019/03/06,37.371
2019/03/07,56.941
2019/03/08,49.304
2019/03/09,45.198
2019/03/10,46.357
2019/03/11,48.579
2019/03/12,46.862
2019/03/13,47.363
2019/03/14,53.503
2019/03/15,59.566
2019/03/16,61.839
2019/03/17,53.841
2019/03/18,44.94
2019/03/19,32.306
2019/03/20,26.716
2019/03/21,20.466
2019/03/22,21.563
2019/03/23,5.208
2019/03/24,-7.538
2019/03/25,3.828
2019/03/26,1.511
2019/03/27,10.255
2019/03/28,11.288
2019/03/29,0.839
2019/03/30,3.21
2019/03/31,3.222
2019/04/01,4.212
2019/04/02,2.378
2019/04/03,11.474
2019/04/04,4.821
2019/04/05,2.508
2019/04/06,6.027
2019/04/07,8.982
2019/04/08,19.084
2019/04/09,16.155
2019/04/10,31.029
2019/04/11,31.575
2019/04/12,29.534
2019/04/13,34.238
2019/04/14,34.249
2019/04/15,29.527
2019/04/16,33.077
2019/04/17,36.29
2019/04/18,41.706
2019/04/19,39.601
2019/04/20,43.114
2019/04/21,44.919
2019/04/22,44.82
2019/04/23,46.359
2019/04/24,42.033
2019/04/25,40.173
2019/04/26,33.074
2019/04/27,36.729
2019/04/28,47.939
2019/04/29,47.915
2019/04/30,47.708
2019/05/01,49.14
2019/05/02,50.539
2019/05/03,54.925
2019/05/04,51.698
2019/05/05,52.091
2019/05/06,56.347
2019/05/07,70.76
2019/05/08,62.416
2019/05/09,54.281
2019/05/10,45.388
2019/05/11,57.476
2019/05/12,58.145
2019/05/13,60.826
2019/05/14,68.947
2019/05/15,90.535
