Date,sentinusd30rocUSD
2016/10/27,-28.533
2016/10/28,-47.603
2016/10/29,-28.26
2016/10/30,114.873
2016/10/31,28.068
2016/11/01,30.124
2016/11/02,479.803
2016/11/03,1056
2016/11/04,-4.437
2016/11/05,-20.379
2016/11/06,-52.402
2016/11/07,-45.911
2016/11/08,-76.812
2016/11/09,-29.38
2016/11/10,-60.707
2016/11/11,25.911
2016/11/12,3.257
2016/11/13,-59.436
2016/11/14,-61.102
2016/11/15,-45.525
2016/11/16,-49.719
2016/11/17,-10.151
2016/11/18,-19.492
2016/11/19,-5.746
2016/11/20,-18.178
2016/11/21,4.568
2016/11/22,392.739
2016/11/23,207.265
2016/11/24,-37.469
2016/11/25,32.962
2016/11/26,-37.855
2016/11/27,-62.7
2016/11/28,-64.792
2016/11/29,-58.11
2016/11/30,-27.979
2016/12/01,-71.518
2016/12/02,-43.782
2016/12/03,-64.998
2016/12/04,-1.287
2016/12/05,175.597
2016/12/06,655.894
2016/12/07,171.171
2016/12/08,190.184
2016/12/09,-2.216
2016/12/10,8.442
2016/12/11,-59.32
2016/12/12,-29.467
2016/12/13,-27.227
2016/12/14,64.658
2016/12/15,62.307
2016/12/16,1.057
2016/12/17,-26.044
2016/12/18,61.545
2016/12/19,28.919
2016/12/20,73.041
2016/12/21,153.917
2016/12/22,-0.848
2016/12/23,91.545
2016/12/24,113.906
2016/12/25,-46.512
2016/12/26,-8.702
2016/12/27,56.948
2016/12/28,197.502
2016/12/29,243.573
2016/12/30,170.857
2016/12/31,478.74
2017/01/01,-43.182
2017/01/02,-38.432
2017/01/03,244.522
2017/01/04,211.9
2017/01/05,98.229
2017/01/06,292.457
2017/01/07,102.713
2017/01/08,18.445
2017/01/09,293.466
2017/01/10,199.95
2017/01/11,422.696
2017/01/12,366.207
2017/01/13,171.501
2017/01/14,-46.62
2017/01/15,-48.672
2017/01/16,-67.375
2017/01/17,-8.089
2017/01/18,-16.691
2017/01/19,-3.099
2017/01/20,76.62
2017/01/21,-60.028
2017/01/22,-76.958
2017/01/23,-44.6
2017/01/24,9.729
2017/01/25,65.641
2017/01/26,10.665
2017/01/27,-48.576
2017/01/28,-83.074
2017/01/29,-66.307
2017/01/30,-85.668
2017/01/31,-9.846
2017/02/01,-42.301
2017/02/02,-70.735
2017/02/03,-78.584
2017/02/04,-76.578
2017/02/05,-88.779
2017/02/06,-64.212
2017/02/07,-41.989
2017/02/08,-70.626
2017/02/09,-68.933
2017/02/10,-60.955
2017/02/11,-75.649
2017/02/12,-42.775
2017/02/13,50.77
2017/02/14,651.479
2017/02/15,594.449
2017/02/16,95.44
2017/02/17,270.253
2017/02/18,195.261
2017/02/19,5.276
2017/02/20,207.643
2017/02/21,351.448
2017/02/22,261.007
2017/02/23,296.253
2017/02/24,571.891
2017/02/25,278.378
2017/02/26,392.937
2017/02/27,2028
2017/02/28,1850
2017/03/01,2472
2017/03/02,2220
2017/03/03,2309
2017/03/04,1486
2017/03/05,881.076
2017/03/06,1404
2017/03/07,2280
2017/03/08,1209
2017/03/09,1671
2017/03/10,1716
2017/03/11,2023
2017/03/12,2873
2017/03/13,4757
2017/03/14,1535
2017/03/15,1648
2017/03/16,2878
2017/03/17,1277
2017/03/18,2930
2017/03/19,525.839
2017/03/20,845.565
2017/03/21,1789
2017/03/22,1414
2017/03/23,915.015
2017/03/24,2061
2017/03/25,1747
2017/03/26,627.154
2017/03/27,1210
2017/03/28,939.401
2017/03/29,418.052
2017/03/30,413.811
2017/03/31,293.299
2017/04/01,54.848
2017/04/02,132.712
2017/04/03,274.554
2017/04/04,112.925
2017/04/05,87.483
2017/04/06,285.935
2017/04/07,9.668
2017/04/08,17.198
2017/04/09,21.036
2017/04/10,18.581
2017/04/11,-30.44
2017/04/12,-31.289
2017/04/13,27.575
2017/04/14,44.604
2017/04/15,-86.591
2017/04/16,-88.18
2017/04/17,-87.418
2017/04/18,104.978
2017/04/19,70.582
2017/04/20,-4.363
2017/04/21,-18.936
2017/04/22,-29.798
2017/04/23,-53.581
2017/04/24,-29.839
2017/04/25,-18.755
2017/04/26,4.364
2017/04/27,60.262
2017/04/28,38.906
2017/04/29,7.796
2017/04/30,58.143
2017/05/01,297.468
2017/05/02,105.868
2017/05/03,124.874
2017/05/04,430.495
2017/05/05,283.753
2017/05/06,83.932
2017/05/07,732.712
2017/05/08,472.523
2017/05/09,449.276
2017/05/10,334.155
2017/05/11,430.989
2017/05/12,353.683
2017/05/13,302.517
2017/05/14,221.117
2017/05/15,790.671
2017/05/16,2095
2017/05/17,956.791
2017/05/18,106.58
2017/05/19,243.355
2017/05/20,123.137
2017/05/21,347.406
2017/05/22,1161
2017/05/23,673.536
2017/05/24,579.007
2017/05/25,619.274
2017/05/26,403.266
2017/05/27,104.002
2017/05/28,72.331
2017/05/29,87.734
2017/05/30,113.161
2017/05/31,170.453
2017/06/01,138.828
2017/06/02,107.902
2017/06/03,75.202
2017/06/04,53.384
2017/06/05,198.572
2017/06/06,183.08
2017/06/07,170.338
2017/06/08,143.302
2017/06/09,163.562
2017/06/10,68.746
2017/06/11,159
2017/06/12,737.59
2017/06/13,647.429
2017/06/14,226.448
2017/06/15,252.519
2017/06/16,420.27
2017/06/17,321.426
2017/06/18,105.171
2017/06/19,229.91
2017/06/20,205.425
2017/06/21,-55.108
2017/06/22,3.37
2017/06/23,14.211
2017/06/24,27.991
2017/06/25,-58.685
2017/06/26,53.76
2017/06/27,71.968
2017/06/28,65.462
2017/06/29,37.523
2017/06/30,-44.212
2017/07/01,-34.834
2017/07/02,-47.961
2017/07/03,101.344
2017/07/04,68.934
2017/07/05,-55.846
2017/07/06,-57.536
2017/07/07,-50.241
2017/07/08,-54.491
2017/07/09,-80.418
2017/07/10,-27.857
2017/07/11,-39.031
2017/07/12,-72.811
2017/07/13,-44.95
2017/07/14,-0.735
2017/07/15,-33.141
2017/07/16,-37.166
2017/07/17,6.991
2017/07/18,54.742
2017/07/19,30.029
2017/07/20,-14.578
2017/07/21,143.843
2017/07/22,-62.55
2017/07/23,-52.587
2017/07/24,30.023
2017/07/25,304.411
2017/07/26,37.616
2017/07/27,49.176
2017/07/28,57.953
2017/07/29,21.707
2017/07/30,-2.906
2017/07/31,-29.099
2017/08/01,9.62
2017/08/02,-71.127
2017/08/03,-69.725
2017/08/04,-6.174
2017/08/05,-1.967
2017/08/06,-2.493
2017/08/07,44.1
2017/08/08,267.723
2017/08/09,37.393
2017/08/10,177.355
2017/08/11,435.54
2017/08/12,91.336
2017/08/13,82.319
2017/08/14,60.854
2017/08/15,39.439
2017/08/16,15.215
2017/08/17,-13.45
2017/08/18,-9.107
2017/08/19,-23.125
2017/08/20,-36.887
2017/08/21,288.282
2017/08/22,124.505
2017/08/23,-11.801
2017/08/24,-21.886
2017/08/25,-9.664
2017/08/26,-58.491
2017/08/27,36.757
2017/08/28,132.268
2017/08/29,168.842
2017/08/30,689.405
2017/08/31,208.211
2017/09/01,206.893
2017/09/02,193.261
2017/09/03,113.106
2017/09/04,137.428
2017/09/05,111.552
2017/09/06,106.988
2017/09/07,23.792
2017/09/08,27.565
2017/09/09,-14.466
2017/09/10,-64.259
2017/09/11,-48.818
2017/09/12,-48.996
2017/09/13,-63.227
2017/09/14,-32.018
2017/09/15,-7.116
2017/09/16,-44.321
2017/09/17,-36.001
2017/09/18,54.543
2017/09/19,43.249
2017/09/20,-30.963
2017/09/21,-27.857
2017/09/22,-47.084
2017/09/23,-46.248
2017/09/24,-45.631
2017/09/25,36.427
2017/09/26,-62.184
2017/09/27,-72.261
2017/09/28,-61.479
2017/09/29,-82.353
2017/09/30,-69.845
2017/10/01,-77.903
2017/10/02,-57.387
2017/10/03,77.867
2017/10/04,-15.067
2017/10/05,-42.426
2017/10/06,-47.659
2017/10/07,-39.296
2017/10/08,-37.598
2017/10/09,-47.955
2017/10/10,-33.951
2017/10/11,-33.406
2017/10/12,-27.538
2017/10/13,69.411
2017/10/14,-9.793
2017/10/15,-27.351
2017/10/16,-1.934
2017/10/17,19.873
2017/10/18,-16.255
2017/10/19,-9.708
2017/10/20,26.971
2017/10/21,21.463
2017/10/22,24.419
2017/10/23,78.191
2017/10/24,104.078
2017/10/25,24.692
2017/10/26,15.79
2017/10/27,-100
2017/10/28,-100
2017/10/29,-100
2017/10/30,-100
2017/10/31,-100
2017/11/01,97.655
2017/11/02,-32.218
2017/11/03,-15.048
2017/11/04,-8.071
2017/11/05,-16.166
2017/11/06,24.484
2017/11/07,-10.71
2017/11/08,9.627
2017/11/09,77.374
2017/11/10,42.099
2017/11/11,15.844
2017/11/12,17.381
2017/11/13,3.321
2017/11/14,17.132
2017/11/15,121.9
2017/11/16,39.798
2017/11/17,15.413
2017/11/18,11.671
2017/11/19,29.122
2017/11/20,95.195
2017/11/21,118.433
2017/11/22,67.192
2017/11/23,68.955
2017/11/24,97.212
2017/11/25,161.458
2017/11/26,0
2017/11/27,0
2017/11/28,0
2017/11/29,0
2017/11/30,0
2017/12/01,127.209
2017/12/02,132.535
2017/12/03,167.171
2017/12/04,277.501
2017/12/05,92.302
2017/12/06,117.763
2017/12/07,96.893
2017/12/08,19.588
2017/12/09,-46.232
2017/12/10,-32.056
2017/12/11,-20.501
2017/12/12,37.134
2017/12/13,100.43
2017/12/14,141.079
2017/12/15,21.16
2017/12/16,14.412
2017/12/17,12.835
2017/12/18,49.303
2017/12/19,106.421
2017/12/20,71.36
2017/12/21,79.186
2017/12/22,60.581
2017/12/23,7.932
2017/12/24,-17.018
2017/12/25,-40.477
2017/12/26,-7.985
2017/12/27,-18.865
2017/12/28,-21.599
2017/12/29,-16.585
2017/12/30,2.568
2017/12/31,-30.896
2018/01/01,-40.398
2018/01/02,19.844
2018/01/03,29.946
2018/01/04,323.516
2018/01/05,190.024
2018/01/06,230.494
2018/01/07,226.278
2018/01/08,454.316
2018/01/09,587.591
2018/01/10,650.896
2018/01/11,165.446
2018/01/12,118.555
2018/01/13,50.424
2018/01/14,396.295
2018/01/15,171.164
2018/01/16,199.691
2018/01/17,139.891
2018/01/18,55.342
2018/01/19,-7.636
2018/01/20,-18.079
2018/01/21,-17.367
2018/01/22,32.501
2018/01/23,72.424
2018/01/24,94.821
2018/01/25,-33.375
2018/01/26,37.26
2018/01/27,-22.309
2018/01/28,-19.778
2018/01/29,-17.53
2018/01/30,48.318
2018/01/31,45.933
2018/02/01,-22.565
2018/02/02,-16.577
2018/02/03,-69.007
2018/02/04,-74.592
2018/02/05,-63.554
2018/02/06,-54.463
2018/02/07,-67.856
2018/02/08,-84.847
2018/02/09,-81.323
2018/02/10,-73.968
2018/02/11,-78.678
2018/02/12,-69.217
2018/02/13,-83.741
2018/02/14,-72.273
2018/02/15,-70.41
2018/02/16,-73.404
2018/02/17,-71.916
2018/02/18,-59.045
2018/02/19,-59.117
2018/02/20,-48.346
2018/02/21,-58.83
2018/02/22,-44.463
2018/02/23,-69.476
2018/02/24,-44.136
2018/02/25,-84.875
2018/02/26,-69.422
2018/02/27,-84.324
2018/02/28,-85.588
2018/03/01,-84.751
2018/03/02,-85.106
2018/03/03,-90.251
2018/03/04,-91.1
2018/03/05,-77.14
2018/03/06,-64.655
2018/03/07,-72.192
2018/03/08,-79.518
2018/03/09,-77.793
2018/03/10,-72.18
2018/03/11,-82.164
2018/03/12,-78.747
2018/03/13,-42.49
2018/03/14,-68.042
2018/03/15,-79.238
2018/03/16,-80.461
2018/03/17,-85.896
2018/03/18,-64.203
2018/03/19,-68.935
2018/03/20,-73.511
2018/03/21,-71.753
2018/03/22,-79.701
2018/03/23,-72.018
2018/03/24,-86.32
2018/03/25,-80.593
2018/03/26,-60.24
2018/03/27,-27.1
2018/03/28,-47.646
2018/03/29,-21.67
2018/03/30,-34.465
2018/03/31,-59.074
2018/04/01,-63.967
2018/04/02,-38.135
2018/04/03,-26.968
2018/04/04,-54.895
2018/04/05,-69.902
2018/04/06,-68.468
2018/04/07,-72.651
2018/04/08,-60.432
2018/04/09,-23.871
2018/04/10,-33.268
2018/04/11,-41.771
2018/04/12,-46.214
2018/04/13,-12.05
2018/04/14,-57.114
2018/04/15,-27.986
2018/04/16,-1.063
2018/04/17,-49.08
2018/04/18,-28.375
2018/04/19,-5.234
2018/04/20,25.542
2018/04/21,20.948
2018/04/22,-25.905
2018/04/23,206.815
2018/04/24,261.636
2018/04/25,66.426
2018/04/26,11.047
2018/04/27,25.926
2018/04/28,13.742
2018/04/29,26.857
2018/04/30,127.412
2018/05/01,155.472
2018/05/02,226.345
2018/05/03,213.053
2018/05/04,229.237
2018/05/05,186.435
2018/05/06,146.636
2018/05/07,547.917
2018/05/08,220.885
2018/05/09,162.093
2018/05/10,217.395
2018/05/11,146.478
2018/05/12,5.625
2018/05/13,-25.646
2018/05/14,221.195
2018/05/15,134.611
2018/05/16,64.222
2018/05/17,61.222
2018/05/18,25.275
2018/05/19,-14.084
2018/05/20,-28.996
2018/05/21,14.173
2018/05/22,92.137
2018/05/23,-14.812
2018/05/24,-33.58
2018/05/25,-33.421
2018/05/26,-38.019
2018/05/27,-18.817
2018/05/28,21.434
2018/05/29,7.112
2018/05/30,-10.973
2018/05/31,5.012
2018/06/01,-21.184
2018/06/02,-63.627
2018/06/03,-66.135
2018/06/04,-12.974
2018/06/05,1.85
2018/06/06,-38.216
2018/06/07,-17.441
2018/06/08,-15.284
2018/06/09,-55.477
2018/06/10,-34.599
2018/06/11,6.685
2018/06/12,85.955
2018/06/13,26.436
2018/06/14,40.583
2018/06/15,53.111
2018/06/16,-33.022
2018/06/17,-47.433
2018/06/18,-5.735
2018/06/19,13.157
2018/06/20,-6.503
2018/06/21,-34.137
2018/06/22,-29.992
2018/06/23,-51.255
2018/06/24,-16.925
2018/06/25,39.217
2018/06/26,-23.043
2018/06/27,-43.006
2018/06/28,-35.486
2018/06/29,-25.988
2018/06/30,-57.028
2018/07/01,-68.17
2018/07/02,-14.433
2018/07/03,24.294
2018/07/04,-40.713
2018/07/05,-36.98
2018/07/06,-44.981
2018/07/07,-59.918
2018/07/08,-55.769
2018/07/09,16.748
2018/07/10,-14.512
2018/07/11,-45.621
2018/07/12,-63.46
2018/07/13,-72.457
2018/07/14,-79.921
2018/07/15,-80.459
2018/07/16,0.257
2018/07/17,45.09
2018/07/18,26.694
2018/07/19,-23.117
2018/07/20,-26.053
2018/07/21,-49.608
2018/07/22,-59.252
2018/07/23,23.87
2018/07/24,-9.991
2018/07/25,-34.4
2018/07/26,-32.471
2018/07/27,-24.902
2018/07/28,-52.574
2018/07/29,-60.437
2018/07/30,28.081
2018/07/31,175.498
2018/08/01,-2.54
2018/08/02,-21.747
2018/08/03,-25.13
2018/08/04,-49.139
2018/08/05,-51.305
2018/08/06,-4.356
2018/08/07,-10.023
2018/08/08,-10.148
2018/08/09,-32.543
2018/08/10,4.199
2018/08/11,-6.73
2018/08/12,-40.031
2018/08/13,91.138
2018/08/14,135.966
2018/08/15,-16.534
2018/08/16,-48.091
2018/08/17,-44.66
2018/08/18,-57.141
2018/08/19,-71.177
2018/08/20,-15.209
2018/08/21,-14.943
2018/08/22,-34.962
2018/08/23,-50.442
2018/08/24,-45.308
2018/08/25,-48.919
2018/08/26,-57.446
2018/08/27,19.979
2018/08/28,16.91
2018/08/29,-36.137
2018/08/30,-67.748
2018/08/31,-33.774
2018/09/01,-49.039
2018/09/02,-50.252
2018/09/03,31.757
2018/09/04,131.67
2018/09/05,30.901
2018/09/06,23.626
2018/09/07,-24.286
2018/09/08,-22.45
2018/09/09,-33.903
2018/09/10,-8.388
2018/09/11,45.659
2018/09/12,-13.612
2018/09/13,-44.304
2018/09/14,-32.063
2018/09/15,-29.536
2018/09/16,-52.584
2018/09/17,22.903
2018/09/18,58.196
2018/09/19,-23.531
2018/09/20,-2.526
2018/09/21,36.971
2018/09/22,-5.757
2018/09/23,-14.845
2018/09/24,47.971
2018/09/25,50.091
2018/09/26,-11.22
2018/09/27,-12.985
2018/09/28,-16.468
2018/09/29,-19.959
2018/09/30,-25.666
2018/10/01,-15.005
2018/10/02,-7.163
2018/10/03,-32.34
2018/10/04,-57.552
2018/10/05,-49.613
2018/10/06,-64.442
2018/10/07,-61.806
2018/10/08,-17.555
2018/10/09,-24.544
2018/10/10,-30.705
2018/10/11,31.713
2018/10/12,-40.481
2018/10/13,-48.51
2018/10/14,-48.932
2018/10/15,122.966
2018/10/16,78.383
2018/10/17,-2.013
2018/10/18,32.078
2018/10/19,5.214
2018/10/20,-25.65
2018/10/21,-39.022
2018/10/22,-13.203
2018/10/23,3.405
2018/10/24,-24.721
2018/10/25,11.148
2018/10/26,-11.479
2018/10/27,-44.401
2018/10/28,-45.745
2018/10/29,23.137
2018/10/30,4.283
2018/10/31,18.919
2018/11/01,28.178
2018/11/02,7.315
2018/11/03,-38.728
2018/11/04,-5.814
2018/11/05,101.432
2018/11/06,81.906
2018/11/07,26.344
2018/11/08,14.485
2018/11/09,4.395
2018/11/10,-62.28
2018/11/11,-40.181
2018/11/12,66.174
2018/11/13,53.789
2018/11/14,-15.841
2018/11/15,19.442
2018/11/16,-1.472
2018/11/17,-49.961
2018/11/18,-1.446
2018/11/19,161.845
2018/11/20,93.433
2018/11/21,56.869
2018/11/22,1.072
2018/11/23,11.924
2018/11/24,-37.666
2018/11/25,24.779
2018/11/26,91.042
2018/11/27,47.11
2018/11/28,-0.645
2018/11/29,31.901
2018/11/30,483.968
2018/12/01,461.517
2018/12/02,-55.929
2018/12/03,16.479
2018/12/04,-19.173
2018/12/05,-37.085
2018/12/06,-4.139
2018/12/07,-8.053
2018/12/08,-33.411
2018/12/09,-36.386
2018/12/10,-1.43
2018/12/11,-2.404
2018/12/12,-46.334
2018/12/13,-24.81
2018/12/14,-60.593
2018/12/15,-72.736
2018/12/16,-61.254
2018/12/17,27.861
2018/12/18,-8.268
2018/12/19,-41.51
2018/12/20,-39.01
2018/12/21,0.155
2018/12/22,-33.054
2018/12/23,2.549
2018/12/24,107.044
2018/12/25,-28.266
2018/12/26,-27.073
2018/12/27,16.002
2018/12/28,-6.024
2018/12/29,21.565
2018/12/30,-88.793
2018/12/31,-84.067
2019/01/01,36.337
2019/01/02,60.627
2019/01/03,51.048
2019/01/04,88.457
2019/01/05,74.038
2019/01/06,-12.936
2019/01/07,64.183
2019/01/08,58.722
2019/01/09,43.653
2019/01/10,86.635
2019/01/11,133.236
2019/01/12,-29.977
2019/01/13,-6.805
2019/01/14,173.614
2019/01/15,96.094
2019/01/16,4.017
2019/01/17,-14.778
2019/01/18,-52.573
2019/01/19,-62.541
2019/01/20,-59.472
2019/01/21,-8.704
2019/01/22,-43.831
2019/01/23,-59.547
2019/01/24,-11.708
2019/01/25,-18.842
2019/01/26,-57.455
2019/01/27,-42.248
2019/01/28,-34.052
2019/01/29,6.839
2019/01/30,-11.56
2019/01/31,12.006
2019/02/01,-49.169
2019/02/02,-65.575
2019/02/03,-75.967
2019/02/04,-83.422
2019/02/05,-71.823
2019/02/06,-55.272
2019/02/07,-57.208
2019/02/08,-28.974
2019/02/09,-68.095
2019/02/10,-65.278
2019/02/11,22.933
2019/02/12,-14.338
2019/02/13,-47.579
2019/02/14,-32.958
2019/02/15,-40.441
2019/02/16,-49.558
2019/02/17,2.924
2019/02/18,135.618
2019/02/19,95.564
2019/02/20,50.942
2019/02/21,44.431
2019/02/22,33.017
2019/02/23,-16.691
2019/02/24,93.723
2019/02/25,243.22
2019/02/26,20.038
2019/02/27,15.172
2019/02/28,34.307
2019/03/01,-0.366
2019/03/02,-21.896
2019/03/03,8.432
2019/03/04,143.553
2019/03/05,118.312
2019/03/06,175.234
2019/03/07,178.159
2019/03/08,81.062
2019/03/09,64.983
2019/03/10,-1.48
2019/03/11,139.906
2019/03/12,83.448
2019/03/13,18.194
2019/03/14,62.526
2019/03/15,33.535
2019/03/16,33.634
2019/03/17,25.892
2019/03/18,171.202
2019/03/19,18.758
2019/03/20,-5.889
2019/03/21,-15.887
2019/03/22,-12.928
2019/03/23,12.175
2019/03/24,-21.896
2019/03/25,67.997
2019/03/26,-23.051
2019/03/27,-38.688
2019/03/28,25.232
2019/03/29,-8.926
2019/03/30,11.764
2019/03/31,20.878
2019/04/01,75.121
2019/04/02,178.828
2019/04/03,121.794
2019/04/04,52.203
2019/04/05,45.044
2019/04/06,5.273
2019/04/07,23.271
2019/04/08,173.402
2019/04/09,153.718
2019/04/10,54.456
2019/04/11,56.504
2019/04/12,50.886
2019/04/13,-15.777
2019/04/14,-4.128
2019/04/15,54.812
2019/04/16,48.719
2019/04/17,3.214
2019/04/18,72.712
2019/04/19,-0.379
2019/04/20,-4.954
2019/04/21,20.557
2019/04/22,17.042
2019/04/23,96.073
2019/04/24,48.835
2019/04/25,50.991
2019/04/26,121.677
2019/04/27,-6.645
2019/04/28,1.255
2019/04/29,33.064
2019/04/30,53.588
2019/05/01,21.241
2019/05/02,-46.319
2019/05/03,-40.566
2019/05/04,-30.24
2019/05/05,-30.636
2019/05/06,61.88
2019/05/07,47.332
2019/05/08,-22.217
