Date,price30momUSD
2016/06/24,1.449
2016/06/25,1.732
2016/06/26,2.609
2016/06/27,2.518
2016/06/28,1.029
2016/06/29,-0.295
2016/06/30,-0.831
2016/07/01,-1.755
2016/07/02,-1.829
2016/07/03,-1.779
2016/07/04,-2.091
2016/07/05,-3.267
2016/07/06,-3.27
2016/07/07,-3.987
2016/07/08,-4.04
2016/07/09,-3.427
2016/07/10,-3.197
2016/07/11,-3.249
2016/07/12,-4.164
2016/07/13,-6.16
2016/07/14,-7.106
2016/07/15,-6.43
2016/07/16,-7.712
2016/07/17,-6.056
2016/07/18,-1.542
2016/07/19,-0.91
2016/07/20,0.369
2016/07/21,0.431
2016/07/22,-0.719
2016/07/23,1.416
2016/07/24,-0.481
2016/07/25,-0.851
2016/07/26,-1.087
2016/07/27,-1.224
2016/07/28,-0.365
2016/07/29,0.532
2016/07/30,0.213
2016/07/31,0.027
2016/08/01,-0.415
2016/08/02,-1.665
2016/08/03,-1.949
2016/08/04,0.248
2016/08/05,0.364
2016/08/06,0.653
2016/08/07,0.474
2016/08/08,0.007
2016/08/09,0.811
2016/08/10,1.622
2016/08/11,1.332
2016/08/12,1.374
2016/08/13,0.612
2016/08/14,-0.438
2016/08/15,-0.584
2016/08/16,-0.13
2016/08/17,-0.348
2016/08/18,-0.395
2016/08/19,-1.339
2016/08/20,-1.302
2016/08/21,-2.384
2016/08/22,-3.22
2016/08/23,-2.305
2016/08/24,-2.266
2016/08/25,-1.653
2016/08/26,-1.327
2016/08/27,-1.503
2016/08/28,-1.638
2016/08/29,-1.682
2016/08/30,-1.037
2016/08/31,-0.235
2016/09/01,1.97
2016/09/02,2.474
2016/09/03,1.199
2016/09/04,0.735
2016/09/05,0.999
2016/09/06,0.669
2016/09/07,0.637
2016/09/08,-0.211
2016/09/09,-0.638
2016/09/10,-0.167
2016/09/11,0.077
2016/09/12,0.115
2016/09/13,0.546
2016/09/14,0.766
2016/09/15,0.873
2016/09/16,1.232
2016/09/17,1.746
2016/09/18,2.033
2016/09/19,1.798
2016/09/20,2.599
2016/09/21,2.601
2016/09/22,2.061
2016/09/23,2.256
2016/09/24,1.846
2016/09/25,1.679
2016/09/26,1.682
2016/09/27,2.002
2016/09/28,2.295
2016/09/29,2.014
2016/09/30,1.825
2016/10/01,0.959
2016/10/02,1.115
2016/10/03,1.341
2016/10/04,1.697
2016/10/05,1.509
2016/10/06,1.305
2016/10/07,1.099
2016/10/08,0.81
2016/10/09,0.664
2016/10/10,0.141
2016/10/11,0.049
2016/10/12,0.038
2016/10/13,-0.072
2016/10/14,-0.003
2016/10/15,-0.156
2016/10/16,-0.272
2016/10/17,-0.719
2016/10/18,-0.328
2016/10/19,-0.639
2016/10/20,-1.605
2016/10/21,-1.743
2016/10/22,-1.072
2016/10/23,-1.319
2016/10/24,-1.08
2016/10/25,-1.469
2016/10/26,-1.398
2016/10/27,-1.64
2016/10/28,-2.014
2016/10/29,-2.484
2016/10/30,-2.529
2016/10/31,-1.985
2016/11/01,-2.506
2016/11/02,-2.369
2016/11/03,-2.468
2016/11/04,-2.251
2016/11/05,-1.83
2016/11/06,-1.709
2016/11/07,-1.39
2016/11/08,-1.377
2016/11/09,-1.225
2016/11/10,-1.377
2016/11/11,-1.433
2016/11/12,-1.82
2016/11/13,-1.864
2016/11/14,-1.845
2016/11/15,-1.888
2016/11/16,-1.752
2016/11/17,-2.483
2016/11/18,-2.576
2016/11/19,-2.47
2016/11/20,-2.493
2016/11/21,-2.493
2016/11/22,-2.112
2016/11/23,-2.134
2016/11/24,-2.038
2016/11/25,-2.131
2016/11/26,-2.074
2016/11/27,-2.175
2016/11/28,-1.86
2016/11/29,-2.428
2016/11/30,-2.736
2016/12/01,-2.237
2016/12/02,-2.927
2016/12/03,-3.031
2016/12/04,-3.295
2016/12/05,-3.825
2016/12/06,-4.154
2016/12/07,-3.135
2016/12/08,-2.349
2016/12/09,-2.244
2016/12/10,-2.276
2016/12/11,-2.213
2016/12/12,-1.781
2016/12/13,-1.69
2016/12/14,-1.673
2016/12/15,-2.096
2016/12/16,-2.333
2016/12/17,-2.34
2016/12/18,-1.856
2016/12/19,-1.894
2016/12/20,-1.96
2016/12/21,-1.834
2016/12/22,-2.273
2016/12/23,-2.485
2016/12/24,-2.242
2016/12/25,-2.181
2016/12/26,-2.12
2016/12/27,-1.909
2016/12/28,-1.605
2016/12/29,-0.112
2016/12/30,-0.176
2016/12/31,-0.439
2017/01/01,0.284
2017/01/02,0.314
2017/01/03,1.153
2017/01/04,3.219
2017/01/05,3.654
2017/01/06,2.268
2017/01/07,1.303
2017/01/08,1.637
2017/01/09,2.148
2017/01/10,2.225
2017/01/11,1.712
2017/01/12,1.127
2017/01/13,1.246
2017/01/14,1.654
2017/01/15,1.917
2017/01/16,1.979
2017/01/17,2.158
2017/01/18,2.465
2017/01/19,2.63
2017/01/20,2.786
2017/01/21,3.111
2017/01/22,3.447
2017/01/23,3.456
2017/01/24,3.405
2017/01/25,3.268
2017/01/26,3.336
2017/01/27,3.269
2017/01/28,2.379
2017/01/29,2.215
2017/01/30,2.465
2017/01/31,2.327
2017/02/01,2.442
2017/02/02,1.81
2017/02/03,0.289
2017/02/04,0.735
2017/02/05,1.17
2017/02/06,1.432
2017/02/07,1.373
2017/02/08,0.889
2017/02/09,0.687
2017/02/10,0.964
2017/02/11,1.785
2017/02/12,1.715
2017/02/13,1.624
2017/02/14,2.528
2017/02/15,3.184
2017/02/16,2.739
2017/02/17,2.54
2017/02/18,2.48
2017/02/19,2.224
2017/02/20,1.999
2017/02/21,1.795
2017/02/22,1.944
2017/02/23,2.149
2017/02/24,2.545
2017/02/25,2.818
2017/02/26,3.274
2017/02/27,4.182
2017/02/28,5.238
2017/03/01,5.43
2017/03/02,7.512
2017/03/03,9.097
2017/03/04,8.777
2017/03/05,8.104
2017/03/06,8.27
2017/03/07,7.938
2017/03/08,6.704
2017/03/09,5.905
2017/03/10,6.849
2017/03/11,8.689
2017/03/12,11.284
2017/03/13,15.864
2017/03/14,17.098
2017/03/15,18.98
2017/03/16,28.061
2017/03/17,33.143
2017/03/18,26.35
2017/03/19,26.751
2017/03/20,30.702
2017/03/21,30.205
2017/03/22,28.578
2017/03/23,29.133
2017/03/24,33.507
2017/03/25,37.816
2017/03/26,37.443
2017/03/27,37.197
2017/03/28,36.132
2017/03/29,37.59
2017/03/30,37.12
2017/03/31,34.334
2017/04/01,32.183
2017/04/02,30.099
2017/04/03,26.218
2017/04/04,24.702
2017/04/05,26.437
2017/04/06,25.109
2017/04/07,25.087
2017/04/08,27.221
2017/04/09,25.605
2017/04/10,23.581
2017/04/11,21.517
2017/04/12,17.047
2017/04/13,20.19
2017/04/14,17.815
2017/04/15,7.677
2017/04/16,2.628
2017/04/17,9.212
2017/04/18,10.004
2017/04/19,6.997
2017/04/20,6.042
2017/04/21,8.045
2017/04/22,7.167
2017/04/23,2.657
2017/04/24,-0.426
2017/04/25,-0.33
2017/04/26,1.466
2017/04/27,7.783
2017/04/28,14.087
2017/04/29,17.223
2017/04/30,22.022
2017/05/01,28.641
2017/05/02,26.93
2017/05/03,31.769
2017/05/04,41.459
2017/05/05,46.29
2017/05/06,46.524
2017/05/07,49.594
2017/05/08,43.966
2017/05/09,39.822
2017/05/10,43.487
2017/05/11,43.14
2017/05/12,43.783
2017/05/13,37.072
2017/05/14,39.873
2017/05/15,41.642
2017/05/16,39.635
2017/05/17,37.559
2017/05/18,42.61
2017/05/19,60.89
2017/05/20,75.456
2017/05/21,83.747
2017/05/22,114.139
2017/05/23,114.662
2017/05/24,136.568
2017/05/25,143.892
2017/05/26,125.263
2017/05/27,91.238
2017/05/28,101.394
2017/05/29,106.74
2017/05/30,135.097
2017/05/31,147.385
2017/06/01,147.514
2017/06/02,145.22
2017/06/03,136.023
2017/06/04,146.337
2017/06/05,155.124
2017/06/06,163.847
2017/06/07,171.37
2017/06/08,172.289
2017/06/09,179.354
2017/06/10,211.702
2017/06/11,251.151
2017/06/12,281.827
2017/06/13,297.053
2017/06/14,283.47
2017/06/15,237.481
2017/06/16,262.666
2017/06/17,265.97
2017/06/18,251.675
2017/06/19,233.501
2017/06/20,227.675
2017/06/21,169.814
2017/06/22,160.323
2017/06/23,141.022
2017/06/24,126.138
2017/06/25,119.868
2017/06/26,111.707
2017/06/27,76.823
2017/06/28,112.499
2017/06/29,98.65
2017/06/30,65.615
2017/07/01,43.819
2017/07/02,44.194
2017/07/03,57.405
2017/07/04,37.602
2017/07/05,17.312
2017/07/06,9.065
2017/07/07,-5.647
2017/07/08,-14.868
2017/07/09,-22.591
2017/07/10,-72.214
2017/07/11,-143.246
2017/07/12,-163.959
2017/07/13,-175.9
2017/07/14,-176.659
2017/07/15,-141.4
2017/07/16,-192.114
2017/07/17,-186.663
2017/07/18,-162.215
2017/07/19,-136.693
2017/07/20,-143.882
2017/07/21,-109.779
2017/07/22,-100.071
2017/07/23,-100.431
2017/07/24,-94.429
2017/07/25,-86.308
2017/07/26,-60.153
2017/07/27,-42.41
2017/07/28,-92.056
2017/07/29,-118.185
2017/07/30,-93.237
2017/07/31,-71.673
2017/08/01,-49.824
2017/08/02,-56.881
2017/08/03,-53.696
2017/08/04,-39.885
2017/08/05,-27.509
2017/08/06,6.681
2017/08/07,25.039
2017/08/08,37.213
2017/08/09,72.631
2017/08/10,105.329
2017/08/11,97.803
2017/08/12,104.272
2017/08/13,99.336
2017/08/14,116.383
2017/08/15,132.003
2017/08/16,122.338
2017/08/17,103.404
2017/08/18,78.605
2017/08/19,75.194
2017/08/20,70.138
2017/08/21,96.206
2017/08/22,85.024
2017/08/23,93.542
2017/08/24,110.812
2017/08/25,131.383
2017/08/26,128.041
2017/08/27,139.698
2017/08/28,156.131
2017/08/29,163.027
2017/08/30,184.142
2017/08/31,169.151
2017/09/01,171.348
2017/09/02,138.665
2017/09/03,128.085
2017/09/04,80.055
2017/09/05,42.526
2017/09/06,67.763
2017/09/07,52.565
2017/09/08,22.528
2017/09/09,2.716
2017/09/10,-6.017
2017/09/11,-14.883
2017/09/12,8.208
2017/09/13,-23.381
2017/09/14,-33.025
2017/09/15,-55.326
2017/09/16,-45.959
2017/09/17,-46.296
2017/09/18,-3.019
2017/09/19,-5.159
2017/09/20,-32.814
2017/09/21,-35.095
2017/09/22,-56.225
2017/09/23,-46.147
2017/09/24,-46.157
2017/09/25,-38.562
2017/09/26,-44.304
2017/09/27,-46.855
2017/09/28,-57.065
2017/09/29,-87.591
2017/09/30,-84.913
2017/10/01,-92.49
2017/10/02,-61.525
2017/10/03,-57.806
2017/10/04,-24.573
2017/10/05,-10.037
2017/10/06,-33.358
2017/10/07,-24.276
2017/10/08,-9.767
2017/10/09,-1.888
2017/10/10,4.181
2017/10/11,2.568
2017/10/12,1.365
2017/10/13,46.321
2017/10/14,86.079
2017/10/15,93.743
2017/10/16,81.425
2017/10/17,70.953
2017/10/18,15.202
2017/10/19,21.251
2017/10/20,19.168
2017/10/21,20.421
2017/10/22,32.734
2017/10/23,9.844
2017/10/24,17.773
2017/10/25,4.02
2017/10/26,3.929
2017/10/27,-1.274
2017/10/28,-10.354
2017/10/29,8.69
2017/10/30,5.453
2017/10/31,6.681
2017/11/01,-0.552
2017/11/02,-8.713
2017/11/03,1.709
2017/11/04,6.096
2017/11/05,-2.695
2017/11/06,-10.867
2017/11/07,-15.944
2017/11/08,-1.115
2017/11/09,18.573
2017/11/10,9.531
2017/11/11,1.636
2017/11/12,-14.683
2017/11/13,-26.669
2017/11/14,-4.662
2017/11/15,-4.401
2017/11/16,4.01
2017/11/17,26.814
2017/11/18,24.739
2017/11/19,48.239
2017/11/20,63.05
2017/11/21,69.085
2017/11/22,81.115
2017/11/23,94.811
2017/11/24,134.536
2017/11/25,170.947
2017/11/26,162.66
2017/11/27,181.044
2017/11/28,169.106
2017/11/29,164.912
2017/11/30,127.729
2017/12/01,144.765
2017/12/02,177.267
2017/12/03,173.143
2017/12/04,164.314
2017/12/05,164.17
2017/12/06,141.802
2017/12/07,130.946
2017/12/08,150.616
2017/12/09,160.103
2017/12/10,137.351
2017/12/11,159.347
2017/12/12,251.952
2017/12/13,349.185
2017/12/14,379.811
2017/12/15,334.16
2017/12/16,364.956
2017/12/17,385.776
2017/12/18,400.642
2017/12/19,468.487
2017/12/20,436.466
2017/12/21,444.113
2017/12/22,315.205
2017/12/23,330.972
2017/12/24,231.947
2017/12/25,249.302
2017/12/26,286.511
2017/12/27,275.199
2017/12/28,237.005
2017/12/29,266.52
2017/12/30,269.695
2017/12/31,277.616
2018/01/01,288.841
2018/01/02,382.008
2018/01/03,423.597
2018/01/04,489.211
2018/01/05,540.236
2018/01/06,569.798
2018/01/07,629.94
2018/01/08,675.697
2018/01/09,769.875
2018/01/10,855.736
2018/01/11,664.202
2018/01/12,572.312
2018/01/13,648.295
2018/01/14,680.121
2018/01/15,638.486
2018/01/16,418.018
2018/01/17,220.781
2018/01/18,222.562
2018/01/19,252.754
2018/01/20,315.445
2018/01/21,404.641
2018/01/22,299.404
2018/01/23,323.185
2018/01/24,299.335
2018/01/25,326.47
2018/01/26,299.037
2018/01/27,373.5
2018/01/28,450.309
2018/01/29,485.732
2018/01/30,418.3
2018/01/31,348.943
2018/02/01,260.955
2018/02/02,43.199
2018/02/03,6.09
2018/02/04,-71.851
2018/02/05,-219.682
2018/02/06,-401.894
2018/02/07,-354.802
2018/02/08,-402.845
2018/02/09,-489.512
2018/02/10,-353.832
2018/02/11,-410.859
2018/02/12,-498.117
2018/02/13,-502.571
2018/02/14,-447.375
2018/02/15,-202.42
2018/02/16,-20.742
2018/02/17,-79.786
2018/02/18,-105.288
2018/02/19,-183.05
2018/02/20,-146.708
2018/02/21,-159.166
2018/02/22,-153.852
2018/02/23,-169.776
2018/02/24,-226.935
2018/02/25,-209.112
2018/02/26,-219.719
2018/02/27,-308.905
2018/02/28,-319.633
2018/03/01,-273.192
2018/03/02,-236.227
2018/03/03,-249.59
2018/03/04,-76.029
2018/03/05,-95.031
2018/03/06,-74.972
2018/03/07,5.36
2018/03/08,59.582
2018/03/09,-112.83
2018/03/10,-90.748
2018/03/11,-130.434
2018/03/12,-156.227
2018/03/13,-130.333
2018/03/14,-196.662
2018/03/15,-244.736
2018/03/16,-274.978
2018/03/17,-346.483
2018/03/18,-426.055
2018/03/19,-426.296
2018/03/20,-400.317
2018/03/21,-371.93
2018/03/22,-390.933
2018/03/23,-345.735
2018/03/24,-293.925
2018/03/25,-323.692
2018/03/26,-344.537
2018/03/27,-376.722
2018/03/28,-409.841
2018/03/29,-464.723
2018/03/30,-485.547
2018/03/31,-464.816
2018/04/01,-481.167
2018/04/02,-475.989
2018/04/03,-452.852
2018/04/04,-470.705
2018/04/05,-454.798
2018/04/06,-409.761
2018/04/07,-354.464
2018/04/08,-290.618
2018/04/09,-319.715
2018/04/10,-299.017
2018/04/11,-294.949
2018/04/12,-244.509
2018/04/13,-155.978
2018/04/14,-100.318
2018/04/15,-89.419
2018/04/16,-73.903
2018/04/17,3.427
2018/04/18,-24.535
2018/04/19,-0.689
2018/04/20,15.29
2018/04/21,56.076
2018/04/22,98.889
2018/04/23,101.946
2018/04/24,166.875
2018/04/25,144.108
2018/04/26,167.517
2018/04/27,213.821
2018/04/28,261.755
2018/04/29,299.279
2018/04/30,280.994
2018/05/01,275.492
2018/05/02,293.149
2018/05/03,332.454
2018/05/04,391.589
2018/05/05,430.874
2018/05/06,420.248
2018/05/07,358.599
2018/05/08,353.52
2018/05/09,335.524
2018/05/10,351.056
2018/05/11,278.916
2018/05/12,220.723
2018/05/13,198.957
2018/05/14,216.749
2018/05/15,203.516
2018/05/16,183.043
2018/05/17,187.87
2018/05/18,163.91
2018/05/19,153.392
2018/05/20,126.551
2018/05/21,102.466
2018/05/22,58.849
2018/05/23,-24.494
2018/05/24,-102.352
2018/05/25,-49.284
2018/05/26,-34.899
2018/05/27,-89.802
2018/05/28,-138.121
2018/05/29,-141.384
2018/05/30,-120.439
2018/05/31,-85.512
2018/06/01,-102.405
2018/06/02,-145.377
2018/06/03,-171.933
2018/06/04,-207.422
2018/06/05,-197.517
2018/06/06,-138.245
2018/06/07,-140.739
2018/06/08,-138.054
2018/06/09,-150.103
2018/06/10,-140.008
2018/06/11,-145.461
2018/06/12,-182.727
2018/06/13,-237.612
2018/06/14,-231.102
2018/06/15,-193.305
2018/06/16,-203.396
2018/06/17,-177.158
2018/06/18,-194.586
2018/06/19,-183.495
2018/06/20,-177.619
2018/06/21,-147.841
2018/06/22,-124.722
2018/06/23,-115.794
2018/06/24,-143.501
2018/06/25,-138.588
2018/06/26,-124.875
2018/06/27,-103.75
2018/06/28,-107.087
2018/06/29,-145.118
2018/06/30,-122.537
2018/07/01,-123.452
2018/07/02,-127.155
2018/07/03,-138.314
2018/07/04,-134.498
2018/07/05,-124.933
2018/07/06,-137.836
2018/07/07,-138.717
2018/07/08,-114.248
2018/07/09,-122.355
2018/07/10,-109.241
2018/07/11,-86.288
2018/07/12,-87.002
2018/07/13,-44.931
2018/07/14,-58.539
2018/07/15,-58.237
2018/07/16,-31.987
2018/07/17,-20.535
2018/07/18,-7.415
2018/07/19,-53.885
2018/07/20,-70.885
2018/07/21,-73.954
2018/07/22,-26.956
2018/07/23,-11.518
2018/07/24,16.508
2018/07/25,16.97
2018/07/26,25.183
2018/07/27,30.262
2018/07/28,31.631
2018/07/29,48.753
2018/07/30,9.642
2018/07/31,-11.971
2018/08/01,-40.668
2018/08/02,-56.972
2018/08/03,-57.57
2018/08/04,-58.233
2018/08/05,-60.359
2018/08/06,-61.952
2018/08/07,-84.487
2018/08/08,-115.305
2018/08/09,-88.415
2018/08/10,-83.204
2018/08/11,-115.408
2018/08/12,-114.549
2018/08/13,-125.631
2018/08/14,-179.853
2018/08/15,-177.31
2018/08/16,-193.148
2018/08/17,-195.063
2018/08/18,-171.034
2018/08/19,-161.659
2018/08/20,-168.359
2018/08/21,-185.3
2018/08/22,-178.568
2018/08/23,-194.306
2018/08/24,-198.341
2018/08/25,-196.374
2018/08/26,-191.153
2018/08/27,-190.647
2018/08/28,-177.604
2018/08/29,-167.356
2018/08/30,-159.056
2018/08/31,-139.916
2018/09/01,-125.412
2018/09/02,-115.521
2018/09/03,-122.14
2018/09/04,-119.312
2018/09/05,-142.824
2018/09/06,-177.045
2018/09/07,-143.561
2018/09/08,-149.255
2018/09/09,-159.028
2018/09/10,-122.406
2018/09/11,-131.537
2018/09/12,-132.361
2018/09/13,-66.454
2018/09/14,-74.154
2018/09/15,-69.435
2018/09/16,-81.897
2018/09/17,-90.084
2018/09/18,-93.712
2018/09/19,-81.864
2018/09/20,-67.399
2018/09/21,-51.32
2018/09/22,-32.8
2018/09/23,-34.02
2018/09/24,-43.274
2018/09/25,-59.444
2018/09/26,-61.784
2018/09/27,-69.464
2018/09/28,-66.303
2018/09/29,-55.339
2018/09/30,-48.119
2018/10/01,-59.822
2018/10/02,-65.954
2018/10/03,-69.985
2018/10/04,-63.802
2018/10/05,-41.902
2018/10/06,-0.325
2018/10/07,1.313
2018/10/08,15.379
2018/10/09,31.205
2018/10/10,29.377
2018/10/11,11.822
2018/10/12,20.282
2018/10/13,2.31
2018/10/14,-12.381
2018/10/15,-9.09
2018/10/16,-7.172
2018/10/17,-2.477
2018/10/18,4.194
2018/10/19,-5.427
2018/10/20,-4.522
2018/10/21,-22.081
2018/10/22,-34.999
2018/10/23,-38.571
2018/10/24,-31.645
2018/10/25,-11.522
2018/10/26,-11.838
2018/10/27,-15.125
2018/10/28,-21.893
2018/10/29,-26.006
2018/10/30,-36.339
2018/10/31,-33.725
2018/11/01,-30.313
2018/11/02,-19.229
2018/11/03,-23.472
2018/11/04,-18.876
2018/11/05,-16.535
2018/11/06,-10.765
2018/11/07,-7.761
2018/11/08,-13.391
2018/11/09,-14.14
2018/11/10,10.695
2018/11/11,15.329
2018/11/12,12.428
2018/11/13,9.089
2018/11/14,-11.583
2018/11/15,-31.992
2018/11/16,-31.795
2018/11/17,-32.53
2018/11/18,-26.774
2018/11/19,-46.054
2018/11/20,-68.101
2018/11/21,-71.294
2018/11/22,-69.942
2018/11/23,-81.336
2018/11/24,-79.914
2018/11/25,-92.603
2018/11/26,-90.628
2018/11/27,-96.843
2018/11/28,-83.004
2018/11/29,-77.156
2018/11/30,-81.193
2018/12/01,-81.616
2018/12/02,-82.989
2018/12/03,-88.226
2018/12/04,-93.219
2018/12/05,-101.771
2018/12/06,-113.408
2018/12/07,-131.824
2018/12/08,-123.62
2018/12/09,-117.242
2018/12/10,-119.722
2018/12/11,-121.666
2018/12/12,-121.296
2018/12/13,-120.039
2018/12/14,-111.855
2018/12/15,-94.289
2018/12/16,-91.273
2018/12/17,-84.547
2018/12/18,-81.662
2018/12/19,-55.536
2018/12/20,-30.656
2018/12/21,-20.175
2018/12/22,-21.736
2018/12/23,6.771
2018/12/24,24.485
2018/12/25,19.476
2018/12/26,18.76
2018/12/27,17.797
2018/12/28,6.662
2018/12/29,19.707
2018/12/30,22.703
2018/12/31,20.408
2019/01/01,18.584
2019/01/02,37.458
2019/01/03,41.324
2019/01/04,45.431
2019/01/05,59.135
2019/01/06,67.976
2019/01/07,63.267
2019/01/08,56.873
2019/01/09,59.411
2019/01/10,46.786
2019/01/11,36.706
2019/01/12,36.879
2019/01/13,36.139
2019/01/14,37.409
2019/01/15,40.084
2019/01/16,32.275
2019/01/17,26.348
2019/01/18,17.19
2019/01/19,14.426
2019/01/20,7.125
2019/01/21,5.2
2019/01/22,-12.352
2019/01/23,-28.904
2019/01/24,-13.321
2019/01/25,-15.358
2019/01/26,-8.238
2019/01/27,-9.296
2019/01/28,-32.391
2019/01/29,-33.146
2019/01/30,-29.74
2019/01/31,-28.306
2019/02/01,-42.9
2019/02/02,-44.928
2019/02/03,-44.751
2019/02/04,-51.979
2019/02/05,-48.98
2019/02/06,-51.336
2019/02/07,-46.5
2019/02/08,-42.012
2019/02/09,-17.789
2019/02/10,-8.798
2019/02/11,-5.498
2019/02/12,-1.462
2019/02/13,0.611
2019/02/14,-5.211
2019/02/15,-0.841
2019/02/16,0.892
2019/02/17,4.541
2019/02/18,17.835
2019/02/19,25.894
2019/02/20,28.099
2019/02/21,27.972
2019/02/22,29.008
2019/02/23,34.137
2019/02/24,37.607
2019/02/25,21.93
2019/02/26,21.883
2019/02/27,29.91
2019/02/28,31.573
2019/03/01,29.191
2019/03/02,25.675
2019/03/03,26.389
2019/03/04,19.715
2019/03/05,22.964
2019/03/06,30.209
2019/03/07,31.028
2019/03/08,33.185
2019/03/09,32.221
2019/03/10,25.619
2019/03/11,14.732
2019/03/12,14.591
2019/03/13,11.13
2019/03/14,11.364
2019/03/15,12.373
2019/03/16,19.083
2019/03/17,17.245
2019/03/18,15.711
2019/03/19,12.026
2019/03/20,-3.107
2019/03/21,-9.639
2019/03/22,-9.126
2019/03/23,-8.842
2019/03/24,-11.213
2019/03/25,-15.836
2019/03/26,-20.257
2019/03/27,-0.873
2019/03/28,1.442
2019/03/29,3.648
2019/03/30,6.016
2019/03/31,4.964
2019/04/01,8.374
2019/04/02,20.067
2019/04/03,42.681
2019/04/04,29.16
2019/04/05,25.761
2019/04/06,27.343
2019/04/07,32.052
2019/04/08,43.117
2019/04/09,40.982
2019/04/10,45.506
2019/04/11,34.432
2019/04/12,31.768
2019/04/13,31.933
2019/04/14,28.803
2019/04/15,23.726
2019/04/16,24.177
2019/04/17,27.643
2019/04/18,34.182
2019/04/19,34.2
2019/04/20,36.069
2019/04/21,33.72
2019/04/22,33.676
2019/04/23,37.128
2019/04/24,30.784
2019/04/25,29.445
2019/04/26,17.564
2019/04/27,18.912
2019/04/28,17.599
2019/04/29,12.85
2019/04/30,17.037
2019/05/01,19.041
2019/05/02,7.426
2019/05/03,-3.46
2019/05/04,3.812
2019/05/05,-0.159
