Date,size30var
2016/05/04,19049
2016/05/05,18810
2016/05/06,19882
2016/05/07,19961
2016/05/08,19885
2016/05/09,19484
2016/05/10,18739
2016/05/11,18049
2016/05/12,19744
2016/05/13,21251
2016/05/14,22645
2016/05/15,22648
2016/05/16,20275
2016/05/17,13944
2016/05/18,14863
2016/05/19,14130
2016/05/20,14543
2016/05/21,15460
2016/05/22,13826
2016/05/23,11799
2016/05/24,11498
2016/05/25,11503
2016/05/26,11343
2016/05/27,10292
2016/05/28,33563
2016/05/29,32648
2016/05/30,32771
2016/05/31,32585
2016/06/01,32128
2016/06/02,32056
2016/06/03,32713
2016/06/04,33510
2016/06/05,34842
2016/06/06,34183
2016/06/07,34324
2016/06/08,34554
2016/06/09,34591
2016/06/10,35401
2016/06/11,36607
2016/06/12,36809
2016/06/13,36456
2016/06/14,37003
2016/06/15,36845
2016/06/16,36695
2016/06/17,46267
2016/06/18,52536
2016/06/19,52413
2016/06/20,52594
2016/06/21,52081
2016/06/22,51989
2016/06/23,52090
2016/06/24,52020
2016/06/25,52900
2016/06/26,53189
2016/06/27,29992
2016/06/28,29793
2016/06/29,31506
2016/06/30,52078
2016/07/01,53539
2016/07/02,54338
2016/07/03,54620
2016/07/04,54553
2016/07/05,53794
2016/07/06,53987
2016/07/07,54527
2016/07/08,53843
2016/07/09,54381
2016/07/10,54700
2016/07/11,54233
2016/07/12,53760
2016/07/13,55415
2016/07/14,54808
2016/07/15,55153
2016/07/16,56634
2016/07/17,47562
2016/07/18,38907
2016/07/19,38452
2016/07/20,38578
2016/07/21,38069
2016/07/22,38291
2016/07/23,38289
2016/07/24,40545
2016/07/25,41904
2016/07/26,47597
2016/07/27,47955
2016/07/28,47951
2016/07/29,46016
2016/07/30,22647
2016/07/31,22197
2016/08/01,21600
2016/08/02,21902
2016/08/03,21930
2016/08/04,21915
2016/08/05,21271
2016/08/06,20887
2016/08/07,21062
2016/08/08,20536
2016/08/09,19845
2016/08/10,19249
2016/08/11,19349
2016/08/12,17838
2016/08/13,18455
2016/08/14,18926
2016/08/15,17659
2016/08/16,14431
2016/08/17,13341
2016/08/18,13248
2016/08/19,13030
2016/08/20,13483
2016/08/21,13708
2016/08/22,13574
2016/08/23,18500
2016/08/24,17724
2016/08/25,13439
2016/08/26,12886
2016/08/27,12841
2016/08/28,13253
2016/08/29,12883
2016/08/30,12949
2016/08/31,12978
2016/09/01,12497
2016/09/02,14836
2016/09/03,14863
2016/09/04,15540
2016/09/05,15273
2016/09/06,15582
2016/09/07,15727
2016/09/08,18827
2016/09/09,20900
2016/09/10,21213
2016/09/11,21826
2016/09/12,20843
2016/09/13,19895
2016/09/14,19858
2016/09/15,20358
2016/09/16,25071
2016/09/17,25134
2016/09/18,25810
2016/09/19,27567
2016/09/20,26868
2016/09/21,26494
2016/09/22,23444
2016/09/23,27478
2016/09/24,27737
2016/09/25,29505
2016/09/26,29636
2016/09/27,28800
2016/09/28,28838
2016/09/29,29848
2016/09/30,30684
2016/10/01,31946
2016/10/02,30270
2016/10/03,30284
2016/10/04,40649
2016/10/05,41000
2016/10/06,43635
2016/10/07,240118
2016/10/08,681051
2016/10/09,1154526
2016/10/10,4858078
2016/10/11,4835388
2016/10/12,4857242
2016/10/13,4869707
2016/10/14,4888568
2016/10/15,4917868
2016/10/16,4950520
2016/10/17,4962307
2016/10/18,4946976
2016/10/19,4930281
2016/10/20,4941563
2016/10/21,4935926
2016/10/22,4960468
2016/10/23,4959687
2016/10/24,4947962
2016/10/25,4932568
2016/10/26,4932308
2016/10/27,4939392
2016/10/28,4944219
2016/10/29,4943057
2016/10/30,4943906
2016/10/31,4955805
2016/11/01,4955730
2016/11/02,4966204
2016/11/03,4988727
2016/11/04,5015602
2016/11/05,5039273
2016/11/06,4944723
2016/11/07,4588593
2016/11/08,4132089
2016/11/09,77379
2016/11/10,23029
2016/11/11,21416
2016/11/12,20557
2016/11/13,20366
2016/11/14,18616
2016/11/15,17559
2016/11/16,17064
2016/11/17,15009
2016/11/18,14302
2016/11/19,14705
2016/11/20,12740
2016/11/21,12341
2016/11/22,12604
2016/11/23,16523
2016/11/24,15665
2016/11/25,17994
2016/11/26,17985
2016/11/27,19260
2016/11/28,20756
2016/11/29,21393
2016/11/30,36400
2016/12/01,36330
2016/12/02,36470
2016/12/03,36910
2016/12/04,34974
2016/12/05,33920
2016/12/06,31780
2016/12/07,30981
2016/12/08,31437
2016/12/09,31357
2016/12/10,31779
2016/12/11,31942
2016/12/12,31557
2016/12/13,31257
2016/12/14,33561
2016/12/15,33562
2016/12/16,33425
2016/12/17,33928
2016/12/18,35537
2016/12/19,34277
2016/12/20,33961
2016/12/21,35032
2016/12/22,35557
2016/12/23,31183
2016/12/24,31945
2016/12/25,32668
2016/12/26,34839
2016/12/27,34054
2016/12/28,32886
2016/12/29,32750
2016/12/30,17676
2016/12/31,17251
2017/01/01,17715
2017/01/02,17386
2017/01/03,17201
2017/01/04,18240
2017/01/05,18665
2017/01/06,18737
2017/01/07,18191
2017/01/08,18118
2017/01/09,17653
2017/01/10,17695
2017/01/11,17514
2017/01/12,18095
2017/01/13,16543
2017/01/14,16652
2017/01/15,16683
2017/01/16,16004
2017/01/17,14520
2017/01/18,14461
2017/01/19,14431
2017/01/20,13161
2017/01/21,11968
2017/01/22,12020
2017/01/23,10680
2017/01/24,9433
2017/01/25,6584
2017/01/26,6712
2017/01/27,6637
2017/01/28,6472
2017/01/29,6666
2017/01/30,6576
2017/01/31,5197
2017/02/01,4444
2017/02/02,4469
2017/02/03,4114
2017/02/04,3996
2017/02/05,3999
2017/02/06,3966
2017/02/07,5495
2017/02/08,6232
2017/02/09,6076
2017/02/10,6514
2017/02/11,6330
2017/02/12,5951
2017/02/13,6915
2017/02/14,9042
2017/02/15,9950
2017/02/16,9959
2017/02/17,9833
2017/02/18,10004
2017/02/19,9945
2017/02/20,9192
2017/02/21,12537
2017/02/22,12821
2017/02/23,12638
2017/02/24,12919
2017/02/25,13114
2017/02/26,13112
2017/02/27,13535
2017/02/28,14330
2017/03/01,22600
2017/03/02,28597
2017/03/03,31344
2017/03/04,30353
2017/03/05,28905
2017/03/06,27177
2017/03/07,26942
2017/03/08,25584
2017/03/09,36896
2017/03/10,40867
2017/03/11,40116
2017/03/12,40661
2017/03/13,48717
2017/03/14,53988
2017/03/15,62596
2017/03/16,103255
2017/03/17,127767
2017/03/18,130752
2017/03/19,129170
2017/03/20,127815
2017/03/21,125808
2017/03/22,121374
2017/03/23,124859
2017/03/24,124909
2017/03/25,117268
2017/03/26,111532
2017/03/27,117494
2017/03/28,108942
2017/03/29,107077
2017/03/30,110231
2017/03/31,120811
2017/04/01,119797
2017/04/02,118964
2017/04/03,112836
2017/04/04,99813
2017/04/05,85260
2017/04/06,78616
2017/04/07,62812
2017/04/08,65067
2017/04/09,62039
2017/04/10,52579
2017/04/11,44609
2017/04/12,44554
2017/04/13,43797
2017/04/14,43842
2017/04/15,37339
2017/04/16,37423
2017/04/17,39132
2017/04/18,38609
2017/04/19,37300
2017/04/20,37254
2017/04/21,36599
2017/04/22,37117
2017/04/23,38045
2017/04/24,37470
2017/04/25,38051
2017/04/26,35323
2017/04/27,44149
2017/04/28,54706
2017/04/29,53824
2017/04/30,56914
2017/05/01,83550
2017/05/02,105152
2017/05/03,108898
2017/05/04,122411
2017/05/05,128505
2017/05/06,129755
2017/05/07,141037
2017/05/08,145788
2017/05/09,150105
2017/05/10,150638
2017/05/11,150760
2017/05/12,151956
2017/05/13,149580
2017/05/14,143807
2017/05/15,156889
2017/05/16,149849
2017/05/17,182350
2017/05/18,215245
2017/05/19,293060
2017/05/20,307050
2017/05/21,348935
2017/05/22,444032
2017/05/23,727414
2017/05/24,991828
2017/05/25,1120274
2017/05/26,1172406
2017/05/27,1194638
2017/05/28,1232930
2017/05/29,1199998
2017/05/30,1433526
2017/05/31,1627037
2017/06/01,1746376
2017/06/02,1968685
2017/06/03,2038184
2017/06/04,2044430
2017/06/05,1994735
2017/06/06,2081912
2017/06/07,2145428
2017/06/08,2114522
2017/06/09,2097489
2017/06/10,1974855
2017/06/11,2055968
2017/06/12,2215441
2017/06/13,2173649
2017/06/14,2074853
2017/06/15,1931204
2017/06/16,1841732
2017/06/17,1705054
2017/06/18,1621303
2017/06/19,1515614
2017/06/20,1473626
2017/06/21,1393493
2017/06/22,1456944
2017/06/23,1558647
2017/06/24,1574437
2017/06/25,1528483
2017/06/26,1450158
2017/06/27,1269130
2017/06/28,1140182
2017/06/29,1187368
2017/06/30,1158675
2017/07/01,1077653
2017/07/02,1070006
2017/07/03,1110463
2017/07/04,1100370
2017/07/05,1053629
2017/07/06,1010745
2017/07/07,1001746
2017/07/08,901596
2017/07/09,950788
2017/07/10,905250
2017/07/11,992189
2017/07/12,1093536
2017/07/13,1190696
2017/07/14,1185589
2017/07/15,1163286
2017/07/16,1125887
2017/07/17,1092992
2017/07/18,1175813
2017/07/19,1202572
2017/07/20,1202375
2017/07/21,880838
2017/07/22,930829
2017/07/23,928689
2017/07/24,962666
2017/07/25,957376
2017/07/26,994989
2017/07/27,956470
2017/07/28,947477
2017/07/29,1074454
2017/07/30,1164209
2017/07/31,1112552
2017/08/01,1086855
2017/08/02,1068169
2017/08/03,1050618
2017/08/04,1076227
2017/08/05,1100133
2017/08/06,1132433
2017/08/07,1305499
2017/08/08,1502578
2017/08/09,1565565
2017/08/10,2017619
2017/08/11,2664423
2017/08/12,3078008
2017/08/13,3344521
2017/08/14,4206299
2017/08/15,5282494
2017/08/16,6679543
2017/08/17,7997805
2017/08/18,9198610
2017/08/19,9836094
2017/08/20,9577489
2017/08/21,9444015
2017/08/22,9345861
2017/08/23,9407359
2017/08/24,9256534
2017/08/25,9037638
2017/08/26,8503978
2017/08/27,8178415
2017/08/28,7751408
2017/08/29,7360920
2017/08/30,7451110
2017/08/31,7060101
2017/09/01,6723383
2017/09/02,5854291
2017/09/03,5248803
2017/09/04,5244159
2017/09/05,5042805
2017/09/06,6110300
2017/09/07,6714336
2017/09/08,6605369
2017/09/09,6320155
2017/09/10,6285553
2017/09/11,5977332
2017/09/12,5539425
2017/09/13,5485696
2017/09/14,5478877
2017/09/15,5651601
2017/09/16,5652284
2017/09/17,5876674
2017/09/18,5876871
2017/09/19,5295566
2017/09/20,5210886
2017/09/21,4969361
2017/09/22,4697416
2017/09/23,4349098
2017/09/24,4276307
2017/09/25,4147796
2017/09/26,3933551
2017/09/27,3979989
2017/09/28,4223117
2017/09/29,4645907
2017/09/30,5178282
2017/10/01,5626518
2017/10/02,5621689
2017/10/03,5118421
2017/10/04,5181070
2017/10/05,5237601
2017/10/06,5015499
2017/10/07,4835458
2017/10/08,4646872
2017/10/09,4627447
2017/10/10,4347980
2017/10/11,4251311
2017/10/12,4382313
2017/10/13,4481448
2017/10/14,4376128
2017/10/15,4377946
2017/10/16,4451738
2017/10/17,4431557
2017/10/18,5584208
2017/10/19,6606506
2017/10/20,6777427
2017/10/21,8103937
2017/10/22,10008795
2017/10/23,10875067
2017/10/24,11538823
2017/10/25,11997097
2017/10/26,12448768
2017/10/27,22891130
2017/10/28,32212935
2017/10/29,40266332
2017/10/30,47090833
2017/10/31,52946105
2017/11/01,51508713
2017/11/02,50114191
2017/11/03,48904872
2017/11/04,47644822
2017/11/05,45618761
2017/11/06,44299258
2017/11/07,43147636
2017/11/08,41713329
2017/11/09,39259472
2017/11/10,37410085
2017/11/11,34808580
2017/11/12,31634025
2017/11/13,29642744
2017/11/14,28533933
2017/11/15,28584606
2017/11/16,28771440
2017/11/17,29147584
2017/11/18,29375942
2017/11/19,29227840
2017/11/20,30009307
2017/11/21,30564659
2017/11/22,31045611
2017/11/23,31432559
2017/11/24,31557611
2017/11/25,31914712
2017/11/26,27043575
2017/11/27,23889128
2017/11/28,18293442
2017/11/29,11782453
2017/11/30,4416696
2017/12/01,4657436
2017/12/02,4845977
2017/12/03,5291591
2017/12/04,5342033
2017/12/05,5129183
2017/12/06,5677556
2017/12/07,5563538
2017/12/08,6025264
2017/12/09,6010573
2017/12/10,5994685
2017/12/11,6454297
2017/12/12,7737992
2017/12/13,9357032
2017/12/14,11002778
2017/12/15,12536150
2017/12/16,13672716
2017/12/17,14362928
2017/12/18,15443659
2017/12/19,18196776
2017/12/20,18940697
2017/12/21,20588140
2017/12/22,21198234
2017/12/23,20403625
2017/12/24,18694633
2017/12/25,17305261
2017/12/26,15759974
2017/12/27,15825663
2017/12/28,15471938
2017/12/29,15845117
2017/12/30,15693913
2017/12/31,14508144
2018/01/01,13118893
2018/01/02,13146522
2018/01/03,14004624
2018/01/04,15115736
2018/01/05,16193375
2018/01/06,15064329
2018/01/07,14665915
2018/01/08,13809103
2018/01/09,13258843
2018/01/10,12856939
2018/01/11,12966800
2018/01/12,12997405
2018/01/13,13054338
2018/01/14,12869832
2018/01/15,12994247
2018/01/16,13169591
2018/01/17,13472677
2018/01/18,13510359
2018/01/19,13407405
2018/01/20,13488352
2018/01/21,13674820
2018/01/22,13743740
2018/01/23,11801443
2018/01/24,10631645
2018/01/25,10109607
2018/01/26,9753961
2018/01/27,10967162
2018/01/28,11811212
2018/01/29,12298633
2018/01/30,12251043
2018/01/31,11984075
2018/02/01,12173430
2018/02/02,11958267
2018/02/03,12246214
2018/02/04,12304813
2018/02/05,11981845
2018/02/06,11769514
2018/02/07,11512727
2018/02/08,11851732
2018/02/09,11982385
2018/02/10,11734507
2018/02/11,11845366
2018/02/12,11213542
2018/02/13,11509540
2018/02/14,10320657
2018/02/15,8440796
2018/02/16,6696871
2018/02/17,4851140
2018/02/18,4249610
2018/02/19,3815203
2018/02/20,3451299
2018/02/21,3221053
2018/02/22,3159518
2018/02/23,3244694
2018/02/24,3316366
2018/02/25,3122551
2018/02/26,3155950
2018/02/27,3162576
2018/02/28,2937400
2018/03/01,2759741
2018/03/02,2527414
2018/03/03,1966852
2018/03/04,1411261
2018/03/05,1409990
2018/03/06,1383786
2018/03/07,1230036
2018/03/08,885901
2018/03/09,875304
2018/03/10,1045265
2018/03/11,1304257
2018/03/12,1289415
2018/03/13,1290446
2018/03/14,1320616
2018/03/15,1347694
2018/03/16,1441393
2018/03/17,1905190
2018/03/18,1926580
2018/03/19,1908506
2018/03/20,1935953
2018/03/21,1917515
2018/03/22,1791294
2018/03/23,1671650
2018/03/24,2132124
2018/03/25,3079055
2018/03/26,3221778
2018/03/27,3481494
2018/03/28,3618288
2018/03/29,3749818
2018/03/30,3681202
2018/03/31,3860745
2018/04/01,3945447
2018/04/02,4005056
2018/04/03,3912796
2018/04/04,3501843
2018/04/05,3271641
2018/04/06,2772598
2018/04/07,2766179
2018/04/08,2700793
2018/04/09,2695991
2018/04/10,2717759
2018/04/11,2350311
2018/04/12,2406038
2018/04/13,2564137
2018/04/14,2462569
2018/04/15,2416708
2018/04/16,2591087
2018/04/17,2991537
2018/04/18,3370281
2018/04/19,4762142
2018/04/20,6585822
2018/04/21,6803754
2018/04/22,7342560
2018/04/23,7940657
2018/04/24,8465923
2018/04/25,9266473
2018/04/26,9701058
2018/04/27,9868663
2018/04/28,10087616
2018/04/29,10405443
2018/04/30,10654162
2018/05/01,10029190
2018/05/02,9811395
2018/05/03,10207719
2018/05/04,10849883
2018/05/05,10668719
2018/05/06,9909719
2018/05/07,8322114
2018/05/08,7250163
2018/05/09,6618717
2018/05/10,5845059
2018/05/11,5011603
2018/05/12,4786123
2018/05/13,4531713
2018/05/14,3463662
2018/05/15,2403876
2018/05/16,1942021
2018/05/17,1765266
2018/05/18,1603522
2018/05/19,1596972
2018/05/20,1522050
2018/05/21,1251034
2018/05/22,1165588
2018/05/23,1196360
2018/05/24,1190315
2018/05/25,1187707
2018/05/26,1291904
2018/05/27,1332536
2018/05/28,1343637
2018/05/29,1351631
2018/05/30,1329160
2018/05/31,1547948
2018/06/01,1532160
2018/06/02,1461775
2018/06/03,1169328
2018/06/04,1243851
2018/06/05,1067937
2018/06/06,962597
2018/06/07,932237
2018/06/08,932129
2018/06/09,845665
2018/06/10,848050
2018/06/11,809998
2018/06/12,795770
2018/06/13,770804
2018/06/14,789072
2018/06/15,955213
2018/06/16,1029303
2018/06/17,1805240
2018/06/18,2029528
2018/06/19,2006514
2018/06/20,2006925
2018/06/21,2033659
2018/06/22,1971349
2018/06/23,2445841
2018/06/24,2813600
2018/06/25,2788756
2018/06/26,2772397
2018/06/27,2736203
2018/06/28,2706184
2018/06/29,2688527
2018/06/30,2460199
2018/07/01,2490331
2018/07/02,3069001
2018/07/03,3102187
2018/07/04,3542610
2018/07/05,3450518
2018/07/06,3930144
2018/07/07,4236604
2018/07/08,4161769
2018/07/09,4112316
2018/07/10,4022459
2018/07/11,3936683
2018/07/12,3969899
2018/07/13,3791400
2018/07/14,3951519
2018/07/15,4372790
2018/07/16,3836050
2018/07/17,3746449
2018/07/18,3807060
2018/07/19,3626633
2018/07/20,3259035
2018/07/21,3447927
2018/07/22,3254298
2018/07/23,3251987
2018/07/24,3395300
2018/07/25,3201483
2018/07/26,3160351
2018/07/27,2947750
2018/07/28,2964147
2018/07/29,2889863
2018/07/30,3036000
2018/07/31,3171467
2018/08/01,3270015
2018/08/02,3493199
2018/08/03,3154639
2018/08/04,3166154
2018/08/05,2867387
2018/08/06,2672284
2018/08/07,2887108
2018/08/08,4060400
2018/08/09,5363509
2018/08/10,5696747
2018/08/11,5756433
2018/08/12,5852931
2018/08/13,5707304
2018/08/14,5385965
2018/08/15,5428761
2018/08/16,5323023
2018/08/17,5234351
2018/08/18,5107012
2018/08/19,5111274
2018/08/20,5309154
2018/08/21,5663690
2018/08/22,5647277
2018/08/23,5659921
2018/08/24,5518265
2018/08/25,5742082
2018/08/26,5890044
2018/08/27,5956713
2018/08/28,6432342
2018/08/29,6522597
2018/08/30,6497288
2018/08/31,6290391
2018/09/01,6176540
2018/09/02,6201245
2018/09/03,6423475
2018/09/04,6442531
2018/09/05,6721151
2018/09/06,6518504
2018/09/07,5344911
2018/09/08,3663257
2018/09/09,2994388
2018/09/10,2689108
2018/09/11,2282635
2018/09/12,2217176
2018/09/13,2127918
2018/09/14,1833568
2018/09/15,1877457
2018/09/16,1788980
2018/09/17,1788927
2018/09/18,1720591
2018/09/19,2315792
2018/09/20,2280839
2018/09/21,2343068
2018/09/22,2358812
2018/09/23,2342568
2018/09/24,2919602
2018/09/25,3339730
2018/09/26,4159638
2018/09/27,4813863
2018/09/28,5112490
2018/09/29,5759566
2018/09/30,5525018
2018/10/01,5474809
2018/10/02,5369683
2018/10/03,5808237
2018/10/04,5869143
2018/10/05,6407287
2018/10/06,8043566
2018/10/07,10768638
2018/10/08,12428404
2018/10/09,13406030
2018/10/10,15002412
2018/10/11,15935176
2018/10/12,16278535
2018/10/13,17452310
2018/10/14,19095520
2018/10/15,19637069
2018/10/16,19617878
2018/10/17,19752784
2018/10/18,19664192
2018/10/19,19897607
2018/10/20,20738644
2018/10/21,20734107
2018/10/22,20231858
2018/10/23,19687958
2018/10/24,17410328
2018/10/25,15355586
2018/10/26,12135898
2018/10/27,9443379
2018/10/28,7148591
2018/10/29,7088423
2018/10/30,6228318
2018/10/31,5032747
2018/11/01,3931035
2018/11/02,3614863
2018/11/03,3051437
2018/11/04,2862784
2018/11/05,2863194
2018/11/06,2717800
2018/11/07,2696153
2018/11/08,2700212
2018/11/09,2671996
2018/11/10,2741217
2018/11/11,2559115
2018/11/12,2568926
2018/11/13,2352090
2018/11/14,2381254
2018/11/15,2381261
2018/11/16,2400439
2018/11/17,2578936
2018/11/18,2863001
2018/11/19,2791913
2018/11/20,2820100
2018/11/21,2722155
2018/11/22,2720699
2018/11/23,2443818
2018/11/24,1976272
2018/11/25,1772288
2018/11/26,1608561
2018/11/27,1488840
2018/11/28,1521229
2018/11/29,1443984
2018/11/30,1481549
2018/12/01,1522345
2018/12/02,1676053
2018/12/03,1595934
2018/12/04,1513229
2018/12/05,1576647
2018/12/06,1602249
2018/12/07,1621442
2018/12/08,1605076
2018/12/09,1621649
2018/12/10,1582115
2018/12/11,1571900
2018/12/12,1581945
2018/12/13,1581672
2018/12/14,1569632
2018/12/15,1590134
2018/12/16,1676392
2018/12/17,1588609
2018/12/18,1406198
2018/12/19,1468821
2018/12/20,1448177
2018/12/21,1557104
2018/12/22,1608785
2018/12/23,1617543
2018/12/24,1491547
2018/12/25,1497133
2018/12/26,1490057
2018/12/27,1495566
2018/12/28,1367618
2018/12/29,1398927
2018/12/30,1730131
2018/12/31,1708357
2019/01/01,2058001
2019/01/02,2060636
2019/01/03,2146742
2019/01/04,2139613
2019/01/05,2073140
2019/01/06,2159094
2019/01/07,2168251
2019/01/08,2151337
2019/01/09,2142965
2019/01/10,2215971
2019/01/11,2209617
2019/01/12,2319039
2019/01/13,2399335
2019/01/14,2398183
2019/01/15,2292498
2019/01/16,2249753
2019/01/17,2118718
2019/01/18,1984195
2019/01/19,1849593
2019/01/20,1697006
2019/01/21,2152507
2019/01/22,2978807
2019/01/23,3205443
2019/01/24,3257823
2019/01/25,3252536
2019/01/26,3257018
2019/01/27,3260021
2019/01/28,3631471
2019/01/29,3666123
2019/01/30,3858530
2019/01/31,3175923
2019/02/01,3239489
2019/02/02,3289938
2019/02/03,3445943
2019/02/04,3573745
2019/02/05,3450657
2019/02/06,3535910
2019/02/07,3568028
2019/02/08,3548988
2019/02/09,3618747
2019/02/10,3618683
2019/02/11,3491433
2019/02/12,3303612
2019/02/13,3917499
2019/02/14,4434943
2019/02/15,4753496
2019/02/16,4800499
2019/02/17,4898186
2019/02/18,5381121
2019/02/19,5905514
2019/02/20,6551472
2019/02/21,7162373
2019/02/22,7848991
2019/02/23,7891289
2019/02/24,8173064
2019/02/25,8877327
2019/02/26,9446131
2019/02/27,9962571
2019/02/28,10384017
2019/03/01,10605107
2019/03/02,11408016
2019/03/03,12546633
2019/03/04,12154923
2019/03/05,11639803
2019/03/06,11237737
2019/03/07,11082962
2019/03/08,10669265
2019/03/09,10638429
2019/03/10,11782493
2019/03/11,11804729
2019/03/12,11998484
2019/03/13,12137361
2019/03/14,12375477
2019/03/15,12523351
2019/03/16,13019382
2019/03/17,13792191
2019/03/18,13791751
2019/03/19,13702945
2019/03/20,13233105
2019/03/21,12580206
2019/03/22,11826182
2019/03/23,11039821
2019/03/24,10273058
2019/03/25,10081779
2019/03/26,9244395
2019/03/27,7357384
2019/03/28,5555748
2019/03/29,4250479
2019/03/30,2965760
2019/03/31,3030954
2019/04/01,3006442
2019/04/02,3232097
2019/04/03,3795238
2019/04/04,4042030
2019/04/05,3976877
2019/04/06,3991020
2019/04/07,4062426
2019/04/08,4014170
2019/04/09,3420679
2019/04/10,3562887
2019/04/11,4100364
2019/04/12,4097406
2019/04/13,4199811
2019/04/14,4340186
2019/04/15,4011842
2019/04/16,3510938
2019/04/17,3505909
2019/04/18,3508757
2019/04/19,3510415
2019/04/20,3510585
2019/04/21,3516717
2019/04/22,3240746
2019/04/23,2895019
2019/04/24,2895467
2019/04/25,2900712
2019/04/26,2905906
2019/04/27,3441008
2019/04/28,3628564
2019/04/29,3664024
2019/04/30,3671078
2019/05/01,3670698
2019/05/02,3884308
2019/05/03,3709150
2019/05/04,3737021
2019/05/05,3747408
2019/05/06,4059652
2019/05/07,5577962
2019/05/08,6017249
2019/05/09,6068919
2019/05/10,6101665
2019/05/11,5873102
2019/05/12,5865551
2019/05/13,5562870
2019/05/14,5204256
2019/05/15,5698349
2019/05/16,6458141
2019/05/17,6930165
2019/05/18,6954410
2019/05/19,6909731
2019/05/20,7066312
2019/05/21,7109491
2019/05/22,7425946
2019/05/23,7711936
2019/05/24,7792477
2019/05/25,7566567
2019/05/26,7336275
2019/05/27,6335969
2019/05/28,5551186
2019/05/29,5123912
2019/05/30,4972492
2019/05/31,4519884
2019/06/01,4568408
2019/06/02,4428177
2019/06/03,3378606
2019/06/04,2467955
2019/06/05,2502722
2019/06/06,2098434
2019/06/07,2179621
2019/06/08,2615322
2019/06/09,3073717
2019/06/10,3328921
2019/06/11,3220364
2019/06/12,3121742
2019/06/13,3329885
2019/06/14,3342755
2019/06/15,3303989
2019/06/16,3301080
2019/06/17,3368115
2019/06/18,3106692
2019/06/19,3240095
2019/06/20,3567177
2019/06/21,3674406
2019/06/22,3936891
2019/06/23,4091063
2019/06/24,4010621
2019/06/25,3885409
2019/06/26,3954715
2019/06/27,3942294
2019/06/28,4358155
2019/06/29,4788464
2019/06/30,5288345
2019/07/01,5562021
2019/07/02,5611106
2019/07/03,5701155
2019/07/04,5829112
2019/07/05,5775188
2019/07/06,5816176
2019/07/07,5675521
2019/07/08,6521961
2019/07/09,5876742
2019/07/10,5868151
2019/07/11,6024796
2019/07/12,6242273
2019/07/13,7669150
2019/07/14,8638843
2019/07/15,13249368
2019/07/16,14028707
2019/07/17,13951144
2019/07/18,13938723
2019/07/19,13885205
2019/07/20,15235158
2019/07/21,17465571
2019/07/22,18238936
2019/07/23,18998256
2019/07/24,19115195
2019/07/25,19292644
2019/07/26,19774801
2019/07/27,21018068
2019/07/28,21583761
2019/07/29,21780065
2019/07/30,21802446
2019/07/31,21467830
2019/08/01,21392699
2019/08/02,21410972
2019/08/03,21423182
2019/08/04,22151106
2019/08/05,21774364
2019/08/06,21539036
2019/08/07,19148675
2019/08/08,19147136
2019/08/09,19182310
