Date,size30ema
2016/06/09,1556
2016/06/10,1548
2016/06/11,1537
2016/06/12,1532
2016/06/13,1537
2016/06/14,1548
2016/06/15,1546
2016/06/16,1550
2016/06/17,1588
2016/06/18,1617
2016/06/19,1618
2016/06/20,1624
2016/06/21,1624
2016/06/22,1623
2016/06/23,1616
2016/06/24,1618
2016/06/25,1605
2016/06/26,1595
2016/06/27,1583
2016/06/28,1576
2016/06/29,1590
2016/06/30,1640
2016/07/01,1624
2016/07/02,1608
2016/07/03,1595
2016/07/04,1583
2016/07/05,1576
2016/07/06,1565
2016/07/07,1555
2016/07/08,1557
2016/07/09,1548
2016/07/10,1539
2016/07/11,1531
2016/07/12,1534
2016/07/13,1522
2016/07/14,1523
2016/07/15,1519
2016/07/16,1508
2016/07/17,1492
2016/07/18,1486
2016/07/19,1487
2016/07/20,1502
2016/07/21,1503
2016/07/22,1512
2016/07/23,1511
2016/07/24,1530
2016/07/25,1543
2016/07/26,1569
2016/07/27,1578
2016/07/28,1580
2016/07/29,1581
2016/07/30,1573
2016/07/31,1574
2016/08/01,1573
2016/08/02,1581
2016/08/03,1586
2016/08/04,1588
2016/08/05,1584
2016/08/06,1576
2016/08/07,1570
2016/08/08,1565
2016/08/09,1567
2016/08/10,1570
2016/08/11,1573
2016/08/12,1572
2016/08/13,1563
2016/08/14,1553
2016/08/15,1547
2016/08/16,1552
2016/08/17,1551
2016/08/18,1558
2016/08/19,1554
2016/08/20,1547
2016/08/21,1543
2016/08/22,1542
2016/08/23,1573
2016/08/24,1574
2016/08/25,1580
2016/08/26,1582
2016/08/27,1582
2016/08/28,1573
2016/08/29,1573
2016/08/30,1576
2016/08/31,1574
2016/09/01,1574
2016/09/02,1592
2016/09/03,1587
2016/09/04,1595
2016/09/05,1590
2016/09/06,1599
2016/09/07,1605
2016/09/08,1624
2016/09/09,1639
2016/09/10,1630
2016/09/11,1619
2016/09/12,1617
2016/09/13,1609
2016/09/14,1619
2016/09/15,1627
2016/09/16,1652
2016/09/17,1648
2016/09/18,1634
2016/09/19,1615
2016/09/20,1620
2016/09/21,1619
2016/09/22,1635
2016/09/23,1612
2016/09/24,1607
2016/09/25,1593
2016/09/26,1589
2016/09/27,1594
2016/09/28,1592
2016/09/29,1582
2016/09/30,1573
2016/10/01,1588
2016/10/02,1595
2016/10/03,1603
2016/10/04,1641
2016/10/05,1651
2016/10/06,1670
2016/10/07,1828
2016/10/08,2060
2016/10/09,2294
2016/10/10,2967
2016/10/11,2953
2016/10/12,2843
2016/10/13,2744
2016/10/14,2658
2016/10/15,2566
2016/10/16,2484
2016/10/17,2413
2016/10/18,2370
2016/10/19,2322
2016/10/20,2267
2016/10/21,2232
2016/10/22,2176
2016/10/23,2119
2016/10/24,2098
2016/10/25,2070
2016/10/26,2037
2016/10/27,2003
2016/10/28,1969
2016/10/29,1936
2016/10/30,1903
2016/10/31,1879
2016/11/01,1867
2016/11/02,1843
2016/11/03,1819
2016/11/04,1783
2016/11/05,1756
2016/11/06,1726
2016/11/07,1705
2016/11/08,1690
2016/11/09,1677
2016/11/10,1665
2016/11/11,1652
2016/11/12,1637
2016/11/13,1626
2016/11/14,1623
2016/11/15,1620
2016/11/16,1611
2016/11/17,1602
2016/11/18,1597
2016/11/19,1582
2016/11/20,1575
2016/11/21,1573
2016/11/22,1582
2016/11/23,1605
2016/11/24,1594
2016/11/25,1605
2016/11/26,1598
2016/11/27,1605
2016/11/28,1613
2016/11/29,1618
2016/11/30,1656
2016/12/01,1640
2016/12/02,1629
2016/12/03,1614
2016/12/04,1601
2016/12/05,1594
2016/12/06,1595
2016/12/07,1590
2016/12/08,1579
2016/12/09,1574
2016/12/10,1565
2016/12/11,1572
2016/12/12,1566
2016/12/13,1564
2016/12/14,1582
2016/12/15,1582
2016/12/16,1577
2016/12/17,1567
2016/12/18,1552
2016/12/19,1556
2016/12/20,1555
2016/12/21,1569
2016/12/22,1581
2016/12/23,1578
2016/12/24,1564
2016/12/25,1548
2016/12/26,1531
2016/12/27,1533
2016/12/28,1533
2016/12/29,1542
2016/12/30,1547
2016/12/31,1547
2017/01/01,1537
2017/01/02,1532
2017/01/03,1538
2017/01/04,1550
2017/01/05,1558
2017/01/06,1560
2017/01/07,1561
2017/01/08,1561
2017/01/09,1563
2017/01/10,1571
2017/01/11,1572
2017/01/12,1580
2017/01/13,1590
2017/01/14,1584
2017/01/15,1578
2017/01/16,1578
2017/01/17,1582
2017/01/18,1582
2017/01/19,1580
2017/01/20,1582
2017/01/21,1577
2017/01/22,1580
2017/01/23,1582
2017/01/24,1593
2017/01/25,1596
2017/01/26,1601
2017/01/27,1605
2017/01/28,1606
2017/01/29,1601
2017/01/30,1599
2017/01/31,1596
2017/02/01,1596
2017/02/02,1595
2017/02/03,1593
2017/02/04,1591
2017/02/05,1593
2017/02/06,1594
2017/02/07,1609
2017/02/08,1619
2017/02/09,1619
2017/02/10,1627
2017/02/11,1625
2017/02/12,1621
2017/02/13,1634
2017/02/14,1652
2017/02/15,1663
2017/02/16,1663
2017/02/17,1663
2017/02/18,1670
2017/02/19,1668
2017/02/20,1669
2017/02/21,1690
2017/02/22,1697
2017/02/23,1695
2017/02/24,1700
2017/02/25,1704
2017/02/26,1705
2017/02/27,1712
2017/02/28,1726
2017/03/01,1759
2017/03/02,1788
2017/03/03,1807
2017/03/04,1811
2017/03/05,1811
2017/03/06,1811
2017/03/07,1821
2017/03/08,1820
2017/03/09,1857
2017/03/10,1879
2017/03/11,1887
2017/03/12,1897
2017/03/13,1933
2017/03/14,1966
2017/03/15,1997
2017/03/16,2066
2017/03/17,2119
2017/03/18,2144
2017/03/19,2161
2017/03/20,2171
2017/03/21,2192
2017/03/22,2204
2017/03/23,2224
2017/03/24,2245
2017/03/25,2257
2017/03/26,2264
2017/03/27,2305
2017/03/28,2321
2017/03/29,2348
2017/03/30,2380
2017/03/31,2417
2017/04/01,2416
2017/04/02,2433
2017/04/03,2455
2017/04/04,2460
2017/04/05,2466
2017/04/06,2487
2017/04/07,2506
2017/04/08,2489
2017/04/09,2481
2017/04/10,2480
2017/04/11,2473
2017/04/12,2487
2017/04/13,2494
2017/04/14,2491
2017/04/15,2482
2017/04/16,2465
2017/04/17,2455
2017/04/18,2465
2017/04/19,2477
2017/04/20,2484
2017/04/21,2497
2017/04/22,2493
2017/04/23,2487
2017/04/24,2491
2017/04/25,2511
2017/04/26,2525
2017/04/27,2562
2017/04/28,2601
2017/04/29,2614
2017/04/30,2643
2017/05/01,2701
2017/05/02,2750
2017/05/03,2768
2017/05/04,2805
2017/05/05,2829
2017/05/06,2836
2017/05/07,2867
2017/05/08,2902
2017/05/09,2933
2017/05/10,2952
2017/05/11,2977
2017/05/12,2989
2017/05/13,2994
2017/05/14,3003
2017/05/15,3057
2017/05/16,3095
2017/05/17,3173
2017/05/18,3242
2017/05/19,3342
2017/05/20,3396
2017/05/21,3473
2017/05/22,3593
2017/05/23,3789
2017/05/24,3974
2017/05/25,4102
2017/05/26,4196
2017/05/27,4256
2017/05/28,4328
2017/05/29,4367
2017/05/30,4541
2017/05/31,4689
2017/06/01,4809
2017/06/02,4985
2017/06/03,5092
2017/06/04,5180
2017/06/05,5261
2017/06/06,5397
2017/06/07,5526
2017/06/08,5617
2017/06/09,5737
2017/06/10,5792
2017/06/11,5977
2017/06/12,6201
2017/06/13,6369
2017/06/14,6471
2017/06/15,6582
2017/06/16,6675
2017/06/17,6758
2017/06/18,6834
2017/06/19,6971
2017/06/20,7118
2017/06/21,7059
2017/06/22,7164
2017/06/23,7290
2017/06/24,7397
2017/06/25,7499
2017/06/26,7631
2017/06/27,7649
2017/06/28,7801
2017/06/29,7908
2017/06/30,7965
2017/07/01,7974
2017/07/02,8009
2017/07/03,8146
2017/07/04,8274
2017/07/05,8392
2017/07/06,8420
2017/07/07,8503
2017/07/08,8528
2017/07/09,8428
2017/07/10,8567
2017/07/11,8691
2017/07/12,8823
2017/07/13,8942
2017/07/14,9013
2017/07/15,8996
2017/07/16,9011
2017/07/17,9063
2017/07/18,9206
2017/07/19,9275
2017/07/20,9282
2017/07/21,9241
2017/07/22,9161
2017/07/23,9169
2017/07/24,9258
2017/07/25,9291
2017/07/26,9234
2017/07/27,9177
2017/07/28,9182
2017/07/29,9070
2017/07/30,8977
2017/07/31,8997
2017/08/01,9030
2017/08/02,9055
2017/08/03,9090
2017/08/04,9182
2017/08/05,9262
2017/08/06,9339
2017/08/07,9503
2017/08/08,9746
2017/08/09,9851
2017/08/10,10092
2017/08/11,10372
2017/08/12,10583
2017/08/13,10738
2017/08/14,11055
2017/08/15,11400
2017/08/16,11785
2017/08/17,12143
2017/08/18,12478
2017/08/19,12727
2017/08/20,12734
2017/08/21,12891
2017/08/22,12980
2017/08/23,13068
2017/08/24,13115
2017/08/25,13287
2017/08/26,13373
2017/08/27,13474
2017/08/28,13751
2017/08/29,14054
2017/08/30,14362
2017/08/31,14560
2017/09/01,14810
2017/09/02,14844
2017/09/03,14781
2017/09/04,15103
2017/09/05,15400
2017/09/06,15864
2017/09/07,16204
2017/09/08,16512
2017/09/09,16553
2017/09/10,16432
2017/09/11,16454
2017/09/12,16556
2017/09/13,16580
2017/09/14,16626
2017/09/15,16799
2017/09/16,16792
2017/09/17,16635
2017/09/18,16693
2017/09/19,16687
2017/09/20,16644
2017/09/21,16609
2017/09/22,16633
2017/09/23,16589
2017/09/24,16679
2017/09/25,16866
2017/09/26,16973
2017/09/27,17097
2017/09/28,17320
2017/09/29,17592
2017/09/30,17876
2017/10/01,18128
2017/10/02,18323
2017/10/03,18490
2017/10/04,18613
2017/10/05,18723
2017/10/06,18912
2017/10/07,18960
2017/10/08,18972
2017/10/09,19017
2017/10/10,19173
2017/10/11,19230
2017/10/12,19353
2017/10/13,19514
2017/10/14,19542
2017/10/15,19508
2017/10/16,19300
2017/10/17,18985
2017/10/18,18603
2017/10/19,18240
2017/10/20,18047
2017/10/21,17656
2017/10/22,17223
2017/10/23,16940
2017/10/24,16746
2017/10/25,16592
2017/10/26,16451
2017/10/27,15390
2017/10/28,14397
2017/10/29,13468
2017/10/30,12599
2017/10/31,11786
2017/11/01,12037
2017/11/02,12275
2017/11/03,12506
2017/11/04,12483
2017/11/05,12429
2017/11/06,12517
2017/11/07,12630
2017/11/08,12733
2017/11/09,12810
2017/11/10,12849
2017/11/11,12837
2017/11/12,12862
2017/11/13,12964
2017/11/14,13175
2017/11/15,13387
2017/11/16,13509
2017/11/17,13624
2017/11/18,13689
2017/11/19,13745
2017/11/20,13932
2017/11/21,14077
2017/11/22,14200
2017/11/23,14318
2017/11/24,14369
2017/11/25,14487
2017/11/26,14591
2017/11/27,15081
2017/11/28,15332
2017/11/29,15539
2017/11/30,15702
2017/12/01,15862
2017/12/02,15997
2017/12/03,16212
2017/12/04,16439
2017/12/05,16656
2017/12/06,16948
2017/12/07,17009
2017/12/08,17281
2017/12/09,17449
2017/12/10,17669
2017/12/11,18049
2017/12/12,18537
2017/12/13,19032
2017/12/14,19485
2017/12/15,19917
2017/12/16,20334
2017/12/17,20698
2017/12/18,21164
2017/12/19,21829
2017/12/20,22192
2017/12/21,22710
2017/12/22,23129
2017/12/23,23327
2017/12/24,23146
2017/12/25,23054
2017/12/26,23014
2017/12/27,23125
2017/12/28,23308
2017/12/29,23710
2017/12/30,24074
2017/12/31,24136
2018/01/01,24129
2018/01/02,24518
2018/01/03,25031
2018/01/04,25589
2018/01/05,26094
2018/01/06,26518
2018/01/07,26824
2018/01/08,27190
2018/01/09,27567
2018/01/10,27766
2018/01/11,27994
2018/01/12,28166
2018/01/13,28366
2018/01/14,28427
2018/01/15,28648
2018/01/16,28914
2018/01/17,29140
2018/01/18,29306
2018/01/19,29276
2018/01/20,29156
2018/01/21,29004
2018/01/22,28801
2018/01/23,28561
2018/01/24,28303
2018/01/25,28004
2018/01/26,27879
2018/01/27,27529
2018/01/28,27314
2018/01/29,27181
2018/01/30,27054
2018/01/31,26915
2018/02/01,26877
2018/02/02,26833
2018/02/03,26559
2018/02/04,26313
2018/02/05,26175
2018/02/06,26095
2018/02/07,25894
2018/02/08,25519
2018/02/09,25298
2018/02/10,25093
2018/02/11,24828
2018/02/12,24657
2018/02/13,24385
2018/02/14,24221
2018/02/15,24065
2018/02/16,23849
2018/02/17,23722
2018/02/18,23530
2018/02/19,23419
2018/02/20,23483
2018/02/21,23472
2018/02/22,23360
2018/02/23,23195
2018/02/24,23070
2018/02/25,22909
2018/02/26,22828
2018/02/27,22707
2018/02/28,22635
2018/03/01,22508
2018/03/02,22511
2018/03/03,22425
2018/03/04,22319
2018/03/05,22335
2018/03/06,22289
2018/03/07,22324
2018/03/08,22269
2018/03/09,22147
2018/03/10,21935
2018/03/11,21721
2018/03/12,21717
2018/03/13,21667
2018/03/14,21567
2018/03/15,21469
2018/03/16,21342
2018/03/17,21086
2018/03/18,21029
2018/03/19,21004
2018/03/20,20944
2018/03/21,20923
2018/03/22,20727
2018/03/23,20606
2018/03/24,20347
2018/03/25,20001
2018/03/26,19862
2018/03/27,19692
2018/03/28,19537
2018/03/29,19406
2018/03/30,19345
2018/03/31,19195
2018/04/01,18982
2018/04/02,18846
2018/04/03,18861
2018/04/04,18849
2018/04/05,18890
2018/04/06,18818
2018/04/07,18625
2018/04/08,18536
2018/04/09,18542
2018/04/10,18480
2018/04/11,18481
2018/04/12,18659
2018/04/13,18819
2018/04/14,18776
2018/04/15,18769
2018/04/16,18898
2018/04/17,19117
2018/04/18,19334
2018/04/19,19713
2018/04/20,20143
2018/04/21,20242
2018/04/22,20425
2018/04/23,20671
2018/04/24,20989
2018/04/25,21257
2018/04/26,21480
2018/04/27,21650
2018/04/28,21837
2018/04/29,22019
2018/04/30,22269
2018/05/01,22420
2018/05/02,22627
2018/05/03,22867
2018/05/04,23183
2018/05/05,23242
2018/05/06,23187
2018/05/07,23181
2018/05/08,23224
2018/05/09,23307
2018/05/10,23529
2018/05/11,23632
2018/05/12,23640
2018/05/13,23632
2018/05/14,23780
2018/05/15,23846
2018/05/16,23904
2018/05/17,23949
2018/05/18,23994
2018/05/19,24024
2018/05/20,24007
2018/05/21,24108
2018/05/22,24187
2018/05/23,24302
2018/05/24,24377
2018/05/25,24412
2018/05/26,24325
2018/05/27,24271
2018/05/28,24345
2018/05/29,24409
2018/05/30,24480
2018/05/31,24670
2018/06/01,24700
2018/06/02,24695
2018/06/03,24719
2018/06/04,24829
2018/06/05,24895
2018/06/06,24862
2018/06/07,24831
2018/06/08,24810
2018/06/09,24769
2018/06/10,24755
2018/06/11,24737
2018/06/12,24669
2018/06/13,24719
2018/06/14,24682
2018/06/15,24549
2018/06/16,24665
2018/06/17,24362
2018/06/18,24214
2018/06/19,24265
2018/06/20,24350
2018/06/21,24297
2018/06/22,24310
2018/06/23,24070
2018/06/24,23870
2018/06/25,23958
2018/06/26,23952
2018/06/27,23992
2018/06/28,23988
2018/06/29,23938
2018/06/30,23819
2018/07/01,23734
2018/07/02,23468
2018/07/03,23377
2018/07/04,23089
2018/07/05,22986
2018/07/06,22743
2018/07/07,22547
2018/07/08,22536
2018/07/09,22524
2018/07/10,22583
2018/07/11,22552
2018/07/12,22467
2018/07/13,22359
2018/07/14,22180
2018/07/15,21954
2018/07/16,22049
2018/07/17,22148
2018/07/18,22241
2018/07/19,22337
2018/07/20,22266
2018/07/21,22066
2018/07/22,21984
2018/07/23,22054
2018/07/24,22194
2018/07/25,22321
2018/07/26,22397
2018/07/27,22421
2018/07/28,22238
2018/07/29,22214
2018/07/30,22320
2018/07/31,22423
2018/08/01,22572
2018/08/02,22703
2018/08/03,22683
2018/08/04,22592
2018/08/05,22567
2018/08/06,22615
2018/08/07,22434
2018/08/08,22036
2018/08/09,21617
2018/08/10,21422
2018/08/11,21349
2018/08/12,21246
2018/08/13,21291
2018/08/14,21328
2018/08/15,21227
2018/08/16,21298
2018/08/17,21248
2018/08/18,21329
2018/08/19,21374
2018/08/20,21616
2018/08/21,21851
2018/08/22,21914
2018/08/23,22068
2018/08/24,22119
2018/08/25,22301
2018/08/26,22423
2018/08/27,22581
2018/08/28,22800
2018/08/29,22913
2018/08/30,22962
2018/08/31,22908
2018/09/01,22962
2018/09/02,22968
2018/09/03,23100
2018/09/04,23099
2018/09/05,23248
2018/09/06,23263
2018/09/07,23382
2018/09/08,23500
2018/09/09,23411
2018/09/10,23418
2018/09/11,23347
2018/09/12,23398
2018/09/13,23440
2018/09/14,23625
2018/09/15,23766
2018/09/16,23986
2018/09/17,24111
2018/09/18,24244
2018/09/19,23972
2018/09/20,23989
2018/09/21,24135
2018/09/22,24192
2018/09/23,24293
2018/09/24,24577
2018/09/25,24811
2018/09/26,25129
2018/09/27,25410
2018/09/28,25582
2018/09/29,25249
2018/09/30,25159
2018/10/01,25122
2018/10/02,25057
2018/10/03,24822
2018/10/04,24682
2018/10/05,24435
2018/10/06,23995
2018/10/07,23440
2018/10/08,23027
2018/10/09,22719
2018/10/10,22341
2018/10/11,22072
2018/10/12,21951
2018/10/13,21652
2018/10/14,21239
2018/10/15,21003
2018/10/16,20786
2018/10/17,20591
2018/10/18,20409
2018/10/19,20289
2018/10/20,19996
2018/10/21,19746
2018/10/22,19735
2018/10/23,19598
2018/10/24,19667
2018/10/25,19809
2018/10/26,19829
2018/10/27,19531
2018/10/28,19276
2018/10/29,19302
2018/10/30,19288
2018/10/31,19196
2018/11/01,19125
2018/11/02,18998
2018/11/03,18792
2018/11/04,18605
2018/11/05,18537
2018/11/06,18560
2018/11/07,18511
2018/11/08,18503
2018/11/09,18436
2018/11/10,18303
2018/11/11,18225
2018/11/12,18238
2018/11/13,18203
2018/11/14,18244
2018/11/15,18205
2018/11/16,18134
2018/11/17,17964
2018/11/18,17752
2018/11/19,17833
2018/11/20,17957
2018/11/21,17957
2018/11/22,17946
2018/11/23,17927
2018/11/24,17779
2018/11/25,17697
2018/11/26,17668
2018/11/27,17684
2018/11/28,17827
2018/11/29,17826
2018/11/30,17879
2018/12/01,17774
2018/12/02,17614
2018/12/03,17640
2018/12/04,17661
2018/12/05,17745
2018/12/06,17837
2018/12/07,17873
2018/12/08,17838
2018/12/09,17776
2018/12/10,17803
2018/12/11,17798
2018/12/12,17725
2018/12/13,17720
2018/12/14,17782
2018/12/15,17718
2018/12/16,17599
2018/12/17,17683
2018/12/18,17811
2018/12/19,17928
2018/12/20,18035
2018/12/21,18140
2018/12/22,18042
2018/12/23,17993
2018/12/24,18062
2018/12/25,17958
2018/12/26,17992
2018/12/27,17965
2018/12/28,17961
2018/12/29,17894
2018/12/30,17678
2018/12/31,17602
2019/01/01,17348
2019/01/02,17398
2019/01/03,17524
2019/01/04,17611
2019/01/05,17594
2019/01/06,17482
2019/01/07,17529
2019/01/08,17554
2019/01/09,17574
2019/01/10,17675
2019/01/11,17740
2019/01/12,17623
2019/01/13,17505
2019/01/14,17566
2019/01/15,17599
2019/01/16,17625
2019/01/17,17643
2019/01/18,17650
2019/01/19,17664
2019/01/20,17675
2019/01/21,17912
2019/01/22,18222
2019/01/23,18382
2019/01/24,18476
2019/01/25,18466
2019/01/26,18398
2019/01/27,18390
2019/01/28,18596
2019/01/29,18822
2019/01/30,18999
2019/01/31,19116
2019/02/01,19197
2019/02/02,19087
2019/02/03,18927
2019/02/04,18759
2019/02/05,18620
2019/02/06,18517
2019/02/07,18447
2019/02/08,18481
2019/02/09,18395
2019/02/10,18408
2019/02/11,18556
2019/02/12,18702
2019/02/13,19003
2019/02/14,19281
2019/02/15,19504
2019/02/16,19634
2019/02/17,19800
2019/02/18,20077
2019/02/19,20368
2019/02/20,20651
2019/02/21,20946
2019/02/22,21205
2019/02/23,21246
2019/02/24,21450
2019/02/25,21788
2019/02/26,22077
2019/02/27,22288
2019/02/28,22470
2019/03/01,22243
2019/03/02,21869
2019/03/03,21448
2019/03/04,21342
2019/03/05,21174
2019/03/06,20952
2019/03/07,20704
2019/03/08,20581
2019/03/09,20386
2019/03/10,20041
2019/03/11,19849
2019/03/12,19708
2019/03/13,19671
2019/03/14,19595
2019/03/15,19487
2019/03/16,19279
2019/03/17,19025
2019/03/18,19048
2019/03/19,19185
2019/03/20,19217
2019/03/21,19282
2019/03/22,19316
2019/03/23,19190
2019/03/24,19045
2019/03/25,19108
2019/03/26,19191
2019/03/27,19255
2019/03/28,19285
2019/03/29,19393
2019/03/30,19478
2019/03/31,19509
2019/04/01,19572
2019/04/02,19797
2019/04/03,20013
2019/04/04,20128
2019/04/05,20072
2019/04/06,19875
2019/04/07,19730
2019/04/08,19762
2019/04/09,19753
2019/04/10,19937
2019/04/11,20207
2019/04/12,20215
2019/04/13,20047
2019/04/14,19850
2019/04/15,19956
2019/04/16,20132
2019/04/17,20180
2019/04/18,20247
2019/04/19,20283
2019/04/20,20276
2019/04/21,20314
2019/04/22,20366
2019/04/23,20470
2019/04/24,20440
2019/04/25,20420
2019/04/26,20394
2019/04/27,20138
2019/04/28,19997
2019/04/29,19946
2019/04/30,20007
2019/05/01,20019
2019/05/02,20279
2019/05/03,20388
2019/05/04,20264
2019/05/05,20189
2019/05/06,20489
2019/05/07,20974
2019/05/08,21205
2019/05/09,21311
2019/05/10,21414
2019/05/11,21494
2019/05/12,21497
2019/05/13,21594
2019/05/14,21763
2019/05/15,21997
2019/05/16,22290
2019/05/17,22510
2019/05/18,22543
2019/05/19,22502
2019/05/20,22660
2019/05/21,22743
2019/05/22,22930
2019/05/23,23091
2019/05/24,23255
2019/05/25,23242
2019/05/26,23152
2019/05/27,23383
2019/05/28,23530
2019/05/29,23694
2019/05/30,23824
2019/05/31,23796
2019/06/01,23886
2019/06/02,23914
2019/06/03,24006
2019/06/04,24089
2019/06/05,24045
2019/06/06,24003
2019/06/07,23918
2019/06/08,24197
2019/06/09,23952
2019/06/10,24194
2019/06/11,24381
2019/06/12,24398
2019/06/13,24254
2019/06/14,24218
2019/06/15,24347
2019/06/16,24293
2019/06/17,24450
2019/06/18,24452
2019/06/19,24603
2019/06/20,24832
2019/06/21,24712
2019/06/22,24533
2019/06/23,24391
2019/06/24,24383
2019/06/25,24549
2019/06/26,24722
2019/06/27,24764
2019/06/28,25013
2019/06/29,24765
2019/06/30,24499
2019/07/01,24702
2019/07/02,24793
2019/07/03,24682
2019/07/04,24553
2019/07/05,24578
2019/07/06,24706
2019/07/07,24766
2019/07/08,25167
2019/07/09,25057
2019/07/10,24887
2019/07/11,25088
2019/07/12,24912
2019/07/13,24451
2019/07/14,24112
2019/07/15,24920
2019/07/16,25257
2019/07/17,25274
2019/07/18,25284
2019/07/19,25203
2019/07/20,24723
2019/07/21,24178
2019/07/22,23845
2019/07/23,23544
2019/07/24,23716
2019/07/25,23982
2019/07/26,23689
2019/07/27,23306
2019/07/28,22917
2019/07/29,22738
2019/07/30,22595
2019/07/31,22457
2019/08/01,22666
2019/08/02,22652
2019/08/03,22636
2019/08/04,22339
2019/08/05,22274
2019/08/06,22222
2019/08/07,22194
2019/08/08,22126
2019/08/09,22066
2019/08/10,21812
2019/08/11,21501
2019/08/12,21415
2019/08/13,21358
2019/08/14,21391
2019/08/15,21365
2019/08/16,21352
2019/08/17,21182
2019/08/18,21007
2019/08/19,21025
2019/08/20,21033
2019/08/21,21046
2019/08/22,21075
2019/08/23,21078
2019/08/24,21008
2019/08/25,21104
2019/08/26,21308
2019/08/27,21362
2019/08/28,21374
2019/08/29,21370
2019/08/30,21351
2019/08/31,21256
2019/09/01,21184
2019/09/02,21240
2019/09/03,21265
2019/09/04,21228
2019/09/05,21259
2019/09/06,21308
2019/09/07,21192
2019/09/08,21065
2019/09/09,21086
2019/09/10,21000
2019/09/11,20923
2019/09/12,20884
2019/09/13,20695
2019/09/14,20507
2019/09/15,20364
2019/09/16,19579
2019/09/17,18315
2019/09/18,17134
2019/09/19,16028
2019/09/20,14994
2019/09/21,14027
2019/09/22,13122
2019/09/23,12275
2019/09/24,11483
2019/09/25,10743
2019/09/26,10049
2019/09/27,9401
2019/09/28,8795
2019/09/29,8227
2019/09/30,7696
2019/10/01,7200
2019/10/02,6735
2019/10/03,6301
2019/10/04,5894
2019/10/05,5514
2019/10/06,5158
2019/10/07,4826
2019/10/08,4514
2019/10/09,4223
2019/10/10,3951
2019/10/11,3696
2019/10/12,3457
2019/10/13,3234
2019/10/14,3026
2019/10/15,2830
2019/10/16,2648
2019/10/17,2477
2019/10/18,2317
2019/10/19,2168
2019/10/20,2028
2019/10/21,1897
2019/10/22,1775
2019/10/23,1660
2019/10/24,1553
2019/10/25,1453
2019/10/26,1359
2019/10/27,1271
2019/10/28,1189
2019/10/29,1113
