Date,price14rsiUSD
2017/04/21,61.7
2017/04/22,59.98
2017/04/23,59.732
2017/04/24,63.119
2017/04/25,63.121
2017/04/26,67.493
2017/04/27,76.663
2017/04/28,84.085
2017/04/29,86.103
2017/04/30,87.162
2017/05/01,89.689
2017/05/02,83.942
2017/05/03,84.264
2017/05/04,87.491
2017/05/05,89.658
2017/05/06,86.393
2017/05/07,87.034
2017/05/08,78.125
2017/05/09,69.177
2017/05/10,71.527
2017/05/11,71.598
2017/05/12,72.378
2017/05/13,67.898
2017/05/14,69.837
2017/05/15,71.286
2017/05/16,68.351
2017/05/17,63.732
2017/05/18,69.593
2017/05/19,80.196
2017/05/20,84.242
2017/05/21,86.234
2017/05/22,90.644
2017/05/23,90.693
2017/05/24,92.769
2017/05/25,93.278
2017/05/26,79.473
2017/05/27,62.614
2017/05/28,67.542
2017/05/29,69.609
2017/05/30,75.337
2017/05/31,78.091
2017/06/01,77.103
2017/06/02,76.249
2017/06/03,75.388
2017/06/04,78.3
2017/06/05,79.397
2017/06/06,80.898
2017/06/07,81.365
2017/06/08,78.939
2017/06/09,80.572
2017/06/10,84.612
2017/06/11,87.973
2017/06/12,89.674
2017/06/13,90.56
2017/06/14,85.221
2017/06/15,67.947
2017/06/16,70.994
2017/06/17,72.186
2017/06/18,72.806
2017/06/19,71.061
2017/06/20,71.472
2017/06/21,62.041
2017/06/22,59.315
2017/06/23,60.138
2017/06/24,57.726
2017/06/25,51.007
2017/06/26,42.558
2017/06/27,39.467
2017/06/28,50.305
2017/06/29,53.65
2017/06/30,50.562
2017/07/01,45.77
2017/07/02,45.52
2017/07/03,48.279
2017/07/04,47.77
2017/07/05,44.861
2017/07/06,45.501
2017/07/07,42.885
2017/07/08,40.007
2017/07/09,40.849
2017/07/10,37.132
2017/07/11,31.621
2017/07/12,34.25
2017/07/13,36.161
2017/07/14,33.751
2017/07/15,31.563
2017/07/16,27.21
2017/07/17,32.595
2017/07/18,41.69
2017/07/19,47.056
2017/07/20,46.081
2017/07/21,47.726
2017/07/22,47.913
2017/07/23,48.957
2017/07/24,48.502
2017/07/25,44.248
2017/07/26,41.526
2017/07/27,42.157
2017/07/28,40.786
2017/07/29,38.238
2017/07/30,42.692
2017/07/31,42.015
2017/08/01,49.839
2017/08/02,51.407
2017/08/03,51.731
2017/08/04,52.051
2017/08/05,57.34
2017/08/06,63.993
2017/08/07,65.316
2017/08/08,68.825
2017/08/09,72.523
2017/08/10,72.932
2017/08/11,72.954
2017/08/12,75.321
2017/08/13,66.199
2017/08/14,67.381
2017/08/15,61.547
2017/08/16,63.047
2017/08/17,65.85
2017/08/18,63.699
2017/08/19,59.897
2017/08/20,60.261
2017/08/21,67.841
2017/08/22,64.098
2017/08/23,65.95
2017/08/24,66.573
2017/08/25,69.223
2017/08/26,68.29
2017/08/27,70.077
2017/08/28,71.866
2017/08/29,75.795
2017/08/30,79.132
2017/08/31,80.009
2017/09/01,81.049
2017/09/02,64.157
2017/09/03,60.028
2017/09/04,48.516
2017/09/05,44.473
2017/09/06,53.187
2017/09/07,53.06
2017/09/08,49.572
2017/09/09,44.822
2017/09/10,42.672
2017/09/11,43.727
2017/09/12,45.638
2017/09/13,38.806
2017/09/14,34.273
2017/09/15,31.232
2017/09/16,38.134
2017/09/17,37.19
2017/09/18,47.809
2017/09/19,47.557
2017/09/20,47.32
2017/09/21,44.718
2017/09/22,41.218
2017/09/23,45.259
2017/09/24,48.397
2017/09/25,50.195
2017/09/26,50.499
2017/09/27,51.952
2017/09/28,54.374
2017/09/29,50.161
2017/09/30,52.94
2017/10/01,52.628
2017/10/02,52.3
2017/10/03,49.802
2017/10/04,49.761
2017/10/05,49.699
2017/10/06,53.005
2017/10/07,56.732
2017/10/08,57.86
2017/10/09,52.543
2017/10/10,51.221
2017/10/11,51.994
2017/10/12,54.235
2017/10/13,62.208
2017/10/14,68.068
2017/10/15,62.619
2017/10/16,65.045
2017/10/17,56.997
2017/10/18,48.365
2017/10/19,50.371
2017/10/20,49.144
2017/10/21,45.691
2017/10/22,44.96
2017/10/23,40.971
2017/10/24,49.341
2017/10/25,46.301
2017/10/26,46.703
2017/10/27,46.401
2017/10/28,45.714
2017/10/29,49.562
2017/10/30,52.049
2017/10/31,52.258
2017/11/01,47.888
2017/11/02,41.326
2017/11/03,47.02
2017/11/04,49.205
2017/11/05,48.356
2017/11/06,48.629
2017/11/07,47.304
2017/11/08,50.415
2017/11/09,59.208
2017/11/10,54.627
2017/11/11,52.562
2017/11/12,53.586
2017/11/13,56.656
2017/11/14,62.457
2017/11/15,65.489
2017/11/16,60.9
2017/11/17,61.988
2017/11/18,63.262
2017/11/19,70.638
2017/11/20,72.435
2017/11/21,73.611
2017/11/22,74.053
2017/11/23,81.065
2017/11/24,85.346
2017/11/25,88.59
2017/11/26,83.769
2017/11/27,85.373
2017/11/28,82.984
2017/11/29,83.076
2017/11/30,65.91
2017/12/01,67.67
2017/12/02,70.959
2017/12/03,71.998
2017/12/04,70.007
2017/12/05,69.187
2017/12/06,60.086
2017/12/07,55.35
2017/12/08,61.467
2017/12/09,66.75
2017/12/10,57.154
2017/12/11,60.847
2017/12/12,73.467
2017/12/13,80.754
2017/12/14,82.882
2017/12/15,75.064
2017/12/16,76.576
2017/12/17,77.971
2017/12/18,78.998
2017/12/19,83.186
2017/12/20,78.27
2017/12/21,78.885
2017/12/22,59.391
2017/12/23,63.064
2017/12/24,55.449
2017/12/25,59.716
2017/12/26,61.752
2017/12/27,62.156
2017/12/28,57.134
2017/12/29,59.627
2017/12/30,55.759
2017/12/31,57.263
2018/01/01,59.83
2018/01/02,67.008
2018/01/03,69.215
2018/01/04,72.614
2018/01/05,74.025
2018/01/06,74.809
2018/01/07,78.447
2018/01/08,80.971
2018/01/09,82.878
2018/01/10,85.442
2018/01/11,74.299
2018/01/12,74.709
2018/01/13,78.622
2018/01/14,77.961
2018/01/15,75.972
2018/01/16,58.06
2018/01/17,47.16
2018/01/18,52.032
2018/01/19,52.261
2018/01/20,56.121
2018/01/21,53.725
2018/01/22,50.236
2018/01/23,47.728
2018/01/24,49.653
2018/01/25,53.002
2018/01/26,51.541
2018/01/27,53.538
2018/01/28,59.597
2018/01/29,59.694
2018/01/30,55.729
2018/01/31,52.756
2018/02/01,53.52
2018/02/02,41.93
2018/02/03,43.862
2018/02/04,41.164
2018/02/05,34.928
2018/02/06,31.165
2018/02/07,39.746
2018/02/08,40.801
2018/02/09,42.017
2018/02/10,44.699
2018/02/11,42.208
2018/02/12,44.537
2018/02/13,43.911
2018/02/14,46.79
2018/02/15,50.284
2018/02/16,50.449
2018/02/17,52.777
2018/02/18,51.021
2018/02/19,50.742
2018/02/20,50.575
2018/02/21,44.497
2018/02/22,41.58
2018/02/23,43.152
2018/02/24,42.999
2018/02/25,42.636
2018/02/26,45.215
2018/02/27,47.384
2018/02/28,46.404
2018/03/01,45.935
2018/03/02,45.59
2018/03/03,45.333
2018/03/04,44.36
2018/03/05,45.702
2018/03/06,41.652
2018/03/07,35.606
2018/03/08,31.46
2018/03/09,27.263
2018/03/10,34.053
2018/03/11,32.174
2018/03/12,34.45
2018/03/13,32.626
2018/03/14,29.712
2018/03/15,25.515
2018/03/16,26.919
2018/03/17,25.28
2018/03/18,20.816
2018/03/19,26.399
2018/03/20,27.264
2018/03/21,31.759
2018/03/22,30.1
2018/03/23,28.202
2018/03/24,30.808
2018/03/25,29.562
2018/03/26,27.725
2018/03/27,25.043
2018/03/28,24.208
2018/03/29,21.801
2018/03/30,20.071
2018/03/31,23.724
2018/04/01,22.451
2018/04/02,23.19
2018/04/03,26.934
2018/04/04,26.062
2018/04/05,24.963
2018/04/06,24.434
2018/04/07,27.715
2018/04/08,30.622
2018/04/09,32.974
2018/04/10,32.792
2018/04/11,37.48
2018/04/12,44.926
2018/04/13,55.156
2018/04/14,54.563
2018/04/15,57.611
2018/04/16,55.819
2018/04/17,55.82
2018/04/18,56.378
2018/04/19,61.573
2018/04/20,67.543
2018/04/21,69.981
2018/04/22,72.011
2018/04/23,73.809
2018/04/24,78.268
2018/04/25,67.099
2018/04/26,64.303
2018/04/27,68.119
2018/04/28,69.256
2018/04/29,70.07
2018/04/30,69.656
2018/05/01,63.517
2018/05/02,66.224
2018/05/03,72.126
2018/05/04,76.109
2018/05/05,77.943
2018/05/06,74.067
2018/05/07,63.947
2018/05/08,64.562
2018/05/09,62.753
2018/05/10,64.416
2018/05/11,54.263
2018/05/12,50.006
2018/05/13,54.517
2018/05/14,56.45
2018/05/15,57.121
2018/05/16,52.235
2018/05/17,52.967
2018/05/18,49.411
2018/05/19,52.377
2018/05/20,54.63
2018/05/21,53.839
2018/05/22,49.061
2018/05/23,39.343
2018/05/24,36.118
2018/05/25,37.63
2018/05/26,37.946
2018/05/27,35.342
2018/05/28,31.173
2018/05/29,32.22
2018/05/30,36.641
2018/05/31,38.913
2018/06/01,39.813
2018/06/02,42.636
2018/06/03,47.474
2018/06/04,45.795
2018/06/05,44.513
2018/06/06,46.81
2018/06/07,47.605
2018/06/08,46.163
2018/06/09,46.737
2018/06/10,37.623
2018/06/11,32.593
2018/06/12,31.931
2018/06/13,26.98
2018/06/14,30.344
2018/06/15,32.983
2018/06/16,32.231
2018/06/17,33.827
2018/06/18,34.063
2018/06/19,41.842
2018/06/20,42.349
2018/06/21,43.574
2018/06/22,35.019
2018/06/23,32.065
2018/06/24,29.243
2018/06/25,31.332
2018/06/26,30.3
2018/06/27,27.973
2018/06/28,28.412
2018/06/29,25.774
2018/06/30,36.848
2018/07/01,37.776
2018/07/02,40.433
2018/07/03,43.817
2018/07/04,42.605
2018/07/05,43.483
2018/07/06,42.682
2018/07/07,43.566
2018/07/08,49.697
2018/07/09,47.841
2018/07/10,39.358
2018/07/11,37.102
2018/07/12,35.908
2018/07/13,36.72
2018/07/14,36.227
2018/07/15,40.273
2018/07/16,48.114
2018/07/17,53.335
2018/07/18,57.201
2018/07/19,50.356
2018/07/20,46.067
2018/07/21,46.387
2018/07/22,47.617
2018/07/23,46.528
2018/07/24,49.4
2018/07/25,51.818
2018/07/26,52.285
2018/07/27,48.045
2018/07/28,49.074
2018/07/29,48.434
2018/07/30,45.884
2018/07/31,39.311
2018/08/01,33.683
2018/08/02,32.425
2018/08/03,30.99
2018/08/04,32.135
2018/08/05,30.742
2018/08/06,31.27
2018/08/07,29.973
2018/08/08,22.003
2018/08/09,21.165
2018/08/10,20.348
2018/08/11,15.478
2018/08/12,17.117
2018/08/13,15.637
2018/08/14,11.866
2018/08/15,22.462
2018/08/16,22.792
2018/08/17,27.87
2018/08/18,29.103
2018/08/19,28.067
2018/08/20,27.06
2018/08/21,24.824
2018/08/22,26.439
2018/08/23,25.063
2018/08/24,26.58
2018/08/25,28.366
2018/08/26,27.094
2018/08/27,28.889
2018/08/28,35.281
2018/08/29,37.372
2018/08/30,34.272
2018/08/31,33.984
2018/09/01,39.309
2018/09/02,41.497
2018/09/03,39.767
2018/09/04,38.846
2018/09/05,31.459
2018/09/06,23.296
2018/09/07,22.754
2018/09/08,21.034
2018/09/09,18.926
2018/09/10,18.78
2018/09/11,17.906
2018/09/12,16.105
2018/09/13,27.966
2018/09/14,35.33
2018/09/15,37.709
2018/09/16,37.566
2018/09/17,36.098
2018/09/18,33.547
2018/09/19,36.663
2018/09/20,37.265
2018/09/21,46.373
2018/09/22,50.652
2018/09/23,51.295
2018/09/24,48.815
2018/09/25,40.945
2018/09/26,41.284
2018/09/27,43.094
2018/09/28,46.445
2018/09/29,46.774
2018/09/30,49.77
2018/10/01,48.702
2018/10/02,47.695
2018/10/03,43.654
2018/10/04,45.828
2018/10/05,45.452
2018/10/06,47.202
2018/10/07,46.258
2018/10/08,48.446
2018/10/09,49.178
2018/10/10,47.238
2018/10/11,35.016
2018/10/12,32.907
2018/10/13,35.362
2018/10/14,36.261
2018/10/15,42.82
2018/10/16,43.806
2018/10/17,43.48
2018/10/18,41.793
2018/10/19,39.749
2018/10/20,41.581
2018/10/21,43.198
2018/10/22,41.695
2018/10/23,40.36
2018/10/24,41.361
2018/10/25,39.901
2018/10/26,40.394
2018/10/27,40.995
2018/10/28,41.447
2018/10/29,38.304
2018/10/30,34.9
2018/10/31,35.435
2018/11/01,37.54
2018/11/02,41.358
2018/11/03,40.856
2018/11/04,46.614
2018/11/05,53.2
2018/11/06,57.672
2018/11/07,63.434
2018/11/08,57.346
2018/11/09,52.963
2018/11/10,54.043
2018/11/11,52.987
2018/11/12,53.341
2018/11/13,50.38
2018/11/14,38.043
2018/11/15,26.755
2018/11/16,26.592
2018/11/17,24.99
2018/11/18,27.974
2018/11/19,21.131
2018/11/20,16.131
2018/11/21,15.109
2018/11/22,15
2018/11/23,13.138
2018/11/24,13.054
2018/11/25,11.175
2018/11/26,13.85
2018/11/27,12.854
2018/11/28,23.382
2018/11/29,25.032
2018/11/30,23.875
2018/12/01,24.814
2018/12/02,26.01
2018/12/03,23.931
2018/12/04,23.523
2018/12/05,22.314
2018/12/06,19.871
2018/12/07,16.7
2018/12/08,20.798
2018/12/09,23.82
2018/12/10,23.315
2018/12/11,22.331
2018/12/12,23.176
2018/12/13,22.805
2018/12/14,21.347
2018/12/15,20.786
2018/12/16,24.679
2018/12/17,29.151
2018/12/18,35.846
2018/12/19,45.441
2018/12/20,49.654
2018/12/21,53.884
2018/12/22,51.924
2018/12/23,63.904
2018/12/24,71.253
2018/12/25,58.397
2018/12/26,59.196
2018/12/27,54.752
2018/12/28,54.293
2018/12/29,61.496
2018/12/30,61.016
2018/12/31,60.008
2019/01/01,59.468
2019/01/02,65.718
2019/01/03,66.855
2019/01/04,67.163
2019/01/05,69.776
2019/01/06,66.728
2019/01/07,65.735
2019/01/08,62.278
2019/01/09,62.908
2019/01/10,50.224
2019/01/11,44.346
2019/01/12,43.897
2019/01/13,41.277
2019/01/14,41.169
2019/01/15,45.666
2019/01/16,42.607
2019/01/17,42.106
2019/01/18,41.939
2019/01/19,43.802
2019/01/20,42.098
2019/01/21,39.067
2019/01/22,39.66
2019/01/23,40.454
2019/01/24,39.021
2019/01/25,38.765
2019/01/26,39.183
2019/01/27,37.473
2019/01/28,30.722
2019/01/29,29.718
2019/01/30,33.042
2019/01/31,34.25
2019/02/01,33.007
2019/02/02,34.253
2019/02/03,35.914
2019/02/04,34.794
2019/02/05,34.475
2019/02/06,30.898
2019/02/07,33.462
2019/02/08,44.068
2019/02/09,55.992
2019/02/10,55.39
2019/02/11,58.325
2019/02/12,57.668
2019/02/13,59.922
2019/02/14,59.036
2019/02/15,58.516
2019/02/16,59.848
2019/02/17,64.212
2019/02/18,76.466
2019/02/19,79.405
2019/02/20,76.173
2019/02/21,76.389
2019/02/22,77.356
2019/02/23,79.218
2019/02/24,80.791
2019/02/25,57.91
2019/02/26,55.894
2019/02/27,55.597
2019/02/28,55.811
2019/03/01,55.358
2019/03/02,51.723
2019/03/03,50.807
2019/03/04,43.766
2019/03/05,49.031
2019/03/06,55.705
2019/03/07,56.232
2019/03/08,54.57
2019/03/09,54.814
2019/03/10,53.342
2019/03/11,50.373
2019/03/12,49.574
2019/03/13,48.21
2019/03/14,47.942
2019/03/15,52.665
2019/03/16,60.856
2019/03/17,57.228
2019/03/18,56.258
2019/03/19,55.763
2019/03/20,55.81
2019/03/21,54.474
2019/03/22,51.784
2019/03/23,53.037
2019/03/24,51.574
2019/03/25,49.027
2019/03/26,46.445
2019/03/27,54.69
2019/03/28,55.604
2019/03/29,59.092
2019/03/30,63.231
2019/03/31,59.717
2019/04/01,60.77
2019/04/02,73.727
2019/04/03,82.923
2019/04/04,68.385
2019/04/05,70.066
2019/04/06,71.309
2019/04/07,73.265
2019/04/08,78.435
2019/04/09,74.122
2019/04/10,75.262
2019/04/11,61.435
2019/04/12,57.902
2019/04/13,57.894
2019/04/14,57.648
2019/04/15,58.588
2019/04/16,56.611
2019/04/17,59.194
2019/04/18,64.16
2019/04/19,64.197
2019/04/20,65.143
2019/04/21,59.927
2019/04/22,60.506
2019/04/23,63.048
2019/04/24,53.052
2019/04/25,50.117
2019/04/26,42.405
2019/04/27,44.552
2019/04/28,45.306
2019/04/29,43.149
2019/04/30,46.679
2019/05/01,49.841
2019/05/02,49.089
2019/05/03,55.651
2019/05/04,52.954
2019/05/05,51.45
2019/05/06,56.116
2019/05/07,64.649
2019/05/08,56.364
2019/05/09,56.46
2019/05/10,59.178
2019/05/11,68.742
2019/05/12,71.28
2019/05/13,72.572
2019/05/14,77.936
2019/05/15,84.391
2019/05/16,88.451
2019/05/17,72.45
2019/05/18,72.266
2019/05/19,75.631
2019/05/20,73.092
2019/05/21,73.993
2019/05/22,74.086
2019/05/23,65.635
2019/05/24,68.262
2019/05/25,68.912
2019/05/26,69.039
2019/05/27,73.837
2019/05/28,74.347
2019/05/29,73.277
2019/05/30,75.012
2019/05/31,62.426
2019/06/01,66.022
2019/06/02,66.171
2019/06/03,62.417
2019/06/04,52.462
2019/06/05,51.89
2019/06/06,52.016
2019/06/07,54.395
2019/06/08,53.09
2019/06/09,48.19
2019/06/10,48.799
2019/06/11,51.376
2019/06/12,55.506
2019/06/13,59.713
2019/06/14,57.807
2019/06/15,62.333
2019/06/16,64.524
2019/06/17,64.725
2019/06/18,61.628
2019/06/19,61.473
2019/06/20,62.438
2019/06/21,70.695
2019/06/22,76.573
2019/06/23,77.857
