Date,sentbyaddress3rsi
2019/06/21,62.945
2019/06/22,55.592
2019/06/23,41.511
2019/06/24,51.001
2019/06/25,51.22
2019/06/26,77.584
2019/06/27,41.932
2019/06/28,30.015
2019/06/29,26.325
2019/06/30,15.822
2019/07/01,47.448
2019/07/02,78.288
2019/07/03,58.876
2019/07/04,51.593
2019/07/05,36.687
2019/07/06,25.737
2019/07/07,15.735
2019/07/08,57.6
2019/07/09,67.819
2019/07/10,50.515
2019/07/11,36.06
2019/07/12,56.771
2019/07/13,26.654
2019/07/14,33.539
2019/07/15,64.537
2019/07/16,33.247
2019/07/17,57.825
2019/07/18,51.377
2019/07/19,55.789
2019/07/20,31.872
2019/07/21,24.333
2019/07/22,52.553
2019/07/23,43.342
2019/07/24,33.349
2019/07/25,45.684
2019/07/26,69.882
2019/07/27,53.38
2019/07/28,41.989
2019/07/29,66.949
2019/07/30,85.681
2019/07/31,45.241
2019/08/01,35.203
2019/08/02,57.991
2019/08/03,31.863
2019/08/04,44.062
2019/08/05,73.914
2019/08/06,77.272
2019/08/07,48.507
2019/08/08,51.696
2019/08/09,59.994
2019/08/10,40.906
2019/08/11,23.089
2019/08/12,70.466
2019/08/13,47.649
2019/08/14,54.308
2019/08/15,35.706
2019/08/16,57.437
2019/08/17,31.536
2019/08/18,32.169
2019/08/19,61.355
2019/08/20,67.266
2019/08/21,68.166
2019/08/22,53.555
2019/08/23,71.411
2019/08/24,37.565
2019/08/25,29.252
2019/08/26,64.716
2019/08/27,67.596
2019/08/28,43.882
2019/08/29,48.74
2019/08/30,35.058
2019/08/31,19.871
2019/09/01,17.58
2019/09/02,76.688
2019/09/03,64.516
2019/09/04,59.325
2019/09/05,79.741
2019/09/06,56.955
2019/09/07,30.335
2019/09/08,27.538
2019/09/09,67.828
2019/09/10,40.509
2019/09/11,46.613
2019/09/12,55.991
2019/09/13,25.601
2019/09/14,31.119
2019/09/15,41.914
2019/09/16,77.006
2019/09/17,57.263
2019/09/18,59.711
2019/09/19,50.709
2019/09/20,66.224
2019/09/21,16.059
2019/09/22,12.536
2019/09/23,26.697
2019/09/24,60.928
2019/09/25,44.602
2019/09/26,47.808
2019/09/27,45.903
2019/09/28,35.03
2019/09/29,14.767
2019/09/30,64.412
2019/10/01,70.029
2019/10/02,61.277
2019/10/03,28.661
2019/10/04,26.553
2019/10/05,43.982
2019/10/06,34.269
2019/10/07,61.799
2019/10/08,74.76
2019/10/09,90.298
2019/10/10,68.202
2019/10/11,70.687
2019/10/12,30.034
2019/10/13,19.972
2019/10/14,51.224
2019/10/15,59.418
2019/10/16,51.803
2019/10/17,49.409
2019/10/18,77.036
2019/10/19,42.346
2019/10/20,25.865
2019/10/21,53.583
2019/10/22,56.497
2019/10/23,50.733
2019/10/24,50.421
2019/10/25,75.126
2019/10/26,65.732
2019/10/27,20.423
2019/10/28,60.495
2019/10/29,53.127
2019/10/30,54.193
2019/10/31,51.189
2019/11/01,55.157
2019/11/02,13.635
2019/11/03,11.059
2019/11/04,59.144
2019/11/05,80.003
2019/11/06,53.091
2019/11/07,82.766
2019/11/08,42.959
2019/11/09,32.478
2019/11/10,42.716
2019/11/11,55.485
2019/11/12,63.451
2019/11/13,57.634
2019/11/14,38.165
2019/11/15,34.836
2019/11/16,18.712
2019/11/17,41.115
2019/11/18,63.654
2019/11/19,61.325
2019/11/20,46.893
2019/11/21,76.375
2019/11/22,85.051
2019/11/23,29.191
2019/11/24,21.876
2019/11/25,58.826
2019/11/26,45.523
2019/11/27,41.275
2019/11/28,38.022
2019/11/29,65.965
2019/11/30,32
2019/12/01,43.384
2019/12/02,72.1
2019/12/03,47.401
2019/12/04,50.563
2019/12/05,47.42
2019/12/06,35.344
2019/12/07,15.66
2019/12/08,11.421
2019/12/09,70.962
2019/12/10,57.453
2019/12/11,58.519
2019/12/12,49.511
2019/12/13,52.813
2019/12/14,23.166
2019/12/15,29.189
2019/12/16,69.386
2019/12/17,53.272
2019/12/18,64.629
2019/12/19,57.315
2019/12/20,47.807
2019/12/21,25.129
2019/12/22,15.429
2019/12/23,64.447
2019/12/24,45.209
2019/12/25,36.089
2019/12/26,57.882
2019/12/27,47.793
2019/12/28,29.385
2019/12/29,20.757
2019/12/30,69.992
2019/12/31,44.647
2020/01/01,27.395
2020/01/02,41.739
2020/01/03,64.823
2020/01/04,55.243
2020/01/05,43.159
2020/01/06,71.236
2020/01/07,72.656
2020/01/08,80.919
2020/01/09,67.085
2020/01/10,40.276
2020/01/11,25.207
2020/01/12,16.305
2020/01/13,49.95
2020/01/14,78.503
2020/01/15,80.895
2020/01/16,86.511
2020/01/17,46.588
2020/01/18,40.567
2020/01/19,33.425
2020/01/20,29.203
2020/01/21,24.847
2020/01/22,11.643
2020/01/23,58.219
2020/01/24,24.028
2020/01/25,16.803
2020/01/26,18.116
2020/01/27,52.637
2020/01/28,63.698
2020/01/29,68.842
2020/01/30,66.541
2020/01/31,77.521
2020/02/01,50.245
2020/02/02,36.656
2020/02/03,83.563
2020/02/04,45.417
2020/02/05,65.579
2020/02/06,62.903
2020/02/07,69.431
2020/02/08,79.035
2020/02/09,81.296
2020/02/10,55.19
2020/02/11,76.575
2020/02/12,90.936
2020/02/13,65.573
2020/02/14,43.926
2020/02/15,35.868
2020/02/16,26.388
2020/02/17,48.479
2020/02/18,59.986
2020/02/19,37.447
2020/02/20,32.578
2020/02/21,56.374
2020/02/22,43.248
2020/02/23,64.447
2020/02/24,70.229
2020/02/25,22.997
2020/02/26,42.8
2020/02/27,60.164
2020/02/28,49.321
2020/02/29,25.654
2020/03/01,16.085
2020/03/02,66.179
2020/03/03,40.899
2020/03/04,52.712
2020/03/05,68.616
2020/03/06,45.831
2020/03/07,33.895
2020/03/08,30.298
2020/03/09,68.452
2020/03/10,52.95
2020/03/11,49.08
2020/03/12,35.681
2020/03/13,73.222
2020/03/14,44.404
2020/03/15,35.141
2020/03/16,65.424
2020/03/17,66.663
2020/03/18,82.22
2020/03/19,92.235
2020/03/20,60.02
2020/03/21,82.283
2020/03/22,41.906
2020/03/23,48.405
2020/03/24,45.119
2020/03/25,32.788
2020/03/26,44.194
2020/03/27,46.405
2020/03/28,18.182
2020/03/29,14.16
2020/03/30,46.097
2020/03/31,41.441
2020/04/01,39.855
2020/04/02,55.954
2020/04/03,57.15
2020/04/04,20.567
2020/04/05,16.445
2020/04/06,65.35
2020/04/07,71.318
2020/04/08,90.724
2020/04/09,44.86
2020/04/10,44.734
2020/04/11,34.37
2020/04/12,48.126
2020/04/13,65.908
2020/04/14,80.865
2020/04/15,55.259
2020/04/16,41.641
2020/04/17,58.175
2020/04/18,63.601
2020/04/19,45.738
2020/04/20,65.042
2020/04/21,42.848
2020/04/22,31.451
2020/04/23,62.787
2020/04/24,67.951
2020/04/25,37.545
2020/04/26,33.842
2020/04/27,61.886
2020/04/28,60.461
2020/04/29,74.939
2020/04/30,77.4
2020/05/01,49.403
2020/05/02,44.781
2020/05/03,72.987
2020/05/04,24.959
2020/05/05,23.952
2020/05/06,57.578
2020/05/07,55.677
2020/05/08,67.662
2020/05/09,83.33
2020/05/10,46.413
2020/05/11,53.087
2020/05/12,30.488
2020/05/13,14.892
2020/05/14,18.917
2020/05/15,60.893
2020/05/16,52.865
2020/05/17,32.213
2020/05/18,58.059
2020/05/19,69.52
2020/05/20,49.176
2020/05/21,52.61
2020/05/22,69.828
2020/05/23,79.474
2020/05/24,28.452
2020/05/25,42.189
2020/05/26,64.171
2020/05/27,69.291
2020/05/28,77.492
2020/05/29,91.986
2020/05/30,54.529
2020/05/31,40.059
2020/06/01,59.368
2020/06/02,77.402
2020/06/03,46.132
2020/06/04,55.898
2020/06/05,37.447
2020/06/06,24.902
2020/06/07,17.418
2020/06/08,59.878
2020/06/09,71.625
2020/06/10,54.768
2020/06/11,54.635
2020/06/12,73.376
2020/06/13,49.148
2020/06/14,28.561
2020/06/15,53.669
2020/06/16,60.814
2020/06/17,47.981
2020/06/18,76.717
2020/06/19,56.181
2020/06/20,65.585
2020/06/21,43.548
2020/06/22,67.962
2020/06/23,77.115
2020/06/24,51.902
2020/06/25,44.45
2020/06/26,55.381
2020/06/27,53.237
2020/06/28,72.067
2020/06/29,93.442
2020/06/30,56.279
2020/07/01,46.811
2020/07/02,45.148
2020/07/03,28.414
2020/07/04,30.662
2020/07/05,10.41
2020/07/06,47.726
2020/07/07,66.113
2020/07/08,58.687
2020/07/09,59.249
2020/07/10,37.982
2020/07/11,50.72
2020/07/12,27.511
2020/07/13,70.639
2020/07/14,58.877
2020/07/15,75.797
2020/07/16,37.656
2020/07/17,35.399
2020/07/18,22.113
2020/07/19,43.982
2020/07/20,67.014
2020/07/21,35.3
2020/07/22,53.057
2020/07/23,60.917
2020/07/24,42.368
2020/07/25,62.789
2020/07/26,61.638
2020/07/27,79.634
2020/07/28,90.656
2020/07/29,38.415
2020/07/30,46.323
2020/07/31,48.055
2020/08/01,65.001
2020/08/02,43.739
2020/08/03,59.669
2020/08/04,69.987
2020/08/05,72.314
2020/08/06,80.369
2020/08/07,36.998
2020/08/08,26.455
2020/08/09,13.982
2020/08/10,22.038
2020/08/11,16.276
2020/08/12,4.362
2020/08/13,38.775
2020/08/14,50.236
2020/08/15,65.35
2020/08/16,64.222
2020/08/17,52.152
2020/08/18,40.464
2020/08/19,60.434
2020/08/20,55.123
2020/08/21,80.194
2020/08/22,36.073
2020/08/23,57.644
2020/08/24,54.939
2020/08/25,37.067
2020/08/26,57.69
2020/08/27,51.104
2020/08/28,24.557
2020/08/29,13.776
2020/08/30,6.605
2020/08/31,51.322
2020/09/01,39.435
2020/09/02,31.628
2020/09/03,40.269
2020/09/04,76.089
2020/09/05,33.436
2020/09/06,54.102
2020/09/07,58.072
2020/09/08,50.229
2020/09/09,34.059
2020/09/10,28.355
2020/09/11,27.029
2020/09/12,40.238
2020/09/13,22.5
2020/09/14,48.328
2020/09/15,74.735
2020/09/16,45.876
2020/09/17,86.247
2020/09/18,74.487
2020/09/19,52.239
2020/09/20,66.52
2020/09/21,58.352
2020/09/22,36.034
2020/09/23,46.175
2020/09/24,61.475
2020/09/25,34.568
2020/09/26,38.469
2020/09/27,32.049
2020/09/28,49.803
2020/09/29,54.064
2020/09/30,49.375
2020/10/01,35.135
2020/10/02,21.554
2020/10/03,9.327
2020/10/04,46.398
2020/10/05,24.76
2020/10/06,52.973
2020/10/07,63.953
2020/10/08,55.175
2020/10/09,78.546
2020/10/10,73.817
2020/10/11,53.146
2020/10/12,66.532
2020/10/13,88.706
2020/10/14,66.331
2020/10/15,93.664
2020/10/16,66.288
2020/10/17,45.1
2020/10/18,28.651
2020/10/19,40.95
2020/10/20,36.572
2020/10/21,54.916
2020/10/22,70.814
2020/10/23,54.175
2020/10/24,34.978
2020/10/25,19.614
2020/10/26,41.82
2020/10/27,44.093
2020/10/28,63.498
2020/10/29,36.556
2020/10/30,52.276
2020/10/31,68.079
2020/11/01,43.223
2020/11/02,62.499
2020/11/03,57.328
2020/11/04,84.365
2020/11/05,48.356
2020/11/06,63.552
2020/11/07,50.857
2020/11/08,32.336
2020/11/09,55.899
2020/11/10,43.674
2020/11/11,51.7
2020/11/12,35.254
2020/11/13,52.691
2020/11/14,61.48
2020/11/15,27.603
2020/11/16,52.312
2020/11/17,62.101
2020/11/18,39.27
2020/11/19,46.296
2020/11/20,69.705
2020/11/21,80.127
2020/11/22,64.272
2020/11/23,71.259
2020/11/24,46.282
2020/11/25,73.009
2020/11/26,27.255
2020/11/27,56.907
2020/11/28,37.771
2020/11/29,57.828
2020/11/30,41.869
2020/12/01,45.803
2020/12/02,28.23
2020/12/03,36.835
2020/12/04,42.418
2020/12/05,34.619
2020/12/06,18.52
2020/12/07,43.962
2020/12/08,54.43
2020/12/09,47.49
2020/12/10,23.268
2020/12/11,58.684
2020/12/12,77.247
2020/12/13,84.029
2020/12/14,89.558
2020/12/15,56.847
2020/12/16,79.547
2020/12/17,88.432
2020/12/18,50.661
2020/12/19,56.048
2020/12/20,22.284
2020/12/21,21.034
2020/12/22,24.223
2020/12/23,63.594
2020/12/24,39.929
2020/12/25,34.34
2020/12/26,40.703
2020/12/27,53.483
2020/12/28,74.475
2020/12/29,61.206
2020/12/30,62.05
2020/12/31,31.244
2021/01/01,65.914
2021/01/02,32.375
2021/01/03,64.123
2021/01/04,66.312
2021/01/05,73.658
2021/01/06,83.743
2021/01/07,90.406
2021/01/08,54.036
2021/01/09,67.669
2021/01/10,52.185
2021/01/11,34.015
2021/01/12,19.664
2021/01/13,18.924
2021/01/14,51.551
2021/01/15,70.648
2021/01/16,56.681
2021/01/17,31.365
2021/01/18,49.682
2021/01/19,61.81
2021/01/20,50.136
2021/01/21,19.819
2021/01/22,18.72
2021/01/23,46.839
2021/01/24,33.426
2021/01/25,42.577
2021/01/26,69.861
2021/01/27,26.407
2021/01/28,57.817
2021/01/29,73.467
2021/01/30,60.773
2021/01/31,43.043
2021/02/01,52.415
2021/02/02,62.654
2021/02/03,77.072
2021/02/04,52.128
2021/02/05,37.089
2021/02/06,30.555
2021/02/07,37.406
2021/02/08,61.709
2021/02/09,69.24
2021/02/10,56.199
2021/02/11,75.611
2021/02/12,56.785
2021/02/13,25.149
2021/02/14,16.204
2021/02/15,10.335
2021/02/16,61.313
2021/02/17,66.267
2021/02/18,68.722
2021/02/19,85.087
2021/02/20,79.424
2021/02/21,40.324
2021/02/22,23.995
2021/02/23,15.195
2021/02/24,56.599
2021/02/25,45.836
2021/02/26,61.582
2021/02/27,51.307
2021/02/28,32.428
2021/03/01,59.487
2021/03/02,74.104
2021/03/03,38.033
2021/03/04,51.961
2021/03/05,25.348
2021/03/06,41.669
2021/03/07,26.78
2021/03/08,56.429
2021/03/09,73.102
2021/03/10,77.794
2021/03/11,69.409
2021/03/12,75.161
2021/03/13,48.337
2021/03/14,58.326
2021/03/15,54.703
2021/03/16,41.594
2021/03/17,20.89
2021/03/18,24.247
2021/03/19,67.977
2021/03/20,45.639
2021/03/21,21.103
2021/03/22,42.859
2021/03/23,75.211
2021/03/24,59.264
2021/03/25,71.987
2021/03/26,61.518
2021/03/27,38.135
2021/03/28,24.439
2021/03/29,52.667
2021/03/30,45.958
2021/03/31,52.412
2021/04/01,77.206
2021/04/02,90.814
2021/04/03,41.841
2021/04/04,34.234
2021/04/05,47.09
2021/04/06,62.602
2021/04/07,42.964
2021/04/08,52.539
2021/04/09,52.562
2021/04/10,77.436
2021/04/11,47.372
2021/04/12,71.683
2021/04/13,57.805
2021/04/14,77.378
2021/04/15,27.798
2021/04/16,63.439
2021/04/17,61.469
2021/04/18,44.598
2021/04/19,67.164
2021/04/20,72.601
2021/04/21,83.565
2021/04/22,84.333
2021/04/23,51.982
2021/04/24,60.126
2021/04/25,80.576
2021/04/26,61.629
2021/04/27,38.607
2021/04/28,41.552
2021/04/29,53.903
2021/04/30,22.863
2021/05/01,57.342
2021/05/02,27.826
2021/05/03,46.159
2021/05/04,62.916
2021/05/05,63.646
2021/05/06,61.091
2021/05/07,44.885
2021/05/08,30.31
2021/05/09,81.27
2021/05/10,37.406
2021/05/11,37.325
2021/05/12,30.403
2021/05/13,70.153
2021/05/14,59.757
2021/05/15,39.577
2021/05/16,28.821
2021/05/17,36.878
2021/05/18,24.198
2021/05/19,13.73
2021/05/20,58.76
2021/05/21,41.652
2021/05/22,22.9
2021/05/23,17.645
2021/05/24,46.952
2021/05/25,59.271
2021/05/26,61.643
2021/05/27,73.761
2021/05/28,37.622
2021/05/29,61.791
2021/05/30,68.346
2021/05/31,46.925
2021/06/01,39.204
2021/06/02,58.852
2021/06/03,79.157
2021/06/04,67.277
2021/06/05,42.83
2021/06/06,34.288
2021/06/07,23.407
2021/06/08,11.482
2021/06/09,18.915
2021/06/10,24.234
2021/06/11,13.395
2021/06/12,31.351
2021/06/13,71.698
2021/06/14,48.33
2021/06/15,52.848
2021/06/16,46.981
2021/06/17,24.511
2021/06/18,17.772
2021/06/19,7.752
2021/06/20,23.203
2021/06/21,56.966
2021/06/22,76.064
2021/06/23,79.493
2021/06/24,85.623
2021/06/25,63.789
2021/06/26,41.134
2021/06/27,22.084
2021/06/28,67.189
2021/06/29,74.315
2021/06/30,54.374
2021/07/01,60.598
2021/07/02,37.648
2021/07/03,20.348
2021/07/04,19.968
2021/07/05,47.347
2021/07/06,39.693
2021/07/07,54.596
2021/07/08,43.006
2021/07/09,42.707
2021/07/10,14.132
2021/07/11,15.4
2021/07/12,48.844
2021/07/13,36.257
2021/07/14,56.229
2021/07/15,76.399
2021/07/16,47.634
2021/07/17,41.417
2021/07/18,24.109
2021/07/19,61.434
2021/07/20,70.197
2021/07/21,80.961
2021/07/22,72.191
2021/07/23,82.188
2021/07/24,92.121
2021/07/25,32.939
2021/07/26,58.388
2021/07/27,65.935
2021/07/28,69.345
2021/07/29,72.499
2021/07/30,57.988
2021/07/31,37.035
2021/08/01,21.253
2021/08/02,71.524
2021/08/03,34.312
2021/08/04,33.352
2021/08/05,20.618
2021/08/06,50.663
2021/08/07,37.766
2021/08/08,40.93
2021/08/09,34.14
2021/08/10,38.823
2021/08/11,47.37
2021/08/12,27.814
2021/08/13,33.069
2021/08/14,15.204
2021/08/15,12.82
2021/08/16,80.368
2021/08/17,63.558
2021/08/18,45.872
2021/08/19,77.421
2021/08/20,69.249
2021/08/21,42.892
2021/08/22,29.052
2021/08/23,46.326
2021/08/24,29.484
2021/08/25,17.234
2021/08/26,29.12
2021/08/27,19.027
2021/08/28,50.461
2021/08/29,44.996
2021/08/30,60.807
2021/08/31,76.028
2021/09/01,80.514
2021/09/02,87.104
2021/09/03,31.251
2021/09/04,39.805
2021/09/05,28.824
2021/09/06,56.548
2021/09/07,79.121
2021/09/08,41.709
2021/09/09,51.733
2021/09/10,75.451
2021/09/11,89.099
2021/09/12,51.568
2021/09/13,71.63
2021/09/14,43.597
2021/09/15,42.188
2021/09/16,34.5
2021/09/17,31.326
2021/09/18,28.6
2021/09/19,21.588
2021/09/20,12.487
2021/09/21,53.485
2021/09/22,56.596
2021/09/23,55.046
2021/09/24,24.857
2021/09/25,51.095
2021/09/26,24.78
2021/09/27,40.911
2021/09/28,31.625
2021/09/29,54.353
2021/09/30,39.091
2021/10/01,69.065
2021/10/02,63.351
2021/10/03,59.029
2021/10/04,25.589
2021/10/05,73.497
2021/10/06,78.386
2021/10/07,88.504
2021/10/08,66.784
2021/10/09,44.511
2021/10/10,31.699
2021/10/11,39.054
2021/10/12,37.491
2021/10/13,22.943
2021/10/14,53.636
2021/10/15,61.086
2021/10/16,66.919
2021/10/17,46.025
2021/10/18,59.744
2021/10/19,82.11
2021/10/20,89.152
2021/10/21,77.292
2021/10/22,69.389
2021/10/23,86.517
2021/10/24,52.669
2021/10/25,38.077
2021/10/26,52.657
2021/10/27,40.915
2021/10/28,87.745
2021/10/29,71.668
2021/10/30,38.662
2021/10/31,29.966
2021/11/01,47.094
2021/11/02,65.633
2021/11/03,72.217
2021/11/04,50.053
2021/11/05,35.767
2021/11/06,25.112
2021/11/07,41.25
2021/11/08,61.819
2021/11/09,36.171
2021/11/10,74.087
2021/11/11,59.267
2021/11/12,59.877
2021/11/13,51.844
2021/11/14,51.473
2021/11/15,14.207
2021/11/16,23.833
2021/11/17,80.464
2021/11/18,35.743
2021/11/19,44.174
2021/11/20,26.848
2021/11/21,56.655
2021/11/22,35.835
2021/11/23,46.8
2021/11/24,56.03
2021/11/25,49.201
2021/11/26,54.651
2021/11/27,28.182
2021/11/28,22.271
2021/11/29,61.928
2021/11/30,69.709
2021/12/01,42.525
2021/12/02,61.025
2021/12/03,38.856
2021/12/04,30.244
2021/12/05,89.279
2021/12/06,42.587
2021/12/07,42.431
2021/12/08,53.466
2021/12/09,43.9
2021/12/10,45.1
2021/12/11,35.905
2021/12/12,40.57
2021/12/13,53.214
2021/12/14,43.342
2021/12/15,50.087
2021/12/16,56.97
2021/12/17,67.677
2021/12/18,23.051
2021/12/19,27.419
2021/12/20,55.792
2021/12/21,33.87
2021/12/22,73.953
2021/12/23,50.421
2021/12/24,71.378
2021/12/25,73.419
2021/12/26,36.248
2021/12/27,35.697
2021/12/28,31.043
2021/12/29,20.677
2021/12/30,56.823
2021/12/31,35.971
2022/01/01,50.93
2022/01/02,23.005
2022/01/03,47.434
2022/01/04,57.555
2022/01/05,57.303
2022/01/06,64.891
2022/01/07,46.929
2022/01/08,39.588
2022/01/09,11.444
2022/01/10,18.463
2022/01/11,68.573
2022/01/12,84.202
2022/01/13,76.672
2022/01/14,45.736
2022/01/15,47.49
2022/01/16,36.629
2022/01/17,37.714
2022/01/18,25.612
2022/01/19,52.802
2022/01/20,48.031
2022/01/21,15.383
2022/01/22,48.075
2022/01/23,28.838
2022/01/24,32.116
2022/01/25,46.622
2022/01/26,32.187
2022/01/27,23.516
2022/01/28,60.791
2022/01/29,58.205
2022/01/30,79.099
2022/01/31,83.994
2022/02/01,68.632
2022/02/02,46.304
2022/02/03,25.402
2022/02/04,71.9
2022/02/05,85.98
2022/02/06,63.052
2022/02/07,38.836
2022/02/08,50.868
2022/02/09,58.225
2022/02/10,67.882
2022/02/11,65.649
2022/02/12,44.596
2022/02/13,65.056
2022/02/14,56.487
2022/02/15,32.54
2022/02/16,14.113
2022/02/17,12.195
2022/02/18,4.947
2022/02/19,47.246
2022/02/20,60.065
2022/02/21,30.29
2022/02/22,41.736
2022/02/23,58.976
2022/02/24,68.26
2022/02/25,75.911
2022/02/26,88.105
2022/02/27,50.269
2022/02/28,34.874
2022/03/01,56.897
2022/03/02,71.26
2022/03/03,61.618
2022/03/04,50.104
2022/03/05,29.892
2022/03/06,56.077
2022/03/07,58.581
2022/03/08,88.53
2022/03/09,64.599
2022/03/10,85.339
2022/03/11,36.151
2022/03/12,41.678
2022/03/13,30.187
2022/03/14,31.984
2022/03/15,67.997
2022/03/16,81.053
2022/03/17,36.822
2022/03/18,66.382
2022/03/19,42.172
2022/03/20,40.037
2022/03/21,53.019
2022/03/22,64.596
2022/03/23,41.113
2022/03/24,34.578
2022/03/25,33.176
2022/03/26,47.62
2022/03/27,36.375
2022/03/28,43.185
2022/03/29,46.241
2022/03/30,26.374
2022/03/31,28.467
2022/04/01,14.84
2022/04/02,7.349
2022/04/03,4.866
2022/04/04,4.119
2022/04/05,40.713
2022/04/06,54.572
2022/04/07,44.951
2022/04/08,33.32
2022/04/09,76.465
2022/04/10,78.179
2022/04/11,47.236
2022/04/12,31.208
2022/04/13,17.559
2022/04/14,68.244
2022/04/15,57.222
2022/04/16,56.162
2022/04/17,36.129
2022/04/18,57.794
2022/04/19,90.273
2022/04/20,91.429
2022/04/21,32.171
2022/04/22,44.442
2022/04/23,35.934
2022/04/24,48.012
2022/04/25,45.198
2022/04/26,44.32
2022/04/27,57.665
2022/04/28,59.32
2022/04/29,45.329
2022/04/30,72.065
2022/05/01,20.699
2022/05/02,16.709
2022/05/03,14.917
2022/05/04,62.798
2022/05/05,80.079
2022/05/06,48.729
2022/05/07,43.539
2022/05/08,62.947
2022/05/09,59.601
2022/05/10,69.925
2022/05/11,25.382
2022/05/12,76.336
2022/05/13,80.917
2022/05/14,38.146
2022/05/15,36.111
2022/05/16,46.684
2022/05/17,38.986
2022/05/18,68.237
2022/05/19,38.719
2022/05/20,34.544
2022/05/21,46.345
2022/05/22,33.957
2022/05/23,31.855
2022/05/24,52.5
2022/05/25,30.346
2022/05/26,17.295
2022/05/27,39.294
2022/05/28,69.61
2022/05/29,56.651
2022/05/30,27.874
2022/05/31,64.398
2022/06/01,43.561
2022/06/02,31.689
2022/06/03,36.423
2022/06/04,31.324
2022/06/05,28.761
2022/06/06,61.405
2022/06/07,46.77
2022/06/08,30.972
2022/06/09,57.278
2022/06/10,76.384
2022/06/11,66.194
2022/06/12,39.138
2022/06/13,38.15
2022/06/14,44.622
2022/06/15,47.014
2022/06/16,84.63
2022/06/17,91.284
2022/06/18,37.998
2022/06/19,46.116
2022/06/20,48.866
2022/06/21,41.531
2022/06/22,31.497
2022/06/23,26.996
2022/06/24,65.832
2022/06/25,22.716
2022/06/26,18.411
2022/06/27,63.11
2022/06/28,46.377
2022/06/29,47.799
2022/06/30,57.555
2022/07/01,85.06
2022/07/02,89.124
2022/07/03,55.501
2022/07/04,54.853
2022/07/05,56.745
2022/07/06,66.074
2022/07/07,77.502
2022/07/08,52.641
2022/07/09,64.574
2022/07/10,71.264
2022/07/11,24.721
2022/07/12,31.293
2022/07/13,73.977
2022/07/14,82.703
2022/07/15,90.438
2022/07/16,94.754
2022/07/17,62.357
2022/07/18,31.394
2022/07/19,26.309
2022/07/20,40.489
2022/07/21,54.714
2022/07/22,67.756
2022/07/23,36.902
2022/07/24,32.209
2022/07/25,83.345
2022/07/26,96.932
2022/07/27,39.415
2022/07/28,37.983
2022/07/29,42.15
2022/07/30,43.167
2022/07/31,42.691
2022/08/01,70.829
2022/08/02,41.563
2022/08/03,47.272
2022/08/04,80.717
2022/08/05,40.591
2022/08/06,41.317
2022/08/07,41.147
2022/08/08,32.379
2022/08/09,28.805
2022/08/10,32.4
2022/08/11,23.246
2022/08/12,47.926
2022/08/13,47.172
2022/08/14,37.359
2022/08/15,27.34
2022/08/16,57.201
2022/08/17,64.426
2022/08/18,72.793
2022/08/19,30.62
2022/08/20,27.169
2022/08/21,56.418
2022/08/22,30.931
2022/08/23,36.149
2022/08/24,38.519
2022/08/25,62.112
2022/08/26,33.014
2022/08/27,53.717
2022/08/28,37.733
2022/08/29,29.997
2022/08/30,19.559
2022/08/31,19.467
2022/09/01,67.236
2022/09/02,82.467
2022/09/03,89.564
2022/09/04,96.125
2022/09/05,47.801
2022/09/06,36.432
2022/09/07,28.175
2022/09/08,48.69
2022/09/09,57.161
2022/09/10,40.358
2022/09/11,36.71
2022/09/12,28.274
2022/09/13,60.831
2022/09/14,75.562
2022/09/15,87.616
2022/09/16,90.027
2022/09/17,97.476
2022/09/18,38.619
2022/09/19,34.196
2022/09/20,36.079
2022/09/21,30.829
2022/09/22,43.565
2022/09/23,56.019
2022/09/24,73.124
2022/09/25,43.294
2022/09/26,48.293
2022/09/27,76.171
2022/09/28,32.186
2022/09/29,45.374
2022/09/30,41.15
2022/10/01,35.8
2022/10/02,34.017
2022/10/03,22.15
2022/10/04,44.515
2022/10/05,67.521
2022/10/06,84.068
2022/10/07,70.666
2022/10/08,84.901
2022/10/09,89.532
2022/10/10,73.394
2022/10/11,49.041
2022/10/12,28.604
2022/10/13,16.263
2022/10/14,12.627
2022/10/15,48.19
2022/10/16,27.275
2022/10/17,23.213
2022/10/18,16.535
2022/10/19,34.964
2022/10/20,66.401
2022/10/21,63.621
2022/10/22,29.572
2022/10/23,46.436
2022/10/24,55.378
2022/10/25,41.405
2022/10/26,70.508
2022/10/27,76.56
2022/10/28,33.392
2022/10/29,33.4
2022/10/30,30.149
2022/10/31,54.294
2022/11/01,69.749
2022/11/02,29.688
2022/11/03,58.305
2022/11/04,34.166
2022/11/05,45.587
2022/11/06,28.629
2022/11/07,64.893
2022/11/08,50.097
2022/11/09,66.783
2022/11/10,49.119
2022/11/11,42.709
2022/11/12,38.89
2022/11/13,23.067
2022/11/14,63.006
2022/11/15,75.658
2022/11/16,64.55
2022/11/17,77.509
2022/11/18,44.709
2022/11/19,25.878
2022/11/20,17.061
2022/11/21,20.66
2022/11/22,30.024
2022/11/23,68.24
2022/11/24,82.791
2022/11/25,88.107
2022/11/26,53.333
2022/11/27,33.55
2022/11/28,76.174
2022/11/29,51.432
