Date,price30rocUSD
2016/12/31,-5.203
2017/01/01,3.578
2017/01/02,3.997
2017/01/03,15.062
2017/01/04,44.58
2017/01/05,53.54
2017/01/06,29.302
2017/01/07,15.374
2017/01/08,19.608
2017/01/09,25.949
2017/01/10,27.227
2017/01/11,20.567
2017/01/12,13.456
2017/01/13,14.947
2017/01/14,20.796
2017/01/15,24.535
2017/01/16,25.945
2017/01/17,27.614
2017/01/18,31.962
2017/01/19,34.586
2017/01/20,36.058
2017/01/21,40.932
2017/01/22,47.068
2017/01/23,47.748
2017/01/24,47.353
2017/01/25,45.33
2017/01/26,46.597
2017/01/27,45.521
2017/01/28,29.387
2017/01/29,26.932
2017/01/30,30.838
2017/01/31,28.262
2017/02/01,29.842
2017/02/02,20.543
2017/02/03,2.764
2017/02/04,7.017
2017/02/05,11.697
2017/02/06,14.647
2017/02/07,13.75
2017/02/08,8.526
2017/02/09,6.608
2017/02/10,9.602
2017/02/11,18.78
2017/02/12,17.901
2017/02/13,16.9
2017/02/14,25.99
2017/02/15,33.148
2017/02/16,27.455
2017/02/17,24.959
2017/02/18,24.233
2017/02/19,21.16
2017/02/20,18.668
2017/02/21,16.661
2017/02/22,18.181
2017/02/23,20.28
2017/02/24,24.29
2017/02/25,26.852
2017/02/26,31.324
2017/02/27,39.921
2017/02/28,50.173
2017/03/01,51.916
2017/03/02,71.138
2017/03/03,85.634
2017/03/04,82.642
2017/03/05,75.537
2017/03/06,73.746
2017/03/07,71.018
2017/03/08,59.808
2017/03/09,51.991
2017/03/10,60.539
2017/03/11,78.392
2017/03/12,102.595
2017/03/13,140.534
2017/03/14,151.343
2017/03/15,168.994
2017/03/16,228.941
2017/03/17,259.149
2017/03/18,207.256
2017/03/19,210.347
2017/03/20,241.519
2017/03/21,237.178
2017/03/22,224.847
2017/03/23,231.828
2017/03/24,265.161
2017/03/25,296.68
2017/03/26,287.496
2017/03/27,279.374
2017/03/28,263.258
2017/03/29,256.472
2017/03/30,236.761
2017/03/31,216.065
2017/04/01,178.075
2017/04/02,152.623
2017/04/03,135.153
2017/04/04,131.168
2017/04/05,135.687
2017/04/06,131.356
2017/04/07,140.059
2017/04/08,157.682
2017/04/09,140.991
2017/04/10,119.261
2017/04/11,96.56
2017/04/12,62.785
2017/04/13,71.101
2017/04/14,58.967
2017/04/15,19.041
2017/04/16,5.721
2017/04/17,23.583
2017/04/18,25.348
2017/04/19,16.116
2017/04/20,14.071
2017/04/21,19.485
2017/04/22,17.187
2017/04/23,5.759
2017/04/24,-0.842
2017/04/25,-0.653
2017/04/26,2.902
2017/04/27,15.611
2017/04/28,26.963
2017/04/29,32.621
2017/04/30,43.848
2017/05/01,56.991
2017/05/02,54.055
2017/05/03,69.644
2017/05/04,95.235
2017/05/05,100.804
2017/05/06,105.2
2017/05/07,115.337
2017/05/08,98.836
2017/05/09,90.987
2017/05/10,100.306
2017/05/11,98.495
2017/05/12,99.059
2017/05/13,76.303
2017/05/14,83.022
2017/05/15,86.763
2017/05/16,81.621
2017/05/17,77.801
2017/05/18,86.128
2017/05/19,120.787
2017/05/20,154.045
2017/05/21,169.755
2017/05/22,233.577
2017/05/23,234.958
2017/05/24,272.396
2017/05/25,286.999
2017/05/26,240.998
2017/05/27,158.291
2017/05/28,152.854
2017/05/29,152.44
2017/05/30,186.994
2017/05/31,186.806
2017/06/01,192.203
2017/06/02,187.659
2017/06/03,160.04
2017/06/04,158.698
2017/06/05,170.938
2017/06/06,176.954
2017/06/07,193.749
2017/06/08,206.117
2017/06/09,206.53
2017/06/10,243.503
2017/06/11,285.458
2017/06/12,329.015
2017/06/13,337.948
2017/06/14,316.242
2017/06/15,269.27
2017/06/16,306.01
2017/06/17,288.837
2017/06/18,226.123
2017/06/19,187.644
2017/06/20,171.081
2017/06/21,104.177
2017/06/22,98.079
2017/06/23,75.532
2017/06/24,65.01
2017/06/25,67.63
2017/06/26,75.032
2017/06/27,45.802
2017/06/28,63.645
2017/06/29,47.578
2017/06/30,28.997
2017/07/01,19.539
2017/07/02,19.853
2017/07/03,25.973
2017/07/04,15.763
2017/07/05,7.041
2017/07/06,3.535
2017/07/07,-2.173
2017/07/08,-5.811
2017/07/09,-8.487
2017/07/10,-24.181
2017/07/11,-42.239
2017/07/12,-44.616
2017/07/13,-45.694
2017/07/14,-47.348
2017/07/15,-43.418
2017/07/16,-55.126
2017/07/17,-52.133
2017/07/18,-44.69
2017/07/19,-38.189
2017/07/20,-39.883
2017/07/21,-32.985
2017/07/22,-30.906
2017/07/23,-30.645
2017/07/24,-29.494
2017/07/25,-29.049
2017/07/26,-23.084
2017/07/27,-17.342
2017/07/28,-31.825
2017/07/29,-38.623
2017/07/30,-31.942
2017/07/31,-26.735
2017/08/01,-18.675
2017/08/02,-20.43
2017/08/03,-19.445
2017/08/04,-15.155
2017/08/05,-10.361
2017/08/06,2.629
2017/08/07,10.389
2017/08/08,15.276
2017/08/09,32.077
2017/08/10,53.77
2017/08/11,48.054
2017/08/12,49.878
2017/08/13,50.566
2017/08/14,63.157
2017/08/15,84.408
2017/08/16,71.38
2017/08/17,51.506
2017/08/18,35.528
2017/08/19,34.672
2017/08/20,31.446
2017/08/21,43.004
2017/08/22,37.407
2017/08/23,41.439
2017/08/24,52.567
2017/08/25,65.55
2017/08/26,63.342
2017/08/27,70.839
2017/08/28,83.133
2017/08/29,82.063
2017/08/30,93.754
2017/08/31,77.959
2017/09/01,77.344
2017/09/02,62.335
2017/09/03,57.36
2017/09/04,33.637
2017/09/05,16.302
2017/09/06,25.47
2017/09/07,18.719
2017/09/08,7.533
2017/09/09,0.902
2017/09/10,-1.997
2017/09/11,-4.75
2017/09/12,2.775
2017/09/13,-7.777
2017/09/14,-11.452
2017/09/15,-18.836
2017/09/16,-15.11
2017/09/17,-15.44
2017/09/18,-1.034
2017/09/19,-1.76
2017/09/20,-10.257
2017/09/21,-11.237
2017/09/22,-17.61
2017/09/23,-14.349
2017/09/24,-13.91
2017/09/25,-11.679
2017/09/26,-13.151
2017/09/27,-13.623
2017/09/28,-15.777
2017/09/29,-23.017
2017/09/30,-21.991
2017/10/01,-23.541
2017/10/02,-17.037
2017/10/03,-16.451
2017/10/04,-7.726
2017/10/05,-3.308
2017/10/06,-9.993
2017/10/07,-7.282
2017/10/08,-3.037
2017/10/09,-0.621
2017/10/10,1.416
2017/10/11,0.86
2017/10/12,0.449
2017/10/13,16.706
2017/10/14,33.708
2017/10/15,39.321
2017/10/16,31.535
2017/10/17,27.983
2017/10/18,5.259
2017/10/19,7.378
2017/10/20,6.676
2017/10/21,7.366
2017/10/22,12.444
2017/10/23,3.574
2017/10/24,6.222
2017/10/25,1.378
2017/10/26,1.343
2017/10/27,-0.429
2017/10/28,-3.399
2017/10/29,2.966
2017/10/30,1.81
2017/10/31,2.224
2017/11/01,-0.184
2017/11/02,-2.968
2017/11/03,0.582
2017/11/04,2.078
2017/11/05,-0.897
2017/11/06,-3.516
2017/11/07,-5.113
2017/11/08,-0.369
2017/11/09,6.201
2017/11/10,3.166
2017/11/11,0.536
2017/11/12,-4.537
2017/11/13,-7.811
2017/11/14,-1.404
2017/11/15,-1.296
2017/11/16,1.236
2017/11/17,8.813
2017/11/18,7.999
2017/11/19,15.75
2017/11/20,21.183
2017/11/21,23.356
2017/11/22,28.431
2017/11/23,31.246
2017/11/24,45.507
2017/11/25,57.65
2017/11/26,54.988
2017/11/27,61.524
2017/11/28,56.06
2017/11/29,53.776
2017/11/30,41.595
2017/12/01,48.41
2017/12/02,62.229
2017/12/03,58.655
2017/12/04,54.874
2017/12/05,55.135
2017/12/06,47.546
2017/12/07,44.257
2017/12/08,50.05
2017/12/09,50.336
2017/12/10,44.23
2017/12/11,51.906
2017/12/12,81.56
2017/12/13,110.931
2017/12/14,115.979
2017/12/15,99.681
2017/12/16,111.091
2017/12/17,116.526
2017/12/18,119.949
2017/12/19,132.149
2017/12/20,121.007
2017/12/21,121.717
2017/12/22,86.022
2017/12/23,83.108
2017/12/24,53.919
2017/12/25,53.33
2017/12/26,62.493
2017/12/27,57.899
2017/12/28,50.346
2017/12/29,56.517
2017/12/30,62.026
2017/12/31,62.553
2018/01/01,62.502
2018/01/02,81.568
2018/01/03,91.341
2018/01/04,105.906
2018/01/05,122.77
2018/01/06,133.498
2018/01/07,139.508
2018/01/08,141.309
2018/01/09,171.888
2018/01/10,183.5
2018/01/11,118.424
2018/01/12,86.197
2018/01/13,91.658
2018/01/14,101.603
2018/01/15,92.071
2018/01/16,58.314
2018/01/17,30.053
2018/01/18,27.043
2018/01/19,31.707
2018/01/20,38.993
2018/01/21,59.364
2018/01/22,41.058
2018/01/23,48.81
2018/01/24,41.761
2018/01/25,43.823
2018/01/26,39.844
2018/01/27,52.772
2018/01/28,61.009
2018/01/29,68.947
2018/01/30,57.983
2018/01/31,46.465
2018/02/01,30.688
2018/02/02,4.868
2018/02/03,0.64
2018/02/04,-7.33
2018/02/05,-22.043
2018/02/06,-37.161
2018/02/07,-30.749
2018/02/08,-33.081
2018/02/09,-37.026
2018/02/10,-28.883
2018/02/11,-33.234
2018/02/12,-36.745
2018/02/13,-37.241
2018/02/14,-33.588
2018/02/15,-17.837
2018/02/16,-2.171
2018/02/17,-7.631
2018/02/18,-10.028
2018/02/19,-16.279
2018/02/20,-13.506
2018/02/21,-15.474
2018/02/22,-15.615
2018/02/23,-16.708
2018/02/24,-21.18
2018/02/25,-19.924
2018/02/26,-20.321
2018/02/27,-25.993
2018/02/28,-26.855
2018/03/01,-23.97
2018/03/02,-21.477
2018/03/03,-22.459
2018/03/04,-8.17
2018/03/05,-9.928
2018/03/06,-8.253
2018/03/07,0.69
2018/03/08,8.767
2018/03/09,-14.12
2018/03/10,-11.136
2018/03/11,-15.667
2018/03/12,-17.932
2018/03/13,-15.79
2018/03/14,-22.935
2018/03/15,-28.897
2018/03/16,-31.085
2018/03/17,-37.159
2018/03/18,-45.582
2018/03/19,-44.14
2018/03/20,-42.378
2018/03/21,-39.509
2018/03/22,-41.608
2018/03/23,-39.765
2018/03/24,-35.351
2018/03/25,-38.246
2018/03/26,-40.797
2018/03/27,-44.825
2018/03/28,-47.571
2018/03/29,-52.839
2018/03/30,-55.771
2018/03/31,-53.641
2018/04/01,-55.711
2018/04/02,-55.238
2018/04/03,-52.995
2018/04/04,-54.594
2018/04/05,-54.568
2018/04/06,-52.379
2018/04/07,-47.954
2018/04/08,-42.35
2018/04/09,-44.149
2018/04/10,-42.587
2018/04/11,-41.251
2018/04/12,-35.177
2018/04/13,-23.604
2018/04/14,-16.659
2018/04/15,-14.668
2018/04/16,-12.612
2018/04/17,0.674
2018/04/18,-4.548
2018/04/19,-0.127
2018/04/20,2.685
2018/04/21,10.221
2018/04/22,18.882
2018/04/23,18.966
2018/04/24,31.929
2018/04/25,28.823
2018/04/26,36.125
2018/04/27,47.337
2018/04/28,63.107
2018/04/29,77.723
2018/04/30,69.949
2018/05/01,72.02
2018/05/02,76.001
2018/05/03,82.768
2018/05/04,100.024
2018/05/05,113.791
2018/05/06,112.807
2018/05/07,93.213
2018/05/08,89.359
2018/05/09,82.956
2018/05/10,87.086
2018/05/11,66.399
2018/05/12,48.987
2018/05/13,39.411
2018/05/14,43.187
2018/05/15,39.123
2018/05/16,35.747
2018/05/17,36.689
2018/05/18,31.83
2018/05/19,28.217
2018/05/20,21.642
2018/05/21,16.945
2018/05/22,9.452
2018/05/23,-3.83
2018/05/24,-14.844
2018/05/25,-7.652
2018/05/26,-5.529
2018/05/27,-13.493
2018/05/28,-20.416
2018/05/29,-20.66
2018/05/30,-17.641
2018/05/31,-12.996
2018/06/01,-15.085
2018/06/02,-19.803
2018/06/03,-21.956
2018/06/04,-25.623
2018/06/05,-24.914
2018/06/06,-18.599
2018/06/07,-18.787
2018/06/08,-18.656
2018/06/09,-19.903
2018/06/10,-20.03
2018/06/11,-21.669
2018/06/12,-25.963
2018/06/13,-33.064
2018/06/14,-31.933
2018/06/15,-27.81
2018/06/16,-29.059
2018/06/17,-26.097
2018/06/18,-27.917
2018/06/19,-25.797
2018/06/20,-25.117
2018/06/21,-21.695
2018/06/22,-20.281
2018/06/23,-19.721
2018/06/24,-24.126
2018/06/25,-23.24
2018/06/26,-21.69
2018/06/27,-19.27
2018/06/28,-19.723
2018/06/29,-25.809
2018/06/30,-21.404
2018/07/01,-21.416
2018/07/02,-21.598
2018/07/03,-22.632
2018/07/04,-22.338
2018/07/05,-20.988
2018/07/06,-22.78
2018/07/07,-22.8
2018/07/08,-18.98
2018/07/09,-20.255
2018/07/10,-19.543
2018/07/11,-16.41
2018/07/12,-16.697
2018/07/13,-9.341
2018/07/14,-11.884
2018/07/15,-11.606
2018/07/16,-6.442
2018/07/17,-4.093
2018/07/18,-1.476
2018/07/19,-10.209
2018/07/20,-13.386
2018/07/21,-13.859
2018/07/22,-5.498
2018/07/23,-2.444
2018/07/24,3.658
2018/07/25,3.707
2018/07/26,5.586
2018/07/27,6.962
2018/07/28,7.257
2018/07/29,11.687
2018/07/30,2.143
2018/07/31,-2.643
2018/08/01,-8.81
2018/08/02,-12.049
2018/08/03,-12.312
2018/08/04,-12.381
2018/08/05,-12.919
2018/08/06,-13.19
2018/08/07,-17.324
2018/08/08,-23.937
2018/08/09,-19.66
2018/08/10,-18.93
2018/08/11,-26.588
2018/08/12,-26.267
2018/08/13,-28.943
2018/08/14,-40.548
2018/08/15,-38.168
2018/08/16,-40.142
2018/08/17,-39.406
2018/08/18,-36.09
2018/08/19,-35.245
2018/08/20,-36.627
2018/08/21,-39.995
2018/08/22,-38.831
2018/08/23,-41.535
2018/08/24,-41.781
2018/08/25,-41.253
2018/08/26,-41.115
2018/08/27,-40.781
2018/08/28,-38.12
2018/08/29,-36.413
2018/08/30,-36.064
2018/08/31,-33.24
2018/09/01,-30.157
2018/09/02,-28.173
2018/09/03,-29.638
2018/09/04,-29.325
2018/09/05,-35.029
2018/09/06,-43.911
2018/09/07,-39.181
2018/09/08,-41.309
2018/09/09,-44.628
2018/09/10,-38.414
2018/09/11,-40.908
2018/09/12,-42.914
2018/09/13,-25.2
2018/09/14,-25.816
2018/09/15,-24.108
2018/09/16,-27.304
2018/09/17,-29.743
2018/09/18,-31.552
2018/09/19,-28.103
2018/09/20,-24.244
2018/09/21,-18.245
2018/09/22,-11.993
2018/09/23,-12.309
2018/09/24,-15.474
2018/09/25,-21.713
2018/09/26,-22.317
2018/09/27,-24.094
2018/09/28,-22.687
2018/09/29,-19.625
2018/09/30,-17.124
2018/10/01,-20.596
2018/10/02,-22.394
2018/10/03,-24.136
2018/10/04,-22.188
2018/10/05,-15.818
2018/10/06,-0.144
2018/10/07,0.589
2018/10/08,7.252
2018/10/09,15.815
2018/10/10,14.97
2018/10/11,6.222
2018/10/12,11.519
2018/10/13,1.171
2018/10/14,-5.81
2018/10/15,-4.159
2018/10/16,-3.289
2018/10/17,-1.164
2018/10/18,2.063
2018/10/19,-2.591
2018/10/20,-2.147
2018/10/21,-9.602
2018/10/22,-14.54
2018/10/23,-15.915
2018/10/24,-13.387
2018/10/25,-5.376
2018/10/26,-5.504
2018/10/27,-6.912
2018/10/28,-9.689
2018/10/29,-11.475
2018/10/30,-15.603
2018/10/31,-14.623
2018/11/01,-13.262
2018/11/02,-8.741
2018/11/03,-10.49
2018/11/04,-8.464
2018/11/05,-7.322
2018/11/06,-4.802
2018/11/07,-3.412
2018/11/08,-5.86
2018/11/09,-6.267
2018/11/10,5.299
2018/11/11,7.807
2018/11/12,6.228
2018/11/13,4.529
2018/11/14,-5.529
2018/11/15,-15.171
2018/11/16,-15.117
2018/11/17,-15.678
2018/11/18,-13.124
2018/11/19,-22.347
2018/11/20,-32.759
2018/11/21,-34.658
2018/11/22,-34.322
2018/11/23,-39.727
2018/11/24,-39.404
2018/11/25,-45.566
2018/11/26,-44.489
2018/11/27,-47.459
2018/11/28,-41.371
2018/11/29,-39.255
2018/11/30,-41.235
2018/12/01,-41.168
2018/12/02,-41.34
2018/12/03,-44.051
2018/12/04,-45.667
2018/12/05,-48.627
2018/12/06,-53.145
2018/12/07,-60.008
2018/12/08,-57.464
2018/12/09,-55.438
2018/12/10,-56.334
2018/12/11,-57.476
2018/12/12,-57.219
2018/12/13,-57.218
2018/12/14,-56.519
2018/12/15,-52.708
2018/12/16,-51.126
2018/12/17,-48.323
2018/12/18,-46.075
2018/12/19,-34.704
2018/12/20,-21.931
2018/12/21,-15.01
2018/12/22,-16.24
2018/12/23,5.487
2018/12/24,19.923
2018/12/25,17.605
2018/12/26,16.59
2018/12/27,16.6
2018/12/28,5.663
2018/12/29,16.506
2018/12/30,19.62
2018/12/31,17.497
2019/01/01,15.781
2019/01/02,33.428
2019/01/03,37.26
2019/01/04,42.255
2019/01/05,59.144
2019/01/06,77.375
2019/01/07,69.139
2019/01/08,60.349
2019/01/09,64.021
2019/01/10,51.975
2019/01/11,40.474
2019/01/12,41.088
2019/01/13,41.996
2019/01/14,44.219
2019/01/15,45.94
2019/01/16,35.698
2019/01/17,27.568
2019/01/18,16.451
2019/01/19,13.22
2019/01/20,6.237
2019/01/21,4.639
2019/01/22,-9.489
2019/01/23,-19.612
2019/01/24,-10.239
2019/01/25,-11.649
2019/01/26,-6.59
2019/01/27,-7.479
2019/01/28,-23.286
2019/01/29,-23.947
2019/01/30,-21.701
2019/01/31,-20.761
2019/02/01,-28.693
2019/02/02,-29.513
2019/02/03,-29.259
2019/02/04,-32.666
2019/02/05,-31.432
2019/02/06,-33.168
2019/02/07,-30.771
2019/02/08,-27.601
2019/02/09,-13.003
2019/02/10,-6.906
2019/02/11,-4.341
2019/02/12,-1.197
2019/02/13,0.501
2019/02/14,-4.092
2019/02/15,-0.685
2019/02/16,0.732
2019/02/17,3.732
2019/02/18,14.435
2019/02/19,21.336
2019/02/20,23.953
2019/02/21,23.742
2019/02/22,24.485
2019/02/23,29.233
2019/02/24,32.285
2019/02/25,18.781
2019/02/26,19.029
2019/02/27,28.029
2019/02/28,29.993
2019/03/01,27.205
2019/03/02,23.765
2019/03/03,24.752
2019/03/04,18.373
2019/03/05,21.225
2019/03/06,28.196
2019/03/07,29.039
2019/03/08,32.083
2019/03/09,30.8
2019/03/10,23.248
2019/03/11,12.378
2019/03/12,12.303
2019/03/13,9.188
2019/03/14,9.413
2019/03/15,10.091
2019/03/16,15.626
2019/03/17,14.153
2019/03/18,12.793
2019/03/19,9.528
2019/03/20,-2.198
2019/03/21,-6.546
2019/03/22,-6.276
2019/03/23,-6.065
2019/03/24,-7.603
2019/03/25,-10.494
2019/03/26,-13.146
2019/03/27,-0.63
2019/03/28,1.054
2019/03/29,2.67
2019/03/30,4.397
2019/03/31,3.637
2019/04/01,6.262
2019/04/02,15.087
2019/04/03,33.602
2019/04/04,22.232
2019/04/05,18.756
2019/04/06,19.831
2019/04/07,23.46
2019/04/08,31.51
2019/04/09,30.174
2019/04/10,34.024
2019/04/11,25.852
2019/04/12,24.018
2019/04/13,24.175
2019/04/14,21.336
2019/04/15,16.802
2019/04/16,17.382
2019/04/17,19.955
2019/04/18,24.724
2019/04/19,24.732
2019/04/20,26.21
2019/04/21,24.744
2019/04/22,24.59
2019/04/23,27.246
2019/04/24,22.79
2019/04/25,22.001
2019/04/26,12.743
2019/04/27,13.672
2019/04/28,12.547
2019/04/29,8.995
2019/04/30,12.044
2019/05/01,13.401
2019/05/02,4.851
2019/05/03,-2.039
2019/05/04,2.377
2019/05/05,-0.098
