Date,transactionvalue7rsiUSD
2016/12/20,43.873
2016/12/21,48.186
2016/12/22,55.596
2016/12/23,73.364
2016/12/24,49.785
2016/12/25,43.038
2016/12/26,42.083
2016/12/27,44.789
2016/12/28,53.952
2016/12/29,63.332
2016/12/30,55.368
2016/12/31,69.804
2017/01/01,46.253
2017/01/02,50.886
2017/01/03,58.728
2017/01/04,68.599
2017/01/05,69.743
2017/01/06,69.301
2017/01/07,49.574
2017/01/08,41.714
2017/01/09,50.995
2017/01/10,50.867
2017/01/11,51.721
2017/01/12,46.935
2017/01/13,37.69
2017/01/14,32.687
2017/01/15,31.217
2017/01/16,32.755
2017/01/17,40.222
2017/01/18,36.303
2017/01/19,38.255
2017/01/20,54.763
2017/01/21,41.714
2017/01/22,41.372
2017/01/23,40.769
2017/01/24,39.304
2017/01/25,42.333
2017/01/26,44.002
2017/01/27,43.414
2017/01/28,38.056
2017/01/29,44.654
2017/01/30,41.016
2017/01/31,53.362
2017/02/01,52.803
2017/02/02,52.416
2017/02/03,61.815
2017/02/04,63.745
2017/02/05,40.155
2017/02/06,51.947
2017/02/07,48.444
2017/02/08,47.241
2017/02/09,51.494
2017/02/10,54.928
2017/02/11,43.215
2017/02/12,50.917
2017/02/13,45.3
2017/02/14,73.513
2017/02/15,79.459
2017/02/16,56.849
2017/02/17,58.919
2017/02/18,55.896
2017/02/19,56.2
2017/02/20,56.331
2017/02/21,66.339
2017/02/22,55.656
2017/02/23,56.823
2017/02/24,76.317
2017/02/25,53.47
2017/02/26,60.544
2017/02/27,82.123
2017/02/28,84.687
2017/03/01,85.831
2017/03/02,91.049
2017/03/03,92.602
2017/03/04,62.125
2017/03/05,55.145
2017/03/06,71.531
2017/03/07,51.142
2017/03/08,54.593
2017/03/09,57.247
2017/03/10,54.861
2017/03/11,63.395
2017/03/12,77.83
2017/03/13,61.817
2017/03/14,42.749
2017/03/15,42.897
2017/03/16,72.539
2017/03/17,54.73
2017/03/18,62.371
2017/03/19,42.563
2017/03/20,45.501
2017/03/21,53.191
2017/03/22,51.289
2017/03/23,50.926
2017/03/24,58.162
2017/03/25,53.987
2017/03/26,49.736
2017/03/27,48.902
2017/03/28,51.657
2017/03/29,55.854
2017/03/30,63.716
2017/03/31,51.426
2017/04/01,46.348
2017/04/02,57.177
2017/04/03,53.357
2017/04/04,39.227
2017/04/05,48.923
2017/04/06,55.28
2017/04/07,36.811
2017/04/08,43.749
2017/04/09,43.171
2017/04/10,47.335
2017/04/11,47.271
2017/04/12,44.701
2017/04/13,40.183
2017/04/14,45.651
2017/04/15,36.583
2017/04/16,32.533
2017/04/17,35.394
2017/04/18,56.304
2017/04/19,59.12
2017/04/20,61.903
2017/04/21,51.269
2017/04/22,50.701
2017/04/23,49.391
2017/04/24,55.89
2017/04/25,47.257
2017/04/26,61.441
2017/04/27,69.688
2017/04/28,72.032
2017/04/29,77.313
2017/04/30,81.009
2017/05/01,88.35
2017/05/02,68.986
2017/05/03,76.486
2017/05/04,71.36
2017/05/05,76.65
2017/05/06,55.56
2017/05/07,61.634
2017/05/08,52.719
2017/05/09,51.998
2017/05/10,53.137
2017/05/11,60.446
2017/05/12,51.492
2017/05/13,39.799
2017/05/14,38.475
2017/05/15,45.449
2017/05/16,59.844
2017/05/17,37.807
2017/05/18,33.395
2017/05/19,45.869
2017/05/20,43.101
2017/05/21,49.773
2017/05/22,71.865
2017/05/23,51.122
2017/05/24,53.358
2017/05/25,53.193
2017/05/26,56.407
2017/05/27,45.409
2017/05/28,42.934
2017/05/29,45.413
2017/05/30,48.729
2017/05/31,69.476
2017/06/01,56.358
2017/06/02,56.257
2017/06/03,57.809
2017/06/04,54.607
2017/06/05,62.569
2017/06/06,69.089
2017/06/07,58.438
2017/06/08,54.704
2017/06/09,50.822
2017/06/10,40.741
2017/06/11,45.292
2017/06/12,72.062
2017/06/13,64.073
2017/06/14,47.038
2017/06/15,55.658
2017/06/16,55.337
2017/06/17,39.971
2017/06/18,38.558
2017/06/19,38.402
2017/06/20,45.211
2017/06/21,33.574
2017/06/22,35.74
2017/06/23,41.617
2017/06/24,47.152
2017/06/25,33.095
2017/06/26,40.851
2017/06/27,46.217
2017/06/28,45.919
2017/06/29,50.249
2017/06/30,46.792
2017/07/01,43.338
2017/07/02,37.724
2017/07/03,67.641
2017/07/04,60.907
2017/07/05,40.539
2017/07/06,43.473
2017/07/07,42.471
2017/07/08,41.575
2017/07/09,35.986
2017/07/10,46.116
2017/07/11,47.574
2017/07/12,49.033
2017/07/13,64.964
2017/07/14,68.314
2017/07/15,67.43
2017/07/16,56.843
2017/07/17,56.142
2017/07/18,64.489
2017/07/19,62.564
2017/07/20,57.795
2017/07/21,63.681
2017/07/22,30.653
2017/07/23,33.531
2017/07/24,56.532
2017/07/25,59.519
2017/07/26,53.467
2017/07/27,56.593
2017/07/28,57.772
2017/07/29,60.366
2017/07/30,43.732
2017/07/31,33.615
2017/08/01,39.836
2017/08/02,38.41
2017/08/03,35.93
2017/08/04,35.277
2017/08/05,40.643
2017/08/06,41.472
2017/08/07,44.442
2017/08/08,46.111
2017/08/09,55.134
2017/08/10,74.771
2017/08/11,87.88
2017/08/12,60.853
2017/08/13,62.206
2017/08/14,48.825
2017/08/15,43.791
2017/08/16,40.841
2017/08/17,40.617
2017/08/18,40.353
2017/08/19,38.003
2017/08/20,39.24
2017/08/21,40.991
2017/08/22,40.066
2017/08/23,45.169
2017/08/24,44.269
2017/08/25,40.628
2017/08/26,30.131
2017/08/27,66.877
2017/08/28,73.76
2017/08/29,57.385
2017/08/30,71.922
2017/08/31,48.943
2017/09/01,47.885
2017/09/02,47.086
2017/09/03,43.834
2017/09/04,43.012
2017/09/05,41.717
2017/09/06,41.953
2017/09/07,37.822
2017/09/08,39.722
2017/09/09,55.456
2017/09/10,55.016
2017/09/11,46.712
2017/09/12,44.684
2017/09/13,35.951
2017/09/14,44.358
2017/09/15,43.239
2017/09/16,36.83
2017/09/17,48.583
2017/09/18,59.288
2017/09/19,52.984
2017/09/20,42.574
2017/09/21,41.706
2017/09/22,41.863
2017/09/23,41.164
2017/09/24,37.228
2017/09/25,43.463
2017/09/26,44.912
2017/09/27,47.855
2017/09/28,49.13
2017/09/29,40.619
2017/09/30,36.686
2017/10/01,29.535
2017/10/02,44.742
2017/10/03,78.425
2017/10/04,59.593
2017/10/05,47.242
2017/10/06,47.413
2017/10/07,45.371
2017/10/08,48.243
2017/10/09,50.027
2017/10/10,49.979
2017/10/11,46.621
2017/10/12,49.14
2017/10/13,60.321
2017/10/14,52.404
2017/10/15,47.942
2017/10/16,36.629
2017/10/17,41.559
2017/10/18,52.103
2017/10/19,45.134
2017/10/20,40.095
2017/10/21,41.986
2017/10/22,40.167
2017/10/23,49.338
2017/10/24,48.938
2017/10/25,42.034
2017/10/26,40.146
2017/10/27,20.636
2017/10/28,20.636
2017/10/29,20.636
2017/10/30,20.636
2017/10/31,20.636
2017/11/01,66.252
2017/11/02,67.398
2017/11/03,62.775
2017/11/04,55.556
2017/11/05,51.823
2017/11/06,51.543
2017/11/07,47.68
2017/11/08,59.789
2017/11/09,76.495
2017/11/10,58.897
2017/11/11,60.676
2017/11/12,67.794
2017/11/13,49.742
2017/11/14,48.154
2017/11/15,57.886
2017/11/16,57.485
2017/11/17,56.672
2017/11/18,52.378
2017/11/19,54.35
2017/11/20,62.59
2017/11/21,62.421
2017/11/22,60.389
2017/11/23,64.816
2017/11/24,58.291
2017/11/25,69.541
2017/11/26,67.315
2017/11/27,75.998
2017/11/28,82.121
2017/11/29,85.271
2017/11/30,65.957
2017/12/01,54.729
2017/12/02,60.366
2017/12/03,48.82
2017/12/04,45.65
2017/12/05,25.914
2017/12/06,32.445
2017/12/07,30.457
2017/12/08,26.607
2017/12/09,24.799
2017/12/10,23.758
2017/12/11,23.056
2017/12/12,50.224
2017/12/13,47.801
2017/12/14,53.974
2017/12/15,46.189
2017/12/16,41.655
2017/12/17,42.87
2017/12/18,42.259
2017/12/19,54.907
2017/12/20,64.17
2017/12/21,60.314
2017/12/22,52.784
2017/12/23,44.916
2017/12/24,39.44
2017/12/25,36.874
2017/12/26,51.907
2017/12/27,53.31
2017/12/28,59.68
2017/12/29,62.623
2017/12/30,63.607
2017/12/31,40.106
2018/01/01,39.683
2018/01/02,60.815
2018/01/03,58.844
2018/01/04,73.619
2018/01/05,73.674
2018/01/06,61.279
2018/01/07,55.177
2018/01/08,66.397
2018/01/09,70.209
2018/01/10,78.882
2018/01/11,62.376
2018/01/12,51.347
2018/01/13,42.094
2018/01/14,76.739
2018/01/15,47.066
2018/01/16,47.877
2018/01/17,45.794
2018/01/18,45.769
2018/01/19,41.497
2018/01/20,41.045
2018/01/21,39.483
2018/01/22,43.527
2018/01/23,42.781
2018/01/24,44.338
2018/01/25,34.387
2018/01/26,51.49
2018/01/27,44.875
2018/01/28,49.072
2018/01/29,50.114
2018/01/30,52.012
2018/01/31,50.501
2018/02/01,45.676
2018/02/02,52.129
2018/02/03,39.651
2018/02/04,34.926
2018/02/05,38.38
2018/02/06,40.843
2018/02/07,41.151
2018/02/08,31.201
2018/02/09,38.584
2018/02/10,42.042
2018/02/11,34.556
2018/02/12,38.76
2018/02/13,54.267
2018/02/14,46.011
2018/02/15,50.623
2018/02/16,45.892
2018/02/17,42.898
2018/02/18,42.619
2018/02/19,37.75
2018/02/20,40.755
2018/02/21,38.775
2018/02/22,55.242
2018/02/23,37.835
2018/02/24,36.301
2018/02/25,30.975
2018/02/26,36.984
2018/02/27,31.954
2018/02/28,31.591
2018/03/01,34.973
2018/03/02,32.461
2018/03/03,29.142
2018/03/04,30.856
2018/03/05,37.627
2018/03/06,45.453
2018/03/07,41.59
2018/03/08,39.159
2018/03/09,41.732
2018/03/10,34.515
2018/03/11,32.699
2018/03/12,40.887
2018/03/13,60.555
2018/03/14,47.388
2018/03/15,44.992
2018/03/16,39.057
2018/03/17,38.089
2018/03/18,54.564
2018/03/19,48.852
2018/03/20,45.394
2018/03/21,43.38
2018/03/22,41.907
2018/03/23,46.891
2018/03/24,37.041
2018/03/25,35.902
2018/03/26,51.059
2018/03/27,59.199
2018/03/28,57.711
2018/03/29,55.147
2018/03/30,44.217
2018/03/31,36.526
2018/04/01,33.912
2018/04/02,35.338
2018/04/03,39.847
2018/04/04,38.132
2018/04/05,31.279
2018/04/06,33.918
2018/04/07,30.633
2018/04/08,41.09
2018/04/09,50.229
2018/04/10,44.699
2018/04/11,50.602
2018/04/12,65.474
2018/04/13,67.111
2018/04/14,40.826
2018/04/15,46.945
2018/04/16,50.001
2018/04/17,47.349
2018/04/18,56.879
2018/04/19,54.077
2018/04/20,63.662
2018/04/21,57.007
2018/04/22,45.136
2018/04/23,73.177
2018/04/24,68.369
2018/04/25,61.015
2018/04/26,50.773
2018/04/27,55.335
2018/04/28,48.969
2018/04/29,47.392
2018/04/30,54.318
2018/05/01,53.393
2018/05/02,66.13
2018/05/03,69.673
2018/05/04,54.199
2018/05/05,47.967
2018/05/06,47.179
2018/05/07,68.05
2018/05/08,49.302
2018/05/09,50.338
2018/05/10,48.425
2018/05/11,47.607
2018/05/12,37.36
2018/05/13,32.811
2018/05/14,53.495
2018/05/15,51.059
2018/05/16,43.37
2018/05/17,42.858
2018/05/18,41.224
2018/05/19,33.969
2018/05/20,39.602
2018/05/21,49.023
2018/05/22,58.413
2018/05/23,62.487
2018/05/24,48.206
2018/05/25,43.798
2018/05/26,37.117
2018/05/27,49.43
2018/05/28,55.409
2018/05/29,49.503
2018/05/30,49.477
2018/05/31,51.613
2018/06/01,61.039
2018/06/02,37.509
2018/06/03,34.848
2018/06/04,52.361
2018/06/05,53.737
2018/06/06,58.591
2018/06/07,55.095
2018/06/08,61.168
2018/06/09,37.83
2018/06/10,46.486
2018/06/11,50.703
2018/06/12,60.514
2018/06/13,67.229
2018/06/14,69.208
2018/06/15,61.444
2018/06/16,39.838
2018/06/17,35.408
2018/06/18,40.74
2018/06/19,44.512
2018/06/20,45.791
2018/06/21,44.761
2018/06/22,50.807
2018/06/23,36.688
2018/06/24,48.327
2018/06/25,47.891
2018/06/26,44.765
2018/06/27,42.039
2018/06/28,41.065
2018/06/29,48.143
2018/06/30,37.772
2018/07/01,34.01
2018/07/02,54.838
2018/07/03,58.539
2018/07/04,61.899
2018/07/05,56.066
2018/07/06,60.533
2018/07/07,42.668
2018/07/08,40.055
2018/07/09,50.715
2018/07/10,49.083
2018/07/11,40.791
2018/07/12,42.092
2018/07/13,40.836
2018/07/14,35.141
2018/07/15,34.573
2018/07/16,53.116
2018/07/17,56.536
2018/07/18,61.424
2018/07/19,47.6
2018/07/20,53.46
2018/07/21,38.711
2018/07/22,35.972
2018/07/23,48.489
2018/07/24,50.116
2018/07/25,45.462
2018/07/26,41.214
2018/07/27,40.65
2018/07/28,30.724
2018/07/29,29.825
2018/07/30,54.092
2018/07/31,72.459
2018/08/01,47.304
2018/08/02,47.615
2018/08/03,44.285
2018/08/04,40.08
2018/08/05,39.272
2018/08/06,47.053
2018/08/07,52.642
2018/08/08,65.189
2018/08/09,55.492
2018/08/10,54.953
2018/08/11,45.925
2018/08/12,37.587
2018/08/13,56.327
2018/08/14,58.563
2018/08/15,52.81
2018/08/16,41.326
2018/08/17,50.493
2018/08/18,40.89
2018/08/19,37.695
2018/08/20,46.035
2018/08/21,47.21
2018/08/22,52.223
2018/08/23,46.817
2018/08/24,46.662
2018/08/25,41.298
2018/08/26,39.266
2018/08/27,50.817
2018/08/28,50.35
2018/08/29,57.818
2018/08/30,49.15
2018/08/31,51.929
2018/09/01,40.977
2018/09/02,37.444
2018/09/03,57.585
2018/09/04,73.219
2018/09/05,57.562
2018/09/06,60.686
2018/09/07,53.701
2018/09/08,48.192
2018/09/09,45.892
2018/09/10,50.177
2018/09/11,49.679
2018/09/12,62.196
2018/09/13,47.52
2018/09/14,49.715
2018/09/15,41.093
2018/09/16,38.477
2018/09/17,47.097
2018/09/18,46.682
2018/09/19,42.018
2018/09/20,51.213
2018/09/21,67.399
2018/09/22,48.704
2018/09/23,45.799
2018/09/24,53.868
2018/09/25,47.827
2018/09/26,48.994
2018/09/27,45.413
2018/09/28,47.666
2018/09/29,46.612
2018/09/30,41.631
2018/10/01,38.925
2018/10/02,33.975
2018/10/03,44.293
2018/10/04,45.083
2018/10/05,39.244
2018/10/06,31.118
2018/10/07,34.346
2018/10/08,54.681
2018/10/09,49.031
2018/10/10,52.348
2018/10/11,72.886
2018/10/12,50.599
2018/10/13,40.717
2018/10/14,41.47
2018/10/15,67.193
2018/10/16,52.719
2018/10/17,49.119
2018/10/18,53.964
2018/10/19,44.968
2018/10/20,44.576
2018/10/21,53.419
2018/10/22,45.42
2018/10/23,47.71
2018/10/24,47.88
2018/10/25,56.426
2018/10/26,47.589
2018/10/27,39.212
2018/10/28,39.251
2018/10/29,51.401
2018/10/30,46.503
2018/10/31,48.982
2018/11/01,46.809
2018/11/02,54.987
2018/11/03,41.681
2018/11/04,51.172
2018/11/05,61.116
2018/11/06,51.77
2018/11/07,58.464
2018/11/08,50.456
2018/11/09,48.985
2018/11/10,41.544
2018/11/11,40.058
2018/11/12,54.153
2018/11/13,51.446
2018/11/14,66.774
2018/11/15,66.143
2018/11/16,49.959
2018/11/17,40.127
2018/11/18,50.141
2018/11/19,66.984
2018/11/20,67.382
2018/11/21,51.487
2018/11/22,43.017
2018/11/23,45.069
2018/11/24,41.412
2018/11/25,52.354
2018/11/26,47.189
2018/11/27,41.613
2018/11/28,46.214
2018/11/29,52.662
2018/11/30,86.534
2018/12/01,86.895
2018/12/02,40.579
2018/12/03,42.061
2018/12/04,41.867
2018/12/05,43.001
2018/12/06,45.09
2018/12/07,47.009
2018/12/08,42.1
2018/12/09,41.949
2018/12/10,41.548
2018/12/11,41.958
2018/12/12,41.079
2018/12/13,44.171
2018/12/14,42.022
2018/12/15,37.708
2018/12/16,38.844
2018/12/17,51.484
2018/12/18,51.8
2018/12/19,60.806
2018/12/20,62.436
2018/12/21,64.548
2018/12/22,43.302
2018/12/23,54.283
2018/12/24,62.618
2018/12/25,47.238
2018/12/26,44.241
2018/12/27,50.451
2018/12/28,50.662
2018/12/29,63.16
2018/12/30,43.679
2018/12/31,46.211
2019/01/01,44.563
2019/01/02,52.909
2019/01/03,50.209
2019/01/04,65.446
2019/01/05,71.131
2019/01/06,49.65
2019/01/07,48.657
2019/01/08,45.268
2019/01/09,43.754
2019/01/10,50.37
2019/01/11,57.402
2019/01/12,38.861
2019/01/13,40.435
2019/01/14,52.02
2019/01/15,45.779
2019/01/16,49.057
2019/01/17,43.816
2019/01/18,39.696
2019/01/19,37.283
2019/01/20,40.774
2019/01/21,39.878
2019/01/22,39.234
2019/01/23,46.117
2019/01/24,53.38
2019/01/25,47.161
2019/01/26,38.621
2019/01/27,48.32
2019/01/28,59.406
2019/01/29,46.697
2019/01/30,49.006
2019/01/31,51.482
2019/02/01,45.807
2019/02/02,37.551
2019/02/03,41.455
2019/02/04,36.996
2019/02/05,36.322
2019/02/06,53.373
2019/02/07,47.222
2019/02/08,58.902
2019/02/09,45.381
2019/02/10,54
2019/02/11,59.471
2019/02/12,50.365
2019/02/13,52.304
2019/02/14,50.429
2019/02/15,48.91
2019/02/16,38.58
2019/02/17,56.501
2019/02/18,72.19
2019/02/19,66.798
2019/02/20,55.396
2019/02/21,52.712
2019/02/22,53.524
2019/02/23,45.797
2019/02/24,65.259
2019/02/25,68.367
2019/02/26,43.383
2019/02/27,55.395
2019/02/28,49.022
2019/03/01,43.626
2019/03/02,40.293
2019/03/03,44.973
2019/03/04,48.167
2019/03/05,48.089
2019/03/06,48.87
2019/03/07,48.037
2019/03/08,54.313
2019/03/09,42.992
2019/03/10,46.189
2019/03/11,57.379
2019/03/12,51.941
2019/03/13,44.898
2019/03/14,49.697
2019/03/15,50.517
2019/03/16,51.151
2019/03/17,45.3
2019/03/18,60.335
2019/03/19,39.994
2019/03/20,57.373
2019/03/21,51.179
2019/03/22,43.857
2019/03/23,56.048
2019/03/24,44.33
2019/03/25,53.942
2019/03/26,50.319
2019/03/27,47.836
2019/03/28,48.062
2019/03/29,53.089
2019/03/30,50.378
2019/03/31,44.229
2019/04/01,47.845
2019/04/02,70.464
2019/04/03,75.02
2019/04/04,53.916
2019/04/05,54.717
2019/04/06,44.58
2019/04/07,54.537
2019/04/08,68.05
2019/04/09,60.086
2019/04/10,51.567
2019/04/11,47.227
2019/04/12,42.897
2019/04/13,34.822
2019/04/14,41.917
2019/04/15,51.889
2019/04/16,44.976
2019/04/17,44.569
2019/04/18,51.908
2019/04/19,46.747
2019/04/20,40.577
2019/04/21,46.045
2019/04/22,48.603
2019/04/23,55.309
2019/04/24,67.803
2019/04/25,58.184
2019/04/26,71.631
2019/04/27,43.468
2019/04/28,47.36
2019/04/29,53.6
2019/04/30,48.938
2019/05/01,45.835
2019/05/02,42.946
2019/05/03,48.454
2019/05/04,42.662
2019/05/05,40.285
2019/05/06,55.442
2019/05/07,64.555
2019/05/08,55.579
2019/05/09,49.517
2019/05/10,49.471
2019/05/11,69.751
2019/05/12,50.986
2019/05/13,59.516
2019/05/14,53.534
2019/05/15,63.824
2019/05/16,78.107
2019/05/17,56.796
2019/05/18,43.909
2019/05/19,45.385
2019/05/20,48.199
2019/05/21,47.406
2019/05/22,46.091
2019/05/23,47.546
2019/05/24,41.251
2019/05/25,37.405
2019/05/26,48.269
2019/05/27,53.182
2019/05/28,46.298
2019/05/29,58.38
2019/05/30,59.603
2019/05/31,54.908
2019/06/01,36.763
2019/06/02,35.546
2019/06/03,51.07
2019/06/04,52.935
2019/06/05,58.003
2019/06/06,41.736
2019/06/07,44.5
2019/06/08,34.388
2019/06/09,45.894
2019/06/10,46.628
2019/06/11,44.996
2019/06/12,51.217
2019/06/13,59.992
2019/06/14,55.149
2019/06/15,61.838
2019/06/16,54.654
2019/06/17,44.876
2019/06/18,55.014
2019/06/19,54.895
2019/06/20,42.783
2019/06/21,61.007
2019/06/22,61.619
2019/06/23,49.434
