Date,median_transaction_fee30emaUSD
2019/06/23,0.096
2019/06/24,0.096
2019/06/25,0.102
2019/06/26,0.105
2019/06/27,0.107
2019/06/28,0.113
2019/06/29,0.113
2019/06/30,0.114
2019/07/01,0.121
2019/07/02,0.121
2019/07/03,0.119
2019/07/04,0.115
2019/07/05,0.116
2019/07/06,0.116
2019/07/07,0.113
2019/07/08,0.114
2019/07/09,0.112
2019/07/10,0.109
2019/07/11,0.115
2019/07/12,0.112
2019/07/13,0.108
2019/07/14,0.106
2019/07/15,0.104
2019/07/16,0.108
2019/07/17,0.11
2019/07/18,0.106
2019/07/19,0.109
2019/07/20,0.105
2019/07/21,0.101
2019/07/22,0.098
2019/07/23,0.095
2019/07/24,0.099
2019/07/25,0.104
2019/07/26,0.1
2019/07/27,0.096
2019/07/28,0.093
2019/07/29,0.09
2019/07/30,0.087
2019/07/31,0.084
2019/08/01,0.089
2019/08/02,0.09
2019/08/03,0.095
2019/08/04,0.091
2019/08/05,0.089
2019/08/06,0.087
2019/08/07,0.084
2019/08/08,0.083
2019/08/09,0.081
2019/08/10,0.079
2019/08/11,0.076
2019/08/12,0.075
2019/08/13,0.073
2019/08/14,0.071
2019/08/15,0.071
2019/08/16,0.069
2019/08/17,0.067
2019/08/18,0.065
2019/08/19,0.065
2019/08/20,0.066
2019/08/21,0.067
2019/08/22,0.068
2019/08/23,0.068
2019/08/24,0.068
2019/08/25,0.069
2019/08/26,0.07
2019/08/27,0.07
2019/08/28,0.07
2019/08/29,0.07
2019/08/30,0.07
2019/08/31,0.07
2019/09/01,0.07
2019/09/02,0.07
2019/09/03,0.07
2019/09/04,0.071
2019/09/05,0.072
2019/09/06,0.073
2019/09/07,0.075
2019/09/08,0.077
2019/09/09,0.079
2019/09/10,0.082
2019/09/11,0.084
2019/09/12,0.087
2019/09/13,0.09
2019/09/14,0.093
2019/09/15,0.096
2019/09/16,0.1
2019/09/17,0.104
2019/09/18,0.109
2019/09/19,0.115
2019/09/20,0.119
2019/09/21,0.121
2019/09/22,0.122
2019/09/23,0.125
2019/09/24,0.128
2019/09/25,0.13
2019/09/26,0.129
2019/09/27,0.13
2019/09/28,0.129
2019/09/29,0.129
2019/09/30,0.128
2019/10/01,0.124
2019/10/02,0.121
2019/10/03,0.119
2019/10/04,0.116
2019/10/05,0.113
2019/10/06,0.11
2019/10/07,0.107
2019/10/08,0.105
2019/10/09,0.104
2019/10/10,0.102
2019/10/11,0.1
2019/10/12,0.098
2019/10/13,0.096
2019/10/14,0.095
2019/10/15,0.093
2019/10/16,0.092
2019/10/17,0.09
2019/10/18,0.087
2019/10/19,0.085
2019/10/20,0.085
2019/10/21,0.083
2019/10/22,0.083
2019/10/23,0.083
2019/10/24,0.083
2019/10/25,0.082
2019/10/26,0.082
2019/10/27,0.081
2019/10/28,0.081
2019/10/29,0.082
2019/10/30,0.082
2019/10/31,0.082
2019/11/01,0.081
2019/11/02,0.081
2019/11/03,0.08
2019/11/04,0.08
2019/11/05,0.079
2019/11/06,0.079
2019/11/07,0.079
2019/11/08,0.079
2019/11/09,0.078
2019/11/10,0.077
2019/11/11,0.077
2019/11/12,0.077
2019/11/13,0.077
2019/11/14,0.076
2019/11/15,0.076
2019/11/16,0.075
2019/11/17,0.074
2019/11/18,0.074
2019/11/19,0.074
2019/11/20,0.074
2019/11/21,0.075
2019/11/22,0.076
2019/11/23,0.075
2019/11/24,0.074
2019/11/25,0.074
2019/11/26,0.074
2019/11/27,0.073
2019/11/28,0.073
2019/11/29,0.072
2019/11/30,0.071
2019/12/01,0.071
2019/12/02,0.07
2019/12/03,0.069
2019/12/04,0.068
2019/12/05,0.067
2019/12/06,0.066
2019/12/07,0.065
2019/12/08,0.063
2019/12/09,0.061
2019/12/10,0.06
2019/12/11,0.059
2019/12/12,0.058
2019/12/13,0.057
2019/12/14,0.057
2019/12/15,0.056
2019/12/16,0.056
2019/12/17,0.056
2019/12/18,0.056
2019/12/19,0.055
2019/12/20,0.055
2019/12/21,0.054
2019/12/22,0.053
2019/12/23,0.052
2019/12/24,0.052
2019/12/25,0.051
2019/12/26,0.05
2019/12/27,0.049
2019/12/28,0.048
2019/12/29,0.048
2019/12/30,0.047
2019/12/31,0.047
2020/01/01,0.046
2020/01/02,0.045
2020/01/03,0.045
2020/01/04,0.044
2020/01/05,0.043
2020/01/06,0.042
2020/01/07,0.042
2020/01/08,0.042
2020/01/09,0.042
2020/01/10,0.042
2020/01/11,0.042
2020/01/12,0.042
2020/01/13,0.042
2020/01/14,0.042
2020/01/15,0.042
2020/01/16,0.042
2020/01/17,0.042
2020/01/18,0.042
2020/01/19,0.042
2020/01/20,0.042
2020/01/21,0.041
2020/01/22,0.041
2020/01/23,0.04
2020/01/24,0.039
2020/01/25,0.039
2020/01/26,0.038
2020/01/27,0.037
2020/01/28,0.037
2020/01/29,0.037
2020/01/30,0.037
2020/01/31,0.036
2020/02/01,0.036
2020/02/02,0.036
2020/02/03,0.036
2020/02/04,0.037
2020/02/05,0.039
2020/02/06,0.041
2020/02/07,0.044
2020/02/08,0.045
2020/02/09,0.046
2020/02/10,0.046
2020/02/11,0.047
2020/02/12,0.049
2020/02/13,0.052
2020/02/14,0.054
2020/02/15,0.057
2020/02/16,0.058
2020/02/17,0.06
2020/02/18,0.061
2020/02/19,0.062
2020/02/20,0.063
2020/02/21,0.063
2020/02/22,0.062
2020/02/23,0.064
2020/02/24,0.065
2020/02/25,0.065
2020/02/26,0.066
2020/02/27,0.066
2020/02/28,0.066
2020/02/29,0.065
2020/03/01,0.064
2020/03/02,0.063
2020/03/03,0.063
2020/03/04,0.062
2020/03/05,0.063
2020/03/06,0.063
2020/03/07,0.063
2020/03/08,0.064
2020/03/09,0.065
2020/03/10,0.064
2020/03/11,0.065
2020/03/12,0.078
2020/03/13,0.086
2020/03/14,0.084
2020/03/15,0.081
2020/03/16,0.081
2020/03/17,0.079
2020/03/18,0.076
2020/03/19,0.075
2020/03/20,0.073
2020/03/21,0.071
2020/03/22,0.068
2020/03/23,0.066
2020/03/24,0.064
2020/03/25,0.063
2020/03/26,0.061
2020/03/27,0.06
2020/03/28,0.058
2020/03/29,0.056
2020/03/30,0.054
2020/03/31,0.053
2020/04/01,0.053
2020/04/02,0.052
2020/04/03,0.052
2020/04/04,0.051
2020/04/05,0.05
2020/04/06,0.05
2020/04/07,0.051
2020/04/08,0.05
2020/04/09,0.05
2020/04/10,0.05
2020/04/11,0.049
2020/04/12,0.048
2020/04/13,0.048
2020/04/14,0.048
2020/04/15,0.047
2020/04/16,0.049
2020/04/17,0.049
2020/04/18,0.049
2020/04/19,0.049
2020/04/20,0.05
2020/04/21,0.051
2020/04/22,0.052
2020/04/23,0.053
2020/04/24,0.054
2020/04/25,0.055
2020/04/26,0.056
2020/04/27,0.057
2020/04/28,0.058
2020/04/29,0.06
2020/04/30,0.065
2020/05/01,0.066
2020/05/02,0.066
2020/05/03,0.066
2020/05/04,0.067
2020/05/05,0.069
2020/05/06,0.071
2020/05/07,0.075
2020/05/08,0.078
2020/05/09,0.08
2020/05/10,0.084
2020/05/11,0.087
2020/05/12,0.09
2020/05/13,0.096
2020/05/14,0.106
2020/05/15,0.111
2020/05/16,0.113
2020/05/17,0.116
2020/05/18,0.124
2020/05/19,0.13
2020/05/20,0.136
2020/05/21,0.148
2020/05/22,0.153
2020/05/23,0.153
2020/05/24,0.156
2020/05/25,0.162
2020/05/26,0.166
2020/05/27,0.172
2020/05/28,0.178
2020/05/29,0.181
2020/05/30,0.185
2020/05/31,0.187
2020/06/01,0.19
2020/06/02,0.195
2020/06/03,0.197
2020/06/04,0.2
2020/06/05,0.203
2020/06/06,0.208
2020/06/07,0.217
2020/06/08,0.224
2020/06/09,0.227
2020/06/10,0.232
2020/06/11,0.237
2020/06/12,0.238
2020/06/13,0.237
2020/06/14,0.233
2020/06/15,0.237
2020/06/16,0.24
2020/06/17,0.244
2020/06/18,0.245
2020/06/19,0.247
2020/06/20,0.245
2020/06/21,0.243
2020/06/22,0.246
2020/06/23,0.253
2020/06/24,0.258
2020/06/25,0.26
2020/06/26,0.26
2020/06/27,0.259
2020/06/28,0.257
2020/06/29,0.258
2020/06/30,0.266
2020/07/01,0.27
2020/07/02,0.272
2020/07/03,0.274
2020/07/04,0.272
2020/07/05,0.269
2020/07/06,0.271
2020/07/07,0.273
2020/07/08,0.281
2020/07/09,0.285
2020/07/10,0.286
2020/07/11,0.284
2020/07/12,0.281
2020/07/13,0.287
2020/07/14,0.29
2020/07/15,0.294
2020/07/16,0.301
2020/07/17,0.309
2020/07/18,0.313
2020/07/19,0.317
2020/07/20,0.329
2020/07/21,0.344
2020/07/22,0.355
2020/07/23,0.374
2020/07/24,0.39
2020/07/25,0.409
2020/07/26,0.427
2020/07/27,0.459
2020/07/28,0.472
2020/07/29,0.487
2020/07/30,0.5
2020/07/31,0.52
2020/08/01,0.532
2020/08/02,0.555
2020/08/03,0.573
2020/08/04,0.582
2020/08/05,0.587
2020/08/06,0.595
2020/08/07,0.614
2020/08/08,0.628
2020/08/09,0.648
2020/08/10,0.698
2020/08/11,0.754
2020/08/12,0.891
2020/08/13,1.05
2020/08/14,1.173
2020/08/15,1.208
2020/08/16,1.222
2020/08/17,1.246
2020/08/18,1.288
2020/08/19,1.325
2020/08/20,1.345
2020/08/21,1.393
2020/08/22,1.392
2020/08/23,1.369
2020/08/24,1.364
2020/08/25,1.37
2020/08/26,1.356
2020/08/27,1.347
2020/08/28,1.337
2020/08/29,1.341
2020/08/30,1.446
2020/08/31,1.575
2020/09/01,1.93
2020/09/02,2.353
2020/09/03,2.589
2020/09/04,2.63
2020/09/05,2.693
2020/09/06,2.62
2020/09/07,2.541
2020/09/08,2.456
2020/09/09,2.393
2020/09/10,2.39
2020/09/11,2.371
2020/09/12,2.311
2020/09/13,2.267
2020/09/14,2.293
2020/09/15,2.306
2020/09/16,2.295
2020/09/17,2.606
2020/09/18,2.72
2020/09/19,2.7
2020/09/20,2.637
2020/09/21,2.606
2020/09/22,2.562
2020/09/23,2.495
2020/09/24,2.414
2020/09/25,2.342
2020/09/26,2.258
2020/09/27,2.179
2020/09/28,2.133
2020/09/29,2.117
2020/09/30,2.072
2020/10/01,2.016
2020/10/02,1.959
2020/10/03,1.886
2020/10/04,1.823
2020/10/05,1.774
2020/10/06,1.738
2020/10/07,1.688
2020/10/08,1.637
2020/10/09,1.592
2020/10/10,1.539
2020/10/11,1.476
2020/10/12,1.439
2020/10/13,1.404
2020/10/14,1.371
2020/10/15,1.335
2020/10/16,1.297
2020/10/17,1.238
2020/10/18,1.183
2020/10/19,1.146
2020/10/20,1.116
2020/10/21,1.103
2020/10/22,1.086
2020/10/23,1.062
2020/10/24,1.02
2020/10/25,0.982
2020/10/26,0.965
2020/10/27,0.937
2020/10/28,0.926
2020/10/29,0.921
2020/10/30,0.912
2020/10/31,0.883
2020/11/01,0.851
2020/11/02,0.845
2020/11/03,0.829
2020/11/04,0.805
2020/11/05,0.793
2020/11/06,0.799
2020/11/07,0.799
2020/11/08,0.775
2020/11/09,0.766
2020/11/10,0.765
2020/11/11,0.766
2020/11/12,0.767
2020/11/13,0.772
2020/11/14,0.752
2020/11/15,0.735
2020/11/16,0.731
2020/11/17,0.76
2020/11/18,0.792
2020/11/19,0.789
2020/11/20,0.812
2020/11/21,0.832
2020/11/22,0.853
2020/11/23,0.897
2020/11/24,0.962
2020/11/25,0.978
2020/11/26,1.044
2020/11/27,1.02
2020/11/28,0.983
2020/11/29,0.949
2020/11/30,0.986
2020/12/01,1.03
2020/12/02,1.018
2020/12/03,1.013
2020/12/04,1.016
2020/12/05,0.993
2020/12/06,0.972
2020/12/07,0.968
2020/12/08,0.982
2020/12/09,0.998
2020/12/10,1
2020/12/11,1.01
2020/12/12,0.992
2020/12/13,0.981
2020/12/14,0.996
2020/12/15,1.035
2020/12/16,1.073
2020/12/17,1.184
2020/12/18,1.206
2020/12/19,1.219
2020/12/20,1.203
2020/12/21,1.233
2020/12/22,1.244
2020/12/23,1.302
2020/12/24,1.332
2020/12/25,1.371
2020/12/26,1.376
2020/12/27,1.42
2020/12/28,1.493
2020/12/29,1.548
2020/12/30,1.637
2020/12/31,1.701
2021/01/01,1.699
2021/01/02,1.755
2021/01/03,1.912
2021/01/04,2.337
2021/01/05,2.493
2021/01/06,2.626
2021/01/07,2.771
2021/01/08,2.933
2021/01/09,2.975
2021/01/10,3.016
2021/01/11,3.297
2021/01/12,3.287
2021/01/13,3.233
2021/01/14,3.236
2021/01/15,3.237
2021/01/16,3.23
2021/01/17,3.191
2021/01/18,3.178
2021/01/19,3.253
2021/01/20,3.271
2021/01/21,3.372
2021/01/22,3.468
2021/01/23,3.458
2021/01/24,3.463
2021/01/25,3.559
2021/01/26,3.563
2021/01/27,3.601
2021/01/28,3.63
2021/01/29,3.782
2021/01/30,3.854
2021/01/31,3.969
2021/02/01,4.124
2021/02/02,4.385
2021/02/03,4.674
2021/02/04,5.162
2021/02/05,5.728
2021/02/06,5.987
2021/02/07,6.123
2021/02/08,6.439
2021/02/09,6.858
2021/02/10,7.201
2021/02/11,7.391
2021/02/12,7.588
2021/02/13,7.84
2021/02/14,7.949
2021/02/15,8.089
2021/02/16,8.23
2021/02/17,8.363
2021/02/18,8.54
2021/02/19,8.741
2021/02/20,9.011
2021/02/21,9.036
2021/02/22,9.381
2021/02/23,10.012
2021/02/24,10.031
2021/02/25,9.945
2021/02/26,9.802
2021/02/27,9.529
2021/02/28,9.252
2021/03/01,9.02
2021/03/02,8.829
2021/03/03,8.688
2021/03/04,8.49
2021/03/05,8.376
2021/03/06,8.161
2021/03/07,8.131
2021/03/08,8.108
2021/03/09,8.128
2021/03/10,8.11
2021/03/11,8.077
2021/03/12,8.185
2021/03/13,8.277
2021/03/14,8.327
2021/03/15,8.501
2021/03/16,8.657
2021/03/17,8.812
2021/03/18,8.926
2021/03/19,8.943
2021/03/20,8.916
2021/03/21,8.869
2021/03/22,9.005
2021/03/23,9.003
2021/03/24,9.049
2021/03/25,9.072
2021/03/26,8.982
2021/03/27,8.832
2021/03/28,8.712
2021/03/29,8.719
2021/03/30,8.809
2021/03/31,9.063
2021/04/01,9.223
2021/04/02,9.393
2021/04/03,9.425
2021/04/04,9.307
2021/04/05,9.351
2021/04/06,9.409
2021/04/07,9.441
2021/04/08,9.355
2021/04/09,9.26
2021/04/10,9.083
2021/04/11,8.876
2021/04/12,8.775
2021/04/13,8.771
2021/04/14,8.854
2021/04/15,8.826
2021/04/16,9.173
2021/04/17,9.276
2021/04/18,9.399
2021/04/19,9.668
2021/04/20,10.163
2021/04/21,10.275
2021/04/22,10.318
2021/04/23,10.251
2021/04/24,9.915
2021/04/25,9.536
2021/04/26,9.243
2021/04/27,9.016
2021/04/28,8.869
2021/04/29,8.716
2021/04/30,8.497
2021/05/01,8.231
2021/05/02,7.954
2021/05/03,7.898
2021/05/04,7.864
2021/05/05,7.762
2021/05/06,7.742
2021/05/07,7.76
2021/05/08,8.286
2021/05/09,8.763
2021/05/10,10.191
2021/05/11,11.759
2021/05/12,13.444
2021/05/13,13.851
2021/05/14,14.021
2021/05/15,13.875
2021/05/16,13.612
2021/05/17,13.423
2021/05/18,13.211
2021/05/19,13.754
2021/05/20,13.512
2021/05/21,13.19
2021/05/22,12.637
2021/05/23,12.386
2021/05/24,11.938
2021/05/25,11.465
2021/05/26,11.026
2021/05/27,10.553
2021/05/28,10.11
2021/05/29,9.617
2021/05/30,9.129
2021/05/31,8.699
2021/06/01,8.302
2021/06/02,7.959
2021/06/03,7.645
2021/06/04,7.315
2021/06/05,6.965
2021/06/06,6.617
2021/06/07,6.339
2021/06/08,6.105
2021/06/09,5.864
2021/06/10,5.618
2021/06/11,5.398
2021/06/12,5.155
2021/06/13,4.912
2021/06/14,4.722
2021/06/15,4.553
2021/06/16,4.386
2021/06/17,4.236
2021/06/18,4.086
2021/06/19,3.913
2021/06/20,3.753
2021/06/21,3.715
2021/06/22,3.716
2021/06/23,3.584
2021/06/24,3.445
2021/06/25,3.33
2021/06/26,3.186
2021/06/27,3.049
2021/06/28,2.949
2021/06/29,2.878
2021/06/30,2.818
2021/07/01,2.748
2021/07/02,2.664
2021/07/03,2.575
2021/07/04,2.493
2021/07/05,2.424
2021/07/06,2.56
2021/07/07,2.631
2021/07/08,2.663
2021/07/09,2.646
2021/07/10,2.571
2021/07/11,2.489
2021/07/12,2.482
2021/07/13,2.484
2021/07/14,2.531
2021/07/15,2.57
2021/07/16,2.591
2021/07/17,2.55
2021/07/18,2.517
2021/07/19,2.483
2021/07/20,2.465
2021/07/21,2.418
2021/07/22,2.395
2021/07/23,2.357
2021/07/24,2.308
2021/07/25,2.274
2021/07/26,2.34
2021/07/27,2.346
2021/07/28,2.382
2021/07/29,2.408
2021/07/30,2.463
2021/07/31,2.504
2021/08/01,2.564
2021/08/02,2.629
2021/08/03,2.728
2021/08/04,2.823
2021/08/05,3.062
2021/08/06,3.251
2021/08/07,3.458
2021/08/08,3.604
2021/08/09,3.801
2021/08/10,4.01
2021/08/11,4.289
2021/08/12,4.456
2021/08/13,4.648
2021/08/14,4.789
2021/08/15,4.881
2021/08/16,5.051
2021/08/17,5.173
2021/08/18,5.239
2021/08/19,5.24
2021/08/20,5.29
2021/08/21,5.281
2021/08/22,5.285
2021/08/23,5.513
2021/08/24,5.904
2021/08/25,6.383
2021/08/26,6.772
2021/08/27,7.222
2021/08/28,7.463
2021/08/29,7.707
2021/08/30,8.087
2021/08/31,8.542
2021/09/01,9.105
2021/09/02,9.644
2021/09/03,10.61
2021/09/04,11.247
2021/09/05,11.745
2021/09/06,12.259
2021/09/07,12.815
2021/09/08,13.256
2021/09/09,13.653
2021/09/10,13.66
2021/09/11,13.358
2021/09/12,13.085
2021/09/13,12.98
2021/09/14,12.71
2021/09/15,12.507
2021/09/16,12.455
2021/09/17,12.375
2021/09/18,12.113
2021/09/19,11.853
2021/09/20,11.848
2021/09/21,11.85
2021/09/22,11.646
2021/09/23,11.516
2021/09/24,11.391
2021/09/25,11.061
2021/09/26,10.888
2021/09/27,10.895
2021/09/28,10.919
2021/09/29,10.856
2021/09/30,10.915
2021/10/01,10.941
2021/10/02,10.833
2021/10/03,10.734
2021/10/04,10.956
2021/10/05,11.309
2021/10/06,11.725
2021/10/07,12.24
2021/10/08,12.488
2021/10/09,12.469
2021/10/10,12.432
2021/10/11,12.678
2021/10/12,12.739
2021/10/13,12.904
2021/10/14,13.252
2021/10/15,13.675
2021/10/16,13.687
2021/10/17,13.604
2021/10/18,13.59
2021/10/19,13.464
2021/10/20,13.408
2021/10/21,13.498
2021/10/22,13.506
2021/10/23,13.333
2021/10/24,13.237
2021/10/25,13.393
2021/10/26,13.811
2021/10/27,14.575
2021/10/28,15.392
2021/10/29,16.204
2021/10/30,16.904
2021/10/31,17.511
2021/11/01,18.136
2021/11/02,18.918
2021/11/03,19.616
2021/11/04,20.051
2021/11/05,20.322
2021/11/06,20.293
2021/11/07,20.162
2021/11/08,20.351
2021/11/09,21.249
2021/11/10,21.799
2021/11/11,22.24
2021/11/12,22.539
2021/11/13,22.577
2021/11/14,22.413
2021/11/15,22.775
2021/11/16,22.911
2021/11/17,22.763
2021/11/18,22.859
2021/11/19,22.688
2021/11/20,22.464
2021/11/21,22.19
2021/11/22,22.368
2021/11/23,22.393
2021/11/24,22.365
2021/11/25,22.375
2021/11/26,22.204
2021/11/27,21.969
2021/11/28,21.767
2021/11/29,21.755
2021/11/30,21.811
2021/12/01,22.13
2021/12/02,22.016
2021/12/03,21.905
2021/12/04,21.938
2021/12/05,21.385
2021/12/06,21.162
2021/12/07,20.875
2021/12/08,20.397
2021/12/09,20.007
2021/12/10,19.531
2021/12/11,19.02
2021/12/12,18.442
2021/12/13,18.026
2021/12/14,17.642
2021/12/15,17.357
2021/12/16,17.148
2021/12/17,16.876
2021/12/18,16.463
2021/12/19,15.971
2021/12/20,15.584
2021/12/21,15.282
2021/12/22,15.047
2021/12/23,14.912
2021/12/24,14.719
2021/12/25,14.6
2021/12/26,14.294
2021/12/27,14.185
2021/12/28,14.293
2021/12/29,14.704
2021/12/30,14.825
2021/12/31,14.837
2022/01/01,14.746
2022/01/02,14.81
2022/01/03,14.933
2022/01/04,15.194
2022/01/05,15.565
2022/01/06,15.748
2022/01/07,15.957
2022/01/08,15.869
2022/01/09,16.11
2022/01/10,17.001
2022/01/11,17.458
2022/01/12,17.847
2022/01/13,18.102
2022/01/14,18.523
2022/01/15,18.493
2022/01/16,18.461
2022/01/17,18.459
2022/01/18,18.293
2022/01/19,18.095
2022/01/20,18.006
2022/01/21,18.152
2022/01/22,18.052
2022/01/23,17.702
2022/01/24,17.443
2022/01/25,17.18
2022/01/26,17.021
2022/01/27,16.935
2022/01/28,16.746
2022/01/29,16.444
2022/01/30,16.126
2022/01/31,15.864
2022/02/01,15.908
2022/02/02,15.916
2022/02/03,15.717
2022/02/04,15.504
2022/02/05,15.059
2022/02/06,14.649
2022/02/07,14.65
2022/02/08,14.46
2022/02/09,14.248
2022/02/10,14.061
2022/02/11,13.734
2022/02/12,13.353
2022/02/13,12.924
2022/02/14,12.555
2022/02/15,12.28
2022/02/16,12.132
2022/02/17,11.947
2022/02/18,11.941
2022/02/19,11.659
2022/02/20,11.301
2022/02/21,11.232
2022/02/22,11.104
2022/02/23,10.927
2022/02/24,10.761
2022/02/25,10.457
2022/02/26,10.103
2022/02/27,9.763
2022/02/28,9.586
2022/03/01,9.419
2022/03/02,9.216
2022/03/03,8.987
2022/03/04,8.726
2022/03/05,8.412
2022/03/06,8.119
2022/03/07,7.838
2022/03/08,7.571
2022/03/09,7.343
2022/03/10,7.098
2022/03/11,6.845
2022/03/12,6.558
2022/03/13,6.326
2022/03/14,6.132
2022/03/15,5.966
2022/03/16,5.834
2022/03/17,5.839
2022/03/18,5.819
2022/03/19,5.684
2022/03/20,5.511
2022/03/21,5.398
2022/03/22,5.343
2022/03/23,5.287
2022/03/24,5.319
2022/03/25,5.343
2022/03/26,5.259
2022/03/27,5.199
2022/03/28,5.303
2022/03/29,5.366
2022/03/30,5.47
2022/03/31,5.568
2022/04/01,5.767
2022/04/02,5.905
2022/04/03,6.008
2022/04/04,6.228
2022/04/05,6.492
2022/04/06,6.603
2022/04/07,6.705
2022/04/08,6.769
2022/04/09,6.648
2022/04/10,6.528
2022/04/11,6.486
2022/04/12,6.473
2022/04/13,6.468
2022/04/14,6.452
2022/04/15,6.378
2022/04/16,6.215
2022/04/17,6.041
2022/04/18,5.94
2022/04/19,5.865
2022/04/20,5.925
2022/04/21,6.07
2022/04/22,6.078
2022/04/23,5.964
2022/04/24,5.843
2022/04/25,5.87
2022/04/26,5.857
2022/04/27,5.845
2022/04/28,5.843
2022/04/29,5.833
2022/04/30,5.799
2022/05/01,6.022
2022/05/02,6.15
2022/05/03,6.245
2022/05/04,6.228
2022/05/05,6.257
2022/05/06,6.177
2022/05/07,6.027
2022/05/08,5.823
2022/05/09,5.779
2022/05/10,5.72
2022/05/11,6.033
2022/05/12,6.471
2022/05/13,6.411
2022/05/14,6.193
2022/05/15,5.934
2022/05/16,5.684
2022/05/17,5.503
2022/05/18,5.291
2022/05/19,5.091
2022/05/20,4.933
2022/05/21,4.736
2022/05/22,4.563
2022/05/23,4.426
2022/05/24,4.296
2022/05/25,4.206
2022/05/26,4.196
2022/05/27,4.144
2022/05/28,3.983
2022/05/29,3.834
2022/05/30,3.783
2022/05/31,3.791
2022/06/01,3.858
2022/06/02,3.965
2022/06/03,4.063
2022/06/04,4.1
2022/06/05,4.136
2022/06/06,4.158
2022/06/07,4.18
2022/06/08,4.311
2022/06/09,4.4
2022/06/10,4.39
2022/06/11,4.271
2022/06/12,4.142
2022/06/13,4.134
2022/06/14,4.034
2022/06/15,3.959
2022/06/16,3.831
2022/06/17,3.695
2022/06/18,3.571
2022/06/19,3.418
2022/06/20,3.282
2022/06/21,3.186
2022/06/22,3.087
2022/06/23,3.026
2022/06/24,2.961
2022/06/25,2.897
2022/06/26,2.846
2022/06/27,2.824
2022/06/28,2.789
2022/06/29,2.763
2022/06/30,2.729
2022/07/01,2.637
2022/07/02,2.512
2022/07/03,2.406
2022/07/04,2.324
2022/07/05,2.266
2022/07/06,2.213
2022/07/07,2.184
2022/07/08,2.14
2022/07/09,2.065
2022/07/10,1.992
2022/07/11,1.951
2022/07/12,1.898
2022/07/13,1.857
2022/07/14,1.825
2022/07/15,1.8
2022/07/16,1.745
2022/07/17,1.702
2022/07/18,1.711
2022/07/19,1.726
2022/07/20,1.734
2022/07/21,1.702
2022/07/22,1.66
2022/07/23,1.606
2022/07/24,1.552
2022/07/25,1.52
2022/07/26,1.485
2022/07/27,1.455
2022/07/28,1.456
2022/07/29,1.433
2022/07/30,1.384
2022/07/31,1.334
2022/08/01,1.305
2022/08/02,1.28
2022/08/03,1.251
2022/08/04,1.219
2022/08/05,1.206
2022/08/06,1.172
2022/08/07,1.141
2022/08/08,1.152
2022/08/09,1.169
2022/08/10,1.217
2022/08/11,1.27
2022/08/12,1.287
2022/08/13,1.27
2022/08/14,1.256
2022/08/15,1.285
2022/08/16,1.274
2022/08/17,1.261
2022/08/18,1.249
2022/08/19,1.258
2022/08/20,1.229
2022/08/21,1.185
2022/08/22,1.176
2022/08/23,1.167
2022/08/24,1.154
2022/08/25,1.149
2022/08/26,1.143
2022/08/27,1.11
2022/08/28,1.078
2022/08/29,1.08
2022/08/30,1.102
2022/08/31,1.137
2022/09/01,1.158
2022/09/02,1.15
2022/09/03,1.112
2022/09/04,1.075
2022/09/05,1.058
2022/09/06,1.063
2022/09/07,1.087
2022/09/08,1.124
2022/09/09,1.155
2022/09/10,1.136
2022/09/11,1.116
2022/09/12,1.128
2022/09/13,1.13
2022/09/14,1.114
2022/09/15,1.109
2022/09/16,1.077
2022/09/17,1.034
2022/09/18,0.999
2022/09/19,0.979
2022/09/20,0.964
2022/09/21,0.949
2022/09/22,0.932
2022/09/23,0.909
2022/09/24,0.877
2022/09/25,0.854
2022/09/26,0.847
2022/09/27,0.87
2022/09/28,0.877
2022/09/29,0.882
2022/09/30,0.885
2022/10/01,0.866
2022/10/02,0.835
2022/10/03,0.838
2022/10/04,0.845
2022/10/05,0.849
2022/10/06,0.84
2022/10/07,0.827
2022/10/08,0.824
2022/10/09,0.909
2022/10/10,1.011
2022/10/11,1.066
2022/10/12,1.086
2022/10/13,1.108
2022/10/14,1.118
2022/10/15,1.129
2022/10/16,1.133
2022/10/17,1.164
2022/10/18,1.206
2022/10/19,1.26
2022/10/20,1.302
2022/10/21,1.343
2022/10/22,1.344
2022/10/23,1.325
2022/10/24,1.325
2022/10/25,1.337
2022/10/26,1.345
2022/10/27,1.342
2022/10/28,1.341
2022/10/29,1.327
2022/10/30,1.294
2022/10/31,1.311
2022/11/01,1.302
2022/11/02,1.302
2022/11/03,1.324
2022/11/04,1.339
2022/11/05,1.327
2022/11/06,1.315
2022/11/07,1.326
2022/11/08,1.391
2022/11/09,1.464
2022/11/10,1.501
2022/11/11,1.497
2022/11/12,1.468
2022/11/13,1.439
2022/11/14,1.423
2022/11/15,1.406
2022/11/16,1.387
2022/11/17,1.365
2022/11/18,1.334
2022/11/19,1.302
2022/11/20,1.271
2022/11/21,1.241
2022/11/22,1.219
2022/11/23,1.195
2022/11/24,1.166
2022/11/25,1.134
2022/11/26,1.104
2022/11/27,1.077
2022/11/28,1.056
2022/11/29,1.036
