Date,activeaddresses3ema
2019/10/22,325484
2019/10/23,326394
2019/10/24,326491
2019/10/25,332337
2019/10/26,333191
2019/10/27,314597
2019/10/28,327338
2019/10/29,331075
2019/10/30,330768
2019/10/31,331143
2019/11/01,327646
2019/11/02,305307
2019/11/03,289142
2019/11/04,301869
2019/11/05,328461
2019/11/06,330617
2019/11/07,372658
2019/11/08,354039
2019/11/09,319843
2019/11/10,311451
2019/11/11,329631
2019/11/12,338375
2019/11/13,341594
2019/11/14,336297
2019/11/15,326489
2019/11/16,304180
2019/11/17,296134
2019/11/18,313407
2019/11/19,325504
2019/11/20,321990
2019/11/21,345875
2019/11/22,359894
2019/11/23,324829
2019/11/24,293420
2019/11/25,318805
2019/11/26,310052
2019/11/27,301660
2019/11/28,294060
2019/11/29,302768
2019/11/30,220609
2019/12/01,253883
2019/12/02,299779
2019/12/03,302398
2019/12/04,303829
2019/12/05,302127
2019/12/06,294360
2019/12/07,265524
2019/12/08,237866
2019/12/09,280005
2019/12/10,288915
2019/12/11,294222
2019/12/12,290826
2019/12/13,290935
2019/12/14,269708
2019/12/15,261092
2019/12/16,281434
2019/12/17,286591
2019/12/18,299064
2019/12/19,293554
2019/12/20,291410
2019/12/21,272719
2019/12/22,255299
2019/12/23,272140
2019/12/24,269297
2019/12/25,260350
2019/12/26,270288
2019/12/27,267607
2019/12/28,258416
2019/12/29,241299
2019/12/30,261395
2019/12/31,257784
2020/01/01,233088
2020/01/02,230072
2020/01/03,253609
2020/01/04,257677
2020/01/05,252336
2020/01/06,272427
2020/01/07,282767
2020/01/08,294715
2020/01/09,299089
2020/01/10,292457
2020/01/11,277492
2020/01/12,258477
2020/01/13,266632
2020/01/14,294138
2020/01/15,315718
2020/01/16,333393
2020/01/17,324876
2020/01/18,314366
2020/01/19,301243
2020/01/20,293183
2020/01/21,288066
2020/01/22,274447
2020/01/23,274925
2020/01/24,250858
2020/01/25,230434
2020/01/26,212830
2020/01/27,225352
2020/01/28,236272
2020/01/29,247816
2020/01/30,255818
2020/01/31,262534
2020/02/01,259520
2020/02/02,254008
2020/02/03,280774
2020/02/04,273625
2020/02/05,288688
2020/02/06,298068
2020/02/07,306048
2020/02/08,319819
2020/02/09,326209
2020/02/10,329082
2020/02/11,344992
2020/02/12,389478
2020/02/13,393111
2020/02/14,375257
2020/02/15,359647
2020/02/16,339649
2020/02/17,340091
2020/02/18,349694
2020/02/19,344822
2020/02/20,339265
2020/02/21,340565
2020/02/22,330820
2020/02/23,331814
2020/02/24,340909
2020/02/25,334326
2020/02/26,337912
2020/02/27,343491
2020/02/28,342410
2020/02/29,323799
2020/03/01,312587
2020/03/02,330157
2020/03/03,320688
2020/03/04,325326
2020/03/05,338882
2020/03/06,335628
2020/03/07,321973
2020/03/08,312848
2020/03/09,334734
2020/03/10,335555
2020/03/11,333082
2020/03/12,330584
2020/03/13,365189
2020/03/14,346491
2020/03/15,326522
2020/03/16,348611
2020/03/17,355616
2020/03/18,371022
2020/03/19,411503
2020/03/20,416785
2020/03/21,459748
2020/03/22,430532
2020/03/23,427030
2020/03/24,414623
2020/03/25,393973
2020/03/26,388383
2020/03/27,385315
2020/03/28,354008
2020/03/29,324387
2020/03/30,341157
2020/03/31,346838
2020/04/01,341492
2020/04/02,347993
2020/04/03,353187
2020/04/04,331823
2020/04/05,316019
2020/04/06,347582
2020/04/07,357753
2020/04/08,395890
2020/04/09,380127
2020/04/10,372368
2020/04/11,351063
2020/04/12,348809
2020/04/13,363635
2020/04/14,392447
2020/04/15,396041
2020/04/16,392077
2020/04/17,398838
2020/04/18,406994
2020/04/19,400026
2020/04/20,413538
2020/04/21,412780
2020/04/22,407418
2020/04/23,420035
2020/04/24,430796
2020/04/25,418978
2020/04/26,411141
2020/04/27,422099
2020/04/28,424055
2020/04/29,441468
2020/04/30,446900
2020/05/01,437044
2020/05/02,420566
2020/05/03,420806
2020/05/04,409639
2020/05/05,399894
2020/05/06,407951
2020/05/07,418343
2020/05/08,431818
2020/05/09,443146
2020/05/10,444823
2020/05/11,444890
2020/05/12,434943
2020/05/13,415694
2020/05/14,408975
2020/05/15,418065
2020/05/16,416717
2020/05/17,409236
2020/05/18,419580
2020/05/19,429249
2020/05/20,429289
2020/05/21,433510
2020/05/22,441667
2020/05/23,441881
2020/05/24,423694
2020/05/25,422031
2020/05/26,436349
2020/05/27,451049
2020/05/28,380632
2020/05/29,441214
2020/05/30,455704
2020/05/31,449417
2020/06/01,466505
2020/06/02,496582
2020/06/03,483461
2020/06/04,486968
2020/06/05,475177
2020/06/06,454762
2020/06/07,435999
2020/06/08,462188
2020/06/09,469904
2020/06/10,468078
2020/06/11,468984
2020/06/12,475646
2020/06/13,459572
2020/06/14,437285
2020/06/15,457123
2020/06/16,468970
2020/06/17,472656
2020/06/18,488765
2020/06/19,494343
2020/06/20,497115
2020/06/21,491210
2020/06/22,512931
2020/06/23,532354
2020/06/24,534013
2020/06/25,530431
2020/06/26,530388
2020/06/27,524572
2020/06/28,516927
2020/06/29,543613
2020/06/30,556511
2020/07/01,552968
2020/07/02,546216
2020/07/03,534857
2020/07/04,518799
2020/07/05,485506
2020/07/06,498470
2020/07/07,520027
2020/07/08,532355
2020/07/09,537406
2020/07/10,528407
2020/07/11,522093
2020/07/12,508965
2020/07/13,544535
2020/07/14,556085
2020/07/15,567364
2020/07/16,552762
2020/07/17,543910
2020/07/18,522011
2020/07/19,515859
2020/07/20,538901
2020/07/21,531565
2020/07/22,538382
2020/07/23,552005
2020/07/24,546199
2020/07/25,555736
2020/07/26,561239
2020/07/27,591805
2020/07/28,623130
2020/07/29,592259
2020/07/30,582563
2020/07/31,585713
2020/08/01,592896
2020/08/02,585461
2020/08/03,595769
2020/08/04,603158
2020/08/05,612942
2020/08/06,621320
2020/08/07,621208
2020/08/08,598565
2020/08/09,576529
2020/08/10,584096
2020/08/11,583870
2020/08/12,556681
2020/08/13,558839
2020/08/14,558417
2020/08/15,552954
2020/08/16,551652
2020/08/17,552029
2020/08/18,554005
2020/08/19,564307
2020/08/20,561083
2020/08/21,581173
2020/08/22,558584
2020/08/23,560281
2020/08/24,565834
2020/08/25,561512
2020/08/26,567446
2020/08/27,565349
2020/08/28,550464
2020/08/29,527010
2020/08/30,508279
2020/08/31,543915
2020/09/01,567620
2020/09/02,568563
2020/09/03,563249
2020/09/04,574722
2020/09/05,533445
2020/09/06,522987
2020/09/07,519357
2020/09/08,511537
2020/09/09,506540
2020/09/10,510193
2020/09/11,508002
2020/09/12,504052
2020/09/13,489306
2020/09/14,498464
2020/09/15,517801
2020/09/16,511280
2020/09/17,691805
2020/09/18,697578
2020/09/19,644270
2020/09/20,625828
2020/09/21,612296
2020/09/22,588143
2020/09/23,573404
2020/09/24,574785
2020/09/25,555738
2020/09/26,540890
2020/09/27,524949
2020/09/28,541148
2020/09/29,554484
2020/09/30,564646
2020/10/01,549292
2020/10/02,532533
2020/10/03,512367
2020/10/04,503454
2020/10/05,501617
2020/10/06,515186
2020/10/07,516159
2020/10/08,513724
2020/10/09,529926
2020/10/10,534319
2020/10/11,529221
2020/10/12,534821
2020/10/13,561475
2020/10/14,569639
2020/10/15,649941
2020/10/16,655033
2020/10/17,626652
2020/10/18,580599
2020/10/19,582125
2020/10/20,577863
2020/10/21,595477
2020/10/22,627173
2020/10/23,631157
2020/10/24,592417
2020/10/25,545936
2020/10/26,551241
2020/10/27,551039
2020/10/28,567066
2020/10/29,561990
2020/10/30,563465
2020/10/31,575620
2020/11/01,562703
2020/11/02,580485
2020/11/03,580167
2020/11/04,602980
2020/11/05,597143
2020/11/06,611777
2020/11/07,603739
2020/11/08,572969
2020/11/09,584701
2020/11/10,587428
2020/11/11,585980
2020/11/12,575087
2020/11/13,585413
2020/11/14,584596
2020/11/15,565497
2020/11/16,574986
2020/11/17,602332
2020/11/18,604262
2020/11/19,611747
2020/11/20,622338
2020/11/21,632786
2020/11/22,631779
2020/11/23,642383
2020/11/24,651608
2020/11/25,654892
2020/11/26,621802
2020/11/27,608964
2020/11/28,572089
2020/11/29,567256
2020/11/30,593164
2020/12/01,607769
2020/12/02,588682
2020/12/03,589846
2020/12/04,599675
2020/12/05,590661
2020/12/06,566779
2020/12/07,571460
2020/12/08,582686
2020/12/09,588375
2020/12/10,574767
2020/12/11,582753
2020/12/12,607353
2020/12/13,637054
2020/12/14,675567
2020/12/15,678175
2020/12/16,698363
2020/12/17,729935
2020/12/18,713096
2020/12/19,687045
2020/12/20,630953
2020/12/21,610909
2020/12/22,604672
2020/12/23,656574
2020/12/24,640774
2020/12/25,645392
2020/12/26,647799
2020/12/27,648865
2020/12/28,662056
2020/12/29,663903
2020/12/30,669695
2020/12/31,659133
2021/01/01,655521
2021/01/02,646908
2021/01/03,664424
2021/01/04,679401
2021/01/05,689251
2021/01/06,707551
2021/01/07,726950
2021/01/08,726121
2021/01/09,728337
2021/01/10,713191
2021/01/11,698261
2021/01/12,673254
2021/01/13,653042
2021/01/14,662168
2021/01/15,678967
2021/01/16,680166
2021/01/17,658966
2021/01/18,674922
2021/01/19,692067
2021/01/20,691025
2021/01/21,671185
2021/01/22,664143
2021/01/23,662622
2021/01/24,655566
2021/01/25,670947
2021/01/26,679785
2021/01/27,656799
2021/01/28,677109
2021/01/29,710661
2021/01/30,720574
2021/01/31,725534
2021/02/01,739225
2021/02/02,748934
2021/02/03,763827
2021/02/04,760310
2021/02/05,768940
2021/02/06,761826
2021/02/07,757399
2021/02/08,760280
2021/02/09,775847
2021/02/10,783088
2021/02/11,783070
2021/02/12,788968
2021/02/13,778194
2021/02/14,756339
2021/02/15,726496
2021/02/16,735647
2021/02/17,742991
2021/02/18,766403
2021/02/19,788393
2021/02/20,800463
2021/02/21,780653
2021/02/22,764477
2021/02/23,742771
2021/02/24,756251
2021/02/25,749940
2021/02/26,747944
2021/02/27,756401
2021/02/28,733258
2021/03/01,734256
2021/03/02,754727
2021/03/03,755994
2021/03/04,763622
2021/03/05,731534
2021/03/06,729782
2021/03/07,721729
2021/03/08,729705
2021/03/09,759501
2021/03/10,772488
2021/03/11,791224
2021/03/12,802543
2021/03/13,802174
2021/03/14,799160
2021/03/15,800138
2021/03/16,802537
2021/03/17,793162
2021/03/18,804559
2021/03/19,806154
2021/03/20,805587
2021/03/21,778944
2021/03/22,785723
2021/03/23,798922
2021/03/24,810121
2021/03/25,830493
2021/03/26,821028
2021/03/27,807012
2021/03/28,785860
2021/03/29,789082
2021/03/30,800831
2021/03/31,815730
2021/04/01,843402
2021/04/02,863082
2021/04/03,847817
2021/04/04,816198
2021/04/05,815368
2021/04/06,830884
2021/04/07,824415
2021/04/08,818492
2021/04/09,822478
2021/04/10,844992
2021/04/11,836093
2021/04/12,850959
2021/04/13,858769
2021/04/14,649710
2021/04/15,709399
2021/04/16,544176
2021/04/17,751480
2021/04/18,823817
2021/04/19,887560
2021/04/20,949582
2021/04/21,983140
2021/04/22,1005053
2021/04/23,989546
2021/04/24,969162
2021/04/25,961721
2021/04/26,958834
2021/04/27,953291
2021/04/28,980868
2021/04/29,1001035
2021/04/30,961727
2021/05/01,950270
2021/05/02,931237
2021/05/03,934038
2021/05/04,957153
2021/05/05,970458
2021/05/06,984876
2021/05/07,983315
2021/05/08,1048556
2021/05/09,1108672
2021/05/10,1095390
2021/05/11,1108020
2021/05/12,1074912
2021/05/13,1065973
2021/05/14,1046693
2021/05/15,1022922
2021/05/16,986798
2021/05/17,959718
2021/05/18,934935
2021/05/19,911818
2021/05/20,920391
2021/05/21,884601
2021/05/22,853234
2021/05/23,798021
2021/05/24,796620
2021/05/25,798498
2021/05/26,811742
2021/05/27,818644
2021/05/28,816841
2021/05/29,842458
2021/05/30,852964
2021/05/31,856475
2021/06/01,845376
2021/06/02,836100
2021/06/03,845891
2021/06/04,837566
2021/06/05,808880
2021/06/06,781236
2021/06/07,776953
2021/06/08,754726
2021/06/09,743230
2021/06/10,742959
2021/06/11,730679
2021/06/12,716526
2021/06/13,719265
2021/06/14,727729
2021/06/15,745263
2021/06/16,750913
2021/06/17,744965
2021/06/18,725844
2021/06/19,680971
2021/06/20,660106
2021/06/21,682353
2021/06/22,719639
2021/06/23,730786
2021/06/24,741879
2021/06/25,750506
2021/06/26,735204
2021/06/27,720428
2021/06/28,834793
2021/06/29,815996
2021/06/30,787346
2021/07/01,776792
2021/07/02,754024
2021/07/03,727020
2021/07/04,707976
2021/07/05,712483
2021/07/06,766982
2021/07/07,784332
2021/07/08,777071
2021/07/09,762766
2021/07/10,732554
2021/07/11,712378
2021/07/12,720726
2021/07/13,726415
2021/07/14,736455
2021/07/15,755645
2021/07/16,747456
2021/07/17,734980
2021/07/18,727110
2021/07/19,733167
2021/07/20,737644
2021/07/21,742323
2021/07/22,750797
2021/07/23,755620
2021/07/24,770073
2021/07/25,742064
2021/07/26,757877
2021/07/27,822071
2021/07/28,844835
2021/07/29,822411
2021/07/30,806787
2021/07/31,799303
2021/08/01,780845
2021/08/02,795235
2021/08/03,782657
2021/08/04,774111
2021/08/05,744907
2021/08/06,756682
2021/08/07,759730
2021/08/08,761095
2021/08/09,756927
2021/08/10,757274
2021/08/11,759845
2021/08/12,751891
2021/08/13,748588
2021/08/14,740650
2021/08/15,729192
2021/08/16,762304
2021/08/17,772511
2021/08/18,761554
2021/08/19,786599
2021/08/20,799058
2021/08/21,783380
2021/08/22,762747
2021/08/23,768382
2021/08/24,760307
2021/08/25,742111
2021/08/26,731742
2021/08/27,578199
2021/08/28,652202
2021/08/29,691009
2021/08/30,716316
2021/08/31,738134
2021/09/01,758634
2021/09/02,773667
2021/09/03,747319
2021/09/04,738924
2021/09/05,724148
2021/09/06,730606
2021/09/07,763733
2021/09/08,749621
2021/09/09,755865
2021/09/10,773483
2021/09/11,821231
2021/09/12,815779
2021/09/13,830531
2021/09/14,819714
2021/09/15,807787
2021/09/16,795199
2021/09/17,774762
2021/09/18,769188
2021/09/19,753787
2021/09/20,732086
2021/09/21,743762
2021/09/22,752720
2021/09/23,765174
2021/09/24,743966
2021/09/25,741100
2021/09/26,707510
2021/09/27,711425
2021/09/28,708396
2021/09/29,718686
2021/09/30,718737
2021/10/01,760487
2021/10/02,748906
2021/10/03,741482
2021/10/04,722563
2021/10/05,759204
2021/10/06,825248
2021/10/07,853809
2021/10/08,864515
2021/10/09,843924
2021/10/10,802187
2021/10/11,791857
2021/10/12,787462
2021/10/13,778876
2021/10/14,791957
2021/10/15,809541
2021/10/16,807199
2021/10/17,791228
2021/10/18,798075
2021/10/19,811466
2021/10/20,832793
2021/10/21,839329
2021/10/22,844808
2021/10/23,854574
2021/10/24,858931
2021/10/25,864618
2021/10/26,876001
2021/10/27,874465
2021/10/28,701054
2021/10/29,840704
2021/10/30,874498
2021/10/31,862748
2021/11/01,872469
2021/11/02,892490
2021/11/03,916070
2021/11/04,908903
2021/11/05,897910
2021/11/06,877481
2021/11/07,878673
2021/11/08,882974
2021/11/09,875637
2021/11/10,900557
2021/11/11,897949
2021/11/12,898688
2021/11/13,898493
2021/11/14,895112
2021/11/15,877125
2021/11/16,868365
2021/11/17,900531
2021/11/18,869774
2021/11/19,854872
2021/11/20,816355
2021/11/21,837336
2021/11/22,817037
2021/11/23,821935
2021/11/24,853260
2021/11/25,847083
2021/11/26,843725
2021/11/27,823105
2021/11/28,786973
2021/11/29,810447
2021/11/30,832200
2021/12/01,818779
2021/12/02,834014
2021/12/03,814460
2021/12/04,791720
2021/12/05,905177
2021/12/06,855616
2021/12/07,844514
2021/12/08,866972
2021/12/09,847652
2021/12/10,841640
2021/12/11,826398
2021/12/12,826581
2021/12/13,833885
2021/12/14,827778
2021/12/15,846559
2021/12/16,828622
2021/12/17,859349
2021/12/18,830236
2021/12/19,803507
2021/12/20,808012
2021/12/21,809449
2021/12/22,828402
2021/12/23,844194
2021/12/24,873418
2021/12/25,887184
2021/12/26,860031
2021/12/27,857840
2021/12/28,848630
2021/12/29,837640
2021/12/30,847863
2021/12/31,838478
2022/01/01,828643
2022/01/02,798140
2022/01/03,805734
2022/01/04,815163
2022/01/05,825675
2022/01/06,824903
2022/01/07,815354
2022/01/08,812465
2022/01/09,778074
2022/01/10,828589
2022/01/11,866119
2022/01/12,894608
2022/01/13,904794
2022/01/14,870094
2022/01/15,854283
2022/01/16,836232
2022/01/17,833654
2022/01/18,818968
2022/01/19,834061
2022/01/20,831771
2022/01/21,807270
2022/01/22,796570
2022/01/23,769779
2022/01/24,762627
2022/01/25,777456
2022/01/26,764846
2022/01/27,754408
2022/01/28,759093
2022/01/29,765751
2022/01/30,786425
2022/01/31,801042
2022/02/01,809316
2022/02/02,803472
2022/02/03,783192
2022/02/04,797322
2022/02/05,843231
2022/02/06,842532
2022/02/07,817010
2022/02/08,813208
2022/02/09,818388
2022/02/10,825462
2022/02/11,821624
2022/02/12,799110
2022/02/13,792763
2022/02/14,793305
2022/02/15,807817
2022/02/16,822567
2022/02/17,804090
2022/02/18,844906
2022/02/19,829327
2022/02/20,886122
2022/02/21,815101
2022/02/22,785410
2022/02/23,786251
2022/02/24,782900
2022/02/25,782041
2022/02/26,797810
2022/02/27,786692
2022/02/28,767284
2022/03/01,780514
2022/03/02,796727
2022/03/03,797970
2022/03/04,799409
2022/03/05,774388
2022/03/06,780621
2022/03/07,788766
2022/03/08,814479
2022/03/09,813865
2022/03/10,841753
2022/03/11,803941
2022/03/12,797408
2022/03/13,761556
2022/03/14,753053
2022/03/15,795475
2022/03/16,837808
2022/03/17,819411
2022/03/18,860764
2022/03/19,821863
2022/03/20,796115
2022/03/21,793693
2022/03/22,823687
2022/03/23,810133
2022/03/24,798253
2022/03/25,791716
2022/03/26,784103
2022/03/27,779872
2022/03/28,801591
2022/03/29,811728
2022/03/30,794468
2022/03/31,793238
2022/04/01,785823
2022/04/02,759288
2022/04/03,735358
2022/04/04,725455
2022/04/05,725292
2022/04/06,734045
2022/04/07,739044
2022/04/08,732718
2022/04/09,739445
2022/04/10,747336
2022/04/11,739904
2022/04/12,730343
2022/04/13,715706
2022/04/14,722793
2022/04/15,730715
2022/04/16,728059
2022/04/17,714222
2022/04/18,724390
2022/04/19,781017
2022/04/20,824093
2022/04/21,787479
2022/04/22,784872
2022/04/23,753090
2022/04/24,742216
2022/04/25,750041
2022/04/26,751759
2022/04/27,764124
2022/04/28,763920
2022/04/29,764109
2022/04/30,774469
2022/05/01,764411
2022/05/02,722456
2022/05/03,701326
2022/05/04,713379
2022/05/05,759900
2022/05/06,753196
2022/05/07,735443
2022/05/08,738410
2022/05/09,742736
2022/05/10,760973
2022/05/11,723254
2022/05/12,776165
2022/05/13,829594
2022/05/14,781845
2022/05/15,745800
2022/05/16,743319
2022/05/17,741702
2022/05/18,767733
2022/05/19,739054
2022/05/20,720163
2022/05/21,716029
2022/05/22,704269
2022/05/23,701437
2022/05/24,711691
2022/05/25,712893
2022/05/26,694183
2022/05/27,696557
2022/05/28,705495
2022/05/29,708229
2022/05/30,690630
2022/05/31,726690
2022/06/01,721992
2022/06/02,714834
2022/06/03,707611
2022/06/04,696931
2022/06/05,685196
2022/06/06,691861
2022/06/07,687604
2022/06/08,686388
2022/06/09,694426
2022/06/10,713239
2022/06/11,699082
2022/06/12,679049
2022/06/13,666980
2022/06/14,671767
2022/06/15,672169
2022/06/16,697124
2022/06/17,719122
2022/06/18,697828
2022/06/19,679520
2022/06/20,676845
2022/06/21,666286
2022/06/22,663945
2022/06/23,653626
2022/06/24,663799
2022/06/25,642705
2022/06/26,625532
2022/06/27,652025
2022/06/28,648060
2022/06/29,643540
2022/06/30,651443
2022/07/01,694049
2022/07/02,736820
2022/07/03,733693
2022/07/04,731962
2022/07/05,740615
2022/07/06,741184
2022/07/07,751705
2022/07/08,761063
2022/07/09,767438
2022/07/10,768634
2022/07/11,753756
2022/07/12,743080
2022/07/13,753664
2022/07/14,766026
2022/07/15,788381
2022/07/16,814295
2022/07/17,828133
2022/07/18,799086
2022/07/19,773967
2022/07/20,764977
2022/07/21,767926
2022/07/22,778787
2022/07/23,758720
2022/07/24,745943
2022/07/25,796490
2022/07/26,1051845
2022/07/27,915092
2022/07/28,825164
2022/07/29,789699
2022/07/30,779871
2022/07/31,764381
2022/08/01,844752
2022/08/02,810268
2022/08/03,819266
2022/08/04,946365
2022/08/05,870793
2022/08/06,826920
2022/08/07,816315
2022/08/08,789845
2022/08/09,758583
2022/08/10,753672
2022/08/11,729599
2022/08/12,737565
2022/08/13,731752
2022/08/14,719305
2022/08/15,708038
2022/08/16,713027
2022/08/17,716220
2022/08/18,729125
2022/08/19,704675
2022/08/20,689924
2022/08/21,699063
2022/08/22,686614
2022/08/23,688408
2022/08/24,681022
2022/08/25,689229
2022/08/26,678742
2022/08/27,676554
2022/08/28,666525
2022/08/29,662729
2022/08/30,660548
2022/08/31,656666
2022/09/01,673818
2022/09/02,690595
2022/09/03,696744
2022/09/04,736713
2022/09/05,731828
2022/09/06,708936
2022/09/07,689688
2022/09/08,692399
2022/09/09,699617
2022/09/10,680499
2022/09/11,676996
2022/09/12,674403
2022/09/13,688831
2022/09/14,717726
2022/09/15,469694
2022/09/16,234847
2022/09/17,117424
2022/09/18,415501
2022/09/19,554328
2022/09/20,626381
2022/09/21,651426
2022/09/22,672385
2022/09/23,680330
2022/09/24,698284
2022/09/25,692467
2022/09/26,699541
2022/09/27,741457
2022/09/28,707072
2022/09/29,702864
2022/09/30,696909
2022/10/01,691677
2022/10/02,687191
2022/10/03,660531
2022/10/04,668003
2022/10/05,684749
2022/10/06,722548
2022/10/07,732872
2022/10/08,774210
2022/10/09,791594
2022/10/10,793513
2022/10/11,771616
2022/10/12,739006
2022/10/13,720210
2022/10/14,693448
2022/10/15,689659
2022/10/16,652067
2022/10/17,645819
2022/10/18,632984
2022/10/19,639688
2022/10/20,673047
2022/10/21,682894
2022/10/22,648449
2022/10/23,639785
2022/10/24,645640
2022/10/25,639445
2022/10/26,659109
2022/10/27,678362
2022/10/28,658014
2022/10/29,637504
2022/10/30,635337
2022/10/31,636971
2022/11/01,645051
2022/11/02,624214
2022/11/03,654400
2022/11/04,624542
2022/11/05,609520
2022/11/06,597510
2022/11/07,632770
2022/11/08,628646
2022/11/09,645989
2022/11/10,647633
2022/11/11,645914
2022/11/12,633634
2022/11/13,630296
2022/11/14,662973
2022/11/15,681283
2022/11/16,674518
2022/11/17,684724
2022/11/18,662684
2022/11/19,618621
2022/11/20,591344
2022/11/21,575238
2022/11/22,568813
2022/11/23,584898
2022/11/24,620485
2022/11/25,642927
2022/11/26,627354
2022/11/27,598723
2022/11/28,657749
2022/11/29,657421
2022/11/30,640111
