Date,mining_profitability14roc
2019/04/25,-9.491
2019/04/26,-10.827
2019/04/27,-9.744
2019/04/28,-6.807
2019/04/29,-10.822
2019/04/30,-12.288
2019/05/01,-14.425
2019/05/02,-16.736
2019/05/03,-8.416
2019/05/04,-8.697
2019/05/05,-8.145
2019/05/06,-2.56
2019/05/07,-0.122
2019/05/08,-1.616
2019/05/09,-0.112
2019/05/10,7.087
2019/05/11,16.192
2019/05/12,16.869
2019/05/13,22.392
2019/05/14,27.513
2019/05/15,39.742
2019/05/16,54.242
2019/05/17,31.821
2019/05/18,32.942
2019/05/19,45.579
2019/05/20,38.45
2019/05/21,35.356
2019/05/22,42.326
2019/05/23,35.45
2019/05/24,40.023
2019/05/25,31.04
2019/05/26,28.472
2019/05/27,31.578
2019/05/28,28.958
2019/05/29,10.734
2019/05/30,-1.525
2019/05/31,7.941
2019/06/01,15.003
2019/06/02,3.705
2019/06/03,6.573
2019/06/04,-3.13
2019/06/05,-2.884
2019/06/06,-1.534
2019/06/07,-6.451
2019/06/08,-2.451
2019/06/09,-5.825
2019/06/10,-7.753
2019/06/11,-9.835
2019/06/12,-4.645
2019/06/13,-1.261
2019/06/14,3.547
2019/06/15,4.815
2019/06/16,7.973
2019/06/17,6.673
2019/06/18,11.074
2019/06/19,8.632
2019/06/20,16.264
2019/06/21,20.663
2019/06/22,25.792
2019/06/23,30.899
2019/06/24,23.592
2019/06/25,25.669
2019/06/26,27.376
2019/06/27,13.575
2019/06/28,13.278
2019/06/29,4.307
2019/06/30,4.542
2019/07/01,1.012
2019/07/02,-0.963
2019/07/03,4.712
2019/07/04,2.172
2019/07/05,-4.392
2019/07/06,-12.239
2019/07/07,-11.669
2019/07/08,-2.636
2019/07/09,-6.056
2019/07/10,-13.042
2019/07/11,-15.035
2019/07/12,-17.31
2019/07/13,-14.608
2019/07/14,-21.383
2019/07/15,-27.683
2019/07/16,-21.226
2019/07/17,-32.045
2019/07/18,-30.039
2019/07/19,-25.342
2019/07/20,-24.436
2019/07/21,-25.259
2019/07/22,-29.986
2019/07/23,-32.208
2019/07/24,-29.17
2019/07/25,-18.003
2019/07/26,-17.884
2019/07/27,-20.81
2019/07/28,-16.194
2019/07/29,-5.572
2019/07/30,-9.896
2019/07/31,3.475
2019/08/01,3.112
2019/08/02,-0.902
2019/08/03,-0.983
2019/08/04,-5.201
2019/08/05,-1.167
2019/08/06,2.988
2019/08/07,1.354
2019/08/08,-5.989
2019/08/09,-5.725
2019/08/10,-5.537
2019/08/11,-1.446
2019/08/12,-2.541
2019/08/13,-3.043
2019/08/14,-8.524
2019/08/15,-19.748
2019/08/16,-19.575
2019/08/17,-22.307
2019/08/18,-13.264
2019/08/19,-12.8
2019/08/20,-11.16
2019/08/21,-13.11
2019/08/22,-9.414
2019/08/23,-6.424
2019/08/24,-4.577
2019/08/25,-3.939
2019/08/26,-6.584
2019/08/27,-3.189
2019/08/28,-4.31
2019/08/29,-4.616
2019/08/30,-7.2
2019/08/31,-3.409
2019/09/01,-7.432
2019/09/02,-10.531
2019/09/03,-10.127
2019/09/04,-5.464
2019/09/05,-9.291
2019/09/06,-6.375
2019/09/07,-9.17
2019/09/08,-7.683
2019/09/09,-3.362
2019/09/10,-5.023
2019/09/11,-3.833
2019/09/12,4.464
2019/09/13,6.84
2019/09/14,8.514
2019/09/15,9.639
2019/09/16,9.323
2019/09/17,11.235
2019/09/18,14.813
2019/09/19,18.66
2019/09/20,17.933
2019/09/21,17.579
2019/09/22,9.928
2019/09/23,7.091
2019/09/24,1.636
2019/09/25,-9.027
2019/09/26,-11.783
2019/09/27,-10.929
2019/09/28,-9.452
2019/09/29,-13.608
2019/09/30,-14.163
2019/10/01,-16.66
2019/10/02,-20.067
2019/10/03,-19.338
2019/10/04,-23.182
2019/10/05,-19.195
2019/10/06,-18.429
2019/10/07,-17.082
2019/10/08,-9.706
2019/10/09,7.195
2019/10/10,13.204
2019/10/11,5.926
2019/10/12,2.274
2019/10/13,1.622
2019/10/14,4.427
2019/10/15,-0.923
2019/10/16,-3.306
2019/10/17,-6.102
2019/10/18,-1.827
2019/10/19,-4.782
2019/10/20,-3.65
2019/10/21,-1.269
2019/10/22,-3.621
2019/10/23,-14.897
2019/10/24,-16.818
2019/10/25,-6.217
2019/10/26,-0.043
2019/10/27,2.369
2019/10/28,0.861
2019/10/29,6.599
2019/10/30,7.284
2019/10/31,5.72
2019/11/01,2.672
2019/11/02,6.933
2019/11/03,8.286
2019/11/04,6.921
2019/11/05,6.679
2019/11/06,15.44
2019/11/07,17.685
2019/11/08,8.398
2019/11/09,-1.139
2019/11/10,-1.386
2019/11/11,-1.525
2019/11/12,-3.958
2019/11/13,-3.482
2019/11/14,-0.175
2019/11/15,-1.208
2019/11/16,-0.864
2019/11/17,-2.64
2019/11/18,-5.212
2019/11/19,-4.949
2019/11/20,-2.86
2019/11/21,-8.839
2019/11/22,-11.745
2019/11/23,-16.975
2019/11/24,-17.929
2019/11/25,-22.247
2019/11/26,-17.609
2019/11/27,-18.452
2019/11/28,-18.112
2019/11/29,-16.789
2019/11/30,-17.981
2019/12/01,-18.765
2019/12/02,-18.877
2019/12/03,-21.744
2019/12/04,-22.9
2019/12/05,-16.748
2019/12/06,-10.881
2019/12/07,-6.039
2019/12/08,-1.781
2019/12/09,2.054
2019/12/10,-6.044
2019/12/11,-3.368
2019/12/12,-5.856
2019/12/13,-9.042
2019/12/14,-16.501
2019/12/15,-14.457
2019/12/16,-14.184
2019/12/17,-14.162
2019/12/18,-15.272
2019/12/19,-15.545
2019/12/20,-14.423
2019/12/21,-13.596
2019/12/22,-15.186
2019/12/23,-13.241
2019/12/24,-11.32
2019/12/25,-12.595
2019/12/26,-10.895
2019/12/27,-8.403
2019/12/28,0.051
2019/12/29,0.723
2019/12/30,3.257
2019/12/31,5.211
2020/01/01,8.163
2020/01/02,16.013
2020/01/03,27.952
2020/01/04,27.26
2020/01/05,30.863
2020/01/06,32.701
2020/01/07,32.024
2020/01/08,36.672
2020/01/09,34.121
2020/01/10,32.253
2020/01/11,34.416
2020/01/12,34.147
2020/01/13,30.825
2020/01/14,43.235
2020/01/15,45.591
2020/01/16,33.909
2020/01/17,22.69
2020/01/18,28.935
2020/01/19,22.584
2020/01/20,13.45
2020/01/21,17.309
2020/01/22,14.949
2020/01/23,13.132
2020/01/24,11.061
2020/01/25,10.535
2020/01/26,12.567
2020/01/27,16.266
2020/01/28,10.552
2020/01/29,7.853
2020/01/30,10.265
2020/01/31,7.896
2020/02/01,6.738
2020/02/02,8.853
2020/02/03,15.279
2020/02/04,12.103
2020/02/05,17.207
2020/02/06,29.244
2020/02/07,41.313
2020/02/08,38.024
2020/02/09,38.014
2020/02/10,31.106
2020/02/11,27.205
2020/02/12,42.54
2020/02/13,43.749
2020/02/14,42.794
2020/02/15,42.46
2020/02/16,34.967
2020/02/17,25.877
2020/02/18,36.602
2020/02/19,28.993
2020/02/20,13.742
2020/02/21,10.41
2020/02/22,9.59
2020/02/23,10.403
2020/02/24,10.03
2020/02/25,8.551
2020/02/26,-10.342
2020/02/27,-20.644
2020/02/28,-20.722
2020/02/29,-22.126
2020/03/01,-20.051
2020/03/02,-12.342
2020/03/03,-17.68
2020/03/04,-18.707
2020/03/05,-13.002
2020/03/06,-9.23
2020/03/07,-6.629
2020/03/08,-17.206
2020/03/09,-23.09
2020/03/10,-22.79
2020/03/11,-17.747
2020/03/12,-7.437
2020/03/13,-25.633
2020/03/14,-38.813
2020/03/15,-40.582
2020/03/16,-44.998
2020/03/17,-44.768
2020/03/18,-45.949
2020/03/19,-41.251
2020/03/20,-40.068
2020/03/21,-44.357
2020/03/22,-38.627
2020/03/23,-33.315
2020/03/24,-30.198
2020/03/25,-28.895
2020/03/26,-31.845
2020/03/27,-14.921
2020/03/28,-3.187
2020/03/29,0.181
2020/03/30,5.543
2020/03/31,10.073
2020/04/01,14.225
2020/04/02,5.663
2020/04/03,1.483
2020/04/04,9.335
2020/04/05,7.228
2020/04/06,23.426
2020/04/07,28.056
2020/04/08,23.535
2020/04/09,25.663
2020/04/10,14.947
2020/04/11,23.597
2020/04/12,24.629
2020/04/13,20.399
2020/04/14,15.47
2020/04/15,16.532
2020/04/16,19.607
2020/04/17,18.985
2020/04/18,22.812
2020/04/19,29.837
2020/04/20,13.449
2020/04/21,-1.006
2020/04/22,5.148
2020/04/23,7.483
2020/04/24,19.189
2020/04/25,22.077
2020/04/26,24.34
2020/04/27,30.174
2020/04/28,29.252
2020/04/29,36.343
2020/04/30,34.162
2020/05/01,20.806
2020/05/02,15.542
2020/05/03,12.746
2020/05/04,6.83
2020/05/05,14.489
2020/05/06,14.18
2020/05/07,16.32
2020/05/08,14.225
2020/05/09,9.318
2020/05/10,3.575
2020/05/11,-3.724
2020/05/12,-1.292
2020/05/13,-1.482
2020/05/14,-0.274
2020/05/15,0.541
2020/05/16,2.085
2020/05/17,-0.199
2020/05/18,17.181
2020/05/19,15.896
2020/05/20,10.735
2020/05/21,10.464
2020/05/22,1.778
2020/05/23,0.64
2020/05/24,6.182
2020/05/25,14.703
2020/05/26,12.786
2020/05/27,6.696
2020/05/28,6.204
2020/05/29,15.342
2020/05/30,18.717
2020/05/31,16.794
2020/06/01,9.211
2020/06/02,13.421
2020/06/03,6.702
2020/06/04,5.139
2020/06/05,15.592
2020/06/06,19.528
2020/06/07,18.01
2020/06/08,17.416
2020/06/09,18.185
2020/06/10,102.899
2020/06/11,108.13
2020/06/12,7.281
2020/06/13,0.516
2020/06/14,-0.766
2020/06/15,-0.286
2020/06/16,-4.625
2020/06/17,5.407
2020/06/18,1.543
2020/06/19,-2.056
2020/06/20,-6.606
2020/06/21,-5.445
2020/06/22,1.854
2020/06/23,3.526
2020/06/24,-40.394
2020/06/25,-47.699
2020/06/26,-3.168
2020/06/27,-1.873
2020/06/28,-0.461
2020/06/29,-3.783
2020/06/30,4.723
2020/07/01,1.352
2020/07/02,0.357
2020/07/03,0.268
2020/07/04,-0.487
2020/07/05,-1.415
2020/07/06,-4.759
2020/07/07,-4.122
2020/07/08,0.66
2020/07/09,6.823
2020/07/10,3.845
2020/07/11,3.206
2020/07/12,2.214
2020/07/13,11.694
2020/07/14,0.332
2020/07/15,5.075
2020/07/16,6.036
2020/07/17,10.066
2020/07/18,12.475
2020/07/19,13.873
2020/07/20,17.749
2020/07/21,20.003
2020/07/22,17.911
2020/07/23,29.34
2020/07/24,32.858
2020/07/25,50.566
2020/07/26,54.507
2020/07/27,61.613
2020/07/28,44.709
2020/07/29,40.506
2020/07/30,43.379
2020/07/31,58.61
2020/08/01,61.003
2020/08/02,70.795
2020/08/03,58.532
2020/08/04,42.819
2020/08/05,39.63
2020/08/06,31.301
2020/08/07,37.768
2020/08/08,18.819
2020/08/09,23.341
2020/08/10,27.353
2020/08/11,50.311
2020/08/12,90.895
2020/08/13,112.124
2020/08/14,73.762
2020/08/15,33.508
2020/08/16,18.253
2020/08/17,24.492
2020/08/18,44.106
2020/08/19,35.486
2020/08/20,20.627
2020/08/21,30.838
2020/08/22,9.497
2020/08/23,-3.153
2020/08/24,-10.731
2020/08/25,-13.175
2020/08/26,-37.193
2020/08/27,-43.018
2020/08/28,-39.168
2020/08/29,-12.618
2020/08/30,30.668
2020/08/31,35.899
2020/09/01,92.945
2020/09/02,111.683
2020/09/03,89.773
2020/09/04,7.528
2020/09/05,39.403
2020/09/06,-6.749
2020/09/07,-19.833
2020/09/08,-21.658
2020/09/09,-9.689
2020/09/10,16.007
2020/09/11,3.613
2020/09/12,-17.488
2020/09/13,-38.733
2020/09/14,-30.713
2020/09/15,-57.144
2020/09/16,-62.949
2020/09/17,1.124
2020/09/18,13.736
2020/09/19,-23.696
2020/09/20,5.352
2020/09/21,20.007
2020/09/22,13.818
2020/09/23,-6.074
2020/09/24,-30.979
2020/09/25,-22.394
2020/09/26,-17.246
2020/09/27,-20.987
2020/09/28,-27.559
2020/09/29,-18.719
2020/09/30,-18.025
2020/10/01,-65.191
2020/10/02,-54.57
2020/10/03,-37.091
2020/10/04,-25.444
2020/10/05,-27.832
2020/10/06,-18.565
2020/10/07,-18.856
2020/10/08,-12.973
2020/10/09,-10.781
2020/10/10,-6.111
2020/10/11,-10.476
2020/10/12,-13.472
2020/10/13,-19.649
2020/10/14,-8.388
2020/10/15,-6.551
2020/10/16,-5.743
2020/10/17,-14.354
2020/10/18,-10.703
2020/10/19,-7.731
2020/10/20,-10.734
2020/10/21,11.358
2020/10/22,9.424
2020/10/23,5.059
2020/10/24,-5.17
2020/10/25,-0.45
2020/10/26,1.449
2020/10/27,-8.231
2020/10/28,-3.498
2020/10/29,-2.413
2020/10/30,2.435
2020/10/31,7.61
2020/11/01,-2.34
2020/11/02,6.637
2020/11/03,-4.752
2020/11/04,-14.335
2020/11/05,-4.697
2020/11/06,6.357
2020/11/07,22.579
2020/11/08,8.72
2020/11/09,0.728
2020/11/10,13.497
2020/11/11,8.353
2020/11/12,14.326
2020/11/13,16.025
2020/11/14,18.407
2020/11/15,15.938
2020/11/16,8.656
2020/11/17,39.364
2020/11/18,46.956
2020/11/19,12.448
2020/11/20,13.635
2020/11/21,18.325
2020/11/22,34.507
2020/11/23,48.738
2020/11/24,55.485
2020/11/25,27.994
2020/11/26,50.762
2020/11/27,0.302
2020/11/28,5.652
2020/11/29,11.315
2020/11/30,38.044
2020/12/01,22.475
2020/12/02,0.819
2020/12/03,19.049
2020/12/04,8.619
2020/12/05,-5.333
2020/12/06,-6.313
2020/12/07,-15.511
2020/12/08,-17.901
2020/12/09,-5.507
2020/12/10,-25.718
2020/12/11,16.67
2020/12/12,8.146
2020/12/13,13.756
2020/12/14,-5.173
2020/12/15,1.021
2020/12/16,19.773
2020/12/17,56.221
2020/12/18,18.277
2020/12/19,28.719
2020/12/20,14.341
2020/12/21,19.216
2020/12/22,7.36
2020/12/23,30.243
2020/12/24,19.216
2020/12/25,25.635
2020/12/26,24.834
2020/12/27,42.834
2020/12/28,41.052
2020/12/29,21.152
2020/12/30,33.806
2020/12/31,-5.128
2021/01/01,8.851
2021/01/02,23.519
2021/01/03,94.004
2021/01/04,163.758
2021/01/05,112.104
2021/01/06,82.429
2021/01/07,131.682
2021/01/08,111.029
2021/01/09,98.008
2021/01/10,73.451
2021/01/11,104.419
2021/01/12,34.017
2021/01/13,8.574
2021/01/14,31.822
2021/01/15,64.41
2021/01/16,36.794
2021/01/17,-6.888
2021/01/18,-35.54
2021/01/19,5.213
2021/01/20,-6.773
2021/01/21,-8.731
2021/01/22,-10.803
2021/01/23,-11.036
2021/01/24,-9.551
2021/01/25,-19.819
2021/01/26,12.407
2021/01/27,22.23
2021/01/28,9.328
2021/01/29,23.655
2021/01/30,19.315
2021/01/31,29.783
2021/02/01,29.296
2021/02/02,21.414
2021/02/03,48.799
2021/02/04,66.242
2021/02/05,78.612
2021/02/06,75.359
2021/02/07,44.424
2021/02/08,47.045
2021/02/09,92.694
2021/02/10,86.709
2021/02/11,60.7
2021/02/12,31.407
2021/02/13,51.234
2021/02/14,28.448
2021/02/15,33.205
2021/02/16,11.743
2021/02/17,2.972
2021/02/18,-7.13
2021/02/19,-10.24
2021/02/20,15.084
2021/02/21,11.249
2021/02/22,20.826
2021/02/23,17.909
2021/02/24,-17.736
2021/02/25,-16.665
2021/02/26,-25.295
2021/02/27,-37.754
2021/02/28,-34.412
2021/03/01,-34.98
2021/03/02,-28.993
2021/03/03,-25.814
2021/03/04,-36.621
2021/03/05,-36.346
2021/03/06,-46.662
2021/03/07,-24.743
2021/03/08,-38.297
2021/03/09,-40.086
2021/03/10,-12.142
2021/03/11,-3.299
2021/03/12,20.875
2021/03/13,37.246
2021/03/14,41.811
2021/03/15,44.585
2021/03/16,32.184
2021/03/17,26.164
2021/03/18,32.855
2021/03/19,20.812
2021/03/20,26.945
2021/03/21,2.544
2021/03/22,13.726
2021/03/23,-5.939
2021/03/24,-1.239
2021/03/25,-4.356
2021/03/26,-23.606
2021/03/27,-26.637
2021/03/28,-23.028
2021/03/29,-21.568
2021/03/30,-11.1
2021/03/31,1.072
2021/04/01,1.99
2021/04/02,11.013
2021/04/03,8.802
2021/04/04,-3.41
2021/04/05,-8.482
2021/04/06,9.083
2021/04/07,-0.448
2021/04/08,-5.927
2021/04/09,6.384
2021/04/10,8.69
2021/04/11,2.365
2021/04/12,-3.796
2021/04/13,-5.893
2021/04/14,-7.772
2021/04/15,-14.843
2021/04/16,13.442
2021/04/17,8.774
2021/04/18,23.876
2021/04/19,22.589
2021/04/20,36.14
2021/04/21,22.504
2021/04/22,35.665
2021/04/23,14.454
2021/04/24,-6.918
2021/04/25,-10.978
2021/04/26,-4.583
2021/04/27,-4.995
2021/04/28,-9.66
2021/04/29,-1.414
2021/04/30,-30.988
2021/05/01,-20.726
2021/05/02,-21.897
2021/05/03,-12.607
2021/05/04,-22.232
2021/05/05,-10.73
2021/05/06,-6.315
2021/05/07,12.273
2021/05/08,96.927
2021/05/09,118.62
2021/05/10,188.012
2021/05/11,204.982
2021/05/12,191.194
2021/05/13,92.138
2021/05/14,81.826
2021/05/15,54.583
2021/05/16,40.886
2021/05/17,13.529
2021/05/18,4.535
2021/05/19,79.122
2021/05/20,-5.472
2021/05/21,-13.11
2021/05/22,-56.554
2021/05/23,-43.896
2021/05/24,-68.289
2021/05/25,-71.865
2021/05/26,-70.598
2021/05/27,-57.864
2021/05/28,-55.36
2021/05/29,-53.227
2021/05/30,-49.176
2021/05/31,-44.148
2021/06/01,-38.585
2021/06/02,-62.332
2021/06/03,-29.003
2021/06/04,-30.976
2021/06/05,-5.781
2021/06/06,-28.953
2021/06/07,-9.966
2021/06/08,-14.889
2021/06/09,-20.768
2021/06/10,-16.168
2021/06/11,-12.715
2021/06/12,-7.315
2021/06/13,-2.564
2021/06/14,-2.195
2021/06/15,-7.015
2021/06/16,-11.997
2021/06/17,-15.352
2021/06/18,-14.789
2021/06/19,-11.639
2021/06/20,-9.161
2021/06/21,-3.778
2021/06/22,12.226
2021/06/23,-5.426
2021/06/24,-7.992
2021/06/25,-3.89
2021/06/26,-9.996
2021/06/27,-0.095
2021/06/28,-2.573
2021/06/29,1.621
2021/06/30,9.548
2021/07/01,4.213
2021/07/02,4.787
2021/07/03,11.383
2021/07/04,13.456
2021/07/05,1.271
2021/07/06,10.474
2021/07/07,27.7
2021/07/08,19.577
2021/07/09,8.347
2021/07/10,8.444
2021/07/11,-3.441
2021/07/12,-3.164
2021/07/13,-7.672
2021/07/14,-5.18
2021/07/15,-2.159
2021/07/16,0.608
2021/07/17,-12.592
2021/07/18,-12.068
2021/07/19,-15.437
2021/07/20,-31.5
2021/07/21,-27.755
2021/07/22,-13.417
2021/07/23,-1.93
2021/07/24,3.092
2021/07/25,1.536
2021/07/26,13.409
2021/07/27,15.797
2021/07/28,11.609
2021/07/29,1.645
2021/07/30,16.017
2021/07/31,38.631
2021/08/01,30.173
2021/08/02,38.216
2021/08/03,39.445
2021/08/04,33.188
2021/08/05,44.449
2021/08/06,38.17
2021/08/07,55.248
2021/08/08,64.032
2021/08/09,39.22
2021/08/10,45.838
2021/08/11,42.141
2021/08/12,51.442
2021/08/13,44.638
2021/08/14,31.903
2021/08/15,44.211
2021/08/16,34.5
2021/08/17,28.213
2021/08/18,21.149
2021/08/19,4.944
2021/08/20,4.919
2021/08/21,-23.502
2021/08/22,-26.286
2021/08/23,-22.076
2021/08/24,-27.77
2021/08/25,-30.5
2021/08/26,-28.319
2021/08/27,-27.666
2021/08/28,-24.498
2021/08/29,-28.102
2021/08/30,-26.74
2021/08/31,-18.864
2021/09/01,1.775
2021/09/02,-10.898
2021/09/03,-5.27
2021/09/04,20.694
2021/09/05,18.895
2021/09/06,11.34
2021/09/07,42.536
2021/09/08,4.408
2021/09/09,18.019
2021/09/10,-1.482
2021/09/11,-14.789
2021/09/12,-15.655
2021/09/13,-7.928
2021/09/14,-7.844
2021/09/15,-23.386
2021/09/16,-8.136
2021/09/17,-20.033
2021/09/18,-22.456
2021/09/19,-13.803
2021/09/20,-24.686
2021/09/21,-44.304
2021/09/22,-23.64
2021/09/23,-15.803
2021/09/24,-20.239
2021/09/25,-15.854
2021/09/26,-9.818
2021/09/27,36.733
2021/09/28,-18.665
2021/09/29,-18.445
2021/09/30,-19.153
2021/10/01,-11.567
2021/10/02,-3.81
2021/10/03,-10.491
2021/10/04,4.086
2021/10/05,17.681
2021/10/06,19.785
2021/10/07,2.747
2021/10/08,18.023
2021/10/09,21.616
2021/10/10,15.605
2021/10/11,-28.73
2021/10/12,11.393
2021/10/13,16.076
2021/10/14,18.351
2021/10/15,41.309
2021/10/16,12.122
2021/10/17,9.983
2021/10/18,34.21
2021/10/19,2.2
2021/10/20,5.153
2021/10/21,8.938
2021/10/22,7.216
2021/10/23,9.397
2021/10/24,7.666
2021/10/25,11.725
2021/10/26,16.929
2021/10/27,18.286
2021/10/28,11.55
2021/10/29,-4.576
2021/10/30,11.842
2021/10/31,12.361
2021/11/01,-11.837
2021/11/02,13.438
2021/11/03,13.992
2021/11/04,5.238
2021/11/05,9.272
2021/11/06,8.158
2021/11/07,6.253
2021/11/08,11.105
2021/11/09,8.662
2021/11/10,9.051
2021/11/11,1.296
2021/11/12,-3.952
2021/11/13,-5.447
2021/11/14,-4.67
2021/11/15,0.836
2021/11/16,-7.985
2021/11/17,-17.378
2021/11/18,-18.522
2021/11/19,-15.869
2021/11/20,-10.823
2021/11/21,-7.681
2021/11/22,-16.629
2021/11/23,-15.174
2021/11/24,-17.026
2021/11/25,-7.892
2021/11/26,-7.22
2021/11/27,-4.105
2021/11/28,-11.933
2021/11/29,-9.46
2021/11/30,5.982
2021/12/01,10.261
2021/12/02,7.846
2021/12/03,3.052
2021/12/04,-6.613
2021/12/05,-10.737
2021/12/06,-8.264
2021/12/07,-6.69
2021/12/08,-7.071
2021/12/09,-12.417
2021/12/10,-10.41
2021/12/11,-13.415
2021/12/12,-5.197
2021/12/13,-13.147
2021/12/14,-27.342
2021/12/15,-21.728
2021/12/16,-14.469
2021/12/17,-7.143
2021/12/18,-10.975
2021/12/19,-3.409
2021/12/20,-7.939
2021/12/21,-10.962
2021/12/22,-7.971
2021/12/23,-5.432
2021/12/24,-6.199
2021/12/25,-4.056
2021/12/26,-5.264
2021/12/27,-1.279
2021/12/28,3.284
2021/12/29,-3.074
2021/12/30,-11.62
2021/12/31,-14.703
2022/01/01,-5.023
2022/01/02,-10.622
2022/01/03,-6.592
2022/01/04,-4.892
2022/01/05,-6.395
2022/01/06,-18.184
2022/01/07,-18.944
2022/01/08,-20.505
2022/01/09,-24.523
2022/01/10,-22.978
2022/01/11,-19.691
2022/01/12,-8.136
2022/01/13,-11.429
2022/01/14,-12.812
2022/01/15,-8.661
2022/01/16,-12.256
2022/01/17,-7.677
2022/01/18,-17.398
2022/01/19,-18.109
2022/01/20,-3.943
2022/01/21,-16.151
2022/01/22,-25.076
2022/01/23,-24.511
2022/01/24,-25.135
2022/01/25,-23.447
2022/01/26,-31.995
2022/01/27,-28.542
2022/01/28,-27.798
2022/01/29,-27.813
2022/01/30,-16.198
2022/01/31,-27.82
2022/02/01,-13.768
2022/02/02,-14.691
2022/02/03,-21
2022/02/04,-5.247
2022/02/05,61.936
2022/02/06,19.639
2022/02/07,24.545
2022/02/08,17.645
2022/02/09,22.23
2022/02/10,41.486
2022/02/11,22.949
2022/02/12,9.217
2022/02/13,-4.704
2022/02/14,7.52
2022/02/15,12.479
2022/02/16,12.22
2022/02/17,9.389
2022/02/18,-2.256
2022/02/19,-32.864
2022/02/20,-5.9
2022/02/21,-16.997
2022/02/22,-15.712
2022/02/23,-5.878
2022/02/24,-29.832
2022/02/25,-13.095
2022/02/26,-0.119
2022/02/27,-6.306
2022/02/28,-4.776
2022/03/01,-10.125
2022/03/02,-9.175
2022/03/03,-4.993
2022/03/04,-5.689
2022/03/05,-7.589
2022/03/06,-6.38
2022/03/07,0.574
2022/03/08,3.107
2022/03/09,-8.401
2022/03/10,2.614
2022/03/11,-6.222
2022/03/12,-14.629
2022/03/13,-1.225
2022/03/14,-6.659
2022/03/15,-12.005
2022/03/16,-8.86
2022/03/17,1.729
2022/03/18,12.985
2022/03/19,6.964
2022/03/20,8.322
2022/03/21,4.859
2022/03/22,9.957
2022/03/23,5.343
2022/03/24,17.395
2022/03/25,17.091
2022/03/26,21.612
2022/03/27,31.462
2022/03/28,42.321
2022/03/29,31.162
2022/03/30,22.074
2022/03/31,11.586
2022/04/01,6.923
2022/04/02,25.664
2022/04/03,21.757
2022/04/04,21.735
2022/04/05,33.01
2022/04/06,10.542
2022/04/07,7.417
2022/04/08,3.544
2022/04/09,1.26
2022/04/10,-5.589
2022/04/11,-19.731
2022/04/12,-13.166
2022/04/13,-10.333
2022/04/14,-10.53
2022/04/15,-10.837
2022/04/16,-14.989
2022/04/17,-17.1
2022/04/18,-19.255
2022/04/19,-27.337
2022/04/20,-5.931
2022/04/21,-10.707
2022/04/22,-6.367
2022/04/23,-11.802
2022/04/24,-16.82
2022/04/25,-6.829
2022/04/26,-4.947
2022/04/27,-3.981
2022/04/28,-4.617
2022/04/29,-4.46
2022/04/30,-13.639
2022/05/01,47.016
2022/05/02,-4.861
2022/05/03,-12.1
2022/05/04,-13.91
2022/05/05,-5.316
2022/05/06,-9.165
2022/05/07,-10.786
2022/05/08,-15.783
2022/05/09,-20.631
2022/05/10,-21.27
2022/05/11,-20.625
2022/05/12,-28.768
2022/05/13,-32.908
2022/05/14,-29.559
2022/05/15,-57.333
2022/05/16,-30.765
2022/05/17,-27.449
2022/05/18,-32.523
2022/05/19,-37.766
2022/05/20,-34.854
2022/05/21,-29.752
2022/05/22,-23.896
2022/05/23,-17.435
2022/05/24,-22.567
2022/05/25,-22.435
2022/05/26,-16.704
2022/05/27,-17.204
2022/05/28,-16.049
2022/05/29,-14.881
2022/05/30,-8.46
2022/05/31,-4.034
2022/06/01,-3.356
2022/06/02,-6.868
2022/06/03,-9.491
2022/06/04,-11.494
2022/06/05,-12.344
2022/06/06,-9.059
2022/06/07,-9.122
2022/06/08,-11.79
2022/06/09,-7.512
2022/06/10,-1.41
2022/06/11,-11.057
2022/06/12,-18.126
2022/06/13,-27.775
2022/06/14,-37.264
2022/06/15,-34.914
2022/06/16,-33.478
2022/06/17,-35.301
2022/06/18,-37.048
2022/06/19,-35.887
2022/06/20,-34.842
2022/06/21,-34.029
2022/06/22,-37.493
2022/06/23,-36.501
2022/06/24,-29.516
2022/06/25,-24.086
2022/06/26,-12.539
2022/06/27,-11.047
2022/06/28,-2.832
2022/06/29,-4.927
2022/06/30,-3.591
2022/07/01,15.762
2022/07/02,20.638
2022/07/03,16.423
2022/07/04,11.493
2022/07/05,20.128
2022/07/06,31.346
2022/07/07,33.062
2022/07/08,24.081
2022/07/09,32.144
2022/07/10,13.928
2022/07/11,18.561
2022/07/12,7.054
2022/07/13,14.938
2022/07/14,22.033
2022/07/15,13.164
2022/07/16,19.282
2022/07/17,28.485
2022/07/18,34.276
2022/07/19,35.337
2022/07/20,33.972
2022/07/21,25.911
2022/07/22,28.459
2022/07/23,14.854
2022/07/24,31.634
2022/07/25,29.122
2022/07/26,29.727
2022/07/27,33.381
2022/07/28,41.077
2022/07/29,39.542
2022/07/30,32.181
2022/07/31,22.853
2022/08/01,17.61
2022/08/02,1.121
2022/08/03,3.781
2022/08/04,3.413
2022/08/05,2.177
2022/08/06,12.788
2022/08/07,7.641
2022/08/08,16.104
2022/08/09,22.571
2022/08/10,17.152
2022/08/11,11.849
2022/08/12,8.337
2022/08/13,12.556
2022/08/14,11.184
2022/08/15,9.156
2022/08/16,14.838
2022/08/17,9.954
2022/08/18,14.452
2022/08/19,7.268
2022/08/20,-2.767
2022/08/21,-5.212
