Date,sentbyaddress7wma
2019/10/26,193395
2019/10/27,188846
2019/10/28,190842
2019/10/29,191325
2019/10/30,191912
2019/10/31,192064
2019/11/01,192361
2019/11/02,185864
2019/11/03,179087
2019/11/04,178764
2019/11/05,186700
2019/11/06,188719
2019/11/07,208238
2019/11/08,208075
2019/11/09,200175
2019/11/10,196019
2019/11/11,195843
2019/11/12,198194
2019/11/13,199510
2019/11/14,196092
2019/11/15,194535
2019/11/16,187992
2019/11/17,184375
2019/11/18,185259
2019/11/19,186026
2019/11/20,185823
2019/11/21,192079
2019/11/22,201624
2019/11/23,195871
2019/11/24,185226
2019/11/25,186759
2019/11/26,183584
2019/11/27,179556
2019/11/28,175190
2019/11/29,178265
2019/11/30,173146
2019/12/01,171006
2019/12/02,178386
2019/12/03,178609
2019/12/04,179695
2019/12/05,179843
2019/12/06,177348
2019/12/07,168129
2019/12/08,156129
2019/12/09,162495
2019/12/10,165317
2019/12/11,168493
2019/12/12,170014
2019/12/13,172283
2019/12/14,167561
2019/12/15,163243
2019/12/16,165748
2019/12/17,165986
2019/12/18,169028
2019/12/19,171168
2019/12/20,172136
2019/12/21,169441
2019/12/22,163083
2019/12/23,164811
2019/12/24,162871
2019/12/25,159103
2019/12/26,160070
2019/12/27,159862
2019/12/28,156408
2019/12/29,150730
2019/12/30,155237
2019/12/31,153785
2020/01/01,145722
2020/01/02,141652
2020/01/03,145274
2020/01/04,146976
2020/01/05,146001
2020/01/06,151909
2020/01/07,158407
2020/01/08,167005
2020/01/09,172005
2020/01/10,171887
2020/01/11,168090
2020/01/12,160932
2020/01/13,158199
2020/01/14,165450
2020/01/15,173366
2020/01/16,184232
2020/01/17,187240
2020/01/18,188102
2020/01/19,186379
2020/01/20,182532
2020/01/21,177358
2020/01/22,169064
2020/01/23,168152
2020/01/24,158426
2020/01/25,145613
2020/01/26,135380
2020/01/27,132752
2020/01/28,134000
2020/01/29,137246
2020/01/30,140293
2020/01/31,146145
2020/02/01,148936
2020/02/02,148907
2020/02/03,158518
2020/02/04,158236
2020/02/05,164598
2020/02/06,169342
2020/02/07,174900
2020/02/08,182651
2020/02/09,189436
2020/02/10,191680
2020/02/11,198242
2020/02/12,212861
2020/02/13,220702
2020/02/14,221542
2020/02/15,219101
2020/02/16,213467
2020/02/17,211364
2020/02/18,210828
2020/02/19,206482
2020/02/20,203007
2020/02/21,203646
2020/02/22,202990
2020/02/23,205181
2020/02/24,207666
2020/02/25,202034
2020/02/26,200182
2020/02/27,201549
2020/02/28,201072
2020/02/29,195825
2020/03/01,187161
2020/03/02,191092
2020/03/03,187739
2020/03/04,187883
2020/03/05,193705
2020/03/06,193821
2020/03/07,190406
2020/03/08,185993
2020/03/09,190269
2020/03/10,191401
2020/03/11,191212
2020/03/12,188484
2020/03/13,195574
2020/03/14,195366
2020/03/15,191783
2020/03/16,195967
2020/03/17,200442
2020/03/18,211203
2020/03/19,232998
2020/03/20,242737
2020/03/21,270415
2020/03/22,270389
2020/03/23,271769
2020/03/24,269641
2020/03/25,259809
2020/03/26,253381
2020/03/27,249168
2020/03/28,232436
2020/03/29,216781
2020/03/30,210853
2020/03/31,205482
2020/04/01,201710
2020/04/02,201528
2020/04/03,202763
2020/04/04,197902
2020/04/05,191603
2020/04/06,194551
2020/04/07,199573
2020/04/08,221391
2020/04/09,222574
2020/04/10,223417
2020/04/11,219364
2020/04/12,218231
2020/04/13,221574
2020/04/14,232913
2020/04/15,236007
2020/04/16,236206
2020/04/17,240617
2020/04/18,245551
2020/04/19,245211
2020/04/20,248128
2020/04/21,246086
2020/04/22,242173
2020/04/23,245069
2020/04/24,248513
2020/04/25,245813
2020/04/26,242773
2020/04/27,244590
2020/04/28,246441
2020/04/29,250782
2020/04/30,254496
2020/05/01,255643
2020/05/02,256509
2020/05/03,259839
2020/05/04,254230
2020/05/05,248863
2020/05/06,248412
2020/05/07,248124
2020/05/08,249998
2020/05/09,255679
2020/05/10,256477
2020/05/11,258561
2020/05/12,256205
2020/05/13,247580
2020/05/14,240405
2020/05/15,239970
2020/05/16,238808
2020/05/17,235107
2020/05/18,236273
2020/05/19,240572
2020/05/20,242061
2020/05/21,243230
2020/05/22,246022
2020/05/23,250595
2020/05/24,246820
2020/05/25,244784
2020/05/26,246896
2020/05/27,250103
2020/05/28,254695
2020/05/29,267456
2020/05/30,272033
2020/05/31,272247
2020/06/01,275856
2020/06/02,285429
2020/06/03,285406
2020/06/04,287418
2020/06/05,283544
2020/06/06,275701
2020/06/07,264447
2020/06/08,264524
2020/06/09,270349
2020/06/10,272815
2020/06/11,275230
2020/06/12,283173
2020/06/13,285938
2020/06/14,281512
2020/06/15,281232
2020/06/16,282467
2020/06/17,281913
2020/06/18,289392
2020/06/19,292192
2020/06/20,297502
2020/06/21,298199
2020/06/22,303481
2020/06/23,311070
2020/06/24,313187
2020/06/25,312742
2020/06/26,314000
2020/06/27,314466
2020/06/28,317189
2020/06/29,332111
2020/06/30,337202
2020/07/01,339116
2020/07/02,339866
2020/07/03,335506
2020/07/04,331284
2020/07/05,316814
2020/07/06,311225
2020/07/07,314424
2020/07/08,316599
2020/07/09,319233
2020/07/10,318733
2020/07/11,320014
2020/07/12,316782
2020/07/13,322256
2020/07/14,324413
2020/07/15,332587
2020/07/16,329893
2020/07/17,326747
2020/07/18,318067
2020/07/19,314271
2020/07/20,316703
2020/07/21,310149
2020/07/22,309872
2020/07/23,313486
2020/07/24,312611
2020/07/25,317009
2020/07/26,319921
2020/07/27,327819
2020/07/28,344665
2020/07/29,342118
2020/07/30,341974
2020/07/31,341925
2020/08/01,345566
2020/08/02,343497
2020/08/03,344862
2020/08/04,349215
2020/08/05,355091
2020/08/06,361799
2020/08/07,360652
2020/08/08,355861
2020/08/09,345144
2020/08/10,336260
2020/08/11,326250
2020/08/12,301526
2020/08/13,289950
2020/08/14,285708
2020/08/15,289396
2020/08/16,293839
2020/08/17,296393
2020/08/18,297425
2020/08/19,301908
2020/08/20,303416
2020/08/21,309387
2020/08/22,305902
2020/08/23,308030
2020/08/24,309542
2020/08/25,307380
2020/08/26,308393
2020/08/27,308336
2020/08/28,302617
2020/08/29,292792
2020/08/30,274905
2020/08/31,270821
2020/09/01,263706
2020/09/02,255032
2020/09/03,250487
2020/09/04,260482
2020/09/05,252691
2020/09/06,255636
2020/09/07,259227
2020/09/08,260535
2020/09/09,256169
2020/09/10,249568
2020/09/11,243070
2020/09/12,240309
2020/09/13,233227
2020/09/14,230739
2020/09/15,235977
2020/09/16,236227
2020/09/17,262875
2020/09/18,281916
2020/09/19,289811
2020/09/20,302905
2020/09/21,309949
2020/09/22,306290
2020/09/23,304162
2020/09/24,304158
2020/09/25,297487
2020/09/26,293177
2020/09/27,287610
2020/09/28,286095
2020/09/29,286170
2020/09/30,285681
2020/10/01,284170
2020/10/02,281833
2020/10/03,275458
2020/10/04,273498
2020/10/05,266807
2020/10/06,265610
2020/10/07,267437
2020/10/08,268563
2020/10/09,275511
2020/10/10,281255
2020/10/11,283755
2020/10/12,287585
2020/10/13,298411
2020/10/14,304252
2020/10/15,341591
2020/10/16,361579
2020/10/17,365800
2020/10/18,353537
2020/10/19,346298
2020/10/20,335607
2020/10/21,331951
2020/10/22,335640
2020/10/23,337529
2020/10/24,334095
2020/10/25,321229
2020/10/26,315315
2020/10/27,310654
2020/10/28,311709
2020/10/29,305279
2020/10/30,305477
2020/10/31,312402
2020/11/01,312632
2020/11/02,317610
2020/11/03,320502
2020/11/04,337014
2020/11/05,340124
2020/11/06,349010
2020/11/07,351664
2020/11/08,345654
2020/11/09,346980
2020/11/10,343401
2020/11/11,341654
2020/11/12,336770
2020/11/13,335972
2020/11/14,338251
2020/11/15,331845
2020/11/16,331309
2020/11/17,334206
2020/11/18,331440
2020/11/19,330621
2020/11/20,335248
2020/11/21,343925
2020/11/22,349665
2020/11/23,355411
2020/11/24,356716
2020/11/25,363764
2020/11/26,355145
2020/11/27,356714
2020/11/28,349508
2020/11/29,351491
2020/11/30,347234
2020/12/01,345125
2020/12/02,336827
2020/12/03,332368
2020/12/04,328844
2020/12/05,325279
2020/12/06,317592
2020/12/07,315043
2020/12/08,314823
2020/12/09,314676
2020/12/10,310403
2020/12/11,311538
2020/12/12,318363
2020/12/13,327891
2020/12/14,339614
2020/12/15,344835
2020/12/16,357984
2020/12/17,377415
2020/12/18,382294
2020/12/19,386792
2020/12/20,371544
2020/12/21,356347
2020/12/22,343717
2020/12/23,342865
2020/12/24,335054
2020/12/25,328364
2020/12/26,325208
2020/12/27,326755
2020/12/28,333603
2020/12/29,337191
2020/12/30,339855
2020/12/31,338307
2021/01/01,342989
2021/01/02,337718
2021/01/03,342556
2021/01/04,347302
2021/01/05,354535
2021/01/06,366115
2021/01/07,382419
2021/01/08,388332
2021/01/09,397781
2021/01/10,400587
2021/01/11,396818
2021/01/12,385302
2021/01/13,374188
2021/01/14,370030
2021/01/15,373408
2021/01/16,374428
2021/01/17,370050
2021/01/18,370696
2021/01/19,374406
2021/01/20,375180
2021/01/21,365320
2021/01/22,356023
2021/01/23,352803
2021/01/24,347684
2021/01/25,344410
2021/01/26,347195
2021/01/27,339108
2021/01/28,342391
2021/01/29,353611
2021/01/30,359740
2021/01/31,359918
2021/02/01,361803
2021/02/02,365486
2021/02/03,373732
2021/02/04,375133
2021/02/05,372268
2021/02/06,368574
2021/02/07,366221
2021/02/08,366686
2021/02/09,368127
2021/02/10,368474
2021/02/11,372363
2021/02/12,374621
2021/02/13,371659
2021/02/14,365499
2021/02/15,356485
2021/02/16,356823
2021/02/17,358924
2021/02/18,361632
2021/02/19,370366
2021/02/20,377940
2021/02/21,379276
2021/02/22,375036
2021/02/23,365619
2021/02/24,364803
2021/02/25,361641
2021/02/26,362511
2021/02/27,362603
2021/02/28,359936
2021/03/01,362614
2021/03/02,369059
2021/03/03,366304
2021/03/04,366939
2021/03/05,357990
2021/03/06,353875
2021/03/07,344820
2021/03/08,344043
2021/03/09,351307
2021/03/10,361497
2021/03/11,369183
2021/03/12,378023
2021/03/13,381103
2021/03/14,384531
2021/03/15,385322
2021/03/16,383699
2021/03/17,378741
2021/03/18,374893
2021/03/19,376044
2021/03/20,375111
2021/03/21,368637
2021/03/22,366099
2021/03/23,372888
2021/03/24,376372
2021/03/25,383021
2021/03/26,387048
2021/03/27,386728
2021/03/28,382345
2021/03/29,381797
2021/03/30,379452
2021/03/31,378598
2021/04/01,382760
2021/04/02,396113
2021/04/03,396092
2021/04/04,392493
2021/04/05,391429
2021/04/06,394305
2021/04/07,391948
2021/04/08,391219
2021/04/09,390704
2021/04/10,397081
2021/04/11,398163
2021/04/12,404833
2021/04/13,407986
2021/04/14,417344
2021/04/15,407830
2021/04/16,416207
2021/04/17,422118
2021/04/18,421147
2021/04/19,429640
2021/04/20,440272
2021/04/21,457775
2021/04/22,473767
2021/04/23,478642
2021/04/24,484393
2021/04/25,497687
2021/04/26,503228
2021/04/27,500407
2021/04/28,497484
2021/04/29,497181
2021/04/30,488116
2021/05/01,488225
2021/05/02,474710
2021/05/03,470170
2021/05/04,474324
2021/05/05,478550
2021/05/06,482154
2021/05/07,483365
2021/05/08,480717
2021/05/09,496276
2021/05/10,489834
2021/05/11,483337
2021/05/12,474368
2021/05/13,483591
2021/05/14,488539
2021/05/15,484955
2021/05/16,475545
2021/05/17,471100
2021/05/18,461412
2021/05/19,444622
2021/05/20,443291
2021/05/21,436901
2021/05/22,419693
2021/05/23,400041
2021/05/24,393496
2021/05/25,394805
2021/05/26,397950
2021/05/27,405750
2021/05/28,404051
2021/05/29,412471
2021/05/30,422104
2021/05/31,422881
2021/06/01,420226
2021/06/02,422142
2021/06/03,432703
2021/06/04,440022
2021/06/05,439594
2021/06/06,436472
2021/06/07,430072
2021/06/08,415516
2021/06/09,403277
2021/06/10,393403
2021/06/11,381838
2021/06/12,375485
2021/06/13,379867
2021/06/14,380401
2021/06/15,382700
2021/06/16,383649
2021/06/17,379639
2021/06/18,373662
2021/06/19,360060
2021/06/20,349932
2021/06/21,348178
2021/06/22,354531
2021/06/23,362827
2021/06/24,374435
2021/06/25,381974
2021/06/26,384289
2021/06/27,378418
2021/06/28,384165
2021/06/29,392167
2021/06/30,394453
2021/07/01,398117
2021/07/02,396454
2021/07/03,387238
2021/07/04,378610
2021/07/05,373918
2021/07/06,368864
2021/07/07,367761
2021/07/08,366172
2021/07/09,366004
2021/07/10,360251
2021/07/11,355092
2021/07/12,353164
2021/07/13,350241
2021/07/14,349884
2021/07/15,353678
2021/07/16,354379
2021/07/17,354655
2021/07/18,351561
2021/07/19,353092
2021/07/20,356231
2021/07/21,361689
2021/07/22,365595
2021/07/23,371572
2021/07/24,381993
2021/07/25,378672
2021/07/26,382148
2021/07/27,387436
2021/07/28,392659
2021/07/29,397798
2021/07/30,400240
2021/07/31,399229
2021/08/01,394915
2021/08/02,400488
2021/08/03,393079
2021/08/04,386281
2021/08/05,374302
2021/08/06,371537
2021/08/07,365780
2021/08/08,361941
2021/08/09,357301
2021/08/10,355557
2021/08/11,355184
2021/08/12,352931
2021/08/13,350892
2021/08/14,346463
2021/08/15,342015
2021/08/16,349372
2021/08/17,353394
2021/08/18,353934
2021/08/19,364769
2021/08/20,372532
2021/08/21,373496
2021/08/22,368847
2021/08/23,366534
2021/08/24,360092
2021/08/25,348421
2021/08/26,339618
2021/08/27,329277
2021/08/28,326664
2021/08/29,324412
2021/08/30,325580
2021/08/31,331425
2021/09/01,338500
2021/09/02,346939
2021/09/03,344464
2021/09/04,342695
2021/09/05,337884
2021/09/06,337537
2021/09/07,345120
2021/09/08,342523
2021/09/09,343387
2021/09/10,355226
2021/09/11,382392
2021/09/12,389955
2021/09/13,411915
2021/09/14,411828
2021/09/15,409986
2021/09/16,401590
2021/09/17,390590
2021/09/18,379224
2021/09/19,368395
2021/09/20,353467
2021/09/21,351627
2021/09/22,351919
2021/09/23,353024
2021/09/24,347687
2021/09/25,347981
2021/09/26,339549
2021/09/27,335548
2021/09/28,328557
2021/09/29,327358
2021/09/30,323827
2021/10/01,329470
2021/10/02,333553
2021/10/03,337238
2021/10/04,332765
2021/10/05,343803
2021/10/06,356214
2021/10/07,377817
2021/10/08,390068
2021/10/09,392939
2021/10/10,388669
2021/10/11,385316
2021/10/12,379626
2021/10/13,369868
2021/10/14,366488
2021/10/15,367016
2021/10/16,370054
2021/10/17,370914
2021/10/18,373169
2021/10/19,380696
2021/10/20,391398
2021/10/21,398533
2021/10/22,403458
2021/10/23,412498
2021/10/24,415592
2021/10/25,414414
2021/10/26,414256
2021/10/27,412036
2021/10/28,428655
2021/10/29,439405
2021/10/30,437364
2021/10/31,431106
2021/11/01,429589
2021/11/02,433856
2021/11/03,439760
2021/11/04,439320
2021/11/05,436394
2021/11/06,431072
2021/11/07,428534
2021/11/08,429364
2021/11/09,424412
2021/11/10,433084
2021/11/11,438080
2021/11/12,442932
2021/11/13,445667
2021/11/14,447089
2021/11/15,436903
2021/11/16,429118
2021/11/17,442966
2021/11/18,431741
2021/11/19,426743
2021/11/20,408759
2021/11/21,410594
2021/11/22,397333
2021/11/23,391493
2021/11/24,391331
2021/11/25,391770
2021/11/26,394040
2021/11/27,386885
2021/11/28,375990
2021/11/29,379895
2021/11/30,386639
2021/12/01,384055
2021/12/02,389265
2021/12/03,386042
2021/12/04,379630
2021/12/05,443199
2021/12/06,436225
2021/12/07,429014
2021/12/08,434654
2021/12/09,428775
2021/12/10,423661
2021/12/11,411297
2021/12/12,399485
2021/12/13,400245
2021/12/14,397886
2021/12/15,396802
2021/12/16,398408
2021/12/17,401926
2021/12/18,395458
2021/12/19,389988
2021/12/20,389566
2021/12/21,384598
2021/12/22,393394
2021/12/23,394602
2021/12/24,406264
2021/12/25,418187
2021/12/26,415655
2021/12/27,412103
2021/12/28,406862
2021/12/29,396962
2021/12/30,395728
2021/12/31,388648
2022/01/01,386983
2022/01/02,376178
2022/01/03,373455
2022/01/04,374760
2022/01/05,376234
2022/01/06,378923
2022/01/07,379746
2022/01/08,379450
2022/01/09,369081
2022/01/10,359979
2022/01/11,363500
2022/01/12,379293
2022/01/13,391713
2022/01/14,394685
2022/01/15,397645
2022/01/16,397187
2022/01/17,395083
2022/01/18,388727
2022/01/19,385762
2022/01/20,383872
2022/01/21,374739
2022/01/22,372554
2022/01/23,365026
2022/01/24,359346
2022/01/25,356927
2022/01/26,352414
2022/01/27,347204
2022/01/28,348835
2022/01/29,349890
2022/01/30,356377
2022/01/31,363821
2022/02/01,368750
2022/02/02,370665
2022/02/03,367961
2022/02/04,373813
2022/02/05,388319
2022/02/06,395384
2022/02/07,393718
2022/02/08,395276
2022/02/09,398149
2022/02/10,402388
2022/02/11,404319
2022/02/12,403166
2022/02/13,405937
2022/02/14,407860
2022/02/15,405830
2022/02/16,397616
2022/02/17,389281
2022/02/18,374417
2022/02/19,369426
2022/02/20,369176
2022/02/21,360715
2022/02/22,357138
2022/02/23,359423
2022/02/24,364656
2022/02/25,372101
2022/02/26,385024
2022/02/27,388671
2022/02/28,386893
2022/03/01,389684
2022/03/02,396517
2022/03/03,399978
2022/03/04,400483
2022/03/05,395929
2022/03/06,397391
2022/03/07,399023
2022/03/08,414820
2022/03/09,422888
2022/03/10,448200
2022/03/11,441483
2022/03/12,437785
2022/03/13,423836
2022/03/14,411236
2022/03/15,416272
2022/03/16,436482
2022/03/17,425645
2022/03/18,450085
2022/03/19,445234
2022/03/20,437935
2022/03/21,438662
2022/03/22,446282
2022/03/23,438958
2022/03/24,429883
2022/03/25,419612
2022/03/26,417419
2022/03/27,411556
2022/03/28,407156
2022/03/29,404510
2022/03/30,400258
2022/03/31,397330
2022/04/01,390773
2022/04/02,379344
2022/04/03,366293
2022/04/04,354131
2022/04/05,348335
2022/04/06,346703
2022/04/07,345173
2022/04/08,343558
2022/04/09,350635
2022/04/10,357584
2022/04/11,359498
2022/04/12,357196
2022/04/13,349993
2022/04/14,355441
2022/04/15,357486
2022/04/16,358512
2022/04/17,355997
2022/04/18,358053
2022/04/19,383998
2022/04/20,408727
2022/04/21,399340
2022/04/22,397252
2022/04/23,388835
2022/04/24,385281
2022/04/25,379706
2022/04/26,373572
2022/04/27,373073
2022/04/28,376037
2022/04/29,376513
2022/04/30,381162
2022/05/01,370959
2022/05/02,359080
2022/05/03,347591
2022/05/04,348003
2022/05/05,359510
2022/05/06,360701
2022/05/07,360374
2022/05/08,367706
2022/05/09,372767
2022/05/10,378908
2022/05/11,368840
2022/05/12,390505
2022/05/13,417357
2022/05/14,411844
2022/05/15,403611
2022/05/16,400755
2022/05/17,393645
2022/05/18,401743
2022/05/19,391008
2022/05/20,380617
2022/05/21,378802
2022/05/22,371828
2022/05/23,364574
2022/05/24,362797
2022/05/25,354765
2022/05/26,342238
2022/05/27,336277
2022/05/28,342406
2022/05/29,345352
2022/05/30,335835
2022/05/31,344452
2022/06/01,342330
2022/06/02,332418
2022/06/03,324305
2022/06/04,314632
2022/06/05,306615
2022/06/06,307632
2022/06/07,305153
2022/06/08,300680
2022/06/09,303039
2022/06/10,312526
2022/06/11,319020
2022/06/12,318198
2022/06/13,316489
2022/06/14,315922
2022/06/15,315393
2022/06/16,322472
2022/06/17,334321
2022/06/18,332004
2022/06/19,332479
2022/06/20,332939
2022/06/21,331220
2022/06/22,327046
2022/06/23,321824
2022/06/24,322727
2022/06/25,313335
2022/06/26,302343
2022/06/27,305097
2022/06/28,302944
2022/06/29,301981
2022/06/30,303573
2022/07/01,318755
2022/07/02,337973
2022/07/03,345904
2022/07/04,350807
2022/07/05,354963
2022/07/06,358927
2022/07/07,363504
2022/07/08,363245
2022/07/09,364843
2022/07/10,368087
2022/07/11,363199
2022/07/12,359340
2022/07/13,364792
2022/07/14,374364
2022/07/15,390731
2022/07/16,414184
2022/07/17,426512
2022/07/18,422087
2022/07/19,412453
2022/07/20,405576
2022/07/21,402552
2022/07/22,404022
2022/07/23,397390
2022/07/24,392056
2022/07/25,418687
2022/07/26,557354
2022/07/27,536717
2022/07/28,509472
2022/07/29,490622
2022/07/30,473329
2022/07/31,454209
2022/08/01,467558
2022/08/02,446465
2022/08/03,450192
2022/08/04,519518
2022/08/05,507417
2022/08/06,495708
2022/08/07,483009
2022/08/08,458112
2022/08/09,434480
2022/08/10,413973
2022/08/11,388370
2022/08/12,383983
2022/08/13,381131
2022/08/14,377237
2022/08/15,372168
2022/08/16,374613
2022/08/17,378878
2022/08/18,385314
2022/08/19,380299
2022/08/20,374704
2022/08/21,375750
2022/08/22,368844
2022/08/23,363219
2022/08/24,359016
2022/08/25,359706
2022/08/26,356181
2022/08/27,356694
2022/08/28,353951
2022/08/29,350536
2022/08/30,344269
2022/08/31,338866
2022/09/01,340316
2022/09/02,348142
2022/09/03,360601
2022/09/04,387449
2022/09/05,393470
2022/09/06,390670
2022/09/07,380837
2022/09/08,377232
2022/09/09,376116
2022/09/10,369544
2022/09/11,363110
2022/09/12,357812
2022/09/13,360448
2022/09/14,368416
2022/09/15,384118
2022/09/16,400731
2022/09/17,446626
2022/09/18,442240
2022/09/19,430238
2022/09/20,418291
2022/09/21,401930
2022/09/22,391005
2022/09/23,386370
2022/09/24,391911
2022/09/25,392415
2022/09/26,394796
2022/09/27,410372
2022/09/28,399629
2022/09/29,395609
2022/09/30,389070
2022/10/01,380809
2022/10/02,374209
2022/10/03,363816
2022/10/04,359014
2022/10/05,363650
2022/10/06,377538
2022/10/07,387542
2022/10/08,406103
2022/10/09,427567
2022/10/10,442084
2022/10/11,446975
2022/10/12,441219
2022/10/13,425144
2022/10/14,406620
2022/10/15,398357
2022/10/16,381654
2022/10/17,366576
2022/10/18,350831
2022/10/19,342873
2022/10/20,347271
2022/10/21,351288
2022/10/22,344503
2022/10/23,344215
2022/10/24,346515
2022/10/25,345281
2022/10/26,351382
2022/10/27,358877
2022/10/28,354188
2022/10/29,350650
2022/10/30,345766
2022/10/31,344875
2022/11/01,347736
2022/11/02,340375
2022/11/03,342302
2022/11/04,336574
2022/11/05,334435
2022/11/06,325801
2022/11/07,330630
2022/11/08,330419
2022/11/09,338254
2022/11/10,339625
2022/11/11,339489
2022/11/12,337829
2022/11/13,331244
2022/11/14,333108
2022/11/15,341057
2022/11/16,345811
2022/11/17,355710
2022/11/18,357374
2022/11/19,350506
2022/11/20,337510
2022/11/21,325564
2022/11/22,316431
2022/11/23,317543
2022/11/24,327745
2022/11/25,343729
2022/11/26,350935
2022/11/27,349343
2022/11/28,370590
2022/11/29,375306
