Date,confirmationtime7trx
2016/06/17,0.044
2016/06/18,0.1
2016/06/19,0.06
2016/06/20,0.053
2016/06/21,0.047
2016/06/22,0.007
2016/06/23,-0.007
2016/06/24,-0.019
2016/06/25,-0.015
2016/06/26,-0.019
2016/06/27,-0.026
2016/06/28,-0.036
2016/06/29,-0.026
2016/06/30,-0.007
2016/07/01,-0.023
2016/07/02,-0.02
2016/07/03,-0.019
2016/07/04,-0.026
2016/07/05,-0.002
2016/07/06,-0.006
2016/07/07,-0.008
2016/07/08,0.002
2016/07/09,-0.017
2016/07/10,-0.026
2016/07/11,-0.024
2016/07/12,-0.011
2016/07/13,-0.016
2016/07/14,-0.006
2016/07/15,0.012
2016/07/16,0.007
2016/07/17,0.006
2016/07/18,-0.013
2016/07/19,-0.002
2016/07/20,0.028
2016/07/21,0.006
2016/07/22,0.017
2016/07/23,0.004
2016/07/24,0.024
2016/07/25,0.029
2016/07/26,0.087
2016/07/27,0.06
2016/07/28,0.025
2016/07/29,0.017
2016/07/30,0.021
2016/07/31,0.017
2016/08/01,0.028
2016/08/02,0.061
2016/08/03,0.072
2016/08/04,0.02
2016/08/05,-0.02
2016/08/06,-0.026
2016/08/07,-0.042
2016/08/08,-0.054
2016/08/09,-0.079
2016/08/10,-0.087
2016/08/11,-0.087
2016/08/12,-0.069
2016/08/13,-0.05
2016/08/14,-0.033
2016/08/15,-0.033
2016/08/16,-0.031
2016/08/17,-0.016
2016/08/18,-0.022
2016/08/19,-0.012
2016/08/20,-0.008
2016/08/21,-0.014
2016/08/22,-0.022
2016/08/23,-0.013
2016/08/24,-0.008
2016/08/25,-0.015
2016/08/26,-0.004
2016/08/27,-0.005
2016/08/28,0
2016/08/29,0.012
2016/08/30,0.022
2016/08/31,0.017
2016/09/01,0.028
2016/09/02,0.018
2016/09/03,0.037
2016/09/04,0.044
2016/09/05,0.032
2016/09/06,0.034
2016/09/07,0.009
2016/09/08,0.003
2016/09/09,-0.01
2016/09/10,-0.004
2016/09/11,-0.014
2016/09/12,-0.023
2016/09/13,-0.013
2016/09/14,-0.02
2016/09/15,-0.017
2016/09/16,-0.018
2016/09/17,-0.016
2016/09/18,0.112
2016/09/19,0.058
2016/09/20,-0.007
2016/09/21,-0.04
2016/09/22,0.031
2016/09/23,0.009
2016/09/24,0.04
2016/09/25,-0.011
2016/09/26,0.02
2016/09/27,0.025
2016/09/28,0.004
2016/09/29,-0.03
2016/09/30,-0.033
2016/10/01,0.039
2016/10/02,0.055
2016/10/03,0.009
2016/10/04,-0.025
2016/10/05,0.022
2016/10/06,0.058
2016/10/07,0.101
2016/10/08,0.058
2016/10/09,0.022
2016/10/10,-0.004
2016/10/11,-0.023
2016/10/12,0
2016/10/13,-0.015
2016/10/14,-0.035
2016/10/15,-0.04
2016/10/16,-0.045
2016/10/17,-0.023
2016/10/18,-0.034
2016/10/19,0.035
2016/10/20,-0.009
2016/10/21,-0.044
2016/10/22,-0.056
2016/10/23,-0.042
2016/10/24,-0.037
2016/10/25,-0.027
2016/10/26,-0.034
2016/10/27,-0.025
2016/10/28,0.008
2016/10/29,0.124
2016/10/30,0.147
2016/10/31,0.116
2016/11/01,0.133
2016/11/02,0.134
2016/11/03,0.127
2016/11/04,0.128
2016/11/05,0.106
2016/11/06,0.061
2016/11/07,-0.051
2016/11/08,-0.136
2016/11/09,-0.134
2016/11/10,-0.104
2016/11/11,-0.073
2016/11/12,-0.069
2016/11/13,-0.105
2016/11/14,-0.117
2016/11/15,-0.099
2016/11/16,-0.08
2016/11/17,-0.015
2016/11/18,-0.048
2016/11/19,-0.083
2016/11/20,-0.119
2016/11/21,-0.122
2016/11/22,-0.068
2016/11/23,0.026
2016/11/24,0.1
2016/11/25,0.101
2016/11/26,0.115
2016/11/27,0.128
2016/11/28,0.111
2016/11/29,0.097
2016/11/30,0.066
2016/12/01,0.032
2016/12/02,-0.003
2016/12/03,-0.054
2016/12/04,-0.057
2016/12/05,-0.045
2016/12/06,-0.049
2016/12/07,-0.055
2016/12/08,-0.073
2016/12/09,-0.073
2016/12/10,-0.07
2016/12/11,-0.072
2016/12/12,-0.049
2016/12/13,-0.036
2016/12/14,-0.032
2016/12/15,-0.011
2016/12/16,-0.005
2016/12/17,-0.017
2016/12/18,-0.029
2016/12/19,-0.023
2016/12/20,-0.019
2016/12/21,-0.016
2016/12/22,0.016
2016/12/23,0.055
2016/12/24,0.077
2016/12/25,0.055
2016/12/26,0.033
2016/12/27,0.032
2016/12/28,0.024
2016/12/29,0.008
2016/12/30,-0.005
2016/12/31,0.004
2017/01/01,-0.01
2017/01/02,-0.017
2017/01/03,-0.015
2017/01/04,-0.035
2017/01/05,-0.049
2017/01/06,-0.036
2017/01/07,-0.038
2017/01/08,-0.038
2017/01/09,-0.038
2017/01/10,-0.023
2017/01/11,-0.01
2017/01/12,0
2017/01/13,-0.007
2017/01/14,-0.01
2017/01/15,-0.015
2017/01/16,-0.011
2017/01/17,0.009
2017/01/18,0.016
2017/01/19,-0.007
2017/01/20,0.011
2017/01/21,0.022
2017/01/22,0.022
2017/01/23,0.023
2017/01/24,0.025
2017/01/25,0.035
2017/01/26,0.027
2017/01/27,0.038
2017/01/28,0.034
2017/01/29,0.051
2017/01/30,0.038
2017/01/31,0.034
2017/02/01,0.036
2017/02/02,0.029
2017/02/03,0.035
2017/02/04,0.021
2017/02/05,0.002
2017/02/06,-0.011
2017/02/07,-0.004
2017/02/08,-0.008
2017/02/09,-0.007
2017/02/10,-0.006
2017/02/11,-0.004
2017/02/12,-0.008
2017/02/13,-0.017
2017/02/14,-0.014
2017/02/15,-0.022
2017/02/16,-0.025
2017/02/17,-0.014
2017/02/18,0.004
2017/02/19,0.018
2017/02/20,0.028
2017/02/21,0.025
2017/02/22,0.039
2017/02/23,0.043
2017/02/24,0.045
2017/02/25,0.036
2017/02/26,0.012
2017/02/27,0.011
2017/02/28,-0.012
2017/03/01,-0.001
2017/03/02,-0.004
2017/03/03,0.001
2017/03/04,0.015
2017/03/05,0.007
2017/03/06,0.016
2017/03/07,0.03
2017/03/08,0.034
2017/03/09,0.055
2017/03/10,0.073
2017/03/11,0.073
2017/03/12,0.086
2017/03/13,0.069
2017/03/14,0.062
2017/03/15,0.052
2017/03/16,0.041
2017/03/17,0.017
2017/03/18,0.004
2017/03/19,0.008
2017/03/20,-0.01
2017/03/21,-0.007
2017/03/22,-0.009
2017/03/23,0.012
2017/03/24,0.04
2017/03/25,0.053
2017/03/26,0.051
2017/03/27,0.051
2017/03/28,0.064
2017/03/29,0.057
2017/03/30,0.061
2017/03/31,0.053
2017/04/01,0.052
2017/04/02,0.075
2017/04/03,0.067
2017/04/04,0.059
2017/04/05,0.038
2017/04/06,0.041
2017/04/07,0.036
2017/04/08,0.03
2017/04/09,0.062
2017/04/10,0.115
2017/04/11,0.141
2017/04/12,0.169
2017/04/13,0.186
2017/04/14,0.162
2017/04/15,0.173
2017/04/16,0.168
2017/04/17,0.142
2017/04/18,0.11
2017/04/19,0.118
2017/04/20,0.1
2017/04/21,0.069
2017/04/22,0.058
2017/04/23,0.037
2017/04/24,0.054
2017/04/25,0.036
2017/04/26,0.076
2017/04/27,0.132
2017/04/28,0.168
2017/04/29,0.208
2017/04/30,0.233
2017/05/01,0.251
2017/05/02,0.261
2017/05/03,0.253
2017/05/04,0.234
2017/05/05,0.204
2017/05/06,0.169
2017/05/07,0.124
2017/05/08,0.102
2017/05/09,0.082
2017/05/10,0.071
2017/05/11,0.051
2017/05/12,0.032
2017/05/13,0.043
2017/05/14,0.12
2017/05/15,0.212
2017/05/16,0.274
2017/05/17,0.35
2017/05/18,0.372
2017/05/19,0.374
2017/05/20,0.341
2017/05/21,0.31
2017/05/22,0.269
2017/05/23,0.242
2017/05/24,0.218
2017/05/25,0.185
2017/05/26,0.142
2017/05/27,0.116
2017/05/28,0.094
2017/05/29,0.041
2017/05/30,-0.018
2017/05/31,-0.023
2017/06/01,0.038
2017/06/02,0.176
2017/06/03,0.283
2017/06/04,0.371
2017/06/05,0.402
2017/06/06,0.411
2017/06/07,0.393
2017/06/08,0.369
2017/06/09,0.339
2017/06/10,0.271
2017/06/11,0.219
2017/06/12,0.181
2017/06/13,0.142
2017/06/14,0.1
2017/06/15,0.058
2017/06/16,0.013
2017/06/17,-0.01
2017/06/18,-0.04
2017/06/19,-0.063
2017/06/20,0.035
2017/06/21,0.191
2017/06/22,0.329
2017/06/23,0.45
2017/06/24,0.519
2017/06/25,0.553
2017/06/26,0.543
2017/06/27,0.497
2017/06/28,0.449
2017/06/29,0.378
2017/06/30,0.301
2017/07/01,0.237
2017/07/02,0.177
2017/07/03,0.12
2017/07/04,0.063
2017/07/05,0.043
2017/07/06,0.022
2017/07/07,-0.008
2017/07/08,-0.038
2017/07/09,-0.065
2017/07/10,0.083
2017/07/11,0.307
2017/07/12,0.527
2017/07/13,0.699
2017/07/14,0.815
2017/07/15,0.837
2017/07/16,0.813
2017/07/17,0.804
2017/07/18,0.755
2017/07/19,0.654
2017/07/20,0.54
2017/07/21,0.462
2017/07/22,0.366
2017/07/23,0.269
2017/07/24,0.209
2017/07/25,0.135
2017/07/26,0.078
2017/07/27,0.04
2017/07/28,0.012
2017/07/29,-0.021
2017/07/30,-0.057
2017/07/31,-0.03
2017/08/01,0.195
2017/08/02,0.482
2017/08/03,0.771
2017/08/04,0.971
2017/08/05,1.086
2017/08/06,1.13
2017/08/07,1.091
2017/08/08,1.008
2017/08/09,0.895
2017/08/10,0.808
2017/08/11,0.702
2017/08/12,0.59
2017/08/13,0.48
2017/08/14,0.377
2017/08/15,0.289
2017/08/16,0.203
2017/08/17,0.136
2017/08/18,0.09
2017/08/19,0.029
2017/08/20,-0.008
2017/08/21,-0.057
2017/08/22,-0.086
2017/08/23,-0.111
2017/08/24,-0.118
2017/08/25,0.161
2017/08/26,0.543
2017/08/27,0.887
2017/08/28,1.179
2017/08/29,1.328
2017/08/30,1.376
2017/08/31,1.379
2017/09/01,1.317
2017/09/02,1.205
2017/09/03,1.074
2017/09/04,0.943
2017/09/05,0.805
2017/09/06,0.694
2017/09/07,0.585
2017/09/08,0.465
2017/09/09,0.365
2017/09/10,0.278
2017/09/11,0.217
2017/09/12,0.149
2017/09/13,0.116
2017/09/14,0.074
2017/09/15,0.026
2017/09/16,-0.015
2017/09/17,-0.054
2017/09/18,-0.055
2017/09/19,-0.069
2017/09/20,-0.074
2017/09/21,-0.091
2017/09/22,0.219
2017/09/23,0.691
2017/09/24,1.103
2017/09/25,1.468
2017/09/26,1.687
2017/09/27,1.769
2017/09/28,1.78
2017/09/29,1.746
2017/09/30,1.662
2017/10/01,1.53
2017/10/02,1.386
2017/10/03,1.226
2017/10/04,1.053
2017/10/05,0.851
2017/10/06,0.712
2017/10/07,0.609
2017/10/08,0.51
2017/10/09,0.419
2017/10/10,0.321
2017/10/11,0.231
2017/10/12,0.163
2017/10/13,0.117
2017/10/14,0.087
2017/10/15,0.048
2017/10/16,-0.545
2017/10/17,-1.523
2017/10/18,-2.542
2017/10/19,-3.434
2017/10/20,-4.136
2017/10/21,-4.635
2017/10/22,-4.95
2017/10/23,-5.092
2017/10/24,-5.084
2017/10/25,-4.941
2017/10/26,-4.691
2017/10/27,-5.492
2017/10/28,-6.719
2017/10/29,-8.051
2017/10/30,-9.34
2017/10/31,-10.526
2017/11/01,-9.884
2017/11/02,-8.029
2017/11/03,-5.536
2017/11/04,-2.91
2017/11/05,-0.608
2017/11/06,1.184
2017/11/07,2.393
2017/11/08,3.072
2017/11/09,3.361
2017/11/10,3.342
2017/11/11,3.153
2017/11/12,2.882
2017/11/13,2.58
2017/11/14,2.303
2017/11/15,2.01
2017/11/16,1.749
2017/11/17,1.492
2017/11/18,1.26
2017/11/19,1.043
2017/11/20,0.873
2017/11/21,0.737
2017/11/22,0.606
2017/11/23,0.503
2017/11/24,0.408
2017/11/25,0.334
2017/11/26,0.283
2017/11/27,0.267
2017/11/28,0.261
2017/11/29,0.253
2017/11/30,0.23
2017/12/01,0.207
2017/12/02,0.204
2017/12/03,0.212
2017/12/04,0.322
2017/12/05,0.477
2017/12/06,0.653
2017/12/07,0.7
2017/12/08,0.674
2017/12/09,0.608
2017/12/10,0.535
2017/12/11,0.471
2017/12/12,0.424
2017/12/13,0.399
2017/12/14,0.372
2017/12/15,0.313
2017/12/16,0.252
2017/12/17,0.193
2017/12/18,0.143
2017/12/19,0.15
2017/12/20,0.188
2017/12/21,0.23
2017/12/22,0.24
2017/12/23,0.152
2017/12/24,0.027
2017/12/25,-0.108
2017/12/26,-0.215
2017/12/27,-0.283
2017/12/28,-0.301
2017/12/29,-0.263
2017/12/30,-0.199
2017/12/31,-0.166
2018/01/01,-0.154
2018/01/02,-0.104
2018/01/03,0.017
2018/01/04,0.174
2018/01/05,0.354
2018/01/06,0.485
2018/01/07,0.533
2018/01/08,0.565
2018/01/09,0.587
2018/01/10,0.579
2018/01/11,0.546
2018/01/12,0.502
2018/01/13,0.461
2018/01/14,0.353
2018/01/15,0.287
2018/01/16,0.215
2018/01/17,0.135
2018/01/18,0.063
2018/01/19,-0.027
2018/01/20,-0.158
2018/01/21,-0.269
2018/01/22,-0.368
2018/01/23,-0.446
2018/01/24,-0.512
2018/01/25,-0.542
2018/01/26,-0.545
2018/01/27,-0.55
2018/01/28,-0.551
2018/01/29,-0.519
2018/01/30,-0.455
2018/01/31,-0.383
2018/02/01,-0.286
2018/02/02,-0.211
2018/02/03,-0.183
2018/02/04,-0.172
2018/02/05,-0.185
2018/02/06,-0.177
2018/02/07,-0.156
2018/02/08,-0.153
2018/02/09,-0.139
2018/02/10,-0.142
2018/02/11,-0.133
2018/02/12,-0.115
2018/02/13,-0.099
2018/02/14,-0.058
2018/02/15,-0.04
2018/02/16,-0.031
2018/02/17,-0.047
2018/02/18,-0.058
2018/02/19,-0.04
2018/02/20,0.009
2018/02/21,0.055
2018/02/22,0.085
2018/02/23,0.088
2018/02/24,0.098
2018/02/25,0.105
2018/02/26,0.124
2018/02/27,0.126
2018/02/28,0.109
2018/03/01,0.091
2018/03/02,0.068
2018/03/03,0.033
2018/03/04,0.015
2018/03/05,0.006
2018/03/06,0.001
2018/03/07,-0.008
2018/03/08,-0.002
2018/03/09,-0.002
2018/03/10,-0.002
2018/03/11,-0.02
2018/03/12,-0.006
2018/03/13,0.007
2018/03/14,0.025
2018/03/15,0.03
2018/03/16,0.02
2018/03/17,0.02
2018/03/18,0.005
2018/03/19,-0.023
2018/03/20,-0.05
2018/03/21,-0.065
2018/03/22,-0.093
2018/03/23,-0.109
2018/03/24,-0.138
2018/03/25,-0.158
2018/03/26,-0.163
2018/03/27,-0.138
2018/03/28,-0.108
2018/03/29,-0.057
2018/03/30,-0.024
2018/03/31,-0.032
2018/04/01,-0.046
2018/04/02,-0.081
2018/04/03,-0.092
2018/04/04,-0.092
2018/04/05,-0.099
2018/04/06,-0.106
2018/04/07,-0.109
2018/04/08,-0.111
2018/04/09,-0.094
2018/04/10,-0.09
2018/04/11,-0.062
2018/04/12,-0.011
2018/04/13,0.036
2018/04/14,0.075
2018/04/15,0.097
2018/04/16,0.109
2018/04/17,0.14
2018/04/18,0.182
2018/04/19,0.215
2018/04/20,0.263
2018/04/21,0.258
2018/04/22,0.223
2018/04/23,0.211
2018/04/24,0.224
2018/04/25,0.214
2018/04/26,0.179
2018/04/27,0.179
2018/04/28,0.19
2018/04/29,0.169
2018/04/30,0.164
2018/05/01,0.194
2018/05/02,0.204
2018/05/03,0.21
2018/05/04,0.224
2018/05/05,0.205
2018/05/06,0.166
2018/05/07,0.103
2018/05/08,0.065
2018/05/09,0.044
2018/05/10,0.045
2018/05/11,0.037
2018/05/12,0.024
2018/05/13,0.009
2018/05/14,0.03
2018/05/15,0.035
2018/05/16,0.057
2018/05/17,0.065
2018/05/18,0.084
2018/05/19,0.112
2018/05/20,0.127
2018/05/21,0.12
2018/05/22,0.127
2018/05/23,0.121
2018/05/24,0.135
2018/05/25,0.132
2018/05/26,0.098
2018/05/27,0.078
2018/05/28,0.046
2018/05/29,0.029
2018/05/30,0.032
2018/05/31,0.031
2018/06/01,0.035
2018/06/02,0.037
2018/06/03,0.042
2018/06/04,0.031
2018/06/05,0.037
2018/06/06,0.038
2018/06/07,0.033
2018/06/08,0.016
2018/06/09,0.015
2018/06/10,0.012
2018/06/11,0.004
2018/06/12,-0.021
2018/06/13,-0.058
2018/06/14,-0.098
2018/06/15,-0.135
2018/06/16,-0.187
2018/06/17,-0.245
2018/06/18,-0.304
2018/06/19,-0.309
2018/06/20,-0.292
2018/06/21,-0.277
2018/06/22,-0.246
2018/06/23,-0.237
2018/06/24,-0.224
2018/06/25,-0.149
2018/06/26,-0.081
2018/06/27,-0.051
2018/06/28,-0.018
2018/06/29,0.01
2018/06/30,0.004
2018/07/01,-0.008
2018/07/02,-0.044
2018/07/03,-0.052
2018/07/04,-0.054
2018/07/05,-0.044
2018/07/06,-0.04
2018/07/07,-0.032
2018/07/08,0.011
2018/07/09,0.018
2018/07/10,0.029
2018/07/11,-0.001
2018/07/12,-0.059
2018/07/13,-0.108
2018/07/14,-0.158
2018/07/15,-0.214
2018/07/16,-0.204
2018/07/17,-0.176
2018/07/18,-0.105
2018/07/19,-0.035
2018/07/20,0.011
2018/07/21,-0.001
2018/07/22,-0.031
2018/07/23,-0.033
2018/07/24,-0.01
2018/07/25,-0.003
2018/07/26,0.009
2018/07/27,0.007
2018/07/28,-0.023
2018/07/29,-0.065
2018/07/30,-0.091
2018/07/31,-0.095
2018/08/01,-0.071
2018/08/02,-0.036
2018/08/03,-0.019
2018/08/04,-0.033
2018/08/05,-0.04
2018/08/06,-0.039
2018/08/07,-0.023
2018/08/08,-0.023
2018/08/09,-0.023
2018/08/10,-0.021
2018/08/11,-0.024
2018/08/12,0.002
2018/08/13,0.025
2018/08/14,0.023
2018/08/15,0.006
2018/08/16,-0.008
2018/08/17,0.008
2018/08/18,0.023
2018/08/19,0.022
2018/08/20,0.014
2018/08/21,-0.004
2018/08/22,-0.013
2018/08/23,0.002
2018/08/24,0
2018/08/25,-0.004
2018/08/26,-0.013
2018/08/27,-0.022
2018/08/28,-0.017
2018/08/29,-0.004
2018/08/30,0.004
2018/08/31,-0.003
2018/09/01,0.005
2018/09/02,-0.02
2018/09/03,-0.019
2018/09/04,-0.028
2018/09/05,-0.037
2018/09/06,-0.066
2018/09/07,-0.064
2018/09/08,-0.055
2018/09/09,-0.032
2018/09/10,-0.036
2018/09/11,-0.048
2018/09/12,-0.072
2018/09/13,-0.085
2018/09/14,-0.107
2018/09/15,-0.124
2018/09/16,-0.149
2018/09/17,-0.164
2018/09/18,-0.14
2018/09/19,-0.142
2018/09/20,-0.124
2018/09/21,-0.116
2018/09/22,-0.101
2018/09/23,-0.094
2018/09/24,-0.088
2018/09/25,-0.093
2018/09/26,-0.099
2018/09/27,-0.096
2018/09/28,-0.092
2018/09/29,-0.086
2018/09/30,-0.084
2018/10/01,-0.077
2018/10/02,-0.09
2018/10/03,-0.081
2018/10/04,-0.082
2018/10/05,-0.072
2018/10/06,-0.09
2018/10/07,-0.12
2018/10/08,-0.133
2018/10/09,-0.128
2018/10/10,-0.118
2018/10/11,-0.1
2018/10/12,-0.086
2018/10/13,-0.077
2018/10/14,-0.071
2018/10/15,-0.044
2018/10/16,-0.016
2018/10/17,0.003
2018/10/18,0.013
2018/10/19,0.037
2018/10/20,0.038
2018/10/21,0.038
2018/10/22,0.052
2018/10/23,0.043
2018/10/24,0.035
2018/10/25,0.03
2018/10/26,0.025
2018/10/27,0.028
2018/10/28,0.022
2018/10/29,0.021
2018/10/30,0.039
2018/10/31,0.032
2018/11/01,0.038
2018/11/02,0.047
2018/11/03,0.044
2018/11/04,0.037
2018/11/05,0.038
2018/11/06,0.044
2018/11/07,0.031
2018/11/08,0.03
2018/11/09,0.028
2018/11/10,0.02
2018/11/11,0.009
2018/11/12,-0.016
2018/11/13,-0.022
2018/11/14,-0.013
2018/11/15,0
2018/11/16,-0.014
2018/11/17,-0.02
2018/11/18,-0.033
2018/11/19,-0.005
2018/11/20,0.028
2018/11/21,0.03
2018/11/22,0.037
2018/11/23,0.029
2018/11/24,0.017
2018/11/25,-0.005
2018/11/26,-0.006
2018/11/27,0.022
2018/11/28,0.049
2018/11/29,0.046
2018/11/30,0.05
2018/12/01,0.052
2018/12/02,0.051
2018/12/03,0.056
2018/12/04,0.06
2018/12/05,0.067
2018/12/06,0.064
2018/12/07,0.078
2018/12/08,0.082
2018/12/09,0.061
2018/12/10,0.012
2018/12/11,0.008
2018/12/12,-0.001
2018/12/13,-0.016
2018/12/14,-0.009
2018/12/15,-0.02
2018/12/16,-0.017
2018/12/17,0.031
2018/12/18,0.098
2018/12/19,0.165
2018/12/20,0.217
2018/12/21,0.255
2018/12/22,0.254
2018/12/23,0.248
2018/12/24,0.221
2018/12/25,0.175
2018/12/26,0.127
2018/12/27,0.103
2018/12/28,0.086
2018/12/29,0.06
2018/12/30,0.052
2018/12/31,0.044
2019/01/01,0.049
2019/01/02,0.042
2019/01/03,0.13
2019/01/04,0.248
2019/01/05,0.337
2019/01/06,0.404
2019/01/07,0.437
2019/01/08,0.458
2019/01/09,0.449
2019/01/10,0.434
2019/01/11,0.412
2019/01/12,0.391
2019/01/13,0.342
2019/01/14,0.284
2019/01/15,0.23
2019/01/16,0.209
2019/01/17,0.192
2019/01/18,0.16
2019/01/19,0.107
2019/01/20,0.074
2019/01/21,0.21
2019/01/22,0.399
2019/01/23,0.601
2019/01/24,0.732
2019/01/25,0.794
2019/01/26,0.82
2019/01/27,0.828
2019/01/28,0.857
2019/01/29,0.881
2019/01/30,0.856
2019/01/31,0.807
2019/02/01,0.772
2019/02/02,0.705
2019/02/03,0.651
2019/02/04,0.573
2019/02/05,0.502
2019/02/06,0.438
2019/02/07,0.373
2019/02/08,0.31
2019/02/09,0.261
2019/02/10,0.442
2019/02/11,0.727
2019/02/12,0.962
2019/02/13,1.165
2019/02/14,1.3
2019/02/15,1.365
2019/02/16,1.34
2019/02/17,1.294
2019/02/18,1.202
2019/02/19,1.05
2019/02/20,0.899
2019/02/21,0.755
2019/02/22,0.63
2019/02/23,0.481
2019/02/24,0.373
2019/02/25,0.301
2019/02/26,0.233
2019/02/27,0.175
2019/02/28,0.096
2019/03/01,-0.397
2019/03/02,-1.057
2019/03/03,-1.679
2019/03/04,-2.182
2019/03/05,-2.55
2019/03/06,-2.775
2019/03/07,-2.881
2019/03/08,-2.875
2019/03/09,-2.78
2019/03/10,-2.648
2019/03/11,-2.458
2019/03/12,-2.248
2019/03/13,-2.016
2019/03/14,-1.784
2019/03/15,-1.56
2019/03/16,-1.369
2019/03/17,-1.179
2019/03/18,-0.99
2019/03/19,-0.825
2019/03/20,-0.698
2019/03/21,-0.571
2019/03/22,-0.463
2019/03/23,-0.379
2019/03/24,-0.312
2019/03/25,-0.257
2019/03/26,-0.195
2019/03/27,-0.16
2019/03/28,-0.12
2019/03/29,-0.08
2019/03/30,-0.046
2019/03/31,-0.031
2019/04/01,-0.025
2019/04/02,-0.01
2019/04/03,0.014
2019/04/04,0.019
2019/04/05,0.01
2019/04/06,-0.009
2019/04/07,-0.035
2019/04/08,-0.052
2019/04/09,-0.057
2019/04/10,-0.063
2019/04/11,-0.05
2019/04/12,-0.038
2019/04/13,-0.044
2019/04/14,-0.041
2019/04/15,-0.039
2019/04/16,-0.029
2019/04/17,-0.01
2019/04/18,0.004
2019/04/19,0.004
2019/04/20,0.016
2019/04/21,0.009
2019/04/22,0.003
2019/04/23,0.031
2019/04/24,0.045
2019/04/25,0.032
2019/04/26,0.013
2019/04/27,-0.013
2019/04/28,-0.015
2019/04/29,-0.022
2019/04/30,-0.021
2019/05/01,-0.028
2019/05/02,-0.032
2019/05/03,-0.008
2019/05/04,-0.023
2019/05/05,-0.016
2019/05/06,0.006
