Date,transactionfees14trxUSD
2016/04/14,-1.908
2016/04/15,-1.936
2016/04/16,-1.989
2016/04/17,-1.996
2016/04/18,-2.008
2016/04/19,-2.023
2016/04/20,-2.012
2016/04/21,-1.959
2016/04/22,-1.925
2016/04/23,-1.912
2016/04/24,-1.895
2016/04/25,-1.878
2016/04/26,-1.871
2016/04/27,-1.876
2016/04/28,-1.877
2016/04/29,-1.879
2016/04/30,-1.841
2016/05/01,-1.695
2016/05/02,-1.539
2016/05/03,-1.359
2016/05/04,-1.163
2016/05/05,-0.936
2016/05/06,-0.674
2016/05/07,-0.473
2016/05/08,-0.306
2016/05/09,-0.179
2016/05/10,-0.086
2016/05/11,0.021
2016/05/12,0.183
2016/05/13,0.399
2016/05/14,0.574
2016/05/15,0.692
2016/05/16,0.779
2016/05/17,0.859
2016/05/18,0.985
2016/05/19,1.148
2016/05/20,1.379
2016/05/21,1.604
2016/05/22,1.778
2016/05/23,1.873
2016/05/24,1.879
2016/05/25,1.828
2016/05/26,1.735
2016/05/27,1.622
2016/05/28,1.632
2016/05/29,1.623
2016/05/30,1.568
2016/05/31,1.488
2016/06/01,1.418
2016/06/02,1.32
2016/06/03,1.196
2016/06/04,1.063
2016/06/05,0.925
2016/06/06,0.804
2016/06/07,1.005
2016/06/08,1.116
2016/06/09,1.167
2016/06/10,1.166
2016/06/11,1.132
2016/06/12,1.072
2016/06/13,1.078
2016/06/14,1.136
2016/06/15,1.197
2016/06/16,1.384
2016/06/17,2.634
2016/06/18,4.311
2016/06/19,5.076
2016/06/20,5.22
2016/06/21,5.151
2016/06/22,4.833
2016/06/23,4.292
2016/06/24,3.693
2016/06/25,3.074
2016/06/26,2.445
2016/06/27,1.849
2016/06/28,1.302
2016/06/29,0.873
2016/06/30,0.587
2016/07/01,0.351
2016/07/02,0.06
2016/07/03,-0.227
2016/07/04,-0.522
2016/07/05,-0.803
2016/07/06,-1.061
2016/07/07,-1.317
2016/07/08,-1.514
2016/07/09,-1.601
2016/07/10,-1.701
2016/07/11,-1.801
2016/07/12,-1.884
2016/07/13,-1.971
2016/07/14,-2.034
2016/07/15,-2.075
2016/07/16,-2.115
2016/07/17,-2.166
2016/07/18,-2.203
2016/07/19,-2.225
2016/07/20,-2.017
2016/07/21,-1.828
2016/07/22,-1.636
2016/07/23,-1.443
2016/07/24,-1.298
2016/07/25,-1.167
2016/07/26,-1.052
2016/07/27,-0.959
2016/07/28,-0.708
2016/07/29,-0.463
2016/07/30,-0.308
2016/07/31,-0.254
2016/08/01,-0.265
2016/08/02,-0.333
2016/08/03,-0.449
2016/08/04,-0.568
2016/08/05,-0.682
2016/08/06,-0.803
2016/08/07,-0.916
2016/08/08,-0.855
2016/08/09,-0.821
2016/08/10,-0.783
2016/08/11,-0.763
2016/08/12,-0.751
2016/08/13,-0.766
2016/08/14,-0.805
2016/08/15,-0.848
2016/08/16,-0.892
2016/08/17,-0.936
2016/08/18,-0.944
2016/08/19,-0.945
2016/08/20,-0.95
2016/08/21,-0.942
2016/08/22,-0.925
2016/08/23,-0.655
2016/08/24,-0.486
2016/08/25,-0.386
2016/08/26,-0.328
2016/08/27,-0.324
2016/08/28,-0.356
2016/08/29,-0.397
2016/08/30,-0.427
2016/08/31,-0.452
2016/09/01,-0.452
2016/09/02,-0.386
2016/09/03,-0.353
2016/09/04,-0.206
2016/09/05,-0.109
2016/09/06,-0.05
2016/09/07,-0.01
2016/09/08,0.024
2016/09/09,0.068
2016/09/10,0.073
2016/09/11,0.062
2016/09/12,0.079
2016/09/13,0.097
2016/09/14,0.099
2016/09/15,0.097
2016/09/16,0.141
2016/09/17,0.199
2016/09/18,0.277
2016/09/19,0.329
2016/09/20,0.346
2016/09/21,0.368
2016/09/22,0.574
2016/09/23,0.962
2016/09/24,1.517
2016/09/25,2.166
2016/09/26,3.131
2016/09/27,4.006
2016/09/28,4.565
2016/09/29,4.682
2016/09/30,4.554
2016/10/01,4.454
2016/10/02,4.354
2016/10/03,4.157
2016/10/04,3.94
2016/10/05,3.715
2016/10/06,3.438
2016/10/07,3.104
2016/10/08,2.797
2016/10/09,2.489
2016/10/10,2.155
2016/10/11,1.774
2016/10/12,1.473
2016/10/13,1.601
2016/10/14,1.676
2016/10/15,1.751
2016/10/16,1.795
2016/10/17,1.803
2016/10/18,1.796
2016/10/19,1.86
2016/10/20,1.766
2016/10/21,1.491
2016/10/22,1.118
2016/10/23,0.703
2016/10/24,0.308
2016/10/25,-0.066
2016/10/26,-0.428
2016/10/27,-0.774
2016/10/28,-1.08
2016/10/29,-1.365
2016/10/30,-1.626
2016/10/31,-1.859
2016/11/01,-2.053
2016/11/02,-2.236
2016/11/03,-2.397
2016/11/04,-2.54
2016/11/05,-2.665
2016/11/06,-2.767
2016/11/07,-2.845
2016/11/08,-2.889
2016/11/09,-2.888
2016/11/10,-2.847
2016/11/11,-2.741
2016/11/12,-2.654
2016/11/13,-2.573
2016/11/14,-2.479
2016/11/15,-2.386
2016/11/16,-2.286
2016/11/17,-2.203
2016/11/18,-2.127
2016/11/19,-2.073
2016/11/20,-2.021
2016/11/21,-1.958
2016/11/22,-1.906
2016/11/23,-1.731
2016/11/24,-1.411
2016/11/25,-1.134
2016/11/26,-0.725
2016/11/27,-0.078
2016/11/28,0.662
2016/11/29,1.303
2016/11/30,1.584
2016/12/01,1.585
2016/12/02,1.389
2016/12/03,1.071
2016/12/04,0.695
2016/12/05,0.306
2016/12/06,-0.084
2016/12/07,-0.423
2016/12/08,3.002
2016/12/09,4.841
2016/12/10,5.478
2016/12/11,5.388
2016/12/12,4.875
2016/12/13,4.143
2016/12/14,3.339
2016/12/15,2.534
2016/12/16,1.761
2016/12/17,1.057
2016/12/18,0.419
2016/12/19,-0.149
2016/12/20,-0.628
2016/12/21,-1.019
2016/12/22,-1.384
2016/12/23,-1.726
2016/12/24,-2.039
2016/12/25,-2.325
2016/12/26,-2.579
2016/12/27,-2.779
2016/12/28,-2.948
2016/12/29,-3.053
2016/12/30,-3.082
2016/12/31,-3.105
2017/01/01,-3.124
2017/01/02,-3.126
2017/01/03,-3.069
2017/01/04,-2.957
2017/01/05,-2.822
2017/01/06,-2.675
2017/01/07,-2.53
2017/01/08,-2.363
2017/01/09,-2.172
2017/01/10,-1.961
2017/01/11,-1.757
2017/01/12,-1.584
2017/01/13,-1.442
2017/01/14,-1.33
2017/01/15,-1.229
2017/01/16,-1.139
2017/01/17,-1.013
2017/01/18,-0.888
2017/01/19,-0.778
2017/01/20,-0.669
2017/01/21,-0.569
2017/01/22,-0.461
2017/01/23,-0.353
2017/01/24,-0.231
2017/01/25,-0.109
2017/01/26,-0.006
2017/01/27,0.073
2017/01/28,0.126
2017/01/29,0.152
2017/01/30,0.161
2017/01/31,0.163
2017/02/01,0.202
2017/02/02,0.248
2017/02/03,0.293
2017/02/04,0.323
2017/02/05,0.346
2017/02/06,0.368
2017/02/07,0.435
2017/02/08,0.514
2017/02/09,0.588
2017/02/10,0.661
2017/02/11,0.717
2017/02/12,0.777
2017/02/13,0.903
2017/02/14,1.005
2017/02/15,1.386
2017/02/16,1.601
2017/02/17,1.693
2017/02/18,1.739
2017/02/19,1.697
2017/02/20,1.62
2017/02/21,1.558
2017/02/22,1.53
2017/02/23,1.49
2017/02/24,1.398
2017/02/25,1.307
2017/02/26,1.199
2017/02/27,1.134
2017/02/28,1.114
2017/03/01,1.151
2017/03/02,1.204
2017/03/03,1.266
2017/03/04,1.321
2017/03/05,1.371
2017/03/06,1.406
2017/03/07,1.409
2017/03/08,1.38
2017/03/09,1.337
2017/03/10,1.327
2017/03/11,1.318
2017/03/12,1.337
2017/03/13,1.553
2017/03/14,1.915
2017/03/15,2.263
2017/03/16,2.71
2017/03/17,3.299
2017/03/18,3.69
2017/03/19,3.921
2017/03/20,4.093
2017/03/21,4.228
2017/03/22,4.291
2017/03/23,4.279
2017/03/24,4.314
2017/03/25,4.3
2017/03/26,4.267
2017/03/27,4.264
2017/03/28,4.211
2017/03/29,4.13
2017/03/30,4.022
2017/03/31,3.875
2017/04/01,3.681
2017/04/02,3.474
2017/04/03,3.233
2017/04/04,2.965
2017/04/05,2.718
2017/04/06,2.475
2017/04/07,2.237
2017/04/08,1.998
2017/04/09,1.777
2017/04/10,1.598
2017/04/11,1.432
2017/04/12,1.36
2017/04/13,1.279
2017/04/14,1.205
2017/04/15,1.136
2017/04/16,1.076
2017/04/17,1.039
2017/04/18,1.042
2017/04/19,1.083
2017/04/20,1.106
2017/04/21,1.219
2017/04/22,1.333
2017/04/23,1.379
2017/04/24,1.403
2017/04/25,1.389
2017/04/26,1.353
2017/04/27,1.334
2017/04/28,1.33
2017/04/29,1.359
2017/04/30,1.441
2017/05/01,1.633
2017/05/02,1.899
2017/05/03,2.087
2017/05/04,2.246
2017/05/05,2.387
2017/05/06,2.548
2017/05/07,2.759
2017/05/08,2.869
2017/05/09,2.936
2017/05/10,2.981
2017/05/11,2.989
2017/05/12,3.002
2017/05/13,3.009
2017/05/14,3.008
2017/05/15,3.009
2017/05/16,3.029
2017/05/17,3.172
2017/05/18,3.249
2017/05/19,3.321
2017/05/20,3.471
2017/05/21,3.622
2017/05/22,3.832
2017/05/23,4.215
2017/05/24,4.794
2017/05/25,5.279
2017/05/26,5.584
2017/05/27,5.637
2017/05/28,5.588
2017/05/29,5.475
2017/05/30,5.603
2017/05/31,6.525
2017/06/01,6.92
2017/06/02,7.042
2017/06/03,6.882
2017/06/04,6.64
2017/06/05,6.255
2017/06/06,5.882
2017/06/07,5.532
2017/06/08,5.167
2017/06/09,4.779
2017/06/10,4.379
2017/06/11,4.15
2017/06/12,4.235
2017/06/13,4.213
2017/06/14,4.089
2017/06/15,3.869
2017/06/16,3.609
2017/06/17,3.325
2017/06/18,3.05
2017/06/19,2.775
2017/06/20,2.912
2017/06/21,3.695
2017/06/22,4.302
2017/06/23,4.564
2017/06/24,4.771
2017/06/25,4.707
2017/06/26,4.603
2017/06/27,4.215
2017/06/28,3.981
2017/06/29,3.675
2017/06/30,3.264
2017/07/01,2.781
2017/07/02,2.275
2017/07/03,1.804
2017/07/04,1.365
2017/07/05,0.978
2017/07/06,0.6
2017/07/07,0.24
2017/07/08,-0.071
2017/07/09,-0.373
2017/07/10,-0.695
2017/07/11,-1.019
2017/07/12,-1.309
2017/07/13,-1.551
2017/07/14,-1.775
2017/07/15,-1.969
2017/07/16,-2.164
2017/07/17,-2.34
2017/07/18,-2.428
2017/07/19,-2.476
2017/07/20,-2.514
2017/07/21,-2.497
2017/07/22,-2.47
2017/07/23,-2.427
2017/07/24,-2.363
2017/07/25,-2.253
2017/07/26,-2.141
2017/07/27,-2.046
2017/07/28,-1.972
2017/07/29,-1.935
2017/07/30,-1.917
2017/07/31,-1.924
2017/08/01,-1.885
2017/08/02,-1.837
2017/08/03,-1.787
2017/08/04,-1.758
2017/08/05,-1.723
2017/08/06,-1.661
2017/08/07,-1.524
2017/08/08,-1.343
2017/08/09,-1.148
2017/08/10,-0.956
2017/08/11,-0.754
2017/08/12,-0.536
2017/08/13,-0.359
2017/08/14,-0.233
2017/08/15,-0.133
2017/08/16,0.454
2017/08/17,1.018
2017/08/18,1.702
2017/08/19,2.121
2017/08/20,2.263
2017/08/21,2.213
2017/08/22,2.052
2017/08/23,1.822
2017/08/24,1.578
2017/08/25,1.333
2017/08/26,1.121
2017/08/27,0.91
2017/08/28,0.723
2017/08/29,0.686
2017/08/30,0.697
2017/08/31,0.979
2017/09/01,1.25
2017/09/02,1.6
2017/09/03,1.741
2017/09/04,1.743
2017/09/05,1.702
2017/09/06,1.698
2017/09/07,1.73
2017/09/08,1.763
2017/09/09,1.676
2017/09/10,1.532
2017/09/11,1.324
2017/09/12,1.127
2017/09/13,0.921
2017/09/14,0.671
2017/09/15,0.446
2017/09/16,0.315
2017/09/17,0.17
2017/09/18,0.021
2017/09/19,-0.119
2017/09/20,-0.098
2017/09/21,-0.148
2017/09/22,-0.234
2017/09/23,-0.317
2017/09/24,-0.327
2017/09/25,-0.336
2017/09/26,-0.341
2017/09/27,-0.32
2017/09/28,-0.321
2017/09/29,-0.363
2017/09/30,-0.38
2017/10/01,-0.378
2017/10/02,-0.381
2017/10/03,-0.391
2017/10/04,-0.389
2017/10/05,-0.364
2017/10/06,-0.311
2017/10/07,-0.288
2017/10/08,-0.261
2017/10/09,-0.248
2017/10/10,-0.239
2017/10/11,0.061
2017/10/12,0.24
2017/10/13,0.365
2017/10/14,0.447
2017/10/15,0.484
2017/10/16,0.421
2017/10/17,0.251
2017/10/18,0.011
2017/10/19,-0.272
2017/10/20,-0.511
2017/10/21,-0.789
2017/10/22,-1.091
2017/10/23,-1.377
2017/10/24,-1.605
2017/10/25,-1.804
2017/10/26,-1.984
2017/10/27,-2.26
2017/10/28,-2.594
2017/10/29,-2.959
2017/10/30,-3.337
2017/10/31,-3.715
2017/11/01,-3.917
2017/11/02,-3.99
2017/11/03,-3.988
2017/11/04,-3.933
2017/11/05,-3.85
2017/11/06,-3.731
2017/11/07,-3.54
2017/11/08,-3.255
2017/11/09,-2.921
2017/11/10,-2.583
2017/11/11,-2.269
2017/11/12,-1.945
2017/11/13,-1.613
2017/11/14,-1.273
2017/11/15,-0.91
2017/11/16,-0.571
2017/11/17,-0.254
2017/11/18,-0.039
2017/11/19,0.133
2017/11/20,0.316
2017/11/21,0.494
2017/11/22,0.649
2017/11/23,0.808
2017/11/24,0.94
2017/11/25,1.029
2017/11/26,1.152
2017/11/27,1.271
2017/11/28,1.405
2017/11/29,1.538
2017/11/30,1.619
2017/12/01,1.675
2017/12/02,1.66
2017/12/03,1.619
2017/12/04,1.832
2017/12/05,2.446
2017/12/06,3.313
2017/12/07,4.819
2017/12/08,6.415
2017/12/09,7.875
2017/12/10,8.799
2017/12/11,9
2017/12/12,8.853
2017/12/13,8.523
2017/12/14,8.218
2017/12/15,7.785
2017/12/16,7.315
2017/12/17,6.75
2017/12/18,6.116
2017/12/19,5.579
2017/12/20,5.221
2017/12/21,4.935
2017/12/22,4.577
2017/12/23,4.171
2017/12/24,3.733
2017/12/25,3.241
2017/12/26,2.73
2017/12/27,2.231
2017/12/28,1.746
2017/12/29,1.309
2017/12/30,0.899
2017/12/31,0.54
2018/01/01,0.222
2018/01/02,-0.019
2018/01/03,-0.168
2018/01/04,-0.207
2018/01/05,0.215
2018/01/06,1.055
2018/01/07,2.039
2018/01/08,3.043
2018/01/09,4.008
2018/01/10,5.12
2018/01/11,5.954
2018/01/12,6.348
2018/01/13,6.47
2018/01/14,6.4
2018/01/15,6.139
2018/01/16,5.688
2018/01/17,5.079
2018/01/18,4.468
2018/01/19,3.886
2018/01/20,3.371
2018/01/21,2.833
2018/01/22,2.285
2018/01/23,1.793
2018/01/24,1.345
2018/01/25,0.943
2018/01/26,0.54
2018/01/27,0.153
2018/01/28,-0.191
2018/01/29,-0.437
2018/01/30,-0.644
2018/01/31,-0.816
2018/02/01,-0.909
2018/02/02,-1.017
2018/02/03,-1.142
2018/02/04,-1.283
2018/02/05,-1.454
2018/02/06,-1.644
2018/02/07,-1.824
2018/02/08,-1.994
2018/02/09,-2.155
2018/02/10,-2.297
2018/02/11,-2.432
2018/02/12,-2.559
2018/02/13,-2.665
2018/02/14,-2.744
2018/02/15,-2.796
2018/02/16,-2.818
2018/02/17,-2.805
2018/02/18,-2.744
2018/02/19,-2.682
2018/02/20,-2.612
2018/02/21,-2.542
2018/02/22,-2.487
2018/02/23,-2.432
2018/02/24,-2.373
2018/02/25,-2.323
2018/02/26,-2.284
2018/02/27,-2.233
2018/02/28,-2.127
2018/03/01,-2.025
2018/03/02,-1.896
2018/03/03,-1.799
2018/03/04,-1.703
2018/03/05,-1.611
2018/03/06,-1.555
2018/03/07,-1.522
2018/03/08,-1.511
2018/03/09,-1.528
2018/03/10,-1.572
2018/03/11,-1.651
2018/03/12,-1.713
2018/03/13,-1.803
2018/03/14,-1.898
2018/03/15,-2.008
2018/03/16,-2.113
2018/03/17,-2.235
2018/03/18,-2.374
2018/03/19,-2.512
2018/03/20,-2.635
2018/03/21,-2.724
2018/03/22,-2.775
2018/03/23,-2.806
2018/03/24,-2.824
2018/03/25,-2.828
2018/03/26,-2.813
2018/03/27,-2.805
2018/03/28,-2.801
2018/03/29,-2.798
2018/03/30,-2.823
2018/03/31,-2.873
2018/04/01,-2.944
2018/04/02,-3.015
2018/04/03,-3.077
2018/04/04,-3.142
2018/04/05,-3.157
2018/04/06,-3.165
2018/04/07,-3.182
2018/04/08,-3.193
2018/04/09,-3.185
2018/04/10,-3.158
2018/04/11,-3.102
2018/04/12,-3.008
2018/04/13,-2.842
2018/04/14,-2.657
2018/04/15,-2.471
2018/04/16,-2.279
2018/04/17,-2.091
2018/04/18,-1.863
2018/04/19,-1.62
2018/04/20,-1.36
2018/04/21,-1.124
2018/04/22,-0.898
2018/04/23,-0.676
2018/04/24,-0.385
2018/04/25,-0.094
2018/04/26,0.183
2018/04/27,0.484
2018/04/28,0.806
2018/04/29,1.155
2018/04/30,1.498
2018/05/01,1.736
2018/05/02,1.889
2018/05/03,2.043
2018/05/04,2.124
2018/05/05,2.158
2018/05/06,2.154
2018/05/07,2.103
2018/05/08,2.047
2018/05/09,1.993
2018/05/10,2.065
2018/05/11,2.174
2018/05/12,2.166
2018/05/13,2.118
2018/05/14,2.117
2018/05/15,2.153
2018/05/16,2.198
2018/05/17,2.262
2018/05/18,2.296
2018/05/19,2.264
2018/05/20,2.192
2018/05/21,2.119
2018/05/22,2.062
2018/05/23,1.98
2018/05/24,1.852
2018/05/25,1.695
2018/05/26,1.501
2018/05/27,1.263
2018/05/28,1.072
2018/05/29,0.923
2018/05/30,0.827
2018/05/31,0.834
2018/06/01,0.87
2018/06/02,0.825
2018/06/03,0.721
2018/06/04,0.633
2018/06/05,0.526
2018/06/06,0.487
2018/06/07,0.422
2018/06/08,0.327
2018/06/09,0.165
2018/06/10,-0.043
2018/06/11,-0.269
2018/06/12,-0.501
2018/06/13,-0.736
2018/06/14,-0.944
2018/06/15,-1.096
2018/06/16,-1.18
2018/06/17,-1.309
2018/06/18,-1.461
2018/06/19,-1.586
2018/06/20,-1.698
2018/06/21,-1.792
2018/06/22,-1.732
2018/06/23,-1.729
2018/06/24,-1.708
2018/06/25,-1.703
2018/06/26,-1.734
2018/06/27,-1.796
2018/06/28,-1.876
2018/06/29,-1.961
2018/06/30,-1.346
2018/07/01,0.286
2018/07/02,4.357
2018/07/03,8.143
2018/07/04,10.92
2018/07/05,12.192
2018/07/06,12.894
2018/07/07,12.883
2018/07/08,11.815
2018/07/09,10.289
2018/07/10,8.602
2018/07/11,7.003
2018/07/12,5.671
2018/07/13,4.588
2018/07/14,3.971
2018/07/15,3.831
2018/07/16,3.355
2018/07/17,2.705
2018/07/18,1.983
2018/07/19,1.248
2018/07/20,0.554
2018/07/21,-0.076
2018/07/22,-0.673
2018/07/23,-1.214
2018/07/24,-1.709
2018/07/25,-2.161
2018/07/26,-2.572
2018/07/27,-2.951
2018/07/28,-3.272
2018/07/29,-3.571
2018/07/30,-3.844
2018/07/31,-4.089
2018/08/01,-4.262
2018/08/02,-4.428
2018/08/03,-4.583
2018/08/04,-4.713
2018/08/05,-4.839
2018/08/06,-4.931
2018/08/07,-4.808
2018/08/08,-4.193
2018/08/09,-3.268
2018/08/10,-2.403
2018/08/11,-1.842
2018/08/12,-1.547
2018/08/13,-1.429
2018/08/14,-1.438
2018/08/15,-1.52
2018/08/16,-1.665
2018/08/17,-1.56
2018/08/18,-1.573
2018/08/19,-1.672
2018/08/20,-1.831
2018/08/21,-2.027
2018/08/22,-2.136
2018/08/23,-2.24
2018/08/24,-2.24
2018/08/25,-2.31
2018/08/26,-2.29
2018/08/27,-2.341
2018/08/28,-2.43
2018/08/29,-2.488
2018/08/30,-2.556
2018/08/31,-2.622
2018/09/01,-2.713
2018/09/02,-2.817
2018/09/03,-2.917
2018/09/04,-2.977
2018/09/05,-3.046
2018/09/06,-3.089
2018/09/07,-3.111
2018/09/08,-3.136
2018/09/09,-3.163
2018/09/10,-3.186
2018/09/11,-3.186
2018/09/12,-3.177
2018/09/13,-3.136
2018/09/14,-3.089
2018/09/15,-3.025
2018/09/16,-2.945
2018/09/17,-2.859
2018/09/18,-2.72
2018/09/19,-2.48
2018/09/20,-2.246
2018/09/21,-1.946
2018/09/22,-1.678
2018/09/23,-1.464
2018/09/24,-1.148
2018/09/25,-0.899
2018/09/26,-0.684
2018/09/27,-0.485
2018/09/28,-0.27
2018/09/29,0.013
2018/09/30,0.23
2018/10/01,0.436
2018/10/02,0.628
2018/10/03,0.665
2018/10/04,0.602
2018/10/05,0.461
2018/10/06,0.224
2018/10/07,-0.031
2018/10/08,-0.247
2018/10/09,-0.444
2018/10/10,-0.586
2018/10/11,-0.717
2018/10/12,-0.78
2018/10/13,-0.891
2018/10/14,-1.037
2018/10/15,-1.161
2018/10/16,-1.288
2018/10/17,-1.399
2018/10/18,-1.501
2018/10/19,-1.581
2018/10/20,-1.64
2018/10/21,-1.686
2018/10/22,-1.711
2018/10/23,-1.709
2018/10/24,-1.646
2018/10/25,-1.51
2018/10/26,-1.362
2018/10/27,-1.251
2018/10/28,-1.182
2018/10/29,-1.134
2018/10/30,-1.104
2018/10/31,-1.078
2018/11/01,-1.06
2018/11/02,-1.012
2018/11/03,-0.95
2018/11/04,-0.903
2018/11/05,-0.808
2018/11/06,-0.683
2018/11/07,-0.542
2018/11/08,-0.351
2018/11/09,-0.213
2018/11/10,-0.159
2018/11/11,-0.191
2018/11/12,-0.198
2018/11/13,-0.163
2018/11/14,-0.079
2018/11/15,0.037
2018/11/16,0.133
2018/11/17,0.16
2018/11/18,0.18
2018/11/19,0.186
2018/11/20,0.157
2018/11/21,0.072
2018/11/22,-0.051
2018/11/23,-0.195
2018/11/24,-0.35
2018/11/25,-0.509
2018/11/26,-0.671
2018/11/27,-0.848
2018/11/28,-0.98
2018/11/29,-1.021
2018/11/30,-0.976
2018/12/01,-0.937
2018/12/02,-0.912
2018/12/03,-0.898
2018/12/04,-0.894
2018/12/05,-0.899
2018/12/06,-0.959
2018/12/07,-1.07
2018/12/08,-1.236
2018/12/09,-1.424
2018/12/10,-1.611
2018/12/11,-1.793
2018/12/12,-1.967
2018/12/13,-2.116
2018/12/14,-2.203
2018/12/15,-2.31
2018/12/16,-2.425
2018/12/17,-2.52
2018/12/18,-2.49
2018/12/19,-2.441
2018/12/20,-2.371
2018/12/21,-2.286
2018/12/22,-2.205
2018/12/23,-2.096
2018/12/24,-1.923
2018/12/25,-1.705
2018/12/26,-1.431
2018/12/27,-1.229
2018/12/28,-1.079
2018/12/29,-0.961
2018/12/30,-0.646
2018/12/31,-0.421
2019/01/01,-0.255
2019/01/02,-0.147
2019/01/03,-0.091
2019/01/04,-0.031
2019/01/05,0.168
2019/01/06,0.296
2019/01/07,0.369
2019/01/08,0.378
2019/01/09,0.334
2019/01/10,0.268
2019/01/11,0.172
2019/01/12,0.037
2019/01/13,-0.119
2019/01/14,-0.182
2019/01/15,-0.201
2019/01/16,-0.177
2019/01/17,-0.193
2019/01/18,-0.22
2019/01/19,-0.271
2019/01/20,-0.352
2019/01/21,-0.443
2019/01/22,-0.476
2019/01/23,-0.516
2019/01/24,-0.548
2019/01/25,-0.585
2019/01/26,-0.64
2019/01/27,-0.715
2019/01/28,-0.783
2019/01/29,-0.866
2019/01/30,-0.935
2019/01/31,-0.952
2019/02/01,-0.947
2019/02/02,-0.947
2019/02/03,-0.959
2019/02/04,-0.965
2019/02/05,-0.964
2019/02/06,-0.958
2019/02/07,-0.932
2019/02/08,-0.884
2019/02/09,-0.8
2019/02/10,-0.689
2019/02/11,-0.546
2019/02/12,-0.398
2019/02/13,-0.248
2019/02/14,-0.064
2019/02/15,0.146
2019/02/16,0.336
2019/02/17,0.512
2019/02/18,0.772
2019/02/19,4.368
2019/02/20,6.358
2019/02/21,7.105
2019/02/22,7.059
2019/02/23,6.582
2019/02/24,5.926
2019/02/25,5.196
2019/02/26,4.473
2019/02/27,3.776
2019/02/28,3.16
2019/03/01,2.549
2019/03/02,1.958
2019/03/03,1.406
2019/03/04,0.898
2019/03/05,0.452
2019/03/06,0.069
2019/03/07,-0.256
2019/03/08,-0.53
2019/03/09,-0.775
2019/03/10,-0.991
2019/03/11,-1.179
2019/03/12,-1.346
2019/03/13,-1.497
2019/03/14,-1.639
2019/03/15,-1.757
2019/03/16,-1.858
2019/03/17,-1.923
2019/03/18,-0.941
2019/03/19,-0.291
2019/03/20,0.08
2019/03/21,0.323
2019/03/22,0.418
2019/03/23,0.383
2019/03/24,0.268
2019/03/25,0.116
2019/03/26,-0.042
2019/03/27,-0.171
2019/03/28,-0.305
2019/03/29,-0.412
2019/03/30,-0.544
2019/03/31,-0.678
2019/04/01,-0.777
2019/04/02,-0.823
2019/04/03,-0.755
2019/04/04,-0.675
2019/04/05,-0.622
2019/04/06,-0.591
2019/04/07,-0.571
2019/04/08,-0.522
2019/04/09,-0.485
2019/04/10,-0.379
2019/04/11,-0.309
2019/04/12,-0.289
2019/04/13,-0.315
2019/04/14,-0.363
2019/04/15,-0.419
2019/04/16,-0.459
2019/04/17,-0.479
2019/04/18,-0.472
2019/04/19,-0.485
2019/04/20,-0.552
2019/04/21,-0.627
2019/04/22,-0.701
2019/04/23,-0.753
2019/04/24,-0.791
2019/04/25,-0.847
2019/04/26,-0.87
2019/04/27,-0.917
