Date,transactions7mom
2019/09/07,-2328
2019/09/08,-15167
2019/09/09,-1000
2019/09/10,-59607
2019/09/11,-9140
2019/09/12,-46146
2019/09/13,-145030
2019/09/14,-48978
2019/09/15,-41107
2019/09/16,-23498
2019/09/17,-9803
2019/09/18,3451
2019/09/19,-31242
2019/09/20,93658
2019/09/21,-31494
2019/09/22,-57545
2019/09/23,-93616
2019/09/24,27708
2019/09/25,-31068
2019/09/26,-34808
2019/09/27,-93496
2019/09/28,10884
2019/09/29,15570
2019/09/30,44530
2019/10/01,-64567
2019/10/02,-50644
2019/10/03,-42487
2019/10/04,-33435
2019/10/05,-12739
2019/10/06,-20217
2019/10/07,-54542
2019/10/08,65418
2019/10/09,124323
2019/10/10,90938
2019/10/11,112295
2019/10/12,39317
2019/10/13,-4924
2019/10/14,21219
2019/10/15,-19706
2019/10/16,-56765
2019/10/17,-2423
2019/10/18,31154
2019/10/19,30735
2019/10/20,45496
2019/10/21,27927
2019/10/22,35563
2019/10/23,41799
2019/10/24,21213
2019/10/25,8009
2019/10/26,51652
2019/10/27,30614
2019/10/28,42807
2019/10/29,-18608
2019/10/30,-18770
2019/10/31,19201
2019/11/01,-36644
2019/11/02,-125846
2019/11/03,-71842
2019/11/04,-50552
2019/11/05,31632
2019/11/06,-9885
2019/11/07,113253
2019/11/08,-5873
2019/11/09,13031
2019/11/10,38251
2019/11/11,39372
2019/11/12,-30594
2019/11/13,5818
2019/11/14,-177866
2019/11/15,-16089
2019/11/16,-7346
2019/11/17,-9196
2019/11/18,24317
2019/11/19,26872
2019/11/20,-23780
2019/11/21,83391
2019/11/22,111699
2019/11/23,35009
2019/11/24,-3288
2019/11/25,28416
2019/11/26,-55799
2019/11/27,-14814
2019/11/28,-139816
2019/11/29,-124180
2019/11/30,-46799
2019/12/01,18189
2019/12/02,-81678
2019/12/03,-69205
2019/12/04,-13953
2019/12/05,-5433
2019/12/06,-96937
2019/12/07,-96747
2019/12/08,-174397
2019/12/09,-45748
2019/12/10,21075
2019/12/11,-35655
2019/12/12,17991
2019/12/13,47880
2019/12/14,63019
2019/12/15,86324
2019/12/16,-780
2019/12/17,15396
2019/12/18,37946
2019/12/19,-15572
2019/12/20,-7173
2019/12/21,-5765
2019/12/22,2939
2019/12/23,-3047
2019/12/24,-44185
2019/12/25,-98202
2019/12/26,-33421
2019/12/27,-34348
2019/12/28,-29029
2019/12/29,-49804
2019/12/30,-47209
2019/12/31,-48599
2020/01/01,-98567
2020/01/02,-81006
2020/01/03,1651
2020/01/04,42725
2020/01/05,44533
2020/01/06,42099
2020/01/07,92263
2020/01/08,187233
2020/01/09,115760
2020/01/10,23454
2020/01/11,-9462
2020/01/12,-713
2020/01/13,-61136
2020/01/14,25270
2020/01/15,44640
2020/01/16,72250
2020/01/17,71461
2020/01/18,78552
2020/01/19,91417
2020/01/20,33877
2020/01/21,-112786
2020/01/22,-184632
2020/01/23,-141116
2020/01/24,-179421
2020/01/25,-192649
2020/01/26,-186564
2020/01/27,-122725
2020/01/28,-32678
2020/01/29,37762
2020/01/30,13519
2020/01/31,86223
2020/02/01,110246
2020/02/02,101290
2020/02/03,144650
2020/02/04,-1808
2020/02/05,59251
2020/02/06,40453
2020/02/07,42894
2020/02/08,115888
2020/02/09,98537
2020/02/10,47569
2020/02/11,184804
2020/02/12,187382
2020/02/13,158258
2020/02/14,145575
2020/02/15,37502
2020/02/16,32859
2020/02/17,26606
2020/02/18,24703
2020/02/19,-102325
2020/02/20,-75163
2020/02/21,-101285
2020/02/22,-93292
2020/02/23,-55200
2020/02/24,-7664
2020/02/25,-63726
2020/02/26,9092
2020/02/27,24882
2020/02/28,18152
2020/02/29,14606
2020/03/01,22210
2020/03/02,-6225
2020/03/03,-8855
2020/03/04,-40963
2020/03/05,5632
2020/03/06,-11895
2020/03/07,10527
2020/03/08,34065
2020/03/09,102608
2020/03/10,99186
2020/03/11,49099
2020/03/12,40667
2020/03/13,171148
2020/03/14,50838
2020/03/15,-4912
2020/03/16,9
2020/03/17,2512
2020/03/18,55372
2020/03/19,103236
2020/03/20,-25789
2020/03/21,175673
2020/03/22,88542
2020/03/23,17144
2020/03/24,28800
2020/03/25,-3048
2020/03/26,-91536
2020/03/27,-73382
2020/03/28,-189777
2020/03/29,-138211
2020/03/30,-77234
2020/03/31,-60151
2020/04/01,-82382
2020/04/02,-51927
2020/04/03,-26088
2020/04/04,-41774
2020/04/05,6017
2020/04/06,47279
2020/04/07,51723
2020/04/08,147216
2020/04/09,6948
2020/04/10,22955
2020/04/11,54571
2020/04/12,64529
2020/04/13,-26977
2020/04/14,30500
2020/04/15,-38071
2020/04/16,62832
2020/04/17,39996
2020/04/18,102588
2020/04/19,63145
2020/04/20,84579
2020/04/21,-1009
2020/04/22,-1633
2020/04/23,36063
2020/04/24,61168
2020/04/25,9188
2020/04/26,60274
2020/04/27,12308
2020/04/28,25490
2020/04/29,107262
2020/04/30,73062
2020/05/01,-19669
2020/05/02,-26309
2020/05/03,-12260
2020/05/04,-67158
2020/05/05,-52935
2020/05/06,-64353
2020/05/07,-22330
2020/05/08,60618
2020/05/09,128392
2020/05/10,89464
2020/05/11,113519
2020/05/12,95160
2020/05/13,23534
2020/05/14,-56829
2020/05/15,935
2020/05/16,-19407
2020/05/17,-70689
2020/05/18,-29909
2020/05/19,-32640
2020/05/20,-1585
2020/05/21,47404
2020/05/22,27591
2020/05/23,-6550
2020/05/24,17291
2020/05/25,17962
2020/05/26,68937
2020/05/27,40840
2020/05/28,39561
2020/05/29,32987
2020/05/30,13525
2020/05/31,24348
2020/06/01,54267
2020/06/02,63927
2020/06/03,2147
2020/06/04,23142
2020/06/05,-47274
2020/06/06,64246
2020/06/07,93683
2020/06/08,36332
2020/06/09,-57827
2020/06/10,41526
2020/06/11,-5076
2020/06/12,-12677
2020/06/13,-112929
2020/06/14,-158769
2020/06/15,-53925
2020/06/16,-18147
2020/06/17,-60154
2020/06/18,-11486
2020/06/19,56624
2020/06/20,108148
2020/06/21,202041
2020/06/22,179802
2020/06/23,214514
2020/06/24,191126
2020/06/25,127897
2020/06/26,71460
2020/06/27,75723
2020/06/28,10582
2020/06/29,-35894
2020/06/30,-8124
2020/07/01,-26424
2020/07/02,-2623
2020/07/03,4696
2020/07/04,-70851
2020/07/05,-117565
2020/07/06,-36177
2020/07/07,-46812
2020/07/08,47772
2020/07/09,31224
2020/07/10,12708
2020/07/11,36643
2020/07/12,117885
2020/07/13,131822
2020/07/14,34155
2020/07/15,19150
2020/07/16,-1879
2020/07/17,43295
2020/07/18,88579
2020/07/19,84488
2020/07/20,-8134
2020/07/21,21434
2020/07/22,26680
2020/07/23,78498
2020/07/24,68181
2020/07/25,103997
2020/07/26,55445
2020/07/27,117756
2020/07/28,102258
2020/07/29,25811
2020/07/30,17517
2020/07/31,72556
2020/08/01,-3940
2020/08/02,-12007
2020/08/03,-84663
2020/08/04,-58414
2020/08/05,18848
2020/08/06,51406
2020/08/07,30857
2020/08/08,10840
2020/08/09,103265
2020/08/10,113187
2020/08/11,90305
2020/08/12,46515
2020/08/13,-6746
2020/08/14,-48149
2020/08/15,-74573
2020/08/16,-76832
2020/08/17,-108004
2020/08/18,-24988
2020/08/19,-12323
2020/08/20,-26145
2020/08/21,55206
2020/08/22,-5354
2020/08/23,-29795
2020/08/24,-19794
2020/08/25,-91057
2020/08/26,-50673
2020/08/27,-46418
2020/08/28,-124840
2020/08/29,28513
2020/08/30,19891
2020/08/31,73674
2020/09/01,107502
2020/09/02,14994
2020/09/03,13060
2020/09/04,9295
2020/09/05,-90086
2020/09/06,-115748
2020/09/07,-184376
2020/09/08,-219001
2020/09/09,-128609
2020/09/10,-28672
2020/09/11,-66794
2020/09/12,-6322
2020/09/13,15380
2020/09/14,28208
2020/09/15,63137
2020/09/16,-17590
2020/09/17,285052
2020/09/18,170395
2020/09/19,55417
2020/09/20,53262
2020/09/21,53974
2020/09/22,-8340
2020/09/23,49087
2020/09/24,-318479
2020/09/25,-210018
2020/09/26,-105442
2020/09/27,-128830
2020/09/28,-53576
2020/09/29,6737
2020/09/30,-5060
2020/10/01,-68796
2020/10/02,-32652
2020/10/03,-28031
2020/10/04,18973
2020/10/05,-52396
2020/10/06,-4732
2020/10/07,-43656
2020/10/08,705
2020/10/09,47433
2020/10/10,79823
2020/10/11,19249
2020/10/12,64472
2020/10/13,43894
2020/10/14,58543
2020/10/15,230040
2020/10/16,111564
2020/10/17,15421
2020/10/18,-8990
2020/10/19,36768
2020/10/20,-21718
2020/10/21,65427
2020/10/22,-60443
2020/10/23,-28459
2020/10/24,-39616
2020/10/25,-30505
2020/10/26,-42791
2020/10/27,-27212
2020/10/28,-19746
2020/10/29,-81194
2020/10/30,-21663
2020/10/31,77431
2020/11/01,85547
2020/11/02,70731
2020/11/03,40893
2020/11/04,-2365
2020/11/05,20582
2020/11/06,60958
2020/11/07,42135
2020/11/08,-34288
2020/11/09,-9175
2020/11/10,38096
2020/11/11,-40661
2020/11/12,-29178
2020/11/13,-15594
2020/11/14,-64659
2020/11/15,20963
2020/11/16,-42183
2020/11/17,15557
2020/11/18,24216
2020/11/19,23495
2020/11/20,6494
2020/11/21,105120
2020/11/22,110356
2020/11/23,108120
2020/11/24,67060
2020/11/25,85126
2020/11/26,50582
2020/11/27,-59982
2020/11/28,-179848
2020/11/29,-153854
2020/11/30,-29717
2020/12/01,-67711
2020/12/02,-134535
2020/12/03,-59152
2020/12/04,31448
2020/12/05,63387
2020/12/06,40585
2020/12/07,-81414
2020/12/08,-22747
2020/12/09,79433
2020/12/10,-21749
2020/12/11,-12177
2020/12/12,36342
2020/12/13,108188
2020/12/14,139092
2020/12/15,65671
2020/12/16,110945
2020/12/17,249852
2020/12/18,71790
2020/12/19,70808
2020/12/20,-68398
2020/12/21,-94644
2020/12/22,-68184
2020/12/23,-7459
2020/12/24,-199538
2020/12/25,-53533
2020/12/26,-23310
2020/12/27,103067
2020/12/28,109834
2020/12/29,59602
2020/12/30,-26655
2020/12/31,21133
2021/01/01,-3835
2021/01/02,31277
2021/01/03,57047
2021/01/04,18386
2021/01/05,51644
2021/01/06,52781
2021/01/07,134692
2021/01/08,152371
2021/01/09,60754
2021/01/10,-23816
2021/01/11,5116
2021/01/12,-92839
2021/01/13,-153902
2021/01/14,-114034
2021/01/15,-61766
2021/01/16,-38254
2021/01/17,-77507
2021/01/18,-62332
2021/01/19,86728
2021/01/20,87398
2021/01/21,-6344
2021/01/22,-44393
2021/01/23,-52673
2021/01/24,-15352
2021/01/25,-10743
2021/01/26,-57641
2021/01/27,-72950
2021/01/28,12644
2021/01/29,111169
2021/01/30,77575
2021/01/31,127180
2021/02/01,93241
2021/02/02,108296
2021/02/03,173926
2021/02/04,119029
2021/02/05,22941
2021/02/06,9587
2021/02/07,-14286
2021/02/08,-24712
2021/02/09,24653
2021/02/10,5451
2021/02/11,-39342
2021/02/12,-26604
2021/02/13,24536
2021/02/14,-23973
2021/02/15,-65365
2021/02/16,-109628
2021/02/17,-61854
2021/02/18,27904
2021/02/19,33318
2021/02/20,85143
2021/02/21,26853
2021/02/22,101804
2021/02/23,84966
2021/02/24,26705
2021/02/25,-65667
2021/02/26,-87377
2021/02/27,-135075
2021/02/28,-53659
2021/03/01,-126253
2021/03/02,-62700
2021/03/03,-50160
2021/03/04,2145
2021/03/05,-27601
2021/03/06,-41913
2021/03/07,245
2021/03/08,30492
2021/03/09,35165
2021/03/10,21017
2021/03/11,49864
2021/03/12,117039
2021/03/13,132833
2021/03/14,97786
2021/03/15,104971
2021/03/16,33645
2021/03/17,16233
2021/03/18,14993
2021/03/19,-34448
2021/03/20,-31043
2021/03/21,-71881
2021/03/22,-13928
2021/03/23,-10033
2021/03/24,37170
2021/03/25,49903
2021/03/26,-25395
2021/03/27,-31545
2021/03/28,5909
2021/03/29,-37559
2021/03/30,2014
2021/03/31,45135
2021/04/01,18343
2021/04/02,92783
2021/04/03,62569
2021/04/04,-14043
2021/04/05,27045
2021/04/06,34826
2021/04/07,-41965
2021/04/08,-83629
2021/04/09,-57737
2021/04/10,21683
2021/04/11,59029
2021/04/12,51037
2021/04/13,14668
2021/04/14,73703
2021/04/15,-87037
2021/04/16,126095
2021/04/17,137984
2021/04/18,139862
2021/04/19,128859
2021/04/20,205093
2021/04/21,179014
2021/04/22,379926
2021/04/23,110123
2021/04/24,-63897
2021/04/25,-7416
2021/04/26,-28376
2021/04/27,-107267
2021/04/28,-47751
2021/04/29,-46549
2021/04/30,-95870
2021/05/01,38465
2021/05/02,28108
2021/05/03,40163
2021/05/04,87826
2021/05/05,1273
2021/05/06,1480
2021/05/07,86660
2021/05/08,283314
2021/05/09,299142
2021/05/10,227860
2021/05/11,179932
2021/05/12,105200
2021/05/13,56363
2021/05/14,3799
2021/05/15,-238386
2021/05/16,-291485
2021/05/17,-269862
2021/05/18,-290998
2021/05/19,-162903
2021/05/20,-129414
2021/05/21,-164739
2021/05/22,-188833
2021/05/23,-160862
2021/05/24,-133888
2021/05/25,-135607
2021/05/26,-134742
2021/05/27,-167761
2021/05/28,-61872
2021/05/29,9762
2021/05/30,16029
2021/05/31,-14850
2021/06/01,-15092
2021/06/02,-12408
2021/06/03,46136
2021/06/04,-3275
2021/06/05,-116749
2021/06/06,-145756
2021/06/07,-72340
2021/06/08,-53291
2021/06/09,-119749
2021/06/10,-148965
2021/06/11,-118517
2021/06/12,-44899
2021/06/13,-9790
2021/06/14,-36993
2021/06/15,3038
2021/06/16,6834
2021/06/17,30400
2021/06/18,-13104
2021/06/19,-81588
2021/06/20,-67448
2021/06/21,21011
2021/06/22,73349
2021/06/23,865
2021/06/24,-11944
2021/06/25,57149
2021/06/26,100271
2021/06/27,47259
2021/06/28,194533
2021/06/29,-33130
2021/06/30,10240
2021/07/01,4698
2021/07/02,-45757
2021/07/03,-27917
2021/07/04,796
2021/07/05,-256205
2021/07/06,91101
2021/07/07,78765
2021/07/08,50917
2021/07/09,42117
2021/07/10,16577
2021/07/11,-3577
2021/07/12,43570
2021/07/13,-172009
2021/07/14,-68083
2021/07/15,-2655
2021/07/16,-24673
2021/07/17,25504
2021/07/18,67077
2021/07/19,3753
2021/07/20,9338
2021/07/21,-27725
2021/07/22,-57128
2021/07/23,4168
2021/07/24,60885
2021/07/25,-39995
2021/07/26,65401
2021/07/27,125374
2021/07/28,105112
2021/07/29,56284
2021/07/30,39151
2021/07/31,-13187
2021/08/01,61770
2021/08/02,8851
2021/08/03,-98461
2021/08/04,-76442
2021/08/05,-99465
2021/08/06,-30316
2021/08/07,-13889
2021/08/08,-6446
2021/08/09,-50876
2021/08/10,-7497
2021/08/11,10568
2021/08/12,35620
2021/08/13,-14971
2021/08/14,-38491
2021/08/15,-58877
2021/08/16,35374
2021/08/17,39978
2021/08/18,-33240
2021/08/19,60170
2021/08/20,63004
2021/08/21,26816
2021/08/22,58598
2021/08/23,-8344
2021/08/24,-5093
2021/08/25,-16389
2021/08/26,-80390
2021/08/27,-140982
2021/08/28,-55037
2021/08/29,-36743
2021/08/30,-46631
2021/08/31,-40737
2021/09/01,40324
2021/09/02,85971
2021/09/03,79705
2021/09/04,57364
2021/09/05,-10824
2021/09/06,7500
2021/09/07,101757
2021/09/08,-46655
2021/09/09,-41184
2021/09/10,45929
2021/09/11,60046
2021/09/12,74946
2021/09/13,60998
2021/09/14,-76831
2021/09/15,29141
2021/09/16,4508
2021/09/17,-57128
2021/09/18,-105935
2021/09/19,-83046
2021/09/20,-92932
2021/09/21,-37945
2021/09/22,-33812
2021/09/23,-31305
2021/09/24,-34893
2021/09/25,-22118
2021/09/26,-39689
2021/09/27,-40656
2021/09/28,-85173
2021/09/29,-37909
2021/09/30,-77164
2021/10/01,54293
2021/10/02,-3179
2021/10/03,41687
2021/10/04,-12390
2021/10/05,127552
2021/10/06,201964
2021/10/07,228406
2021/10/08,80056
2021/10/09,73957
2021/10/10,7677
2021/10/11,61973
2021/10/12,-32108
2021/10/13,-147979
2021/10/14,-117198
2021/10/15,15959
2021/10/16,-10825
2021/10/17,6283
2021/10/18,14187
2021/10/19,39937
2021/10/20,69586
2021/10/21,50178
2021/10/22,-46949
2021/10/23,53930
2021/10/24,117128
2021/10/25,101822
2021/10/26,101269
2021/10/27,111064
2021/10/28,233227
2021/10/29,200289
2021/10/30,143758
2021/10/31,42872
2021/11/01,42238
2021/11/02,50884
2021/11/03,46717
2021/11/04,-158316
2021/11/05,-116672
2021/11/06,-122798
2021/11/07,-27186
2021/11/08,-12715
2021/11/09,-61511
2021/11/10,-26475
2021/11/11,-4543
2021/11/12,5470
2021/11/13,44543
2021/11/14,-1274
2021/11/15,-39382
2021/11/16,-24396
2021/11/17,-37527
2021/11/18,-63393
2021/11/19,-89343
2021/11/20,-140336
2021/11/21,-14785
2021/11/22,-68128
2021/11/23,-44755
2021/11/24,-10728
2021/11/25,17215
2021/11/26,41736
2021/11/27,52998
2021/11/28,-125286
2021/11/29,26180
2021/11/30,15932
2021/12/01,-120848
2021/12/02,-36179
2021/12/03,-86036
2021/12/04,22571
2021/12/05,250838
2021/12/06,-2915
2021/12/07,-56155
2021/12/08,74664
2021/12/09,-13948
2021/12/10,26247
2021/12/11,-36313
2021/12/12,-204842
2021/12/13,-1795
2021/12/14,-9871
2021/12/15,-37845
2021/12/16,-95882
2021/12/17,32620
2021/12/18,-39511
2021/12/19,-44068
2021/12/20,-41739
2021/12/21,-11262
2021/12/22,-25147
2021/12/23,89786
2021/12/24,27658
2021/12/25,139646
2021/12/26,69361
2021/12/27,50722
2021/12/28,37394
2021/12/29,18914
2021/12/30,10446
2021/12/31,-83862
2022/01/01,-118530
2022/01/02,-48042
2022/01/03,-42788
2022/01/04,-19716
2022/01/05,-2601
2022/01/06,-43193
2022/01/07,-25661
2022/01/08,2884
2022/01/09,-50578
2022/01/10,24022
2022/01/11,56333
2022/01/12,33718
2022/01/13,70426
2022/01/14,29970
2022/01/15,-9024
2022/01/16,54632
2022/01/17,-34476
2022/01/18,-108123
2022/01/19,-60203
2022/01/20,-93092
2022/01/21,-28562
2022/01/22,29789
2022/01/23,-85070
2022/01/24,-51610
2022/01/25,8114
2022/01/26,-77027
2022/01/27,-56145
2022/01/28,-52339
2022/01/29,-57481
2022/01/30,105966
2022/01/31,30000
2022/02/01,-4722
2022/02/02,6549
2022/02/03,-22684
2022/02/04,31435
2022/02/05,87866
2022/02/06,-9966
2022/02/07,-13771
2022/02/08,7862
2022/02/09,53224
2022/02/10,94676
2022/02/11,14972
2022/02/12,-120375
2022/02/13,-58588
2022/02/14,-15816
2022/02/15,11853
2022/02/16,-11196
2022/02/17,-63679
2022/02/18,68628
2022/02/19,35514
2022/02/20,228573
2022/02/21,-13173
2022/02/22,-63420
2022/02/23,-47061
2022/02/24,39185
2022/02/25,-114696
2022/02/26,17640
2022/02/27,-218804
2022/02/28,-26250
2022/03/01,32351
2022/03/02,43444
2022/03/03,-13995
2022/03/04,29552
2022/03/05,-89821
2022/03/06,-1820
2022/03/07,66469
2022/03/08,34062
2022/03/09,-12754
2022/03/10,62404
2022/03/11,-48116
2022/03/12,42646
2022/03/13,-81418
2022/03/14,-76655
2022/03/15,-5419
2022/03/16,57689
2022/03/17,-55059
2022/03/18,146610
2022/03/19,6980
2022/03/20,77239
2022/03/21,64702
2022/03/22,30364
2022/03/23,-71574
2022/03/24,-22563
2022/03/25,-119178
2022/03/26,-3729
2022/03/27,3609
2022/03/28,55408
2022/03/29,-20672
2022/03/30,-12237
2022/03/31,15152
2022/04/01,12727
2022/04/02,-29210
2022/04/03,-61896
2022/04/04,-113243
2022/04/05,-112770
2022/04/06,-25026
2022/04/07,-39328
2022/04/08,-55074
2022/04/09,-9512
2022/04/10,43460
2022/04/11,8484
2022/04/12,25395
2022/04/13,-59191
2022/04/14,-10508
2022/04/15,6575
2022/04/16,-25870
2022/04/17,-60988
2022/04/18,-9825
2022/04/19,101972
2022/04/20,173551
2022/04/21,2640
2022/04/22,33828
2022/04/23,-7808
2022/04/24,28527
2022/04/25,45788
2022/04/26,-89246
2022/04/27,-80030
2022/04/28,35589
2022/04/29,23259
2022/04/30,160193
2022/05/01,83009
2022/05/02,-37162
2022/05/03,-47744
2022/05/04,-59250
2022/05/05,32290
2022/05/06,-51519
2022/05/07,-160182
2022/05/08,-67589
2022/05/09,46275
2022/05/10,125428
2022/05/11,108454
2022/05/12,139951
2022/05/13,225843
2022/05/14,88296
2022/05/15,2243
2022/05/16,-33988
2022/05/17,-67216
2022/05/18,-32795
2022/05/19,-234388
2022/05/20,-229594
2022/05/21,-45246
2022/05/22,-33797
2022/05/23,-38489
2022/05/24,-35003
2022/05/25,-83274
2022/05/26,-22187
2022/05/27,-19342
2022/05/28,-24737
2022/05/29,9763
2022/05/30,-15543
2022/05/31,48427
2022/06/01,-3356
2022/06/02,21124
2022/06/03,-25984
2022/06/04,-41000
2022/06/05,-58298
2022/06/06,-26001
2022/06/07,-98158
2022/06/08,-48534
2022/06/09,-69842
2022/06/10,11963
2022/06/11,2816
2022/06/12,14526
2022/06/13,65116
2022/06/14,35773
2022/06/15,54251
2022/06/16,77850
2022/06/17,31131
2022/06/18,26718
2022/06/19,-2961
2022/06/20,-67013
2022/06/21,-73895
2022/06/22,-108317
2022/06/23,-132347
2022/06/24,-91107
2022/06/25,-119396
2022/06/26,-98953
2022/06/27,-48320
2022/06/28,-36285
2022/06/29,16883
2022/06/30,86320
2022/07/01,158863
2022/07/02,250442
2022/07/03,237331
2022/07/04,157897
2022/07/05,205927
2022/07/06,155866
2022/07/07,140045
2022/07/08,14484
2022/07/09,-18635
2022/07/10,-8150
2022/07/11,-5630
2022/07/12,-46608
2022/07/13,13450
2022/07/14,-4763
2022/07/15,24777
2022/07/16,70493
2022/07/17,96643
2022/07/18,67196
2022/07/19,39630
2022/07/20,16570
2022/07/21,14830
2022/07/22,-15897
2022/07/23,-96772
2022/07/24,-123242
2022/07/25,62296
2022/07/26,503402
2022/07/27,5996
2022/07/28,-45786
2022/07/29,-9369
2022/07/30,35281
2022/07/31,35944
2022/08/01,66341
2022/08/02,-472743
2022/08/03,53440
2022/08/04,300992
2022/08/05,14453
2022/08/06,-31524
2022/08/07,8685
2022/08/08,-175302
2022/08/09,-81046
2022/08/10,-90508
2022/08/11,-360896
2022/08/12,-75935
2022/08/13,-41989
2022/08/14,-64565
2022/08/15,-62492
2022/08/16,-38827
2022/08/17,-61119
2022/08/18,19161
2022/08/19,-37539
2022/08/20,-10148
2022/08/21,-25117
2022/08/22,-44468
2022/08/23,-10594
2022/08/24,-55441
2022/08/25,-43305
2022/08/26,-35541
2022/08/27,-48139
2022/08/28,-52206
2022/08/29,23262
2022/08/30,-23754
2022/08/31,-8685
2022/09/01,10597
2022/09/02,25432
2022/09/03,-12363
2022/09/04,88075
2022/09/05,8121
2022/09/06,24965
2022/09/07,33161
2022/09/08,-6827
2022/09/09,10766
2022/09/10,-37428
2022/09/11,-88637
2022/09/12,-22354
2022/09/13,16276
2022/09/14,40876
2022/09/15,187307
2022/09/16,217883
2022/09/17,323919
2022/09/18,132411
2022/09/19,69241
2022/09/20,55826
2022/09/21,-9042
2022/09/22,-147343
2022/09/23,-191954
2022/09/24,-212871
2022/09/25,-49676
2022/09/26,3008
2022/09/27,65263
2022/09/28,9576
2022/09/29,11261
2022/09/30,105991
2022/10/01,48832
2022/10/02,56659
2022/10/03,165924
2022/10/04,-29025
2022/10/05,59650
2022/10/06,73109
2022/10/07,-45528
2022/10/08,22046
2022/10/09,-95345
2022/10/10,-183752
2022/10/11,-54960
2022/10/12,-95152
2022/10/13,-78538
2022/10/14,-108463
2022/10/15,-142214
2022/10/16,-87853
2022/10/17,-50327
2022/10/18,-67747
2022/10/19,14398
2022/10/20,31460
2022/10/21,44927
2022/10/22,-78453
2022/10/23,29093
2022/10/24,-33823
2022/10/25,-14559
2022/10/26,16121
2022/10/27,-43804
2022/10/28,-57189
2022/10/29,79383
2022/10/30,23704
2022/10/31,24008
2022/11/01,23983
2022/11/02,-88778
2022/11/03,-17808
2022/11/04,-45498
2022/11/05,-86733
2022/11/06,-70630
2022/11/07,43463
2022/11/08,60062
2022/11/09,203703
2022/11/10,90655
2022/11/11,104832
2022/11/12,81371
2022/11/13,170597
2022/11/14,86113
2022/11/15,4863
2022/11/16,-135852
2022/11/17,-81231
2022/11/18,-110482
2022/11/19,-121548
2022/11/20,-206209
2022/11/21,-228870
2022/11/22,-173987
2022/11/23,-111230
2022/11/24,-113199
2022/11/25,-9362
2022/11/26,23098
2022/11/27,-45897
2022/11/28,123767
2022/11/29,84463
