Date,difficulty3std
2016/07/28,5116725466964
2016/07/29,3824812398262
2016/07/30,823994068709
2016/07/31,556339063007
2016/08/01,206809064672
2016/08/02,3456124858521
2016/08/03,4794634759575
2016/08/04,2191450185404
2016/08/05,3816503472238
2016/08/06,1962185178490
2016/08/07,468275453834
2016/08/08,1506742791039
2016/08/09,2615612732888
2016/08/10,3307243397218
2016/08/11,2776040049658
2016/08/12,1148491287455
2016/08/13,384816516087
2016/08/14,294690706932
2016/08/15,316254426113
2016/08/16,1782286260850
2016/08/17,1888712283121
2016/08/18,391175092165
2016/08/19,1142409562420
2016/08/20,1915732145737
2016/08/21,819032270923
2016/08/22,1139076668544
2016/08/23,2167990161504
2016/08/24,1133000867056
2016/08/25,1629078013580
2016/08/26,3730139614748
2016/08/27,2224191466948
2016/08/28,1076823600608
2016/08/29,739966190325
2016/08/30,581884266079
2016/08/31,826978692758
2016/09/01,1967838479953
2016/09/02,1287134266408
2016/09/03,1787839193384
2016/09/04,3510247326878
2016/09/05,2199693779485
2016/09/06,1964029854035
2016/09/07,770760515483
2016/09/08,378209133990
2016/09/09,279217767788
2016/09/10,1287026630538
2016/09/11,2375754755932
2016/09/12,1388535049880
2016/09/13,428502619658
2016/09/14,1100243708200
2016/09/15,1203351309184
2016/09/16,497314799833
2016/09/17,2425350510588
2016/09/18,2836147043902
2016/09/19,10622838755964
2016/09/20,10196699413480
2016/09/21,12935847875417
2016/09/22,5395004189419
2016/09/23,5700273286010
2016/09/24,2359504853305
2016/09/25,2288619793172
2016/09/26,1173632596479
2016/09/27,3708819940634
2016/09/28,8103792740102
2016/09/29,10565597572467
2016/09/30,2041021839629
2016/10/01,6807727975847
2016/10/02,6763071189834
2016/10/03,5102661644033
2016/10/04,8584817613252
2016/10/05,5066372374282
2016/10/06,4667594793283
2016/10/07,11950952714158
2016/10/08,11377041601645
2016/10/09,12335958578124
2016/10/10,9016508146142
2016/10/11,3956751303151
2016/10/12,4538915455191
2016/10/13,6341752929076
2016/10/14,8462560893220
2016/10/15,11228005817652
2016/10/16,3138907828900
2016/10/17,2982619278828
2016/10/18,2552890256693
2016/10/19,656099273140
2016/10/20,498046181151
2016/10/21,9025506633836
2016/10/22,9662640653375
2016/10/23,1464882579046
2016/10/24,1757894910951
2016/10/25,2556792679782
2016/10/26,2862946124578
2016/10/27,113221684278
2016/10/28,2817020420861
2016/10/29,17287699590218
2016/10/30,21054047391145
2016/10/31,7133895463495
2016/11/01,6872166162743
2016/11/02,13836559565237
2016/11/03,9997073454477
2016/11/04,6196156771400
2016/11/05,6948757066341
2016/11/06,4690100441872
2016/11/07,6017553022784
2016/11/08,12777245914445
2016/11/09,8810469490261
2016/11/10,5144837413673
2016/11/11,6737553595245
2016/11/12,1895788932214
2016/11/13,3892694271964
2016/11/14,6251066812794
2016/11/15,4152536865174
2016/11/16,1499020049695
2016/11/17,2517018366097
2016/11/18,1377387238231
2016/11/19,5152796665227
2016/11/20,9722791325318
2016/11/21,10207486669329
2016/11/22,5001138008499
2016/11/23,7302934009901
2016/11/24,10628575403789
2016/11/25,8236673730899
2016/11/26,2540297350105
2016/11/27,3098357559467
2016/11/28,2874319801725
2016/11/29,2869155439753
2016/11/30,1429713789124
2016/12/01,1118836938902
2016/12/02,1617970874307
2016/12/03,3358846335285
2016/12/04,3673254909138
2016/12/05,1729523736835
2016/12/06,3648737419029
2016/12/07,2276773660465
2016/12/08,4216988256105
2016/12/09,4603735594723
2016/12/10,3811567642790
2016/12/11,2988544906204
2016/12/12,1893472039343
2016/12/13,1708084683413
2016/12/14,1105733474651
2016/12/15,707438341896
2016/12/16,2039393082630
2016/12/17,1729884094492
2016/12/18,3244195222010
2016/12/19,3699083559817
2016/12/20,2254783804930
2016/12/21,1366499969013
2016/12/22,1689095716188
2016/12/23,6874709521525
2016/12/24,9505967040387
2016/12/25,4342182476357
2016/12/26,4664774121904
2016/12/27,3098898911599
2016/12/28,2487666504142
2016/12/29,2012497120311
2016/12/30,803697662725
2016/12/31,2230213825088
2017/01/01,1700653674873
2017/01/02,966821136472
2017/01/03,635048345959
2017/01/04,6364554294673
2017/01/05,8022629079709
2017/01/06,3721521424619
2017/01/07,2735595261091
2017/01/08,2215608557301
2017/01/09,3319591948319
2017/01/10,3492835332725
2017/01/11,1471594475093
2017/01/12,1051615493376
2017/01/13,1860130196421
2017/01/14,2077415937939
2017/01/15,1866245039683
2017/01/16,1353050884751
2017/01/17,407687005486
2017/01/18,1831159489885
2017/01/19,4257009996188
2017/01/20,4691128552584
2017/01/21,1289121082670
2017/01/22,1670051880152
2017/01/23,2408996549870
2017/01/24,1878075991524
2017/01/25,1095860349777
2017/01/26,1607541355466
2017/01/27,2209692926655
2017/01/28,1020397570456
2017/01/29,1659482066496
2017/01/30,768475220804
2017/01/31,1821079325911
2017/02/01,1472663857641
2017/02/02,1904962767694
2017/02/03,1942254041464
2017/02/04,1346282804689
2017/02/05,5352621200535
2017/02/06,5754849868283
2017/02/07,1101363278101
2017/02/08,878631770738
2017/02/09,1391809349097
2017/02/10,3601315940649
2017/02/11,3274084772845
2017/02/12,1794606887000
2017/02/13,2302483851816
2017/02/14,2945130023897
2017/02/15,2154775110866
2017/02/16,371583312634
2017/02/17,3302427841495
2017/02/18,4163663792389
2017/02/19,3225081264882
2017/02/20,2019073154685
2017/02/21,2916053953185
2017/02/22,3118589656937
2017/02/23,624244513000
2017/02/24,624303484876
2017/02/25,2774435411205
2017/02/26,5906748690660
2017/02/27,6424210454967
2017/02/28,5823314224371
2017/03/01,3076895801929
2017/03/02,1749162817751
2017/03/03,7108032274770
2017/03/04,6444194387021
2017/03/05,4420763327342
2017/03/06,6404179482819
2017/03/07,2096240417183
2017/03/08,4162933820917
2017/03/09,6527428219639
2017/03/10,2815555608428
2017/03/11,1806249805839
2017/03/12,3922558012441
2017/03/13,4151032278403
2017/03/14,2186843952397
2017/03/15,3871187723350
2017/03/16,5053538601176
2017/03/17,7502974327749
2017/03/18,9644801436265
2017/03/19,5659348615442
2017/03/20,7350401646939
2017/03/21,8159812149883
2017/03/22,2000208622386
2017/03/23,9798828519057
2017/03/24,8775306074701
2017/03/25,268659212813
2017/03/26,9498121199262
2017/03/27,16701096062529
2017/03/28,9054004379307
2017/03/29,2826023339194
2017/03/30,6075663664350
2017/03/31,5858765490399
2017/04/01,2617819413543
2017/04/02,2470098704016
2017/04/03,14133041542060
2017/04/04,14694319134452
2017/04/05,17282769126859
2017/04/06,6745052531205
2017/04/07,2768518988788
2017/04/08,3287939116185
2017/04/09,3120483109916
2017/04/10,3016802999251
2017/04/11,6507390008008
2017/04/12,4729843629286
2017/04/13,5830229004895
2017/04/14,13855284147228
2017/04/15,16211665832126
2017/04/16,874620477328
2017/04/17,2872653228972
2017/04/18,8533856917081
2017/04/19,10807849085369
2017/04/20,5184874277672
2017/04/21,5737420858165
2017/04/22,10731424022639
2017/04/23,6650938846389
2017/04/24,2658354821854
2017/04/25,2989224476575
2017/04/26,11750142239496
2017/04/27,12863798109854
2017/04/28,16786034056966
2017/04/29,23196325225096
2017/04/30,11297792229989
2017/05/01,7841108498006
2017/05/02,3031290725781
2017/05/03,3663120338054
2017/05/04,3599923649396
2017/05/05,11437339998305
2017/05/06,12361658575613
2017/05/07,3860530921571
2017/05/08,4200683384728
2017/05/09,11182282746501
2017/05/10,10294796876707
2017/05/11,4636965734454
2017/05/12,12882991360969
2017/05/13,9080773302634
2017/05/14,24433903582760
2017/05/15,30119950842541
2017/05/16,10465296190056
2017/05/17,7456044975794
2017/05/18,7534719481082
2017/05/19,19894919470115
2017/05/20,21074516717345
2017/05/21,16153110465439
2017/05/22,19096603666499
2017/05/23,12515319194966
2017/05/24,12096876525998
2017/05/25,9135951269503
2017/05/26,1989364991038
2017/05/27,15247724352200
2017/05/28,14237933048712
2017/05/29,15902246100854
2017/05/30,36107753477912
2017/05/31,27628140525719
2017/06/01,42319089985718
2017/06/02,46606008920425
2017/06/03,13357852090187
2017/06/04,21284773832142
2017/06/05,21666320131770
2017/06/06,15573738668027
2017/06/07,26861133640476
2017/06/08,21325215764189
2017/06/09,7362215971436
2017/06/10,20665687668104
2017/06/11,35010745304540
2017/06/12,17213712088205
2017/06/13,15132866117082
2017/06/14,30094807433254
2017/06/15,27511186035142
2017/06/16,19759442615571
2017/06/17,28141228902380
2017/06/18,27822749037870
2017/06/19,11458124779875
2017/06/20,70375995199668
2017/06/21,83397792483024
2017/06/22,24730177514205
2017/06/23,7854225039526
2017/06/24,13309052666113
2017/06/25,19331343744606
2017/06/26,28759092089922
2017/06/27,21824945471509
2017/06/28,22284691644321
2017/06/29,26652111880477
2017/06/30,17992894600748
2017/07/01,24984419324245
2017/07/02,25202440172653
2017/07/03,16588027883431
2017/07/04,20519246283781
2017/07/05,11992862652049
2017/07/06,11946150979473
2017/07/07,13924640286546
2017/07/08,17235218611206
2017/07/09,26908835968899
2017/07/10,1.2806591837898E+14
2017/07/11,1.2824328913061E+14
2017/07/12,23096230344438
2017/07/13,24223884072230
2017/07/14,22504940789867
2017/07/15,23937060040130
2017/07/16,50233037882613
2017/07/17,35526091418187
2017/07/18,33499894294007
2017/07/19,24612847751835
2017/07/20,47669893459460
2017/07/21,57977010782973
2017/07/22,28952536627100
2017/07/23,31030456459595
2017/07/24,30525834056794
2017/07/25,21127907897763
2017/07/26,25964782279445
2017/07/27,8127742559312
2017/07/28,9638031874245
2017/07/29,9950223919545
2017/07/30,26048730284696
2017/07/31,79210046327822
2017/08/01,2.0851952997232E+14
2017/08/02,1.6977730571201E+14
2017/08/03,47849751415516
2017/08/04,42307372646743
2017/08/05,30725897530388
2017/08/06,10923257508528
2017/08/07,28228347857281
2017/08/08,30557161606187
2017/08/09,34029482134045
2017/08/10,20514972096015
2017/08/11,17305880798876
2017/08/12,45414185313028
2017/08/13,48609426736255
2017/08/14,35067068239993
2017/08/15,38681062826464
2017/08/16,17618068899187
2017/08/17,21804537154334
2017/08/18,27386698602167
2017/08/19,51156624508274
2017/08/20,46065089294920
2017/08/21,9015579301215
2017/08/22,15896494918932
2017/08/23,48202939390718
2017/08/24,31844324524133
2017/08/25,301048219382109
2017/08/26,3.3125704296531E+14
2017/08/27,37108071015265
2017/08/28,55948138349321
2017/08/29,58821155919063
2017/08/30,82532321340946
2017/08/31,22176721571201
2017/09/01,15982852352494
2017/09/02,16023412252243
2017/09/03,16957507374696
2017/09/04,15825229457840
2017/09/05,16020253950502
2017/09/06,11518113321938
2017/09/07,20800408793214
2017/09/08,1.0324601663196E+14
2017/09/09,81443934436047
2017/09/10,50039352750354
2017/09/11,26582362814086
2017/09/12,72190735596356
2017/09/13,54397654722129
2017/09/14,49277437862382
2017/09/15,40617194305973
2017/09/16,36478088085314
2017/09/17,33542316572004
2017/09/18,37730127526293
2017/09/19,33260327946069
2017/09/20,27542453396135
2017/09/21,23116137136946
2017/09/22,5.142807970834E+14
2017/09/23,5.1334727274611E+14
2017/09/24,18789316170755
2017/09/25,40404068608863
2017/09/26,47906042000116
2017/09/27,25735448319259
2017/09/28,24182642101482
2017/09/29,98549353903941
2017/09/30,1.042227833712E+14
2017/10/01,76573388245450
2017/10/02,84474875463689
2017/10/03,23465146466392
2017/10/04,47360248747254
2017/10/05,1.0631154569293E+14
2017/10/06,62063836069954
2017/10/07,90885196446447
2017/10/08,53384908252905
2017/10/09,63304226467229
2017/10/10,15600567048092
2017/10/11,72288566598668
2017/10/12,79944197741237
2017/10/13,1.0043642004536E+14
2017/10/14,1.0962588248609E+14
2017/10/15,92967778936306
2017/10/16,9.6039259481198E+14
2017/10/17,1.2770878716197E+15
2017/10/18,4.7222787081853E+14
2017/10/19,39312691171742
2017/10/20,40454029883137
2017/10/21,18702638671787
2017/10/22,26810268350470
2017/10/23,19861255782711
2017/10/24,33721711816148
2017/10/25,34362063425235
2017/10/26,51539406207528
2017/10/27,1.3776164166804E+15
2017/10/28,1.3548332047966E+15
2017/10/29,0
2017/10/30,0
2017/10/31,0
2017/11/01,1420307249433242
2017/11/02,1.3914989740204E+15
2017/11/03,73336539795325
2017/11/04,31425713572033
2017/11/05,28139295436139
2017/11/06,30014959799289
2017/11/07,23524677551757
2017/11/08,34558478327421
2017/11/09,36597533883029
2017/11/10,28716978004202
2017/11/11,14009273796289
2017/11/12,51030361911477
2017/11/13,40850258055250
2017/11/14,33239443113734
2017/11/15,27571953126982
2017/11/16,42168518022509
2017/11/17,23335830619885
2017/11/18,11021978045073
2017/11/19,12304974509777
2017/11/20,88455537228260
2017/11/21,74973872967616
2017/11/22,21954671995877
2017/11/23,49284384250160
2017/11/24,71654955084325
2017/11/25,36233487878241
2017/11/26,10614495256611
2017/11/27,20608038115253
2017/11/28,37520203244275
2017/11/29,23874289453380
2017/11/30,28666945132024
2017/12/01,22949025492064
2017/12/02,24234410932678
2017/12/03,49861839605518
2017/12/04,50183531805615
2017/12/05,43880374330158
2017/12/06,55062720882335
2017/12/07,10386169403793
2017/12/08,74504142485164
2017/12/09,68191161662502
2017/12/10,3421974276500
2017/12/11,23207992891538
2017/12/12,22270818767504
2017/12/13,46851184468375
2017/12/14,70669362764887
2017/12/15,87327525877899
2017/12/16,84348971978586
2017/12/17,31693690200806
2017/12/18,36124039155703
2017/12/19,38947007943018
2017/12/20,56643555328507
2017/12/21,21941144018900
2017/12/22,20929072966363
2017/12/23,56801059712526
2017/12/24,80898034443572
2017/12/25,49702682021528
2017/12/26,36266187903476
2017/12/27,11126762458787
2017/12/28,48574486261631
2017/12/29,46632946475360
2017/12/30,41456545074974
2017/12/31,44405670850458
2018/01/01,51253134518784
2018/01/02,12896847825824
2018/01/03,25532835956728
2018/01/04,24513166810405
2018/01/05,32102523835388
2018/01/06,33860690034031
2018/01/07,42761540152545
2018/01/08,87118839816232
2018/01/09,53841130250355
2018/01/10,3450959287638
2018/01/11,63906578662624
2018/01/12,79494904679096
2018/01/13,53968854854308
2018/01/14,57040039384800
2018/01/15,39843289873952
2018/01/16,26854762382534
2018/01/17,58963268284421
2018/01/18,62698903767087
2018/01/19,15129078820608
2018/01/20,86619285051106
2018/01/21,94133121466066
2018/01/22,26347118543150
2018/01/23,23257350242920
2018/01/24,59252613480945
2018/01/25,88653416689728
2018/01/26,42091962602562
2018/01/27,18637451956231
2018/01/28,14409805987945
2018/01/29,93688087369419
2018/01/30,88169085894152
2018/01/31,31317557160549
2018/02/01,57200237465816
2018/02/02,69219830070088
2018/02/03,81385683958670
2018/02/04,48422513535035
2018/02/05,22920133598276
2018/02/06,25688369568635
2018/02/07,47668933653032
2018/02/08,41922774207485
2018/02/09,46780610562369
2018/02/10,47490174766377
2018/02/11,96049267307640
2018/02/12,1.0648595064312E+14
2018/02/13,23633156667002
2018/02/14,23172706645239
2018/02/15,67643447983712
2018/02/16,81438605101488
2018/02/17,86205350535631
2018/02/18,24687523035740
2018/02/19,26984432921639
2018/02/20,58493684991528
2018/02/21,54552539690991
2018/02/22,58351957374978
2018/02/23,60425535139112
2018/02/24,11019448031640
2018/02/25,1.18118620908E+14
2018/02/26,99340671459952
2018/02/27,96315547936165
2018/02/28,61866810059995
2018/03/01,1.0207658776577E+14
2018/03/02,41228502233318
2018/03/03,97219186124531
2018/03/04,92910562489179
2018/03/05,50244193700557
2018/03/06,18623102264364
2018/03/07,65039720658951
2018/03/08,98707647017222
2018/03/09,66980898305064
2018/03/10,72716746845956
2018/03/11,14682105957554
2018/03/12,34498642459781
2018/03/13,34951019357744
2018/03/14,46860381744067
2018/03/15,33764754474837
2018/03/16,1.1973082316207E+14
2018/03/17,1.0093274048234E+14
2018/03/18,9844827376618
2018/03/19,22566757581489
2018/03/20,18333576149574
2018/03/21,22253193474141
2018/03/22,46310752362152
2018/03/23,48466892512685
2018/03/24,58942284195539
2018/03/25,54948136351553
2018/03/26,94274492663934
2018/03/27,60764861584984
2018/03/28,64549457444899
2018/03/29,79330713428075
2018/03/30,61662788821440
2018/03/31,24625536818253
2018/04/01,41329633544096
2018/04/02,44091942887029
2018/04/03,90068841771997
2018/04/04,56483967607081
2018/04/05,38168651920074
2018/04/06,89339006765164
2018/04/07,90919616936146
2018/04/08,54145749652703
2018/04/09,1.2302611122483E+14
2018/04/10,83715184437406
2018/04/11,50059217533587
2018/04/12,12695028210409
2018/04/13,51538944391877
2018/04/14,43306321053995
2018/04/15,46299292433971
2018/04/16,20405703048995
2018/04/17,20551026058487
2018/04/18,45281585460994
2018/04/19,45112661935022
2018/04/20,23766512603569
2018/04/21,82495248881848
2018/04/22,84233408830456
2018/04/23,28457267897226
2018/04/24,41225444150470
2018/04/25,47716756181276
2018/04/26,77809841109325
2018/04/27,70777784048902
2018/04/28,71080148010873
2018/04/29,51100232971282
2018/04/30,61179243688777
2018/05/01,75181250495252
2018/05/02,78907418232941
2018/05/03,49018437848958
2018/05/04,75014612648865
2018/05/05,63363774148607
2018/05/06,56673107608513
2018/05/07,70947070578586
2018/05/08,61417695460191
2018/05/09,64696554997155
2018/05/10,66149418191445
2018/05/11,13981013271522
2018/05/12,79880197386530
2018/05/13,94509892572445
2018/05/14,61523829399278
2018/05/15,1.0995526435264E+14
2018/05/16,48934914396280
2018/05/17,20288641499249
2018/05/18,44540115610220
2018/05/19,37059916626878
2018/05/20,61856238466320
2018/05/21,75569219243111
2018/05/22,27602197627216
2018/05/23,77217281955305
2018/05/24,83816374896650
2018/05/25,40330242733376
2018/05/26,41150361480128
2018/05/27,42716860425923
2018/05/28,31081127814713
2018/05/29,14815758857408
2018/05/30,46945885694190
2018/05/31,59067059508497
2018/06/01,82681082426972
2018/06/02,79954486348349
2018/06/03,44574556508987
2018/06/04,37611887373038
2018/06/05,60494679635208
2018/06/06,67570320468752
2018/06/07,66283459524717
2018/06/08,32369840300581
2018/06/09,1.2056946967153E+14
2018/06/10,87090262228921
2018/06/11,57597631557439
2018/06/12,84949734729854
2018/06/13,80525290476866
2018/06/14,56702982275242
2018/06/15,16397095931045
2018/06/16,29619926114024
2018/06/17,35137732957099
2018/06/18,96869387862518
2018/06/19,1.1798395338967E+14
2018/06/20,49050356917527
2018/06/21,68335972655873
2018/06/22,67052787618604
2018/06/23,50778603318039
2018/06/24,49466694344608
2018/06/25,55924344801680
2018/06/26,76015109278161
2018/06/27,1.045145587001E+14
2018/06/28,1.0256245214703E+14
2018/06/29,91375473191658
2018/06/30,76325962095176
2018/07/01,95211464504371
2018/07/02,91416401778095
2018/07/03,78651629831327
2018/07/04,53471787304330
2018/07/05,1.0865875165972E+14
2018/07/06,1.017089333835E+14
2018/07/07,40878003457012
2018/07/08,63120915398639
2018/07/09,71388365517796
2018/07/10,64388724725496
2018/07/11,1.5130610395564E+14
2018/07/12,1.1669640531051E+14
2018/07/13,82134761012565
2018/07/14,18774481522386
2018/07/15,21700880462934
2018/07/16,21045970130513
2018/07/17,25008877471863
2018/07/18,28771718919886
2018/07/19,36715260943539
2018/07/20,45066091402177
2018/07/21,1.83373303691E+14
2018/07/22,1.5685433231399E+14
2018/07/23,2.3005704756772E+14
2018/07/24,1.3909948019988E+14
2018/07/25,73655823977810
2018/07/26,84277279537295
2018/07/27,43715906131215
2018/07/28,34463395411459
2018/07/29,46471174378013
2018/07/30,15080728233974
2018/07/31,29060970362472
2018/08/01,39891716499261
2018/08/02,32023127379816
2018/08/03,62664077415630
2018/08/04,78400089452754
2018/08/05,84222433141449
2018/08/06,27082842633889
2018/08/07,26736199397973
2018/08/08,25586743259548
2018/08/09,32735672061855
2018/08/10,19521416533206
2018/08/11,42723493408042
2018/08/12,76386866899300
2018/08/13,55331365724986
2018/08/14,47417523398098
2018/08/15,39612605481093
2018/08/16,89950753792075
2018/08/17,58315554764622
2018/08/18,41561102518079
2018/08/19,34344349901832
2018/08/20,43353769779974
2018/08/21,38613541982354
2018/08/22,85292860015097
2018/08/23,1.1612618616524E+14
2018/08/24,1.4465238257573E+14
2018/08/25,58059488635781
2018/08/26,1.1308670226615E+14
2018/08/27,67796891605009
2018/08/28,72160809968324
2018/08/29,35236576989847
2018/08/30,48352041057065
2018/08/31,28209381097070
2018/09/01,34312090744981
2018/09/02,65301168454443
2018/09/03,33719721109260
2018/09/04,16890781199865
2018/09/05,34224569271783
2018/09/06,36259886628078
2018/09/07,33715317755413
2018/09/08,22441513641842
2018/09/09,1.6911805267513E+14
2018/09/10,1.5173353756296E+14
2018/09/11,19302135191021
2018/09/12,74266526220392
2018/09/13,1.2067590835241E+14
2018/09/14,83313814170806
2018/09/15,89406064641451
2018/09/16,14705553029294
2018/09/17,14161459050835
2018/09/18,42468859576424
2018/09/19,33388930596430
2018/09/20,6924396032154
2018/09/21,58177334297603
2018/09/22,1.366501264195E+14
2018/09/23,1.4473476029867E+14
2018/09/24,23790747859118
2018/09/25,34765987213013
2018/09/26,51077506762107
2018/09/27,54655555693395
2018/09/28,7614474119185
2018/09/29,16266057232661
2018/09/30,21871326326361
2018/10/01,21524845101270
2018/10/02,39623329743822
2018/10/03,23456709909160
2018/10/04,41929050050471
2018/10/05,42672758619747
2018/10/06,20123323034493
2018/10/07,22234594735540
2018/10/08,48594845485656
2018/10/09,29898421101189
2018/10/10,18903912654617
2018/10/11,68444023488989
2018/10/12,64266159505285
2018/10/13,33403446403512
2018/10/14,33501206170443
2018/10/15,20901088700984
2018/10/16,12580782040650
2018/10/17,21096146857689
2018/10/18,39715848141915
2018/10/19,38971217004915
2018/10/20,67380787150620
2018/10/21,70836377564359
2018/10/22,35502270459977
2018/10/23,23229945579077
2018/10/24,39668935970555
2018/10/25,38775213756645
2018/10/26,69100357613820
2018/10/27,56945465985477
2018/10/28,51414168898904
2018/10/29,62313950381461
2018/10/30,43594796481778
2018/10/31,49680302977267
2018/11/01,40601316438664
2018/11/02,84995475724707
2018/11/03,55647820515061
2018/11/04,29225888523173
2018/11/05,37379998425499
2018/11/06,36062119374061
2018/11/07,19666651822822
2018/11/08,51775847075052
2018/11/09,55886327540987
2018/11/10,57591050169852
2018/11/11,76597917189379
2018/11/12,74640046916761
2018/11/13,62016734350235
2018/11/14,44945949233107
2018/11/15,32354166150710
2018/11/16,22174688066141
2018/11/17,63660000576359
2018/11/18,83212989125149
2018/11/19,19145627831614
2018/11/20,64888077958455
2018/11/21,1.7142435133719E+14
2018/11/22,1.4592510508338E+14
2018/11/23,28125838542406
2018/11/24,7269011019799
2018/11/25,51101084588613
2018/11/26,53920884719739
2018/11/27,1.7431274825212E+14
2018/11/28,2.4255647189445E+14
2018/11/29,1.0195418701983E+14
2018/11/30,21943483056747
2018/12/01,85356755538796
2018/12/02,82191425637917
2018/12/03,84054629435701
2018/12/04,40837396556489
2018/12/05,56281038982072
