Date,sentbyaddress3ema
2019/10/21,185729
2019/10/22,188656
2019/10/23,188755
2019/10/24,188750
2019/10/25,194684
2019/10/26,196515
2019/10/27,184006
2019/10/28,190922
2019/10/29,191962
2019/10/30,192790
2019/10/31,192674
2019/11/01,193180
2019/11/02,179350
2019/11/03,169530
2019/11/04,176685
2019/11/05,195781
2019/11/06,195057
2019/11/07,229747
2019/11/08,212863
2019/11/09,189109
2019/11/10,184710
2019/11/11,191941
2019/11/12,201704
2019/11/13,204274
2019/11/14,196984
2019/11/15,191723
2019/11/16,178441
2019/11/17,177636
2019/11/18,185989
2019/11/19,189586
2019/11/20,188137
2019/11/21,198893
2019/11/22,212272
2019/11/23,191167
2019/11/24,171179
2019/11/25,183709
2019/11/26,180696
2019/11/27,176375
2019/11/28,172494
2019/11/29,182502
2019/11/30,168753
2019/12/01,166760
2019/12/02,185775
2019/12/03,181577
2019/12/04,181184
2019/12/05,179733
2019/12/06,174414
2019/12/07,156635
2019/12/08,141028
2019/12/09,167147
2019/12/10,172296
2019/12/11,175582
2019/12/12,173779
2019/12/13,173921
2019/12/14,160366
2019/12/15,154965
2019/12/16,167635
2019/12/17,168510
2019/12/18,173980
2019/12/19,174954
2019/12/20,173376
2019/12/21,165103
2019/12/22,154352
2019/12/23,164725
2019/12/24,162203
2019/12/25,156593
2019/12/26,161226
2019/12/27,160472
2019/12/28,152740
2019/12/29,143582
2019/12/30,158717
2019/12/31,154277
2020/01/01,138133
2020/01/02,135976
2020/01/03,147993
2020/01/04,150180
2020/01/05,146448
2020/01/06,158940
2020/01/07,166192
2020/01/08,175703
2020/01/09,177782
2020/01/10,171871
2020/01/11,161985
2020/01/12,150300
2020/01/13,153014
2020/01/14,173217
2020/01/15,186077
2020/01/16,199385
2020/01/17,192671
2020/01/18,186447
2020/01/19,180177
2020/01/20,175312
2020/01/21,171279
2020/01/22,161151
2020/01/23,167431
2020/01/24,150157
2020/01/25,131556
2020/01/26,122610
2020/01/27,129044
2020/01/28,137515
2020/01/29,144228
2020/01/30,147181
2020/01/31,152583
2020/02/01,150955
2020/02/02,147100
2020/02/03,166564
2020/02/04,160121
2020/02/05,170736
2020/02/06,174981
2020/02/07,180810
2020/02/08,190158
2020/02/09,196481
2020/02/10,194818
2020/02/11,203130
2020/02/12,227524
2020/02/13,231209
2020/02/14,223025
2020/02/15,214383
2020/02/16,204123
2020/02/17,205417
2020/02/18,210167
2020/02/19,205169
2020/02/20,200716
2020/02/21,203956
2020/02/22,202442
2020/02/23,207037
2020/02/24,211189
2020/02/25,197648
2020/02/26,196237
2020/02/27,201587
2020/02/28,201339
2020/02/29,191236
2020/03/01,177938
2020/03/02,193121
2020/03/03,185643
2020/03/04,188473
2020/03/05,200994
2020/03/06,196310
2020/03/07,186232
2020/03/08,178841
2020/03/09,193010
2020/03/10,193724
2020/03/11,192603
2020/03/12,186978
2020/03/13,201504
2020/03/14,195914
2020/03/15,187380
2020/03/16,199176
2020/03/17,205927
2020/03/18,223176
2020/03/19,257366
2020/03/20,258221
2020/03/21,297600
2020/03/22,272357
2020/03/23,267426
2020/03/24,261622
2020/03/25,246395
2020/03/26,244927
2020/03/27,245188
2020/03/28,219308
2020/03/29,198268
2020/03/30,202209
2020/03/31,201269
2020/04/01,200034
2020/04/02,204286
2020/04/03,206750
2020/04/04,193201
2020/04/05,182568
2020/04/06,195366
2020/04/07,206059
2020/04/08,246169
2020/04/09,231204
2020/04/10,223590
2020/04/11,210474
2020/04/12,211020
2020/04/13,223079
2020/04/14,247024
2020/04/15,246381
2020/04/16,237374
2020/04/17,242159
2020/04/18,247810
2020/04/19,244096
2020/04/20,250810
2020/04/21,245848
2020/04/22,237476
2020/04/23,245722
2020/04/24,252767
2020/04/25,244923
2020/04/26,239149
2020/04/27,245476
2020/04/28,248299
2020/04/29,255423
2020/04/30,260118
2020/05/01,258107
2020/05/02,256273
2020/05/03,261524
2020/05/04,248659
2020/05/05,241567
2020/05/06,246662
2020/05/07,248765
2020/05/08,253146
2020/05/09,263052
2020/05/10,259561
2020/05/11,259623
2020/05/12,252482
2020/05/13,237148
2020/05/14,230243
2020/05/15,238304
2020/05/16,240083
2020/05/17,233672
2020/05/18,238144
2020/05/19,245427
2020/05/20,243975
2020/05/21,244089
2020/05/22,248882
2020/05/23,255361
2020/05/24,243332
2020/05/25,241086
2020/05/26,247988
2020/05/27,253785
2020/05/28,260671
2020/05/29,282121
2020/05/30,280040
2020/05/31,271428
2020/06/01,276162
2020/06/02,293461
2020/06/03,286908
2020/06/04,289187
2020/06/05,280261
2020/06/06,265557
2020/06/07,249449
2020/06/08,261950
2020/06/09,279236
2020/06/10,280146
2020/06/11,280547
2020/06/12,291053
2020/06/13,288108
2020/06/14,274704
2020/06/15,278293
2020/06/16,283646
2020/06/17,282208
2020/06/18,297535
2020/06/19,298120
2020/06/20,303230
2020/06/21,298212
2020/06/22,307152
2020/06/23,318681
2020/06/24,316444
2020/06/25,312590
2020/06/26,313775
2020/06/27,313942
2020/06/28,318954
2020/06/29,348055
2020/06/30,347306
2020/07/01,341744
2020/07/02,338206
2020/07/03,328069
2020/07/04,323489
2020/07/05,301044
2020/07/06,304343
2020/07/07,318605
2020/07/08,322711
2020/07/09,325011
2020/07/10,319368
2020/07/11,319808
2020/07/12,311097
2020/07/13,325854
2020/07/14,328954
2020/07/15,342478
2020/07/16,329588
2020/07/17,321483
2020/07/18,306338
2020/07/19,306457
2020/07/20,319271
2020/07/21,307099
2020/07/22,310913
2020/07/23,317656
2020/07/24,312597
2020/07/25,320197
2020/07/26,323641
2020/07/27,336800
2020/07/28,362551
2020/07/29,343311
2020/07/30,339164
2020/07/31,338039
2020/08/01,346955
2020/08/02,341996
2020/08/03,347098
2020/08/04,355784
2020/08/05,361472
2020/08/06,369056
2020/08/07,360113
2020/08/08,349372
2020/08/09,330915
2020/08/10,323599
2020/08/11,315123
2020/08/12,277328
2020/08/13,275608
2020/08/14,282079
2020/08/15,296700
2020/08/16,303571
2020/08/17,303083
2020/08/18,298819
2020/08/19,302723
2020/08/20,303519
2020/08/21,315017
2020/08/22,304564
2020/08/23,309336
2020/08/24,310750
2020/08/25,304794
2020/08/26,308471
2020/08/27,308565
2020/08/28,297598
2020/08/29,281052
2020/08/30,254543
2020/08/31,262745
2020/09/01,257840
2020/09/02,248989
2020/09/03,247680
2020/09/04,271657
2020/09/05,248715
2020/09/06,255949
2020/09/07,263369
2020/09/08,262502
2020/09/09,251343
2020/09/10,241296
2020/09/11,235399
2020/09/12,235200
2020/09/13,227117
2020/09/14,229111
2020/09/15,242724
2020/09/16,239178
2020/09/17,289874
2020/09/18,307818
2020/09/19,301373
2020/09/20,312829
2020/09/21,313976
2020/09/22,299145
2020/09/23,296788
2020/09/24,304058
2020/09/25,292270
2020/09/26,287866
2020/09/27,282328
2020/09/28,284272
2020/09/29,286359
2020/09/30,286571
2020/10/01,284085
2020/10/02,279067
2020/10/03,268023
2020/10/04,269438
2020/10/05,260261
2020/10/06,264149
2020/10/07,270685
2020/10/08,271867
2020/10/09,283493
2020/10/10,288402
2020/10/11,286963
2020/10/12,289951
2020/10/13,308427
2020/10/14,311901
2020/10/15,379358
2020/10/16,390798
2020/10/17,372633
2020/10/18,334952
2020/10/19,327000
2020/10/20,317983
2020/10/21,326264
2020/10/22,346464
2020/10/23,347239
2020/10/24,333106
2020/10/25,304642
2020/10/26,302805
2020/10/27,303103
2020/10/28,314286
2020/10/29,304258
2020/10/30,307328
2020/10/31,319630
2020/11/01,313316
2020/11/02,321858
2020/11/03,324057
2020/11/04,354030
2020/11/05,346393
2020/11/06,357308
2020/11/07,354432
2020/11/08,337068
2020/11/09,343964
2020/11/10,339063
2020/11/11,340842
2020/11/12,332502
2020/11/13,335461
2020/11/14,340967
2020/11/15,325986
2020/11/16,329613
2020/11/17,337035
2020/11/18,330155
2020/11/19,329228
2020/11/20,339953
2020/11/21,354288
2020/11/22,357166
2020/11/23,362119
2020/11/24,358131
2020/11/25,368313
2020/11/26,346017
2020/11/27,354915
2020/11/28,342753
2020/11/29,352335
2020/11/30,344777
2020/12/01,343164
2020/12/02,329080
2020/12/03,325180
2020/12/04,324925
2020/12/05,321919
2020/12/06,311340
2020/12/07,311957
2020/12/08,315163
2020/12/09,315255
2020/12/10,307077
2020/12/11,312203
2020/12/12,325623
2020/12/13,339176
2020/12/14,354054
2020/12/15,352515
2020/12/16,369932
2020/12/17,396346
2020/12/18,389296
2020/12/19,389647
2020/12/20,353970
2020/12/21,333773
2020/12/22,324854
2020/12/23,341448
2020/12/24,333735
2020/12/25,325209
2020/12/26,323333
2020/12/27,326904
2020/12/28,340161
2020/12/29,343115
2020/12/30,344899
2020/12/31,336553
2021/01/01,344997
2021/01/02,331938
2021/01/03,345445
2021/01/04,354046
2021/01/05,363979
2021/01/06,379630
2021/01/07,400375
2021/01/08,396602
2021/01/09,404601
2021/01/10,402008
2021/01/11,390452
2021/01/12,370339
2021/01/13,359397
2021/01/14,364493
2021/01/15,378431
2021/01/16,380653
2021/01/17,368843
2021/01/18,369959
2021/01/19,376087
2021/01/20,375563
2021/01/21,355934
2021/01/22,344866
2021/01/23,347304
2021/01/24,342358
2021/01/25,342172
2021/01/26,352120
2021/01/27,333910
2021/01/28,343308
2021/01/29,365052
2021/01/30,369527
2021/01/31,361596
2021/02/01,362206
2021/02/02,367595
2021/02/03,380194
2021/02/04,378310
2021/02/05,370532
2021/02/06,363265
2021/02/07,361030
2021/02/08,365914
2021/02/09,370878
2021/02/10,371376
2021/02/11,377214
2021/02/12,377346
2021/02/13,368023
2021/02/14,357160
2021/02/15,345125
2021/02/16,355121
2021/02/17,362876
2021/02/18,367880
2021/02/19,381708
2021/02/20,387593
2021/02/21,380541
2021/02/22,367806
2021/02/23,352657
2021/02/24,360310
2021/02/25,359254
2021/02/26,365742
2021/02/27,365764
2021/02/28,358280
2021/03/01,363607
2021/03/02,374794
2021/03/03,365452
2021/03/04,366711
2021/03/05,348873
2021/03/06,346679
2021/03/07,334180
2021/03/08,342408
2021/03/09,361296
2021/03/10,376178
2021/03/11,381108
2021/03/12,387170
2021/03/13,383124
2021/03/14,384270
2021/03/15,384120
2021/03/16,381597
2021/03/17,373587
2021/03/18,369983
2021/03/19,376774
2021/03/20,375312
2021/03/21,363124
2021/03/22,362440
2021/03/23,379164
2021/03/24,382118
2021/03/25,391318
2021/03/26,393112
2021/03/27,386125
2021/03/28,374882
2021/03/29,377840
2021/03/30,377083
2021/03/31,378292
2021/04/01,388528
2021/04/02,411903
2021/04/03,399728
2021/04/04,387085
2021/04/05,386604
2021/04/06,394625
2021/04/07,390049
2021/04/08,391442
2021/04/09,392146
2021/04/10,403249
2021/04/11,400126
2021/04/12,411352
2021/04/13,412535
2021/04/14,426328
2021/04/15,399383
2021/04/16,420234
2021/04/17,429174
2021/04/18,421578
2021/04/19,437921
2021/04/20,452633
2021/04/21,477561
2021/04/22,491460
2021/04/23,485668
2021/04/24,487295
2021/04/25,506824
2021/04/26,509109
2021/04/27,497607
2021/04/28,492993
2021/04/29,494920
2021/04/30,477749
2021/05/01,486132
2021/05/02,463478
2021/05/03,463990
2021/05/04,478287
2021/05/05,486039
2021/05/06,489060
2021/05/07,485442
2021/05/08,477434
2021/05/09,508052
2021/05/10,486348
2021/05/11,475395
2021/05/12,462964
2021/05/13,490044
2021/05/14,496823
2021/05/15,484704
2021/05/16,467218
2021/05/17,462052
2021/05/18,448429
2021/05/19,425296
2021/05/20,441193
2021/05/21,434735
2021/05/22,404489
2021/05/23,377455
2021/05/24,383058
2021/05/25,396694
2021/05/26,405436
2021/05/27,419976
2021/05/28,406634
2021/05/29,417703
2021/05/30,429559
2021/05/31,424273
2021/06/01,416934
2021/06/02,422351
2021/06/03,443323
2021/06/04,449452
2021/06/05,441470
2021/06/06,432430
2021/06/07,420065
2021/06/08,396764
2021/06/09,387167
2021/06/10,383513
2021/06/11,372274
2021/06/12,370323
2021/06/13,386169
2021/06/14,384867
2021/06/15,386023
2021/06/16,384880
2021/06/17,374832
2021/06/18,364798
2021/06/19,344080
2021/06/20,337457
2021/06/21,345808
2021/06/22,364097
2021/06/23,376785
2021/06/24,390163
2021/06/25,391482
2021/06/26,384411
2021/06/27,368358
2021/06/28,385102
2021/06/29,401390
2021/06/30,400624
2021/07/01,403737
2021/07/02,394877
2021/07/03,374856
2021/07/04,364415
2021/07/05,367184
2021/07/06,365567
2021/07/07,368822
2021/07/08,367495
2021/07/09,366767
2021/07/10,353806
2021/07/11,347514
2021/07/12,349920
2021/07/13,347873
2021/07/14,350686
2021/07/15,359069
2021/07/16,357166
2021/07/17,354594
2021/07/18,347367
2021/07/19,352926
2021/07/20,359361
2021/07/21,368644
2021/07/22,371925
2021/07/23,378263
2021/07/24,392415
2021/07/25,375901
2021/07/26,382616
2021/07/27,391799
2021/07/28,398774
2021/07/29,404080
2021/07/30,403783
2021/07/31,398075
2021/08/01,387602
2021/08/02,403405
2021/08/03,387478
2021/08/04,378636
2021/08/05,361282
2021/08/06,366358
2021/08/07,360623
2021/08/08,358916
2021/08/09,355036
2021/08/10,354027
2021/08/11,354940
2021/08/12,350640
2021/08/13,349094
2021/08/14,341832
2021/08/15,336712
2021/08/16,355933
2021/08/17,360588
2021/08/18,356823
2021/08/19,375333
2021/08/20,381835
2021/08/21,374403
2021/08/22,361774
2021/08/23,361387
2021/08/24,351922
2021/08/25,335106
2021/08/26,329950
2021/08/27,319365
2021/08/28,323844
2021/08/29,324046
2021/08/30,329208
2021/08/31,339243
2021/09/01,347205
2021/09/02,356549
2021/09/03,342329
2021/09/04,338010
2021/09/05,330153
2021/09/06,335010
2021/09/07,353693
2021/09/08,344324
2021/09/09,345118
2021/09/10,366036
2021/09/11,411354
2021/09/12,403591
2021/09/13,433757
2021/09/14,413605
2021/09/15,401525
2021/09/16,386271
2021/09/17,375228
2021/09/18,367348
2021/09/19,357538
2021/09/20,341000
2021/09/21,348945
2021/09/22,354572
2021/09/23,356921
2021/09/24,344371
2021/09/25,347047
2021/09/26,330238
2021/09/27,328246
2021/09/28,321396
2021/09/29,326532
2021/09/30,322397
2021/10/01,335749
2021/10/02,340541
2021/10/03,341826
2021/10/04,328272
2021/10/05,351693
2021/10/06,370476
2021/10/07,402366
2021/10/08,407890
2021/10/09,396488
2021/10/10,379343
2021/10/11,373970
2021/10/12,370457
2021/10/13,359980
2021/10/14,364659
2021/10/15,370177
2021/10/16,375261
2021/10/17,373109
2021/10/18,375449
2021/10/19,387819
2021/10/20,402729
2021/10/21,407916
2021/10/22,409216
2021/10/23,420585
2021/10/24,418062
2021/10/25,411441
2021/10/26,412102
2021/10/27,409206
2021/10/28,444628
2021/10/29,455382
2021/10/30,439149
2021/10/31,421955
2021/11/01,422068
2021/11/02,434934
2021/11/03,447142
2021/11/04,444348
2021/11/05,435229
2021/11/06,423019
2021/11/07,421617
2021/11/08,428755
2021/11/09,421740
2021/11/10,443117
2021/11/11,446823
2021/11/12,449029
2021/11/13,447691
2021/11/14,446935
2021/11/15,425196
2021/11/16,416812
2021/11/17,455437
2021/11/18,426714
2021/11/19,421054
2021/11/20,389692
2021/11/21,407361
2021/11/22,384494
2021/11/23,384914
2021/11/24,394831
2021/11/25,394613
2021/11/26,397906
2021/11/27,379691
2021/11/28,363328
2021/11/29,379169
2021/11/30,395154
2021/12/01,386332
2021/12/02,395565
2021/12/03,384058
2021/12/04,369880
2021/12/05,502339
2021/12/06,448044
2021/12/07,420333
2021/12/08,430854
2021/12/09,417640
2021/12/10,412538
2021/12/11,397977
2021/12/12,393779
2021/12/13,399311
2021/12/14,396631
2021/12/15,397935
2021/12/16,400957
2021/12/17,406261
2021/12/18,389234
2021/12/19,381918
2021/12/20,387286
2021/12/21,380007
2021/12/22,402379
2021/12/23,400212
2021/12/24,419613
2021/12/25,431793
2021/12/26,414103
2021/12/27,404774
2021/12/28,396931
2021/12/29,384862
2021/12/30,392445
2021/12/31,384688
2022/01/01,387205
2022/01/02,366309
2022/01/03,368380
2022/01/04,375688
2022/01/05,379246
2022/01/06,384168
2022/01/07,382116
2022/01/08,379075
2022/01/09,356432
2022/01/10,346815
2022/01/11,364875
2022/01/12,398447
2022/01/13,412002
2022/01/14,402486
2022/01/15,398628
2022/01/16,391200
2022/01/17,387765
2022/01/18,380910
2022/01/19,383632
2022/01/20,383878
2022/01/21,366557
2022/01/22,368669
2022/01/23,357325
2022/01/24,352650
2022/01/25,354237
2022/01/26,349540
2022/01/27,342834
2022/01/28,349734
2022/01/29,352561
2022/01/30,363737
2022/01/31,373307
2022/02/01,375555
2022/02/02,372220
2022/02/03,363034
2022/02/04,376816
2022/02/05,403443
2022/02/06,407208
2022/02/07,394205
2022/02/08,394031
2022/02/09,397721
2022/02/10,404621
2022/02/11,407575
2022/02/12,404307
2022/02/13,408449
2022/02/14,408938
2022/02/15,403291
2022/02/16,388373
2022/02/17,378674
2022/02/18,357729
2022/02/19,361732
2022/02/20,370696
2022/02/21,356403
2022/02/22,354217
2022/02/23,361588
2022/02/24,370850
2022/02/25,380701
2022/02/26,400422
2022/02/27,395615
2022/02/28,383161
2022/03/01,388113
2022/03/02,401604
2022/03/03,404901
2022/03/04,402646
2022/03/05,392099
2022/03/06,396105
2022/03/07,399110
2022/03/08,431186
2022/03/09,436782
2022/03/10,476014
2022/03/11,439220
2022/03/12,427006
2022/03/13,402772
2022/03/14,391812
2022/03/15,420084
2022/03/16,463505
2022/03/17,427730
2022/03/18,471592
2022/03/19,443013
2022/03/20,423802
2022/03/21,432111
2022/03/22,454304
2022/03/23,437525
2022/03/24,419475
2022/03/25,408738
2022/03/26,411133
2022/03/27,404928
2022/03/28,404330
2022/03/29,404919
2022/03/30,396932
2022/03/31,393314
2022/04/01,383409
2022/04/02,366964
2022/04/03,350996
2022/04/04,340241
2022/04/05,342292
2022/04/06,347276
2022/04/07,347352
2022/04/08,344200
2022/04/09,357691
2022/04/10,365656
2022/04/11,362327
2022/04/12,354336
2022/04/13,340681
2022/04/14,357356
2022/04/15,360784
2022/04/16,362116
2022/04/17,355150
2022/04/18,358989
2022/04/19,408961
2022/04/20,439557
2022/04/21,396847
2022/04/22,388670
2022/04/23,373084
2022/04/24,374593
2022/04/25,373300
2022/04/26,372191
2022/04/27,376630
2022/04/28,379415
2022/04/29,377833
2022/04/30,385087
2022/05/01,361498
2022/05/02,343624
2022/05/03,332162
2022/05/04,346636
2022/05/05,374636
2022/05/06,369465
2022/05/07,362987
2022/05/08,372508
2022/05/09,375879
2022/05/10,383546
2022/05/11,359997
2022/05/12,409927
2022/05/13,449352
2022/05/14,413227
2022/05/15,391196
2022/05/16,390016
2022/05/17,381602
2022/05/18,406523
2022/05/19,388104
2022/05/20,373143
2022/05/21,373483
2022/05/22,363103
2022/05/23,356177
2022/05/24,360841
2022/05/25,350116
2022/05/26,329186
2022/05/27,327466
2022/05/28,348469
2022/05/29,352294
2022/05/30,329522
2022/05/31,351371
2022/06/01,341367
2022/06/02,320210
2022/06/03,312574
2022/06/04,304149
2022/06/05,297980
2022/06/06,308372
2022/06/07,307433
2022/06/08,298210
2022/06/09,304236
2022/06/10,322304
2022/06/11,327883
2022/06/12,318738
2022/06/13,313661
2022/06/14,312678
2022/06/15,312635
2022/06/16,329517
2022/06/17,350076
2022/06/18,334187
2022/06/19,330744
2022/06/20,330256
2022/06/21,327168
2022/06/22,321598
2022/06/23,316962
2022/06/24,324463
2022/06/25,304858
2022/06/26,289496
2022/06/27,305510
2022/06/28,303114
2022/06/29,302628
2022/06/30,306503
2022/07/01,335479
2022/07/02,360362
2022/07/03,357371
2022/07/04,355553
2022/07/05,355448
2022/07/06,358916
2022/07/07,366177
2022/07/08,364641
2022/07/09,367490
2022/07/10,371141
2022/07/11,358162
2022/07/12,353118
2022/07/13,368702
2022/07/14,386296
2022/07/15,410857
2022/07/16,442476
2022/07/17,443448
2022/07/18,415399
2022/07/19,393970
2022/07/20,390517
2022/07/21,396694
2022/07/22,408698
2022/07/23,397445
2022/07/24,388136
2022/07/25,442728
2022/07/26,701949
2022/07/27,554995
2022/07/28,469803
2022/07/29,442691
2022/07/30,431885
2022/07/31,425319
2022/08/01,489824
2022/08/02,457266
2022/08/03,452310
2022/08/04,583836
2022/08/05,510369
2022/08/06,475946
2022/08/07,458212
2022/08/08,426502
2022/08/09,401781
2022/08/10,392268
2022/08/11,372704
2022/08/12,379482
2022/08/13,382322
2022/08/14,377634
2022/08/15,368117
2022/08/16,375800
2022/08/17,383740
2022/08/18,392689
2022/08/19,377728
2022/08/20,367407
2022/08/21,373524
2022/08/22,361157
2022/08/23,356834
2022/08/24,355306
2022/08/25,361618
2022/08/26,353938
2022/08/27,356996
2022/08/28,352222
2022/08/29,346193
2022/08/30,336859
2022/08/31,332134
2022/09/01,341597
2022/09/02,357872
2022/09/03,377269
2022/09/04,418360
2022/09/05,405252
2022/09/06,384770
2022/09/07,363088
2022/09/08,365703
2022/09/09,373220
2022/09/10,366538
2022/09/11,360844
2022/09/12,352819
2022/09/13,361293
2022/09/14,376583
2022/09/15,403303
2022/09/16,422892
2022/09/17,495661
2022/09/18,446380
2022/09/19,409505
2022/09/20,393166
2022/09/21,376674
2022/09/22,377033
2022/09/23,386035
2022/09/24,407500
2022/09/25,398197
2022/09/26,396711
2022/09/27,423974
2022/09/28,390281
2022/09/29,386626
2022/09/30,380156
2022/10/01,371954
2022/10/02,366517
2022/10/03,354225
2022/10/04,355454
2022/10/05,368192
2022/10/06,394804
2022/10/07,403087
2022/10/08,427034
2022/10/09,451045
2022/10/10,457298
2022/10/11,449857
2022/10/12,430968
2022/10/13,403111
2022/10/14,380987
2022/10/15,386695
2022/10/16,368486
2022/10/17,353720
2022/10/18,336101
2022/10/19,334013
2022/10/20,351957
2022/10/21,359785
2022/10/22,342718
2022/10/23,342413
2022/10/24,346852
2022/10/25,342884
2022/10/26,357031
2022/10/27,369695
2022/10/28,352548
2022/10/29,343978
2022/10/30,337697
2022/10/31,341778
2022/11/01,350935
2022/11/02,336582
2022/11/03,344486
2022/11/04,330986
2022/11/05,330135
2022/11/06,316281
2022/11/07,334212
2022/11/08,333544
2022/11/09,347358
2022/11/10,344121
2022/11/11,338665
2022/11/12,334012
2022/11/13,321841
2022/11/14,333171
2022/11/15,350461
2022/11/16,355206
2022/11/17,367780
2022/11/18,360418
2022/11/19,341090
2022/11/20,318627
2022/11/21,308532
2022/11/22,305819
2022/11/23,320337
2022/11/24,343981
2022/11/25,366460
2022/11/26,362704
2022/11/27,345889
2022/11/28,385508
2022/11/29,381306
