Date,sentinusd30momUSD
2019/04/12,139203560
2019/04/13,-47662489
2019/04/14,-12201364
2019/04/15,149229505
2019/04/16,118762143
2019/04/17,11568429
2019/04/18,191294674
2019/04/19,-1515603
2019/04/20,-17023489
2019/04/21,58243498
2019/04/22,59865566
2019/04/23,233733774
2019/04/24,189742140
2019/04/25,174245596
2019/04/26,385647797
2019/04/27,-21462052
2019/04/28,4567613
2019/04/29,119282576
2019/04/30,164256017
2019/05/01,73949361
2019/05/02,-291964140
2019/05/03,-286965480
2019/05/04,-141196903
2019/05/05,-134698236
2019/05/06,191403848
2019/05/07,192250446
2019/05/08,-151842953
2019/05/09,-110756046
2019/05/10,-16601770
2019/05/11,347656960
2019/05/12,138248186
2019/05/13,514533578
2019/05/14,447099824
2019/05/15,600058466
2019/05/16,1479155592
2019/05/17,728664336
2019/05/18,89761952
2019/05/19,205445594
2019/05/20,460104265
2019/05/21,376570445
2019/05/22,320214762
2019/05/23,265508312
2019/05/24,41169482
2019/05/25,-47662745
2019/05/26,-89080538
2019/05/27,575920910
2019/05/28,323807059
2019/05/29,552542989
2019/05/30,535111778
2019/05/31,477327564
2019/06/01,162929469
2019/06/02,6061576
2019/06/03,430096963
2019/06/04,500005745
2019/06/05,334322424
2019/06/06,-100497906
2019/06/07,-22850775
2019/06/08,-170523070
2019/06/09,-64568637
2019/06/10,-244286273
2019/06/11,-15886235
2019/06/12,-155287353
2019/06/13,-24419783
2019/06/14,-323271633
2019/06/15,-880073335
2019/06/16,-309411888
2019/06/17,91473507
2019/06/18,166574240
2019/06/19,14664360
2019/06/20,-87975876
2019/06/21,139849147
2019/06/22,122472230
2019/06/23,48347299
2019/06/24,309131808
2019/06/25,284099264
2019/06/26,373479347
2019/06/27,458457784
2019/06/28,-215116678
2019/06/29,-221704496
2019/06/30,-296110229
2019/07/01,211968243
2019/07/02,230381963
2019/07/03,-147213976
2019/07/04,-290303689
2019/07/05,-364678532
2019/07/06,-165423975
2019/07/07,-88312929
2019/07/08,232973999
2019/07/09,895738741
2019/07/10,150157625
2019/07/11,483883910
2019/07/12,-105643077
2019/07/13,-426815371
2019/07/14,-145750554
2019/07/15,-272154777
2019/07/16,-232063324
2019/07/17,-35614352
2019/07/18,-247888257
2019/07/19,-365580664
2019/07/20,-315635264
2019/07/21,-621130317
2019/07/22,-502003360
2019/07/23,-332590044
2019/07/24,-449861522
2019/07/25,-531712590
2019/07/26,-697530176
2019/07/27,-904927612
2019/07/28,-614011589
2019/07/29,-422540684
2019/07/30,-243074717
2019/07/31,-354157526
2019/08/01,-31515647
2019/08/02,-189992655
2019/08/03,-234834531
2019/08/04,-256314842
2019/08/05,321053954
2019/08/06,102258944
2019/08/07,-142114240
2019/08/08,-844454011
2019/08/09,-348275028
2019/08/10,-732813420
2019/08/11,-256668551
2019/08/12,43016238
2019/08/13,-207897586
2019/08/14,-228973085
2019/08/15,-75772416
2019/08/16,-219498804
2019/08/17,-295670731
2019/08/18,-200230992
2019/08/19,27559761
2019/08/20,228240716
2019/08/21,-28531435
2019/08/22,3780646
2019/08/23,20663960
2019/08/24,-126930695
2019/08/25,-320393784
2019/08/26,109222925
2019/08/27,97132002
2019/08/28,-11242189
2019/08/29,-17326098
2019/08/30,-16048203
2019/08/31,-208557160
2019/09/01,-210028456
2019/09/02,29641102
2019/09/03,249931812
2019/09/04,-313236769
2019/09/05,-230037534
2019/09/06,-86030727
2019/09/07,-151920460
2019/09/08,-118323162
2019/09/09,64324732
2019/09/10,17041727
2019/09/11,9856637
2019/09/12,-66281872
2019/09/13,-109260236
2019/09/14,-266173108
2019/09/15,-130676613
2019/09/16,225779606
2019/09/17,253746291
2019/09/18,214842846
2019/09/19,-66278910
2019/09/20,72828890
2019/09/21,-110471099
2019/09/22,-125698472
2019/09/23,134042394
2019/09/24,404891543
2019/09/25,113192627
2019/09/26,160337770
2019/09/27,13465826
2019/09/28,-65167874
2019/09/29,-125699053
2019/09/30,37737830
2019/10/01,95964161
2019/10/02,-89237152
2019/10/03,-287042789
2019/10/04,-143495756
2019/10/05,-141838110
2019/10/06,-150106694
2019/10/07,-79037315
2019/10/08,16848756
2019/10/09,-6352899
2019/10/10,11082939
2019/10/11,-59084906
2019/10/12,-55211407
2019/10/13,-202422846
2019/10/14,166256278
2019/10/15,-4323616
2019/10/16,-190742316
2019/10/17,-277623044
2019/10/18,-261787738
2019/10/19,-259285078
2019/10/20,-200016932
2019/10/21,8740764
2019/10/22,10559790
2019/10/23,46799647
2019/10/24,-238555822
2019/10/25,-133595438
2019/10/26,-37944401
2019/10/27,-142630996
2019/10/28,297702727
2019/10/29,152851594
2019/10/30,-131823323
2019/10/31,9968661
2019/11/01,35496452
2019/11/02,-3984365
2019/11/03,-3116978
2019/11/04,181716857
2019/11/05,256023237
2019/11/06,8472001
2019/11/07,-68399268
2019/11/08,-75656633
2019/11/09,-123661696
2019/11/10,-121524051
2019/11/11,9565236
2019/11/12,164436054
2019/11/13,-139479278
2019/11/14,-34656198
2019/11/15,10208602
2019/11/16,-56774810
2019/11/17,-148743895
2019/11/18,101747880
2019/11/19,51683258
2019/11/20,-2351674
2019/11/21,94817523
2019/11/22,98383063
2019/11/23,-212289222
2019/11/24,-176165898
2019/11/25,-6720947
2019/11/26,-23184278
2019/11/27,-239182797
2019/11/28,-55562681
2019/11/29,-109208869
2019/11/30,-113831031
2019/12/01,-130782235
2019/12/02,83599655
2019/12/03,-3604704
2019/12/04,-126082972
2019/12/05,-218362633
2019/12/06,-46898969
2019/12/07,-115933535
2019/12/08,-184462324
2019/12/09,17795781
2019/12/10,78951812
2019/12/11,-102680019
2019/12/12,-143249410
2019/12/13,-84918275
2019/12/14,-95779371
2019/12/15,-179280030
2019/12/16,64438980
2019/12/17,200780695
2019/12/18,131384668
2019/12/19,160040098
2019/12/20,-58930449
2019/12/21,-219228273
2019/12/22,-413135696
2019/12/23,53043573
2019/12/24,-1919027
2019/12/25,-231518488
2019/12/26,-49818259
2019/12/27,-177218688
2019/12/28,-187767294
2019/12/29,-79106582
2019/12/30,-4268478
2019/12/31,148353318
2020/01/01,-175389568
2020/01/02,-45284141
2020/01/03,37154481
2020/01/04,-51798332
2020/01/05,-87552670
2020/01/06,123272882
2020/01/07,117013722
2020/01/08,104340114
2020/01/09,-43611004
2020/01/10,55279414
2020/01/11,25160048
2020/01/12,-13084652
2020/01/13,92263718
2020/01/14,309024247
2020/01/15,126967741
2020/01/16,-72500033
2020/01/17,-117502312
2020/01/18,-120310739
2020/01/19,26135096
2020/01/20,68214504
2020/01/21,60842727
2020/01/22,-84348126
2020/01/23,27268888
2020/01/24,56928726
2020/01/25,-75565231
2020/01/26,-58285010
2020/01/27,55984569
2020/01/28,71165159
2020/01/29,27487088
2020/01/30,-32006681
2020/01/31,266601894
2020/02/01,55296032
2020/02/02,-35641870
2020/02/03,98916380
2020/02/04,171976142
2020/02/05,73873380
2020/02/06,285812696
2020/02/07,252876270
2020/02/08,102293581
2020/02/09,113746925
2020/02/10,212171836
2020/02/11,180581715
2020/02/12,501335931
2020/02/13,216452953
2020/02/14,174898923
2020/02/15,249419993
2020/02/16,175059881
2020/02/17,380287643
2020/02/18,413527286
2020/02/19,317339226
2020/02/20,420265370
2020/02/21,293163795
2020/02/22,58741954
2020/02/23,93921532
2020/02/24,385137824
2020/02/25,380759918
2020/02/26,486288734
2020/02/27,403297653
2020/02/28,183316062
2020/02/29,19664674
2020/03/01,17178698
2020/03/02,369773272
2020/03/03,192132415
2020/03/04,83284424
2020/03/05,104114088
2020/03/06,132440906
2020/03/07,-198218973
2020/03/08,-111300052
2020/03/09,484922926
2020/03/10,231574794
2020/03/11,73079590
2020/03/12,1111194678
2020/03/13,319693748
2020/03/14,-208079753
2020/03/15,-131894804
2020/03/16,184383459
2020/03/17,-59377288
2020/03/18,-362305079
2020/03/19,-138360540
2020/03/20,21667392
2020/03/21,-363285934
2020/03/22,-222872858
2020/03/23,93927494
2020/03/24,265214610
2020/03/25,-140448852
2020/03/26,-193653241
2020/03/27,-433864573
2020/03/28,-366705828
2020/03/29,-250949094
2020/03/30,-44879000
2020/03/31,-87987110
2020/04/01,-381158234
2020/04/02,-89868307
2020/04/03,-20004426
2020/04/04,-230853071
2020/04/05,-303672198
2020/04/06,130216871
2020/04/07,61390073
2020/04/08,-463154445
2020/04/09,-269276405
2020/04/10,16194248
2020/04/11,-1279873965
2020/04/12,-855674699
2020/04/13,-84958012
2020/04/14,-172281525
2020/04/15,-490548970
2020/04/16,67458998
2020/04/17,-29014219
2020/04/18,-168163484
2020/04/19,-252615997
2020/04/20,234034697
2020/04/21,141774464
2020/04/22,14090204
2020/04/23,-199312625
2020/04/24,322992927
2020/04/25,-6071280
2020/04/26,33162143
2020/04/27,163616233
2020/04/28,98776387
2020/04/29,340552625
2020/04/30,395336960
2020/05/01,120509414
2020/05/02,-51315236
2020/05/03,-46946619
2020/05/04,175148895
2020/05/05,194156793
2020/05/06,35246888
2020/05/07,140831359
2020/05/08,154691240
2020/05/09,53163279
2020/05/10,119093523
2020/05/11,290839081
2020/05/12,286681358
2020/05/13,159474398
2020/05/14,238530568
2020/05/15,166742712
2020/05/16,-197763541
2020/05/17,-9786646
2020/05/18,140399245
2020/05/19,77215334
2020/05/20,-101358739
2020/05/21,43964107
2020/05/22,27718246
2020/05/23,-55918511
2020/05/24,-382520899
2020/05/25,29806402
2020/05/26,114528779
2020/05/27,-92156612
2020/05/28,189060139
2020/05/29,17087720
2020/05/30,-104537671
2020/05/31,208592862
2020/06/01,243733388
2020/06/02,646267470
2020/06/03,17965273
2020/06/04,52881513
2020/06/05,7591305
2020/06/06,-396914028
2020/06/07,-190798143
2020/06/08,70621797
2020/06/09,-213165467
2020/06/10,8030129
2020/06/11,118052638
2020/06/12,-100046057
2020/06/13,-255170778
2020/06/14,-145953353
2020/06/15,343591520
2020/06/16,105720064
2020/06/17,-68962835
2020/06/18,88542042
2020/06/19,93205130
2020/06/20,-171491069
2020/06/21,-28214508
2020/06/22,255379552
2020/06/23,325307618
2020/06/24,696425859
2020/06/25,939830018
2020/06/26,337874923
2020/06/27,-26191791
2020/06/28,-271203106
2020/06/29,-213690520
2020/06/30,-63218906
2020/07/01,-79109389
2020/07/02,-496236375
2020/07/03,51028872
2020/07/04,-111274269
2020/07/05,-228955946
2020/07/06,306758793
2020/07/07,270824966
2020/07/08,390976936
2020/07/09,195733054
2020/07/10,135543700
2020/07/11,-311452677
2020/07/12,-84843572
2020/07/13,460033543
2020/07/14,531462732
2020/07/15,-141492188
2020/07/16,136304898
2020/07/17,64197382
2020/07/18,-108725036
2020/07/19,-61575077
2020/07/20,297048891
2020/07/21,223461694
2020/07/22,125325840
2020/07/23,793468857
2020/07/24,-157803211
2020/07/25,-492653876
2020/07/26,388266244
2020/07/27,1173391785
2020/07/28,736749285
2020/07/29,628392286
2020/07/30,651358726
2020/07/31,732020356
2020/08/01,693808163
2020/08/02,841666376
2020/08/03,979479011
2020/08/04,1089798435
2020/08/05,430924352
2020/08/06,446939553
2020/08/07,342571995
2020/08/08,42008478
2020/08/09,144837963
2020/08/10,1035069589
2020/08/11,897902036
2020/08/12,939884856
2020/08/13,802995419
2020/08/14,1511953170
2020/08/15,447107260
2020/08/16,452672809
2020/08/17,966769475
2020/08/18,875966315
2020/08/19,693247857
2020/08/20,674271792
2020/08/21,553446801
2020/08/22,-528198091
2020/08/23,-256291115
2020/08/24,334796010
2020/08/25,68974593
2020/08/26,-490273707
2020/08/27,-149208164
2020/08/28,374428479
2020/08/29,8051432
2020/08/30,301079423
2020/08/31,1268463096
2020/09/01,1936970611
2020/09/02,1741117619
2020/09/03,1391839281
2020/09/04,1557793850
2020/09/05,1313048789
2020/09/06,676354949
2020/09/07,816377238
2020/09/08,598760327
2020/09/09,206076636
2020/09/10,947514301
2020/09/11,218541804
2020/09/12,57808597
2020/09/13,-259140740
2020/09/14,1073603262
2020/09/15,763830547
2020/09/16,467500366
2020/09/17,1115329766
2020/09/18,1385775647
2020/09/19,119958543
2020/09/20,40870393
2020/09/21,967727271
2020/09/22,676816779
2020/09/23,304301281
2020/09/24,85930447
2020/09/25,-33379747
2020/09/26,-68865596
2020/09/27,-430765958
2020/09/28,75015730
2020/09/29,-138382932
2020/09/30,-1040009668
2020/10/01,-1812380494
2020/10/02,-1825450845
2020/10/03,-2065437744
2020/10/04,-1894567783
2020/10/05,-1413463597
2020/10/06,-856963048
2020/10/07,-269004485
2020/10/08,-309994207
2020/10/09,-336095393
2020/10/10,-1272540695
2020/10/11,-1083781863
2020/10/12,-380161156
2020/10/13,-693563963
2020/10/14,-691716064
2020/10/15,-713024547
2020/10/16,-655063666
2020/10/17,-1835945949
2020/10/18,-2089091330
2020/10/19,-512546254
2020/10/20,-443015858
2020/10/21,-370092286
2020/10/22,255586607
2020/10/23,-260649100
2020/10/24,-447311853
2020/10/25,-470996024
2020/10/26,505901788
2020/10/27,173768160
2020/10/28,198023434
2020/10/29,-437553295
2020/10/30,-80034935
2020/10/31,-599676806
2020/11/01,-566688099
2020/11/02,653434326
2020/11/03,494051678
2020/11/04,421438080
2020/11/05,691103918
2020/11/06,692203113
2020/11/07,616531294
2020/11/08,-459856141
2020/11/09,374246178
2020/11/10,423459177
2020/11/11,182220915
2020/11/12,813598235
2020/11/13,171398544
2020/11/14,-68280874
2020/11/15,-331824475
2020/11/16,660380821
2020/11/17,1404819575
2020/11/18,1136075782
2020/11/19,545472437
2020/11/20,359339771
2020/11/21,791798195
2020/11/22,711719259
2020/11/23,1899276975
2020/11/24,2508260529
2020/11/25,405265575
2020/11/26,1532545658
2020/11/27,269679562
2020/11/28,16299536
2020/11/29,-285093162
2020/11/30,1171430533
2020/12/01,1861537267
2020/12/02,146454738
2020/12/03,330105812
2020/12/04,259760585
2020/12/05,-553632439
2020/12/06,-920250131
2020/12/07,-10114415
2020/12/08,769745711
2020/12/09,635400696
2020/12/10,531632905
2020/12/11,186230061
2020/12/12,-851152387
2020/12/13,-552435658
2020/12/14,355339681
2020/12/15,664504384
2020/12/16,765305422
2020/12/17,1247477680
2020/12/18,-26671189
2020/12/19,553316471
2020/12/20,-638555475
2020/12/21,-154095542
2020/12/22,-36524975
2020/12/23,-907609787
2020/12/24,-1411001764
2020/12/25,-626447871
2020/12/26,-1372778092
2020/12/27,597236286
2020/12/28,1717463423
2020/12/29,1998057445
2020/12/30,746726272
2020/12/31,-208258826
2021/01/01,407903932
2021/01/02,481850158
2021/01/03,3443192528
2021/01/04,6650690500
2021/01/05,4093420564
2021/01/06,4795203879
2021/01/07,5415663818
2021/01/08,5270532206
2021/01/09,2254648506
2021/01/10,2805293712
2021/01/11,6323664552
2021/01/12,3050799632
2021/01/13,2931657439
2021/01/14,6349611474
2021/01/15,2529612717
2021/01/16,332644320
2021/01/17,1010385042
2021/01/18,1578212795
2021/01/19,6342531235
2021/01/20,5585526292
2021/01/21,3669176578
2021/01/22,3811217003
2021/01/23,1376560351
2021/01/24,3005346010
2021/01/25,4395971835
2021/01/26,3068885607
2021/01/27,2496430247
2021/01/28,1491434664
2021/01/29,4497172311
2021/01/30,2192136206
2021/01/31,2181853128
2021/02/01,2287890527
2021/02/02,2206068256
2021/02/03,-308748548
2021/02/04,3294187475
2021/02/05,769153937
2021/02/06,-1050996779
2021/02/07,-2380275978
2021/02/08,2725469241
2021/02/09,1916685994
2021/02/10,-961815837
2021/02/11,1321655314
2021/02/12,1799094506
2021/02/13,-3704655239
2021/02/14,-557511099
2021/02/15,1390244239
2021/02/16,2048733620
2021/02/17,2132798532
2021/02/18,-323791318
2021/02/19,-1874221624
2021/02/20,1508138244
2021/02/21,-1011964907
2021/02/22,4515176401
2021/02/23,6993500342
2021/02/24,741212996
2021/02/25,69236669
2021/02/26,1123475840
2021/02/27,-619782149
2021/02/28,-2500916773
2021/03/01,579648923
2021/03/02,839160966
2021/03/03,72610868
2021/03/04,-2401921398
2021/03/05,-3224464065
2021/03/06,-4000928141
2021/03/07,1538051091
2021/03/08,-209983250
2021/03/09,1053960496
2021/03/10,-1130363879
2021/03/11,-725409325
2021/03/12,642030957
2021/03/13,-917268610
2021/03/14,-2688818000
2021/03/15,2471914321
2021/03/16,1579861882
2021/03/17,191833710
2021/03/18,-357506083
2021/03/19,-1698733150
2021/03/20,-3861894063
2021/03/21,-2325527919
2021/03/22,-2199903717
2021/03/23,-263342846
2021/03/24,-3339280578
2021/03/25,-4371562187
2021/03/26,-1694826510
2021/03/27,-2123116723
2021/03/28,-3415063792
2021/03/29,1513785373
2021/03/30,1408039032
2021/03/31,1491128118
2021/04/01,948145467
2021/04/02,4238975217
2021/04/03,4131465618
2021/04/04,180968580
2021/04/05,3061386617
2021/04/06,-2656804560
2021/04/07,492769876
2021/04/08,-300183339
2021/04/09,-273018520
2021/04/10,-240423485
2021/04/11,-3063807535
2021/04/12,1128147408
2021/04/13,4262183109
2021/04/14,2578745689
2021/04/15,522765590
2021/04/16,3919917411
2021/04/17,1744989084
2021/04/18,8124936441
2021/04/19,3856272230
2021/04/20,2821184515
2021/04/21,3285759197
2021/04/22,8228364664
2021/04/23,5858460976
2021/04/24,-1776512410
2021/04/25,-200259525
2021/04/26,3967230587
2021/04/27,5243873176
2021/04/28,4009809794
2021/04/29,2730523720
2021/04/30,2034749701
2021/05/01,950087540
2021/05/02,-3280957281
2021/05/03,3875095299
2021/05/04,11868661236
2021/05/05,4864867069
2021/05/06,4332429509
2021/05/07,6527894571
2021/05/08,6978563129
2021/05/09,5031152493
2021/05/10,14835317693
2021/05/11,14091591047
2021/05/12,13936780287
2021/05/13,13697583587
2021/05/14,4126807318
2021/05/15,3160947976
2021/05/16,1444324133
2021/05/17,8609211479
2021/05/18,-785113567
2021/05/19,21127793572
2021/05/20,14693177957
2021/05/21,6032093344
2021/05/22,-3092628285
2021/05/23,3993574929
2021/05/24,9671542519
2021/05/25,8852349845
2021/05/26,4871068993
2021/05/27,4193245923
2021/05/28,874465279
2021/05/29,-401606775
2021/05/30,-2137825168
2021/05/31,-1070078908
2021/06/01,3596019549
2021/06/02,-5770974546
2021/06/03,-8625043156
2021/06/04,-4980480266
2021/06/05,-5750575587
2021/06/06,-9490653583
2021/06/07,-6897517193
2021/06/08,-619315116
2021/06/09,-11898938328
2021/06/10,-13268701987
2021/06/11,-14618759668
2021/06/12,-17677534390
2021/06/13,-10302349345
2021/06/14,-3375787518
2021/06/15,-5593409832
2021/06/16,-8074672998
2021/06/17,-5926168717
2021/06/18,-22187777778
2021/06/19,-18422421718
2021/06/20,-10988870809
2021/06/21,-1421712315
2021/06/22,-4019158425
2021/06/23,-10093257976
2021/06/24,-8343676592
2021/06/25,-6415885746
2021/06/26,-9634851299
2021/06/27,-7441626656
2021/06/28,-3273444735
2021/06/29,-1018066309
2021/06/30,-1278448915
2021/07/01,-2460933975
2021/07/02,-1167679228
2021/07/03,-5461912270
2021/07/04,-4855165362
2021/07/05,-1060868594
2021/07/06,1477989168
2021/07/07,-384665258
2021/07/08,-2597770590
2021/07/09,-3158873221
2021/07/10,-1653117791
2021/07/11,-3254316373
2021/07/12,1694308387
2021/07/13,1338282501
2021/07/14,-780407101
2021/07/15,-920160511
2021/07/16,-1621189969
2021/07/17,-3175324323
2021/07/18,-3887778983
2021/07/19,1445558655
2021/07/20,705345076
2021/07/21,-2819318593
2021/07/22,-5725697990
2021/07/23,-722329635
2021/07/24,-2040851911
2021/07/25,-3683035559
2021/07/26,4413030130
2021/07/27,2360670551
2021/07/28,-771917748
2021/07/29,-282918621
2021/07/30,692705770
2021/07/31,-1329508408
2021/08/01,-1610526885
2021/08/02,2459746696
2021/08/03,3186969165
2021/08/04,2729851333
2021/08/05,1801685539
2021/08/06,1449849944
2021/08/07,-1258040450
2021/08/08,-334424770
2021/08/09,5551999107
2021/08/10,4836468220
2021/08/11,322182340
2021/08/12,1353256292
2021/08/13,1457009566
2021/08/14,868793074
2021/08/15,-771994293
2021/08/16,6128462753
2021/08/17,4401982560
2021/08/18,2392923203
2021/08/19,1785557587
2021/08/20,2403069621
2021/08/21,-325776690
2021/08/22,192675801
2021/08/23,5072771661
2021/08/24,7350911789
2021/08/25,376865137
2021/08/26,207959196
2021/08/27,2254192194
2021/08/28,-506185381
2021/08/29,-134957860
2021/08/30,1798390867
2021/08/31,5333517543
2021/09/01,5284401136
2021/09/02,6277075003
2021/09/03,3358980964
2021/09/04,-391822880
2021/09/05,-2021679478
2021/09/06,1321542450
2021/09/07,7543530941
2021/09/08,296071581
2021/09/09,2164310341
2021/09/10,2402655105
2021/09/11,1832745083
2021/09/12,-2346037250
2021/09/13,1435560004
2021/09/14,809293144
2021/09/15,1327766770
2021/09/16,-672458085
2021/09/17,1462987783
2021/09/18,-650068853
2021/09/19,-3735013367
2021/09/20,4723890184
2021/09/21,4244249108
2021/09/22,-836980003
2021/09/23,-2968543700
2021/09/24,3456578626
2021/09/25,-2243837540
2021/09/26,3784578561
2021/09/27,687064672
2021/09/28,-429793591
2021/09/29,-2557706337
2021/09/30,-5206572593
2021/10/01,-3726679155
2021/10/02,-7587853689
2021/10/03,-5910423290
2021/10/04,-480490058
2021/10/05,3782269128
2021/10/06,1051122739
2021/10/07,-3798994240
2021/10/08,-818035596
2021/10/09,-5119695778
2021/10/10,-3978680990
2021/10/11,-2241625577
2021/10/12,1443192655
2021/10/13,809442150
2021/10/14,8111279263
2021/10/15,1046841368
2021/10/16,878231105
2021/10/17,-2330936519
2021/10/18,2323814925
2021/10/19,2861463427
2021/10/20,-423164707
2021/10/21,3909935177
2021/10/22,1947096672
2021/10/23,-1239836955
2021/10/24,-6939972943
2021/10/25,3437441973
2021/10/26,-3310528136
2021/10/27,6069287697
2021/10/28,2906694043
2021/10/29,8721606536
2021/10/30,1342193778
2021/10/31,-625895539
2021/11/01,3819433319
2021/11/02,6132487823
2021/11/03,8333546212
2021/11/04,861862935
2021/11/05,611205601
2021/11/06,-2914414709
2021/11/07,-3857468975
2021/11/08,5593340869
2021/11/09,5055287521
2021/11/10,4092215630
2021/11/11,3237036484
2021/11/12,2551598114
2021/11/13,-7835302043
2021/11/14,-5117193032
2021/11/15,10705692092
2021/11/16,5155411800
2021/11/17,1106902295
2021/11/18,2584490558
2021/11/19,120740203
2021/11/20,-6084222900
2021/11/21,-1889886703
2021/11/22,2800852229
2021/11/23,4013379186
2021/11/24,2654121802
2021/11/25,390006706
2021/11/26,217416141
2021/11/27,-2772805023
2021/11/28,-8775635695
2021/11/29,2721445050
2021/11/30,7164789019
2021/12/01,4211164078
2021/12/02,-581988274
2021/12/03,-3178663746
2021/12/04,4348099325
2021/12/05,-1687269985
2021/12/06,7568751215
2021/12/07,5787362833
2021/12/08,-433589152
2021/12/09,-622081401
2021/12/10,-660725119
2021/12/11,-3694992245
2021/12/12,-6589303128
2021/12/13,4637074175
2021/12/14,3232370609
2021/12/15,-10063756205
2021/12/16,-2853785037
2021/12/17,-1386474976
2021/12/18,-4380894153
2021/12/19,-5098472354
2021/12/20,-192057246
2021/12/21,-1194928264
2021/12/22,-1794233287
2021/12/23,-1053426831
2021/12/24,-2992673763
2021/12/25,-1931688057
2021/12/26,-8328874253
2021/12/27,2264073541
2021/12/28,3533159931
2021/12/29,-2246756350
2021/12/30,-219152217
2021/12/31,-3637980470
2022/01/01,-5243039898
2022/01/02,-7531901840
2022/01/03,-9142273034
2022/01/04,-306770026
2022/01/05,-5074717866
2022/01/06,-682447786
2022/01/07,-160787430
2022/01/08,-3822824473
2022/01/09,-5400178057
2022/01/10,618575428
2022/01/11,2161482558
2022/01/12,-4314147919
2022/01/13,-1986219209
2022/01/14,-2060722182
2022/01/15,-4415534548
2022/01/16,-3632301217
2022/01/17,36656319
2022/01/18,1505103251
2022/01/19,1252658957
2022/01/20,-156303612
2022/01/21,5614531221
2022/01/22,2298195689
2022/01/23,-586823803
2022/01/24,2568737124
2022/01/25,2602653098
2022/01/26,26379471
2022/01/27,-1253905834
2022/01/28,-711791120
2022/01/29,-8431671953
2022/01/30,-4572771806
2022/01/31,1459963404
2022/02/01,2293566605
2022/02/02,-146074424
2022/02/03,-153896462
2022/02/04,-2245831362
2022/02/05,-5513444657
2022/02/06,-5823555587
2022/02/07,1795709928
2022/02/08,2715479658
2022/02/09,-181918875
2022/02/10,3925219466
2022/02/11,862205119
2022/02/12,-3239200930
2022/02/13,-2617630251
2022/02/14,1177867964
2022/02/15,2299935160
2022/02/16,-609653311
2022/02/17,262194110
2022/02/18,-2345409178
2022/02/19,-3624147971
2022/02/20,-8549086121
2022/02/21,-4732771255
2022/02/22,-1930028109
2022/02/23,-4124272453
2022/02/24,3746708660
2022/02/25,-1315796517
2022/02/26,-3456966133
2022/02/27,-2509835748
2022/02/28,948964462
2022/03/01,2179321904
2022/03/02,-540710280
2022/03/03,-926790694
2022/03/04,800076801
2022/03/05,-4111081731
2022/03/06,-4007172381
2022/03/07,465566611
2022/03/08,1704960845
2022/03/09,-2599536202
2022/03/10,-1823039554
2022/03/11,-2337863608
2022/03/12,-7548597542
2022/03/13,-4813835891
2022/03/14,-648005680
2022/03/15,4137671482
2022/03/16,53311226
2022/03/17,-1043315040
2022/03/18,1380219215
2022/03/19,-345745385
2022/03/20,-2690196872
2022/03/21,2342113067
2022/03/22,3110393247
2022/03/23,-3558644
2022/03/24,2158823966
2022/03/25,2259238553
2022/03/26,-7504046134
2022/03/27,-2933836305
2022/03/28,3273798467
2022/03/29,4508534239
2022/03/30,1853691545
2022/03/31,277977644
2022/04/01,1793345664
2022/04/02,169190772
2022/04/03,-1978628566
2022/04/04,1918197551
2022/04/05,3281455298
2022/04/06,1833701719
2022/04/07,1436802796
2022/04/08,722314098
2022/04/09,-1413032627
2022/04/10,-959526494
2022/04/11,5349965864
2022/04/12,1904873951
2022/04/13,954464928
2022/04/14,-3050867907
2022/04/15,-593665733
2022/04/16,-1255667937
2022/04/17,-2628405957
2022/04/18,-466832531
2022/04/19,2925015504
2022/04/20,3111414889
2022/04/21,-1718454559
2022/04/22,263682205
2022/04/23,-3889775120
2022/04/24,-4108005812
2022/04/25,3980931128
2022/04/26,2246092068
2022/04/27,-1933183178
2022/04/28,-2360283186
2022/04/29,429525169
2022/04/30,-3425927513
2022/05/01,-2108772189
2022/05/02,2206423021
2022/05/03,4282001824
2022/05/04,907690699
2022/05/05,345590721
2022/05/06,-785365782
2022/05/07,-2798598929
2022/05/08,-974519437
2022/05/09,6386804741
2022/05/10,6268423072
2022/05/11,5156779594
2022/05/12,12244538650
2022/05/13,5588499964
2022/05/14,-971658784
2022/05/15,-1618714231
2022/05/16,4134133610
2022/05/17,820167508
2022/05/18,200342155
2022/05/19,-664664025
2022/05/20,-2462863010
2022/05/21,-2791638781
2022/05/22,-2537835998
2022/05/23,2621956136
2022/05/24,1022410374
2022/05/25,-3858786163
2022/05/26,1176273257
2022/05/27,1128527971
2022/05/28,-3264821401
2022/05/29,-5531997559
2022/05/30,408154572
2022/05/31,-379549091
2022/06/01,-2708065310
2022/06/02,-3360796778
2022/06/03,-2583850310
2022/06/04,-4174274922
2022/06/05,-3935531563
2022/06/06,-127746999
2022/06/07,145213661
2022/06/08,-6599408223
2022/06/09,-6038451898
2022/06/10,-7260460948
2022/06/11,-10802487621
2022/06/12,-5617676868
2022/06/13,6879012622
2022/06/14,4190653969
2022/06/15,-1715812320
2022/06/16,547895031
2022/06/17,-717880067
2022/06/18,-401031978
2022/06/19,-2696703232
2022/06/20,1190998971
2022/06/21,506952107
2022/06/22,-2182431689
2022/06/23,-691541778
2022/06/24,319031024
2022/06/25,-4580192967
2022/06/26,-4182197869
2022/06/27,761705832
2022/06/28,540275290
2022/06/29,317472076
2022/06/30,-1083909879
2022/07/01,-1533790812
2022/07/02,-2788209871
2022/07/03,-1937175674
