Date,price7stdUSD
2017/01/09,1.086
2017/01/10,0.527
2017/01/11,0.504
2017/01/12,0.601
2017/01/13,0.675
2017/01/14,0.71
2017/01/15,0.722
2017/01/16,0.597
2017/01/17,0.383
2017/01/18,0.456
2017/01/19,0.52
2017/01/20,0.645
2017/01/21,0.739
2017/01/22,0.772
2017/01/23,0.576
2017/01/24,0.438
2017/01/25,0.34
2017/01/26,0.218
2017/01/27,0.237
2017/01/28,0.231
2017/01/29,0.171
2017/01/30,0.098
2017/01/31,0.074
2017/02/01,0.125
2017/02/02,0.15
2017/02/03,0.197
2017/02/04,0.486
2017/02/05,0.56
2017/02/06,0.569
2017/02/07,0.589
2017/02/08,0.539
2017/02/09,0.385
2017/02/10,0.229
2017/02/11,0.239
2017/02/12,0.246
2017/02/13,0.246
2017/02/14,0.77
2017/02/15,1.262
2017/02/16,1.415
2017/02/17,1.371
2017/02/18,1.283
2017/02/19,1.05
2017/02/20,0.335
2017/02/21,0.125
2017/02/22,0.113
2017/02/23,0.119
2017/02/24,0.265
2017/02/25,0.483
2017/02/26,0.786
2017/02/27,1.385
2017/02/28,2.066
2017/03/01,2.359
2017/03/02,3.306
2017/03/03,4.298
2017/03/04,4.343
2017/03/05,3.751
2017/03/06,3.162
2017/03/07,2.461
2017/03/08,1.302
2017/03/09,1.677
2017/03/10,1.548
2017/03/11,1.676
2017/03/12,3.06
2017/03/13,6.416
2017/03/14,8.453
2017/03/15,9.707
2017/03/16,13.964
2017/03/17,17.449
2017/03/18,15.762
2017/03/19,13.267
2017/03/20,12.04
2017/03/21,9.329
2017/03/22,4.557
2017/03/23,4.405
2017/03/24,4.515
2017/03/25,6.821
2017/03/26,7.299
2017/03/27,7.958
2017/03/28,7.794
2017/03/29,6.731
2017/03/30,3.972
2017/03/31,2.056
2017/04/01,2.1
2017/04/02,2.223
2017/04/03,4.287
2017/04/04,6.312
2017/04/05,6.125
2017/04/06,5.435
2017/04/07,5.402
2017/04/08,4.216
2017/04/09,1.991
2017/04/10,1.797
2017/04/11,1.764
2017/04/12,0.968
2017/04/13,3.494
2017/04/14,4.027
2017/04/15,4.415
2017/04/16,4.504
2017/04/17,3.905
2017/04/18,3.139
2017/04/19,1.632
2017/04/20,1.631
2017/04/21,1.522
2017/04/22,1.297
2017/04/23,1.247
2017/04/24,1.167
2017/04/25,1.27
2017/04/26,2.098
2017/04/27,5.792
2017/04/28,11.959
2017/04/29,15.884
2017/04/30,17.804
2017/05/01,20.124
2017/05/02,18.262
2017/05/03,13.902
2017/05/04,11.487
2017/05/05,14.027
2017/05/06,14.006
2017/05/07,13.217
2017/05/08,12.449
2017/05/09,10.214
2017/05/10,6.536
2017/05/11,6.066
2017/05/12,5.377
2017/05/13,5.154
2017/05/14,3.113
2017/05/15,3.559
2017/05/16,2.332
2017/05/17,2.608
2017/05/18,4.094
2017/05/19,16.664
2017/05/20,27.472
2017/05/21,35.802
2017/05/22,52.488
2017/05/23,57.54
2017/05/24,61.717
2017/05/25,58.44
2017/05/26,48.46
2017/05/27,39.498
2017/05/28,28.629
2017/05/29,27.884
2017/05/30,34.859
2017/05/31,47.896
2017/06/01,55.115
2017/06/02,58.269
2017/06/03,45.137
2017/06/04,36.743
2017/06/05,23.148
2017/06/06,25.262
2017/06/07,30.158
2017/06/08,29.824
2017/06/09,28.46
2017/06/10,35.623
2017/06/11,61.119
2017/06/12,83.613
2017/06/13,99.328
2017/06/14,98.063
2017/06/15,79.814
2017/06/16,55.491
2017/06/17,37.977
2017/06/18,35.242
2017/06/19,34.729
2017/06/20,27.715
2017/06/21,27.25
2017/06/22,28.21
2017/06/23,32.02
2017/06/24,34.916
2017/06/25,40.999
2017/06/26,58.123
2017/06/27,65.239
2017/06/28,59.997
2017/06/29,56.25
2017/06/30,48.354
2017/07/01,41.199
2017/07/02,39.27
2017/07/03,37.388
2017/07/04,26.155
2017/07/05,28.493
2017/07/06,18.692
2017/07/07,15.026
2017/07/08,23.79
2017/07/09,27.291
2017/07/10,31.49
2017/07/11,44.845
2017/07/12,47.633
2017/07/13,41.529
2017/07/14,37.68
2017/07/15,37.568
2017/07/16,40.424
2017/07/17,34.697
2017/07/18,35.478
2017/07/19,41.352
2017/07/20,43.567
2017/07/21,48.63
2017/07/22,50.849
2017/07/23,36.861
2017/07/24,16.74
2017/07/25,10.537
2017/07/26,17.977
2017/07/27,21.284
2017/07/28,24.02
2017/07/29,27.335
2017/07/30,22.27
2017/07/31,12.794
2017/08/01,16.284
2017/08/02,22.251
2017/08/03,26.041
2017/08/04,27.447
2017/08/05,27.159
2017/08/06,36.682
2017/08/07,37.335
2017/08/08,45.074
2017/08/09,54.053
2017/08/10,54.401
2017/08/11,45.176
2017/08/12,36.879
2017/08/13,28.915
2017/08/14,17.875
2017/08/15,13.829
2017/08/16,14.515
2017/08/17,14.89
2017/08/18,14.829
2017/08/19,10.163
2017/08/20,10.411
2017/08/21,19.813
2017/08/22,19.736
2017/08/23,21.508
2017/08/24,24.054
2017/08/25,27.743
2017/08/26,23.968
2017/08/27,15.937
2017/08/28,20.218
2017/08/29,26.784
2017/08/30,38.095
2017/08/31,43.046
2017/09/01,46.895
2017/09/02,39.391
2017/09/03,34.204
2017/09/04,47.087
2017/09/05,63.818
2017/09/06,61.989
2017/09/07,54.77
2017/09/08,36.65
2017/09/09,32.092
2017/09/10,28.15
2017/09/11,30.44
2017/09/12,30.335
2017/09/13,33.705
2017/09/14,39.66
2017/09/15,48.075
2017/09/16,46.686
2017/09/17,45.584
2017/09/18,42.526
2017/09/19,35.721
2017/09/20,38.124
2017/09/21,37.341
2017/09/22,28.203
2017/09/23,25.196
2017/09/24,17.561
2017/09/25,18.327
2017/09/26,19.545
2017/09/27,22.16
2017/09/28,25.889
2017/09/29,16.868
2017/09/30,11.81
2017/10/01,9.312
2017/10/02,8.178
2017/10/03,7.804
2017/10/04,8.548
2017/10/05,7.052
2017/10/06,6.932
2017/10/07,10.613
2017/10/08,14.158
2017/10/09,14.203
2017/10/10,13.105
2017/10/11,11.464
2017/10/12,8.766
2017/10/13,15.51
2017/10/14,28.504
2017/10/15,31.75
2017/10/16,33.807
2017/10/17,29.194
2017/10/18,27.792
2017/10/19,26.356
2017/10/20,29.478
2017/10/21,29.334
2017/10/22,29.108
2017/10/23,22.769
2017/10/24,14.999
2017/10/25,14.907
2017/10/26,12.367
2017/10/27,9.92
2017/10/28,9.83
2017/10/29,10.818
2017/10/30,8.792
2017/10/31,10.085
2017/11/01,9.578
2017/11/02,14.375
2017/11/03,14.447
2017/11/04,14.051
2017/11/05,13.916
2017/11/06,12.269
2017/11/07,9.366
2017/11/08,9.824
2017/11/09,14.571
2017/11/10,15.152
2017/11/11,15.065
2017/11/12,14.409
2017/11/13,14.194
2017/11/14,15.884
2017/11/15,19.335
2017/11/16,20.855
2017/11/17,21.087
2017/11/18,18.529
2017/11/19,22.053
2017/11/20,24.561
2017/11/21,28.371
2017/11/22,31.053
2017/11/23,41.789
2017/11/24,58.692
2017/11/25,79.164
2017/11/26,84.462
2017/11/27,86.904
2017/11/28,77.524
2017/11/29,53.006
2017/11/30,34.208
2017/12/01,28.671
2017/12/02,28.148
2017/12/03,28.77
2017/12/04,26.525
2017/12/05,25.026
2017/12/06,25.015
2017/12/07,28.776
2017/12/08,27.952
2017/12/09,32.641
2017/12/10,31.262
2017/12/11,31.823
2017/12/12,82.394
2017/12/13,156.045
2017/12/14,199.059
2017/12/15,202.45
2017/12/16,202.38
2017/12/17,170.963
2017/12/18,106.386
2017/12/19,99.312
2017/12/20,103.464
2017/12/21,112.263
2017/12/22,107.525
2017/12/23,99.221
2017/12/24,117.284
2017/12/25,119.11
2017/12/26,101.307
2017/12/27,89.35
2017/12/28,60.031
2017/12/29,55.881
2017/12/30,56.566
2017/12/31,33.871
2018/01/01,36.715
2018/01/02,91.907
2018/01/03,135.232
2018/01/04,176.529
2018/01/05,206.41
2018/01/06,201.957
2018/01/07,200.793
2018/01/08,195.365
2018/01/09,217.671
2018/01/10,254.795
2018/01/11,234.364
2018/01/12,201.031
2018/01/13,172.826
2018/01/14,142.635
2018/01/15,114.501
2018/01/16,153.078
2018/01/17,267.143
2018/01/18,295.863
2018/01/19,311.607
2018/01/20,274.738
2018/01/21,216.548
2018/01/22,113.821
2018/01/23,106.016
2018/01/24,84.985
2018/01/25,86.474
2018/01/26,86.478
2018/01/27,69.295
2018/01/28,121.117
2018/01/29,147.133
2018/01/30,126.701
2018/01/31,104.669
2018/02/01,98.23
2018/02/02,162.98
2018/02/03,193.886
2018/02/04,209.571
2018/02/05,245.955
2018/02/06,291.573
2018/02/07,262.035
2018/02/08,183.008
2018/02/09,166.86
2018/02/10,135.577
2018/02/11,112.211
2018/02/12,116.828
2018/02/13,46.303
2018/02/14,46.665
2018/02/15,67.486
2018/02/16,77.133
2018/02/17,97.427
2018/02/18,85.535
2018/02/19,75.994
2018/02/20,45.665
2018/02/21,55.36
2018/02/22,89.853
2018/02/23,101.122
2018/02/24,95.268
2018/02/25,87.595
2018/02/26,67.701
2018/02/27,31.926
2018/02/28,32.268
2018/03/01,27.581
2018/03/02,25.827
2018/03/03,22.101
2018/03/04,14.679
2018/03/05,14.586
2018/03/06,22.723
2018/03/07,56.217
2018/03/08,90.367
2018/03/09,127.992
2018/03/10,128.013
2018/03/11,123.823
2018/03/12,94.784
2018/03/13,60.327
2018/03/14,47.96
2018/03/15,76.569
2018/03/16,92.269
2018/03/17,98.702
2018/03/18,131.185
2018/03/19,119.623
2018/03/20,95.415
2018/03/21,67.975
2018/03/22,61.557
2018/03/23,48.351
2018/03/24,35.506
2018/03/25,29.555
2018/03/26,41.211
2018/03/27,63.553
2018/03/28,68.327
2018/03/29,83.974
2018/03/30,103.755
2018/03/31,94.838
2018/04/01,82.097
2018/04/02,61.643
2018/04/03,45.062
2018/04/04,21.822
2018/04/05,16.931
2018/04/06,20.68
2018/04/07,17.264
2018/04/08,18.44
2018/04/09,21.916
2018/04/10,22.379
2018/04/11,30.767
2018/04/12,46.958
2018/04/13,77.162
2018/04/14,86.638
2018/04/15,93.687
2018/04/16,88.766
2018/04/17,70.434
2018/04/18,43.771
2018/04/19,25.476
2018/04/20,52.803
2018/04/21,70.758
2018/04/22,87.289
2018/04/23,95.474
2018/04/24,108.891
2018/04/25,86.492
2018/04/26,61.268
2018/04/27,51.843
2018/04/28,46.004
2018/04/29,43.115
2018/04/30,41.046
2018/05/01,37.223
2018/05/02,34.902
2018/05/03,45.381
2018/05/04,80.608
2018/05/05,107.913
2018/05/06,114.677
2018/05/07,106.707
2018/05/08,81.375
2018/05/09,55.456
2018/05/10,50.742
2018/05/11,67.339
2018/05/12,73.107
2018/05/13,58.432
2018/05/14,56.022
2018/05/15,50.909
2018/05/16,48.349
2018/05/17,31.659
2018/05/18,35.519
2018/05/19,27.898
2018/05/20,28.593
2018/05/21,26.148
2018/05/22,22.441
2018/05/23,60.947
2018/05/24,89.104
2018/05/25,101.9
2018/05/26,103.249
2018/05/27,94.386
2018/05/28,80.814
2018/05/29,52.742
2018/05/30,44.185
2018/05/31,42.288
2018/06/01,37.579
2018/06/02,34.36
2018/06/03,47.091
2018/06/04,43.354
2018/06/05,32.212
2018/06/06,26.992
2018/06/07,22.737
2018/06/08,14.239
2018/06/09,9.433
2018/06/10,31.559
2018/06/11,57.97
2018/06/12,72.399
2018/06/13,92.317
2018/06/14,91.275
2018/06/15,79.024
2018/06/16,48.718
2018/06/17,29.116
2018/06/18,22.441
2018/06/19,26.289
2018/06/20,27.593
2018/06/21,29.792
2018/06/22,33.241
2018/06/23,43.026
2018/06/24,58.857
2018/06/25,66.062
2018/06/26,65.863
2018/06/27,61.293
2018/06/28,36.429
2018/06/29,32.91
2018/06/30,26.003
2018/07/01,26.357
2018/07/02,27.71
2018/07/03,34.56
2018/07/04,35.814
2018/07/05,35.533
2018/07/06,16.232
2018/07/07,12.453
2018/07/08,15.081
2018/07/09,14.474
2018/07/10,22.321
2018/07/11,31.288
2018/07/12,38.3
2018/07/13,41.635
2018/07/14,42.845
2018/07/15,31.337
2018/07/16,20.416
2018/07/17,33.756
2018/07/18,46.232
2018/07/19,44.032
2018/07/20,39.253
2018/07/21,31.205
2018/07/22,24.725
2018/07/23,25.617
2018/07/24,24.013
2018/07/25,12.615
2018/07/26,13.485
2018/07/27,12.272
2018/07/28,10.881
2018/07/29,10.419
2018/07/30,10.532
2018/07/31,21.678
2018/08/01,35.264
2018/08/02,40.961
2018/08/03,45.71
2018/08/04,43.122
2018/08/05,35.963
2018/08/06,22.074
2018/08/07,11.032
2018/08/08,30.93
2018/08/09,40.284
2018/08/10,46.211
2018/08/11,61.705
2018/08/12,64.832
2018/08/13,62.146
2018/08/14,67.756
2018/08/15,64.737
2018/08/16,55.578
2018/08/17,37.682
2018/08/18,34.256
2018/08/19,27.407
2018/08/20,24.129
2018/08/21,15.884
2018/08/22,17.391
2018/08/23,21.413
2018/08/24,20.96
2018/08/25,15.788
2018/08/26,11.27
2018/08/27,5.315
2018/08/28,9.552
2018/08/29,13.586
2018/08/30,12.485
2018/08/31,11.842
2018/09/01,12.989
2018/09/02,12.188
2018/09/03,9.404
2018/09/04,9.42
2018/09/05,18.163
2018/09/06,44.803
2018/09/07,57.927
2018/09/08,66.022
2018/09/09,69.304
2018/09/10,63.81
2018/09/11,47.637
2018/09/12,33.667
2018/09/13,27.867
2018/09/14,23.566
2018/09/15,26.176
2018/09/16,29.512
2018/09/17,30.149
2018/09/18,28.064
2018/09/19,14.398
2018/09/20,9.725
2018/09/21,15.81
2018/09/22,24.257
2018/09/23,29.726
2018/09/24,30.441
2018/09/25,26.771
2018/09/26,24.981
2018/09/27,22.416
2018/09/28,22.415
2018/09/29,19.739
2018/09/30,15.901
2018/10/01,13.77
2018/10/02,11.835
2018/10/03,9.656
2018/10/04,7.977
2018/10/05,8.434
2018/10/06,8.445
2018/10/07,6.609
2018/10/08,5.349
2018/10/09,5.329
2018/10/10,3.708
2018/10/11,17.098
2018/10/12,24.9
2018/10/13,27.186
2018/10/14,27.517
2018/10/15,24.221
2018/10/16,18.519
2018/10/17,10.981
2018/10/18,11.008
2018/10/19,8.63
2018/10/20,6.842
2018/10/21,4.52
2018/10/22,4.594
2018/10/23,4.267
2018/10/24,2.984
2018/10/25,3.147
2018/10/26,3.33
2018/10/27,3.257
2018/10/28,1.789
2018/10/29,2.435
2018/10/30,5.233
2018/10/31,5.928
2018/11/01,6.046
2018/11/02,5.637
2018/11/03,4.844
2018/11/04,4.883
2018/11/05,8.386
2018/11/06,11.223
2018/11/07,14.626
2018/11/08,13.913
2018/11/09,12.223
2018/11/10,8.949
2018/11/11,6.17
2018/11/12,5.407
2018/11/13,6.068
2018/11/14,10.361
2018/11/15,23.264
2018/11/16,28.724
2018/11/17,31.41
2018/11/18,30.066
2018/11/19,30.244
2018/11/20,33.611
2018/11/21,35.482
2018/11/22,38.154
2018/11/23,39.827
2018/11/24,37.079
2018/11/25,28.974
2018/11/26,20.559
2018/11/27,20.203
2018/11/28,16.872
2018/11/29,11.474
2018/11/30,9.92
2018/12/01,7.919
2018/12/02,7.579
2018/12/03,7.786
2018/12/04,5.793
2018/12/05,7.853
2018/12/06,11.524
2018/12/07,19.472
2018/12/08,20.663
2018/12/09,18.068
2018/12/10,15.986
2018/12/11,12.533
2018/12/12,7.216
2018/12/13,3.892
2018/12/14,4.814
2018/12/15,6.352
2018/12/16,5.32
2018/12/17,4.474
2018/12/18,6.74
2018/12/19,12.743
2018/12/20,17.749
2018/12/21,21.221
2018/12/22,20.026
2018/12/23,24.196
2018/12/24,32.075
2018/12/25,28.294
2018/12/26,25.46
2018/12/27,21.995
2018/12/28,19.586
2018/12/29,15.119
2018/12/30,15.472
2018/12/31,11.426
2019/01/01,11.586
2019/01/02,16.149
2019/01/03,17.087
2019/01/04,13.931
2019/01/05,16.916
2019/01/06,16.536
2019/01/07,13.603
2019/01/08,5.951
2019/01/09,5.122
2019/01/10,13.212
2019/01/11,21.486
2019/01/12,23.923
2019/01/13,25.573
2019/01/14,24.065
2019/01/15,19.808
2019/01/16,9.589
2019/01/17,4.91
2019/01/18,4.467
2019/01/19,3.681
2019/01/20,3.835
2019/01/21,5.525
2019/01/22,4.442
2019/01/23,4.454
2019/01/24,4.824
2019/01/25,4.893
2019/01/26,3.135
2019/01/27,2.042
2019/01/28,7.403
2019/01/29,9.887
2019/01/30,9.857
2019/01/31,9.343
2019/02/01,8.417
2019/02/02,5.903
2019/02/03,1.836
2019/02/04,1.814
2019/02/05,1.077
2019/02/06,2.947
2019/02/07,3.094
2019/02/08,4.138
2019/02/09,9.527
2019/02/10,11.842
2019/02/11,13.812
2019/02/12,14.275
2019/02/13,12.381
2019/02/14,7.847
2019/02/15,2.858
2019/02/16,2.682
2019/02/17,3.342
2019/02/18,13.435
2019/02/19,19.59
2019/02/20,21.614
2019/02/21,21.507
2019/02/22,19.369
2019/02/23,15.057
2019/02/24,7.553
2019/02/25,8.904
2019/02/26,11.404
2019/02/27,13.035
2019/02/28,13.945
2019/03/01,14.08
2019/03/02,12.578
2019/03/03,3.673
2019/03/04,6.69
2019/03/05,6.66
2019/03/06,6.868
2019/03/07,7.175
2019/03/08,7.203
2019/03/09,7.501
2019/03/10,7.489
2019/03/11,4.408
2019/03/12,3.329
2019/03/13,3.929
2019/03/14,3.753
2019/03/15,3.344
2019/03/16,5.835
2019/03/17,6.578
2019/03/18,6.81
2019/03/19,6.571
2019/03/20,5.557
2019/03/21,3.426
2019/03/22,2.778
2019/03/23,1.802
2019/03/24,1.778
2019/03/25,2.181
2019/03/26,2.792
2019/03/27,2.624
2019/03/28,2.867
2019/03/29,3.952
2019/03/30,5.728
2019/03/31,6.086
2019/04/01,5.79
2019/04/02,9.472
2019/04/03,20.626
2019/04/04,21.184
2019/04/05,21.241
2019/04/06,20.761
2019/04/07,18.121
2019/04/08,15.554
2019/04/09,13.215
2019/04/10,15.025
2019/04/11,12.928
2019/04/12,12.597
2019/04/13,12.968
2019/04/14,13.98
2019/04/15,12.188
2019/04/16,10.583
2019/04/17,2.866
2019/04/18,5.904
2019/04/19,7.445
2019/04/20,8.443
2019/04/21,7.717
2019/04/22,7
2019/04/23,4.854
2019/04/24,5.038
2019/04/25,7.325
2019/04/26,12.099
2019/04/27,12.726
2019/04/28,12.895
2019/04/29,12.319
2019/04/30,7.323
2019/05/01,5.302
2019/05/02,4.064
2019/05/03,6.423
2019/05/04,6.779
2019/05/05,6.546
2019/05/06,5.77
2019/05/07,10.123
2019/05/08,9.807
2019/05/09,8.501
2019/05/10,8.954
2019/05/11,14.228
2019/05/12,17.224
2019/05/13,19.139
2019/05/14,26.361
2019/05/15,39.586
2019/05/16,56.366
2019/05/17,52.599
2019/05/18,48.432
2019/05/19,44.319
2019/05/20,32.478
2019/05/21,18.948
2019/05/22,15.448
2019/05/23,13.133
2019/05/24,11.423
2019/05/25,8.209
2019/05/26,7.968
2019/05/27,15.217
2019/05/28,19.725
2019/05/29,21.89
2019/05/30,20.245
2019/05/31,17.925
2019/06/01,15.105
2019/06/02,9.914
2019/06/03,10.615
2019/06/04,18.402
2019/06/05,22.229
2019/06/06,20.687
2019/06/07,21.129
2019/06/08,18.424
2019/06/09,14.122
2019/06/10,7.088
2019/06/11,7.006
2019/06/12,8.676
2019/06/13,13.373
2019/06/14,15.032
2019/06/15,19.573
2019/06/16,21.193
2019/06/17,19.278
2019/06/18,14.49
2019/06/19,10.526
2019/06/20,9.318
2019/06/21,13.6
2019/06/22,27.349
2019/06/23,35.755
