Date,transactionfees30rocUSD
2016/05/28,167.601
2016/05/29,117.69
2016/05/30,59.159
2016/05/31,15.253
2016/06/01,63.085
2016/06/02,31.84
2016/06/03,24.244
2016/06/04,14.188
2016/06/05,4.651
2016/06/06,45.945
2016/06/07,206.332
2016/06/08,57.933
2016/06/09,64.089
2016/06/10,34.783
2016/06/11,15.237
2016/06/12,5.136
2016/06/13,67.834
2016/06/14,88.424
2016/06/15,66.727
2016/06/16,121.186
2016/06/17,503.703
2016/06/18,433.724
2016/06/19,7.008
2016/06/20,15.152
2016/06/21,100.731
2016/06/22,57.857
2016/06/23,14.5
2016/06/24,37.825
2016/06/25,26.429
2016/06/26,4.774
2016/06/27,-26.173
2016/06/28,-4.344
2016/06/29,49.903
2016/06/30,83.522
2016/07/01,34.047
2016/07/02,-17.365
2016/07/03,6.064
2016/07/04,-11.876
2016/07/05,-6.978
2016/07/06,-9.883
2016/07/07,-67.785
2016/07/08,-5.109
2016/07/09,27.668
2016/07/10,-24.62
2016/07/11,-23.315
2016/07/12,-16.361
2016/07/13,-45.518
2016/07/14,-39.703
2016/07/15,-34.657
2016/07/16,-59.729
2016/07/17,-89.063
2016/07/18,-86.602
2016/07/19,-42.309
2016/07/20,40.159
2016/07/21,-54.888
2016/07/22,-30.728
2016/07/23,6.735
2016/07/24,-28.802
2016/07/25,-12.429
2016/07/26,2.586
2016/07/27,-5.734
2016/07/28,71.866
2016/07/29,-11.422
2016/07/30,-47.166
2016/07/31,-44.936
2016/08/01,2.944
2016/08/02,-22.975
2016/08/03,-17.223
2016/08/04,-7.608
2016/08/05,-10.155
2016/08/06,1.621
2016/08/07,-27.183
2016/08/08,3.23
2016/08/09,2.347
2016/08/10,12.572
2016/08/11,-6.158
2016/08/12,11.157
2016/08/13,-14.92
2016/08/14,-18.989
2016/08/15,-2.77
2016/08/16,8.631
2016/08/17,-5.257
2016/08/18,10.087
2016/08/19,-58.626
2016/08/20,-24.392
2016/08/21,-27.302
2016/08/22,-28.528
2016/08/23,92.101
2016/08/24,-26.023
2016/08/25,-22.743
2016/08/26,-17.123
2016/08/27,-60.081
2016/08/28,-45.619
2016/08/29,-21.524
2016/08/30,0.77
2016/08/31,-3.181
2016/09/01,15.164
2016/09/02,53.825
2016/09/03,-2.651
2016/09/04,60.775
2016/09/05,16.819
2016/09/06,11.902
2016/09/07,-40.739
2016/09/08,8.071
2016/09/09,1.985
2016/09/10,-5.39
2016/09/11,-2.535
2016/09/12,28.443
2016/09/13,25.361
2016/09/14,12.195
2016/09/15,16.607
2016/09/16,41.834
2016/09/17,15.776
2016/09/18,33.94
2016/09/19,23.048
2016/09/20,9.882
2016/09/21,23.482
2016/09/22,-4.47
2016/09/23,161.602
2016/09/24,192.639
2016/09/25,198.325
2016/09/26,412.59
2016/09/27,311.769
2016/09/28,197.945
2016/09/29,75.75
2016/09/30,99.323
2016/10/01,177.92
2016/10/02,129.092
2016/10/03,153.581
2016/10/04,68.352
2016/10/05,158.805
2016/10/06,123.4
2016/10/07,91.077
2016/10/08,117.551
2016/10/09,85.913
2016/10/10,92.483
2016/10/11,45.576
2016/10/12,90.326
2016/10/13,386.691
2016/10/14,165.712
2016/10/15,194.24
2016/10/16,129.497
2016/10/17,135.066
2016/10/18,132.439
2016/10/19,235.896
2016/10/20,83.896
2016/10/21,-6.31
2016/10/22,-43.925
2016/10/23,-51.763
2016/10/24,-48.164
2016/10/25,-53.604
2016/10/26,-73.781
2016/10/27,-68.774
2016/10/28,-53.952
2016/10/29,-38.25
2016/10/30,-44.215
2016/10/31,-63.423
2016/11/01,-60.247
2016/11/02,-60.165
2016/11/03,-62.038
2016/11/04,-64.066
2016/11/05,-58.976
2016/11/06,-52.202
2016/11/07,-58.974
2016/11/08,-50.838
2016/11/09,-36.34
2016/11/10,-18.401
2016/11/11,-35.736
2016/11/12,-81.777
2016/11/13,-63.409
2016/11/14,-64.07
2016/11/15,-64.086
2016/11/16,-61.915
2016/11/17,-67.961
2016/11/18,-74.027
2016/11/19,-55.343
2016/11/20,-15.491
2016/11/21,-10.655
2016/11/22,-21.438
2016/11/23,13.608
2016/11/24,44.937
2016/11/25,7.377
2016/11/26,93.616
2016/11/27,141.236
2016/11/28,167.996
2016/11/29,114.859
2016/11/30,-8.356
2016/12/01,-31.015
2016/12/02,-26.535
2016/12/03,-35.523
2016/12/04,-30.493
2016/12/05,-24.757
2016/12/06,-33.853
2016/12/07,-13.845
2016/12/08,1970
2016/12/09,-30.782
2016/12/10,-36.285
2016/12/11,-31.344
2016/12/12,-11.609
2016/12/13,-25.736
2016/12/14,-29.649
2016/12/15,-27.643
2016/12/16,-36.028
2016/12/17,-14.801
2016/12/18,-22.85
2016/12/19,-9.627
2016/12/20,1.959
2016/12/21,5.595
2016/12/22,-23.77
2016/12/23,-60.979
2016/12/24,-67.325
2016/12/25,-50.7
2016/12/26,-70.946
2016/12/27,-73.766
2016/12/28,-76.449
2016/12/29,-60.065
2016/12/30,9.209
2016/12/31,-10.316
2017/01/01,0.184
2017/01/02,17.713
2017/01/03,52.365
2017/01/04,50.043
2017/01/05,49.792
2017/01/06,10.338
2017/01/07,-96.012
2017/01/08,21.909
2017/01/09,36.876
2017/01/10,8.779
2017/01/11,14.525
2017/01/12,19.961
2017/01/13,9.691
2017/01/14,10.569
2017/01/15,28.486
2017/01/16,8.549
2017/01/17,42.464
2017/01/18,24.684
2017/01/19,-2.712
2017/01/20,-7.212
2017/01/21,41.752
2017/01/22,65.91
2017/01/23,64.223
2017/01/24,81.837
2017/01/25,77.347
2017/01/26,32.787
2017/01/27,51.418
2017/01/28,9.188
2017/01/29,-9.083
2017/01/30,36.305
2017/01/31,44.203
2017/02/01,56.687
2017/02/02,11.491
2017/02/03,4.951
2017/02/04,10.558
2017/02/05,16.947
2017/02/06,25.616
2017/02/07,30.721
2017/02/08,19.407
2017/02/09,12.755
2017/02/10,26.656
2017/02/11,33.976
2017/02/12,49.077
2017/02/13,87.736
2017/02/14,49.96
2017/02/15,203.985
2017/02/16,19.108
2017/02/17,30.082
2017/02/18,56.553
2017/02/19,24.108
2017/02/20,37.111
2017/02/21,45.254
2017/02/22,57.294
2017/02/23,34.159
2017/02/24,16.394
2017/02/25,36.744
2017/02/26,32.049
2017/02/27,62.192
2017/02/28,76.275
2017/03/01,93.192
2017/03/02,80.892
2017/03/03,56.564
2017/03/04,62.92
2017/03/05,67.927
2017/03/06,73.537
2017/03/07,59.882
2017/03/08,53.437
2017/03/09,32.516
2017/03/10,60.088
2017/03/11,55.369
2017/03/12,66.681
2017/03/13,171.855
2017/03/14,173.851
2017/03/15,94.053
2017/03/16,198.895
2017/03/17,83.105
2017/03/18,161.976
2017/03/19,165.956
2017/03/20,168.067
2017/03/21,241.142
2017/03/22,203.213
2017/03/23,161.515
2017/03/24,201.412
2017/03/25,199.813
2017/03/26,270.347
2017/03/27,271.785
2017/03/28,261.309
2017/03/29,210.448
2017/03/30,194.379
2017/03/31,158.14
2017/04/01,154.786
2017/04/02,160.771
2017/04/03,142.476
2017/04/04,128.579
2017/04/05,153.984
2017/04/06,154.903
2017/04/07,157.226
2017/04/08,141.344
2017/04/09,115.197
2017/04/10,147.4
2017/04/11,109.559
2017/04/12,74.943
2017/04/13,29.317
2017/04/14,55.573
2017/04/15,18.41
2017/04/16,-1.119
2017/04/17,53.062
2017/04/18,64.684
2017/04/19,49.648
2017/04/20,25.806
2017/04/21,77.472
2017/04/22,61.34
2017/04/23,6.969
2017/04/24,30.544
2017/04/25,14.852
2017/04/26,4.44
2017/04/27,27.551
2017/04/28,27.125
2017/04/29,37.925
2017/04/30,58.92
2017/05/01,107.921
2017/05/02,111.243
2017/05/03,80.583
2017/05/04,108.577
2017/05/05,99.735
2017/05/06,136.293
2017/05/07,173.753
2017/05/08,123.039
2017/05/09,136.76
2017/05/10,129.432
2017/05/11,138.68
2017/05/12,101.578
2017/05/13,153.813
2017/05/14,147.876
2017/05/15,160.106
2017/05/16,174.368
2017/05/17,235.191
2017/05/18,142.522
2017/05/19,160.01
2017/05/20,259.348
2017/05/21,155.002
2017/05/22,239.274
2017/05/23,437.813
2017/05/24,496.977
2017/05/25,447.546
2017/05/26,395.933
2017/05/27,276.705
2017/05/28,320.345
2017/05/29,299.02
2017/05/30,471.773
2017/05/31,802.92
2017/06/01,263.779
2017/06/02,441.795
2017/06/03,319.722
2017/06/04,372.423
2017/06/05,252.633
2017/06/06,269.219
2017/06/07,384.398
2017/06/08,313.569
2017/06/09,271.953
2017/06/10,270.058
2017/06/11,394.692
2017/06/12,611.739
2017/06/13,338.969
2017/06/14,293.562
2017/06/15,234.814
2017/06/16,168.264
2017/06/17,232.416
2017/06/18,210.16
2017/06/19,139.341
2017/06/20,490.056
2017/06/21,713.33
2017/06/22,252.033
2017/06/23,105.717
2017/06/24,252.803
2017/06/25,146.087
2017/06/26,296.856
2017/06/27,54.324
2017/06/28,279.777
2017/06/29,57.873
2017/06/30,-39.249
2017/07/01,23.416
2017/07/02,2.299
2017/07/03,36.789
2017/07/04,9.241
2017/07/05,39.511
2017/07/06,-7.763
2017/07/07,-12.051
2017/07/08,7.168
2017/07/09,-10.327
2017/07/10,-34.829
2017/07/11,-56.409
2017/07/12,-63.178
2017/07/13,-35.132
2017/07/14,-42.747
2017/07/15,-34.262
2017/07/16,-51.996
2017/07/17,-45.005
2017/07/18,-15.586
2017/07/19,-24.831
2017/07/20,-73.619
2017/07/21,-78.383
2017/07/22,-68.644
2017/07/23,-54.885
2017/07/24,-67.542
2017/07/25,-41.715
2017/07/26,-63.256
2017/07/27,-26.259
2017/07/28,-72.339
2017/07/29,-64.334
2017/07/30,-50.864
2017/07/31,-48.417
2017/08/01,-23.196
2017/08/02,-42.127
2017/08/03,-39.823
2017/08/04,-51.803
2017/08/05,-31.258
2017/08/06,-21.381
2017/08/07,-12.563
2017/08/08,7.784
2017/08/09,46.373
2017/08/10,44.536
2017/08/11,26.312
2017/08/12,21.493
2017/08/13,24.509
2017/08/14,10.71
2017/08/15,54.168
2017/08/16,327.322
2017/08/17,56.385
2017/08/18,158.949
2017/08/19,64.402
2017/08/20,-6.62
2017/08/21,9.787
2017/08/22,10.674
2017/08/23,1.375
2017/08/24,-4.497
2017/08/25,10.309
2017/08/26,35.707
2017/08/27,26.841
2017/08/28,58.371
2017/08/29,136.508
2017/08/30,126.948
2017/08/31,183.123
2017/09/01,127.93
2017/09/02,200.026
2017/09/03,80.365
2017/09/04,63.076
2017/09/05,74.349
2017/09/06,69.308
2017/09/07,82.828
2017/09/08,83.686
2017/09/09,25.288
2017/09/10,25.467
2017/09/11,0.654
2017/09/12,44.276
2017/09/13,38.598
2017/09/14,2.507
2017/09/15,-58.573
2017/09/16,-6.969
2017/09/17,-52.817
2017/09/18,-12.037
2017/09/19,18.415
2017/09/20,116.03
2017/09/21,2.277
2017/09/22,10.206
2017/09/23,13.427
2017/09/24,53.338
2017/09/25,13.461
2017/09/26,28.881
2017/09/27,33.004
2017/09/28,-27.596
2017/09/29,-27.953
2017/09/30,-48.872
2017/10/01,-26.726
2017/10/02,-47.694
2017/10/03,-0.948
2017/10/04,4.963
2017/10/05,-7.096
2017/10/06,-20.716
2017/10/07,-38.485
2017/10/08,-28.665
2017/10/09,0.061
2017/10/10,-4.659
2017/10/11,155.685
2017/10/12,-9.147
2017/10/13,16.388
2017/10/14,49.049
2017/10/15,13.507
2017/10/16,-38.577
2017/10/17,-36.259
2017/10/18,-39.73
2017/10/19,-45.888
2017/10/20,-52.544
2017/10/21,-48.077
2017/10/22,-55.089
2017/10/23,-50.809
2017/10/24,-50.815
2017/10/25,-48.783
2017/10/26,-52.584
2017/10/27,-100
2017/10/28,-100
2017/10/29,-100
2017/10/30,-100
2017/10/31,-100
2017/11/01,-38.998
2017/11/02,-41.184
2017/11/03,-54.153
2017/11/04,-59.209
2017/11/05,-65.28
2017/11/06,-53.349
2017/11/07,-47.215
2017/11/08,-31.927
2017/11/09,-38.193
2017/11/10,-75.893
2017/11/11,-48.874
2017/11/12,-48.175
2017/11/13,-46.294
2017/11/14,-40.755
2017/11/15,-8.757
2017/11/16,14.037
2017/11/17,25.571
2017/11/18,4.525
2017/11/19,-21.774
2017/11/20,70.842
2017/11/21,90.188
2017/11/22,49.088
2017/11/23,22.338
2017/11/24,36.844
2017/11/25,37.899
2017/11/26,0
2017/11/27,0
2017/11/28,0
2017/11/29,0
2017/11/30,0
2017/12/01,39.145
2017/12/02,26.32
2017/12/03,62.937
2017/12/04,233.636
2017/12/05,453.035
2017/12/06,446.518
2017/12/07,631.863
2017/12/08,473.19
2017/12/09,549.925
2017/12/10,505.486
2017/12/11,375.252
2017/12/12,373.307
2017/12/13,380.071
2017/12/14,456.443
2017/12/15,320.959
2017/12/16,378.858
2017/12/17,294.436
2017/12/18,367.063
2017/12/19,420.303
2017/12/20,453.766
2017/12/21,423.964
2017/12/22,313.402
2017/12/23,255.745
2017/12/24,250.148
2017/12/25,198.995
2017/12/26,126.737
2017/12/27,135.668
2017/12/28,99.142
2017/12/29,116.027
2017/12/30,114.783
2017/12/31,123.816
2018/01/01,150.35
2018/01/02,182.345
2018/01/03,67.31
2018/01/04,32.562
2018/01/05,186.377
2018/01/06,104.074
2018/01/07,100.168
2018/01/08,94.411
2018/01/09,149.952
2018/01/10,381.532
2018/01/11,226.104
2018/01/12,143.51
2018/01/13,115.517
2018/01/14,159.119
2018/01/15,117.3
2018/01/16,106.492
2018/01/17,78.456
2018/01/18,66.655
2018/01/19,34.186
2018/01/20,52.872
2018/01/21,41.038
2018/01/22,32.088
2018/01/23,70.767
2018/01/24,99.341
2018/01/25,111.363
2018/01/26,55.361
2018/01/27,70.892
2018/01/28,73.984
2018/01/29,168.692
2018/01/30,101.277
2018/01/31,111.036
2018/02/01,120.158
2018/02/02,28.29
2018/02/03,-0.238
2018/02/04,-60.925
2018/02/05,-73.824
2018/02/06,-74.062
2018/02/07,-70.295
2018/02/08,-73.87
2018/02/09,-82.166
2018/02/10,-76.061
2018/02/11,-73.157
2018/02/12,-76.016
2018/02/13,-74.308
2018/02/14,-69.053
2018/02/15,-61.557
2018/02/16,-48.461
2018/02/17,-54.545
2018/02/18,-49.038
2018/02/19,-62.486
2018/02/20,-44.733
2018/02/21,-40.107
2018/02/22,-56.072
2018/02/23,-49.681
2018/02/24,-49.781
2018/02/25,-36.7
2018/02/26,-39.849
2018/02/27,-39.778
2018/02/28,-44.115
2018/03/01,-45.856
2018/03/02,-36.426
2018/03/03,-61.881
2018/03/04,-35.477
2018/03/05,-30.373
2018/03/06,-37.003
2018/03/07,-21.388
2018/03/08,-18.242
2018/03/09,-36.328
2018/03/10,-37.846
2018/03/11,-43.665
2018/03/12,-30.797
2018/03/13,-43.518
2018/03/14,-37.573
2018/03/15,-49.499
2018/03/16,-48.546
2018/03/17,-59.48
2018/03/18,-66.097
2018/03/19,-65.964
2018/03/20,-67.355
2018/03/21,-52.548
2018/03/22,-52.179
2018/03/23,-54.061
2018/03/24,-50.231
2018/03/25,-54.147
2018/03/26,-51.991
2018/03/27,-57.13
2018/03/28,-55.149
2018/03/29,-61.376
2018/03/30,-76.284
2018/03/31,-73.278
2018/04/01,-79.324
2018/04/02,-69.466
2018/04/03,-71.932
2018/04/04,-75.7
2018/04/05,-55.977
2018/04/06,-66.736
2018/04/07,-69.909
2018/04/08,-64.521
2018/04/09,-58.106
2018/04/10,-50.452
2018/04/11,-58.48
2018/04/12,-36.717
2018/04/13,-26.346
2018/04/14,-28.109
2018/04/15,-37.145
2018/04/16,-16.555
2018/04/17,-8.296
2018/04/18,6.815
2018/04/19,-4.914
2018/04/20,-13.447
2018/04/21,-25.352
2018/04/22,-14.585
2018/04/23,-6.804
2018/04/24,21.89
2018/04/25,5.837
2018/04/26,28.668
2018/04/27,48.038
2018/04/28,64.063
2018/04/29,130.297
2018/04/30,157.197
2018/05/01,132.82
2018/05/02,106.458
2018/05/03,141.203
2018/05/04,142.053
2018/05/05,65.452
2018/05/06,117.041
2018/05/07,139.65
2018/05/08,141.718
2018/05/09,128.128
2018/05/10,214.895
2018/05/11,171.612
2018/05/12,72.183
2018/05/13,57.635
2018/05/14,129.816
2018/05/15,154.186
2018/05/16,140.238
2018/05/17,166.791
2018/05/18,97.67
2018/05/19,83.866
2018/05/20,76.95
2018/05/21,113.644
2018/05/22,114.565
2018/05/23,85.19
2018/05/24,28.733
2018/05/25,39.291
2018/05/26,26.662
2018/05/27,-4.287
2018/05/28,19.122
2018/05/29,11.634
2018/05/30,20.049
2018/05/31,80.022
2018/06/01,62.191
2018/06/02,-7.221
2018/06/03,4.383
2018/06/04,25.316
2018/06/05,10.072
2018/06/06,55.477
2018/06/07,9.254
2018/06/08,-1.537
2018/06/09,-47
2018/06/10,-47.887
2018/06/11,-23.73
2018/06/12,-34.463
2018/06/13,-50.934
2018/06/14,-46.206
2018/06/15,-36.082
2018/06/16,-32.5
2018/06/17,-60.613
2018/06/18,-56.187
2018/06/19,-42.943
2018/06/20,-52.072
2018/06/21,-53.733
2018/06/22,-2.584
2018/06/23,-53.473
2018/06/24,-32.347
2018/06/25,-38.227
2018/06/26,-41.015
2018/06/27,-59.451
2018/06/28,-60.754
2018/06/29,-62.694
2018/06/30,92.469
2018/07/01,253.741
2018/07/02,1096
2018/07/03,643.51
2018/07/04,458.603
2018/07/05,371.84
2018/07/06,426.117
2018/07/07,490.57
2018/07/08,133.035
2018/07/09,135.064
2018/07/10,49.99
2018/07/11,76.922
2018/07/12,230.944
2018/07/13,303.995
2018/07/14,643.196
2018/07/15,780.963
2018/07/16,-13.858
2018/07/17,44.676
2018/07/18,32.62
2018/07/19,-11.74
2018/07/20,32.075
2018/07/21,48.33
2018/07/22,-55.048
2018/07/23,39.826
2018/07/24,-18.112
2018/07/25,-7.291
2018/07/26,7.215
2018/07/27,-2.138
2018/07/28,57.122
2018/07/29,-11.389
2018/07/30,-85.346
2018/07/31,-91.06
2018/08/01,-92.485
2018/08/02,-94.628
2018/08/03,-93.915
2018/08/04,-89.946
2018/08/05,-95.556
2018/08/06,-91.498
2018/08/07,-20.199
2018/08/08,130.023
2018/08/09,247.404
2018/08/10,54.13
2018/08/11,-76.471
2018/08/12,-84.69
2018/08/13,-90.652
2018/08/14,-93.424
2018/08/15,-32.084
2018/08/16,-39.349
2018/08/17,201.117
2018/08/18,-23.441
2018/08/19,-48.788
2018/08/20,-59.267
2018/08/21,-31.307
2018/08/22,24.447
2018/08/23,-3.368
2018/08/24,83.11
2018/08/25,-37.007
2018/08/26,111.782
2018/08/27,-52.709
2018/08/28,-9.381
2018/08/29,36.241
2018/08/30,-0.297
2018/08/31,-47.513
2018/09/01,-10.382
2018/09/02,-15.806
2018/09/03,-25.538
2018/09/04,47.81
2018/09/05,-38.432
2018/09/06,-76.957
2018/09/07,-89.598
2018/09/08,-90.48
2018/09/09,-82.884
2018/09/10,-36.406
2018/09/11,-3.813
2018/09/12,-31.425
2018/09/13,-17.038
2018/09/14,-37.797
2018/09/15,-16.728
2018/09/16,-81.578
2018/09/17,-20.344
2018/09/18,12.985
2018/09/19,61.688
2018/09/20,20.674
2018/09/21,-31.833
2018/09/22,-21.569
2018/09/23,-60.876
2018/09/24,106.916
2018/09/25,-53.12
2018/09/26,44.879
2018/09/27,38.433
2018/09/28,-1.245
2018/09/29,64.587
2018/09/30,16.348
2018/10/01,85.634
2018/10/02,91.067
2018/10/03,2.373
2018/10/04,-21.31
2018/10/05,5.151
2018/10/06,-43.95
2018/10/07,-27.036
2018/10/08,14.516
2018/10/09,9.144
2018/10/10,25.047
2018/10/11,-4.406
2018/10/12,34.592
2018/10/13,-33.856
2018/10/14,-28.636
2018/10/15,-13.032
2018/10/16,-26.795
2018/10/17,-18.35
2018/10/18,-39.653
2018/10/19,-51.211
2018/10/20,-32.542
2018/10/21,-52.756
2018/10/22,-33.673
2018/10/23,-22.091
2018/10/24,-45.864
2018/10/25,-3.559
2018/10/26,-23.994
2018/10/27,-41.823
2018/10/28,-52.449
2018/10/29,-59.644
2018/10/30,-46.151
2018/10/31,-51.952
2018/11/01,-54.57
2018/11/02,-7.207
2018/11/03,-10.829
2018/11/04,-12.299
2018/11/05,64.381
2018/11/06,28.454
2018/11/07,0.682
2018/11/08,28.635
2018/11/09,-18.799
2018/11/10,-22.336
2018/11/11,-48.583
2018/11/12,30.968
2018/11/13,56.021
2018/11/14,28.667
2018/11/15,54.926
2018/11/16,26.65
2018/11/17,6.179
2018/11/18,19.446
2018/11/19,15.213
2018/11/20,7.123
2018/11/21,-14.161
2018/11/22,-20.846
2018/11/23,-35.778
2018/11/24,-44.429
2018/11/25,-37.529
2018/11/26,-26.621
2018/11/27,-31.108
2018/11/28,-12.666
2018/11/29,15.92
2018/11/30,20.729
2018/12/01,-5.046
2018/12/02,-24.248
2018/12/03,-22.131
2018/12/04,-15.367
2018/12/05,-34.995
2018/12/06,-53.058
2018/12/07,-58.54
2018/12/08,-72.6
2018/12/09,-60.171
2018/12/10,-47.95
2018/12/11,-41.724
2018/12/12,-61.916
2018/12/13,-61.671
2018/12/14,-54.59
2018/12/15,-73.983
2018/12/16,-70.321
2018/12/17,-55.947
2018/12/18,-32.317
2018/12/19,-51.629
2018/12/20,-44.469
2018/12/21,-34.445
2018/12/22,-37.607
2018/12/23,-25.431
2018/12/24,-7.385
2018/12/25,-3.531
2018/12/26,13.055
2018/12/27,-15.754
2018/12/28,-35.132
2018/12/29,-48.132
2018/12/30,-1.068
2018/12/31,-32.892
2019/01/01,-25.131
2019/01/02,-28.363
2019/01/03,-29.978
2019/01/04,-14.668
2019/01/05,80.414
2019/01/06,26.985
2019/01/07,62.595
2019/01/08,35.13
2019/01/09,20.791
2019/01/10,32.591
2019/01/11,24.275
2019/01/12,-0.366
2019/01/13,-24.296
2019/01/14,106.61
2019/01/15,91.185
2019/01/16,67.714
2019/01/17,-31.651
2019/01/18,6.143
2019/01/19,-5.961
2019/01/20,-13.462
2019/01/21,-2.862
2019/01/22,9.186
2019/01/23,-27.57
2019/01/24,-25.366
2019/01/25,-37.25
2019/01/26,-11.404
2019/01/27,-19.523
2019/01/28,-14.731
2019/01/29,-64.054
2019/01/30,-22.242
2019/01/31,-11.434
2019/02/01,-12.744
2019/02/02,-18.304
2019/02/03,-35.515
2019/02/04,-55.382
2019/02/05,-27.474
2019/02/06,-27.633
2019/02/07,-13.542
2019/02/08,-6.2
2019/02/09,-2.712
2019/02/10,9.509
2019/02/11,31.219
2019/02/12,29.186
2019/02/13,-17.116
2019/02/14,2.034
2019/02/15,1.679
2019/02/16,25.329
2019/02/17,21.014
2019/02/18,78.717
2019/02/19,1681
2019/02/20,78.159
2019/02/21,27.216
2019/02/22,55.073
2019/02/23,53.23
2019/02/24,77.127
2019/02/25,84.816
2019/02/26,104.144
2019/02/27,72.677
2019/02/28,125.446
2019/03/01,44.304
2019/03/02,11.344
2019/03/03,16.88
2019/03/04,28.398
2019/03/05,45.768
2019/03/06,43.149
2019/03/07,42.45
2019/03/08,44.261
2019/03/09,20.36
2019/03/10,15.342
2019/03/11,4.621
2019/03/12,-1.329
2019/03/13,-11.715
2019/03/14,-14.803
2019/03/15,-9.004
2019/03/16,-24.821
2019/03/17,-17.762
2019/03/18,539.403
2019/03/19,-7.018
2019/03/20,-36.818
2019/03/21,-89.8
2019/03/22,-21.548
2019/03/23,-29.335
2019/03/24,-27.243
2019/03/25,-25.277
2019/03/26,-26.902
2019/03/27,-12.741
2019/03/28,-27.08
2019/03/29,-11.483
2019/03/30,-40.52
2019/03/31,-12.447
2019/04/01,11.453
2019/04/02,26.998
2019/04/03,72.573
2019/04/04,27.495
2019/04/05,4.93
2019/04/06,2.726
2019/04/07,5.203
2019/04/08,36.28
2019/04/09,21.232
2019/04/10,65.416
2019/04/11,26.719
2019/04/12,19.27
2019/04/13,19.337
2019/04/14,13.94
2019/04/15,22.855
2019/04/16,17.602
2019/04/17,-83.062
2019/04/18,18.544
2019/04/19,8.172
2019/04/20,-41.521
2019/04/21,-16.233
2019/04/22,0.383
2019/04/23,7.485
2019/04/24,0.134
2019/04/25,-21.26
2019/04/26,-13.19
2019/04/27,-22.052
2019/04/28,-31.31
2019/04/29,-6.811
2019/04/30,-13.021
2019/05/01,-21.507
2019/05/02,75.557
2019/05/03,-38.289
2019/05/04,-31.54
2019/05/05,-20.098
2019/05/06,-8.195
2019/05/07,21.373
