Date,price7rocUSD
2016/05/30,-11.484
2016/05/31,2.008
2016/06/01,11.944
2016/06/02,11.133
2016/06/03,20.59
2016/06/04,20.179
2016/06/05,13.82
2016/06/06,11.221
2016/06/07,5.776
2016/06/08,4.217
2016/06/09,4.008
2016/06/10,3.038
2016/06/11,1.275
2016/06/12,6.929
2016/06/13,19.871
2016/06/14,29.436
2016/06/15,26.62
2016/06/16,35.419
2016/06/17,23.287
2016/06/18,-6.767
2016/06/19,-17.039
2016/06/20,-29.388
2016/06/21,-34.14
2016/06/22,-22.562
2016/06/23,-33.198
2016/06/24,-20.046
2016/06/25,10.095
2016/06/26,14.31
2016/06/27,18.297
2016/06/28,9.425
2016/06/29,-14.368
2016/06/30,-4.382
2016/07/01,-12.441
2016/07/02,-15.366
2016/07/03,-14.794
2016/07/04,-16.75
2016/07/05,-20.093
2016/07/06,-12.988
2016/07/07,-19.222
2016/07/08,-14.01
2016/07/09,-8.707
2016/07/10,-8.468
2016/07/11,-8.531
2016/07/12,0.521
2016/07/13,-1.327
2016/07/14,10.069
2016/07/15,14.006
2016/07/16,7.356
2016/07/17,3.807
2016/07/18,7.321
2016/07/19,7.168
2016/07/20,15.854
2016/07/21,12.101
2016/07/22,13.275
2016/07/23,22.693
2016/07/24,18.66
2016/07/25,17.575
2016/07/26,13.892
2016/07/27,4.554
2016/07/28,2.669
2016/07/29,-5.846
2016/07/30,-12.294
2016/07/31,-9.09
2016/08/01,-13.07
2016/08/02,-20.556
2016/08/03,-24.113
2016/08/04,-15.853
2016/08/05,-13.773
2016/08/06,-15.414
2016/08/07,-10.301
2016/08/08,-5.377
2016/08/09,14.447
2016/08/10,26.981
2016/08/11,10.638
2016/08/12,7.955
2016/08/13,9.064
2016/08/14,5.032
2016/08/15,1.956
2016/08/16,-4.529
2016/08/17,-9.833
2016/08/18,-8.221
2016/08/19,-8.97
2016/08/20,-4.938
2016/08/21,-3.205
2016/08/22,0.272
2016/08/23,-0.652
2016/08/24,0.657
2016/08/25,2.827
2016/08/26,5.234
2016/08/27,1.172
2016/08/28,-0.374
2016/08/29,-2.092
2016/08/30,0.474
2016/08/31,2.634
2016/09/01,8.815
2016/09/02,6.667
2016/09/03,6.101
2016/09/04,5.672
2016/09/05,6.674
2016/09/06,4.084
2016/09/07,2.198
2016/09/08,-5.825
2016/09/09,-4.349
2016/09/10,-1.91
2016/09/11,1.815
2016/09/12,0.728
2016/09/13,3.679
2016/09/14,2.967
2016/09/15,4.852
2016/09/16,5.831
2016/09/17,8.052
2016/09/18,7.549
2016/09/19,9.404
2016/09/20,14.053
2016/09/21,15.634
2016/09/22,9.287
2016/09/23,8.973
2016/09/24,3.228
2016/09/25,1.632
2016/09/26,0.107
2016/09/27,-4.665
2016/09/28,-3.922
2016/09/29,0.039
2016/09/30,-1.051
2016/10/01,0.753
2016/10/02,1.461
2016/10/03,2.664
2016/10/04,2.468
2016/10/05,-0.405
2016/10/06,-1.936
2016/10/07,-3.622
2016/10/08,-6.537
2016/10/09,-7.405
2016/10/10,-10.782
2016/10/11,-10.745
2016/10/12,-10.498
2016/10/13,-7.392
2016/10/14,-5.975
2016/10/15,-3.34
2016/10/16,-2.154
2016/10/17,0.682
2016/10/18,4.352
2016/10/19,3.648
2016/10/20,1.279
2016/10/21,1.057
2016/10/22,1.675
2016/10/23,0.4
2016/10/24,0.387
2016/10/25,-7.488
2016/10/26,-6.088
2016/10/27,-5.574
2016/10/28,-6.74
2016/10/29,-11.67
2016/10/30,-11.261
2016/10/31,-6.753
2016/11/01,-7.355
2016/11/02,-5.455
2016/11/03,-4.432
2016/11/04,-2.581
2016/11/05,3.753
2016/11/06,3.232
2016/11/07,-2.362
2016/11/08,1.435
2016/11/09,-2.609
2016/11/10,-3.172
2016/11/11,-5.19
2016/11/12,-8.521
2016/11/13,-8.318
2016/11/14,-7.947
2016/11/15,-7.148
2016/11/16,-4.217
2016/11/17,-5.556
2016/11/18,-6.854
2016/11/19,-4.929
2016/11/20,-5
2016/11/21,-4.496
2016/11/22,-1.752
2016/11/23,-3.306
2016/11/24,-4.89
2016/11/25,-3.106
2016/11/26,-2.884
2016/11/27,-5.167
2016/11/28,-8.087
2016/11/29,-16.872
2016/11/30,-14.362
2016/12/01,-11.031
2016/12/02,-15.188
2016/12/03,-15.672
2016/12/04,-15.558
2016/12/05,-17.822
2016/12/06,-16.847
2016/12/07,-7.876
2016/12/08,0.478
2016/12/09,5.022
2016/12/10,5.195
2016/12/11,6.718
2016/12/12,15.271
2016/12/13,22.734
2016/12/14,7.716
2016/12/15,-6.138
2016/12/16,-6.424
2016/12/17,-7.851
2016/12/18,-4.348
2016/12/19,-7.34
2016/12/20,-9.233
2016/12/21,-7.328
2016/12/22,-4.447
2016/12/23,-6.24
2016/12/24,-5.106
2016/12/25,-7.995
2016/12/26,-6.513
2016/12/27,-5.828
2016/12/28,-7.036
2016/12/29,6.525
2016/12/30,12.295
2016/12/31,10.469
2017/01/01,14.484
2017/01/02,13.478
2017/01/03,23.063
2017/01/04,45.362
2017/01/05,29.433
2017/01/06,21.666
2017/01/07,22.288
2017/01/08,21.275
2017/01/09,27.401
2017/01/10,18
2017/01/11,-3.874
2017/01/12,-9.308
2017/01/13,-4.243
2017/01/14,-1.727
2017/01/15,-2.569
2017/01/16,-7.854
2017/01/17,-4.057
2017/01/18,1.417
2017/01/19,7.671
2017/01/20,9.693
2017/01/21,11.482
2017/01/22,10.724
2017/01/23,11.321
2017/01/24,6.236
2017/01/25,2.957
2017/01/26,2.576
2017/01/27,-0.571
2017/01/28,-2.202
2017/01/29,-3.08
2017/01/30,-2.175
2017/01/31,-0.348
2017/02/01,1.385
2017/02/02,1.192
2017/02/03,2.652
2017/02/04,7.055
2017/02/05,7.063
2017/02/06,7.155
2017/02/07,7.553
2017/02/08,6.486
2017/02/09,4.359
2017/02/10,2.522
2017/02/11,0.661
2017/02/12,1.076
2017/02/13,0.205
2017/02/14,7.915
2017/02/15,13.052
2017/02/16,14.705
2017/02/17,15.627
2017/02/18,12.614
2017/02/19,12.725
2017/02/20,13.167
2017/02/21,2.525
2017/02/22,-1.192
2017/02/23,0.255
2017/02/24,2.407
2017/02/25,4.738
2017/02/26,7.77
2017/02/27,15.314
2017/02/28,24.762
2017/03/01,25.75
2017/03/02,41.788
2017/03/03,51.423
2017/03/04,45.696
2017/03/05,37.211
2017/03/06,32.935
2017/03/07,21.924
2017/03/08,12.721
2017/03/09,-4.48
2017/03/10,-7.909
2017/03/11,1.93
2017/03/12,18.325
2017/03/13,39.355
2017/03/14,48.551
2017/03/15,68.668
2017/03/16,133.552
2017/03/17,152.913
2017/03/18,97.563
2017/03/19,77.124
2017/03/20,59.894
2017/03/21,51.221
2017/03/22,36.665
2017/03/23,3.425
2017/03/24,0.461
2017/03/25,29.433
2017/03/26,27.864
2017/03/27,16.348
2017/03/28,16.106
2017/03/29,26.54
2017/03/30,26.616
2017/03/31,8.843
2017/04/01,-0.606
2017/04/02,-1.282
2017/04/03,-9.691
2017/04/04,-12.682
2017/04/05,-12.108
2017/04/06,-16.238
2017/04/07,-14.385
2017/04/08,-11.485
2017/04/09,-12.15
2017/04/10,-4.958
2017/04/11,0.611
2017/04/12,-3.75
2017/04/13,9.862
2017/04/14,11.692
2017/04/15,7.894
2017/04/16,10.951
2017/04/17,11.353
2017/04/18,12.953
2017/04/19,14.054
2017/04/20,0.817
2017/04/21,2.722
2017/04/22,1.814
2017/04/23,0.498
2017/04/24,3.852
2017/04/25,1.341
2017/04/26,3.107
2017/04/27,17.674
2017/04/28,34.46
2017/04/29,43.292
2017/04/30,48.043
2017/05/01,57.366
2017/05/02,53.08
2017/05/03,48.884
2017/05/04,47.456
2017/05/05,39.01
2017/05/06,29.602
2017/05/07,28.163
2017/05/08,12.108
2017/05/09,8.911
2017/05/10,12.22
2017/05/11,2.291
2017/05/12,-4.586
2017/05/13,-5.61
2017/05/14,-5.07
2017/05/15,1.342
2017/05/16,5.51
2017/05/17,-1.158
2017/05/18,5.916
2017/05/19,26.504
2017/05/20,45.274
2017/05/21,51.401
2017/05/22,81.85
2017/05/23,85.345
2017/05/24,117.514
2017/05/25,110.71
2017/05/26,59.245
2017/05/27,19.64
2017/05/28,26.035
2017/05/29,8.439
2017/05/30,26.844
2017/05/31,21.198
2017/06/01,15.583
2017/06/02,25.595
2017/06/03,48.454
2017/06/04,42.223
2017/06/05,39.099
2017/06/06,23.679
2017/06/07,14.821
2017/06/08,14.097
2017/06/09,19.582
2017/06/10,35.122
2017/06/11,42.166
2017/06/12,49.462
2017/06/13,50.114
2017/06/14,43.602
2017/06/15,27.278
2017/06/16,30.919
2017/06/17,19.894
2017/06/18,7.03
2017/06/19,-2.598
2017/06/20,-6.286
2017/06/21,-10.798
2017/06/22,-0.58
2017/06/23,-5.961
2017/06/24,-10.581
2017/06/25,-18.146
2017/06/26,-27.199
2017/06/27,-32.211
2017/06/28,-13.088
2017/06/29,-5.495
2017/06/30,-10.933
2017/07/01,-16.268
2017/07/02,-10.201
2017/07/03,6.845
2017/07/04,12.921
2017/07/05,-9.014
2017/07/06,-13.232
2017/07/07,-12.924
2017/07/08,-10.099
2017/07/09,-8.694
2017/07/10,-18.674
2017/07/11,-29.065
2017/07/12,-22.668
2017/07/13,-21.262
2017/07/14,-22.711
2017/07/15,-23.54
2017/07/16,-35.803
2017/07/17,-24.307
2017/07/18,2.488
2017/07/19,8.706
2017/07/20,3.741
2017/07/21,13.536
2017/07/22,21.403
2017/07/23,45.341
2017/07/24,31.71
2017/07/25,5.001
2017/07/26,-9.408
2017/07/27,-6.793
2017/07/28,-11.584
2017/07/29,-16.05
2017/07/30,-12.598
2017/07/31,-12.992
2017/08/01,2.929
2017/08/02,10.531
2017/08/03,10.048
2017/08/04,13.233
2017/08/05,26.723
2017/08/06,31.307
2017/08/07,35.456
2017/08/08,29.423
2017/08/09,34.991
2017/08/10,35.407
2017/08/11,34.945
2017/08/12,31.651
2017/08/13,13.39
2017/08/14,13.009
2017/08/15,2.697
2017/08/16,-1.783
2017/08/17,0.979
2017/08/18,-0.491
2017/08/19,-6.784
2017/08/20,-0.881
2017/08/21,6.407
2017/08/22,8.297
2017/08/23,8.699
2017/08/24,5.736
2017/08/25,10.66
2017/08/26,13.05
2017/08/27,14.914
2017/08/28,7.507
2017/08/29,15.807
2017/08/30,19.191
2017/08/31,20.06
2017/09/01,18.406
2017/09/02,9.369
2017/09/03,4.299
2017/09/04,-7.527
2017/09/05,-16.121
2017/09/06,-12.282
2017/09/07,-13.66
2017/09/08,-18.148
2017/09/09,-15.836
2017/09/10,-15.957
2017/09/11,-6.166
2017/09/12,0.202
2017/09/13,-16.936
2017/09/14,-23.402
2017/09/15,-25.867
2017/09/16,-15.045
2017/09/17,-14.14
2017/09/18,-3.147
2017/09/19,-5.254
2017/09/20,3.545
2017/09/21,8.56
2017/09/22,10.341
2017/09/23,6.685
2017/09/24,12.661
2017/09/25,0.89
2017/09/26,1.589
2017/09/27,3.475
2017/09/28,9.883
2017/09/29,11.369
2017/09/30,9.347
2017/10/01,5.16
2017/10/02,2.734
2017/10/03,0.335
2017/10/04,-1.213
2017/10/05,-3.703
2017/10/06,2.558
2017/10/07,2.62
2017/10/08,3.802
2017/10/09,0.818
2017/10/10,2.016
2017/10/11,2.566
2017/10/12,4.095
2017/10/13,7.703
2017/10/14,10.462
2017/10/15,6.518
2017/10/16,12.444
2017/10/17,8.352
2017/10/18,1.077
2017/10/19,1.282
2017/10/20,-5.353
2017/10/21,-12.828
2017/10/22,-10.946
2017/10/23,-15.994
2017/10/24,-6.495
2017/10/25,-2.83
2017/10/26,-4.121
2017/10/27,-3.417
2017/10/28,-1.135
2017/10/29,1.982
2017/10/30,7.485
2017/10/31,1.203
2017/11/01,1.15
2017/11/02,-3.933
2017/11/03,-0.21
2017/11/04,1.757
2017/11/05,-1.29
2017/11/06,-2.748
2017/11/07,-3.649
2017/11/08,0.631
2017/11/09,11.656
2017/11/10,5.201
2017/11/11,2.523
2017/11/12,3.747
2017/11/13,5.545
2017/11/14,10.683
2017/11/15,11.398
2017/11/16,3.286
2017/11/17,6.609
2017/11/18,8.8
2017/11/19,14.761
2017/11/20,14.588
2017/11/21,11.418
2017/11/22,9.306
2017/11/23,21.224
2017/11/24,29.937
2017/11/25,39.958
2017/11/26,29.324
2017/11/27,31.777
2017/11/28,29.019
2017/11/29,28.697
2017/11/30,9.182
2017/12/01,3.169
2017/12/02,-1.143
2017/12/03,2.151
2017/12/04,-2.432
2017/12/05,-1.875
2017/12/06,-6.688
2017/12/07,-1.837
2017/12/08,1.744
2017/12/09,3.471
2017/12/10,-4.364
2017/12/11,0.558
2017/12/12,21.419
2017/12/13,50.886
2017/12/14,65.712
2017/12/15,48.244
2017/12/16,45.027
2017/12/17,60.048
2017/12/18,57.535
2017/12/19,46.737
2017/12/20,20.062
2017/12/21,14.378
2017/12/22,1.829
2017/12/23,5.154
2017/12/24,-7.633
2017/12/25,-2.433
2017/12/26,-9.48
2017/12/27,-5.852
2017/12/28,-12.513
2017/12/29,8.284
2017/12/30,-3.388
2017/12/31,8.956
2018/01/01,4.771
2018/01/02,14.142
2018/01/03,18.233
2018/01/04,34.387
2018/01/05,32.811
2018/01/06,41.464
2018/01/07,49.91
2018/01/08,53.65
2018/01/09,43.21
2018/01/10,48.991
2018/01/11,28.8
2018/01/12,26.115
2018/01/13,36.019
2018/01/14,24.783
2018/01/15,15.434
2018/01/16,-6.808
2018/01/17,-27.732
2018/01/18,-14.653
2018/01/19,-15.074
2018/01/20,-17.052
2018/01/21,-19.506
2018/01/22,-22.774
2018/01/23,-13.178
2018/01/24,6.351
2018/01/25,2.476
2018/01/26,-0.035
2018/01/27,-3.839
2018/01/28,9.403
2018/01/29,15.712
2018/01/30,15.672
2018/01/31,8.248
2018/02/01,3.719
2018/02/02,-11.338
2018/02/03,-11.471
2018/02/04,-23.56
2018/02/05,-34.724
2018/02/06,-40.372
2018/02/07,-27.352
2018/02/08,-26.669
2018/02/09,-10.53
2018/02/10,-8.983
2018/02/11,-9.138
2018/02/12,10.366
2018/02/13,24.625
2018/02/14,10.703
2018/02/15,14.421
2018/02/16,12.266
2018/02/17,10.851
2018/02/18,14.443
2018/02/19,9.786
2018/02/20,10.936
2018/02/21,-1.711
2018/02/22,-10.83
2018/02/23,-9.453
2018/02/24,-12.556
2018/02/25,-11.03
2018/02/26,-8.481
2018/02/27,-6.392
2018/02/28,0.133
2018/03/01,4.218
2018/03/02,2.05
2018/03/03,2.035
2018/03/04,1.676
2018/03/05,0.076
2018/03/06,-5.236
2018/03/07,-10.143
2018/03/08,-14.697
2018/03/09,-20.546
2018/03/10,-15.96
2018/03/11,-17.834
2018/03/12,-17.071
2018/03/13,-16.602
2018/03/14,-15.53
2018/03/15,-18.53
2018/03/16,-11.166
2018/03/17,-19.086
2018/03/18,-27.558
2018/03/19,-24.549
2018/03/20,-21.691
2018/03/21,-13.825
2018/03/22,-8.896
2018/03/23,-14.09
2018/03/24,-8.265
2018/03/25,2.754
2018/03/26,-7.322
2018/03/27,-14.807
2018/03/28,-20.678
2018/03/29,-24.397
2018/03/30,-26.476
2018/03/31,-25.267
2018/04/01,-26.81
2018/04/02,-22.854
2018/04/03,-13.38
2018/04/04,-13.329
2018/04/05,-8.71
2018/04/06,-3.252
2018/04/07,-4.233
2018/04/08,3.424
2018/04/09,4.859
2018/04/10,0.359
2018/04/11,7.297
2018/04/12,18.993
2018/04/13,35.512
2018/04/14,30.458
2018/04/15,31.488
2018/04/16,26.602
2018/04/17,27.027
2018/04/18,22.588
2018/04/19,20.652
2018/04/20,15.829
2018/04/21,20.487
2018/04/22,19.688
2018/04/23,24.885
2018/04/24,34.655
2018/04/25,25.078
2018/04/26,16.116
2018/04/27,13.815
2018/04/28,11.879
2018/04/29,9.915
2018/04/30,6.76
2018/05/01,-4.569
2018/05/02,5.399
2018/05/03,16.3
2018/05/04,17.664
2018/05/05,19.658
2018/05/06,15.847
2018/05/07,8.877
2018/05/08,13.849
2018/05/09,9.003
2018/05/10,2.73
2018/05/11,-10.74
2018/05/12,-17.076
2018/05/13,-11.226
2018/05/14,-3.32
2018/05/15,-3.395
2018/05/16,-6.066
2018/05/17,-7.191
2018/05/18,-2.879
2018/05/19,3.831
2018/05/20,1.066
2018/05/21,-1.595
2018/05/22,-5.838
2018/05/23,-11.526
2018/05/24,-16.111
2018/05/25,-12.382
2018/05/26,-14.445
2018/05/27,-19.06
2018/05/28,-23.864
2018/05/29,-20.325
2018/05/30,-8.572
2018/05/31,-2.498
2018/06/01,-3.084
2018/06/02,-1.272
2018/06/03,6.154
2018/06/04,11.83
2018/06/05,9.635
2018/06/06,7.611
2018/06/07,6.271
2018/06/08,4.418
2018/06/09,2.602
2018/06/10,-8.538
2018/06/11,-12.668
2018/06/12,-12.466
2018/06/13,-20.501
2018/06/14,-19.033
2018/06/15,-16.636
2018/06/16,-17.801
2018/06/17,-10.246
2018/06/18,-4.451
2018/06/19,1.293
2018/06/20,10.089
2018/06/21,8.325
2018/06/22,-2.298
2018/06/23,-5.068
2018/06/24,-10.045
2018/06/25,-8.893
2018/06/26,-14.58
2018/06/27,-17.919
2018/06/28,-18.318
2018/06/29,-14.912
2018/06/30,-4.542
2018/07/01,0.378
2018/07/02,0.84
2018/07/03,4.877
2018/07/04,7.579
2018/07/05,7.908
2018/07/06,12.004
2018/07/07,4.382
2018/07/08,7.654
2018/07/09,4.359
2018/07/10,-4.887
2018/07/11,-6.002
2018/07/12,-7.713
2018/07/13,-6.664
2018/07/14,-7.583
2018/07/15,-9.048
2018/07/16,-3.562
2018/07/17,6.989
2018/07/18,12.62
2018/07/19,9.182
2018/07/20,5.177
2018/07/21,5.897
2018/07/22,4.453
2018/07/23,-1.011
2018/07/24,-2.775
2018/07/25,-4.101
2018/07/26,0.446
2018/07/27,1.365
2018/07/28,1.705
2018/07/29,0.561
2018/07/30,-0.054
2018/07/31,-5.723
2018/08/01,-11.331
2018/08/02,-12.639
2018/08/03,-11.806
2018/08/04,-11.849
2018/08/05,-12.671
2018/08/06,-11.287
2018/08/07,-8.581
2018/08/08,-12.952
2018/08/09,-13.117
2018/08/10,-13.096
2018/08/11,-22.676
2018/08/12,-20.971
2018/08/13,-24.353
2018/08/14,-34.596
2018/08/15,-21.606
2018/08/16,-20.287
2018/08/17,-15.825
2018/08/18,-4.949
2018/08/19,-7.63
2018/08/20,-5.555
2018/08/21,5.424
2018/08/22,-2.073
2018/08/23,-5.039
2018/08/24,-7.86
2018/08/25,-7.668
2018/08/26,-7.823
2018/08/27,-4.962
2018/08/28,3.703
2018/08/29,3.898
2018/08/30,3.099
2018/08/31,1.677
2018/09/01,3.861
2018/09/02,7.577
2018/09/03,4.736
2018/09/04,-0.258
2018/09/05,-9.357
2018/09/06,-19.8
2018/09/07,-20.698
2018/09/08,-26.99
2018/09/09,-33.005
2018/09/10,-32.32
2018/09/11,-33.924
2018/09/12,-33.534
2018/09/13,-12.779
2018/09/14,-4.379
2018/09/15,3.075
2018/09/16,10.511
2018/09/17,8.434
2018/09/18,6.995
2018/09/19,18.95
2018/09/20,6.772
2018/09/21,7.921
2018/09/22,10.121
2018/09/23,11.145
2018/09/24,11.083
2018/09/25,5.427
2018/09/26,2.687
2018/09/27,3.908
2018/09/28,-1.748
2018/09/29,-5.843
2018/09/30,-3.905
2018/10/01,-2.433
2018/10/02,6.641
2018/10/03,2.284
2018/10/04,2.247
2018/10/05,-1.303
2018/10/06,-0.361
2018/10/07,-3.749
2018/10/08,-1.383
2018/10/09,-0.02
2018/10/10,2.566
2018/10/11,-9.799
2018/10/12,-11.95
2018/10/13,-11.63
2018/10/14,-10.462
2018/10/15,-7.892
2018/10/16,-7.718
2018/10/17,-6.782
2018/10/18,2.806
2018/10/19,3.899
2018/10/20,3.27
2018/10/21,3.577
2018/10/22,-1.807
2018/10/23,-3.366
2018/10/24,-2.655
2018/10/25,-2.257
2018/10/26,-0.384
2018/10/27,-1.151
2018/10/28,-1.843
2018/10/29,-2.465
2018/10/30,-3.549
2018/10/31,-3.825
2018/11/01,-2.247
2018/11/02,-1.22
2018/11/03,-1.683
2018/11/04,0.036
2018/11/05,4.313
2018/11/06,8.569
2018/11/07,11.566
2018/11/08,8.512
2018/11/09,5.347
2018/11/10,6.112
2018/11/11,3.702
2018/11/12,1.289
2018/11/13,-1.686
2018/11/14,-9.91
2018/11/15,-16.845
2018/11/16,-15.584
2018/11/17,-17.674
2018/11/18,-16.273
2018/11/19,-24.51
2018/11/20,-33.371
2018/11/21,-32.083
2018/11/22,-25.182
2018/11/23,-30.878
2018/11/24,-29.759
2018/11/25,-37.584
2018/11/26,-29.337
2018/11/27,-23.302
2018/11/28,-12.485
2018/11/29,-10.794
2018/11/30,-6.231
2018/12/01,-5.093
2018/12/02,6.45
2018/12/03,-0.908
2018/12/04,3.448
2018/12/05,-8.598
2018/12/06,-16.257
2018/12/07,-24.075
2018/12/08,-21.545
2018/12/09,-19.972
2018/12/10,-17.184
2018/12/11,-18.836
2018/12/12,-15.65
2018/12/13,-10.231
2018/12/14,-2.051
2018/12/15,-7.547
2018/12/16,-7.415
2018/12/17,-2.571
2018/12/18,6.174
2018/12/19,15.22
2018/12/20,21.583
2018/12/21,32.754
2018/12/22,32.512
2018/12/23,49.19
2018/12/24,63.004
2018/12/25,36.123
2018/12/26,26.174
2018/12/27,14.553
2018/12/28,8.803
2018/12/29,24.081
2018/12/30,6.332
2018/12/31,-7.013
2019/01/01,4.799
2019/01/02,13.403
2019/01/03,21.778
2019/01/04,23.054
2019/01/05,14.391
2019/01/06,12.582
2019/01/07,12.937
2019/01/08,10.833
2019/01/09,1.804
2019/01/10,-10.135
2019/01/11,-16.706
2019/01/12,-20.416
2019/01/13,-21.587
2019/01/14,-21.169
2019/01/15,-15.735
2019/01/16,-19.395
2019/01/17,-10.877
2019/01/18,-4.485
2019/01/19,-2.433
2019/01/20,-0.678
2019/01/21,-3.855
2019/01/22,-7.474
2019/01/23,-3.436
2019/01/24,-4.22
2019/01/25,-4.272
2019/01/26,-5.49
2019/01/27,-5.244
2019/01/28,-9.032
2019/01/29,-10.653
2019/01/30,-9.429
2019/01/31,-7.485
2019/02/01,-8.474
2019/02/02,-8.107
2019/02/03,-5.914
2019/02/04,0.403
2019/02/05,1.503
2019/02/06,-3.603
2019/02/07,-3.169
2019/02/08,3.363
2019/02/09,10.914
2019/02/10,9.613
2019/02/11,13.063
2019/02/12,12.989
2019/02/13,18.546
2019/02/14,16.739
2019/02/15,10.571
2019/02/16,3.193
2019/02/17,6.43
2019/02/18,16.718
2019/02/19,21.973
2019/02/20,18.581
2019/02/21,19.379
2019/02/22,21.038
2019/02/23,22.88
2019/02/24,22.078
2019/02/25,-1.901
2019/02/26,-7.046
2019/02/27,-6.041
2019/02/28,-6.14
2019/03/01,-7.45
2019/03/02,-11.399
2019/03/03,-13.686
2019/03/04,-8.422
2019/03/05,-4.178
2019/03/06,0.534
2019/03/07,0.758
2019/03/08,0.093
2019/03/09,2.335
2019/03/10,2.117
2019/03/11,5.297
2019/03/12,1.546
2019/03/13,-3.701
2019/03/14,-4.196
2019/03/15,-1.192
2019/03/16,3.196
2019/03/17,2.412
2019/03/18,3.574
2019/03/19,3.8
2019/03/20,4.548
2019/03/21,4.183
2019/03/22,0.952
2019/03/23,-3.016
2019/03/24,-2.031
2019/03/25,-2.489
2019/03/26,-3.194
2019/03/27,-0.328
2019/03/28,0.513
2019/03/29,2.928
2019/03/30,4.314
2019/03/31,3.808
2019/04/01,5.187
2019/04/02,14.372
2019/04/03,23.126
2019/04/04,15.903
2019/04/05,16.285
2019/04/06,15.655
2019/04/07,19.239
2019/04/08,26.65
2019/04/09,15.504
2019/04/10,5.629
2019/04/11,4.554
2019/04/12,0.566
2019/04/13,-0.723
2019/04/14,-2.892
2019/04/15,-8.345
2019/04/16,-7.652
2019/04/17,-7.299
2019/04/18,2.87
2019/04/19,5.15
2019/04/20,5.89
2019/04/21,3.786
2019/04/22,3.451
2019/04/23,6.202
2019/04/24,-0.184
2019/04/25,-5.308
2019/04/26,-9.909
2019/04/27,-9.472
2019/04/28,-7.136
2019/04/29,-8.744
2019/04/30,-8.594
2019/05/01,-2.856
2019/05/02,-1.705
2019/05/03,6.982
2019/05/04,4.387
2019/05/05,3.22
2019/05/06,7.289
