Date,mediantransactionvalue7emaUSD
2016/04/07,11.154
2016/04/08,10.864
2016/04/09,10.611
2016/04/10,10.177
2016/04/11,9.806
2016/04/12,9.346
2016/04/13,8.958
2016/04/14,8.836
2016/04/15,8.717
2016/04/16,8.654
2016/04/17,8.433
2016/04/18,8.631
2016/04/19,8.768
2016/04/20,8.759
2016/04/21,8.687
2016/04/22,8.556
2016/04/23,8.456
2016/04/24,8.41
2016/04/25,8.279
2016/04/26,8.073
2016/04/27,7.993
2016/04/28,7.88
2016/04/29,7.793
2016/04/30,7.915
2016/05/01,8.135
2016/05/02,8.53
2016/05/03,8.847
2016/05/04,9.042
2016/05/05,9.186
2016/05/06,9.312
2016/05/07,9.35
2016/05/08,9.348
2016/05/09,9.384
2016/05/10,9.391
2016/05/11,9.475
2016/05/12,9.658
2016/05/13,9.961
2016/05/14,10.073
2016/05/15,10.095
2016/05/16,10.219
2016/05/17,10.636
2016/05/18,11.262
2016/05/19,11.947
2016/05/20,12.582
2016/05/21,12.841
2016/05/22,13.156
2016/05/23,13.448
2016/05/24,13.392
2016/05/25,13.148
2016/05/26,11.496
2016/05/27,11.488
2016/05/28,8.888
2016/05/29,8.438
2016/05/30,9.439
2016/05/31,10.376
2016/06/01,11.253
2016/06/02,11.897
2016/06/03,12.338
2016/06/04,11.664
2016/06/05,12.181
2016/06/06,12.597
2016/06/07,11.247
2016/06/08,12.051
2016/06/09,12.632
2016/06/10,12.796
2016/06/11,13.057
2016/06/12,12.618
2016/06/13,13.612
2016/06/14,14.439
2016/06/15,15.409
2016/06/16,16.437
2016/06/17,13.632
2016/06/18,12.203
2016/06/19,11.579
2016/06/20,10.76
2016/06/21,11.06
2016/06/22,11.841
2016/06/23,12.133
2016/06/24,10.878
2016/06/25,11.701
2016/06/26,10.762
2016/06/27,11.536
2016/06/28,11.925
2016/06/29,9.927
2016/06/30,7.756
2016/07/01,8.849
2016/07/02,9.635
2016/07/03,10.191
2016/07/04,10.526
2016/07/05,10.51
2016/07/06,10.528
2016/07/07,10.408
2016/07/08,9.852
2016/07/09,10.094
2016/07/10,10.284
2016/07/11,10.353
2016/07/12,10.262
2016/07/13,10.309
2016/07/14,9.401
2016/07/15,10.023
2016/07/16,9.284
2016/07/17,9.787
2016/07/18,10.171
2016/07/19,10.538
2016/07/20,8.58
2016/07/21,8.874
2016/07/22,10.021
2016/07/23,10.905
2016/07/24,11.566
2016/07/25,12.019
2016/07/26,12.275
2016/07/27,12.344
2016/07/28,12.441
2016/07/29,12.067
2016/07/30,11.92
2016/07/31,11.978
2016/08/01,11.877
2016/08/02,11.497
2016/08/03,9.609
2016/08/04,9.887
2016/08/05,10.149
2016/08/06,10.286
2016/08/07,10.439
2016/08/08,10.567
2016/08/09,10.841
2016/08/10,10.863
2016/08/11,10.521
2016/08/12,9.646
2016/08/13,9.114
2016/08/14,9.698
2016/08/15,9.666
2016/08/16,8.4
2016/08/17,7.682
2016/08/18,7.08
2016/08/19,7.017
2016/08/20,7.288
2016/08/21,7.445
2016/08/22,7.309
2016/08/23,6.868
2016/08/24,6.345
2016/08/25,5.74
2016/08/26,5.404
2016/08/27,5.216
2016/08/28,6.39
2016/08/29,5.735
2016/08/30,5.469
2016/08/31,6.069
2016/09/01,7.585
2016/09/02,6.322
2016/09/03,6.866
2016/09/04,6.52
2016/09/05,7.546
2016/09/06,6.72
2016/09/07,5.606
2016/09/08,4.861
2016/09/09,4.284
2016/09/10,5.302
2016/09/11,6.945
2016/09/12,7.057
2016/09/13,8.284
2016/09/14,6.913
2016/09/15,5.822
2016/09/16,5.077
2016/09/17,5.441
2016/09/18,6.592
2016/09/19,8.174
2016/09/20,9.551
2016/09/21,10.617
2016/09/22,8.48
2016/09/23,9.701
2016/09/24,10.533
2016/09/25,11.183
2016/09/26,11.61
2016/09/27,11.969
2016/09/28,12.295
2016/09/29,12.546
2016/09/30,12.735
2016/10/01,10.873
2016/10/02,11.449
2016/10/03,11.898
2016/10/04,8.923
2016/10/05,9.194
2016/10/06,8.528
2016/10/07,9.569
2016/10/08,10.243
2016/10/09,10.761
2016/10/10,11.031
2016/10/11,11.259
2016/10/12,10.878
2016/10/13,8.449
2016/10/14,9.316
2016/10/15,10.05
2016/10/16,10.556
2016/10/17,10.9
2016/10/18,10.031
2016/10/19,10.551
2016/10/20,10.936
2016/10/21,9.014
2016/10/22,9.78
2016/10/23,10.334
2016/10/24,8.788
2016/10/25,8.618
2016/10/26,9.339
2016/10/27,9.855
2016/10/28,10.205
2016/10/29,10.319
2016/10/30,10.399
2016/10/31,10.585
2016/11/01,9.359
2016/11/02,8.759
2016/11/03,9.294
2016/11/04,9.723
2016/11/05,10.054
2016/11/06,10.291
2016/11/07,10.437
2016/11/08,10.539
2016/11/09,10.562
2016/11/10,10.56
2016/11/11,10.517
2016/11/12,10.415
2016/11/13,10.328
2016/11/14,10.247
2016/11/15,10.188
2016/11/16,10.178
2016/11/17,10.125
2016/11/18,10.013
2016/11/19,9.913
2016/11/20,9.826
2016/11/21,9.76
2016/11/22,7.824
2016/11/23,6.014
2016/11/24,6.881
2016/11/25,5.169
2016/11/26,5.728
2016/11/27,5.106
2016/11/28,4.736
2016/11/29,4.569
2016/11/30,4.769
2016/12/01,5.688
2016/12/02,6.253
2016/12/03,6.659
2016/12/04,6.644
2016/12/05,6.789
2016/12/06,6.797
2016/12/07,7.032
2016/12/08,7.393
2016/12/09,7.634
2016/12/10,7.796
2016/12/11,7.89
2016/12/12,8
2016/12/13,7.114
2016/12/14,6.175
2016/12/15,5.727
2016/12/16,5.432
2016/12/17,5.98
2016/12/18,6.441
2016/12/19,5.813
2016/12/20,5.664
2016/12/21,5.109
2016/12/22,4.243
2016/12/23,4.97
2016/12/24,5.537
2016/12/25,5.951
2016/12/26,6.268
2016/12/27,5.936
2016/12/28,5.64
2016/12/29,6.252
2016/12/30,5.814
2016/12/31,6.36
2017/01/01,6.829
2017/01/02,7.168
2017/01/03,6.819
2017/01/04,7.726
2017/01/05,8.415
2017/01/06,8.815
2017/01/07,9.058
2017/01/08,9.289
2017/01/09,9.574
2017/01/10,8.741
2017/01/11,9.065
2017/01/12,7.987
2017/01/13,6.787
2017/01/14,7.355
2017/01/15,6.721
2017/01/16,7.442
2017/01/17,7.162
2017/01/18,7.914
2017/01/19,8.495
2017/01/20,8.992
2017/01/21,9.42
2017/01/22,8.385
2017/01/23,8.063
2017/01/24,6.937
2017/01/25,6.501
2017/01/26,6.187
2017/01/27,6.051
2017/01/28,5.835
2017/01/29,6.66
2017/01/30,6.383
2017/01/31,7.426
2017/02/01,7.145
2017/02/02,8.013
2017/02/03,8.689
2017/02/04,9.32
2017/02/05,9.333
2017/02/06,9.444
2017/02/07,8.294
2017/02/08,7.536
2017/02/09,7.812
2017/02/10,7.554
2017/02/11,7.377
2017/02/12,8.184
2017/02/13,7.542
2017/02/14,7.521
2017/02/15,8.249
2017/02/16,9.365
2017/02/17,9.823
2017/02/18,10.545
2017/02/19,10.773
2017/02/20,10.267
2017/02/21,8.702
2017/02/22,8.174
2017/02/23,9.317
2017/02/24,9.859
2017/02/25,9.311
2017/02/26,10.379
2017/02/27,11.449
2017/02/28,12.508
2017/03/01,13.354
2017/03/02,14.533
2017/03/03,15.839
2017/03/04,16.729
2017/03/05,17.25
2017/03/06,17.81
2017/03/07,15.752
2017/03/08,16.294
2017/03/09,14.533
2017/03/10,15.44
2017/03/11,16.521
2017/03/12,17.964
2017/03/13,20.277
2017/03/14,22.303
2017/03/15,24.28
2017/03/16,28.315
2017/03/17,32.805
2017/03/18,34.395
2017/03/19,35.651
2017/03/20,37.597
2017/03/21,38.22
2017/03/22,38.978
2017/03/23,35.583
2017/03/24,38.254
2017/03/25,41.332
2017/03/26,38.321
2017/03/27,32.237
2017/03/28,30.845
2017/03/29,28.777
2017/03/30,29.728
2017/03/31,31.924
2017/04/01,30.239
2017/04/02,35.133
2017/04/03,37.761
2017/04/04,39.091
2017/04/05,39.954
2017/04/06,41.017
2017/04/07,33.326
2017/04/08,30.823
2017/04/09,27.22
2017/04/10,27.185
2017/04/11,25.75
2017/04/12,24.785
2017/04/13,24.744
2017/04/14,23.777
2017/04/15,22.642
2017/04/16,20.624
2017/04/17,21.572
2017/04/18,22.363
2017/04/19,23.071
2017/04/20,21.39
2017/04/21,19.792
2017/04/22,20.858
2017/04/23,20.898
2017/04/24,24.448
2017/04/25,21.41
2017/04/26,21.348
2017/04/27,20.426
2017/04/28,22.444
2017/04/29,25.585
2017/04/30,29.03
2017/05/01,31.666
2017/05/02,33.403
2017/05/03,34.726
2017/05/04,38.044
2017/05/05,51.583
2017/05/06,54.803
2017/05/07,60.285
2017/05/08,67.326
2017/05/09,71.392
2017/05/10,67.442
2017/05/11,59.153
2017/05/12,56.156
2017/05/13,50.21
2017/05/14,47.355
2017/05/15,41.55
2017/05/16,44.195
2017/05/17,54.472
2017/05/18,48.884
2017/05/19,55.67
2017/05/20,49.835
2017/05/21,47.025
2017/05/22,57.257
2017/05/23,58.77
2017/05/24,67.339
2017/05/25,74.795
2017/05/26,77.391
2017/05/27,76.767
2017/05/28,66.345
2017/05/29,64.135
2017/05/30,70.86
2017/05/31,109.659
2017/06/01,107.018
2017/06/02,91.917
2017/06/03,88.552
2017/06/04,81.523
2017/06/05,85.915
2017/06/06,87.196
2017/06/07,79.139
2017/06/08,73.688
2017/06/09,69.887
2017/06/10,80.612
2017/06/11,91.469
2017/06/12,125.516
2017/06/13,127.562
2017/06/14,124.814
2017/06/15,127.855
2017/06/16,116.27
2017/06/17,107.74
2017/06/18,99.189
2017/06/19,93.184
2017/06/20,160.037
2017/06/21,203.743
2017/06/22,182.834
2017/06/23,161.63
2017/06/24,146.035
2017/06/25,124.883
2017/06/26,126.852
2017/06/27,108.832
2017/06/28,93.424
2017/06/29,83.766
2017/06/30,77.446
2017/07/01,71.452
2017/07/02,62.079
2017/07/03,54.614
2017/07/04,49.602
2017/07/05,45.097
2017/07/06,42.468
2017/07/07,31.851
2017/07/08,30.944
2017/07/09,29.684
2017/07/10,28.455
2017/07/11,31.17
2017/07/12,29.99
2017/07/13,27.776
2017/07/14,27.106
2017/07/15,29.502
2017/07/16,28.539
2017/07/17,28.49
2017/07/18,29.287
2017/07/19,29.129
2017/07/20,28.62
2017/07/21,27.972
2017/07/22,27.084
2017/07/23,26.178
2017/07/24,25.56
2017/07/25,27.421
2017/07/26,27.586
2017/07/27,28.727
2017/07/28,27.639
2017/07/29,29.268
2017/07/30,27.568
2017/07/31,28.024
2017/08/01,31.908
2017/08/02,34.731
2017/08/03,33.539
2017/08/04,31.248
2017/08/05,31.302
2017/08/06,30.224
2017/08/07,31.717
2017/08/08,31.693
2017/08/09,37.699
2017/08/10,36.51
2017/08/11,34.997
2017/08/12,33.895
2017/08/13,33.224
2017/08/14,29.684
2017/08/15,33.868
2017/08/16,36.192
2017/08/17,36.037
2017/08/18,41.954
2017/08/19,35.849
2017/08/20,34.294
2017/08/21,35.134
2017/08/22,33.768
2017/08/23,34.029
2017/08/24,33.922
2017/08/25,34.163
2017/08/26,30.575
2017/08/27,27.107
2017/08/28,28.88
2017/08/29,30.837
2017/08/30,32.555
2017/08/31,41.162
2017/09/01,40.693
2017/09/02,39.576
2017/09/03,38.144
2017/09/04,36.869
2017/09/05,35.258
2017/09/06,30.624
2017/09/07,26.81
2017/09/08,22.7
2017/09/09,18.516
2017/09/10,17.653
2017/09/11,20.651
2017/09/12,23.092
2017/09/13,23.649
2017/09/14,24.122
2017/09/15,27.271
2017/09/16,26.854
2017/09/17,23.337
2017/09/18,21.505
2017/09/19,23.329
2017/09/20,24.749
2017/09/21,22.655
2017/09/22,21.595
2017/09/23,20.937
2017/09/24,19.205
2017/09/25,18.28
2017/09/26,17.244
2017/09/27,16.696
2017/09/28,16.297
2017/09/29,14.783
2017/09/30,13.58
2017/10/01,13.94
2017/10/02,14.991
2017/10/03,15.276
2017/10/04,15.612
2017/10/05,15.376
2017/10/06,15.214
2017/10/07,15.356
2017/10/08,15.465
2017/10/09,13.109
2017/10/10,13.626
2017/10/11,12.719
2017/10/12,11.4
2017/10/13,16.562
2017/10/14,17.151
2017/10/15,16.934
2017/10/16,12.701
2017/10/17,9.541
2017/10/18,7.163
2017/10/19,5.373
2017/10/20,4.029
2017/10/21,3.022
2017/10/22,2.315
2017/10/23,1.805
2017/10/24,1.361
2017/10/25,1.021
2017/10/26,0.766
2017/10/27,0.574
2017/10/28,0.431
2017/10/29,0.323
2017/10/30,0.242
2017/10/31,0.182
2017/11/01,0.136
2017/11/02,0.449
2017/11/03,0.337
2017/11/04,0.252
2017/11/05,0.189
2017/11/06,0.142
2017/11/07,0.106
2017/11/08,0.357
2017/11/09,0.864
2017/11/10,2.201
2017/11/11,1.958
2017/11/12,7.613
2017/11/13,7.843
2017/11/14,8.418
2017/11/15,10.556
2017/11/16,8.7
2017/11/17,9.981
2017/11/18,8.321
2017/11/19,8.06
2017/11/20,6.207
2017/11/21,9.233
2017/11/22,11.517
2017/11/23,13.578
2017/11/24,15.623
2017/11/25,12.418
2017/11/26,10.231
2017/11/27,13.635
2017/11/28,16.197
2017/11/29,21.207
2017/11/30,21.744
2017/12/01,19.923
2017/12/02,18.136
2017/12/03,16.127
2017/12/04,18.181
2017/12/05,20.363
2017/12/06,41.067
2017/12/07,39.688
2017/12/08,35.356
2017/12/09,30.102
2017/12/10,25.535
2017/12/11,23.207
2017/12/12,25.582
2017/12/13,32.807
2017/12/14,44.795
2017/12/15,49.795
2017/12/16,49.02
2017/12/17,49.011
2017/12/18,55.007
2017/12/19,66.435
2017/12/20,89.804
2017/12/21,107.633
2017/12/22,123.999
2017/12/23,112.769
2017/12/24,100.707
2017/12/25,89.83
2017/12/26,85.997
2017/12/27,86.007
2017/12/28,84.438
2017/12/29,102.457
2017/12/30,132.641
2017/12/31,120.452
2018/01/01,109.113
2018/01/02,117.183
2018/01/03,153.66
2018/01/04,261.748
2018/01/05,297.362
2018/01/06,283.884
2018/01/07,266.987
2018/01/08,262.862
2018/01/09,284.366
2018/01/10,304.435
2018/01/11,304.734
2018/01/12,276.057
2018/01/13,240.953
2018/01/14,211.079
2018/01/15,223.242
2018/01/16,250.818
2018/01/17,268.151
2018/01/18,261.282
2018/01/19,222.577
2018/01/20,181.032
2018/01/21,188.395
2018/01/22,169.573
2018/01/23,151.559
2018/01/24,136.803
2018/01/25,115.996
2018/01/26,115.456
2018/01/27,108.936
2018/01/28,99.528
2018/01/29,104.514
2018/01/30,106.663
2018/01/31,107.495
2018/02/01,130.511
2018/02/02,132.239
2018/02/03,116.709
2018/02/04,100.604
2018/02/05,94.682
2018/02/06,89.482
2018/02/07,83.386
2018/02/08,72.52
2018/02/09,64.715
2018/02/10,56.159
2018/02/11,44.184
2018/02/12,36.885
2018/02/13,33.402
2018/02/14,36.021
2018/02/15,38.668
2018/02/16,37.114
2018/02/17,30.052
2018/02/18,26.85
2018/02/19,22.02
2018/02/20,16.985
2018/02/21,14.477
2018/02/22,12.604
2018/02/23,11.146
2018/02/24,8.359
2018/02/25,6.354
2018/02/26,6.919
2018/02/27,7.388
2018/02/28,10.043
2018/03/01,9.915
2018/03/02,7.652
2018/03/03,5.769
2018/03/04,4.455
2018/03/05,4.959
2018/03/06,6.554
2018/03/07,15.148
2018/03/08,13.02
2018/03/09,13.17
2018/03/10,11.326
2018/03/11,8.494
2018/03/12,7.175
2018/03/13,5.451
2018/03/14,5.74
2018/03/15,5.66
2018/03/16,4.321
2018/03/17,3.314
2018/03/18,2.549
2018/03/19,2.721
2018/03/20,2.109
2018/03/21,1.724
2018/03/22,2.665
2018/03/23,3.31
2018/03/24,5.774
2018/03/25,4.984
2018/03/26,4.988
2018/03/27,4.707
2018/03/28,4.434
2018/03/29,5.835
2018/03/30,5.342
2018/03/31,4.095
2018/04/01,3.167
2018/04/02,2.472
2018/04/03,1.954
2018/04/04,1.475
2018/04/05,1.114
2018/04/06,0.843
2018/04/07,0.651
2018/04/08,0.497
2018/04/09,0.423
2018/04/10,0.449
2018/04/11,0.344
2018/04/12,0.282
2018/04/13,0.267
2018/04/14,0.2
2018/04/15,0.16
2018/04/16,0.184
2018/04/17,0.143
2018/04/18,0.118
2018/04/19,0.089
2018/04/20,0.066
2018/04/21,0.065
2018/04/22,0.072
2018/04/23,0.137
2018/04/24,0.139
2018/04/25,0.119
2018/04/26,0.089
2018/04/27,0.067
2018/04/28,0.05
2018/04/29,0.038
2018/04/30,0.164
2018/05/01,0.191
2018/05/02,0.277
2018/05/03,0.422
2018/05/04,24.116
2018/05/05,18.326
2018/05/06,14.302
2018/05/07,10.76
2018/05/08,8.088
2018/05/09,6.085
2018/05/10,4.564
2018/05/11,3.496
2018/05/12,2.622
2018/05/13,1.981
2018/05/14,2.024
2018/05/15,1.612
2018/05/16,1.276
2018/05/17,1.062
2018/05/18,0.946
2018/05/19,0.709
2018/05/20,0.532
2018/05/21,0.494
2018/05/22,0.371
2018/05/23,0.37
2018/05/24,0.366
2018/05/25,0.276
2018/05/26,0.207
2018/05/27,0.155
2018/05/28,0.251
2018/05/29,0.188
2018/05/30,0.254
2018/05/31,0.378
2018/06/01,0.341
2018/06/02,0.256
2018/06/03,0.192
2018/06/04,0.162
2018/06/05,0.121
2018/06/06,0.137
2018/06/07,0.103
2018/06/08,0.077
2018/06/09,0.058
2018/06/10,0.043
2018/06/11,0.045
2018/06/12,0.033
2018/06/13,0.025
2018/06/14,0.052
2018/06/15,0.057
2018/06/16,0.042
2018/06/17,0.032
2018/06/18,0.024
2018/06/19,0.018
2018/06/20,0.013
2018/06/21,0.01
2018/06/22,0.022
2018/06/23,0.017
2018/06/24,0.025
2018/06/25,0.024
2018/06/26,0.022
2018/06/27,0.016
2018/06/28,0.023
2018/06/29,0.039
2018/06/30,0.029
2018/07/01,0.022
2018/07/02,4.73
2018/07/03,3.547
2018/07/04,7.511
2018/07/05,6.621
2018/07/06,8.263
2018/07/07,6.902
2018/07/08,5.21
2018/07/09,3.907
2018/07/10,2.93
2018/07/11,2.198
2018/07/12,1.648
2018/07/13,1.236
2018/07/14,1.026
2018/07/15,1.708
2018/07/16,1.281
2018/07/17,0.961
2018/07/18,0.721
2018/07/19,0.54
2018/07/20,0.406
2018/07/21,0.306
2018/07/22,0.229
2018/07/23,0.172
2018/07/24,0.129
2018/07/25,0.097
2018/07/26,0.073
2018/07/27,0.054
2018/07/28,0.041
2018/07/29,0.031
2018/07/30,0.023
2018/07/31,0.022
2018/08/01,0.016
2018/08/02,0.012
2018/08/03,0.009
2018/08/04,0.007
2018/08/05,0.005
2018/08/06,0.004
2018/08/07,0.608
2018/08/08,6.053
2018/08/09,9.043
2018/08/10,8.71
2018/08/11,6.532
2018/08/12,4.899
2018/08/13,3.674
2018/08/14,2.768
2018/08/15,2.076
2018/08/16,1.557
2018/08/17,2.801
2018/08/18,2.101
2018/08/19,1.576
2018/08/20,1.182
2018/08/21,0.886
2018/08/22,0.665
2018/08/23,0.513
2018/08/24,0.426
2018/08/25,0.338
2018/08/26,0.264
2018/08/27,0.198
2018/08/28,0.22
2018/08/29,0.187
2018/08/30,0.147
2018/08/31,0.16
2018/09/01,0.12
2018/09/02,0.09
2018/09/03,0.078
2018/09/04,0.138
2018/09/05,0.203
2018/09/06,0.604
2018/09/07,0.491
2018/09/08,0.368
2018/09/09,0.276
2018/09/10,0.278
2018/09/11,0.24
2018/09/12,0.206
2018/09/13,0.253
2018/09/14,0.27
2018/09/15,0.222
2018/09/16,0.19
2018/09/17,0.157
2018/09/18,0.168
2018/09/19,0.336
2018/09/20,0.512
2018/09/21,1.085
2018/09/22,0.995
2018/09/23,0.831
2018/09/24,0.978
2018/09/25,0.894
2018/09/26,0.832
2018/09/27,1.007
2018/09/28,1.151
2018/09/29,1.261
2018/09/30,1.178
2018/10/01,1.23
2018/10/02,0.991
2018/10/03,0.743
2018/10/04,0.568
2018/10/05,0.426
2018/10/06,0.32
2018/10/07,0.244
2018/10/08,0.188
2018/10/09,0.141
2018/10/10,0.139
2018/10/11,0.111
2018/10/12,0.083
2018/10/13,0.062
2018/10/14,0.047
2018/10/15,0.061
2018/10/16,0.055
2018/10/17,0.045
2018/10/18,0.033
2018/10/19,0.025
2018/10/20,0.022
2018/10/21,0.016
2018/10/22,0.012
2018/10/23,0.019
2018/10/24,0.189
2018/10/25,0.189
2018/10/26,0.203
2018/10/27,0.152
2018/10/28,0.124
2018/10/29,0.102
2018/10/30,0.077
2018/10/31,0.064
2018/11/01,0.048
2018/11/02,0.036
2018/11/03,0.027
2018/11/04,0.02
2018/11/05,0.041
2018/11/06,0.031
2018/11/07,0.023
2018/11/08,0.017
2018/11/09,0.066
2018/11/10,0.055
2018/11/11,0.041
2018/11/12,0.036
2018/11/13,0.033
2018/11/14,0.083
2018/11/15,0.205
2018/11/16,0.154
2018/11/17,0.116
2018/11/18,0.087
2018/11/19,0.309
2018/11/20,0.267
2018/11/21,0.2
2018/11/22,0.15
2018/11/23,0.112
2018/11/24,0.084
2018/11/25,0.078
2018/11/26,0.06
2018/11/27,0.045
2018/11/28,0.034
2018/11/29,0.025
2018/11/30,0.048
2018/12/01,0.036
2018/12/02,0.027
2018/12/03,0.028
2018/12/04,0.021
2018/12/05,0.016
2018/12/06,0.012
2018/12/07,0.031
2018/12/08,0.035
2018/12/09,0.031
2018/12/10,0.03
2018/12/11,0.022
2018/12/12,0.017
2018/12/13,0.013
2018/12/14,0.009
2018/12/15,0.007
2018/12/16,0.01
2018/12/17,0.008
2018/12/18,0.006
2018/12/19,0.004
2018/12/20,0.003
2018/12/21,0.002
2018/12/22,0.002
2018/12/23,0.001
2018/12/24,0.001
2018/12/25,0.001
2018/12/26,0.001
2018/12/27,0
2018/12/28,0
2018/12/29,0
2018/12/30,0.035
2018/12/31,0.026
2019/01/01,0.02
2019/01/02,0.015
2019/01/03,0.011
2019/01/04,0.008
2019/01/05,0.006
2019/01/06,0.005
2019/01/07,0.004
2019/01/08,0.006
2019/01/09,0.005
2019/01/10,0.003
2019/01/11,0.005
2019/01/12,0.004
2019/01/13,0.003
2019/01/14,0.062
2019/01/15,0.086
2019/01/16,0.065
2019/01/17,0.049
2019/01/18,0.036
2019/01/19,0.027
2019/01/20,0.021
2019/01/21,0.015
2019/01/22,0.012
2019/01/23,0.009
2019/01/24,0.006
2019/01/25,0.005
2019/01/26,0.004
2019/01/27,0.003
2019/01/28,0.017
2019/01/29,0.013
2019/01/30,0.009
2019/01/31,0.007
2019/02/01,0.005
2019/02/02,0.004
2019/02/03,0.003
2019/02/04,0.002
2019/02/05,0.002
2019/02/06,0.001
2019/02/07,0.001
2019/02/08,0.001
2019/02/09,0.001
2019/02/10,0
2019/02/11,0
2019/02/12,0
2019/02/13,0
2019/02/14,0
2019/02/15,0
2019/02/16,0
2019/02/17,0
2019/02/18,0.002
2019/02/19,0.002
2019/02/20,0.001
2019/02/21,0.001
2019/02/22,0.001
2019/02/23,0.001
2019/02/24,0
2019/02/25,0
2019/02/26,0
2019/02/27,0
2019/02/28,0
2019/03/01,0
2019/03/02,0
2019/03/03,0
2019/03/04,0
2019/03/05,0
2019/03/06,0
2019/03/07,0
2019/03/08,0
2019/03/09,0
2019/03/10,0
2019/03/11,0
2019/03/12,0
2019/03/13,0
2019/03/14,0
2019/03/15,0
2019/03/16,0
2019/03/17,0
2019/03/18,0
2019/03/19,0
2019/03/20,0
2019/03/21,0
2019/03/22,0
2019/03/23,0
2019/03/24,0
2019/03/25,0
2019/03/26,0
2019/03/27,0
2019/03/28,0
2019/03/29,0
2019/03/30,0
2019/03/31,0
2019/04/01,0
2019/04/02,0
2019/04/03,0
2019/04/04,0
2019/04/05,0
2019/04/06,0
2019/04/07,0.008
2019/04/08,0.017
2019/04/09,0.022
2019/04/10,0.016
2019/04/11,0.012
2019/04/12,0.029
2019/04/13,0.026
2019/04/14,0.02
2019/04/15,0.018
2019/04/16,0.013
2019/04/17,0.01
2019/04/18,0.008
2019/04/19,0.006
2019/04/20,0.004
2019/04/21,0.003
2019/04/22,0.002
2019/04/23,0.002
2019/04/24,0.001
2019/04/25,0.001
2019/04/26,0.001
2019/04/27,0.001
2019/04/28,0
2019/04/29,0
2019/04/30,0
2019/05/01,0
2019/05/02,0
2019/05/03,0
2019/05/04,0
2019/05/05,0
2019/05/06,0
2019/05/07,0
2019/05/08,0
2019/05/09,0
2019/05/10,0
2019/05/11,0
2019/05/12,0
2019/05/13,0
2019/05/14,0
2019/05/15,0
2019/05/16,0.018
2019/05/17,0.013
2019/05/18,0.01
2019/05/19,0.007
2019/05/20,0.006
2019/05/21,0.004
2019/05/22,0.003
2019/05/23,0.002
2019/05/24,0.002
2019/05/25,0.001
2019/05/26,0.001
2019/05/27,0.001
2019/05/28,0.001
2019/05/29,0
2019/05/30,0
2019/05/31,0
2019/06/01,0
2019/06/02,0
2019/06/03,0
2019/06/04,0
2019/06/05,0
2019/06/06,0
2019/06/07,0
2019/06/08,0
2019/06/09,0
2019/06/10,0
2019/06/11,0
2019/06/12,0.048
2019/06/13,0.036
2019/06/14,0.027
2019/06/15,0.02
2019/06/16,0.061
2019/06/17,0.046
2019/06/18,0.034
2019/06/19,0.026
2019/06/20,0.019
2019/06/21,0.015
2019/06/22,0.011
2019/06/23,0.008
2019/06/24,0.006
2019/06/25,0.005
2019/06/26,0.003
2019/06/27,0.003
2019/06/28,0.002
2019/06/29,0.001
2019/06/30,0.001
2019/07/01,0.001
2019/07/02,0.001
2019/07/03,0
2019/07/04,0
2019/07/05,0
2019/07/06,0
2019/07/07,0
2019/07/08,0
2019/07/09,0
