Date,transactions30trx
2019/05/25,0.48
2019/05/26,0.492
2019/05/27,0.508
2019/05/28,0.524
2019/05/29,0.543
2019/05/30,0.56
2019/05/31,0.574
2019/06/01,0.59
2019/06/02,0.604
2019/06/03,0.615
2019/06/04,0.625
2019/06/05,0.628
2019/06/06,0.628
2019/06/07,0.623
2019/06/08,0.621
2019/06/09,0.612
2019/06/10,0.607
2019/06/11,0.602
2019/06/12,0.597
2019/06/13,0.585
2019/06/14,0.572
2019/06/15,0.562
2019/06/16,0.552
2019/06/17,0.545
2019/06/18,0.535
2019/06/19,0.526
2019/06/20,0.52
2019/06/21,0.51
2019/06/22,0.494
2019/06/23,0.476
2019/06/24,0.457
2019/06/25,0.442
2019/06/26,0.426
2019/06/27,0.41
2019/06/28,0.399
2019/06/29,0.383
2019/06/30,0.362
2019/07/01,0.347
2019/07/02,0.333
2019/07/03,0.317
2019/07/04,0.298
2019/07/05,0.28
2019/07/06,0.261
2019/07/07,0.235
2019/07/08,0.211
2019/07/09,0.188
2019/07/10,0.164
2019/07/11,0.148
2019/07/12,0.131
2019/07/13,0.108
2019/07/14,0.081
2019/07/15,0.056
2019/07/16,0.041
2019/07/17,0.029
2019/07/18,0.014
2019/07/19,0.001
2019/07/20,-0.016
2019/07/21,-0.04
2019/07/22,-0.065
2019/07/23,-0.092
2019/07/24,-0.109
2019/07/25,-0.118
2019/07/26,-0.129
2019/07/27,-0.144
2019/07/28,-0.163
2019/07/29,-0.181
2019/07/30,-0.196
2019/07/31,-0.211
2019/08/01,-0.218
2019/08/02,-0.222
2019/08/03,-0.224
2019/08/04,-0.23
2019/08/05,-0.235
2019/08/06,-0.239
2019/08/07,-0.24
2019/08/08,-0.242
2019/08/09,-0.244
2019/08/10,-0.247
2019/08/11,-0.254
2019/08/12,-0.259
2019/08/13,-0.263
2019/08/14,-0.264
2019/08/15,-0.266
2019/08/16,-0.266
2019/08/17,-0.267
2019/08/18,-0.27
2019/08/19,-0.271
2019/08/20,-0.27
2019/08/21,-0.267
2019/08/22,-0.262
2019/08/23,-0.256
2019/08/24,-0.25
2019/08/25,-0.246
2019/08/26,-0.239
2019/08/27,-0.231
2019/08/28,-0.223
2019/08/29,-0.215
2019/08/30,-0.206
2019/08/31,-0.199
2019/09/01,-0.193
2019/09/02,-0.185
2019/09/03,-0.176
2019/09/04,-0.168
2019/09/05,-0.158
2019/09/06,-0.146
2019/09/07,-0.137
2019/09/08,-0.13
2019/09/09,-0.123
2019/09/10,-0.116
2019/09/11,-0.11
2019/09/12,-0.105
2019/09/13,-0.103
2019/09/14,-0.104
2019/09/15,-0.107
2019/09/16,-0.108
2019/09/17,-0.109
2019/09/18,-0.109
2019/09/19,-0.11
2019/09/20,-0.109
2019/09/21,-0.112
2019/09/22,-0.118
2019/09/23,-0.125
2019/09/24,-0.13
2019/09/25,-0.134
2019/09/26,-0.138
2019/09/27,-0.143
2019/09/28,-0.15
2019/09/29,-0.158
2019/09/30,-0.165
2019/10/01,-0.17
2019/10/02,-0.176
2019/10/03,-0.183
2019/10/04,-0.191
2019/10/05,-0.199
2019/10/06,-0.209
2019/10/07,-0.218
2019/10/08,-0.222
2019/10/09,-0.222
2019/10/10,-0.218
2019/10/11,-0.213
2019/10/12,-0.208
2019/10/13,-0.207
2019/10/14,-0.206
2019/10/15,-0.202
2019/10/16,-0.197
2019/10/17,-0.19
2019/10/18,-0.18
2019/10/19,-0.171
2019/10/20,-0.164
2019/10/21,-0.157
2019/10/22,-0.148
2019/10/23,-0.136
2019/10/24,-0.124
2019/10/25,-0.11
2019/10/26,-0.095
2019/10/27,-0.084
2019/10/28,-0.072
2019/10/29,-0.061
2019/10/30,-0.049
2019/10/31,-0.036
2019/11/01,-0.024
2019/11/02,-0.018
2019/11/03,-0.016
2019/11/04,-0.015
2019/11/05,-0.012
2019/11/06,-0.008
2019/11/07,0.003
2019/11/08,0.012
2019/11/09,0.017
2019/11/10,0.017
2019/11/11,0.019
2019/11/12,0.021
2019/11/13,0.024
2019/11/14,0.026
2019/11/15,0.028
2019/11/16,0.026
2019/11/17,0.02
2019/11/18,0.018
2019/11/19,0.018
2019/11/20,0.018
2019/11/21,0.021
2019/11/22,0.028
2019/11/23,0.031
2019/11/24,0.03
2019/11/25,0.032
2019/11/26,0.033
2019/11/27,0.034
2019/11/28,0.031
2019/11/29,0.028
2019/11/30,0.022
2019/12/01,0.014
2019/12/02,0.007
2019/12/03,-0.002
2019/12/04,-0.01
2019/12/05,-0.019
2019/12/06,-0.03
2019/12/07,-0.047
2019/12/08,-0.069
2019/12/09,-0.089
2019/12/10,-0.105
2019/12/11,-0.12
2019/12/12,-0.133
2019/12/13,-0.144
2019/12/14,-0.156
2019/12/15,-0.17
2019/12/16,-0.181
2019/12/17,-0.19
2019/12/18,-0.195
2019/12/19,-0.199
2019/12/20,-0.202
2019/12/21,-0.207
2019/12/22,-0.214
2019/12/23,-0.219
2019/12/24,-0.223
2019/12/25,-0.228
2019/12/26,-0.232
2019/12/27,-0.237
2019/12/28,-0.243
2019/12/29,-0.253
2019/12/30,-0.261
2019/12/31,-0.268
2020/01/01,-0.279
2020/01/02,-0.291
2020/01/03,-0.3
2020/01/04,-0.308
2020/01/05,-0.316
2020/01/06,-0.319
2020/01/07,-0.318
2020/01/08,-0.313
2020/01/09,-0.306
2020/01/10,-0.297
2020/01/11,-0.291
2020/01/12,-0.286
2020/01/13,-0.282
2020/01/14,-0.274
2020/01/15,-0.26
2020/01/16,-0.243
2020/01/17,-0.224
2020/01/18,-0.205
2020/01/19,-0.187
2020/01/20,-0.171
2020/01/21,-0.159
2020/01/22,-0.151
2020/01/23,-0.145
2020/01/24,-0.144
2020/01/25,-0.15
2020/01/26,-0.16
2020/01/27,-0.173
2020/01/28,-0.185
2020/01/29,-0.195
2020/01/30,-0.204
2020/01/31,-0.209
2020/02/01,-0.214
2020/02/02,-0.218
2020/02/03,-0.219
2020/02/04,-0.22
2020/02/05,-0.218
2020/02/06,-0.214
2020/02/07,-0.206
2020/02/08,-0.195
2020/02/09,-0.181
2020/02/10,-0.165
2020/02/11,-0.144
2020/02/12,-0.116
2020/02/13,-0.084
2020/02/14,-0.048
2020/02/15,-0.014
2020/02/16,0.018
2020/02/17,0.049
2020/02/18,0.08
2020/02/19,0.109
2020/02/20,0.136
2020/02/21,0.159
2020/02/22,0.177
2020/02/23,0.19
2020/02/24,0.203
2020/02/25,0.213
2020/02/26,0.224
2020/02/27,0.236
2020/02/28,0.246
2020/02/29,0.252
2020/03/01,0.254
2020/03/02,0.257
2020/03/03,0.258
2020/03/04,0.258
2020/03/05,0.26
2020/03/06,0.261
2020/03/07,0.26
2020/03/08,0.257
2020/03/09,0.259
2020/03/10,0.264
2020/03/11,0.268
2020/03/12,0.275
2020/03/13,0.286
2020/03/14,0.294
2020/03/15,0.298
2020/03/16,0.305
2020/03/17,0.312
2020/03/18,0.319
2020/03/19,0.331
2020/03/20,0.344
2020/03/21,0.36
2020/03/22,0.372
2020/03/23,0.384
2020/03/24,0.395
2020/03/25,0.404
2020/03/26,0.411
2020/03/27,0.415
2020/03/28,0.413
2020/03/29,0.405
2020/03/30,0.395
2020/03/31,0.385
2020/04/01,0.373
2020/04/02,0.361
2020/04/03,0.348
2020/04/04,0.331
2020/04/05,0.311
2020/04/06,0.294
2020/04/07,0.281
2020/04/08,0.273
2020/04/09,0.265
2020/04/10,0.257
2020/04/11,0.247
2020/04/12,0.235
2020/04/13,0.225
2020/04/14,0.219
2020/04/15,0.214
2020/04/16,0.212
2020/04/17,0.211
2020/04/18,0.21
2020/04/19,0.209
2020/04/20,0.21
2020/04/21,0.213
2020/04/22,0.216
2020/04/23,0.22
2020/04/24,0.226
2020/04/25,0.231
2020/04/26,0.235
2020/04/27,0.241
2020/04/28,0.247
2020/04/29,0.256
2020/04/30,0.267
2020/05/01,0.277
2020/05/02,0.282
2020/05/03,0.286
2020/05/04,0.287
2020/05/05,0.287
2020/05/06,0.286
2020/05/07,0.288
2020/05/08,0.291
2020/05/09,0.296
2020/05/10,0.301
2020/05/11,0.307
2020/05/12,0.313
2020/05/13,0.318
2020/05/14,0.32
2020/05/15,0.323
2020/05/16,0.326
2020/05/17,0.326
2020/05/18,0.325
2020/05/19,0.324
2020/05/20,0.322
2020/05/21,0.32
2020/05/22,0.319
2020/05/23,0.318
2020/05/24,0.315
2020/05/25,0.312
2020/05/26,0.311
2020/05/27,0.31
2020/05/28,0.31
2020/05/29,0.311
2020/05/30,0.312
2020/05/31,0.31
2020/06/01,0.31
2020/06/02,0.312
2020/06/03,0.313
2020/06/04,0.314
2020/06/05,0.315
2020/06/06,0.316
2020/06/07,0.318
2020/06/08,0.32
2020/06/09,0.322
2020/06/10,0.324
2020/06/11,0.324
2020/06/12,0.323
2020/06/13,0.318
2020/06/14,0.309
2020/06/15,0.3
2020/06/16,0.292
2020/06/17,0.283
2020/06/18,0.275
2020/06/19,0.269
2020/06/20,0.263
2020/06/21,0.26
2020/06/22,0.262
2020/06/23,0.269
2020/06/24,0.279
2020/06/25,0.289
2020/06/26,0.299
2020/06/27,0.308
2020/06/28,0.316
2020/06/29,0.325
2020/06/30,0.335
2020/07/01,0.345
2020/07/02,0.354
2020/07/03,0.361
2020/07/04,0.365
2020/07/05,0.363
2020/07/06,0.361
2020/07/07,0.361
2020/07/08,0.362
2020/07/09,0.363
2020/07/10,0.364
2020/07/11,0.363
2020/07/12,0.36
2020/07/13,0.361
2020/07/14,0.362
2020/07/15,0.365
2020/07/16,0.367
2020/07/17,0.368
2020/07/18,0.369
2020/07/19,0.37
2020/07/20,0.372
2020/07/21,0.375
2020/07/22,0.378
2020/07/23,0.381
2020/07/24,0.385
2020/07/25,0.39
2020/07/26,0.394
2020/07/27,0.401
2020/07/28,0.409
2020/07/29,0.416
2020/07/30,0.422
2020/07/31,0.428
2020/08/01,0.434
2020/08/02,0.436
2020/08/03,0.438
2020/08/04,0.439
2020/08/05,0.439
2020/08/06,0.44
2020/08/07,0.441
2020/08/08,0.442
2020/08/09,0.442
2020/08/10,0.444
2020/08/11,0.447
2020/08/12,0.448
2020/08/13,0.449
2020/08/14,0.448
2020/08/15,0.443
2020/08/16,0.437
2020/08/17,0.429
2020/08/18,0.422
2020/08/19,0.416
2020/08/20,0.408
2020/08/21,0.402
2020/08/22,0.393
2020/08/23,0.381
2020/08/24,0.37
2020/08/25,0.357
2020/08/26,0.344
2020/08/27,0.331
2020/08/28,0.317
2020/08/29,0.302
2020/08/30,0.288
2020/08/31,0.276
2020/09/01,0.266
2020/09/02,0.257
2020/09/03,0.247
2020/09/04,0.237
2020/09/05,0.224
2020/09/06,0.208
2020/09/07,0.191
2020/09/08,0.173
2020/09/09,0.154
2020/09/10,0.137
2020/09/11,0.12
2020/09/12,0.102
2020/09/13,0.085
2020/09/14,0.068
2020/09/15,0.053
2020/09/16,0.037
2020/09/17,0.03
2020/09/18,0.027
2020/09/19,0.023
2020/09/20,0.019
2020/09/21,0.015
2020/09/22,0.011
2020/09/23,0.006
2020/09/24,0
2020/09/25,-0.006
2020/09/26,-0.015
2020/09/27,-0.026
2020/09/28,-0.036
2020/09/29,-0.045
2020/09/30,-0.053
2020/10/01,-0.062
2020/10/02,-0.071
2020/10/03,-0.082
2020/10/04,-0.094
2020/10/05,-0.104
2020/10/06,-0.113
2020/10/07,-0.121
2020/10/08,-0.128
2020/10/09,-0.135
2020/10/10,-0.141
2020/10/11,-0.146
2020/10/12,-0.15
2020/10/13,-0.151
2020/10/14,-0.151
2020/10/15,-0.146
2020/10/16,-0.138
2020/10/17,-0.132
2020/10/18,-0.128
2020/10/19,-0.123
2020/10/20,-0.117
2020/10/21,-0.11
2020/10/22,-0.1
2020/10/23,-0.09
2020/10/24,-0.084
2020/10/25,-0.08
2020/10/26,-0.077
2020/10/27,-0.074
2020/10/28,-0.069
2020/10/29,-0.064
2020/10/30,-0.059
2020/10/31,-0.055
2020/11/01,-0.051
2020/11/02,-0.046
2020/11/03,-0.041
2020/11/04,-0.035
2020/11/05,-0.029
2020/11/06,-0.022
2020/11/07,-0.015
2020/11/08,-0.011
2020/11/09,-0.006
2020/11/10,0
2020/11/11,0.005
2020/11/12,0.009
2020/11/13,0.013
2020/11/14,0.017
2020/11/15,0.018
2020/11/16,0.018
2020/11/17,0.021
2020/11/18,0.023
2020/11/19,0.026
2020/11/20,0.029
2020/11/21,0.034
2020/11/22,0.038
2020/11/23,0.044
2020/11/24,0.052
2020/11/25,0.061
2020/11/26,0.069
2020/11/27,0.075
2020/11/28,0.076
2020/11/29,0.074
2020/11/30,0.073
2020/12/01,0.073
2020/12/02,0.072
2020/12/03,0.07
2020/12/04,0.069
2020/12/05,0.065
2020/12/06,0.06
2020/12/07,0.055
2020/12/08,0.052
2020/12/09,0.049
2020/12/10,0.046
2020/12/11,0.043
2020/12/12,0.04
2020/12/13,0.038
2020/12/14,0.039
2020/12/15,0.042
2020/12/16,0.047
2020/12/17,0.057
2020/12/18,0.066
2020/12/19,0.074
2020/12/20,0.079
2020/12/21,0.082
2020/12/22,0.085
2020/12/23,0.09
2020/12/24,0.093
2020/12/25,0.095
2020/12/26,0.096
2020/12/27,0.097
2020/12/28,0.1
2020/12/29,0.104
2020/12/30,0.108
2020/12/31,0.11
2021/01/01,0.112
2021/01/02,0.112
2021/01/03,0.114
2021/01/04,0.118
2021/01/05,0.122
2021/01/06,0.128
2021/01/07,0.135
2021/01/08,0.143
2021/01/09,0.149
2021/01/10,0.155
2021/01/11,0.161
2021/01/12,0.164
2021/01/13,0.164
2021/01/14,0.164
2021/01/15,0.163
2021/01/16,0.161
2021/01/17,0.158
2021/01/18,0.154
2021/01/19,0.152
2021/01/20,0.149
2021/01/21,0.146
2021/01/22,0.142
2021/01/23,0.136
2021/01/24,0.129
2021/01/25,0.123
2021/01/26,0.117
2021/01/27,0.11
2021/01/28,0.103
2021/01/29,0.1
2021/01/30,0.096
2021/01/31,0.094
2021/02/01,0.094
2021/02/02,0.096
2021/02/03,0.1
2021/02/04,0.105
2021/02/05,0.11
2021/02/06,0.115
2021/02/07,0.118
2021/02/08,0.122
2021/02/09,0.126
2021/02/10,0.132
2021/02/11,0.136
2021/02/12,0.141
2021/02/13,0.144
2021/02/14,0.145
2021/02/15,0.145
2021/02/16,0.143
2021/02/17,0.142
2021/02/18,0.141
2021/02/19,0.141
2021/02/20,0.143
2021/02/21,0.143
2021/02/22,0.144
2021/02/23,0.145
2021/02/24,0.146
2021/02/25,0.146
2021/02/26,0.144
2021/02/27,0.14
2021/02/28,0.135
2021/03/01,0.128
2021/03/02,0.122
2021/03/03,0.115
2021/03/04,0.109
2021/03/05,0.102
2021/03/06,0.094
2021/03/07,0.085
2021/03/08,0.077
2021/03/09,0.07
2021/03/10,0.064
2021/03/11,0.06
2021/03/12,0.058
2021/03/13,0.057
2021/03/14,0.056
2021/03/15,0.057
2021/03/16,0.059
2021/03/17,0.06
2021/03/18,0.062
2021/03/19,0.064
2021/03/20,0.066
2021/03/21,0.065
2021/03/22,0.066
2021/03/23,0.067
2021/03/24,0.069
2021/03/25,0.071
2021/03/26,0.073
2021/03/27,0.074
2021/03/28,0.073
2021/03/29,0.071
2021/03/30,0.071
2021/03/31,0.072
2021/04/01,0.074
2021/04/02,0.078
2021/04/03,0.081
2021/04/04,0.081
2021/04/05,0.082
2021/04/06,0.083
2021/04/07,0.084
2021/04/08,0.085
2021/04/09,0.085
2021/04/10,0.086
2021/04/11,0.085
2021/04/12,0.086
2021/04/13,0.087
2021/04/14,0.09
2021/04/15,0.09
2021/04/16,0.092
2021/04/17,0.097
2021/04/18,0.102
2021/04/19,0.11
2021/04/20,0.121
2021/04/21,0.135
2021/04/22,0.151
2021/04/23,0.168
2021/04/24,0.183
2021/04/25,0.194
2021/04/26,0.205
2021/04/27,0.215
2021/04/28,0.225
2021/04/29,0.235
2021/04/30,0.244
2021/05/01,0.251
2021/05/02,0.256
2021/05/03,0.261
2021/05/04,0.266
2021/05/05,0.272
2021/05/06,0.277
2021/05/07,0.283
2021/05/08,0.292
2021/05/09,0.304
2021/05/10,0.317
2021/05/11,0.332
2021/05/12,0.346
2021/05/13,0.358
2021/05/14,0.366
2021/05/15,0.371
2021/05/16,0.372
2021/05/17,0.37
2021/05/18,0.365
2021/05/19,0.358
2021/05/20,0.349
2021/05/21,0.338
2021/05/22,0.322
2021/05/23,0.303
2021/05/24,0.283
2021/05/25,0.26
2021/05/26,0.237
2021/05/27,0.214
2021/05/28,0.19
2021/05/29,0.166
2021/05/30,0.142
2021/05/31,0.119
2021/06/01,0.096
2021/06/02,0.074
2021/06/03,0.054
2021/06/04,0.034
2021/06/05,0.013
2021/06/06,-0.009
2021/06/07,-0.031
2021/06/08,-0.053
2021/06/09,-0.074
2021/06/10,-0.095
2021/06/11,-0.115
2021/06/12,-0.136
2021/06/13,-0.157
2021/06/14,-0.176
2021/06/15,-0.194
2021/06/16,-0.21
2021/06/17,-0.224
2021/06/18,-0.237
2021/06/19,-0.252
2021/06/20,-0.268
2021/06/21,-0.282
2021/06/22,-0.291
2021/06/23,-0.299
2021/06/24,-0.306
2021/06/25,-0.31
2021/06/26,-0.315
2021/06/27,-0.32
2021/06/28,-0.32
2021/06/29,-0.318
2021/06/30,-0.315
2021/07/01,-0.312
2021/07/02,-0.309
2021/07/03,-0.307
2021/07/04,-0.307
2021/07/05,-0.307
2021/07/06,-0.302
2021/07/07,-0.296
2021/07/08,-0.288
2021/07/09,-0.281
2021/07/10,-0.274
2021/07/11,-0.27
2021/07/12,-0.266
2021/07/13,-0.262
2021/07/14,-0.257
2021/07/15,-0.251
2021/07/16,-0.244
2021/07/17,-0.239
2021/07/18,-0.234
2021/07/19,-0.229
2021/07/20,-0.224
2021/07/21,-0.219
2021/07/22,-0.213
2021/07/23,-0.208
2021/07/24,-0.202
2021/07/25,-0.197
2021/07/26,-0.191
2021/07/27,-0.183
2021/07/28,-0.173
2021/07/29,-0.162
2021/07/30,-0.152
2021/07/31,-0.142
2021/08/01,-0.134
2021/08/02,-0.125
2021/08/03,-0.117
2021/08/04,-0.109
2021/08/05,-0.104
2021/08/06,-0.098
2021/08/07,-0.093
2021/08/08,-0.09
2021/08/09,-0.086
2021/08/10,-0.082
2021/08/11,-0.078
2021/08/12,-0.075
2021/08/13,-0.072
2021/08/14,-0.07
2021/08/15,-0.07
2021/08/16,-0.069
2021/08/17,-0.067
2021/08/18,-0.065
2021/08/19,-0.061
2021/08/20,-0.057
2021/08/21,-0.054
2021/08/22,-0.052
2021/08/23,-0.049
2021/08/24,-0.046
2021/08/25,-0.043
2021/08/26,-0.041
2021/08/27,-0.042
2021/08/28,-0.044
2021/08/29,-0.046
2021/08/30,-0.049
2021/08/31,-0.05
2021/09/01,-0.05
2021/09/02,-0.049
2021/09/03,-0.048
2021/09/04,-0.047
2021/09/05,-0.048
2021/09/06,-0.048
2021/09/07,-0.046
2021/09/08,-0.044
2021/09/09,-0.042
2021/09/10,-0.039
2021/09/11,-0.035
2021/09/12,-0.032
2021/09/13,-0.028
2021/09/14,-0.023
2021/09/15,-0.02
2021/09/16,-0.016
2021/09/17,-0.014
2021/09/18,-0.013
2021/09/19,-0.014
2021/09/20,-0.016
2021/09/21,-0.017
2021/09/22,-0.019
2021/09/23,-0.021
2021/09/24,-0.023
2021/09/25,-0.027
2021/09/26,-0.032
2021/09/27,-0.038
2021/09/28,-0.044
2021/09/29,-0.051
2021/09/30,-0.058
2021/10/01,-0.062
2021/10/02,-0.068
2021/10/03,-0.073
2021/10/04,-0.078
2021/10/05,-0.081
2021/10/06,-0.079
2021/10/07,-0.073
2021/10/08,-0.066
2021/10/09,-0.059
2021/10/10,-0.055
2021/10/11,-0.05
2021/10/12,-0.046
2021/10/13,-0.042
2021/10/14,-0.038
2021/10/15,-0.032
2021/10/16,-0.027
2021/10/17,-0.023
2021/10/18,-0.02
2021/10/19,-0.016
2021/10/20,-0.011
2021/10/21,-0.006
2021/10/22,0.001
2021/10/23,0.007
2021/10/24,0.013
2021/10/25,0.02
2021/10/26,0.029
2021/10/27,0.041
2021/10/28,0.056
2021/10/29,0.074
2021/10/30,0.092
2021/10/31,0.107
2021/11/01,0.122
2021/11/02,0.137
2021/11/03,0.152
2021/11/04,0.166
2021/11/05,0.178
2021/11/06,0.187
2021/11/07,0.193
2021/11/08,0.198
2021/11/09,0.203
2021/11/10,0.208
2021/11/11,0.212
2021/11/12,0.215
2021/11/13,0.217
2021/11/14,0.217
2021/11/15,0.215
2021/11/16,0.213
2021/11/17,0.211
2021/11/18,0.208
2021/11/19,0.203
2021/11/20,0.194
2021/11/21,0.185
2021/11/22,0.175
2021/11/23,0.165
2021/11/24,0.157
2021/11/25,0.149
2021/11/26,0.142
2021/11/27,0.133
2021/11/28,0.122
2021/11/29,0.111
2021/11/30,0.101
2021/12/01,0.09
2021/12/02,0.081
2021/12/03,0.071
2021/12/04,0.061
2021/12/05,0.055
2021/12/06,0.048
2021/12/07,0.042
2021/12/08,0.036
2021/12/09,0.031
2021/12/10,0.026
2021/12/11,0.019
2021/12/12,0.012
2021/12/13,0.005
2021/12/14,-0.002
2021/12/15,-0.007
2021/12/16,-0.015
2021/12/17,-0.02
2021/12/18,-0.027
2021/12/19,-0.035
2021/12/20,-0.043
2021/12/21,-0.05
2021/12/22,-0.057
2021/12/23,-0.061
2021/12/24,-0.064
2021/12/25,-0.065
2021/12/26,-0.066
2021/12/27,-0.066
2021/12/28,-0.067
2021/12/29,-0.066
2021/12/30,-0.065
2021/12/31,-0.065
2022/01/01,-0.065
2022/01/02,-0.067
2022/01/03,-0.069
2022/01/04,-0.07
2022/01/05,-0.071
2022/01/06,-0.072
2022/01/07,-0.073
2022/01/08,-0.074
2022/01/09,-0.078
2022/01/10,-0.08
2022/01/11,-0.081
2022/01/12,-0.08
2022/01/13,-0.077
2022/01/14,-0.075
2022/01/15,-0.074
2022/01/16,-0.074
2022/01/17,-0.074
2022/01/18,-0.075
2022/01/19,-0.075
2022/01/20,-0.076
2022/01/21,-0.076
2022/01/22,-0.077
2022/01/23,-0.08
2022/01/24,-0.084
2022/01/25,-0.087
2022/01/26,-0.091
2022/01/27,-0.095
2022/01/28,-0.099
2022/01/29,-0.104
2022/01/30,-0.107
2022/01/31,-0.11
2022/02/01,-0.113
2022/02/02,-0.115
2022/02/03,-0.118
2022/02/04,-0.12
2022/02/05,-0.121
2022/02/06,-0.121
2022/02/07,-0.121
2022/02/08,-0.12
2022/02/09,-0.118
2022/02/10,-0.116
2022/02/11,-0.113
2022/02/12,-0.112
2022/02/13,-0.112
2022/02/14,-0.112
2022/02/15,-0.111
2022/02/16,-0.109
2022/02/17,-0.108
2022/02/18,-0.105
2022/02/19,-0.102
2022/02/20,-0.095
2022/02/21,-0.091
2022/02/22,-0.087
2022/02/23,-0.084
2022/02/24,-0.082
2022/02/25,-0.08
2022/02/26,-0.078
2022/02/27,-0.077
2022/02/28,-0.078
2022/03/01,-0.078
2022/03/02,-0.077
2022/03/03,-0.077
2022/03/04,-0.076
2022/03/05,-0.076
2022/03/06,-0.078
2022/03/07,-0.078
2022/03/08,-0.078
2022/03/09,-0.076
2022/03/10,-0.074
2022/03/11,-0.072
2022/03/12,-0.071
2022/03/13,-0.073
2022/03/14,-0.076
2022/03/15,-0.077
2022/03/16,-0.075
2022/03/17,-0.074
2022/03/18,-0.069
2022/03/19,-0.066
2022/03/20,-0.064
2022/03/21,-0.062
2022/03/22,-0.059
2022/03/23,-0.056
2022/03/24,-0.053
2022/03/25,-0.051
2022/03/26,-0.049
2022/03/27,-0.049
2022/03/28,-0.047
2022/03/29,-0.044
2022/03/30,-0.042
2022/03/31,-0.04
2022/04/01,-0.038
2022/04/02,-0.037
2022/04/03,-0.039
2022/04/04,-0.042
2022/04/05,-0.045
2022/04/06,-0.048
2022/04/07,-0.051
2022/04/08,-0.055
2022/04/09,-0.059
2022/04/10,-0.063
2022/04/11,-0.067
2022/04/12,-0.07
2022/04/13,-0.074
2022/04/14,-0.078
2022/04/15,-0.081
2022/04/16,-0.086
2022/04/17,-0.091
2022/04/18,-0.095
2022/04/19,-0.096
2022/04/20,-0.094
2022/04/21,-0.092
2022/04/22,-0.09
2022/04/23,-0.089
2022/04/24,-0.089
2022/04/25,-0.089
2022/04/26,-0.088
2022/04/27,-0.085
2022/04/28,-0.083
2022/04/29,-0.079
2022/04/30,-0.073
2022/05/01,-0.068
2022/05/02,-0.063
2022/05/03,-0.06
2022/05/04,-0.058
2022/05/05,-0.054
2022/05/06,-0.051
2022/05/07,-0.051
2022/05/08,-0.051
2022/05/09,-0.05
2022/05/10,-0.047
2022/05/11,-0.042
2022/05/12,-0.034
2022/05/13,-0.021
2022/05/14,-0.011
2022/05/15,-0.004
2022/05/16,0.002
2022/05/17,0.007
2022/05/18,0.011
2022/05/19,0.014
2022/05/20,0.015
2022/05/21,0.015
2022/05/22,0.013
2022/05/23,0.009
2022/05/24,0.006
2022/05/25,0.001
2022/05/26,-0.004
2022/05/27,-0.009
2022/05/28,-0.015
2022/05/29,-0.021
2022/05/30,-0.028
2022/05/31,-0.032
2022/06/01,-0.037
2022/06/02,-0.042
2022/06/03,-0.047
2022/06/04,-0.053
2022/06/05,-0.06
2022/06/06,-0.067
2022/06/07,-0.075
2022/06/08,-0.082
2022/06/09,-0.09
2022/06/10,-0.096
2022/06/11,-0.103
2022/06/12,-0.11
2022/06/13,-0.114
2022/06/14,-0.118
2022/06/15,-0.12
2022/06/16,-0.121
2022/06/17,-0.121
2022/06/18,-0.121
2022/06/19,-0.122
2022/06/20,-0.123
2022/06/21,-0.125
2022/06/22,-0.128
2022/06/23,-0.133
2022/06/24,-0.138
2022/06/25,-0.144
2022/06/26,-0.152
2022/06/27,-0.16
2022/06/28,-0.168
2022/06/29,-0.174
2022/06/30,-0.179
2022/07/01,-0.179
2022/07/02,-0.175
2022/07/03,-0.168
2022/07/04,-0.159
2022/07/05,-0.147
2022/07/06,-0.134
2022/07/07,-0.12
2022/07/08,-0.104
2022/07/09,-0.087
2022/07/10,-0.071
2022/07/11,-0.056
2022/07/12,-0.041
2022/07/13,-0.027
2022/07/14,-0.012
2022/07/15,0.004
2022/07/16,0.02
2022/07/17,0.038
2022/07/18,0.055
2022/07/19,0.07
2022/07/20,0.084
2022/07/21,0.097
2022/07/22,0.11
2022/07/23,0.12
2022/07/24,0.128
2022/07/25,0.137
2022/07/26,0.157
2022/07/27,0.174
2022/07/28,0.187
2022/07/29,0.198
2022/07/30,0.206
2022/07/31,0.211
2022/08/01,0.219
2022/08/02,0.224
2022/08/03,0.23
2022/08/04,0.239
2022/08/05,0.246
2022/08/06,0.25
2022/08/07,0.251
2022/08/08,0.249
2022/08/09,0.245
2022/08/10,0.239
2022/08/11,0.23
2022/08/12,0.22
2022/08/13,0.208
2022/08/14,0.195
2022/08/15,0.182
2022/08/16,0.167
2022/08/17,0.151
2022/08/18,0.136
2022/08/19,0.121
2022/08/20,0.106
2022/08/21,0.09
2022/08/22,0.074
2022/08/23,0.058
2022/08/24,0.042
2022/08/25,0.027
2022/08/26,0.011
2022/08/27,-0.004
2022/08/28,-0.02
2022/08/29,-0.034
2022/08/30,-0.048
2022/08/31,-0.061
2022/09/01,-0.073
2022/09/02,-0.084
2022/09/03,-0.094
2022/09/04,-0.102
2022/09/05,-0.11
2022/09/06,-0.116
2022/09/07,-0.121
2022/09/08,-0.126
2022/09/09,-0.13
2022/09/10,-0.135
2022/09/11,-0.14
2022/09/12,-0.145
2022/09/13,-0.148
2022/09/14,-0.149
2022/09/15,-0.145
2022/09/16,-0.136
2022/09/17,-0.123
2022/09/18,-0.11
2022/09/19,-0.098
2022/09/20,-0.086
2022/09/21,-0.076
2022/09/22,-0.067
