Date,transactions14roc
2016/06/11,-47.396
2016/06/12,-7.211
2016/06/13,7.59
2016/06/14,13.403
2016/06/15,2.44
2016/06/16,9.393
2016/06/17,67.088
2016/06/18,66.556
2016/06/19,34.671
2016/06/20,20.949
2016/06/21,2.562
2016/06/22,20.236
2016/06/23,5.154
2016/06/24,12.918
2016/06/25,-0.588
2016/06/26,-2.273
2016/06/27,-14.121
2016/06/28,-14.396
2016/06/29,15.366
2016/06/30,47.382
2016/07/01,-39.774
2016/07/02,-37.769
2016/07/03,-22.099
2016/07/04,-15.213
2016/07/05,-17.017
2016/07/06,-22.041
2016/07/07,-3.52
2016/07/08,-6.232
2016/07/09,10.157
2016/07/10,-5.419
2016/07/11,-2.725
2016/07/12,-5.287
2016/07/13,-28.372
2016/07/14,-33.061
2016/07/15,2.557
2016/07/16,-3.044
2016/07/17,-14.697
2016/07/18,-1.882
2016/07/19,12.513
2016/07/20,33.591
2016/07/21,11.003
2016/07/22,14.003
2016/07/23,11.373
2016/07/24,47.911
2016/07/25,42.18
2016/07/26,51.748
2016/07/27,48.391
2016/07/28,13.422
2016/07/29,14.919
2016/07/30,10.375
2016/07/31,43.743
2016/08/01,17.297
2016/08/02,10.993
2016/08/03,-2.283
2016/08/04,4.187
2016/08/05,-10.826
2016/08/06,-7.819
2016/08/07,-26.213
2016/08/08,-21.642
2016/08/09,-24.016
2016/08/10,-12.718
2016/08/11,-0.791
2016/08/12,-6.018
2016/08/13,-2.197
2016/08/14,-16.763
2016/08/15,-7.995
2016/08/16,-0.188
2016/08/17,-9.314
2016/08/18,2.22
2016/08/19,-0.611
2016/08/20,-0.407
2016/08/21,-0.959
2016/08/22,2.945
2016/08/23,2.918
2016/08/24,1.147
2016/08/25,3.523
2016/08/26,6.514
2016/08/27,16.672
2016/08/28,5.003
2016/08/29,7.584
2016/08/30,-4.025
2016/08/31,2.182
2016/09/01,-0.644
2016/09/02,29.023
2016/09/03,8.408
2016/09/04,13.128
2016/09/05,-3.577
2016/09/06,1.388
2016/09/07,4.015
2016/09/08,12.236
2016/09/09,14.011
2016/09/10,-10.562
2016/09/11,1.732
2016/09/12,-0.85
2016/09/13,-9.34
2016/09/14,17.478
2016/09/15,10.804
2016/09/16,3.824
2016/09/17,4.666
2016/09/18,-21.266
2016/09/19,-5.067
2016/09/20,10.112
2016/09/21,-8.525
2016/09/22,-5.919
2016/09/23,-34.68
2016/09/24,1.266
2016/09/25,-10.686
2016/09/26,-3.566
2016/09/27,9.922
2016/09/28,-20.539
2016/09/29,-23.196
2016/09/30,-37.711
2016/10/01,13.212
2016/10/02,34.867
2016/10/03,17.694
2016/10/04,4.8
2016/10/05,-6.353
2016/10/06,-30.064
2016/10/07,24.103
2016/10/08,-13.193
2016/10/09,13.502
2016/10/10,3.277
2016/10/11,-12.312
2016/10/12,-29.897
2016/10/13,-20.22
2016/10/14,17.217
2016/10/15,-36.578
2016/10/16,-31.533
2016/10/17,-20.003
2016/10/18,-8.408
2016/10/19,-7.723
2016/10/20,17.955
2016/10/21,32.195
2016/10/22,0.218
2016/10/23,-19.518
2016/10/24,16.927
2016/10/25,15.972
2016/10/26,50.517
2016/10/27,37.554
2016/10/28,-1.152
2016/10/29,18.861
2016/10/30,12.704
2016/10/31,18.08
2016/11/01,-5.536
2016/11/02,13.045
2016/11/03,-2.514
2016/11/04,-43.628
2016/11/05,-0.217
2016/11/06,-2.751
2016/11/07,-20.184
2016/11/08,-12.689
2016/11/09,-10.277
2016/11/10,-9.445
2016/11/11,-1.089
2016/11/12,2.177
2016/11/13,10.747
2016/11/14,-2.565
2016/11/15,-7.537
2016/11/16,-4.217
2016/11/17,-3.797
2016/11/18,34.425
2016/11/19,4.243
2016/11/20,22.488
2016/11/21,1.893
2016/11/22,28.906
2016/11/23,58.672
2016/11/24,-8.224
2016/11/25,41.405
2016/11/26,-0.191
2016/11/27,1.777
2016/11/28,10.284
2016/11/29,3.764
2016/11/30,-6.012
2016/12/01,-8.879
2016/12/02,-4.894
2016/12/03,5.264
2016/12/04,-5.892
2016/12/05,-2.625
2016/12/06,-10.049
2016/12/07,-35.048
2016/12/08,7.395
2016/12/09,-28.637
2016/12/10,-0.588
2016/12/11,-11.89
2016/12/12,-19.937
2016/12/13,-5.043
2016/12/14,20.716
2016/12/15,24.194
2016/12/16,5.55
2016/12/17,-4.63
2016/12/18,-7.575
2016/12/19,9.579
2016/12/20,-8.214
2016/12/21,21.639
2016/12/22,39.372
2016/12/23,7.111
2016/12/24,-6.92
2016/12/25,-6.544
2016/12/26,-10.779
2016/12/27,-5.136
2016/12/28,-8.263
2016/12/29,0.963
2016/12/30,1.383
2016/12/31,4.508
2017/01/01,5.704
2017/01/02,-13.042
2017/01/03,3.711
2017/01/04,-0.236
2017/01/05,-10.108
2017/01/06,-1.322
2017/01/07,15.534
2017/01/08,16.737
2017/01/09,33.627
2017/01/10,13.71
2017/01/11,4.229
2017/01/12,8.686
2017/01/13,14.075
2017/01/14,1.999
2017/01/15,7.792
2017/01/16,14.433
2017/01/17,1.717
2017/01/18,-11.207
2017/01/19,-12.033
2017/01/20,4.5
2017/01/21,-0.734
2017/01/22,11.012
2017/01/23,-0.242
2017/01/24,4.639
2017/01/25,2.289
2017/01/26,-7.379
2017/01/27,-8.17
2017/01/28,7.48
2017/01/29,1.823
2017/01/30,-0.013
2017/01/31,-6.475
2017/02/01,-1.007
2017/02/02,0.186
2017/02/03,-6.547
2017/02/04,4.868
2017/02/05,-1.876
2017/02/06,2.67
2017/02/07,2.88
2017/02/08,10.448
2017/02/09,2.17
2017/02/10,11.872
2017/02/11,3.034
2017/02/12,6.61
2017/02/13,23.41
2017/02/14,33.561
2017/02/15,24.2
2017/02/16,13.647
2017/02/17,15.494
2017/02/18,8.782
2017/02/19,3.62
2017/02/20,6.016
2017/02/21,12.663
2017/02/22,-1.403
2017/02/23,-0.568
2017/02/24,3.56
2017/02/25,14.358
2017/02/26,14.115
2017/02/27,-5.98
2017/02/28,3.395
2017/03/01,8.051
2017/03/02,42.487
2017/03/03,30.134
2017/03/04,18.944
2017/03/05,18.255
2017/03/06,13.694
2017/03/07,7.111
2017/03/08,9.954
2017/03/09,35.01
2017/03/10,20.423
2017/03/11,21.707
2017/03/12,28.869
2017/03/13,55.233
2017/03/14,28.001
2017/03/15,35.853
2017/03/16,55.343
2017/03/17,65.855
2017/03/18,53.04
2017/03/19,48.339
2017/03/20,40.765
2017/03/21,34.685
2017/03/22,42.312
2017/03/23,28.27
2017/03/24,34.777
2017/03/25,30.232
2017/03/26,19.338
2017/03/27,15.702
2017/03/28,9.323
2017/03/29,14.604
2017/03/30,-12.497
2017/03/31,-3.313
2017/04/01,-10.396
2017/04/02,5.141
2017/04/03,24.864
2017/04/04,2.35
2017/04/05,10.898
2017/04/06,15.458
2017/04/07,5.777
2017/04/08,-14.515
2017/04/09,-6.258
2017/04/10,-20.161
2017/04/11,-10.026
2017/04/12,-13.665
2017/04/13,-12.561
2017/04/14,-21.287
2017/04/15,-7.139
2017/04/16,-20.59
2017/04/17,-27.614
2017/04/18,-3.449
2017/04/19,-1.919
2017/04/20,-10.22
2017/04/21,-12.459
2017/04/22,1.934
2017/04/23,3.375
2017/04/24,6.682
2017/04/25,22.588
2017/04/26,11.569
2017/04/27,24.214
2017/04/28,30.852
2017/04/29,22.073
2017/04/30,34.782
2017/05/01,54.663
2017/05/02,32.473
2017/05/03,13.53
2017/05/04,34.438
2017/05/05,33.51
2017/05/06,29.202
2017/05/07,38.351
2017/05/08,45.918
2017/05/09,21.39
2017/05/10,22.346
2017/05/11,12.149
2017/05/12,0.987
2017/05/13,10.945
2017/05/14,6.456
2017/05/15,9.438
2017/05/16,5.425
2017/05/17,43.973
2017/05/18,19.614
2017/05/19,48.891
2017/05/20,37.782
2017/05/21,40.39
2017/05/22,49.993
2017/05/23,65.692
2017/05/24,70.774
2017/05/25,56.167
2017/05/26,58.352
2017/05/27,47.485
2017/05/28,53.206
2017/05/29,29.118
2017/05/30,66.423
2017/05/31,52.8
2017/06/01,44.94
2017/06/02,20.637
2017/06/03,34.17
2017/06/04,20.332
2017/06/05,7.971
2017/06/06,7.162
2017/06/07,10.618
2017/06/08,2.563
2017/06/09,27.095
2017/06/10,42.761
2017/06/11,54.884
2017/06/12,84.766
2017/06/13,44.643
2017/06/14,16.911
2017/06/15,31.36
2017/06/16,27.239
2017/06/17,37.791
2017/06/18,36.54
2017/06/19,50.395
2017/06/20,53.806
2017/06/21,6.81
2017/06/22,51.425
2017/06/23,27.883
2017/06/24,17.442
2017/06/25,-3.89
2017/06/26,8.141
2017/06/27,-9.662
2017/06/28,9.549
2017/06/29,0.831
2017/06/30,1.875
2017/07/01,-0.643
2017/07/02,1.081
2017/07/03,5.528
2017/07/04,-8.739
2017/07/05,22.738
2017/07/06,-8.949
2017/07/07,7.02
2017/07/08,-0.969
2017/07/09,-2.573
2017/07/10,-4.468
2017/07/11,15.29
2017/07/12,3.496
2017/07/13,-1.155
2017/07/14,-1.295
2017/07/15,-3.536
2017/07/16,0.21
2017/07/17,-17.733
2017/07/18,-3.699
2017/07/19,-0.546
2017/07/20,-3.372
2017/07/21,-21.27
2017/07/22,-17.155
2017/07/23,15.676
2017/07/24,-13.065
2017/07/25,-16.715
2017/07/26,-21.45
2017/07/27,-13.542
2017/07/28,-1.158
2017/07/29,-14.308
2017/07/30,-17.064
2017/07/31,0.65
2017/08/01,-19.359
2017/08/02,-14.458
2017/08/03,-5.491
2017/08/04,10.578
2017/08/05,27.156
2017/08/06,1.78
2017/08/07,6.871
2017/08/08,31.263
2017/08/09,25.728
2017/08/10,50.039
2017/08/11,44.702
2017/08/12,70.372
2017/08/13,61.165
2017/08/14,63.967
2017/08/15,89.058
2017/08/16,79.005
2017/08/17,81.102
2017/08/18,72.405
2017/08/19,44.383
2017/08/20,16.897
2017/08/21,39.729
2017/08/22,14.383
2017/08/23,33.678
2017/08/24,4.205
2017/08/25,-1.139
2017/08/26,-9.563
2017/08/27,-2.652
2017/08/28,-11.312
2017/08/29,-4.5
2017/08/30,-3.241
2017/08/31,-10.183
2017/09/01,-11.81
2017/09/02,-12.088
2017/09/03,-2.388
2017/09/04,12.653
2017/09/05,21.892
2017/09/06,32.469
2017/09/07,27.203
2017/09/08,31.492
2017/09/09,25.267
2017/09/10,0.295
2017/09/11,0.47
2017/09/12,2.597
2017/09/13,-8.631
2017/09/14,-1.085
2017/09/15,12.985
2017/09/16,12.648
2017/09/17,-4.3
2017/09/18,-18.036
2017/09/19,-24.028
2017/09/20,-34.529
2017/09/21,-29.279
2017/09/22,-41.452
2017/09/23,-32.203
2017/09/24,-13.594
2017/09/25,-16.084
2017/09/26,-24.407
2017/09/27,-15.487
2017/09/28,-13.424
2017/09/29,-26.092
2017/09/30,-20.86
2017/10/01,-1.95
2017/10/02,-15.621
2017/10/03,-2.915
2017/10/04,-5.439
2017/10/05,-0.715
2017/10/06,17.833
2017/10/07,11.912
2017/10/08,5.66
2017/10/09,7.031
2017/10/10,14.222
2017/10/11,11.409
2017/10/12,10.389
2017/10/13,16.121
2017/10/14,12.296
2017/10/15,15.87
2017/10/16,33.389
2017/10/17,54.194
2017/10/18,53.087
2017/10/19,56.979
2017/10/20,70.95
2017/10/21,59.023
2017/10/22,46.715
2017/10/23,42.659
2017/10/24,40.813
2017/10/25,33.724
2017/10/26,28.341
2017/10/27,-100
2017/10/28,-100
2017/10/29,-100
2017/10/30,-100
2017/10/31,-100
2017/11/01,11.044
2017/11/02,7.966
2017/11/03,-10.643
2017/11/04,-13.857
2017/11/05,-4.223
2017/11/06,9.29
2017/11/07,-4.443
2017/11/08,4.343
2017/11/09,0.164
2017/11/10,0
2017/11/11,0
2017/11/12,0
2017/11/13,0
2017/11/14,0
2017/11/15,3.47
2017/11/16,-7.884
2017/11/17,4.083
2017/11/18,15.278
2017/11/19,11.379
2017/11/20,3.611
2017/11/21,11.4
2017/11/22,13.754
2017/11/23,14.962
2017/11/24,14.87
2017/11/25,42.285
2017/11/26,24.887
2017/11/27,37.348
2017/11/28,34.246
2017/11/29,22.765
2017/11/30,33.363
2017/12/01,22.44
2017/12/02,36.57
2017/12/03,49.346
2017/12/04,32.386
2017/12/05,32.258
2017/12/06,44.879
2017/12/07,22.716
2017/12/08,45.859
2017/12/09,26.033
2017/12/10,32.091
2017/12/11,36.176
2017/12/12,36.519
2017/12/13,37.08
2017/12/14,43.802
2017/12/15,45.225
2017/12/16,43.338
2017/12/17,26.342
2017/12/18,40.207
2017/12/19,57.589
2017/12/20,24.548
2017/12/21,62.755
2017/12/22,43.986
2017/12/23,29.928
2017/12/24,5.814
2017/12/25,-9.234
2017/12/26,-6.744
2017/12/27,0.343
2017/12/28,0.737
2017/12/29,20.55
2017/12/30,26.316
2017/12/31,8.026
2018/01/01,-7.63
2018/01/02,5.649
2018/01/03,25.548
2018/01/04,25.845
2018/01/05,15.229
2018/01/06,33.469
2018/01/07,52.027
2018/01/08,61.554
2018/01/09,54.422
2018/01/10,29.026
2018/01/11,23.64
2018/01/12,2.62
2018/01/13,3.753
2018/01/14,14.221
2018/01/15,32.728
2018/01/16,10.746
2018/01/17,3.154
2018/01/18,-10.72
2018/01/19,-17.956
2018/01/20,-19.726
2018/01/21,-12.682
2018/01/22,-19.956
2018/01/23,-26.089
2018/01/24,-22.418
2018/01/25,-32.833
2018/01/26,-14.778
2018/01/27,-29.46
2018/01/28,-17.797
2018/01/29,-22.345
2018/01/30,-29.059
2018/01/31,-31.306
2018/02/01,-16.298
2018/02/02,-5.975
2018/02/03,-17.268
2018/02/04,-20.433
2018/02/05,-9.985
2018/02/06,-4.338
2018/02/07,-10.402
2018/02/08,-13.591
2018/02/09,-17.161
2018/02/10,1.984
2018/02/11,-13.003
2018/02/12,-11.509
2018/02/13,-17.739
2018/02/14,-14.921
2018/02/15,-22.943
2018/02/16,-28.153
2018/02/17,-5.207
2018/02/18,-5.591
2018/02/19,-7.351
2018/02/20,-0.149
2018/02/21,3.894
2018/02/22,11.822
2018/02/23,-7.182
2018/02/24,-13.617
2018/02/25,-10.719
2018/02/26,-11.045
2018/02/27,-6.863
2018/02/28,-3.486
2018/03/01,-11.953
2018/03/02,5.663
2018/03/03,-12.773
2018/03/04,-14.926
2018/03/05,-7.226
2018/03/06,-19.653
2018/03/07,-7.848
2018/03/08,-9.418
2018/03/09,-11.326
2018/03/10,-19.306
2018/03/11,-11.828
2018/03/12,-8.074
2018/03/13,0.649
2018/03/14,-6.826
2018/03/15,-4.365
2018/03/16,-12.097
2018/03/17,-11.918
2018/03/18,6.331
2018/03/19,-6.491
2018/03/20,-7.129
2018/03/21,-10.958
2018/03/22,-10.242
2018/03/23,4.16
2018/03/24,3.691
2018/03/25,-13.553
2018/03/26,-7.566
2018/03/27,-16.455
2018/03/28,-13.609
2018/03/29,-10.826
2018/03/30,-3.203
2018/03/31,-1.485
2018/04/01,-20.297
2018/04/02,-14.972
2018/04/03,-2.398
2018/04/04,-9.949
2018/04/05,12.336
2018/04/06,-4.301
2018/04/07,-12.612
2018/04/08,13.177
2018/04/09,-2.684
2018/04/10,-2.169
2018/04/11,5.043
2018/04/12,18.663
2018/04/13,15.266
2018/04/14,4.585
2018/04/15,13.729
2018/04/16,11.01
2018/04/17,15.002
2018/04/18,11.911
2018/04/19,17.021
2018/04/20,28.433
2018/04/21,39.234
2018/04/22,25.704
2018/04/23,31.661
2018/04/24,42.86
2018/04/25,31.179
2018/04/26,14.621
2018/04/27,4.674
2018/04/28,26.855
2018/04/29,22.043
2018/04/30,17.118
2018/05/01,-3.902
2018/05/02,12.005
2018/05/03,3.103
2018/05/04,20.224
2018/05/05,5.784
2018/05/06,-7.69
2018/05/07,-1.62
2018/05/08,0.467
2018/05/09,4.019
2018/05/10,7.678
2018/05/11,8.06
2018/05/12,1.698
2018/05/13,0.765
2018/05/14,3.022
2018/05/15,9.158
2018/05/16,2.48
2018/05/17,-0.456
2018/05/18,-16.861
2018/05/19,7.225
2018/05/20,12.442
2018/05/21,1.563
2018/05/22,0.282
2018/05/23,0.271
2018/05/24,-5.107
2018/05/25,-3.058
2018/05/26,-3.368
2018/05/27,1.782
2018/05/28,7.404
2018/05/29,4.232
2018/05/30,1.209
2018/05/31,-0.364
2018/06/01,-8.862
2018/06/02,-9.249
2018/06/03,4.209
2018/06/04,0.618
2018/06/05,-5.077
2018/06/06,-9.516
2018/06/07,-4.357
2018/06/08,-10.092
2018/06/09,0.984
2018/06/10,-0.611
2018/06/11,-10.687
2018/06/12,-5.169
2018/06/13,-2.372
2018/06/14,-8.022
2018/06/15,0.75
2018/06/16,-16.698
2018/06/17,-19.932
2018/06/18,-13.803
2018/06/19,-0.242
2018/06/20,6.499
2018/06/21,-3.067
2018/06/22,7.005
2018/06/23,-12.153
2018/06/24,-12.873
2018/06/25,8.879
2018/06/26,-4.938
2018/06/27,-3.222
2018/06/28,-2.759
2018/06/29,-3.759
2018/06/30,-1.062
2018/07/01,-3.996
2018/07/02,-29.636
2018/07/03,-26.354
2018/07/04,-44.325
2018/07/05,-29.846
2018/07/06,-40.415
2018/07/07,-28.378
2018/07/08,-6.025
2018/07/09,-22.136
2018/07/10,-5.518
2018/07/11,-16.584
2018/07/12,-23.997
2018/07/13,-23.368
2018/07/14,-19.595
2018/07/15,-27.131
2018/07/16,43.803
2018/07/17,22.276
2018/07/18,66.881
2018/07/19,39.257
2018/07/20,46.296
2018/07/21,28.202
2018/07/22,6.944
2018/07/23,16.372
2018/07/24,13.457
2018/07/25,22.302
2018/07/26,28.19
2018/07/27,40.013
2018/07/28,38.318
2018/07/29,57.879
2018/07/30,7.63
2018/07/31,6.241
2018/08/01,1.556
2018/08/02,6.156
2018/08/03,12.147
2018/08/04,16.099
2018/08/05,4.278
2018/08/06,-7.793
2018/08/07,-18.923
2018/08/08,-28.172
2018/08/09,-25.784
2018/08/10,-22.166
2018/08/11,-6.628
2018/08/12,-10.384
2018/08/13,-8.284
2018/08/14,-7.344
2018/08/15,-14.41
2018/08/16,-8.103
2018/08/17,-19.374
2018/08/18,-12.91
2018/08/19,-14.851
2018/08/20,-5.113
2018/08/21,-4.825
2018/08/22,5.164
2018/08/23,11.332
2018/08/24,-2.878
2018/08/25,-12.182
2018/08/26,-10.571
2018/08/27,-7.058
2018/08/28,-11.082
2018/08/29,-15.684
2018/08/30,-17.285
2018/08/31,-4.942
2018/09/01,4.579
2018/09/02,3.436
2018/09/03,-4.872
2018/09/04,-2.661
2018/09/05,5.394
2018/09/06,-1.768
2018/09/07,-2.355
2018/09/08,-5.873
2018/09/09,-1.47
2018/09/10,-13.053
2018/09/11,-9.209
2018/09/12,4.358
2018/09/13,-6.262
2018/09/14,-10.89
2018/09/15,-26.904
2018/09/16,-26.091
2018/09/17,-12.307
2018/09/18,-15.098
2018/09/19,-19.093
2018/09/20,-15.419
2018/09/21,-6.441
2018/09/22,-13.441
2018/09/23,-17.15
2018/09/24,-14.467
2018/09/25,-6.856
2018/09/26,-13.522
2018/09/27,-9.299
2018/09/28,-2.726
2018/09/29,-9.46
2018/09/30,4.563
2018/10/01,-13.98
2018/10/02,-2.048
2018/10/03,10.202
2018/10/04,12.252
2018/10/05,9.304
2018/10/06,26.909
2018/10/07,6.218
2018/10/08,13.013
2018/10/09,3.452
2018/10/10,4.714
2018/10/11,13.189
2018/10/12,12.345
2018/10/13,24.747
2018/10/14,6.752
2018/10/15,17.993
2018/10/16,17.37
2018/10/17,3.817
2018/10/18,1.182
2018/10/19,0.967
2018/10/20,-10.519
2018/10/21,2.059
2018/10/22,6.35
2018/10/23,3.576
2018/10/24,3.084
2018/10/25,-5.841
2018/10/26,-1.943
2018/10/27,-7.869
2018/10/28,-0.363
2018/10/29,9.374
2018/10/30,5.731
2018/10/31,0.924
2018/11/01,4.119
2018/11/02,-8.748
2018/11/03,-5.445
2018/11/04,0.558
2018/11/05,0.873
2018/11/06,7.359
2018/11/07,5.987
2018/11/08,3.387
2018/11/09,-0.611
2018/11/10,-2.012
2018/11/11,3.518
2018/11/12,-7.082
2018/11/13,-9.008
2018/11/14,-0.602
2018/11/15,-4.421
2018/11/16,0.638
2018/11/17,0.115
2018/11/18,-5.099
2018/11/19,6.97
2018/11/20,4.787
2018/11/21,2.644
2018/11/22,2.431
2018/11/23,2.217
2018/11/24,1.619
2018/11/25,0.235
2018/11/26,-2.416
2018/11/27,2.21
2018/11/28,6.939
2018/11/29,-1.325
2018/11/30,8.515
2018/12/01,3.969
2018/12/02,1.57
2018/12/03,-12.014
2018/12/04,-9.676
2018/12/05,2.831
2018/12/06,3.872
2018/12/07,2.219
2018/12/08,11.176
2018/12/09,-4.061
2018/12/10,-0.356
2018/12/11,-5.27
2018/12/12,-14.241
2018/12/13,1.818
2018/12/14,-5.297
2018/12/15,4.997
2018/12/16,4.932
2018/12/17,4.005
2018/12/18,-1.571
2018/12/19,0.3
2018/12/20,1.947
2018/12/21,5.959
2018/12/22,-10.322
2018/12/23,7.113
2018/12/24,10.834
2018/12/25,-0.187
2018/12/26,4.893
2018/12/27,-3.054
2018/12/28,0.861
2018/12/29,-1.48
2018/12/30,-10.897
2018/12/31,-8.422
2019/01/01,-19.441
2019/01/02,-1.299
2019/01/03,-0.969
2019/01/04,-9.419
2019/01/05,3.156
2019/01/06,-10.353
2019/01/07,-10.493
2019/01/08,3.433
2019/01/09,-0.214
2019/01/10,6.278
2019/01/11,-5.304
2019/01/12,-16.743
2019/01/13,4.551
2019/01/14,10.574
2019/01/15,20.467
2019/01/16,-13.945
2019/01/17,-13.328
2019/01/18,-1.911
2019/01/19,5.465
2019/01/20,10.327
2019/01/21,5.769
2019/01/22,9.432
2019/01/23,-4.479
2019/01/24,-10.759
2019/01/25,-6.817
2019/01/26,2.578
2019/01/27,1.551
2019/01/28,-1.503
2019/01/29,4.84
2019/01/30,9.388
2019/01/31,-0.005
2019/02/01,-7.431
2019/02/02,-16.473
2019/02/03,-21.076
2019/02/04,-28.547
2019/02/05,-31.499
2019/02/06,-19.624
2019/02/07,-17.583
2019/02/08,-6.526
2019/02/09,-10.175
2019/02/10,-22.025
2019/02/11,-24.546
2019/02/12,-22.599
2019/02/13,-11.523
2019/02/14,-8.176
2019/02/15,-6.065
2019/02/16,0.887
2019/02/17,5.553
2019/02/18,23.07
2019/02/19,28.636
2019/02/20,23.587
2019/02/21,27.093
2019/02/22,12.477
2019/02/23,14.167
2019/02/24,41.729
2019/02/25,33.74
2019/02/26,26.435
2019/02/27,9.802
2019/02/28,14.043
2019/03/01,16.864
2019/03/02,15.981
2019/03/03,9.92
2019/03/04,21.027
2019/03/05,12.084
2019/03/06,9.177
2019/03/07,5.115
2019/03/08,5.938
2019/03/09,16.712
2019/03/10,-10.397
2019/03/11,-6.509
2019/03/12,1.874
2019/03/13,6.258
2019/03/14,5.978
2019/03/15,0.984
2019/03/16,-4.314
2019/03/17,0.506
2019/03/18,-7.461
2019/03/19,6.329
2019/03/20,8.875
2019/03/21,7.968
2019/03/22,11.797
2019/03/23,1.073
2019/03/24,13.436
2019/03/25,20.928
2019/03/26,11.466
2019/03/27,9.187
2019/03/28,10.55
2019/03/29,15.794
2019/03/30,32.485
2019/03/31,30.585
2019/04/01,19.799
2019/04/02,19.335
2019/04/03,18.45
2019/04/04,8.928
2019/04/05,-1.078
2019/04/06,-0.488
2019/04/07,4.337
2019/04/08,2.98
2019/04/09,4.43
2019/04/10,7.688
2019/04/11,14.923
2019/04/12,8.498
2019/04/13,-8.036
2019/04/14,-14.728
2019/04/15,-9.529
2019/04/16,-13.498
2019/04/17,-8.667
2019/04/18,3.583
2019/04/19,11.458
2019/04/20,22.858
2019/04/21,10.177
2019/04/22,7.681
2019/04/23,11.021
2019/04/24,-0.764
2019/04/25,-6.614
2019/04/26,-4.892
2019/04/27,-8.401
2019/04/28,7.699
2019/04/29,1.114
2019/04/30,7.816
2019/05/01,3.211
2019/05/02,-10.226
2019/05/03,-3.217
2019/05/04,-9.235
2019/05/05,0.994
2019/05/06,-1.831
2019/05/07,-9.767
2019/05/08,2.703
2019/05/09,5.527
2019/05/10,11.499
