Date,hashrate3rsi
2016/08/24,87.589
2016/08/25,94.024
2016/08/26,97.272
2016/08/27,96.716
2016/08/28,65.084
2016/08/29,43.87
2016/08/30,42.475
2016/08/31,73.445
2016/09/01,80.959
2016/09/02,88.14
2016/09/03,28.568
2016/09/04,18.968
2016/09/05,52.168
2016/09/06,44.894
2016/09/07,63.936
2016/09/08,51.899
2016/09/09,58.173
2016/09/10,68.016
2016/09/11,87.272
2016/09/12,81.28
2016/09/13,68.884
2016/09/14,87.28
2016/09/15,82.377
2016/09/16,66.715
2016/09/17,87.61
2016/09/18,21.238
2016/09/19,34.262
2016/09/20,70.967
2016/09/21,76.612
2016/09/22,40.903
2016/09/23,66.516
2016/09/24,67.283
2016/09/25,76.317
2016/09/26,46.32
2016/09/27,65.21
2016/09/28,68.3
2016/09/29,75.832
2016/09/30,52.786
2016/10/01,70.162
2016/10/02,79.5
2016/10/03,58.877
2016/10/04,70.868
2016/10/05,63.358
2016/10/06,70.088
2016/10/07,33.649
2016/10/08,66.628
2016/10/09,75.019
2016/10/10,77.939
2016/10/11,83.42
2016/10/12,39.682
2016/10/13,67.294
2016/10/14,80.987
2016/10/15,83.916
2016/10/16,89.697
2016/10/17,43.844
2016/10/18,63.896
2016/10/19,63.236
2016/10/20,79.171
2016/10/21,83.92
2016/10/22,84.389
2016/10/23,44.511
2016/10/24,63.537
2016/10/25,73.001
2016/10/26,79.138
2016/10/27,49.129
2016/10/28,22.045
2016/10/29,4.347
2016/10/30,3.837
2016/10/31,32.499
2016/11/01,16.209
2016/11/02,11.32
2016/11/03,9.532
2016/11/04,6.809
2016/11/05,5.321
2016/11/06,4.94
2016/11/07,60.426
2016/11/08,75.734
2016/11/09,66.5
2016/11/10,41.905
2016/11/11,35.735
2016/11/12,44.114
2016/11/13,70.144
2016/11/14,77.738
2016/11/15,79.152
2016/11/16,60.72
2016/11/17,35.609
2016/11/18,68.392
2016/11/19,80.479
2016/11/20,90.299
2016/11/21,93.524
2016/11/22,60.384
2016/11/23,56.03
2016/11/24,25.197
2016/11/25,25.955
2016/11/26,34.318
2016/11/27,33.123
2016/11/28,61.89
2016/11/29,47.503
2016/11/30,24.712
2016/12/01,35.896
2016/12/02,49.802
2016/12/03,77.337
2016/12/04,65.042
2016/12/05,42.293
2016/12/06,36.449
2016/12/07,60.883
2016/12/08,82.764
2016/12/09,87.545
2016/12/10,91.104
2016/12/11,94.299
2016/12/12,53.708
2016/12/13,70.021
2016/12/14,63.715
2016/12/15,56.357
2016/12/16,77.577
2016/12/17,82.773
2016/12/18,91.324
2016/12/19,89.024
2016/12/20,93.823
2016/12/21,77.57
2016/12/22,36.625
2016/12/23,13.989
2016/12/24,8.137
2016/12/25,37.877
2016/12/26,54.878
2016/12/27,39.163
2016/12/28,36.235
2016/12/29,34.173
2016/12/30,35.921
2016/12/31,54.081
2017/01/01,55.705
2017/01/02,61.902
2017/01/03,63.655
2017/01/04,96.914
2017/01/05,97.667
2017/01/06,97.85
2017/01/07,98.833
2017/01/08,98.915
2017/01/09,99.43
2017/01/10,99.433
2017/01/11,99.578
2017/01/12,99.696
2017/01/13,99.828
2017/01/14,99.842
2017/01/15,99.921
2017/01/16,96.847
2017/01/17,62.476
2017/01/18,43.36
2017/01/19,87.968
2017/01/20,54.258
2017/01/21,68.087
2017/01/22,70.676
2017/01/23,79.828
2017/01/24,59.549
2017/01/25,62.272
2017/01/26,81.974
2017/01/27,57.009
2017/01/28,62.017
2017/01/29,34.614
2017/01/30,66.023
2017/01/31,65.172
2017/02/01,42.493
2017/02/02,68.723
2017/02/03,45.446
2017/02/04,65.558
2017/02/05,84.517
2017/02/06,87.513
2017/02/07,85.07
2017/02/08,90.003
2017/02/09,77.721
2017/02/10,91.042
2017/02/11,92.459
2017/02/12,94.939
2017/02/13,96.724
2017/02/14,97.734
2017/02/15,98.052
2017/02/16,81.61
2017/02/17,91.722
2017/02/18,94.268
2017/02/19,96.796
2017/02/20,97.255
2017/02/21,98.735
2017/02/22,68.587
2017/02/23,71.551
2017/02/24,77.296
2017/02/25,92.108
2017/02/26,96.62
2017/02/27,96.871
2017/02/28,98.696
2017/03/01,58.915
2017/03/02,67.871
2017/03/03,81.847
2017/03/04,66.477
2017/03/05,83.247
2017/03/06,83.97
2017/03/07,72.82
2017/03/08,87.453
2017/03/09,88.052
2017/03/10,88.914
2017/03/11,94.185
2017/03/12,94.794
2017/03/13,98.279
2017/03/14,72.869
2017/03/15,84.929
2017/03/16,88.302
2017/03/17,95.324
2017/03/18,96.165
2017/03/19,43.874
2017/03/20,71.779
2017/03/21,58.035
2017/03/22,68.529
2017/03/23,79.719
2017/03/24,72.794
2017/03/25,76.307
2017/03/26,90.347
2017/03/27,94.513
2017/03/28,66.606
2017/03/29,80.325
2017/03/30,81.048
2017/03/31,88.149
2017/04/01,64.432
2017/04/02,62.647
2017/04/03,25.236
2017/04/04,66.274
2017/04/05,75.944
2017/04/06,68.464
2017/04/07,76.305
2017/04/08,78.826
2017/04/09,49.583
2017/04/10,54.5
2017/04/11,80.523
2017/04/12,69.405
2017/04/13,41.791
2017/04/14,84.428
2017/04/15,60.806
2017/04/16,68.482
2017/04/17,74.947
2017/04/18,82.454
2017/04/19,66.449
2017/04/20,73.747
2017/04/21,85.441
2017/04/22,87.049
2017/04/23,92.977
2017/04/24,46.201
2017/04/25,72.488
2017/04/26,58.884
2017/04/27,68.746
2017/04/28,87.463
2017/04/29,90.68
2017/04/30,64.982
2017/05/01,71.148
2017/05/02,72.298
2017/05/03,81.855
2017/05/04,55.074
2017/05/05,83.362
2017/05/06,80.175
2017/05/07,86.858
2017/05/08,60.767
2017/05/09,83.197
2017/05/10,69.637
2017/05/11,78.714
2017/05/12,88.839
2017/05/13,58.817
2017/05/14,75.115
2017/05/15,85.05
2017/05/16,88.2
2017/05/17,41.68
2017/05/18,61.802
2017/05/19,75.696
2017/05/20,82.628
2017/05/21,88.294
2017/05/22,92.111
2017/05/23,56.321
2017/05/24,68.318
2017/05/25,70.836
2017/05/26,72.265
2017/05/27,86.32
2017/05/28,73.945
2017/05/29,91.738
2017/05/30,96.077
2017/05/31,71.919
2017/06/01,84.091
2017/06/02,63.742
2017/06/03,74.446
2017/06/04,81.653
2017/06/05,86.882
2017/06/06,89.503
2017/06/07,94.517
2017/06/08,95.266
2017/06/09,91.684
2017/06/10,97.01
2017/06/11,97.977
2017/06/12,95.546
2017/06/13,97.791
2017/06/14,98.575
2017/06/15,98.989
2017/06/16,99.289
2017/06/17,99.617
2017/06/18,99.733
2017/06/19,99.787
2017/06/20,99.863
2017/06/21,99.891
2017/06/22,99.922
2017/06/23,78.863
2017/06/24,89.771
2017/06/25,92.69
2017/06/26,96.733
2017/06/27,93.065
2017/06/28,96.456
2017/06/29,97.948
2017/06/30,98.032
2017/07/01,98.705
2017/07/02,99.003
2017/07/03,99.553
2017/07/04,99.734
2017/07/05,59.454
2017/07/06,71.058
2017/07/07,79.476
2017/07/08,82.269
2017/07/09,86.268
2017/07/10,91.586
2017/07/11,72.886
2017/07/12,34.514
2017/07/13,49.431
2017/07/14,28.095
2017/07/15,66.105
2017/07/16,77.723
2017/07/17,36.616
2017/07/18,54.234
2017/07/19,72.717
2017/07/20,81.717
2017/07/21,77.456
2017/07/22,72.726
2017/07/23,87.588
2017/07/24,53.934
2017/07/25,76.793
2017/07/26,71.98
2017/07/27,52.73
2017/07/28,70.921
2017/07/29,55.246
2017/07/30,75.877
2017/07/31,84.108
2017/08/01,83.112
2017/08/02,56.198
2017/08/03,24.923
2017/08/04,59.596
2017/08/05,50.646
2017/08/06,62.061
2017/08/07,78.56
2017/08/08,83.097
2017/08/09,89.082
2017/08/10,59.736
2017/08/11,70.942
2017/08/12,85.004
2017/08/13,86.286
2017/08/14,92.043
2017/08/15,94.342
2017/08/16,95.046
2017/08/17,96.872
2017/08/18,72.991
2017/08/19,90.256
2017/08/20,57.682
2017/08/21,73.963
2017/08/22,75.138
2017/08/23,85.949
2017/08/24,66.467
2017/08/25,40.694
2017/08/26,50.623
2017/08/27,42.822
2017/08/28,17.928
2017/08/29,72.553
2017/08/30,74.284
2017/08/31,54.497
2017/09/01,63.189
2017/09/02,61.617
2017/09/03,52.223
2017/09/04,73.664
2017/09/05,78.132
2017/09/06,53.007
2017/09/07,78.556
2017/09/08,92.51
2017/09/09,60.724
2017/09/10,46.499
2017/09/11,46.733
2017/09/12,81.317
2017/09/13,45.403
2017/09/14,58.001
2017/09/15,74.014
2017/09/16,55.898
2017/09/17,61.747
2017/09/18,40.778
2017/09/19,64.047
2017/09/20,51.078
2017/09/21,67.082
2017/09/22,53.933
2017/09/23,22.911
2017/09/24,49.929
2017/09/25,25.239
2017/09/26,38.054
2017/09/27,58.041
2017/09/28,34.424
2017/09/29,20.714
2017/09/30,19.329
2017/10/01,58.296
2017/10/02,55.042
2017/10/03,53.227
2017/10/04,76.053
2017/10/05,87.09
2017/10/06,43.869
2017/10/07,33.08
2017/10/08,57.713
2017/10/09,61.627
2017/10/10,70.81
2017/10/11,83.801
2017/10/12,46.397
2017/10/13,70.396
2017/10/14,40.901
2017/10/15,58.973
2017/10/16,70.93
2017/10/17,78.941
2017/10/18,71.37
2017/10/19,84.686
2017/10/20,75.355
2017/10/21,66.954
2017/10/22,80.012
2017/10/23,61.28
2017/10/24,82.327
2017/10/25,50.776
2017/10/26,28.925
2017/10/27,1.447
2017/10/28,1.447
2017/10/29,1.447
2017/10/30,1.447
2017/10/31,1.447
2017/11/01,88.546
2017/11/02,83.581
2017/11/03,81.507
2017/11/04,78.007
2017/11/05,81.148
2017/11/06,73.536
2017/11/07,70.826
2017/11/08,75.317
2017/11/09,62.251
2017/11/10,68.89
2017/11/11,68.383
2017/11/12,80.295
2017/11/13,68.216
2017/11/14,38.374
2017/11/15,46.4
2017/11/16,21.612
2017/11/17,34.882
2017/11/18,26.906
2017/11/19,49.922
2017/11/20,84.98
2017/11/21,70.406
2017/11/22,65.841
2017/11/23,82.519
2017/11/24,88.482
2017/11/25,89.514
2017/11/26,85.815
2017/11/27,51.854
2017/11/28,30.485
2017/11/29,56.945
2017/11/30,69.137
2017/12/01,74.388
2017/12/02,75.387
2017/12/03,24.884
2017/12/04,63.69
2017/12/05,43.401
2017/12/06,45.418
2017/12/07,62.106
2017/12/08,76.996
2017/12/09,81.822
2017/12/10,54.126
2017/12/11,69.741
2017/12/12,74.994
2017/12/13,91.63
2017/12/14,95.094
2017/12/15,97.62
2017/12/16,79.921
2017/12/17,82.489
2017/12/18,90.803
2017/12/19,63.914
2017/12/20,54.994
2017/12/21,56.326
2017/12/22,46.118
2017/12/23,84.429
2017/12/24,76.41
2017/12/25,83.092
2017/12/26,85.979
2017/12/27,89.396
2017/12/28,95.614
2017/12/29,58.336
2017/12/30,65.639
2017/12/31,77.621
2018/01/01,85.96
2018/01/02,79.999
2018/01/03,72.448
2018/01/04,89.491
2018/01/05,94.548
2018/01/06,58.309
2018/01/07,79.449
2018/01/08,77.148
2018/01/09,83.562
2018/01/10,90.403
2018/01/11,95.127
2018/01/12,95.518
2018/01/13,96.053
2018/01/14,98.088
2018/01/15,58.19
2018/01/16,77.914
2018/01/17,85.142
2018/01/18,70.79
2018/01/19,64.768
2018/01/20,87.027
2018/01/21,57.934
2018/01/22,72.834
2018/01/23,69.131
2018/01/24,83.347
2018/01/25,86.566
2018/01/26,86.591
2018/01/27,64.109
2018/01/28,79.385
2018/01/29,92.986
2018/01/30,70.778
2018/01/31,83.24
2018/02/01,89.484
2018/02/02,92.347
2018/02/03,86.18
2018/02/04,83.443
2018/02/05,93.141
2018/02/06,65.965
2018/02/07,81.797
2018/02/08,61.932
2018/02/09,74.456
2018/02/10,79.225
2018/02/11,84.848
2018/02/12,92.112
2018/02/13,93.598
2018/02/14,42.76
2018/02/15,55.185
2018/02/16,73.659
2018/02/17,75.338
2018/02/18,74.865
2018/02/19,62.649
2018/02/20,29.463
2018/02/21,52.74
2018/02/22,68.317
2018/02/23,80.015
2018/02/24,59.325
2018/02/25,83.853
2018/02/26,58.514
2018/02/27,34.716
2018/02/28,71.322
2018/03/01,74.209
2018/03/02,79.029
2018/03/03,88.683
2018/03/04,47.134
2018/03/05,51.968
2018/03/06,55.723
2018/03/07,82.986
2018/03/08,75.718
2018/03/09,39.513
2018/03/10,53.839
2018/03/11,46.213
2018/03/12,59.199
2018/03/13,53.038
2018/03/14,30.933
2018/03/15,59.937
2018/03/16,86.037
2018/03/17,72.253
2018/03/18,56.074
2018/03/19,62.233
2018/03/20,69.807
2018/03/21,38.02
2018/03/22,34.347
2018/03/23,50.664
2018/03/24,33.205
2018/03/25,51.212
2018/03/26,85.328
2018/03/27,44.749
2018/03/28,42.718
2018/03/29,24.3
2018/03/30,46.978
2018/03/31,30.571
2018/04/01,34.303
2018/04/02,36.58
2018/04/03,13.258
2018/04/04,37.158
2018/04/05,50.531
2018/04/06,78.878
2018/04/07,49.739
2018/04/08,40.424
2018/04/09,17.767
2018/04/10,49.719
2018/04/11,40.503
2018/04/12,35.069
2018/04/13,53.611
2018/04/14,55.684
2018/04/15,55.255
2018/04/16,65.921
2018/04/17,59.295
2018/04/18,13.71
2018/04/19,62.395
2018/04/20,35.993
2018/04/21,67.555
2018/04/22,54.199
2018/04/23,66.954
2018/04/24,43.967
2018/04/25,54.047
2018/04/26,78.745
2018/04/27,43.728
2018/04/28,34.804
2018/04/29,66.673
2018/04/30,60.894
2018/05/01,36.288
2018/05/02,55.568
2018/05/03,58.965
2018/05/04,69.454
2018/05/05,80.369
2018/05/06,81.421
2018/05/07,90.683
2018/05/08,66.294
2018/05/09,43.724
2018/05/10,43.41
2018/05/11,65.011
2018/05/12,83.836
2018/05/13,78.411
2018/05/14,38.651
2018/05/15,25.763
2018/05/16,29.385
2018/05/17,55.036
2018/05/18,39.304
2018/05/19,52.323
2018/05/20,75.503
2018/05/21,83.242
2018/05/22,51.368
2018/05/23,45.256
2018/05/24,13.591
2018/05/25,29.192
2018/05/26,54.819
2018/05/27,30.454
2018/05/28,53.1
2018/05/29,48.342
2018/05/30,36.685
2018/05/31,68.936
2018/06/01,29.535
2018/06/02,54.119
2018/06/03,47.187
2018/06/04,53.016
2018/06/05,48.051
2018/06/06,37.543
2018/06/07,58.785
2018/06/08,67.774
2018/06/09,91.462
2018/06/10,45.19
2018/06/11,58.643
2018/06/12,68.165
2018/06/13,39.841
2018/06/14,38.402
2018/06/15,35.133
2018/06/16,55.103
2018/06/17,40.526
2018/06/18,79.556
2018/06/19,83.647
2018/06/20,60.362
2018/06/21,72.824
2018/06/22,77.964
2018/06/23,47.984
2018/06/24,54.918
2018/06/25,62.36
2018/06/26,38.576
2018/06/27,77.706
2018/06/28,38.112
2018/06/29,31.852
2018/06/30,68.442
2018/07/01,36.47
2018/07/02,50.844
2018/07/03,62.39
2018/07/04,52.205
2018/07/05,75.503
2018/07/06,55.097
2018/07/07,65.144
2018/07/08,41.473
2018/07/09,65.869
2018/07/10,41.065
2018/07/11,25.481
2018/07/12,39.37
2018/07/13,31.641
2018/07/14,34.926
2018/07/15,48.214
2018/07/16,50.757
2018/07/17,80.924
2018/07/18,59.679
2018/07/19,38.489
2018/07/20,22.018
2018/07/21,8.767
2018/07/22,55.246
2018/07/23,71.647
2018/07/24,56.083
2018/07/25,70.685
2018/07/26,60.498
2018/07/27,57.954
2018/07/28,63.947
2018/07/29,69.973
2018/07/30,64.009
2018/07/31,73.229
2018/08/01,36.99
2018/08/02,72.678
2018/08/03,35.085
2018/08/04,63.86
2018/08/05,64.28
2018/08/06,65.687
2018/08/07,51.859
2018/08/08,71.733
2018/08/09,76.169
2018/08/10,38.609
2018/08/11,50.644
2018/08/12,17.459
2018/08/13,17.114
2018/08/14,32.813
2018/08/15,19.596
2018/08/16,10.478
2018/08/17,53.651
2018/08/18,34.569
2018/08/19,44.784
2018/08/20,56.73
2018/08/21,69.283
2018/08/22,81.677
2018/08/23,29.318
2018/08/24,47.657
2018/08/25,50.454
2018/08/26,71.698
2018/08/27,50.189
2018/08/28,38.369
2018/08/29,22.308
2018/08/30,35.319
2018/08/31,42.434
2018/09/01,26.528
2018/09/02,17.204
2018/09/03,18.175
2018/09/04,46.936
2018/09/05,50.064
2018/09/06,48.543
2018/09/07,13.199
2018/09/08,10.582
2018/09/09,2.195
2018/09/10,22.568
2018/09/11,14.679
2018/09/12,11.221
2018/09/13,6.473
2018/09/14,46.16
2018/09/15,49.872
2018/09/16,43.787
2018/09/17,51.329
2018/09/18,45.126
2018/09/19,74.27
2018/09/20,61.769
2018/09/21,47.235
2018/09/22,82.857
2018/09/23,61.849
2018/09/24,68.317
2018/09/25,47.339
2018/09/26,78.402
2018/09/27,68.229
2018/09/28,58.659
2018/09/29,30.663
2018/09/30,56.857
2018/10/01,33.435
2018/10/02,36.944
2018/10/03,29.552
2018/10/04,58.8
2018/10/05,46.402
2018/10/06,62.804
2018/10/07,74.709
2018/10/08,83.831
2018/10/09,52.265
2018/10/10,54.911
2018/10/11,23.703
2018/10/12,22.24
2018/10/13,13.292
2018/10/14,45.654
2018/10/15,29.61
2018/10/16,34.104
2018/10/17,23.921
2018/10/18,70.072
2018/10/19,41.218
2018/10/20,26.805
2018/10/21,17.365
2018/10/22,12.179
2018/10/23,42.227
2018/10/24,53.245
2018/10/25,28.33
2018/10/26,23.831
2018/10/27,44.19
2018/10/28,30.586
2018/10/29,19.595
2018/10/30,37.478
2018/10/31,72.924
2018/11/01,32.513
2018/11/02,19.254
2018/11/03,18.893
2018/11/04,50.593
2018/11/05,40.308
2018/11/06,42.328
2018/11/07,59.622
2018/11/08,73.513
2018/11/09,32.102
2018/11/10,50.586
2018/11/11,74.099
2018/11/12,38.715
2018/11/13,49.564
2018/11/14,53.719
2018/11/15,43.615
2018/11/16,72.045
2018/11/17,27.904
2018/11/18,32.152
2018/11/19,23.122
2018/11/20,13.855
2018/11/21,6.27
2018/11/22,4.038
2018/11/23,23.17
2018/11/24,18.367
2018/11/25,12.315
2018/11/26,12.085
2018/11/27,2.832
2018/11/28,1.878
2018/11/29,18.67
2018/11/30,17.275
2018/12/01,46.753
2018/12/02,24.24
2018/12/03,23.324
2018/12/04,49.264
2018/12/05,31.31
2018/12/06,50.649
2018/12/07,24.359
2018/12/08,18.145
2018/12/09,15.642
2018/12/10,63.43
2018/12/11,39.763
2018/12/12,28.324
2018/12/13,24.881
2018/12/14,18.151
2018/12/15,45.646
2018/12/16,34.617
2018/12/17,25.221
2018/12/18,16.352
2018/12/19,34.889
2018/12/20,29.738
2018/12/21,50.88
2018/12/22,67.666
2018/12/23,73.747
2018/12/24,91.86
2018/12/25,95.269
2018/12/26,97.401
2018/12/27,65.317
2018/12/28,50.527
2018/12/29,53.899
2018/12/30,60.013
2018/12/31,73.329
2019/01/01,23.145
2019/01/02,51.278
2019/01/03,52.887
2019/01/04,47.756
2019/01/05,72.608
2019/01/06,77.782
2019/01/07,85.569
2019/01/08,45.319
2019/01/09,67.703
2019/01/10,46.232
2019/01/11,49.572
2019/01/12,25.307
2019/01/13,36.641
2019/01/14,54.766
2019/01/15,72.817
2019/01/16,29.578
2019/01/17,25.197
2019/01/18,25.273
2019/01/19,66.883
2019/01/20,66.973
2019/01/21,30.752
2019/01/22,44.047
2019/01/23,15.863
2019/01/24,46.18
2019/01/25,47.774
2019/01/26,31.027
2019/01/27,24.536
2019/01/28,9.063
2019/01/29,5.408
2019/01/30,4.892
2019/01/31,33.364
2019/02/01,20.143
2019/02/02,20.006
2019/02/03,13.359
2019/02/04,30.406
2019/02/05,35.709
2019/02/06,24.423
2019/02/07,24.612
2019/02/08,62.135
2019/02/09,47.21
2019/02/10,75.009
2019/02/11,47.522
2019/02/12,73.927
2019/02/13,43.272
2019/02/14,33.821
2019/02/15,32.07
2019/02/16,63.158
2019/02/17,39.704
2019/02/18,64.128
2019/02/19,84.576
2019/02/20,76.363
2019/02/21,68.791
2019/02/22,51.842
2019/02/23,83.305
2019/02/24,60.412
2019/02/25,49.422
2019/02/26,61.393
2019/02/27,58.328
2019/02/28,68.895
2019/03/01,32.376
2019/03/02,33.385
2019/03/03,23.969
2019/03/04,18.528
2019/03/05,53.078
2019/03/06,38.05
2019/03/07,46.54
2019/03/08,66.546
2019/03/09,24.585
2019/03/10,56.029
2019/03/11,34.72
2019/03/12,30.962
2019/03/13,23.459
2019/03/14,40.034
2019/03/15,37.778
2019/03/16,81.2
2019/03/17,57.582
2019/03/18,40.153
2019/03/19,21.204
2019/03/20,59.856
2019/03/21,47.315
2019/03/22,39.954
2019/03/23,46.354
2019/03/24,44.293
2019/03/25,40.768
2019/03/26,12.67
2019/03/27,10.531
2019/03/28,10.048
2019/03/29,26.478
2019/03/30,7.363
2019/03/31,23.436
2019/04/01,73.398
2019/04/02,60.084
2019/04/03,49.44
2019/04/04,73.81
2019/04/05,61.886
2019/04/06,69.121
2019/04/07,57.033
2019/04/08,65.54
2019/04/09,75.63
2019/04/10,89.288
2019/04/11,76.946
2019/04/12,56.933
2019/04/13,78.436
2019/04/14,85.542
2019/04/15,87.255
2019/04/16,44.857
2019/04/17,21.833
2019/04/18,20.143
2019/04/19,58.357
2019/04/20,44.424
2019/04/21,56.941
2019/04/22,70.824
2019/04/23,47.103
2019/04/24,25.466
2019/04/25,32.203
2019/04/26,46.717
2019/04/27,73.994
2019/04/28,51.389
2019/04/29,71.834
2019/04/30,79.798
2019/05/01,73.091
2019/05/02,47.761
2019/05/03,24.395
2019/05/04,76.03
2019/05/05,66.893
2019/05/06,39.379
2019/05/07,58.296
2019/05/08,46.783
2019/05/09,51.637
2019/05/10,57.418
2019/05/11,60.986
2019/05/12,83.298
2019/05/13,50.918
2019/05/14,80.145
2019/05/15,85.481
2019/05/16,65.239
2019/05/17,88.71
2019/05/18,89.57
2019/05/19,59.114
2019/05/20,42.588
2019/05/21,30.743
2019/05/22,47.381
2019/05/23,31.841
2019/05/24,20.82
2019/05/25,46.559
2019/05/26,37.755
2019/05/27,70.751
2019/05/28,40.642
2019/05/29,75.849
2019/05/30,58.08
2019/05/31,62.041
2019/06/01,61.866
2019/06/02,70.53
2019/06/03,25.894
2019/06/04,36.768
2019/06/05,26.194
2019/06/06,65.293
2019/06/07,59.571
2019/06/08,33.174
2019/06/09,22.612
2019/06/10,51.146
2019/06/11,39.235
2019/06/12,37.422
2019/06/13,23.637
2019/06/14,38.484
2019/06/15,43.414
2019/06/16,53.723
2019/06/17,67.215
2019/06/18,36.952
2019/06/19,70.929
2019/06/20,57.231
2019/06/21,30.56
2019/06/22,37.283
2019/06/23,66.813
