Date,transactions7rsi
2019/06/21,42.128
2019/06/22,40.839
2019/06/23,42.458
2019/06/24,46.478
2019/06/25,58.067
2019/06/26,49.532
2019/06/27,46.26
2019/06/28,62.282
2019/06/29,41.641
2019/06/30,39.003
2019/07/01,56.893
2019/07/02,53.011
2019/07/03,44.239
2019/07/04,43.897
2019/07/05,51.638
2019/07/06,44.878
2019/07/07,35.161
2019/07/08,51.414
2019/07/09,49.031
2019/07/10,46.641
2019/07/11,61.314
2019/07/12,45.968
2019/07/13,39.519
2019/07/14,41.328
2019/07/15,49.976
2019/07/16,62.79
2019/07/17,52.362
2019/07/18,44.324
2019/07/19,52.131
2019/07/20,41.492
2019/07/21,39.016
2019/07/22,46.197
2019/07/23,44.448
2019/07/24,60.084
2019/07/25,61.861
2019/07/26,44.918
2019/07/27,42.193
2019/07/28,41.956
2019/07/29,48.943
2019/07/30,51.478
2019/07/31,49.166
2019/08/01,61.538
2019/08/02,53.025
2019/08/03,54.055
2019/08/04,39.714
2019/08/05,50.406
2019/08/06,51.324
2019/08/07,52.116
2019/08/08,47.787
2019/08/09,50.582
2019/08/10,42.313
2019/08/11,38.408
2019/08/12,52.256
2019/08/13,50.797
2019/08/14,54.719
2019/08/15,49.01
2019/08/16,52.622
2019/08/17,43.286
2019/08/18,41.747
2019/08/19,54.882
2019/08/20,55.959
2019/08/21,55.616
2019/08/22,56.494
2019/08/23,55.616
2019/08/24,45.208
2019/08/25,43.847
2019/08/26,59.031
2019/08/27,58.359
2019/08/28,51.734
2019/08/29,52.205
2019/08/30,49.021
2019/08/31,40.303
2019/09/01,43.944
2019/09/02,61.54
2019/09/03,59.505
2019/09/04,48.538
2019/09/05,61.131
2019/09/06,60.703
2019/09/07,39.335
2019/09/08,38.918
2019/09/09,57.105
2019/09/10,44.725
2019/09/11,47.522
2019/09/12,51.391
2019/09/13,35.014
2019/09/14,36.196
2019/09/15,37.651
2019/09/16,57.863
2019/09/17,48.401
2019/09/18,53.107
2019/09/19,49.901
2019/09/20,54.733
2019/09/21,35.344
2019/09/22,33.01
2019/09/23,45.802
2019/09/24,56.575
2019/09/25,51.185
2019/09/26,47.845
2019/09/27,42.356
2019/09/28,39.883
2019/09/29,37.325
2019/09/30,56.279
2019/10/01,48.957
2019/10/02,45.763
2019/10/03,43.571
2019/10/04,38.976
2019/10/05,40.419
2019/10/06,35.739
2019/10/07,51.804
2019/10/08,65.819
2019/10/09,70.826
2019/10/10,59.586
2019/10/11,58.713
2019/10/12,44.47
2019/10/13,34.713
2019/10/14,50.435
2019/10/15,56.307
2019/10/16,56.89
2019/10/17,58.396
2019/10/18,63.308
2019/10/19,48.143
2019/10/20,39.603
2019/10/21,52.038
2019/10/22,59.116
2019/10/23,60.561
2019/10/24,57.865
2019/10/25,60.834
2019/10/26,54.222
2019/10/27,39.372
2019/10/28,54.723
2019/10/29,52.034
2019/10/30,53.958
2019/10/31,59.04
2019/11/01,49.612
2019/11/02,32.148
2019/11/03,30.001
2019/11/04,49.671
2019/11/05,58.922
2019/11/06,53.628
2019/11/07,69.037
2019/11/08,48.965
2019/11/09,40.67
2019/11/10,41.323
2019/11/11,52.741
2019/11/12,52.564
2019/11/13,53.164
2019/11/14,48.212
2019/11/15,48.791
2019/11/16,37.017
2019/11/17,37.729
2019/11/18,58.62
2019/11/19,58.748
2019/11/20,50.859
2019/11/21,60.698
2019/11/22,64.328
2019/11/23,41.458
2019/11/24,38.088
2019/11/25,57.377
2019/11/26,48.539
2019/11/27,48.043
2019/11/28,42.537
2019/11/29,48.804
2019/11/30,39.69
2019/12/01,43.99
2019/12/02,52.621
2019/12/03,44.141
2019/12/04,50.753
2019/12/05,45.371
2019/12/06,40.308
2019/12/07,32.172
2019/12/08,28.453
2019/12/09,53.946
2019/12/10,53.506
2019/12/11,52.692
2019/12/12,54.034
2019/12/13,51.685
2019/12/14,41.264
2019/12/15,38.182
2019/12/16,55.482
2019/12/17,57.085
2019/12/18,59.344
2019/12/19,51.03
2019/12/20,49.948
2019/12/21,38.488
2019/12/22,36.312
2019/12/23,55.603
2019/12/24,50.541
2019/12/25,44.374
2019/12/26,48.558
2019/12/27,47.277
2019/12/28,36.525
2019/12/29,31.733
2019/12/30,52.617
2019/12/31,47.687
2020/01/01,36.201
2020/01/02,43.307
2020/01/03,54.736
2020/01/04,51.163
2020/01/05,45.84
2020/01/06,60.156
2020/01/07,62.426
2020/01/08,63.316
2020/01/09,56.392
2020/01/10,52.986
2020/01/11,42.739
2020/01/12,38.7
2020/01/13,47.964
2020/01/14,64.176
2020/01/15,67.166
2020/01/16,66.02
2020/01/17,61.607
2020/01/18,50.466
2020/01/19,47.799
2020/01/20,44.358
2020/01/21,36.653
2020/01/22,29.865
2020/01/23,40.83
2020/01/24,32.388
2020/01/25,25.537
2020/01/26,24.868
2020/01/27,38.276
2020/01/28,49.28
2020/01/29,54.123
2020/01/30,56.886
2020/01/31,60.216
2020/02/01,50.356
2020/02/02,46.643
2020/02/03,64.434
2020/02/04,45.601
2020/02/05,58.292
2020/02/06,57.517
2020/02/07,60.359
2020/02/08,65.224
2020/02/09,57.539
2020/02/10,63.617
2020/02/11,68.867
2020/02/12,77.263
2020/02/13,69.094
2020/02/14,69.88
2020/02/15,53.54
2020/02/16,46.909
2020/02/17,53.016
2020/02/18,59.25
2020/02/19,51.392
2020/02/20,50.124
2020/02/21,46.071
2020/02/22,34.898
2020/02/23,35.021
2020/02/24,54.068
2020/02/25,50.376
2020/02/26,57.158
2020/02/27,58.961
2020/02/28,52.061
2020/02/29,38.245
2020/03/01,40.418
2020/03/02,53.107
2020/03/03,48.537
2020/03/04,49.189
2020/03/05,61.606
2020/03/06,50.499
2020/03/07,41.31
2020/03/08,48.801
2020/03/09,67.456
2020/03/10,62.332
2020/03/11,52.859
2020/03/12,59.983
2020/03/13,69.732
2020/03/14,45.232
2020/03/15,42.686
2020/03/16,57.34
2020/03/17,54.634
2020/03/18,55.26
2020/03/19,65.274
2020/03/20,58.575
2020/03/21,62.379
2020/03/22,46.644
2020/03/23,53.422
2020/03/24,52.112
2020/03/25,48.196
2020/03/26,49.383
2020/03/27,45.333
2020/03/28,34.157
2020/03/29,28.182
2020/03/30,48.566
2020/03/31,49.678
2020/04/01,42.871
2020/04/02,49.135
2020/04/03,49.502
2020/04/04,35.826
2020/04/05,34.454
2020/04/06,58.724
2020/04/07,60.061
2020/04/08,65.117
2020/04/09,49.163
2020/04/10,51.606
2020/04/11,42.96
2020/04/12,42.704
2020/04/13,53.379
2020/04/14,62.103
2020/04/15,58.128
2020/04/16,57.769
2020/04/17,56.712
2020/04/18,56.068
2020/04/19,46.064
2020/04/20,62.496
2020/04/21,58.688
2020/04/22,53.342
2020/04/23,60.117
2020/04/24,63.623
2020/04/25,49.944
2020/04/26,52.072
2020/04/27,60.118
2020/04/28,59.307
2020/04/29,69.649
2020/04/30,69.902
2020/05/01,49.29
2020/05/02,38.183
2020/05/03,43.899
2020/05/04,40.979
2020/05/05,44.158
2020/05/06,55.757
2020/05/07,63.766
2020/05/08,65.536
2020/05/09,66.719
2020/05/10,61.097
2020/05/11,63.098
2020/05/12,60.144
2020/05/13,50.609
2020/05/14,39.357
2020/05/15,59.132
2020/05/16,54.94
2020/05/17,39.214
2020/05/18,51.252
2020/05/19,49.039
2020/05/20,50.927
2020/05/21,54.25
2020/05/22,65.11
2020/05/23,51.153
2020/05/24,41.827
2020/05/25,53.406
2020/05/26,60.934
2020/05/27,55.669
2020/05/28,57.926
2020/05/29,65.679
2020/05/30,48.849
2020/05/31,42.797
2020/06/01,58.003
2020/06/02,64.955
2020/06/03,49.494
2020/06/04,54.409
2020/06/05,49.432
2020/06/06,56.632
2020/06/07,56.124
2020/06/08,60.018
2020/06/09,50.048
2020/06/10,53.557
2020/06/11,50.008
2020/06/12,41.98
2020/06/13,32.505
2020/06/14,26.499
2020/06/15,53.143
2020/06/16,51.875
2020/06/17,47.36
2020/06/18,53.723
2020/06/19,59.144
2020/06/20,58.026
2020/06/21,65.664
2020/06/22,76.933
2020/06/23,79.025
2020/06/24,66.526
2020/06/25,59.9
2020/06/26,54.597
2020/06/27,54.536
2020/06/28,49.741
2020/06/29,61.577
2020/06/30,69.475
2020/07/01,53.818
2020/07/02,52.716
2020/07/03,48.972
2020/07/04,35.769
2020/07/05,28.061
2020/07/06,53.023
2020/07/07,58.38
2020/07/08,61.564
2020/07/09,57.512
2020/07/10,51.132
2020/07/11,43.007
2020/07/12,45.912
2020/07/13,66.381
2020/07/14,57.594
2020/07/15,59.103
2020/07/16,51.836
2020/07/17,53.34
2020/07/18,52.043
2020/07/19,54.199
2020/07/20,64.594
2020/07/21,58.613
2020/07/22,61.754
2020/07/23,63.367
2020/07/24,63.13
2020/07/25,68.946
2020/07/26,55.743
2020/07/27,74.476
2020/07/28,64.41
2020/07/29,52.116
2020/07/30,52.23
2020/07/31,61.501
2020/08/01,51.383
2020/08/02,43.344
2020/08/03,52.921
2020/08/04,50.411
2020/08/05,54.116
2020/08/06,60.247
2020/08/07,65.696
2020/08/08,49.836
2020/08/09,58.045
2020/08/10,66.394
2020/08/11,58.425
2020/08/12,53.207
2020/08/13,49.103
2020/08/14,47.487
2020/08/15,32.218
2020/08/16,42.464
2020/08/17,48.517
2020/08/18,56.941
2020/08/19,54.234
2020/08/20,47.074
2020/08/21,60.359
2020/08/22,37.431
2020/08/23,40.838
2020/08/24,47.443
2020/08/25,43.979
2020/08/26,49.049
2020/08/27,44.121
2020/08/28,43.321
2020/08/29,43.142
2020/08/30,46.367
2020/08/31,65.202
2020/09/01,66.642
2020/09/02,50.63
2020/09/03,44.52
2020/09/04,42.907
2020/09/05,28.55
2020/09/06,27.051
2020/09/07,34.087
2020/09/08,30.643
2020/09/09,38.251
2020/09/10,53.841
2020/09/11,44.846
2020/09/12,38.436
2020/09/13,40.302
2020/09/14,49.335
2020/09/15,51.637
2020/09/16,40.142
2020/09/17,78.292
2020/09/18,59.174
2020/09/19,46.462
2020/09/20,46.918
2020/09/21,50.475
2020/09/22,45.624
2020/09/23,45.927
2020/09/24,46.386
2020/09/25,40.26
2020/09/26,35.109
2020/09/27,33.319
2020/09/28,51.462
2020/09/29,52.543
2020/09/30,51.047
2020/10/01,41.916
2020/10/02,39.638
2020/10/03,33.759
2020/10/04,40.309
2020/10/05,48.915
2020/10/06,58.205
2020/10/07,49.205
2020/10/08,46.431
2020/10/09,52.355
2020/10/10,49.549
2020/10/11,43.099
2020/10/12,59.92
2020/10/13,64.81
2020/10/14,57.091
2020/10/15,73.928
2020/10/16,58.673
2020/10/17,45.203
2020/10/18,39.746
2020/10/19,54.855
2020/10/20,52.19
2020/10/21,57.722
2020/10/22,60.659
2020/10/23,52.569
2020/10/24,39.446
2020/10/25,35.427
2020/10/26,50.564
2020/10/27,49.702
2020/10/28,56.586
2020/10/29,52.252
2020/10/30,52.673
2020/10/31,49.241
2020/11/01,43.277
2020/11/02,59.077
2020/11/03,52.99
2020/11/04,55.538
2020/11/05,53.86
2020/11/06,60.705
2020/11/07,52.332
2020/11/08,35.824
2020/11/09,54.775
2020/11/10,55.904
2020/11/11,47.305
2020/11/12,47.717
2020/11/13,56.246
2020/11/14,43.347
2020/11/15,39.813
2020/11/16,50.607
2020/11/17,59.093
2020/11/18,51.161
2020/11/19,51.445
2020/11/20,57.392
2020/11/21,58.76
2020/11/22,53.509
2020/11/23,63.717
2020/11/24,67.101
2020/11/25,58.833
2020/11/26,51.735
2020/11/27,39.667
2020/11/28,27.796
2020/11/29,28.158
2020/11/30,57.653
2020/12/01,56.021
2020/12/02,43.475
2020/12/03,49.11
2020/12/04,51.753
2020/12/05,41.86
2020/12/06,39.485
2020/12/07,50.08
2020/12/08,56.27
2020/12/09,56.431
2020/12/10,46.699
2020/12/11,51.652
2020/12/12,46.544
2020/12/13,55.234
2020/12/14,67.333
2020/12/15,62.122
2020/12/16,67.334
2020/12/17,74.44
2020/12/18,50.723
2020/12/19,47.058
2020/12/20,37.943
2020/12/21,47.647
2020/12/22,47.667
2020/12/23,60.172
2020/12/24,46.641
2020/12/25,46.387
2020/12/26,46.279
2020/12/27,52.038
2020/12/28,62.016
2020/12/29,53.784
2020/12/30,56.596
2020/12/31,46.539
2021/01/01,42.746
2021/01/02,48.85
2021/01/03,58.443
2021/01/04,63.554
2021/01/05,60
2021/01/06,63.156
2021/01/07,65.745
2021/01/08,63.006
2021/01/09,48.845
2021/01/10,44.569
2021/01/11,58.605
2021/01/12,39.422
2021/01/13,34.896
2021/01/14,45.716
2021/01/15,52.489
2021/01/16,47.053
2021/01/17,38.726
2021/01/18,52.532
2021/01/19,57.089
2021/01/20,50.739
2021/01/21,45.259
2021/01/22,46.133
2021/01/23,39.413
2021/01/24,36.077
2021/01/25,53.86
2021/01/26,51.503
2021/01/27,42.32
2021/01/28,51.669
2021/01/29,65.258
2021/01/30,52.591
2021/01/31,56.095
2021/02/01,62.774
2021/02/02,63.062
2021/02/03,64.634
2021/02/04,63.315
2021/02/05,64.495
2021/02/06,43.724
2021/02/07,44.383
2021/02/08,54.388
2021/02/09,63.248
2021/02/10,61.32
2021/02/11,49.19
2021/02/12,53.454
2021/02/13,45.004
2021/02/14,36.823
2021/02/15,37.892
2021/02/16,40.289
2021/02/17,51.935
2021/02/18,60.726
2021/02/19,65.386
2021/02/20,67.841
2021/02/21,41.892
2021/02/22,56.556
2021/02/23,54.655
2021/02/24,50.861
2021/02/25,41.007
2021/02/26,41.879
2021/02/27,35.872
2021/02/28,32.266
2021/03/01,34.335
2021/03/02,50.208
2021/03/03,48.903
2021/03/04,48.861
2021/03/05,41.379
2021/03/06,31.175
2021/03/07,38.389
2021/03/08,49.777
2021/03/09,62.796
2021/03/10,57.142
2021/03/11,62.938
2021/03/12,69.742
2021/03/13,59.647
2021/03/14,55.189
2021/03/15,64.016
2021/03/16,60.081
2021/03/17,49.561
2021/03/18,56.25
2021/03/19,53.671
2021/03/20,45.431
2021/03/21,33.685
2021/03/22,57.037
2021/03/23,55.138
2021/03/24,57.193
2021/03/25,64.457
2021/03/26,45.622
2021/03/27,39.927
2021/03/28,37.029
2021/03/29,50.043
2021/03/30,55.76
2021/03/31,64.044
2021/04/01,65.906
2021/04/02,63.231
2021/04/03,47.566
2021/04/04,33.436
2021/04/05,51.045
2021/04/06,56.33
2021/04/07,52.396
2021/04/08,47.658
2021/04/09,50.696
2021/04/10,53.398
2021/04/11,42.282
2021/04/12,58.195
2021/04/13,58.559
2021/04/14,63.855
2021/04/15,35.763
2021/04/16,60.436
2021/04/17,62.348
2021/04/18,55.576
2021/04/19,62.366
2021/04/20,67.98
2021/04/21,68.658
2021/04/22,69.573
2021/04/23,62.406
2021/04/24,43.254
2021/04/25,43.287
2021/04/26,51.393
2021/04/27,51.368
2021/04/28,60.397
2021/04/29,61.956
2021/04/30,47.172
2021/05/01,45.248
2021/05/02,43.71
2021/05/03,55.998
2021/05/04,62.389
2021/05/05,58.773
2021/05/06,60.82
2021/05/07,59.702
2021/05/08,78.915
2021/05/09,79.275
2021/05/10,79.245
2021/05/11,79.104
2021/05/12,55.108
2021/05/13,48.482
2021/05/14,39.59
2021/05/15,32.379
2021/05/16,27.672
2021/05/17,32.843
2021/05/18,30.308
2021/05/19,39.44
2021/05/20,39.104
2021/05/21,26.943
2021/05/22,20.292
2021/05/23,19.016
2021/05/24,31.561
2021/05/25,29.04
2021/05/26,38.187
2021/05/27,33.424
2021/05/28,37.005
2021/05/29,35.129
2021/05/30,32.932
2021/05/31,38.904
2021/06/01,34.16
2021/06/02,46.895
2021/06/03,53.155
2021/06/04,43.963
2021/06/05,25.758
2021/06/06,22.153
2021/06/07,42.448
2021/06/08,41.821
2021/06/09,37.919
2021/06/10,37.058
2021/06/11,36.175
2021/06/12,28.445
2021/06/13,27.508
2021/06/14,46.241
2021/06/15,53.971
2021/06/16,48.688
2021/06/17,52.866
2021/06/18,41.97
2021/06/19,26.371
2021/06/20,28.212
2021/06/21,55.849
2021/06/22,64.938
2021/06/23,51.501
2021/06/24,52.111
2021/06/25,54.787
2021/06/26,43.948
2021/06/27,38.623
2021/06/28,68.07
2021/06/29,53.973
2021/06/30,49.513
2021/07/01,49.467
2021/07/02,46.449
2021/07/03,40.765
2021/07/04,39.137
2021/07/05,45.427
2021/07/06,65.636
2021/07/07,57.872
2021/07/08,54.56
2021/07/09,49.976
2021/07/10,41.205
2021/07/11,37.787
2021/07/12,49.518
2021/07/13,48.559
2021/07/14,53.689
2021/07/15,58.25
2021/07/16,48.994
2021/07/17,44.355
2021/07/18,45.099
2021/07/19,49.977
2021/07/20,49.497
2021/07/21,50.046
2021/07/22,51.977
2021/07/23,52.074
2021/07/24,58.425
2021/07/25,34.996
2021/07/26,60.31
2021/07/27,66.877
2021/07/28,63.098
2021/07/29,54.769
2021/07/30,51.531
2021/07/31,45.876
2021/08/01,41.988
2021/08/02,57.319
2021/08/03,47.976
2021/08/04,48.793
2021/08/05,38.078
2021/08/06,48.783
2021/08/07,46.356
2021/08/08,43.695
2021/08/09,51.531
2021/08/10,50.014
2021/08/11,55.322
2021/08/12,45.424
2021/08/13,45.933
2021/08/14,37.38
2021/08/15,31.077
2021/08/16,60.175
2021/08/17,59.758
2021/08/18,48.739
2021/08/19,58.293
2021/08/20,59.048
2021/08/21,44.186
2021/08/22,43.685
2021/08/23,56.184
2021/08/24,56.444
2021/08/25,43.322
2021/08/26,41.562
2021/08/27,32.65
2021/08/28,36.253
2021/08/29,40.762
2021/08/30,53.623
2021/08/31,55.225
2021/09/01,59.421
2021/09/02,66.438
2021/09/03,49.229
2021/09/04,47.018
2021/09/05,36.58
2021/09/06,52.828
2021/09/07,67.075
2021/09/08,46.27
2021/09/09,51.837
2021/09/10,55.096
2021/09/11,55.718
2021/09/12,48.947
2021/09/13,57.826
2021/09/14,51.136
2021/09/15,46.997
2021/09/16,50.323
2021/09/17,43.361
2021/09/18,36.292
2021/09/19,34.104
2021/09/20,45.884
2021/09/21,50.093
2021/09/22,45.767
2021/09/23,50.675
2021/09/24,41.499
2021/09/25,35.609
2021/09/26,30.422
2021/09/27,43.748
2021/09/28,38.819
2021/09/29,46.402
2021/09/30,42.026
2021/10/01,61.392
2021/10/02,44.451
2021/10/03,46.82
2021/10/04,45.229
2021/10/05,63.951
2021/10/06,73.433
2021/10/07,73.939
2021/10/08,61.778
2021/10/09,46.84
2021/10/10,40.382
2021/10/11,47.515
2021/10/12,50.555
2021/10/13,48.325
2021/10/14,54.662
2021/10/15,64.897
2021/10/16,45.598
2021/10/17,41.272
2021/10/18,49.402
2021/10/19,55.553
2021/10/20,57.642
2021/10/21,60.09
2021/10/22,55.624
2021/10/23,51.214
2021/10/24,56.27
2021/10/25,62.789
2021/10/26,69.15
2021/10/27,72.291
2021/10/28,83.169
2021/10/29,70.649
2021/10/30,56.446
2021/10/31,46.069
2021/11/01,51.328
2021/11/02,58.163
2021/11/03,60.735
2021/11/04,49.932
2021/11/05,48.013
2021/11/06,36.94
2021/11/07,40.94
2021/11/08,50.061
2021/11/09,50.932
2021/11/10,59.935
2021/11/11,51.534
2021/11/12,51.048
2021/11/13,42.688
2021/11/14,38.603
2021/11/15,42.23
2021/11/16,47.464
2021/11/17,57.235
2021/11/18,42.577
2021/11/19,37.904
2021/11/20,26.499
2021/11/21,46.347
2021/11/22,41.263
2021/11/23,48.528
2021/11/24,59.058
2021/11/25,52.433
2021/11/26,51.782
2021/11/27,39.523
2021/11/28,31.529
2021/11/29,48.949
2021/11/30,53.081
2021/12/01,45.43
2021/12/02,51.442
2021/12/03,44.406
2021/12/04,48.131
2021/12/05,65.113
2021/12/06,47.913
2021/12/07,45.916
2021/12/08,53.929
2021/12/09,48.643
2021/12/10,47.017
2021/12/11,42.359
2021/12/12,40.21
2021/12/13,50.369
2021/12/14,46.178
2021/12/15,53.223
2021/12/16,39.103
2021/12/17,54.732
2021/12/18,42.497
2021/12/19,40.372
2021/12/20,48.886
2021/12/21,49.204
2021/12/22,53.4
2021/12/23,55.137
2021/12/24,62.378
2021/12/25,62.579
2021/12/26,45.238
2021/12/27,52.678
2021/12/28,50.726
2021/12/29,52.816
2021/12/30,53.526
2021/12/31,44.203
2022/01/01,38.033
2022/01/02,34.311
2022/01/03,47.859
2022/01/04,50.723
2022/01/05,57.129
2022/01/06,47.651
2022/01/07,42.352
2022/01/08,41.32
2022/01/09,28.209
2022/01/10,55.461
2022/01/11,61.527
2022/01/12,62.295
2022/01/13,62.187
2022/01/14,47.587
2022/01/15,40.147
2022/01/16,38.245
2022/01/17,47.047
2022/01/18,41.424
2022/01/19,53.367
2022/01/20,46.495
2022/01/21,46.512
2022/01/22,50.36
2022/01/23,29.249
2022/01/24,44.163
2022/01/25,49.627
2022/01/26,44.394
2022/01/27,42.34
2022/01/28,43.294
2022/01/29,45.882
2022/01/30,55.034
2022/01/31,53.109
2022/02/01,51.795
2022/02/02,45.454
2022/02/03,35.131
2022/02/04,52.609
2022/02/05,65.099
2022/02/06,50.672
2022/02/07,48.509
2022/02/08,52.428
2022/02/09,57.82
2022/02/10,57.755
2022/02/11,50.964
2022/02/12,35.442
2022/02/13,35.656
2022/02/14,46.024
2022/02/15,57.269
2022/02/16,57.738
2022/02/17,43.49
2022/02/18,64.774
2022/02/19,46.038
2022/02/20,67.06
2022/02/21,44.958
2022/02/22,44.539
2022/02/23,46.624
2022/02/24,50.573
2022/02/25,45.505
2022/02/26,49.578
2022/02/27,44.085
2022/02/28,41.933
2022/03/01,50.768
2022/03/02,55.161
2022/03/03,50.874
2022/03/04,50.923
2022/03/05,36.483
2022/03/06,45.59
2022/03/07,54.264
2022/03/08,57.507
2022/03/09,53.847
2022/03/10,62.17
2022/03/11,42.803
2022/03/12,43.046
2022/03/13,33.068
2022/03/14,43.872
2022/03/15,57.15
2022/03/16,62.312
2022/03/17,52.423
2022/03/18,62.694
2022/03/19,45.392
2022/03/20,44.508
2022/03/21,50.273
2022/03/22,57.18
2022/03/23,49.423
2022/03/24,47.744
2022/03/25,46.968
2022/03/26,43.349
2022/03/27,43.145
2022/03/28,60.375
2022/03/29,56.573
2022/03/30,47.407
2022/03/31,50.343
2022/04/01,48.721
2022/04/02,36.923
2022/04/03,32.172
2022/04/04,43.237
2022/04/05,40.17
2022/04/06,49.627
2022/04/07,49.77
2022/04/08,44.231
2022/04/09,39.956
2022/04/10,45.99
2022/04/11,48.827
2022/04/12,48.583
2022/04/13,35.958
2022/04/14,52.049
2022/04/15,50.173
2022/04/16,37.282
2022/04/17,34.111
2022/04/18,51.991
2022/04/19,69.695
2022/04/20,72.568
2022/04/21,48.459
2022/04/22,52.249
2022/04/23,39.535
2022/04/24,43.051
2022/04/25,54.76
2022/04/26,50.975
2022/04/27,56.303
2022/04/28,55.148
2022/04/29,57.293
2022/04/30,64.218
2022/05/01,51.503
2022/05/02,43.889
2022/05/03,38.515
2022/05/04,44.221
2022/05/05,59.412
2022/05/06,46.981
2022/05/07,38.416
2022/05/08,44.853
2022/05/09,55.631
2022/05/10,61.18
2022/05/11,62.143
2022/05/12,73.632
2022/05/13,74.751
2022/05/14,44.37
2022/05/15,39.694
2022/05/16,44.432
2022/05/17,46.042
2022/05/18,52.059
2022/05/19,41.294
2022/05/20,44.38
2022/05/21,41.962
2022/05/22,36.961
2022/05/23,43.107
2022/05/24,46.119
2022/05/25,44.983
2022/05/26,40.488
2022/05/27,46.422
2022/05/28,41.318
2022/05/29,40.357
2022/05/30,42.113
2022/05/31,62.684
2022/06/01,48.058
2022/06/02,48.307
2022/06/03,42.539
2022/06/04,34.952
2022/06/05,31.299
2022/06/06,43.182
2022/06/07,45.164
2022/06/08,43.001
2022/06/09,37.8
2022/06/10,55.457
2022/06/11,43.394
2022/06/12,41.212
2022/06/13,61.224
2022/06/14,55.528
2022/06/15,57.607
2022/06/16,58.341
2022/06/17,60.797
2022/06/18,45.034
2022/06/19,36.624
2022/06/20,43.938
2022/06/21,37.631
2022/06/22,33.098
2022/06/23,29.54
2022/06/24,46.286
2022/06/25,32.288
2022/06/26,29.781
2022/06/27,48.011
2022/06/28,44.813
2022/06/29,51.099
2022/06/30,60.027
2022/07/01,74.082
2022/07/02,74.996
2022/07/03,66.94
2022/07/04,65.654
2022/07/05,69.748
2022/07/06,63.636
2022/07/07,68.641
2022/07/08,68.138
2022/07/09,60.58
2022/07/10,53.701
2022/07/11,52.889
2022/07/12,49.292
2022/07/13,60.854
2022/07/14,64.419
2022/07/15,70.419
2022/07/16,74.629
2022/07/17,75.373
2022/07/18,60.091
2022/07/19,46.896
2022/07/20,52.04
2022/07/21,56.075
2022/07/22,54.951
2022/07/23,36.729
2022/07/24,31.943
2022/07/25,66.853
2022/07/26,87.107
2022/07/27,47.046
2022/07/28,45.094
2022/07/29,47.308
2022/07/30,46.492
2022/07/31,44.946
2022/08/01,58.665
2022/08/02,48.285
2022/08/03,51.571
2022/08/04,64.022
2022/08/05,46.96
2022/08/06,43.805
2022/08/07,45.178
2022/08/08,45.176
2022/08/09,42.055
2022/08/10,45.745
2022/08/11,40.481
2022/08/12,44.373
2022/08/13,41.924
2022/08/14,41.504
2022/08/15,41.863
2022/08/16,39.367
2022/08/17,42.242
2022/08/18,46.494
2022/08/19,41.76
2022/08/20,42.532
2022/08/21,38.494
2022/08/22,34.937
2022/08/23,40.758
2022/08/24,33.656
2022/08/25,44.525
2022/08/26,40.315
2022/08/27,37.873
2022/08/28,32.513
2022/08/29,52.449
2022/08/30,44.256
2022/08/31,40.3
2022/09/01,54.428
2022/09/02,53.846
2022/09/03,41.315
2022/09/04,59.306
2022/09/05,53.888
2022/09/06,50.344
2022/09/07,48.129
2022/09/08,51.05
2022/09/09,55.594
2022/09/10,33.416
2022/09/11,40.965
2022/09/12,51.751
2022/09/13,56.771
2022/09/14,59.972
2022/09/15,78.323
2022/09/16,81.28
2022/09/17,81.917
2022/09/18,49.915
2022/09/19,47.468
2022/09/20,49.152
2022/09/21,42.045
2022/09/22,45.463
2022/09/23,45.791
2022/09/24,43.737
2022/09/25,43.316
2022/09/26,52.457
2022/09/27,66.147
2022/09/28,44.67
2022/09/29,48.381
2022/09/30,62.588
2022/10/01,51.044
2022/10/02,51.934
2022/10/03,68.387
2022/10/04,51.046
2022/10/05,49.147
2022/10/06,53.382
2022/10/07,50.121
2022/10/08,50.077
2022/10/09,35.38
2022/10/10,44.693
2022/10/11,45.841
2022/10/12,38.315
2022/10/13,47.298
2022/10/14,40.159
2022/10/15,36.027
2022/10/16,29.978
2022/10/17,46.809
2022/10/18,45.363
2022/10/19,49.845
2022/10/20,59.754
2022/10/21,52.722
2022/10/22,33.85
2022/10/23,41.646
2022/10/24,45.991
2022/10/25,47.352
2022/10/26,55.765
2022/10/27,56.768
2022/10/28,47.487
2022/10/29,44.125
2022/10/30,43.212
2022/10/31,49.961
2022/11/01,51.918
2022/11/02,40.166
2022/11/03,56.252
2022/11/04,42.585
2022/11/05,34.896
2022/11/06,37.194
2022/11/07,59.468
2022/11/08,62.221
2022/11/09,70.345
2022/11/10,63.934
2022/11/11,53.304
2022/11/12,42.553
2022/11/13,54.948
2022/11/14,60.807
2022/11/15,53.206
2022/11/16,46.733
2022/11/17,49.384
2022/11/18,38.545
2022/11/19,30.577
2022/11/20,33.138
2022/11/21,39.383
2022/11/22,39.263
2022/11/23,41.219
2022/11/24,44.999
2022/11/25,47.01
2022/11/26,35.977
2022/11/27,29.272
2022/11/28,61.485
2022/11/29,55.701
