Date,price7momUSD
2021/06/23,-489.084
2021/06/24,-434.597
2021/06/25,-384.144
2021/06/26,-439.483
2021/06/27,-314.544
2021/06/28,19.7
2021/06/29,274.213
2021/06/30,182.11
2021/07/01,188.341
2021/07/02,182.747
2021/07/03,405.985
2021/07/04,451.828
2021/07/05,211.817
2021/07/06,123.515
2021/07/07,196.198
2021/07/08,37.11
2021/07/09,44.319
2021/07/10,-73.589
2021/07/11,-182.222
2021/07/12,-150.248
2021/07/13,-299.206
2021/07/14,-409.328
2021/07/15,-244.021
2021/07/16,-216.464
2021/07/17,-233.473
2021/07/18,-183.646
2021/07/19,-244.909
2021/07/20,-225.113
2021/07/21,-54.035
2021/07/22,57.093
2021/07/23,144.806
2021/07/24,261.722
2021/07/25,216.574
2021/07/26,465.985
2021/07/27,464.659
2021/07/28,401.302
2021/07/29,309.139
2021/07/30,329.396
2021/07/31,316.987
2021/08/01,439.923
2021/08/02,275.467
2021/08/03,275.104
2021/08/04,287.83
2021/08/05,413.722
2021/08/06,434.479
2021/08/07,561.517
2021/08/08,487.855
2021/08/09,456.146
2021/08/10,624.744
2021/08/11,624.499
2021/08/12,386.288
2021/08/13,381.546
2021/08/14,246.152
2021/08/15,125.605
2021/08/16,197.826
2021/08/17,31.807
2021/08/18,-163.069
2021/08/19,-63.999
2021/08/20,40.348
2021/08/21,-4.634
2021/08/22,9.42
2021/08/23,73.257
2021/08/24,106.861
2021/08/25,139.847
2021/08/26,86.405
2021/08/27,-67.756
2021/08/28,-23.419
2021/08/29,-6.973
2021/08/30,-103.999
2021/08/31,64.702
2021/09/01,389.191
2021/09/02,642.262
2021/09/03,714.378
2021/09/04,664.647
2021/09/05,698.957
2021/09/06,712.662
2021/09/07,351.945
2021/09/08,-137.185
2021/09/09,-283.742
2021/09/10,-523.31
2021/09/11,-626.095
2021/09/12,-540.631
2021/09/13,-674.94
2021/09/14,-351.863
2021/09/15,17.368
2021/09/16,106.971
2021/09/17,117.82
2021/09/18,177.827
2021/09/19,12.65
2021/09/20,-136.519
2021/09/21,-370.324
2021/09/22,-514.573
2021/09/23,-485.052
2021/09/24,-508.717
2021/09/25,-546.066
2021/09/26,-425.776
2021/09/27,-51.354
2021/09/28,-68.802
2021/09/29,-57.977
2021/09/30,-122.422
2021/10/01,189.517
2021/10/02,427.676
2021/10/03,457.86
2021/10/04,295.553
2021/10/05,532.053
2021/10/06,621.084
2021/10/07,584.55
2021/10/08,441.333
2021/10/09,248.993
2021/10/10,126.568
2021/10/11,171.443
2021/10/12,55.35
2021/10/13,-7.874
2021/10/14,131.782
2021/10/15,210.046
2021/10/16,283.114
2021/10/17,299.907
2021/10/18,260.572
2021/10/19,319.92
2021/10/20,454.334
2021/10/21,455.854
2021/10/22,256.178
2021/10/23,171.585
2021/10/24,237.255
2021/10/25,358.173
2021/10/26,400.194
2021/10/27,126.337
2021/10/28,-41.194
2021/10/29,293.866
2021/10/30,285.222
2021/10/31,206.377
2021/11/01,149.053
2021/11/02,221.738
2021/11/03,499.398
2021/11/04,407.922
2021/11/05,141.752
2021/11/06,125.269
2021/11/07,294.491
2021/11/08,432.452
2021/11/09,360.942
2021/11/10,153.405
2021/11/11,167.228
2021/11/12,167.576
2021/11/13,187.811
2021/11/14,23.688
2021/11/15,-71.689
2021/11/16,-478.009
2021/11/17,-532.294
2021/11/18,-520.922
2021/11/19,-513.734
2021/11/20,-330.567
2021/11/21,-248.465
2021/11/22,-484.843
2021/11/23,-95.968
2021/11/24,69.217
2021/11/25,215.626
2021/11/26,69.724
2021/11/27,-192.614
2021/11/28,-269.103
2021/11/29,176.657
2021/11/30,324.34
2021/12/01,425.19
2021/12/02,148.73
2021/12/03,234.675
2021/12/04,-103.305
2021/12/05,73.389
2021/12/06,-225.343
2021/12/07,-188.055
2021/12/08,-337.777
2021/12/09,-251.138
2021/12/10,-381.265
2021/12/11,-0.016
2021/12/12,-91.632
2021/12/13,-203.171
2021/12/14,-556.619
2021/12/15,-489.512
2021/12/16,-252.388
2021/12/17,-190.987
2021/12/18,-97.699
2021/12/19,-120.809
2021/12/20,-68.391
2021/12/21,206.266
2021/12/22,151.07
2021/12/23,-45.759
2021/12/24,201.247
2021/12/25,146.81
2021/12/26,109.825
2021/12/27,215.045
2021/12/28,-104.163
2021/12/29,-238.934
2021/12/30,-285.217
2021/12/31,-352.766
2022/01/01,-338.43
2022/01/02,-287.01
2022/01/03,-284.849
2022/01/04,-100.494
2022/01/05,-13.757
2022/01/06,-275.42
2022/01/07,-505.96
2022/01/08,-559.979
2022/01/09,-635.342
2022/01/10,-691.075
2022/01/11,-647.083
2022/01/12,-463.767
2022/01/13,-103.408
2022/01/14,39.642
2022/01/15,158.011
2022/01/16,198.329
2022/01/17,157.296
2022/01/18,13.714
2022/01/19,-181.036
2022/01/20,-170.997
2022/01/21,-450.6
2022/01/22,-857.337
2022/01/23,-876.608
2022/01/24,-890.982
2022/01/25,-740.095
2022/01/26,-602.345
2022/01/27,-730.113
2022/01/28,-381.852
2022/01/29,95.084
2022/01/30,141.921
2022/01/31,218.251
2022/02/01,332.581
2022/02/02,221.44
2022/02/03,218.692
2022/02/04,392.307
2022/02/05,449.714
2022/02/06,410.308
2022/02/07,512.548
2022/02/08,356.587
2022/02/09,418.731
2022/02/10,544.491
2022/02/11,222.144
2022/02/12,-86.584
2022/02/13,-96.44
2022/02/14,-203.312
2022/02/15,-41.253
2022/02/16,-28.33
2022/02/17,-162.231
2022/02/18,-192.989
2022/02/19,-152.766
2022/02/20,-254.974
2022/02/21,-209.988
2022/02/22,-490.781
2022/02/23,-458.515
2022/02/24,-563.963
2022/02/25,-198.552
2022/02/26,16.565
2022/02/27,73.087
2022/02/28,17.631
2022/03/01,357.38
2022/03/02,299.74
2022/03/03,421.077
2022/03/04,37.91
2022/03/05,-148.002
2022/03/06,-98.437
2022/03/07,-158.108
2022/03/08,-376.932
2022/03/09,-262.31
2022/03/10,-267.028
2022/03/11,-117.11
2022/03/12,-56.461
2022/03/13,-56.942
2022/03/14,18.465
2022/03/15,11.324
2022/03/16,-25.285
2022/03/17,167.333
2022/03/18,252.691
2022/03/19,349.808
2022/03/20,312.111
2022/03/21,333.15
2022/03/22,422.683
2022/03/23,290.187
2022/03/24,281.482
2022/03/25,294.313
2022/03/26,186.046
2022/03/27,283.014
2022/03/28,453.461
2022/03/29,415.557
2022/03/30,419.415
2022/03/31,301.587
2022/04/01,213.035
2022/04/02,357.085
2022/04/03,318.713
2022/04/04,136.773
2022/04/05,81.904
2022/04/06,-97.643
2022/04/07,-150.984
2022/04/08,-87.717
2022/04/09,-259.008
2022/04/10,-229.859
2022/04/11,-396.439
2022/04/12,-478.258
2022/04/13,-227.878
2022/04/14,-144.358
2022/04/15,-227.302
2022/04/16,-179.441
2022/04/17,-208.766
2022/04/18,-127.601
2022/04/19,60.052
2022/04/20,28.463
2022/04/21,16.855
2022/04/22,-40.737
2022/04/23,-80.583
2022/04/24,-103.943
2022/04/25,-66.659
2022/04/26,-130.615
2022/04/27,-228.677
2022/04/28,-171.062
2022/04/29,-114.712
2022/04/30,-146.335
2022/05/01,-167.15
2022/05/02,-59.598
2022/05/03,-118.502
2022/05/04,-13.166
2022/05/05,-53.853
2022/05/06,-160.657
2022/05/07,-135.938
2022/05/08,-223.589
2022/05/09,-436.284
2022/05/10,-465.985
2022/05/11,-569.576
2022/05/12,-903.726
2022/05/13,-638.635
2022/05/14,-659.143
2022/05/15,-490.181
2022/05/16,-356.828
2022/05/17,-289.375
2022/05/18,-271.092
2022/05/19,11.924
2022/05/20,-72.615
2022/05/21,-47.041
2022/05/22,-62.126
2022/05/23,0.364
2022/05/24,-98.014
2022/05/25,-38.242
2022/05/26,-95.753
2022/05/27,-238.006
2022/05/28,-200.545
2022/05/29,-209.199
2022/05/30,-137.195
2022/05/31,-1.526
2022/06/01,-72.766
2022/06/02,-52.441
2022/06/03,25.882
2022/06/04,2.406
2022/06/05,6.292
2022/06/06,-27.923
2022/06/07,-189.194
2022/06/08,-95.579
2022/06/09,-22.716
2022/06/10,-44.85
2022/06/11,-174.427
2022/06/12,-317.812
2022/06/13,-602.527
2022/06/14,-584.576
2022/06/15,-666.651
2022/06/16,-653.455
2022/06/17,-655.513
2022/06/18,-589.666
2022/06/19,-453.689
2022/06/20,-166.966
2022/06/21,-49.58
2022/06/22,-50.559
2022/06/23,-43.309
2022/06/24,94.774
2022/06/25,206.934
2022/06/26,206.549
2022/06/27,103.092
2022/06/28,45.22
2022/06/29,35.935
2022/06/30,-55.132
2022/07/01,-117.01
2022/07/02,-161.928
2022/07/03,-172.42
2022/07/04,-120.522
2022/07/05,-57.735
2022/07/06,19.42
2022/07/07,151.963
2022/07/08,168.603
2022/07/09,164.662
2022/07/10,120.562
2022/07/11,54.718
2022/07/12,-61.609
2022/07/13,-76.714
2022/07/14,-73.191
2022/07/15,-14.645
2022/07/16,38.352
2022/07/17,170.733
2022/07/18,312.015
2022/07/19,474.285
2022/07/20,494.521
2022/07/21,396.254
2022/07/22,363.7
2022/07/23,286.295
2022/07/24,240.575
2022/07/25,68.75
2022/07/26,-141.467
2022/07/27,-66.25
2022/07/28,144.871
2022/07/29,132.028
2022/07/30,169.037
2022/07/31,110.361
2022/08/01,140.571
2022/08/02,207.298
2022/08/03,147.522
2022/08/04,-46.619
2022/08/05,-45.419
2022/08/06,7.22
2022/08/07,-9.118
2022/08/08,91.422
2022/08/09,120.536
2022/08/10,113.747
2022/08/11,270.52
2022/08/12,226.969
2022/08/13,264.385
2022/08/14,279.766
2022/08/15,165.45
2022/08/16,152.993
2022/08/17,115.903
2022/08/18,-33.631
2022/08/19,-161.108
2022/08/20,-365.306
2022/08/21,-368.042
2022/08/22,-341.491
2022/08/23,-259.911
2022/08/24,-220.748
2022/08/25,-161.568
2022/08/26,-106.349
2022/08/27,-126.689
2022/08/28,-121.292
2022/08/29,-95.576
2022/08/30,-72.539
2022/08/31,-73.578
2022/09/01,-137.686
2022/09/02,-36.703
2022/09/03,65.871
2022/09/04,73.967
2022/09/05,95.271
2022/09/06,82.295
2022/09/07,-30.155
2022/09/08,71.996
2022/09/09,105.93
2022/09/10,172.523
2022/09/11,204.91
2022/09/12,153.959
2022/09/13,27.234
2022/09/14,53.54
2022/09/15,-67.892
2022/09/16,-244.363
2022/09/17,-286.624
2022/09/18,-344.433
2022/09/19,-404.283
2022/09/20,-308.863
2022/09/21,-270.891
2022/09/22,-277.087
2022/09/23,-140.292
2022/09/24,-113.808
2022/09/25,-105.705
2022/09/26,-17.957
2022/09/27,7.965
2022/09/28,-18.876
2022/09/29,46.368
2022/09/30,23.059
2022/10/01,-6.603
2022/10/02,-11.463
2022/10/03,-8.115
2022/10/04,-16.745
2022/10/05,36.73
2022/10/06,33.226
2022/10/07,7.233
2022/10/08,4.452
2022/10/09,16.469
2022/10/10,10.014
2022/10/11,-61.548
2022/10/12,-52.392
2022/10/13,-92.211
2022/10/14,-29.003
2022/10/15,-39.46
2022/10/16,-31.372
2022/10/17,3.325
2022/10/18,39.408
2022/10/19,4.43
2022/10/20,17.215
2022/10/21,-27.264
2022/10/22,18.318
2022/10/23,29.764
2022/10/24,28.315
2022/10/25,66.79
2022/10/26,228.221
2022/10/27,261.258
2022/10/28,239.29
2022/10/29,301.857
2022/10/30,286.295
2022/10/31,237.172
2022/11/01,194.768
2022/11/02,34.163
2022/11/03,-8.86
2022/11/04,69.249
2022/11/05,32.905
2022/11/06,13.814
2022/11/07,-1.585
2022/11/08,-124.383
2022/11/09,-321.282
2022/11/10,-247.306
2022/11/11,-269.851
2022/11/12,-324.648
2022/11/13,-377.266
2022/11/14,-352.278
2022/11/15,-200.75
2022/11/16,-10.676
2022/11/17,-89.734
2022/11/18,-113.251
2022/11/19,-107.164
2022/11/20,-48.69
2022/11/21,-107.908
2022/11/22,-149.122
2022/11/23,-67.674
2022/11/24,-6.065
2022/11/25,-24.08
2022/11/26,5.629
2022/11/27,22.636
2022/11/28,51.286
2022/11/29,96.308
2022/11/30,133.068
