Date,price30rsiUSD
2016/07/05,44.113
2016/07/06,44.452
2016/07/07,43.182
2016/07/08,44.385
2016/07/09,45.971
2016/07/10,45.732
2016/07/11,44.936
2016/07/12,44.828
2016/07/13,44.603
2016/07/14,46.709
2016/07/15,49.377
2016/07/16,48.957
2016/07/17,47.497
2016/07/18,47.69
2016/07/19,47.503
2016/07/20,50.26
2016/07/21,51.256
2016/07/22,54.55
2016/07/23,57.191
2016/07/24,53.635
2016/07/25,53.456
2016/07/26,51.864
2016/07/27,51.224
2016/07/28,51.502
2016/07/29,51.359
2016/07/30,51.235
2016/07/31,49.509
2016/08/01,47.551
2016/08/02,43.324
2016/08/03,41.646
2016/08/04,45.665
2016/08/05,46.445
2016/08/06,45.738
2016/08/07,46.47
2016/08/08,46.651
2016/08/09,49.175
2016/08/10,50.889
2016/08/11,49.762
2016/08/12,49.623
2016/08/13,49.136
2016/08/14,48.376
2016/08/15,47.371
2016/08/16,47.264
2016/08/17,46.68
2016/08/18,46.286
2016/08/19,45.815
2016/08/20,47.336
2016/08/21,47.315
2016/08/22,47.83
2016/08/23,47.27
2016/08/24,47.204
2016/08/25,47.835
2016/08/26,48.478
2016/08/27,48.062
2016/08/28,47.22
2016/08/29,46.838
2016/08/30,47.687
2016/08/31,48.908
2016/09/01,53.088
2016/09/02,52.537
2016/09/03,51.682
2016/09/04,50.413
2016/09/05,50.551
2016/09/06,49.863
2016/09/07,49.968
2016/09/08,49.187
2016/09/09,49.681
2016/09/10,50.53
2016/09/11,51.759
2016/09/12,51.11
2016/09/13,52.436
2016/09/14,52.009
2016/09/15,52.494
2016/09/16,53.744
2016/09/17,56.187
2016/09/18,57.114
2016/09/19,57.744
2016/09/20,61.934
2016/09/21,62.495
2016/09/22,57.413
2016/09/23,58.346
2016/09/24,56.346
2016/09/25,56.079
2016/09/26,55.467
2016/09/27,56.299
2016/09/28,57.522
2016/09/29,56.547
2016/09/30,56.751
2016/10/01,56.407
2016/10/02,56.748
2016/10/03,57.193
2016/10/04,57.975
2016/10/05,56.542
2016/10/06,53.77
2016/10/07,52.246
2016/10/08,49.012
2016/10/09,48.543
2016/10/10,45.825
2016/10/11,46.736
2016/10/12,45.942
2016/10/13,46.831
2016/10/14,46.874
2016/10/15,46.301
2016/10/16,47.039
2016/10/17,46.72
2016/10/18,51.439
2016/10/19,49.782
2016/10/20,48.4
2016/10/21,48.228
2016/10/22,48.205
2016/10/23,47.628
2016/10/24,47.271
2016/10/25,43.779
2016/10/26,43.67
2016/10/27,42.883
2016/10/28,41.627
2016/10/29,37.415
2016/10/30,37.343
2016/10/31,42.56
2016/11/01,39.4
2016/11/02,41.383
2016/11/03,41.602
2016/11/04,42.138
2016/11/05,43.058
2016/11/06,42.555
2016/11/07,41.76
2016/11/08,41.373
2016/11/09,39.647
2016/11/10,39.36
2016/11/11,38.132
2016/11/12,36.186
2016/11/13,35.923
2016/11/14,35.537
2016/11/15,36.039
2016/11/16,37.261
2016/11/17,35.935
2016/11/18,33.887
2016/11/19,33.442
2016/11/20,33.143
2016/11/21,33.123
2016/11/22,37.39
2016/11/23,36.897
2016/11/24,34.449
2016/11/25,33.703
2016/11/26,33.402
2016/11/27,31.624
2016/11/28,29.849
2016/11/29,26.668
2016/11/30,29.272
2016/12/01,29.707
2016/12/02,27.139
2016/12/03,26.737
2016/12/04,25.722
2016/12/05,23.778
2016/12/06,22.204
2016/12/07,32.826
2016/12/08,39.67
2016/12/09,38.968
2016/12/10,38.563
2016/12/11,37.973
2016/12/12,39.368
2016/12/13,39.857
2016/12/14,39.608
2016/12/15,37.293
2016/12/16,36.476
2016/12/17,35.426
2016/12/18,37.341
2016/12/19,36.723
2016/12/20,36.075
2016/12/21,37.355
2016/12/22,36.579
2016/12/23,34.931
2016/12/24,34.423
2016/12/25,34.156
2016/12/26,34.37
2016/12/27,34.057
2016/12/28,34.328
2016/12/29,44.162
2016/12/30,45.357
2016/12/31,43.633
2017/01/01,45.841
2017/01/02,45.444
2017/01/03,50.828
2017/01/04,61.107
2017/01/05,61.307
2017/01/06,57.595
2017/01/07,55.884
2017/01/08,57.078
2017/01/09,59.464
2017/01/10,59.256
2017/01/11,56.494
2017/01/12,52.755
2017/01/13,53.23
2017/01/14,53.386
2017/01/15,54.139
2017/01/16,53.23
2017/01/17,55.545
2017/01/18,56.756
2017/01/19,57.084
2017/01/20,58.728
2017/01/21,59.868
2017/01/22,60.215
2017/01/23,59.523
2017/01/24,58.684
2017/01/25,57.636
2017/01/26,57.752
2017/01/27,57.339
2017/01/28,57.506
2017/01/29,57.167
2017/01/30,57.316
2017/01/31,58.073
2017/02/01,58.552
2017/02/02,58.525
2017/02/03,59.367
2017/02/04,62.898
2017/02/05,62.475
2017/02/06,62.696
2017/02/07,63.756
2017/02/08,63.191
2017/02/09,60.408
2017/02/10,59.4
2017/02/11,61.649
2017/02/12,61.722
2017/02/13,60.896
2017/02/14,67.793
2017/02/15,70.578
2017/02/16,69.697
2017/02/17,69.717
2017/02/18,69.647
2017/02/19,69.776
2017/02/20,69.447
2017/02/21,67.557
2017/02/22,67.996
2017/02/23,68.683
2017/02/24,70.347
2017/02/25,71.962
2017/02/26,74.029
2017/02/27,77.86
2017/02/28,81.034
2017/03/01,81.601
2017/03/02,86.039
2017/03/03,88.253
2017/03/04,85.509
2017/03/05,80.936
2017/03/06,82.077
2017/03/07,79.301
2017/03/08,71.169
2017/03/09,67.318
2017/03/10,69.668
2017/03/11,73.24
2017/03/12,77.508
2017/03/13,82.96
2017/03/14,83.986
2017/03/15,85.321
2017/03/16,90.081
2017/03/17,91.639
2017/03/18,76.444
2017/03/19,76.68
2017/03/20,78.817
2017/03/21,77.931
2017/03/22,74.889
2017/03/23,75.138
2017/03/24,77.628
2017/03/25,79.716
2017/03/26,79.55
2017/03/27,79.57
2017/03/28,78.374
2017/03/29,79.536
2017/03/30,79.795
2017/03/31,75.198
2017/04/01,75.216
2017/04/02,74.439
2017/04/03,67.487
2017/04/04,64.404
2017/04/05,66.233
2017/04/06,63.822
2017/04/07,62.132
2017/04/08,63.349
2017/04/09,62.348
2017/04/10,61.768
2017/04/11,62.161
2017/04/12,62.519
2017/04/13,66.157
2017/04/14,65.321
2017/04/15,65.273
2017/04/16,65.74
2017/04/17,65.284
2017/04/18,66.306
2017/04/19,67.091
2017/04/20,64.716
2017/04/21,65.031
2017/04/22,64.24
2017/04/23,64.129
2017/04/24,65.41
2017/04/25,65.411
2017/04/26,67.142
2017/04/27,71.659
2017/04/28,76.737
2017/04/29,78.433
2017/04/30,79.371
2017/05/01,81.818
2017/05/02,78.7
2017/05/03,78.946
2017/05/04,81.577
2017/05/05,83.589
2017/05/06,81.718
2017/05/07,82.237
2017/05/08,77.149
2017/05/09,71.761
2017/05/10,73.063
2017/05/11,73.102
2017/05/12,73.52
2017/05/13,70.975
2017/05/14,71.944
2017/05/15,72.676
2017/05/16,71.084
2017/05/17,68.544
2017/05/18,71.349
2017/05/19,77.681
2017/05/20,80.698
2017/05/21,82.324
2017/05/22,86.421
2017/05/23,86.471
2017/05/24,88.649
2017/05/25,89.216
2017/05/26,79.779
2017/05/27,67.333
2017/05/28,70.498
2017/05/29,71.849
2017/05/30,75.742
2017/05/31,77.716
2017/06/01,77.026
2017/06/02,76.448
2017/06/03,75.883
2017/06/04,77.757
2017/06/05,78.48
2017/06/06,79.475
2017/06/07,79.784
2017/06/08,78.359
2017/06/09,79.358
2017/06/10,82.051
2017/06/11,84.638
2017/06/12,86.091
2017/06/13,86.881
2017/06/14,83.55
2017/06/15,72.099
2017/06/16,73.881
2017/06/17,74.584
2017/06/18,74.943
2017/06/19,73.838
2017/06/20,74.06
2017/06/21,68.145
2017/06/22,66.372
2017/06/23,66.762
2017/06/24,65.259
2017/06/25,60.931
2017/06/26,54.958
2017/06/27,52.615
2017/06/28,57.803
2017/06/29,59.519
2017/06/30,57.482
2017/07/01,54.238
2017/07/02,54.068
2017/07/03,55.379
2017/07/04,55.061
2017/07/05,53.257
2017/07/06,53.539
2017/07/07,51.956
2017/07/08,50.173
2017/07/09,50.519
2017/07/10,48.225
2017/07/11,44.507
2017/07/12,45.592
2017/07/13,46.377
2017/07/14,44.85
2017/07/15,43.422
2017/07/16,40.375
2017/07/17,42.616
2017/07/18,46.675
2017/07/19,49.264
2017/07/20,48.741
2017/07/21,49.522
2017/07/22,49.609
2017/07/23,50.081
2017/07/24,49.871
2017/07/25,47.878
2017/07/26,46.542
2017/07/27,46.795
2017/07/28,46.142
2017/07/29,44.909
2017/07/30,46.614
2017/07/31,46.306
2017/08/01,49.458
2017/08/02,50.13
2017/08/03,50.267
2017/08/04,50.398
2017/08/05,52.631
2017/08/06,55.831
2017/08/07,56.521
2017/08/08,58.432
2017/08/09,60.643
2017/08/10,60.897
2017/08/11,60.911
2017/08/12,62.358
2017/08/13,59.051
2017/08/14,59.666
2017/08/15,57.421
2017/08/16,58.13
2017/08/17,59.494
2017/08/18,58.677
2017/08/19,57.209
2017/08/20,57.366
2017/08/21,60.945
2017/08/22,59.477
2017/08/23,60.381
2017/08/24,60.685
2017/08/25,62.004
2017/08/26,61.661
2017/08/27,62.542
2017/08/28,63.452
2017/08/29,65.63
2017/08/30,67.744
2017/08/31,68.339
2017/09/01,69.056
2017/09/02,62.213
2017/09/03,60.318
2017/09/04,54.445
2017/09/05,52.133
2017/09/06,56.13
2017/09/07,56.061
2017/09/08,54.187
2017/09/09,51.52
2017/09/10,50.27
2017/09/11,50.719
2017/09/12,51.522
2017/09/13,47.656
2017/09/14,44.803
2017/09/15,42.753
2017/09/16,45.751
2017/09/17,45.176
2017/09/18,50.122
2017/09/19,49.987
2017/09/20,49.863
2017/09/21,48.521
2017/09/22,46.658
2017/09/23,48.451
2017/09/24,49.883
2017/09/25,50.711
2017/09/26,50.849
2017/09/27,51.493
2017/09/28,52.572
2017/09/29,50.764
2017/09/30,51.973
2017/10/01,51.843
2017/10/02,51.711
2017/10/03,50.711
2017/10/04,50.694
2017/10/05,50.671
2017/10/06,51.887
2017/10/07,53.336
2017/10/08,53.787
2017/10/09,51.916
2017/10/10,51.433
2017/10/11,51.709
2017/10/12,52.51
2017/10/13,55.702
2017/10/14,58.522
2017/10/15,56.58
2017/10/16,57.748
2017/10/17,54.675
2017/10/18,50.92
2017/10/19,51.769
2017/10/20,51.222
2017/10/21,49.659
2017/10/22,49.324
2017/10/23,47.454
2017/10/24,50.791
2017/10/25,49.396
2017/10/26,49.559
2017/10/27,49.426
2017/10/28,49.132
2017/10/29,50.587
2017/10/30,51.561
2017/10/31,51.643
2017/11/01,49.956
2017/11/02,47.147
2017/11/03,49.295
2017/11/04,50.158
2017/11/05,49.811
2017/11/06,49.914
2017/11/07,49.401
2017/11/08,50.525
2017/11/09,54.103
2017/11/10,52.382
2017/11/11,51.582
2017/11/12,51.993
2017/11/13,53.244
2017/11/14,55.827
2017/11/15,57.315
2017/11/16,55.636
2017/11/17,56.14
2017/11/18,56.728
2017/11/19,60.542
2017/11/20,61.597
2017/11/21,62.302
2017/11/22,62.566
2017/11/23,67.408
2017/11/24,71.266
2017/11/25,74.862
2017/11/26,72.594
2017/11/27,74.112
2017/11/28,72.981
2017/11/29,73.057
2017/11/30,64.569
2017/12/01,65.581
2017/12/02,67.535
2017/12/03,68.168
2017/12/04,67.168
2017/12/05,66.764
2017/12/06,62.13
2017/12/07,59.548
2017/12/08,62.559
2017/12/09,65.426
2017/12/10,60.019
2017/12/11,61.999
2017/12/12,69.898
2017/12/13,75.616
2017/12/14,77.477
2017/12/15,72.473
2017/12/16,73.594
2017/12/17,74.631
2017/12/18,75.393
2017/12/19,78.679
2017/12/20,75.623
2017/12/21,76.063
2017/12/22,63.327
2017/12/23,65.556
2017/12/24,60.217
2017/12/25,62.772
2017/12/26,64.006
2017/12/27,64.247
2017/12/28,60.989
2017/12/29,62.389
2017/12/30,59.926
2017/12/31,60.733
2018/01/01,62.113
2018/01/02,66.24
2018/01/03,67.6
2018/01/04,69.771
2018/01/05,70.698
2018/01/06,71.211
2018/01/07,73.684
2018/01/08,75.538
2018/01/09,77.017
2018/01/10,79.146
2018/01/11,72.67
2018/01/12,72.935
2018/01/13,75.543
2018/01/14,75.161
2018/01/15,74.044
2018/01/16,63.136
2018/01/17,55.444
2018/01/18,58.097
2018/01/19,58.221
2018/01/20,60.306
2018/01/21,58.753
2018/01/22,56.48
2018/01/23,54.831
2018/01/24,55.781
2018/01/25,57.444
2018/01/26,56.573
2018/01/27,57.537
2018/01/28,60.596
2018/01/29,60.646
2018/01/30,58.522
2018/01/31,56.897
2018/02/01,57.248
2018/02/02,50.493
2018/02/03,51.369
2018/02/04,49.704
2018/02/05,45.586
2018/02/06,42.867
2018/02/07,46.89
2018/02/08,47.398
2018/02/09,47.972
2018/02/10,49.227
2018/02/11,47.813
2018/02/12,48.876
2018/02/13,48.54
2018/02/14,49.815
2018/02/15,51.399
2018/02/16,51.473
2018/02/17,52.514
2018/02/18,51.733
2018/02/19,51.611
2018/02/20,51.541
2018/02/21,48.884
2018/02/22,47.511
2018/02/23,48.102
2018/02/24,48.034
2018/02/25,47.876
2018/02/26,48.776
2018/02/27,49.544
2018/02/28,49.166
2018/03/01,48.99
2018/03/02,48.863
2018/03/03,48.772
2018/03/04,48.433
2018/03/05,48.826
2018/03/06,47.427
2018/03/07,45.051
2018/03/08,43.165
2018/03/09,40.986
2018/03/10,43.115
2018/03/11,42.2
2018/03/12,42.932
2018/03/13,42.079
2018/03/14,40.642
2018/03/15,38.328
2018/03/16,38.783
2018/03/17,37.859
2018/03/18,35.035
2018/03/19,36.975
2018/03/20,37.279
2018/03/21,38.863
2018/03/22,38.04
2018/03/23,37.068
2018/03/24,37.977
2018/03/25,37.375
2018/03/26,36.465
2018/03/27,35.051
2018/03/28,34.592
2018/03/29,33.208
2018/03/30,32.138
2018/03/31,33.383
2018/04/01,32.668
2018/04/02,32.915
2018/04/03,34.164
2018/04/04,33.75
2018/04/05,33.224
2018/04/06,32.97
2018/04/07,34.006
2018/04/08,34.938
2018/04/09,35.7
2018/04/10,35.634
2018/04/11,37.141
2018/04/12,39.766
2018/04/13,44.064
2018/04/14,43.888
2018/04/15,45.292
2018/04/16,44.777
2018/04/17,44.778
2018/04/18,45.015
2018/04/19,47.342
2018/04/20,50.452
2018/04/21,51.879
2018/04/22,53.131
2018/04/23,54.291
2018/04/24,57.517
2018/04/25,53.942
2018/04/26,52.978
2018/04/27,55.188
2018/04/28,55.877
2018/04/29,56.368
2018/04/30,56.233
2018/05/01,54.192
2018/05/02,55.6
2018/05/03,59.048
2018/05/04,61.77
2018/05/05,63.139
2018/05/06,61.692
2018/05/07,57.654
2018/05/08,57.989
2018/05/09,57.252
2018/05/10,58.105
2018/05/11,53.787
2018/05/12,51.79
2018/05/13,53.87
2018/05/14,54.792
2018/05/15,55.109
2018/05/16,52.942
2018/05/17,53.264
2018/05/18,51.673
2018/05/19,52.926
2018/05/20,53.898
2018/05/21,53.568
2018/05/22,51.529
2018/05/23,46.77
2018/05/24,44.972
2018/05/25,45.566
2018/05/26,45.688
2018/05/27,44.309
2018/05/28,41.938
2018/05/29,42.326
2018/05/30,43.976
2018/05/31,44.841
2018/06/01,45.179
2018/06/02,46.239
2018/06/03,48.13
2018/06/04,47.433
2018/06/05,46.902
2018/06/06,47.769
2018/06/07,48.067
2018/06/08,47.522
2018/06/09,47.725
2018/06/10,44.016
2018/06/11,41.561
2018/06/12,41.218
2018/06/13,38.467
2018/06/14,39.672
2018/06/15,40.626
2018/06/16,40.249
2018/06/17,40.807
2018/06/18,40.888
2018/06/19,43.65
2018/06/20,43.838
2018/06/21,44.283
2018/06/22,40.723
2018/06/23,39.299
2018/06/24,37.844
2018/06/25,38.599
2018/06/26,38.087
2018/06/27,36.898
2018/06/28,37.049
2018/06/29,35.675
2018/06/30,39.73
2018/07/01,40.092
2018/07/02,41.125
2018/07/03,42.469
2018/07/04,42.008
2018/07/05,42.345
2018/07/06,42.057
2018/07/07,42.378
2018/07/08,44.703
2018/07/09,44.092
2018/07/10,40.99
2018/07/11,40.062
2018/07/12,39.562
2018/07/13,39.85
2018/07/14,39.655
2018/07/15,41.049
2018/07/16,44.009
2018/07/17,46.219
2018/07/18,47.989
2018/07/19,45.622
2018/07/20,44
2018/07/21,44.134
2018/07/22,44.636
2018/07/23,44.246
2018/07/24,45.384
2018/07/25,46.366
2018/07/26,46.555
2018/07/27,45.163
2018/07/28,45.553
2018/07/29,45.346
2018/07/30,44.519
2018/07/31,42.174
2018/08/01,39.823
2018/08/02,39.254
2018/08/03,38.597
2018/08/04,38.971
2018/08/05,38.357
2018/08/06,38.522
2018/08/07,37.969
2018/08/08,33.887
2018/08/09,33.373
2018/08/10,32.87
2018/08/11,29.393
2018/08/12,29.981
2018/08/13,28.855
2018/08/14,25.476
2018/08/15,29.941
2018/08/16,30.084
2018/08/17,32.282
2018/08/18,32.818
2018/08/19,32.288
2018/08/20,31.772
2018/08/21,30.593
2018/08/22,31.244
2018/08/23,30.542
2018/08/24,31.132
2018/08/25,31.818
2018/08/26,31.241
2018/08/27,31.909
2018/08/28,34.366
2018/08/29,35.2
2018/08/30,34.036
2018/08/31,33.927
2018/09/01,36.002
2018/09/02,36.885
2018/09/03,36.304
2018/09/04,35.995
2018/09/05,33.235
2018/09/06,29.264
2018/09/07,28.959
2018/09/08,27.975
2018/09/09,26.69
2018/09/10,26.599
2018/09/11,26.059
2018/09/12,24.892
2018/09/13,29.832
2018/09/14,33.23
2018/09/15,34.37
2018/09/16,34.312
2018/09/17,33.723
2018/09/18,32.675
2018/09/19,34.046
2018/09/20,34.309
2018/09/21,38.516
2018/09/22,40.695
2018/09/23,41.027
2018/09/24,40.184
2018/09/25,37.26
2018/09/26,37.417
2018/09/27,38.238
2018/09/28,39.778
2018/09/29,39.929
2018/09/30,41.302
2018/10/01,40.952
2018/10/02,40.626
2018/10/03,39.283
2018/10/04,40.183
2018/10/05,40.06
2018/10/06,40.76
2018/10/07,40.471
2018/10/08,41.318
2018/10/09,41.601
2018/10/10,41.052
2018/10/11,36.912
2018/10/12,36.048
2018/10/13,36.942
2018/10/14,37.267
2018/10/15,39.729
2018/10/16,40.114
2018/10/17,40.007
2018/10/18,39.46
2018/10/19,38.785
2018/10/20,39.424
2018/10/21,39.986
2018/10/22,39.527
2018/10/23,39.117
2018/10/24,39.439
2018/10/25,39.007
2018/10/26,39.157
2018/10/27,39.334
2018/10/28,39.465
2018/10/29,38.612
2018/10/30,37.608
2018/10/31,37.753
2018/11/01,38.317
2018/11/02,39.372
2018/11/03,39.243
2018/11/04,40.903
2018/11/05,43.064
2018/11/06,44.726
2018/11/07,47.169
2018/11/08,45.657
2018/11/09,44.477
2018/11/10,44.897
2018/11/11,44.615
2018/11/12,44.745
2018/11/13,43.974
2018/11/14,40.099
2018/11/15,34.994
2018/11/16,34.906
2018/11/17,34.04
2018/11/18,35.104
2018/11/19,31.17
2018/11/20,27.428
2018/11/21,26.553
2018/11/22,26.461
2018/11/23,24.82
2018/11/24,24.743
2018/11/25,22.958
2018/11/26,24.093
2018/11/27,23.247
2018/11/28,27.896
2018/11/29,28.652
2018/11/30,28.017
2018/12/01,28.429
2018/12/02,28.94
2018/12/03,27.894
2018/12/04,27.685
2018/12/05,27.067
2018/12/06,25.746
2018/12/07,23.811
2018/12/08,25.554
2018/12/09,26.85
2018/12/10,26.598
2018/12/11,26.108
2018/12/12,26.447
2018/12/13,26.273
2018/12/14,25.586
2018/12/15,25.317
2018/12/16,26.77
2018/12/17,28.486
2018/12/18,31.208
2018/12/19,35.589
2018/12/20,37.722
2018/12/21,39.988
2018/12/22,39.37
2018/12/23,46.608
2018/12/24,52.227
2018/12/25,47.08
2018/12/26,47.618
2018/12/27,45.73
2018/12/28,45.535
2018/12/29,50.103
2018/12/30,49.902
2018/12/31,49.492
2019/01/01,49.279
2019/01/02,53.21
2019/01/03,53.972
2019/01/04,54.175
2019/01/05,55.911
2019/01/06,54.767
2019/01/07,54.397
2019/01/08,53.112
2019/01/09,53.453
2019/01/10,48.344
2019/01/11,45.592
2019/01/12,45.376
2019/01/13,44.112
2019/01/14,44.06
2019/01/15,45.987
2019/01/16,44.601
2019/01/17,44.373
2019/01/18,44.299
2019/01/19,45.033
2019/01/20,44.325
2019/01/21,43.031
2019/01/22,43.248
2019/01/23,43.532
2019/01/24,42.956
2019/01/25,42.855
2019/01/26,42.99
2019/01/27,42.346
2019/01/28,39.482
2019/01/29,39.007
2019/01/30,40.059
2019/01/31,40.443
2019/02/01,39.93
2019/02/02,40.31
2019/02/03,40.81
2019/02/04,40.396
2019/02/05,40.279
2019/02/06,38.917
2019/02/07,39.645
2019/02/08,42.982
2019/02/09,47.703
2019/02/10,47.511
2019/02/11,48.812
2019/02/12,48.611
2019/02/13,49.603
2019/02/14,49.345
2019/02/15,49.198
2019/02/16,49.742
2019/02/17,51.632
2019/02/18,58.769
2019/02/19,61.069
2019/02/20,59.977
2019/02/21,60.131
2019/02/22,60.813
2019/02/23,62.173
2019/02/24,63.388
2019/02/25,54.594
2019/02/26,53.683
2019/02/27,53.551
2019/02/28,53.651
2019/03/01,53.464
2019/03/02,51.958
2019/03/03,51.575
2019/03/04,48.457
2019/03/05,50.596
2019/03/06,53.573
2019/03/07,53.819
2019/03/08,53.128
2019/03/09,53.233
2019/03/10,52.648
2019/03/11,51.456
2019/03/12,51.134
2019/03/13,50.592
2019/03/14,50.487
2019/03/15,52.19
2019/03/16,55.576
2019/03/17,54.224
2019/03/18,53.861
2019/03/19,53.679
2019/03/20,53.698
2019/03/21,53.237
2019/03/22,52.301
2019/03/23,52.732
2019/03/24,52.237
2019/03/25,51.364
2019/03/26,50.453
2019/03/27,53.209
2019/03/28,53.541
2019/03/29,54.841
2019/03/30,56.517
2019/03/31,55.369
2019/04/01,55.786
2019/04/02,62.182
2019/04/03,69.169
2019/04/04,62.439
2019/04/05,63.531
2019/04/06,64.342
2019/04/07,65.635
2019/04/08,69.388
2019/04/09,67.265
2019/04/10,68.052
2019/04/11,60.872
2019/04/12,58.889
2019/04/13,58.885
2019/04/14,58.754
2019/04/15,59.219
2019/04/16,58.226
2019/04/17,59.452
2019/04/18,61.948
2019/04/19,61.967
2019/04/20,62.443
2019/04/21,60.064
2019/04/22,60.33
2019/04/23,61.502
2019/04/24,56.785
2019/04/25,55.281
2019/04/26,51.013
2019/04/27,51.91
2019/04/28,52.221
2019/04/29,51.055
2019/04/30,52.472
2019/05/01,53.778
2019/05/02,53.413
2019/05/03,56.206
2019/05/04,54.955
2019/05/05,54.256
2019/05/06,56.258
2019/05/07,60.435
2019/05/08,56.516
2019/05/09,56.562
2019/05/10,57.873
2019/05/11,63.115
2019/05/12,64.706
2019/05/13,65.535
2019/05/14,69.279
2019/05/15,74.832
2019/05/16,79.177
2019/05/17,69.404
2019/05/18,69.289
2019/05/19,71.747
2019/05/20,70.202
2019/05/21,70.825
2019/05/22,70.887
2019/05/23,65.986
2019/05/24,67.55
2019/05/25,67.937
2019/05/26,68.011
2019/05/27,70.887
2019/05/28,71.206
2019/05/29,70.649
2019/05/30,71.676
2019/05/31,64.901
2019/06/01,66.803
2019/06/02,66.882
2019/06/03,64.841
2019/06/04,59.052
2019/06/05,58.704
2019/06/06,58.76
2019/06/07,59.807
2019/06/08,59.093
2019/06/09,56.352
2019/06/10,56.601
2019/06/11,57.648
2019/06/12,59.384
2019/06/13,61.26
2019/06/14,60.327
2019/06/15,62.398
2019/06/16,63.453
2019/06/17,63.549
2019/06/18,62.154
2019/06/19,62.086
2019/06/20,62.494
2019/06/21,66.404
2019/06/22,69.85
2019/06/23,70.686
2019/06/24,69.056
