Date,sentbyaddress14mom
2019/09/20,-5871
2019/09/21,-33763
2019/09/22,-42982
2019/09/23,-65381
2019/09/24,-14850
2019/09/25,-33240
2019/09/26,-37426
2019/09/27,-10050
2019/09/28,-18094
2019/09/29,-43038
2019/09/30,-40728
2019/10/01,-22210
2019/10/02,-28250
2019/10/03,-50098
2019/10/04,-60287
2019/10/05,-2542
2019/10/06,4242
2019/10/07,9342
2019/10/08,-6972
2019/10/09,38867
2019/10/10,25525
2019/10/11,29129
2019/10/12,4439
2019/10/13,7230
2019/10/14,-3077
2019/10/15,-2385
2019/10/16,-2649
2019/10/17,21831
2019/10/18,43988
2019/10/19,17194
2019/10/20,4412
2019/10/21,10895
2019/10/22,2986
2019/10/23,-31741
2019/10/24,-20624
2019/10/25,-11345
2019/10/26,16326
2019/10/27,6963
2019/10/28,11009
2019/10/29,-1512
2019/10/30,3587
2019/10/31,3657
2019/11/01,-14825
2019/11/02,-23380
2019/11/03,-10688
2019/11/04,-5482
2019/11/05,23295
2019/11/06,5478
2019/11/07,75693
2019/11/08,-4639
2019/11/09,-32992
2019/11/10,8814
2019/11/11,1334
2019/11/12,18465
2019/11/13,13226
2019/11/14,-2863
2019/11/15,-7225
2019/11/16,-360
2019/11/17,17122
2019/11/18,10501
2019/11/19,-21694
2019/11/20,-7645
2019/11/21,-54789
2019/11/22,29674
2019/11/23,4706
2019/11/24,-29120
2019/11/25,-2933
2019/11/26,-33784
2019/11/27,-34790
2019/11/28,-21082
2019/11/29,6049
2019/11/30,-10155
2019/12/01,-12064
2019/12/02,10448
2019/12/03,-15804
2019/12/04,-5897
2019/12/05,-31366
2019/12/06,-56558
2019/12/07,-31205
2019/12/08,-25770
2019/12/09,-2972
2019/12/10,-238
2019/12/11,6814
2019/12/12,3362
2019/12/13,-18446
2019/12/14,-8193
2019/12/15,-15204
2019/12/16,-24484
2019/12/17,-7994
2019/12/18,-1341
2019/12/19,-2356
2019/12/20,2705
2019/12/21,17973
2019/12/22,18181
2019/12/23,-18170
2019/12/24,-17763
2019/12/25,-27886
2019/12/26,-6116
2019/12/27,-14345
2019/12/28,-1803
2019/12/29,-15141
2019/12/30,-6452
2019/12/31,-19549
2020/01/01,-57460
2020/01/02,-42109
2020/01/03,-11789
2020/01/04,-4461
2020/01/05,-887
2020/01/06,-3665
2020/01/07,13762
2020/01/08,34233
2020/01/09,14001
2020/01/10,6242
2020/01/11,7091
2020/01/12,4192
2020/01/13,-18126
2020/01/14,43585
2020/01/15,76946
2020/01/16,78875
2020/01/17,25947
2020/01/18,27856
2020/01/19,31191
2020/01/20,-985
2020/01/21,-6198
2020/01/22,-34191
2020/01/23,-6149
2020/01/24,-33079
2020/01/25,-39143
2020/01/26,-24951
2020/01/27,-20250
2020/01/28,-47434
2020/01/29,-47996
2020/01/30,-62559
2020/01/31,-27972
2020/02/01,-30897
2020/02/02,-30661
2020/02/03,15581
2020/02/04,-13568
2020/02/05,30327
2020/02/06,5515
2020/02/07,53757
2020/02/08,86549
2020/02/09,89140
2020/02/10,57678
2020/02/11,65455
2020/02/12,100979
2020/02/13,84760
2020/02/14,56855
2020/02/15,56415
2020/02/16,50618
2020/02/17,20682
2020/02/18,61239
2020/02/19,18821
2020/02/20,17036
2020/02/21,20558
2020/02/22,1423
2020/02/23,8827
2020/02/24,22186
2020/02/25,-27335
2020/02/26,-57093
2020/02/27,-27956
2020/02/28,-13750
2020/02/29,-24608
2020/03/01,-29223
2020/03/02,1594
2020/03/03,-36753
2020/03/04,-8868
2020/03/05,17252
2020/03/06,-15570
2020/03/07,-24775
2020/03/08,-40180
2020/03/09,-8163
2020/03/10,10332
2020/03/11,-3344
2020/03/12,-25585
2020/03/13,14939
2020/03/14,9190
2020/03/15,14207
2020/03/16,2668
2020/03/17,34513
2020/03/18,49122
2020/03/19,78042
2020/03/20,67448
2020/03/21,160826
2020/03/22,75664
2020/03/23,55316
2020/03/24,61380
2020/03/25,39686
2020/03/26,62105
2020/03/27,29421
2020/03/28,3103
2020/03/29,-1619
2020/03/30,-4821
2020/03/31,-12348
2020/04/01,-41627
2020/04/02,-83019
2020/04/03,-49861
2020/04/04,-157327
2020/04/05,-75180
2020/04/06,-54329
2020/04/07,-39068
2020/04/08,55111
2020/04/09,-27219
2020/04/10,-29473
2020/04/11,3931
2020/04/12,34338
2020/04/13,28986
2020/04/14,70640
2020/04/15,46939
2020/04/16,19830
2020/04/17,37730
2020/04/18,73809
2020/04/19,68447
2020/04/20,49360
2020/04/21,24134
2020/04/22,-57174
2020/04/23,37729
2020/04/24,43834
2020/04/25,39722
2020/04/26,21808
2020/04/27,16667
2020/04/28,-19848
2020/04/29,16809
2020/04/30,36446
2020/05/01,9153
2020/05/02,978
2020/05/03,26393
2020/05/04,-21731
2020/05/05,-6411
2020/05/06,22653
2020/05/07,-3100
2020/05/08,-2284
2020/05/09,35877
2020/05/10,22696
2020/05/11,7881
2020/05/12,-5780
2020/05/13,-40732
2020/05/14,-41476
2020/05/15,-9732
2020/05/16,-12577
2020/05/17,-39513
2020/05/18,6822
2020/05/19,18236
2020/05/20,-9236
2020/05/21,-6664
2020/05/22,-3853
2020/05/23,-11117
2020/05/24,-24766
2020/05/25,-20846
2020/05/26,9549
2020/05/27,37767
2020/05/28,44221
2020/05/29,57205
2020/05/30,36098
2020/05/31,35553
2020/06/01,38281
2020/06/02,58050
2020/06/03,37833
2020/06/04,47262
2020/06/05,17661
2020/06/06,-10987
2020/06/07,2036
2020/06/08,35613
2020/06/09,41632
2020/06/10,21473
2020/06/11,13390
2020/06/12,-2011
2020/06/13,7203
2020/06/14,-1515
2020/06/15,985
2020/06/16,-21760
2020/06/17,415
2020/06/18,21396
2020/06/19,27370
2020/06/20,57486
2020/06/21,59855
2020/06/22,41640
2020/06/23,33688
2020/06/24,33152
2020/06/25,27788
2020/06/26,13400
2020/06/27,28947
2020/06/28,62666
2020/06/29,95274
2020/06/30,57557
2020/07/01,55412
2020/07/02,21806
2020/07/03,19227
2020/07/04,10569
2020/07/05,-14596
2020/07/06,-8449
2020/07/07,2656
2020/07/08,12610
2020/07/09,18576
2020/07/10,-1234
2020/07/11,6138
2020/07/12,-21580
2020/07/13,-36546
2020/07/14,-14503
2020/07/15,19820
2020/07/16,-17969
2020/07/17,-4554
2020/07/18,-27716
2020/07/19,27978
2020/07/20,24441
2020/07/21,-37939
2020/07/22,-12090
2020/07/23,-2913
2020/07/24,-6186
2020/07/25,7549
2020/07/26,24699
2020/07/27,9349
2020/07/28,56247
2020/07/29,-31931
2020/07/30,18319
2020/07/31,23535
2020/08/01,64679
2020/08/02,30461
2020/08/03,20115
2020/08/04,69544
2020/08/05,52432
2020/08/06,52242
2020/08/07,43631
2020/08/08,10833
2020/08/09,-14626
2020/08/10,-33676
2020/08/11,-81655
2020/08/12,-84538
2020/08/13,-61129
2020/08/14,-48364
2020/08/15,-44550
2020/08/16,-26595
2020/08/17,-49604
2020/08/18,-69917
2020/08/19,-60532
2020/08/20,-72326
2020/08/21,-24655
2020/08/22,-44518
2020/08/23,1649
2020/08/24,-4120
2020/08/25,-7807
2020/08/26,72615
2020/08/27,34770
2020/08/28,-1919
2020/08/29,-46814
2020/08/30,-82409
2020/08/31,-31649
2020/09/01,-41619
2020/09/02,-66489
2020/09/03,-57943
2020/09/04,-30882
2020/09/05,-68338
2020/09/06,-50925
2020/09/07,-41374
2020/09/08,-37204
2020/09/09,-71964
2020/09/10,-77411
2020/09/11,-57128
2020/09/12,-29506
2020/09/13,-8999
2020/09/14,-39842
2020/09/15,3403
2020/09/16,-4507
2020/09/17,94198
2020/09/18,30129
2020/09/19,69154
2020/09/20,61102
2020/09/21,44334
2020/09/22,22679
2020/09/23,54247
2020/09/24,80080
2020/09/25,50981
2020/09/26,48460
2020/09/27,57755
2020/09/28,55112
2020/09/29,32109
2020/09/30,51152
2020/10/01,-58971
2020/10/02,-51713
2020/10/03,-37949
2020/10/04,-53432
2020/10/05,-64040
2020/10/06,-16276
2020/10/07,-17211
2020/10/08,-38279
2020/10/09,14636
2020/10/10,9850
2020/10/11,8735
2020/10/12,6723
2020/10/13,38456
2020/10/14,28592
2020/10/15,165215
2020/10/16,128189
2020/10/17,97489
2020/10/18,26419
2020/10/19,67964
2020/10/20,40928
2020/10/21,57325
2020/10/22,93615
2020/10/23,52895
2020/10/24,25663
2020/10/25,-9348
2020/10/26,8030
2020/10/27,-23502
2020/10/28,10093
2020/10/29,-152583
2020/10/30,-91840
2020/10/31,-22536
2020/11/01,9729
2020/11/02,11353
2020/11/03,17290
2020/11/04,49458
2020/11/05,-27907
2020/11/06,20208
2020/11/07,32583
2020/11/08,43526
2020/11/09,49891
2020/11/10,30762
2020/11/11,17153
2020/11/12,29930
2020/11/13,28022
2020/11/14,14542
2020/11/15,4004
2020/11/16,2839
2020/11/17,18202
2020/11/18,-60728
2020/11/19,-10456
2020/11/20,-17545
2020/11/21,17067
2020/11/22,40341
2020/11/23,16212
2020/11/24,19980
2020/11/25,35873
2020/11/26,-440
2020/11/27,25393
2020/11/28,-15882
2020/11/29,50911
2020/11/30,3981
2020/12/01,-2907
2020/12/02,-8280
2020/12/03,-7020
2020/12/04,-26007
2020/12/05,-49712
2020/12/06,-59283
2020/12/07,-54497
2020/12/08,-35774
2020/12/09,-63147
2020/12/10,-24822
2020/12/11,-46485
2020/12/12,8452
2020/12/13,-9188
2020/12/14,31712
2020/12/15,9425
2020/12/16,72355
2020/12/17,101479
2020/12/18,57576
2020/12/19,71085
2020/12/20,17532
2020/12/21,1001
2020/12/22,-2434
2020/12/23,42696
2020/12/24,27122
2020/12/25,-644
2020/12/26,-17588
2020/12/27,-22253
2020/12/28,-15514
2020/12/29,-4906
2020/12/30,-40668
2020/12/31,-94553
2021/01/01,-28805
2021/01/02,-71117
2021/01/03,40658
2021/01/04,49071
2021/01/05,57978
2021/01/06,37237
2021/01/07,95099
2021/01/08,76146
2021/01/09,91143
2021/01/10,68940
2021/01/11,25479
2021/01/12,4156
2021/01/13,1772
2021/01/14,41382
2021/01/15,38928
2021/01/16,63995
2021/01/17,-1917
2021/01/18,8428
2021/01/19,8301
2021/01/20,-20240
2021/01/21,-84815
2021/01/22,-59032
2021/01/23,-62858
2021/01/24,-62003
2021/01/25,-36911
2021/01/26,11842
2021/01/27,-32753
2021/01/28,-16884
2021/01/29,-5572
2021/01/30,-8874
2021/01/31,-3369
2021/02/01,-8258
2021/02/02,-9230
2021/02/03,17753
2021/02/04,40120
2021/02/05,28956
2021/02/06,6257
2021/02/07,21384
2021/02/08,28811
2021/02/09,13774
2021/02/10,56173
2021/02/11,30348
2021/02/12,-9319
2021/02/13,-15301
2021/02/14,-7369
2021/02/15,-29726
2021/02/16,-7868
2021/02/17,-22162
2021/02/18,-3541
2021/02/19,32782
2021/02/20,37480
2021/02/21,14694
2021/02/22,-15727
2021/02/23,-38334
2021/02/24,-3911
2021/02/25,-24855
2021/02/26,-5248
2021/02/27,7086
2021/02/28,4500
2021/03/01,35844
2021/03/02,20864
2021/03/03,-14521
2021/03/04,-4913
2021/03/05,-64502
2021/03/06,-48992
2021/03/07,-51809
2021/03/08,-4435
2021/03/09,42676
2021/03/10,23097
2021/03/11,27840
2021/03/12,21002
2021/03/13,13293
2021/03/14,34620
2021/03/15,15034
2021/03/16,-6906
2021/03/17,9468
2021/03/18,-1592
2021/03/19,52530
2021/03/20,29364
2021/03/21,29256
2021/03/22,11120
2021/03/23,15704
2021/03/24,-5987
2021/03/25,14479
2021/03/26,1675
2021/03/27,59
2021/03/28,-21777
2021/03/29,-3172
2021/03/30,-2747
2021/03/31,13922
2021/04/01,32385
2021/04/02,51715
2021/04/03,13703
2021/04/04,23504
2021/04/05,24368
2021/04/06,6759
2021/04/07,399
2021/04/08,-7681
2021/04/09,-2057
2021/04/10,35214
2021/04/11,33363
2021/04/12,41782
2021/04/13,37390
2021/04/14,60621
2021/04/15,-26326
2021/04/16,5806
2021/04/17,50561
2021/04/18,39542
2021/04/19,68140
2021/04/20,64699
2021/04/21,117017
2021/04/22,112522
2021/04/23,87027
2021/04/24,74570
2021/04/25,129350
2021/04/26,88815
2021/04/27,72388
2021/04/28,48258
2021/04/29,124409
2021/04/30,19493
2021/05/01,56402
2021/05/02,26841
2021/05/03,10239
2021/05/04,25237
2021/05/05,-8697
2021/05/06,-13277
2021/05/07,1946
2021/05/08,-19496
2021/05/09,12319
2021/05/10,-46751
2021/05/11,-21662
2021/05/12,-37846
2021/05/13,20277
2021/05/14,43024
2021/05/15,-21932
2021/05/16,8908
2021/05/17,-7615
2021/05/18,-57778
2021/05/19,-91629
2021/05/20,-34990
2021/05/21,-53547
2021/05/22,-95182
2021/05/23,-188251
2021/05/24,-75981
2021/05/25,-54113
2021/05/26,-36355
2021/05/27,-82609
2021/05/28,-110310
2021/05/29,-43812
2021/05/30,-8317
2021/05/31,-37899
2021/06/01,-25211
2021/06/02,25606
2021/06/03,7204
2021/06/04,27305
2021/06/05,59244
2021/06/06,72970
2021/06/07,19038
2021/06/08,-36867
2021/06/09,-36608
2021/06/10,-54656
2021/06/11,-32258
2021/06/12,-60399
2021/06/13,-39400
2021/06/14,-35424
2021/06/15,-22414
2021/06/16,-44032
2021/06/17,-99512
2021/06/18,-100817
2021/06/19,-110125
2021/06/20,-92557
2021/06/21,-53540
2021/06/22,8922
2021/06/23,11904
2021/06/24,23681
2021/06/25,31768
2021/06/26,8967
2021/06/27,-49711
2021/06/28,18283
2021/06/29,30498
2021/06/30,16120
2021/07/01,42068
2021/07/02,31252
2021/07/03,31472
2021/07/04,23141
2021/07/05,15794
2021/07/06,-18436
2021/07/07,-17396
2021/07/08,-37372
2021/07/09,-26764
2021/07/10,-36494
2021/07/11,-11082
2021/07/12,-49521
2021/07/13,-71853
2021/07/14,-46358
2021/07/15,-39398
2021/07/16,-30754
2021/07/17,-2813
2021/07/18,-13834
2021/07/19,-11469
2021/07/20,1848
2021/07/21,5848
2021/07/22,9038
2021/07/23,18563
2021/07/24,65721
2021/07/25,18166
2021/07/26,37004
2021/07/27,55158
2021/07/28,52249
2021/07/29,41934
2021/07/30,48224
2021/07/31,40344
2021/08/01,36990
2021/08/02,60723
2021/08/03,5754
2021/08/04,-8132
2021/08/05,-31278
2021/08/06,-13168
2021/08/07,-51679
2021/08/08,-2179
2021/08/09,-38174
2021/08/10,-47965
2021/08/11,-49895
2021/08/12,-63046
2021/08/13,-55939
2021/08/14,-57796
2021/08/15,-45538
2021/08/16,-44053
2021/08/17,-6309
2021/08/18,-16735
2021/08/19,49914
2021/08/20,16904
2021/08/21,12084
2021/08/22,-8064
2021/08/23,9843
2021/08/24,-10560
2021/08/25,-37563
2021/08/26,-21548
2021/08/27,-38767
2021/08/28,-6246
2021/08/29,-7345
2021/08/30,-40785
2021/08/31,-15964
2021/09/01,2109
2021/09/02,-27949
2021/09/03,-60228
2021/09/04,-33281
2021/09/05,-26849
2021/09/06,-21133
2021/09/07,29919
2021/09/08,16664
2021/09/09,21119
2021/09/10,78175
2021/09/11,128348
2021/09/12,71581
2021/09/13,129552
2021/09/14,44176
2021/09/15,34277
2021/09/16,5124
2021/09/17,36076
2021/09/18,25777
2021/09/19,25432
2021/09/20,-15405
2021/09/21,-15486
2021/09/22,25244
2021/09/23,13358
2021/09/24,-55133
2021/09/25,-106949
2021/09/26,-82400
2021/09/27,-137668
2021/09/28,-78907
2021/09/29,-57777
2021/09/30,-52755
2021/10/01,-15084
2021/10/02,-14135
2021/10/03,-4618
2021/10/04,-9742
2021/10/05,18223
2021/10/06,29060
2021/10/07,74986
2021/10/08,81593
2021/10/09,35363
2021/10/10,48770
2021/10/11,42342
2021/10/12,52397
2021/10/13,17835
2021/10/14,51077
2021/10/15,26594
2021/10/16,35012
2021/10/17,27847
2021/10/18,63069
2021/10/19,25075
2021/10/20,28381
2021/10/21,-21152
2021/10/22,-2899
2021/10/23,46868
2021/10/24,53341
2021/10/25,36224
2021/10/26,45819
2021/10/27,56806
2021/10/28,110711
2021/10/29,90441
2021/10/30,42571
2021/10/31,33804
2021/11/01,44394
2021/11/02,47611
2021/11/03,41711
2021/11/04,28449
2021/11/05,15595
2021/11/06,-21146
2021/11/07,4676
2021/11/08,31073
2021/11/09,1962
2021/11/10,58186
2021/11/11,-29522
2021/11/12,-14901
2021/11/13,23438
2021/11/14,41418
2021/11/15,-18726
2021/11/16,-39372
2021/11/17,34712
2021/11/18,-43562
2021/11/19,-10716
2021/11/20,-52479
2021/11/21,4816
2021/11/22,-74266
2021/11/23,-29392
2021/11/24,-59746
2021/11/25,-56134
2021/11/26,-50035
2021/11/27,-84878
2021/11/28,-99215
2021/11/29,-8445
2021/11/30,2710
2021/12/01,-116552
2021/12/02,6807
2021/12/03,-42844
2021/12/04,-2627
2021/12/05,209767
2021/12/06,32122
2021/12/07,7289
2021/12/08,36627
2021/12/09,10032
2021/12/10,6236
2021/12/11,21940
2021/12/12,42617
2021/12/13,9832
2021/12/14,-17188
2021/12/15,21730
2021/12/16,-820
2021/12/17,39015
2021/12/18,16505
2021/12/19,-260196
2021/12/20,-1096
2021/12/21,-19894
2021/12/22,-16625
2021/12/23,-6380
2021/12/24,31577
2021/12/25,60558
2021/12/26,6831
2021/12/27,-9398
2021/12/28,-4862
2021/12/29,-26447
2021/12/30,-3950
2021/12/31,-34635
2022/01/01,17516
2022/01/02,-29189
2022/01/03,-22202
2022/01/04,10267
2022/01/05,-41947
2022/01/06,-8956
2022/01/07,-58948
2022/01/08,-67940
2022/01/09,-62624
2022/01/10,-58247
2022/01/11,-6153
2022/01/12,59226
2022/01/13,25529
2022/01/14,16040
2022/01/15,5047
2022/01/16,38359
2022/01/17,13879
2022/01/18,-8940
2022/01/19,3549
2022/01/20,-4965
2022/01/21,-30829
2022/01/22,-5254
2022/01/23,12193
2022/01/24,10778
2022/01/25,-27112
2022/01/26,-87175
2022/01/27,-89430
2022/01/28,-36337
2022/01/29,-39382
2022/01/30,-8858
2022/01/31,-1453
2022/02/01,3748
2022/02/02,-17468
2022/02/03,-30277
2022/02/04,41361
2022/02/05,59291
2022/02/06,64992
2022/02/07,33226
2022/02/08,38034
2022/02/09,56566
2022/02/10,75394
2022/02/11,53895
2022/02/12,45652
2022/02/13,37676
2022/02/14,26550
2022/02/15,19842
2022/02/16,4569
2022/02/17,15128
2022/02/18,-53814
2022/02/19,-64335
2022/02/20,-31314
2022/02/21,-39091
2022/02/22,-41826
2022/02/23,-32452
2022/02/24,-31408
2022/02/25,-19978
2022/02/26,19103
2022/02/27,-21781
2022/02/28,-38720
2022/03/01,-4580
2022/03/02,41641
2022/03/03,39222
2022/03/04,63607
2022/03/05,15817
2022/03/06,20452
2022/03/07,60003
2022/03/08,111232
2022/03/09,73419
2022/03/10,135134
2022/03/11,11875
2022/03/12,-5351
2022/03/13,-12272
2022/03/14,10146
2022/03/15,55290
2022/03/16,91831
2022/03/17,-16242
2022/03/18,115064
2022/03/19,32881
2022/03/20,4480
2022/03/21,38306
2022/03/22,13234
2022/03/23,-21631
2022/03/24,-113822
2022/03/25,-4426
2022/03/26,-1264
2022/03/27,20186
2022/03/28,22880
2022/03/29,-42848
2022/03/30,-117981
2022/03/31,-2259
2022/04/01,-141950
2022/04/02,-63915
2022/04/03,-69563
2022/04/04,-110935
2022/04/05,-132154
2022/04/06,-68485
2022/04/07,-53997
2022/04/08,-56952
2022/04/09,-42346
2022/04/10,-25102
2022/04/11,-44736
2022/04/12,-59161
2022/04/13,-61920
2022/04/14,-15666
2022/04/15,-9291
2022/04/16,12929
2022/04/17,13156
2022/04/18,33343
2022/04/19,114589
2022/04/20,117893
2022/04/21,6708
2022/04/22,39445
2022/04/23,-13684
2022/04/24,2482
2022/04/25,13009
2022/04/26,24737
2022/04/27,54044
2022/04/28,8168
2022/04/29,12038
2022/04/30,28893
2022/05/01,-10275
2022/05/02,-37078
2022/05/03,-138231
2022/05/04,-109044
2022/05/05,48500
2022/05/06,-16200
2022/05/07,-988
2022/05/08,5926
2022/05/09,7244
2022/05/10,20129
2022/05/11,-44621
2022/05/12,77658
2022/05/13,112527
2022/05/14,-15239
2022/05/15,31256
2022/05/16,63086
2022/05/17,52487
2022/05/18,70334
2022/05/19,-32951
2022/05/20,-6112
2022/05/21,17314
2022/05/22,-29306
2022/05/23,-30000
2022/05/24,-25706
2022/05/25,2942
2022/05/26,-151601
2022/05/27,-163032
2022/05/28,-7630
2022/05/29,-13046
2022/05/30,-82085
2022/05/31,31
2022/06/01,-100081
2022/06/02,-70631
2022/06/03,-53243
2022/06/04,-78101
2022/06/05,-60911
2022/06/06,-30487
2022/06/07,-59012
2022/06/08,-50402
2022/06/09,2006
2022/06/10,14626
2022/06/11,-36010
2022/06/12,-46527
2022/06/13,1833
2022/06/14,-61523
2022/06/15,-18772
2022/06/16,47345
2022/06/17,65698
2022/06/18,22574
2022/06/19,35490
2022/06/20,11005
2022/06/21,17585
2022/06/22,27041
2022/06/23,2064
2022/06/24,-8409
2022/06/25,-48209
2022/06/26,-35457
2022/06/27,12939
2022/06/28,-10978
2022/06/29,-10448
2022/06/30,-36022
2022/07/01,-6180
2022/07/02,66948
2022/07/03,27077
2022/07/04,23967
2022/07/05,31265
2022/07/06,46355
2022/07/07,61111
2022/07/08,31143
2022/07/09,85085
2022/07/10,100658
2022/07/11,23660
2022/07/12,47356
2022/07/13,82142
2022/07/14,93513
2022/07/15,70963
2022/07/16,88850
2022/07/17,90040
2022/07/18,33615
2022/07/19,17197
2022/07/20,24681
2022/07/21,29434
2022/07/22,57596
2022/07/23,15853
2022/07/24,4035
2022/07/25,152136
2022/07/26,613096
2022/07/27,23756
2022/07/28,-19278
2022/07/29,-19840
2022/07/30,-53017
2022/07/31,-25666
2022/08/01,166980
2022/08/02,52167
2022/08/03,60288
2022/08/04,312491
2022/08/05,16201
2022/08/06,55331
2022/08/07,61651
2022/08/08,-102527
2022/08/09,-584110
2022/08/10,-25286
2022/08/11,-31472
2022/08/12,-29319
2022/08/13,-35916
2022/08/14,-45807
2022/08/15,-195731
2022/08/16,-41225
2022/08/17,-55672
2022/08/18,-313725
2022/08/19,-74136
2022/08/20,-84435
2022/08/21,-60839
2022/08/22,-46001
2022/08/23,-24549
2022/08/24,-28978
2022/08/25,14791
2022/08/26,-40002
2022/08/27,-25108
2022/08/28,-25498
2022/08/29,-18435
2022/08/30,-55959
2022/08/31,-64271
2022/09/01,-50578
2022/09/02,11381
2022/09/03,39579
2022/09/04,79811
2022/09/05,43352
2022/09/06,11778
2022/09/07,-12371
2022/09/08,386
2022/09/09,34480
2022/09/10,-198
2022/09/11,7702
2022/09/12,4630
2022/09/13,42242
2022/09/14,64464
2022/09/15,78963
2022/09/16,68334
2022/09/17,171763
2022/09/18,-62352
2022/09/19,-19512
2022/09/20,12538
2022/09/21,18775
2022/09/22,9075
2022/09/23,14300
2022/09/24,69108
2022/09/25,33744
2022/09/26,50431
2022/09/27,81471
2022/09/28,-35285
2022/09/29,-47052
2022/09/30,-68795
2022/10/01,-204678
2022/10/02,-36018
2022/10/03,-30698
2022/10/04,-20144
2022/10/05,20748
2022/10/06,44025
2022/10/07,16331
2022/10/08,22018
2022/10/09,86162
2022/10/10,68325
2022/10/11,-8820
2022/10/12,55490
2022/10/13,-7717
2022/10/14,-14824
2022/10/15,28653
2022/10/16,-10805
2022/10/17,-2979
2022/10/18,-38201
2022/10/19,-49004
2022/10/20,-51515
2022/10/21,-43756
2022/10/22,-125331
2022/10/23,-132948
2022/10/24,-112260
2022/10/25,-103501
2022/10/26,-40901
2022/10/27,7107
2022/10/28,-23462
2022/10/29,-56996
2022/10/30,-18860
2022/10/31,6905
2022/11/01,41609
2022/11/02,-9696
2022/11/03,-17511
2022/11/04,-50127
2022/11/05,3632
2022/11/06,-39680
2022/11/07,852
2022/11/08,-6039
2022/11/09,-10006
2022/11/10,-41476
2022/11/11,-2192
2022/11/12,-6049
2022/11/13,-21746
2022/11/14,-1358
2022/11/15,7659
2022/11/16,37722
2022/11/17,27964
2022/11/18,35570
2022/11/19,-7521
2022/11/20,-6264
2022/11/21,-53706
2022/11/22,-29770
2022/11/23,-26317
2022/11/24,26740
2022/11/25,55731
2022/11/26,29589
2022/11/27,19404
2022/11/28,80626
2022/11/29,9353
