Date,sentinusd90rsiUSD
2016/09/13,49.401
2016/09/14,49.291
2016/09/15,49.221
2016/09/16,50.145
2016/09/17,49.357
2016/09/18,49.806
2016/09/19,49.443
2016/09/20,51.152
2016/09/21,51.384
2016/09/22,49.998
2016/09/23,50.106
2016/09/24,49.675
2016/09/25,50.331
2016/09/26,49.733
2016/09/27,49.559
2016/09/28,50.37
2016/09/29,50.132
2016/09/30,49.437
2016/10/01,49.384
2016/10/02,49.965
2016/10/03,49.272
2016/10/04,49.332
2016/10/05,49.531
2016/10/06,49.452
2016/10/07,49.447
2016/10/08,49.495
2016/10/09,50.367
2016/10/10,50.32
2016/10/11,50.172
2016/10/12,50.344
2016/10/13,49.446
2016/10/14,50.359
2016/10/15,49.529
2016/10/16,49.781
2016/10/17,49.911
2016/10/18,50.565
2016/10/19,49.495
2016/10/20,49.298
2016/10/21,49.237
2016/10/22,49.17
2016/10/23,49.128
2016/10/24,49.258
2016/10/25,49.505
2016/10/26,49.406
2016/10/27,49.398
2016/10/28,49.744
2016/10/29,49.875
2016/10/30,50.179
2016/10/31,49.564
2016/11/01,50.436
2016/11/02,51.238
2016/11/03,54.125
2016/11/04,49.535
2016/11/05,49.376
2016/11/06,49.202
2016/11/07,49.263
2016/11/08,49.279
2016/11/09,49.945
2016/11/10,49.448
2016/11/11,50.749
2016/11/12,49.541
2016/11/13,49.549
2016/11/14,49.216
2016/11/15,49.451
2016/11/16,49.478
2016/11/17,50.454
2016/11/18,49.464
2016/11/19,49.364
2016/11/20,49.265
2016/11/21,49.275
2016/11/22,50.184
2016/11/23,50.106
2016/11/24,49.358
2016/11/25,49.657
2016/11/26,49.297
2016/11/27,49.292
2016/11/28,49.318
2016/11/29,49.507
2016/11/30,49.465
2016/12/01,49.407
2016/12/02,50.284
2016/12/03,50.854
2016/12/04,49.616
2016/12/05,50.27
2016/12/06,51.059
2016/12/07,49.897
2016/12/08,50.009
2016/12/09,50.002
2016/12/10,49.543
2016/12/11,49.753
2016/12/12,49.406
2016/12/13,49.427
2016/12/14,49.404
2016/12/15,49.817
2016/12/16,49.524
2016/12/17,50.169
2016/12/18,49.822
2016/12/19,49.504
2016/12/20,49.5
2016/12/21,49.788
2016/12/22,50.274
2016/12/23,51.325
2016/12/24,49.828
2016/12/25,49.352
2016/12/26,49.269
2016/12/27,49.486
2016/12/28,50.044
2016/12/29,50.881
2016/12/30,50.35
2016/12/31,51.55
2017/01/01,49.722
2017/01/02,50.141
2017/01/03,51.182
2017/01/04,52.932
2017/01/05,53.05
2017/01/06,52.513
2017/01/07,50.96
2017/01/08,50.093
2017/01/09,51.073
2017/01/10,51.152
2017/01/11,51.084
2017/01/12,50.933
2017/01/13,49.994
2017/01/14,49.286
2017/01/15,49.129
2017/01/16,49.229
2017/01/17,49.614
2017/01/18,49.292
2017/01/19,49.361
2017/01/20,50.258
2017/01/21,49.367
2017/01/22,49.388
2017/01/23,49.334
2017/01/24,49.281
2017/01/25,49.361
2017/01/26,49.428
2017/01/27,49.402
2017/01/28,49.175
2017/01/29,49.324
2017/01/30,49.23
2017/01/31,49.565
2017/02/01,49.564
2017/02/02,49.542
2017/02/03,49.791
2017/02/04,49.916
2017/02/05,49.283
2017/02/06,49.679
2017/02/07,49.629
2017/02/08,49.574
2017/02/09,49.65
2017/02/10,49.838
2017/02/11,49.405
2017/02/12,49.59
2017/02/13,49.584
2017/02/14,51.268
2017/02/15,51.875
2017/02/16,50.514
2017/02/17,50.656
2017/02/18,50.505
2017/02/19,50.48
2017/02/20,50.556
2017/02/21,51.5
2017/02/22,50.693
2017/02/23,50.639
2017/02/24,52.515
2017/02/25,51.097
2017/02/26,51.661
2017/02/27,55.706
2017/02/28,57.63
2017/03/01,58.055
2017/03/02,62.786
2017/03/03,63.18
2017/03/04,57.084
2017/03/05,55.484
2017/03/06,59.628
2017/03/07,55.473
2017/03/08,55.578
2017/03/09,57.251
2017/03/10,56.806
2017/03/11,58.785
2017/03/12,64.131
2017/03/13,63.158
2017/03/14,54.046
2017/03/15,54.363
2017/03/16,70.125
2017/03/17,59.418
2017/03/18,61.432
2017/03/19,51.272
2017/03/20,52.174
2017/03/21,55.074
2017/03/22,53.976
2017/03/23,54.094
2017/03/24,56.516
2017/03/25,55.073
2017/03/26,53.652
2017/03/27,54.32
2017/03/28,54.239
2017/03/29,55.567
2017/03/30,57.446
2017/03/31,55.545
2017/04/01,52.979
2017/04/02,55.229
2017/04/03,55.389
2017/04/04,51.596
2017/04/05,53.121
2017/04/06,54.666
2017/04/07,50.236
2017/04/08,50.827
2017/04/09,50.798
2017/04/10,51.361
2017/04/11,51.367
2017/04/12,51.19
2017/04/13,50.671
2017/04/14,51.11
2017/04/15,49.775
2017/04/16,49.147
2017/04/17,49.367
2017/04/18,51.646
2017/04/19,52.12
2017/04/20,52.48
2017/04/21,51.278
2017/04/22,50.955
2017/04/23,50.97
2017/04/24,51.607
2017/04/25,51.335
2017/04/26,52.664
2017/04/27,54.673
2017/04/28,55.21
2017/04/29,55.332
2017/04/30,56.484
2017/05/01,60.74
2017/05/02,57.951
2017/05/03,58.925
2017/05/04,59.93
2017/05/05,60.879
2017/05/06,55.893
2017/05/07,57.935
2017/05/08,57.206
2017/05/09,56.649
2017/05/10,56.579
2017/05/11,58.245
2017/05/12,55.924
2017/05/13,53.47
2017/05/14,53.225
2017/05/15,55.108
2017/05/16,56.776
2017/05/17,53.272
2017/05/18,51.641
2017/05/19,54.844
2017/05/20,52.766
2017/05/21,54.631
2017/05/22,62.25
2017/05/23,56.169
2017/05/24,56.88
2017/05/25,56.601
2017/05/26,56.829
2017/05/27,53.188
2017/05/28,52.78
2017/05/29,53.276
2017/05/30,54.942
2017/05/31,60.939
2017/06/01,56.754
2017/06/02,56.522
2017/06/03,55.957
2017/06/04,55.643
2017/06/05,57.463
2017/06/06,59.339
2017/06/07,57.922
2017/06/08,56.236
2017/06/09,56.792
2017/06/10,54.646
2017/06/11,56.069
2017/06/12,64.099
2017/06/13,61.25
2017/06/14,55.356
2017/06/15,57.618
2017/06/16,56.972
2017/06/17,52.909
2017/06/18,52.582
2017/06/19,53.249
2017/06/20,54.775
2017/06/21,50.399
2017/06/22,51.362
2017/06/23,52.058
2017/06/24,52.399
2017/06/25,49.494
2017/06/26,51.247
2017/06/27,51.352
2017/06/28,51.569
2017/06/29,51.972
2017/06/30,51.37
2017/07/01,50.802
2017/07/02,50.185
2017/07/03,55.309
2017/07/04,53.838
2017/07/05,50.027
2017/07/06,50.37
2017/07/07,50.47
2017/07/08,49.971
2017/07/09,49.039
2017/07/10,50.559
2017/07/11,50.653
2017/07/12,50.746
2017/07/13,52.517
2017/07/14,52.868
2017/07/15,52.46
2017/07/16,51.943
2017/07/17,51.875
2017/07/18,53.136
2017/07/19,52.974
2017/07/20,52.275
2017/07/21,52.475
2017/07/22,49.02
2017/07/23,49.53
2017/07/24,52.256
2017/07/25,52.393
2017/07/26,51.415
2017/07/27,51.802
2017/07/28,52.27
2017/07/29,51.672
2017/07/30,50.492
2017/07/31,49.546
2017/08/01,49.849
2017/08/02,49.775
2017/08/03,49.516
2017/08/04,49.566
2017/08/05,49.946
2017/08/06,50.026
2017/08/07,50.332
2017/08/08,50.75
2017/08/09,50.969
2017/08/10,54.031
2017/08/11,58.999
2017/08/12,54.481
2017/08/13,54.685
2017/08/14,53.346
2017/08/15,52.072
2017/08/16,51.307
2017/08/17,51.363
2017/08/18,51.421
2017/08/19,50.5
2017/08/20,50.157
2017/08/21,50.877
2017/08/22,50.566
2017/08/23,51.002
2017/08/24,50.747
2017/08/25,50.465
2017/08/26,49.264
2017/08/27,52.576
2017/08/28,54.487
2017/08/29,53.029
2017/08/30,56.429
2017/08/31,51.864
2017/09/01,51.693
2017/09/02,51.018
2017/09/03,50.309
2017/09/04,51.114
2017/09/05,50.9
2017/09/06,51.24
2017/09/07,50.324
2017/09/08,50.568
2017/09/09,51.534
2017/09/10,50.973
2017/09/11,50.647
2017/09/12,50.727
2017/09/13,49.631
2017/09/14,50.266
2017/09/15,50.501
2017/09/16,49.567
2017/09/17,49.817
2017/09/18,51.109
2017/09/19,50.499
2017/09/20,49.66
2017/09/21,49.557
2017/09/22,49.358
2017/09/23,49.273
2017/09/24,49.168
2017/09/25,49.489
2017/09/26,49.537
2017/09/27,49.648
2017/09/28,49.794
2017/09/29,49.479
2017/09/30,49.2
2017/10/01,48.857
2017/10/02,49.326
2017/10/03,51.962
2017/10/04,50.644
2017/10/05,49.713
2017/10/06,49.752
2017/10/07,49.461
2017/10/08,49.656
2017/10/09,49.929
2017/10/10,50.046
2017/10/11,49.839
2017/10/12,50.056
2017/10/13,50.774
2017/10/14,50.105
2017/10/15,49.887
2017/10/16,49.564
2017/10/17,50.219
2017/10/18,50.722
2017/10/19,50.345
2017/10/20,50.135
2017/10/21,49.906
2017/10/22,49.68
2017/10/23,50.245
2017/10/24,50.34
2017/10/25,49.841
2017/10/26,49.765
2017/10/27,48.009
2017/10/28,48.009
2017/10/29,48.009
2017/10/30,48.009
2017/10/31,48.009
2017/11/01,50.662
2017/11/02,50.852
2017/11/03,50.377
2017/11/04,49.64
2017/11/05,49.537
2017/11/06,49.86
2017/11/07,49.538
2017/11/08,50.2
2017/11/09,51.705
2017/11/10,50.658
2017/11/11,50.437
2017/11/12,51.324
2017/11/13,50.22
2017/11/14,50.248
2017/11/15,51.448
2017/11/16,51.105
2017/11/17,51.162
2017/11/18,50.627
2017/11/19,50.764
2017/11/20,51.706
2017/11/21,51.654
2017/11/22,51.729
2017/11/23,51.925
2017/11/24,51.598
2017/11/25,52.575
2017/11/26,52.327
2017/11/27,53.633
2017/11/28,54.775
2017/11/29,55.649
2017/11/30,54.457
2017/12/01,53.319
2017/12/02,53.842
2017/12/03,53.541
2017/12/04,53.299
2017/12/05,50.249
2017/12/06,51.217
2017/12/07,50.287
2017/12/08,49.961
2017/12/09,49.44
2017/12/10,49.272
2017/12/11,49.39
2017/12/12,51.766
2017/12/13,51.643
2017/12/14,52.475
2017/12/15,51.399
2017/12/16,50.829
2017/12/17,50.844
2017/12/18,51.169
2017/12/19,52.721
2017/12/20,53.295
2017/12/21,53.464
2017/12/22,52.926
2017/12/23,51.287
2017/12/24,50.179
2017/12/25,49.947
2017/12/26,51.07
2017/12/27,51.599
2017/12/28,52.281
2017/12/29,53.237
2017/12/30,53.561
2017/12/31,50.86
2018/01/01,50.686
2018/01/02,53.43
2018/01/03,53.665
2018/01/04,56.614
2018/01/05,56.039
2018/01/06,54.599
2018/01/07,53.573
2018/01/08,55.295
2018/01/09,56.141
2018/01/10,57.403
2018/01/11,55.647
2018/01/12,53.859
2018/01/13,52.755
2018/01/14,59.651
2018/01/15,52.849
2018/01/16,53.365
2018/01/17,52.675
2018/01/18,52.379
2018/01/19,50.801
2018/01/20,50.54
2018/01/21,50.323
2018/01/22,50.669
2018/01/23,50.438
2018/01/24,50.523
2018/01/25,49.126
2018/01/26,51.031
2018/01/27,49.937
2018/01/28,50.474
2018/01/29,50.713
2018/01/30,50.775
2018/01/31,50.57
2018/02/01,50.623
2018/02/02,50.981
2018/02/03,49.583
2018/02/04,49.163
2018/02/05,49.478
2018/02/06,49.625
2018/02/07,49.486
2018/02/08,48.653
2018/02/09,49.084
2018/02/10,49.329
2018/02/11,48.778
2018/02/12,49.008
2018/02/13,49.492
2018/02/14,49.128
2018/02/15,49.395
2018/02/16,49.05
2018/02/17,49.044
2018/02/18,49.005
2018/02/19,48.892
2018/02/20,49.099
2018/02/21,48.965
2018/02/22,49.291
2018/02/23,48.598
2018/02/24,48.525
2018/02/25,48.228
2018/02/26,48.427
2018/02/27,48.166
2018/02/28,48.167
2018/03/01,48.208
2018/03/02,48.162
2018/03/03,48.003
2018/03/04,48.012
2018/03/05,48.185
2018/03/06,48.29
2018/03/07,48.262
2018/03/08,48.144
2018/03/09,48.147
2018/03/10,47.988
2018/03/11,47.964
2018/03/12,48.092
2018/03/13,48.438
2018/03/14,48.194
2018/03/15,48.137
2018/03/16,48.023
2018/03/17,47.974
2018/03/18,48.294
2018/03/19,48.212
2018/03/20,48.123
2018/03/21,48.112
2018/03/22,48.043
2018/03/23,48.139
2018/03/24,47.962
2018/03/25,47.907
2018/03/26,48.123
2018/03/27,48.206
2018/03/28,48.188
2018/03/29,48.169
2018/03/30,48.09
2018/03/31,47.957
2018/04/01,47.903
2018/04/02,47.938
2018/04/03,47.998
2018/04/04,47.97
2018/04/05,47.911
2018/04/06,47.911
2018/04/07,47.837
2018/04/08,47.92
2018/04/09,47.994
2018/04/10,47.933
2018/04/11,47.996
2018/04/12,48.216
2018/04/13,48.273
2018/04/14,47.94
2018/04/15,48.01
2018/04/16,48.072
2018/04/17,48.087
2018/04/18,48.18
2018/04/19,48.23
2018/04/20,48.401
2018/04/21,48.263
2018/04/22,48.127
2018/04/23,48.847
2018/04/24,48.787
2018/04/25,48.643
2018/04/26,48.443
2018/04/27,48.518
2018/04/28,48.409
2018/04/29,48.362
2018/04/30,48.514
2018/05/01,48.432
2018/05/02,48.803
2018/05/03,48.993
2018/05/04,48.943
2018/05/05,48.554
2018/05/06,48.431
2018/05/07,49.088
2018/05/08,48.698
2018/05/09,48.744
2018/05/10,48.724
2018/05/11,48.669
2018/05/12,48.369
2018/05/13,48.21
2018/05/14,48.72
2018/05/15,48.632
2018/05/16,48.462
2018/05/17,48.476
2018/05/18,48.43
2018/05/19,48.237
2018/05/20,48.279
2018/05/21,48.48
2018/05/22,48.731
2018/05/23,48.864
2018/05/24,48.547
2018/05/25,48.43
2018/05/26,48.221
2018/05/27,48.489
2018/05/28,48.753
2018/05/29,48.56
2018/05/30,48.566
2018/05/31,48.628
2018/06/01,48.731
2018/06/02,48.223
2018/06/03,48.162
2018/06/04,48.605
2018/06/05,48.613
2018/06/06,48.717
2018/06/07,48.677
2018/06/08,48.755
2018/06/09,48.207
2018/06/10,48.452
2018/06/11,48.578
2018/06/12,48.927
2018/06/13,49.292
2018/06/14,49.323
2018/06/15,49.145
2018/06/16,48.302
2018/06/17,48.129
2018/06/18,48.315
2018/06/19,48.518
2018/06/20,48.585
2018/06/21,48.495
2018/06/22,48.668
2018/06/23,48.165
2018/06/24,48.44
2018/06/25,48.634
2018/06/26,48.429
2018/06/27,48.398
2018/06/28,48.347
2018/06/29,48.465
2018/06/30,48.145
2018/07/01,48.049
2018/07/02,48.251
2018/07/03,48.449
2018/07/04,48.328
2018/07/05,48.381
2018/07/06,48.352
2018/07/07,48.134
2018/07/08,48.234
2018/07/09,48.472
2018/07/10,48.49
2018/07/11,48.253
2018/07/12,48.194
2018/07/13,48.17
2018/07/14,48.024
2018/07/15,47.97
2018/07/16,48.481
2018/07/17,48.547
2018/07/18,48.719
2018/07/19,48.474
2018/07/20,48.503
2018/07/21,48.162
2018/07/22,48.14
2018/07/23,48.463
2018/07/24,48.532
2018/07/25,48.436
2018/07/26,48.283
2018/07/27,48.333
2018/07/28,48.033
2018/07/29,48.017
2018/07/30,48.469
2018/07/31,49.139
2018/08/01,48.41
2018/08/02,48.446
2018/08/03,48.298
2018/08/04,48.121
2018/08/05,48.083
2018/08/06,48.263
2018/08/07,48.336
2018/08/08,48.601
2018/08/09,48.379
2018/08/10,48.476
2018/08/11,48.32
2018/08/12,48.061
2018/08/13,48.671
2018/08/14,48.751
2018/08/15,48.542
2018/08/16,48.25
2018/08/17,48.409
2018/08/18,48.114
2018/08/19,47.977
2018/08/20,48.252
2018/08/21,48.231
2018/08/22,48.348
2018/08/23,48.227
2018/08/24,48.22
2018/08/25,48.088
2018/08/26,48.041
2018/08/27,48.315
2018/08/28,48.275
2018/08/29,48.335
2018/08/30,48.256
2018/08/31,48.286
2018/09/01,48.162
2018/09/02,48.057
2018/09/03,48.465
2018/09/04,48.987
2018/09/05,48.699
2018/09/06,48.751
2018/09/07,48.57
2018/09/08,48.376
2018/09/09,48.346
2018/09/10,48.438
2018/09/11,48.422
2018/09/12,48.753
2018/09/13,48.418
2018/09/14,48.407
2018/09/15,48.173
2018/09/16,48.091
2018/09/17,48.36
2018/09/18,48.285
2018/09/19,48.207
2018/09/20,48.344
2018/09/21,48.847
2018/09/22,48.335
2018/09/23,48.264
2018/09/24,48.47
2018/09/25,48.393
2018/09/26,48.381
2018/09/27,48.323
2018/09/28,48.357
2018/09/29,48.248
2018/09/30,48.232
2018/10/01,48.183
2018/10/02,48.111
2018/10/03,48.32
2018/10/04,48.332
2018/10/05,48.279
2018/10/06,48.108
2018/10/07,48.057
2018/10/08,48.385
2018/10/09,48.292
2018/10/10,48.316
2018/10/11,48.951
2018/10/12,48.475
2018/10/13,48.147
2018/10/14,48.136
2018/10/15,49.176
2018/10/16,48.696
2018/10/17,48.553
2018/10/18,48.738
2018/10/19,48.425
2018/10/20,48.329
2018/10/21,48.586
2018/10/22,48.411
2018/10/23,48.46
2018/10/24,48.432
2018/10/25,48.697
2018/10/26,48.478
2018/10/27,48.144
2018/10/28,48.156
2018/10/29,48.621
2018/10/30,48.459
2018/10/31,48.498
2018/11/01,48.446
2018/11/02,48.588
2018/11/03,48.21
2018/11/04,48.446
2018/11/05,48.908
2018/11/06,48.677
2018/11/07,48.857
2018/11/08,48.621
2018/11/09,48.568
2018/11/10,48.282
2018/11/11,48.286
2018/11/12,48.711
2018/11/13,48.614
2018/11/14,49.241
2018/11/15,49.176
2018/11/16,48.744
2018/11/17,48.341
2018/11/18,48.596
2018/11/19,49.788
2018/11/20,49.826
2018/11/21,49.096
2018/11/22,48.673
2018/11/23,48.738
2018/11/24,48.483
2018/11/25,48.927
2018/11/26,48.79
2018/11/27,48.569
2018/11/28,48.828
2018/11/29,48.933
2018/11/30,53.11
2018/12/01,52.555
2018/12/02,48.385
2018/12/03,48.608
2018/12/04,48.6
2018/12/05,48.749
2018/12/06,48.932
2018/12/07,49.058
2018/12/08,48.605
2018/12/09,48.543
2018/12/10,48.568
2018/12/11,48.566
2018/12/12,48.516
2018/12/13,48.671
2018/12/14,48.577
2018/12/15,48.371
2018/12/16,48.373
2018/12/17,48.819
2018/12/18,48.808
2018/12/19,49.221
2018/12/20,49.301
2018/12/21,49.397
2018/12/22,48.62
2018/12/23,49.055
2018/12/24,49.61
2018/12/25,48.872
2018/12/26,48.783
2018/12/27,48.993
2018/12/28,49.046
2018/12/29,49.5
2018/12/30,48.642
2018/12/31,48.829
2019/01/01,48.657
2019/01/02,49.206
2019/01/03,49.119
2019/01/04,49.733
2019/01/05,49.97
2019/01/06,49.117
2019/01/07,49.214
2019/01/08,49.058
2019/01/09,48.998
2019/01/10,49.303
2019/01/11,49.499
2019/01/12,48.574
2019/01/13,48.664
2019/01/14,49.312
2019/01/15,48.952
2019/01/16,49.019
2019/01/17,48.829
2019/01/18,48.681
2019/01/19,48.573
2019/01/20,48.667
2019/01/21,48.689
2019/01/22,48.693
2019/01/23,48.753
2019/01/24,48.902
2019/01/25,48.742
2019/01/26,48.482
2019/01/27,48.708
2019/01/28,49.173
2019/01/29,48.812
2019/01/30,48.862
2019/01/31,48.862
2019/02/01,48.703
2019/02/02,48.434
2019/02/03,48.469
2019/02/04,48.362
2019/02/05,48.346
2019/02/06,48.638
2019/02/07,48.527
2019/02/08,48.858
2019/02/09,48.493
2019/02/10,48.626
2019/02/11,48.859
2019/02/12,48.688
2019/02/13,48.829
2019/02/14,48.762
2019/02/15,48.723
2019/02/16,48.486
2019/02/17,48.852
2019/02/18,49.681
2019/02/19,49.614
2019/02/20,49.281
2019/02/21,49.232
2019/02/22,49.225
2019/02/23,48.899
2019/02/24,49.793
2019/02/25,50.095
2019/02/26,49.034
2019/02/27,49.624
2019/02/28,49.311
2019/03/01,49.029
2019/03/02,48.806
2019/03/03,48.923
2019/03/04,49.322
2019/03/05,49.271
2019/03/06,49.256
2019/03/07,49.216
2019/03/08,49.374
2019/03/09,49.029
2019/03/10,48.959
2019/03/11,49.399
2019/03/12,49.331
2019/03/13,49.144
2019/03/14,49.277
2019/03/15,49.247
2019/03/16,49.14
2019/03/17,49.009
2019/03/18,49.565
2019/03/19,49.113
2019/03/20,49.769
2019/03/21,49.503
2019/03/22,49.219
2019/03/23,49.549
2019/03/24,49.037
2019/03/25,49.743
2019/03/26,49.519
2019/03/27,49.4
2019/03/28,49.43
2019/03/29,49.634
2019/03/30,49.619
2019/03/31,49.349
2019/04/01,49.562
2019/04/02,50.973
2019/04/03,51.349
2019/04/04,50.136
2019/04/05,50
2019/04/06,49.356
2019/04/07,49.842
2019/04/08,51.197
2019/04/09,50.746
2019/04/10,50.336
2019/04/11,50.25
2019/04/12,49.847
2019/04/13,49.068
2019/04/14,49.215
2019/04/15,49.911
2019/04/16,49.618
2019/04/17,49.663
2019/04/18,50.085
2019/04/19,49.802
2019/04/20,49.435
2019/04/21,49.513
2019/04/22,49.876
2019/04/23,50.22
2019/04/24,50.744
2019/04/25,50.413
2019/04/26,51.372
2019/04/27,49.301
2019/04/28,49.643
2019/04/29,50.211
2019/04/30,50.163
2019/05/01,49.913
2019/05/02,49.483
2019/05/03,49.91
2019/05/04,49.422
2019/05/05,49.315
2019/05/06,50.34
2019/05/07,50.842
2019/05/08,50.489
2019/05/09,50.229
2019/05/10,50.291
2019/05/11,52.066
2019/05/12,50.54
2019/05/13,51.617
2019/05/14,51.417
2019/05/15,52.815
2019/05/16,56.389
2019/05/17,52.737
2019/05/18,50.267
2019/05/19,50.52
2019/05/20,51.282
2019/05/21,50.984
2019/05/22,51.039
2019/05/23,51.087
2019/05/24,50.542
2019/05/25,49.882
2019/05/26,50.51
2019/05/27,51.624
2019/05/28,50.813
2019/05/29,52.209
2019/05/30,52.092
2019/05/31,51.624
2019/06/01,49.929
2019/06/02,49.619
2019/06/03,50.972
2019/06/04,51.17
2019/06/05,51.292
2019/06/06,49.883
2019/06/07,49.928
2019/06/08,49.122
2019/06/09,49.614
2019/06/10,50.304
2019/06/11,50.048
2019/06/12,50.372
2019/06/13,50.753
2019/06/14,50.72
2019/06/15,51.796
2019/06/16,51.064
2019/06/17,50.41
2019/06/18,50.964
2019/06/19,51.088
2019/06/20,50.362
2019/06/21,51.347
2019/06/22,51.32
2019/06/23,50.483
