Date,activeaddresses14rsi
2016/04/09,57.416
2016/04/10,59.338
2016/04/11,55.382
2016/04/12,57.708
2016/04/13,60.188
2016/04/14,57.105
2016/04/15,54.007
2016/04/16,54.052
2016/04/17,57.684
2016/04/18,57.866
2016/04/19,57.101
2016/04/20,58.994
2016/04/21,57.854
2016/04/22,56.181
2016/04/23,55.212
2016/04/24,59.039
2016/04/25,58.279
2016/04/26,59.482
2016/04/27,59.704
2016/04/28,55.35
2016/04/29,68.961
2016/04/30,82.424
2016/05/01,58.104
2016/05/02,64.821
2016/05/03,55.585
2016/05/04,54.061
2016/05/05,54.836
2016/05/06,54.444
2016/05/07,52.716
2016/05/08,57.757
2016/05/09,59.286
2016/05/10,56.263
2016/05/11,61.79
2016/05/12,62.251
2016/05/13,66.852
2016/05/14,58.585
2016/05/15,55.273
2016/05/16,51.033
2016/05/17,56.151
2016/05/18,62.135
2016/05/19,58.829
2016/05/20,55.29
2016/05/21,52.788
2016/05/22,48.065
2016/05/23,57.503
2016/05/24,54.133
2016/05/25,55.226
2016/05/26,66.153
2016/05/27,59.22
2016/05/28,70.741
2016/05/29,51.069
2016/05/30,49.187
2016/05/31,50.444
2016/06/01,48.846
2016/06/02,48.403
2016/06/03,48.011
2016/06/04,46.892
2016/06/05,47.148
2016/06/06,49.058
2016/06/07,48.956
2016/06/08,49.916
2016/06/09,48.473
2016/06/10,49.753
2016/06/11,42.672
2016/06/12,51.892
2016/06/13,57.574
2016/06/14,57.896
2016/06/15,52.217
2016/06/16,49.85
2016/06/17,63.927
2016/06/18,60.007
2016/06/19,54.236
2016/06/20,51.895
2016/06/21,52.012
2016/06/22,55.491
2016/06/23,48.88
2016/06/24,49.059
2016/06/25,45.724
2016/06/26,51.335
2016/06/27,47.562
2016/06/28,51.098
2016/06/29,49.246
2016/06/30,48.589
2016/07/01,47.704
2016/07/02,48.458
2016/07/03,47.76
2016/07/04,50.099
2016/07/05,49.789
2016/07/06,48.447
2016/07/07,48.742
2016/07/08,50.303
2016/07/09,48.071
2016/07/10,48.143
2016/07/11,47.576
2016/07/12,49.975
2016/07/13,42.051
2016/07/14,51.478
2016/07/15,49.958
2016/07/16,47.6
2016/07/17,40.19
2016/07/18,46.554
2016/07/19,60.036
2016/07/20,60.957
2016/07/21,55.431
2016/07/22,59.787
2016/07/23,54.206
2016/07/24,64.289
2016/07/25,58.531
2016/07/26,66.979
2016/07/27,61.156
2016/07/28,55.015
2016/07/29,50.624
2016/07/30,47.486
2016/07/31,49.706
2016/08/01,49.969
2016/08/02,48.684
2016/08/03,50.598
2016/08/04,50.202
2016/08/05,47.059
2016/08/06,45.25
2016/08/07,46.234
2016/08/08,47.29
2016/08/09,52.497
2016/08/10,48.528
2016/08/11,53.188
2016/08/12,46.568
2016/08/13,45.224
2016/08/14,45.996
2016/08/15,47.72
2016/08/16,52.918
2016/08/17,47.694
2016/08/18,47.142
2016/08/19,48.02
2016/08/20,47.744
2016/08/21,48.236
2016/08/22,46.786
2016/08/23,52.827
2016/08/24,47.982
2016/08/25,52.888
2016/08/26,48.929
2016/08/27,49.623
2016/08/28,48.87
2016/08/29,51.992
2016/08/30,49.218
2016/08/31,54.324
2016/09/01,55.296
2016/09/02,53.663
2016/09/03,48.281
2016/09/04,47.828
2016/09/05,47.958
2016/09/06,49.944
2016/09/07,45.198
2016/09/08,56.538
2016/09/09,48.707
2016/09/10,47.468
2016/09/11,49.808
2016/09/12,51.109
2016/09/13,49.354
2016/09/14,49.438
2016/09/15,51.377
2016/09/16,53.868
2016/09/17,52.017
2016/09/18,44.41
2016/09/19,48.001
2016/09/20,65.841
2016/09/21,50.543
2016/09/22,42.647
2016/09/23,44.925
2016/09/24,45.536
2016/09/25,44.618
2016/09/26,44.173
2016/09/27,44.002
2016/09/28,46.726
2016/09/29,46.666
2016/09/30,45.44
2016/10/01,48.8
2016/10/02,52.53
2016/10/03,47.093
2016/10/04,37.357
2016/10/05,40.141
2016/10/06,40.012
2016/10/07,51.387
2016/10/08,48.327
2016/10/09,53.889
2016/10/10,55.646
2016/10/11,47.075
2016/10/12,34.8
2016/10/13,31.309
2016/10/14,47.423
2016/10/15,42.083
2016/10/16,46.437
2016/10/17,49.971
2016/10/18,55.669
2016/10/19,45.811
2016/10/20,54.284
2016/10/21,58.803
2016/10/22,50.51
2016/10/23,49.559
2016/10/24,51.063
2016/10/25,50.808
2016/10/26,51.004
2016/10/27,50.798
2016/10/28,50.9
2016/10/29,48.574
2016/10/30,45.878
2016/10/31,54.008
2016/11/01,52.299
2016/11/02,52.712
2016/11/03,50.585
2016/11/04,42.138
2016/11/05,48.168
2016/11/06,45.345
2016/11/07,50.363
2016/11/08,48.954
2016/11/09,49.78
2016/11/10,46.837
2016/11/11,50.18
2016/11/12,48.333
2016/11/13,50.922
2016/11/14,47.007
2016/11/15,49.506
2016/11/16,47.27
2016/11/17,47.214
2016/11/18,48.823
2016/11/19,47.407
2016/11/20,48.774
2016/11/21,48.227
2016/11/22,65.943
2016/11/23,72.763
2016/11/24,45.87
2016/11/25,55.071
2016/11/26,46.05
2016/11/27,47.028
2016/11/28,48.031
2016/11/29,46.962
2016/11/30,48.049
2016/12/01,46.838
2016/12/02,48.837
2016/12/03,49.368
2016/12/04,48.462
2016/12/05,48.06
2016/12/06,51.645
2016/12/07,47.036
2016/12/08,47.371
2016/12/09,48.953
2016/12/10,47.257
2016/12/11,48.048
2016/12/12,49.206
2016/12/13,46.994
2016/12/14,49.983
2016/12/15,51.447
2016/12/16,49.494
2016/12/17,47.571
2016/12/18,45.462
2016/12/19,51.581
2016/12/20,52.115
2016/12/21,50.973
2016/12/22,59.642
2016/12/23,50.515
2016/12/24,47.606
2016/12/25,45.133
2016/12/26,44.995
2016/12/27,46.645
2016/12/28,48.162
2016/12/29,49.695
2016/12/30,48.598
2016/12/31,50.486
2017/01/01,45.205
2017/01/02,48.669
2017/01/03,48.923
2017/01/04,57.651
2017/01/05,58.241
2017/01/06,54.237
2017/01/07,51.25
2017/01/08,48.718
2017/01/09,53.533
2017/01/10,50.359
2017/01/11,51.929
2017/01/12,52.295
2017/01/13,48.738
2017/01/14,46.576
2017/01/15,47.414
2017/01/16,53.053
2017/01/17,52.62
2017/01/18,48.984
2017/01/19,50.461
2017/01/20,53.189
2017/01/21,49.239
2017/01/22,48.928
2017/01/23,49.361
2017/01/24,52.914
2017/01/25,47.668
2017/01/26,48.226
2017/01/27,47.803
2017/01/28,46.447
2017/01/29,45.226
2017/01/30,50.196
2017/01/31,48.643
2017/02/01,51.099
2017/02/02,52.12
2017/02/03,49.45
2017/02/04,54.412
2017/02/05,56.266
2017/02/06,53.198
2017/02/07,52.799
2017/02/08,55.114
2017/02/09,54.962
2017/02/10,59.006
2017/02/11,47.226
2017/02/12,51.365
2017/02/13,62.788
2017/02/14,63.52
2017/02/15,64.293
2017/02/16,58.057
2017/02/17,56.484
2017/02/18,59.818
2017/02/19,51.926
2017/02/20,57.519
2017/02/21,55.866
2017/02/22,54.244
2017/02/23,52.368
2017/02/24,61.843
2017/02/25,55.273
2017/02/26,55.493
2017/02/27,61.049
2017/02/28,70.011
2017/03/01,71.129
2017/03/02,80.367
2017/03/03,66.628
2017/03/04,58.953
2017/03/05,56.09
2017/03/06,58.784
2017/03/07,53.391
2017/03/08,54.325
2017/03/09,60.168
2017/03/10,58.91
2017/03/11,60.54
2017/03/12,64.71
2017/03/13,75.72
2017/03/14,63.489
2017/03/15,65.288
2017/03/16,76.634
2017/03/17,74.947
2017/03/18,61.477
2017/03/19,55.204
2017/03/20,56.024
2017/03/21,56.25
2017/03/22,53.231
2017/03/23,52.965
2017/03/24,59.664
2017/03/25,55.725
2017/03/26,50.736
2017/03/27,54.8
2017/03/28,53.233
2017/03/29,54.583
2017/03/30,61.957
2017/03/31,66.169
2017/04/01,49.306
2017/04/02,53.745
2017/04/03,59.449
2017/04/04,51.981
2017/04/05,52.012
2017/04/06,57.126
2017/04/07,48.972
2017/04/08,46.024
2017/04/09,45.199
2017/04/10,47.97
2017/04/11,47.315
2017/04/12,49.569
2017/04/13,51.205
2017/04/14,49.814
2017/04/15,47.51
2017/04/16,43.579
2017/04/17,46.092
2017/04/18,51.859
2017/04/19,51.997
2017/04/20,54.513
2017/04/21,47.732
2017/04/22,46.707
2017/04/23,48.038
2017/04/24,52.306
2017/04/25,51.201
2017/04/26,56.8
2017/04/27,64.42
2017/04/28,57.937
2017/04/29,54.527
2017/04/30,56.506
2017/05/01,62.338
2017/05/02,59.674
2017/05/03,54.168
2017/05/04,62.546
2017/05/05,61.08
2017/05/06,52.949
2017/05/07,57.439
2017/05/08,62.36
2017/05/09,58.521
2017/05/10,56.201
2017/05/11,58.979
2017/05/12,53.176
2017/05/13,48.527
2017/05/14,51.314
2017/05/15,56.672
2017/05/16,56.425
2017/05/17,52.862
2017/05/18,61.454
2017/05/19,67.879
2017/05/20,53.076
2017/05/21,56.929
2017/05/22,63.345
2017/05/23,65.541
2017/05/24,65.13
2017/05/25,64.968
2017/05/26,60.805
2017/05/27,53.209
2017/05/28,52.175
2017/05/29,54.92
2017/05/30,58.691
2017/05/31,62.272
2017/06/01,66.764
2017/06/02,56.924
2017/06/03,56.718
2017/06/04,57.099
2017/06/05,60.064
2017/06/06,63.655
2017/06/07,61.104
2017/06/08,57.392
2017/06/09,63.103
2017/06/10,64.788
2017/06/11,69.455
2017/06/12,77.108
2017/06/13,72.478
2017/06/14,64.558
2017/06/15,66.002
2017/06/16,58.459
2017/06/17,57.227
2017/06/18,58.753
2017/06/19,63.753
2017/06/20,63.561
2017/06/21,51.968
2017/06/22,62.673
2017/06/23,61.464
2017/06/24,55.221
2017/06/25,49.204
2017/06/26,63.398
2017/06/27,52.709
2017/06/28,53.624
2017/06/29,52.597
2017/06/30,51.597
2017/07/01,50.243
2017/07/02,50.696
2017/07/03,56.108
2017/07/04,54.323
2017/07/05,51.315
2017/07/06,50.619
2017/07/07,56.121
2017/07/08,46.923
2017/07/09,45.17
2017/07/10,54.692
2017/07/11,53.318
2017/07/12,51.986
2017/07/13,47.425
2017/07/14,47.553
2017/07/15,46.026
2017/07/16,47.374
2017/07/17,48.043
2017/07/18,51.307
2017/07/19,51.867
2017/07/20,50.225
2017/07/21,47.516
2017/07/22,41.717
2017/07/23,52.821
2017/07/24,49.403
2017/07/25,47.932
2017/07/26,45.275
2017/07/27,47.212
2017/07/28,49.078
2017/07/29,42.968
2017/07/30,45.466
2017/07/31,54.615
2017/08/01,46.919
2017/08/02,48.932
2017/08/03,48.122
2017/08/04,52.145
2017/08/05,52.069
2017/08/06,51.436
2017/08/07,55.084
2017/08/08,61.292
2017/08/09,54.8
2017/08/10,61.373
2017/08/11,62.012
2017/08/12,57.698
2017/08/13,56.712
2017/08/14,67.063
2017/08/15,65.446
2017/08/16,65.602
2017/08/17,66.808
2017/08/18,68.802
2017/08/19,54.557
2017/08/20,47.462
2017/08/21,56.343
2017/08/22,51.563
2017/08/23,55.255
2017/08/24,51.146
2017/08/25,52.891
2017/08/26,45.334
2017/08/27,46.789
2017/08/28,52.198
2017/08/29,56.502
2017/08/30,57.429
2017/08/31,58.553
2017/09/01,55.378
2017/09/02,48.677
2017/09/03,44.955
2017/09/04,59.331
2017/09/05,57.866
2017/09/06,60.031
2017/09/07,54.005
2017/09/08,55.021
2017/09/09,49.674
2017/09/10,45.052
2017/09/11,49.699
2017/09/12,54.697
2017/09/13,49.516
2017/09/14,52.665
2017/09/15,57.305
2017/09/16,47.754
2017/09/17,43.584
2017/09/18,50.542
2017/09/19,48.083
2017/09/20,47.022
2017/09/21,45.979
2017/09/22,42.619
2017/09/23,41.994
2017/09/24,43.529
2017/09/25,46.362
2017/09/26,45.24
2017/09/27,46.354
2017/09/28,48.732
2017/09/29,49.405
2017/09/30,45.143
2017/10/01,43.134
2017/10/02,47.613
2017/10/03,48.958
2017/10/04,46.136
2017/10/05,47.221
2017/10/06,46.888
2017/10/07,44.788
2017/10/08,45.962
2017/10/09,48.215
2017/10/10,55.039
2017/10/11,52.921
2017/10/12,53.744
2017/10/13,59.539
2017/10/14,49.902
2017/10/15,48.03
2017/10/16,48.757
2017/10/17,58.869
2017/10/18,53.497
2017/10/19,51.813
2017/10/20,55.687
2017/10/21,53.465
2017/10/22,56.211
2017/10/23,55
2017/10/24,56.169
2017/10/25,50.592
2017/10/26,52.487
2017/10/27,51.763
2017/10/28,24.196
2017/10/29,24.196
2017/10/30,24.196
2017/10/31,56.769
2017/11/01,57.883
2017/11/02,60.411
2017/11/03,55.241
2017/11/04,50.195
2017/11/05,49.756
2017/11/06,53.267
2017/11/07,53.493
2017/11/08,55.5
2017/11/09,56.09
2017/11/10,55.63
2017/11/11,50.879
2017/11/12,54.982
2017/11/13,53.447
2017/11/14,56.215
2017/11/15,60.416
2017/11/16,55.297
2017/11/17,57.274
2017/11/18,52.105
2017/11/19,52.762
2017/11/20,56.948
2017/11/21,57.558
2017/11/22,58.21
2017/11/23,58.09
2017/11/24,56.444
2017/11/25,55.766
2017/11/26,56.262
2017/11/27,64.662
2017/11/28,66.899
2017/11/29,70.398
2017/11/30,65.619
2017/12/01,59.077
2017/12/02,60.036
2017/12/03,63.896
2017/12/04,64.492
2017/12/05,62.411
2017/12/06,76.01
2017/12/07,53.453
2017/12/08,57.825
2017/12/09,55.175
2017/12/10,53.503
2017/12/11,60.454
2017/12/12,63.86
2017/12/13,66.489
2017/12/14,68.831
2017/12/15,62.716
2017/12/16,61.057
2017/12/17,60.982
2017/12/18,67.237
2017/12/19,71.597
2017/12/20,67.664
2017/12/21,70.779
2017/12/22,71.185
2017/12/23,55.269
2017/12/24,46.354
2017/12/25,46.619
2017/12/26,50.347
2017/12/27,54.32
2017/12/28,56.198
2017/12/29,63.13
2017/12/30,66.27
2017/12/31,52.022
2018/01/01,51.301
2018/01/02,60.408
2018/01/03,64.09
2018/01/04,68.144
2018/01/05,63.592
2018/01/06,59.907
2018/01/07,55.426
2018/01/08,57.911
2018/01/09,60.048
2018/01/10,56.785
2018/01/11,57.054
2018/01/12,52.542
2018/01/13,53.907
2018/01/14,49.606
2018/01/15,56.026
2018/01/16,58.511
2018/01/17,58.204
2018/01/18,54.668
2018/01/19,45.356
2018/01/20,41.505
2018/01/21,47.326
2018/01/22,45.224
2018/01/23,43.386
2018/01/24,42.408
2018/01/25,37.069
2018/01/26,46.18
2018/01/27,42.455
2018/01/28,43.939
2018/01/29,46.708
2018/01/30,45.308
2018/01/31,45.02
2018/02/01,50.22
2018/02/02,49.396
2018/02/03,42.315
2018/02/04,41.754
2018/02/05,45.647
2018/02/06,46.681
2018/02/07,43.353
2018/02/08,38.153
2018/02/09,43.596
2018/02/10,46.098
2018/02/11,42.681
2018/02/12,46.907
2018/02/13,43
2018/02/14,43.901
2018/02/15,44.691
2018/02/16,41.364
2018/02/17,41.961
2018/02/18,42.466
2018/02/19,46.873
2018/02/20,50.542
2018/02/21,47.172
2018/02/22,44.706
2018/02/23,42.527
2018/02/24,39.241
2018/02/25,39.891
2018/02/26,46.683
2018/02/27,44.452
2018/02/28,46.106
2018/03/01,43.913
2018/03/02,44.468
2018/03/03,40.616
2018/03/04,38.619
2018/03/05,46.54
2018/03/06,46.729
2018/03/07,54.21
2018/03/08,45.769
2018/03/09,44.793
2018/03/10,42.49
2018/03/11,40.371
2018/03/12,45.295
2018/03/13,45.922
2018/03/14,49.095
2018/03/15,46.881
2018/03/16,44.804
2018/03/17,42.114
2018/03/18,46.286
2018/03/19,49.799
2018/03/20,46.076
2018/03/21,48.568
2018/03/22,46.082
2018/03/23,52.564
2018/03/24,47.969
2018/03/25,41.349
2018/03/26,47.661
2018/03/27,45.706
2018/03/28,44.159
2018/03/29,46.753
2018/03/30,48.428
2018/03/31,44.474
2018/04/01,42.708
2018/04/02,46.559
2018/04/03,49.677
2018/04/04,47.811
2018/04/05,53.241
2018/04/06,50.409
2018/04/07,45.768
2018/04/08,48.879
2018/04/09,51.144
2018/04/10,47.653
2018/04/11,48.701
2018/04/12,53.751
2018/04/13,54.604
2018/04/14,47.82
2018/04/15,48.895
2018/04/16,50.555
2018/04/17,53.18
2018/04/18,51.256
2018/04/19,55.07
2018/04/20,57.417
2018/04/21,58.219
2018/04/22,59.582
2018/04/23,62.811
2018/04/24,63.374
2018/04/25,55.052
2018/04/26,53.843
2018/04/27,50.499
2018/04/28,50.437
2018/04/29,47.486
2018/04/30,53.902
2018/05/01,48.045
2018/05/02,54.503
2018/05/03,58.878
2018/05/04,74.09
2018/05/05,52.058
2018/05/06,50.336
2018/05/07,52.485
2018/05/08,53.71
2018/05/09,54.722
2018/05/10,54.542
2018/05/11,53.14
2018/05/12,54.642
2018/05/13,52.171
2018/05/14,53.941
2018/05/15,52.695
2018/05/16,54.854
2018/05/17,57.23
2018/05/18,56.384
2018/05/19,60.003
2018/05/20,51.703
2018/05/21,50.549
2018/05/22,53.719
2018/05/23,54.756
2018/05/24,53.032
2018/05/25,49.884
2018/05/26,49.457
2018/05/27,52.425
2018/05/28,58.041
2018/05/29,52.298
2018/05/30,51.781
2018/05/31,50.833
2018/06/01,44.402
2018/06/02,48.268
2018/06/03,52.207
2018/06/04,48.533
2018/06/05,46.492
2018/06/06,45.653
2018/06/07,47.55
2018/06/08,41.827
2018/06/09,21.758
2018/06/10,18.556
2018/06/11,51.754
2018/06/12,49.461
2018/06/13,50.705
2018/06/14,50.317
2018/06/15,51.447
2018/06/16,46.563
2018/06/17,48.555
2018/06/18,49.025
2018/06/19,51.003
2018/06/20,52.104
2018/06/21,51.335
2018/06/22,52.276
2018/06/23,48.99
2018/06/24,48.874
2018/06/25,57.37
2018/06/26,49.039
2018/06/27,50.22
2018/06/28,51.436
2018/06/29,50.354
2018/06/30,40.766
2018/07/01,37.34
2018/07/02,40.563
2018/07/03,40.691
2018/07/04,40.4
2018/07/05,43.398
2018/07/06,40.774
2018/07/07,40.45
2018/07/08,46.342
2018/07/09,48.887
2018/07/10,49.289
2018/07/11,47.224
2018/07/12,44.937
2018/07/13,42.757
2018/07/14,41.272
2018/07/15,41.709
2018/07/16,56.337
2018/07/17,56.967
2018/07/18,62.335
2018/07/19,57.849
2018/07/20,53.031
2018/07/21,48.919
2018/07/22,53.957
2018/07/23,57.465
2018/07/24,59.364
2018/07/25,59.901
2018/07/26,55.157
2018/07/27,58.366
2018/07/28,53.496
2018/07/29,54.251
2018/07/30,56.126
2018/07/31,54.632
2018/08/01,54.713
2018/08/02,52.107
2018/08/03,55.989
2018/08/04,49.296
2018/08/05,48.065
2018/08/06,49.985
2018/08/07,45.587
2018/08/08,41.201
2018/08/09,41.714
2018/08/10,22.932
2018/08/11,22.932
2018/08/12,22.932
2018/08/13,54.554
2018/08/14,53.304
2018/08/15,52.39
2018/08/16,54.632
2018/08/17,50.438
2018/08/18,50.462
2018/08/19,49.929
2018/08/20,53.038
2018/08/21,49.391
2018/08/22,50.185
2018/08/23,49.515
2018/08/24,50.12
2018/08/25,49.799
2018/08/26,50.88
2018/08/27,52.726
2018/08/28,51.952
2018/08/29,45.76
2018/08/30,48.703
2018/08/31,48.375
2018/09/01,52.874
2018/09/02,54.412
2018/09/03,54.276
2018/09/04,50.188
2018/09/05,51.506
2018/09/06,49.273
2018/09/07,49.241
2018/09/08,46.821
2018/09/09,46.937
2018/09/10,46.622
2018/09/11,43.622
2018/09/12,44.027
2018/09/13,46.26
2018/09/14,42.317
2018/09/15,36.99
2018/09/16,36.657
2018/09/17,47.384
2018/09/18,42.501
2018/09/19,41.257
2018/09/20,44.68
2018/09/21,47.497
2018/09/22,42.126
2018/09/23,42.373
2018/09/24,42.416
2018/09/25,45.966
2018/09/26,42.829
2018/09/27,45.604
2018/09/28,46.626
2018/09/29,39.863
2018/09/30,47.599
2018/10/01,45.232
2018/10/02,44.247
2018/10/03,54.015
2018/10/04,55.303
2018/10/05,58.281
2018/10/06,61.172
2018/10/07,48.217
2018/10/08,51.072
2018/10/09,51.605
2018/10/10,48.282
2018/10/11,51.986
2018/10/12,50.05
2018/10/13,50.749
2018/10/14,49.267
2018/10/15,55.165
2018/10/16,56.376
2018/10/17,56.884
2018/10/18,53.556
2018/10/19,52.674
2018/10/20,50.771
2018/10/21,46.649
2018/10/22,55.757
2018/10/23,52.744
2018/10/24,52.089
2018/10/25,50.592
2018/10/26,52.303
2018/10/27,45.992
2018/10/28,46.435
2018/10/29,57.981
2018/10/30,57.732
2018/10/31,55.87
2018/11/01,51.354
2018/11/02,43.717
2018/11/03,42.03
2018/11/04,43.041
2018/11/05,52.142
2018/11/06,49.592
2018/11/07,46.477
2018/11/08,45.329
2018/11/09,50.086
2018/11/10,45.33
2018/11/11,52.737
2018/11/12,51.184
2018/11/13,48.79
2018/11/14,51.481
2018/11/15,49.564
2018/11/16,46.918
2018/11/17,43.151
2018/11/18,40.746
2018/11/19,57.687
2018/11/20,54.865
2018/11/21,47.884
2018/11/22,46.36
2018/11/23,47.297
2018/11/24,41.745
2018/11/25,47.226
2018/11/26,48.221
2018/11/27,46.012
2018/11/28,51.582
2018/11/29,46.11
2018/11/30,50.42
2018/12/01,44.67
2018/12/02,43.33
2018/12/03,47.566
2018/12/04,46.441
2018/12/05,50.606
2018/12/06,49.803
2018/12/07,52.854
2018/12/08,55.013
2018/12/09,48.969
2018/12/10,52.68
2018/12/11,47.31
2018/12/12,47.186
2018/12/13,47.631
2018/12/14,47.859
2018/12/15,50.069
2018/12/16,53.712
2018/12/17,50.96
2018/12/18,47.06
2018/12/19,52.776
2018/12/20,53.162
2018/12/21,51.189
2018/12/22,41.448
2018/12/23,47.633
2018/12/24,54.09
2018/12/25,47.537
2018/12/26,49.687
2018/12/27,49.84
2018/12/28,53.362
2018/12/29,51.015
2018/12/30,44.727
2018/12/31,48.479
2019/01/01,43.619
2019/01/02,51.019
2019/01/03,54.18
2019/01/04,49.007
2019/01/05,46.538
2019/01/06,46.86
2019/01/07,52.968
2019/01/08,54.403
2019/01/09,53.679
2019/01/10,52.597
2019/01/11,49.203
2019/01/12,39.926
2019/01/13,43.58
2019/01/14,56.102
2019/01/15,51.495
2019/01/16,47.497
2019/01/17,46.857
2019/01/18,48.063
2019/01/19,45.312
2019/01/20,43.51
2019/01/21,47.928
2019/01/22,46.032
2019/01/23,49.194
2019/01/24,47.904
2019/01/25,49.161
2019/01/26,44.316
2019/01/27,48.497
2019/01/28,55.452
2019/01/29,50.431
2019/01/30,48.745
2019/01/31,48.505
2019/02/01,45.884
2019/02/02,40.958
2019/02/03,38.038
2019/02/04,36.91
2019/02/05,37.789
2019/02/06,39.742
2019/02/07,38.684
2019/02/08,44.915
2019/02/09,40.956
2019/02/10,38.094
2019/02/11,45.282
2019/02/12,46.918
2019/02/13,49.452
2019/02/14,49.312
2019/02/15,51.121
2019/02/16,47.18
2019/02/17,45.726
2019/02/18,58.8
2019/02/19,57.328
2019/02/20,52.009
2019/02/21,49.318
2019/02/22,50.812
2019/02/23,47.81
2019/02/24,52.353
2019/02/25,53.974
2019/02/26,54.209
2019/02/27,54.851
2019/02/28,56.223
2019/03/01,57.678
2019/03/02,51.696
2019/03/03,45.986
2019/03/04,57.478
2019/03/05,58.276
2019/03/06,57.864
2019/03/07,56.011
2019/03/08,56.797
2019/03/09,55.537
2019/03/10,43.577
2019/03/11,50.568
2019/03/12,55.951
2019/03/13,54.533
2019/03/14,55.439
2019/03/15,52.002
2019/03/16,45.023
2019/03/17,48.406
2019/03/18,56.887
2019/03/19,58.858
2019/03/20,60.944
2019/03/21,54.674
2019/03/22,56.004
2019/03/23,49.33
2019/03/24,50.012
2019/03/25,61.769
2019/03/26,60.061
2019/03/27,57.259
2019/03/28,59.132
2019/03/29,57.183
2019/03/30,56.736
2019/03/31,50.185
2019/04/01,64.609
2019/04/02,68.21
2019/04/03,64.077
2019/04/04,54.365
2019/04/05,51.672
2019/04/06,46.454
2019/04/07,49.653
2019/04/08,56.201
2019/04/09,55.236
2019/04/10,52.514
2019/04/11,58.498
2019/04/12,58.111
2019/04/13,48.964
2019/04/14,42.788
2019/04/15,50.961
2019/04/16,51.157
2019/04/17,51.554
2019/04/18,52.356
2019/04/19,56.114
2019/04/20,61.258
2019/04/21,53.807
2019/04/22,56.527
2019/04/23,56.922
2019/04/24,51.796
2019/04/25,49.774
2019/04/26,49.283
2019/04/27,41.174
2019/04/28,43.284
2019/04/29,47.592
2019/04/30,52.132
2019/05/01,54.136
2019/05/02,45.518
2019/05/03,48.112
2019/05/04,44.711
2019/05/05,46.345
2019/05/06,51.144
2019/05/07,50.335
2019/05/08,52.293
2019/05/09,53.161
2019/05/10,56.245
2019/05/11,54.348
2019/05/12,51.259
2019/05/13,59.296
2019/05/14,63.728
2019/05/15,65.936
2019/05/16,68.733
2019/05/17,58.215
2019/05/18,51.181
2019/05/19,49.802
2019/05/20,54.689
2019/05/21,58.916
2019/05/22,54.664
2019/05/23,55.559
2019/05/24,57.744
2019/05/25,53.639
2019/05/26,49.155
2019/05/27,60.388
2019/05/28,58.972
2019/05/29,61.825
2019/05/30,55.277
2019/05/31,57.521
2019/06/01,67.317
2019/06/02,57.473
2019/06/03,53.03
2019/06/04,49.529
2019/06/05,45.801
2019/06/06,52.868
2019/06/07,43.973
2019/06/08,42.363
2019/06/09,47.993
2019/06/10,46.028
2019/06/11,51.618
2019/06/12,58.484
2019/06/13,50.157
2019/06/14,49.416
2019/06/15,51.441
2019/06/16,58.231
2019/06/17,47.837
2019/06/18,50.114
2019/06/19,47.935
2019/06/20,46.109
2019/06/21,50.558
2019/06/22,49.882
2019/06/23,47.073
