Date,confirmationtime90roc
2016/04/16,-16.332
2016/04/17,-15.677
2016/04/18,-17.886
2016/04/19,-15.597
2016/04/20,-17.967
2016/04/21,-16.411
2016/04/22,-18.289
2016/04/23,-14.593
2016/04/24,-18.392
2016/04/25,-15.596
2016/04/26,-16.28
2016/04/27,-16.546
2016/04/28,-17.396
2016/04/29,-16.799
2016/04/30,-19.577
2016/05/01,-15.601
2016/05/02,-18.503
2016/05/03,-14.123
2016/05/04,-15.351
2016/05/05,-16.415
2016/05/06,-17.187
2016/05/07,-15.047
2016/05/08,-16.196
2016/05/09,-16.363
2016/05/10,-17.482
2016/05/11,-15.134
2016/05/12,-17.478
2016/05/13,-16.013
2016/05/14,-16.247
2016/05/15,-17.29
2016/05/16,-15.702
2016/05/17,-19.997
2016/05/18,-17.549
2016/05/19,-16.27
2016/05/20,-16.333
2016/05/21,-15.482
2016/05/22,-16.124
2016/05/23,-17.362
2016/05/24,-16.323
2016/05/25,-14.944
2016/05/26,-16.016
2016/05/27,-17.419
2016/05/28,-16.448
2016/05/29,-19.68
2016/05/30,-15.898
2016/05/31,-14.319
2016/06/01,-16.973
2016/06/02,-17.754
2016/06/03,-14.779
2016/06/04,-18.434
2016/06/05,-15.714
2016/06/06,-17.862
2016/06/07,-16.711
2016/06/08,-14.694
2016/06/09,-16.858
2016/06/10,-14.893
2016/06/11,-15.178
2016/06/12,-15.779
2016/06/13,-1.726
2016/06/14,-0.166
2016/06/15,1.249
2016/06/16,-0.881
2016/06/17,3.984
2016/06/18,2.343
2016/06/19,-3.664
2016/06/20,2.051
2016/06/21,-0.417
2016/06/22,-0.619
2016/06/23,1.049
2016/06/24,0.877
2016/06/25,0.8
2016/06/26,-0.876
2016/06/27,-0.694
2016/06/28,-0.33
2016/06/29,0.501
2016/06/30,1.604
2016/07/01,-3.117
2016/07/02,0.533
2016/07/03,0.678
2016/07/04,-0.56
2016/07/05,0.925
2016/07/06,-2.217
2016/07/07,1.093
2016/07/08,-1.051
2016/07/09,-0.996
2016/07/10,-1.803
2016/07/11,-0.232
2016/07/12,0.15
2016/07/13,-1.068
2016/07/14,0.967
2016/07/15,0.518
2016/07/16,-1.085
2016/07/17,0.431
2016/07/18,-2.292
2016/07/19,1.34
2016/07/20,0.74
2016/07/21,-1.999
2016/07/22,1.578
2016/07/23,-1.838
2016/07/24,2.813
2016/07/25,-1.294
2016/07/26,4.355
2016/07/27,-2.348
2016/07/28,-0.839
2016/07/29,1.321
2016/07/30,-0.652
2016/07/31,0.846
2016/08/01,1.56
2016/08/02,1.459
2016/08/03,0.886
2016/08/04,-2.745
2016/08/05,-1.27
2016/08/06,1.221
2016/08/07,-0.543
2016/08/08,-0.776
2016/08/09,-3.524
2016/08/10,0.743
2016/08/11,-0.066
2016/08/12,-0.931
2016/08/13,-0.282
2016/08/14,-1.21
2016/08/15,-0.312
2016/08/16,0.149
2016/08/17,0.033
2016/08/18,-1.033
2016/08/19,-0.549
2016/08/20,0.479
2016/08/21,-1.167
2016/08/22,-1.119
2016/08/23,0.233
2016/08/24,-0.562
2016/08/25,-0.804
2016/08/26,0.216
2016/08/27,-1.234
2016/08/28,-0.464
2016/08/29,-1.297
2016/08/30,0.216
2016/08/31,-0.016
2016/09/01,0.668
2016/09/02,-1.183
2016/09/03,0.235
2016/09/04,1.411
2016/09/05,-1.415
2016/09/06,1.635
2016/09/07,-0.425
2016/09/08,-1.895
2016/09/09,0.659
2016/09/10,1.1
2016/09/11,-0.148
2016/09/12,-0.462
2016/09/13,0.067
2016/09/14,-1.248
2016/09/15,-3.018
2016/09/16,-2.902
2016/09/17,2.945
2016/09/18,6.27
2016/09/19,-6.397
2016/09/20,-0.454
2016/09/21,-0.973
2016/09/22,5.151
2016/09/23,-3.662
2016/09/24,2.978
2016/09/25,-3.431
2016/09/26,3.834
2016/09/27,-1.024
2016/09/28,-1.982
2016/09/29,0.016
2016/09/30,-0.083
2016/10/01,4.585
2016/10/02,-0.016
2016/10/03,-4.11
2016/10/04,0.181
2016/10/05,3.765
2016/10/06,0.722
2016/10/07,4.06
2016/10/08,-2.484
2016/10/09,-0.331
2016/10/10,-0.579
2016/10/11,0.595
2016/10/12,1.54
2016/10/13,-2.061
2016/10/14,0.033
2016/10/15,0.033
2016/10/16,0.892
2016/10/17,0.185
2016/10/18,-2.827
2016/10/19,6.581
2016/10/20,-5.414
2016/10/21,-0.066
2016/10/22,-1.722
2016/10/23,0.617
2016/10/24,-4.221
2016/10/25,2.439
2016/10/26,-0.246
2016/10/27,-0.648
2016/10/28,0.639
2016/10/29,6.369
2016/10/30,-1.617
2016/10/31,-3.25
2016/11/01,2.483
2016/11/02,4.032
2016/11/03,1.933
2016/11/04,1.253
2016/11/05,1.351
2016/11/06,0.083
2016/11/07,-2.93
2016/11/08,-1.705
2016/11/09,2.431
2016/11/10,0.805
2016/11/11,0.668
2016/11/12,-0.854
2016/11/13,-1.822
2016/11/14,-0.214
2016/11/15,0.05
2016/11/16,0.91
2016/11/17,2.488
2016/11/18,-3.721
2016/11/19,-1.073
2016/11/20,-1.635
2016/11/21,-0.955
2016/11/22,2.212
2016/11/23,4.403
2016/11/24,1.556
2016/11/25,-0.573
2016/11/26,1.634
2016/11/27,1.161
2016/11/28,-0.265
2016/11/29,1.42
2016/11/30,-1.188
2016/12/01,0.512
2016/12/02,-2.074
2016/12/03,-2.224
2016/12/04,1.554
2016/12/05,-0.183
2016/12/06,0.476
2016/12/07,-0.939
2016/12/08,-0.833
2016/12/09,-0.843
2016/12/10,0.296
2016/12/11,-0.574
2016/12/12,0.067
2016/12/13,0.346
2016/12/14,-0.806
2016/12/15,1.066
2016/12/16,-0.51
2016/12/17,-8.47
2016/12/18,5.135
2016/12/19,2.238
2016/12/20,-0.115
2016/12/21,-5.338
2016/12/22,4.533
2016/12/23,-1.293
2016/12/24,4.346
2016/12/25,-4.635
2016/12/26,-0.214
2016/12/27,1.801
2016/12/28,1.156
2016/12/29,-1.217
2016/12/30,-4.668
2016/12/31,1.251
2017/01/01,1.522
2017/01/02,0.314
2017/01/03,-3.612
2017/01/04,-3.061
2017/01/05,-3.349
2017/01/06,3.179
2017/01/07,-0.966
2017/01/08,-0.543
2017/01/09,-0.526
2017/01/10,-1.99
2017/01/11,1.108
2017/01/12,0.38
2017/01/13,-1.294
2017/01/14,-0.198
2017/01/15,-2.071
2017/01/16,1.107
2017/01/17,-3.799
2017/01/18,3.842
2017/01/19,-0.991
2017/01/20,1.308
2017/01/21,-0.877
2017/01/22,0
2017/01/23,-0.331
2017/01/24,0.977
2017/01/25,0.133
2017/01/26,-2.269
2017/01/27,-5.297
2017/01/28,-0.066
2017/01/29,2.215
2017/01/30,-4.184
2017/01/31,-1.097
2017/02/01,-0.982
2017/02/02,-2.365
2017/02/03,0.1
2017/02/04,-0.395
2017/02/05,3.916
2017/02/06,1.802
2017/02/07,-1.234
2017/02/08,-1.665
2017/02/09,-0.614
2017/02/10,0.762
2017/02/11,2.733
2017/02/12,0.132
2017/02/13,-1.054
2017/02/14,0.365
2017/02/15,-3.629
2017/02/16,3.916
2017/02/17,2.295
2017/02/18,3.001
2017/02/19,0.897
2017/02/20,-1.546
2017/02/21,-3.553
2017/02/22,-0.905
2017/02/23,1.528
2017/02/24,-1.214
2017/02/25,-1.557
2017/02/26,-0.772
2017/02/27,0
2017/02/28,-0.753
2017/03/01,1.662
2017/03/02,0.231
2017/03/03,2.564
2017/03/04,-0.033
2017/03/05,-1.136
2017/03/06,1.874
2017/03/07,1.589
2017/03/08,1.812
2017/03/09,2.058
2017/03/10,2.067
2017/03/11,1.599
2017/03/12,1.352
2017/03/13,0.497
2017/03/14,1.996
2017/03/15,0.251
2017/03/16,1.419
2017/03/17,1.158
2017/03/18,1.753
2017/03/19,1.378
2017/03/20,0.049
2017/03/21,1.897
2017/03/22,-0.866
2017/03/23,0.676
2017/03/24,1.573
2017/03/25,2.768
2017/03/26,1.421
2017/03/27,0.807
2017/03/28,2.644
2017/03/29,1.57
2017/03/30,2.589
2017/03/31,0.368
2017/04/01,3.122
2017/04/02,3.626
2017/04/03,0.937
2017/04/04,3.523
2017/04/05,1.754
2017/04/06,2.194
2017/04/07,2.725
2017/04/08,2.325
2017/04/09,4.916
2017/04/10,4.724
2017/04/11,3.385
2017/04/12,4.793
2017/04/13,5.312
2017/04/14,2.691
2017/04/15,6.363
2017/04/16,3.986
2017/04/17,2.406
2017/04/18,3.481
2017/04/19,7.695
2017/04/20,1.775
2017/04/21,2.858
2017/04/22,4.713
2017/04/23,3.138
2017/04/24,5.524
2017/04/25,1.916
2017/04/26,7.877
2017/04/27,6.079
2017/04/28,6.424
2017/04/29,5.937
2017/04/30,7.897
2017/05/01,7.006
2017/05/02,6.941
2017/05/03,7.045
2017/05/04,6.036
2017/05/05,7.101
2017/05/06,7.027
2017/05/07,5.806
2017/05/08,6.348
2017/05/09,6.964
2017/05/10,6.746
2017/05/11,5.928
2017/05/12,6.153
2017/05/13,8.371
2017/05/14,12.366
2017/05/15,11.516
2017/05/16,11.581
2017/05/17,13.653
2017/05/18,10.07
2017/05/19,10.601
2017/05/20,9.656
2017/05/21,10.631
2017/05/22,10.68
2017/05/23,10.131
2017/05/24,10.908
2017/05/25,9.991
2017/05/26,9.96
2017/05/27,11.951
2017/05/28,9.811
2017/05/29,9.464
2017/05/30,6.755
2017/05/31,11.992
2017/06/01,13.836
2017/06/02,17.653
2017/06/03,16.676
2017/06/04,15.833
2017/06/05,13.888
2017/06/06,15.515
2017/06/07,13.151
2017/06/08,14.264
2017/06/09,15.113
2017/06/10,11.009
2017/06/11,15.135
2017/06/12,13.825
2017/06/13,13.543
2017/06/14,13.19
2017/06/15,13.968
2017/06/16,12.275
2017/06/17,12.711
2017/06/18,13.447
2017/06/19,11.68
2017/06/20,20.983
2017/06/21,20.743
2017/06/22,19.6
2017/06/23,21.922
2017/06/24,21.097
2017/06/25,20.788
2017/06/26,18.832
2017/06/27,19.736
2017/06/28,19.129
2017/06/29,18.779
2017/06/30,17.673
2017/07/01,16.71
2017/07/02,18.772
2017/07/03,17.419
2017/07/04,17.881
2017/07/05,17.954
2017/07/06,17.836
2017/07/07,16.758
2017/07/08,13.957
2017/07/09,13.035
2017/07/10,27.318
2017/07/11,27.854
2017/07/12,28.587
2017/07/13,30.94
2017/07/14,27.077
2017/07/15,26.439
2017/07/16,28.109
2017/07/17,31.442
2017/07/18,25.643
2017/07/19,26.353
2017/07/20,26.9
2017/07/21,27.493
2017/07/22,26.135
2017/07/23,22.768
2017/07/24,28.699
2017/07/25,20.32
2017/07/26,21.359
2017/07/27,22.939
2017/07/28,21.067
2017/07/29,20.606
2017/07/30,19.558
2017/07/31,23.93
2017/08/01,38.219
2017/08/02,39.688
2017/08/03,42.731
2017/08/04,40.545
2017/08/05,41.745
2017/08/06,39.881
2017/08/07,38.544
2017/08/08,37.992
2017/08/09,38.634
2017/08/10,41.176
2017/08/11,36.2
2017/08/12,31.34
2017/08/13,30.838
2017/08/14,32.035
2017/08/15,28.872
2017/08/16,31.109
2017/08/17,30.888
2017/08/18,32.713
2017/08/19,29.114
2017/08/20,31.569
2017/08/21,28.018
2017/08/22,29.677
2017/08/23,29.625
2017/08/24,31.262
2017/08/25,53.039
2017/08/26,55.845
2017/08/27,58.765
2017/08/28,62.003
2017/08/29,52.838
2017/08/30,49.419
2017/08/31,46.473
2017/09/01,47.827
2017/09/02,45.722
2017/09/03,48.319
2017/09/04,47.661
2017/09/05,47.204
2017/09/06,48.405
2017/09/07,46.997
2017/09/08,48.441
2017/09/09,47.318
2017/09/10,46.53
2017/09/11,48.465
2017/09/12,46.878
2017/09/13,50.028
2017/09/14,48.263
2017/09/15,45.99
2017/09/16,48.157
2017/09/17,46.942
2017/09/18,39.612
2017/09/19,35.006
2017/09/20,37.333
2017/09/21,34.156
2017/09/22,64.578
2017/09/23,70.804
2017/09/24,68.993
2017/09/25,76.34
2017/09/26,71.661
2017/09/27,73.106
2017/09/28,76.331
2017/09/29,77.059
2017/09/30,77.254
2017/10/01,76.52
2017/10/02,78.677
2017/10/03,74.179
2017/10/04,74.905
2017/10/05,72.573
2017/10/06,78.617
2017/10/07,78.862
2017/10/08,59.569
2017/10/09,56.836
2017/10/10,54.683
2017/10/11,54.786
2017/10/12,55.295
2017/10/13,59.218
2017/10/14,58.469
2017/10/15,52.444
2017/10/16,-0.066
2017/10/17,-23.355
2017/10/18,-25.543
2017/10/19,-27.207
2017/10/20,-25.461
2017/10/21,-25.189
2017/10/22,-27.038
2017/10/23,-25.088
2017/10/24,-25.592
2017/10/25,-24.968
2017/10/26,-24.525
2017/10/27,-100
2017/10/28,-100
2017/10/29,-100
2017/10/30,-100
2017/10/31,-100
2017/11/01,-35.434
2017/11/02,-34.095
2017/11/03,-35.155
2017/11/04,-34.926
2017/11/05,-35.006
2017/11/06,-33.973
2017/11/07,-33.779
2017/11/08,-35.391
2017/11/09,-33.737
2017/11/10,-34.714
2017/11/11,-34.131
2017/11/12,-33.819
2017/11/13,-33.622
2017/11/14,-31.95
2017/11/15,-33.547
2017/11/16,-32.792
2017/11/17,-32.462
2017/11/18,-33.13
2017/11/19,-32.445
2017/11/20,-32.238
2017/11/21,-31.714
2017/11/22,-32.97
2017/11/23,-42.585
2017/11/24,-43.863
2017/11/25,-43.323
2017/11/26,-44.156
2017/11/27,-41.817
2017/11/28,-42.058
2017/11/29,-43.14
2017/11/30,-42.757
2017/12/01,-42.207
2017/12/02,-41.533
2017/12/03,-41.499
2017/12/04,-37.242
2017/12/05,-37.187
2017/12/06,-35.191
2017/12/07,-38.048
2017/12/08,-38.635
2017/12/09,-38.517
2017/12/10,-38.575
2017/12/11,-37.328
2017/12/12,-38.128
2017/12/13,-36.402
2017/12/14,-36.495
2017/12/15,-37.776
2017/12/16,-37.143
2017/12/17,-38.471
2017/12/18,-37.243
2017/12/19,-35.76
2017/12/20,-34.572
2017/12/21,-46.122
2017/12/22,-48.974
2017/12/23,-50.597
2017/12/24,-52.583
2017/12/25,-52.089
2017/12/26,-51.535
2017/12/27,-52.129
2017/12/28,-51.961
2017/12/29,-50.916
2017/12/30,-50.424
2017/12/31,-51.879
2018/01/01,-51.704
2018/01/02,-49.826
2018/01/03,-46.823
2018/01/04,-47.781
2018/01/05,-46.677
2018/01/06,-46.843
2018/01/07,-47.865
2018/01/08,-46.098
2018/01/09,-45.788
2018/01/10,-46.464
2018/01/11,-46.759
2018/01/12,-46.724
2018/01/13,-45.773
2018/01/14,-19.04
2018/01/15,11.541
2018/01/16,12.658
2018/01/17,12.006
2018/01/18,11.995
2018/01/19,9.569
2018/01/20,6.93
2018/01/21,7.642
2018/01/22,6.204
2018/01/23,4.713
2018/01/24,3.288
2018/01/25,0
2018/01/26,0
2018/01/27,0
2018/01/28,0
2018/01/29,0
2018/01/30,4.96
2018/01/31,4.199
2018/02/01,7.667
2018/02/02,5.662
2018/02/03,5.458
2018/02/04,4.028
2018/02/05,3.087
2018/02/06,5.231
2018/02/07,4.769
2018/02/08,4.965
2018/02/09,5.576
2018/02/10,3.703
2018/02/11,4.534
2018/02/12,2.977
2018/02/13,4.561
2018/02/14,5.017
2018/02/15,4.509
2018/02/16,4.314
2018/02/17,3.81
2018/02/18,3.209
2018/02/19,4.68
2018/02/20,7.362
2018/02/21,5.83
2018/02/22,6.13
2018/02/23,4.624
2018/02/24,5.453
2018/02/25,3.892
2018/02/26,5.015
2018/02/27,4.143
2018/02/28,4.29
2018/03/01,4.218
2018/03/02,2.611
2018/03/03,1.345
2018/03/04,-3.571
2018/03/05,-5.047
2018/03/06,-7.08
2018/03/07,-1.978
2018/03/08,-0.905
2018/03/09,-1.441
2018/03/10,-1.901
2018/03/11,-3.492
2018/03/12,-1.855
2018/03/13,-3.512
2018/03/14,-2.55
2018/03/15,-1.377
2018/03/16,-2.416
2018/03/17,-1.281
2018/03/18,-2.546
2018/03/19,-5.989
2018/03/20,-6.511
2018/03/21,-6.134
2018/03/22,-6.019
2018/03/23,-0.352
2018/03/24,-1.271
2018/03/25,0.133
2018/03/26,-0.2
2018/03/27,0.726
2018/03/28,-1.009
2018/03/29,-1.381
2018/03/30,-2.779
2018/03/31,-2.38
2018/04/01,-1.496
2018/04/02,-5.645
2018/04/03,-7.636
2018/04/04,-9.115
2018/04/05,-11.806
2018/04/06,-10.494
2018/04/07,-8.613
2018/04/08,-10.73
2018/04/09,-10.309
2018/04/10,-10.835
2018/04/11,-8.923
2018/04/12,-8.121
2018/04/13,-8.931
2018/04/14,-4.935
2018/04/15,-8.671
2018/04/16,-6.912
2018/04/17,-4.507
2018/04/18,-3.9
2018/04/19,-2.151
2018/04/20,2.765
2018/04/21,-1.241
2018/04/22,-0.322
2018/04/23,2.112
2018/04/24,4.232
2018/04/25,1.581
2018/04/26,0.733
2018/04/27,5.058
2018/04/28,5.321
2018/04/29,1.577
2018/04/30,2.498
2018/05/01,4.642
2018/05/02,1.155
2018/05/03,3.221
2018/05/04,6.055
2018/05/05,3.797
2018/05/06,4.546
2018/05/07,1.56
2018/05/08,3.122
2018/05/09,4.747
2018/05/10,4.452
2018/05/11,4.712
2018/05/12,3.493
2018/05/13,3.212
2018/05/14,5.801
2018/05/15,2.233
2018/05/16,5.686
2018/05/17,4.453
2018/05/18,7.097
2018/05/19,6.8
2018/05/20,4.537
2018/05/21,2.233
2018/05/22,4.428
2018/05/23,3.855
2018/05/24,6.525
2018/05/25,3.815
2018/05/26,2.43
2018/05/27,3
2018/05/28,2.823
2018/05/29,4.408
2018/05/30,4.832
2018/05/31,4.481
2018/06/01,5.798
2018/06/02,4.421
2018/06/03,4.734
2018/06/04,3.843
2018/06/05,5.795
2018/06/06,3.959
2018/06/07,4.593
2018/06/08,3.768
2018/06/09,6.185
2018/06/10,3.226
2018/06/11,3.677
2018/06/12,2.258
2018/06/13,2.243
2018/06/14,2.654
2018/06/15,1.28
2018/06/16,1.039
2018/06/17,0.778
2018/06/18,0.084
2018/06/19,2.275
2018/06/20,3.28
2018/06/21,1.635
2018/06/22,4.089
2018/06/23,1.722
2018/06/24,2.091
2018/06/25,4.554
2018/06/26,3.497
2018/06/27,0.342
2018/06/28,3.054
2018/06/29,4.962
2018/06/30,2.487
2018/07/01,4.403
2018/07/02,1.164
2018/07/03,3.305
2018/07/04,3.752
2018/07/05,4.184
2018/07/06,3.508
2018/07/07,4.089
2018/07/08,5.231
2018/07/09,3.723
2018/07/10,3.095
2018/07/11,-0.556
2018/07/12,-1.168
2018/07/13,-0.605
2018/07/14,-1.116
2018/07/15,-2.225
2018/07/16,-0.273
2018/07/17,-1.596
2018/07/18,0.921
2018/07/19,-1.346
2018/07/20,0.771
2018/07/21,-1.584
2018/07/22,-3.331
2018/07/23,-2.439
2018/07/24,0.069
2018/07/25,-0.559
2018/07/26,-2.358
2018/07/27,-3.317
2018/07/28,-2.637
2018/07/29,-4.743
2018/07/30,-5.719
2018/07/31,-3.497
2018/08/01,-3.071
2018/08/02,-3.792
2018/08/03,-2.958
2018/08/04,-3.998
2018/08/05,-1.635
2018/08/06,-3.191
2018/08/07,-2.468
2018/08/08,-4.6
2018/08/09,-3.019
2018/08/10,-2.902
2018/08/11,-3.112
2018/08/12,-3.393
2018/08/13,-2.384
2018/08/14,-5.158
2018/08/15,-4.376
2018/08/16,-5.118
2018/08/17,-4.058
2018/08/18,-4.097
2018/08/19,-4.098
2018/08/20,-5.58
2018/08/21,-5.133
2018/08/22,-6.046
2018/08/23,-3.725
2018/08/24,-3.818
2018/08/25,-4.927
2018/08/26,-4.086
2018/08/27,-4.915
2018/08/28,-4.917
2018/08/29,-4.143
2018/08/30,-4.856
2018/08/31,-5.392
2018/09/01,-4.439
2018/09/02,-5.89
2018/09/03,-5.028
2018/09/04,-5.613
2018/09/05,-5.322
2018/09/06,-6.101
2018/09/07,-5.124
2018/09/08,-4.97
2018/09/09,-4.102
2018/09/10,-4.862
2018/09/11,-4.165
2018/09/12,-4.6
2018/09/13,-3.681
2018/09/14,-3.215
2018/09/15,-2.248
2018/09/16,-2.601
2018/09/17,-4.572
2018/09/18,-2.413
2018/09/19,-4.099
2018/09/20,-3.226
2018/09/21,-2.663
2018/09/22,-2.6
2018/09/23,-6.826
2018/09/24,-5.383
2018/09/25,-4.351
2018/09/26,-5.726
2018/09/27,-5.213
2018/09/28,-3.723
2018/09/29,-4.233
2018/09/30,-3.026
2018/10/01,-4.692
2018/10/02,-5.55
2018/10/03,-4.395
2018/10/04,-4.914
2018/10/05,-4.575
2018/10/06,-8.438
2018/10/07,-6.185
2018/10/08,-6.409
2018/10/09,-3.545
2018/10/10,-2.837
2018/10/11,-3.093
2018/10/12,-2.658
2018/10/13,-1.765
2018/10/14,-5.354
2018/10/15,-3.38
2018/10/16,-5.824
2018/10/17,-5.482
2018/10/18,-4.95
2018/10/19,-1.121
2018/10/20,-2.972
2018/10/21,-4.278
2018/10/22,-4.138
2018/10/23,-4.345
2018/10/24,-4.442
2018/10/25,-3.479
2018/10/26,-2.14
2018/10/27,-1.492
2018/10/28,-2.835
2018/10/29,-3.142
2018/10/30,-3.012
2018/10/31,-4.921
2018/11/01,-2.521
2018/11/02,-1.087
2018/11/03,-3.04
2018/11/04,-3.045
2018/11/05,-3.292
2018/11/06,-1.765
2018/11/07,-3.483
2018/11/08,-2.308
2018/11/09,-2.397
2018/11/10,-4.548
2018/11/11,-4.068
2018/11/12,-3.549
2018/11/13,-2.133
2018/11/14,-2.158
2018/11/15,-3.837
2018/11/16,-4.821
2018/11/17,-2.978
2018/11/18,-3.686
2018/11/19,-0.633
2018/11/20,-1.775
2018/11/21,-4.612
2018/11/22,-1.93
2018/11/23,-3.154
2018/11/24,-2.795
2018/11/25,-3.461
2018/11/26,-2.834
2018/11/27,-1.751
2018/11/28,-1.925
2018/11/29,-2.745
2018/11/30,-2.746
2018/12/01,-0.479
2018/12/02,-2.871
2018/12/03,-1.077
2018/12/04,-1.374
2018/12/05,0.515
2018/12/06,-2.361
2018/12/07,-0.603
2018/12/08,-2.043
2018/12/09,-1.493
2018/12/10,-2.817
2018/12/11,0.986
2018/12/12,-1.201
2018/12/13,-0.508
2018/12/14,0.615
2018/12/15,-0.033
2018/12/16,0.679
2018/12/17,1.29
2018/12/18,4.47
2018/12/19,2.839
2018/12/20,3.947
2018/12/21,3.444
2018/12/22,2.616
2018/12/23,3.581
2018/12/24,3.138
2018/12/25,2.43
2018/12/26,2.013
2018/12/27,3.462
2018/12/28,3.183
2018/12/29,2.584
2018/12/30,3.551
2018/12/31,4.374
2019/01/01,3.475
2019/01/02,3.625
2019/01/03,9.321
2019/01/04,12.027
2019/01/05,11.05
2019/01/06,10.636
2019/01/07,9.608
2019/01/08,10.895
2019/01/09,9.501
2019/01/10,10.812
2019/01/11,10.959
2019/01/12,11.568
2019/01/13,8.163
2019/01/14,8.598
2019/01/15,9.076
2019/01/16,11.107
2019/01/17,9.063
2019/01/18,9.592
2019/01/19,7.76
2019/01/20,8.323
2019/01/21,21.084
2019/01/22,20.741
2019/01/23,22.661
2019/01/24,20.37
2019/01/25,19.467
2019/01/26,21.405
2019/01/27,21.903
2019/01/28,23.731
2019/01/29,26.427
2019/01/30,22.631
2019/01/31,23.078
2019/02/01,26.196
2019/02/02,23.789
2019/02/03,25.051
2019/02/04,22.803
2019/02/05,25.388
2019/02/06,23.998
2019/02/07,23.851
2019/02/08,24.172
2019/02/09,24.918
2019/02/10,43.578
2019/02/11,45.292
2019/02/12,42.078
2019/02/13,45.67
2019/02/14,48.368
2019/02/15,46.994
2019/02/16,45.81
2019/02/17,44.938
2019/02/18,43.661
2019/02/19,43.097
2019/02/20,42.928
2019/02/21,43.909
2019/02/22,44.361
2019/02/23,41.374
2019/02/24,42.689
2019/02/25,41.458
2019/02/26,40.762
2019/02/27,42.981
2019/02/28,38.479
2019/03/01,1.034
2019/03/02,-5.326
2019/03/03,-5.424
2019/03/04,-5.404
2019/03/05,-6.408
2019/03/06,-5.36
2019/03/07,-7.238
2019/03/08,-5.729
2019/03/09,-4.421
2019/03/10,-5.174
2019/03/11,-6.339
2019/03/12,-5.842
2019/03/13,-4.719
2019/03/14,-6.353
2019/03/15,-4.81
2019/03/16,-7.249
2019/03/17,-8.168
2019/03/18,-7.962
2019/03/19,-8.853
2019/03/20,-9.606
2019/03/21,-8.396
2019/03/22,-7.552
2019/03/23,-8.801
2019/03/24,-7.851
2019/03/25,-7.186
2019/03/26,-6.244
2019/03/27,-8.749
2019/03/28,-7.312
2019/03/29,-6.422
2019/03/30,-7.613
2019/03/31,-7.729
2019/04/01,-8.551
2019/04/02,-6.701
2019/04/03,-11.948
2019/04/04,-13.3
2019/04/05,-12.556
2019/04/06,-13.438
2019/04/07,-13.372
2019/04/08,-13.647
2019/04/09,-12.739
2019/04/10,-13.741
2019/04/11,-12.813
2019/04/12,-13.678
2019/04/13,-13.08
2019/04/14,-12.348
2019/04/15,-12.789
2019/04/16,-13.733
2019/04/17,-12.851
2019/04/18,-12.285
2019/04/19,-11.878
2019/04/20,-12.104
2019/04/21,-21.17
2019/04/22,-21.107
2019/04/23,-20.727
2019/04/24,-20.432
2019/04/25,-21.033
2019/04/26,-21.652
2019/04/27,-22.591
2019/04/28,-23.556
2019/04/29,-24.52
2019/04/30,-22.817
