Date,size14wma
2017/01/20,1595
2017/01/21,1582
2017/01/22,1585
2017/01/23,1587
2017/01/24,1607
2017/01/25,1613
2017/01/26,1621
2017/01/27,1628
2017/01/28,1632
2017/01/29,1620
2017/01/30,1615
2017/01/31,1606
2017/02/01,1606
2017/02/02,1602
2017/02/03,1597
2017/02/04,1591
2017/02/05,1591
2017/02/06,1591
2017/02/07,1620
2017/02/08,1640
2017/02/09,1640
2017/02/10,1656
2017/02/11,1652
2017/02/12,1645
2017/02/13,1671
2017/02/14,1707
2017/02/15,1726
2017/02/16,1723
2017/02/17,1719
2017/02/18,1729
2017/02/19,1718
2017/02/20,1716
2017/02/21,1752
2017/02/22,1759
2017/02/23,1750
2017/02/24,1756
2017/02/25,1758
2017/02/26,1753
2017/02/27,1760
2017/02/28,1783
2017/03/01,1846
2017/03/02,1902
2017/03/03,1935
2017/03/04,1935
2017/03/05,1928
2017/03/06,1918
2017/03/07,1928
2017/03/08,1916
2017/03/09,1985
2017/03/10,2018
2017/03/11,2023
2017/03/12,2030
2017/03/13,2089
2017/03/14,2139
2017/03/15,2187
2017/03/16,2315
2017/03/17,2410
2017/03/18,2448
2017/03/19,2464
2017/03/20,2464
2017/03/21,2484
2017/03/22,2481
2017/03/23,2492
2017/03/24,2508
2017/03/25,2503
2017/03/26,2487
2017/03/27,2537
2017/03/28,2536
2017/03/29,2561
2017/03/30,2597
2017/03/31,2649
2017/04/01,2627
2017/04/02,2641
2017/04/03,2669
2017/04/04,2656
2017/04/05,2649
2017/04/06,2671
2017/04/07,2688
2017/04/08,2633
2017/04/09,2594
2017/04/10,2569
2017/04/11,2536
2017/04/12,2548
2017/04/13,2546
2017/04/14,2528
2017/04/15,2502
2017/04/16,2458
2017/04/17,2431
2017/04/18,2447
2017/04/19,2471
2017/04/20,2483
2017/04/21,2512
2017/04/22,2506
2017/04/23,2494
2017/04/24,2503
2017/04/25,2544
2017/04/26,2571
2017/04/27,2647
2017/04/28,2729
2017/04/29,2753
2017/04/30,2808
2017/05/01,2920
2017/05/02,3009
2017/05/03,3032
2017/05/04,3095
2017/05/05,3126
2017/05/06,3121
2017/05/07,3163
2017/05/08,3208
2017/05/09,3240
2017/05/10,3247
2017/05/11,3266
2017/05/12,3256
2017/05/13,3234
2017/05/14,3220
2017/05/15,3297
2017/05/16,3347
2017/05/17,3483
2017/05/18,3598
2017/05/19,3780
2017/05/20,3863
2017/05/21,3988
2017/05/22,4200
2017/05/23,4567
2017/05/24,4908
2017/05/25,5122
2017/05/26,5258
2017/05/27,5314
2017/05/28,5383
2017/05/29,5371
2017/05/30,5634
2017/05/31,5835
2017/06/01,5971
2017/06/02,6218
2017/06/03,6319
2017/06/04,6373
2017/06/05,6406
2017/06/06,6554
2017/06/07,6696
2017/06/08,6770
2017/06/09,6909
2017/06/10,6910
2017/06/11,7173
2017/06/12,7511
2017/06/13,7719
2017/06/14,7796
2017/06/15,7895
2017/06/16,7958
2017/06/17,8006
2017/06/18,8038
2017/06/19,8192
2017/06/20,8363
2017/06/21,8107
2017/06/22,8195
2017/06/23,8325
2017/06/24,8413
2017/06/25,8485
2017/06/26,8630
2017/06/27,8555
2017/06/28,8769
2017/06/29,8890
2017/06/30,8911
2017/07/01,8833
2017/07/02,8806
2017/07/03,8992
2017/07/04,9165
2017/07/05,9325
2017/07/06,9279
2017/07/07,9349
2017/07/08,9304
2017/07/09,9005
2017/07/10,9206
2017/07/11,9383
2017/07/12,9570
2017/07/13,9741
2017/07/14,9816
2017/07/15,9707
2017/07/16,9656
2017/07/17,9676
2017/07/18,9896
2017/07/19,9971
2017/07/20,9922
2017/07/21,9774
2017/07/22,9547
2017/07/23,9500
2017/07/24,9601
2017/07/25,9597
2017/07/26,9418
2017/07/27,9254
2017/07/28,9233
2017/07/29,8979
2017/07/30,8760
2017/07/31,8779
2017/08/01,8831
2017/08/02,8890
2017/08/03,8980
2017/08/04,9189
2017/08/05,9370
2017/08/06,9532
2017/08/07,9870
2017/08/08,10384
2017/08/09,10610
2017/08/10,11103
2017/08/11,11659
2017/08/12,12060
2017/08/13,12317
2017/08/14,12877
2017/08/15,13476
2017/08/16,14137
2017/08/17,14718
2017/08/18,15227
2017/08/19,15539
2017/08/20,15324
2017/08/21,15401
2017/08/22,15324
2017/08/23,15250
2017/08/24,15073
2017/08/25,15158
2017/08/26,15077
2017/08/27,15029
2017/08/28,15338
2017/08/29,15720
2017/08/30,16131
2017/08/31,16344
2017/09/01,16689
2017/09/02,16609
2017/09/03,16344
2017/09/04,16855
2017/09/05,17314
2017/09/06,18108
2017/09/07,18628
2017/09/08,19056
2017/09/09,18925
2017/09/10,18440
2017/09/11,18236
2017/09/12,18211
2017/09/13,18043
2017/09/14,17941
2017/09/15,18109
2017/09/16,17921
2017/09/17,17406
2017/09/18,17312
2017/09/19,17114
2017/09/20,16870
2017/09/21,16698
2017/09/22,16690
2017/09/23,16584
2017/09/24,16760
2017/09/25,17118
2017/09/26,17308
2017/09/27,17543
2017/09/28,17981
2017/09/29,18518
2017/09/30,19096
2017/10/01,19595
2017/10/02,19937
2017/10/03,20215
2017/10/04,20382
2017/10/05,20497
2017/10/06,20751
2017/10/07,20693
2017/10/08,20533
2017/10/09,20431
2017/10/10,20564
2017/10/11,20483
2017/10/12,20537
2017/10/13,20680
2017/10/14,20567
2017/10/15,20349
2017/10/16,19794
2017/10/17,19035
2017/10/18,18158
2017/10/19,17339
2017/10/20,16894
2017/10/21,16074
2017/10/22,15188
2017/10/23,14632
2017/10/24,14289
2017/10/25,14072
2017/10/26,13918
2017/10/27,11906
2017/10/28,10102
2017/10/29,8488
2017/10/30,7055
2017/10/31,5777
2017/11/01,6725
2017/11/02,7657
2017/11/03,8579
2017/11/04,9003
2017/11/05,9356
2017/11/06,9990
2017/11/07,10677
2017/11/08,11355
2017/11/09,11996
2017/11/10,12572
2017/11/11,12921
2017/11/12,13225
2017/11/13,13565
2017/11/14,14005
2017/11/15,14320
2017/11/16,14471
2017/11/17,14630
2017/11/18,14704
2017/11/19,14744
2017/11/20,15037
2017/11/21,15239
2017/11/22,15397
2017/11/23,15544
2017/11/24,15548
2017/11/25,15681
2017/11/26,15768
2017/11/27,16639
2017/11/28,17009
2017/11/29,17294
2017/11/30,17496
2017/12/01,17687
2017/12/02,17820
2017/12/03,18104
2017/12/04,18399
2017/12/05,18671
2017/12/06,19093
2017/12/07,19028
2017/12/08,19389
2017/12/09,19514
2017/12/10,19733
2017/12/11,20266
2017/12/12,21060
2017/12/13,21871
2017/12/14,22587
2017/12/15,23245
2017/12/16,23854
2017/12/17,24326
2017/12/18,24998
2017/12/19,26062
2017/12/20,26482
2017/12/21,27210
2017/12/22,27684
2017/12/23,27682
2017/12/24,26862
2017/12/25,26206
2017/12/26,25663
2017/12/27,25457
2017/12/28,25428
2017/12/29,25878
2017/12/30,26269
2017/12/31,26059
2018/01/01,25721
2018/01/02,26239
2018/01/03,27077
2018/01/04,28029
2018/01/05,28913
2018/01/06,29655
2018/01/07,30150
2018/01/08,30708
2018/01/09,31235
2018/01/10,31342
2018/01/11,31479
2018/01/12,31480
2018/01/13,31551
2018/01/14,31345
2018/01/15,31435
2018/01/16,31574
2018/01/17,31642
2018/01/18,31614
2018/01/19,31224
2018/01/20,30686
2018/01/21,30117
2018/01/22,29465
2018/01/23,28772
2018/01/24,28086
2018/01/25,27339
2018/01/26,26982
2018/01/27,26189
2018/01/28,25712
2018/01/29,25424
2018/01/30,25196
2018/01/31,24997
2018/02/01,25059
2018/02/02,25154
2018/02/03,24795
2018/02/04,24502
2018/02/05,24439
2018/02/06,24493
2018/02/07,24286
2018/02/08,23711
2018/02/09,23437
2018/02/10,23205
2018/02/11,22823
2018/02/12,22632
2018/02/13,22237
2018/02/14,22076
2018/02/15,21939
2018/02/16,21699
2018/02/17,21668
2018/02/18,21490
2018/02/19,21475
2018/02/20,21829
2018/02/21,22040
2018/02/22,22041
2018/02/23,21898
2018/02/24,21831
2018/02/25,21678
2018/02/26,21675
2018/02/27,21584
2018/02/28,21573
2018/03/01,21440
2018/03/02,21569
2018/03/03,21498
2018/03/04,21382
2018/03/05,21503
2018/03/06,21490
2018/03/07,21664
2018/03/08,21663
2018/03/09,21518
2018/03/10,21175
2018/03/11,20821
2018/03/12,20894
2018/03/13,20870
2018/03/14,20735
2018/03/15,20606
2018/03/16,20410
2018/03/17,19960
2018/03/18,19921
2018/03/19,19948
2018/03/20,19916
2018/03/21,19974
2018/03/22,19687
2018/03/23,19563
2018/03/24,19153
2018/03/25,18550
2018/03/26,18362
2018/03/27,18129
2018/03/28,17938
2018/03/29,17805
2018/03/30,17822
2018/03/31,17658
2018/04/01,17347
2018/04/02,17207
2018/04/03,17397
2018/04/04,17543
2018/04/05,17817
2018/04/06,17846
2018/04/07,17626
2018/04/08,17600
2018/04/09,17740
2018/04/10,17732
2018/04/11,17842
2018/04/12,18308
2018/04/13,18723
2018/04/14,18715
2018/04/15,18766
2018/04/16,19069
2018/04/17,19540
2018/04/18,20004
2018/04/19,20795
2018/04/20,21690
2018/04/21,21873
2018/04/22,22188
2018/04/23,22603
2018/04/24,23147
2018/04/25,23552
2018/04/26,23836
2018/04/27,24009
2018/04/28,24212
2018/04/29,24366
2018/04/30,24629
2018/05/01,24673
2018/05/02,24829
2018/05/03,25051
2018/05/04,25452
2018/05/05,25351
2018/05/06,24998
2018/05/07,24746
2018/05/08,24607
2018/05/09,24572
2018/05/10,24841
2018/05/11,24873
2018/05/12,24714
2018/05/13,24531
2018/05/14,24681
2018/05/15,24678
2018/05/16,24667
2018/05/17,24647
2018/05/18,24648
2018/05/19,24654
2018/05/20,24563
2018/05/21,24702
2018/05/22,24783
2018/05/23,24936
2018/05/24,25008
2018/05/25,25021
2018/05/26,24785
2018/05/27,24616
2018/05/28,24702
2018/05/29,24782
2018/05/30,24880
2018/05/31,25228
2018/06/01,25242
2018/06/02,25183
2018/06/03,25183
2018/06/04,25352
2018/06/05,25434
2018/06/06,25316
2018/06/07,25214
2018/06/08,25139
2018/06/09,25022
2018/06/10,24946
2018/06/11,24849
2018/06/12,24656
2018/06/13,24714
2018/06/14,24599
2018/06/15,24311
2018/06/16,24546
2018/06/17,23912
2018/06/18,23608
2018/06/19,23736
2018/06/20,23950
2018/06/21,23877
2018/06/22,23943
2018/06/23,23488
2018/06/24,23116
2018/06/25,23348
2018/06/26,23389
2018/06/27,23525
2018/06/28,23582
2018/06/29,23546
2018/06/30,23354
2018/07/01,23257
2018/07/02,22754
2018/07/03,22596
2018/07/04,22049
2018/07/05,21909
2018/07/06,21486
2018/07/07,21178
2018/07/08,21233
2018/07/09,21274
2018/07/10,21485
2018/07/11,21523
2018/07/12,21469
2018/07/13,21381
2018/07/14,21155
2018/07/15,20832
2018/07/16,21179
2018/07/17,21511
2018/07/18,21829
2018/07/19,22120
2018/07/20,22057
2018/07/21,21700
2018/07/22,21565
2018/07/23,21748
2018/07/24,22079
2018/07/25,22394
2018/07/26,22601
2018/07/27,22689
2018/07/28,22334
2018/07/29,22283
2018/07/30,22466
2018/07/31,22654
2018/08/01,22947
2018/08/02,23212
2018/08/03,23174
2018/08/04,22976
2018/08/05,22882
2018/08/06,22923
2018/08/07,22493
2018/08/08,21633
2018/08/09,20752
2018/08/10,20354
2018/08/11,20221
2018/08/12,20011
2018/08/13,20114
2018/08/14,20222
2018/08/15,20071
2018/08/16,20309
2018/08/17,20327
2018/08/18,20629
2018/08/19,20853
2018/08/20,21494
2018/08/21,22134
2018/08/22,22399
2018/08/23,22799
2018/08/24,22922
2018/08/25,23281
2018/08/26,23497
2018/08/27,23761
2018/08/28,24146
2018/08/29,24300
2018/08/30,24291
2018/08/31,24063
2018/09/01,24037
2018/09/02,23907
2018/09/03,24027
2018/09/04,23892
2018/09/05,24088
2018/09/06,24001
2018/09/07,24140
2018/09/08,24271
2018/09/09,23987
2018/09/10,23910
2018/09/11,23685
2018/09/12,23737
2018/09/13,23781
2018/09/14,24123
2018/09/15,24359
2018/09/16,24758
2018/09/17,24950
2018/09/18,25167
2018/09/19,24535
2018/09/20,24516
2018/09/21,24757
2018/09/22,24824
2018/09/23,24992
2018/09/24,25515
2018/09/25,25925
2018/09/26,26484
2018/09/27,26953
2018/09/28,27183
2018/09/29,26378
2018/09/30,26079
2018/10/01,25912
2018/10/02,25693
2018/10/03,25135
2018/10/04,24729
2018/10/05,24097
2018/10/06,23084
2018/10/07,21847
2018/10/08,20927
2018/10/09,20279
2018/10/10,19543
2018/10/11,19102
2018/10/12,19040
2018/10/13,18669
2018/10/14,18051
2018/10/15,17826
2018/10/16,17677
2018/10/17,17606
2018/10/18,17569
2018/10/19,17683
2018/10/20,17446
2018/10/21,17275
2018/10/22,17559
2018/10/23,17557
2018/10/24,17968
2018/10/25,18505
2018/10/26,18771
2018/10/27,18384
2018/10/28,18066
2018/10/29,18292
2018/10/30,18418
2018/10/31,18368
2018/11/01,18347
2018/11/02,18200
2018/11/03,17884
2018/11/04,17579
2018/11/05,17500
2018/11/06,17617
2018/11/07,17576
2018/11/08,17640
2018/11/09,17616
2018/11/10,17471
2018/11/11,17411
2018/11/12,17513
2018/11/13,17532
2018/11/14,17714
2018/11/15,17729
2018/11/16,17676
2018/11/17,17410
2018/11/18,17037
2018/11/19,17252
2018/11/20,17554
2018/11/21,17607
2018/11/22,17637
2018/11/23,17655
2018/11/24,17400
2018/11/25,17270
2018/11/26,17246
2018/11/27,17319
2018/11/28,17656
2018/11/29,17704
2018/11/30,17862
2018/12/01,17687
2018/12/02,17375
2018/12/03,17422
2018/12/04,17472
2018/12/05,17671
2018/12/06,17887
2018/12/07,17989
2018/12/08,17939
2018/12/09,17814
2018/12/10,17861
2018/12/11,17836
2018/12/12,17673
2018/12/13,17670
2018/12/14,17806
2018/12/15,17692
2018/12/16,17450
2018/12/17,17604
2018/12/18,17853
2018/12/19,18081
2018/12/20,18297
2018/12/21,18519
2018/12/22,18323
2018/12/23,18224
2018/12/24,18355
2018/12/25,18132
2018/12/26,18192
2018/12/27,18112
2018/12/28,18079
2018/12/29,17920
2018/12/30,17444
2018/12/31,17242
2019/01/01,16684
2019/01/02,16778
2019/01/03,17049
2019/01/04,17259
2019/01/05,17274
2019/01/06,17082
2019/01/07,17218
2019/01/08,17323
2019/01/09,17407
2019/01/10,17668
2019/01/11,17853
2019/01/12,17661
2019/01/13,17462
2019/01/14,17606
2019/01/15,17680
2019/01/16,17704
2019/01/17,17715
2019/01/18,17719
2019/01/19,17749
2019/01/20,17770
2019/01/21,18242
2019/01/22,18865
2019/01/23,19175
2019/01/24,19343
2019/01/25,19299
2019/01/26,19141
2019/01/27,19082
2019/01/28,19440
2019/01/29,19838
2019/01/30,20127
2019/01/31,20279
2019/02/01,20347
2019/02/02,20006
2019/02/03,19549
2019/02/04,19067
2019/02/05,18670
2019/02/06,18388
2019/02/07,18194
2019/02/08,18231
2019/02/09,18015
2019/02/10,17997
2019/02/11,18256
2019/02/12,18540
2019/02/13,19175
2019/02/14,19784
2019/02/15,20296
2019/02/16,20620
2019/02/17,20998
2019/02/18,21576
2019/02/19,22144
2019/02/20,22659
2019/02/21,23162
2019/02/22,23557
2019/02/23,23479
2019/02/24,23696
2019/02/25,24164
2019/02/26,24519
2019/02/27,24698
2019/02/28,24828
2019/03/01,24118
2019/03/02,23113
2019/03/03,22007
2019/03/04,21562
2019/03/05,21015
2019/03/06,20389
2019/03/07,19749
2019/03/08,19410
2019/03/09,18964
2019/03/10,18224
2019/03/11,17842
2019/03/12,17634
2019/03/13,17702
2019/03/14,17743
2019/03/15,17772
2019/03/16,17590
2019/03/17,17285
2019/03/18,17521
2019/03/19,17998
2019/03/20,18254
2019/03/21,18564
2019/03/22,18790
2019/03/23,18678
2019/03/24,18512
2019/03/25,18739
2019/03/26,18988
2019/03/27,19184
2019/03/28,19307
2019/03/29,19582
2019/03/30,19796
2019/03/31,19868
2019/04/01,19966
2019/04/02,20397
2019/04/03,20821
2019/04/04,21032
2019/04/05,20890
2019/04/06,20453
2019/04/07,20103
2019/04/08,20091
2019/04/09,19997
2019/04/10,20309
2019/04/11,20799
2019/04/12,20744
2019/04/13,20329
2019/04/14,19864
2019/04/15,20025
2019/04/16,20336
2019/04/17,20410
2019/04/18,20550
2019/04/19,20642
2019/04/20,20634
2019/04/21,20689
2019/04/22,20747
2019/04/23,20909
2019/04/24,20788
2019/04/25,20708
2019/04/26,20651
2019/04/27,20116
2019/04/28,19798
2019/04/29,19639
2019/04/30,19725
2019/05/01,19733
2019/05/02,20265
2019/05/03,20490
2019/05/04,20238
2019/05/05,20088
2019/05/06,20717
2019/05/07,21736
2019/05/08,22236
2019/05/09,22466
2019/05/10,22676
2019/05/11,22827
2019/05/12,22768
2019/05/13,22871
2019/05/14,23099
2019/05/15,23452
2019/05/16,23911
2019/05/17,24231
2019/05/18,24162
2019/05/19,23898
2019/05/20,24014
2019/05/21,23995
2019/05/22,24240
2019/05/23,24447
2019/05/24,24658
2019/05/25,24498
2019/05/26,24172
2019/05/27,24497
2019/05/28,24641
2019/05/29,24827
2019/05/30,24959
2019/05/31,24790
2019/06/01,24881
2019/06/02,24837
2019/06/03,24905
2019/06/04,24964
2019/06/05,24758
2019/06/06,24571
2019/06/07,24311
2019/06/08,24819
2019/06/09,24230
2019/06/10,24630
2019/06/11,24939
2019/06/12,24909
2019/06/13,24561
2019/06/14,24451
2019/06/15,24675
2019/06/16,24528
2019/06/17,24817
2019/06/18,24793
2019/06/19,25086
2019/06/20,25528
2019/06/21,25234
2019/06/22,24798
2019/06/23,24478
2019/06/24,24394
2019/06/25,24703
2019/06/26,25050
2019/06/27,25123
2019/06/28,25600
2019/06/29,25037
2019/06/30,24451
2019/07/01,24825
2019/07/02,24988
2019/07/03,24729
2019/07/04,24453
2019/07/05,24530
2019/07/06,24805
2019/07/07,24914
2019/07/08,25703
2019/07/09,25425
2019/07/10,25041
2019/07/11,25447
2019/07/12,25078
2019/07/13,24155
2019/07/14,23455
2019/07/15,25093
2019/07/16,25780
2019/07/17,25812
2019/07/18,25809
2019/07/19,25594
2019/07/20,24550
2019/07/21,23393
2019/07/22,22691
2019/07/23,22124
2019/07/24,22536
2019/07/25,23129
2019/07/26,22603
2019/07/27,21881
2019/07/28,21094
2019/07/29,20707
2019/07/30,20530
2019/07/31,20434
2019/08/01,21086
2019/08/02,21303
2019/08/03,21527
2019/08/04,21125
2019/08/05,21147
2019/08/06,21163
2019/08/07,21202
2019/08/08,21197
2019/08/09,21262
2019/08/10,20900
2019/08/11,20385
2019/08/12,20296
2019/08/13,20255
2019/08/14,20392
2019/08/15,20398
2019/08/16,20472
2019/08/17,20232
2019/08/18,19995
2019/08/19,20129
2019/08/20,20245
2019/08/21,20375
2019/08/22,20545
2019/08/23,20662
2019/08/24,20630
2019/08/25,20913
2019/08/26,21380
2019/08/27,21526
2019/08/28,21575
2019/08/29,21599
2019/08/30,21585
2019/08/31,21415
2019/09/01,21266
2019/09/02,21358
2019/09/03,21386
2019/09/04,21282
2019/09/05,21322
2019/09/06,21400
2019/09/07,21136
2019/09/08,20835
2019/09/09,20857
2019/09/10,20689
2019/09/11,20549
2019/09/12,20494
2019/09/13,20133
2019/09/14,19782
2019/09/15,19516
2019/09/16,17920
2019/09/17,15365
2019/09/18,13016
2019/09/19,10864
2019/09/20,8919
2019/09/21,7184
2019/09/22,5634
2019/09/23,4268
2019/09/24,3105
2019/09/25,2130
2019/09/26,1344
2019/09/27,751.692
2019/09/28,330.085
2019/09/29,77.948
2019/09/30,0
2019/10/01,0
2019/10/02,0
2019/10/03,0
2019/10/04,0
2019/10/05,0
2019/10/06,0
2019/10/07,0
2019/10/08,0
2019/10/09,0
2019/10/10,0
2019/10/11,0
2019/10/12,0
2019/10/13,0
2019/10/14,0
2019/10/15,0
2019/10/16,0
2019/10/17,0
2019/10/18,0
2019/10/19,0
2019/10/20,0
2019/10/21,0
2019/10/22,0
2019/10/23,0
2019/10/24,0
2019/10/25,0
2019/10/26,0
2019/10/27,0
2019/10/28,0
2019/10/29,0
2019/10/30,0
2019/10/31,0
2019/11/01,0
