Date,mediantransactionvalue90emaUSD
2016/05/14,8.627
2016/05/15,8.661
2016/05/16,8.703
2016/05/17,8.773
2016/05/18,8.869
2016/05/19,8.982
2016/05/20,9.103
2016/05/21,9.202
2016/05/22,9.31
2016/05/23,9.42
2016/05/24,9.504
2016/05/25,9.568
2016/05/26,9.501
2016/05/27,9.544
2016/05/28,9.358
2016/05/29,9.308
2016/05/30,9.377
2016/05/31,9.461
2016/06/01,9.558
2016/06/02,9.652
2016/06/03,9.74
2016/06/04,9.738
2016/06/05,9.826
2016/06/06,9.914
2016/06/07,9.854
2016/06/08,9.956
2016/06/09,10.053
2016/06/10,10.124
2016/06/11,10.206
2016/06/12,10.23
2016/06/13,10.37
2016/06/14,10.514
2016/06/15,10.685
2016/06/16,10.879
2016/06/17,10.755
2016/06/18,10.692
2016/06/19,10.671
2016/06/20,10.619
2016/06/21,10.648
2016/06/22,10.726
2016/06/23,10.776
2016/06/24,10.696
2016/06/25,10.772
2016/06/26,10.71
2016/06/27,10.779
2016/06/28,10.83
2016/06/29,10.678
2016/06/30,10.471
2016/07/01,10.507
2016/07/02,10.54
2016/07/03,10.569
2016/07/04,10.59
2016/07/05,10.587
2016/07/06,10.587
2016/07/07,10.575
2016/07/08,10.523
2016/07/09,10.529
2016/07/10,10.536
2016/07/11,10.537
2016/07/12,10.525
2016/07/13,10.523
2016/07/14,10.439
2016/07/15,10.471
2016/07/16,10.396
2016/07/17,10.416
2016/07/18,10.436
2016/07/19,10.462
2016/07/20,10.292
2016/07/21,10.28
2016/07/22,10.35
2016/07/23,10.42
2016/07/24,10.489
2016/07/25,10.552
2016/07/26,10.607
2016/07/27,10.65
2016/07/28,10.696
2016/07/29,10.701
2016/07/30,10.718
2016/07/31,10.75
2016/08/01,10.768
2016/08/02,10.759
2016/08/03,10.609
2016/08/04,10.612
2016/08/05,10.619
2016/08/06,10.62
2016/08/07,10.626
2016/08/08,10.634
2016/08/09,10.656
2016/08/10,10.662
2016/08/11,10.637
2016/08/12,10.557
2016/08/13,10.49
2016/08/14,10.511
2016/08/15,10.491
2016/08/16,10.361
2016/08/17,10.255
2016/08/18,10.146
2016/08/19,10.073
2016/08/20,10.029
2016/08/21,9.983
2016/08/22,9.915
2016/08/23,9.819
2016/08/24,9.708
2016/08/25,9.581
2016/08/26,9.467
2016/08/27,9.361
2016/08/28,9.373
2016/08/29,9.25
2016/08/30,9.15
2016/08/31,9.122
2016/09/01,9.188
2016/09/02,9.041
2016/09/03,9.03
2016/09/04,8.952
2016/09/05,8.988
2016/09/06,8.884
2016/09/07,8.739
2016/09/08,8.604
2016/09/09,8.471
2016/09/10,8.469
2016/09/11,8.543
2016/09/12,8.518
2016/09/13,8.594
2016/09/14,8.467
2016/09/15,8.337
2016/09/16,8.216
2016/09/17,8.179
2016/09/18,8.22
2016/09/19,8.323
2016/09/20,8.441
2016/09/21,8.559
2016/09/22,8.416
2016/09/23,8.525
2016/09/24,8.624
2016/09/25,8.723
2016/09/26,8.815
2016/09/27,8.908
2016/09/28,9.004
2016/09/29,9.098
2016/09/30,9.191
2016/10/01,9.105
2016/10/02,9.194
2016/10/03,9.283
2016/10/04,9.079
2016/10/05,9.1
2016/10/06,9.043
2016/10/07,9.123
2016/10/08,9.192
2016/10/09,9.261
2016/10/10,9.318
2016/10/11,9.375
2016/10/12,9.383
2016/10/13,9.203
2016/10/14,9.262
2016/10/15,9.328
2016/10/16,9.388
2016/10/17,9.444
2016/10/18,9.4
2016/10/19,9.459
2016/10/20,9.517
2016/10/21,9.379
2016/10/22,9.439
2016/10/23,9.495
2016/10/24,9.377
2016/10/25,9.35
2016/10/26,9.397
2016/10/27,9.441
2016/10/28,9.481
2016/10/29,9.507
2016/10/30,9.532
2016/10/31,9.567
2016/11/01,9.482
2016/11/02,9.426
2016/11/03,9.459
2016/11/04,9.493
2016/11/05,9.527
2016/11/06,9.559
2016/11/07,9.588
2016/11/08,9.616
2016/11/09,9.638
2016/11/10,9.658
2016/11/11,9.674
2016/11/12,9.684
2016/11/13,9.692
2016/11/14,9.699
2016/11/15,9.706
2016/11/16,9.716
2016/11/17,9.721
2016/11/18,9.72
2016/11/19,9.718
2016/11/20,9.715
2016/11/21,9.711
2016/11/22,9.542
2016/11/23,9.345
2016/11/24,9.348
2016/11/25,9.143
2016/11/26,9.105
2016/11/27,8.976
2016/11/28,8.859
2016/11/29,8.753
2016/11/30,8.679
2016/12/01,8.674
2016/12/02,8.658
2016/12/03,8.641
2016/12/04,8.596
2016/12/05,8.566
2016/12/06,8.527
2016/12/07,8.51
2016/12/08,8.509
2016/12/09,8.506
2016/12/10,8.501
2016/12/11,8.494
2016/12/12,8.49
2016/12/13,8.402
2016/12/14,8.291
2016/12/15,8.205
2016/12/16,8.124
2016/12/17,8.113
2016/12/18,8.107
2016/12/19,8.015
2016/12/20,7.954
2016/12/21,7.855
2016/12/22,7.718
2016/12/23,7.706
2016/12/24,7.695
2016/12/25,7.684
2016/12/26,7.674
2016/12/27,7.614
2016/12/28,7.551
2016/12/29,7.563
2016/12/30,7.496
2016/12/31,7.507
2017/01/01,7.523
2017/01/02,7.537
2017/01/03,7.498
2017/01/04,7.563
2017/01/05,7.627
2017/01/06,7.68
2017/01/07,7.726
2017/01/08,7.776
2017/01/09,7.834
2017/01/10,7.799
2017/01/11,7.848
2017/01/12,7.78
2017/01/13,7.679
2017/01/14,7.71
2017/01/15,7.646
2017/01/16,7.689
2017/01/17,7.659
2017/01/18,7.714
2017/01/19,7.77
2017/01/20,7.829
2017/01/21,7.893
2017/01/22,7.835
2017/01/23,7.819
2017/01/24,7.725
2017/01/25,7.67
2017/01/26,7.616
2017/01/27,7.573
2017/01/28,7.521
2017/01/29,7.556
2017/01/30,7.512
2017/01/31,7.579
2017/02/01,7.551
2017/02/02,7.618
2017/02/03,7.686
2017/02/04,7.764
2017/02/05,7.799
2017/02/06,7.843
2017/02/07,7.777
2017/02/08,7.721
2017/02/09,7.742
2017/02/10,7.721
2017/02/11,7.701
2017/02/12,7.765
2017/02/13,7.718
2017/02/14,7.712
2017/02/15,7.772
2017/02/16,7.881
2017/02/17,7.953
2017/02/18,8.058
2017/02/19,8.133
2017/02/20,8.146
2017/02/21,8.055
2017/02/22,8.023
2017/02/23,8.127
2017/02/24,8.201
2017/02/25,8.189
2017/02/26,8.307
2017/02/27,8.447
2017/02/28,8.606
2017/03/01,8.766
2017/03/02,8.971
2017/03/03,9.208
2017/03/04,9.432
2017/03/05,9.638
2017/03/06,9.855
2017/03/07,9.848
2017/03/08,10.026
2017/03/09,10.009
2017/03/10,10.188
2017/03/11,10.398
2017/03/12,10.66
2017/03/13,11.024
2017/03/14,11.405
2017/03/15,11.819
2017/03/16,12.447
2017/03/17,13.191
2017/03/18,13.761
2017/03/19,14.325
2017/03/20,14.965
2017/03/21,15.517
2017/03/22,16.083
2017/03/23,16.288
2017/03/24,16.947
2017/03/25,17.685
2017/03/26,17.94
2017/03/27,17.853
2017/03/28,18.047
2017/03/29,18.147
2017/03/30,18.464
2017/03/31,18.905
2017/04/01,19.043
2017/04/02,19.719
2017/04/03,20.289
2017/04/04,20.79
2017/04/05,21.268
2017/04/06,21.772
2017/04/07,21.519
2017/04/08,21.558
2017/04/09,21.445
2017/04/10,21.569
2017/04/11,21.566
2017/04/12,21.573
2017/04/13,21.64
2017/04/14,21.623
2017/04/15,21.571
2017/04/16,21.417
2017/04/17,21.483
2017/04/18,21.555
2017/04/19,21.635
2017/04/20,21.518
2017/04/21,21.375
2017/04/22,21.434
2017/04/23,21.425
2017/04/24,21.725
2017/04/25,21.518
2017/04/26,21.51
2017/04/27,21.426
2017/04/28,21.581
2017/04/29,21.876
2017/04/30,22.261
2017/05/01,22.641
2017/05/02,22.992
2017/05/03,23.337
2017/05/04,23.879
2017/05/05,25.381
2017/05/06,26.24
2017/05/07,27.349
2017/05/08,28.692
2017/05/09,29.899
2017/05/10,30.464
2017/05/11,30.548
2017/05/12,30.913
2017/05/13,30.945
2017/05/14,31.117
2017/05/15,30.964
2017/05/16,31.429
2017/05/17,32.613
2017/05/18,32.602
2017/05/19,33.557
2017/05/20,33.53
2017/05/21,33.641
2017/05/22,34.835
2017/05/23,35.46
2017/05/24,36.726
2017/05/25,38.054
2017/05/26,39.09
2017/05/27,39.877
2017/05/28,39.772
2017/05/29,40.161
2017/05/30,41.279
2017/05/31,45.34
2017/06/01,46.522
2017/06/02,46.524
2017/06/03,47.226
2017/06/04,47.516
2017/06/05,48.65
2017/06/06,49.581
2017/06/07,49.7
2017/06/08,49.867
2017/06/09,50.057
2017/06/10,51.435
2017/06/11,53.031
2017/06/12,56.869
2017/06/13,58.558
2017/06/14,59.833
2017/06/15,61.528
2017/06/16,61.967
2017/06/17,62.411
2017/06/18,62.656
2017/06/19,62.931
2017/06/20,69.473
2017/06/21,75.305
2017/06/22,76.29
2017/06/23,76.768
2017/06/24,77.262
2017/06/25,76.914
2017/06/26,78.141
2017/06/27,77.627
2017/06/28,76.959
2017/06/29,76.472
2017/06/30,76.076
2017/07/01,75.579
2017/07/02,74.665
2017/07/03,73.732
2017/07/04,72.871
2017/07/05,71.964
2017/07/06,71.142
2017/07/07,69.578
2017/07/08,68.669
2017/07/09,67.73
2017/07/10,66.785
2017/07/11,66.182
2017/07/12,65.308
2017/07/13,64.338
2017/07/14,63.475
2017/07/15,62.886
2017/07/16,62.068
2017/07/17,61.327
2017/07/18,60.675
2017/07/19,59.971
2017/07/20,59.249
2017/07/21,58.519
2017/07/22,57.769
2017/07/23,57.015
2017/07/24,56.283
2017/07/25,55.772
2017/07/26,55.163
2017/07/27,54.657
2017/07/28,53.992
2017/07/29,53.556
2017/07/30,52.872
2017/07/31,52.356
2017/08/01,52.163
2017/08/02,51.966
2017/08/03,51.483
2017/08/04,50.887
2017/08/05,50.46
2017/08/06,49.944
2017/08/07,49.642
2017/08/08,49.246
2017/08/09,49.388
2017/08/10,49.027
2017/08/11,48.618
2017/08/12,48.222
2017/08/13,47.848
2017/08/14,47.216
2017/08/15,47.198
2017/08/16,47.11
2017/08/17,46.856
2017/08/18,47.138
2017/08/19,46.488
2017/08/20,46.117
2017/08/21,45.931
2017/08/22,45.574
2017/08/23,45.337
2017/08/24,45.079
2017/08/25,44.855
2017/08/26,44.305
2017/08/27,43.698
2017/08/28,43.49
2017/08/29,43.34
2017/08/30,43.217
2017/08/31,43.739
2017/09/01,43.641
2017/09/02,43.478
2017/09/03,43.267
2017/09/04,43.042
2017/09/05,42.765
2017/09/06,42.192
2017/09/07,41.603
2017/09/08,40.916
2017/09/09,40.148
2017/09/10,39.597
2017/09/11,39.378
2017/09/12,39.181
2017/09/13,38.876
2017/09/14,38.583
2017/09/15,38.542
2017/09/16,38.258
2017/09/17,37.698
2017/09/18,37.221
2017/09/19,37.036
2017/09/20,36.86
2017/09/21,36.41
2017/09/22,36.014
2017/09/23,35.639
2017/09/24,35.164
2017/09/25,34.732
2017/09/26,34.279
2017/09/27,33.857
2017/09/28,33.445
2017/09/29,32.935
2017/09/30,32.43
2017/10/01,32.047
2017/10/02,31.742
2017/10/03,31.399
2017/10/04,31.074
2017/10/05,30.713
2017/10/06,30.362
2017/10/07,30.041
2017/10/08,29.728
2017/10/09,29.208
2017/10/10,28.899
2017/10/11,28.484
2017/10/12,28.021
2017/10/13,28.11
2017/10/14,27.908
2017/10/15,27.652
2017/10/16,27.045
2017/10/17,26.452
2017/10/18,25.871
2017/10/19,25.302
2017/10/20,24.746
2017/10/21,24.202
2017/10/22,23.675
2017/10/23,23.16
2017/10/24,22.652
2017/10/25,22.154
2017/10/26,21.667
2017/10/27,21.191
2017/10/28,20.725
2017/10/29,20.27
2017/10/30,19.824
2017/10/31,19.389
2017/11/01,18.963
2017/11/02,18.576
2017/11/03,18.168
2017/11/04,17.769
2017/11/05,17.378
2017/11/06,16.996
2017/11/07,16.623
2017/11/08,16.282
2017/11/09,15.976
2017/11/10,15.762
2017/11/11,15.442
2017/11/12,15.643
2017/11/13,15.487
2017/11/14,15.369
2017/11/15,15.405
2017/11/16,15.135
2017/11/17,15.106
2017/11/18,14.847
2017/11/19,14.681
2017/11/20,14.373
2017/11/21,14.459
2017/11/22,14.545
2017/11/23,14.66
2017/11/24,14.816
2017/11/25,14.552
2017/11/26,14.313
2017/11/27,14.522
2017/11/28,14.728
2017/11/29,15.201
2017/11/30,15.38
2017/12/01,15.36
2017/12/02,15.303
2017/12/03,15.188
2017/12/04,15.39
2017/12/05,15.643
2017/12/06,17.567
2017/12/07,17.962
2017/12/08,18.059
2017/12/09,17.977
2017/12/10,17.842
2017/12/11,17.806
2017/12/12,18.134
2017/12/13,18.933
2017/12/14,20.291
2017/12/15,21.27
2017/12/16,21.828
2017/12/17,22.425
2017/12/18,23.537
2017/12/19,25.233
2017/12/20,28.193
2017/12/21,31.114
2017/12/22,34.235
2017/12/23,35.22
2017/12/24,35.864
2017/12/25,36.333
2017/12/26,37.172
2017/12/27,38.246
2017/12/28,39.158
2017/12/29,41.737
2017/12/30,45.725
2017/12/31,46.564
2018/01/01,47.191
2018/01/02,49.261
2018/01/03,53.961
2018/01/04,65.654
2018/01/05,73.095
2018/01/06,76.839
2018/01/07,79.904
2018/01/08,83.653
2018/01/09,89.482
2018/01/10,95.53
2018/01/11,100.147
2018/01/12,102.123
2018/01/13,102.859
2018/01/14,103.268
2018/01/15,106.707
2018/01/16,111.692
2018/01/17,116.274
2018/01/18,119.008
2018/01/19,118.732
2018/01/20,117.362
2018/01/21,119.409
2018/01/22,119.27
2018/01/23,118.792
2018/01/24,118.215
2018/01/25,116.794
2018/01/26,116.729
2018/01/27,116.128
2018/01/28,115.143
2018/01/29,115.238
2018/01/30,115.191
2018/01/31,115.077
2018/02/01,116.934
2018/02/02,117.384
2018/02/03,116.345
2018/02/04,114.938
2018/02/05,114.102
2018/02/06,113.218
2018/02/07,112.16
2018/02/08,110.573
2018/02/09,109.05
2018/02/10,107.324
2018/02/11,105.146
2018/02/12,103.165
2018/02/13,101.402
2018/02/14,100.138
2018/02/15,98.961
2018/02/16,97.5
2018/02/17,95.552
2018/02/18,93.831
2018/02/19,91.934
2018/02/20,89.955
2018/02/21,88.13
2018/02/22,86.347
2018/02/23,84.598
2018/02/24,82.739
2018/02/25,80.928
2018/02/26,79.338
2018/02/27,77.788
2018/02/28,76.474
2018/03/01,75.003
2018/03/02,73.374
2018/03/03,71.764
2018/03/04,70.198
2018/03/05,68.797
2018/03/06,67.534
2018/03/07,66.949
2018/03/08,65.624
2018/03/09,64.481
2018/03/10,63.191
2018/03/11,61.802
2018/03/12,60.515
2018/03/13,59.191
2018/03/14,58.035
2018/03/15,56.879
2018/03/16,55.635
2018/03/17,54.419
2018/03/18,53.229
2018/03/19,52.13
2018/03/20,50.99
2018/03/21,49.882
2018/03/22,48.906
2018/03/23,47.947
2018/03/24,47.182
2018/03/25,46.203
2018/03/26,45.297
2018/03/27,44.387
2018/03/28,43.491
2018/03/29,42.755
2018/03/30,41.901
2018/03/31,40.987
2018/04/01,40.095
2018/04/02,39.222
2018/04/03,38.369
2018/04/04,37.527
2018/04/05,36.703
2018/04/06,35.897
2018/04/07,35.109
2018/04/08,34.338
2018/04/09,33.588
2018/04/10,32.862
2018/04/11,32.14
2018/04/12,31.436
2018/04/13,30.75
2018/04/14,30.074
2018/04/15,29.414
2018/04/16,28.773
2018/04/17,28.141
2018/04/18,27.523
2018/04/19,26.919
2018/04/20,26.327
2018/04/21,25.75
2018/04/22,25.186
2018/04/23,24.64
2018/04/24,24.101
2018/04/25,23.573
2018/04/26,23.055
2018/04/27,22.548
2018/04/28,22.052
2018/04/29,21.568
2018/04/30,21.106
2018/05/01,20.648
2018/05/02,20.206
2018/05/03,19.781
2018/05/04,21.438
2018/05/05,20.988
2018/05/06,20.576
2018/05/07,20.126
2018/05/08,19.686
2018/05/09,19.255
2018/05/10,18.831
2018/05/11,18.424
2018/05/12,18.019
2018/05/13,17.624
2018/05/14,17.284
2018/05/15,16.913
2018/05/16,16.547
2018/05/17,16.192
2018/05/18,15.85
2018/05/19,15.501
2018/05/20,15.161
2018/05/21,14.836
2018/05/22,14.51
2018/05/23,14.199
2018/05/24,13.895
2018/05/25,13.589
2018/05/26,13.291
2018/05/27,12.999
2018/05/28,12.725
2018/05/29,12.445
2018/05/30,12.182
2018/05/31,11.93
2018/06/01,11.673
2018/06/02,11.417
2018/06/03,11.166
2018/06/04,10.922
2018/06/05,10.682
2018/06/06,10.451
2018/06/07,10.221
2018/06/08,9.997
2018/06/09,9.777
2018/06/10,9.562
2018/06/11,9.353
2018/06/12,9.148
2018/06/13,8.946
2018/06/14,8.753
2018/06/15,8.562
2018/06/16,8.374
2018/06/17,8.19
2018/06/18,8.01
2018/06/19,7.834
2018/06/20,7.662
2018/06/21,7.493
2018/06/22,7.33
2018/06/23,7.169
2018/06/24,7.012
2018/06/25,6.859
2018/06/26,6.708
2018/06/27,6.561
2018/06/28,6.418
2018/06/29,6.278
2018/06/30,6.14
2018/07/01,6.005
2018/07/02,6.288
2018/07/03,6.15
2018/07/04,6.441
2018/07/05,6.386
2018/07/06,6.536
2018/07/07,6.454
2018/07/08,6.315
2018/07/09,6.176
2018/07/10,6.041
2018/07/11,5.908
2018/07/12,5.778
2018/07/13,5.651
2018/07/14,5.535
2018/07/15,5.496
2018/07/16,5.375
2018/07/17,5.257
2018/07/18,5.142
2018/07/19,5.029
2018/07/20,4.918
2018/07/21,4.81
2018/07/22,4.705
2018/07/23,4.601
2018/07/24,4.5
2018/07/25,4.401
2018/07/26,4.304
2018/07/27,4.21
2018/07/28,4.117
2018/07/29,4.027
2018/07/30,3.938
2018/07/31,3.852
2018/08/01,3.768
2018/08/02,3.685
2018/08/03,3.604
2018/08/04,3.525
2018/08/05,3.447
2018/08/06,3.371
2018/08/07,3.35
2018/08/08,3.769
2018/08/09,4.082
2018/08/10,4.162
2018/08/11,4.07
2018/08/12,3.981
2018/08/13,3.893
2018/08/14,3.809
2018/08/15,3.725
2018/08/16,3.643
2018/08/17,3.707
2018/08/18,3.625
2018/08/19,3.546
2018/08/20,3.468
2018/08/21,3.391
2018/08/22,3.317
2018/08/23,3.245
2018/08/24,3.178
2018/08/25,3.109
2018/08/26,3.042
2018/08/27,2.975
2018/08/28,2.916
2018/08/29,2.854
2018/08/30,2.792
2018/08/31,2.735
2018/09/01,2.675
2018/09/02,2.616
2018/09/03,2.559
2018/09/04,2.51
2018/09/05,2.463
2018/09/06,2.449
2018/09/07,2.399
2018/09/08,2.346
2018/09/09,2.294
2018/09/10,2.25
2018/09/11,2.203
2018/09/12,2.157
2018/09/13,2.119
2018/09/14,2.079
2018/09/15,2.035
2018/09/16,1.992
2018/09/17,1.95
2018/09/18,1.911
2018/09/19,1.888
2018/09/20,1.869
2018/09/21,1.89
2018/09/22,1.864
2018/09/23,1.831
2018/09/24,1.822
2018/09/25,1.796
2018/09/26,1.77
2018/09/27,1.765
2018/09/28,1.761
2018/09/29,1.757
2018/09/30,1.739
2018/10/01,1.731
2018/10/02,1.699
2018/10/03,1.662
2018/10/04,1.626
2018/10/05,1.591
2018/10/06,1.556
2018/10/07,1.522
2018/10/08,1.489
2018/10/09,1.456
2018/10/10,1.427
2018/10/11,1.396
2018/10/12,1.366
2018/10/13,1.336
2018/10/14,1.306
2018/10/15,1.28
2018/10/16,1.253
2018/10/17,1.225
2018/10/18,1.198
2018/10/19,1.172
2018/10/20,1.147
2018/10/21,1.121
2018/10/22,1.097
2018/10/23,1.073
2018/10/24,1.065
2018/10/25,1.046
2018/10/26,1.028
2018/10/27,1.006
2018/10/28,0.985
2018/10/29,0.964
2018/10/30,0.943
2018/10/31,0.922
2018/11/01,0.902
2018/11/02,0.882
2018/11/03,0.863
2018/11/04,0.844
2018/11/05,0.828
2018/11/06,0.809
2018/11/07,0.792
2018/11/08,0.774
2018/11/09,0.762
2018/11/10,0.746
2018/11/11,0.729
2018/11/12,0.714
2018/11/13,0.699
2018/11/14,0.688
2018/11/15,0.686
2018/11/16,0.671
2018/11/17,0.656
2018/11/18,0.642
2018/11/19,0.649
2018/11/20,0.638
2018/11/21,0.624
2018/11/22,0.61
2018/11/23,0.597
2018/11/24,0.583
2018/11/25,0.572
2018/11/26,0.56
2018/11/27,0.547
2018/11/28,0.535
2018/11/29,0.523
2018/11/30,0.514
2018/12/01,0.503
2018/12/02,0.492
2018/12/03,0.482
2018/12/04,0.471
2018/12/05,0.461
2018/12/06,0.451
2018/12/07,0.443
2018/12/08,0.434
2018/12/09,0.425
2018/12/10,0.416
2018/12/11,0.407
2018/12/12,0.398
2018/12/13,0.389
2018/12/14,0.381
2018/12/15,0.373
2018/12/16,0.365
2018/12/17,0.357
2018/12/18,0.349
2018/12/19,0.341
2018/12/20,0.334
2018/12/21,0.326
2018/12/22,0.319
2018/12/23,0.312
2018/12/24,0.305
2018/12/25,0.299
2018/12/26,0.292
2018/12/27,0.286
2018/12/28,0.279
2018/12/29,0.273
2018/12/30,0.27
2018/12/31,0.264
2019/01/01,0.259
2019/01/02,0.253
2019/01/03,0.247
2019/01/04,0.242
2019/01/05,0.237
2019/01/06,0.231
2019/01/07,0.226
2019/01/08,0.222
2019/01/09,0.217
2019/01/10,0.212
2019/01/11,0.208
2019/01/12,0.203
2019/01/13,0.199
2019/01/14,0.199
2019/01/15,0.199
2019/01/16,0.194
2019/01/17,0.19
2019/01/18,0.186
2019/01/19,0.182
2019/01/20,0.178
2019/01/21,0.174
2019/01/22,0.17
2019/01/23,0.166
2019/01/24,0.163
2019/01/25,0.159
2019/01/26,0.155
2019/01/27,0.152
2019/01/28,0.15
2019/01/29,0.147
2019/01/30,0.143
2019/01/31,0.14
2019/02/01,0.137
2019/02/02,0.134
2019/02/03,0.131
2019/02/04,0.128
2019/02/05,0.126
2019/02/06,0.123
2019/02/07,0.12
2019/02/08,0.117
2019/02/09,0.115
2019/02/10,0.112
2019/02/11,0.11
2019/02/12,0.107
2019/02/13,0.105
2019/02/14,0.103
2019/02/15,0.101
2019/02/16,0.098
2019/02/17,0.096
2019/02/18,0.094
2019/02/19,0.092
2019/02/20,0.09
2019/02/21,0.088
2019/02/22,0.086
2019/02/23,0.084
2019/02/24,0.083
2019/02/25,0.081
2019/02/26,0.079
2019/02/27,0.077
2019/02/28,0.075
2019/03/01,0.074
2019/03/02,0.072
2019/03/03,0.071
2019/03/04,0.069
2019/03/05,0.068
2019/03/06,0.066
2019/03/07,0.065
2019/03/08,0.063
2019/03/09,0.062
2019/03/10,0.06
2019/03/11,0.059
2019/03/12,0.058
2019/03/13,0.057
2019/03/14,0.055
2019/03/15,0.054
2019/03/16,0.053
2019/03/17,0.052
2019/03/18,0.051
2019/03/19,0.049
2019/03/20,0.048
2019/03/21,0.047
2019/03/22,0.046
2019/03/23,0.045
2019/03/24,0.044
2019/03/25,0.043
2019/03/26,0.042
2019/03/27,0.041
2019/03/28,0.041
2019/03/29,0.04
2019/03/30,0.039
2019/03/31,0.038
2019/04/01,0.037
2019/04/02,0.036
2019/04/03,0.035
2019/04/04,0.035
2019/04/05,0.034
2019/04/06,0.033
2019/04/07,0.033
2019/04/08,0.033
2019/04/09,0.033
2019/04/10,0.033
2019/04/11,0.032
2019/04/12,0.033
2019/04/13,0.033
2019/04/14,0.032
2019/04/15,0.032
2019/04/16,0.031
2019/04/17,0.03
2019/04/18,0.03
2019/04/19,0.029
2019/04/20,0.028
2019/04/21,0.028
2019/04/22,0.027
2019/04/23,0.026
2019/04/24,0.026
2019/04/25,0.025
2019/04/26,0.025
2019/04/27,0.024
2019/04/28,0.024
2019/04/29,0.023
2019/04/30,0.023
2019/05/01,0.022
2019/05/02,0.022
2019/05/03,0.021
2019/05/04,0.021
2019/05/05,0.02
2019/05/06,0.02
2019/05/07,0.019
2019/05/08,0.019
2019/05/09,0.018
2019/05/10,0.018
2019/05/11,0.018
2019/05/12,0.017
2019/05/13,0.017
2019/05/14,0.017
2019/05/15,0.016
2019/05/16,0.017
2019/05/17,0.017
2019/05/18,0.017
2019/05/19,0.016
2019/05/20,0.016
2019/05/21,0.016
2019/05/22,0.015
2019/05/23,0.015
2019/05/24,0.015
2019/05/25,0.014
2019/05/26,0.014
2019/05/27,0.014
2019/05/28,0.013
2019/05/29,0.013
2019/05/30,0.013
2019/05/31,0.012
2019/06/01,0.012
2019/06/02,0.012
2019/06/03,0.012
2019/06/04,0.011
2019/06/05,0.011
2019/06/06,0.011
2019/06/07,0.011
2019/06/08,0.01
2019/06/09,0.01
2019/06/10,0.01
2019/06/11,0.01
2019/06/12,0.014
2019/06/13,0.013
2019/06/14,0.013
2019/06/15,0.013
2019/06/16,0.017
2019/06/17,0.016
2019/06/18,0.016
2019/06/19,0.016
2019/06/20,0.015
2019/06/21,0.015
2019/06/22,0.015
