Date,activeaddresses3rsi
2017/01/30,66.178
2017/01/31,51.526
2017/02/01,67.698
2017/02/02,73.243
2017/02/03,45.26
2017/02/04,74.306
2017/02/05,80.523
2017/02/06,54.482
2017/02/07,51.282
2017/02/08,68.825
2017/02/09,66.938
2017/02/10,86.052
2017/02/11,26.582
2017/02/12,47.944
2017/02/13,79.871
2017/02/14,81.24
2017/02/15,83.012
2017/02/16,49.809
2017/02/17,42.941
2017/02/18,64.072
2017/02/19,31.666
2017/02/20,59.873
2017/02/21,52.236
2017/02/22,44.084
2017/02/23,34.761
2017/02/24,79.056
2017/02/25,50.512
2017/02/26,51.642
2017/02/27,74.859
2017/02/28,90.334
2017/03/01,91.553
2017/03/02,97.374
2017/03/03,60.16
2017/03/04,42.807
2017/03/05,36.339
2017/03/06,50.391
2017/03/07,33.455
2017/03/08,39.741
2017/03/09,69.309
2017/03/10,62.213
2017/03/11,70.52
2017/03/12,84.584
2017/03/13,95.997
2017/03/14,58.651
2017/03/15,64.775
2017/03/16,88.386
2017/03/17,83.049
2017/03/18,45.195
2017/03/19,32.25
2017/03/20,36.858
2017/03/21,38.496
2017/03/22,27.5
2017/03/23,26.514
2017/03/24,72.389
2017/03/25,50.567
2017/03/26,31.111
2017/03/27,55.213
2017/03/28,47.034
2017/03/29,56.391
2017/03/30,83.556
2017/03/31,90.125
2017/04/01,33.147
2017/04/02,49.797
2017/04/03,67.759
2017/04/04,42.868
2017/04/05,43.02
2017/04/06,65.989
2017/04/07,35.153
2017/04/08,27.206
2017/04/09,24.835
2017/04/10,44.756
2017/04/11,40.645
2017/04/12,58.159
2017/04/13,68.353
2017/04/14,52.899
2017/04/15,33.867
2017/04/16,17.127
2017/04/17,40.286
2017/04/18,70.829
2017/04/19,71.377
2017/04/20,80.98
2017/04/21,35.728
2017/04/22,31.414
2017/04/23,42.875
2017/04/24,68.849
2017/04/25,59.03
2017/04/26,81.538
2017/04/27,92.397
2017/04/28,60.797
2017/04/29,46.911
2017/04/30,57.393
2017/05/01,78.46
2017/05/02,63.827
2017/05/03,39.446
2017/05/04,73.555
2017/05/05,66.684
2017/05/06,36.003
2017/05/07,57.56
2017/05/08,74.164
2017/05/09,56.646
2017/05/10,46.41
2017/05/11,62.525
2017/05/12,36.34
2017/05/13,23.176
2017/05/14,42.254
2017/05/15,67.738
2017/05/16,66.124
2017/05/17,43.672
2017/05/18,78.9
2017/05/19,89.211
2017/05/20,41.705
2017/05/21,55.304
2017/05/22,73.594
2017/05/23,78.772
2017/05/24,76.569
2017/05/25,75.399
2017/05/26,47.586
2017/05/27,22.187
2017/05/28,19.846
2017/05/29,45.116
2017/05/30,67.683
2017/05/31,80.413
2017/06/01,89.445
2017/06/02,46.289
2017/06/03,45.535
2017/06/04,48.407
2017/06/05,68.144
2017/06/06,81.919
2017/06/07,64.021
2017/06/08,42.931
2017/06/09,73.689
2017/06/10,79.25
2017/06/11,89.547
2017/06/12,96.19
2017/06/13,78.478
2017/06/14,51.496
2017/06/15,59.107
2017/06/16,34.929
2017/06/17,31.543
2017/06/18,44.656
2017/06/19,72.763
2017/06/20,71.501
2017/06/21,25.656
2017/06/22,69.079
2017/06/23,64.451
2017/06/24,41.667
2017/06/25,26.159
2017/06/26,74.045
2017/06/27,44.726
2017/06/28,48.076
2017/06/29,44.302
2017/06/30,39.885
2017/07/01,33.331
2017/07/02,38.278
2017/07/03,74.285
2017/07/04,59.752
2017/07/05,39.778
2017/07/06,35.655
2017/07/07,72.435
2017/07/08,30.173
2017/07/09,25.302
2017/07/10,67.013
2017/07/11,60.08
2017/07/12,52.381
2017/07/13,31.046
2017/07/14,32.114
2017/07/15,24.802
2017/07/16,39.99
2017/07/17,47.586
2017/07/18,72.847
2017/07/19,75.847
2017/07/20,52.756
2017/07/21,29.91
2017/07/22,11.709
2017/07/23,66.488
2017/07/24,50.605
2017/07/25,43.711
2017/07/26,31.809
2017/07/27,45.492
2017/07/28,57.725
2017/07/29,25.572
2017/07/30,42.097
2017/07/31,76.11
2017/08/01,42.286
2017/08/02,50.803
2017/08/03,46.555
2017/08/04,66.419
2017/08/05,65.777
2017/08/06,59.072
2017/08/07,78.993
2017/08/08,91.417
2017/08/09,53.584
2017/08/10,75.901
2017/08/11,77.633
2017/08/12,53.446
2017/08/13,48.216
2017/08/14,85.232
2017/08/15,77.281
2017/08/16,77.825
2017/08/17,82.503
2017/08/18,88.605
2017/08/19,28.473
2017/08/20,16.923
2017/08/21,55.9
2017/08/22,41.152
2017/08/23,56.646
2017/08/24,40.854
2017/08/25,50.44
2017/08/26,24.562
2017/08/27,33.642
2017/08/28,61.244
2017/08/29,75.22
2017/08/30,77.904
2017/08/31,81.465
2017/09/01,54.779
2017/09/02,25.381
2017/09/03,16.792
2017/09/04,73.825
2017/09/05,67.573
2017/09/06,74.24
2017/09/07,45.772
2017/09/08,51.591
2017/09/09,29.853
2017/09/10,18.433
2017/09/11,46.652
2017/09/12,67.246
2017/09/13,42.935
2017/09/14,57.845
2017/09/15,74.2
2017/09/16,35.289
2017/09/17,24.864
2017/09/18,54.818
2017/09/19,44.559
2017/09/20,39.752
2017/09/21,34.435
2017/09/22,20.713
2017/09/23,18.612
2017/09/24,35.516
2017/09/25,59.121
2017/09/26,47.216
2017/09/27,57.457
2017/09/28,73.669
2017/09/29,77.288
2017/09/30,32.522
2017/10/01,22.654
2017/10/02,57.312
2017/10/03,64.688
2017/10/04,41.119
2017/10/05,50.139
2017/10/06,46.628
2017/10/07,28.293
2017/10/08,43.341
2017/10/09,64.559
2017/10/10,87.77
2017/10/11,68.729
2017/10/12,72.56
2017/10/13,88.563
2017/10/14,39.325
2017/10/15,33.146
2017/10/16,38.255
2017/10/17,78.498
2017/10/18,53.695
2017/10/19,46.417
2017/10/20,64.847
2017/10/21,51.973
2017/10/22,66.52
2017/10/23,57.474
2017/10/24,65.55
2017/10/25,30.879
2017/10/26,46.663
2017/10/27,41.818
2017/10/28,3.227
2017/10/29,3.227
2017/10/30,3.227
2017/10/31,78.628
2017/11/01,79.967
2017/11/02,83.526
2017/11/03,60.266
2017/11/04,41.401
2017/11/05,39.728
2017/11/06,59.371
2017/11/07,60.615
2017/11/08,71.819
2017/11/09,74.915
2017/11/10,68.388
2017/11/11,28.724
2017/11/12,61.721
2017/11/13,50.519
2017/11/14,68.532
2017/11/15,83.483
2017/11/16,50.951
2017/11/17,62.167
2017/11/18,36.262
2017/11/19,41.495
2017/11/20,67.686
2017/11/21,70.657
2017/11/22,74.275
2017/11/23,72.606
2017/11/24,50.225
2017/11/25,42.42
2017/11/26,52.191
2017/11/27,92.051
2017/11/28,94.356
2017/11/29,96.783
2017/11/30,68.512
2017/12/01,41.178
2017/12/02,48.117
2017/12/03,70.347
2017/12/04,73.135
2017/12/05,57.846
2017/12/06,93.108
2017/12/07,39.468
2017/12/08,52.721
2017/12/09,45.608
2017/12/10,40.429
2017/12/11,68.934
2017/12/12,78.124
2017/12/13,84.096
2017/12/14,88.58
2017/12/15,57.225
2017/12/16,49.728
2017/12/17,49.311
2017/12/18,82.033
2017/12/19,90.346
2017/12/20,70.504
2017/12/21,81.491
2017/12/22,82.797
2017/12/23,27.267
2017/12/24,15.119
2017/12/25,16.712
2017/12/26,40.369
2017/12/27,60.053
2017/12/28,67.95
2017/12/29,85.812
2017/12/30,90.26
2017/12/31,37.542
2018/01/01,35.646
2018/01/02,70.306
2018/01/03,78.96
2018/01/04,86.474
2018/01/05,65.741
2018/01/06,50.277
2018/01/07,34.507
2018/01/08,51.301
2018/01/09,63.731
2018/01/10,45.445
2018/01/11,47.85
2018/01/12,25.919
2018/01/13,40.214
2018/01/14,22.218
2018/01/15,63.662
2018/01/16,73.062
2018/01/17,70.688
2018/01/18,45.351
2018/01/19,16.877
2018/01/20,11.432
2018/01/21,44.117
2018/01/22,35.576
2018/01/23,28.298
2018/01/24,24.359
2018/01/25,10.88
2018/01/26,56.235
2018/01/27,39.336
2018/01/28,46.661
2018/01/29,60.165
2018/01/30,49.289
2018/01/31,46.778
2018/02/01,75.437
2018/02/02,66.631
2018/02/03,25.05
2018/02/04,23.163
2018/02/05,50.958
2018/02/06,57.216
2018/02/07,33.325
2018/02/08,15.778
2018/02/09,47.029
2018/02/10,58.376
2018/02/11,37.945
2018/02/12,59.269
2018/02/13,37.278
2018/02/14,42.964
2018/02/15,48.804
2018/02/16,26.898
2018/02/17,32.713
2018/02/18,38.571
2018/02/19,71.524
2018/02/20,83.48
2018/02/21,52.017
2018/02/22,36.263
2018/02/23,25.66
2018/02/24,15.094
2018/02/25,21.4
2018/02/26,64.791
2018/02/27,48.299
2018/02/28,57.885
2018/03/01,40.384
2018/03/02,45.237
2018/03/03,21.696
2018/03/04,15.143
2018/03/05,62.58
2018/03/06,63.361
2018/03/07,84.403
2018/03/08,41.161
2018/03/09,37.427
2018/03/10,28.321
2018/03/11,21.045
2018/03/12,52.033
2018/03/13,55.454
2018/03/14,71.072
2018/03/15,51.018
2018/03/16,36.336
2018/03/17,23.027
2018/03/18,53.628
2018/03/19,69.842
2018/03/20,43.607
2018/03/21,57.887
2018/03/22,41.006
2018/03/23,71.699
2018/03/24,45.451
2018/03/25,23.504
2018/03/26,51.821
2018/03/27,43.01
2018/03/28,35.769
2018/03/29,51.974
2018/03/30,61.442
2018/03/31,34.591
2018/04/01,26.44
2018/04/02,53.901
2018/04/03,68.834
2018/04/04,52.872
2018/04/05,76.419
2018/04/06,55.549
2018/04/07,32.197
2018/04/08,51.116
2018/04/09,62.799
2018/04/10,40.503
2018/04/11,48.177
2018/04/12,73.819
2018/04/13,76.862
2018/04/14,34.229
2018/04/15,41.835
2018/04/16,53.935
2018/04/17,69.286
2018/04/18,52.167
2018/04/19,73.539
2018/04/20,81.602
2018/04/21,84.086
2018/04/22,88.093
2018/04/23,93.841
2018/04/24,94.548
2018/04/25,36.457
2018/04/26,31.803
2018/04/27,20.705
2018/04/28,20.508
2018/04/29,12.266
2018/04/30,62.372
2018/05/01,34.773
2018/05/02,63.864
2018/05/03,76.408
2018/05/04,94.03
2018/05/05,42.93
2018/05/06,39.49
2018/05/07,47.5
2018/05/08,52.822
2018/05/09,57.963
2018/05/10,56.662
2018/05/11,45.322
2018/05/12,59.771
2018/05/13,38.71
2018/05/14,56.75
2018/05/15,44.969
2018/05/16,65.576
2018/05/17,78.941
2018/05/18,68.4
2018/05/19,85.225
2018/05/20,35.001
2018/05/21,30.825
2018/05/22,54.184
2018/05/23,60.786
2018/05/24,47.084
2018/05/25,28.902
2018/05/26,26.801
2018/05/27,57.852
2018/05/28,82.037
2018/05/29,47.054
2018/05/30,44.391
2018/05/31,38.649
2018/06/01,15.934
2018/06/02,43.333
2018/06/03,63.158
2018/06/04,42.548
2018/06/05,33.15
2018/06/06,29.217
2018/06/07,46.816
2018/06/08,19.859
2018/06/09,2.779
2018/06/10,1.942
2018/06/11,66.883
2018/06/12,60.532
2018/06/13,63.297
2018/06/14,61.423
2018/06/15,65.728
2018/06/16,38.28
2018/06/17,50.113
2018/06/18,53.203
2018/06/19,66.127
2018/06/20,72.413
2018/06/21,61.764
2018/06/22,69.974
2018/06/23,34.344
2018/06/24,33.447
2018/06/25,83.599
2018/06/26,40.326
2018/06/27,46.615
2018/06/28,53.921
2018/06/29,46.179
2018/06/30,14.268
2018/07/01,9.747
2018/07/02,29.751
2018/07/03,30.649
2018/07/04,28.925
2018/07/05,55.016
2018/07/06,33.262
2018/07/07,30.998
2018/07/08,70.115
2018/07/09,78.614
2018/07/10,79.942
2018/07/11,53.984
2018/07/12,34.84
2018/07/13,22.922
2018/07/14,16.939
2018/07/15,22.983
2018/07/16,86.162
2018/07/17,87.026
2018/07/18,93.024
2018/07/19,66.431
2018/07/20,44.209
2018/07/21,30.07
2018/07/22,57.064
2018/07/23,70.378
2018/07/24,76.584
2018/07/25,78.467
2018/07/26,45.37
2018/07/27,65.244
2018/07/28,39.672
2018/07/29,45.548
2018/07/30,59.883
2018/07/31,48.115
2018/08/01,49.05
2018/08/02,28.769
2018/08/03,65.529
2018/08/04,29.731
2018/08/05,25.563
2018/08/06,42.751
2018/08/07,23.245
2018/08/08,13.142
2018/08/09,17.699
2018/08/10,2.251
2018/08/11,2.251
2018/08/12,2.251
2018/08/13,78.955
2018/08/14,74.31
2018/08/15,69.951
2018/08/16,75.68
2018/08/17,51.518
2018/08/18,51.654
2018/08/19,47.569
2018/08/20,68.992
2018/08/21,41.144
2018/08/22,47.93
2018/08/23,42.103
2018/08/24,49.821
2018/08/25,45.293
2018/08/26,61.875
2018/08/27,78.407
2018/08/28,63.256
2018/08/29,18.178
2018/08/30,44.634
2018/08/31,42.255
2018/09/01,71.859
2018/09/02,77.952
2018/09/03,76.189
2018/09/04,37.579
2018/09/05,50.246
2018/09/06,33.855
2018/09/07,33.625
2018/09/08,19.211
2018/09/09,21.306
2018/09/10,19.167
2018/09/11,7.878
2018/09/12,15.666
2018/09/13,49.81
2018/09/14,21.496
2018/09/15,9.196
2018/09/16,8.695
2018/09/17,66.376
2018/09/18,41.563
2018/09/19,36.068
2018/09/20,53.985
2018/09/21,66.147
2018/09/22,34.416
2018/09/23,36.04
2018/09/24,36.416
2018/09/25,63.329
2018/09/26,37.247
2018/09/27,56.079
2018/09/28,62.298
2018/09/29,22.404
2018/09/30,59.326
2018/10/01,46.729
2018/10/02,41.264
2018/10/03,77.311
2018/10/04,80.108
2018/10/05,86.162
2018/10/06,90.611
2018/10/07,33.117
2018/10/08,46.213
2018/10/09,48.995
2018/10/10,33.68
2018/10/11,56.414
2018/10/12,44.85
2018/10/13,50.259
2018/10/14,38.843
2018/10/15,74.781
2018/10/16,78.905
2018/10/17,80.811
2018/10/18,48.343
2018/10/19,41.669
2018/10/20,28.984
2018/10/21,14.229
2018/10/22,69.344
2018/10/23,53.366
2018/10/24,49.654
2018/10/25,40.346
2018/10/26,55.009
2018/10/27,23.344
2018/10/28,27.335
2018/10/29,78.82
2018/10/30,77.293
2018/10/31,63.914
2018/11/01,38.566
2018/11/02,17.579
2018/11/03,14.594
2018/11/04,22.974
2018/11/05,69.07
2018/11/06,54.464
2018/11/07,38.797
2018/11/08,33.4
2018/11/09,61.887
2018/11/10,36.016
2018/11/11,67.371
2018/11/12,58.438
2018/11/13,44.686
2018/11/14,60.167
2018/11/15,46.753
2018/11/16,31.799
2018/11/17,18.395
2018/11/18,12.85
2018/11/19,78.302
2018/11/20,65.898
2018/11/21,39.759
2018/11/22,34.793
2018/11/23,40.569
2018/11/24,20.918
2018/11/25,50.48
2018/11/26,55.239
2018/11/27,41.195
2018/11/28,68.874
2018/11/29,39.265
2018/11/30,59.257
2018/12/01,34.096
2018/12/02,29.383
2018/12/03,53.493
2018/12/04,46.354
2018/12/05,67.744
2018/12/06,60.746
2018/12/07,75.26
2018/12/08,82.412
2018/12/09,39.524
2018/12/10,60.143
2018/12/11,34.538
2018/12/12,34.017
2018/12/13,38.225
2018/12/14,40.934
2018/12/15,63.608
2018/12/16,81.739
2018/12/17,54
2018/12/18,30.607
2018/12/19,64.494
2018/12/20,66.248
2018/12/21,50.029
2018/12/22,15.836
2018/12/23,47.094
2018/12/24,68.672
2018/12/25,41.999
2018/12/26,51.293
2018/12/27,52.089
2018/12/28,69.39
2018/12/29,52.192
2018/12/30,24.811
2018/12/31,47.483
2019/01/01,28.106
2019/01/02,61.277
2019/01/03,71.055
2019/01/04,45.107
2019/01/05,35.169
2019/01/06,37.474
2019/01/07,69.783
2019/01/08,74.758
2019/01/09,67.876
2019/01/10,56.652
2019/01/11,31.677
2019/01/12,9.866
2019/01/13,32.201
2019/01/14,74.11
2019/01/15,55.015
2019/01/16,40.22
2019/01/17,37.735
2019/01/18,45.779
2019/01/19,30.902
2019/01/20,23.277
2019/01/21,55.735
2019/01/22,42.535
2019/01/23,62.166
2019/01/24,51.009
2019/01/25,60.357
2019/01/26,27.387
2019/01/27,55.361
2019/01/28,78.901
2019/01/29,51.183
2019/01/30,43.125
2019/01/31,41.768
2019/02/01,27.696
2019/02/02,13.547
2019/02/03,8.978
2019/02/04,7.474
2019/02/05,16.734
2019/02/06,37.123
2019/02/07,28.621
2019/02/08,69.703
2019/02/09,39.544
2019/02/10,26.127
2019/02/11,60.882
2019/02/12,66.679
2019/02/13,75.245
2019/02/14,73.684
2019/02/15,80.925
2019/02/16,42.652
2019/02/17,33.541
2019/02/18,83.649
2019/02/19,75.228
2019/02/20,47.83
2019/02/21,36.838
2019/02/22,46.828
2019/02/23,31.872
2019/02/24,60.342
2019/02/25,67.902
2019/02/26,69.138
2019/02/27,73.15
2019/02/28,80.884
2019/03/01,86.851
2019/03/02,34.548
2019/03/03,17.236
2019/03/04,69.434
2019/03/05,71.671
2019/03/06,69.001
2019/03/07,55.525
2019/03/08,61.479
2019/03/09,49.708
2019/03/10,11.565
2019/03/11,48.039
2019/03/12,66.832
2019/03/13,59.656
2019/03/14,63.977
2019/03/15,42.796
2019/03/16,19.878
2019/03/17,41.279
2019/03/18,73.177
2019/03/19,78.023
2019/03/20,83.017
2019/03/21,48.383
2019/03/22,55.913
2019/03/23,28.874
2019/03/24,33.965
2019/03/25,79.858
2019/03/26,71.49
2019/03/27,56.818
2019/03/28,66.285
2019/03/29,53.558
2019/03/30,50.346
2019/03/31,21
2019/04/01,79.563
2019/04/02,85.443
2019/04/03,68.133
2019/04/04,37.193
2019/04/05,30.548
2019/04/06,19.53
2019/04/07,38.86
2019/04/08,66.72
2019/04/09,61.477
2019/04/10,46.213
2019/04/11,73.265
2019/04/12,70.65
2019/04/13,29.387
2019/04/14,16.831
2019/04/15,53.441
2019/04/16,54.231
2019/04/17,56.339
2019/04/18,61.467
2019/04/19,79.125
2019/04/20,89.939
2019/04/21,48.553
2019/04/22,61.311
2019/04/23,63.281
2019/04/24,35.669
2019/04/25,27.992
2019/04/26,26.006
2019/04/27,8.738
2019/04/28,24.524
2019/04/29,51.366
2019/04/30,69.956
2019/05/01,76.313
2019/05/02,32.706
2019/05/03,46.165
2019/05/04,31.947
2019/05/05,42.561
2019/05/06,66.644
2019/05/07,60.317
2019/05/08,70.455
2019/05/09,74.69
2019/05/10,85.729
2019/05/11,64.85
2019/05/12,40.373
2019/05/13,78.902
2019/05/14,87.343
2019/05/15,90.496
2019/05/16,93.705
2019/05/17,46.046
2019/05/18,28.142
2019/05/19,25.034
2019/05/20,53.6
2019/05/21,70.274
2019/05/22,49.58
2019/05/23,54.761
2019/05/24,67.086
2019/05/25,42.171
2019/05/26,25.345
2019/05/27,74.124
2019/05/28,67.453
2019/05/29,76.747
2019/05/30,45.753
2019/05/31,57.636
2019/06/01,84.993
2019/06/02,50.954
2019/06/03,38.612
2019/06/04,29.51
2019/06/05,21.006
2019/06/06,56.105
2019/06/07,28.623
2019/06/08,24.802
2019/06/09,51.483
2019/06/10,42.336
2019/06/11,66.044
2019/06/12,82.261
2019/06/13,46.261
2019/06/14,43.469
2019/06/15,54.307
2019/06/16,78.078
2019/06/17,36.725
2019/06/18,46.769
2019/06/19,38.017
2019/06/20,30.724
2019/06/21,57.531
2019/06/22,52.853
2019/06/23,35.113
