Date,confirmationtime30rsi
2016/09/10,50.841
2016/09/11,48.713
2016/09/12,49.405
2016/09/13,50.799
2016/09/14,48.769
2016/09/15,50.167
2016/09/16,49.374
2016/09/17,49.879
2016/09/18,59.499
2016/09/19,44.386
2016/09/20,48.081
2016/09/21,49.668
2016/09/22,54.333
2016/09/23,47.586
2016/09/24,51.972
2016/09/25,47.415
2016/09/26,52.16
2016/09/27,49.777
2016/09/28,49.216
2016/09/29,49.002
2016/09/30,50.337
2016/10/01,52.946
2016/10/02,49.577
2016/10/03,48.181
2016/10/04,49.551
2016/10/05,52.394
2016/10/06,50.812
2016/10/07,51.538
2016/10/08,48.189
2016/10/09,49.774
2016/10/10,49.86
2016/10/11,49.761
2016/10/12,51.357
2016/10/13,49.033
2016/10/14,49.428
2016/10/15,50.032
2016/10/16,49.7
2016/10/17,50.868
2016/10/18,48.929
2016/10/19,53.05
2016/10/20,47.232
2016/10/21,49.321
2016/10/22,49.916
2016/10/23,50.442
2016/10/24,49.637
2016/10/25,50.058
2016/10/26,49.279
2016/10/27,50.2
2016/10/28,51.107
2016/10/29,54.446
2016/10/30,49.562
2016/10/31,49.204
2016/11/01,52.058
2016/11/02,50.711
2016/11/03,50.734
2016/11/04,51.277
2016/11/05,50.142
2016/11/06,49.445
2016/11/07,46.586
2016/11/08,48.4
2016/11/09,51.155
2016/11/10,50.638
2016/11/11,50.317
2016/11/12,49.173
2016/11/13,47.821
2016/11/14,49.496
2016/11/15,50.261
2016/11/16,49.761
2016/11/17,52.055
2016/11/18,46.981
2016/11/19,48.613
2016/11/20,48.287
2016/11/21,49.584
2016/11/22,51.456
2016/11/23,52.524
2016/11/24,51.461
2016/11/25,48.958
2016/11/26,51.11
2016/11/27,51.017
2016/11/28,49.748
2016/11/29,50.453
2016/11/30,49.485
2016/12/01,49.54
2016/12/02,49.294
2016/12/03,48.146
2016/12/04,50.658
2016/12/05,50.351
2016/12/06,49.126
2016/12/07,49.363
2016/12/08,48.605
2016/12/09,49.76
2016/12/10,49.375
2016/12/11,49.016
2016/12/12,50.633
2016/12/13,49.464
2016/12/14,49.3
2016/12/15,50.65
2016/12/16,49.375
2016/12/17,48.686
2016/12/18,49.043
2016/12/19,50.209
2016/12/20,49.528
2016/12/21,49.51
2016/12/22,51.694
2016/12/23,51.733
2016/12/24,50.652
2016/12/25,48.292
2016/12/26,49.507
2016/12/27,50.867
2016/12/28,49.684
2016/12/29,49.162
2016/12/30,49.562
2016/12/31,51.054
2017/01/01,48.569
2017/01/02,49.694
2017/01/03,50.19
2017/01/04,47.967
2017/01/05,49.058
2017/01/06,50.844
2017/01/07,48.717
2017/01/08,49.46
2017/01/09,49.285
2017/01/10,50.47
2017/01/11,50.072
2017/01/12,49.858
2017/01/13,48.672
2017/01/14,49.637
2017/01/15,49.194
2017/01/16,50.041
2017/01/17,51.332
2017/01/18,49.663
2017/01/19,47.372
2017/01/20,52.234
2017/01/21,50.156
2017/01/22,49.696
2017/01/23,50.119
2017/01/24,50.4
2017/01/25,51.104
2017/01/26,49.218
2017/01/27,51.72
2017/01/28,49.658
2017/01/29,52.269
2017/01/30,48.875
2017/01/31,50.734
2017/02/01,50.955
2017/02/02,49.978
2017/02/03,51.428
2017/02/04,49.164
2017/02/05,49.19
2017/02/06,49.906
2017/02/07,51.293
2017/02/08,49.42
2017/02/09,50.446
2017/02/10,50.14
2017/02/11,50.197
2017/02/12,49.586
2017/02/13,49.263
2017/02/14,50.691
2017/02/15,48.706
2017/02/16,49.84
2017/02/17,51.065
2017/02/18,51.467
2017/02/19,50.804
2017/02/20,50.934
2017/02/21,49.68
2017/02/22,52.451
2017/02/23,50.688
2017/02/24,50.954
2017/02/25,49.982
2017/02/26,48.303
2017/02/27,51.722
2017/02/28,47.874
2017/03/01,52.476
2017/03/02,49.338
2017/03/03,50.945
2017/03/04,51.56
2017/03/05,48.931
2017/03/06,51.714
2017/03/07,51.683
2017/03/08,50.507
2017/03/09,53.086
2017/03/10,52.308
2017/03/11,50.727
2017/03/12,53.172
2017/03/13,49.492
2017/03/14,51.732
2017/03/15,50.985
2017/03/16,50.864
2017/03/17,49.191
2017/03/18,50.834
2017/03/19,52.049
2017/03/20,48.579
2017/03/21,51.705
2017/03/22,50.213
2017/03/23,52.828
2017/03/24,52.855
2017/03/25,51.34
2017/03/26,50.763
2017/03/27,51.682
2017/03/28,53.16
2017/03/29,50.372
2017/03/30,52.645
2017/03/31,50.759
2017/04/01,52.066
2017/04/02,54.342
2017/04/03,50.273
2017/04/04,51.579
2017/04/05,50.019
2017/04/06,52.935
2017/04/07,51.006
2017/04/08,51.281
2017/04/09,55.015
2017/04/10,56.024
2017/04/11,53.172
2017/04/12,54.989
2017/04/13,54.391
2017/04/14,51.135
2017/04/15,55.846
2017/04/16,53.005
2017/04/17,51.901
2017/04/18,51.901
2017/04/19,55.428
2017/04/20,51.569
2017/04/21,51.087
2017/04/22,53.162
2017/04/23,51.274
2017/04/24,54.626
2017/04/25,50.249
2017/04/26,55.748
2017/04/27,55.62
2017/04/28,54.221
2017/04/29,55.713
2017/04/30,55.132
2017/05/01,55.654
2017/05/02,55.766
2017/05/03,54.912
2017/05/04,54.912
2017/05/05,54.151
2017/05/06,54.062
2017/05/07,52.873
2017/05/08,54.888
2017/05/09,53.902
2017/05/10,54.535
2017/05/11,52.855
2017/05/12,53.238
2017/05/13,55.864
2017/05/14,60.564
2017/05/15,60.588
2017/05/16,58.563
2017/05/17,61.727
2017/05/18,57.054
2017/05/19,57.951
2017/05/20,55.895
2017/05/21,57.15
2017/05/22,56.161
2017/05/23,57.371
2017/05/24,57.103
2017/05/25,55.831
2017/05/26,54.942
2017/05/27,56.36
2017/05/28,55.876
2017/05/29,51.837
2017/05/30,51.777
2017/05/31,56.335
2017/06/01,59.69
2017/06/02,63.929
2017/06/03,59.811
2017/06/04,60.794
2017/06/05,57.922
2017/06/06,58.84
2017/06/07,57.85
2017/06/08,58.548
2017/06/09,58.381
2017/06/10,54.654
2017/06/11,56.724
2017/06/12,56.941
2017/06/13,55.822
2017/06/14,55.188
2017/06/15,54.772
2017/06/16,53.78
2017/06/17,55.326
2017/06/18,53.137
2017/06/19,53.497
2017/06/20,62.567
2017/06/21,64.027
2017/06/22,62.318
2017/06/23,63.503
2017/06/24,61.68
2017/06/25,61.978
2017/06/26,60.528
2017/06/27,59.225
2017/06/28,60.21
2017/06/29,57.837
2017/06/30,57.522
2017/07/01,58.23
2017/07/02,57.314
2017/07/03,56.656
2017/07/04,55.708
2017/07/05,58.323
2017/07/06,56.063
2017/07/07,54.723
2017/07/08,54.617
2017/07/09,54.364
2017/07/10,66.911
2017/07/11,68.409
2017/07/12,68.632
2017/07/13,68.495
2017/07/14,68.71
2017/07/15,64.226
2017/07/16,64.873
2017/07/17,67.475
2017/07/18,63.59
2017/07/19,60.358
2017/07/20,60.477
2017/07/21,62.582
2017/07/22,58.741
2017/07/23,58.366
2017/07/24,60.254
2017/07/25,56.756
2017/07/26,57.633
2017/07/27,58.004
2017/07/28,57.552
2017/07/29,56.308
2017/07/30,55.592
2017/07/31,59.993
2017/08/01,69.467
2017/08/02,70.253
2017/08/03,71.487
2017/08/04,68.709
2017/08/05,68.824
2017/08/06,68.864
2017/08/07,66.193
2017/08/08,66.214
2017/08/09,65.357
2017/08/10,67.23
2017/08/11,63.985
2017/08/12,63.658
2017/08/13,63.035
2017/08/14,62.824
2017/08/15,62.85
2017/08/16,61.37
2017/08/17,61.967
2017/08/18,62.189
2017/08/19,58.912
2017/08/20,60.484
2017/08/21,57.324
2017/08/22,58.706
2017/08/23,57.458
2017/08/24,58.402
2017/08/25,72.924
2017/08/26,73.908
2017/08/27,73.149
2017/08/28,74.418
2017/08/29,69.714
2017/08/30,69.914
2017/08/31,71.082
2017/09/01,68.789
2017/09/02,67.863
2017/09/03,67.908
2017/09/04,68.182
2017/09/05,66.621
2017/09/06,67.794
2017/09/07,65.976
2017/09/08,63.87
2017/09/09,64.671
2017/09/10,64.052
2017/09/11,64.672
2017/09/12,62.182
2017/09/13,64.036
2017/09/14,61.119
2017/09/15,60.368
2017/09/16,60.574
2017/09/17,59.617
2017/09/18,61.817
2017/09/19,58.603
2017/09/20,59.453
2017/09/21,57.5
2017/09/22,73.159
2017/09/23,75.32
2017/09/24,72.475
2017/09/25,74.396
2017/09/26,71.613
2017/09/27,70.918
2017/09/28,71.897
2017/09/29,72.451
2017/09/30,71.851
2017/10/01,70.654
2017/10/02,71.106
2017/10/03,69.99
2017/10/04,68.726
2017/10/05,65.57
2017/10/06,68.041
2017/10/07,68.041
2017/10/08,66.39
2017/10/09,66.231
2017/10/10,64.496
2017/10/11,64.496
2017/10/12,64.969
2017/10/13,65.211
2017/10/14,65.336
2017/10/15,63.143
2017/10/16,32.492
2017/10/17,26.568
2017/10/18,26.155
2017/10/19,26.108
2017/10/20,26.136
2017/10/21,26.193
2017/10/22,26.06
2017/10/23,26.256
2017/10/24,26.303
2017/10/25,26.888
2017/10/26,27.049
2017/10/27,15.568
2017/10/28,15.568
2017/10/29,15.568
2017/10/30,15.568
2017/10/31,15.568
2017/11/01,43.816
2017/11/02,43.905
2017/11/03,43.675
2017/11/04,43.758
2017/11/05,43.489
2017/11/06,43.835
2017/11/07,43.802
2017/11/08,43.729
2017/11/09,43.887
2017/11/10,43.567
2017/11/11,43.699
2017/11/12,43.79
2017/11/13,43.876
2017/11/14,44.34
2017/11/15,43.925
2017/11/16,44.311
2017/11/17,44.001
2017/11/18,44.1
2017/11/19,43.897
2017/11/20,44.367
2017/11/21,44.378
2017/11/22,44.078
2017/11/23,44.375
2017/11/24,44.174
2017/11/25,44.374
2017/11/26,44.568
2017/11/27,45.109
2017/11/28,45.065
2017/11/29,44.985
2017/11/30,44.735
2017/12/01,44.911
2017/12/02,45.474
2017/12/03,45.664
2017/12/04,48.603
2017/12/05,49.312
2017/12/06,50.33
2017/12/07,47.634
2017/12/08,47.596
2017/12/09,47.517
2017/12/10,47.804
2017/12/11,48.101
2017/12/12,48.427
2017/12/13,48.982
2017/12/14,48.643
2017/12/15,47.633
2017/12/16,47.893
2017/12/17,47.834
2017/12/18,47.834
2017/12/19,49.851
2017/12/20,50.236
2017/12/21,50.248
2017/12/22,49.251
2017/12/23,46.064
2017/12/24,45.731
2017/12/25,45.23
2017/12/26,45.712
2017/12/27,46.034
2017/12/28,47.015
2017/12/29,48.355
2017/12/30,48.529
2017/12/31,46.896
2018/01/01,46.659
2018/01/02,49.073
2018/01/03,51.945
2018/01/04,53.126
2018/01/05,54.696
2018/01/06,53.458
2018/01/07,51.712
2018/01/08,53.401
2018/01/09,53.845
2018/01/10,53.204
2018/01/11,52.948
2018/01/12,53.119
2018/01/13,53.517
2018/01/14,49.633
2018/01/15,52.706
2018/01/16,51.104
2018/01/17,50.318
2018/01/18,50.365
2018/01/19,48.565
2018/01/20,45.954
2018/01/21,46.922
2018/01/22,45.937
2018/01/23,45.736
2018/01/24,44.894
2018/01/25,45.729
2018/01/26,45.729
2018/01/27,44.425
2018/01/28,44.232
2018/01/29,45.852
2018/01/30,46.884
2018/01/31,46.629
2018/02/01,48.561
2018/02/02,47.111
2018/02/03,45.392
2018/02/04,45.652
2018/02/05,44.627
2018/02/06,46.5
2018/02/07,46.75
2018/02/08,45.274
2018/02/09,46.563
2018/02/10,45.135
2018/02/11,46.454
2018/02/12,46.655
2018/02/13,46.314
2018/02/14,48.475
2018/02/15,46.502
2018/02/16,46.669
2018/02/17,45.263
2018/02/18,46.372
2018/02/19,48.21
2018/02/20,49.992
2018/02/21,49.255
2018/02/22,48.751
2018/02/23,47.65
2018/02/24,49.353
2018/02/25,49.177
2018/02/26,50.445
2018/02/27,49.02
2018/02/28,48.281
2018/03/01,48.74
2018/03/02,48.274
2018/03/03,47.121
2018/03/04,48.845
2018/03/05,48.747
2018/03/06,48.622
2018/03/07,47.985
2018/03/08,49.605
2018/03/09,48.49
2018/03/10,48.631
2018/03/11,46.943
2018/03/12,50.695
2018/03/13,49.541
2018/03/14,50.154
2018/03/15,49.092
2018/03/16,48.079
2018/03/17,49.879
2018/03/18,47.783
2018/03/19,47.017
2018/03/20,47.078
2018/03/21,47.848
2018/03/22,45.668
2018/03/23,47.094
2018/03/24,44.735
2018/03/25,45.786
2018/03/26,46.412
2018/03/27,48.925
2018/03/28,48.168
2018/03/29,50.681
2018/03/30,48.568
2018/03/31,45.561
2018/04/01,46.586
2018/04/02,44.608
2018/04/03,47.457
2018/04/04,47.377
2018/04/05,45.923
2018/04/06,46.077
2018/04/07,46.141
2018/04/08,45.889
2018/04/09,47.966
2018/04/10,45.724
2018/04/11,49.237
2018/04/12,51.177
2018/04/13,50.394
2018/04/14,50.581
2018/04/15,49.869
2018/04/16,50.099
2018/04/17,53.239
2018/04/18,54.489
2018/04/19,53.927
2018/04/20,56.881
2018/04/21,50.977
2018/04/22,50.385
2018/04/23,54.111
2018/04/24,55.717
2018/04/25,52.443
2018/04/26,50.948
2018/04/27,55.152
2018/04/28,55.178
2018/04/29,51.457
2018/04/30,54.345
2018/05/01,56.919
2018/05/02,54.127
2018/05/03,54.907
2018/05/04,56.143
2018/05/05,52.844
2018/05/06,52.218
2018/05/07,50.236
2018/05/08,52.847
2018/05/09,52.95
2018/05/10,54.177
2018/05/11,52.148
2018/05/12,52.061
2018/05/13,51.88
2018/05/14,55.241
2018/05/15,52.308
2018/05/16,54.589
2018/05/17,52.808
2018/05/18,54.578
2018/05/19,55.432
2018/05/20,54.187
2018/05/21,52.794
2018/05/22,55.094
2018/05/23,53.394
2018/05/24,55.813
2018/05/25,53.555
2018/05/26,51.126
2018/05/27,53.342
2018/05/28,51.353
2018/05/29,52.78
2018/05/30,53.842
2018/05/31,52.705
2018/06/01,53.321
2018/06/02,53.04
2018/06/03,53.406
2018/06/04,51.718
2018/06/05,54.027
2018/06/06,52.667
2018/06/07,52.473
2018/06/08,51.186
2018/06/09,53.243
2018/06/10,52.214
2018/06/11,51.685
2018/06/12,49.847
2018/06/13,48.673
2018/06/14,48.274
2018/06/15,47.747
2018/06/16,45.13
2018/06/17,43.926
2018/06/18,42.891
2018/06/19,47.932
2018/06/20,47.321
2018/06/21,45.926
2018/06/22,47.622
2018/06/23,44.796
2018/06/24,46.112
2018/06/25,52.556
2018/06/26,50.119
2018/06/27,47.486
2018/06/28,49.821
2018/06/29,49.767
2018/06/30,46.992
2018/07/01,47.916
2018/07/02,45.645
2018/07/03,48.926
2018/07/04,48.213
2018/07/05,49.01
2018/07/06,48.061
2018/07/07,48.744
2018/07/08,52.164
2018/07/09,47.939
2018/07/10,49.826
2018/07/11,46.302
2018/07/12,44.972
2018/07/13,46.004
2018/07/14,44.854
2018/07/15,43.581
2018/07/16,49.02
2018/07/17,48.15
2018/07/18,51.307
2018/07/19,50.426
2018/07/20,49.346
2018/07/21,45.877
2018/07/22,46.404
2018/07/23,49.098
2018/07/24,50.228
2018/07/25,48.255
2018/07/26,49.395
2018/07/27,48.096
2018/07/28,46.324
2018/07/29,45.946
2018/07/30,47.092
2018/07/31,48.196
2018/08/01,49.654
2018/08/02,49.832
2018/08/03,48.281
2018/08/04,46.244
2018/08/05,48.088
2018/08/06,48.324
2018/08/07,49.598
2018/08/08,47.538
2018/08/09,48.263
2018/08/10,48.373
2018/08/11,47.874
2018/08/12,50.95
2018/08/13,49.912
2018/08/14,47.779
2018/08/15,47.444
2018/08/16,48.169
2018/08/17,51.027
2018/08/18,49.794
2018/08/19,48.489
2018/08/20,48.434
2018/08/21,47.622
2018/08/22,48.848
2018/08/23,50.906
2018/08/24,48.175
2018/08/25,48.779
2018/08/26,48.169
2018/08/27,48.359
2018/08/28,49.738
2018/08/29,49.997
2018/08/30,49.341
2018/08/31,47.955
2018/09/01,50.414
2018/09/02,45.947
2018/09/03,50.282
2018/09/04,47.957
2018/09/05,48.319
2018/09/06,45.825
2018/09/07,49.788
2018/09/08,49.142
2018/09/09,50.219
2018/09/10,47.261
2018/09/11,47.379
2018/09/12,46.289
2018/09/13,47.507
2018/09/14,45.82
2018/09/15,46.286
2018/09/16,44.656
2018/09/17,45.704
2018/09/18,49.195
2018/09/19,45.085
2018/09/20,48.189
2018/09/21,46.434
2018/09/22,47.723
2018/09/23,46.662
2018/09/24,46.806
2018/09/25,45.833
2018/09/26,45.864
2018/09/27,46.828
2018/09/28,46.386
2018/09/29,46.451
2018/09/30,45.904
2018/10/01,46.555
2018/10/02,44.123
2018/10/03,47.63
2018/10/04,45.616
2018/10/05,47.141
2018/10/06,43.853
2018/10/07,43.381
2018/10/08,45.381
2018/10/09,46.344
2018/10/10,45.814
2018/10/11,46.645
2018/10/12,45.859
2018/10/13,45.683
2018/10/14,45.503
2018/10/15,48.588
2018/10/16,48
2018/10/17,47.474
2018/10/18,47.043
2018/10/19,49.861
2018/10/20,46.761
2018/10/21,47.972
2018/10/22,50.044
2018/10/23,46.709
2018/10/24,48.219
2018/10/25,48.289
2018/10/26,48.289
2018/10/27,49.095
2018/10/28,47.801
2018/10/29,48.781
2018/10/30,51.293
2018/10/31,47.3
2018/11/01,50.372
2018/11/02,50.372
2018/11/03,48.67
2018/11/04,48.996
2018/11/05,50.236
2018/11/06,50.641
2018/11/07,47.751
2018/11/08,50.594
2018/11/09,49.69
2018/11/10,48.9
2018/11/11,48.611
2018/11/12,46.838
2018/11/13,49.734
2018/11/14,50.627
2018/11/15,50.549
2018/11/16,46.623
2018/11/17,49.213
2018/11/18,47.58
2018/11/19,53.157
2018/11/20,52.096
2018/11/21,48.45
2018/11/22,50.842
2018/11/23,49.032
2018/11/24,49.065
2018/11/25,47.909
2018/11/26,50.732
2018/11/27,53.14
2018/11/28,52.044
2018/11/29,48.914
2018/11/30,51.298
2018/12/01,50.967
2018/12/02,50.797
2018/12/03,51.73
2018/12/04,51.513
2018/12/05,52.276
2018/12/06,50.814
2018/12/07,53.719
2018/12/08,51.824
2018/12/09,49.186
2018/12/10,46.662
2018/12/11,52.858
2018/12/12,49.936
2018/12/13,49.304
2018/12/14,51.822
2018/12/15,48.781
2018/12/16,51.009
2018/12/17,55.095
2018/12/18,55.89
2018/12/19,56.24
2018/12/20,56.062
2018/12/21,56.517
2018/12/22,53.413
2018/12/23,55.142
2018/12/24,53.039
2018/12/25,51.744
2018/12/26,51.925
2018/12/27,53.975
2018/12/28,53.485
2018/12/29,51.668
2018/12/30,53.937
2018/12/31,52.718
2019/01/01,54.249
2019/01/02,52.156
2019/01/03,61.617
2019/01/04,62.203
2019/01/05,59.729
2019/01/06,60.584
2019/01/07,59.647
2019/01/08,60.855
2019/01/09,59.027
2019/01/10,60.11
2019/01/11,60.163
2019/01/12,60.83
2019/01/13,57.151
2019/01/14,57.319
2019/01/15,57.606
2019/01/16,60.173
2019/01/17,58.823
2019/01/18,56.553
2019/01/19,54.216
2019/01/20,56.656
2019/01/21,68.359
2019/01/22,68.779
2019/01/23,70.309
2019/01/24,66.373
2019/01/25,65.592
2019/01/26,66.635
2019/01/27,67.49
2019/01/28,70.016
2019/01/29,70.283
2019/01/30,66.855
2019/01/31,67.227
2019/02/01,68.926
2019/02/02,65.261
2019/02/03,66.87
2019/02/04,63.7
2019/02/05,64.519
2019/02/06,64.695
2019/02/07,63.642
2019/02/08,63.438
2019/02/09,63.989
2019/02/10,75.466
2019/02/11,76.983
2019/02/12,73.407
2019/02/13,75.018
2019/02/14,75.064
2019/02/15,75.191
2019/02/16,72.101
2019/02/17,73.555
2019/02/18,70.972
2019/02/19,67.169
2019/02/20,68.045
2019/02/21,67.635
2019/02/22,67.915
2019/02/23,63.368
2019/02/24,65.422
2019/02/25,65.752
2019/02/26,64.064
2019/02/27,64.064
2019/02/28,60.857
2019/03/01,35.619
2019/03/02,33.186
2019/03/03,33.435
2019/03/04,33.407
2019/03/05,33.15
2019/03/06,33.502
2019/03/07,33.267
2019/03/08,33.884
2019/03/09,33.999
2019/03/10,33.13
2019/03/11,34.724
2019/03/12,34.284
2019/03/13,35.002
2019/03/14,34.834
2019/03/15,34.819
2019/03/16,34.164
2019/03/17,35.549
2019/03/18,36.243
2019/03/19,35.836
2019/03/20,35.338
2019/03/21,36.93
2019/03/22,36.592
2019/03/23,36.389
2019/03/24,36.379
2019/03/25,36.43
2019/03/26,37.675
2019/03/27,36.635
2019/03/28,38.133
2019/03/29,38.205
2019/03/30,38.182
2019/03/31,37.646
2019/04/01,37.611
2019/04/02,38.87
2019/04/03,39.298
2019/04/04,38.378
2019/04/05,38.106
2019/04/06,37.777
2019/04/07,37.459
2019/04/08,38.245
2019/04/09,38.521
2019/04/10,38.14
2019/04/11,39.833
2019/04/12,39.282
2019/04/13,38.294
2019/04/14,39.786
2019/04/15,39.445
2019/04/16,40.33
2019/04/17,41.025
2019/04/18,40.572
2019/04/19,39.799
2019/04/20,41.915
2019/04/21,40.216
2019/04/22,41.094
2019/04/23,44.578
2019/04/24,42.682
2019/04/25,41.318
2019/04/26,41.679
2019/04/27,41.229
2019/04/28,43.536
2019/04/29,42.288
2019/04/30,43.351
2019/05/01,42.286
2019/05/02,42.913
2019/05/03,45.647
2019/05/04,41.821
2019/05/05,45.402
2019/05/06,46.063
2019/05/07,45.328
2019/05/08,46.789
2019/05/09,46.17
2019/05/10,44.562
2019/05/11,45.679
2019/05/12,44.704
2019/05/13,46.854
2019/05/14,44.466
2019/05/15,44.445
2019/05/16,47.767
2019/05/17,45.618
2019/05/18,46.558
2019/05/19,46.971
2019/05/20,47.942
2019/05/21,48.21
2019/05/22,46.685
2019/05/23,48.639
2019/05/24,47.075
2019/05/25,44.053
2019/05/26,46.631
2019/05/27,47.542
2019/05/28,48.876
2019/05/29,44.519
2019/05/30,50.127
2019/05/31,46.474
2019/06/01,48.872
2019/06/02,48.458
2019/06/03,49.874
2019/06/04,48.188
2019/06/05,48.256
2019/06/06,47.115
2019/06/07,49.579
2019/06/08,49.763
2019/06/09,49.047
2019/06/10,47.284
2019/06/11,48.633
2019/06/12,49.096
2019/06/13,48.04
2019/06/14,48.218
2019/06/15,49.305
2019/06/16,47.637
2019/06/17,49.101
2019/06/18,49.418
2019/06/19,48.688
2019/06/20,48.662
2019/06/21,50.487
2019/06/22,47.181
2019/06/23,48.747
