Date,mediantransactionvalue90smaUSD
2017/03/30,14.986
2017/03/31,15.325
2017/04/01,15.513
2017/04/02,15.976
2017/04/03,16.419
2017/04/04,16.781
2017/04/05,17.137
2017/04/06,17.517
2017/04/07,17.522
2017/04/08,17.671
2017/04/09,17.737
2017/04/10,17.969
2017/04/11,18.095
2017/04/12,18.286
2017/04/13,18.524
2017/04/14,18.655
2017/04/15,18.815
2017/04/16,18.871
2017/04/17,19.072
2017/04/18,19.233
2017/04/19,19.4
2017/04/20,19.465
2017/04/21,19.513
2017/04/22,19.721
2017/04/23,19.876
2017/04/24,20.226
2017/04/25,20.305
2017/04/26,20.482
2017/04/27,20.616
2017/04/28,20.875
2017/04/29,21.162
2017/04/30,21.538
2017/05/01,21.86
2017/05/02,22.219
2017/05/03,22.531
2017/05/04,22.945
2017/05/05,23.845
2017/05/06,24.457
2017/05/07,25.201
2017/05/08,26.13
2017/05/09,27.001
2017/05/10,27.522
2017/05/11,27.828
2017/05/12,28.276
2017/05/13,28.518
2017/05/14,28.886
2017/05/15,29.072
2017/05/16,29.535
2017/05/17,30.342
2017/05/18,30.574
2017/05/19,31.278
2017/05/20,31.509
2017/05/21,31.841
2017/05/22,32.774
2017/05/23,33.404
2017/05/24,34.296
2017/05/25,35.248
2017/05/26,36.109
2017/05/27,36.791
2017/05/28,37.018
2017/05/29,37.482
2017/05/30,38.317
2017/05/31,40.628
2017/06/01,41.51
2017/06/02,41.812
2017/06/03,42.475
2017/06/04,42.93
2017/06/05,43.924
2017/06/06,44.737
2017/06/07,45.245
2017/06/08,45.68
2017/06/09,46.11
2017/06/10,47.116
2017/06/11,48.192
2017/06/12,50.406
2017/06/13,51.556
2017/06/14,52.402
2017/06/15,53.41
2017/06/16,53.88
2017/06/17,54.355
2017/06/18,54.689
2017/06/19,55.079
2017/06/20,58.627
2017/06/21,62.066
2017/06/22,62.886
2017/06/23,63.414
2017/06/24,64.191
2017/06/25,64.718
2017/06/26,65.897
2017/06/27,66.255
2017/06/28,66.417
2017/06/29,66.598
2017/06/30,66.968
2017/07/01,67.009
2017/07/02,66.879
2017/07/03,66.758
2017/07/04,66.669
2017/07/05,66.529
2017/07/06,66.799
2017/07/07,66.54
2017/07/08,66.672
2017/07/09,66.659
2017/07/10,66.695
2017/07/11,66.889
2017/07/12,66.909
2017/07/13,66.912
2017/07/14,66.977
2017/07/15,67.223
2017/07/16,67.237
2017/07/17,67.277
2017/07/18,67.349
2017/07/19,67.486
2017/07/20,67.62
2017/07/21,67.642
2017/07/22,67.68
2017/07/23,67.551
2017/07/24,67.677
2017/07/25,67.809
2017/07/26,67.925
2017/07/27,67.965
2017/07/28,67.847
2017/07/29,67.789
2017/07/30,67.599
2017/07/31,67.497
2017/08/01,67.551
2017/08/02,67.497
2017/08/03,66.806
2017/08/04,66.36
2017/08/05,65.857
2017/08/06,65.175
2017/08/07,64.648
2017/08/08,64.382
2017/08/09,64.62
2017/08/10,64.462
2017/08/11,64.441
2017/08/12,64.349
2017/08/13,64.428
2017/08/14,64.061
2017/08/15,63.629
2017/08/16,63.751
2017/08/17,63.302
2017/08/18,63.606
2017/08/19,63.372
2017/08/20,62.724
2017/08/21,62.439
2017/08/22,61.735
2017/08/23,61.042
2017/08/24,60.469
2017/08/25,60.024
2017/08/26,59.855
2017/08/27,59.401
2017/08/28,58.77
2017/08/29,56.666
2017/08/30,55.984
2017/08/31,56.21
2017/09/01,55.775
2017/09/02,55.506
2017/09/03,54.781
2017/09/04,54.137
2017/09/05,53.864
2017/09/06,53.413
2017/09/07,52.934
2017/09/08,51.796
2017/09/09,50.484
2017/09/10,48.121
2017/09/11,46.965
2017/09/12,46.008
2017/09/13,44.767
2017/09/14,44.145
2017/09/15,43.641
2017/09/16,43.108
2017/09/17,42.415
2017/09/18,38.586
2017/09/19,35.186
2017/09/20,34.173
2017/09/21,33.266
2017/09/22,32.368
2017/09/23,31.896
2017/09/24,30.577
2017/09/25,30.14
2017/09/26,29.773
2017/09/27,29.331
2017/09/28,28.849
2017/09/29,28.369
2017/09/30,28.103
2017/10/01,27.911
2017/10/02,27.729
2017/10/03,27.557
2017/10/04,27.358
2017/10/05,27.521
2017/10/06,27.371
2017/10/07,27.258
2017/10/08,27.159
2017/10/09,26.789
2017/10/10,26.664
2017/10/11,26.54
2017/10/12,26.344
2017/10/13,26.292
2017/10/14,26.217
2017/10/15,26.083
2017/10/16,25.731
2017/10/17,25.414
2017/10/18,25.113
2017/10/19,24.824
2017/10/20,24.552
2017/10/21,24.292
2017/10/22,24.03
2017/10/23,23.667
2017/10/24,23.355
2017/10/25,22.998
2017/10/26,22.727
2017/10/27,22.348
2017/10/28,22.098
2017/10/29,21.771
2017/10/30,21.287
2017/10/31,20.807
2017/11/01,20.474
2017/11/02,20.219
2017/11/03,19.869
2017/11/04,19.57
2017/11/05,19.167
2017/11/06,18.816
2017/11/07,18.197
2017/11/08,17.843
2017/11/09,17.531
2017/11/10,17.26
2017/11/11,16.927
2017/11/12,16.989
2017/11/13,16.568
2017/11/14,16.201
2017/11/15,15.994
2017/11/16,15.365
2017/11/17,15.324
2017/11/18,15.032
2017/11/19,14.695
2017/11/20,14.372
2017/11/21,14.189
2017/11/22,14.02
2017/11/23,13.851
2017/11/24,13.873
2017/11/25,13.719
2017/11/26,13.379
2017/11/27,13.237
2017/11/28,13.083
2017/11/29,12.741
2017/11/30,12.564
2017/12/01,12.322
2017/12/02,12.088
2017/12/03,11.833
2017/12/04,11.766
2017/12/05,11.879
2017/12/06,12.855
2017/12/07,13.134
2017/12/08,13.317
2017/12/09,13.309
2017/12/10,13.111
2017/12/11,12.953
2017/12/12,13.035
2017/12/13,13.357
2017/12/14,13.846
2017/12/15,14.281
2017/12/16,14.658
2017/12/17,15.025
2017/12/18,15.516
2017/12/19,16.312
2017/12/20,17.907
2017/12/21,19.493
2017/12/22,21.206
2017/12/23,21.929
2017/12/24,22.473
2017/12/25,22.952
2017/12/26,23.612
2017/12/27,24.4
2017/12/28,25.172
2017/12/29,26.801
2017/12/30,29.114
2017/12/31,29.844
2018/01/01,30.499
2018/01/02,31.886
2018/01/03,34.646
2018/01/04,40.994
2018/01/05,45.309
2018/01/06,47.839
2018/01/07,50.175
2018/01/08,52.79
2018/01/09,56.555
2018/01/10,60.524
2018/01/11,63.564
2018/01/12,65.465
2018/01/13,66.791
2018/01/14,68.141
2018/01/15,71.026
2018/01/16,74.732
2018/01/17,78.289
2018/01/18,80.963
2018/01/19,82.146
2018/01/20,82.77
2018/01/21,85.106
2018/01/22,86.362
2018/01/23,87.446
2018/01/24,88.474
2018/01/25,89.069
2018/01/26,90.334
2018/01/27,91.327
2018/01/28,92.12
2018/01/29,93.447
2018/01/30,94.704
2018/01/31,95.91
2018/02/01,98.128
2018/02/02,99.655
2018/02/03,100.434
2018/02/04,101.015
2018/02/05,101.869
2018/02/06,102.678
2018/02/07,103.375
2018/02/08,103.749
2018/02/09,104.195
2018/02/10,104.26
2018/02/11,104.257
2018/02/12,104.311
2018/02/13,104.378
2018/02/14,104.83
2018/02/15,105.195
2018/02/16,105.518
2018/02/17,105.536
2018/02/18,105.72
2018/02/19,105.6
2018/02/20,105.417
2018/02/21,105.275
2018/02/22,105.111
2018/02/23,105.155
2018/02/24,105.114
2018/02/25,104.853
2018/02/26,104.683
2018/02/27,104.378
2018/02/28,104.319
2018/03/01,104.264
2018/03/02,104.132
2018/03/03,104.021
2018/03/04,103.756
2018/03/05,103.529
2018/03/06,102.509
2018/03/07,102.568
2018/03/08,102.394
2018/03/09,102.386
2018/03/10,102.318
2018/03/11,102.138
2018/03/12,101.811
2018/03/13,101.208
2018/03/14,100.384
2018/03/15,99.725
2018/03/16,99.209
2018/03/17,98.668
2018/03/18,97.86
2018/03/19,96.777
2018/03/20,95.003
2018/03/21,93.219
2018/03/22,91.357
2018/03/23,90.536
2018/03/24,89.966
2018/03/25,89.359
2018/03/26,88.587
2018/03/27,87.674
2018/03/28,86.828
2018/03/29,85.201
2018/03/30,82.764
2018/03/31,81.836
2018/04/01,81.006
2018/04/02,79.439
2018/04/03,76.52
2018/04/04,70.009
2018/04/05,65.518
2018/04/06,62.814
2018/04/07,60.411
2018/04/08,57.628
2018/04/09,53.754
2018/04/10,49.709
2018/04/11,46.313
2018/04/12,44.203
2018/04/13,42.698
2018/04/14,41.348
2018/04/15,38.463
2018/04/16,34.76
2018/04/17,31.203
2018/04/18,28.529
2018/04/19,27.346
2018/04/20,26.72
2018/04/21,24.382
2018/04/22,23.126
2018/04/23,22.046
2018/04/24,21.019
2018/04/25,20.425
2018/04/26,19.16
2018/04/27,18.167
2018/04/28,17.375
2018/04/29,16.047
2018/04/30,14.796
2018/05/01,13.577
2018/05/02,11.366
2018/05/03,9.849
2018/05/04,10.127
2018/05/05,9.557
2018/05/06,8.727
2018/05/07,7.908
2018/05/08,7.185
2018/05/09,6.742
2018/05/10,6.283
2018/05/11,5.948
2018/05/12,5.856
2018/05/13,5.69
2018/05/14,5.459
2018/05/15,4.976
2018/05/16,4.461
2018/05/17,4.105
2018/05/18,4.013
2018/05/19,3.821
2018/05/20,3.738
2018/05/21,3.721
2018/05/22,3.644
2018/05/23,3.57
2018/05/24,3.499
2018/05/25,3.499
2018/05/26,3.495
2018/05/27,3.4
2018/05/28,3.308
2018/05/29,3.108
2018/05/30,3.007
2018/05/31,3.006
2018/06/01,3.007
2018/06/02,3.001
2018/06/03,2.929
2018/06/04,2.804
2018/06/05,2.349
2018/06/06,2.278
2018/06/07,2.126
2018/06/08,2.062
2018/06/09,2.062
2018/06/10,2.026
2018/06/11,2.024
2018/06/12,1.95
2018/06/13,1.89
2018/06/14,1.888
2018/06/15,1.886
2018/06/16,1.883
2018/06/17,1.847
2018/06/18,1.844
2018/06/19,1.837
2018/06/20,1.777
2018/06/21,1.718
2018/06/22,1.573
2018/06/23,1.544
2018/06/24,1.489
2018/06/25,1.446
2018/06/26,1.406
2018/06/27,1.294
2018/06/28,1.252
2018/06/29,1.249
2018/06/30,1.245
2018/07/01,1.24
2018/07/02,1.445
2018/07/03,1.445
2018/07/04,1.66
2018/07/05,1.704
2018/07/06,1.849
2018/07/07,1.88
2018/07/08,1.88
2018/07/09,1.874
2018/07/10,1.873
2018/07/11,1.872
2018/07/12,1.87
2018/07/13,1.87
2018/07/14,1.874
2018/07/15,1.913
2018/07/16,1.913
2018/07/17,1.912
2018/07/18,1.912
2018/07/19,1.912
2018/07/20,1.911
2018/07/21,1.91
2018/07/22,1.907
2018/07/23,1.905
2018/07/24,1.905
2018/07/25,1.905
2018/07/26,1.905
2018/07/27,1.905
2018/07/28,1.905
2018/07/29,1.898
2018/07/30,1.895
2018/07/31,1.89
2018/08/01,1.88
2018/08/02,0.822
2018/08/03,0.812
2018/08/04,0.787
2018/08/05,0.786
2018/08/06,0.785
2018/08/07,0.811
2018/08/08,1.06
2018/08/09,1.256
2018/08/10,1.342
2018/08/11,1.341
2018/08/12,1.318
2018/08/13,1.313
2018/08/14,1.311
2018/08/15,1.306
2018/08/16,1.3
2018/08/17,1.372
2018/08/18,1.372
2018/08/19,1.368
2018/08/20,1.368
2018/08/21,1.364
2018/08/22,1.36
2018/08/23,1.361
2018/08/24,1.362
2018/08/25,1.363
2018/08/26,1.358
2018/08/27,1.358
2018/08/28,1.356
2018/08/29,1.348
2018/08/30,1.346
2018/08/31,1.348
2018/09/01,1.348
2018/09/02,1.348
2018/09/03,1.348
2018/09/04,1.35
2018/09/05,1.354
2018/09/06,1.374
2018/09/07,1.376
2018/09/08,1.376
2018/09/09,1.375
2018/09/10,1.378
2018/09/11,1.38
2018/09/12,1.379
2018/09/13,1.383
2018/09/14,1.387
2018/09/15,1.387
2018/09/16,1.389
2018/09/17,1.389
2018/09/18,1.391
2018/09/19,1.401
2018/09/20,1.412
2018/09/21,1.443
2018/09/22,1.45
2018/09/23,1.454
2018/09/24,1.469
2018/09/25,1.477
2018/09/26,1.483
2018/09/27,1.499
2018/09/28,1.517
2018/09/29,1.535
2018/09/30,1.335
2018/10/01,1.351
2018/10/02,1.138
2018/10/03,1.094
2018/10/04,0.948
2018/10/05,0.917
2018/10/06,0.916
2018/10/07,0.916
2018/10/08,0.916
2018/10/09,0.916
2018/10/10,0.917
2018/10/11,0.918
2018/10/12,0.913
2018/10/13,0.872
2018/10/14,0.872
2018/10/15,0.873
2018/10/16,0.873
2018/10/17,0.873
2018/10/18,0.873
2018/10/19,0.873
2018/10/20,0.873
2018/10/21,0.873
2018/10/22,0.873
2018/10/23,0.874
2018/10/24,0.881
2018/10/25,0.884
2018/10/26,0.886
2018/10/27,0.886
2018/10/28,0.887
2018/10/29,0.887
2018/10/30,0.887
2018/10/31,0.887
2018/11/01,0.887
2018/11/02,0.887
2018/11/03,0.887
2018/11/04,0.887
2018/11/05,0.862
2018/11/06,0.613
2018/11/07,0.413
2018/11/08,0.327
2018/11/09,0.329
2018/11/10,0.33
2018/11/11,0.33
2018/11/12,0.329
2018/11/13,0.33
2018/11/14,0.332
2018/11/15,0.266
2018/11/16,0.266
2018/11/17,0.266
2018/11/18,0.266
2018/11/19,0.277
2018/11/20,0.278
2018/11/21,0.278
2018/11/22,0.276
2018/11/23,0.275
2018/11/24,0.275
2018/11/25,0.275
2018/11/26,0.272
2018/11/27,0.271
2018/11/28,0.271
2018/11/29,0.269
2018/11/30,0.27
2018/12/01,0.27
2018/12/02,0.269
2018/12/03,0.266
2018/12/04,0.262
2018/12/05,0.242
2018/12/06,0.24
2018/12/07,0.241
2018/12/08,0.242
2018/12/09,0.239
2018/12/10,0.237
2018/12/11,0.236
2018/12/12,0.232
2018/12/13,0.228
2018/12/14,0.228
2018/12/15,0.226
2018/12/16,0.226
2018/12/17,0.224
2018/12/18,0.215
2018/12/19,0.203
2018/12/20,0.172
2018/12/21,0.164
2018/12/22,0.16
2018/12/23,0.144
2018/12/24,0.137
2018/12/25,0.13
2018/12/26,0.113
2018/12/27,0.095
2018/12/28,0.078
2018/12/29,0.067
2018/12/30,0.053
2018/12/31,0.05
2019/01/01,0.05
2019/01/02,0.05
2019/01/03,0.05
2019/01/04,0.05
2019/01/05,0.05
2019/01/06,0.05
2019/01/07,0.05
2019/01/08,0.048
2019/01/09,0.048
2019/01/10,0.048
2019/01/11,0.048
2019/01/12,0.048
2019/01/13,0.047
2019/01/14,0.049
2019/01/15,0.051
2019/01/16,0.051
2019/01/17,0.051
2019/01/18,0.051
2019/01/19,0.051
2019/01/20,0.051
2019/01/21,0.05
2019/01/22,0.042
2019/01/23,0.04
2019/01/24,0.038
2019/01/25,0.038
2019/01/26,0.037
2019/01/27,0.037
2019/01/28,0.037
2019/01/29,0.037
2019/01/30,0.037
2019/01/31,0.037
2019/02/01,0.037
2019/02/02,0.037
2019/02/03,0.036
2019/02/04,0.036
2019/02/05,0.036
2019/02/06,0.036
2019/02/07,0.034
2019/02/08,0.033
2019/02/09,0.033
2019/02/10,0.033
2019/02/11,0.033
2019/02/12,0.03
2019/02/13,0.024
2019/02/14,0.024
2019/02/15,0.024
2019/02/16,0.024
2019/02/17,0.013
2019/02/18,0.012
2019/02/19,0.012
2019/02/20,0.012
2019/02/21,0.012
2019/02/22,0.012
2019/02/23,0.011
2019/02/24,0.011
2019/02/25,0.011
2019/02/26,0.011
2019/02/27,0.011
2019/02/28,0.01
2019/03/01,0.01
2019/03/02,0.01
2019/03/03,0.009
2019/03/04,0.009
2019/03/05,0.009
2019/03/06,0.009
2019/03/07,0.008
2019/03/08,0.008
2019/03/09,0.008
2019/03/10,0.007
2019/03/11,0.007
2019/03/12,0.007
2019/03/13,0.007
2019/03/14,0.007
2019/03/15,0.007
2019/03/16,0.007
2019/03/17,0.007
2019/03/18,0.007
2019/03/19,0.007
2019/03/20,0.007
2019/03/21,0.007
2019/03/22,0.007
2019/03/23,0.007
2019/03/24,0.007
2019/03/25,0.007
2019/03/26,0.007
2019/03/27,0.007
2019/03/28,0.007
2019/03/29,0.007
2019/03/30,0.005
2019/03/31,0.005
2019/04/01,0.005
2019/04/02,0.005
2019/04/03,0.005
2019/04/04,0.005
2019/04/05,0.005
2019/04/06,0.005
2019/04/07,0.006
2019/04/08,0.006
2019/04/09,0.007
2019/04/10,0.007
2019/04/11,0.006
2019/04/12,0.007
2019/04/13,0.008
2019/04/14,0.005
2019/04/15,0.003
2019/04/16,0.003
2019/04/17,0.003
2019/04/18,0.003
2019/04/19,0.003
2019/04/20,0.003
2019/04/21,0.003
2019/04/22,0.003
2019/04/23,0.003
2019/04/24,0.003
2019/04/25,0.003
2019/04/26,0.003
2019/04/27,0.003
2019/04/28,0.003
2019/04/29,0.003
2019/04/30,0.003
2019/05/01,0.003
2019/05/02,0.003
2019/05/03,0.003
2019/05/04,0.003
2019/05/05,0.003
2019/05/06,0.003
2019/05/07,0.003
2019/05/08,0.003
2019/05/09,0.003
2019/05/10,0.003
2019/05/11,0.003
2019/05/12,0.003
2019/05/13,0.003
2019/05/14,0.003
2019/05/15,0.003
2019/05/16,0.003
2019/05/17,0.003
2019/05/18,0.003
2019/05/19,0.003
2019/05/20,0.003
2019/05/21,0.003
2019/05/22,0.003
2019/05/23,0.003
2019/05/24,0.003
2019/05/25,0.003
2019/05/26,0.003
2019/05/27,0.003
2019/05/28,0.003
2019/05/29,0.003
2019/05/30,0.003
2019/05/31,0.003
2019/06/01,0.003
2019/06/02,0.003
2019/06/03,0.003
2019/06/04,0.003
2019/06/05,0.003
2019/06/06,0.003
2019/06/07,0.003
2019/06/08,0.003
2019/06/09,0.003
2019/06/10,0.003
2019/06/11,0.003
2019/06/12,0.005
2019/06/13,0.005
2019/06/14,0.005
2019/06/15,0.005
2019/06/16,0.007
2019/06/17,0.007
2019/06/18,0.007
2019/06/19,0.007
2019/06/20,0.007
2019/06/21,0.007
2019/06/22,0.007
