Date,hashrate7roc
2017/03/08,12.266
2017/03/09,10.749
2017/03/10,7.061
2017/03/11,10.559
2017/03/12,6.097
2017/03/13,10.121
2017/03/14,9.3
2017/03/15,8.469
2017/03/16,9.525
2017/03/17,15.03
2017/03/18,14.188
2017/03/19,7.767
2017/03/20,10.619
2017/03/21,9.867
2017/03/22,9.402
2017/03/23,11.843
2017/03/24,5.608
2017/03/25,5.046
2017/03/26,16.589
2017/03/27,13.653
2017/03/28,13.027
2017/03/29,14.953
2017/03/30,11.393
2017/03/31,15.054
2017/04/01,12.328
2017/04/02,6.768
2017/04/03,-1.948
2017/04/04,6.886
2017/04/05,5.561
2017/04/06,4.559
2017/04/07,3.458
2017/04/08,5.778
2017/04/09,3.961
2017/04/10,9.11
2017/04/11,6.129
2017/04/12,2.565
2017/04/13,1.31
2017/04/14,8.68
2017/04/15,4.989
2017/04/16,8.817
2017/04/17,10.054
2017/04/18,8.722
2017/04/19,8.194
2017/04/20,11.463
2017/04/21,4.879
2017/04/22,8.524
2017/04/23,9.16
2017/04/24,3.921
2017/04/25,6.317
2017/04/26,6.047
2017/04/27,6.54
2017/04/28,10.326
2017/04/29,12.279
2017/04/30,7.246
2017/05/01,12.268
2017/05/02,7.716
2017/05/03,10.897
2017/05/04,7.645
2017/05/05,6.587
2017/05/06,4.038
2017/05/07,8.379
2017/05/08,5.505
2017/05/09,10.149
2017/05/10,7.354
2017/05/11,10.86
2017/05/12,9.117
2017/05/13,6.704
2017/05/14,8.134
2017/05/15,13.614
2017/05/16,10.25
2017/05/17,5.576
2017/05/18,7.539
2017/05/19,7.953
2017/05/20,13.649
2017/05/21,13.45
2017/05/22,12.824
2017/05/23,7.104
2017/05/24,15.754
2017/05/25,12.243
2017/05/26,8.277
2017/05/27,8.578
2017/05/28,4.721
2017/05/29,8.402
2017/05/30,19.94
2017/05/31,13.965
2017/06/01,19.632
2017/06/02,16.317
2017/06/03,16.328
2017/06/04,20.14
2017/06/05,15.5
2017/06/06,9.83
2017/06/07,17.45
2017/06/08,12.298
2017/06/09,15.058
2017/06/10,17.5
2017/06/11,17.339
2017/06/12,14.448
2017/06/13,16.805
2017/06/14,14.913
2017/06/15,15.999
2017/06/16,18.207
2017/06/17,16.036
2017/06/18,15.481
2017/06/19,16.906
2017/06/20,15.246
2017/06/21,13.529
2017/06/22,12.813
2017/06/23,10.074
2017/06/24,9.233
2017/06/25,8.458
2017/06/26,11.121
2017/06/27,8.778
2017/06/28,10.795
2017/06/29,12.426
2017/06/30,13.458
2017/07/01,12.339
2017/07/02,11.892
2017/07/03,11.273
2017/07/04,14.135
2017/07/05,8.145
2017/07/06,7.204
2017/07/07,8.805
2017/07/08,7.848
2017/07/09,7.835
2017/07/10,6.312
2017/07/11,3.113
2017/07/12,3.263
2017/07/13,2.419
2017/07/14,-1.371
2017/07/15,1.673
2017/07/16,3.19
2017/07/17,-3.481
2017/07/18,-0.337
2017/07/19,6.337
2017/07/20,8.668
2017/07/21,10.611
2017/07/22,6.362
2017/07/23,7.799
2017/07/24,10.365
2017/07/25,12.803
2017/07/26,7.963
2017/07/27,2.966
2017/07/28,5.957
2017/07/29,4.959
2017/07/30,4.421
2017/07/31,9.859
2017/08/01,4.749
2017/08/02,3.677
2017/08/03,1.419
2017/08/04,2.859
2017/08/05,3.109
2017/08/06,1.241
2017/08/07,1.818
2017/08/08,3.055
2017/08/09,6.626
2017/08/10,8.793
2017/08/11,6.093
2017/08/12,10.538
2017/08/13,9.522
2017/08/14,8.794
2017/08/15,9.051
2017/08/16,7.416
2017/08/17,10.926
2017/08/18,8.463
2017/08/19,9.318
2017/08/20,6.434
2017/08/21,6.894
2017/08/22,5.641
2017/08/23,7.698
2017/08/24,5.077
2017/08/25,3.841
2017/08/26,0.57
2017/08/27,2.368
2017/08/28,-3.332
2017/08/29,3.397
2017/08/30,1.421
2017/08/31,0.734
2017/09/01,3.847
2017/09/02,3.029
2017/09/03,3.095
2017/09/04,8.021
2017/09/05,1.253
2017/09/06,-0.084
2017/09/07,3.889
2017/09/08,7.832
2017/09/09,5.241
2017/09/10,4.104
2017/09/11,2.505
2017/09/12,7.567
2017/09/13,3.974
2017/09/14,3.769
2017/09/15,2.363
2017/09/16,2.994
2017/09/17,5.42
2017/09/18,3.23
2017/09/19,0.525
2017/09/20,3.741
2017/09/21,3.574
2017/09/22,-0.77
2017/09/23,-3.017
2017/09/24,-1.208
2017/09/25,-4.036
2017/09/26,-5.2
2017/09/27,-1.63
2017/09/28,-6.858
2017/09/29,-9.829
2017/09/30,-6.435
2017/10/01,-4.565
2017/10/02,-0.058
2017/10/03,-1.611
2017/10/04,-1.316
2017/10/05,5.748
2017/10/06,5.185
2017/10/07,3.508
2017/10/08,2.162
2017/10/09,3.158
2017/10/10,4.717
2017/10/11,4.801
2017/10/12,-2.111
2017/10/13,7.08
2017/10/14,4.414
2017/10/15,4.365
2017/10/16,6.733
2017/10/17,7.873
2017/10/18,4.098
2017/10/19,11.896
2017/10/20,6.494
2017/10/21,11.004
2017/10/22,9.482
2017/10/23,5.384
2017/10/24,6.275
2017/10/25,4.32
2017/10/26,-2.726
2017/10/27,-100
2017/10/28,-100
2017/10/29,-100
2017/10/30,-100
2017/10/31,-100
2017/11/01,1.945
2017/11/02,0.686
2017/11/03,0
2017/11/04,0
2017/11/05,0
2017/11/06,0
2017/11/07,0
2017/11/08,-4.014
2017/11/09,-1.25
2017/11/10,1.618
2017/11/11,3.372
2017/11/12,1.024
2017/11/13,2.508
2017/11/14,0.708
2017/11/15,-0.672
2017/11/16,-2.139
2017/11/17,-2.726
2017/11/18,-3.629
2017/11/19,-4.462
2017/11/20,2.328
2017/11/21,3.532
2017/11/22,2.639
2017/11/23,9.38
2017/11/24,10.834
2017/11/25,12.376
2017/11/26,10.778
2017/11/27,2.686
2017/11/28,2.193
2017/11/29,4.242
2017/11/30,2.185
2017/12/01,0.553
2017/12/02,0.228
2017/12/03,-2.635
2017/12/04,1.962
2017/12/05,1.699
2017/12/06,0.174
2017/12/07,0.272
2017/12/08,1.452
2017/12/09,2.14
2017/12/10,3.982
2017/12/11,1.967
2017/12/12,4.49
2017/12/13,8.422
2017/12/14,9.952
2017/12/15,12.886
2017/12/16,10.663
2017/12/17,12.792
2017/12/18,14.849
2017/12/19,12.219
2017/12/20,7.27
2017/12/21,4.584
2017/12/22,-0.35
2017/12/23,5.33
2017/12/24,4.198
2017/12/25,2.219
2017/12/26,4.655
2017/12/27,6.085
2017/12/28,8.815
2017/12/29,7.277
2017/12/30,3.465
2017/12/31,5.369
2018/01/01,5.815
2018/01/02,5.013
2018/01/03,4.071
2018/01/04,3.794
2018/01/05,8.273
2018/01/06,5.4
2018/01/07,7.666
2018/01/08,5.84
2018/01/09,7.36
2018/01/10,9.788
2018/01/11,10.557
2018/01/12,8.413
2018/01/13,11.035
2018/01/14,9.723
2018/01/15,7.615
2018/01/16,9.578
2018/01/17,9.578
2018/01/18,5.385
2018/01/19,4.687
2018/01/20,8.592
2018/01/21,3.837
2018/01/22,8.515
2018/01/23,5.037
2018/01/24,5.61
2018/01/25,7.43
2018/01/26,7.767
2018/01/27,2.748
2018/01/28,6.38
2018/01/29,8.139
2018/01/30,7.053
2018/01/31,7.041
2018/02/01,8.595
2018/02/02,10.255
2018/02/03,10.744
2018/02/04,9.173
2018/02/05,7.634
2018/02/06,7.692
2018/02/07,7.463
2018/02/08,3.881
2018/02/09,3.794
2018/02/10,4.762
2018/02/11,5.771
2018/02/12,5.138
2018/02/13,7.056
2018/02/14,1.85
2018/02/15,3.884
2018/02/16,4.388
2018/02/17,3.917
2018/02/18,3.001
2018/02/19,0.723
2018/02/20,-1.224
2018/02/21,2.26
2018/02/22,2.167
2018/02/23,1.183
2018/02/24,0.366
2018/02/25,2.75
2018/02/26,1.907
2018/02/27,1.529
2018/02/28,4.312
2018/03/01,3.943
2018/03/02,3.674
2018/03/03,6.504
2018/03/04,1.297
2018/03/05,2.827
2018/03/06,4.844
2018/03/07,4.509
2018/03/08,3.687
2018/03/09,0.6
2018/03/10,-0.48
2018/03/11,1.743
2018/03/12,2.063
2018/03/13,1.591
2018/03/14,-2.633
2018/03/15,-1.135
2018/03/16,4.765
2018/03/17,3.019
2018/03/18,2.67
2018/03/19,2.353
2018/03/20,3.064
2018/03/21,2.787
2018/03/22,1.355
2018/03/23,-1.643
2018/03/24,-1.637
2018/03/25,-0.368
2018/03/26,1.933
2018/03/27,-0.859
2018/03/28,0.286
2018/03/29,-1.253
2018/03/30,-0.566
2018/03/31,-1.287
2018/04/01,-1.604
2018/04/02,-4.138
2018/04/03,-4.135
2018/04/04,-3.095
2018/04/05,-0.789
2018/04/06,0.53
2018/04/07,0.233
2018/04/08,-0.626
2018/04/09,-3.903
2018/04/10,0.823
2018/04/11,-1.065
2018/04/12,-2.188
2018/04/13,-3.556
2018/04/14,-1.802
2018/04/15,-1.117
2018/04/16,2.559
2018/04/17,-0.08
2018/04/18,-1.646
2018/04/19,1.752
2018/04/20,-1.791
2018/04/21,1.853
2018/04/22,0.615
2018/04/23,1.872
2018/04/24,-0.047
2018/04/25,3.42
2018/04/26,4.23
2018/04/27,3.048
2018/04/28,-2.157
2018/04/29,3.496
2018/04/30,1.282
2018/05/01,0.337
2018/05/02,1.608
2018/05/03,-1.643
2018/05/04,3.137
2018/05/05,6.329
2018/05/06,1.945
2018/05/07,4.668
2018/05/08,6.712
2018/05/09,3.104
2018/05/10,2.692
2018/05/11,2.625
2018/05/12,3.159
2018/05/13,2.797
2018/05/14,-1.263
2018/05/15,-1.544
2018/05/16,-0.104
2018/05/17,0.961
2018/05/18,-0.875
2018/05/19,-2.503
2018/05/20,-0.929
2018/05/21,1.923
2018/05/22,2.063
2018/05/23,1.645
2018/05/24,-3.037
2018/05/25,-1.525
2018/05/26,-0.404
2018/05/27,-4.133
2018/05/28,-3.312
2018/05/29,-2.519
2018/05/30,-3.056
2018/05/31,2.973
2018/06/01,-1.99
2018/06/02,-1.006
2018/06/03,0.659
2018/06/04,-0.611
2018/06/05,-0.557
2018/06/06,-0.317
2018/06/07,-1.74
2018/06/08,2.944
2018/06/09,4.528
2018/06/10,1.322
2018/06/11,2.54
2018/06/12,4.221
2018/06/13,1.978
2018/06/14,0.872
2018/06/15,0.078
2018/06/16,-3.014
2018/06/17,0
2018/06/18,2.072
2018/06/19,1.654
2018/06/20,3.269
2018/06/21,4.8
2018/06/22,5.778
2018/06/23,3.25
2018/06/24,4.457
2018/06/25,1.022
2018/06/26,-0.833
2018/06/27,3.23
2018/06/28,-1.196
2018/06/29,-2.614
2018/06/30,2.537
2018/07/01,-1.935
2018/07/02,-0.601
2018/07/03,1.879
2018/07/04,-1.797
2018/07/05,4.617
2018/07/06,3.757
2018/07/07,1.115
2018/07/08,3.255
2018/07/09,4.161
2018/07/10,0.036
2018/07/11,-1.887
2018/07/12,-3.942
2018/07/13,-3.321
2018/07/14,-4.276
2018/07/15,-1.766
2018/07/16,-4.187
2018/07/17,0.381
2018/07/18,2.368
2018/07/19,0.041
2018/07/20,-0.634
2018/07/21,-4.723
2018/07/22,-0.813
2018/07/23,2.477
2018/07/24,-1.378
2018/07/25,2.023
2018/07/26,2.34
2018/07/27,3.875
2018/07/28,8.649
2018/07/29,4.186
2018/07/30,0.579
2018/07/31,2.728
2018/08/01,-0.967
2018/08/02,1.831
2018/08/03,-0.447
2018/08/04,1.604
2018/08/05,1.212
2018/08/06,1.478
2018/08/07,0.575
2018/08/08,2.74
2018/08/09,1.089
2018/08/10,2.268
2018/08/11,0.166
2018/08/12,-2.609
2018/08/13,-2.765
2018/08/14,-1.869
2018/08/15,-3.916
2018/08/16,-5.706
2018/08/17,-2.473
2018/08/18,-4.421
2018/08/19,-1.193
2018/08/20,-0.49
2018/08/21,-0.13
2018/08/22,2.224
2018/08/23,0.032
2018/08/24,-0.68
2018/08/25,1.116
2018/08/26,2.423
2018/08/27,0.522
2018/08/28,-1.132
2018/08/29,-4.052
2018/08/30,0.167
2018/08/31,-0.932
2018/09/01,-2.117
2018/09/02,-4.838
2018/09/03,-3.646
2018/09/04,-2.166
2018/09/05,-0.363
2018/09/06,-0.95
2018/09/07,-2.876
2018/09/08,-2.274
2018/09/09,-6.221
2018/09/10,-5.156
2018/09/11,-7.653
2018/09/12,-8.817
2018/09/13,-11.053
2018/09/14,-6.867
2018/09/15,-6.194
2018/09/16,-1.726
2018/09/17,-2.481
2018/09/18,-0.78
2018/09/19,2.033
2018/09/20,4.205
2018/09/21,0.713
2018/09/22,3.323
2018/09/23,2.794
2018/09/24,2.936
2018/09/25,2.276
2018/09/26,3.492
2018/09/27,3.432
2018/09/28,3.541
2018/09/29,-1.121
2018/09/30,1.299
2018/10/01,-1.026
2018/10/02,0.035
2018/10/03,-3.222
2018/10/04,-1.574
2018/10/05,-1.703
2018/10/06,0.729
2018/10/07,0.011
2018/10/08,2.717
2018/10/09,1.563
2018/10/10,2.195
2018/10/11,-0.659
2018/10/12,-0.263
2018/10/13,-1.889
2018/10/14,-1.731
2018/10/15,-3.424
2018/10/16,-2.376
2018/10/17,-2.966
2018/10/18,0.327
2018/10/19,-0.872
2018/10/20,-1.125
2018/10/21,-3.209
2018/10/22,-3.332
2018/10/23,-2.314
2018/10/24,-1.299
2018/10/25,-4.563
2018/10/26,-3.716
2018/10/27,-1.919
2018/10/28,-1.453
2018/10/29,-1.377
2018/10/30,-2.035
2018/10/31,-0.679
2018/11/01,-1.825
2018/11/02,-3.703
2018/11/03,-4.427
2018/11/04,-2.053
2018/11/05,-1.87
2018/11/06,-2.267
2018/11/07,-3.424
2018/11/08,0.136
2018/11/09,0.437
2018/11/10,1.446
2018/11/11,1.775
2018/11/12,-0.103
2018/11/13,0.601
2018/11/14,0.151
2018/11/15,-1.164
2018/11/16,2.722
2018/11/17,-1.981
2018/11/18,-3.695
2018/11/19,-2.296
2018/11/20,-4.855
2018/11/21,-8.703
2018/11/22,-10.682
2018/11/23,-11.144
2018/11/24,-8.749
2018/11/25,-10.583
2018/11/26,-9.604
2018/11/27,-15.286
2018/11/28,-15.347
2018/11/29,-11.614
2018/11/30,-13.166
2018/12/01,-9.991
2018/12/02,-12.296
2018/12/03,-12.449
2018/12/04,-2.73
2018/12/05,-1.278
2018/12/06,-1.14
2018/12/07,-5.08
2018/12/08,-9.318
2018/12/09,-6.107
2018/12/10,-0.607
2018/12/11,-6.353
2018/12/12,-6.699
2018/12/13,-9.173
2018/12/14,-6.714
2018/12/15,-2.471
2018/12/16,-3.061
2018/12/17,-9.62
2018/12/18,-8.092
2018/12/19,-4.372
2018/12/20,-4.057
2018/12/21,-1.08
2018/12/22,-2.121
2018/12/23,-0.067
2018/12/24,6.178
2018/12/25,11.771
2018/12/26,14.793
2018/12/27,12.338
2018/12/28,9.212
2018/12/29,8.182
2018/12/30,8.131
2018/12/31,4.759
2019/01/01,-4.231
2019/01/02,-4.635
2019/01/03,-1.766
2019/01/04,-0.56
2019/01/05,1.865
2019/01/06,2.221
2019/01/07,2.559
2019/01/08,5.801
2019/01/09,5.166
2019/01/10,2.766
2019/01/11,3.535
2019/01/12,-2.351
2019/01/13,-2.476
2019/01/14,-2.814
2019/01/15,2.017
2019/01/16,-5.618
2019/01/17,-4.576
2019/01/18,-4.853
2019/01/19,1.86
2019/01/20,1.102
2019/01/21,-3.677
2019/01/22,-4.606
2019/01/23,-6.146
2019/01/24,-1.393
2019/01/25,-1.182
2019/01/26,-7.323
2019/01/27,-8.599
2019/01/28,-12.459
2019/01/29,-18.411
2019/01/30,-13.767
2019/01/31,-14.4
2019/02/01,-18.518
2019/02/02,-16.353
2019/02/03,-17.496
2019/02/04,-9.55
2019/02/05,-3.596
2019/02/06,-4.031
2019/02/07,-7.046
2019/02/08,-0.456
2019/02/09,-1.292
2019/02/10,4.289
2019/02/11,0.836
2019/02/12,4.206
2019/02/13,2.243
2019/02/14,0.629
2019/02/15,-1.76
2019/02/16,1.999
2019/02/17,-3.172
2019/02/18,1.789
2019/02/19,4.432
2019/02/20,7.263
2019/02/21,8.344
2019/02/22,7.243
2019/02/23,11.109
2019/02/24,11.139
2019/02/25,6.437
2019/02/26,1.534
2019/02/27,2.083
2019/02/28,3.715
2019/03/01,1.941
2019/03/02,-4.32
2019/03/03,-2.973
2019/03/04,-2.376
2019/03/05,-2.341
2019/03/06,-3.057
2019/03/07,-3.682
2019/03/08,0.301
2019/03/09,-2.908
2019/03/10,0.501
2019/03/11,-1.152
2019/03/12,-3.17
2019/03/13,-3.228
2019/03/14,-2.824
2019/03/15,-3.966
2019/03/16,3.005
2019/03/17,-0.935
2019/03/18,-0.053
2019/03/19,-2.511
2019/03/20,2.571
2019/03/21,0.319
2019/03/22,-0.395
2019/03/23,-3.701
2019/03/24,-2.392
2019/03/25,-1.089
2019/03/26,-1.212
2019/03/27,-5.736
2019/03/28,-4.479
2019/03/29,-3.284
2019/03/30,-7.23
2019/03/31,-6.428
2019/04/01,-1.33
2019/04/02,0.649
2019/04/03,0.362
2019/04/04,3.705
2019/04/05,2.448
2019/04/06,7.198
2019/04/07,5.78
2019/04/08,1.048
2019/04/09,3.007
2019/04/10,6.293
2019/04/11,2.557
2019/04/12,2.673
2019/04/13,3.728
2019/04/14,5.59
2019/04/15,5.332
2019/04/16,2.746
2019/04/17,-2.022
2019/04/18,-1.882
2019/04/19,1.006
2019/04/20,-1.758
2019/04/21,-2.161
2019/04/22,-1.419
2019/04/23,-0.838
2019/04/24,-0.24
2019/04/25,0.318
2019/04/26,-1.297
2019/04/27,1.457
2019/04/28,-0.352
2019/04/29,0.199
2019/04/30,2.348
2019/05/01,4.108
2019/05/02,2.872
2019/05/03,0.568
2019/05/04,3.761
2019/05/05,4.162
2019/05/06,-0.082
2019/05/07,0.787
2019/05/08,0.022
2019/05/09,1.277
2019/05/10,3.36
2019/05/11,-1.447
2019/05/12,0.952
2019/05/13,2.202
2019/05/14,3.63
2019/05/15,6.028
2019/05/16,4.618
2019/05/17,10.448
2019/05/18,10.765
2019/05/19,6.608
2019/05/20,6.293
2019/05/21,1.363
2019/05/22,1.184
2019/05/23,0.648
2019/05/24,-6.562
2019/05/25,-5.522
