Date,sentbyaddress90mom
2016/05/03,5309
2016/05/04,4882
2016/05/05,4908
2016/05/06,5015
2016/05/07,4509
2016/05/08,4790
2016/05/09,4952
2016/05/10,4288
2016/05/11,5324
2016/05/12,5574
2016/05/13,7372
2016/05/14,6544
2016/05/15,5147
2016/05/16,4927
2016/05/17,5607
2016/05/18,6190
2016/05/19,6525
2016/05/20,6078
2016/05/21,4280
2016/05/22,3889
2016/05/23,6063
2016/05/24,5728
2016/05/25,5102
2016/05/26,12533
2016/05/27,7113
2016/05/28,12529
2016/05/29,4715
2016/05/30,4238
2016/05/31,4525
2016/06/01,3451
2016/06/02,2904
2016/06/03,2030
2016/06/04,1779
2016/06/05,2652
2016/06/06,2273
2016/06/07,3009
2016/06/08,2461
2016/06/09,2332
2016/06/10,2612
2016/06/11,1827
2016/06/12,2988
2016/06/13,4982
2016/06/14,5476
2016/06/15,3695
2016/06/16,4122
2016/06/17,9595
2016/06/18,8007
2016/06/19,4696
2016/06/20,4513
2016/06/21,4976
2016/06/22,5979
2016/06/23,4193
2016/06/24,3992
2016/06/25,2753
2016/06/26,2532
2016/06/27,1496
2016/06/28,2495
2016/06/29,3505
2016/06/30,2962
2016/07/01,3318
2016/07/02,3520
2016/07/03,2888
2016/07/04,3345
2016/07/05,3569
2016/07/06,3390
2016/07/07,3509
2016/07/08,3203
2016/07/09,2474
2016/07/10,2683
2016/07/11,2799
2016/07/12,2443
2016/07/13,2618
2016/07/14,3598
2016/07/15,3579
2016/07/16,1855
2016/07/17,1358
2016/07/18,2459
2016/07/19,12552
2016/07/20,5764
2016/07/21,4655
2016/07/22,5787
2016/07/23,4625
2016/07/24,9230
2016/07/25,6395
2016/07/26,12188
2016/07/27,8683
2016/07/28,4926
2016/07/29,2314
2016/07/30,1866
2016/07/31,1919
2016/08/01,3081
2016/08/02,5894
2016/08/03,3692
2016/08/04,3216
2016/08/05,2221
2016/08/06,1495
2016/08/07,1255
2016/08/08,2000
2016/08/09,1728
2016/08/10,505
2016/08/11,456
2016/08/12,-499
2016/08/13,106
2016/08/14,949
2016/08/15,460
2016/08/16,823
2016/08/17,-430
2016/08/18,90
2016/08/19,985
2016/08/20,2109
2016/08/21,-289
2016/08/22,-407
2016/08/23,1612
2016/08/24,-6497
2016/08/25,-93
2016/08/26,-6666
2016/08/27,872
2016/08/28,460
2016/08/29,839
2016/08/30,1079
2016/08/31,2321
2016/09/01,3278
2016/09/02,3182
2016/09/03,1992
2016/09/04,1282
2016/09/05,1031
2016/09/06,1179
2016/09/07,1722
2016/09/08,3146
2016/09/09,2342
2016/09/10,825
2016/09/11,-576
2016/09/12,-579
2016/09/13,731
2016/09/14,170
2016/09/15,-4642
2016/09/16,-2257
2016/09/17,-60
2016/09/18,-557
2016/09/19,-1723
2016/09/20,3263
2016/09/21,3854
2016/09/22,269
2016/09/23,1402
2016/09/24,1917
2016/09/25,1477
2016/09/26,325
2016/09/27,785
2016/09/28,1478
2016/09/29,2506
2016/09/30,2556
2016/10/01,854
2016/10/02,2182
2016/10/03,670
2016/10/04,-1053
2016/10/05,-991
2016/10/06,-143
2016/10/07,1536
2016/10/08,2178
2016/10/09,2812
2016/10/10,2766
2016/10/11,1705
2016/10/12,-2788
2016/10/13,-4407
2016/10/14,1100
2016/10/15,47
2016/10/16,239
2016/10/17,-9139
2016/10/18,959
2016/10/19,-2812
2016/10/20,562
2016/10/21,2323
2016/10/22,-4482
2016/10/23,-2198
2016/10/24,-8580
2016/10/25,-4773
2016/10/26,-3335
2016/10/27,-1062
2016/10/28,682
2016/10/29,-1170
2016/10/30,-2195
2016/10/31,-2129
2016/11/01,974
2016/11/02,-1602
2016/11/03,1055
2016/11/04,-1745
2016/11/05,-439
2016/11/06,-2384
2016/11/07,-1547
2016/11/08,-797
2016/11/09,-1945
2016/11/10,-1243
2016/11/11,710
2016/11/12,-299
2016/11/13,698
2016/11/14,-2104
2016/11/15,-377
2016/11/16,-857
2016/11/17,-924
2016/11/18,-949
2016/11/19,-1328
2016/11/20,-443
2016/11/21,-2017
2016/11/22,12784
2016/11/23,19975
2016/11/24,-4007
2016/11/25,13266
2016/11/26,-3221
2016/11/27,-3754
2016/11/28,-1885
2016/11/29,-3156
2016/11/30,-3919
2016/12/01,-3595
2016/12/02,-1744
2016/12/03,323
2016/12/04,401
2016/12/05,-1415
2016/12/06,508
2016/12/07,-4268
2016/12/08,-2385
2016/12/09,-317
2016/12/10,-2255
2016/12/11,-1761
2016/12/12,-1688
2016/12/13,-2551
2016/12/14,-495
2016/12/15,-323
2016/12/16,-1930
2016/12/17,-769
2016/12/18,-403
2016/12/19,-5643
2016/12/20,-3787
2016/12/21,484
2016/12/22,-67
2016/12/23,-1528
2016/12/24,-1839
2016/12/25,-2551
2016/12/26,-2648
2016/12/27,-1891
2016/12/28,-2479
2016/12/29,-1855
2016/12/30,-798
2016/12/31,-1959
2017/01/01,-2667
2017/01/02,543
2017/01/03,1344
2017/01/04,2885
2017/01/05,838
2017/01/06,710
2017/01/07,-1909
2017/01/08,-2709
2017/01/09,657
2017/01/10,2968
2017/01/11,5457
2017/01/12,1313
2017/01/13,2146
2017/01/14,284
2017/01/15,-1143
2017/01/16,-2441
2017/01/17,1527
2017/01/18,-3304
2017/01/19,-3173
2017/01/20,-764
2017/01/21,-1291
2017/01/22,-1111
2017/01/23,-665
2017/01/24,-646
2017/01/25,-1549
2017/01/26,-1267
2017/01/27,-880
2017/01/28,-459
2017/01/29,-3246
2017/01/30,-3206
2017/01/31,-318
2017/02/01,-1552
2017/02/02,1975
2017/02/03,-83
2017/02/04,1817
2017/02/05,239
2017/02/06,566
2017/02/07,-141
2017/02/08,1575
2017/02/09,245
2017/02/10,1743
2017/02/11,-1101
2017/02/12,1383
2017/02/13,2794
2017/02/14,3173
2017/02/15,3041
2017/02/16,1782
2017/02/17,2405
2017/02/18,2959
2017/02/19,1137
2017/02/20,-11532
2017/02/21,-20207
2017/02/22,4446
2017/02/23,-13364
2017/02/24,4858
2017/02/25,3930
2017/02/26,2728
2017/02/27,4302
2017/02/28,6473
2017/03/01,7542
2017/03/02,14156
2017/03/03,6868
2017/03/04,4691
2017/03/05,6046
2017/03/06,4047
2017/03/07,5952
2017/03/08,6054
2017/03/09,6418
2017/03/10,9015
2017/03/11,7165
2017/03/12,9227
2017/03/13,16109
2017/03/14,10541
2017/03/15,10114
2017/03/16,21648
2017/03/17,21141
2017/03/18,16456
2017/03/19,12126
2017/03/20,11884
2017/03/21,11770
2017/03/22,10198
2017/03/23,11291
2017/03/24,16417
2017/03/25,15285
2017/03/26,12211
2017/03/27,14625
2017/03/28,12735
2017/03/29,12217
2017/03/30,17326
2017/03/31,22392
2017/04/01,13938
2017/04/02,15579
2017/04/03,21149
2017/04/04,11638
2017/04/05,13347
2017/04/06,16514
2017/04/07,10991
2017/04/08,9764
2017/04/09,6160
2017/04/10,11042
2017/04/11,9665
2017/04/12,10801
2017/04/13,13090
2017/04/14,11916
2017/04/15,11117
2017/04/16,6031
2017/04/17,8267
2017/04/18,11941
2017/04/19,11487
2017/04/20,11736
2017/04/21,9911
2017/04/22,9259
2017/04/23,9076
2017/04/24,12209
2017/04/25,12097
2017/04/26,12381
2017/04/27,21827
2017/04/28,18490
2017/04/29,15362
2017/04/30,16623
2017/05/01,20170
2017/05/02,19657
2017/05/03,15119
2017/05/04,22546
2017/05/05,21346
2017/05/06,16290
2017/05/07,20121
2017/05/08,27896
2017/05/09,23226
2017/05/10,20350
2017/05/11,21898
2017/05/12,20699
2017/05/13,15721
2017/05/14,14922
2017/05/15,21237
2017/05/16,21215
2017/05/17,29170
2017/05/18,28013
2017/05/19,37703
2017/05/20,26593
2017/05/21,27179
2017/05/22,36092
2017/05/23,38801
2017/05/24,41056
2017/05/25,39248
2017/05/26,37211
2017/05/27,28575
2017/05/28,25925
2017/05/29,28205
2017/05/30,36424
2017/05/31,46162
2017/06/01,46706
2017/06/02,35187
2017/06/03,35263
2017/06/04,34889
2017/06/05,43560
2017/06/06,42725
2017/06/07,39649
2017/06/08,33360
2017/06/09,45390
2017/06/10,42875
2017/06/11,45602
2017/06/12,75407
2017/06/13,65442
2017/06/14,46157
2017/06/15,49233
2017/06/16,44829
2017/06/17,49625
2017/06/18,51618
2017/06/19,57719
2017/06/20,73100
2017/06/21,71105
2017/06/22,65784
2017/06/23,60886
2017/06/24,59230
2017/06/25,47098
2017/06/26,82015
2017/06/27,61341
2017/06/28,-25204
2017/06/29,46225
2017/06/30,55272
2017/07/01,48911
2017/07/02,40586
2017/07/03,64680
2017/07/04,62786
2017/07/05,48692
2017/07/06,53063
2017/07/07,73394
2017/07/08,47323
2017/07/09,41247
2017/07/10,64046
2017/07/11,59198
2017/07/12,55200
2017/07/13,44832
2017/07/14,44537
2017/07/15,47812
2017/07/16,44511
2017/07/17,46786
2017/07/18,51614
2017/07/19,53610
2017/07/20,51874
2017/07/21,44847
2017/07/22,36108
2017/07/23,65577
2017/07/24,47629
2017/07/25,42565
2017/07/26,29163
2017/07/27,36475
2017/07/28,41095
2017/07/29,27366
2017/07/30,24408
2017/07/31,51626
2017/08/01,36212
2017/08/02,34235
2017/08/03,34186
2017/08/04,46372
2017/08/05,45203
2017/08/06,33258
2017/08/07,46985
2017/08/08,60971
2017/08/09,51057
2017/08/10,67665
2017/08/11,72585
2017/08/12,65035
2017/08/13,50975
2017/08/14,77676
2017/08/15,71908
2017/08/16,73297
2017/08/17,64093
2017/08/18,86137
2017/08/19,57401
2017/08/20,39421
2017/08/21,58513
2017/08/22,48448
2017/08/23,56096
2017/08/24,43765
2017/08/25,60754
2017/08/26,37480
2017/08/27,37689
2017/08/28,43174
2017/08/29,41566
2017/08/30,47397
2017/08/31,68048
2017/09/01,61894
2017/09/02,41449
2017/09/03,23017
2017/09/04,76151
2017/09/05,67513
2017/09/06,77932
2017/09/07,55914
2017/09/08,54795
2017/09/09,33105
2017/09/10,-14414
2017/09/11,17360
2017/09/12,50063
2017/09/13,30748
2017/09/14,55263
2017/09/15,63196
2017/09/16,18887
2017/09/17,-9725
2017/09/18,7478
2017/09/19,8432
2017/09/20,5235
2017/09/21,4452
2017/09/22,-4738
2017/09/23,7985
2017/09/24,-19771
2017/09/25,8315
2017/09/26,83226
2017/09/27,5958
2017/09/28,18890
2017/09/29,22757
2017/09/30,14347
2017/10/01,-14005
2017/10/02,-1573
2017/10/03,12983
2017/10/04,8597
2017/10/05,-3851
2017/10/06,18859
2017/10/07,19607
2017/10/08,-1699
2017/10/09,5651
2017/10/10,25562
2017/10/11,40420
2017/10/12,37981
2017/10/13,53916
2017/10/14,31931
2017/10/15,17711
2017/10/16,13560
2017/10/17,53765
2017/10/18,32761
2017/10/19,30411
2017/10/20,57051
2017/10/21,18372
2017/10/22,66712
2017/10/23,43969
2017/10/24,48860
2017/10/25,33112
2017/10/26,31762
2017/10/27,-52403
2017/10/28,-52838
2017/10/29,-79658
2017/10/30,-60164
2017/10/31,-64945
2017/11/01,67732
2017/11/02,75485
2017/11/03,40901
2017/11/04,23155
2017/11/05,12196
2017/11/06,17091
2017/11/07,25996
2017/11/08,23331
2017/11/09,25444
2017/11/10,22146
2017/11/11,17680
2017/11/12,7505
2017/11/13,-127
2017/11/14,15084
2017/11/15,30696
2017/11/16,3973
2017/11/17,42858
2017/11/18,29029
2017/11/19,11876
2017/11/20,29392
2017/11/21,34723
2017/11/22,51270
2017/11/23,38698
2017/11/24,60410
2017/11/25,55000
2017/11/26,44833
2017/11/27,61203
2017/11/28,63455
2017/11/29,72038
2017/11/30,60629
2017/12/01,56906
2017/12/02,76055
2017/12/03,48933
2017/12/04,55655
2017/12/05,54736
2017/12/06,111408
2017/12/07,50165
2017/12/08,95275
2017/12/09,118022
2017/12/10,94115
2017/12/11,99740
2017/12/12,160245
2017/12/13,152832
2017/12/14,152421
2017/12/15,175179
2017/12/16,180300
2017/12/17,148861
2017/12/18,172828
2017/12/19,218954
2017/12/20,217259
2017/12/21,250547
2017/12/22,293084
2017/12/23,197063
2017/12/24,117384
2017/12/25,120029
2017/12/26,165746
2017/12/27,171217
2017/12/28,169886
2017/12/29,263732
2017/12/30,300323
2017/12/31,189664
2018/01/01,186327
2018/01/02,300591
2018/01/03,285573
2018/01/04,338870
2018/01/05,310637
2018/01/06,299223
2018/01/07,289330
2018/01/08,271850
2018/01/09,338420
2018/01/10,277644
2018/01/11,285234
2018/01/12,270945
2018/01/13,313567
2018/01/14,284101
2018/01/15,310854
2018/01/16,357116
2018/01/17,356287
2018/01/18,317505
2018/01/19,223821
2018/01/20,133006
2018/01/21,316149
2018/01/22,199595
2018/01/23,191845
2018/01/24,175636
2018/01/25,225352
2018/01/26,298305
2018/01/27,258089
2018/01/28,246574
2018/01/29,280032
2018/01/30,138258
2018/01/31,118573
2018/02/01,196494
2018/02/02,208734
2018/02/03,143888
2018/02/04,151821
2018/02/05,150970
2018/02/06,152812
2018/02/07,124069
2018/02/08,86353
2018/02/09,127095
2018/02/10,125126
2018/02/11,116857
2018/02/12,121069
2018/02/13,66048
2018/02/14,103784
2018/02/15,91693
2018/02/16,73522
2018/02/17,69807
2018/02/18,68706
2018/02/19,76710
2018/02/20,103865
2018/02/21,87182
2018/02/22,68556
2018/02/23,55950
2018/02/24,24670
2018/02/25,-162
2018/02/26,40004
2018/02/27,14306
2018/02/28,43253
2018/03/01,57977
2018/03/02,47896
2018/03/03,-10318
2018/03/04,-21875
2018/03/05,20980
2018/03/06,-7761
2018/03/07,150471
2018/03/08,3511
2018/03/09,-11935
2018/03/10,-26955
2018/03/11,-72377
2018/03/12,-104402
2018/03/13,-86908
2018/03/14,-66451
2018/03/15,-76265
2018/03/16,-82183
2018/03/17,-90416
2018/03/18,-99832
2018/03/19,-113451
2018/03/20,-128411
2018/03/21,-124900
2018/03/22,-199913
2018/03/23,-31726
2018/03/24,279
2018/03/25,-67712
2018/03/26,-78631
2018/03/27,-101965
2018/03/28,-114930
2018/03/29,-177088
2018/03/30,-191888
2018/03/31,-126502
2018/04/01,-141041
2018/04/02,-229240
2018/04/03,-196933
2018/04/04,-256932
2018/04/05,-193296
2018/04/06,-203547
2018/04/07,-224346
2018/04/08,-207023
2018/04/09,-263121
2018/04/10,-212909
2018/04/11,-223627
2018/04/12,-160671
2018/04/13,-192321
2018/04/14,-197378
2018/04/15,-270326
2018/04/16,-283549
2018/04/17,-269238
2018/04/18,-241325
2018/04/19,-118941
2018/04/20,-50604
2018/04/21,-213243
2018/04/22,-65632
2018/04/23,-35008
2018/04/24,-22323
2018/04/25,-3507
2018/04/26,-77507
2018/04/27,-52586
2018/04/28,-51199
2018/04/29,-89241
2018/04/30,-60250
2018/05/01,-79361
2018/05/02,-87304
2018/05/03,-48794
2018/05/04,263069
2018/05/05,5641
2018/05/06,-38256
2018/05/07,-17245
2018/05/08,19413
2018/05/09,49431
2018/05/10,25550
2018/05/11,6735
2018/05/12,15567
2018/05/13,-22871
2018/05/14,37101
2018/05/15,33707
2018/05/16,38972
2018/05/17,93198
2018/05/18,83078
2018/05/19,91360
2018/05/20,44314
2018/05/21,5581
2018/05/22,69741
2018/05/23,72444
2018/05/24,78580
2018/05/25,97623
2018/05/26,87579
2018/05/27,53356
2018/05/28,83086
2018/05/29,67837
2018/05/30,62895
2018/05/31,81175
2018/06/01,67855
2018/06/02,118438
2018/06/03,68088
2018/06/04,35953
2018/06/05,-78407
2018/06/06,35468
2018/06/07,69686
2018/06/08,66172
2018/06/09,117571
2018/06/10,111325
2018/06/11,64349
2018/06/12,3694
2018/06/13,31285
2018/06/14,53977
2018/06/15,99892
2018/06/16,21122
2018/06/17,9937
2018/06/18,30429
2018/06/19,50761
2018/06/20,98630
2018/06/21,9635
2018/06/22,63357
2018/06/23,77038
2018/06/24,58645
2018/06/25,199230
2018/06/26,107985
2018/06/27,78417
2018/06/28,57905
2018/06/29,107809
2018/06/30,11831
2018/07/01,-51459
2018/07/02,-55747
2018/07/03,-36021
2018/07/04,-75448
2018/07/05,-28368
2018/07/06,-33815
2018/07/07,-46465
2018/07/08,-19645
2018/07/09,7930
2018/07/10,3119
2018/07/11,-31950
2018/07/12,-58054
2018/07/13,-39977
2018/07/14,-36688
2018/07/15,-46756
2018/07/16,34837
2018/07/17,36069
2018/07/18,75710
2018/07/19,26230
2018/07/20,1426
2018/07/21,-67979
2018/07/22,-28674
2018/07/23,28560
2018/07/24,73212
2018/07/25,68348
2018/07/26,42389
2018/07/27,82888
2018/07/28,31463
2018/07/29,22884
2018/07/30,60873
2018/07/31,14246
2018/08/01,-2954
2018/08/02,-251387
2018/08/03,1719
2018/08/04,10688
2018/08/05,-46665
2018/08/06,-38538
2018/08/07,-41263
2018/08/08,-73933
2018/08/09,-89446
2018/08/10,-46708
2018/08/11,3080
2018/08/12,-18327
2018/08/13,-33117
2018/08/14,-50845
2018/08/15,-68878
2018/08/16,-32220
2018/08/17,-79080
2018/08/18,-60626
2018/08/19,-56740
2018/08/20,-76869
2018/08/21,-97067
2018/08/22,-76214
2018/08/23,-80508
2018/08/24,-51214
2018/08/25,-72415
2018/08/26,-80056
2018/08/27,-61224
2018/08/28,-74957
2018/08/29,-115613
2018/08/30,-64583
2018/08/31,-92605
2018/09/01,-62507
2018/09/02,-42135
2018/09/03,-20559
2018/09/04,-33218
2018/09/05,-51859
2018/09/06,-53243
2018/09/07,-76845
2018/09/08,-89545
2018/09/09,-66699
2018/09/10,-41394
2018/09/11,-62808
2018/09/12,-59453
2018/09/13,-86334
2018/09/14,-37269
2018/09/15,-83856
2018/09/16,-81862
2018/09/17,-88712
2018/09/18,-128568
2018/09/19,-123325
2018/09/20,-126168
2018/09/21,-58137
2018/09/22,-93355
2018/09/23,-225910
2018/09/24,-122786
2018/09/25,-106647
2018/09/26,-109910
2018/09/27,-120871
2018/09/28,-14514
2018/09/29,15483
2018/09/30,26662
2018/10/01,-543
2018/10/02,1671
2018/10/03,26171
2018/10/04,56321
2018/10/05,76247
2018/10/06,35949
2018/10/07,-22869
2018/10/08,-17931
2018/10/09,540
2018/10/10,8918
2018/10/11,39419
2018/10/12,29950
2018/10/13,39001
2018/10/14,-64588
2018/10/15,-50402
2018/10/16,-105028
2018/10/17,-49555
2018/10/18,-38209
2018/10/19,1691
2018/10/20,-58593
2018/10/21,-120416
2018/10/22,-107131
2018/10/23,-112083
2018/10/24,-68362
2018/10/25,-107245
2018/10/26,-45579
2018/10/27,-70735
2018/10/28,-103921
2018/10/29,-46209
2018/10/30,-52727
2018/10/31,-56934
2018/11/01,-96223
2018/11/02,-86620
2018/11/03,-66564
2018/11/04,-77771
2018/11/05,-38423
2018/11/06,-15598
2018/11/07,-13901
2018/11/08,-52561
2018/11/09,-60704
2018/11/10,-76866
2018/11/11,-55546
2018/11/12,-49065
2018/11/13,-54688
2018/11/14,-69125
2018/11/15,-47339
2018/11/16,-48837
2018/11/17,-56572
2018/11/18,-85006
2018/11/19,26721
2018/11/20,-13421
2018/11/21,-28084
2018/11/22,-55576
2018/11/23,-43355
2018/11/24,-73968
2018/11/25,-74045
2018/11/26,-38853
2018/11/27,-20297
2018/11/28,-20406
2018/11/29,-41794
2018/11/30,-53738
2018/12/01,-80285
2018/12/02,-84197
2018/12/03,-59114
2018/12/04,-66761
2018/12/05,-26594
2018/12/06,-44431
2018/12/07,-19758
2018/12/08,-2791
2018/12/09,-27798
2018/12/10,480
2018/12/11,-15198
2018/12/12,-19600
2018/12/13,-6945
2018/12/14,22690
2018/12/15,37470
2018/12/16,674
2018/12/17,16681
2018/12/18,9837
2018/12/19,21122
2018/12/20,12807
2018/12/21,23364
2018/12/22,-8294
2018/12/23,14795
2018/12/24,18384
2018/12/25,21574
2018/12/26,25720
2018/12/27,33800
2018/12/28,47738
2018/12/29,26240
2018/12/30,12357
2018/12/31,31562
2019/01/01,-38900
2019/01/02,-6613
2019/01/03,-13201
2019/01/04,-39444
2019/01/05,-3853
2019/01/06,-12850
2019/01/07,-4691
2019/01/08,15633
2019/01/09,-2615
2019/01/10,2646
2019/01/11,-5524
2019/01/12,-27307
2019/01/13,-44093
2019/01/14,15065
2019/01/15,-20753
2019/01/16,-29233
2019/01/17,-30265
2019/01/18,-18424
2019/01/19,-18900
2019/01/20,-55120
2019/01/21,-33759
2019/01/22,-43092
2019/01/23,-23392
2019/01/24,-31010
2019/01/25,-16284
2019/01/26,-19602
2019/01/27,-52486
2019/01/28,-34480
2019/01/29,-37340
2019/01/30,-30831
2019/01/31,-3078
2019/02/01,-4926
2019/02/02,-33089
2019/02/03,-61820
2019/02/04,-62335
2019/02/05,-40900
2019/02/06,-39266
2019/02/07,-61781
2019/02/08,-27305
2019/02/09,-67116
2019/02/10,-69761
2019/02/11,-40367
2019/02/12,-53553
2019/02/13,-38464
2019/02/14,-25567
2019/02/15,-9799
2019/02/16,-13411
2019/02/17,-88257
2019/02/18,-25935
2019/02/19,-8102
2019/02/20,-14638
2019/02/21,-23830
2019/02/22,177
2019/02/23,-20090
2019/02/24,-18929
2019/02/25,-16424
2019/02/26,-13766
2019/02/27,7172
2019/02/28,-16548
2019/03/01,24147
2019/03/02,9313
2019/03/03,-14242
2019/03/04,12872
2019/03/05,2216
2019/03/06,7890
2019/03/07,-11540
2019/03/08,-31737
2019/03/09,3521
2019/03/10,-33822
2019/03/11,-7598
2019/03/12,4222
2019/03/13,2415
2019/03/14,2044
2019/03/15,-11847
2019/03/16,-34205
2019/03/17,-24332
2019/03/18,17886
2019/03/19,2749
2019/03/20,1163
2019/03/21,-5293
2019/03/22,29587
2019/03/23,-1344
2019/03/24,-16528
2019/03/25,35860
2019/03/26,19349
2019/03/27,2793
2019/03/28,7110
2019/03/29,-729
2019/03/30,24402
2019/03/31,3166
2019/04/01,65283
2019/04/02,69437
2019/04/03,33920
2019/04/04,35474
2019/04/05,38616
2019/04/06,8415
2019/04/07,1009
2019/04/08,20269
2019/04/09,27602
2019/04/10,13128
2019/04/11,53441
2019/04/12,111062
2019/04/13,58295
2019/04/14,-51956
2019/04/15,4226
2019/04/16,27489
2019/04/17,33081
2019/04/18,42082
2019/04/19,69362
2019/04/20,135584
2019/04/21,59517
2019/04/22,62846
2019/04/23,70272
2019/04/24,53114
2019/04/25,43145
2019/04/26,56152
2019/04/27,14669
2019/04/28,-6559
2019/04/29,17307
2019/04/30,54467
2019/05/01,54059
2019/05/02,21507
2019/05/03,56922
2019/05/04,49491
2019/05/05,64649
2019/05/06,71522
2019/05/07,69450
2019/05/08,72748
2019/05/09,65302
2019/05/10,87615
2019/05/11,97602
2019/05/12,71411
2019/05/13,95708
2019/05/14,114168
2019/05/15,119526
2019/05/16,134962
2019/05/17,113765
2019/05/18,93181
2019/05/19,52817
2019/05/20,78518
2019/05/21,102374
2019/05/22,93193
2019/05/23,91852
2019/05/24,107842
2019/05/25,82076
2019/05/26,79868
2019/05/27,116967
2019/05/28,91903
2019/05/29,106593
2019/05/30,86488
2019/05/31,123692
2019/06/01,206218
2019/06/02,107972
2019/06/03,79218
2019/06/04,88025
2019/06/05,65825
2019/06/06,132763
2019/06/07,38950
2019/06/08,61557
2019/06/09,101194
2019/06/10,62850
2019/06/11,134427
2019/06/12,228227
2019/06/13,100956
2019/06/14,113833
2019/06/15,100389
2019/06/16,181834
2019/06/17,50424
2019/06/18,63769
2019/06/19,71444
2019/06/20,49374
2019/06/21,115210
2019/06/22,107897
2019/06/23,44420
2019/06/24,62358
2019/06/25,74796
2019/06/26,106008
2019/06/27,68534
2019/06/28,55138
2019/06/29,54078
2019/06/30,-13464
2019/07/01,-22537
2019/07/02,58620
2019/07/03,59879
2019/07/04,58037
2019/07/05,64351
2019/07/06,35946
2019/07/07,-15708
2019/07/08,26794
2019/07/09,65399
2019/07/10,7900
2019/07/11,-28707
2019/07/12,40122
2019/07/13,32124
2019/07/14,5351
2019/07/15,52036
2019/07/16,-10414
2019/07/17,23463
2019/07/18,-5155
2019/07/19,-59955
2019/07/20,-27796
2019/07/21,-40357
2019/07/22,-31987
2019/07/23,-23119
2019/07/24,-25291
2019/07/25,-8346
2019/07/26,39066
2019/07/27,27239
2019/07/28,5674
2019/07/29,296
2019/07/30,35112
2019/07/31,33363
2019/08/01,2633
2019/08/02,45337
2019/08/03,-4320
2019/08/04,-1345
2019/08/05,56382
2019/08/06,63007
2019/08/07,20153
2019/08/08,17893
2019/08/09,25030
2019/08/10,17709
2019/08/11,-30607
2019/08/12,3944
2019/08/13,-35493
2019/08/14,-43540
2019/08/15,-38936
2019/08/16,9268
2019/08/17,-27226
2019/08/18,-43189
2019/08/19,-28549
2019/08/20,-1759
2019/08/21,-4812
2019/08/22,-22155
2019/08/23,9273
2019/08/24,-6499
2019/08/25,-59619
2019/08/26,-16515
2019/08/27,-19390
2019/08/28,-31837
2019/08/29,-50580
2019/08/30,-128522
2019/08/31,-64305
2019/09/01,-46360
2019/09/02,-15036
2019/09/03,2454
2019/09/04,-64883
2019/09/05,45820
2019/09/06,44151
2019/09/07,-31632
2019/09/08,-14291
2019/09/09,-50801
2019/09/10,-168722
2019/09/11,-36036
2019/09/12,-19929
2019/09/13,-39952
2019/09/14,-148206
2019/09/15,-19214
2019/09/16,-1549
2019/09/17,-5931
2019/09/18,13080
2019/09/19,-46583
2019/09/20,-27951
2019/09/21,-57239
2019/09/22,-80587
2019/09/23,-73446
2019/09/24,-82059
2019/09/25,-59090
