Date,activeaddresses3sma
2016/12/20,22232
2016/12/21,23478
2016/12/22,25519
2016/12/23,25392
2016/12/24,24745
2016/12/25,21278
2016/12/26,19816
2016/12/27,19455
2016/12/28,20075
2016/12/29,21041
2016/12/30,21444
2016/12/31,21887
2017/01/01,20978
2017/01/02,20913
2017/01/03,20540
2017/01/04,22974
2017/01/05,24919
2017/01/06,26152
2017/01/07,25097
2017/01/08,23446
2017/01/09,23357
2017/01/10,23235
2017/01/11,23857
2017/01/12,23649
2017/01/13,23426
2017/01/14,22556
2017/01/15,21742
2017/01/16,22360
2017/01/17,23280
2017/01/18,23562
2017/01/19,23190
2017/01/20,23267
2017/01/21,23338
2017/01/22,23160
2017/01/23,22646
2017/01/24,23090
2017/01/25,22944
2017/01/26,22810
2017/01/27,22194
2017/01/28,22057
2017/01/29,21723
2017/01/30,21909
2017/01/31,22093
2017/02/01,22644
2017/02/02,22819
2017/02/03,22916
2017/02/04,23238
2017/02/05,23646
2017/02/06,24044
2017/02/07,23955
2017/02/08,23881
2017/02/09,24038
2017/02/10,24570
2017/02/11,24015
2017/02/12,23823
2017/02/13,24564
2017/02/14,26295
2017/02/15,27778
2017/02/16,27496
2017/02/17,26982
2017/02/18,26734
2017/02/19,26292
2017/02/20,26612
2017/02/21,26413
2017/02/22,26751
2017/02/23,26293
2017/02/24,27084
2017/02/25,27409
2017/02/26,27925
2017/02/27,28051
2017/02/28,30365
2017/03/01,32900
2017/03/02,37616
2017/03/03,39024
2017/03/04,38962
2017/03/05,35505
2017/03/06,34407
2017/03/07,33571
2017/03/08,33438
2017/03/09,34028
2017/03/10,35370
2017/03/11,36898
2017/03/12,38138
2017/03/13,43827
2017/03/14,46700
2017/03/15,49234
2017/03/16,54155
2017/03/17,61084
2017/03/18,63371
2017/03/19,56730
2017/03/20,50903
2017/03/21,49095
2017/03/22,48540
2017/03/23,47503
2017/03/24,49174
2017/03/25,50598
2017/03/26,50322
2017/03/27,48906
2017/03/28,48232
2017/03/29,49883
2017/03/30,53195
2017/03/31,59432
2017/04/01,58331
2017/04/02,56279
2017/04/03,55403
2017/04/04,57492
2017/04/05,57220
2017/04/06,56544
2017/04/07,55145
2017/04/08,51826
2017/04/09,44827
2017/04/10,43867
2017/04/11,44433
2017/04/12,46675
2017/04/13,48271
2017/04/14,49579
2017/04/15,48646
2017/04/16,44889
2017/04/17,42838
2017/04/18,44491
2017/04/19,48202
2017/04/20,52035
2017/04/21,50334
2017/04/22,48089
2017/04/23,45211
2017/04/24,47031
2017/04/25,48900
2017/04/26,52696
2017/04/27,58983
2017/04/28,63192
2017/04/29,63495
2017/04/30,60576
2017/05/01,63603
2017/05/02,67016
2017/05/03,67043
2017/05/04,68916
2017/05/05,71207
2017/05/06,71927
2017/05/07,70249
2017/05/08,72881
2017/05/09,77498
2017/05/10,78029
2017/05/11,76803
2017/05/12,74460
2017/05/13,70564
2017/05/14,66436
2017/05/15,68909
2017/05/16,74007
2017/05/17,75544
2017/05/18,79707
2017/05/19,90294
2017/05/20,92986
2017/05/21,93225
2017/05/22,94544
2017/05/23,108574
2017/05/24,118593
2017/05/25,121131
2017/05/26,118034
2017/05/27,109630
2017/05/28,100507
2017/05/29,96487
2017/05/30,101601
2017/05/31,111270
2017/06/01,123945
2017/06/02,125796
2017/06/03,123749
2017/06/04,116679
2017/06/05,119866
2017/06/06,127167
2017/06/07,132387
2017/06/08,132083
2017/06/09,133865
2017/06/10,139349
2017/06/11,153600
2017/06/12,176374
2017/06/13,193700
2017/06/14,198272
2017/06/15,190646
2017/06/16,179528
2017/06/17,173734
2017/06/18,167558
2017/06/19,175428
2017/06/20,184346
2017/06/21,179980
2017/06/22,185018
2017/06/23,188868
2017/06/24,196662
2017/06/25,179714
2017/06/26,191322
2017/06/27,191962
2017/06/28,202825
2017/06/29,184618
2017/06/30,182989
2017/07/01,177060
2017/07/02,173748
2017/07/03,181630
2017/07/04,189196
2017/07/05,191522
2017/07/06,183374
2017/07/07,186735
2017/07/08,180069
2017/07/09,171247
2017/07/10,170211
2017/07/11,181394
2017/07/12,193594
2017/07/13,181344
2017/07/14,171591
2017/07/15,161472
2017/07/16,161014
2017/07/17,161257
2017/07/18,168455
2017/07/19,174529
2017/07/20,177699
2017/07/21,173104
2017/07/22,159733
2017/07/23,162723
2017/07/24,164221
2017/07/25,171605
2017/07/26,160729
2017/07/27,157093
2017/07/28,157895
2017/07/29,153987
2017/07/30,150622
2017/07/31,157528
2017/08/01,161629
2017/08/02,165754
2017/08/03,156079
2017/08/04,163587
2017/08/05,168028
2017/08/06,172902
2017/08/07,176911
2017/08/08,190736
2017/08/09,197620
2017/08/10,211137
2017/08/11,216178
2017/08/12,223752
2017/08/13,218585
2017/08/14,232784
2017/08/15,250205
2017/08/16,269180
2017/08/17,270129
2017/08/18,277423
2017/08/19,266741
2017/08/20,241661
2017/08/21,229382
2017/08/22,225989
2017/08/23,242309
2017/08/24,233734
2017/08/25,237476
2017/08/26,217833
2017/08/27,208672
2017/08/28,206801
2017/08/29,230240
2017/08/30,253131
2017/08/31,267766
2017/09/01,267323
2017/09/02,252287
2017/09/03,226772
2017/09/04,240300
2017/09/05,263176
2017/09/06,300118
2017/09/07,290779
2017/09/08,287091
2017/09/09,265397
2017/09/10,244619
2017/09/11,231903
2017/09/12,243930
2017/09/13,254889
2017/09/14,263423
2017/09/15,272365
2017/09/16,268678
2017/09/17,243270
2017/09/18,224679
2017/09/19,223602
2017/09/20,232655
2017/09/21,218363
2017/09/22,201299
2017/09/23,185588
2017/09/24,176494
2017/09/25,184283
2017/09/26,191145
2017/09/27,196905
2017/09/28,201230
2017/09/29,209844
2017/09/30,206980
2017/10/01,194608
2017/10/02,189052
2017/10/03,195193
2017/10/04,200298
2017/10/05,199078
2017/10/06,194703
2017/10/07,192190
2017/10/08,189510
2017/10/09,190665
2017/10/10,206479
2017/10/11,217525
2017/10/12,226665
2017/10/13,234948
2017/10/14,231937
2017/10/15,224398
2017/10/16,207949
2017/10/17,224271
2017/10/18,235108
2017/10/19,241941
2017/10/20,237786
2017/10/21,238766
2017/10/22,247821
2017/10/23,247655
2017/10/24,253121
2017/10/25,245234
2017/10/26,242190
2017/10/27,236047
2017/10/28,159050
2017/10/29,79010
2017/10/30,0
2017/10/31,89500
2017/11/01,184116
2017/11/02,290501
2017/11/03,290344
2017/11/04,266481
2017/11/05,229181
2017/11/06,222222
2017/11/07,234712
2017/11/08,256307
2017/11/09,266756
2017/11/10,275099
2017/11/11,262840
2017/11/12,261473
2017/11/13,257187
2017/11/14,274825
2017/11/15,293936
2017/11/16,304205
2017/11/17,312313
2017/11/18,292164
2017/11/19,286987
2017/11/20,288154
2017/11/21,305011
2017/11/22,321891
2017/11/23,325585
2017/11/24,324058
2017/11/25,319240
2017/11/26,315811
2017/11/27,338121
2017/11/28,369072
2017/11/29,411611
2017/11/30,423537
2017/12/01,415786
2017/12/02,398063
2017/12/03,400164
2017/12/04,416487
2017/12/05,426518
2017/12/06,482537
2017/12/07,474206
2017/12/08,489674
2017/12/09,437852
2017/12/10,442401
2017/12/11,459498
2017/12/12,505421
2017/12/13,573685
2017/12/14,624719
2017/12/15,636363
2017/12/16,626025
2017/12/17,599859
2017/12/18,629595
2017/12/19,696823
2017/12/20,751419
2017/12/21,793508
2017/12/22,806990
2017/12/23,772679
2017/12/24,666702
2017/12/25,558959
2017/12/26,531433
2017/12/27,574968
2017/12/28,628365
2017/12/29,709972
2017/12/30,795063
2017/12/31,791006
2018/01/01,734466
2018/01/02,724708
2018/01/03,829952
2018/01/04,987071
2018/01/05,1043563
2018/01/06,1039217
2018/01/07,956977
2018/01/08,925028
2018/01/09,936896
2018/01/10,958407
2018/01/11,959644
2018/01/12,911869
2018/01/13,895260
2018/01/14,848228
2018/01/15,877977
2018/01/16,918554
2018/01/17,985484
2018/01/18,983840
2018/01/19,896268
2018/01/20,777612
2018/01/21,719434
2018/01/22,709054
2018/01/23,716298
2018/01/24,675744
2018/01/25,604688
2018/01/26,608510
2018/01/27,586830
2018/01/28,623111
2018/01/29,618913
2018/01/30,637148
2018/01/31,642962
2018/02/01,663243
2018/02/02,689141
2018/02/03,665130
2018/02/04,602988
2018/02/05,569090
2018/02/06,593434
2018/02/07,599347
2018/02/08,541734
2018/02/09,508449
2018/02/10,513049
2018/02/11,533428
2018/02/12,548279
2018/02/13,519677
2018/02/14,521186
2018/02/15,502050
2018/02/16,488714
2018/02/17,473185
2018/02/18,455701
2018/02/19,481619
2018/02/20,523208
2018/02/21,544612
2018/02/22,531629
2018/02/23,487578
2018/02/24,441465
2018/02/25,411658
2018/02/26,422945
2018/02/27,442349
2018/02/28,466200
2018/03/01,450473
2018/03/02,448689
2018/03/03,420837
2018/03/04,393396
2018/03/05,393335
2018/03/06,413057
2018/03/07,475671
2018/03/08,469323
2018/03/09,457104
2018/03/10,400445
2018/03/11,371765
2018/03/12,367418
2018/03/13,377677
2018/03/14,412045
2018/03/15,417746
2018/03/16,411916
2018/03/17,381352
2018/03/18,374757
2018/03/19,390273
2018/03/20,402863
2018/03/21,409972
2018/03/22,394203
2018/03/23,417721
2018/03/24,414242
2018/03/25,390007
2018/03/26,366284
2018/03/27,351380
2018/03/28,359764
2018/03/29,353059
2018/03/30,361792
2018/03/31,361264
2018/04/01,343270
2018/04/02,332075
2018/04/03,348603
2018/04/04,365938
2018/04/05,390162
2018/04/06,393167
2018/04/07,385396
2018/04/08,368529
2018/04/09,369846
2018/04/10,376358
2018/04/11,375471
2018/04/12,384070
2018/04/13,408339
2018/04/14,406772
2018/04/15,391066
2018/04/16,377549
2018/04/17,394899
2018/04/18,403144
2018/04/19,418259
2018/04/20,432825
2018/04/21,455705
2018/04/22,470920
2018/04/23,489342
2018/04/24,507042
2018/04/25,501699
2018/04/26,482238
2018/04/27,452546
2018/04/28,441222
2018/04/29,425727
2018/04/30,434174
2018/05/01,428217
2018/05/02,447027
2018/05/03,464157
2018/05/04,575397
2018/05/05,584469
2018/05/06,570478
2018/05/07,488398
2018/05/08,497342
2018/05/09,520557
2018/05/10,531573
2018/05/11,530607
2018/05/12,530945
2018/05/13,523039
2018/05/14,527688
2018/05/15,521590
2018/05/16,532555
2018/05/17,545569
2018/05/18,560370
2018/05/19,580830
2018/05/20,567464
2018/05/21,552732
2018/05/22,535037
2018/05/23,545617
2018/05/24,555155
2018/05/25,544939
2018/05/26,529925
2018/05/27,527941
2018/05/28,552298
2018/05/29,562870
2018/05/30,563829
2018/05/31,544961
2018/06/01,523004
2018/06/02,512374
2018/06/03,515126
2018/06/04,525887
2018/06/05,520889
2018/06/06,502600
2018/06/07,498801
2018/06/08,484788
2018/06/09,358929
2018/06/10,190512
2018/06/11,203759
2018/06/12,313732
2018/06/13,471102
2018/06/14,460175
2018/06/15,474336
2018/06/16,446706
2018/06/17,434084
2018/06/18,416694
2018/06/19,443464
2018/06/20,464303
2018/06/21,478354
2018/06/22,485693
2018/06/23,470837
2018/06/24,459384
2018/06/25,486339
2018/06/26,487979
2018/06/27,496413
2018/06/28,467790
2018/06/29,475175
2018/06/30,423253
2018/07/01,341330
2018/07/02,278744
2018/07/03,269781
2018/07/04,282840
2018/07/05,293511
2018/07/06,289566
2018/07/07,285612
2018/07/08,292018
2018/07/09,322861
2018/07/10,357046
2018/07/11,360718
2018/07/12,344638
2018/07/13,317781
2018/07/14,292928
2018/07/15,278717
2018/07/16,326571
2018/07/17,383598
2018/07/18,465642
2018/07/19,479617
2018/07/20,472942
2018/07/21,423318
2018/07/22,410708
2018/07/23,432838
2018/07/24,481296
2018/07/25,510601
2018/07/26,506692
2018/07/27,507815
2018/07/28,488895
2018/07/29,489418
2018/07/30,483039
2018/07/31,489190
2018/08/01,492456
2018/08/02,480096
2018/08/03,486033
2018/08/04,470716
2018/08/05,459065
2018/08/06,439895
2018/08/07,427255
2018/08/08,402588
2018/08/09,373343
2018/08/10,238555
2018/08/11,119965
2018/08/12,0
2018/08/13,148436
2018/08/14,288989
2018/08/15,423974
2018/08/16,425428
2018/08/17,410324
2018/08/18,400931
2018/08/19,373705
2018/08/20,387983
2018/08/21,383272
2018/08/22,385548
2018/08/23,367513
2018/08/24,371061
2018/08/25,369185
2018/08/26,374920
2018/08/27,385272
2018/08/28,394284
2018/08/29,375764
2018/08/30,360245
2018/08/31,346232
2018/09/01,371204
2018/09/02,391504
2018/09/03,412602
2018/09/04,405615
2018/09/05,397052
2018/09/06,382360
2018/09/07,379843
2018/09/08,366492
2018/09/09,359954
2018/09/10,352709
2018/09/11,344587
2018/09/12,336981
2018/09/13,334436
2018/09/14,330248
2018/09/15,310762
2018/09/16,286040
2018/09/17,291002
2018/09/18,297591
2018/09/19,301655
2018/09/20,292149
2018/09/21,301390
2018/09/22,300477
2018/09/23,293178
2018/09/24,280085
2018/09/25,287026
2018/09/26,286446
2018/09/27,290675
2018/09/28,290312
2018/09/29,281977
2018/09/30,282943
2018/10/01,276760
2018/10/02,283360
2018/10/03,295952
2018/10/04,316984
2018/10/05,347535
2018/10/06,365476
2018/10/07,353090
2018/10/08,340383
2018/10/09,321401
2018/10/10,322079
2018/10/11,324226
2018/10/12,320847
2018/10/13,326551
2018/10/14,320826
2018/10/15,331838
2018/10/16,344127
2018/10/17,360529
2018/10/18,358860
2018/10/19,352939
2018/10/20,342768
2018/10/21,331064
2018/10/22,337553
2018/10/23,341976
2018/10/24,352375
2018/10/25,343577
2018/10/26,342849
2018/10/27,332656
2018/10/28,325620
2018/10/29,336669
2018/10/30,357915
2018/10/31,375682
2018/11/01,365379
2018/11/02,341207
2018/11/03,316268
2018/11/04,299960
2018/11/05,313368
2018/11/06,325732
2018/11/07,330691
2018/11/08,317995
2018/11/09,317800
2018/11/10,314656
2018/11/11,327242
2018/11/12,329129
2018/11/13,335490
2018/11/14,333117
2018/11/15,330281
2018/11/16,327193
2018/11/17,312315
2018/11/18,295939
2018/11/19,316020
2018/11/20,337776
2018/11/21,349581
2018/11/22,326002
2018/11/23,309577
2018/11/24,294921
2018/11/25,294442
2018/11/26,294149
2018/11/27,302038
2018/11/28,310414
2018/11/29,304884
2018/11/30,313172
2018/12/01,296811
2018/12/02,288932
2018/12/03,280521
2018/12/04,283069
2018/12/05,297501
2018/12/06,301788
2018/12/07,314818
2018/12/08,323903
2018/12/09,323275
2018/12/10,323982
2018/12/11,309256
2018/12/12,305613
2018/12/13,295239
2018/12/14,296142
2018/12/15,300880
2018/12/16,310994
2018/12/17,316494
2018/12/18,312061
2018/12/19,310806
2018/12/20,314450
2018/12/21,321554
2018/12/22,302270
2018/12/23,292148
2018/12/24,297072
2018/12/25,306433
2018/12/26,310100
2018/12/27,301906
2018/12/28,312903
2018/12/29,315766
2018/12/30,306459
2018/12/31,297090
2019/01/01,281786
2019/01/02,292276
2019/01/03,303034
2019/01/04,313421
2019/01/05,304580
2019/01/06,289544
2019/01/07,296714
2019/01/08,312228
2019/01/09,325906
2019/01/10,325907
2019/01/11,317220
2019/01/12,290843
2019/01/13,272286
2019/01/14,285691
2019/01/15,308184
2019/01/16,315268
2019/01/17,294524
2019/01/18,286073
2019/01/19,280908
2019/01/20,273186
2019/01/21,271114
2019/01/22,271164
2019/01/23,281087
2019/01/24,280442
2019/01/25,285920
2019/01/26,276517
2019/01/27,276540
2019/01/28,287834
2019/01/29,299029
2019/01/30,300004
2019/01/31,287097
2019/02/01,278558
2019/02/02,263298
2019/02/03,241857
2019/02/04,222610
2019/02/05,214511
2019/02/06,215563
2019/02/07,217212
2019/02/08,225740
2019/02/09,224640
2019/02/10,219954
2019/02/11,217040
2019/02/12,223655
2019/02/13,239662
2019/02/14,245644
2019/02/15,251730
2019/02/16,248558
2019/02/17,243491
2019/02/18,256004
2019/02/19,272018
2019/02/20,282585
2019/02/21,268923
2019/02/22,259498
2019/02/23,253177
2019/02/24,257640
2019/02/25,262358
2019/02/26,271872
2019/02/27,275632
2019/02/28,278771
2019/03/01,283535
2019/03/02,281003
2019/03/03,269485
2019/03/04,272133
2019/03/05,282517
2019/03/06,299531
2019/03/07,298340
2019/03/08,296891
2019/03/09,294633
2019/03/10,279701
2019/03/11,272668
2019/03/12,275149
2019/03/13,290544
2019/03/14,298309
2019/03/15,293656
2019/03/16,281106
2019/03/17,271607
2019/03/18,279389
2019/03/19,300434
2019/03/20,320914
2019/03/21,320227
2019/03/22,318202
2019/03/23,302902
2019/03/24,296677
2019/03/25,309519
2019/03/26,329403
2019/03/27,344361
2019/03/28,341628
2019/03/29,338697
2019/03/30,339117
2019/03/31,327059
2019/04/01,346753
2019/04/02,377615
2019/04/03,411139
2019/04/04,398423
2019/04/05,369660
2019/04/06,335655
2019/04/07,325432
2019/04/08,336245
2019/04/09,356593
2019/04/10,364784
2019/04/11,372195
2019/04/12,380824
2019/04/13,375853
2019/04/14,339857
2019/04/15,324488
2019/04/16,328689
2019/04/17,350098
2019/04/18,353506
2019/04/19,365522
2019/04/20,390822
2019/04/21,398566
2019/04/22,404662
2019/04/23,397565
2019/04/24,395189
2019/04/25,380752
2019/04/26,364152
2019/04/27,338361
2019/04/28,321378
2019/04/29,314468
2019/04/30,338111
2019/05/01,362409
2019/05/02,357213
2019/05/03,347571
2019/05/04,324176
2019/05/05,324833
2019/05/06,330462
2019/05/07,343136
2019/05/08,356662
2019/05/09,361158
2019/05/10,374396
2019/05/11,379829
2019/05/12,377694
2019/05/13,386858
2019/05/14,411957
2019/05/15,449630
2019/05/16,478539
2019/05/17,475603
2019/05/18,449634
2019/05/19,410786
2019/05/20,403993
2019/05/21,425809
2019/05/22,441372
2019/05/23,446703
2019/05/24,445630
2019/05/25,445422
2019/05/26,432197
2019/05/27,445967
2019/05/28,465214
2019/05/29,504854
2019/05/30,495766
2019/05/31,497257
2019/06/01,529031
2019/06/02,548738
2019/06/03,546464
2019/06/04,491507
2019/06/05,449926
2019/06/06,449589
2019/06/07,423584
2019/06/08,403901
2019/06/09,379700
2019/06/10,384756
2019/06/11,421199
2019/06/12,470320
2019/06/13,490712
2019/06/14,484036
2019/06/15,452351
2019/06/16,494718
2019/06/17,488249
2019/06/18,484601
2019/06/19,432494
2019/06/20,422709
2019/06/21,422821
2019/06/22,431583
2019/06/23,436412
2019/06/24,430897
2019/06/25,426149
2019/06/26,454851
2019/06/27,457992
2019/06/28,450476
2019/06/29,417454
2019/06/30,385678
2019/07/01,379506
2019/07/02,398381
2019/07/03,424874
2019/07/04,432796
2019/07/05,411771
2019/07/06,383345
2019/07/07,352375
2019/07/08,353767
2019/07/09,378280
2019/07/10,403432
2019/07/11,396316
2019/07/12,387944
2019/07/13,359752
2019/07/14,349026
2019/07/15,350707
2019/07/16,353419
2019/07/17,370129
2019/07/18,356178
2019/07/19,367276
2019/07/20,343469
2019/07/21,318803
2019/07/22,321154
2019/07/23,325524
2019/07/24,331619
2019/07/25,314449
2019/07/26,320115
2019/07/27,326775
2019/07/28,329670
2019/07/29,330571
2019/07/30,353731
2019/07/31,362526
2019/08/01,355848
2019/08/02,342149
2019/08/03,325790
2019/08/04,301445
2019/08/05,317548
2019/08/06,355935
2019/08/07,395314
2019/08/08,383746
2019/08/09,375823
2019/08/10,370299
2019/08/11,356461
2019/08/12,361823
2019/08/13,372785
2019/08/14,395470
2019/08/15,381897
2019/08/16,382039
2019/08/17,362953
2019/08/18,349322
2019/08/19,344339
2019/08/20,361984
2019/08/21,385880
2019/08/22,387575
2019/08/23,389776
2019/08/24,376838
2019/08/25,363802
2019/08/26,360313
2019/08/27,370043
2019/08/28,379884
2019/08/29,376706
2019/08/30,368273
2019/08/31,357069
2019/09/01,339556
2019/09/02,347446
2019/09/03,360416
2019/09/04,373837
2019/09/05,379920
2019/09/06,384883
2019/09/07,380051
2019/09/08,360699
2019/09/09,360932
2019/09/10,361814
2019/09/11,370223
2019/09/12,364280
2019/09/13,354663
2019/09/14,342258
2019/09/15,329387
2019/09/16,351481
2019/09/17,361218
2019/09/18,372808
2019/09/19,360177
2019/09/20,367672
2019/09/21,344257
2019/09/22,321270
2019/09/23,294620
2019/09/24,312650
2019/09/25,331382
2019/09/26,338362
2019/09/27,327481
2019/09/28,316158
2019/09/29,301901
2019/09/30,305717
2019/10/01,313891
2019/10/02,327729
2019/10/03,314228
2019/10/04,299860
2019/10/05,293166
2019/10/06,291972
2019/10/07,300892
2019/10/08,310839
2019/10/09,337711
2019/10/10,349936
2019/10/11,355442
2019/10/12,334390
2019/10/13,311479
2019/10/14,300907
2019/10/15,311910
2019/10/16,325932
2019/10/17,327899
2019/10/18,335621
2019/10/19,337438
2019/10/20,327460
2019/10/21,317025
2019/10/22,317298
2019/10/23,328736
2019/10/24,327614
2019/10/25,330691
2019/10/26,332938
2019/10/27,322744
2019/10/28,323376
