Date,price90smaUSD
2019/06/19,199.576
2019/06/20,201.052
2019/06/21,202.724
2019/06/22,204.619
2019/06/23,206.584
2019/06/24,208.516
2019/06/25,210.449
2019/06/26,212.641
2019/06/27,214.538
2019/06/28,216.322
2019/06/29,218.142
2019/06/30,219.972
2019/07/01,221.511
2019/07/02,222.789
2019/07/03,224.28
2019/07/04,225.742
2019/07/05,227.105
2019/07/06,228.458
2019/07/07,229.721
2019/07/08,231.169
2019/07/09,232.637
2019/07/10,234.121
2019/07/11,235.339
2019/07/12,236.557
2019/07/13,237.733
2019/07/14,238.681
2019/07/15,239.381
2019/07/16,239.965
2019/07/17,240.337
2019/07/18,240.846
2019/07/19,241.363
2019/07/20,242.006
2019/07/21,242.607
2019/07/22,243.134
2019/07/23,243.666
2019/07/24,244.177
2019/07/25,244.91
2019/07/26,245.571
2019/07/27,246.189
2019/07/28,246.776
2019/07/29,247.358
2019/07/30,247.896
2019/07/31,248.494
2019/08/01,249.03
2019/08/02,249.633
2019/08/03,250.292
2019/08/04,250.886
2019/08/05,251.49
2019/08/06,252.153
2019/08/07,252.778
2019/08/08,253.333
2019/08/09,253.629
2019/08/10,253.82
2019/08/11,254.016
2019/08/12,254.076
2019/08/13,253.812
2019/08/14,253.161
2019/08/15,252.561
2019/08/16,251.968
2019/08/17,251.207
2019/08/18,250.549
2019/08/19,249.947
2019/08/20,249.333
2019/08/21,248.742
2019/08/22,248.067
2019/08/23,247.415
2019/08/24,246.729
2019/08/25,245.842
2019/08/26,244.943
2019/08/27,244.03
2019/08/28,243.012
2019/08/29,242.034
2019/08/30,240.932
2019/08/31,239.828
2019/09/01,238.81
2019/09/02,238.014
2019/09/03,237.294
2019/09/04,236.551
2019/09/05,235.712
2019/09/06,234.905
2019/09/07,234.183
2019/09/08,233.535
2019/09/09,232.834
2019/09/10,232.059
2019/09/11,231.163
2019/09/12,230.305
2019/09/13,229.348
2019/09/14,228.375
2019/09/15,227.456
2019/09/16,226.635
2019/09/17,225.917
2019/09/18,225.292
2019/09/19,224.452
2019/09/20,223.459
2019/09/21,222.404
2019/09/22,221.326
2019/09/23,220.176
2019/09/24,218.573
2019/09/25,216.993
2019/09/26,215.477
2019/09/27,213.942
2019/09/28,212.464
2019/09/29,211.114
2019/09/30,209.871
2019/10/01,208.592
2019/10/02,207.281
2019/10/03,206.043
2019/10/04,204.761
2019/10/05,203.447
2019/10/06,201.967
2019/10/07,200.462
2019/10/08,199.124
2019/10/09,198.149
2019/10/10,197.239
2019/10/11,196.307
2019/10/12,195.558
2019/10/13,195.072
2019/10/14,194.687
2019/10/15,194.433
2019/10/16,193.974
2019/10/17,193.484
2019/10/18,192.885
2019/10/19,192.317
2019/10/20,191.783
2019/10/21,191.346
2019/10/22,190.95
2019/10/23,190.316
2019/10/24,189.703
2019/10/25,189.213
2019/10/26,188.925
2019/10/27,188.608
2019/10/28,188.324
2019/10/29,188.02
2019/10/30,187.699
2019/10/31,187.308
2019/11/01,186.866
2019/11/02,186.466
2019/11/03,185.937
2019/11/04,185.449
2019/11/05,185.023
2019/11/06,184.67
2019/11/07,184.4
2019/11/08,184.145
2019/11/09,183.845
2019/11/10,183.575
2019/11/11,183.34
2019/11/12,183.164
2019/11/13,183.198
2019/11/14,183.217
2019/11/15,183.197
2019/11/16,183.108
2019/11/17,182.947
2019/11/18,182.781
2019/11/19,182.667
2019/11/20,182.535
2019/11/21,182.282
2019/11/22,181.883
2019/11/23,181.467
2019/11/24,181.023
2019/11/25,180.532
2019/11/26,180.124
2019/11/27,179.901
2019/11/28,179.727
2019/11/29,179.558
2019/11/30,179.362
2019/12/01,179.096
2019/12/02,178.77
2019/12/03,178.46
2019/12/04,178.176
2019/12/05,177.887
2019/12/06,177.629
2019/12/07,177.283
2019/12/08,176.953
2019/12/09,176.611
2019/12/10,176.272
2019/12/11,175.901
2019/12/12,175.502
2019/12/13,175.078
2019/12/14,174.583
2019/12/15,174.021
2019/12/16,173.332
2019/12/17,172.411
2019/12/18,171.453
2019/12/19,170.461
2019/12/20,169.478
2019/12/21,168.564
2019/12/22,167.695
2019/12/23,167.039
2019/12/24,166.597
2019/12/25,166.149
2019/12/26,165.703
2019/12/27,165.176
2019/12/28,164.713
2019/12/29,164.257
2019/12/30,163.753
2019/12/31,163.253
2020/01/01,162.753
2020/01/02,162.245
2020/01/03,161.759
2020/01/04,161.323
2020/01/05,160.897
2020/01/06,160.461
2020/01/07,159.986
2020/01/08,159.447
2020/01/09,158.932
2020/01/10,158.456
2020/01/11,158.028
2020/01/12,157.591
2020/01/13,157.162
2020/01/14,156.916
2020/01/15,156.793
2020/01/16,156.665
2020/01/17,156.616
2020/01/18,156.614
2020/01/19,156.569
2020/01/20,156.487
2020/01/21,156.528
2020/01/22,156.607
2020/01/23,156.543
2020/01/24,156.303
2020/01/25,156.059
2020/01/26,155.835
2020/01/27,155.635
2020/01/28,155.488
2020/01/29,155.415
2020/01/30,155.359
2020/01/31,155.323
2020/02/01,155.313
2020/02/02,155.342
2020/02/03,155.367
2020/02/04,155.335
2020/02/05,155.414
2020/02/06,155.683
2020/02/07,156.078
2020/02/08,156.468
2020/02/09,156.91
2020/02/10,157.314
2020/02/11,157.745
2020/02/12,158.514
2020/02/13,159.46
2020/02/14,160.467
2020/02/15,161.501
2020/02/16,162.394
2020/02/17,163.245
2020/02/18,164.305
2020/02/19,165.506
2020/02/20,166.661
2020/02/21,167.897
2020/02/22,169.145
2020/02/23,170.553
2020/02/24,171.899
2020/02/25,173.096
2020/02/26,174.003
2020/02/27,174.811
2020/02/28,175.61
2020/02/29,176.465
2020/03/01,177.247
2020/03/02,178.093
2020/03/03,178.973
2020/03/04,179.824
2020/03/05,180.715
2020/03/06,181.674
2020/03/07,182.7
2020/03/08,183.516
2020/03/09,184.105
2020/03/10,184.729
2020/03/11,185.311
2020/03/12,185.421
2020/03/13,185.204
2020/03/14,185.048
2020/03/15,184.859
2020/03/16,184.67
2020/03/17,184.555
2020/03/18,184.398
2020/03/19,184.35
2020/03/20,184.439
2020/03/21,184.459
2020/03/22,184.434
2020/03/23,184.419
2020/03/24,184.539
2020/03/25,184.652
2020/03/26,184.754
2020/03/27,184.851
2020/03/28,184.819
2020/03/29,184.76
2020/03/30,184.75
2020/03/31,184.766
2020/04/01,184.795
2020/04/02,184.877
2020/04/03,184.966
2020/04/04,185.019
2020/04/05,185.042
2020/04/06,185.173
2020/04/07,185.477
2020/04/08,185.814
2020/04/09,186.155
2020/04/10,186.338
2020/04/11,186.485
2020/04/12,186.658
2020/04/13,186.652
2020/04/14,186.579
2020/04/15,186.527
2020/04/16,186.482
2020/04/17,186.463
2020/04/18,186.541
2020/04/19,186.724
2020/04/20,186.846
2020/04/21,186.879
2020/04/22,187.028
2020/04/23,187.294
2020/04/24,187.598
2020/04/25,187.918
2020/04/26,188.205
2020/04/27,188.461
2020/04/28,188.673
2020/04/29,189.005
2020/04/30,189.371
2020/05/01,189.694
2020/05/02,189.969
2020/05/03,190.223
2020/05/04,190.395
2020/05/05,190.501
2020/05/06,190.463
2020/05/07,190.314
2020/05/08,190.19
2020/05/09,190.021
2020/05/10,189.644
2020/05/11,189.207
2020/05/12,188.47
2020/05/13,187.645
2020/05/14,186.844
2020/05/15,185.975
2020/05/16,185.272
2020/05/17,184.724
2020/05/18,184.068
2020/05/19,183.344
2020/05/20,182.836
2020/05/21,182.197
2020/05/22,181.546
2020/05/23,180.864
2020/05/24,180.193
2020/05/25,179.598
2020/05/26,179.24
2020/05/27,179.001
2020/05/28,178.835
2020/05/29,178.773
2020/05/30,178.914
2020/05/31,179.052
2020/06/01,179.185
2020/06/02,179.405
2020/06/03,179.506
2020/06/04,179.589
2020/06/05,179.594
2020/06/06,179.797
2020/06/07,180.249
2020/06/08,180.715
2020/06/09,181.246
2020/06/10,182.248
2020/06/11,183.556
2020/06/12,184.746
2020/06/13,186.009
2020/06/14,187.381
2020/06/15,188.63
2020/06/16,189.96
2020/06/17,191.176
2020/06/18,192.25
2020/06/19,193.342
2020/06/20,194.446
2020/06/21,195.586
2020/06/22,196.706
2020/06/23,197.889
2020/06/24,199.054
2020/06/25,200.132
2020/06/26,201.277
2020/06/27,202.386
2020/06/28,203.419
2020/06/29,204.453
2020/06/30,205.512
2020/07/01,206.519
2020/07/02,207.487
2020/07/03,208.438
2020/07/04,209.38
2020/07/05,210.193
2020/07/06,210.916
2020/07/07,211.692
2020/07/08,212.513
2020/07/09,213.453
2020/07/10,214.372
2020/07/11,215.276
2020/07/12,216.243
2020/07/13,217.189
2020/07/14,218.112
2020/07/15,218.952
2020/07/16,219.672
2020/07/17,220.305
2020/07/18,220.899
2020/07/19,221.543
2020/07/20,222.299
2020/07/21,223.035
2020/07/22,223.724
2020/07/23,224.621
2020/07/24,225.553
2020/07/25,226.595
2020/07/26,227.848
2020/07/27,229.262
2020/07/28,230.494
2020/07/29,231.68
2020/07/30,232.914
2020/07/31,234.33
2020/08/01,235.982
2020/08/02,237.93
2020/08/03,239.947
2020/08/04,242
2020/08/05,244.087
2020/08/06,246.139
2020/08/07,248.103
2020/08/08,250.291
2020/08/09,252.565
2020/08/10,254.849
2020/08/11,257.003
2020/08/12,259.01
2020/08/13,261.187
2020/08/14,263.736
2020/08/15,266.308
2020/08/16,268.695
2020/08/17,271.121
2020/08/18,273.516
2020/08/19,275.81
2020/08/20,278.122
2020/08/21,280.323
2020/08/22,282.343
2020/08/23,284.425
2020/08/24,286.628
2020/08/25,288.698
2020/08/26,290.641
2020/08/27,292.447
2020/08/28,294.205
2020/08/29,296.003
2020/08/30,297.924
2020/08/31,299.985
2020/09/01,302.483
2020/09/02,304.816
2020/09/03,306.79
2020/09/04,308.413
2020/09/05,309.74
2020/09/06,310.842
2020/09/07,311.971
2020/09/08,313.051
2020/09/09,314.203
2020/09/10,315.661
2020/09/11,317.094
2020/09/12,318.62
2020/09/13,320.25
2020/09/14,321.772
2020/09/15,323.306
2020/09/16,324.767
2020/09/17,326.452
2020/09/18,328.176
2020/09/19,329.876
2020/09/20,331.413
2020/09/21,332.672
2020/09/22,333.808
2020/09/23,334.95
2020/09/24,336.093
2020/09/25,337.412
2020/09/26,338.841
2020/09/27,340.277
2020/09/28,341.759
2020/09/29,343.162
2020/09/30,344.57
2020/10/01,346.041
2020/10/02,347.336
2020/10/03,348.663
2020/10/04,349.919
2020/10/05,351.173
2020/10/06,352.34
2020/10/07,353.392
2020/10/08,354.536
2020/10/09,355.823
2020/10/10,357.294
2020/10/11,358.735
2020/10/12,360.271
2020/10/13,361.846
2020/10/14,363.454
2020/10/15,365.038
2020/10/16,366.524
2020/10/17,367.977
2020/10/18,369.463
2020/10/19,370.958
2020/10/20,372.368
2020/10/21,373.652
2020/10/22,375.098
2020/10/23,376.479
2020/10/24,377.638
2020/10/25,378.601
2020/10/26,379.527
2020/10/27,380.404
2020/10/28,381.199
2020/10/29,381.74
2020/10/30,381.973
2020/10/31,382.062
2020/11/01,382.084
2020/11/02,382.077
2020/11/03,381.925
2020/11/04,381.841
2020/11/05,382.042
2020/11/06,382.627
2020/11/07,383.31
2020/11/08,383.871
2020/11/09,384.554
2020/11/10,385.3
2020/11/11,386.06
2020/11/12,386.406
2020/11/13,386.755
2020/11/14,387.162
2020/11/15,387.434
2020/11/16,387.747
2020/11/17,388.406
2020/11/18,389.149
2020/11/19,389.908
2020/11/20,391.114
2020/11/21,392.588
2020/11/22,394.225
2020/11/23,396.402
2020/11/24,398.88
2020/11/25,401.202
2020/11/26,402.651
2020/11/27,403.925
2020/11/28,405.187
2020/11/29,406.525
2020/11/30,407.965
2020/12/01,409.627
2020/12/02,411.535
2020/12/03,413.955
2020/12/04,416.581
2020/12/05,419.296
2020/12/06,422.079
2020/12/07,424.877
2020/12/08,427.469
2020/12/09,429.605
2020/12/10,431.783
2020/12/11,433.699
2020/12/12,435.749
2020/12/13,438.088
2020/12/14,440.456
2020/12/15,442.934
2020/12/16,445.393
2020/12/17,448.359
2020/12/18,451.283
2020/12/19,454.394
2020/12/20,457.64
2020/12/21,460.775
2020/12/22,463.857
2020/12/23,466.941
2020/12/24,469.624
2020/12/25,472.567
2020/12/26,475.639
2020/12/27,478.986
2020/12/28,483.085
2020/12/29,487.117
2020/12/30,491.29
2020/12/31,495.691
2021/01/01,500.02
2021/01/02,504.479
2021/01/03,510.088
2021/01/04,517.44
2021/01/05,525.388
2021/01/06,534.196
2021/01/07,543.775
2021/01/08,552.957
2021/01/09,562.415
2021/01/10,572.683
2021/01/11,580.339
2021/01/12,588.174
2021/01/13,595.838
2021/01/14,604.712
2021/01/15,613.916
2021/01/16,623.293
2021/01/17,632.709
2021/01/18,642.192
2021/01/19,653.132
2021/01/20,663.458
2021/01/21,672.781
2021/01/22,681.461
2021/01/23,690.708
2021/01/24,700.905
2021/01/25,712.055
2021/01/26,722.421
2021/01/27,732.343
2021/01/28,742.643
2021/01/29,753.468
2021/01/30,764.259
2021/01/31,774.787
2021/02/01,785.263
2021/02/02,796.929
2021/02/03,809.882
2021/02/04,823.282
2021/02/05,836.849
2021/02/06,850.687
2021/02/07,863.579
2021/02/08,877.053
2021/02/09,891.383
2021/02/10,905.892
2021/02/11,920.3
2021/02/12,935.076
2021/02/13,950.273
2021/02/14,965.472
2021/02/15,980.018
2021/02/16,994.507
2021/02/17,1009
2021/02/18,1025
2021/02/19,1041
2021/02/20,1057
2021/02/21,1072
2021/02/22,1085
2021/02/23,1096
2021/02/24,1108
2021/02/25,1120
2021/02/26,1131
2021/02/27,1141
2021/02/28,1150
2021/03/01,1160
2021/03/02,1171
2021/03/03,1181
2021/03/04,1192
2021/03/05,1202
2021/03/06,1213
2021/03/07,1225
2021/03/08,1238
2021/03/09,1252
2021/03/10,1266
2021/03/11,1280
2021/03/12,1293
2021/03/13,1307
2021/03/14,1322
2021/03/15,1335
2021/03/16,1348
2021/03/17,1361
2021/03/18,1374
2021/03/19,1387
2021/03/20,1400
2021/03/21,1413
2021/03/22,1426
2021/03/23,1438
2021/03/24,1450
2021/03/25,1460
2021/03/26,1472
2021/03/27,1483
2021/03/28,1494
2021/03/29,1506
2021/03/30,1518
2021/03/31,1530
2021/04/01,1543
2021/04/02,1558
2021/04/03,1571
2021/04/04,1583
2021/04/05,1594
2021/04/06,1605
2021/04/07,1614
2021/04/08,1623
2021/04/09,1633
2021/04/10,1642
2021/04/11,1654
2021/04/12,1666
2021/04/13,1678
2021/04/14,1692
2021/04/15,1706
2021/04/16,1719
2021/04/17,1732
2021/04/18,1743
2021/04/19,1752
2021/04/20,1762
2021/04/21,1774
2021/04/22,1788
2021/04/23,1800
2021/04/24,1810
2021/04/25,1820
2021/04/26,1833
2021/04/27,1847
2021/04/28,1862
2021/04/29,1877
2021/04/30,1893
2021/05/01,1910
2021/05/02,1928
2021/05/03,1947
2021/05/04,1966
2021/05/05,1986
2021/05/06,2006
2021/05/07,2025
2021/05/08,2048
2021/05/09,2073
2021/05/10,2098
2021/05/11,2123
2021/05/12,2150
2021/05/13,2173
2021/05/14,2196
2021/05/15,2220
2021/05/16,2241
2021/05/17,2259
2021/05/18,2277
2021/05/19,2287
2021/05/20,2295
2021/05/21,2302
2021/05/22,2307
2021/05/23,2310
2021/05/24,2319
2021/05/25,2329
2021/05/26,2343
2021/05/27,2357
2021/05/28,2369
2021/05/29,2380
2021/05/30,2390
2021/05/31,2401
2021/06/01,2412
2021/06/02,2425
2021/06/03,2439
2021/06/04,2451
2021/06/05,2463
2021/06/06,2473
2021/06/07,2484
2021/06/08,2491
2021/06/09,2499
2021/06/10,2508
2021/06/11,2514
2021/06/12,2519
2021/06/13,2526
2021/06/14,2534
2021/06/15,2543
2021/06/16,2550
2021/06/17,2557
2021/06/18,2562
2021/06/19,2567
2021/06/20,2571
2021/06/21,2575
2021/06/22,2577
2021/06/23,2582
2021/06/24,2585
2021/06/25,2587
2021/06/26,2588
2021/06/27,2589
2021/06/28,2592
2021/06/29,2595
2021/06/30,2598
2021/07/01,2599
2021/07/02,2599
2021/07/03,2601
2021/07/04,2603
2021/07/05,2605
2021/07/06,2608
2021/07/07,2611
2021/07/08,2613
2021/07/09,2612
2021/07/10,2612
2021/07/11,2612
2021/07/12,2611
2021/07/13,2607
2021/07/14,2601
2021/07/15,2595
2021/07/16,2590
2021/07/17,2586
2021/07/18,2583
2021/07/19,2580
2021/07/20,2573
2021/07/21,2567
2021/07/22,2564
2021/07/23,2561
2021/07/24,2560
2021/07/25,2557
2021/07/26,2554
2021/07/27,2549
2021/07/28,2544
2021/07/29,2539
2021/07/30,2534
2021/07/31,2528
2021/08/01,2522
2021/08/02,2514
2021/08/03,2504
2021/08/04,2494
2021/08/05,2486
2021/08/06,2477
2021/08/07,2467
2021/08/08,2457
2021/08/09,2446
2021/08/10,2434
2021/08/11,2427
2021/08/12,2418
2021/08/13,2410
2021/08/14,2405
2021/08/15,2403
2021/08/16,2401
2021/08/17,2405
2021/08/18,2409
2021/08/19,2414
2021/08/20,2424
2021/08/21,2437
2021/08/22,2446
2021/08/23,2454
2021/08/24,2460
2021/08/25,2464
2021/08/26,2471
2021/08/27,2479
2021/08/28,2489
2021/08/29,2497
2021/08/30,2504
2021/08/31,2511
2021/09/01,2519
2021/09/02,2531
2021/09/03,2545
2021/09/04,2558
2021/09/05,2571
2021/09/06,2587
2021/09/07,2600
2021/09/08,2610
2021/09/09,2622
2021/09/10,2633
2021/09/11,2643
2021/09/12,2652
2021/09/13,2660
2021/09/14,2670
2021/09/15,2681
2021/09/16,2696
2021/09/17,2710
2021/09/18,2724
2021/09/19,2739
2021/09/20,2753
2021/09/21,2764
2021/09/22,2775
2021/09/23,2788
2021/09/24,2801
2021/09/25,2813
2021/09/26,2823
2021/09/27,2833
2021/09/28,2842
2021/09/29,2850
2021/09/30,2860
2021/10/01,2871
2021/10/02,2882
2021/10/03,2895
2021/10/04,2907
2021/10/05,2919
2021/10/06,2934
2021/10/07,2950
2021/10/08,2966
2021/10/09,2982
2021/10/10,2998
2021/10/11,3016
2021/10/12,3033
2021/10/13,3050
2021/10/14,3070
2021/10/15,3091
2021/10/16,3113
2021/10/17,3135
2021/10/18,3157
2021/10/19,3179
2021/10/20,3200
2021/10/21,3224
2021/10/22,3245
2021/10/23,3266
2021/10/24,3286
2021/10/25,3307
2021/10/26,3328
2021/10/27,3348
2021/10/28,3367
2021/10/29,3388
2021/10/30,3407
2021/10/31,3426
2021/11/01,3446
2021/11/02,3467
2021/11/03,3487
2021/11/04,3506
2021/11/05,3523
2021/11/06,3538
2021/11/07,3555
2021/11/08,3573
2021/11/09,3590
2021/11/10,3608
2021/11/11,3625
2021/11/12,3640
2021/11/13,3656
2021/11/14,3671
2021/11/15,3688
2021/11/16,3702
2021/11/17,3715
2021/11/18,3725
2021/11/19,3735
2021/11/20,3747
2021/11/21,3759
2021/11/22,3769
2021/11/23,3780
2021/11/24,3793
2021/11/25,3806
2021/11/26,3817
2021/11/27,3827
2021/11/28,3837
2021/11/29,3848
2021/11/30,3859
2021/12/01,3869
2021/12/02,3877
2021/12/03,3883
2021/12/04,3884
2021/12/05,3886
2021/12/06,3891
2021/12/07,3902
2021/12/08,3911
2021/12/09,3921
2021/12/10,3930
2021/12/11,3937
2021/12/12,3946
2021/12/13,3953
2021/12/14,3957
2021/12/15,3960
2021/12/16,3966
2021/12/17,3971
2021/12/18,3977
2021/12/19,3986
2021/12/20,3996
2021/12/21,4008
2021/12/22,4018
2021/12/23,4029
2021/12/24,4042
2021/12/25,4054
2021/12/26,4065
2021/12/27,4078
2021/12/28,4090
2021/12/29,4098
2021/12/30,4104
2021/12/31,4109
2022/01/01,4112
2022/01/02,4117
2022/01/03,4121
2022/01/04,4124
2022/01/05,4126
2022/01/06,4124
2022/01/07,4120
2022/01/08,4116
2022/01/09,4112
2022/01/10,4107
2022/01/11,4103
2022/01/12,4099
2022/01/13,4093
2022/01/14,4087
2022/01/15,4081
2022/01/16,4076
2022/01/17,4070
2022/01/18,4061
2022/01/19,4049
2022/01/20,4039
2022/01/21,4026
2022/01/22,4008
2022/01/23,3989
2022/01/24,3968
2022/01/25,3950
2022/01/26,3932
2022/01/27,3911
2022/01/28,3890
2022/01/29,3871
2022/01/30,3852
2022/01/31,3831
2022/02/01,3811
2022/02/02,3791
2022/02/03,3770
2022/02/04,3752
2022/02/05,3735
2022/02/06,3716
2022/02/07,3697
2022/02/08,3679
2022/02/09,3662
2022/02/10,3645
2022/02/11,3628
2022/02/12,3609
2022/02/13,3590
2022/02/14,3574
2022/02/15,3561
2022/02/16,3550
2022/02/17,3537
2022/02/18,3521
2022/02/19,3503
2022/02/20,3486
2022/02/21,3469
2022/02/22,3451
2022/02/23,3432
2022/02/24,3412
2022/02/25,3396
2022/02/26,3381
2022/02/27,3363
2022/02/28,3343
2022/03/01,3323
2022/03/02,3306
2022/03/03,3288
2022/03/04,3274
2022/03/05,3257
2022/03/06,3240
2022/03/07,3220
2022/03/08,3200
2022/03/09,3183
2022/03/10,3166
2022/03/11,3150
2022/03/12,3134
2022/03/13,3119
2022/03/14,3105
2022/03/15,3091
2022/03/16,3076
2022/03/17,3063
2022/03/18,3051
2022/03/19,3040
2022/03/20,3029
2022/03/21,3017
2022/03/22,3006
2022/03/23,2994
2022/03/24,2983
2022/03/25,2973
2022/03/26,2962
2022/03/27,2952
2022/03/28,2946
2022/03/29,2942
2022/03/30,2938
2022/03/31,2934
2022/04/01,2930
2022/04/02,2927
2022/04/03,2923
2022/04/04,2920
2022/04/05,2917
2022/04/06,2916
2022/04/07,2915
2022/04/08,2916
2022/04/09,2917
2022/04/10,2919
2022/04/11,2918
2022/04/12,2915
2022/04/13,2912
2022/04/14,2910
2022/04/15,2907
2022/04/16,2903
2022/04/17,2901
2022/04/18,2899
2022/04/19,2898
2022/04/20,2898
2022/04/21,2901
2022/04/22,2906
2022/04/23,2912
2022/04/24,2919
2022/04/25,2924
2022/04/26,2929
2022/04/27,2933
2022/04/28,2939
2022/04/29,2942
2022/04/30,2945
2022/05/01,2947
2022/05/02,2948
2022/05/03,2949
2022/05/04,2951
2022/05/05,2951
2022/05/06,2948
2022/05/07,2944
2022/05/08,2938
2022/05/09,2930
2022/05/10,2921
2022/05/11,2911
2022/05/12,2899
2022/05/13,2890
2022/05/14,2880
2022/05/15,2871
2022/05/16,2859
2022/05/17,2847
2022/05/18,2836
2022/05/19,2826
2022/05/20,2818
2022/05/21,2810
2022/05/22,2802
2022/05/23,2796
2022/05/24,2789
2022/05/25,2783
2022/05/26,2774
2022/05/27,2763
2022/05/28,2752
2022/05/29,2742
2022/05/30,2731
2022/05/31,2720
2022/06/01,2709
2022/06/02,2699
2022/06/03,2690
2022/06/04,2680
2022/06/05,2672
2022/06/06,2664
2022/06/07,2654
2022/06/08,2645
2022/06/09,2636
2022/06/10,2627
2022/06/11,2616
2022/06/12,2604
2022/06/13,2590
2022/06/14,2573
2022/06/15,2555
2022/06/16,2536
2022/06/17,2516
2022/06/18,2495
2022/06/19,2474
2022/06/20,2453
2022/06/21,2433
2022/06/22,2411
2022/06/23,2388
2022/06/24,2367
2022/06/25,2345
2022/06/26,2321
2022/06/27,2297
2022/06/28,2273
2022/06/29,2248
2022/06/30,2222
2022/07/01,2195
2022/07/02,2168
2022/07/03,2141
2022/07/04,2115
2022/07/05,2091
2022/07/06,2068
2022/07/07,2045
2022/07/08,2023
2022/07/09,2000
2022/07/10,1979
2022/07/11,1958
2022/07/12,1936
2022/07/13,1914
2022/07/14,1893
2022/07/15,1872
2022/07/16,1853
2022/07/17,1835
2022/07/18,1817
2022/07/19,1799
2022/07/20,1783
2022/07/21,1766
2022/07/22,1751
2022/07/23,1735
2022/07/24,1721
2022/07/25,1705
2022/07/26,1689
2022/07/27,1673
2022/07/28,1660
2022/07/29,1648
2022/07/30,1636
2022/07/31,1623
2022/08/01,1610
2022/08/02,1597
2022/08/03,1583
2022/08/04,1571
2022/08/05,1560
2022/08/06,1550
2022/08/07,1543
2022/08/08,1536
2022/08/09,1530
2022/08/10,1528
2022/08/11,1525
2022/08/12,1524
2022/08/13,1523
2022/08/14,1523
2022/08/15,1521
2022/08/16,1520
2022/08/17,1518
2022/08/18,1517
2022/08/19,1514
2022/08/20,1510
2022/08/21,1505
2022/08/22,1501
2022/08/23,1497
2022/08/24,1494
2022/08/25,1494
2022/08/26,1492
2022/08/27,1489
2022/08/28,1484
2022/08/29,1479
2022/08/30,1475
2022/08/31,1472
2022/09/01,1470
2022/09/02,1468
2022/09/03,1465
2022/09/04,1461
2022/09/05,1459
2022/09/06,1457
2022/09/07,1455
2022/09/08,1453
2022/09/09,1454
2022/09/10,1457
2022/09/11,1463
2022/09/12,1469
2022/09/13,1474
2022/09/14,1479
2022/09/15,1485
2022/09/16,1490
2022/09/17,1494
2022/09/18,1498
2022/09/19,1500
2022/09/20,1503
2022/09/21,1505
2022/09/22,1506
2022/09/23,1508
2022/09/24,1509
2022/09/25,1510
2022/09/26,1511
2022/09/27,1514
2022/09/28,1517
2022/09/29,1520
2022/09/30,1523
2022/10/01,1526
2022/10/02,1528
2022/10/03,1530
2022/10/04,1532
2022/10/05,1534
2022/10/06,1535
2022/10/07,1537
2022/10/08,1538
2022/10/09,1540
2022/10/10,1543
2022/10/11,1545
2022/10/12,1547
2022/10/13,1548
2022/10/14,1548
2022/10/15,1548
2022/10/16,1546
2022/10/17,1543
2022/10/18,1541
2022/10/19,1538
2022/10/20,1535
2022/10/21,1532
2022/10/22,1529
2022/10/23,1527
2022/10/24,1526
2022/10/25,1525
2022/10/26,1523
2022/10/27,1521
2022/10/28,1519
2022/10/29,1518
2022/10/30,1518
2022/10/31,1517
2022/11/01,1517
2022/11/02,1516
2022/11/03,1515
2022/11/04,1513
2022/11/05,1513
2022/11/06,1511
2022/11/07,1509
2022/11/08,1506
2022/11/09,1499
2022/11/10,1492
2022/11/11,1485
2022/11/12,1478
2022/11/13,1470
2022/11/14,1463
2022/11/15,1456
2022/11/16,1449
2022/11/17,1443
2022/11/18,1439
2022/11/19,1434
2022/11/20,1430
2022/11/21,1424
2022/11/22,1418
2022/11/23,1412
2022/11/24,1407
2022/11/25,1404
2022/11/26,1401
2022/11/27,1398
2022/11/28,1394
2022/11/29,1390
2022/11/30,1387
