Date,size7rsi
2016/05/02,51.56
2016/05/03,49.25
2016/05/04,52.993
2016/05/05,51.956
2016/05/06,62.033
2016/05/07,43.08
2016/05/08,53.389
2016/05/09,48.71
2016/05/10,50.265
2016/05/11,55.857
2016/05/12,63.363
2016/05/13,62.831
2016/05/14,63.433
2016/05/15,48.342
2016/05/16,44.205
2016/05/17,46.803
2016/05/18,61.996
2016/05/19,50.989
2016/05/20,58.663
2016/05/21,58.191
2016/05/22,42.338
2016/05/23,49.08
2016/05/24,45.724
2016/05/25,57.656
2016/05/26,62.02
2016/05/27,61.246
2016/05/28,84.801
2016/05/29,48.174
2016/05/30,44.299
2016/05/31,46.225
2016/06/01,45.085
2016/06/02,41.016
2016/06/03,40.062
2016/06/04,39.214
2016/06/05,38.587
2016/06/06,41.102
2016/06/07,58.854
2016/06/08,44.028
2016/06/09,46.463
2016/06/10,44.239
2016/06/11,40.98
2016/06/12,47.529
2016/06/13,56.934
2016/06/14,63.334
2016/06/15,49.12
2016/06/16,54.217
2016/06/17,74.144
2016/06/18,68.058
2016/06/19,47.677
2016/06/20,51.123
2016/06/21,47.653
2016/06/22,46.994
2016/06/23,42.164
2016/06/24,49.609
2016/06/25,39.077
2016/06/26,41.547
2016/06/27,39.441
2016/06/28,44.956
2016/06/29,62.081
2016/06/30,77.351
2016/07/01,42.817
2016/07/02,42.893
2016/07/03,43.629
2016/07/04,44.071
2016/07/05,46.506
2016/07/06,44.023
2016/07/07,44.33
2016/07/08,53.418
2016/07/09,44.985
2016/07/10,44.499
2016/07/11,45.462
2016/07/12,55.192
2016/07/13,42.481
2016/07/14,53.217
2016/07/15,48.582
2016/07/16,42.627
2016/07/17,38.284
2016/07/18,47.937
2016/07/19,54.435
2016/07/20,64.981
2016/07/21,52.207
2016/07/22,58.043
2016/07/23,49.457
2016/07/24,62.8
2016/07/25,59.188
2016/07/26,66.958
2016/07/27,53.32
2016/07/28,48.701
2016/07/29,48.108
2016/07/30,41.215
2016/07/31,48.961
2016/08/01,47.523
2016/08/02,55.388
2016/08/03,53.751
2016/08/04,49.951
2016/08/05,43.369
2016/08/06,39.208
2016/08/07,40.073
2016/08/08,43.663
2016/08/09,53.09
2016/08/10,54.596
2016/08/11,56.104
2016/08/12,47.801
2016/08/13,35.158
2016/08/14,33.17
2016/08/15,42.435
2016/08/16,59.239
2016/08/17,49.519
2016/08/18,60.584
2016/08/19,45.328
2016/08/20,42.544
2016/08/21,45.319
2016/08/22,50.074
2016/08/23,76.224
2016/08/24,49.752
2016/08/25,52.976
2016/08/26,50.237
2016/08/27,48.94
2016/08/28,41.675
2016/08/29,49.5
2016/08/30,52.194
2016/08/31,46.986
2016/09/01,50.321
2016/09/02,65.412
2016/09/03,45.205
2016/09/04,55.106
2016/09/05,45.464
2016/09/06,54.826
2016/09/07,53.3
2016/09/08,61.845
2016/09/09,59.031
2016/09/10,42.305
2016/09/11,40.443
2016/09/12,47.447
2016/09/13,43.27
2016/09/14,56.519
2016/09/15,55.696
2016/09/16,66.753
2016/09/17,45.874
2016/09/18,40.559
2016/09/19,37.56
2016/09/20,52.978
2016/09/21,49.269
2016/09/22,59.395
2016/09/23,39.612
2016/09/24,47.955
2016/09/25,43.937
2016/09/26,49.529
2016/09/27,53.502
2016/09/28,49.599
2016/09/29,44.988
2016/09/30,44.789
2016/10/01,60.353
2016/10/02,54.445
2016/10/03,55.753
2016/10/04,70.437
2016/10/05,53.41
2016/10/06,57.592
2016/10/07,84.163
2016/10/08,88.995
2016/10/09,89.704
2016/10/10,96.667
2016/10/11,45.682
2016/10/12,41.774
2016/10/13,41.997
2016/10/14,42.412
2016/10/15,41.804
2016/10/16,42.162
2016/10/17,42.703
2016/10/18,45.46
2016/10/19,44.723
2016/10/20,43.418
2016/10/21,46.168
2016/10/22,42.728
2016/10/23,42.078
2016/10/24,49.005
2016/10/25,47.466
2016/10/26,45.656
2016/10/27,45.151
2016/10/28,44.322
2016/10/29,44.099
2016/10/30,43.186
2016/10/31,46.915
2016/11/01,51.887
2016/11/02,45.628
2016/11/03,44.77
2016/11/04,38.103
2016/11/05,42.682
2016/11/06,40.196
2016/11/07,46.072
2016/11/08,50.05
2016/11/09,50.493
2016/11/10,51.032
2016/11/11,48.826
2016/11/12,46.034
2016/11/13,49.905
2016/11/14,58.794
2016/11/15,58.899
2016/11/16,48.523
2016/11/17,47.955
2016/11/18,52.383
2016/11/19,38.383
2016/11/20,49.5
2016/11/21,55.672
2016/11/22,67.79
2016/11/23,77.83
2016/11/24,43.458
2016/11/25,57.687
2016/11/26,46.996
2016/11/27,54.466
2016/11/28,55.484
2016/11/29,53.562
2016/11/30,69.844
2016/12/01,42.723
2016/12/02,44.424
2016/12/03,42.858
2016/12/04,42.822
2016/12/05,46.764
2016/12/06,52.154
2016/12/07,47.924
2016/12/08,43.186
2016/12/09,48.028
2016/12/10,44.242
2016/12/11,57.535
2016/12/12,47.007
2016/12/13,50.212
2016/12/14,62.863
2016/12/15,50.156
2016/12/16,46.861
2016/12/17,43.019
2016/12/18,39.879
2016/12/19,54.384
2016/12/20,50.218
2016/12/21,60.513
2016/12/22,60.051
2016/12/23,46.633
2016/12/24,39.688
2016/12/25,37.878
2016/12/26,36.882
2016/12/27,53.599
2016/12/28,51.919
2016/12/29,59.785
2016/12/30,55.783
2016/12/31,50.239
2017/01/01,40.931
2017/01/02,46.081
2017/01/03,56.961
2017/01/04,61.735
2017/01/05,58.243
2017/01/06,51.453
2017/01/07,49.633
2017/01/08,48.487
2017/01/09,52.306
2017/01/10,60.427
2017/01/11,50.05
2017/01/12,59.169
2017/01/13,61.667
2017/01/14,40.87
2017/01/15,40.761
2017/01/16,48.648
2017/01/17,54.816
2017/01/18,48.802
2017/01/19,45.778
2017/01/20,52.12
2017/01/21,41.578
2017/01/22,53.395
2017/01/23,52.951
2017/01/24,64.994
2017/01/25,52.741
2017/01/26,55.345
2017/01/27,53.555
2017/01/28,49.822
2017/01/29,38.82
2017/01/30,46.242
2017/01/31,42.007
2017/02/01,50.967
2017/02/02,47.332
2017/02/03,46.041
2017/02/04,44.902
2017/02/05,54.003
2017/02/06,52.442
2017/02/07,74.924
2017/02/08,64.778
2017/02/09,48.379
2017/02/10,58.101
2017/02/11,44.913
2017/02/12,43.073
2017/02/13,62.763
2017/02/14,67.467
2017/02/15,58.316
2017/02/16,46.381
2017/02/17,46.369
2017/02/18,55.291
2017/02/19,44.627
2017/02/20,49.654
2017/02/21,66.578
2017/02/22,52.584
2017/02/23,45.647
2017/02/24,52.274
2017/02/25,51.116
2017/02/26,47.774
2017/02/27,55.311
2017/02/28,62.294
2017/03/01,74.326
2017/03/02,72.041
2017/03/03,61.232
2017/03/04,46.662
2017/03/05,44.545
2017/03/06,43.751
2017/03/07,54.838
2017/03/08,44.138
2017/03/09,69.628
2017/03/10,58.618
2017/03/11,50.845
2017/03/12,52.065
2017/03/13,65.948
2017/03/14,64.968
2017/03/15,65.7
2017/03/16,79.429
2017/03/17,69.35
2017/03/18,54.018
2017/03/19,49.925
2017/03/20,47.076
2017/03/21,54.348
2017/03/22,48.685
2017/03/23,54.45
2017/03/24,56.207
2017/03/25,49.669
2017/03/26,47.043
2017/03/27,67.008
2017/03/28,51.633
2017/03/29,58.032
2017/03/30,61.258
2017/03/31,64.109
2017/04/01,43.092
2017/04/02,52.031
2017/04/03,55.677
2017/04/04,46.375
2017/04/05,47.859
2017/04/06,56.467
2017/04/07,55.461
2017/04/08,37.415
2017/04/09,41.998
2017/04/10,46.264
2017/04/11,43.221
2017/04/12,56.087
2017/04/13,51.5
2017/04/14,45.895
2017/04/15,41.929
2017/04/16,37.237
2017/04/17,42.483
2017/04/18,56.39
2017/04/19,58.814
2017/04/20,54.084
2017/04/21,59.159
2017/04/22,45.215
2017/04/23,43.554
2017/04/24,52.532
2017/04/25,63.205
2017/04/26,58.33
2017/04/27,70.641
2017/04/28,72.733
2017/04/29,52.441
2017/04/30,61.306
2017/05/01,72.082
2017/05/02,68.235
2017/05/03,51.555
2017/05/04,60.049
2017/05/05,53.907
2017/05/06,46.595
2017/05/07,57.591
2017/05/08,59.76
2017/05/09,58.446
2017/05/10,52.343
2017/05/11,56.75
2017/05/12,48.47
2017/05/13,45.008
2017/05/14,48.623
2017/05/15,69.841
2017/05/16,61.762
2017/05/17,74.088
2017/05/18,71.649
2017/05/19,79.107
2017/05/20,58.882
2017/05/21,65.596
2017/05/22,74.464
2017/05/23,83.263
2017/05/24,83.463
2017/05/25,66.522
2017/05/26,58.845
2017/05/27,51.251
2017/05/28,55.184
2017/05/29,47.144
2017/05/30,70.619
2017/05/31,66.961
2017/06/01,61.969
2017/06/02,70.488
2017/06/03,57.011
2017/06/04,54.611
2017/06/05,54.323
2017/06/06,64.826
2017/06/07,64.968
2017/06/08,56.399
2017/06/09,63.229
2017/06/10,48.797
2017/06/11,68.357
2017/06/12,72.977
2017/06/13,64.105
2017/06/14,53.85
2017/06/15,56.209
2017/06/16,54.172
2017/06/17,53.076
2017/06/18,52.65
2017/06/19,65.294
2017/06/20,68.209
2017/06/21,34.192
2017/06/22,55.36
2017/06/23,58.079
2017/06/24,56.334
2017/06/25,56.693
2017/06/26,61.395
2017/06/27,44.935
2017/06/28,60.698
2017/06/29,55.847
2017/06/30,50.176
2017/07/01,44.618
2017/07/02,48.43
2017/07/03,61.27
2017/07/04,61.153
2017/07/05,60.682
2017/07/06,46.609
2017/07/07,55.062
2017/07/08,46.929
2017/07/09,33.573
2017/07/10,59.219
2017/07/11,58.474
2017/07/12,59.92
2017/07/13,59.351
2017/07/14,53.036
2017/07/15,42.351
2017/07/16,46.955
2017/07/17,52.43
2017/07/18,63.428
2017/07/19,53.572
2017/07/20,45.996
2017/07/21,40.77
2017/07/22,36.233
2017/07/23,48.999
2017/07/24,58.573
2017/07/25,51.563
2017/07/26,41.577
2017/07/27,41.187
2017/07/28,49.929
2017/07/29,37.169
2017/07/30,38.867
2017/07/31,53.457
2017/08/01,55.035
2017/08/02,54.248
2017/08/03,55.872
2017/08/04,63.863
2017/08/05,62.695
2017/08/06,63.047
2017/08/07,74.183
2017/08/08,80.923
2017/08/09,57.34
2017/08/10,69.396
2017/08/11,72.838
2017/08/12,64.93
2017/08/13,58.824
2017/08/14,71.641
2017/08/15,74.268
2017/08/16,77.397
2017/08/17,77.055
2017/08/18,77.075
2017/08/19,64.337
2017/08/20,38.107
2017/08/21,53.032
2017/08/22,47.778
2017/08/23,48.383
2017/08/24,44.778
2017/08/25,57.813
2017/08/26,49.848
2017/08/27,51.996
2017/08/28,66.674
2017/08/29,69.385
2017/08/30,70.859
2017/08/31,58.563
2017/09/01,63.826
2017/09/02,43.721
2017/09/03,37.261
2017/09/04,62.957
2017/09/05,62.676
2017/09/06,70.683
2017/09/07,62.73
2017/09/08,61.849
2017/09/09,44.378
2017/09/10,36.601
2017/09/11,45.937
2017/09/12,51.07
2017/09/13,46.594
2017/09/14,48.293
2017/09/15,57.329
2017/09/16,45.379
2017/09/17,37.243
2017/09/18,51.12
2017/09/19,47.502
2017/09/20,45.247
2017/09/21,45.653
2017/09/22,50.504
2017/09/23,44.989
2017/09/24,56.114
2017/09/25,62.965
2017/09/26,56.218
2017/09/27,58.045
2017/09/28,65.637
2017/09/29,69.469
2017/09/30,71.208
2017/10/01,69.035
2017/10/02,62.496
2017/10/03,60.148
2017/10/04,54.58
2017/10/05,53.686
2017/10/06,64.85
2017/10/07,45.721
2017/10/08,42.049
2017/10/09,47.136
2017/10/10,60.767
2017/10/11,49.122
2017/10/12,56.706
2017/10/13,61.097
2017/10/14,46.414
2017/10/15,40.744
2017/10/16,28.857
2017/10/17,23.351
2017/10/18,20.133
2017/10/19,19.938
2017/10/20,39.011
2017/10/21,27.874
2017/10/22,25.216
2017/10/23,37.787
2017/10/24,44.285
2017/10/25,46.617
2017/10/26,47.071
2017/10/27,15.527
2017/10/28,15.527
2017/10/29,15.527
2017/10/30,15.527
2017/10/31,15.527
2017/11/01,67.178
2017/11/02,67.282
2017/11/03,67.484
2017/11/04,55.004
2017/11/05,53.395
2017/11/06,59.211
2017/11/07,60.467
2017/11/08,60.253
2017/11/09,58.734
2017/11/10,55.826
2017/11/11,51.513
2017/11/12,54.62
2017/11/13,60.853
2017/11/14,68.353
2017/11/15,69.202
2017/11/16,59.319
2017/11/17,59.447
2017/11/18,53.511
2017/11/19,52.803
2017/11/20,66.747
2017/11/21,61.962
2017/11/22,59.797
2017/11/23,60.197
2017/11/24,49.606
2017/11/25,59.421
2017/11/26,58.27
2017/11/27,82.984
2017/11/28,60.84
2017/11/29,58.344
2017/11/30,55.453
2017/12/01,56.11
2017/12/02,54.378
2017/12/03,62.443
2017/12/04,64.65
2017/12/05,64.989
2017/12/06,72.261
2017/12/07,45.811
2017/12/08,62.187
2017/12/09,54.497
2017/12/10,58.844
2017/12/11,68.535
2017/12/12,73.99
2017/12/13,75.461
2017/12/14,74.125
2017/12/15,74.539
2017/12/16,75.276
2017/12/17,70.452
2017/12/18,78.065
2017/12/19,85.754
2017/12/20,58.615
2017/12/21,67.01
2017/12/22,61.596
2017/12/23,48.264
2017/12/24,32.652
2017/12/25,37.632
2017/12/26,40.667
2017/12/27,49.858
2017/12/28,54.282
2017/12/29,64.803
2017/12/30,63.862
2017/12/31,46.561
2018/01/01,43.333
2018/01/02,61.936
2018/01/03,66.745
2018/01/04,69.12
2018/01/05,67.882
2018/01/06,64.031
2018/01/07,57.13
2018/01/08,61.444
2018/01/09,63.309
2018/01/10,50.559
2018/01/11,53.536
2018/01/12,50.068
2018/01/13,53.402
2018/01/14,42.778
2018/01/15,56.041
2018/01/16,59.993
2018/01/17,57.754
2018/01/18,52.877
2018/01/19,38.032
2018/01/20,32.671
2018/01/21,30.512
2018/01/22,27.318
2018/01/23,24.779
2018/01/24,23.136
2018/01/25,20.388
2018/01/26,41.879
2018/01/27,28.375
2018/01/28,39.408
2018/01/29,45.321
2018/01/30,45.205
2018/01/31,43.439
2018/02/01,52.926
2018/02/02,51.908
2018/02/03,33.185
2018/02/04,34.363
2018/02/05,44.935
2018/02/06,49.927
2018/02/07,39.203
2018/02/08,28.666
2018/02/09,41.439
2018/02/10,41.596
2018/02/11,36.542
2018/02/12,44.761
2018/02/13,36.68
2018/02/14,45.919
2018/02/15,45.68
2018/02/16,39.623
2018/02/17,48.258
2018/02/18,41.481
2018/02/19,49.227
2018/02/20,63.029
2018/02/21,55.542
2018/02/22,46.458
2018/02/23,41.602
2018/02/24,44.926
2018/02/25,40.909
2018/02/26,49.15
2018/02/27,44.554
2018/02/28,49.587
2018/03/01,42.879
2018/03/02,56.729
2018/03/03,47.022
2018/03/04,44.573
2018/03/05,56.836
2018/03/06,49.971
2018/03/07,57.588
2018/03/08,48.031
2018/03/09,41.448
2018/03/10,34.003
2018/03/11,32.866
2018/03/12,54.562
2018/03/13,50.1
2018/03/14,45.094
2018/03/15,44.782
2018/03/16,41.118
2018/03/17,30.095
2018/03/18,50.599
2018/03/19,53.128
2018/03/20,49.321
2018/03/21,53.157
2018/03/22,37.15
2018/03/23,44.05
2018/03/24,33.923
2018/03/25,28.438
2018/03/26,46.338
2018/03/27,43.616
2018/03/28,43.952
2018/03/29,45.544
2018/03/30,52.224
2018/03/31,42.946
2018/04/01,36.905
2018/04/02,44.741
2018/04/03,58.361
2018/04/04,55.457
2018/04/05,60.177
2018/04/06,47.75
2018/04/07,37.588
2018/04/08,47.09
2018/04/09,55.05
2018/04/10,48.645
2018/04/11,54.08
2018/04/12,66.512
2018/04/13,65.692
2018/04/14,47.069
2018/04/15,49.973
2018/04/16,60.162
2018/04/17,66.059
2018/04/18,66.713
2018/04/19,75.385
2018/04/20,78.242
2018/04/21,50.776
2018/04/22,56.12
2018/04/23,60.306
2018/04/24,64.866
2018/04/25,62.073
2018/04/26,59.209
2018/04/27,55.255
2018/04/28,57.704
2018/04/29,58.31
2018/04/30,65.517
2018/05/01,54.259
2018/05/02,60.525
2018/05/03,64.526
2018/05/04,71.333
2018/05/05,45.319
2018/05/06,37.788
2018/05/07,42.353
2018/05/08,47.313
2018/05/09,51.43
2018/05/10,63.033
2018/05/11,52.396
2018/05/12,44.981
2018/05/13,43.755
2018/05/14,57.732
2018/05/15,50.775
2018/05/16,50.474
2018/05/17,49.517
2018/05/18,49.802
2018/05/19,48.121
2018/05/20,41.85
2018/05/21,58.334
2018/05/22,55.759
2018/05/23,60.828
2018/05/24,55.094
2018/05/25,49.24
2018/05/26,34.368
2018/05/27,39.422
2018/05/28,56.341
2018/05/29,55.568
2018/05/30,57.039
2018/05/31,69.859
2018/06/01,49.33
2018/06/02,45.824
2018/06/03,49.567
2018/06/04,59.209
2018/06/05,54.039
2018/06/06,42.925
2018/06/07,42.996
2018/06/08,44.364
2018/06/09,41.244
2018/06/10,46.242
2018/06/11,45.228
2018/06/12,36.911
2018/06/13,57.391
2018/06/14,44.885
2018/06/15,34.526
2018/06/16,60.468
2018/06/17,33.788
2018/06/18,43.399
2018/06/19,54.179
2018/06/20,56.135
2018/06/21,47.783
2018/06/22,51.742
2018/06/23,38.186
2018/06/24,39.957
2018/06/25,56.41
2018/06/26,51.159
2018/06/27,53.799
2018/06/28,50.881
2018/06/29,47.625
2018/06/30,42.533
2018/07/01,45.041
2018/07/02,33.294
2018/07/03,46.905
2018/07/04,35.865
2018/07/05,47.685
2018/07/06,40.088
2018/07/07,42.393
2018/07/08,53.687
2018/07/09,53.668
2018/07/10,58.155
2018/07/11,51.009
2018/07/12,46.627
2018/07/13,44.347
2018/07/14,38.393
2018/07/15,34.362
2018/07/16,60.047
2018/07/17,60.615
2018/07/18,60.647
2018/07/19,61.329
2018/07/20,44.815
2018/07/21,35.591
2018/07/22,45.841
2018/07/23,57.012
2018/07/24,61.717
2018/07/25,61.255
2018/07/26,56.54
2018/07/27,51.345
2018/07/28,35.117
2018/07/29,48.719
2018/07/30,57.661
2018/07/31,57.963
2018/08/01,61.658
2018/08/02,60.693
2018/08/03,45.922
2018/08/04,40.127
2018/08/05,46.66
2018/08/06,53.675
2018/08/07,36.137
2018/08/08,26.107
2018/08/09,24.495
2018/08/10,42.168
2018/08/11,49.758
2018/08/12,47.475
2018/08/13,57.016
2018/08/14,56.516
2018/08/15,45.812
2018/08/16,57.337
2018/08/17,48.77
2018/08/18,57.021
2018/08/19,54.475
2018/08/20,65.687
2018/08/21,66.047
2018/08/22,52.543
2018/08/23,58.575
2018/08/24,51.127
2018/08/25,59.701
2018/08/26,55.629
2018/08/27,58.609
2018/08/28,63.379
2018/08/29,54.066
2018/08/30,48.895
2018/08/31,40.89
2018/09/01,50.775
2018/09/02,46.92
2018/09/03,57.564
2018/09/04,46.769
2018/09/05,57.935
2018/09/06,48.136
2018/09/07,55.544
2018/09/08,55.972
2018/09/09,41.033
2018/09/10,48.354
2018/09/11,43.005
2018/09/12,52.265
2018/09/13,51.786
2018/09/14,62.138
2018/09/15,58.873
2018/09/16,64.797
2018/09/17,56.128
2018/09/18,57.477
2018/09/19,30.933
2018/09/20,49.569
2018/09/21,56.117
2018/09/22,51.36
2018/09/23,54.106
2018/09/24,63.592
2018/09/25,61.191
2018/09/26,66.006
2018/09/27,64.392
2018/09/28,55.93
2018/09/29,30.508
2018/09/30,43.829
2018/10/01,46.448
2018/10/02,44.86
2018/10/03,36.768
2018/10/04,42.338
2018/10/05,36.796
2018/10/06,28.882
2018/10/07,24.664
2018/10/08,33.1
2018/10/09,38.997
2018/10/10,34.905
2018/10/11,41.64
2018/10/12,50.921
2018/10/13,40.326
2018/10/14,34.324
2018/10/15,45.065
2018/10/16,45.359
2018/10/17,45.968
2018/10/18,45.988
2018/10/19,50.843
2018/10/20,36.904
2018/10/21,39.429
2018/10/22,58.031
2018/10/23,48.253
2018/10/24,60.404
2018/10/25,64.287
2018/10/26,55.103
2018/10/27,37.662
2018/10/28,39.308
2018/10/29,55.091
2018/10/30,52.766
2018/10/31,47.951
2018/11/01,48.929
2018/11/02,44.801
2018/11/03,39.092
2018/11/04,39.656
2018/11/05,50.164
2018/11/06,57.098
2018/11/07,50.358
2018/11/08,53.743
2018/11/09,47.812
2018/11/10,41.402
2018/11/11,46.863
2018/11/12,55.735
2018/11/13,50.416
2018/11/14,57.813
2018/11/15,48.888
2018/11/16,45.149
2018/11/17,35.787
2018/11/18,31.826
2018/11/19,59.387
2018/11/20,62.477
2018/11/21,51.54
2018/11/22,50.613
2018/11/23,49.765
2018/11/24,38.176
2018/11/25,44.743
2018/11/26,49.928
2018/11/27,54.298
2018/11/28,65.135
2018/11/29,50.501
2018/11/30,55.171
2018/12/01,41.908
2018/12/02,37.568
2018/12/03,53.331
2018/12/04,53.045
2018/12/05,58.21
2018/12/06,59.273
2018/12/07,53.3
2018/12/08,45.672
2018/12/09,42.722
2018/12/10,53.152
2018/12/11,49.394
2018/12/12,41.762
2018/12/13,50.06
2018/12/14,57.604
2018/12/15,43.632
2018/12/16,38.334
2018/12/17,57.899
2018/12/18,61.596
2018/12/19,61.254
2018/12/20,60.878
2018/12/21,61.378
2018/12/22,37.929
2018/12/23,43.54
2018/12/24,55.632
2018/12/25,40.633
2018/12/26,52.398
2018/12/27,47.403
2018/12/28,49.494
2018/12/29,43.68
2018/12/30,32.906
2018/12/31,45.782
2019/01/01,34.567
2019/01/02,54.853
2019/01/03,58.916
2019/01/04,56.609
2019/01/05,49.362
2019/01/06,43.04
2019/01/07,53.864
2019/01/08,52.439
2019/01/09,52.154
2019/01/10,58.75
2019/01/11,55.506
2019/01/12,40.18
2019/01/13,39.626
2019/01/14,55.466
2019/01/15,53.152
2019/01/16,52.701
2019/01/17,51.868
2019/01/18,50.577
2019/01/19,51.63
2019/01/20,51.272
2019/01/21,74.47
2019/01/22,78.958
2019/01/23,60.591
2019/01/24,54.211
2019/01/25,44.549
2019/01/26,39.755
2019/01/27,46.229
2019/01/28,63.818
2019/01/29,65.889
2019/01/30,61.696
2019/01/31,55.772
2019/02/01,52.473
2019/02/02,35.896
2019/02/03,32.176
2019/02/04,31.046
2019/02/05,33.794
2019/02/06,38.206
2019/02/07,42.53
2019/02/08,56.121
2019/02/09,42.256
2019/02/10,52.983
2019/02/11,64.167
2019/02/12,64.745
2019/02/13,74.556
2019/02/14,73.964
2019/02/15,68.37
2019/02/16,57.108
2019/02/17,61.237
2019/02/18,70.455
2019/02/19,72.364
2019/02/20,73.125
2019/02/21,75.175
2019/02/22,71.714
2019/02/23,42.802
2019/02/24,58.689
2019/02/25,67.989
2019/02/26,64.855
2019/02/27,57.986
2019/02/28,56.317
2019/03/01,29.168
2019/03/02,23.784
2019/03/03,21.678
2019/03/04,44.513
2019/03/05,41.177
2019/03/06,38.009
2019/03/07,36.062
2019/03/08,45.117
2019/03/09,40.186
2019/03/10,32.012
2019/03/11,42.908
2019/03/12,46.001
2019/03/13,53.019
2019/03/14,49.67
2019/03/15,46.682
2019/03/16,38.706
2019/03/17,34.775
2019/03/18,56.857
2019/03/19,63.26
2019/03/20,55.287
2019/03/21,57.576
2019/03/22,55.133
2019/03/23,42.371
2019/03/24,40.518
2019/03/25,56.794
2019/03/26,58.398
2019/03/27,57.075
2019/03/28,53.695
2019/03/29,60.728
2019/03/30,58.741
2019/03/31,52.282
2019/04/01,56.245
2019/04/02,70.121
2019/04/03,70.469
2019/04/04,57.553
2019/04/05,41.099
2019/04/06,31.721
2019/04/07,36.377
2019/04/08,52.319
2019/04/09,48.976
2019/04/10,62.685
2019/04/11,67.809
2019/04/12,48.456
2019/04/13,39.031
2019/04/14,37.186
2019/04/15,55.536
2019/04/16,59.259
2019/04/17,51.647
2019/04/18,52.961
2019/04/19,51.04
2019/04/20,47.803
2019/04/21,51.706
2019/04/22,53.177
2019/04/23,58.163
2019/04/24,45.174
2019/04/25,46.057
2019/04/26,45.288
2019/04/27,27.776
2019/04/28,39.452
2019/04/29,47.526
2019/04/30,56.544
2019/05/01,52.149
2019/05/02,68.058
2019/05/03,56.269
2019/05/04,42.035
2019/05/05,45.013
2019/05/06,64.15
2019/05/07,70.747
2019/05/08,57.377
2019/05/09,51.743
2019/05/10,51.873
2019/05/11,50.957
2019/05/12,46.265
2019/05/13,52.842
2019/05/14,57.798
2019/05/15,62.304
2019/05/16,66.427
2019/05/17,60.694
2019/05/18,46.283
2019/05/19,41.398
2019/05/20,55.999
2019/05/21,51.124
2019/05/22,58.257
2019/05/23,57.072
2019/05/24,58.1
2019/05/25,43.349
2019/05/26,38.035
2019/05/27,60.678
2019/05/28,55.415
2019/05/29,57.077
2019/05/30,55.02
2019/05/31,43.31
2019/06/01,52.446
2019/06/02,48.071
2019/06/03,53.381
2019/06/04,53.15
2019/06/05,42.253
2019/06/06,42.132
2019/06/07,38.22
2019/06/08,66.892
2019/06/09,37.874
2019/06/10,57.782
2019/06/11,56.01
2019/06/12,49.081
2019/06/13,42.818
2019/06/14,47.624
2019/06/15,54.932
2019/06/16,46.762
2019/06/17,55.846
2019/06/18,49.035
2019/06/19,55.552
2019/06/20,59.145
2019/06/21,43.536
2019/06/22,40.994
2019/06/23,42.537
2019/06/24,49.692
