Date,mediantransactionvalue30smaUSD
2016/06/30,11.869
2016/07/01,11.81
2016/07/02,11.749
2016/07/03,11.689
2016/07/04,11.752
2016/07/05,11.643
2016/07/06,11.534
2016/07/07,11.629
2016/07/08,11.42
2016/07/09,11.301
2016/07/10,11.22
2016/07/11,11.111
2016/07/12,11.067
2016/07/13,10.862
2016/07/14,10.521
2016/07/15,10.307
2016/07/16,9.891
2016/07/17,10.094
2016/07/18,10.208
2016/07/19,10.272
2016/07/20,10.085
2016/07/21,10.012
2016/07/22,9.988
2016/07/23,10.006
2016/07/24,10.221
2016/07/25,10.194
2016/07/26,10.364
2016/07/27,10.321
2016/07/28,10.309
2016/07/29,10.542
2016/07/30,10.884
2016/07/31,10.884
2016/08/01,10.87
2016/08/02,10.82
2016/08/03,10.567
2016/08/04,10.576
2016/08/05,10.588
2016/08/06,10.61
2016/08/07,10.7
2016/08/08,10.704
2016/08/09,10.731
2016/08/10,10.744
2016/08/11,10.727
2016/08/12,10.613
2016/08/13,10.641
2016/08/14,10.626
2016/08/15,10.71
2016/08/16,10.487
2016/08/17,10.293
2016/08/18,10.081
2016/08/19,10.219
2016/08/20,10.164
2016/08/21,9.979
2016/08/22,9.757
2016/08/23,9.49
2016/08/24,9.203
2016/08/25,8.899
2016/08/26,8.627
2016/08/27,8.358
2016/08/28,8.324
2016/08/29,8.067
2016/08/30,7.817
2016/08/31,7.694
2016/09/01,7.753
2016/09/02,7.706
2016/09/03,7.632
2016/09/04,7.45
2016/09/05,7.448
2016/09/06,7.226
2016/09/07,6.936
2016/09/08,6.635
2016/09/09,6.356
2016/09/10,6.318
2016/09/11,6.48
2016/09/12,6.475
2016/09/13,6.493
2016/09/14,6.267
2016/09/15,6.199
2016/09/16,6.109
2016/09/17,6.151
2016/09/18,6.258
2016/09/19,6.419
2016/09/20,6.611
2016/09/21,6.841
2016/09/22,6.726
2016/09/23,7.012
2016/09/24,7.315
2016/09/25,7.607
2016/09/26,7.881
2016/09/27,7.986
2016/09/28,8.302
2016/09/29,8.59
2016/09/30,8.771
2016/10/01,8.543
2016/10/02,8.898
2016/10/03,9.056
2016/10/04,8.873
2016/10/05,8.853
2016/10/06,8.929
2016/10/07,9.276
2016/10/08,9.598
2016/10/09,9.923
2016/10/10,10.039
2016/10/11,10.042
2016/10/12,10.12
2016/10/13,9.76
2016/10/14,10.064
2016/10/15,10.387
2016/10/16,10.695
2016/10/17,10.875
2016/10/18,10.787
2016/10/19,10.76
2016/10/20,10.707
2016/10/21,10.355
2016/10/22,10.689
2016/10/23,10.643
2016/10/24,10.347
2016/10/25,10.18
2016/10/26,10.133
2016/10/27,10.079
2016/10/28,10.011
2016/10/29,9.923
2016/10/30,9.835
2016/10/31,10.03
2016/11/01,9.78
2016/11/02,9.57
2016/11/03,9.934
2016/11/04,9.967
2016/11/05,10.118
2016/11/06,10.061
2016/11/07,10.015
2016/11/08,9.966
2016/11/09,9.926
2016/11/10,9.879
2016/11/11,9.901
2016/11/12,10.199
2016/11/13,10.138
2016/11/14,10.063
2016/11/15,9.994
2016/11/16,9.935
2016/11/17,10.02
2016/11/18,9.938
2016/11/19,9.856
2016/11/20,10.066
2016/11/21,9.982
2016/11/22,9.65
2016/11/23,9.531
2016/11/24,9.577
2016/11/25,9.194
2016/11/26,9.061
2016/11/27,8.794
2016/11/28,8.559
2016/11/29,8.34
2016/11/30,8.148
2016/12/01,8.24
2016/12/02,8.273
2016/12/03,8.172
2016/12/04,8.025
2016/12/05,7.898
2016/12/06,7.758
2016/12/07,7.654
2016/12/08,7.575
2016/12/09,7.499
2016/12/10,7.423
2016/12/11,7.35
2016/12/12,7.29
2016/12/13,7.103
2016/12/14,6.882
2016/12/15,6.694
2016/12/16,6.507
2016/12/17,6.429
2016/12/18,6.367
2016/12/19,6.178
2016/12/20,6.033
2016/12/21,5.829
2016/12/22,5.817
2016/12/23,6.036
2016/12/24,5.961
2016/12/25,6.2
2016/12/26,6.193
2016/12/27,6.25
2016/12/28,6.288
2016/12/29,6.422
2016/12/30,6.393
2016/12/31,6.378
2017/01/01,6.387
2017/01/02,6.398
2017/01/03,6.37
2017/01/04,6.477
2017/01/05,6.599
2017/01/06,6.675
2017/01/07,6.719
2017/01/08,6.773
2017/01/09,6.845
2017/01/10,6.78
2017/01/11,6.837
2017/01/12,6.847
2017/01/13,6.842
2017/01/14,6.997
2017/01/15,7.007
2017/01/16,7.073
2017/01/17,7.023
2017/01/18,7.231
2017/01/19,7.398
2017/01/20,7.632
2017/01/21,7.935
2017/01/22,7.872
2017/01/23,7.867
2017/01/24,7.746
2017/01/25,7.679
2017/01/26,7.689
2017/01/27,7.718
2017/01/28,7.622
2017/01/29,7.776
2017/01/30,7.695
2017/01/31,7.772
2017/02/01,7.709
2017/02/02,7.871
2017/02/03,7.88
2017/02/04,7.904
2017/02/05,7.883
2017/02/06,7.883
2017/02/07,7.711
2017/02/08,7.539
2017/02/09,7.619
2017/02/10,7.51
2017/02/11,7.58
2017/02/12,7.827
2017/02/13,7.713
2017/02/14,7.801
2017/02/15,7.828
2017/02/16,8.041
2017/02/17,8.075
2017/02/18,8.158
2017/02/19,8.19
2017/02/20,8.125
2017/02/21,8.083
2017/02/22,8.066
2017/02/23,8.372
2017/02/24,8.582
2017/02/25,8.663
2017/02/26,8.927
2017/02/27,9.243
2017/02/28,9.461
2017/03/01,9.806
2017/03/02,10.057
2017/03/03,10.505
2017/03/04,10.798
2017/03/05,11.068
2017/03/06,11.343
2017/03/07,11.35
2017/03/08,11.622
2017/03/09,11.769
2017/03/10,12.199
2017/03/11,12.569
2017/03/12,13.086
2017/03/13,13.765
2017/03/14,14.358
2017/03/15,15.178
2017/03/16,16.277
2017/03/17,17.471
2017/03/18,18.353
2017/03/19,19.294
2017/03/20,20.318
2017/03/21,21.272
2017/03/22,22.356
2017/03/23,23.069
2017/03/24,24.391
2017/03/25,25.652
2017/03/26,26.245
2017/03/27,26.456
2017/03/28,26.892
2017/03/29,27.156
2017/03/30,27.719
2017/03/31,28.473
2017/04/01,28.71
2017/04/02,29.712
2017/04/03,30.587
2017/04/04,31.396
2017/04/05,32.165
2017/04/06,33.319
2017/04/07,33.063
2017/04/08,33.532
2017/04/09,33.474
2017/04/10,33.718
2017/04/11,33.689
2017/04/12,33.512
2017/04/13,33.386
2017/04/14,33.075
2017/04/15,32.369
2017/04/16,31.312
2017/04/17,30.821
2017/04/18,30.331
2017/04/19,29.723
2017/04/20,28.932
2017/04/21,28.057
2017/04/22,28.012
2017/04/23,27.17
2017/04/24,26.655
2017/04/25,26.088
2017/04/26,26.328
2017/04/27,26.027
2017/04/28,26.225
2017/04/29,26.306
2017/04/30,26.334
2017/05/01,26.814
2017/05/02,26.44
2017/05/03,26.209
2017/05/04,26.373
2017/05/05,28.028
2017/05/06,28.703
2017/05/07,30.919
2017/05/08,33.09
2017/05/09,35.33
2017/05/10,36.28
2017/05/11,36.708
2017/05/12,37.551
2017/05/13,37.809
2017/05/14,38.406
2017/05/15,38.569
2017/05/16,39.821
2017/05/17,41.851
2017/05/18,42.097
2017/05/19,43.791
2017/05/20,44.324
2017/05/21,45.111
2017/05/22,47.241
2017/05/23,48.65
2017/05/24,50.582
2017/05/25,53.411
2017/05/26,55.545
2017/05/27,57.453
2017/05/28,57.672
2017/05/29,58.422
2017/05/30,60.144
2017/05/31,66.36
2017/06/01,68.376
2017/06/02,68.64
2017/06/03,69.656
2017/06/04,68.597
2017/06/05,69.751
2017/06/06,70.228
2017/06/07,69.112
2017/06/08,68.237
2017/06/09,68.333
2017/06/10,70.95
2017/06/11,73.512
2017/06/12,80.022
2017/06/13,83.185
2017/06/14,86.267
2017/06/15,89.095
2017/06/16,88.969
2017/06/17,90.636
2017/06/18,90.553
2017/06/19,91.981
2017/06/20,102.715
2017/06/21,110.945
2017/06/22,112.838
2017/06/23,113.004
2017/06/24,113.073
2017/06/25,112.282
2017/06/26,114.211
2017/06/27,114.867
2017/06/28,114.523
2017/06/29,113.315
2017/06/30,107.73
2017/07/01,106.209
2017/07/02,105.787
2017/07/03,104.246
2017/07/04,103.384
2017/07/05,101.133
2017/07/06,99.251
2017/07/07,97.419
2017/07/08,96.448
2017/07/09,95.362
2017/07/10,92.429
2017/07/11,89.604
2017/07/12,82.897
2017/07/13,79.145
2017/07/14,76.096
2017/07/15,72.753
2017/07/16,70.891
2017/07/17,69.098
2017/07/18,67.702
2017/07/19,66.152
2017/07/20,55.035
2017/07/21,44.741
2017/07/22,41.551
2017/07/23,39.066
2017/07/24,36.548
2017/07/25,35.6
2017/07/26,32.111
2017/07/27,31.357
2017/07/28,30.596
2017/07/29,29.908
2017/07/30,28.707
2017/07/31,27.905
2017/08/01,28.225
2017/08/02,28.591
2017/08/03,28.437
2017/08/04,28.197
2017/08/05,28.093
2017/08/06,28.993
2017/08/07,29.259
2017/08/08,29.449
2017/08/09,30.481
2017/08/10,30.269
2017/08/11,30.402
2017/08/12,30.717
2017/08/13,30.921
2017/08/14,30.334
2017/08/15,31.026
2017/08/16,31.52
2017/08/17,31.65
2017/08/18,32.685
2017/08/19,32.366
2017/08/20,32.486
2017/08/21,32.927
2017/08/22,33.134
2017/08/23,33.505
2017/08/24,33.524
2017/08/25,33.751
2017/08/26,33.34
2017/08/27,33.084
2017/08/28,33.086
2017/08/29,33.56
2017/08/30,33.838
2017/08/31,34.618
2017/09/01,34.488
2017/09/02,34.697
2017/09/03,35.012
2017/09/04,35.065
2017/09/05,35.179
2017/09/06,34.53
2017/09/07,33.989
2017/09/08,32.477
2017/09/09,31.578
2017/09/10,31.065
2017/09/11,31.033
2017/09/12,31.007
2017/09/13,31.215
2017/09/14,30.519
2017/09/15,30.304
2017/09/16,29.972
2017/09/17,28.408
2017/09/18,28.357
2017/09/19,28.33
2017/09/20,28.042
2017/09/21,27.598
2017/09/22,27.052
2017/09/23,26.564
2017/09/24,25.868
2017/09/25,25.724
2017/09/26,25.639
2017/09/27,25.001
2017/09/28,24.28
2017/09/29,23.365
2017/09/30,21.464
2017/10/01,20.655
2017/10/02,20.053
2017/10/03,19.462
2017/10/04,18.915
2017/10/05,18.389
2017/10/06,18.323
2017/10/07,18.337
2017/10/08,18.518
2017/10/09,18.52
2017/10/10,18.524
2017/10/11,17.869
2017/10/12,17.103
2017/10/13,17.327
2017/10/14,17.107
2017/10/15,16.425
2017/10/16,15.572
2017/10/17,15.148
2017/10/18,14.615
2017/10/19,13.655
2017/10/20,12.688
2017/10/21,12.143
2017/10/22,11.535
2017/10/23,10.912
2017/10/24,10.446
2017/10/25,9.93
2017/10/26,9.458
2017/10/27,8.957
2017/10/28,8.453
2017/10/29,8.112
2017/10/30,7.779
2017/10/31,7.279
2017/11/01,6.674
2017/11/02,6.183
2017/11/03,5.629
2017/11/04,5.14
2017/11/05,4.649
2017/11/06,4.123
2017/11/07,3.596
2017/11/08,3.432
2017/11/09,3.005
2017/11/10,2.879
2017/11/11,2.672
2017/11/12,2.423
2017/11/13,2.077
2017/11/14,1.872
2017/11/15,2.438
2017/11/16,2.54
2017/11/17,3
2017/11/18,3.111
2017/11/19,3.354
2017/11/20,3.376
2017/11/21,3.979
2017/11/22,4.583
2017/11/23,5.24
2017/11/24,5.966
2017/11/25,6.059
2017/11/26,6.181
2017/11/27,6.976
2017/11/28,7.772
2017/11/29,8.98
2017/11/30,9.759
2017/12/01,10.241
2017/12/02,10.62
2017/12/03,10.957
2017/12/04,11.768
2017/12/05,12.665
2017/12/06,16.105
2017/12/07,17.29
2017/12/08,17.998
2017/12/09,18.397
2017/12/10,18.584
2017/12/11,19.084
2017/12/12,19.355
2017/12/13,20.886
2017/12/14,23.24
2017/12/15,24.834
2017/12/16,26.287
2017/12/17,27.459
2017/12/18,29.78
2017/12/19,32.895
2017/12/20,38.204
2017/12/21,42.964
2017/12/22,48.122
2017/12/23,50.099
2017/12/24,51.524
2017/12/25,53.338
2017/12/26,55.699
2017/12/27,57.772
2017/12/28,59.633
2017/12/29,63.642
2017/12/30,70.304
2017/12/31,72.618
2018/01/01,74.695
2018/01/02,79.072
2018/01/03,87.03
2018/01/04,105.667
2018/01/05,115.701
2018/01/06,122.631
2018/01/07,129.096
2018/01/08,136.967
2018/01/09,148.202
2018/01/10,159.816
2018/01/11,168.913
2018/01/12,173.431
2018/01/13,175.261
2018/01/14,177.149
2018/01/15,184.251
2018/01/16,193.736
2018/01/17,201.975
2018/01/18,206.64
2018/01/19,204.858
2018/01/20,201.368
2018/01/21,202.614
2018/01/22,203.748
2018/01/23,204.848
2018/01/24,206.026
2018/01/25,205.328
2018/01/26,206.255
2018/01/27,206.576
2018/01/28,203.736
2018/01/29,200.279
2018/01/30,201.253
2018/01/31,202.416
2018/02/01,204.355
2018/02/02,200.166
2018/02/03,182.969
2018/02/04,171.239
2018/02/05,165.688
2018/02/06,160.941
2018/02/07,154.761
2018/02/08,144.463
2018/02/09,133.684
2018/02/10,124.513
2018/02/11,118.454
2018/02/12,114.432
2018/02/13,111.149
2018/02/14,103.954
2018/02/15,94.389
2018/02/16,84.799
2018/02/17,77.072
2018/02/18,74.098
2018/02/19,72.47
2018/02/20,65.516
2018/02/21,61.978
2018/02/22,58.96
2018/02/23,56.101
2018/02/24,54.315
2018/02/25,50.532
2018/02/26,47.84
2018/02/27,45.756
2018/02/28,42.374
2018/03/01,38.922
2018/03/02,35.284
2018/03/03,28.636
2018/03/04,24.072
2018/03/05,21.951
2018/03/06,20.586
2018/03/07,19.386
2018/03/08,17.145
2018/03/09,15.429
2018/03/10,14.291
2018/03/11,12.914
2018/03/12,12.005
2018/03/13,11.739
2018/03/14,11.46
2018/03/15,10.876
2018/03/16,9.423
2018/03/17,7.879
2018/03/18,6.806
2018/03/19,6.618
2018/03/20,6.053
2018/03/21,5.82
2018/03/22,5.941
2018/03/23,5.884
2018/03/24,6.09
2018/03/25,5.951
2018/03/26,6.118
2018/03/27,6.236
2018/03/28,6.069
2018/03/29,6.11
2018/03/30,5.639
2018/03/31,5.333
2018/04/01,5.317
2018/04/02,5.326
2018/04/03,5.322
2018/04/04,5.108
2018/04/05,4.731
2018/04/06,3.367
2018/04/07,3.149
2018/04/08,2.696
2018/04/09,2.509
2018/04/10,2.527
2018/04/11,2.421
2018/04/12,2.415
2018/04/13,2.202
2018/04/14,2.021
2018/04/15,2.012
2018/04/16,2.011
2018/04/17,2.003
2018/04/18,1.897
2018/04/19,1.888
2018/04/20,1.869
2018/04/21,1.688
2018/04/22,1.516
2018/04/23,1.088
2018/04/24,1.006
2018/04/25,0.841
2018/04/26,0.712
2018/04/27,0.592
2018/04/28,0.257
2018/04/29,0.129
2018/04/30,0.135
2018/05/01,0.131
2018/05/02,0.136
2018/05/03,0.151
2018/05/04,3.323
2018/05/05,3.354
2018/05/06,3.427
2018/05/07,3.429
2018/05/08,3.431
2018/05/09,3.427
2018/05/10,3.409
2018/05/11,3.418
2018/05/12,3.415
2018/05/13,3.409
2018/05/14,3.481
2018/05/15,3.492
2018/05/16,3.492
2018/05/17,3.506
2018/05/18,3.524
2018/05/19,3.524
2018/05/20,3.524
2018/05/21,3.535
2018/05/22,3.532
2018/05/23,3.533
2018/05/24,3.54
2018/05/25,3.538
2018/05/26,3.538
2018/05/27,3.538
2018/05/28,3.556
2018/05/29,3.556
2018/05/30,3.553
2018/05/31,3.569
2018/06/01,3.559
2018/06/02,3.53
2018/06/03,0.357
2018/06/04,0.328
2018/06/05,0.253
2018/06/06,0.255
2018/06/07,0.252
2018/06/08,0.25
2018/06/09,0.25
2018/06/10,0.24
2018/06/11,0.242
2018/06/12,0.24
2018/06/13,0.168
2018/06/14,0.16
2018/06/15,0.153
2018/06/16,0.139
2018/06/17,0.12
2018/06/18,0.12
2018/06/19,0.12
2018/06/20,0.107
2018/06/21,0.107
2018/06/22,0.096
2018/06/23,0.085
2018/06/24,0.086
2018/06/25,0.087
2018/06/26,0.087
2018/06/27,0.07
2018/06/28,0.071
2018/06/29,0.059
2018/06/30,0.034
2018/07/01,0.026
2018/07/02,0.655
2018/07/03,0.655
2018/07/04,1.299
2018/07/05,1.431
2018/07/06,1.864
2018/07/07,1.958
2018/07/08,1.962
2018/07/09,1.962
2018/07/10,1.962
2018/07/11,1.961
2018/07/12,1.961
2018/07/13,1.961
2018/07/14,1.97
2018/07/15,2.092
2018/07/16,2.092
2018/07/17,2.092
2018/07/18,2.092
2018/07/19,2.092
2018/07/20,2.093
2018/07/21,2.093
2018/07/22,2.091
2018/07/23,2.091
2018/07/24,2.089
2018/07/25,2.088
2018/07/26,2.088
2018/07/27,2.088
2018/07/28,2.086
2018/07/29,2.083
2018/07/30,2.083
2018/07/31,2.084
2018/08/01,1.456
2018/08/02,1.456
2018/08/03,0.809
2018/08/04,0.677
2018/08/05,0.238
2018/08/06,0.144
2018/08/07,0.22
2018/08/08,0.966
2018/08/09,1.567
2018/08/10,1.824
2018/08/11,1.824
2018/08/12,1.824
2018/08/13,1.81
2018/08/14,1.687
2018/08/15,1.687
2018/08/16,1.687
2018/08/17,1.905
2018/08/18,1.905
2018/08/19,1.904
2018/08/20,1.904
2018/08/21,1.904
2018/08/22,1.904
2018/08/23,1.906
2018/08/24,1.912
2018/08/25,1.914
2018/08/26,1.916
2018/08/27,1.916
2018/08/28,1.925
2018/08/29,1.928
2018/08/30,1.928
2018/08/31,1.935
2018/09/01,1.935
2018/09/02,1.935
2018/09/03,1.936
2018/09/04,1.947
2018/09/05,1.96
2018/09/06,1.94
2018/09/07,1.199
2018/09/08,0.598
2018/09/09,0.341
2018/09/10,0.351
2018/09/11,0.355
2018/09/12,0.358
2018/09/13,0.37
2018/09/14,0.38
2018/09/15,0.383
2018/09/16,0.168
2018/09/17,0.17
2018/09/18,0.177
2018/09/19,0.205
2018/09/20,0.24
2018/09/21,0.333
2018/09/22,0.355
2018/09/23,0.361
2018/09/24,0.406
2018/09/25,0.426
2018/09/26,0.448
2018/09/27,0.489
2018/09/28,0.539
2018/09/29,0.591
2018/09/30,0.616
2018/10/01,0.662
2018/10/02,0.671
2018/10/03,0.669
2018/10/04,0.66
2018/10/05,0.647
2018/10/06,0.587
2018/10/07,0.582
2018/10/08,0.583
2018/10/09,0.583
2018/10/10,0.578
2018/10/11,0.575
2018/10/12,0.571
2018/10/13,0.558
2018/10/14,0.547
2018/10/15,0.548
2018/10/16,0.546
2018/10/17,0.545
2018/10/18,0.538
2018/10/19,0.51
2018/10/20,0.476
2018/10/21,0.382
2018/10/22,0.358
2018/10/23,0.348
2018/10/24,0.324
2018/10/25,0.309
2018/10/26,0.296
2018/10/27,0.245
2018/10/28,0.193
2018/10/29,0.141
2018/10/30,0.11
2018/10/31,0.065
2018/11/01,0.056
2018/11/02,0.056
2018/11/03,0.055
2018/11/04,0.055
2018/11/05,0.058
2018/11/06,0.057
2018/11/07,0.057
2018/11/08,0.057
2018/11/09,0.059
2018/11/10,0.059
2018/11/11,0.059
2018/11/12,0.06
2018/11/13,0.061
2018/11/14,0.065
2018/11/15,0.083
2018/11/16,0.082
2018/11/17,0.082
2018/11/18,0.082
2018/11/19,0.115
2018/11/20,0.119
2018/11/21,0.119
2018/11/22,0.118
2018/11/23,0.095
2018/11/24,0.088
2018/11/25,0.082
2018/11/26,0.082
2018/11/27,0.081
2018/11/28,0.08
2018/11/29,0.08
2018/11/30,0.083
2018/12/01,0.083
2018/12/02,0.083
2018/12/03,0.084
2018/12/04,0.084
2018/12/05,0.08
2018/12/06,0.08
2018/12/07,0.083
2018/12/08,0.085
2018/12/09,0.078
2018/12/10,0.079
2018/12/11,0.079
2018/12/12,0.078
2018/12/13,0.077
2018/12/14,0.069
2018/12/15,0.05
2018/12/16,0.051
2018/12/17,0.051
2018/12/18,0.051
2018/12/19,0.018
2018/12/20,0.014
2018/12/21,0.014
2018/12/22,0.014
2018/12/23,0.014
2018/12/24,0.014
2018/12/25,0.012
2018/12/26,0.012
2018/12/27,0.012
2018/12/28,0.012
2018/12/29,0.012
2018/12/30,0.012
2018/12/31,0.012
2019/01/01,0.012
2019/01/02,0.011
2019/01/03,0.011
2019/01/04,0.011
2019/01/05,0.011
2019/01/06,0.008
2019/01/07,0.007
2019/01/08,0.007
2019/01/09,0.006
2019/01/10,0.006
2019/01/11,0.006
2019/01/12,0.006
2019/01/13,0.006
2019/01/14,0.014
2019/01/15,0.019
2019/01/16,0.019
2019/01/17,0.019
2019/01/18,0.019
2019/01/19,0.019
2019/01/20,0.019
2019/01/21,0.019
2019/01/22,0.019
2019/01/23,0.019
2019/01/24,0.019
2019/01/25,0.019
2019/01/26,0.019
2019/01/27,0.019
2019/01/28,0.021
2019/01/29,0.016
2019/01/30,0.016
2019/01/31,0.016
2019/02/01,0.016
2019/02/02,0.016
2019/02/03,0.016
2019/02/04,0.016
2019/02/05,0.016
2019/02/06,0.016
2019/02/07,0.016
2019/02/08,0.016
2019/02/09,0.016
2019/02/10,0.015
2019/02/11,0.015
2019/02/12,0.015
2019/02/13,0.007
2019/02/14,0.002
2019/02/15,0.002
2019/02/16,0.002
2019/02/17,0.002
2019/02/18,0.002
2019/02/19,0.002
2019/02/20,0.002
2019/02/21,0.002
2019/02/22,0.002
2019/02/23,0.002
2019/02/24,0.002
2019/02/25,0.002
2019/02/26,0.002
2019/02/27,0
2019/02/28,0
2019/03/01,0
2019/03/02,0
2019/03/03,0
2019/03/04,0
2019/03/05,0
2019/03/06,0
2019/03/07,0
2019/03/08,0
2019/03/09,0
2019/03/10,0
2019/03/11,0
2019/03/12,0
2019/03/13,0
2019/03/14,0
2019/03/15,0
2019/03/16,0
2019/03/17,0
2019/03/18,0
2019/03/19,0
2019/03/20,0
2019/03/21,0
2019/03/22,0
2019/03/23,0
2019/03/24,0
2019/03/25,0
2019/03/26,0
2019/03/27,0
2019/03/28,0
2019/03/29,0
2019/03/30,0
2019/03/31,0
2019/04/01,0
2019/04/02,0
2019/04/03,0
2019/04/04,0
2019/04/05,0
2019/04/06,0
2019/04/07,0.001
2019/04/08,0.003
2019/04/09,0.004
2019/04/10,0.004
2019/04/11,0.004
2019/04/12,0.006
2019/04/13,0.007
2019/04/14,0.007
2019/04/15,0.007
2019/04/16,0.007
2019/04/17,0.007
2019/04/18,0.007
2019/04/19,0.007
2019/04/20,0.007
2019/04/21,0.007
2019/04/22,0.007
2019/04/23,0.007
2019/04/24,0.007
2019/04/25,0.007
2019/04/26,0.007
2019/04/27,0.007
2019/04/28,0.007
2019/04/29,0.007
2019/04/30,0.007
2019/05/01,0.007
2019/05/02,0.007
2019/05/03,0.007
2019/05/04,0.007
2019/05/05,0.007
2019/05/06,0.007
2019/05/07,0.006
2019/05/08,0.005
2019/05/09,0.004
2019/05/10,0.004
2019/05/11,0.004
2019/05/12,0.001
2019/05/13,0
2019/05/14,0
2019/05/15,0
2019/05/16,0.002
2019/05/17,0.002
2019/05/18,0.002
2019/05/19,0.002
2019/05/20,0.002
2019/05/21,0.002
2019/05/22,0.002
2019/05/23,0.002
2019/05/24,0.002
2019/05/25,0.002
2019/05/26,0.002
2019/05/27,0.002
2019/05/28,0.002
2019/05/29,0.002
2019/05/30,0.002
2019/05/31,0.002
2019/06/01,0.002
2019/06/02,0.002
2019/06/03,0.002
2019/06/04,0.002
2019/06/05,0.002
2019/06/06,0.002
2019/06/07,0.002
2019/06/08,0.002
2019/06/09,0.002
2019/06/10,0.002
2019/06/11,0.002
2019/06/12,0.009
2019/06/13,0.009
2019/06/14,0.009
2019/06/15,0.006
2019/06/16,0.013
2019/06/17,0.013
2019/06/18,0.013
2019/06/19,0.013
2019/06/20,0.013
2019/06/21,0.013
2019/06/22,0.013
2019/06/23,0.013
2019/06/24,0.013
2019/06/25,0.013
2019/06/26,0.013
2019/06/27,0.013
2019/06/28,0.013
2019/06/29,0.013
2019/06/30,0.013
