Date,price90stdUSD
2016/04/21,7.117
2016/04/22,7.005
2016/04/23,6.903
2016/04/24,6.804
2016/04/25,6.71
2016/04/26,6.608
2016/04/27,6.505
2016/04/28,6.4
2016/04/29,6.291
2016/04/30,6.171
2016/05/01,6.039
2016/05/02,5.907
2016/05/03,5.776
2016/05/04,5.641
2016/05/05,5.499
2016/05/06,5.349
2016/05/07,5.197
2016/05/08,5.057
2016/05/09,4.93
2016/05/10,4.836
2016/05/11,4.762
2016/05/12,4.722
2016/05/13,4.653
2016/05/14,4.571
2016/05/15,4.507
2016/05/16,4.418
2016/05/17,4.308
2016/05/18,4.222
2016/05/19,4.19
2016/05/20,4.164
2016/05/21,4.093
2016/05/22,4.069
2016/05/23,4.063
2016/05/24,4.014
2016/05/25,3.962
2016/05/26,3.893
2016/05/27,3.806
2016/05/28,3.726
2016/05/29,3.651
2016/05/30,3.594
2016/05/31,3.604
2016/06/01,3.663
2016/06/02,3.715
2016/06/03,3.768
2016/06/04,3.819
2016/06/05,3.872
2016/06/06,3.92
2016/06/07,3.98
2016/06/08,4.051
2016/06/09,4.119
2016/06/10,4.151
2016/06/11,4.133
2016/06/12,4.175
2016/06/13,4.327
2016/06/14,4.562
2016/06/15,4.814
2016/06/16,5.123
2016/06/17,5.283
2016/06/18,5.29
2016/06/19,5.293
2016/06/20,5.293
2016/06/21,5.294
2016/06/22,5.329
2016/06/23,5.34
2016/06/24,5.365
2016/06/25,5.396
2016/06/26,5.421
2016/06/27,5.445
2016/06/28,5.456
2016/06/29,5.457
2016/06/30,5.461
2016/07/01,5.463
2016/07/02,5.464
2016/07/03,5.464
2016/07/04,5.461
2016/07/05,5.462
2016/07/06,5.461
2016/07/07,5.459
2016/07/08,5.449
2016/07/09,5.416
2016/07/10,5.379
2016/07/11,5.326
2016/07/12,5.27
2016/07/13,5.231
2016/07/14,5.185
2016/07/15,5.134
2016/07/16,5.107
2016/07/17,5.077
2016/07/18,5.044
2016/07/19,4.999
2016/07/20,4.948
2016/07/21,4.881
2016/07/22,4.82
2016/07/23,4.779
2016/07/24,4.7
2016/07/25,4.595
2016/07/26,4.493
2016/07/27,4.377
2016/07/28,4.256
2016/07/29,4.167
2016/07/30,4.093
2016/07/31,4.048
2016/08/01,4.007
2016/08/02,3.988
2016/08/03,3.987
2016/08/04,3.961
2016/08/05,3.917
2016/08/06,3.876
2016/08/07,3.835
2016/08/08,3.789
2016/08/09,3.744
2016/08/10,3.709
2016/08/11,3.687
2016/08/12,3.654
2016/08/13,3.621
2016/08/14,3.601
2016/08/15,3.61
2016/08/16,3.623
2016/08/17,3.63
2016/08/18,3.631
2016/08/19,3.644
2016/08/20,3.643
2016/08/21,3.641
2016/08/22,3.649
2016/08/23,3.661
2016/08/24,3.673
2016/08/25,3.675
2016/08/26,3.676
2016/08/27,3.684
2016/08/28,3.695
2016/08/29,3.703
2016/08/30,3.699
2016/08/31,3.692
2016/09/01,3.682
2016/09/02,3.671
2016/09/03,3.66
2016/09/04,3.647
2016/09/05,3.629
2016/09/06,3.6
2016/09/07,3.572
2016/09/08,3.553
2016/09/09,3.537
2016/09/10,3.496
2016/09/11,3.363
2016/09/12,3.101
2016/09/13,2.792
2016/09/14,2.283
2016/09/15,1.961
2016/09/16,1.949
2016/09/17,1.956
2016/09/18,1.968
2016/09/19,1.982
2016/09/20,1.957
2016/09/21,1.986
2016/09/22,1.958
2016/09/23,1.919
2016/09/24,1.883
2016/09/25,1.848
2016/09/26,1.842
2016/09/27,1.861
2016/09/28,1.882
2016/09/29,1.903
2016/09/30,1.925
2016/10/01,1.946
2016/10/02,1.967
2016/10/03,1.97
2016/10/04,1.977
2016/10/05,1.959
2016/10/06,1.945
2016/10/07,1.94
2016/10/08,1.927
2016/10/09,1.905
2016/10/10,1.88
2016/10/11,1.851
2016/10/12,1.84
2016/10/13,1.84
2016/10/14,1.839
2016/10/15,1.833
2016/10/16,1.827
2016/10/17,1.82
2016/10/18,1.822
2016/10/19,1.821
2016/10/20,1.795
2016/10/21,1.722
2016/10/22,1.698
2016/10/23,1.674
2016/10/24,1.664
2016/10/25,1.661
2016/10/26,1.655
2016/10/27,1.651
2016/10/28,1.65
2016/10/29,1.67
2016/10/30,1.689
2016/10/31,1.659
2016/11/01,1.607
2016/11/02,1.601
2016/11/03,1.602
2016/11/04,1.595
2016/11/05,1.591
2016/11/06,1.59
2016/11/07,1.604
2016/11/08,1.619
2016/11/09,1.641
2016/11/10,1.664
2016/11/11,1.692
2016/11/12,1.729
2016/11/13,1.763
2016/11/14,1.797
2016/11/15,1.827
2016/11/16,1.849
2016/11/17,1.875
2016/11/18,1.921
2016/11/19,1.969
2016/11/20,2.018
2016/11/21,2.064
2016/11/22,2.095
2016/11/23,2.129
2016/11/24,2.177
2016/11/25,2.228
2016/11/26,2.277
2016/11/27,2.335
2016/11/28,2.406
2016/11/29,2.507
2016/11/30,2.588
2016/12/01,2.663
2016/12/02,2.761
2016/12/03,2.858
2016/12/04,2.961
2016/12/05,3.083
2016/12/06,3.22
2016/12/07,3.302
2016/12/08,3.349
2016/12/09,3.398
2016/12/10,3.445
2016/12/11,3.495
2016/12/12,3.534
2016/12/13,3.571
2016/12/14,3.605
2016/12/15,3.647
2016/12/16,3.683
2016/12/17,3.719
2016/12/18,3.741
2016/12/19,3.739
2016/12/20,3.731
2016/12/21,3.737
2016/12/22,3.738
2016/12/23,3.754
2016/12/24,3.769
2016/12/25,3.785
2016/12/26,3.791
2016/12/27,3.786
2016/12/28,3.781
2016/12/29,3.744
2016/12/30,3.703
2016/12/31,3.66
2017/01/01,3.606
2017/01/02,3.543
2017/01/03,3.472
2017/01/04,3.411
2017/01/05,3.355
2017/01/06,3.311
2017/01/07,3.266
2017/01/08,3.234
2017/01/09,3.2
2017/01/10,3.17
2017/01/11,3.132
2017/01/12,3.09
2017/01/13,3.05
2017/01/14,3.006
2017/01/15,2.962
2017/01/16,2.892
2017/01/17,2.832
2017/01/18,2.779
2017/01/19,2.726
2017/01/20,2.676
2017/01/21,2.633
2017/01/22,2.592
2017/01/23,2.566
2017/01/24,2.538
2017/01/25,2.511
2017/01/26,2.49
2017/01/27,2.485
2017/01/28,2.481
2017/01/29,2.462
2017/01/30,2.457
2017/01/31,2.449
2017/02/01,2.441
2017/02/02,2.432
2017/02/03,2.422
2017/02/04,2.43
2017/02/05,2.44
2017/02/06,2.452
2017/02/07,2.476
2017/02/08,2.499
2017/02/09,2.517
2017/02/10,2.538
2017/02/11,2.567
2017/02/12,2.598
2017/02/13,2.624
2017/02/14,2.691
2017/02/15,2.783
2017/02/16,2.87
2017/02/17,2.953
2017/02/18,3.031
2017/02/19,3.107
2017/02/20,3.178
2017/02/21,3.241
2017/02/22,3.304
2017/02/23,3.368
2017/02/24,3.441
2017/02/25,3.522
2017/02/26,3.614
2017/02/27,3.74
2017/02/28,3.92
2017/03/01,4.101
2017/03/02,4.411
2017/03/03,4.821
2017/03/04,5.156
2017/03/05,5.406
2017/03/06,5.667
2017/03/07,5.902
2017/03/08,6.067
2017/03/09,6.187
2017/03/10,6.339
2017/03/11,6.563
2017/03/12,6.93
2017/03/13,7.648
2017/03/14,8.388
2017/03/15,9.192
2017/03/16,10.892
2017/03/17,12.914
2017/03/18,13.989
2017/03/19,14.984
2017/03/20,16.184
2017/03/21,17.232
2017/03/22,18.073
2017/03/23,18.867
2017/03/24,19.882
2017/03/25,21.114
2017/03/26,22.231
2017/03/27,23.256
2017/03/28,24.16
2017/03/29,25.153
2017/03/30,26.105
2017/03/31,26.845
2017/04/01,27.539
2017/04/02,28.164
2017/04/03,28.577
2017/04/04,28.913
2017/04/05,29.313
2017/04/06,29.618
2017/04/07,29.857
2017/04/08,30.128
2017/04/09,30.361
2017/04/10,30.563
2017/04/11,30.751
2017/04/12,30.922
2017/04/13,31.214
2017/04/14,31.461
2017/04/15,31.684
2017/04/16,31.899
2017/04/17,32.088
2017/04/18,32.296
2017/04/19,32.51
2017/04/20,32.661
2017/04/21,32.803
2017/04/22,32.911
2017/04/23,32.993
2017/04/24,33.087
2017/04/25,33.155
2017/04/26,33.253
2017/04/27,33.509
2017/04/28,34.087
2017/04/29,34.783
2017/04/30,35.524
2017/05/01,36.548
2017/05/02,37.372
2017/05/03,38.153
2017/05/04,39.262
2017/05/05,40.703
2017/05/06,41.932
2017/05/07,43.157
2017/05/08,44.062
2017/05/09,44.659
2017/05/10,45.327
2017/05/11,45.926
2017/05/12,46.51
2017/05/13,46.928
2017/05/14,47.374
2017/05/15,47.857
2017/05/16,48.233
2017/05/17,48.458
2017/05/18,48.866
2017/05/19,50.126
2017/05/20,52.037
2017/05/21,54.318
2017/05/22,58.588
2017/05/23,62.427
2017/05/24,67.716
2017/05/25,73.015
2017/05/26,76.541
2017/05/27,78.137
2017/05/28,80.608
2017/05/29,83.412
2017/05/30,87.937
2017/05/31,93.436
2017/06/01,98.312
2017/06/02,102.641
2017/06/03,106.494
2017/06/04,111.11
2017/06/05,115.781
2017/06/06,120.684
2017/06/07,125.362
2017/06/08,129.441
2017/06/09,133.806
2017/06/10,139.824
2017/06/11,148.148
2017/06/12,157.767
2017/06/13,167.784
2017/06/14,176.272
2017/06/15,181.445
2017/06/16,187.346
2017/06/17,193.342
2017/06/18,199.239
2017/06/19,204.456
2017/06/20,209.415
2017/06/21,212.793
2017/06/22,215.654
2017/06/23,218.534
2017/06/24,220.929
2017/06/25,222.388
2017/06/26,222.741
2017/06/27,222.716
2017/06/28,223.638
2017/06/29,224.85
2017/06/30,225.524
2017/07/01,225.5
2017/07/02,225.25
2017/07/03,225.088
2017/07/04,224.814
2017/07/05,224.126
2017/07/06,223.341
2017/07/07,222.292
2017/07/08,220.936
2017/07/09,219.505
2017/07/10,217.802
2017/07/11,215.848
2017/07/12,213.973
2017/07/13,212.032
2017/07/14,209.974
2017/07/15,207.86
2017/07/16,205.801
2017/07/17,203.635
2017/07/18,201.385
2017/07/19,199.074
2017/07/20,196.653
2017/07/21,194.141
2017/07/22,191.52
2017/07/23,188.848
2017/07/24,186.048
2017/07/25,183.154
2017/07/26,180.371
2017/07/27,177.808
2017/07/28,175.307
2017/07/29,172.856
2017/07/30,170.512
2017/07/31,168.025
2017/08/01,165.42
2017/08/02,163.002
2017/08/03,160.755
2017/08/04,158.369
2017/08/05,155.988
2017/08/06,153.497
2017/08/07,150.719
2017/08/08,148.112
2017/08/09,145.655
2017/08/10,143.093
2017/08/11,140.215
2017/08/12,137.483
2017/08/13,134.236
2017/08/14,130.76
2017/08/15,126.676
2017/08/16,122.735
2017/08/17,119.751
2017/08/18,117.129
2017/08/19,114.613
2017/08/20,113.223
2017/08/21,112.277
2017/08/22,111.824
2017/08/23,111.657
2017/08/24,110.961
2017/08/25,109.265
2017/08/26,108.184
2017/08/27,107.511
2017/08/28,107.903
2017/08/29,109.222
2017/08/30,111.151
2017/08/31,113.146
2017/09/01,115.253
2017/09/02,116.324
2017/09/03,117.138
2017/09/04,117.324
2017/09/05,117.353
2017/09/06,117.774
2017/09/07,118.241
2017/09/08,118.485
2017/09/09,117.959
2017/09/10,116.585
2017/09/11,114.542
2017/09/12,112.946
2017/09/13,112.513
2017/09/14,111.629
2017/09/15,110.604
2017/09/16,109.119
2017/09/17,107.779
2017/09/18,106.246
2017/09/19,105.538
2017/09/20,105.025
2017/09/21,104.368
2017/09/22,103.872
2017/09/23,103.728
2017/09/24,103.753
2017/09/25,103.69
2017/09/26,103.717
2017/09/27,103.603
2017/09/28,103.749
2017/09/29,103.842
2017/09/30,104.019
2017/10/01,104.179
2017/10/02,104.331
2017/10/03,104.402
2017/10/04,104.477
2017/10/05,104.48
2017/10/06,104.393
2017/10/07,104.435
2017/10/08,104.197
2017/10/09,102.932
2017/10/10,101.834
2017/10/11,100.871
2017/10/12,99.464
2017/10/13,97.739
2017/10/14,94.809
2017/10/15,92.261
2017/10/16,91.144
2017/10/17,90.372
2017/10/18,89.134
2017/10/19,88.095
2017/10/20,87.001
2017/10/21,85.935
2017/10/22,84.769
2017/10/23,82.974
2017/10/24,80.59
2017/10/25,78.144
2017/10/26,75.277
2017/10/27,71.616
2017/10/28,68.43
2017/10/29,64.847
2017/10/30,62.382
2017/10/31,60.033
2017/11/01,57.585
2017/11/02,55.172
2017/11/03,53.398
2017/11/04,52.594
2017/11/05,51.961
2017/11/06,51.72
2017/11/07,51.743
2017/11/08,51.744
2017/11/09,51.8
2017/11/10,51.786
2017/11/11,51.742
2017/11/12,51.733
2017/11/13,51.627
2017/11/14,51.744
2017/11/15,52.084
2017/11/16,52.253
2017/11/17,52.383
2017/11/18,52.574
2017/11/19,53.407
2017/11/20,54.505
2017/11/21,55.704
2017/11/22,56.907
2017/11/23,59.664
2017/11/24,64.576
2017/11/25,72.162
2017/11/26,78.061
2017/11/27,84.465
2017/11/28,89.493
2017/11/29,94.098
2017/11/30,95.973
2017/12/01,99.119
2017/12/02,103.336
2017/12/03,107.873
2017/12/04,111.79
2017/12/05,115.452
2017/12/06,117.915
2017/12/07,119.761
2017/12/08,122.419
2017/12/09,126.096
2017/12/10,128.227
2017/12/11,131.069
2017/12/12,138.776
2017/12/13,153.589
2017/12/14,170.017
2017/12/15,181.819
2017/12/16,194.154
2017/12/17,207.706
2017/12/18,221.286
2017/12/19,240.375
2017/12/20,255.409
2017/12/21,269.658
2017/12/22,275.71
2017/12/23,283.855
2017/12/24,288.487
2017/12/25,295.198
2017/12/26,302.88
2017/12/27,310.439
2017/12/28,315.446
2017/12/29,321.515
2017/12/30,325.825
2017/12/31,330.46
2018/01/01,335.831
2018/01/02,345.423
2018/01/03,356.264
2018/01/04,370.009
2018/01/05,384.569
2018/01/06,399.029
2018/01/07,417.323
2018/01/08,438.738
2018/01/09,462.629
2018/01/10,491.779
2018/01/11,512.353
2018/01/12,532.328
2018/01/13,557.92
2018/01/14,581.254
2018/01/15,601.587
2018/01/16,610.703
2018/01/17,613.25
2018/01/18,618.061
2018/01/19,622.358
2018/01/20,628.673
2018/01/21,632.843
2018/01/22,635.164
2018/01/23,635.754
2018/01/24,636.772
2018/01/25,638.893
2018/01/26,639.892
2018/01/27,641.517
2018/01/28,646.198
2018/01/29,650.328
2018/01/30,652.013
2018/01/31,651.634
2018/02/01,651.353
2018/02/02,646.975
2018/02/03,642.612
2018/02/04,637.22
2018/02/05,630.467
2018/02/06,623.728
2018/02/07,617.265
2018/02/08,610.366
2018/02/09,603.145
2018/02/10,595.92
2018/02/11,588.282
2018/02/12,580.922
2018/02/13,573.442
2018/02/14,565.618
2018/02/15,557.932
2018/02/16,549.95
2018/02/17,542.662
2018/02/18,534.923
2018/02/19,526.879
2018/02/20,518.439
2018/02/21,510.373
2018/02/22,503.122
2018/02/23,496.917
2018/02/24,490.176
2018/02/25,483.788
2018/02/26,477.004
2018/02/27,470.01
2018/02/28,461.267
2018/03/01,452.528
2018/03/02,444.195
2018/03/03,435.785
2018/03/04,426.851
2018/03/05,417.438
2018/03/06,406.699
2018/03/07,395.296
2018/03/08,385.399
2018/03/09,377.689
2018/03/10,367.239
2018/03/11,357.944
2018/03/12,352.737
2018/03/13,351.836
2018/03/14,353.154
2018/03/15,355.451
2018/03/16,358.125
2018/03/17,362.242
2018/03/18,369.997
2018/03/19,377.424
2018/03/20,384.146
2018/03/21,389.828
2018/03/22,394.029
2018/03/23,400.133
2018/03/24,404.128
2018/03/25,409.821
2018/03/26,416.758
2018/03/27,425.107
2018/03/28,433.065
2018/03/29,442.913
2018/03/30,453.312
2018/03/31,462.863
2018/04/01,473.319
2018/04/02,483.804
2018/04/03,493.138
2018/04/04,502.066
2018/04/05,510.727
2018/04/06,518.921
2018/04/07,524.632
2018/04/08,527.61
2018/04/09,527.706
2018/04/10,523.065
2018/04/11,521.06
2018/04/12,517.095
2018/04/13,505.647
2018/04/14,493.601
2018/04/15,481.064
2018/04/16,476.747
2018/04/17,477.122
2018/04/18,475.001
2018/04/19,471.906
2018/04/20,465.317
2018/04/21,459.517
2018/04/22,455.163
2018/04/23,451.728
2018/04/24,447.029
2018/04/25,440.41
2018/04/26,434.377
2018/04/27,426.67
2018/04/28,413.466
2018/04/29,399.399
2018/04/30,387.339
2018/05/01,376.733
2018/05/02,364.955
2018/05/03,360.913
2018/05/04,356.427
2018/05/05,353.974
2018/05/06,354.222
2018/05/07,354.627
2018/05/08,353.917
2018/05/09,352.811
2018/05/10,351.484
2018/05/11,348.701
2018/05/12,346.883
2018/05/13,344.388
2018/05/14,342.228
2018/05/15,339.016
2018/05/16,333.849
2018/05/17,328.461
2018/05/18,321.441
2018/05/19,315.206
2018/05/20,309.029
2018/05/21,302.675
2018/05/22,298.714
2018/05/23,295.718
2018/05/24,292.241
2018/05/25,288.631
2018/05/26,285.001
2018/05/27,280.548
2018/05/28,275.48
2018/05/29,270.439
2018/05/30,265.106
2018/05/31,259.55
2018/06/01,253.78
2018/06/02,248.017
2018/06/03,241.621
2018/06/04,236.281
2018/06/05,232.827
2018/06/06,230.704
2018/06/07,229.818
2018/06/08,228.02
2018/06/09,226.734
2018/06/10,225.127
2018/06/11,224.202
2018/06/12,223.929
2018/06/13,224.843
2018/06/14,225.471
2018/06/15,226.024
2018/06/16,226.2
2018/06/17,226.614
2018/06/18,227.046
2018/06/19,227.265
2018/06/20,227.399
2018/06/21,227.309
2018/06/22,227.872
2018/06/23,228.645
2018/06/24,229.571
2018/06/25,229.702
2018/06/26,229.722
2018/06/27,229.149
2018/06/28,227.532
2018/06/29,227.034
2018/06/30,224.931
2018/07/01,222.845
2018/07/02,221.11
2018/07/03,218.729
2018/07/04,215.912
2018/07/05,212.716
2018/07/06,210.044
2018/07/07,207.708
2018/07/08,205.277
2018/07/09,202.877
2018/07/10,201.91
2018/07/11,202.246
2018/07/12,204.002
2018/07/13,205.618
2018/07/14,207.548
2018/07/15,209.048
2018/07/16,209.97
2018/07/17,210.551
2018/07/18,211.161
2018/07/19,212.294
2018/07/20,213.662
2018/07/21,214.802
2018/07/22,215.587
2018/07/23,215.399
2018/07/24,215.854
2018/07/25,216.293
2018/07/26,216.056
2018/07/27,215.696
2018/07/28,214.987
2018/07/29,214.241
2018/07/30,214.099
2018/07/31,213.753
2018/08/01,211.945
2018/08/02,207.795
2018/08/03,201.906
2018/08/04,196.39
2018/08/05,193.199
2018/08/06,189.338
2018/08/07,185.698
2018/08/08,182.107
2018/08/09,181.098
2018/08/10,181.136
2018/08/11,181.061
2018/08/12,179.69
2018/08/13,178.193
2018/08/14,180.062
2018/08/15,179.918
2018/08/16,180.33
2018/08/17,178.84
2018/08/18,175.952
2018/08/19,173.049
2018/08/20,171.386
2018/08/21,173.066
2018/08/22,175.254
2018/08/23,177.248
2018/08/24,178.753
2018/08/25,180.518
2018/08/26,183.271
2018/08/27,185.568
2018/08/28,186.708
2018/08/29,187.192
2018/08/30,187.696
2018/08/31,187.566
2018/09/01,185.949
2018/09/02,184.31
2018/09/03,182.839
2018/09/04,180.738
2018/09/05,178.949
2018/09/06,178.72
2018/09/07,178.143
2018/09/08,179.678
2018/09/09,182.741
2018/09/10,185.664
2018/09/11,189.594
2018/09/12,193.619
2018/09/13,196.132
2018/09/14,197.898
2018/09/15,199.112
2018/09/16,200.118
2018/09/17,200.294
2018/09/18,200.498
2018/09/19,200.074
2018/09/20,200.808
2018/09/21,201.273
2018/09/22,201.778
2018/09/23,201.989
2018/09/24,202.389
2018/09/25,203.605
2018/09/26,204.652
2018/09/27,205.809
2018/09/28,206.032
2018/09/29,206.044
2018/09/30,205.565
2018/10/01,204.683
2018/10/02,203.86
2018/10/03,203.006
2018/10/04,202.006
2018/10/05,200.794
2018/10/06,198.725
2018/10/07,196.723
2018/10/08,195.57
2018/10/09,194.573
2018/10/10,193.671
2018/10/11,193.108
2018/10/12,192.597
2018/10/13,191.56
2018/10/14,189.575
2018/10/15,186.498
2018/10/16,182.484
2018/10/17,179.19
2018/10/18,176.385
2018/10/19,173.381
2018/10/20,169.921
2018/10/21,166.327
2018/10/22,162.092
2018/10/23,157.178
2018/10/24,151.769
2018/10/25,146.635
2018/10/26,140.903
2018/10/27,134.771
2018/10/28,128.522
2018/10/29,123.07
2018/10/30,118.557
2018/10/31,113.971
2018/11/01,109.339
2018/11/02,104.095
2018/11/03,98.75
2018/11/04,92.732
2018/11/05,86.361
2018/11/06,82.182
2018/11/07,77.935
2018/11/08,73.728
2018/11/09,71.662
2018/11/10,69.276
2018/11/11,67.459
2018/11/12,67.204
2018/11/13,66.23
2018/11/14,65.363
2018/11/15,64.377
2018/11/16,63.118
2018/11/17,62.149
2018/11/18,61.264
2018/11/19,61.536
2018/11/20,62.573
2018/11/21,64.061
2018/11/22,65.289
2018/11/23,66.808
2018/11/24,68.389
2018/11/25,70.388
2018/11/26,71.478
2018/11/27,72.493
2018/11/28,73.181
2018/11/29,73.637
2018/11/30,73.628
2018/12/01,73.138
2018/12/02,72.637
2018/12/03,72.352
2018/12/04,73.051
2018/12/05,74.973
2018/12/06,77.201
2018/12/07,80.089
2018/12/08,82.712
2018/12/09,85.059
2018/12/10,87.372
2018/12/11,89.683
2018/12/12,91.849
2018/12/13,93.784
2018/12/14,95.678
2018/12/15,97.518
2018/12/16,99.21
2018/12/17,100.799
2018/12/18,102.035
2018/12/19,102.886
2018/12/20,103.159
2018/12/21,102.938
2018/12/22,102.643
2018/12/23,102.062
2018/12/24,101.736
2018/12/25,101.598
2018/12/26,101.315
2018/12/27,100.933
2018/12/28,100.494
2018/12/29,99.605
2018/12/30,98.741
2018/12/31,97.905
2019/01/01,97.275
2019/01/02,96.393
2019/01/03,95.485
2019/01/04,94.454
2019/01/05,93.43
2019/01/06,92.264
2019/01/07,91.018
2019/01/08,89.833
2019/01/09,89.298
2019/01/10,88.945
2019/01/11,88.601
2019/01/12,88.209
2019/01/13,87.609
2019/01/14,86.922
2019/01/15,86.133
2019/01/16,85.443
2019/01/17,84.821
2019/01/18,84.095
2019/01/19,83.238
2019/01/20,82.429
2019/01/21,81.687
2019/01/22,80.854
2019/01/23,80.022
2019/01/24,79.145
2019/01/25,78.198
2019/01/26,77.174
2019/01/27,76.238
2019/01/28,75.52
2019/01/29,74.754
2019/01/30,73.839
2019/01/31,72.745
2019/02/01,71.617
2019/02/02,70.229
2019/02/03,68.479
2019/02/04,66.401
2019/02/05,63.79
2019/02/06,61.317
2019/02/07,58.856
2019/02/08,56.036
2019/02/09,52.961
2019/02/10,49.589
2019/02/11,46.058
2019/02/12,43.165
2019/02/13,41.403
2019/02/14,39.545
2019/02/15,37.794
2019/02/16,35.762
2019/02/17,34.717
2019/02/18,34.763
2019/02/19,35.127
2019/02/20,35.432
2019/02/21,35.872
2019/02/22,36.358
2019/02/23,36.91
2019/02/24,37.578
2019/02/25,37.676
2019/02/26,37.826
2019/02/27,37.971
2019/02/28,38.101
2019/03/01,38.224
2019/03/02,38.303
2019/03/03,38.324
2019/03/04,38.27
2019/03/05,38.194
2019/03/06,38.03
2019/03/07,37.438
2019/03/08,36.932
2019/03/09,36.5
2019/03/10,35.967
2019/03/11,35.257
2019/03/12,34.53
2019/03/13,33.709
2019/03/14,32.645
2019/03/15,31.452
2019/03/16,30.427
2019/03/17,29.469
2019/03/18,28.716
2019/03/19,28.317
2019/03/20,28.06
2019/03/21,27.924
2019/03/22,27.705
2019/03/23,27.744
2019/03/24,27.533
2019/03/25,27.554
2019/03/26,27.563
2019/03/27,27.59
2019/03/28,27.614
2019/03/29,27.632
2019/03/30,27.705
2019/03/31,27.768
2019/04/01,27.848
2019/04/02,27.966
2019/04/03,28.795
2019/04/04,29.088
2019/04/05,29.272
2019/04/06,29.692
2019/04/07,30.324
2019/04/08,31.739
2019/04/09,32.853
2019/04/10,34.318
2019/04/11,35.097
2019/04/12,35.684
2019/04/13,36.193
2019/04/14,36.66
2019/04/15,37.201
2019/04/16,37.604
2019/04/17,38.07
2019/04/18,38.742
2019/04/19,39.402
2019/04/20,40.034
2019/04/21,40.403
2019/04/22,40.769
2019/04/23,41.212
2019/04/24,41.331
2019/04/25,41.344
2019/04/26,41.178
2019/04/27,40.976
2019/04/28,40.487
2019/04/29,39.866
2019/04/30,39.333
2019/05/01,38.84
2019/05/02,38.231
2019/05/03,37.734
2019/05/04,37.173
2019/05/05,36.486
2019/05/06,35.825
2019/05/07,35.222
2019/05/08,34.377
2019/05/09,33.754
2019/05/10,33.562
2019/05/11,33.857
2019/05/12,34.424
2019/05/13,35.033
2019/05/14,36.405
2019/05/15,39.571
2019/05/16,45.017
2019/05/17,47.795
2019/05/18,50.367
2019/05/19,54.086
2019/05/20,57.251
2019/05/21,60.394
2019/05/22,63.32
2019/05/23,65.338
2019/05/24,67.716
2019/05/25,70.087
2019/05/26,72.143
2019/05/27,74.938
2019/05/28,77.631
2019/05/29,80.052
2019/05/30,82.622
2019/05/31,84.081
2019/06/01,85.883
2019/06/02,87.422
2019/06/03,88.679
2019/06/04,89.318
2019/06/05,89.864
2019/06/06,90.325
2019/06/07,90.871
2019/06/08,91.255
2019/06/09,91.286
2019/06/10,91.269
2019/06/11,91.277
2019/06/12,91.416
2019/06/13,91.818
2019/06/14,92.214
2019/06/15,92.787
2019/06/16,93.432
2019/06/17,93.989
2019/06/18,94.325
2019/06/19,94.547
2019/06/20,94.695
2019/06/21,95.419
2019/06/22,96.826
2019/06/23,98.271
