Date,sentinusd30emaUSD
2016/05/18,20559534
2016/05/19,21623962
2016/05/20,22321664
2016/05/21,21758227
2016/05/22,20963819
2016/05/23,20746976
2016/05/24,20887275
2016/05/25,20913260
2016/05/26,20592676
2016/05/27,21172085
2016/05/28,21425025
2016/05/29,20824841
2016/05/30,20294174
2016/05/31,19858708
2016/06/01,19283212
2016/06/02,18484494
2016/06/03,17843129
2016/06/04,17100966
2016/06/05,16400608
2016/06/06,15771285
2016/06/07,15660055
2016/06/08,16658543
2016/06/09,16012408
2016/06/10,15790875
2016/06/11,15241411
2016/06/12,15299586
2016/06/13,15576631
2016/06/14,16229064
2016/06/15,16267184
2016/06/16,17078849
2016/06/17,20678745
2016/06/18,23614847
2016/06/19,23516680
2016/06/20,23975927
2016/06/21,23808102
2016/06/22,24160551
2016/06/23,24092315
2016/06/24,23541808
2016/06/25,23172235
2016/06/26,22236345
2016/06/27,21385270
2016/06/28,21322068
2016/06/29,20940162
2016/06/30,20286039
2016/07/01,19650025
2016/07/02,18740328
2016/07/03,17924543
2016/07/04,17639194
2016/07/05,18929954
2016/07/06,18432725
2016/07/07,17882305
2016/07/08,17192879
2016/07/09,16501827
2016/07/10,15902369
2016/07/11,15425472
2016/07/12,15017574
2016/07/13,14682851
2016/07/14,14398741
2016/07/15,16466310
2016/07/16,15996772
2016/07/17,15520321
2016/07/18,16609049
2016/07/19,22625299
2016/07/20,32117544
2016/07/21,31451931
2016/07/22,32063861
2016/07/23,32441513
2016/07/24,41405763
2016/07/25,47164118
2016/07/26,61335604
2016/07/27,67544065
2016/07/28,69458289
2016/07/29,69346187
2016/07/30,67943892
2016/07/31,66402174
2016/08/01,66183055
2016/08/02,68595472
2016/08/03,69587068
2016/08/04,67641781
2016/08/05,66236865
2016/08/06,63214184
2016/08/07,60612452
2016/08/08,58205346
2016/08/09,56835047
2016/08/10,56955907
2016/08/11,56256124
2016/08/12,54375705
2016/08/13,52370405
2016/08/14,50181762
2016/08/15,47976386
2016/08/16,45552139
2016/08/17,43863582
2016/08/18,41865244
2016/08/19,39875298
2016/08/20,38411470
2016/08/21,38473814
2016/08/22,37606215
2016/08/23,38380504
2016/08/24,36617789
2016/08/25,34922101
2016/08/26,34097073
2016/08/27,32594910
2016/08/28,31083176
2016/08/29,29921141
2016/08/30,28605905
2016/08/31,27559714
2016/09/01,27337020
2016/09/02,26939043
2016/09/03,26161513
2016/09/04,25590630
2016/09/05,24553258
2016/09/06,23691133
2016/09/07,22821598
2016/09/08,22469639
2016/09/09,21537419
2016/09/10,20651880
2016/09/11,19967442
2016/09/12,19385625
2016/09/13,18875685
2016/09/14,18237660
2016/09/15,17538962
2016/09/16,18195143
2016/09/17,17672133
2016/09/18,17823072
2016/09/19,17439759
2016/09/20,19568652
2016/09/21,21907285
2016/09/22,22091642
2016/09/23,22422898
2016/09/24,22101545
2016/09/25,22759898
2016/09/26,22499667
2016/09/27,22001621
2016/09/28,22715483
2016/09/29,23038891
2016/09/30,22327919
2016/10/01,21584639
2016/10/02,21721517
2016/10/03,20841766
2016/10/04,20102678
2016/10/05,19692060
2016/10/06,19195546
2016/10/07,18723382
2016/10/08,18347479
2016/10/09,19199400
2016/10/10,19931611
2016/10/11,20416266
2016/10/12,21103205
2016/10/13,20526684
2016/10/14,21230128
2016/10/15,20747659
2016/10/16,20640658
2016/10/17,20717219
2016/10/18,21680432
2016/10/19,21120230
2016/10/20,20323800
2016/10/21,19494935
2016/10/22,18627440
2016/10/23,17760380
2016/10/24,17116688
2016/10/25,16833843
2016/10/26,16439240
2016/10/27,16060115
2016/10/28,16141785
2016/10/29,16383754
2016/10/30,16992877
2016/10/31,16789495
2016/11/01,17696468
2016/11/02,19579226
2016/11/03,25315018
2016/11/04,24528792
2016/11/05,23562507
2016/11/06,22407067
2016/11/07,21411501
2016/11/08,20502130
2016/11/09,20571256
2016/11/10,19939780
2016/11/11,21176738
2016/11/12,20621040
2016/11/13,20113178
2016/11/14,19160663
2016/11/15,18595386
2016/11/16,18103752
2016/11/17,19002114
2016/11/18,18451257
2016/11/19,17794486
2016/11/20,17041122
2016/11/21,16349763
2016/11/22,16944190
2016/11/23,17393912
2016/11/24,16785394
2016/11/25,16621836
2016/11/26,15972963
2016/11/27,15359386
2016/11/28,14820309
2016/11/29,14562104
2016/11/30,14265714
2016/12/01,13912192
2016/12/02,14714913
2016/12/03,16215322
2016/12/04,16005271
2016/12/05,16670950
2016/12/06,18352313
2016/12/07,18388698
2016/12/08,18572048
2016/12/09,18734850
2016/12/10,18280580
2016/12/11,18127714
2016/12/12,17529887
2016/12/13,16997503
2016/12/14,16469139
2016/12/15,16495522
2016/12/16,16146845
2016/12/17,16633304
2016/12/18,16650756
2016/12/19,16264469
2016/12/20,15898086
2016/12/21,15908557
2016/12/22,16517472
2016/12/23,18407163
2016/12/24,18318376
2016/12/25,17628302
2016/12/26,16877644
2016/12/27,16443137
2016/12/28,16726558
2016/12/29,18045374
2016/12/30,18623041
2016/12/31,20702124
2017/01/01,20332568
2017/01/02,20529056
2017/01/03,22085146
2017/01/04,25957223
2017/01/05,29747555
2017/01/06,32617927
2017/01/07,33290141
2017/01/08,32754428
2017/01/09,33609667
2017/01/10,34520370
2017/01/11,35281517
2017/01/12,35795895
2017/01/13,35029282
2017/01/14,33350583
2017/01/15,31566209
2017/01/16,30028256
2017/01/17,29093302
2017/01/18,27789440
2017/01/19,26658346
2017/01/20,26768511
2017/01/21,25695160
2017/01/22,24718377
2017/01/23,23732368
2017/01/24,22740850
2017/01/25,21914153
2017/01/26,21224498
2017/01/27,20546451
2017/01/28,19626754
2017/01/29,18947405
2017/01/30,18195167
2017/01/31,17892231
2017/02/01,17608143
2017/02/02,17315123
2017/02/03,17332386
2017/02/04,17494161
2017/02/05,16902924
2017/02/06,16806101
2017/02/07,16656995
2017/02/08,16454302
2017/02/09,16349297
2017/02/10,16461282
2017/02/11,16078808
2017/02/12,15924337
2017/02/13,15773317
2017/02/14,17515687
2017/02/15,19848008
2017/02/16,20526491
2017/02/17,21324216
2017/02/18,21902419
2017/02/19,22415969
2017/02/20,22980687
2017/02/21,24572289
2017/02/22,25184515
2017/02/23,25697898
2017/02/24,28343127
2017/02/25,29254606
2017/02/26,30774763
2017/02/27,37426948
2017/02/28,46456184
2017/03/01,55550462
2017/03/02,72169215
2017/03/03,88477284
2017/03/04,96141703
2017/03/05,101068023
2017/03/06,113801362
2017/03/07,119248601
2017/03/08,124560720
2017/03/09,133090131
2017/03/10,140337342
2017/03/11,151587550
2017/03/12,176499948
2017/03/13,198116031
2017/03/14,199767517
2017/03/15,202196917
2017/03/16,271334645
2017/03/17,301515145
2017/03/18,341415762
2017/03/19,332669339
2017/03/20,329682758
2017/03/21,344803096
2017/03/22,353005806
2017/03/23,361435110
2017/03/24,385603580
2017/03/25,400220059
2017/03/26,405689998
2017/03/27,415406391
2017/03/28,424024104
2017/03/29,441415219
2017/03/30,471736698
2017/03/31,488857623
2017/04/01,488601853
2017/04/02,505865260
2017/04/03,523316577
2017/04/04,513250670
2017/04/05,516235418
2017/04/06,532288181
2017/04/07,512209946
2017/04/08,498578614
2017/04/09,485576705
2017/04/10,478326234
2017/04/11,471598254
2017/04/12,463849520
2017/04/13,452336865
2017/04/14,445303694
2017/04/15,427594298
2017/04/16,405644233
2017/04/17,386941697
2017/04/18,389199569
2017/04/19,395606492
2017/04/20,404886090
2017/04/21,403446883
2017/04/22,399323757
2017/04/23,395603829
2017/04/24,397790439
2017/04/25,397548525
2017/04/26,409356426
2017/04/27,439708066
2017/04/28,473496681
2017/04/29,506332567
2017/04/30,548871799
2017/05/01,637802474
2017/05/02,697088811
2017/05/03,764749768
2017/05/04,841119603
2017/05/05,925379981
2017/05/06,956463828
2017/05/07,1013525652
2017/05/08,1059289179
2017/05/09,1096213699
2017/05/10,1130021938
2017/05/11,1185254363
2017/05/12,1211667887
2017/05/13,1207611707
2017/05/14,1200828265
2017/05/15,1221506329
2017/05/16,1266449198
2017/05/17,1263664599
2017/05/18,1238372720
2017/05/19,1266691346
2017/05/20,1262626812
2017/05/21,1291597852
2017/05/22,1484449866
2017/05/23,1559188681
2017/05/24,1646745003
2017/05/25,1723357150
2017/05/26,1800677058
2017/05/27,1800299406
2017/05/28,1791266485
2017/05/29,1794694411
2017/05/30,1839217140
2017/05/31,2056843652
2017/06/01,2164010978
2017/06/02,2258567104
2017/06/03,2333096632
2017/06/04,2395051277
2017/06/05,2511592313
2017/06/06,2685765871
2017/06/07,2812977780
2017/06/08,2887609252
2017/06/09,2976818163
2017/06/10,3000991630
2017/06/11,3073842671
2017/06/12,3496318119
2017/06/13,3802373071
2017/06/14,3877470530
2017/06/15,4063552777
2017/06/16,4211994676
2017/06/17,4177241573
2017/06/18,4129765102
2017/06/19,4119528726
2017/06/20,4191036257
2017/06/21,4044629280
2017/06/22,3959941593
2017/06/23,3919348619
2017/06/24,3900524532
2017/06/25,3726759212
2017/06/26,3664369800
2017/06/27,3612162658
2017/06/28,3576008368
2017/06/29,3565760442
2017/06/30,3523318663
2017/07/01,3452320556
2017/07/02,3351449214
2017/07/03,3578674516
2017/07/04,3706737758
2017/07/05,3587278086
2017/07/06,3498608228
2017/07/07,3422411600
2017/07/08,3318165943
2017/07/09,3158040951
2017/07/10,3110287949
2017/07/11,3072083148
2017/07/12,3042668486
2017/07/13,3139027190
2017/07/14,3254566159
2017/07/15,3336262942
2017/07/16,3379020803
2017/07/17,3414575236
2017/07/18,3537843582
2017/07/19,3642730058
2017/07/20,3695829007
2017/07/21,3759711538
2017/07/22,3583158029
2017/07/23,3453870975
2017/07/24,3535343553
2017/07/25,3622217687
2017/07/26,3633547144
2017/07/27,3673911944
2017/07/28,3747876623
2017/07/29,3774396998
2017/07/30,3713042905
2017/07/31,3584318928
2017/08/01,3486654532
2017/08/02,3389743955
2017/08/03,3279720087
2017/08/04,3180420056
2017/08/05,3115190570
2017/08/06,3060003674
2017/08/07,3030539525
2017/08/08,3033407981
2017/08/09,3052025514
2017/08/10,3305708329
2017/08/11,3996343562
2017/08/12,4298479406
2017/08/13,4601036497
2017/08/14,4773355181
2017/08/15,4825149984
2017/08/16,4805983582
2017/08/17,4793272796
2017/08/18,4786826121
2017/08/19,4699486804
2017/08/20,4587097949
2017/08/21,4547455388
2017/08/22,4482807296
2017/08/23,4461984877
2017/08/24,4420142881
2017/08/25,4356313452
2017/08/26,4189321231
2017/08/27,4344343733
2017/08/28,4687282982
2017/08/29,4874587497
2017/08/30,5434973310
2017/08/31,5496044846
2017/09/01,5534390806
2017/09/02,5496018415
2017/09/03,5380743389
2017/09/04,5365900107
2017/09/05,5328140922
2017/09/06,5332037271
2017/09/07,5233621489
2017/09/08,5169368257
2017/09/09,5221265326
2017/09/10,5207477483
2017/09/11,5158113857
2017/09/12,5121093008
2017/09/13,4963223413
2017/09/14,4887584670
2017/09/15,4843601579
2017/09/16,4696673125
2017/09/17,4587449532
2017/09/18,4633780272
2017/09/19,4608150483
2017/09/20,4487792990
2017/09/21,4363274797
2017/09/22,4223794126
2017/09/23,4083535109
2017/09/24,3940422590
2017/09/25,3841810581
2017/09/26,3754785497
2017/09/27,3685413595
2017/09/28,3636283704
2017/09/29,3556074252
2017/09/30,3450804370
2017/10/01,3314997110
2017/10/02,3236926636
2017/10/03,3453741449
2017/10/04,3513154407
2017/10/05,3464074225
2017/10/06,3422549157
2017/10/07,3350819586
2017/10/08,3305243940
2017/10/09,3292587295
2017/10/10,3293546071
2017/10/11,3271919639
2017/10/12,3275142364
2017/10/13,3356116473
2017/10/14,3360212110
2017/10/15,3340552831
2017/10/16,3287393057
2017/10/17,3307602148
2017/10/18,3380862062
2017/10/19,3409531345
2017/10/20,3414226704
2017/10/21,3394387722
2017/10/22,3352095934
2017/10/23,3371478523
2017/10/24,3399554512
2017/10/25,3374260384
2017/10/26,3342794665
2017/10/27,3127130493
2017/10/28,2925380139
2017/10/29,2736645936
2017/10/30,2560088134
2017/10/31,2394921157
2017/11/01,2508825728
2017/11/02,2635477692
2017/11/03,2705211739
2017/11/04,2693924262
2017/11/05,2672669829
2017/11/06,2685820685
2017/11/07,2664875412
2017/11/08,2712843212
2017/11/09,2916307469
2017/11/10,2999369440
2017/11/11,3054131045
2017/11/12,3200163969
2017/11/13,3221647933
2017/11/14,3244701179
2017/11/15,3395641705
2017/11/16,3501317560
2017/11/17,3606260976
2017/11/18,3649189975
2017/11/19,3703849885
2017/11/20,3856128268
2017/11/21,3993318936
2017/11/22,4129669208
2017/11/23,4278176931
2017/11/24,4384819282
2017/11/25,4588837106
2017/11/26,4755555629
2017/11/27,5054418460
2017/11/28,5464389190
2017/11/29,5951038204
2017/11/30,6290752359
2017/12/01,6494762604
2017/12/02,6746635452
2017/12/03,6951950436
2017/12/04,7119678430
2017/12/05,6953696147
2017/12/06,6909197420
2017/12/07,6763377402
2017/12/08,6589997779
2017/12/09,6368342639
2017/12/10,6141753689
2017/12/11,5942882426
2017/12/12,6029942951
2017/12/13,6097787752
2017/12/14,6261037073
2017/12/15,6293609575
2017/12/16,6259122170
2017/12/17,6228605442
2017/12/18,6238224911
2017/12/19,6434569651
2017/12/20,6689860137
2017/12/21,6949867457
2017/12/22,7134151884
2017/12/23,7121735627
2017/12/24,6979802468
2017/12/25,6819316251
2017/12/26,6805182084
2017/12/27,6857548161
2017/12/28,6992208793
2017/12/29,7241108427
2017/12/30,7516175772
2017/12/31,7452702301
2018/01/01,7371745205
2018/01/02,7663846218
2018/01/03,7970183356
2018/01/04,8698370255
2018/01/05,9309248934
2018/01/06,9699918150
2018/01/07,9932121696
2018/01/08,10419406664
2018/01/09,11014224071
2018/01/10,11785679811
2018/01/11,12274161048
2018/01/12,12480798762
2018/01/13,12512927150
2018/01/14,13872022057
2018/01/15,13984569751
2018/01/16,14201078071
2018/01/17,14271946278
2018/01/18,14281380598
2018/01/19,13979234903
2018/01/20,13643920476
2018/01/21,13286456445
2018/01/22,13022671839
2018/01/23,12730002432
2018/01/24,12473349487
2018/01/25,11952322396
2018/01/26,11855715449
2018/01/27,11539170569
2018/01/28,11356270053
2018/01/29,11235731497
2018/01/30,11135920229
2018/01/31,11001005616
2018/02/01,10885727798
2018/02/02,10851457142
2018/02/03,10536414252
2018/02/04,10154446101
2018/02/05,9860593190
2018/02/06,9615134833
2018/02/07,9357411262
2018/02/08,8945697542
2018/02/09,8645356273
2018/02/10,8412688690
2018/02/11,8082834758
2018/02/12,7819120516
2018/02/13,7666894421
2018/02/14,7451612397
2018/02/15,7301896362
2018/02/16,7093329457
2018/02/17,6896930199
2018/02/18,6705571785
2018/02/19,6504586703
2018/02/20,6354979585
2018/02/21,6189286540
2018/02/22,6094043999
2018/02/23,5873231201
2018/02/24,5652801443
2018/02/25,5390124636
2018/02/26,5179470084
2018/02/27,4933343328
2018/02/28,4703280427
2018/03/01,4495160050
2018/03/02,4292061712
2018/03/03,4073109028
2018/03/04,3869781746
2018/03/05,3708140172
2018/03/06,3574162417
2018/03/07,3444035722
2018/03/08,3301864659
2018/03/09,3169366234
2018/03/10,3018303565
2018/03/11,2872944768
2018/03/12,2756687782
2018/03/13,2701275356
2018/03/14,2609374701
2018/03/15,2514157845
2018/03/16,2406538119
2018/03/17,2297965919
2018/03/18,2243685739
2018/03/19,2180085674
2018/03/20,2106611207
2018/03/21,2036130094
2018/03/22,1959584006
2018/03/23,1901520560
2018/03/24,1820437725
2018/03/25,1736439031
2018/03/26,1687426118
2018/03/27,1652932533
2018/03/28,1618067345
2018/03/29,1582631574
2018/03/30,1538339787
2018/03/31,1478101302
2018/04/01,1414057167
2018/04/02,1358681300
2018/04/03,1314445043
2018/04/04,1269344578
2018/04/05,1219131863
2018/04/06,1172156544
2018/04/07,1118419382
2018/04/08,1078125193
2018/04/09,1049231163
2018/04/10,1014484810
2018/04/11,989267328
2018/04/12,991298721
2018/04/13,999793022
2018/04/14,966652577
2018/04/15,943595805
2018/04/16,928910484
2018/04/17,916833216
2018/04/18,915808889
2018/04/19,920384370
2018/04/20,943146177
2018/04/21,948598259
2018/04/22,938050960
2018/04/23,1005153954
2018/04/24,1061268657
2018/04/25,1097673681
2018/04/26,1109444894
2018/04/27,1128251645
2018/04/28,1133892465
2018/04/29,1134078490
2018/04/30,1149623725
2018/05/01,1155461096
2018/05/02,1197921885
2018/05/03,1256566095
2018/05/04,1306212590
2018/05/05,1312684874
2018/05/06,1306125704
2018/05/07,1363661678
2018/05/08,1377923713
2018/05/09,1395598677
2018/05/10,1410129024
2018/05/11,1418318804
2018/05/12,1396374060
2018/05/13,1360154158
2018/05/14,1373136444
2018/05/15,1376767840
2018/05/16,1363801298
2018/05/17,1352962696
2018/05/18,1338492467
2018/05/19,1306832001
2018/05/20,1280843943
2018/05/21,1273905554
2018/05/22,1289040277
2018/05/23,1314595651
2018/05/24,1310126739
2018/05/25,1295426540
2018/05/26,1263040441
2018/05/27,1254930064
2018/05/28,1269208873
2018/05/29,1265881107
2018/05/30,1263188988
2018/05/31,1265709877
2018/06/01,1276271412
2018/06/02,1243372529
2018/06/03,1207421343
2018/06/04,1208494266
2018/06/05,1210102786
2018/06/06,1219642698
2018/06/07,1225364530
2018/06/08,1236593863
2018/06/09,1203371018
2018/06/10,1190589519
2018/06/11,1187987320
2018/06/12,1211514481
2018/06/13,1260716038
2018/06/14,1309025917
2018/06/15,1340718463
2018/06/16,1305892996
2018/06/17,1259920127
2018/06/18,1230192294
2018/06/19,1216822191
2018/06/20,1209091505
2018/06/21,1195185071
2018/06/22,1194189068
2018/06/23,1156308065
2018/06/24,1139713945
2018/06/25,1137448903
2018/06/26,1120533219
2018/06/27,1102522787
2018/06/28,1082072516
2018/06/29,1070714573
2018/06/30,1037739566
2018/07/01,1000141931
2018/07/02,977921833
2018/07/03,969850533
2018/07/04,954099094
2018/07/05,942692947
2018/07/06,930077190
2018/07/07,903904980
2018/07/08,885522427
2018/07/09,882746742
2018/07/10,881238921
2018/07/11,864739447
2018/07/12,845552403
2018/07/13,826080074
2018/07/14,798816088
2018/07/15,769975754
2018/07/16,772105155
2018/07/17,777829912
2018/07/18,792967524
2018/07/19,792548940
2018/07/20,793751774
2018/07/21,774843197
2018/07/22,755867532
2018/07/23,755613724
2018/07/24,759075628
2018/07/25,756852961
2018/07/26,746155943
2018/07/27,738781301
2018/07/28,715153396
2018/07/29,692140281
2018/07/30,693727669
2018/07/31,729838669
2018/08/01,723982952
2018/08/02,720329345
2018/08/03,708910233
2018/08/04,688680411
2018/08/05,667721973
2018/08/06,657002188
2018/08/07,650546205
2018/08/08,657414320
2018/08/09,652401257
2018/08/10,652359826
2018/08/11,644411448
2018/08/12,623873155
2018/08/13,633379303
2018/08/14,646071378
2018/08/15,647628897
2018/08/16,634675716
2018/08/17,629877117
2018/08/18,610987033
2018/08/19,586652862
2018/08/20,576192718
2018/08/21,565398718
2018/08/22,560472744
2018/08/23,550187904
2018/08/24,540260570
2018/08/25,524883450
2018/08/26,508366782
2018/08/27,504406390
2018/08/28,498900355
2018/08/29,496244664
2018/08/30,490310484
2018/08/31,485983162
2018/09/01,476570485
2018/09/02,463262566
2018/09/03,466980932
2018/09/04,491231938
2018/09/05,501897851
2018/09/06,513937552
2018/09/07,517758206
2018/09/08,513358682
2018/09/09,508031762
2018/09/10,506531163
2018/09/11,504493574
2018/09/12,514929086
2018/09/13,511535844
2018/09/14,507909348
2018/09/15,495455240
2018/09/16,480630462
2018/09/17,476349842
2018/09/18,469480376
2018/09/19,460135044
2018/09/20,456162342
2018/09/21,469948732
2018/09/22,464014664
2018/09/23,455851111
2018/09/24,455263761
2018/09/25,451927832
2018/09/26,448373095
2018/09/27,442971356
2018/09/28,439060860
2018/09/29,431610328
2018/09/30,424061789
2018/10/01,415351795
2018/10/02,404744387
2018/10/03,401369869
2018/10/04,398557781
2018/10/05,394187635
2018/10/06,384550914
2018/10/07,373864393
2018/10/08,373656703
2018/10/09,370521308
2018/10/10,368289205
2018/10/11,384887774
2018/10/12,385639477
2018/10/13,376118053
2018/10/14,366853926
2018/10/15,388479803
2018/10/16,393991643
2018/10/17,394762542
2018/10/18,400811562
2018/10/19,396988459
2018/10/20,390494334
2018/10/21,391653446
2018/10/22,387551216
2018/10/23,385062261
2018/10/24,381916804
2018/10/25,386215475
2018/10/26,383961345
2018/10/27,372269520
2018/10/28,361635955
2018/10/29,364010651
2018/10/30,361692802
2018/10/31,360534764
2018/11/01,358025793
2018/11/02,359328682
2018/11/03,350289407
2018/11/04,347792510
2018/11/05,357169946
2018/11/06,359817666
2018/11/07,366815734
2018/11/08,367159484
2018/11/09,366096761
2018/11/10,357701176
2018/11/11,349927224
2018/11/12,352873102
2018/11/13,353177772
2018/11/14,368511165
2018/11/15,381255791
2018/11/16,382462832
2018/11/17,373558786
2018/11/18,371175361
2018/11/19,397288159
2018/11/20,422630676
2018/11/21,428566752
2018/11/22,423672982
2018/11/23,420623739
2018/11/24,411525133
2018/11/25,413253793
2018/11/26,411580357
2018/11/27,404715666
2018/11/28,404145182
2018/11/29,405990403
2018/11/30,509303984
2018/12/01,592967854
2018/12/02,565465741
2018/12/03,545458013
2018/12/04,526515326
2018/12/05,512563326
2018/12/06,504122313
2018/12/07,499377524
2018/12/08,483147188
2018/12/09,466368956
2018/12/10,451286573
2018/12/11,437106919
2018/12/12,422602991
2018/12/13,412685140
2018/12/14,401081778
2018/12/15,385162136
2018/12/16,370310934
2018/12/17,366584799
2018/12/18,362855635
2018/12/19,368725206
2018/12/20,376025629
2018/12/21,385019984
2018/12/22,375414106
2018/12/23,376097268
2018/12/24,389180333
2018/12/25,384357314
2018/12/26,377783121
2018/12/27,376249586
2018/12/28,375977072
2018/12/29,385660482
2018/12/30,375292355
2018/12/31,369645994
2019/01/01,360459425
2019/01/02,363665532
2019/01/03,364745690
2019/01/04,378936647
2019/01/05,397350467
2019/01/06,395900700
2019/01/07,396607604
2019/01/08,393864197
2019/01/09,390010130
2019/01/10,392723271
2019/01/11,399331463
2019/01/12,385714863
2019/01/13,374829341
2019/01/14,377889410
2019/01/15,373114907
2019/01/16,370017829
2019/01/17,363123123
2019/01/18,353582169
2019/01/19,342416239
2019/01/20,333802210
2019/01/21,326174745
2019/01/22,319119275
2019/01/23,313638935
2019/01/24,311314635
2019/01/25,306019296
2019/01/26,295993217
2019/01/27,290758338
2019/01/28,294382624
2019/01/29,290895964
2019/01/30,288548247
2019/01/31,286354087
2019/02/01,281330292
2019/02/02,271628651
2019/02/03,263170031
2019/02/04,253296799
2019/02/05,243769972
2019/02/06,239783596
2019/02/07,234089228
2019/02/08,234297406
2019/02/09,228074917
2019/02/10,224452397
2019/02/11,224903873
2019/02/12,222386033
2019/02/13,222319498
2019/02/14,221120257
2019/02/15,219346940
2019/02/16,213759311
2019/02/17,214260747
2019/02/18,227877178
2019/02/19,239532263
2019/02/20,245071873
2019/02/21,249463849
2019/02/22,253465581
2019/02/23,252033971
2019/02/24,264424285
2019/02/25,280715700
2019/02/26,279244001
2019/02/27,287007059
2019/02/28,289315828
2019/03/01,287009938
2019/03/02,281319293
2019/03/03,277754502
2019/03/04,280411912
2019/03/05,282112572
2019/03/06,283468491
2019/03/07,284136467
2019/03/08,287063104
2019/03/09,284670876
2019/03/10,281389094
2019/03/11,284570974
2019/03/12,286559552
2019/03/13,285720854
2019/03/14,286777555
2019/03/15,287345848
2019/03/16,286372255
2019/03/17,283623749
2019/03/18,288550625
2019/03/19,286907773
2019/03/20,294221319
2019/03/21,297408942
2019/03/22,296500651
2019/03/23,300034412
2019/03/24,296373269
2019/03/25,302319271
2019/03/26,304861076
2019/03/27,305640667
2019/03/28,306759325
2019/03/29,310446141
2019/03/30,313692635
2019/03/31,313229567
2019/04/01,315482403
2019/04/02,335795377
2019/04/03,359769854
2019/04/04,366682534
2019/04/05,371391530
2019/04/06,367386683
2019/04/07,369889271
2019/04/08,390119704
2019/04/09,403221741
2019/04/10,410162124
2019/04/11,415545482
2019/04/12,415365985
2019/04/13,404983485
2019/04/14,397138405
2019/04/15,398709130
2019/04/16,396375158
2019/04/17,394774100
2019/04/18,398619713
2019/04/19,398628255
2019/04/20,393981658
2019/04/21,390600514
2019/04/22,391925611
2019/04/23,397415602
2019/04/24,409084172
2019/04/25,415979569
2019/04/26,434470729
2019/04/27,425893122
2019/04/28,422188571
2019/04/29,425921526
2019/04/30,428815047
2019/05/01,428381681
2019/05/02,422574435
2019/05/03,422436361
2019/05/04,416196563
2019/05/05,409020896
2019/05/06,414936984
2019/05/07,426775065
2019/05/08,433539128
2019/05/09,436694360
2019/05/10,440404137
2019/05/11,466265878
2019/05/12,471733336
2019/05/13,490909948
2019/05/14,506366374
2019/05/15,539603584
2019/05/16,623609040
2019/05/17,654358333
2019/05/18,647247670
