Date,transactions7sma
2016/06/18,50769
2016/06/19,51977
2016/06/20,52110
2016/06/21,51680
2016/06/22,52446
2016/06/23,52234
2016/06/24,49202
2016/06/25,45431
2016/06/26,44085
2016/06/27,43020
2016/06/28,42415
2016/06/29,42598
2016/06/30,45747
2016/07/01,44998
2016/07/02,45365
2016/07/03,45100
2016/07/04,45141
2016/07/05,44595
2016/07/06,42882
2016/07/07,39522
2016/07/08,39868
2016/07/09,40032
2016/07/10,39975
2016/07/11,39780
2016/07/12,40000
2016/07/13,39691
2016/07/14,40031
2016/07/15,39831
2016/07/16,39496
2016/07/17,38718
2016/07/18,38806
2016/07/19,39288
2016/07/20,41415
2016/07/21,41712
2016/07/22,42761
2016/07/23,43753
2016/07/24,47225
2016/07/25,49462
2016/07/26,51997
2016/07/27,52340
2016/07/28,52865
2016/07/29,52691
2016/07/30,52264
2016/07/31,50911
2016/08/01,49643
2016/08/02,47802
2016/08/03,47293
2016/08/04,47037
2016/08/05,46461
2016/08/06,46386
2016/08/07,45558
2016/08/08,45131
2016/08/09,44847
2016/08/10,44392
2016/08/11,44594
2016/08/12,44763
2016/08/13,44706
2016/08/14,44367
2016/08/15,44269
2016/08/16,44540
2016/08/17,44336
2016/08/18,44283
2016/08/19,44076
2016/08/20,44109
2016/08/21,44389
2016/08/22,44668
2016/08/23,44594
2016/08/24,44873
2016/08/25,45168
2016/08/26,45789
2016/08/27,46735
2016/08/28,46744
2016/08/29,46924
2016/08/30,46716
2016/08/31,46577
2016/09/01,46238
2016/09/02,47398
2016/09/03,46948
2016/09/04,47737
2016/09/05,47331
2016/09/06,47634
2016/09/07,48042
2016/09/08,49253
2016/09/09,49040
2016/09/10,48766
2016/09/11,48083
2016/09/12,48433
2016/09/13,47503
2016/09/14,48240
2016/09/15,47762
2016/09/16,48278
2016/09/17,48851
2016/09/18,48072
2016/09/19,47412
2016/09/20,49051
2016/09/21,47721
2016/09/22,47726
2016/09/23,44539
2016/09/24,44044
2016/09/25,44161
2016/09/26,44591
2016/09/27,43555
2016/09/28,43305
2016/09/29,41556
2016/09/30,41644
2016/10/01,43024
2016/10/02,44794
2016/10/03,45388
2016/10/04,46795
2016/10/05,46641
2016/10/06,46128
2016/10/07,47253
2016/10/08,45055
2016/10/09,44031
2016/10/10,43641
2016/10/11,41411
2016/10/12,39737
2016/10/13,39082
2016/10/14,38839
2016/10/15,38264
2016/10/16,36985
2016/10/17,36013
2016/10/18,37563
2016/10/19,38776
2016/10/20,40375
2016/10/21,42629
2016/10/22,43216
2016/10/23,43269
2016/10/24,45328
2016/10/25,44715
2016/10/26,45667
2016/10/27,45798
2016/10/28,43475
2016/10/29,43795
2016/10/30,44377
2016/10/31,43303
2016/11/01,43505
2016/11/02,43271
2016/11/03,42984
2016/11/04,41706
2016/11/05,41374
2016/11/06,40653
2016/11/07,40212
2016/11/08,39147
2016/11/09,38718
2016/11/10,38406
2016/11/11,39620
2016/11/12,40076
2016/11/13,41402
2016/11/14,41679
2016/11/15,42216
2016/11/16,42383
2016/11/17,42465
2016/11/18,42853
2016/11/19,42625
2016/11/20,42404
2016/11/21,42241
2016/11/22,43420
2016/11/23,46649
2016/11/24,46096
2016/11/25,48137
2016/11/26,48353
2016/11/27,48685
2016/11/28,49493
2016/11/29,48557
2016/11/30,44970
2016/12/01,45007
2016/12/02,42660
2016/12/03,42739
2016/12/04,42052
2016/12/05,41084
2016/12/06,41251
2016/12/07,41619
2016/12/08,41971
2016/12/09,41943
2016/12/10,41830
2016/12/11,41761
2016/12/12,41351
2016/12/13,40846
2016/12/14,41637
2016/12/15,42568
2016/12/16,42926
2016/12/17,42766
2016/12/18,42405
2016/12/19,43385
2016/12/20,43324
2016/12/21,43824
2016/12/22,45120
2016/12/23,45183
2016/12/24,44942
2016/12/25,44936
2016/12/26,43360
2016/12/27,43093
2016/12/28,42035
2016/12/29,40802
2016/12/30,40827
2016/12/31,41321
2017/01/01,41625
2017/01/02,42352
2017/01/03,42854
2017/01/04,43895
2017/01/05,44331
2017/01/06,44223
2017/01/07,44566
2017/01/08,45137
2017/01/09,46070
2017/01/10,46398
2017/01/11,45620
2017/01/12,45761
2017/01/13,46766
2017/01/14,46540
2017/01/15,46400
2017/01/16,46284
2017/01/17,46069
2017/01/18,46036
2017/01/19,45042
2017/01/20,44319
2017/01/21,44499
2017/01/22,45311
2017/01/23,45411
2017/01/24,45946
2017/01/25,46126
2017/01/26,46587
2017/01/27,46717
2017/01/28,46986
2017/01/29,46283
2017/01/30,46182
2017/01/31,45215
2017/02/01,44970
2017/02/02,44521
2017/02/03,43963
2017/02/04,43995
2017/02/05,44571
2017/02/06,44848
2017/02/07,46022
2017/02/08,46957
2017/02/09,47552
2017/02/10,48901
2017/02/11,49065
2017/02/12,48891
2017/02/13,50131
2017/02/14,51050
2017/02/15,51655
2017/02/16,51912
2017/02/17,51510
2017/02/18,51915
2017/02/19,52330
2017/02/20,51496
2017/02/21,51516
2017/02/22,50809
2017/02/23,50513
2017/02/24,51181
2017/02/25,51730
2017/02/26,52229
2017/02/27,52584
2017/02/28,52848
2017/03/01,54191
2017/03/02,57502
2017/03/03,58961
2017/03/04,59748
2017/03/05,60508
2017/03/06,61133
2017/03/07,61463
2017/03/08,60836
2017/03/09,59906
2017/03/10,60025
2017/03/11,60889
2017/03/12,62262
2017/03/13,65791
2017/03/14,67871
2017/03/15,71560
2017/03/16,78086
2017/03/17,84016
2017/03/18,87604
2017/03/19,90169
2017/03/20,89961
2017/03/21,90982
2017/03/22,90641
2017/03/23,86710
2017/03/24,84016
2017/03/25,83226
2017/03/26,82503
2017/03/27,84544
2017/03/28,84551
2017/03/29,86585
2017/03/30,88553
2017/03/31,90743
2017/04/01,90197
2017/04/02,91542
2017/04/03,92352
2017/04/04,92628
2017/04/05,91820
2017/04/06,91673
2017/04/07,90208
2017/04/08,89004
2017/04/09,86948
2017/04/10,83414
2017/04/11,81930
2017/04/12,80921
2017/04/13,79342
2017/04/14,77672
2017/04/15,78054
2017/04/16,77494
2017/04/17,77074
2017/04/18,78133
2017/04/19,78902
2017/04/20,79092
2017/04/21,79109
2017/04/22,78926
2017/04/23,79846
2017/04/24,80987
2017/04/25,82377
2017/04/26,82935
2017/04/27,85656
2017/04/28,89215
2017/04/29,91757
2017/04/30,94347
2017/05/01,98872
2017/05/02,101346
2017/05/03,102445
2017/05/04,103928
2017/05/05,104260
2017/05/06,104785
2017/05/07,106418
2017/05/08,107176
2017/05/09,107545
2017/05/10,109307
2017/05/11,109638
2017/05/12,109456
2017/05/13,110358
2017/05/14,109604
2017/05/15,110358
2017/05/16,110845
2017/05/17,115197
2017/05/18,118085
2017/05/19,125846
2017/05/20,130072
2017/05/21,136979
2017/05/22,144617
2017/05/23,154728
2017/05/24,161465
2017/05/25,167980
2017/05/26,169158
2017/05/27,171807
2017/05/28,172603
2017/05/29,170073
2017/05/30,171001
2017/05/31,174834
2017/06/01,177141
2017/06/02,180726
2017/06/03,184468
2017/06/04,188020
2017/06/05,192557
2017/06/06,193544
2017/06/07,192551
2017/06/08,190914
2017/06/09,193903
2017/06/10,199290
2017/06/11,207912
2017/06/12,222574
2017/06/13,233936
2017/06/14,240101
2017/06/15,250661
2017/06/16,255257
2017/06/17,259352
2017/06/18,260133
2017/06/19,259171
2017/06/20,263223
2017/06/21,259073
2017/06/22,262303
2017/06/23,266304
2017/06/24,267526
2017/06/25,265408
2017/06/26,269777
2017/06/27,261859
2017/06/28,269424
2017/06/29,266505
2017/06/30,263167
2017/07/01,261724
2017/07/02,264221
2017/07/03,262113
2017/07/04,266180
2017/07/05,265804
2017/07/06,265090
2017/07/07,271195
2017/07/08,272292
2017/07/09,268945
2017/07/10,269031
2017/07/11,270490
2017/07/12,272236
2017/07/13,272515
2017/07/14,265942
2017/07/15,263631
2017/07/16,267052
2017/07/17,259315
2017/07/18,256369
2017/07/19,254411
2017/07/20,252885
2017/07/21,250482
2017/07/22,246712
2017/07/23,248334
2017/07/24,250423
2017/07/25,246404
2017/07/26,239665
2017/07/27,236146
2017/07/28,238137
2017/07/29,237165
2017/07/30,229470
2017/07/31,227612
2017/08/01,224135
2017/08/02,225295
2017/08/03,226852
2017/08/04,228376
2017/08/05,237322
2017/08/06,245680
2017/08/07,250121
2017/08/08,264447
2017/08/09,271481
2017/08/10,286039
2017/08/11,300257
2017/08/12,311293
2017/08/13,320990
2017/08/14,339402
2017/08/15,352885
2017/08/16,371930
2017/08/17,384754
2017/08/18,397136
2017/08/19,402674
2017/08/20,399377
2017/08/21,396922
2017/08/22,389991
2017/08/23,384432
2017/08/24,373640
2017/08/25,360678
2017/08/26,350514
2017/08/27,352549
2017/08/28,348377
2017/08/29,352652
2017/08/30,356296
2017/08/31,360861
2017/09/01,366343
2017/09/02,369990
2017/09/03,366898
2017/09/04,378172
2017/09/05,385303
2017/09/06,399040
2017/09/07,408172
2017/09/08,418554
2017/09/09,425962
2017/09/10,429191
2017/09/11,418162
2017/09/12,412494
2017/09/13,393823
2017/09/14,384095
2017/09/15,380966
2017/09/16,379553
2017/09/17,374466
2017/09/18,374091
2017/09/19,364499
2017/09/20,358686
2017/09/21,349660
2017/09/22,325332
2017/09/23,309095
2017/09/24,307869
2017/09/25,299847
2017/09/26,295322
2017/09/27,293045
2017/09/28,294779
2017/09/29,302640
2017/09/30,307739
2017/10/01,308159
2017/10/02,308085
2017/10/03,311204
2017/10/04,310956
2017/10/05,308898
2017/10/06,307953
2017/10/07,307280
2017/10/08,309131
2017/10/09,312285
2017/10/10,315385
2017/10/11,320670
2017/10/12,327614
2017/10/13,336078
2017/10/14,341947
2017/10/15,346531
2017/10/16,357978
2017/10/17,380264
2017/10/18,398285
2017/10/19,416967
2017/10/20,440924
2017/10/21,459600
2017/10/22,474825
2017/10/23,483378
2017/10/24,481474
2017/10/25,480042
2017/10/26,476073
2017/10/27,397954
2017/10/28,331825
2017/10/29,269612
2017/10/30,202730
2017/10/31,132404
2017/11/01,141259
2017/11/02,150851
2017/11/03,220656
2017/11/04,277622
2017/11/05,337208
2017/11/06,410302
2017/11/07,477505
2017/11/08,471506
2017/11/09,462024
2017/11/10,457565
2017/11/11,456939
2017/11/12,459407
2017/11/13,449623
2017/11/14,450419
2017/11/15,459007
2017/11/16,462480
2017/11/17,469789
2017/11/18,479117
2017/11/19,483429
2017/11/20,495853
2017/11/21,502718
2017/11/22,503570
2017/11/23,510082
2017/11/24,512490
2017/11/25,526984
2017/11/26,538116
2017/11/27,549338
2017/11/28,565759
2017/11/29,582486
2017/11/30,599398
2017/12/01,613295
2017/12/02,622816
2017/12/03,644433
2017/12/04,657739
2017/12/05,665468
2017/12/06,683777
2017/12/07,684293
2017/12/08,704820
2017/12/09,716169
2017/12/10,719421
2017/12/11,737573
2017/12/12,763180
2017/12/13,780021
2017/12/14,820520
2017/12/15,840225
2017/12/16,867744
2017/12/17,890601
2017/12/18,912761
2017/12/19,944175
2017/12/20,955099
2017/12/21,973686
2017/12/22,1002140
2017/12/23,1004857
2017/12/24,987952
2017/12/25,954857
2017/12/26,915040
2017/12/27,904561
2017/12/28,886966
2017/12/29,885062
2017/12/30,916173
2017/12/31,943129
2018/01/01,965498
2018/01/02,1014130
2018/01/03,1060599
2018/01/04,1117797
2018/01/05,1143709
2018/01/06,1156532
2018/01/07,1185931
2018/01/08,1229721
2018/01/09,1244336
2018/01/10,1235715
2018/01/11,1210583
2018/01/12,1188751
2018/01/13,1182023
2018/01/14,1171862
2018/01/15,1170569
2018/01/16,1173668
2018/01/17,1187868
2018/01/18,1192328
2018/01/19,1181542
2018/01/20,1153709
2018/01/21,1142986
2018/01/22,1109627
2018/01/23,1059707
2018/01/24,1007790
2018/01/25,948266
2018/01/26,935434
2018/01/27,913634
2018/01/28,896859
2018/01/29,891706
2018/01/30,888575
2018/01/31,883378
2018/02/01,914841
2018/02/02,918768
2018/02/03,916282
2018/02/04,903676
2018/02/05,894950
2018/02/06,892327
2018/02/07,883948
2018/02/08,837174
2018/02/09,809872
2018/02/10,814716
2018/02/11,810806
2018/02/12,804129
2018/02/13,783778
2018/02/14,773457
2018/02/15,787168
2018/02/16,775018
2018/02/17,764117
2018/02/18,761630
2018/02/19,759111
2018/02/20,779273
2018/02/21,794147
2018/02/22,791944
2018/02/23,795990
2018/02/24,790388
2018/02/25,781029
2018/02/26,770468
2018/02/27,742994
2018/02/28,724403
2018/03/01,713334
2018/03/02,714988
2018/03/03,706503
2018/03/04,699740
2018/03/05,701926
2018/03/06,704499
2018/03/07,713554
2018/03/08,714374
2018/03/09,700858
2018/03/10,689131
2018/03/11,684225
2018/03/12,673533
2018/03/13,671604
2018/03/14,655525
2018/03/15,650438
2018/03/16,651084
2018/03/17,651345
2018/03/18,662069
2018/03/19,665781
2018/03/20,660452
2018/03/21,664262
2018/03/22,659251
2018/03/23,662468
2018/03/24,665325
2018/03/25,642812
2018/03/26,631773
2018/03/27,620668
2018/03/28,603808
2018/03/29,598697
2018/03/30,592485
2018/03/31,588369
2018/04/01,591051
2018/04/02,587035
2018/04/03,595873
2018/04/04,602814
2018/04/05,618842
2018/04/06,620894
2018/04/07,613961
2018/04/08,621189
2018/04/09,622802
2018/04/10,612154
2018/04/11,609391
2018/04/12,608925
2018/04/13,620691
2018/04/14,631451
2018/04/15,634916
2018/04/16,642716
2018/04/17,667207
2018/04/18,680663
2018/04/19,698050
2018/04/20,712604
2018/04/21,731878
2018/04/22,750288
2018/04/23,770069
2018/04/24,780564
2018/04/25,794239
2018/04/26,791318
2018/04/27,781641
2018/04/28,785814
2018/04/29,786928
2018/04/30,783394
2018/05/01,768759
2018/05/02,767145
2018/05/03,773676
2018/05/04,807397
2018/05/05,809388
2018/05/06,800049
2018/05/07,801724
2018/05/08,816904
2018/05/09,823105
2018/05/10,825282
2018/05/11,800364
2018/05/12,800253
2018/05/13,810420
2018/05/14,812104
2018/05/15,806263
2018/05/16,802853
2018/05/17,800129
2018/05/18,800948
2018/05/19,809205
2018/05/20,811326
2018/05/21,811406
2018/05/22,817577
2018/05/23,821309
2018/05/24,817795
2018/05/25,813368
2018/05/26,801317
2018/05/27,801137
2018/05/28,809536
2018/05/29,808075
2018/05/30,805738
2018/05/31,808816
2018/06/01,802713
2018/06/02,803582
2018/06/03,808436
2018/06/04,800745
2018/06/05,796241
2018/06/06,787248
2018/06/07,779121
2018/06/08,773678
2018/06/09,773880
2018/06/10,768349
2018/06/11,762894
2018/06/12,761401
2018/06/13,767625
2018/06/14,766209
2018/06/15,772464
2018/06/16,753942
2018/06/17,736409
2018/06/18,725947
2018/06/19,727171
2018/06/20,727948
2018/06/21,725965
2018/06/22,726916
2018/06/23,732079
2018/06/24,735428
2018/06/25,755644
2018/06/26,748988
2018/06/27,744540
2018/06/28,743504
2018/06/29,738452
2018/06/30,732318
2018/07/01,725266
2018/07/02,675594
2018/07/03,652931
2018/07/04,606528
2018/07/05,575499
2018/07/06,536068
2018/07/07,514800
2018/07/08,516068
2018/07/09,539263
2018/07/10,556154
2018/07/11,584270
2018/07/12,589766
2018/07/13,604657
2018/07/14,608207
2018/07/15,582807
2018/07/16,590246
2018/07/17,591606
2018/07/18,606210
2018/07/19,630302
2018/07/20,645772
2018/07/21,661727
2018/07/22,693391
2018/07/23,701199
2018/07/24,713138
2018/07/25,719050
2018/07/26,717754
2018/07/27,734483
2018/07/28,746389
2018/07/29,752239
2018/07/30,752104
2018/07/31,746418
2018/08/01,742166
2018/08/02,749922
2018/08/03,744847
2018/08/04,747215
2018/08/05,745493
2018/08/06,737182
2018/08/07,721650
2018/08/08,694208
2018/08/09,659723
2018/08/10,639823
2018/08/11,630789
2018/08/12,621886
2018/08/13,621230
2018/08/14,628945
2018/08/15,640788
2018/08/16,666245
2018/08/17,665299
2018/08/18,661044
2018/08/19,655005
2018/08/20,650552
2018/08/21,638451
2018/08/22,630781
2018/08/23,614041
2018/08/24,612464
2018/08/25,605280
2018/08/26,601625
2018/08/27,599071
2018/08/28,600243
2018/08/29,593381
2018/08/30,592423
2018/08/31,589713
2018/09/01,601001
2018/09/02,607600
2018/09/03,605534
2018/09/04,602060
2018/09/05,613505
2018/09/06,612949
2018/09/07,613653
2018/09/08,597522
2018/09/09,589717
2018/09/10,579738
2018/09/11,575138
2018/09/12,567097
2018/09/13,562349
2018/09/14,552665
2018/09/15,543573
2018/09/16,528259
2018/09/17,527136
2018/09/18,519022
2018/09/19,509962
2018/09/20,501736
2018/09/21,506064
2018/09/22,504723
2018/09/23,506179
2018/09/24,495696
2018/09/25,498353
2018/09/26,496389
2018/09/27,497232
2018/09/28,490901
2018/09/29,485759
2018/09/30,487291
2018/10/01,486715
2018/10/02,482594
2018/10/03,491951
2018/10/04,499828
2018/10/05,513398
2018/10/06,536619
2018/10/07,539250
2018/10/08,548755
2018/10/09,555436
2018/10/10,549402
2018/10/11,551023
2018/10/12,546277
2018/10/13,538410
2018/10/14,540403
2018/10/15,543142
2018/10/16,548626
2018/10/17,557708
2018/10/18,557032
2018/10/19,562600
2018/10/20,561498
2018/10/21,560968
2018/10/22,563154
2018/10/23,560413
2018/10/24,553608
2018/10/25,549524
2018/10/26,542395
2018/10/27,537407
2018/10/28,537671
2018/10/29,543011
2018/10/30,550463
2018/10/31,558035
2018/11/01,565449
2018/11/02,565065
2018/11/03,565899
2018/11/04,566040
2018/11/05,561420
2018/11/06,559815
2018/11/07,556800
2018/11/08,551985
2018/11/09,551887
2018/11/10,549619
2018/11/11,552040
2018/11/12,550441
2018/11/13,544216
2018/11/14,546727
2018/11/15,547822
2018/11/16,548419
2018/11/17,550771
2018/11/18,544628
2018/11/19,552025
2018/11/20,562334
2018/11/21,561956
2018/11/22,562791
2018/11/23,563928
2018/11/24,562708
2018/11/25,569027
2018/11/26,559659
2018/11/27,551098
2018/11/28,557248
2018/11/29,555347
2018/11/30,560925
2018/12/01,565012
2018/12/02,559780
2018/12/03,558456
2018/12/04,558367
2018/12/05,554561
2018/12/06,559608
2018/12/07,555805
2018/12/08,559654
2018/12/09,561818
2018/12/10,562857
2018/12/11,558687
2018/12/12,549827
2018/12/13,546222
2018/12/14,545492
2018/12/15,545396
2018/12/16,546702
2018/12/17,548798
2018/12/18,551700
2018/12/19,560815
2018/12/20,566063
2018/12/21,571666
2018/12/22,563614
2018/12/23,567465
2018/12/24,573965
2018/12/25,570920
2018/12/26,565537
2018/12/27,557820
2018/12/28,552915
2018/12/29,559800
2018/12/30,547906
2018/12/31,534547
2019/01/01,522142
2019/01/02,526415
2019/01/03,533299
2019/01/04,530043
2019/01/05,525392
2019/01/06,529246
2019/01/07,533378
2019/01/08,548406
2019/01/09,543961
2019/01/10,541997
2019/01/11,540917
2019/01/12,532562
2019/01/13,531701
2019/01/14,535455
2019/01/15,533530
2019/01/16,526222
2019/01/17,516828
2019/01/18,516408
2019/01/19,528754
2019/01/20,536805
2019/01/21,537592
2019/01/22,546972
2019/01/23,550706
2019/01/24,551141
2019/01/25,546284
2019/01/26,535607
2019/01/27,528622
2019/01/28,526595
2019/01/29,520948
2019/01/30,524023
2019/01/31,523584
2019/02/01,522721
2019/02/02,520711
2019/02/03,511506
2019/02/04,489767
2019/02/05,468166
2019/02/06,450126
2019/02/07,437500
2019/02/08,433656
2019/02/09,428916
2019/02/10,422740
2019/02/11,424542
2019/02/12,427870
2019/02/13,436769
2019/02/14,443355
2019/02/15,442876
2019/02/16,448188
2019/02/17,457730
2019/02/18,469651
2019/02/19,483292
2019/02/20,488851
2019/02/21,498856
2019/02/22,507748
2019/02/23,510879
2019/02/24,524058
2019/02/25,532815
2019/02/26,535719
2019/02/27,537040
2019/02/28,536560
2019/03/01,538958
2019/03/02,546199
2019/03/03,539367
2019/03/04,546004
2019/03/05,552312
2019/03/06,557943
2019/03/07,562404
2019/03/08,564510
2019/03/09,568639
2019/03/10,567447
2019/03/11,555475
2019/03/12,550650
2019/03/13,549842
2019/03/14,550006
2019/03/15,548670
2019/03/16,541294
2019/03/17,542842
2019/03/18,548203
2019/03/19,558437
2019/03/20,566584
2019/03/21,572940
2019/03/22,583752
2019/03/23,591980
2019/03/24,599723
2019/03/25,610399
2019/03/26,609409
2019/03/27,608785
2019/03/28,611078
2019/03/29,612743
2019/03/30,627912
2019/03/31,641792
2019/04/01,647350
2019/04/02,665905
2019/04/03,683142
2019/04/04,688735
2019/04/05,686103
2019/04/06,670542
2019/04/07,660064
2019/04/08,657268
2019/04/09,642693
2019/04/10,632331
2019/04/11,640261
2019/04/12,650668
2019/04/13,658561
2019/04/14,655442
2019/04/15,648879
2019/04/16,648820
2019/04/17,649938
2019/04/18,645455
2019/04/19,645228
2019/04/20,655590
2019/04/21,667037
2019/04/22,680930
2019/04/23,691331
2019/04/24,689477
2019/04/25,687071
2019/04/26,682443
2019/04/27,664709
2019/04/28,659322
2019/04/29,646419
2019/04/30,643348
2019/05/01,648330
2019/05/02,640544
2019/05/03,641987
2019/05/04,650660
2019/05/05,656943
2019/05/06,667964
2019/05/07,660860
2019/05/08,658461
2019/05/09,671622
2019/05/10,681034
2019/05/11,698025
2019/05/12,709220
2019/05/13,716706
2019/05/14,741357
2019/05/15,764302
2019/05/16,791411
2019/05/17,801920
2019/05/18,800931
2019/05/19,806161
2019/05/20,820678
2019/05/21,818135
2019/05/22,821818
2019/05/23,813034
2019/05/24,826425
2019/05/25,841358
2019/05/26,842881
2019/05/27,854534
2019/05/28,868497
2019/05/29,879086
2019/05/30,885541
2019/05/31,880772
2019/06/01,897458
2019/06/02,915715
2019/06/03,908191
2019/06/04,905537
2019/06/05,884377
2019/06/06,874793
2019/06/07,858761
2019/06/08,863890
2019/06/09,838868
2019/06/10,849529
2019/06/11,854965
2019/06/12,863720
2019/06/13,852998
2019/06/14,862556
2019/06/15,854885
2019/06/16,879633
2019/06/17,876833
2019/06/18,865403
2019/06/19,869025
2019/06/20,902634
2019/06/21,895814
2019/06/22,869983
2019/06/23,853486
2019/06/24,834278
2019/06/25,846021
2019/06/26,840674
2019/06/27,816258
2019/06/28,848622
2019/06/29,845079
2019/06/30,832574
2019/07/01,852909
2019/07/02,847603
2019/07/03,833978
2019/07/04,824464
2019/07/05,802308
2019/07/06,805265
2019/07/07,790424
2019/07/08,770111
2019/07/09,752526
2019/07/10,750078
2019/07/11,782617
2019/07/12,765091
2019/07/13,741268
2019/07/14,745757
2019/07/15,736257
2019/07/16,769303
2019/07/17,782722
2019/07/18,738806
2019/07/19,751542
2019/07/20,751085
2019/07/21,738072
2019/07/22,723411
2019/07/23,666770
2019/07/24,677797
2019/07/25,718080
2019/07/26,693038
2019/07/27,692126
2019/07/28,699312
2019/07/29,704501
2019/07/30,720070
2019/07/31,688223
2019/08/01,677908
2019/08/02,696201
2019/08/03,725600
2019/08/04,725091
2019/08/05,731012
2019/08/06,733336
2019/08/07,741650
2019/08/08,715234
2019/08/09,708584
2019/08/10,686790
2019/08/11,688700
2019/08/12,687916
2019/08/13,683147
2019/08/14,682314
2019/08/15,681792
2019/08/16,681379
2019/08/17,682833
2019/08/18,689226
2019/08/19,690871
2019/08/20,695847
2019/08/21,695112
2019/08/22,701978
2019/08/23,704037
2019/08/24,710198
2019/08/25,717341
2019/08/26,721110
2019/08/27,723203
2019/08/28,721884
2019/08/29,720033
2019/08/30,717163
2019/08/31,716526
2019/09/01,718379
2019/09/02,719331
2019/09/03,719769
2019/09/04,718651
2019/09/05,725177
2019/09/06,733078
2019/09/07,732745
2019/09/08,730578
2019/09/09,730436
2019/09/10,721920
2019/09/11,720615
2019/09/12,714022
2019/09/13,693304
2019/09/14,686307
2019/09/15,680434
2019/09/16,677078
2019/09/17,675677
2019/09/18,676170
2019/09/19,671707
2019/09/20,685087
2019/09/21,680588
2019/09/22,672367
2019/09/23,658993
2019/09/24,662951
2019/09/25,658513
2019/09/26,653541
2019/09/27,640184
2019/09/28,641739
2019/09/29,643963
2019/09/30,650325
2019/10/01,641101
2019/10/02,633866
2019/10/03,627796
2019/10/04,623020
2019/10/05,621200
2019/10/06,618312
2019/10/07,610520
2019/10/08,619866
2019/10/09,637626
2019/10/10,650617
2019/10/11,666659
2019/10/12,672276
2019/10/13,671573
2019/10/14,674604
2019/10/15,671789
2019/10/16,663679
2019/10/17,663333
2019/10/18,667784
2019/10/19,672175
2019/10/20,678674
2019/10/21,682664
2019/10/22,687744
2019/10/23,693715
2019/10/24,696746
2019/10/25,697890
2019/10/26,705269
