Date,size90ema
2017/01/07,1619
2017/01/08,1618
2017/01/09,1617
2017/01/10,1619
2017/01/11,1618
2017/01/12,1620
2017/01/13,1622
2017/01/14,1620
2017/01/15,1617
2017/01/16,1616
2017/01/17,1617
2017/01/18,1616
2017/01/19,1614
2017/01/20,1614
2017/01/21,1612
2017/01/22,1612
2017/01/23,1612
2017/01/24,1615
2017/01/25,1616
2017/01/26,1617
2017/01/27,1618
2017/01/28,1618
2017/01/29,1616
2017/01/30,1615
2017/01/31,1613
2017/02/01,1613
2017/02/02,1613
2017/02/03,1612
2017/02/04,1610
2017/02/05,1611
2017/02/06,1610
2017/02/07,1615
2017/02/08,1618
2017/02/09,1619
2017/02/10,1621
2017/02/11,1621
2017/02/12,1620
2017/02/13,1624
2017/02/14,1630
2017/02/15,1635
2017/02/16,1635
2017/02/17,1636
2017/02/18,1639
2017/02/19,1639
2017/02/20,1640
2017/02/21,1648
2017/02/22,1651
2017/02/23,1651
2017/02/24,1654
2017/02/25,1656
2017/02/26,1657
2017/02/27,1661
2017/02/28,1667
2017/03/01,1680
2017/03/02,1691
2017/03/03,1700
2017/03/04,1703
2017/03/05,1706
2017/03/06,1708
2017/03/07,1714
2017/03/08,1716
2017/03/09,1731
2017/03/10,1741
2017/03/11,1747
2017/03/12,1753
2017/03/13,1769
2017/03/14,1783
2017/03/15,1798
2017/03/16,1826
2017/03/17,1849
2017/03/18,1864
2017/03/19,1876
2017/03/20,1885
2017/03/21,1899
2017/03/22,1909
2017/03/23,1922
2017/03/24,1936
2017/03/25,1947
2017/03/26,1957
2017/03/27,1977
2017/03/28,1990
2017/03/29,2006
2017/03/30,2025
2017/03/31,2045
2017/04/01,2053
2017/04/02,2067
2017/04/03,2082
2017/04/04,2092
2017/04/05,2102
2017/04/06,2118
2017/04/07,2132
2017/04/08,2135
2017/04/09,2140
2017/04/10,2147
2017/04/11,2152
2017/04/12,2164
2017/04/13,2173
2017/04/14,2179
2017/04/15,2183
2017/04/16,2184
2017/04/17,2186
2017/04/18,2196
2017/04/19,2206
2017/04/20,2214
2017/04/21,2225
2017/04/22,2229
2017/04/23,2233
2017/04/24,2240
2017/04/25,2252
2017/04/26,2262
2017/04/27,2281
2017/04/28,2300
2017/04/29,2311
2017/04/30,2328
2017/05/01,2355
2017/05/02,2379
2017/05/03,2393
2017/05/04,2414
2017/05/05,2431
2017/05/06,2442
2017/05/07,2461
2017/05/08,2482
2017/05/09,2502
2017/05/10,2518
2017/05/11,2536
2017/05/12,2550
2017/05/13,2561
2017/05/14,2574
2017/05/15,2601
2017/05/16,2624
2017/05/17,2661
2017/05/18,2696
2017/05/19,2742
2017/05/20,2774
2017/05/21,2814
2017/05/22,2869
2017/05/23,2951
2017/05/24,3033
2017/05/25,3097
2017/05/26,3151
2017/05/27,3195
2017/05/28,3243
2017/05/29,3280
2017/05/30,3363
2017/05/31,3439
2017/06/01,3508
2017/06/02,3596
2017/06/03,3663
2017/06/04,3725
2017/06/05,3784
2017/06/06,3863
2017/06/07,3941
2017/06/08,4006
2017/06/09,4083
2017/06/10,4138
2017/06/11,4237
2017/06/12,4352
2017/06/13,4450
2017/06/14,4526
2017/06/15,4607
2017/06/16,4682
2017/06/17,4754
2017/06/18,4824
2017/06/19,4915
2017/06/20,5010
2017/06/21,5036
2017/06/22,5117
2017/06/23,5205
2017/06/24,5287
2017/06/25,5368
2017/06/26,5460
2017/06/27,5514
2017/06/28,5612
2017/06/29,5697
2017/06/30,5765
2017/07/01,5817
2017/07/02,5876
2017/07/03,5969
2017/07/04,6061
2017/07/05,6149
2017/07/06,6208
2017/07/07,6285
2017/07/08,6342
2017/07/09,6356
2017/07/10,6449
2017/07/11,6538
2017/07/12,6630
2017/07/13,6719
2017/07/14,6792
2017/07/15,6835
2017/07/16,6888
2017/07/17,6952
2017/07/18,7047
2017/07/19,7118
2017/07/20,7168
2017/07/21,7201
2017/07/22,7218
2017/07/23,7263
2017/07/24,7336
2017/07/25,7389
2017/07/26,7412
2017/07/27,7432
2017/07/28,7472
2017/07/29,7472
2017/07/30,7475
2017/07/31,7515
2017/08/01,7559
2017/08/02,7600
2017/08/03,7644
2017/08/04,7707
2017/08/05,7766
2017/08/06,7826
2017/08/07,7914
2017/08/08,8032
2017/08/09,8106
2017/08/10,8226
2017/08/11,8362
2017/08/12,8478
2017/08/13,8578
2017/08/14,8733
2017/08/15,8902
2017/08/16,9088
2017/08/17,9269
2017/08/18,9446
2017/08/19,9598
2017/08/20,9669
2017/08/21,9790
2017/08/22,9888
2017/08/23,9986
2017/08/24,10070
2017/08/25,10195
2017/08/26,10293
2017/08/27,10395
2017/08/28,10557
2017/08/29,10730
2017/08/30,10908
2017/08/31,11052
2017/09/01,11214
2017/09/02,11305
2017/09/03,11361
2017/09/04,11546
2017/09/05,11725
2017/09/06,11964
2017/09/07,12165
2017/09/08,12359
2017/09/09,12464
2017/09/10,12513
2017/09/11,12606
2017/09/12,12726
2017/09/13,12818
2017/09/14,12917
2017/09/15,13057
2017/09/16,13137
2017/09/17,13164
2017/09/18,13260
2017/09/19,13333
2017/09/20,13392
2017/09/21,13452
2017/09/22,13529
2017/09/23,13583
2017/09/24,13679
2017/09/25,13809
2017/09/26,13913
2017/09/27,14022
2017/09/28,14166
2017/09/29,14328
2017/09/30,14496
2017/10/01,14656
2017/10/02,14799
2017/10/03,14933
2017/10/04,15053
2017/10/05,15169
2017/10/06,15312
2017/10/07,15407
2017/10/08,15489
2017/10/09,15581
2017/10/10,15710
2017/10/11,15805
2017/10/12,15922
2017/10/13,16053
2017/10/14,16138
2017/10/15,16201
2017/10/16,16203
2017/10/17,16164
2017/10/18,16096
2017/10/19,16027
2017/10/20,16010
2017/10/21,15922
2017/10/22,15812
2017/10/23,15747
2017/10/24,15707
2017/10/25,15677
2017/10/26,15650
2017/10/27,15306
2017/10/28,14969
2017/10/29,14640
2017/10/30,14319
2017/10/31,14004
2017/11/01,14040
2017/11/02,14078
2017/11/03,14117
2017/11/04,14073
2017/11/05,14020
2017/11/06,14015
2017/11/07,14021
2017/11/08,14025
2017/11/09,14023
2017/11/10,14009
2017/11/11,13980
2017/11/12,13964
2017/11/13,13974
2017/11/14,14024
2017/11/15,14077
2017/11/16,14103
2017/11/17,14130
2017/11/18,14141
2017/11/19,14150
2017/11/20,14205
2017/11/21,14248
2017/11/22,14286
2017/11/23,14325
2017/11/24,14342
2017/11/25,14382
2017/11/26,14420
2017/11/27,14591
2017/11/28,14687
2017/11/29,14772
2017/11/30,14844
2017/12/01,14918
2017/12/02,14984
2017/12/03,15080
2017/12/04,15182
2017/12/05,15284
2017/12/06,15413
2017/12/07,15468
2017/12/08,15594
2017/12/09,15689
2017/12/10,15802
2017/12/11,15973
2017/12/12,16184
2017/12/13,16405
2017/12/14,16617
2017/12/15,16827
2017/12/16,17037
2017/12/17,17233
2017/12/18,17469
2017/12/19,17776
2017/12/20,17989
2017/12/21,18258
2017/12/22,18498
2017/12/23,18668
2017/12/24,18708
2017/12/25,18775
2017/12/26,18855
2017/12/27,18984
2017/12/28,19138
2017/12/29,19366
2017/12/30,19586
2017/12/31,19705
2018/01/01,19800
2018/01/02,20028
2018/01/03,20302
2018/01/04,20596
2018/01/05,20877
2018/01/06,21136
2018/01/07,21359
2018/01/08,21604
2018/01/09,21855
2018/01/10,22048
2018/01/11,22252
2018/01/12,22436
2018/01/13,22630
2018/01/14,22777
2018/01/15,22977
2018/01/16,23192
2018/01/17,23395
2018/01/18,23577
2018/01/19,23693
2018/01/20,23775
2018/01/21,23841
2018/01/22,23886
2018/01/23,23912
2018/01/24,23927
2018/01/25,23921
2018/01/26,23968
2018/01/27,23935
2018/01/28,23940
2018/01/29,23969
2018/01/30,23997
2018/01/31,24017
2018/02/01,24067
2018/02/02,24114
2018/02/03,24080
2018/02/04,24051
2018/02/05,24054
2018/02/06,24073
2018/02/07,24049
2018/02/08,23962
2018/02/09,23921
2018/02/10,23881
2018/02/11,23818
2018/02/12,23782
2018/02/13,23708
2018/02/14,23667
2018/02/15,23626
2018/02/16,23562
2018/02/17,23525
2018/02/18,23464
2018/02/19,23428
2018/02/20,23449
2018/02/21,23446
2018/02/22,23409
2018/02/23,23351
2018/02/24,23306
2018/02/25,23245
2018/02/26,23210
2018/02/27,23161
2018/02/28,23127
2018/03/01,23072
2018/03/02,23061
2018/03/03,23019
2018/03/04,22971
2018/03/05,22962
2018/03/06,22932
2018/03/07,22930
2018/03/08,22898
2018/03/09,22842
2018/03/10,22755
2018/03/11,22664
2018/03/12,22642
2018/03/13,22605
2018/03/14,22550
2018/03/15,22495
2018/03/16,22429
2018/03/17,22318
2018/03/18,22272
2018/03/19,22236
2018/03/20,22188
2018/03/21,22154
2018/03/22,22060
2018/03/23,21989
2018/03/24,21871
2018/03/25,21719
2018/03/26,21634
2018/03/27,21537
2018/03/28,21444
2018/03/29,21357
2018/03/30,21294
2018/03/31,21200
2018/04/01,21083
2018/04/02,20991
2018/04/03,20949
2018/04/04,20899
2018/04/05,20868
2018/04/06,20800
2018/04/07,20691
2018/04/08,20615
2018/04/09,20571
2018/04/10,20505
2018/04/11,20461
2018/04/12,20478
2018/04/13,20493
2018/04/14,20441
2018/04/15,20402
2018/04/16,20410
2018/04/17,20452
2018/04/18,20496
2018/04/19,20600
2018/04/20,20727
2018/04/21,20748
2018/04/22,20799
2018/04/23,20875
2018/04/24,20978
2018/04/25,21070
2018/04/26,21150
2018/04/27,21215
2018/04/28,21289
2018/04/29,21363
2018/04/30,21462
2018/05/01,21531
2018/05/02,21621
2018/05/03,21725
2018/05/04,21858
2018/05/05,21907
2018/05/06,21918
2018/05/07,21944
2018/05/08,21986
2018/05/09,22041
2018/05/10,22145
2018/05/11,22210
2018/05/12,22244
2018/05/13,22272
2018/05/14,22352
2018/05/15,22406
2018/05/16,22457
2018/05/17,22505
2018/05/18,22552
2018/05/19,22593
2018/05/20,22619
2018/05/21,22684
2018/05/22,22742
2018/05/23,22813
2018/05/24,22871
2018/05/25,22917
2018/05/26,22920
2018/05/27,22932
2018/05/28,22987
2018/05/29,23038
2018/05/30,23093
2018/05/31,23188
2018/06/01,23231
2018/06/02,23261
2018/06/03,23301
2018/06/04,23370
2018/06/05,23424
2018/06/06,23445
2018/06/07,23466
2018/06/08,23489
2018/06/09,23504
2018/06/10,23527
2018/06/11,23548
2018/06/12,23551
2018/06/13,23592
2018/06/14,23605
2018/06/15,23583
2018/06/16,23644
2018/06/17,23563
2018/06/18,23530
2018/06/19,23562
2018/06/20,23607
2018/06/21,23605
2018/06/22,23625
2018/06/23,23558
2018/06/24,23501
2018/06/25,23539
2018/06/26,23546
2018/06/27,23569
2018/06/28,23577
2018/06/29,23569
2018/06/30,23536
2018/07/01,23514
2018/07/02,23428
2018/07/03,23398
2018/07/04,23299
2018/07/05,23260
2018/07/06,23171
2018/07/07,23095
2018/07/08,23079
2018/07/09,23063
2018/07/10,23071
2018/07/11,23050
2018/07/12,23010
2018/07/13,22961
2018/07/14,22887
2018/07/15,22794
2018/07/16,22808
2018/07/17,22825
2018/07/18,22842
2018/07/19,22862
2018/07/20,22826
2018/07/21,22745
2018/07/22,22703
2018/07/23,22711
2018/07/24,22744
2018/07/25,22775
2018/07/26,22791
2018/07/27,22790
2018/07/28,22720
2018/07/29,22701
2018/07/30,22727
2018/07/31,22753
2018/08/01,22796
2018/08/02,22836
2018/08/03,22826
2018/08/04,22792
2018/08/05,22779
2018/08/06,22791
2018/08/07,22725
2018/08/08,22583
2018/08/09,22429
2018/08/10,22344
2018/08/11,22299
2018/08/12,22243
2018/08/13,22237
2018/08/14,22229
2018/08/15,22174
2018/08/16,22178
2018/08/17,22141
2018/08/18,22149
2018/08/19,22146
2018/08/20,22212
2018/08/21,22279
2018/08/22,22291
2018/08/23,22335
2018/08/24,22347
2018/08/25,22404
2018/08/26,22443
2018/08/27,22496
2018/08/28,22573
2018/08/29,22616
2018/08/30,22640
2018/08/31,22628
2018/09/01,22653
2018/09/02,22662
2018/09/03,22713
2018/09/04,22721
2018/09/05,22781
2018/09/06,22796
2018/09/07,22847
2018/09/08,22899
2018/09/09,22882
2018/09/10,22896
2018/09/11,22883
2018/09/12,22910
2018/09/13,22935
2018/09/14,23010
2018/09/15,23071
2018/09/16,23161
2018/09/17,23222
2018/09/18,23287
2018/09/19,23215
2018/09/20,23238
2018/09/21,23304
2018/09/22,23342
2018/09/23,23395
2018/09/24,23511
2018/09/25,23614
2018/09/26,23749
2018/09/27,23875
2018/09/28,23967
2018/09/29,23889
2018/09/30,23889
2018/10/01,23904
2018/10/02,23908
2018/10/03,23854
2018/10/04,23827
2018/10/05,23762
2018/10/06,23627
2018/10/07,23446
2018/10/08,23305
2018/10/09,23194
2018/10/10,23055
2018/10/11,22947
2018/10/12,22887
2018/10/13,22765
2018/10/14,22599
2018/10/15,22489
2018/10/16,22383
2018/10/17,22281
2018/10/18,22182
2018/10/19,22102
2018/10/20,21962
2018/10/21,21834
2018/10/22,21784
2018/10/23,21693
2018/10/24,21670
2018/10/25,21675
2018/10/26,21640
2018/10/27,21499
2018/10/28,21369
2018/10/29,21332
2018/10/30,21282
2018/10/31,21207
2018/11/01,21139
2018/11/02,21051
2018/11/03,20936
2018/11/04,20825
2018/11/05,20753
2018/11/06,20712
2018/11/07,20648
2018/11/08,20599
2018/11/09,20530
2018/11/10,20438
2018/11/11,20365
2018/11/12,20322
2018/11/13,20265
2018/11/14,20233
2018/11/15,20176
2018/11/16,20109
2018/11/17,20007
2018/11/18,19890
2018/11/19,19871
2018/11/20,19868
2018/11/21,19826
2018/11/22,19781
2018/11/23,19735
2018/11/24,19644
2018/11/25,19576
2018/11/26,19525
2018/11/27,19489
2018/11/28,19498
2018/11/29,19461
2018/11/30,19443
2018/12/01,19373
2018/12/02,19283
2018/12/03,19255
2018/12/04,19227
2018/12/05,19221
2018/12/06,19220
2018/12/07,19202
2018/12/08,19161
2018/12/09,19111
2018/12/10,19091
2018/12/11,19061
2018/12/12,19008
2018/12/13,18978
2018/12/14,18971
2018/12/15,18924
2018/12/16,18857
2018/12/17,18857
2018/12/18,18875
2018/12/19,18892
2018/12/20,18907
2018/12/21,18924
2018/12/22,18873
2018/12/23,18838
2018/12/24,18843
2018/12/25,18790
2018/12/26,18784
2018/12/27,18757
2018/12/28,18738
2018/12/29,18698
2018/12/30,18607
2018/12/31,18561
2019/01/01,18453
2019/01/02,18446
2019/01/03,18466
2019/01/04,18475
2019/01/05,18450
2019/01/06,18393
2019/01/07,18389
2019/01/08,18379
2019/01/09,18367
2019/01/10,18384
2019/01/11,18391
2019/01/12,18337
2019/01/13,18281
2019/01/14,18285
2019/01/15,18280
2019/01/16,18274
2019/01/17,18266
2019/01/18,18255
2019/01/19,18246
2019/01/20,18237
2019/01/21,18305
2019/01/22,18402
2019/01/23,18453
2019/01/24,18483
2019/01/25,18480
2019/01/26,18456
2019/01/27,18452
2019/01/28,18521
2019/01/29,18600
2019/01/30,18665
2019/01/31,18712
2019/02/01,18749
2019/02/02,18721
2019/02/03,18674
2019/02/04,18623
2019/02/05,18578
2019/02/06,18544
2019/02/07,18520
2019/02/08,18530
2019/02/09,18499
2019/02/10,18501
2019/02/11,18550
2019/02/12,18600
2019/02/13,18705
2019/02/14,18806
2019/02/15,18892
2019/02/16,18950
2019/02/17,19021
2019/02/18,19133
2019/02/19,19253
2019/02/20,19374
2019/02/21,19502
2019/02/22,19622
2019/02/23,19671
2019/02/24,19775
2019/02/25,19927
2019/02/26,20067
2019/02/27,20182
2019/02/28,20291
2019/03/01,20261
2019/03/02,20178
2019/03/03,20071
2019/03/04,20065
2019/03/05,20036
2019/03/06,19985
2019/03/07,19922
2019/03/08,19898
2019/03/09,19846
2019/03/10,19741
2019/03/11,19682
2019/03/12,19638
2019/03/13,19627
2019/03/14,19601
2019/03/15,19565
2019/03/16,19492
2019/03/17,19401
2019/03/18,19400
2019/03/19,19439
2019/03/20,19444
2019/03/21,19462
2019/03/22,19470
2019/03/23,19423
2019/03/24,19368
2019/03/25,19383
2019/03/26,19405
2019/03/27,19422
2019/03/28,19429
2019/03/29,19462
2019/03/30,19490
2019/03/31,19500
2019/04/01,19522
2019/04/02,19600
2019/04/03,19678
2019/04/04,19724
2019/04/05,19714
2019/04/06,19655
2019/04/07,19610
2019/04/08,19624
2019/04/09,19623
2019/04/10,19689
2019/04/11,19786
2019/04/12,19799
2019/04/13,19750
2019/04/14,19690
2019/04/15,19729
2019/04/16,19794
2019/04/17,19818
2019/04/18,19849
2019/04/19,19870
2019/04/20,19876
2019/04/21,19898
2019/04/22,19925
2019/04/23,19970
2019/04/24,19971
2019/04/25,19975
2019/04/26,19976
2019/04/27,19897
2019/04/28,19855
2019/04/29,19841
2019/04/30,19864
2019/05/01,19871
2019/05/02,19963
2019/05/03,20007
2019/05/04,19973
2019/05/05,19954
2019/05/06,20061
2019/05/07,20236
2019/05/08,20331
2019/05/09,20386
2019/05/10,20441
2019/05/11,20490
2019/05/12,20513
2019/05/13,20568
2019/05/14,20648
2019/05/15,20752
2019/05/16,20879
2019/05/17,20985
2019/05/18,21030
2019/05/19,21049
2019/05/20,21135
2019/05/21,21197
2019/05/22,21294
2019/05/23,21385
2019/05/24,21479
2019/05/25,21513
2019/05/26,21520
2019/05/27,21635
2019/05/28,21724
2019/05/29,21819
2019/05/30,21905
2019/05/31,21937
2019/06/01,22009
2019/06/02,22060
2019/06/03,22132
2019/06/04,22201
2019/06/05,22228
2019/06/06,22253
2019/06/07,22263
2019/06/08,22394
2019/06/09,22350
2019/06/10,22468
2019/06/11,22570
2019/06/12,22615
2019/06/13,22605
2019/06/14,22629
2019/06/15,22708
2019/06/16,22726
2019/06/17,22814
2019/06/18,22850
2019/06/19,22937
2019/06/20,23052
2019/06/21,23050
2019/06/22,23025
2019/06/23,23010
2019/06/24,23038
2019/06/25,23124
2019/06/26,23214
2019/06/27,23262
2019/06/28,23379
2019/06/29,23331
2019/06/30,23272
2019/07/01,23368
2019/07/02,23428
2019/07/03,23420
2019/07/04,23404
2019/07/05,23438
2019/07/06,23506
2019/07/07,23553
2019/07/08,23717
2019/07/09,23711
2019/07/10,23683
2019/07/11,23778
2019/07/12,23747
2019/07/13,23615
2019/07/14,23518
2019/07/15,23806
2019/07/16,23946
2019/07/17,23980
2019/07/18,24012
2019/07/19,24012
2019/07/20,23875
2019/07/21,23708
2019/07/22,23605
2019/07/23,23508
2019/07/24,23567
2019/07/25,23661
2019/07/26,23568
2019/07/27,23440
2019/07/28,23305
2019/07/29,23235
2019/07/30,23176
2019/07/31,23116
2019/08/01,23173
2019/08/02,23157
2019/08/03,23140
2019/08/04,23028
2019/08/05,22991
2019/08/06,22957
2019/08/07,22931
2019/08/08,22892
2019/08/09,22855
2019/08/10,22751
2019/08/11,22624
2019/08/12,22570
2019/08/13,22526
2019/08/14,22511
2019/08/15,22478
2019/08/16,22449
2019/08/17,22367
2019/08/18,22281
2019/08/19,22259
2019/08/20,22235
2019/08/21,22213
2019/08/22,22197
2019/08/23,22173
2019/08/24,22126
2019/08/25,22134
2019/08/26,22180
2019/08/27,22180
2019/08/28,22166
2019/08/29,22147
2019/08/30,22124
2019/08/31,22074
2019/09/01,22032
2019/09/02,22032
2019/09/03,22023
2019/09/04,21994
2019/09/05,21988
2019/09/06,21988
2019/09/07,21934
2019/09/08,21874
2019/09/09,21864
2019/09/10,21817
2019/09/11,21773
2019/09/12,21741
2019/09/13,21658
2019/09/14,21573
2019/09/15,21501
2019/09/16,21208
2019/09/17,20742
2019/09/18,20286
2019/09/19,19840
2019/09/20,19404
2019/09/21,18978
2019/09/22,18561
2019/09/23,18153
2019/09/24,17754
2019/09/25,17364
2019/09/26,16982
2019/09/27,16609
2019/09/28,16244
2019/09/29,15887
2019/09/30,15538
2019/10/01,15196
2019/10/02,14862
2019/10/03,14535
2019/10/04,14216
2019/10/05,13904
2019/10/06,13598
2019/10/07,13299
2019/10/08,13007
2019/10/09,12721
2019/10/10,12441
2019/10/11,12168
2019/10/12,11900
2019/10/13,11639
2019/10/14,11383
2019/10/15,11133
2019/10/16,10888
2019/10/17,10649
2019/10/18,10415
2019/10/19,10186
2019/10/20,9962
2019/10/21,9743
2019/10/22,9529
2019/10/23,9320
2019/10/24,9115
2019/10/25,8915
2019/10/26,8719
2019/10/27,8527
2019/10/28,8340
