Date,size30std
2017/05/27,2186
2017/05/28,2221
2017/05/29,2191
2017/05/30,2395
2017/05/31,2551
2017/06/01,2643
2017/06/02,2806
2017/06/03,2855
2017/06/04,2860
2017/06/05,2825
2017/06/06,2886
2017/06/07,2929
2017/06/08,2908
2017/06/09,2897
2017/06/10,2811
2017/06/11,2868
2017/06/12,2977
2017/06/13,2949
2017/06/14,2881
2017/06/15,2779
2017/06/16,2714
2017/06/17,2612
2017/06/18,2547
2017/06/19,2462
2017/06/20,2428
2017/06/21,2361
2017/06/22,2414
2017/06/23,2497
2017/06/24,2510
2017/06/25,2473
2017/06/26,2408
2017/06/27,2253
2017/06/28,2136
2017/06/29,2179
2017/06/30,2153
2017/07/01,2076
2017/07/02,2069
2017/07/03,2108
2017/07/04,2098
2017/07/05,2053
2017/07/06,2011
2017/07/07,2002
2017/07/08,1899
2017/07/09,1950
2017/07/10,1903
2017/07/11,1992
2017/07/12,2091
2017/07/13,2182
2017/07/14,2178
2017/07/15,2157
2017/07/16,2122
2017/07/17,2091
2017/07/18,2169
2017/07/19,2193
2017/07/20,2193
2017/07/21,1877
2017/07/22,1930
2017/07/23,1927
2017/07/24,1962
2017/07/25,1957
2017/07/26,1995
2017/07/27,1956
2017/07/28,1947
2017/07/29,2073
2017/07/30,2158
2017/07/31,2110
2017/08/01,2085
2017/08/02,2067
2017/08/03,2050
2017/08/04,2075
2017/08/05,2098
2017/08/06,2128
2017/08/07,2285
2017/08/08,2452
2017/08/09,2502
2017/08/10,2841
2017/08/11,3265
2017/08/12,3509
2017/08/13,3658
2017/08/14,4102
2017/08/15,4597
2017/08/16,5169
2017/08/17,5656
2017/08/18,6066
2017/08/19,6273
2017/08/20,6190
2017/08/21,6146
2017/08/22,6114
2017/08/23,6134
2017/08/24,6085
2017/08/25,6013
2017/08/26,5832
2017/08/27,5720
2017/08/28,5568
2017/08/29,5426
2017/08/30,5459
2017/08/31,5314
2017/09/01,5186
2017/09/02,4839
2017/09/03,4582
2017/09/04,4580
2017/09/05,4491
2017/09/06,4944
2017/09/07,5182
2017/09/08,5140
2017/09/09,5028
2017/09/10,5014
2017/09/11,4890
2017/09/12,4707
2017/09/13,4684
2017/09/14,4681
2017/09/15,4755
2017/09/16,4755
2017/09/17,4848
2017/09/18,4848
2017/09/19,4602
2017/09/20,4565
2017/09/21,4458
2017/09/22,4335
2017/09/23,4171
2017/09/24,4136
2017/09/25,4073
2017/09/26,3967
2017/09/27,3990
2017/09/28,4110
2017/09/29,4311
2017/09/30,4551
2017/10/01,4744
2017/10/02,4742
2017/10/03,4525
2017/10/04,4552
2017/10/05,4577
2017/10/06,4479
2017/10/07,4398
2017/10/08,4311
2017/10/09,4302
2017/10/10,4170
2017/10/11,4124
2017/10/12,4187
2017/10/13,4234
2017/10/14,4184
2017/10/15,4185
2017/10/16,4220
2017/10/17,4210
2017/10/18,4726
2017/10/19,5141
2017/10/20,5207
2017/10/21,5693
2017/10/22,6327
2017/10/23,6595
2017/10/24,6794
2017/10/25,6927
2017/10/26,7057
2017/10/27,9569
2017/10/28,11351
2017/10/29,12691
2017/10/30,13725
2017/10/31,14553
2017/11/01,14354
2017/11/02,14158
2017/11/03,13986
2017/11/04,13805
2017/11/05,13508
2017/11/06,13312
2017/11/07,13137
2017/11/08,12917
2017/11/09,12531
2017/11/10,12233
2017/11/11,11800
2017/11/12,11249
2017/11/13,10889
2017/11/14,10683
2017/11/15,10693
2017/11/16,10728
2017/11/17,10798
2017/11/18,10840
2017/11/19,10813
2017/11/20,10956
2017/11/21,11057
2017/11/22,11144
2017/11/23,11213
2017/11/24,11235
2017/11/25,11299
2017/11/26,10401
2017/11/27,9775
2017/11/28,8554
2017/11/29,6865
2017/11/30,4203
2017/12/01,4316
2017/12/02,4403
2017/12/03,4601
2017/12/04,4623
2017/12/05,4530
2017/12/06,4766
2017/12/07,4717
2017/12/08,4909
2017/12/09,4903
2017/12/10,4897
2017/12/11,5081
2017/12/12,5563
2017/12/13,6118
2017/12/14,6634
2017/12/15,7081
2017/12/16,7395
2017/12/17,7580
2017/12/18,7860
2017/12/19,8532
2017/12/20,8704
2017/12/21,9075
2017/12/22,9208
2017/12/23,9034
2017/12/24,8647
2017/12/25,8320
2017/12/26,7940
2017/12/27,7956
2017/12/28,7867
2017/12/29,7961
2017/12/30,7923
2017/12/31,7618
2018/01/01,7244
2018/01/02,7252
2018/01/03,7485
2018/01/04,7776
2018/01/05,8048
2018/01/06,7763
2018/01/07,7659
2018/01/08,7432
2018/01/09,7283
2018/01/10,7171
2018/01/11,7202
2018/01/12,7210
2018/01/13,7226
2018/01/14,7175
2018/01/15,7210
2018/01/16,7258
2018/01/17,7341
2018/01/18,7351
2018/01/19,7323
2018/01/20,7345
2018/01/21,7396
2018/01/22,7415
2018/01/23,6871
2018/01/24,6521
2018/01/25,6359
2018/01/26,6246
2018/01/27,6623
2018/01/28,6873
2018/01/29,7014
2018/01/30,7000
2018/01/31,6924
2018/02/01,6978
2018/02/02,6916
2018/02/03,6999
2018/02/04,7016
2018/02/05,6923
2018/02/06,6861
2018/02/07,6786
2018/02/08,6885
2018/02/09,6923
2018/02/10,6851
2018/02/11,6883
2018/02/12,6697
2018/02/13,6785
2018/02/14,6425
2018/02/15,5811
2018/02/16,5176
2018/02/17,4405
2018/02/18,4123
2018/02/19,3907
2018/02/20,3716
2018/02/21,3589
2018/02/22,3555
2018/02/23,3603
2018/02/24,3642
2018/02/25,3534
2018/02/26,3553
2018/02/27,3557
2018/02/28,3428
2018/03/01,3322
2018/03/02,3180
2018/03/03,2805
2018/03/04,2376
2018/03/05,2375
2018/03/06,2353
2018/03/07,2218
2018/03/08,1882
2018/03/09,1871
2018/03/10,2045
2018/03/11,2284
2018/03/12,2271
2018/03/13,2272
2018/03/14,2298
2018/03/15,2322
2018/03/16,2401
2018/03/17,2761
2018/03/18,2776
2018/03/19,2763
2018/03/20,2783
2018/03/21,2769
2018/03/22,2677
2018/03/23,2586
2018/03/24,2920
2018/03/25,3509
2018/03/26,3590
2018/03/27,3732
2018/03/28,3804
2018/03/29,3873
2018/03/30,3837
2018/03/31,3930
2018/04/01,3973
2018/04/02,4003
2018/04/03,3956
2018/04/04,3743
2018/04/05,3618
2018/04/06,3330
2018/04/07,3326
2018/04/08,3287
2018/04/09,3284
2018/04/10,3297
2018/04/11,3066
2018/04/12,3102
2018/04/13,3203
2018/04/14,3139
2018/04/15,3109
2018/04/16,3219
2018/04/17,3459
2018/04/18,3672
2018/04/19,4364
2018/04/20,5133
2018/04/21,5217
2018/04/22,5419
2018/04/23,5636
2018/04/24,5819
2018/04/25,6088
2018/04/26,6229
2018/04/27,6283
2018/04/28,6352
2018/04/29,6451
2018/04/30,6528
2018/05/01,6334
2018/05/02,6265
2018/05/03,6390
2018/05/04,6588
2018/05/05,6533
2018/05/06,6296
2018/05/07,5770
2018/05/08,5385
2018/05/09,5145
2018/05/10,4835
2018/05/11,4477
2018/05/12,4375
2018/05/13,4258
2018/05/14,3722
2018/05/15,3101
2018/05/16,2787
2018/05/17,2657
2018/05/18,2533
2018/05/19,2527
2018/05/20,2467
2018/05/21,2237
2018/05/22,2159
2018/05/23,2188
2018/05/24,2182
2018/05/25,2180
2018/05/26,2273
2018/05/27,2309
2018/05/28,2318
2018/05/29,2325
2018/05/30,2306
2018/05/31,2488
2018/06/01,2476
2018/06/02,2418
2018/06/03,2163
2018/06/04,2231
2018/06/05,2067
2018/06/06,1962
2018/06/07,1931
2018/06/08,1931
2018/06/09,1839
2018/06/10,1842
2018/06/11,1800
2018/06/12,1784
2018/06/13,1756
2018/06/14,1777
2018/06/15,1955
2018/06/16,2029
2018/06/17,2687
2018/06/18,2849
2018/06/19,2833
2018/06/20,2833
2018/06/21,2852
2018/06/22,2808
2018/06/23,3128
2018/06/24,3355
2018/06/25,3340
2018/06/26,3330
2018/06/27,3308
2018/06/28,3290
2018/06/29,3279
2018/06/30,3137
2018/07/01,3156
2018/07/02,3504
2018/07/03,3523
2018/07/04,3764
2018/07/05,3715
2018/07/06,3965
2018/07/07,4117
2018/07/08,4080
2018/07/09,4056
2018/07/10,4011
2018/07/11,3968
2018/07/12,3985
2018/07/13,3894
2018/07/14,3976
2018/07/15,4182
2018/07/16,3917
2018/07/17,3871
2018/07/18,3902
2018/07/19,3809
2018/07/20,3611
2018/07/21,3714
2018/07/22,3608
2018/07/23,3607
2018/07/24,3685
2018/07/25,3579
2018/07/26,3555
2018/07/27,3434
2018/07/28,3443
2018/07/29,3400
2018/07/30,3485
2018/07/31,3562
2018/08/01,3617
2018/08/02,3738
2018/08/03,3552
2018/08/04,3559
2018/08/05,3387
2018/08/06,3269
2018/08/07,3398
2018/08/08,4030
2018/08/09,4632
2018/08/10,4774
2018/08/11,4799
2018/08/12,4839
2018/08/13,4778
2018/08/14,4642
2018/08/15,4660
2018/08/16,4614
2018/08/17,4576
2018/08/18,4520
2018/08/19,4522
2018/08/20,4608
2018/08/21,4760
2018/08/22,4753
2018/08/23,4758
2018/08/24,4698
2018/08/25,4793
2018/08/26,4854
2018/08/27,4881
2018/08/28,5072
2018/08/29,5108
2018/08/30,5098
2018/08/31,5016
2018/09/01,4971
2018/09/02,4980
2018/09/03,5069
2018/09/04,5076
2018/09/05,5185
2018/09/06,5106
2018/09/07,4624
2018/09/08,3828
2018/09/09,3461
2018/09/10,3280
2018/09/11,3022
2018/09/12,2978
2018/09/13,2917
2018/09/14,2708
2018/09/15,2740
2018/09/16,2675
2018/09/17,2675
2018/09/18,2623
2018/09/19,3044
2018/09/20,3020
2018/09/21,3061
2018/09/22,3072
2018/09/23,3061
2018/09/24,3417
2018/09/25,3655
2018/09/26,4079
2018/09/27,4388
2018/09/28,4522
2018/09/29,4800
2018/09/30,4701
2018/10/01,4680
2018/10/02,4635
2018/10/03,4820
2018/10/04,4845
2018/10/05,5063
2018/10/06,5672
2018/10/07,6563
2018/10/08,7051
2018/10/09,7323
2018/10/10,7747
2018/10/11,7984
2018/10/12,8069
2018/10/13,8355
2018/10/14,8740
2018/10/15,8863
2018/10/16,8858
2018/10/17,8889
2018/10/18,8869
2018/10/19,8921
2018/10/20,9108
2018/10/21,9107
2018/10/22,8996
2018/10/23,8874
2018/10/24,8345
2018/10/25,7837
2018/10/26,6967
2018/10/27,6146
2018/10/28,5347
2018/10/29,5325
2018/10/30,4991
2018/10/31,4487
2018/11/01,3965
2018/11/02,3803
2018/11/03,3494
2018/11/04,3384
2018/11/05,3384
2018/11/06,3297
2018/11/07,3284
2018/11/08,3286
2018/11/09,3269
2018/11/10,3311
2018/11/11,3199
2018/11/12,3206
2018/11/13,3067
2018/11/14,3086
2018/11/15,3086
2018/11/16,3099
2018/11/17,3212
2018/11/18,3384
2018/11/19,3342
2018/11/20,3359
2018/11/21,3300
2018/11/22,3299
2018/11/23,3127
2018/11/24,2812
2018/11/25,2663
2018/11/26,2537
2018/11/27,2440
2018/11/28,2467
2018/11/29,2403
2018/11/30,2434
2018/12/01,2468
2018/12/02,2589
2018/12/03,2527
2018/12/04,2460
2018/12/05,2511
2018/12/06,2532
2018/12/07,2547
2018/12/08,2534
2018/12/09,2547
2018/12/10,2516
2018/12/11,2508
2018/12/12,2516
2018/12/13,2515
2018/12/14,2506
2018/12/15,2522
2018/12/16,2590
2018/12/17,2521
2018/12/18,2372
2018/12/19,2424
2018/12/20,2407
2018/12/21,2496
2018/12/22,2537
2018/12/23,2544
2018/12/24,2443
2018/12/25,2447
2018/12/26,2441
2018/12/27,2446
2018/12/28,2339
2018/12/29,2366
2018/12/30,2631
2018/12/31,2614
2019/01/01,2869
2019/01/02,2871
2019/01/03,2930
2019/01/04,2925
2019/01/05,2880
2019/01/06,2939
2019/01/07,2945
2019/01/08,2933
2019/01/09,2928
2019/01/10,2977
2019/01/11,2973
2019/01/12,3046
2019/01/13,3098
2019/01/14,3097
2019/01/15,3028
2019/01/16,3000
2019/01/17,2911
2019/01/18,2817
2019/01/19,2720
2019/01/20,2605
2019/01/21,2934
2019/01/22,3452
2019/01/23,3581
2019/01/24,3610
2019/01/25,3607
2019/01/26,3609
2019/01/27,3611
2019/01/28,3811
2019/01/29,3829
2019/01/30,3929
2019/01/31,3564
2019/02/01,3600
2019/02/02,3628
2019/02/03,3713
2019/02/04,3781
2019/02/05,3715
2019/02/06,3761
2019/02/07,3778
2019/02/08,3768
2019/02/09,3805
2019/02/10,3805
2019/02/11,3737
2019/02/12,3635
2019/02/13,3959
2019/02/14,4212
2019/02/15,4361
2019/02/16,4382
2019/02/17,4426
2019/02/18,4639
2019/02/19,4860
2019/02/20,5119
2019/02/21,5353
2019/02/22,5603
2019/02/23,5618
2019/02/24,5718
2019/02/25,5959
2019/02/26,6147
2019/02/27,6313
2019/02/28,6445
2019/03/01,6513
2019/03/02,6755
2019/03/03,7084
2019/03/04,6973
2019/03/05,6823
2019/03/06,6705
2019/03/07,6658
2019/03/08,6533
2019/03/09,6523
2019/03/10,6865
2019/03/11,6872
2019/03/12,6928
2019/03/13,6968
2019/03/14,7036
2019/03/15,7078
2019/03/16,7216
2019/03/17,7428
2019/03/18,7427
2019/03/19,7403
2019/03/20,7275
2019/03/21,7094
2019/03/22,6878
2019/03/23,6645
2019/03/24,6410
2019/03/25,6350
2019/03/26,6081
2019/03/27,5425
2019/03/28,4714
2019/03/29,4123
2019/03/30,3444
2019/03/31,3482
2019/04/01,3468
2019/04/02,3596
2019/04/03,3896
2019/04/04,4021
2019/04/05,3988
2019/04/06,3996
2019/04/07,4031
2019/04/08,4007
2019/04/09,3699
2019/04/10,3775
2019/04/11,4050
2019/04/12,4048
2019/04/13,4099
2019/04/14,4167
2019/04/15,4006
2019/04/16,3748
2019/04/17,3745
2019/04/18,3746
2019/04/19,3747
2019/04/20,3747
2019/04/21,3751
2019/04/22,3600
2019/04/23,3403
2019/04/24,3403
2019/04/25,3406
2019/04/26,3409
2019/04/27,3710
2019/04/28,3810
2019/04/29,3828
2019/04/30,3832
2019/05/01,3832
2019/05/02,3942
2019/05/03,3852
2019/05/04,3866
2019/05/05,3872
2019/05/06,4030
2019/05/07,4724
2019/05/08,4906
2019/05/09,4927
2019/05/10,4940
2019/05/11,4847
2019/05/12,4844
2019/05/13,4717
2019/05/14,4563
2019/05/15,4774
2019/05/16,5083
2019/05/17,5265
2019/05/18,5274
2019/05/19,5257
2019/05/20,5317
2019/05/21,5333
2019/05/22,5450
2019/05/23,5554
2019/05/24,5583
2019/05/25,5501
2019/05/26,5417
2019/05/27,5034
2019/05/28,4712
2019/05/29,4527
2019/05/30,4460
2019/05/31,4252
2019/06/01,4275
2019/06/02,4209
2019/06/03,3676
2019/06/04,3142
2019/06/05,3164
2019/06/06,2897
2019/06/07,2953
2019/06/08,3234
2019/06/09,3506
2019/06/10,3649
2019/06/11,3589
2019/06/12,3534
2019/06/13,3650
2019/06/14,3657
2019/06/15,3635
2019/06/16,3634
2019/06/17,3670
2019/06/18,3525
2019/06/19,3600
2019/06/20,3777
2019/06/21,3834
2019/06/22,3968
2019/06/23,4045
2019/06/24,4005
2019/06/25,3942
2019/06/26,3977
2019/06/27,3971
2019/06/28,4175
2019/06/29,4377
2019/06/30,4599
2019/07/01,4717
2019/07/02,4738
2019/07/03,4775
2019/07/04,4829
2019/07/05,4806
2019/07/06,4823
2019/07/07,4765
2019/07/08,5108
2019/07/09,4848
2019/07/10,4845
2019/07/11,4909
2019/07/12,4997
2019/07/13,5539
2019/07/14,5878
2019/07/15,7280
2019/07/16,7491
2019/07/17,7470
2019/07/18,7467
2019/07/19,7453
2019/07/20,7806
2019/07/21,8358
2019/07/22,8541
2019/07/23,8717
2019/07/24,8744
2019/07/25,8785
2019/07/26,8894
2019/07/27,9169
2019/07/28,9292
2019/07/29,9334
2019/07/30,9339
2019/07/31,9267
2019/08/01,9250
2019/08/02,9254
2019/08/03,9257
2019/08/04,9413
2019/08/05,9333
2019/08/06,9282
2019/08/07,8752
2019/08/08,8751
2019/08/09,8760
2019/08/10,8607
2019/08/11,8781
2019/08/12,8679
2019/08/13,8639
2019/08/14,6668
2019/08/15,5811
2019/08/16,5569
2019/08/17,5357
2019/08/18,5262
2019/08/19,5170
2019/08/20,4917
2019/08/21,4876
2019/08/22,4842
2019/08/23,4426
2019/08/24,3559
2019/08/25,3609
2019/08/26,3685
2019/08/27,3473
2019/08/28,3465
2019/08/29,3462
2019/08/30,3455
2019/08/31,3016
2019/09/01,2967
2019/09/02,2945
2019/09/03,2777
2019/09/04,2773
2019/09/05,2782
2019/09/06,2793
2019/09/07,2834
2019/09/08,2890
2019/09/09,2724
2019/09/10,2354
2019/09/11,2375
2019/09/12,2381
