Date,activeaddresses90roc
2016/09/12,-0.307
2016/09/13,8.742
2016/09/14,14.802
2016/09/15,-18.311
2016/09/16,-10.039
2016/09/17,-0.373
2016/09/18,-3.503
2016/09/19,0.135
2016/09/20,18.76
2016/09/21,13.102
2016/09/22,-6.544
2016/09/23,7.88
2016/09/24,-5.507
2016/09/25,2.312
2016/09/26,-7.695
2016/09/27,-3.616
2016/09/28,2.485
2016/09/29,4.662
2016/09/30,0.796
2016/10/01,7.442
2016/10/02,8.315
2016/10/03,0.468
2016/10/04,-17.355
2016/10/05,-13.535
2016/10/06,-15.937
2016/10/07,6.547
2016/10/08,0.41
2016/10/09,12.685
2016/10/10,12.996
2016/10/11,9.057
2016/10/12,-40.49
2016/10/13,-53.375
2016/10/14,-9.545
2016/10/15,-19.611
2016/10/16,-13.043
2016/10/17,-23.196
2016/10/18,-7.141
2016/10/19,-32.639
2016/10/20,-8.796
2016/10/21,20.793
2016/10/22,-30.024
2016/10/23,-27.035
2016/10/24,-37.229
2016/10/25,-32.033
2016/10/26,-22.77
2016/10/27,-14.653
2016/10/28,-6.147
2016/10/29,-18.641
2016/10/30,-27.394
2016/10/31,0.046
2016/11/01,-9.206
2016/11/02,-7.163
2016/11/03,-6.302
2016/11/04,-31.204
2016/11/05,-14.049
2016/11/06,-25.869
2016/11/07,-18.33
2016/11/08,-16.462
2016/11/09,-21.536
2016/11/10,-19.422
2016/11/11,-6.413
2016/11/12,-13.56
2016/11/13,-8.975
2016/11/14,-27.795
2016/11/15,-13.343
2016/11/16,-18.737
2016/11/17,-20.17
2016/11/18,-15.948
2016/11/19,-20.046
2016/11/20,-15.081
2016/11/21,-23.667
2016/11/22,34.05
2016/11/23,56.291
2016/11/24,-27.579
2016/11/25,19.453
2016/11/26,-30.935
2016/11/27,-28.816
2016/11/28,-20.683
2016/11/29,-31.856
2016/11/30,-28.07
2016/12/01,-32.364
2016/12/02,-18.762
2016/12/03,-15.968
2016/12/04,-19.906
2016/12/05,-23.294
2016/12/06,-4.722
2016/12/07,-33.411
2016/12/08,-25.057
2016/12/09,-18.231
2016/12/10,-26.605
2016/12/11,-25.559
2016/12/12,-20.537
2016/12/13,-27.165
2016/12/14,-20.868
2016/12/15,-19.275
2016/12/16,-22.649
2016/12/17,-20.69
2016/12/18,-29.41
2016/12/19,-34.047
2016/12/20,-17.611
2016/12/21,-3.709
2016/12/22,17.261
2016/12/23,-8.165
2016/12/24,-15.243
2016/12/25,-22.483
2016/12/26,-22.64
2016/12/27,-22.005
2016/12/28,-18.286
2016/12/29,-12.85
2016/12/30,-19.454
2016/12/31,-19.928
2017/01/01,-25.302
2017/01/02,2.138
2017/01/03,-2.226
2017/01/04,22.522
2017/01/05,1.679
2017/01/06,-0.212
2017/01/07,-15.989
2017/01/08,-23.594
2017/01/09,0.706
2017/01/10,49.325
2017/01/11,102.322
2017/01/12,9.119
2017/01/13,32.217
2017/01/14,4.441
2017/01/15,-7.468
2017/01/16,-16.012
2017/01/17,24.736
2017/01/18,-21.305
2017/01/19,-33.275
2017/01/20,-4.014
2017/01/21,-5.846
2017/01/22,-12.836
2017/01/23,-11.269
2017/01/24,-6.949
2017/01/25,-13.626
2017/01/26,-13.196
2017/01/27,-6.443
2017/01/28,1.983
2017/01/29,-24.96
2017/01/30,-15.708
2017/01/31,-18.538
2017/02/01,-10.552
2017/02/02,29.062
2017/02/03,-1.79
2017/02/04,18.329
2017/02/05,-0.589
2017/02/06,1.766
2017/02/07,-1.581
2017/02/08,12.714
2017/02/09,0.194
2017/02/10,11.377
2017/02/11,-8.437
2017/02/12,9.511
2017/02/13,17.276
2017/02/14,27.935
2017/02/15,29.618
2017/02/16,17.292
2017/02/17,20.55
2017/02/18,21.185
2017/02/19,13.769
2017/02/20,-24.912
2017/02/21,-41.49
2017/02/22,32.271
2017/02/23,-22.178
2017/02/24,53.573
2017/02/25,33.444
2017/02/26,24.849
2017/02/27,45.456
2017/02/28,57.664
2017/03/01,74.572
2017/03/02,94.41
2017/03/03,66.645
2017/03/04,57.905
2017/03/05,54.158
2017/03/06,39.184
2017/03/07,58.104
2017/03/08,58.536
2017/03/09,66.387
2017/03/10,76.43
2017/03/11,76.373
2017/03/12,83.352
2017/03/13,162.373
2017/03/14,103.885
2017/03/15,103.41
2017/03/16,205.296
2017/03/17,219.47
2017/03/18,184.214
2017/03/19,105.472
2017/03/20,107.148
2017/03/21,114.82
2017/03/22,57.33
2017/03/23,97.234
2017/03/24,158.155
2017/03/25,164.898
2017/03/26,138.256
2017/03/27,150.933
2017/03/28,131.882
2017/03/29,129.353
2017/03/30,183.34
2017/03/31,201.73
2017/04/01,144.705
2017/04/02,156.802
2017/04/03,205.227
2017/04/04,101.002
2017/04/05,98.182
2017/04/06,151.865
2017/04/07,110.278
2017/04/08,97.532
2017/04/09,69.536
2017/04/10,101.117
2017/04/11,89.183
2017/04/12,101.895
2017/04/13,128.56
2017/04/14,130.887
2017/04/15,111.743
2017/04/16,64.462
2017/04/17,78.741
2017/04/18,125.867
2017/04/19,120.626
2017/04/20,124.445
2017/04/21,101.257
2017/04/22,95.987
2017/04/23,101.656
2017/04/24,112.846
2017/04/25,125.203
2017/04/26,156.337
2017/04/27,215.718
2017/04/28,187.643
2017/04/29,172.675
2017/04/30,169.401
2017/05/01,221.301
2017/05/02,197.656
2017/05/03,163.681
2017/05/04,242.044
2017/05/05,214.39
2017/05/06,159.318
2017/05/07,203.63
2017/05/08,251.328
2017/05/09,218.815
2017/05/10,204.324
2017/05/11,214.544
2017/05/12,211.172
2017/05/13,162.306
2017/05/14,143.998
2017/05/15,179.706
2017/05/16,175.209
2017/05/17,169.096
2017/05/18,243.745
2017/05/19,298.863
2017/05/20,215.091
2017/05/21,234.259
2017/05/22,322.56
2017/05/23,362.909
2017/05/24,368.453
2017/05/25,314.272
2017/05/26,312.342
2017/05/27,249.826
2017/05/28,216.185
2017/05/29,193.462
2017/05/30,217.626
2017/05/31,180.154
2017/06/01,260.112
2017/06/02,235.297
2017/06/03,249.01
2017/06/04,233.519
2017/06/05,290.969
2017/06/06,319.897
2017/06/07,259.927
2017/06/08,245.086
2017/06/09,282.783
2017/06/10,267.482
2017/06/11,214.834
2017/06/12,359.447
2017/06/13,317.326
2017/06/14,166.743
2017/06/15,182.4
2017/06/16,204.848
2017/06/17,240.923
2017/06/18,244.851
2017/06/19,285.623
2017/06/20,310.609
2017/06/21,239.725
2017/06/22,277.917
2017/06/23,298.819
2017/06/24,297.366
2017/06/25,208.962
2017/06/26,386.724
2017/06/27,262.12
2017/06/28,212.093
2017/06/29,170.905
2017/06/30,277.13
2017/07/01,214.729
2017/07/02,166.559
2017/07/03,277.158
2017/07/04,262.028
2017/07/05,186.255
2017/07/06,259.634
2017/07/07,368.167
2017/07/08,282.091
2017/07/09,224.829
2017/07/10,343.693
2017/07/11,298.238
2017/07/12,266.03
2017/07/13,233.346
2017/07/14,258.695
2017/07/15,293.41
2017/07/16,277.915
2017/07/17,225.067
2017/07/18,249.821
2017/07/19,231.557
2017/07/20,282.241
2017/07/21,271.954
2017/07/22,206.475
2017/07/23,258.945
2017/07/24,239.104
2017/07/25,184.185
2017/07/26,115.531
2017/07/27,153.052
2017/07/28,183.89
2017/07/29,127.204
2017/07/30,106.809
2017/07/31,171.67
2017/08/01,146.975
2017/08/02,107.785
2017/08/03,108.247
2017/08/04,174.065
2017/08/05,140.774
2017/08/06,106.052
2017/08/07,140.519
2017/08/08,191.846
2017/08/09,141.602
2017/08/10,222.282
2017/08/11,271.25
2017/08/12,220.14
2017/08/13,171.554
2017/08/14,252.903
2017/08/15,272.475
2017/08/16,197.075
2017/08/17,152.736
2017/08/18,262.197
2017/08/19,159.477
2017/08/20,77.313
2017/08/21,106.796
2017/08/22,86.583
2017/08/23,106.708
2017/08/24,101.008
2017/08/25,147.446
2017/08/26,104.179
2017/08/27,97.784
2017/08/28,108.214
2017/08/29,113.25
2017/08/30,93.068
2017/08/31,135.943
2017/09/01,123.382
2017/09/02,89.52
2017/09/03,57.41
2017/09/04,117.336
2017/09/05,118.821
2017/09/06,147.02
2017/09/07,89.693
2017/09/08,87.315
2017/09/09,45.439
2017/09/10,-0.969
2017/09/11,20.017
2017/09/12,54.315
2017/09/13,28.441
2017/09/14,59.083
2017/09/15,86.955
2017/09/16,35.918
2017/09/17,-0.295
2017/09/18,31.6
2017/09/19,45.189
2017/09/20,5.552
2017/09/21,2.945
2017/09/22,-1.959
2017/09/23,9.744
2017/09/24,-23.638
2017/09/25,9.815
2017/09/26,1.691
2017/09/27,8.618
2017/09/28,20.144
2017/09/29,27.426
2017/09/30,9.889
2017/10/01,-12.413
2017/10/02,3.851
2017/10/03,15.867
2017/10/04,8.356
2017/10/05,-3.093
2017/10/06,22.149
2017/10/07,22.417
2017/10/08,-5.603
2017/10/09,2.759
2017/10/10,23.828
2017/10/11,35.854
2017/10/12,37.765
2017/10/13,63.702
2017/10/14,31.438
2017/10/15,23.443
2017/10/16,16.167
2017/10/17,45.302
2017/10/18,35.351
2017/10/19,38.376
2017/10/20,77.95
2017/10/21,30.335
2017/10/22,50.777
2017/10/23,53.386
2017/10/24,69.412
2017/10/25,46.209
2017/10/26,45.609
2017/10/27,70.444
2017/10/28,-100
2017/10/29,-100
2017/10/30,-100
2017/10/31,67.532
2017/11/01,81.258
2017/11/02,83.534
2017/11/03,54.402
2017/11/04,23.968
2017/11/05,11.475
2017/11/06,14.918
2017/11/07,30.155
2017/11/08,20.121
2017/11/09,20.986
2017/11/10,28.037
2017/11/11,11.513
2017/11/12,0.59
2017/11/13,-1.857
2017/11/14,7.57
2017/11/15,20.351
2017/11/16,1.376
2017/11/17,32.498
2017/11/18,35.373
2017/11/19,10.037
2017/11/20,40.026
2017/11/21,29.073
2017/11/22,44.942
2017/11/23,38.068
2017/11/24,66.61
2017/11/25,57.718
2017/11/26,36.971
2017/11/27,47.347
2017/11/28,51.937
2017/11/29,61.493
2017/11/30,61.892
2017/12/01,72.312
2017/12/02,96.959
2017/12/03,42.092
2017/12/04,48.492
2017/12/05,36.149
2017/12/06,118.516
2017/12/07,45.432
2017/12/08,91.393
2017/12/09,109.332
2017/12/10,74.036
2017/12/11,85.06
2017/12/12,137.759
2017/12/13,133.988
2017/12/14,118.728
2017/12/15,164.212
2017/12/16,211.108
2017/12/17,136.021
2017/12/18,207.038
2017/12/19,264.813
2017/12/20,263.026
2017/12/21,367.136
2017/12/22,388.963
2017/12/23,260.881
2017/12/24,154.032
2017/12/25,167.801
2017/12/26,187.917
2017/12/27,199.788
2017/12/28,209.633
2017/12/29,329.758
2017/12/30,407.723
2017/12/31,229.271
2018/01/01,210.411
2018/01/02,351.864
2018/01/03,395.509
2018/01/04,472.559
2018/01/05,462.455
2018/01/06,409.678
2018/01/07,338.485
2018/01/08,305.782
2018/01/09,349.708
2018/01/10,313.864
2018/01/11,267.897
2018/01/12,301.541
2018/01/13,335.368
2018/01/14,287.44
2018/01/15,260.59
2018/01/16,326.977
2018/01/17,340.792
2018/01/18,276.612
2018/01/19,211.83
2018/01/20,153.989
2018/01/21,207.338
2018/01/22,179.625
2018/01/23,189.413
2018/01/24,168.361
2018/01/25,111.432
2018/01/26,0
2018/01/27,0
2018/01/28,0
2018/01/29,148.564
2018/01/30,123.374
2018/01/31,96.596
2018/02/01,171.701
2018/02/02,235.318
2018/02/03,167.984
2018/02/04,119.221
2018/02/05,144.284
2018/02/06,131.011
2018/02/07,100.916
2018/02/08,59.125
2018/02/09,124.681
2018/02/10,108.948
2018/02/11,90.28
2018/02/12,98.886
2018/02/13,46.97
2018/02/14,71.799
2018/02/15,65.036
2018/02/16,64.969
2018/02/17,64.618
2018/02/18,46.609
2018/02/19,63.208
2018/02/20,77.247
2018/02/21,61.274
2018/02/22,53.287
2018/02/23,43.251
2018/02/24,22.843
2018/02/25,3.309
2018/02/26,18.843
2018/02/27,0.665
2018/02/28,11.546
2018/03/01,13.739
2018/03/02,12.977
2018/03/03,-9.704
2018/03/04,-18.215
2018/03/05,4.864
2018/03/06,-25.281
2018/03/07,32.967
2018/03/08,-9.611
2018/03/09,-7.165
2018/03/10,-11.762
2018/03/11,-35.12
2018/03/12,-31.606
2018/03/13,-35.735
2018/03/14,-34.559
2018/03/15,-32.716
2018/03/16,-35.325
2018/03/17,-41.351
2018/03/18,-44.105
2018/03/19,-45.863
2018/03/20,-49.047
2018/03/21,-50.06
2018/03/22,-54.136
2018/03/23,-30.254
2018/03/24,-20.924
2018/03/25,-39.418
2018/03/26,-32.627
2018/03/27,-44.057
2018/03/28,-50.094
2018/03/29,-55.285
2018/03/30,-57.086
2018/03/31,-49.415
2018/04/01,-51.907
2018/04/02,-59.514
2018/04/03,-60.687
2018/04/04,-67.525
2018/04/05,-59.122
2018/04/06,-59.22
2018/04/07,-61.008
2018/04/08,-60.338
2018/04/09,-60.277
2018/04/10,-61.61
2018/04/11,-60.776
2018/04/12,-50.615
2018/04/13,-51.238
2018/04/14,-54.461
2018/04/15,-60.26
2018/04/16,-61.148
2018/04/17,-58.389
2018/04/18,-57.422
2018/04/19,-41.373
2018/04/20,-28.732
2018/04/21,-38.761
2018/04/22,-32.428
2018/04/23,-22.782
2018/04/24,-18.958
2018/04/25,-6.884
2018/04/26,-32.67
2018/04/27,-25.236
2018/04/28,-29.068
2018/04/29,-38.365
2018/04/30,-27.689
2018/05/01,-33.888
2018/05/02,-35.765
2018/05/03,-28.362
2018/05/04,34.771
2018/05/05,-8.64
2018/05/06,-23.301
2018/05/07,-20.074
2018/05/08,-6.74
2018/05/09,22.95
2018/05/10,1.276
2018/05/11,-9.49
2018/05/12,8.07
2018/05/13,-10.734
2018/05/14,9.3
2018/05/15,3.459
2018/05/16,5.581
2018/05/17,27.795
2018/05/18,23.753
2018/05/19,30.783
2018/05/20,1.244
2018/05/21,-10.426
2018/05/22,4.8
2018/05/23,15.879
2018/05/24,22.318
2018/05/25,34.179
2018/05/26,30.638
2018/05/27,12.506
2018/05/28,33.054
2018/05/29,17.454
2018/05/30,25.352
2018/05/31,21.859
2018/06/01,25.837
2018/06/02,45.537
2018/06/03,23.778
2018/06/04,16.341
2018/06/05,-7.757
2018/06/06,16.376
2018/06/07,24.011
2018/06/08,23.164
2018/06/09,-66.015
2018/06/10,-100
2018/06/11,23.62
2018/06/12,1.026
2018/06/13,14.732
2018/06/14,20.718
2018/06/15,39.835
2018/06/16,-0.633
2018/06/17,-1.108
2018/06/18,12.632
2018/06/19,13.68
2018/06/20,27.381
2018/06/21,4.458
2018/06/22,22.096
2018/06/23,42.832
2018/06/24,14.835
2018/06/25,59.946
2018/06/26,33.607
2018/06/27,28.087
2018/06/28,26.678
2018/06/29,40.863
2018/06/30,0.254
2018/07/01,-31.304
2018/07/02,-26.203
2018/07/03,-21.503
2018/07/04,-33.844
2018/07/05,-19.752
2018/07/06,-19.601
2018/07/07,-28.043
2018/07/08,-15.71
2018/07/09,1.772
2018/07/10,0.199
2018/07/11,-18.247
2018/07/12,-26.531
2018/07/13,-20.573
2018/07/14,-27.838
2018/07/15,-29.809
2018/07/16,3.924
2018/07/17,10.424
2018/07/18,19.226
2018/07/19,3.168
2018/07/20,-10.002
2018/07/21,-22.89
2018/07/22,-15.206
2018/07/23,-6.439
2018/07/24,10.911
2018/07/25,14.809
2018/07/26,10.095
2018/07/27,20.397
2018/07/28,13.985
2018/07/29,4.351
2018/07/30,20.971
2018/07/31,4.179
2018/08/01,-4.245
2018/08/02,-37.915
2018/08/03,2.049
2018/08/04,-5.476
2018/08/05,-14.438
2018/08/06,-14.22
2018/08/07,-24.776
2018/08/08,-33.543
2018/08/09,-30.647
2018/08/10,-100
2018/08/11,-100
2018/08/12,-100
2018/08/13,-14.408
2018/08/14,-22.563
2018/08/15,-29.194
2018/08/16,-20.366
2018/08/17,-37.886
2018/08/18,-29.154
2018/08/19,-29.297
2018/08/20,-24.173
2018/08/21,-35.651
2018/08/22,-31.739
2018/08/23,-30.084
2018/08/24,-28.008
2018/08/25,-32.028
2018/08/26,-35.776
2018/08/27,-26.514
2018/08/28,-27.434
2018/08/29,-39.342
2018/08/30,-26.132
2018/08/31,-31.11
2018/09/01,-26.559
2018/09/02,-18.96
2018/09/03,-16.36
2018/09/04,-22.629
2018/09/05,-22.216
2018/09/06,-18.31
2018/09/07,226.039
2018/09/08,0
2018/09/09,-28.792
2018/09/10,-20.923
2018/09/11,-30.401
2018/09/12,-28.679
2018/09/13,-29.391
2018/09/14,-18.807
2018/09/15,-36.058
2018/09/16,-37.979
2018/09/17,-29.524
2018/09/18,-40.193
2018/09/19,-40.905
2018/09/20,-38.483
2018/09/21,-27.95
2018/09/22,-36.935
2018/09/23,-50.999
2018/09/24,-37.487
2018/09/25,-35.894
2018/09/26,-42.708
2018/09/27,-37.734
2018/09/28,-4.239
2018/09/29,5.388
2018/09/30,4.533
2018/10/01,-1.714
2018/10/02,-2.288
2018/10/03,5.9
2018/10/04,25.631
2018/10/05,36.224
2018/10/06,15.901
2018/10/07,-16.304
2018/10/08,-11.753
2018/10/09,-4.265
2018/10/10,-2.95
2018/10/11,14.978
2018/10/12,18.322
2018/10/13,18.323
2018/10/14,-27.048
2018/10/15,-19.982
2018/10/16,-30.493
2018/10/17,-23.132
2018/10/18,-17.373
2018/10/19,-7.465
2018/10/20,-23.459
2018/10/21,-35.787
2018/10/22,-29.695
2018/10/23,-33.736
2018/10/24,-27.666
2018/10/25,-35.216
2018/10/26,-26.181
2018/10/27,-34.294
2018/10/28,-36.952
2018/10/29,-22.174
2018/10/30,-22.557
2018/10/31,-20.453
2018/11/01,-31.037
2018/11/02,-30.908
2018/11/03,-31.392
2018/11/04,-33.106
2018/11/05,-14.482
2018/11/06,-6.695
2018/11/07,-12.664
2018/11/08,0
2018/11/09,0
2018/11/10,0
2018/11/11,-22.42
2018/11/12,-20.07
2018/11/13,-19.999
2018/11/14,-24.756
2018/11/15,-12.708
2018/11/16,-16.475
2018/11/17,-20.183
2018/11/18,-33.348
2018/11/19,3.393
2018/11/20,-4.224
2018/11/21,-13.769
2018/11/22,-18.506
2018/11/23,-16.11
2018/11/24,-29.152
2018/11/25,-25.12
2018/11/26,-22.056
2018/11/27,-9.859
2018/11/28,-8.354
2018/11/29,-17.489
2018/11/30,-20.482
2018/12/01,-33.407
2018/12/02,-35.66
2018/12/03,-22.732
2018/12/04,-27.109
2018/12/05,-16.47
2018/12/06,-17.722
2018/12/07,-7.763
2018/12/08,-4.136
2018/12/09,-13.168
2018/12/10,-0.277
2018/12/11,-10.875
2018/12/12,-14.419
2018/12/13,-6.16
2018/12/14,9.237
2018/12/15,14.398
2018/12/16,-1.213
2018/12/17,7.496
2018/12/18,4.728
2018/12/19,6.859
2018/12/20,1.599
2018/12/21,13.393
2018/12/22,-5.424
2018/12/23,4.998
2018/12/24,10.444
2018/12/25,5.242
2018/12/26,4.207
2018/12/27,2.62
2018/12/28,28.614
2018/12/29,6.087
2018/12/30,-0.552
2018/12/31,9.029
2019/01/01,-19.652
2019/01/02,-9.662
2019/01/03,-9.496
2019/01/04,-22.767
2019/01/05,-7.36
2019/01/06,-12.739
2019/01/07,-2.98
2019/01/08,7.129
2019/01/09,-2.12
2019/01/10,0.087
2019/01/11,-6.517
2019/01/12,-21.821
2019/01/13,-24.99
2019/01/14,-4.929
2019/01/15,-13.885
2019/01/16,-17.821
2019/01/17,-18.095
2019/01/18,-13.61
2019/01/19,-13.562
2019/01/20,-28.843
2019/01/21,-18.686
2019/01/22,-21.336
2019/01/23,-14.457
2019/01/24,-18.732
2019/01/25,-8.456
2019/01/26,-17.667
2019/01/27,-25.816
2019/01/28,-14.927
2019/01/29,-20.453
2019/01/30,-18.394
2019/01/31,-7.41
2019/02/01,-8.957
2019/02/02,-20.349
2019/02/03,-36.78
2019/02/04,-36.525
2019/02/05,-31.85
2019/02/06,-27.93
2019/02/07,-34.92
2019/02/08,-21.349
2019/02/09,-36.762
2019/02/10,-40.185
2019/02/11,-28.681
2019/02/12,-29.566
2019/02/13,-24.018
2019/02/14,-20.879
2019/02/15,-12.646
2019/02/16,-14.063
2019/02/17,-37.646
2019/02/18,-18.07
2019/02/19,-8.471
2019/02/20,-12.726
2019/02/21,-18.269
2019/02/22,-4.051
2019/02/23,-18.575
2019/02/24,-13.701
2019/02/25,-6.956
2019/02/26,-16.11
2019/02/27,-4.942
2019/02/28,-11.252
2019/03/01,3.784
2019/03/02,0.595
2019/03/03,-15.385
2019/03/04,3.787
2019/03/05,-3.382
2019/03/06,-2.304
2019/03/07,-9.772
2019/03/08,-12.428
2019/03/09,-3.921
2019/03/10,-24.028
2019/03/11,-6.465
2019/03/12,2.179
2019/03/13,-0.481
2019/03/14,0.51
2019/03/15,-7.057
2019/03/16,-21.235
2019/03/17,-13.838
2019/03/18,5.042
2019/03/19,-0.779
2019/03/20,2.162
2019/03/21,-2.684
2019/03/22,18.569
2019/03/23,-2.885
2019/03/24,-12.662
2019/03/25,20.35
2019/03/26,13.13
2019/03/27,8.975
2019/03/28,5.672
2019/03/29,7.242
2019/03/30,20.346
2019/03/31,3.501
2019/04/01,47.595
2019/04/02,37.987
2019/04/03,23.823
2019/04/04,19.51
2019/04/05,20.467
2019/04/06,7.65
2019/04/07,1.952
2019/04/08,13.311
2019/04/09,12.817
2019/04/10,9.604
2019/04/11,30.332
2019/04/12,59.382
2019/04/13,26.973
2019/04/14,-16.252
2019/04/15,10.571
2019/04/16,21.957
2019/04/17,24.991
2019/04/18,23.789
2019/04/19,42.216
2019/04/20,65.488
2019/04/21,34.709
2019/04/22,48.877
2019/04/23,41.049
2019/04/24,33.102
2019/04/25,25.324
2019/04/26,37.207
2019/04/27,5.569
2019/04/28,-3.717
2019/04/29,14.488
2019/04/30,29.432
2019/05/01,35.223
2019/05/02,19.608
2019/05/03,42.147
2019/05/04,42.904
2019/05/05,53.321
2019/05/06,66.153
2019/05/07,58.016
2019/05/08,68.62
2019/05/09,54.05
2019/05/10,78.581
2019/05/11,88.465
2019/05/12,57.106
2019/05/13,75.247
2019/05/14,82.372
2019/05/15,91.173
2019/05/16,96.578
2019/05/17,85.931
2019/05/18,70.28
2019/05/19,31.862
