Date,sentinusd3wmaUSD
2019/05/18,945760581
2019/05/19,666850389
2019/05/20,685444877
2019/05/21,722008560
2019/05/22,736176971
2019/05/23,734739878
2019/05/24,679125934
2019/05/25,564387483
2019/05/26,566097352
2019/05/27,721273380
2019/05/28,740871398
2019/05/29,893295853
2019/05/30,962518832
2019/05/31,957105740
2019/06/01,718105045
2019/06/02,530251785
2019/06/03,603623317
2019/06/04,725511200
2019/06/05,811817245
2019/06/06,661475471
2019/06/07,559533857
2019/06/08,408538388
2019/06/09,403582228
2019/06/10,493683542
2019/06/11,538158783
2019/06/12,584712618
2019/06/13,646781082
2019/06/14,686771246
2019/06/15,831242034
2019/06/16,832322456
2019/06/17,741681149
2019/06/18,729060030
2019/06/19,763547388
2019/06/20,710671115
2019/06/21,779220313
2019/06/22,827929729
2019/06/23,767431852
2019/06/24,755481192
2019/06/25,819248803
2019/06/26,1054234777
2019/06/27,1141943283
2019/06/28,1000803333
2019/06/29,856370655
2019/06/30,699296347
2019/07/01,688435008
2019/07/02,666747143
2019/07/03,642138358
2019/07/04,569685024
2019/07/05,508174420
2019/07/06,408820025
2019/07/07,399456312
2019/07/08,468017082
2019/07/09,914390777
2019/07/10,906170935
2019/07/11,979443069
2019/07/12,718211987
2019/07/13,478806356
2019/07/14,454016999
2019/07/15,575445232
2019/07/16,601280776
2019/07/17,601160402
2019/07/18,554567230
2019/07/19,492191912
2019/07/20,389678553
2019/07/21,302513289
2019/07/22,317278733
2019/07/23,330280657
2019/07/24,336019856
2019/07/25,348006993
2019/07/26,453255238
2019/07/27,368350654
2019/07/28,275899972
2019/07/29,289608515
2019/07/30,334576829
2019/07/31,359907892
2019/08/01,492424358
2019/08/02,477610560
2019/08/03,383684265
2019/08/04,270073380
2019/08/05,444769633
2019/08/06,514884629
2019/08/07,484555269
2019/08/08,461835516
2019/08/09,426863044
2019/08/10,356202348
2019/08/11,287560734
2019/08/12,292622721
2019/08/13,321628860
2019/08/14,398828867
2019/08/15,452420608
2019/08/16,427991348
2019/08/17,320936861
2019/08/18,256936372
2019/08/19,287436314
2019/08/20,392448402
2019/08/21,383686548
2019/08/22,360700621
2019/08/23,342856812
2019/08/24,292059740
2019/08/25,254192108
2019/08/26,295009072
2019/08/27,307474651
2019/08/28,334568575
2019/08/29,338355051
2019/08/30,344234726
2019/08/31,379908694
2019/09/01,300402578
2019/09/02,293735804
2019/09/03,369914910
2019/09/04,376402036
2019/09/05,337108907
2019/09/06,312654599
2019/09/07,318858788
2019/09/08,302722855
2019/09/09,323603584
2019/09/10,297802648
2019/09/11,313952404
2019/09/12,294613758
2019/09/13,323747565
2019/09/14,271866997
2019/09/15,255718633
2019/09/16,345905608
2019/09/17,437289950
2019/09/18,517069768
2019/09/19,473214278
2019/09/20,433815163
2019/09/21,318694883
2019/09/22,255322025
2019/09/23,298769596
2019/09/24,480368932
2019/09/25,508909632
2019/09/26,492856335
2019/09/27,413612849
2019/09/28,336982684
2019/09/29,261906879
2019/09/30,346016612
2019/10/01,340014093
2019/10/02,287394920
2019/10/03,212641825
2019/10/04,194100370
2019/10/05,170517469
2019/10/06,166405923
2019/10/07,205664881
2019/10/08,259783679
2019/10/09,312870500
2019/10/10,304034610
2019/10/11,287045448
2019/10/12,249160242
2019/10/13,194284856
2019/10/14,278318953
2019/10/15,275238443
2019/10/16,276802625
2019/10/17,234177054
2019/10/18,261844498
2019/10/19,210038652
2019/10/20,203747048
2019/10/21,213178774
2019/10/22,230179352
2019/10/23,327146144
2019/10/24,378450868
2019/10/25,370393247
2019/10/26,389593018
2019/10/27,307383312
2019/10/28,431966315
2019/10/29,413795086
2019/10/30,380672603
2019/10/31,326532581
2019/11/01,286495479
2019/11/02,224143237
2019/11/03,197129835
2019/11/04,259672843
2019/11/05,354470331
2019/11/06,325528103
2019/11/07,271078584
2019/11/08,253654428
2019/11/09,205585007
2019/11/10,172453418
2019/11/11,192824561
2019/11/12,259437286
2019/11/13,264985538
2019/11/14,238823260
2019/11/15,247108313
2019/11/16,203416483
2019/11/17,170249048
2019/11/18,201868825
2019/11/19,238713988
2019/11/20,246188670
2019/11/21,285418099
2019/11/22,407551571
2019/11/23,320903532
2019/11/24,227944401
2019/11/25,292129042
2019/11/26,264189874
2019/11/27,303526666
2019/11/28,302422100
2019/11/29,267683475
2019/11/30,223953662
2019/12/01,164959206
2019/12/02,203377147
2019/12/03,201396995
2019/12/04,209363065
2019/12/05,202660573
2019/12/06,208277245
2019/12/07,161085055
2019/12/08,114962260
2019/12/09,133673200
2019/12/10,187117530
2019/12/11,170767785
2019/12/12,166744543
2019/12/13,157663261
2019/12/14,138752582
2019/12/15,111388796
2019/12/16,159912734
2019/12/17,262239051
2019/12/18,345227887
2019/12/19,395992375
2019/12/20,291967589
2019/12/21,182833829
2019/12/22,118085890
2019/12/23,173175374
2019/12/24,175810129
2019/12/25,184570717
2019/12/26,161788077
2019/12/27,159724821
2019/12/28,141162513
2019/12/29,136004638
2019/12/30,164156014
2019/12/31,224528609
2020/01/01,164422056
2020/01/02,145017288
2020/01/03,183613997
2020/01/04,181598877
2020/01/05,153427213
2020/01/06,184904218
2020/01/07,199967970
2020/01/08,245393312
2020/01/09,219594354
2020/01/10,201260510
2020/01/11,190482538
2020/01/12,168720853
2020/01/13,184716232
2020/01/14,294474717
2020/01/15,341781974
2020/01/16,319815655
2020/01/17,283471343
2020/01/18,284586230
2020/01/19,245347839
2020/01/20,205600990
2020/01/21,175601271
2020/01/22,162651304
2020/01/23,171468986
2020/01/24,208066689
2020/01/25,147526517
2020/01/26,114882026
2020/01/27,137132256
2020/01/28,180534572
2020/01/29,210952039
2020/01/30,229548491
2020/01/31,291635291
2020/02/01,256198155
2020/02/02,228658722
2020/02/03,228392450
2020/02/04,266447099
2020/02/05,295652352
2020/02/06,396161468
2020/02/07,479414575
2020/02/08,402668683
2020/02/09,334377877
2020/02/10,351533028
2020/02/11,348693477
2020/02/12,530940075
2020/02/13,599910123
2020/02/14,584938408
2020/02/15,538900785
2020/02/16,483291102
2020/02/17,574653344
2020/02/18,608050676
2020/02/19,565494305
2020/02/20,560434912
2020/02/21,502211529
2020/02/22,368605456
2020/02/23,323468738
2020/02/24,381192933
2020/02/25,449294849
2020/02/26,571386233
2020/02/27,607739630
2020/02/28,518090743
2020/02/29,367702458
2020/03/01,337332208
2020/03/02,450088470
2020/03/03,450845803
2020/03/04,395707679
2020/03/05,378287687
2020/03/06,410458238
2020/03/07,358551298
2020/03/08,379765043
2020/03/09,574993634
2020/03/10,593256241
2020/03/11,546084908
2020/03/12,967246478
2020/03/13,1073365106
2020/03/14,787633942
2020/03/15,502913380
2020/03/16,552447621
2020/03/17,493081143
2020/03/18,404438951
2020/03/19,408205832
2020/03/20,469823641
2020/03/21,362954319
2020/03/22,273291020
2020/03/23,280730594
2020/03/24,450239731
2020/03/25,415027959
2020/03/26,349854380
2020/03/27,266494724
2020/03/28,247489651
2020/03/29,198070158
2020/03/30,200495622
2020/03/31,236554138
2020/04/01,222700483
2020/04/02,264194387
2020/04/03,292222991
2020/04/04,241214958
2020/04/05,178337045
2020/04/06,283960156
2020/04/07,403253670
2020/04/08,385582581
2020/04/09,314464902
2020/04/10,387230823
2020/04/11,287828177
2020/04/12,221602143
2020/04/13,246617709
2020/04/14,245840830
2020/04/15,235586293
2020/04/16,334580732
2020/04/17,330660012
2020/04/18,325695850
2020/04/19,282625445
2020/04/20,367739088
2020/04/21,380087152
2020/04/22,374039634
2020/04/23,378909231
2020/04/24,512435248
2020/04/25,421264278
2020/04/26,334884191
2020/04/27,339339936
2020/04/28,307524120
2020/04/29,430966769
2020/04/30,564202891
2020/05/01,471492948
2020/05/02,344596067
2020/05/03,271729505
2020/05/04,304587994
2020/05/05,325973969
2020/05/06,395494013
2020/05/07,517777778
2020/05/08,515746468
2020/05/09,416082182
2020/05/10,490280551
2020/05/11,481806105
2020/05/12,481738103
2020/05/13,470388541
2020/05/14,466044473
2020/05/15,425046905
2020/05/16,331034960
2020/05/17,287635961
2020/05/18,359672667
2020/05/19,366401753
2020/05/20,366198037
2020/05/21,381152181
2020/05/22,385660336
2020/05/23,367516741
2020/05/24,307155002
2020/05/25,299340761
2020/05/26,338330564
2020/05/27,336405623
2020/05/28,390423449
2020/05/29,487171239
2020/05/30,549139985
2020/05/31,543791442
2020/06/01,518570770
2020/06/02,710873180
2020/06/03,569615352
2020/06/04,466114395
2020/06/05,419911049
2020/06/06,330664784
2020/06/07,289307938
2020/06/08,321641361
2020/06/09,375438726
2020/06/10,426536314
2020/06/11,507913554
2020/06/12,461054746
2020/06/13,324785838
2020/06/14,250338959
2020/06/15,411651139
2020/06/16,430700941
2020/06/17,417696524
2020/06/18,405305172
2020/06/19,430820810
2020/06/20,341232030
2020/06/21,329923580
2020/06/22,457219836
2020/06/23,550232910
2020/06/24,798552821
2020/06/25,1094605462
2020/06/26,934690733
2020/06/27,646590864
2020/06/28,399151577
2020/06/29,347528391
2020/06/30,395751298
2020/07/01,422328020
2020/07/02,425848712
2020/07/03,416532765
2020/07/04,344780822
2020/07/05,276846464
2020/07/06,389179820
2020/07/07,488814028
2020/07/08,658531284
2020/07/09,648768393
2020/07/10,624715338
2020/07/11,429990625
2020/07/12,337406018
2020/07/13,474612640
2020/07/14,655274244
2020/07/15,594731546
2020/07/16,540266450
2020/07/17,471648149
2020/07/18,395059265
2020/07/19,374491156
2020/07/20,451110610
2020/07/21,530408211
2020/07/22,643878136
2020/07/23,1025986235
2020/07/24,1005028475
2020/07/25,927922264
2020/07/26,938305361
2020/07/27,1280599859
2020/07/28,1223367855
2020/07/29,1102872927
2020/07/30,1053686304
2020/07/31,1110189822
2020/08/01,1125319367
2020/08/02,1190638733
2020/08/03,1230710480
2020/08/04,1288516415
2020/08/05,1131154643
2020/08/06,1037558327
2020/08/07,1050617857
2020/08/08,858453223
2020/08/09,768232478
2020/08/10,1002806153
2020/08/11,1155519893
2020/08/12,1416367345
2020/08/13,1519717245
2020/08/14,1775020747
2020/08/15,1401637039
2020/08/16,1099012502
2020/08/17,1103852815
2020/08/18,1210176274
2020/08/19,1250851556
2020/08/20,1244621112
2020/08/21,1260900110
2020/08/22,1058748088
2020/08/23,793058021
2020/08/24,921856882
2020/08/25,1041676142
2020/08/26,1114253871
2020/08/27,996834970
2020/08/28,1158638827
2020/08/29,1157653486
2020/08/30,1325818090
2020/08/31,1861252627
2020/09/01,2632124974
2020/09/02,2958336676
2020/09/03,2887637030
2020/09/04,2664184265
2020/09/05,2445320552
2020/09/06,2086110570
2020/09/07,1710934956
2020/09/08,1452464212
2020/09/09,1441494120
2020/09/10,1797762643
2020/09/11,1875822453
2020/09/12,1779387862
2020/09/13,1701143543
2020/09/14,1861693190
2020/09/15,1795605406
2020/09/16,1771147057
2020/09/17,2050979703
2020/09/18,2393432696
2020/09/19,1952413893
2020/09/20,1552284095
2020/09/21,1576228279
2020/09/22,1460853899
2020/09/23,1460900993
2020/09/24,1298877922
2020/09/25,1176924360
2020/09/26,965597330
2020/09/27,914737358
2020/09/28,1040095099
2020/09/29,1209837541
2020/09/30,1307622771
2020/10/01,1356201016
2020/10/02,1268149477
2020/10/03,944371127
2020/10/04,724179318
2020/10/05,762826535
2020/10/06,870713216
2020/10/07,1055201098
2020/10/08,1064971773
2020/10/09,1125280940
2020/10/10,997794797
2020/10/11,853735391
2020/10/12,1015956547
2020/10/13,1047010866
2020/10/14,1221286977
2020/10/15,1092927117
2020/10/16,1090654365
2020/10/17,795814749
2020/10/18,627727770
2020/10/19,693785998
2020/10/20,811745527
2020/10/21,1158085807
2020/10/22,1391447131
2020/10/23,1354089931
2020/10/24,1030936730
2020/10/25,748880880
2020/10/26,986997574
2020/10/27,1091756030
2020/10/28,1281346500
2020/10/29,1086030065
2020/10/30,1154758111
2020/10/31,956758752
2020/11/01,771574003
2020/11/02,982246123
2020/11/03,1094568582
2020/11/04,1247135188
2020/11/05,1439086481
2020/11/06,1701910307
2020/11/07,1719155777
2020/11/08,1216230486
2020/11/09,1134387721
2020/11/10,1113571015
2020/11/11,1310594426
2020/11/12,1585126818
2020/11/13,1608555813
2020/11/14,1251519234
2020/11/15,930548260
2020/11/16,1004016855
2020/11/17,1494960419
2020/11/18,1840160551
2020/11/19,1697310269
2020/11/20,1708925802
2020/11/21,1998038225
2020/11/22,2033772255
2020/11/23,2349781336
2020/11/24,2754723346
2020/11/25,2342263367
2020/11/26,2411160806
2020/11/27,1994579096
2020/11/28,1439497297
2020/11/29,1062591303
2020/11/30,1450159554
2020/12/01,2045303954
2020/12/02,1871224336
2020/12/03,1618695945
2020/12/04,1511459875
2020/12/05,1303874759
2020/12/06,1100534526
2020/12/07,1315076452
2020/12/08,1444356848
2020/12/09,1706984237
2020/12/10,1719478652
2020/12/11,1686820541
2020/12/12,1310232796
2020/12/13,1079658866
2020/12/14,1103185124
2020/12/15,1289174402
2020/12/16,1667394307
2020/12/17,2484551797
2020/12/18,2370201753
2020/12/19,2172991054
2020/12/20,1569641690
2020/12/21,1800358041
2020/12/22,1857718674
2020/12/23,1858118861
2020/12/24,1740598373
2020/12/25,1407437212
2020/12/26,1280788842
2020/12/27,1731196564
2020/12/28,2268511422
2020/12/29,2733647214
2020/12/30,2775785742
2020/12/31,2523092873
2021/01/01,2130211072
2021/01/02,1960879197
2021/01/03,3461656846
2021/01/04,5857259211
2021/01/05,5938007062
2021/01/06,6185600329
2021/01/07,6432826811
2021/01/08,6946672259
2021/01/09,5506257610
2021/01/10,4719438934
2021/01/11,5782937726
2021/01/12,5180495818
2021/01/13,4639891146
2021/01/14,5949665891
2021/01/15,5537347397
2021/01/16,4552346775
2021/01/17,3407877834
2021/01/18,3354333186
2021/01/19,5435375747
2021/01/20,6970333731
2021/01/21,6611237600
2021/01/22,5917707270
2021/01/23,4310813646
2021/01/24,4004166502
2021/01/25,4709983488
2021/01/26,5231854314
2021/01/27,5272350387
2021/01/28,4822988896
2021/01/29,5937588493
2021/01/30,5366790856
2021/01/31,4701378423
2021/02/01,4197464871
2021/02/02,5690963338
2021/02/03,6819556110
2021/02/04,7849862659
2021/02/05,7616781698
2021/02/06,6712744313
2021/02/07,5534394333
2021/02/08,5900400774
2021/02/09,6189559014
2021/02/10,6395170013
2021/02/11,5840165861
2021/02/12,5819687531
2021/02/13,4917312326
2021/02/14,4323555853
2021/02/15,4444189322
2021/02/16,4802740874
2021/02/17,5335351032
2021/02/18,6325868535
2021/02/19,6280758902
2021/02/20,6686600961
2021/02/21,5602067294
2021/02/22,6482436585
2021/02/23,8837314655
2021/02/24,8164286167
2021/02/25,6679127037
2021/02/26,5980702696
2021/02/27,4899129213
2021/02/28,4667782030
2021/03/01,4719679369
2021/03/02,4897355752
2021/03/03,4610098781
2021/03/04,4654066423
2021/03/05,4418785423
2021/03/06,4374257001
2021/03/07,6514753852
2021/03/08,6453615028
2021/03/09,6247722013
2021/03/10,5651541792
2021/03/11,5625726475
2021/03/12,6285988403
2021/03/13,5474640321
2021/03/14,4276527487
2021/03/15,5104118718
2021/03/16,5489321901
2021/03/17,5478712524
2021/03/18,4951242716
2021/03/19,4398788047
2021/03/20,3769092773
2021/03/21,3547574730
2021/03/22,4167824119
2021/03/23,4349506646
2021/03/24,4358364728
2021/03/25,5494549561
2021/03/26,5303138753
2021/03/27,4324032808
2021/03/28,3282994140
2021/03/29,4163814515
2021/03/30,5307219372
2021/03/31,6186887334
2021/04/01,6103144363
2021/04/02,7294156232
2021/04/03,8290815215
2021/04/04,6592920788
2021/04/05,6653850772
2021/04/06,6236975208
2021/04/07,6324629549
2021/04/08,5819086208
2021/04/09,5497099732
2021/04/10,5364478002
2021/04/11,4628440387
2021/04/12,4977374266
2021/04/13,6273033588
2021/04/14,8002243834
2021/04/15,7320650444
2021/04/16,8042717374
2021/04/17,7217503993
2021/04/18,9696238864
2021/04/19,8696372549
2021/04/20,7597747138
2021/04/21,7393810594
2021/04/22,10029139463
2021/04/23,10578009970
2021/04/24,7930507792
2021/04/25,5587248350
2021/04/26,5944809525
2021/04/27,7193964336
2021/04/28,8577882235
2021/04/29,8883063359
2021/04/30,8782738390
2021/05/01,7711525320
2021/05/02,6309498388
2021/05/03,9293058361
2021/05/04,13272123626
2021/05/05,13688353935
2021/05/06,12002922525
2021/05/07,11843531182
2021/05/08,12206404215
2021/05/09,11426846116
2021/05/10,15622281535
2021/05/11,17457867224
2021/05/12,19115514374
2021/05/13,20116017319
2021/05/14,16954305403
2021/05/15,12559657469
2021/05/16,10506329986
2021/05/17,12530375773
2021/05/18,12414139929
2021/05/19,20433433392
2021/05/20,21856081712
2021/05/21,18828882180
2021/05/22,12942386094
2021/05/23,12549270230
2021/05/24,13582032647
2021/05/25,13902866600
2021/05/26,12943051056
2021/05/27,12389668603
2021/05/28,11224708348
2021/05/29,9672622719
2021/05/30,7725701094
2021/05/31,6396943014
2021/06/01,7394510998
2021/06/02,7427897787
2021/06/03,7635280457
2021/06/04,7361270326
2021/06/05,6029967450
2021/06/06,4351265818
2021/06/07,4635665160
2021/06/08,7236240563
2021/06/09,8316787800
2021/06/10,6753984269
2021/06/11,5400077490
2021/06/12,4192879903
2021/06/13,3474159322
2021/06/14,4491391530
2021/06/15,4867304340
2021/06/16,6065938076
2021/06/17,5827262932
2021/06/18,6018376098
2021/06/19,4261250141
2021/06/20,3495676573
2021/06/21,5498169381
2021/06/22,8234308444
2021/06/23,6958732132
2021/06/24,5696749242
2021/06/25,5271672990
2021/06/26,4043001606
2021/06/27,3222963629
2021/06/28,3949549583
2021/06/29,4885248585
2021/06/30,4872788998
2021/07/01,5568216654
2021/07/02,5810672028
2021/07/03,4104942250
2021/07/04,2918437016
2021/07/05,2970825988
2021/07/06,3927443310
2021/07/07,4759184154
2021/07/08,6055465044
2021/07/09,5807316783
2021/07/10,4441505868
2021/07/11,2695401170
2021/07/12,3679742341
2021/07/13,4165683973
2021/07/14,4829666877
2021/07/15,4370135467
2021/07/16,4818555071
2021/07/17,3545844029
2021/07/18,2745846837
2021/07/19,3158882420
2021/07/20,3682238833
2021/07/21,4564551552
2021/07/22,4549244098
2021/07/23,4219114885
2021/07/24,3481263743
2021/07/25,2629482967
2021/07/26,4681696166
2021/07/27,5260469688
2021/07/28,5085985914
2021/07/29,4879928450
2021/07/30,4996182718
2021/07/31,5087211270
2021/08/01,4677690078
2021/08/02,4576388569
2021/08/03,5063416017
2021/08/04,5808032492
2021/08/05,6269398052
2021/08/06,6539646195
2021/08/07,6210009057
2021/08/08,5462399239
2021/08/09,6896357090
2021/08/10,6908564188
2021/08/11,6378322769
2021/08/12,5755784269
2021/08/13,6062954148
2021/08/14,5515744575
2021/08/15,4964990544
2021/08/16,6497542820
2021/08/17,6860993319
2021/08/18,6844082001
2021/08/19,6106322454
2021/08/20,6760092759
2021/08/21,5484971891
2021/08/22,4607372159
2021/08/23,6027578725
2021/08/24,8027975382
2021/08/25,8165894607
2021/08/26,6715222963
2021/08/27,6345212599
2021/08/28,5412893024
2021/08/29,5135674027
2021/08/30,5857056520
2021/08/31,7921419496
2021/09/01,9296160129
2021/09/02,10852340154
2021/09/03,10460614831
2021/09/04,8239326100
2021/09/05,5958028990
2021/09/06,6131583309
2021/09/07,9337732280
2021/09/08,9779160269
2021/09/09,9346665042
2021/09/10,8350432365
2021/09/11,7833760236
2021/09/12,5901293068
2021/09/13,5756969674
2021/09/14,5457150909
2021/09/15,7670450587
2021/09/16,7102235391
2021/09/17,7572717659
2021/09/18,6156874274
2021/09/19,4919727755
2021/09/20,6493567718
2021/09/21,7681624546
2021/09/22,7811153457
2021/09/23,6972085049
2021/09/24,8765172686
2021/09/25,6250739785
2021/09/26,8065652470
2021/09/27,6643978624
2021/09/28,5780561882
2021/09/29,4549449600
2021/09/30,4393932155
2021/10/01,5271011964
2021/10/02,4948424826
2021/10/03,4355005430
2021/10/04,4764297693
2021/10/05,6703929653
2021/10/06,7837819378
2021/10/07,8418987594
2021/10/08,8278998181
2021/10/09,5880972914
2021/10/10,4518187345
2021/10/11,4533437821
2021/10/12,5212567371
2021/10/13,6269150704
2021/10/14,10023136699
2021/10/15,11032538051
2021/10/16,9242177943
2021/10/17,6874466663
2021/10/18,6688174748
2021/10/19,6736575024
2021/10/20,7623108994
2021/10/21,9972447803
2021/10/22,10017486067
2021/10/23,7652854658
2021/10/24,5206423342
2021/10/25,5449496965
2021/10/26,6399540236
2021/10/27,9148020089
2021/10/28,8705250113
2021/10/29,10890698832
2021/10/30,8456680230
2021/10/31,6859063210
2021/11/01,6873208602
2021/11/02,8590077858
2021/11/03,11611805627
2021/11/04,10934791162
2021/11/05,9819634193
2021/11/06,7309159262
2021/11/07,5480659724
2021/11/08,6906084572
2021/11/09,8267366566
2021/11/10,9196864955
2021/11/11,9037705410
2021/11/12,9305997861
2021/11/13,7495524463
2021/11/14,6287440540
2021/11/15,11583409305
2021/11/16,12167871088
2021/11/17,10744378511
2021/11/18,9257023034
2021/11/19,8729459664
2021/11/20,7401331514
2021/11/21,7064591783
2021/11/22,7409281388
2021/11/23,7831749227
2021/11/24,8581159633
2021/11/25,8148147388
2021/11/26,9829084029
2021/11/27,7456320766
2021/11/28,5614848667
2021/11/29,6430056686
2021/11/30,9886000120
2021/12/01,11820627822
2021/12/02,10896936584
2021/12/03,10530338342
2021/12/04,11952288196
2021/12/05,9895588351
2021/12/06,11255794762
2021/12/07,10616046547
2021/12/08,9879869477
2021/12/09,8776356620
2021/12/10,8586877070
2021/12/11,6866287348
2021/12/12,4669561362
2021/12/13,7001795134
2021/12/14,8351100048
2021/12/15,8401833768
2021/12/16,7925121603
2021/12/17,7422586643
2021/12/18,6128786793
2021/12/19,4488846273
2021/12/20,4875663081
2021/12/21,5553363176
2021/12/22,6081845782
2021/12/23,6507803338
2021/12/24,6434641593
2021/12/25,6009174300
2021/12/26,4521971922
2021/12/27,5490118109
2021/12/28,6747974104
2021/12/29,6861744079
2021/12/30,9616365217
2021/12/31,9554127456
2022/01/01,7026231109
2022/01/02,4410377378
2022/01/03,3996677750
2022/01/04,5439462020
2022/01/05,7092466981
2022/01/06,8532121695
2022/01/07,8726206855
2022/01/08,6697607276
2022/01/09,4585715311
2022/01/10,4738378297
2022/01/11,5056464774
2022/01/12,5668311265
2022/01/13,6280188230
2022/01/14,5990374954
2022/01/15,4699410400
2022/01/16,3791137489
2022/01/17,4200425455
2022/01/18,4648233136
2022/01/19,6009803029
2022/01/20,6143614898
2022/01/21,9045786681
2022/01/22,9502360988
2022/01/23,7843050124
2022/01/24,7480967542
2022/01/25,6581740212
2022/01/26,6798981731
2022/01/27,6563589860
2022/01/28,6092276486
2022/01/29,4954281228
2022/01/30,4338552383
2022/01/31,4826676883
2022/02/01,5281686514
2022/02/02,4931489974
2022/02/03,5696083415
2022/02/04,5893906742
2022/02/05,5001139502
2022/02/06,3602308949
2022/02/07,4735369601
2022/02/08,5571432518
2022/02/09,5851863733
2022/02/10,7411014825
2022/02/11,7377500500
2022/02/12,5602192715
2022/02/13,3745527038
2022/02/14,3875934143
2022/02/15,4897456015
2022/02/16,4858555180
2022/02/17,4959434947
2022/02/18,4822887592
2022/02/19,3593436871
2022/02/20,3172292767
2022/02/21,3682255325
2022/02/22,3875597965
2022/02/23,3986693403
2022/02/24,6758665707
2022/02/25,6702607617
2022/02/26,5020959398
2022/02/27,3465737148
2022/02/28,4015990521
2022/03/01,5326228864
2022/03/02,5440923121
2022/03/03,5001274724
2022/03/04,4932479763
2022/03/05,3752769701
2022/03/06,2653306108
2022/03/07,3213018392
2022/03/08,3942116179
2022/03/09,4081516217
2022/03/10,4077560815
2022/03/11,3641996044
2022/03/12,2553588259
2022/03/13,2064739440
2022/03/14,2415478322
2022/03/15,4796054904
2022/03/16,5173812637
2022/03/17,5083180817
2022/03/18,5209778312
2022/03/19,5072749486
2022/03/20,3592577230
2022/03/21,3810136883
2022/03/22,5059827601
2022/03/23,5107625930
2022/03/24,5472222608
2022/03/25,5835327562
2022/03/26,4119526152
2022/03/27,3110880513
2022/03/28,4429238841
2022/03/29,6322297706
2022/03/30,6991314118
2022/03/31,6834537241
2022/04/01,6739203759
2022/04/02,5729981606
2022/04/03,4298453348
2022/04/04,4080524083
2022/04/05,4603661513
2022/04/06,5543387276
2022/04/07,5818660700
2022/04/08,5227224485
2022/04/09,3851283000
2022/04/10,2811607605
2022/04/11,4673223589
2022/04/12,4640577288
2022/04/13,4419329747
2022/04/14,3906254918
2022/04/15,4019101289
2022/04/16,3748980287
2022/04/17,3378075066
2022/04/18,3753919912
2022/04/19,4461406479
2022/04/20,6263044074
2022/04/21,5725241202
2022/04/22,5185217994
2022/04/23,3328820023
2022/04/24,2528679983
2022/04/25,4092360592
2022/04/26,4876235954
2022/04/27,4874833129
2022/04/28,4872110398
2022/04/29,6097118444
2022/04/30,4871368010
2022/05/01,4614429355
2022/05/02,5559281134
2022/05/03,6823466568
2022/05/04,6329440544
2022/05/05,5792687410
2022/05/06,5417183075
2022/05/07,4215171095
2022/05/08,3676204160
2022/05/09,6253412403
2022/05/10,7912334148
2022/05/11,10405555200
2022/05/12,13526510323
2022/05/13,12154555878
2022/05/14,7324015289
2022/05/15,3817274573
2022/05/16,5114532551
2022/05/17,4896417652
2022/05/18,4816502427
2022/05/19,4332549769
2022/05/20,4843448253
2022/05/21,3397690137
2022/05/22,2575276566
2022/05/23,3328579628
2022/05/24,3490897883
2022/05/25,2940763658
2022/05/26,4348512257
2022/05/27,5188057173
2022/05/28,3811921230
2022/05/29,2430933859
2022/05/30,2687309209
2022/05/31,3638706740
2022/06/01,4146757878
2022/06/02,4177121561
2022/06/03,3465905578
2022/06/04,2284133716
2022/06/05,1627350602
2022/06/06,2143741254
2022/06/07,3050306730
2022/06/08,2980821679
2022/06/09,2717507735
2022/06/10,3662606056
2022/06/11,4698704214
2022/06/12,4534811412
2022/06/13,7090548041
2022/06/14,7269326287
2022/06/15,6800013151
2022/06/16,5296870056
2022/06/17,4354225351
2022/06/18,3984056263
2022/06/19,3241772633
2022/06/20,3027449883
2022/06/21,2776301738
2022/06/22,2604847648
2022/06/23,2502141782
2022/06/24,2506026629
2022/06/25,2049502485
2022/06/26,1623399087
2022/06/27,2035342695
2022/06/28,2257940470
2022/06/29,3153087982
2022/06/30,3292621708
2022/07/01,3071471191
2022/07/02,2091101375
2022/07/03,1312282648
2022/07/04,1580642058
2022/07/05,1902576019
2022/07/06,2129446579
2022/07/07,3261982975
2022/07/08,3084060511
2022/07/09,2099056086
2022/07/10,1466300510
2022/07/11,1643326655
2022/07/12,2143327854
2022/07/13,2643280317
2022/07/14,2553803754
2022/07/15,3203449995
2022/07/16,2629721476
2022/07/17,2203235744
2022/07/18,3209490744
2022/07/19,4934358921
2022/07/20,4536912977
2022/07/21,5890334759
2022/07/22,4254006323
2022/07/23,2729819904
2022/07/24,1484224084
2022/07/25,1911140616
2022/07/26,2405684400
2022/07/27,3069232349
2022/07/28,3629666698
2022/07/29,3813116913
2022/07/30,2789996196
2022/07/31,1852248250
2022/08/01,2136573925
2022/08/02,2437997254
2022/08/03,2367560233
2022/08/04,2185285971
2022/08/05,2352532958
2022/08/06,2024429536
2022/08/07,1942461516
2022/08/08,2207599999
2022/08/09,2605814882
2022/08/10,3588766105
2022/08/11,3702927411
2022/08/12,3320711319
2022/08/13,2786651450
2022/08/14,2227366742
2022/08/15,2780459110
2022/08/16,2648703065
2022/08/17,4051523263
2022/08/18,3400080089
2022/08/19,3522657163
2022/08/20,2467767714
2022/08/21,1831113839
2022/08/22,1662410341
2022/08/23,1896060485
2022/08/24,2132337352
2022/08/25,2241169920
2022/08/26,2578426109
2022/08/27,2406216169
2022/08/28,2285845843
2022/08/29,2775052493
2022/08/30,3005103971
2022/08/31,3047304394
2022/09/01,3017840159
